wavelength,Back_DigCaem,Belly_DigCaem,Breast_DigCaem,Crissum_DigCaem,Crown_DigCaem,DorTail_DigCaem,Rump_DigCaem,Throat_DigCaem,WingTip_DigCaem
609.93,10.1384,28.9742,21.4911333333,25.4214666667,10.3944666667,8.67746666667,10.3977333333,18.0426,12.0488666667
610.26,10.1074666667,28.9048,21.4507333333,25.3494,10.3942666667,8.7032,10.3663333333,18.0324666667,12.0215333333
610.60,10.0607333333,28.8378666667,21.4158666667,25.2969333333,10.3547333333,8.6648,10.3256,17.9854,12.0017333333
610.93,10.0305333333,28.7688666667,21.3300666667,25.2314666667,10.322,8.62526666667,10.2632666667,17.9115333333,11.9544
611.27,9.95566666666,28.721,21.2441333333,25.1848,10.2594666667,8.5912,10.1996666667,17.8738,11.9221333333
611.60,9.87093333334,28.625,21.1628666667,25.1024666667,10.1868,8.53986666666,10.1068666667,17.7864666667,11.8692666667
611.93,9.80546666666,28.5844666667,21.1224666667,25.0416,10.1413333333,8.48193333333,10.0232666667,17.7018,11.8061333333
612.27,9.79379999999,28.5591333333,21.1191333333,24.9930666667,10.0986666667,8.464,10.0169333333,17.6306,11.7834666667
612.60,9.73420000001,28.5225333333,21.0941333333,24.9503333333,10.0613333333,8.43526666667,9.94746666667,17.5438,11.7467333333
612.94,9.58733333333,28.4203333333,20.9793333333,24.8806,9.87853333332,8.32906666667,9.80506666667,17.4504,11.6127333334
613.27,9.55833333333,28.4183333333,20.9684,24.8445333333,9.81926666668,8.29386666667,9.75986666667,17.4481333333,11.6225333333
613.61,9.57540000001,28.4217333334,21.0014666667,24.8872,9.88306666667,8.3342,9.76853333333,17.4400666667,11.6479333333
613.94,9.56666666667,28.4768666666,21.0167333333,24.9369333333,9.8924,8.33153333334,9.77479999999,17.4725333333,11.6432
614.28,9.60093333333,28.5531333333,21.0327333333,25.0309333333,9.94600000001,8.37486666667,9.80246666667,17.533,11.6838666667
614.61,9.6302,28.6201333333,21.0901333333,25.0492,9.97933333333,8.434,9.8492,17.5604666667,11.6978666667
614.94,9.60033333332,28.6069333333,21.0628666667,25.0218,9.99006666667,8.3794,9.82006666666,17.5402,11.6622
615.28,9.74553333333,28.7272666667,21.1992666667,25.1224666667,10.1239333333,8.47693333333,9.95546666667,17.6533333333,11.7792
615.61,9.83673333334,28.8282,21.2666666667,25.1987333333,10.1919333333,8.58333333333,10.0368,17.7352666667,11.8495333333
615.95,9.85833333333,28.854,21.2656,25.2336,10.2355333333,8.62426666667,10.0770666667,17.7871333333,11.8958
616.28,9.81600000001,28.8032,21.1553333333,25.1565333333,10.1830666667,8.54813333333,10.0229333333,17.7526,11.8266
616.61,9.8674,28.8534666667,21.2252,25.2206666666,10.2763333333,8.57253333333,10.0796,17.7836666667,11.8918666667
616.95,9.9146,28.8818666667,21.2447333334,25.2990666666,10.3332,8.6024,10.1282666667,17.812,11.9229333333
617.28,9.90566666667,28.9140666667,21.2334,25.2743333333,10.2778666667,8.55146666667,10.0988,17.7996666667,11.8866666667
617.62,9.90206666667,28.9257333333,21.2246666667,25.2412,10.2597333333,8.56406666667,10.11,17.7752,11.9204
617.95,9.87246666666,28.9366666667,21.2450666667,25.2042666667,10.2567333334,8.56766666667,10.1310666667,17.7722666667,11.9514
618.28,9.83046666667,28.8302,21.1742666667,25.1509333333,10.1716,8.52306666667,10.0432666667,17.7242,11.9465333333
618.62,9.84953333333,28.8244666667,21.1453333333,25.1420666667,10.1272666667,8.495,10.0267333333,17.7134,11.9396
618.95,9.8664,28.8569333333,21.1150666667,25.1828666667,10.1072666667,8.5036,10.0186,17.7266666667,11.9336666667
619.28,9.86580000001,28.7990666667,21.1206,25.1965333333,10.1038,8.5144,10.0346666667,17.7435333333,11.9297333333
619.62,9.86139999999,28.7514666667,21.0835333334,25.1525333333,10.1081333333,8.53873333334,10.0152,17.7421333333,11.9695333333
619.95,9.83506666667,28.7219333333,21.0694,25.1453333333,10.1058,8.54013333333,9.98853333332,17.7125333333,11.9963333333
620.28,9.85559999999,28.7387333333,21.0584666667,25.1461333333,10.0998,8.5364,9.97126666666,17.7149333333,12.0076
620.62,9.78766666666,28.6408666667,20.9961333333,25.0313333333,10.0046,8.51486666667,9.90879999999,17.6099333333,11.9496666667
620.95,9.78353333333,28.6324,21.0116,25.0641333333,10.0090666667,8.5862,9.91686666667,17.6398666667,11.9934666667
621.28,9.75653333334,28.5345333333,20.9587333333,25.0384,9.95713333333,8.53153333333,9.83886666667,17.5954,11.9562666666
621.62,9.71733333333,28.5044666667,20.9419333333,25.0460666667,9.90560000001,8.50093333333,9.77019999999,17.5729333333,11.9302
621.95,9.71566666667,28.5706666667,21.015,25.102,9.955,8.51973333333,9.80786666667,17.5908666667,11.9792
622.28,9.69906666666,28.5779333333,21.0362666667,25.1564,9.9594,8.5648,9.85240000001,17.6047333333,12.0234
622.62,9.61073333333,28.5086,20.9975333333,25.0780666666,9.89593333333,8.4966,9.77586666667,17.5288666667,11.9710666667
622.95,9.52826666667,28.4802666667,20.9014,24.9949333333,9.82660000001,8.44113333333,9.67593333333,17.4632,11.9436666667
623.28,9.51873333333,28.5430666666,20.9464666667,25.0685333333,9.88466666668,8.46353333333,9.68686666667,17.473,11.9423333333
623.62,9.54266666667,28.5773333333,20.9904666666,25.0766,9.89339999999,8.48253333333,9.72519999999,17.5000666667,11.9523333333
623.95,9.59706666667,28.6461333333,21.0528666667,25.1124,9.93346666665,8.5938,9.76893333333,17.5775333333,11.9880666667
624.28,9.60213333334,28.6882,21.1202,25.173,9.9738,8.653,9.81613333334,17.653,12.006
624.62,9.57693333333,28.7090666667,21.1004,25.1562666667,9.94826666667,8.6394,9.80406666666,17.6376666667,11.9970666667
624.95,9.62333333333,28.7714,21.1398666667,25.22,9.95319999999,8.69586666667,9.83386666667,17.6571333333,12.0487333333
625.28,9.70446666667,28.7865333333,21.1661333333,25.2544666667,10.0101333333,8.75953333333,9.91473333334,17.7165333333,12.1072
625.61,9.74393333333,28.8232666666,21.1529333333,25.2738666667,10.0108666667,8.773,9.91646666665,17.7612666667,12.0982
625.95,9.71366666666,28.8428,21.1262,25.2536666667,9.9886,8.7484,9.86426666667,17.7311333333,12.0768666667
626.28,9.71966666666,28.8566,21.1392,25.2902,10.0333333333,8.80046666667,9.91033333334,17.7681333333,12.1301333333
626.61,9.77799999999,28.964,21.2218,25.363,10.1031333333,8.86853333333,9.97800000001,17.8336,12.2220666667
626.94,9.73913333333,28.8996666667,21.1424,25.309,10.0036,8.82266666667,9.90653333334,17.7944666667,12.1972666667
627.28,9.72213333333,28.861,21.1038,25.3191333333,9.96893333333,8.8216,9.90653333333,17.7891333333,12.2365333333
627.61,9.67586666666,28.7756666667,21.0356,25.2902,9.92986666666,8.77873333333,9.87480000001,17.7143333333,12.2208666667
627.94,9.73986666667,28.8412,21.0480666667,25.3322666667,9.96906666667,8.78713333334,9.90239999999,17.7466,12.2874666667
628.27,9.75753333333,28.8079333333,20.9999333333,25.3092666667,9.98306666667,8.76846666667,9.87873333334,17.7226,12.2835333333
628.61,9.68786666666,28.7412,20.8945333333,25.2052,9.92093333333,8.68713333333,9.82406666665,17.6559333333,12.2116
628.94,9.6644,28.7191333333,20.8202,25.1513333333,9.885,8.6556,9.76973333334,17.5925333333,12.1632666667
629.27,9.59160000001,28.6283333333,20.7698,25.0757333333,9.83613333334,8.60646666667,9.70426666667,17.4984,12.1144666667
629.60,9.70753333333,28.7239333333,20.8746,25.1716,9.93473333334,8.74113333333,9.7902,17.6108666667,12.2349333333
629.94,9.71866666667,28.7174,20.8894666667,25.1722666667,9.92266666666,8.71473333333,9.79886666666,17.6274666666,12.2483333333
630.27,9.69526666667,28.6014,20.812,25.1426,9.88760000001,8.664,9.7608,17.5744666667,12.1864
630.60,9.70213333333,28.6261333333,20.8364,25.1365333333,9.90346666668,8.66666666667,9.75639999999,17.5678,12.1634666667
630.93,9.71833333334,28.6462666667,20.8667333333,25.1534666667,9.95046666667,8.70486666667,9.74786666665,17.601,12.183
631.26,9.73493333333,28.6924666667,20.8634666667,25.1458666667,9.97926666667,8.72426666667,9.75726666667,17.6408,12.2102666667
631.60,9.63599999999,28.6023333333,20.7636666667,25.0601333333,9.90286666667,8.6414,9.67499999999,17.5210666667,12.1398
631.93,9.7366,28.6915333334,20.9276,25.1872666667,10.0282,8.79833333333,9.81573333332,17.6696666667,12.2830666667
632.26,9.87546666666,28.8854666667,21.1331333333,25.3856666667,10.1902,8.98206666667,9.97399999999,17.8585333333,12.4505333333
632.59,9.85193333333,28.9189333333,21.1938666667,25.3974666667,10.2058,9.021,9.98679999999,17.8807333333,12.4752
632.92,9.85953333333,28.9382666667,21.1843333333,25.3912,10.2183333333,9.085,10.0398,17.9389333333,12.5291333333
633.26,9.79699999999,28.8713333333,21.0802666667,25.3454666667,10.1554666667,9.02586666667,9.967,17.9035333333,12.4648
633.59,9.80406666666,28.9312666667,21.0949333333,25.3691333333,10.1742,9.07933333333,9.95619999999,17.8998666667,12.4754666667
633.92,9.80659999999,28.9466,21.1024,25.3784,10.1637333333,9.0826,9.96586666666,17.9136,12.5106
634.25,9.83626666667,28.9829333333,21.1104666667,25.4308666667,10.1617333333,9.0902,9.99900000001,17.9551333333,12.5656
634.58,9.81966666667,29.0192666667,21.1191333333,25.4809333333,10.1208,9.06293333333,9.9846,17.9344,12.5324
634.91,9.80873333333,28.9252,21.1074666667,25.469,10.0852,9.03086666667,9.96026666666,17.9018666667,12.5148
635.25,9.84499999999,28.9372666667,21.115,25.4876666667,10.1108666667,9.05933333333,9.93446666665,17.9262,12.5220666667
635.58,9.73033333333,28.9132666667,20.9616666667,25.3950666667,9.95486666666,8.90166666667,9.80413333334,17.7648666667,12.391
635.91,9.60906666666,28.7560666667,20.7975333333,25.2686666667,9.81680000001,8.7734,9.6692,17.6310666667,12.2972
636.24,9.6046,28.7239333333,20.7559333333,25.2846,9.81939999999,8.72666666667,9.65066666667,17.6277333333,12.3043333333
636.57,9.58653333334,28.6796,20.7316666667,25.3074,9.75233333333,8.65553333333,9.58760000001,17.5841333333,12.2792666667
636.90,9.47693333334,28.6092,20.6476666667,25.1896,9.64386666666,8.53686666667,9.52206666667,17.462,12.1907333333
637.23,9.45059999999,28.5303333333,20.5904,25.1412,9.61320000001,8.512,9.48453333333,17.4268,12.1618
637.56,9.52733333334,28.6299333333,20.6492,25.1901333333,9.6724,8.60106666667,9.55086666666,17.4992,12.2232666666
637.90,9.59393333333,28.6598,20.7040666666,25.2138,9.75893333333,8.69753333333,9.65986666665,17.5383333333,12.2926666667
638.23,9.57780000001,28.6292,20.7002666667,25.111,9.77026666667,8.69746666667,9.68173333334,17.4951333333,12.3
638.56,9.61746666667,28.7782,20.8003333333,25.2283333333,9.85273333333,8.7492,9.75013333335,17.5488666667,12.3844666666
638.89,9.63346666667,28.8094,20.8673333333,25.2721333333,9.89540000001,8.80746666667,9.85659999999,17.6125333333,12.4608
639.22,9.63073333333,28.7452666667,20.9248,25.2931333333,9.925,8.8254,9.85206666666,17.6617333333,12.4914
639.55,9.69866666666,28.7856,20.9857333333,25.3161333333,10.0356,8.89526666667,9.93959999999,17.7237333333,12.5566
639.88,9.75233333334,28.8544666667,21.0395333333,25.3820666667,10.0304666667,8.9154,9.98073333335,17.7395333333,12.5938
640.21,9.72606666667,28.8524666667,21.0002,25.3417333334,10.0136,8.91806666667,9.98120000001,17.6795333333,12.559
640.54,9.83179999999,28.8266,21.0626666667,25.3926,10.0918,8.98586666667,10.0546,17.7333333333,12.6514666667
640.87,9.86866666667,28.9073333333,21.0978666667,25.4549333333,10.1424,8.998,10.0788,17.7797333333,12.7226
641.20,9.83126666667,28.8867333333,21.1316666667,25.4737333333,10.1776666667,9.0086,10.075,17.7818666667,12.7688
641.53,9.73886666667,28.7894,21.0468,25.4087333333,10.1137333333,8.91853333333,9.96953333333,17.6959333334,12.6908
641.87,9.74793333333,28.8237333333,21.0034,25.495,10.1273333333,8.926,9.93999999998,17.7336666667,12.6859333333
642.20,9.76100000001,28.7448,20.9336,25.4064666667,10.1078666667,8.95293333333,9.93220000001,17.7866,12.691
642.53,9.71693333333,28.7819333333,20.8628666667,25.4263333333,10.076,8.89033333333,9.86353333335,17.7564666667,12.6508
642.86,9.74700000001,28.8368,20.8697333333,25.4621333333,10.1018,8.97753333333,9.93906666668,17.7996,12.7009333333
643.19,9.70846666667,28.8154666667,20.8376,25.4670666667,10.0706666667,8.96766666667,9.90986666667,17.7500666667,12.6582
643.52,9.64119999999,28.7886,20.7768666667,25.3578,10.0098666667,8.95646666667,9.899,17.7203333333,12.5992666667
643.85,9.63546666667,28.801,20.7850666667,25.3500666667,10.0164,8.95099999999,9.87286666665,17.7674,12.6226666667
644.18,9.58046666667,28.8421333333,20.8223333333,25.3551333333,10.029,8.9752,9.86386666668,17.7726666667,12.6119333334
644.51,9.44093333333,28.6962666667,20.7185333333,25.2106,9.91733333333,8.89166666667,9.75933333333,17.6808,12.4897333333
644.84,9.37219999999,28.6924666667,20.6510666667,25.1538,9.80419999999,8.81153333333,9.65726666666,17.5664,12.3840666667
645.17,9.34933333334,28.689,20.6396666667,25.1454,9.77053333333,8.79446666667,9.61639999999,17.5697333333,12.3616666667
645.50,9.42379999999,28.7440666667,20.7210666667,25.1307333333,9.77180000001,8.84673333333,9.62760000001,17.5753333333,12.3906666667
645.83,9.34106666667,28.6724,20.6024666667,25.0252666667,9.66926666666,8.7984,9.55426666667,17.4589333333,12.2936
646.16,9.38706666667,28.6386666667,20.6644666667,25.0197333333,9.67326666666,8.86453333333,9.62466666667,17.5128,12.3597333334
646.49,9.33486666667,28.6363333333,20.6227333333,25.0005333333,9.62833333334,8.769,9.55006666666,17.4819333333,12.3046
646.82,9.31073333333,28.6542,20.6241333333,24.966,9.57506666667,8.7376,9.53219999999,17.4981333333,12.2886666667
647.15,9.3184,28.5744666667,20.612,24.97,9.60273333335,8.71833333333,9.53720000001,17.5021333333,12.3060666667
647.48,9.27486666667,28.5123333333,20.5566,24.9191333333,9.57526666667,8.64326666667,9.49133333333,17.4182666667,12.2673333333
647.81,9.28613333333,28.5003333333,20.4970666667,24.8728666667,9.52813333334,8.62906666667,9.47453333333,17.3850666667,12.2552666667
648.14,9.46546666667,28.6562,20.6629333333,25.0083333333,9.63186666667,8.7738,9.62733333332,17.5036666667,12.4063333333
648.47,9.46266666667,28.5730666667,20.6464666667,24.9836,9.63073333334,8.80646666667,9.64259999999,17.5308,12.401
648.80,9.38026666666,28.5416,20.5981333333,24.9275333333,9.54693333333,8.74553333333,9.53593333333,17.4552,12.3332
649.13,9.32846666666,28.4559333333,20.5652666667,24.8856,9.51826666667,8.721,9.53146666667,17.4618,12.3545333333
649.46,9.23766666667,28.5230666667,20.5678,24.9085333333,9.45986666667,8.6054,9.451,17.4086666667,12.2984
649.79,9.23553333333,28.565,20.5496,24.9148666667,9.46833333333,8.6148,9.3966,17.366,12.3266666667
650.11,9.30473333334,28.5747333333,20.6066666666,24.9475333334,9.49673333333,8.65266666667,9.42293333333,17.3867333333,12.3647333333
650.44,9.29366666666,28.5498,20.6128,24.9596,9.5022,8.64826666666,9.40653333333,17.3672,12.3688
650.77,9.44066666667,28.7089333334,20.788,25.1228,9.61073333334,8.8526,9.48733333333,17.4303333333,12.5220666667
651.10,9.60613333334,28.8948,20.9306,25.3246666667,9.81146666667,9.10373333334,9.66433333333,17.5856666666,12.651
651.43,9.69666666666,28.9883333333,21.0586,25.4737333333,9.91953333334,9.26053333333,9.75219999999,17.6857333333,12.7747333333
651.76,9.66226666667,28.9406,20.9680666667,25.4542666667,9.88366666667,9.24033333334,9.72740000001,17.6367333334,12.7139333333
652.09,9.75259999999,29.0513333333,21.0878666667,25.52,9.964,9.29053333333,9.8146,17.7249333333,12.813
652.42,9.89239999999,29.1297333333,21.1673333333,25.6054666667,10.0899333333,9.43813333334,9.94919999999,17.8074666667,12.9499333333
652.75,9.88893333333,29.1586666667,21.1453333333,25.6570666667,10.1287333333,9.45766666665,9.98233333332,17.8064666667,12.9339333333
653.08,10.0716666667,29.2969333333,21.3312666667,25.8628666667,10.3564,9.71006666667,10.1793333333,17.9858,13.1272666667
653.41,10.008,29.1496,21.2628666667,25.7276666667,10.2926666667,9.65519999999,10.0915333333,17.9006666667,12.98
653.74,10.0198,29.1417333333,21.2792,25.6882666667,10.3139333333,9.69659999999,10.1003333333,17.873,12.9936
654.06,10.1152666667,29.1678666667,21.2839333333,25.7084,10.3592666667,9.73906666666,10.149,17.8919333334,13.0772666667
654.39,10.0181333333,29.1028,21.124,25.6192,10.2878,9.60713333333,10.0584,17.8356,12.9788
654.72,9.97619999999,29.0436666667,21.1172666667,25.4911333333,10.2292666667,9.53333333333,9.9724,17.8559333333,12.9628
655.05,9.91179999999,29.043,21.0687333333,25.4270666667,10.2098666667,9.47033333334,9.94393333334,17.8100666667,12.9390666667
655.38,9.88993333333,29.0642,21.0476666667,25.4118,10.2272,9.45193333333,9.91800000001,17.8143333333,12.999
655.71,9.74226666667,28.9739333333,20.8583333333,25.3366666667,10.0936,9.31406666667,9.77519999999,17.7130666667,12.8560666667
656.04,9.75473333334,29.1022,20.9163333333,25.3980666667,10.1396,9.31646666667,9.87280000001,17.7957333333,12.9072666667
656.37,9.81620000001,29.1444,20.9625333333,25.4621333334,10.2046,9.32760000001,9.90080000001,17.8871333333,13.0166
656.69,9.63826666666,28.9629333333,20.8041333333,25.3008,10.0049333333,9.12900000001,9.68246666667,17.6904,12.8868666666
657.02,9.6312,29.0625333333,20.7992,25.3948666667,9.98680000001,9.10939999999,9.67793333334,17.6809333333,12.9718
657.35,9.58046666667,29.0688666667,20.7591333333,25.4472666667,9.94793333333,9.13813333334,9.64813333333,17.6685333333,12.9738
657.68,9.68459999999,29.2426,20.9356666667,25.6449333333,10.0920666667,9.29140000001,9.74386666667,17.8423333333,13.1554666667
658.01,9.74153333333,29.2434666667,21.0129333333,25.6692,10.1348666667,9.37326666667,9.80913333333,17.9164666667,13.2346666667
658.34,9.83486666666,29.3567333333,21.0930666667,25.7599333333,10.2252,9.43806666667,9.89573333333,17.9671333333,13.3300666667
658.66,9.91086666666,29.3499333333,21.1216,25.7734666667,10.2567333333,9.47546666667,9.92259999999,18.0272666667,13.3618
658.99,9.96233333333,29.3598666667,21.1545333333,25.8215333333,10.2379333333,9.53386666666,9.91806666668,18.0507333334,13.4292666667
659.32,9.94700000001,29.3645333333,21.1497333333,25.8046,10.1890666667,9.54993333333,9.87133333333,18.0035333333,13.4191333333
659.65,9.90673333334,29.2197333333,21.0919333333,25.7654666667,10.1198666667,9.5072,9.76193333333,17.898,13.3752
659.98,9.86553333334,29.1871333333,21.049,25.6967333333,10.0787333333,9.49366666666,9.68386666667,17.8328666667,13.3038
660.31,10.0104,29.2472666667,21.1329333333,25.7848,10.1642666667,9.6322,9.77873333334,17.9514666667,13.3859333333
660.63,10.1259333333,29.2826,21.2426666667,25.8860666667,10.2999333333,9.78246666667,9.9096,18.0959333333,13.4967333333
660.96,10.1536666667,29.2382,21.255,25.8442,10.3387333333,9.79066666667,9.9252,18.1204,13.5137333333
661.29,10.051,29.0837333333,21.1253333333,25.7087333333,10.1952,9.70953333334,9.86273333335,17.9968,13.3739333333
661.62,9.92,29.0074666666,20.9763333333,25.5793333333,10.0828666667,9.58033333333,9.75866666667,17.8744,13.2722666667
661.94,9.8218,28.8196666667,20.8242,25.5315333333,9.9848,9.51446666667,9.69266666665,17.7442666666,13.1909333333
662.27,9.64366666666,28.6656666667,20.6578,25.4702,9.78066666667,9.33766666666,9.49213333333,17.5648,12.9988
662.60,9.5872,28.5941333333,20.6026,25.4352666667,9.79473333334,9.3032,9.48926666666,17.5286666667,12.9111333333
662.93,9.65666666666,28.5286,20.6194,25.4531333333,9.86793333335,9.34519999999,9.59993333334,17.5432,12.9584666667
