wavelength,Back_SchMelm,Belly_SchMelm,Breast_SchMelm,Crissum_SchMelm,Crown_SchMelm,DorTail_SchMelm,Rump_SchMelm,Throat_SchMelm,WingTip_SchMelm
418.29,12.795,31.8846666667,26.1804666666,21.3982666667,10.3902,7.59793333333,13.1795333333,6.20713333333,7.71486666667
418.65,12.8059333333,31.9548666666,26.2324,21.4261333333,10.4198666667,7.61273333333,13.2129666667,6.2262,7.74
419.01,12.8416,32.0138666667,26.2798666667,21.4504666667,10.474,7.64513333333,13.252,6.26806666667,7.7976
419.37,12.8655333333,32.0829333333,26.3482666667,21.5014,10.5178,7.67026666667,13.2957666667,6.3044,7.82446666667
419.73,12.8764666667,32.0997333333,26.3526,21.5004,10.5341333333,7.697,13.2976,6.32813333333,7.85186666667
420.08,12.9219333333,32.1261333333,26.397,21.5277333333,10.5728666667,7.73333333333,13.3272666667,6.37106666667,7.90166666667
420.44,12.9350666667,32.1570666667,26.4242,21.5606,10.5996666667,7.7558,13.3498,6.4082,7.93786666667
420.80,12.9246666667,32.1688,26.4294666667,21.5628666667,10.6073333333,7.7558,13.3552666667,6.40313333333,7.9484
421.16,12.9352,32.213,26.4539333333,21.5902666667,10.6219333333,7.77506666667,13.3663,6.4078,7.97486666667
421.51,12.9766666667,32.2913333333,26.5106,21.6238,10.6562666667,7.7892,13.3952333333,6.44206666667,7.98853333333
421.87,12.9756666667,32.3024,26.5223333333,21.6322,10.6544666667,7.7842,13.3906666667,6.43906666667,7.9918
422.23,12.9975333334,32.3773333333,26.594,21.6647333333,10.6821333333,7.79866666667,13.4189666667,6.46606666667,8.00853333333
422.58,13.0102,32.408,26.6189333333,21.6696666667,10.6725333333,7.79286666667,13.4161666667,6.46873333333,8.01146666667
422.94,12.9886,32.4067333333,26.6108,21.6647333333,10.6504666667,7.78766666667,13.3935666667,6.47166666667,7.996
423.30,12.9897333333,32.4157333333,26.6191333333,21.6698,10.6456,7.78966666667,13.3864333333,6.46693333333,8.00186666667
423.66,13.0156,32.4837333333,26.6614666667,21.7094666667,10.6604,7.78846666667,13.4173333333,6.4796,8.00293333333
424.01,13.0118,32.5263333333,26.6798,21.7264,10.6796,7.78573333333,13.4390333333,6.488,8.01253333333
424.37,13.0031333333,32.563,26.692,21.7220666667,10.6722,7.77893333333,13.4277666667,6.46453333333,7.9954
424.73,12.9865333333,32.5731333333,26.6904666667,21.6952666667,10.6667333333,7.76113333333,13.4122,6.44426666667,7.9794
425.08,12.9628,32.5586,26.6652,21.6824,10.6407333333,7.72966666667,13.3905333334,6.43093333333,7.95893333333
425.44,12.9397333333,32.5708666667,26.664,21.6746666667,10.6279333333,7.72253333333,13.3764,6.40553333333,7.96146666667
425.80,12.9392,32.6084,26.6736,21.6855333333,10.6308,7.72473333333,13.3855,6.404,7.963
426.16,12.9248,32.585,26.6390666667,21.668,10.617,7.72626666667,13.3782,6.38853333333,7.94666666667
426.51,12.8933333333,32.5853333333,26.6166666667,21.6620666667,10.6131333333,7.71293333333,13.3770333333,6.37733333333,7.94866666667
426.87,12.9046666667,32.6451333333,26.6455333333,21.6847333333,10.6144666667,7.69233333333,13.3757,6.34993333333,7.93673333333
427.23,12.8800666667,32.6558666667,26.6257333334,21.6651333333,10.5934666667,7.66086666667,13.3585333333,6.33786666667,7.9024
427.58,12.8652666667,32.6656,26.6226666666,21.6472666667,10.5753333333,7.63953333333,13.3482,6.30446666667,7.88673333333
427.94,12.8484666667,32.6772,26.5837333333,21.6281333333,10.5403333333,7.6112,13.3029,6.27433333333,7.85133333333
428.30,12.8664,32.6858666667,26.6022,21.6122,10.5473333333,7.61133333333,13.3091,6.2782,7.86313333333
428.65,12.8946,32.7595333333,26.6396,21.6694,10.5596,7.62986666667,13.3275333334,6.29886666667,7.871
429.01,12.9065333333,32.8185333333,26.6833333333,21.6809333333,10.5936,7.6536,13.3683333333,6.30733333333,7.88333333333
429.37,12.9382666667,32.8731333333,26.7268,21.7336666667,10.6209333333,7.6674,13.4012333333,6.33533333333,7.9056
429.72,12.9378666667,32.8754666667,26.7338,21.7435333333,10.6266666667,7.65693333333,13.4018666667,6.33566666667,7.8964
430.08,12.9758666667,32.9962666667,26.7986,21.7972666667,10.6510666667,7.6692,13.4253333333,6.3512,7.94146666667
430.44,12.9968,33.0494666667,26.8106,21.8149333333,10.6757333333,7.6832,13.4271333333,6.33673333333,7.93453333333
430.79,13.0232666667,33.1340666667,26.8674666667,21.8652,10.7182,7.73066666667,13.4673666667,6.3808,7.97213333333
431.15,13.0438,33.2058666667,26.9033333333,21.8892666667,10.7396666667,7.7652,13.4942333333,6.39726666667,8.00813333334
431.50,13.0342666667,33.2284666667,26.9164666666,21.8936666667,10.7408,7.75653333333,13.4720666667,6.40073333333,8.02633333333
431.86,13.0549333333,33.2668,26.9706666667,21.9230666667,10.7713333333,7.79086666667,13.5082,6.43293333333,8.07206666667
432.22,13.0589333333,33.2889333333,26.9759333333,21.9414,10.7836,7.81506666667,13.5098666667,6.45426666667,8.0744
432.57,13.0837333333,33.3092666667,26.9859333333,21.9416666667,10.805,7.83806666667,13.5341,6.4914,8.10946666667
432.93,13.0975333333,33.3304,26.986,21.9568,10.7983333333,7.8332,13.5153333333,6.4922,8.12573333333
433.29,13.1020666667,33.3566,27.0080666667,21.9676666667,10.8114,7.84686666667,13.5172333333,6.50833333333,8.13473333333
433.64,13.1151333333,33.4155333333,27.0576,21.9900666667,10.8216666667,7.8598,13.5228333333,6.52266666667,8.15766666667
434.00,13.0866666667,33.4039333333,27.0350666667,21.9766,10.8058,7.83793333333,13.4956666667,6.51253333333,8.12533333333
434.35,13.0939333333,33.4000666667,27.053,21.9726,10.8068,7.83566666667,13.4999333333,6.53273333333,8.13846666667
434.71,13.1030666667,33.4031333333,27.0547333333,21.9753333333,10.8178,7.8478,13.5141,6.5488,8.1708
435.07,13.1272,33.4332666667,27.0644,21.9986,10.849,7.8582,13.5400333334,6.575,8.201
435.42,13.1368666667,33.4736666667,27.0794666667,22.028,10.879,7.89066666667,13.5723,6.60326666667,8.21866666667
435.78,13.1441333333,33.5223333333,27.0942666667,22.0471333333,10.8874666667,7.89506666667,13.5679666667,6.5982,8.20946666667
436.13,13.1732666666,33.5751333333,27.1426,22.0806,10.9077333334,7.89273333333,13.5947,6.61346666667,8.23393333334
436.49,13.1884,33.6358666667,27.1896666667,22.1218,10.9260666666,7.8878,13.6161666667,6.59926666667,8.24306666667
436.84,13.1797333333,33.6520666667,27.2107333333,22.1274,10.9371333333,7.88826666667,13.6271333334,6.612,8.2424
437.20,13.1600666667,33.6439333333,27.1994666667,22.1005333333,10.9170666667,7.872,13.6247333333,6.60073333334,8.24286666667
437.56,13.1679333333,33.6874666667,27.2214,22.1075333333,10.933,7.8844,13.6415666667,6.60866666667,8.2438
437.91,13.1815333333,33.7212,27.2708666667,22.129,10.9604666667,7.90446666667,13.6672,6.62033333333,8.2596
438.27,13.1958,33.7871333333,27.3188,22.1820666667,10.9816,7.94706666667,13.6986666667,6.6488,8.27679999999
438.62,13.1662,33.8027333333,27.3298,22.1686,10.9514666667,7.91986666667,13.6675,6.61513333333,8.23133333333
438.98,13.1514,33.8134666667,27.3592,22.1715333333,10.9358,7.91993333333,13.6513666666,6.60753333333,8.23040000001
439.33,13.1736,33.8515333333,27.417,22.1896,10.9432666667,7.92873333333,13.6596666667,6.60746666667,8.23139999999
439.69,13.163,33.8218,27.4081333333,22.1651333333,10.9358666667,7.91446666667,13.6403,6.60533333333,8.22546666667
440.04,13.1542,33.8712,27.4089333333,22.1826,10.9287333333,7.90386666667,13.644,6.60453333333,8.22673333334
440.40,13.1314666667,33.8675333333,27.4072,22.1732666667,10.9129333333,7.904,13.6184333334,6.59993333333,8.21086666666
440.75,13.1379333333,33.9154666666,27.4289333333,22.1819333334,10.9226,7.9038,13.6216333333,6.60206666667,8.21426666667
441.11,13.1563333333,33.9638666667,27.4464,22.2019333333,10.9418,7.909,13.6291666666,6.61146666667,8.22953333333
441.47,13.161,33.9708666667,27.4626666667,22.2258,10.9432,7.91606666667,13.6431666667,6.62486666667,8.24899999999
441.82,13.1649333333,33.9862,27.4576,22.2167333334,10.9231333333,7.8924,13.6356666667,6.628,8.24573333333
442.18,13.1559333333,33.9802666666,27.4471333333,22.1997333333,10.9193333333,7.8652,13.6209,6.6212,8.24786666666
442.53,13.1874,34.0159333333,27.4794,22.2179333333,10.9512666667,7.8962,13.6539666667,6.6538,8.27566666667
442.89,13.2280666667,34.0874,27.5194666667,22.2641333333,10.9851333333,7.92,13.6841666667,6.68726666667,8.30146666668
443.24,13.2104,34.0722,27.4971333334,22.2619333334,10.9770666667,7.92446666667,13.6696,6.71046666667,8.30820000001
443.60,13.2424,34.1828666667,27.5824,22.3401333333,11.0106666667,7.95773333333,13.7175,6.73073333333,8.33913333333
443.95,13.1912,34.113,27.5732666667,22.3081333334,10.9848,7.9508,13.6728333333,6.71246666667,8.31460000001
444.31,13.2058,34.1502666667,27.5958,22.3172,10.9926666667,7.9388,13.6794,6.722,8.32846666667
444.66,13.2343333333,34.1986,27.6473333333,22.3509333333,11.0032666667,7.97399999999,13.6973,6.75986666667,8.36366666667
445.02,13.2406,34.2234666667,27.6784666667,22.3778,11.0128,7.98946666666,13.7177333333,6.78106666667,8.36993333333
445.37,13.251,34.2617333333,27.6899333333,22.3847333333,11.0264666667,8.004,13.7204,6.79653333333,8.3822
445.72,13.2524,34.2613333333,27.694,22.3912666666,11.0457333333,8.03473333333,13.7236,6.80526666667,8.39819999999
446.08,13.2762666666,34.3132666667,27.7288666667,22.4116,11.0561333333,8.05446666667,13.7413666667,6.82206666667,8.41153333334
446.43,13.2502666667,34.3172666667,27.7176,22.3946666667,11.0347333333,8.0264,13.7162666667,6.80513333333,8.39966666667
446.79,13.2242,34.2906,27.7023333333,22.3631333333,11.0209333333,8.01066666666,13.6999333333,6.79013333333,8.37993333334
447.14,13.2349333333,34.322,27.7088,22.3729333333,11.0303333333,8.00453333333,13.708,6.78273333333,8.38146666666
447.50,13.2354,34.2985333333,27.6762666667,22.3413333333,11.0264666667,8.00546666667,13.7003,6.78986666667,8.38019999999
447.85,13.2793333333,34.3782666667,27.7082,22.3693333333,11.0660666667,8.0242,13.7374666667,6.81193333333,8.40559999999
448.21,13.2569333333,34.3716666667,27.704,22.3674666667,11.0542666667,8.03066666667,13.7355,6.80546666667,8.38840000001
448.56,13.2432,34.3754666667,27.7036666667,22.3679333333,11.0689333333,8.02613333334,13.7370333333,6.79053333333,8.37453333334
448.92,13.2348666667,34.3823333333,27.6836,22.35,11.0634666667,8.01973333334,13.7137,6.76166666667,8.35740000001
449.27,13.2192666666,34.3586,27.6655333333,22.3368,11.0512666667,7.9938,13.7001333333,6.7344,8.32600000001
449.62,13.2176,34.3642666667,27.6826666667,22.3437333333,11.0632,7.99106666667,13.7133,6.74313333333,8.33073333333
449.98,13.1894,34.37,27.6725333333,22.3415333333,11.0605333333,7.98986666667,13.7087666667,6.73293333333,8.31286666667
450.33,13.1980666667,34.3932666667,27.6876666667,22.3641333333,11.0751333333,8.00113333333,13.7204,6.74246666667,8.32426666667
450.69,13.2109333333,34.4088666667,27.6998666667,22.3785333333,11.0751333333,8.02180000001,13.7196333333,6.74806666667,8.32953333333
451.04,13.1918,34.418,27.7225333333,22.3719333333,11.0610666667,8.00606666667,13.7104333333,6.73766666667,8.32313333333
451.40,13.2084666667,34.4838,27.7666,22.409,11.0735333333,8.01213333333,13.7180333333,6.75546666667,8.33493333334
451.75,13.2376666667,34.5067333333,27.807,22.4447333333,11.0979333333,8.04879999999,13.7424666667,6.79173333333,8.37446666667
452.10,13.2565333333,34.5250666667,27.8150666667,22.4482,11.1192,8.05873333334,13.7578333333,6.81986666667,8.40866666667
452.46,13.2545333333,34.5279333333,27.8121333333,22.4420666667,11.0874,8.04540000001,13.7502666667,6.8124,8.39886666667
452.81,13.2712666667,34.5697333333,27.8653333333,22.4712666667,11.1016,8.05593333333,13.7798,6.83893333333,8.4162
453.17,13.2685333333,34.6071333333,27.8847333333,22.4764,11.0994666667,8.05313333333,13.7652,6.84066666667,8.41486666666
453.52,13.2598666667,34.6064666667,27.8740666667,22.4748,11.0717333333,8.0286,13.7347333333,6.8188,8.38780000001
453.87,13.2695333333,34.6359333334,27.8852666667,22.4778666667,11.0731333333,8.02293333334,13.7214333334,6.817,8.39499999999
454.23,13.2822666667,34.6508666667,27.8942,22.4886666667,11.0772666667,8.03233333333,13.7259,6.83046666667,8.40306666667
454.58,13.269,34.6634666667,27.8937333333,22.4889333333,11.0678,7.9984,13.7233,6.81126666666,8.39773333333
454.93,13.266,34.6911333333,27.8926,22.4868666667,11.0718,8.01739999999,13.7136666666,6.81153333333,8.39100000001
455.29,13.2187333333,34.6446,27.8493333333,22.454,11.0360666667,7.9756,13.6867333333,6.7698,8.35873333333
455.64,13.1814666667,34.6299333333,27.8214666666,22.4364666667,11.0008,7.92706666667,13.6453,6.7384,8.32406666667
456.00,13.1766666667,34.6557333333,27.8276,22.4297333333,10.9984,7.92393333333,13.645,6.72446666667,8.30753333333
456.35,13.2009333333,34.7004666667,27.839,22.4402,11.0337333333,7.9408,13.6624333333,6.7426,8.33339999999
456.70,13.2073333333,34.7046,27.8365333333,22.4407333333,11.0390666667,7.95306666667,13.6513666667,6.7652,8.33446666667
457.06,13.2206,34.7267333333,27.8680666667,22.4618,11.0524666667,7.9784,13.6785333333,6.78773333333,8.36213333333
457.41,13.2200666667,34.7894666667,27.9043333333,22.4788,11.0565333333,8.00380000001,13.691,6.79733333334,8.38753333334
457.76,13.1962,34.7783333333,27.9041333333,22.4718666667,11.0366666667,8.004,13.6851666667,6.7906,8.37673333333
458.12,13.1875333334,34.7945333333,27.9128,22.4579333333,11.0345333333,8.01046666667,13.6847333333,6.78733333333,8.36646666666
458.47,13.1935333333,34.8194,27.9411333333,22.4663333333,11.0482,8.04186666667,13.6930333333,6.81193333333,8.37186666667
458.82,13.1950666667,34.8480666667,27.9584666667,22.4734666667,11.0576,8.04846666667,13.6997333333,6.8232,8.3848
459.18,13.2014666667,34.8924,28.0030666667,22.4974,11.0707333333,8.06226666665,13.7001,6.83353333333,8.38786666666
459.53,13.2074,34.9038666667,28.0108,22.4916,11.0722666667,8.08126666666,13.7065666667,6.83886666666,8.38519999999
459.88,13.2161333333,34.9329333333,28.0329333333,22.5140666667,11.0850666667,8.09906666667,13.7037666667,6.85073333333,8.39899999999
460.24,13.1994666667,34.9468666667,28.0448,22.5143333333,11.0779333333,8.09166666665,13.6925,6.8438,8.38539999999
460.59,13.1760666667,34.9518,28.0448,22.4971333333,11.0626666666,8.07606666667,13.6741,6.81813333333,8.37546666667
460.94,13.1639333333,34.9534,28.0268666667,22.4760666667,11.0569333333,8.06806666666,13.6542,6.8062,8.3586
461.29,13.1843333334,35.0042,28.0504,22.4929333333,11.0816,8.06826666666,13.6736333333,6.82166666666,8.36679999999
461.65,13.2143333333,35.0439333333,28.072,22.5084,11.1192,8.0876,13.6839666667,6.83966666667,8.3984
462.00,13.2102666667,35.0751333333,28.0697333333,22.5089333333,11.1122666667,8.077,13.676,6.83266666667,8.3928
462.35,13.1906,35.087,28.0409333333,22.4854,11.0955333333,8.02773333333,13.6569333333,6.79813333333,8.37700000001
462.71,13.1998,35.0861333333,28.0400666666,22.4852,11.0926666667,8.01319999999,13.6585333333,6.7944,8.36840000001
463.06,13.2216,35.1306666667,28.0455333333,22.5040666667,11.1230666667,8.02939999999,13.6827333333,6.82313333333,8.38986666667
463.41,13.2114666667,35.1646666667,28.0614666667,22.5079333333,11.1304666667,8.01333333333,13.6922,6.81933333334,8.38973333334
463.76,13.2046666667,35.1385333334,28.0311333333,22.4755333333,11.1091333333,7.98266666666,13.6680333333,6.79986666667,8.37046666667
464.12,13.2120666667,35.1621333333,28.0371333333,22.4892666667,11.1172666667,7.99373333333,13.6823,6.8212,8.37639999999
464.47,13.2252,35.1914666667,28.0537333333,22.5062666667,11.123,7.99673333334,13.706,6.82453333333,8.38473333334
464.82,13.2090666667,35.2153333333,28.0671333333,22.5211333334,11.1175333333,7.99393333334,13.7092666666,6.82313333333,8.38893333334
465.17,13.1902666667,35.2031333333,28.0638,22.5034,11.109,7.98559999999,13.7007333333,6.82413333333,8.37293333334
465.53,13.2052,35.2531333333,28.0864,22.5172666667,11.109,7.98820000001,13.7257,6.83166666667,8.37540000001
465.88,13.235,35.2918,28.1324,22.5530666667,11.1536666667,8.01886666668,13.7707,6.86913333333,8.41626666666
466.23,13.2688,35.3241333333,28.1864666667,22.581,11.1733333333,8.06799999999,13.7905,6.92386666667,8.43993333333
466.58,13.2802666667,35.3601333333,28.2052666667,22.6008,11.1889333333,8.08120000001,13.7917333333,6.91946666667,8.4666
466.94,13.2661333333,35.3637333333,28.2014,22.5751333333,11.1682666667,8.07560000001,13.7763666667,6.90546666667,8.46453333333
467.29,13.2747333333,35.3899333333,28.2094,22.5994666667,11.1692666667,8.07266666667,13.7754333333,6.90046666667,8.46333333334
467.64,13.2916,35.4852,28.2752666667,22.6536666667,11.1982666667,8.08246666665,13.8229,6.92926666666,8.48453333333
467.99,13.3038666667,35.4814,28.2989333333,22.6591333333,11.2092,8.09426666668,13.8307,6.92706666667,8.49246666666
468.35,13.321,35.5282666667,28.3205333333,22.6883333334,11.22,8.10660000001,13.8337,6.9436,8.50733333333
468.70,13.3384,35.566,28.3442,22.7064,11.2482666667,8.11599999999,13.8463666667,6.96833333334,8.51273333333
469.05,13.353,35.605,28.3726666667,22.7256666667,11.2542666667,8.14146666666,13.8506666667,6.96786666667,8.53179999999
469.40,13.3297333333,35.5897333333,28.3860666666,22.7332666666,11.2628,8.1342,13.8384,6.9736,8.52473333334
469.75,13.3384,35.6294,28.4254,22.7569333333,11.2580666667,8.14780000001,13.8325666667,6.9672,8.5236
470.11,13.3052,35.6444,28.4017333333,22.7510666667,11.251,8.11333333333,13.8028,6.9262,8.49693333332
470.46,13.2788666666,35.6316666667,28.3947333333,22.74,11.243,8.09600000001,13.7835,6.9154,8.48173333334
470.81,13.2744,35.6263333333,28.42,22.7488,11.234,8.08659999999,13.7848333333,6.9148,8.47453333333
471.16,13.2665333333,35.6700666666,28.4321333333,22.7417333334,11.2314,8.11026666667,13.7787333333,6.91453333333,8.47393333333
471.51,13.262,35.6579333333,28.4212666667,22.7343333333,11.2143333333,8.1058,13.7495333334,6.89426666667,8.45353333333
471.87,13.213,35.6402666666,28.3924666667,22.7096666667,11.1982,8.08520000001,13.7188333333,6.87553333333,8.43906666667
472.22,13.1895333333,35.6282,28.3687333333,22.6934666667,11.1855333333,8.0738,13.7092,6.86653333333,8.41713333334
472.57,13.1918666667,35.6300666667,28.3727333333,22.6803333333,11.1693333333,8.07533333333,13.6977666667,6.8566,8.42346666666
472.92,13.1434,35.5920666667,28.3335333333,22.6517333333,11.141,8.02433333333,13.6545666666,6.83393333333,8.38833333333
473.27,13.1613333333,35.6420666667,28.3671333333,22.6649333333,11.1490666667,8.02933333333,13.6685,6.85533333333,8.39993333333
473.62,13.1592,35.632,28.3201333333,22.6644,11.1584666667,8.03166666668,13.6565,6.86106666667,8.41053333333
473.98,13.1743333333,35.6482666667,28.3557333333,22.6784666667,11.1759333333,8.07606666667,13.6846666667,6.8976,8.43446666666
474.33,13.1925333333,35.6917333333,28.3745333333,22.6841333333,11.1844,8.10406666667,13.7125,6.9318,8.445
474.68,13.22,35.7535333333,28.3866,22.7062,11.2216666667,8.11773333334,13.7269333333,6.9526,8.46826666666
475.03,13.2413333333,35.738,28.3976,22.7026,11.2362,8.12479999999,13.7426666667,6.98206666667,8.49459999999
475.38,13.2208,35.7354666666,28.3972666667,22.6810666667,11.2232,8.11339999999,13.7303,6.9802,8.49286666666
475.73,13.2739333333,35.8088666667,28.4328,22.7310666667,11.2416666667,8.13033333333,13.7879333333,7.01886666667,8.52086666667
476.08,13.2992,35.8475333333,28.4741333333,22.7574666667,11.2788666666,8.16206666665,13.8101666667,7.06146666667,8.56166666666
476.44,13.2996666667,35.8786666666,28.4882666667,22.7742666667,11.3078666667,8.16700000001,13.8221,7.08293333333,8.58333333333
