wavelength,Back_CneRubm,Belly_CneRubm,Breast_CneRubm,Crissum_CneRubm,Crown_CneRubm,DorTail_CneRubm,Rump_CneRubm,Throat_CneRubm,WingTip_CneRubm
411.85,4.98694444445,10.7464,9.1331,9.9103,7.3222,6.75773333333,6.25739333333,21.1156,7.6966
412.21,4.97026666667,10.7106,9.08973333333,9.87513333334,7.32466666667,6.7444,6.25399333333,21.1138,7.68406666667
412.57,4.98101111111,10.6566666667,9.04953333333,9.83386666667,7.33973333333,6.75593333333,6.24909333333,21.1148666666,7.6822
412.92,4.95196666667,10.5815333333,8.9749,9.75363333333,7.31153333333,6.7574,6.20290666667,21.0946666667,7.646
413.28,4.93214444444,10.5233333333,8.91146666667,9.71456666667,7.3098,6.74556666667,6.18268666667,21.0932,7.6322
413.64,4.99394444445,10.5364666667,8.93446666667,9.72113333333,7.3876,6.80153333333,6.25748666667,21.1586666667,7.69426666667
414.00,4.98615555556,10.485,8.86953333333,9.6837,7.37253333333,6.7764,6.2366,21.2219333333,7.6788
414.36,4.96972222222,10.4124,8.7942,9.6325,7.361,6.78413333333,6.1937,21.2508,7.651
414.72,4.92284444444,10.3192666667,8.69893333333,9.5363,7.34886666667,6.74923333333,6.16331333333,21.2564666667,7.63326666667
415.07,4.88536666667,10.2037333333,8.60556666667,9.44073333334,7.33186666667,6.70706666667,6.12608,21.2529333333,7.62953333333
415.43,4.85916666667,10.1024,8.49666666667,9.3581,7.31,6.6712,6.09356666667,21.2521333333,7.6144
415.79,4.87698888889,10.0454,8.436,9.29313333333,7.3198,6.66673333333,6.10590666667,21.3032,7.64693333333
416.15,4.91298888889,10.0082666667,8.38033333333,9.25976666667,7.3634,6.71686666667,6.14176,21.3424,7.71046666666
416.51,4.88357777778,9.91686666666,8.2882,9.19813333334,7.3504,6.69136666667,6.12665333334,21.342,7.711
416.86,4.89424444444,9.8382,8.21063333333,9.13076666666,7.35013333333,6.69123333333,6.14084,21.3618,7.71946666667
417.22,4.88164444444,9.75966666667,8.13233333333,9.057,7.34126666667,6.67,6.1166,21.3731333333,7.72433333333
417.58,4.8311,9.63480000001,8.0094,8.95616666667,7.2976,6.64026666667,6.05524666667,21.3202666667,7.6882
417.94,4.79863333333,9.52046666667,7.90576666667,8.83843333333,7.2752,6.63443333333,6.02594,21.2497333334,7.68406666667
418.29,4.74124444445,9.38693333334,7.78313333333,8.70153333333,7.23473333333,6.57953333333,5.97516,21.1964,7.6434
418.65,4.71197777778,9.27066666667,7.679,8.60493333333,7.2056,6.55743333333,5.93885333333,21.1718666667,7.61853333333
419.01,4.69826666667,9.1854,7.59876666667,8.51773333333,7.1958,6.55926666667,5.91470666667,21.1624,7.61033333333
419.37,4.71215555556,9.13806666667,7.56926666666,8.4676,7.2256,6.58673333333,5.93695333333,21.1952,7.6432
419.73,4.72141111111,9.06960000001,7.51523333333,8.42493333334,7.24646666667,6.5932,5.93502,21.1898,7.652
420.08,4.66925555556,8.95246666666,7.4225,8.31903333334,7.21293333333,6.55576666667,5.88786666667,21.1632,7.60186666667
420.44,4.64994444444,8.87353333333,7.34546666667,8.24623333333,7.20113333333,6.55576666667,5.86511333333,21.1401333333,7.58646666667
420.80,4.62353333333,8.80953333334,7.2915,8.1863,7.20006666667,6.55486666667,5.8414,21.1471333333,7.5858
421.16,4.61263333333,8.72999999999,7.21926666667,8.10906666666,7.18393333333,6.5645,5.81936666667,21.1478,7.57446666667
421.51,4.6062,8.66420000001,7.15706666667,8.0435,7.18286666667,6.55483333333,5.80532666667,21.1624666666,7.56726666667
421.87,4.58468888889,8.60646666667,7.0855,7.998,7.17506666667,6.5469,5.78448,21.1732666667,7.5476
422.23,4.60097777778,8.57153333333,7.04533333333,7.9806,7.1848,6.56706666667,5.7957,21.1883333333,7.56753333333
422.58,4.59287777778,8.53186666667,6.994,7.93033333333,7.18633333333,6.57823333333,5.78838666667,21.2034666667,7.566
422.94,4.60077777778,8.49153333334,6.96056666667,7.89316666667,7.2028,6.58026666667,5.79642666667,21.2264666667,7.5782
423.30,4.58077777778,8.44279999999,6.8958,7.84863333333,7.19986666667,6.55876666667,5.77108666667,21.2232,7.55753333333
423.66,4.55997777778,8.39186666667,6.84403333333,7.78896666667,7.1864,6.5533,5.7557,21.2194,7.54193333333
424.01,4.5841,8.38613333333,6.8308,7.78243333333,7.21246666666,6.56676666667,5.78083333333,21.2478666666,7.56593333333
424.37,4.58675555555,8.36493333334,6.8088,7.7606,7.22506666667,6.56156666667,5.77996666667,21.2809333333,7.57726666667
424.73,4.61232222222,8.3548,6.80153333333,7.74783333333,7.2456,6.57456666667,5.7975,21.3002,7.58813333333
425.08,4.6197,8.32973333332,6.7782,7.7351,7.26386666667,6.5713,5.81586666667,21.3232666667,7.59566666667
425.44,4.62296666667,8.32380000001,6.7671,7.72466666667,7.27493333333,6.5878,5.82781333333,21.3483333333,7.61293333333
425.80,4.64403333333,8.30460000001,6.77263333333,7.70286666667,7.2906,6.5927,5.83543333333,21.3654,7.62446666667
426.16,4.64913333333,8.29846666666,6.77673333333,7.6892,7.3182,6.59903333333,5.84813333333,21.4084666666,7.63
426.51,4.68644444445,8.31073333333,6.793,7.69916666667,7.34953333333,6.60656666667,5.87307333333,21.4392666667,7.6562
426.87,4.70626666667,8.32733333335,6.7894,7.7101,7.37226666667,6.63373333333,5.89199333333,21.4702,7.665
427.23,4.72598888889,8.32326666668,6.7956,7.69976666667,7.38873333333,6.65246666667,5.91389333333,21.4885333333,7.68326666667
427.58,4.71653333333,8.31166666667,6.78413333333,7.69313333333,7.39893333333,6.64543333333,5.90143333333,21.5093333333,7.67646666667
427.94,4.70648888889,8.28553333333,6.76143333333,7.67046666667,7.4024,6.64506666667,5.88278666666,21.5274,7.6754
428.30,4.75626666667,8.31593333333,6.78956666667,7.71393333333,7.4476,6.70273333333,5.92946666667,21.5868,7.70793333333
428.65,4.73997777778,8.29939999999,6.7743,7.70626666667,7.4498,6.6887,5.90888,21.5804,7.7116
429.01,4.75143333333,8.31193333333,6.7869,7.7169,7.48013333333,6.687,5.91976666667,21.6004666667,7.7306
429.37,4.7418,8.3048,6.77583333333,7.71096666667,7.47053333333,6.66073333333,5.91405333333,21.597,7.70533333333
429.72,4.76115555556,8.36873333333,6.8044,7.74613333333,7.50666666667,6.6919,5.95062666667,21.6336,7.727
430.08,4.75223333333,8.3732,6.78516666667,7.75296666667,7.497,6.67913333333,5.93436,21.6422666667,7.72386666667
430.44,4.72028888889,8.35446666668,6.76426666667,7.75856666667,7.4828,6.67356666667,5.91897333333,21.6478666667,7.70193333333
430.79,4.66605555556,8.31073333334,6.72333333333,7.72383333333,7.4408,6.6155,5.87474,21.6414666667,7.6584
431.15,4.66071111111,8.32826666665,6.72473333334,7.74473333333,7.43826666667,6.6271,5.86977333333,21.6553333333,7.66433333333
431.50,4.71276666667,8.39540000001,6.78936666667,7.8,7.471,6.67286666667,5.91885333333,21.7022,7.70953333333
431.86,4.70976666667,8.41993333333,6.8089,7.8173,7.4548,6.67826666667,5.91584,21.6916,7.70493333333
432.22,4.66292222222,8.40066666667,6.80346666667,7.78223333333,7.41066666667,6.6425,5.87636666666,21.6521333333,7.67266666667
432.57,4.67426666667,8.43653333333,6.8254,7.80413333333,7.429,6.6659,5.90721333333,21.6902,7.6804
432.93,4.64392222222,8.42993333333,6.8159,7.7853,7.38773333333,6.6414,5.88305333333,21.6544666667,7.6494
433.29,4.6328,8.43906666665,6.82983333333,7.79603333333,7.39146666667,6.6313,5.87836666667,21.6474666666,7.64453333333
433.64,4.62391111111,8.43826666667,6.84703333333,7.80933333333,7.38686666667,6.63216666667,5.86914666667,21.6576,7.6436
434.00,4.62704444444,8.44086666667,6.85003333333,7.81386666667,7.3812,6.63456666667,5.8655,21.651,7.64613333333
434.35,4.63446666667,8.46793333333,6.87656666667,7.82166666667,7.3838,6.63716666667,5.86598666667,21.6449333333,7.65333333333
434.71,4.64006666667,8.46873333334,6.89513333333,7.83303333333,7.3742,6.63553333334,5.85483333333,21.6231333333,7.64473333333
435.07,4.61822222222,8.4646,6.88786666667,7.82856666667,7.34413333333,6.60256666667,5.83839333333,21.6202666667,7.61853333333
435.42,4.5815,8.44080000001,6.85083333333,7.81266666667,7.3128,6.5625,5.81424666667,21.6149333333,7.58553333333
435.78,4.56717777778,8.43973333333,6.8529,7.81033333333,7.30766666667,6.53696666667,5.80316666667,21.6207333333,7.57306666667
436.13,4.5633,8.45673333333,6.8553,7.82263333333,7.32326666667,6.52883333333,5.81279333333,21.6485333333,7.5774
436.49,4.5217,8.42740000001,6.82036666667,7.7916,7.2764,6.477,5.76336,21.5983333333,7.54366666667
436.84,4.52584444444,8.46113333334,6.83926666667,7.8132,7.29226666667,6.5084,5.77274666666,21.6206666667,7.55446666667
437.20,4.55542222222,8.49173333332,6.8558,7.83473333333,7.30406666667,6.54303333333,5.80378,21.6452666667,7.57873333333
437.56,4.57748888889,8.5106,6.86886666667,7.84863333333,7.33106666667,6.55646666667,5.81984,21.6679333333,7.60333333333
437.91,4.57617777778,8.52806666666,6.88456666667,7.86186666667,7.33553333333,6.56666666667,5.82868,21.6911333333,7.61213333333
438.27,4.56938888889,8.52066666668,6.8759,7.85166666667,7.3364,6.55633333333,5.82756,21.6948666667,7.61306666666
438.62,4.59797777778,8.56553333333,6.89316666667,7.8808,7.36086666667,6.5859,5.85544666667,21.752,7.65333333333
438.98,4.59916666667,8.56773333332,6.89796666667,7.87576666667,7.37593333333,6.59366666667,5.85494666667,21.761,7.671
439.33,4.61544444445,8.56479999999,6.9089,7.87743333333,7.39646666667,6.61526666667,5.86210666667,21.7545333333,7.686
439.69,4.61577777778,8.54906666667,6.89493333333,7.86926666667,7.39386666667,6.62443333333,5.86655333333,21.7648,7.6874
440.04,4.628,8.5336,6.8852,7.85903333333,7.39606666667,6.61636666666,5.86648,21.7632,7.69006666667
440.40,4.66158888889,8.5502,6.9047,7.88496666667,7.43186666667,6.65623333333,5.90666,21.8232666667,7.71386666667
440.75,4.67093333333,8.52886666667,6.88573333333,7.8775,7.44546666667,6.66723333333,5.90398,21.8543333333,7.73053333333
441.11,4.67744444444,8.51306666668,6.87103333333,7.869,7.45506666667,6.67403333333,5.89662666667,21.8716666667,7.74373333333
441.47,4.67948888889,8.48426666667,6.8462,7.85323333333,7.45933333333,6.68446666667,5.90222666667,21.8793333333,7.75326666666
441.82,4.70406666667,8.47266666667,6.84616666667,7.84826666667,7.4888,6.69703333333,5.92178,21.9041333333,7.7736
442.18,4.7043,8.43066666666,6.81186666667,7.81413333334,7.4956,6.71703333333,5.91520666667,21.9337333333,7.77326666667
442.53,4.69258888889,8.37573333334,6.7583,7.77903333333,7.5112,6.72543333333,5.90536666667,21.9505333333,7.77153333333
442.89,4.70571111111,8.34080000001,6.7162,7.74173333333,7.5246,6.73713333333,5.91280666667,21.9758666667,7.78266666667
443.24,4.67651111111,8.27213333334,6.64393333333,7.66653333333,7.50953333333,6.72033333333,5.88019333333,21.9852,7.76693333333
443.60,4.69238888889,8.23859999999,6.60823333333,7.63393333333,7.5314,6.74676666666,5.89006666667,22.0267333333,7.8038
443.95,4.68081111111,8.16646666666,6.54096666667,7.5748,7.52766666667,6.76046666667,5.87289333333,22.0389333333,7.80433333333
444.31,4.67438888889,8.1084,6.4871,7.52166666667,7.5302,6.75763333333,5.86294666667,22.0422,7.8204
444.66,4.68313333333,8.06786666666,6.4549,7.4784,7.5484,6.76806666667,5.88127333333,22.0446,7.839
445.02,4.6695,8.00160000001,6.40146666667,7.4087,7.5314,6.7652,5.8629,22.0344666667,7.82933333334
445.37,4.64516666667,7.92033333333,6.3262,7.33033333333,7.50333333333,6.73673333333,5.82888666667,22.0138666667,7.80173333333
445.72,4.64761111111,7.87106666667,6.28926666667,7.2781,7.51926666667,6.7555,5.83139333333,22.0194666667,7.82126666667
446.08,4.65254444445,7.83693333334,6.25916666667,7.24353333333,7.5128,6.75043333333,5.83542666667,22.0184666667,7.8336
446.43,4.6502,7.79426666666,6.23653333333,7.1904,7.50313333333,6.7419,5.82590666667,22.0002666667,7.835
446.79,4.64472222222,7.75246666667,6.20296666667,7.151,7.50253333333,6.7491,5.81898,21.9928,7.82793333333
447.14,4.65546666667,7.72579999999,6.16943333333,7.1261,7.51806666667,6.7496,5.82885333333,21.9864,7.84166666667
447.50,4.66054444444,7.70126666667,6.1447,7.0997,7.53253333333,6.75123333333,5.82892,21.9896,7.84206666667
447.85,4.6503,7.67366666667,6.10703333333,7.05616666667,7.52793333333,6.7431,5.81648666667,21.986,7.83573333333
448.21,4.64002222222,7.62533333334,6.07326666667,7.0082,7.52593333333,6.73836666667,5.79568666666,21.9818,7.8172
448.56,4.644,7.59813333334,6.06166666667,6.98296666667,7.53426666667,6.74783333333,5.78431333333,22.0130666667,7.82206666667
448.92,4.65984444444,7.5898,6.05146666667,6.97953333333,7.5702,6.7728,5.79691333333,22.0448,7.84606666667
449.27,4.66657777778,7.5848,6.05986666667,6.96843333333,7.597,6.8027,5.81609333333,22.0862666667,7.8676
449.62,4.64764444445,7.54933333333,6.01243333333,6.9265,7.5836,6.7862,5.79307333333,22.0839333333,7.84313333333
449.98,4.67646666667,7.54153333333,6.00416666667,6.92273333333,7.63066666667,6.80796666667,5.80832666667,22.1224666667,7.86313333333
450.33,4.70283333333,7.55053333334,6.01453333333,6.9293,7.6782,6.8427,5.84217333333,22.1768666667,7.89033333333
450.69,4.6948,7.52606666666,5.99896666667,6.91386666667,7.684,6.84946666667,5.83424666667,22.1842666667,7.895
451.04,4.71703333334,7.527,6.0147,6.91896666667,7.707,6.8787,5.84882666667,22.2361333333,7.92393333333
451.40,4.71112222222,7.50506666667,5.99863333333,6.88543333333,7.70426666667,6.87853333333,5.84586,22.2246666667,7.91986666667
451.75,4.73694444444,7.51573333333,6.0043,6.8896,7.73666666667,6.9091,5.86540666667,22.2615333333,7.95
452.10,4.75212222222,7.5268,6.011,6.89483333333,7.75766666667,6.93156666667,5.88834666667,22.2874,7.98213333333
452.46,4.74744444445,7.514,5.99276666666,6.8848,7.7432,6.9247,5.88080666667,22.2792,7.9642
452.81,4.73394444444,7.50273333333,5.97223333333,6.86716666667,7.73026666667,6.90483333333,5.86986666667,22.2896666667,7.952
453.17,4.7201,7.50153333334,5.9454,6.85303333333,7.71653333333,6.88653333333,5.85344,22.2824,7.94533333333
453.52,4.72575555555,7.51153333334,5.95793333333,6.86203333333,7.7204,6.8972,5.86034,22.2985333333,7.95953333333
453.87,4.68865555555,7.49246666667,5.94233333333,6.84843333333,7.6896,6.885,5.82608,22.2736,7.94353333333
454.23,4.67237777778,7.49973333333,5.94286666667,6.85323333333,7.6752,6.87523333333,5.81306666667,22.2677333333,7.9262
454.58,4.67674444445,7.51586666666,5.94433333333,6.8598,7.6868,6.87816666667,5.83036,22.2992666666,7.93826666667
454.93,4.68221111111,7.54719999999,5.96953333333,6.88496666667,7.69046666667,6.88353333333,5.83603333333,22.3105333333,7.94626666667
455.29,4.70882222222,7.58339999999,6.0028,6.91966666667,7.72073333333,6.90643333333,5.85656,22.3473333333,7.97693333333
455.64,4.72592222222,7.61513333334,6.05153333333,6.97283333333,7.73246666667,6.9224,5.87237333333,22.3467333333,7.99153333333
456.00,4.71262222222,7.62666666666,6.05273333333,6.9754,7.7148,6.91073333333,5.85540666667,22.3231333333,7.97433333333
456.35,4.70183333333,7.64713333334,6.05826666667,6.98406666667,7.70453333333,6.89606666667,5.85444,22.301,7.96553333333
456.70,4.69633333333,7.66539999999,6.06776666667,6.99836666667,7.6988,6.90593333333,5.85001333333,22.2628,7.96653333333
457.06,4.71766666667,7.71493333334,6.11193333333,7.0496,7.7028,6.9108,5.85723333333,22.2713333333,7.98166666667
457.41,4.70746666667,7.74446666667,6.13476666667,7.08403333333,7.69906666667,6.90483333333,5.84055333333,22.2647333334,7.97193333333
457.76,4.71372222222,7.78773333333,6.17616666667,7.11983333333,7.70506666667,6.9125,5.85636,22.2599333333,7.97586666667
458.12,4.7108,7.79633333334,6.18926666667,7.13543333333,7.68913333333,6.89396666667,5.85284666667,22.2414666667,7.98173333334
458.47,4.71276666667,7.82893333333,6.2283,7.18083333333,7.6776,6.8901,5.84580666667,22.2346666667,7.97833333333
458.82,4.68997777778,7.83086666667,6.2264,7.1898,7.65166666667,6.87146666667,5.83123333333,22.2213333333,7.95693333333
459.18,4.67917777778,7.85966666667,6.25513333333,7.22086666667,7.6362,6.85333333333,5.82488,22.2241333334,7.94146666667
459.53,4.66331111111,7.88460000001,6.2745,7.23593333333,7.61973333333,6.83403333333,5.81934,22.232,7.93073333333
459.88,4.68354444444,7.93100000001,6.3221,7.29473333333,7.634,6.848,5.84157333333,22.246,7.95153333333
460.24,4.6864,7.97066666667,6.35526666667,7.33473333333,7.64506666667,6.8497,5.84508666667,22.2608666667,7.96286666667
460.59,4.66506666667,7.99033333333,6.37933333333,7.35603333334,7.62666666667,6.825,5.82876,22.2543333333,7.94093333333
460.94,4.65537777778,8.01699999999,6.39636666667,7.38323333333,7.62126666667,6.8101,5.82376,22.2532666666,7.92946666667
461.29,4.68581111111,8.08920000001,6.45543333333,7.44833333333,7.64786666667,6.831,5.86144,22.2876666667,7.94666666667
461.65,4.69785555556,8.15146666666,6.50446666667,7.50746666667,7.66413333334,6.83556666667,5.87830666667,22.3307333333,7.9562
462.00,4.69945555555,8.22106666667,6.553,7.56983333333,7.66406666667,6.83723333333,5.87594666666,22.3345333333,7.95066666666
462.35,4.73473333333,8.31739999999,6.62923333333,7.65416666667,7.70406666667,6.86716666667,5.90969333333,22.358,7.96993333333
462.71,4.77095555555,8.43213333334,6.73896666667,7.7572,7.7442,6.8977,5.9437,22.4,8.00266666667
463.06,4.78715555555,8.52046666667,6.81323333333,7.84076666667,7.75273333333,6.9165,5.96234,22.4163333333,8.02566666667
463.41,4.84245555556,8.64266666666,6.92636666667,7.96603333333,7.79353333333,6.9623,6.01468,22.4387333333,8.0636
463.76,4.85926666667,8.76073333332,7.03276666667,8.06956666667,7.82446666667,6.98603333333,6.04610666666,22.4879333333,8.08473333333
464.12,4.88263333333,8.86346666667,7.14223333333,8.1706,7.84526666667,6.99993333333,6.08066666667,22.5040666667,8.09006666667
464.47,4.93731111111,9.0134,7.27043333333,8.3056,7.90093333333,7.03113333333,6.14362666667,22.5840666667,8.14433333333
464.82,4.9573,9.10160000001,7.3845,8.41603333334,7.9196,7.06363333333,6.18033333333,22.6048666667,8.1586
465.17,4.94518888889,9.15459999999,7.45473333333,8.47693333334,7.90126666667,7.03486666666,6.17315333333,22.5819333333,8.14673333333
465.53,4.95608888889,9.23746666667,7.5267,8.5305,7.89193333333,7.0237,6.18883333333,22.5632666667,8.14653333333
465.88,5.00172222222,9.36400000001,7.6449,8.63403333333,7.93226666667,7.06166666667,6.2513,22.6184666667,8.1724
466.23,4.99462222222,9.43906666667,7.71366666667,8.7005,7.91526666667,7.03863333333,6.25622,22.6218666667,8.16693333333
466.58,5.00276666667,9.50793333333,7.78406666667,8.77096666667,7.9132,7.0365,6.28654,22.6391333333,8.1702
466.94,5.02091111111,9.58460000001,7.8534,8.85523333333,7.92973333333,7.03783333333,6.30284,22.6474666666,8.16166666667
467.29,5.00047777778,9.64106666666,7.89866666667,8.90473333333,7.9198,7.02243333333,6.29204,22.6575333333,8.14406666667
467.64,4.98964444444,9.68200000001,7.92523333333,8.94173333334,7.90226666667,6.97783333333,6.27667333333,22.6266,8.12713333333
467.99,4.99493333333,9.76160000001,7.96926666667,9.01873333334,7.89253333333,6.97546666667,6.28558,22.645,8.13506666666
468.35,5.01963333333,9.84100000001,8.03276666667,9.0784,7.88293333333,6.98073333333,6.31136666667,22.6422,8.13533333333
468.70,5.05007777778,9.93246666667,8.10036666667,9.14386666667,7.90266666667,6.98986666667,6.33478666667,22.6628666667,8.1578
469.05,5.06346666667,10.0144,8.17686666666,9.21180000001,7.9102,7.00923333333,6.35932,22.6925333333,8.17186666667
469.40,5.07707777778,10.0724666667,8.25416666667,9.28813333333,7.91893333333,7.0129,6.36636666667,22.7075333333,8.18026666667
469.75,5.07025555556,10.1137333333,8.27976666667,9.33896666667,7.91453333333,7.00263333333,6.36626666667,22.6971333333,8.17933333333
