wavelength,Back_SalFulf,Belly_SalFulf,Breast_SalFulf,Crissum_SalFulf,Crown_SalFulf,DorTail_SalFulf,Rump_SalFulf,Throat_SalFulf,WingTip_SalFulf
602.55,9.94275,10.8995,9.33770238094,8.99208333333,10.54175,9.42470833334,9.136,8.54316666666,12.4655
602.88,9.88411111112,10.8745833333,9.29832142858,8.90741666667,10.4425,9.37779166667,9.08683333333,8.48162499999,12.4635
603.22,9.8806111111,10.87575,9.31441666667,8.89074999999,10.42125,9.39220833333,9.090375,8.49929166666,12.4566666666
603.56,9.86427777779,10.8339166667,9.31111904761,8.89475000001,10.4436666667,9.40725,9.08645833333,8.51483333333,12.4593333333
603.89,9.90919444443,10.8908333333,9.36524999999,8.94466666668,10.4775833333,9.43712500001,9.09225,8.55141666667,12.4799583333
604.23,9.91575000002,10.9115833334,9.38188095238,8.94925,10.4664166667,9.44520833333,9.091875,8.54249999999,12.5047083333
604.56,9.85644444443,10.8803333333,9.36271428572,8.93625000001,10.4155,9.39058333333,9.06108333333,8.49958333333,12.4641666666
604.90,9.94072222224,10.9698333333,9.47625,8.99075,10.5199166667,9.46537500001,9.15529166667,8.58908333333,12.5964583334
605.23,9.89813888891,10.89975,9.44472619047,8.93658333333,10.4618333333,9.429,9.10604166666,8.51499999999,12.5243333334
605.57,9.84063888888,10.8801666667,9.39754761906,8.93516666666,10.43275,9.46520833333,9.09183333333,8.50104166668,12.4780416667
605.90,9.82616666668,10.8444166667,9.37447619047,8.86958333333,10.39425,9.443375,9.07629166667,8.50479166668,12.4287916667
606.24,9.81800000001,10.8165833333,9.3758095238,8.85183333333,10.3439166666,9.41062499999,9.07175,8.49270833334,12.388125
606.58,9.9021111111,10.876,9.44358333333,8.927,10.4504166667,9.46874999999,9.12729166667,8.59254166666,12.435625
606.91,9.90027777778,10.8670833333,9.42777380952,8.95708333332,10.49325,9.46720833333,9.12329166667,8.59195833333,12.460125
607.25,9.93202777779,10.8768333333,9.40904761904,8.94899999999,10.46925,9.44412499999,9.11408333333,8.60379166666,12.477375
607.58,9.90352777777,10.8313333333,9.35738095238,8.882,10.4424166667,9.39308333334,9.09304166667,8.59108333334,12.4555
607.92,9.85408333333,10.7863333334,9.33504761905,8.8435,10.4140833333,9.39704166667,9.05895833333,8.56470833334,12.423625
608.25,9.82977777777,10.7576666667,9.27720238095,8.776,10.378,9.36095833334,9.018625,8.52945833333,12.42175
608.59,9.77049999999,10.6825,9.19652380952,8.74208333333,10.2755833333,9.32833333333,8.92841666667,8.46716666667,12.3462083333
608.92,9.75536111111,10.6785833333,9.19377380953,8.71358333333,10.2821666667,9.276875,8.93479166667,8.47033333334,12.3760833333
609.26,9.79444444443,10.6748333333,9.22304761904,8.7325,10.3055,9.22466666667,8.94104166667,8.50970833332,12.4435833333
609.59,9.79669444446,10.6760833334,9.26082142856,8.75391666667,10.3346666667,9.25558333333,8.96933333333,8.52179166666,12.4685
609.93,9.7246111111,10.6149166667,9.16709523809,8.68625,10.30225,9.20470833334,8.88004166667,8.44850000001,12.4264166666
610.26,9.70897222223,10.5845,9.14869047619,8.67433333333,10.2785,9.22670833333,8.887125,8.42808333333,12.41375
610.60,9.77300000001,10.62275,9.21844047618,8.70591666667,10.3024166667,9.278875,8.93883333333,8.47291666667,12.4669166667
610.93,9.77663888889,10.6505,9.24929761905,8.70925,10.29875,9.31591666667,8.96216666667,8.50679166667,12.4748333334
611.27,9.75555555555,10.66225,9.26051190475,8.72383333333,10.2859166667,9.37558333333,8.963375,8.52870833332,12.5232916667
611.60,9.85869444442,10.7024166667,9.31964285714,8.77075,10.3545,9.41841666667,9.05429166666,8.62841666667,12.583375
611.93,9.79983333333,10.6221666667,9.30270238096,8.70425,10.3278333333,9.40529166667,9.01520833333,8.59154166667,12.517375
612.27,9.74169444445,10.6339166667,9.29508333333,8.68458333333,10.3345833334,9.35254166666,9.03270833333,8.60245833332,12.513
612.60,9.88899999999,10.774,9.44977380952,8.84141666667,10.4694166667,9.53104166666,9.15666666667,8.74558333333,12.647125
612.94,9.98433333333,10.8513333334,9.52429761905,8.92858333333,10.5356666667,9.64529166666,9.28591666667,8.78675000001,12.6721666667
613.27,10.0237222222,10.8800833334,9.54936904762,8.99033333333,10.5490833333,9.67458333332,9.298125,8.8105,12.6979166667
613.61,10.0870555556,10.9355833333,9.6487142857,9.10183333334,10.6025833333,9.77849999999,9.38279166667,8.86320833332,12.79175
613.94,10.1212777778,10.978,9.68026190476,9.16308333332,10.6469166667,9.803875,9.38145833333,8.88320833333,12.8597916667
614.28,10.1377222222,11.0654166667,9.71921428573,9.23708333334,10.6760833333,9.83820833332,9.41095833333,8.88654166668,12.8477916667
614.61,10.1173055555,11.0531666667,9.76065476191,9.25550000001,10.7010833333,9.80383333334,9.40741666667,8.85129166666,12.856625
614.94,10.1366111111,11.0406666667,9.76889285715,9.25408333333,10.7324166667,9.77291666666,9.40308333334,8.82670833332,12.8620833333
615.28,10.1141388889,11.10475,9.78720238097,9.26641666667,10.7406666667,9.78720833332,9.39104166667,8.82470833333,12.9392916667
615.61,10.2452777778,11.2438333333,9.85076190476,9.40391666668,10.8496666667,9.866125,9.50204166667,8.93012500001,13.067125
615.95,10.315,11.29875,9.95067857142,9.47925,10.89,9.930375,9.530625,8.992875,13.099125
616.28,10.1976944444,11.2546666667,9.8473452381,9.35575000001,10.79825,9.82591666668,9.45641666667,8.90024999999,13.03125
616.61,10.2598888889,11.2884166667,9.95113095238,9.39633333333,10.8828333333,9.89416666667,9.47308333333,8.95470833332,13.0690416667
616.95,10.2691944445,11.2759166666,9.94403571428,9.38300000001,10.9038333333,9.88416666668,9.51041666667,8.934875,13.062125
617.28,10.2372777778,11.2665833334,9.87892857141,9.32841666666,10.8949166667,9.8235,9.48179166666,8.936125,13.0336666666
617.62,10.2138611111,11.2584166666,9.85540476191,9.28300000001,10.9181666667,9.78770833332,9.481375,8.90933333334,13.03425
617.95,10.2333333333,11.28775,9.82965476192,9.25608333334,10.90075,9.80141666667,9.49679166667,8.96154166668,13.090375
618.28,10.2681388889,11.3114166667,9.80559523808,9.26391666667,10.9443333333,9.82870833333,9.54483333333,8.98425000001,13.1714583333
618.62,10.2879166667,11.3401666666,9.79289285714,9.26575,10.9094166667,9.80891666667,9.58154166667,8.97687499999,13.151375
618.95,10.3247777778,11.3526666667,9.82107142857,9.29224999999,10.9986666667,9.87454166666,9.588625,8.96266666668,13.175
619.28,10.3841388889,11.3830833333,9.93503571428,9.39408333334,11.104,9.965875,9.67020833333,9.04479166667,13.2380833333
619.62,10.4719722222,11.3865,9.95607142857,9.40208333334,11.1745,9.99862500001,9.7065,9.06141666667,13.2603333333
619.95,10.5504722222,11.3980833333,9.99140476191,9.47808333334,11.22075,10.0058333333,9.78766666666,9.13941666668,13.3055833334
620.28,10.4221111111,11.3025833333,9.8693809524,9.36683333333,11.11875,9.904,9.68379166667,9.038125,13.2451666667
620.62,10.3855555555,11.27,9.80888095238,9.28741666666,11.0495833333,9.88379166667,9.58883333333,9.01516666668,13.2059583334
620.95,10.3622777778,11.234,9.79886904762,9.23908333333,11.0168333333,9.84383333334,9.55829166666,8.98749999999,13.166
621.28,10.2172222222,11.0748333333,9.68120238094,9.14108333332,10.8875833333,9.72304166666,9.41891666667,8.86016666666,12.9825
621.62,10.1593055556,10.9459166666,9.64110714286,9.12783333333,10.8321666667,9.64945833334,9.327125,8.81387499999,12.8895833334
621.95,10.1594166667,10.9026666667,9.59550000001,9.09766666666,10.7870833333,9.64945833334,9.28266666667,8.79425000001,12.7963333333
622.28,10.2166944444,10.9278333333,9.64889285714,9.15875,10.9006666667,9.73279166666,9.30729166667,8.83924999999,12.897
622.62,10.3105,10.9623333333,9.70835714285,9.20458333333,10.8821666667,9.72104166667,9.39395833334,8.93004166667,12.9690833333
622.95,10.3860833333,11.0206666667,9.74173809525,9.21858333333,10.9,9.73304166667,9.398625,8.94762499999,13.0192916667
623.28,10.3388333333,11.0475,9.76016666666,9.25408333333,10.9116666667,9.75720833333,9.41129166667,8.93924999999,13.0629583333
623.62,10.3598611111,11.1076666667,9.79257142858,9.33166666667,10.9915833333,9.84791666666,9.44675,8.91970833333,13.1105416667
623.95,10.3595833333,11.13175,9.74383333333,9.33524999999,10.9514166667,9.84216666667,9.438125,8.9195,13.0727916667
624.28,10.3748611111,11.1625,9.77657142859,9.32841666666,10.9776666667,9.81208333333,9.45329166667,8.931125,13.1301666667
624.62,10.4250555556,11.2576666667,9.81985714286,9.39891666667,10.99925,9.88600000001,9.51925,9.00183333334,13.17125
624.95,10.6383333333,11.4618333334,10.0170714286,9.55658333334,11.171,10.073875,9.70195833333,9.21220833333,13.397375
625.28,10.6397777778,11.5019166667,10.0385238095,9.52024999999,11.2164166666,10.099375,9.712875,9.19733333333,13.4472916666
625.61,10.6618055555,11.54375,10.0958809524,9.51383333332,11.2374166667,10.0783333333,9.72308333333,9.21487499999,13.4895416667
625.95,10.6574166667,11.5748333333,10.1039047619,9.50141666668,11.2089166666,10.0865416667,9.693,9.21075000001,13.435875
626.28,10.5422777778,11.4953333334,10.0315238095,9.39791666666,11.1575833333,10.047875,9.6025,9.13916666666,13.3165833333
626.61,10.5406388889,11.4925833333,10.026297619,9.43124999999,11.2033333333,10.0650416667,9.62795833334,9.14083333334,13.340875
626.94,10.4825833333,11.3829166667,9.94285714285,9.34274999999,11.0974166667,9.97416666666,9.56804166667,9.06754166667,13.3015416667
627.28,10.4270555555,11.2935833333,9.88948809526,9.21850000001,11.0219166667,9.92820833333,9.452625,9.03841666667,13.2132916667
627.61,10.4610555556,11.31675,9.96017857144,9.239,11.0753333333,9.95154166668,9.48554166667,9.07654166666,13.3029166667
627.94,10.4066944444,11.312,9.94789285713,9.24591666666,11.0269166667,9.94399999999,9.48954166667,9.04695833333,13.2830416666
628.27,10.3804166667,11.2381666666,9.92100000001,9.22441666666,11.02925,9.96008333333,9.47829166667,9.02262500001,13.3123333333
628.61,10.3106111111,11.1589166667,9.82424999998,9.09516666666,10.9060833333,9.90695833333,9.398,8.94429166667,13.2430833333
628.94,10.4150833334,11.2240833334,9.94677380953,9.18783333333,10.9655833333,10.000625,9.49258333334,9.04749999999,13.3164583333
629.27,10.3826944445,11.2119166667,9.92424999999,9.20191666666,10.95625,10.0415833333,9.495,9.03708333333,13.3626666667
629.60,10.3095,11.1739166667,9.88148809524,9.18683333332,10.8849166667,10.006875,9.50016666667,9.01566666667,13.3574166667
629.94,10.3275277778,11.1563333333,9.87839285713,9.22350000001,10.8623333333,10.0347916667,9.48533333333,9.02354166666,13.363625
630.27,10.4208055556,11.2483333334,9.94017857143,9.27366666668,10.9169166667,10.170625,9.53379166666,9.10929166666,13.4714583334
630.60,10.4518055556,11.2934166667,9.90865476191,9.27683333333,10.8995833333,10.2137083333,9.52708333333,9.14204166666,13.4716666667
630.93,10.4180277778,11.27125,9.83791666667,9.27233333334,10.8389166667,10.183875,9.55325,9.11045833333,13.4603333333
631.26,10.4243611111,11.3346666667,9.78389285714,9.29941666667,10.8268333333,10.2131666667,9.5805,9.11904166666,13.47525
631.60,10.4680277778,11.3695,9.80692857141,9.32616666668,10.87975,10.2464166667,9.59841666667,9.132,13.508
631.93,10.5079722222,11.46025,9.85872619048,9.31175000001,10.9365833333,10.254,9.62741666667,9.15995833334,13.5492916667
632.26,10.4740277778,11.4695833333,9.9080952381,9.37191666667,10.9815833333,10.284375,9.62220833333,9.15295833332,13.56575
632.59,10.3793055556,11.4455,9.80279761906,9.30908333334,10.9270833333,10.2074583333,9.56770833333,9.11183333334,13.5078333333
632.92,10.4652777778,11.4925,9.83572619049,9.38508333333,10.9636666667,10.29075,9.62770833332,9.17816666666,13.554125
633.26,10.5915,11.5843333333,9.90080952381,9.44716666667,11.0754166667,10.3937916667,9.71149999999,9.30058333333,13.6885
633.59,10.5392222222,11.5636666667,9.85908333334,9.38441666666,11.0704166666,10.3224583333,9.70745833332,9.19925000001,13.703875
633.92,10.3565555555,11.3934166667,9.71364285714,9.203,10.9006666667,10.105625,9.58666666667,9.03508333332,13.502125
634.25,10.3645277778,11.4041666667,9.75732142858,9.19883333333,10.9686666667,10.1712083333,9.59079166667,9.07358333334,13.531125
634.58,10.3685,11.4216666667,9.82367857143,9.19808333333,11.0083333334,10.1776666667,9.58708333333,9.07366666667,13.6355416667
634.91,10.3812222222,11.3586666667,9.83839285715,9.15775,10.9874166667,10.120625,9.574125,9.00595833333,13.6130416667
635.25,10.4129444444,11.38375,9.83255952381,9.1475,11.0046666667,10.1529583333,9.56941666667,8.99291666667,13.6003333333
635.58,10.4209166667,11.3060833333,9.81871428571,9.1585,10.9440833333,10.108625,9.51491666667,8.929625,13.5472083333
635.91,10.51625,11.3055,9.8227142857,9.17091666667,10.9584166667,10.1223333333,9.60158333333,8.96254166667,13.6107916667
636.24,10.4383333333,11.2308333334,9.75202380952,9.058,10.8701666667,10.108,9.55858333334,8.83662500001,13.5650833333
636.57,10.3550833333,11.1610833333,9.66676190475,8.92508333333,10.74725,9.97925000001,9.46870833333,8.80266666666,13.4489166667
636.90,10.3493888889,11.15275,9.66734523809,8.92416666667,10.7515833333,9.94870833333,9.453875,8.72720833334,13.3886666667
637.23,10.3906944445,11.2233333334,9.71314285714,8.96483333333,10.7379166667,10.0094166667,9.516,8.84020833333,13.413
637.56,10.3906388889,11.23975,9.73613095239,8.97108333334,10.7300833333,10.0335833333,9.53854166667,8.87145833334,13.4543333334
637.90,10.4396388889,11.2690833333,9.77348809524,9.01608333333,10.782,10.0174583333,9.53041666666,8.87241666666,13.4840416667
638.23,10.4501111111,11.2621666667,9.74545238096,9.03525,10.77375,10.0654583333,9.53516666667,8.89770833333,13.4753333333
638.56,10.3891666667,11.2509166667,9.73409523809,9.00191666667,10.8031666667,10.0870833333,9.498625,8.93225,13.5122083333
638.89,10.21325,11.10275,9.59377380953,8.84183333333,10.6469166667,9.90391666666,9.37395833333,8.84279166667,13.4123333333
639.22,10.0957222222,11.04875,9.48441666666,8.74225,10.5235,9.85891666666,9.27475,8.74233333334,13.387125
639.55,10.0223333333,11.028,9.44627380952,8.7055,10.4619166667,9.8215,9.16595833333,8.62816666667,13.332375
639.88,10.1048611111,11.1019166667,9.51561904762,8.84133333333,10.529,9.86225,9.20070833333,8.71216666667,13.4162083333
640.21,10.1181666667,11.149,9.57521428571,8.93575,10.62025,9.96104166667,9.25216666666,8.65358333332,13.5539583333
640.54,10.0236666667,11.0195833333,9.53901190477,8.90141666667,10.50675,9.93587499999,9.19941666667,8.60870833334,13.483625
640.87,10.0840277778,10.9908333333,9.54002380952,8.96366666667,10.47525,9.93383333332,9.19654166667,8.57254166666,13.4768333333
641.20,10.2223333333,11.1475,9.69272619049,9.10725,10.5486666666,10.04025,9.32533333333,8.70370833333,13.5857083333
641.53,10.2642222222,11.1599166667,9.77129761904,9.22366666667,10.62225,10.165125,9.47204166666,8.75637499999,13.6806666667
641.87,10.2958611111,11.1036666666,9.83607142859,9.225,10.646,10.1315833333,9.47608333333,8.74099999999,13.651
642.20,10.357,11.132,9.88347619047,9.23575,10.6548333333,10.1314583333,9.5225,8.77870833334,13.612
642.53,10.605,11.2793333333,10.098,9.47008333333,10.8748333334,10.41825,9.71170833333,8.94791666667,13.7880416667
642.86,10.6920833334,11.39525,10.2609047619,9.55366666667,11.043,10.5992083333,9.87016666665,9.09804166666,13.8585416667
643.19,10.7013611111,11.4715833333,10.3392976191,9.564,11.09775,10.6398333333,9.92145833332,9.17054166667,13.8346666666
643.52,10.7036111111,11.4309166667,10.3428690476,9.546,11.09325,10.6752916667,9.89983333332,9.1705,13.7840416666
643.85,10.65525,11.4339166667,10.3274642857,9.4875,11.0863333333,10.6789583333,9.87262500001,9.13725000001,13.6795416667
644.18,10.7108611111,11.47675,10.3434404762,9.458,11.11275,10.6742916667,9.878625,9.20333333333,13.6654166666
644.51,10.5508055555,11.338,10.2078452381,9.33708333333,11.1291666667,10.5229166667,9.69129166667,9.08458333332,13.633
644.84,10.2646944444,11.0585,9.92483333336,9.07266666667,10.896,10.2757083333,9.40245833333,8.84704166666,13.3723333333
645.17,10.1118888889,10.9205833333,9.74611904761,8.87,10.72675,10.0675416667,9.16479166667,8.65891666666,13.1715833334
645.50,10.0929166667,11.0075833333,9.73319047619,8.90958333333,10.7053333333,10.0457916667,9.156375,8.68483333333,13.1145833333
645.83,10.0786388889,11.0068333334,9.7445595238,8.94883333333,10.684,10.0505,9.092125,8.65620833334,13.0789166667
646.16,9.96591666667,10.9135833333,9.69771428571,8.8515,10.6308333334,9.92562499999,8.99970833333,8.59404166666,13.076125
646.49,9.99133333333,10.8933333333,9.67409523809,8.86016666667,10.5950833333,9.79329166667,8.96670833333,8.60866666667,13.0754583333
646.82,9.91488888888,10.7480833333,9.52249999999,8.77716666666,10.5301666667,9.69724999999,8.87841666667,8.52787499999,13.0255416667
647.15,9.80638888891,10.6523333333,9.37983333333,8.62175,10.3954166667,9.51129166667,8.75345833333,8.39033333333,12.9693333334
647.48,9.89472222223,10.7185,9.46675000001,8.74408333333,10.4293333333,9.56000000001,8.84429166667,8.56945833333,13.0355
647.81,9.82241666668,10.59825,9.36613095237,8.67275,10.3435833334,9.46466666667,8.7175,8.44441666667,12.9853333333
648.14,9.98822222224,10.79475,9.51076190476,8.8335,10.4465833334,9.74070833333,8.87695833333,8.61866666666,13.075875
648.47,10.0893888889,10.8369166667,9.6125952381,8.90016666667,10.5274166667,9.83354166666,8.908375,8.65820833334,13.1172916667
648.80,10.0453333333,10.8440833333,9.58934523808,8.9435,10.4468333333,9.80583333334,8.90941666667,8.68983333334,13.0695833333
649.13,9.99480555555,10.756,9.4808452381,8.86383333334,10.3713333333,9.81208333332,8.84,8.57208333333,13.1017916667
649.46,10.0112222222,10.7298333333,9.45346428572,8.87041666667,10.3615,9.828875,8.88320833334,8.54608333333,13.1644583333
649.79,9.96466666665,10.6673333333,9.35059523808,8.8055,10.2668333334,9.76358333334,8.81416666667,8.46295833333,13.0541666667
650.11,9.74905555555,10.4908333333,9.1604047619,8.61633333333,10.109,9.60820833334,8.61908333334,8.219375,12.8704166667
650.44,9.79586111112,10.5666666667,9.23921428572,8.72458333333,10.2050833333,9.68695833333,8.657,8.2955,12.95125
650.77,9.83516666666,10.557,9.31926190475,8.75258333333,10.2046666667,9.75725000001,8.706375,8.34541666667,12.93
651.10,9.71266666665,10.3725833333,9.19385714285,8.57608333333,10.0755833333,9.60683333332,8.55133333333,8.165125,12.828875
651.43,9.70455555558,10.40475,9.18457142856,8.5565,10.0975833333,9.60162499999,8.57120833334,8.18370833333,12.8745
651.76,9.77713888888,10.4399166667,9.34052380953,8.61875,10.1698333333,9.56375,8.68908333333,8.291875,12.9619166667
652.09,10.069,10.70175,9.53816666668,8.92041666666,10.4530833333,9.84883333333,8.9825,8.57470833333,13.276375
652.42,10.1334722222,10.7529166667,9.56022619049,8.94658333333,10.55075,9.87929166666,9.09904166667,8.561125,13.3736666667
