wavelength,Back_AcaBaif,Belly_AcaBaif,Breast_AcaBaif,Crissum_AcaBaif,Crown_AcaBaif,DorTail_AcaBaif,Rump_AcaBaif,Throat_AcaBaif,WingTip_AcaBaif
222.74,50.5396222223,-27.0474666666,38.8572000001,-48.7619333334,91.4285333334,6.0952666666,-3.04753333334,110.8572,71.2382666667
223.11,35.6422666666,0.585399999994,42.3413999999,-1.95126666669,61.0731333333,27.5122666667,12.8780666667,79.4147333334,49.3659333333
223.49,10.6917333334,-10.0376666667,31.1698666667,-7.0188,31.6225333333,15.7738,-2.41513333334,53.5094666667,28.9057333333
223.87,-5.33333333334,-17.92,32.8,-15.2,20.32,3.2,-14.16,45.44,14.4
224.24,3.3825111111,-2.59266666665,41.9999333333,2.74066666667,40.5185333333,18.2962666667,-2.66663333332,58.4442666666,26.2962
224.62,7.08855555554,-5.13366666667,37.3996666667,12.733,32.4663333333,19.6663333333,-4.06699999999,48.4663333333,26.8663333333
225.00,9.22188888889,3.933,39.533,25.933,32.8663333333,22.9996666667,-5.33366666667,48.5996666667,31.533
225.38,11.6295555556,13.0001333333,39.9998666667,28.3334,31.3333333333,32.3333333333,1.88893333334,42.0000666667,24.8888666667
225.75,11.4626222222,13.0148666667,35.7014,25.1941333334,24.8357333333,38.0897333333,1.79110000003,35.5820666667,22.4478
226.13,15.1807777778,17.8795333333,29.6384666667,24.0482,20.1928666667,32.9157333333,4.723,24.3372,17.3012666667
226.51,22.3151333333,27.5999333334,31.9637333333,30.291,21.4909333333,33.7818666667,14.4727333333,25.4182,18.4364
226.88,21.933,26.8663333333,30.1996666667,31.4663333333,20.9996666667,31.1996666667,13.2996666667,28.333,16.9996666667
227.26,25.9383111111,29.0084666667,29.2099333333,31.5630666667,21.6135333333,30.8235333333,14.8572,29.2100666667,18.0504
227.64,14.0000444444,17.4754,17.082,15.2458666666,12.2296,17.7376666667,8.36060000002,17.0162666667,12.3606
228.01,4.03082222222,13.5693333333,7.04619999999,9.75373333333,4.58460000001,9.75373333333,1.44630000001,10.923,10.1231333333
228.39,-5.94362222222,7.80286666667,-0.309866666686,-1.32393333333,-7.12666666667,3.40846666666,-5.18303333333,2.84520000001,1.60566666667
228.76,-4.27817777779,12.8835333333,2.67473333334,-0.22086666666,-1.9878,9.25160000001,-0.908000000014,7.38646666667,4.1472
229.14,-0.489044444454,8.48880000001,1.7332,-2.22226666667,-3.28893333333,10.3998666666,-0.577766666672,8.26660000001,2.97766666667
229.52,-3.6514888889,2.90906666667,-2.00006666664,-7.27253333335,-9.04553333333,4.0002,-5.77283333334,4.27273333333,-0.2272
229.89,-12.3755777778,-5.83413333334,-7.16026666667,-15.3371333333,-15.9558,-3.4916,-12.7072333333,-2.20993333333,-7.95566666667
230.27,-23.0577777778,-16.8622666667,-16.1438,-26.7306,-25.0059333333,-12.8862,-24.3353333333,-8.95819999999,-15.4730666667
230.65,-33.9712888889,-29.8649333333,-26.5766666667,-40.4171333334,-36.3436666667,-24.1228,-37.4478,-23.0429333333,-28.0
231.02,-30.9123555556,-26.2793333333,-22.6145333333,-36.2457333333,-33.5642,-22.3911333333,-32.4022,-21.5418666667,-24.4469333333
231.40,-28.3454,-23.6478,-20.7875333333,-33.2228,-30.5284,-20.4558666667,-29.2019333333,-20.4973333334,-22.7357333333
231.78,-20.7246,-17.1692666667,-14.4206666667,-24.3486666667,-23.8975333333,-11.7128,-24.1436333333,-13.2717333333,-18.4
232.15,-9.38924444443,-9.89766666666,-6.43726666666,-18.6418666667,-14.0278666667,-3.34879999999,-14.6046333333,-5.39526666669,-10.8650666667
232.53,-4.76873333334,-8.50440000002,-3.74780000001,-14.4506,-11.2792666667,0.036133333332,-10.5586,-4.57666666668,-6.48639999999
232.90,-4.53831111111,-10.0094,-3.92473333333,-13.8404,-12.9765333333,1.521,-11.7746333333,-6.40373333335,-6.85446666667
233.28,-2.40988888888,-3.62433333333,2.46013333334,-9.52113333334,-5.84026666667,6.81686666667,-7.94363333334,-1.52106666667,-0.657266666666
233.66,-3.00004444445,-0.69806666666,3.94346666666,-10.0565333333,-3.98113333333,7.71706666667,-7.73583333334,-1.981,0.018866666652
234.03,4.48384444445,7.68373333333,10.8464,-1.43246666665,4.52100000001,15.4232666667,-1.45119999999,4.07460000001,7.34873333335
234.41,9.96553333333,14.345,15.6550666667,6.72413333333,11.0344,21.9655333333,6.25866666667,9.41373333334,12.9654
234.78,12.1549333333,18.8381333333,17.8090666667,10.9377333333,15.1534666667,24.9792666667,10.6058,11.834,17.8422
235.16,13.0787111111,19.2727333333,17.1999333333,10.3636,17.9272,28.5454666667,9.45460000001,12.0727333333,17.4909333333
235.54,11.8078666667,16.216,16.6486666667,8.39646666666,16.2883333333,27.7836666667,7.49556666666,10.6666,17.2974666667
235.91,7.49237777777,11.945,11.3945333333,3.10100000001,12.0184666667,22.7705333333,0.954200000008,6.10993333334,13.6330666667
236.29,2.57182222223,7.75346666666,7.3366,0.2464,7.98100000001,20.2276,-5.97150000002,2.1042,10.8246
236.66,-1.14964444445,4.34706666666,1.85706666668,-5.1632,3.77560000001,13.6121333333,-11.5101333333,-1.61226666665,5.77546666665
237.04,0.654577777794,4.60533333333,0.348666666666,-4.93593333333,4.67893333333,12.0918,-9.96336666667,0.275200000001,5.15593333334
237.41,-0.545022222214,2.78266666667,-2.64346666667,-6.53906666666,3.13053333334,9.5652,-9.06076666666,-2.64340000001,3.6522
237.79,-2.80342222222,-0.923133333334,-7.00866666668,-7.35033333334,0.376133333346,7.65820000001,-11.2306333333,-3.4532,2.56413333334
238.17,-3.47824444444,-0.948600000006,-9.01186666665,-7.87353333334,-0.600733333326,5.34393333333,-10.8301,-4.01586666667,2.62446666668
238.54,-9.03884444445,-7.10046666667,-16.1284666667,-16.1928,-7.6466,-2.8916,-18.0081333333,-11.0521333333,-3.79106666666
238.92,-5.04400000001,-4.37006666667,-12.6547333333,-11.9146666667,-5.30966666666,-0.839866666666,-14.548,-6.36293333334,-0.014133333326
239.29,-6.6876,-5.42146666666,-13.3962,-11.3836,-7.93706666669,-1.32073333333,-13.4465,-7.45906666666,-0.54093333334
239.67,-9.56633333333,-7.44580000001,-16.7469333333,-14.4819333333,-10.1444666667,-4.6746,-16.2289,-9.42159999999,-1.85546666667
240.04,-5.40157777778,-2.74173333333,-11.8875333333,-8.38873333333,-5.87220000001,-1.0638,-9.27886666666,-5.01280000001,2.72120000001
240.42,-3.34662222223,-1.56286666667,-9.58059999999,-6.18986666666,-4.19426666667,0.220733333326,-5.77479999999,-2.6932,4.44153333333
240.79,-2.4386,-0.136866666666,-7.49820000001,-5.27766666668,-2.47906666666,1.96206666667,-4.08363333333,-1.2166,6.05313333334
241.17,-3.29926666666,-1.03753333333,-6.98966666667,-5.14680000001,-2.98980000001,1.1604,-3.57,-1.74733333333,7.19453333333
241.54,-2.7198,-1.55353333333,-6.23853333334,-4.8318,-3.30266666666,1.2476,-3.83486666667,-1.003,7.35186666667
241.92,-1.84526666667,-1.1724,-5.3188,-4.4722,-3.1696,1.5088,-3.04486666667,-0.792400000002,7.4572
242.29,-2.42008888889,-2.0866,-5.58686666667,-5.28066666667,-3.71939999999,1.01526666667,-3.45913333333,-1.2092,7.13786666668
242.67,-0.875666666666,-0.468733333333,-3.70666666667,-3.12893333333,-2.07826666667,2.8166,-1.7704,0.544333333333,8.73380000001
243.05,-2.0530888889,-1.8026,-4.62773333333,-4.54206666667,-3.30553333333,1.66953333333,-2.67306666667,-0.5184,7.90020000001
243.42,-0.62968888889,-0.7408,-3.06493333333,-3.4908,-1.82413333333,2.7592,-1.3658,0.870200000001,9.07393333331
243.80,0.332244444446,0.391533333334,-2.3048,-2.50053333333,-1.1924,3.89753333333,0.0089000000008,1.55726666667,9.65513333333
244.17,1.0612,0.790399999999,-1.7512,-2.98266666667,-0.746800000002,4.32746666666,0.157133333333,2.07433333333,9.74239999999
244.55,0.451288888891,0.381733333333,-2.02166666667,-3.74846666667,-1.25806666667,3.94813333333,-0.667999999999,1.1626,9.06713333333
244.92,1.11611111111,0.684466666667,-1.13813333333,-2.11133333333,-0.626799999998,4.50313333333,-0.206166666668,1.938,9.61653333333
245.30,1.72948888889,1.43426666667,-0.5412,-1.64613333333,0.1704,4.89306666667,0.264966666667,2.52393333333,9.21479999999
245.67,2.09511111111,2.19306666667,-0.143466666666,-0.7788,0.601266666667,4.63886666667,1.07256666667,3.00593333333,9.66693333333
246.05,3.40613333333,3.51026666667,1.57,0.7498,2.1576,5.81779999999,2.33816666667,4.45286666667,10.7820666667
246.42,4.49677777778,4.28933333333,2.72453333333,1.81546666667,3.09913333333,6.79073333334,3.1101,5.4352,11.5784666667
246.79,5.16215555555,4.8748,3.549,2.37273333333,3.52393333333,7.31220000001,3.57626666667,5.90646666667,11.9875333333
247.17,5.30304444445,5.2336,3.6236,2.5532,3.48306666667,7.40599999999,3.65066666667,5.90026666667,11.9183333333
247.54,5.18308888889,5.2446,3.5064,2.7168,3.3862,7.16326666667,3.6115,5.7982,11.9570666667
247.92,5.44595555555,5.35946666667,4.19366666667,3.16366666667,3.63746666667,7.27913333333,3.61683333333,6.11326666667,12.0452
248.29,5.6964,5.6814,4.5606,3.62906666667,4.0806,7.53233333333,3.89916666667,6.36686666667,12.3266
248.67,5.78082222222,5.69906666667,4.50353333333,3.80933333333,3.90566666667,7.17953333334,3.92383333333,6.4172,12.1464
249.04,5.97715555555,6.1626,4.63226666667,3.85473333334,3.87933333333,7.17353333333,4.14736666667,6.72733333334,12.2802666667
249.42,6.17915555555,6.15346666667,4.65666666667,3.97866666667,3.55233333333,7.06186666667,4.25366666666,6.80613333333,12.4604666666
249.79,6.33953333333,6.25946666667,4.71833333333,4.0884,3.676,7.06626666667,4.22893333333,6.85333333334,12.5506666667
250.17,6.35462222222,6.64706666667,4.53926666667,4.47546666667,3.6324,7.01966666667,4.40436666667,6.92166666666,12.6275333333
250.54,6.49166666667,6.70346666667,4.42006666667,4.77686666667,3.14966666667,6.34646666667,4.41743333333,6.80853333333,12.3201333333
250.92,5.8692,6.28573333333,3.9268,4.68126666667,2.6206,5.85239999999,4.28136666667,6.52773333333,11.7804666667
251.29,6.02888888889,6.20046666667,3.994,4.93273333333,2.76226666667,5.48860000001,4.72046666667,6.83406666667,11.9641333333
251.66,6.18277777778,6.0926,3.74433333333,4.65026666667,2.56086666667,5.40819999999,4.50853333333,6.75806666666,11.8182
252.04,5.9048,6.03533333333,3.06266666667,4.64853333333,2.35626666667,5.08513333333,4.34673333333,6.4656,11.878
252.41,5.92204444445,6.20713333333,2.99666666667,5.06899999999,2.1678,4.63480000001,4.92103333333,6.49686666667,12.0887333333
252.79,7.04426666667,7.4186,4.00326666667,5.95293333333,2.96806666667,5.96653333333,6.18816666666,7.55973333334,13.7378666667
253.16,7.95271111111,8.02033333334,4.99833333333,6.64406666667,3.8516,6.52959999999,6.9376,8.22926666667,14.4149333334
253.54,8.46566666666,8.70026666668,5.35533333334,7.11839999999,4.4842,6.79799999999,7.20570000001,8.64453333334,14.8048666667
253.91,7.97353333334,8.29466666667,4.62900000001,6.6774,3.56513333333,6.08806666666,6.76746666666,7.69086666666,14.2462
254.28,8.14811111111,7.87906666667,4.73760000001,6.58713333333,3.277,5.71380000001,6.778,7.43853333333,14.5431333333
254.66,9.04877777778,8.58826666667,5.962,7.20686666667,4.04926666667,6.27326666667,7.70020000001,8.06439999999,15.5484
255.03,10.1355777778,9.55379999999,6.72793333333,8.20739999999,4.86493333333,6.57146666667,8.55586666666,8.59879999999,16.5362
255.41,11.6394,11.1846666667,8.10086666668,9.77999999999,6.20373333333,8.16546666666,9.85669999999,10.2886,18.4580666667
255.78,13.3536,13.0759333333,9.79166666666,11.5956,7.54299999999,9.37106666666,11.9960333333,11.5714,19.9837333333
256.15,14.2988888889,14.2778,10.8808,12.6506666667,8.3096,10.1428,13.2261333333,12.6190666667,20.4602666667
256.53,13.5658222222,13.2986666667,10.5858666667,11.7495333333,7.87279999999,10.293,12.0809666667,12.1196,19.9421333333
256.90,12.2228222222,12.1294,10.1670666667,11.3746666667,7.72326666667,10.2606,11.2704,11.4538,18.7564
257.28,10.6300888889,10.3784666667,8.69719999999,10.0984,6.2818,9.59126666667,9.89483333335,9.7582,17.4310666666
257.65,9.95413333335,10.0731333333,8.55253333334,9.90926666666,6.24266666667,9.45313333333,9.45896666667,9.34213333332,17.038
258.02,9.78968888889,9.90559999999,8.96419999999,9.62373333333,6.68853333333,10.1320666667,9.53566666666,9.62373333332,16.5462666667
258.40,9.12802222223,9.33193333333,8.57079999999,8.66053333334,6.37306666667,10.0502,8.82736666666,9.37466666667,15.4290666667
258.77,7.96026666666,8.19759999999,7.23946666666,7.5416,5.51733333333,9.34940000001,7.79499999999,8.46600000001,14.1510666667
259.15,7.67662222223,7.70553333334,7.07979999999,7.06653333333,5.33286666667,9.08653333334,7.37596666667,8.17480000001,13.6023333333
259.52,7.16355555555,7.32766666667,6.841,6.6128,5.06153333333,8.83333333333,7.01436666667,7.55279999999,12.9277333333
259.89,6.98015555555,7.11226666667,6.75033333333,6.2514,4.9148,8.84500000001,6.73026666667,7.45706666667,12.6840666666
260.27,6.48071111111,6.44473333333,6.2936,5.6308,4.4758,8.39180000001,6.24123333333,7.00026666666,12.2776666667
260.64,6.39902222222,6.35506666667,6.13406666667,5.58153333333,4.2586,8.06060000001,6.14736666667,6.8292,11.9999333333
261.01,6.45802222222,6.459,6.14266666667,5.537,4.34173333333,7.80706666667,6.2245,6.68426666667,11.8512666667
261.39,6.24384444445,6.3312,5.94186666667,5.3284,4.27713333333,7.55286666667,6.19593333333,6.50126666667,11.6151333333
261.76,6.26364444445,6.22193333333,5.83786666667,5.11993333333,4.30473333333,7.69106666666,6.25113333333,6.50006666667,11.5172666667
262.13,6.27495555555,6.14033333333,5.69853333333,5.0226,4.15666666667,7.67386666666,6.20193333333,6.2224,11.4453333333
262.51,6.96411111111,6.9248,6.2982,5.72873333333,4.77146666667,8.31833333334,7.05996666667,6.7244,12.2401333333
262.88,7.21366666667,7.43966666667,6.71666666667,6.03933333333,4.97073333333,8.6548,7.5739,6.97513333333,12.6216666667
263.25,7.44171111111,7.86833333333,6.89006666667,6.5614,5.10366666667,9.09406666665,8.10806666667,7.05633333333,13.1231333334
263.63,8.05688888889,8.17913333333,7.31693333333,7.10353333333,5.39173333333,9.40439999999,8.49943333333,7.36393333333,13.6947333333
264.00,7.6216,8.03479999999,7.16533333333,7.17453333334,5.37113333333,9.23226666668,8.52953333334,7.02640000001,13.7133333333
264.37,8.47415555556,8.89206666665,8.11093333332,8.11086666666,6.05173333333,10.0639333333,9.34766666667,7.50799999999,14.3314
264.75,8.71153333335,9.16633333335,8.47413333334,8.36773333333,6.59166666667,10.5553333333,9.68190000001,7.77746666668,14.6302
265.12,9.08595555555,9.2704,8.60119999999,8.52846666666,6.6472,11.0643333333,9.75266666667,8.34919999999,15.0399333333
265.49,9.38148888889,9.32793333335,9.05760000001,8.64953333334,6.9568,11.3004666666,10.0012,8.73526666667,15.2174666667
265.87,9.15353333332,9.05433333333,8.88960000001,8.50993333333,6.7994,11.0716,9.77000000001,8.67013333333,14.7856
266.24,9.31793333333,9.54773333333,9.27539999999,8.88486666666,7.19433333333,11.3128,10.2194,9.14813333333,15.0668666667
266.61,8.51673333332,8.49253333333,8.49680000001,8.15006666666,6.5182,10.6081333333,9.34893333334,8.33839999999,14.3897333333
266.98,8.52877777778,8.33379999999,8.51213333333,8.12233333333,6.69566666667,10.7599333334,9.1446,8.30473333333,14.2686
267.36,8.36395555555,8.23346666667,8.23753333333,7.62526666666,6.47326666667,10.7674,8.86403333333,8.0684,14.0906666667
267.73,7.55891111112,7.56006666666,7.35293333333,6.73906666667,5.84353333333,10.1799333333,8.28943333333,7.42333333333,13.2022666667
268.10,7.29917777778,7.2084,7.01293333333,6.34593333333,5.4526,9.98739999999,8.01716666667,7.28113333334,12.809
268.48,7.24006666667,7.20026666667,6.92006666667,6.2064,5.4628,10.1670666667,7.93833333333,7.35733333333,12.6781333333
268.85,7.25726666667,7.1244,6.8636,6.31953333333,5.31353333333,10.4444,7.8975,7.35166666666,12.5349333333
269.22,6.96697777778,6.774,6.46833333333,5.91166666667,5.0132,9.98273333333,7.3888,6.95953333334,12.1728
269.59,6.79715555555,6.79253333333,6.11153333333,5.88473333333,4.8564,10.0195333333,7.1985,6.92006666667,12.1153333333
269.97,6.36113333333,6.41106666667,5.72333333334,5.43353333333,4.25673333333,9.52953333333,6.80223333333,6.36926666667,11.7784
270.34,5.74231111111,5.55473333333,4.9474,4.7782,3.57726666667,8.90960000001,5.90153333333,5.67213333333,11.1942666667
270.71,5.48373333333,5.12573333333,4.53173333333,4.4246,3.25013333333,8.63606666667,5.50336666667,5.26686666667,10.6796666667
271.09,4.80235555556,4.32293333333,3.8902,3.82793333333,2.7038,7.93446666667,4.91433333333,4.49,10.14
271.46,5.28646666667,4.69333333333,4.31986666667,4.19153333333,3.20946666667,8.24786666667,5.30986666667,4.99453333333,10.3937333333
271.83,5.60695555556,4.86313333333,4.5774,4.48933333333,3.45286666667,8.61686666666,5.4042,5.4286,10.6656
272.20,5.87364444444,4.9844,4.72093333333,4.65866666667,3.56926666667,8.78019999999,5.56336666666,5.54706666667,10.7460666667
272.58,5.50531111111,4.6268,4.34633333333,4.20593333333,3.36153333333,8.44840000001,5.3966,5.16433333333,10.5172666667
272.95,5.49097777778,4.54366666667,4.27546666667,3.94953333333,3.3754,8.39806666666,5.2925,5.0026,10.5705333333
273.32,5.24493333333,4.27393333334,4.07793333333,3.8732,3.29053333333,8.35173333333,5.14066666667,4.77866666667,10.3676
273.69,5.18722222222,4.0324,4.13206666667,3.69793333333,3.21386666667,8.36226666666,5.09286666667,4.5634,10.175
274.06,5.75991111111,4.59686666667,4.6978,4.291,3.8724,8.95326666667,5.72976666667,5.21746666667,10.6310666667
274.44,6.27373333334,5.0582,5.14846666667,4.7746,4.54566666667,9.50126666667,6.31803333333,5.8538,10.9510666667
274.81,6.17215555555,5.2452,5.26653333333,4.7524,4.5416,9.28626666667,6.4351,5.8906,10.8222
275.18,6.73744444445,5.78626666666,5.81093333333,5.08593333333,5.01773333333,9.62520000001,6.71266666667,6.49586666667,11.0751333333
275.55,6.25871111111,5.37366666667,5.5718,4.86893333334,4.8146,9.46313333333,6.37373333333,6.17906666667,10.7188666667
275.93,6.09077777778,5.30033333333,5.48153333333,4.7776,4.77106666667,9.29233333334,6.2622,5.89226666667,10.4694
276.30,5.74113333334,4.99153333333,5.13253333334,4.41446666667,4.50493333333,8.94439999999,5.75156666667,5.49833333333,9.99159999999
276.67,5.74626666667,4.75666666667,5.0294,4.46013333333,4.37493333333,8.66980000001,5.53733333334,5.60893333333,9.74693333333
277.04,4.95117777778,3.9238,4.23906666667,3.75053333333,3.56713333333,7.96546666667,4.79136666667,5.02526666667,9.00793333333
277.41,4.86886666667,3.9878,4.17586666666,3.56646666667,3.4236,7.77013333333,4.7923,4.8446,8.94726666667
277.79,5.02137777778,4.33546666667,4.23866666667,3.99306666667,3.59873333333,7.9706,4.95623333333,5.00973333334,9.02546666667
278.16,4.12306666667,3.56073333333,3.45926666667,3.25633333333,2.68586666667,7.3648,3.9632,4.20113333333,8.23266666667
278.53,3.1598,2.79966666667,2.6116,2.23873333333,1.68806666667,6.55573333333,2.95843333333,3.2316,7.34666666667
278.90,2.79933333334,2.20253333333,2.0496,1.7958,1.3228,6.46853333333,2.27556666667,2.8632,6.94486666666
279.27,2.24991111111,1.69053333333,1.34033333333,1.41653333333,0.726533333334,6.2228,1.8291,2.2002,6.52806666667
279.64,2.21933333333,1.74213333333,1.1608,1.2834,0.457333333333,5.9818,1.88336666667,2.2964,6.4374
280.02,2.85066666667,2.35033333333,1.71573333333,1.70253333333,0.892466666667,6.57853333333,2.6265,2.97846666667,7.0116
280.39,3.0568,2.42993333333,1.96626666667,1.88886666667,1.03546666667,6.7296,2.81323333333,3.1192,7.28333333333
280.76,2.95206666667,2.4532,2.01333333333,1.7388,0.980933333333,6.75713333334,2.79303333333,2.90526666667,7.175
281.13,2.94075555556,2.69393333333,2.2616,1.77473333333,1.01893333333,6.84493333333,2.9811,2.9176,7.14426666667
281.50,3.10993333333,2.65106666667,2.3822,2.03426666667,1.2072,7.07633333333,3.23576666667,3.14793333333,7.10553333333
281.87,2.85764444444,2.318,2.07106666667,1.60606666667,1.06633333333,6.78146666667,2.87766666667,2.90933333333,6.82446666667
282.25,3.18551111111,2.3532,2.25606666667,1.65946666667,1.25426666667,6.82906666667,3.05356666667,3.11066666667,7.05653333333
282.62,3.65124444445,2.8482,2.7996,2.06793333333,1.729,7.33073333333,3.47436666667,3.62046666667,7.56106666667
282.99,3.79117777778,3.033,2.9564,2.15173333333,1.82453333333,7.29166666667,3.57376666667,3.88786666667,7.68466666667
283.36,3.65431111111,2.93206666667,2.81093333333,2.0354,1.70553333333,7.04906666667,3.3791,3.875,7.6316
283.73,3.25277777778,2.34606666667,2.34626666667,1.48913333333,1.248,6.62886666667,2.7043,3.33393333333,7.11153333333
284.10,2.43906666667,1.54773333333,1.761,0.824733333333,0.658133333333,5.913,1.93626666667,2.5796,6.34446666667
284.47,2.28313333333,1.53453333333,1.6348,0.7136,0.625200000001,5.78513333333,1.79003333333,2.50113333333,6.22673333333
284.85,2.32246666667,1.4802,1.53126666667,0.749466666667,0.575333333333,5.77726666667,1.66363333333,2.54986666667,6.20666666667
285.22,2.65777777778,1.80326666667,1.8032,1.1174,1.05453333333,6.14493333333,1.99773333333,3.004,6.54073333333
285.59,2.52771111111,1.90266666667,1.7366,0.946333333334,0.981733333335,6.095,1.8462,3.0138,6.58666666667
285.96,2.5742,1.98806666666,1.87046666667,1.01953333333,0.984666666667,6.04693333333,1.86936666667,3.0544,6.76493333333
286.33,2.43471111111,1.9898,1.73873333333,1.04193333333,1.005,6.02333333333,1.7624,3.0542,6.72433333333
286.70,2.43253333333,1.92566666667,1.74866666667,1.1036,1.05606666667,5.90186666667,1.65913333333,3.11013333334,6.629
287.07,2.56935555556,2.1888,2.0156,1.25866666667,1.3668,6.18766666667,1.86976666667,3.22233333333,6.7736
287.44,2.97302222222,2.7506,2.56133333333,1.752,1.894,6.6936,2.39986666667,3.7342,7.1456
287.82,3.43711111111,3.27793333333,3.21733333333,2.3762,2.34813333333,7.0552,2.95026666666,4.23773333333,7.6022
288.19,3.82775555556,3.6338,3.37873333333,2.80113333333,2.50673333333,7.36566666667,3.1422,4.54713333333,7.9148
288.56,3.71437777778,3.4862,3.1844,2.67293333333,2.36673333333,7.3166,2.98996666667,4.41326666667,7.6404
288.93,4.01735555555,3.93706666667,3.568,3.16373333333,2.71746666667,7.6664,3.3715,4.8518,7.98233333333
289.30,3.97033333334,3.8998,3.504,3.2016,2.5922,7.32266666666,3.17586666667,4.72053333333,7.8744
289.67,4.09066666667,3.9396,3.6024,3.28293333333,2.68886666667,7.31226666667,3.24046666667,4.82393333333,7.7968
290.04,4.26926666667,4.178,3.77306666667,3.5104,2.8874,7.40246666667,3.5104,5.09046666667,7.76533333334
290.41,4.135,4.11933333333,3.816,3.46346666667,2.7228,7.1824,3.4333,5.06753333333,7.56593333333
290.78,3.81531111111,3.78526666667,3.47526666667,3.14253333333,2.26806666667,6.82006666667,3.16156666667,4.77873333333,7.2514
291.15,3.72557777778,3.59126666667,3.32166666667,2.93906666667,1.9518,6.4398,2.9697,4.69173333333,7.08046666667
291.52,3.87086666667,3.49146666667,3.37446666667,2.87286666667,1.92206666667,6.291,3.03083333333,4.8018,7.13853333333
291.89,3.76262222222,3.52066666667,3.20713333333,2.6678,1.9488,6.25173333333,2.95243333333,4.878,7.01933333333
292.26,3.69877777778,3.5634,3.32053333333,2.67373333333,2.05013333333,6.20193333333,3.06236666667,4.99466666667,7.03566666667
292.64,4.07097777778,4.03926666667,3.844,3.08493333333,2.38973333333,6.35766666667,3.46803333333,5.6056,7.38826666667
293.01,3.55788888889,3.66793333333,3.45126666667,2.58,1.97586666667,5.84606666667,3.11663333333,5.24906666667,6.95306666667
293.38,3.83444444444,3.8118,3.586,2.70713333333,2.06366666667,6.06,3.45003333333,5.60606666667,7.1088
293.75,3.67751111111,3.6506,3.4772,2.56813333333,1.708,6.00126666667,3.30243333333,5.4588,6.9542
294.12,3.56951111111,3.57206666667,3.43073333333,2.51626666667,1.54333333333,6.01033333333,3.03683333333,5.37886666667,6.82233333333
294.49,3.81517777778,3.83266666667,3.562,2.68833333333,1.71273333333,6.17566666667,3.17266666667,5.54426666667,6.90206666667
294.86,3.8328,3.9106,3.49166666667,2.75666666667,1.62573333333,6.15006666667,3.3131,5.49753333333,6.92153333333
295.23,3.7356,4.01193333333,3.43433333333,2.90693333333,1.57873333333,6.23753333333,3.36763333333,5.57653333333,7.0142
295.60,3.25015555556,3.76633333334,2.92753333333,2.55813333333,1.17253333333,5.8986,2.91386666667,5.16406666667,6.44753333333
295.97,3.07311111111,3.62793333333,2.7496,2.39666666667,0.9264,5.67553333333,2.75266666667,5.01386666667,6.3354
296.34,3.18566666667,3.72293333333,2.9046,2.48413333333,1.00846666667,5.63053333333,2.86276666667,5.19673333333,6.43726666667
296.71,3.08737777778,3.68793333333,2.92873333333,2.54906666667,1.02673333333,5.7786,2.8666,5.2028,6.5046
297.08,3.37891111111,3.9666,3.18786666667,2.8236,1.2622,5.9554,3.02093333333,5.49013333333,6.74333333333
297.45,3.07975555556,3.90133333333,3.1474,2.75806666667,1.12193333333,5.72033333333,2.82196666667,5.32386666667,6.57913333333
297.82,3.25673333333,4.22273333333,3.38993333333,3.02386666667,1.46066666667,5.80553333333,3.09976666667,5.6428,6.89493333333
298.19,3.49131111111,4.40873333333,3.53446666667,3.18433333333,1.63313333333,5.89793333333,3.4108,5.9866,7.1488
298.56,3.42686666667,4.44526666667,3.52573333333,3.17866666667,1.58973333333,5.76946666667,3.44036666667,6.05026666667,7.18033333333
298.93,3.67851111111,4.8852,3.86206666667,3.50506666666,1.94806666667,5.97833333333,3.70096666667,6.57273333333,7.41573333334
299.30,4.02504444445,5.12386666667,4.17366666667,3.83786666667,2.17833333333,6.12926666667,3.94723333333,6.90826666667,7.6096
299.67,4.43686666667,5.55686666667,4.63546666667,4.21373333333,2.44906666667,6.3826,4.36906666667,7.388,8.05166666667
300.04,4.45142222222,5.5478,4.7078,4.2432,2.3696,6.35733333333,4.33316666667,7.53653333333,8.02933333333
300.41,4.1188,5.32453333333,4.37926666667,3.959,1.97586666667,6.07866666667,4.00093333333,7.32046666667,7.60199999999
300.78,4.12266666667,5.41766666667,4.46526666667,3.99453333333,1.95633333333,5.74353333333,3.9828,7.4408,7.56813333334
301.15,4.13026666667,5.47086666667,4.4444,3.98333333333,1.93213333333,5.58226666667,3.99223333333,7.5868,7.59799999999
301.52,4.37724444444,5.61926666667,4.47713333333,4.08046666667,2.0068,5.7144,4.0805,7.8516,7.702
301.89,4.31915555555,5.51093333333,4.39,3.96226666667,1.65866666667,5.57966666667,3.89473333333,7.7872,7.4806
302.26,4.12188888889,5.51306666666,4.29653333333,3.9646,1.5476,5.49033333333,3.74116666667,7.6736,7.42846666667
302.63,4.34953333333,5.6092,4.5288,4.20606666667,1.77273333333,5.76246666667,3.87073333333,7.84080000001,7.66240000001
303.00,4.36686666667,5.5208,4.6142,4.18273333333,1.70246666667,5.77273333333,3.7967,7.77633333333,7.63539999999
303.37,3.99926666667,5.32346666667,4.3184,3.82493333333,1.4144,5.4756,3.48953333333,7.3998,7.31093333333
303.74,3.8604,5.32826666667,4.25633333333,3.91773333333,1.42326666667,5.55866666667,3.40743333333,7.48433333333,7.31946666666
304.10,4.13555555555,5.66086666667,4.46146666667,4.32766666667,1.6904,5.908,3.72216666667,7.7222,7.56346666666
