wavelength,Back_BanArcf,Belly_BanArcf,Breast_BanArcf,Crissum_BanArcf,Crown_BanArcf,DorTail_BanArcf,Patch10_BanArcf,Rump_BanArcf,Throat_BanArcf,WingTip_BanArcf
247.54,-5.43303703704,-8.37011111111,-7.099,-7.17677777778,-6.69266666667,-0.78688888889,-2.93122222222,-6.01244444444,-6.32944444444,-0.0329777777777
247.92,-4.80137037037,-7.48755555556,-6.40355555556,-6.329,-5.97333333333,-0.194388888889,-2.33311111111,-5.57911111111,-6.147,0.509577777778
248.29,-3.80614814815,-6.67144444444,-5.677,-5.44233333333,-5.21588888889,0.569944444446,-1.47177777778,-5.04892592592,-5.45033333333,1.07544444444
248.67,-4.09888888889,-7.00933333333,-6.01044444445,-5.42555555556,-5.85611111111,0.215166666668,-1.81944444445,-5.55007407407,-5.986,0.682377777779
249.04,-4.72381481482,-8.02622222222,-6.90433333333,-6.05455555556,-6.74744444444,-0.684499999999,-2.60666666667,-6.56051851852,-7.01966666667,-0.209444444442
249.42,-4.20622222222,-7.82511111111,-6.94444444445,-5.86888888889,-6.63111111111,-0.508166666668,-2.48144444444,-6.56059259259,-7.08855555556,-0.05928888889
249.79,-4.07107407407,-7.51788888889,-6.95333333332,-5.46588888889,-6.66666666667,-0.318166666667,-2.10577777778,-6.7262962963,-7.12366666667,0.175533333334
250.17,-4.63844444444,-7.91166666666,-7.35288888888,-6.03255555556,-7.16000000001,-0.264999999999,-2.73688888889,-7.30137037038,-7.72866666667,-0.108022222224
250.54,-5.17892592592,-8.05355555556,-7.30722222223,-6.31222222222,-7.62844444443,-0.683944444443,-3.33755555555,-7.78748148149,-7.96011111111,-0.534733333332
250.92,-5.52640740741,-7.949,-7.33422222223,-6.74122222222,-8.32233333333,-1.2295,-3.38166666667,-8.29318518519,-8.11377777778,-1.0826
251.29,-6.12259259259,-8.41433333333,-7.47677777779,-6.94422222222,-8.81944444446,-1.18077777778,-4.03922222222,-8.81937037037,-8.62255555555,-1.67126666667
251.66,-6.33674074074,-8.82177777778,-8.05455555556,-7.27544444445,-9.58866666665,-1.78588888889,-4.14722222222,-8.86585185185,-8.95344444443,-1.89137777778
252.04,-6.72733333334,-9.206,-8.41922222223,-7.65722222222,-10.2507777778,-1.89272222222,-4.62144444445,-9.36562962963,-9.24288888888,-2.33275555555
252.41,-7.97477777777,-10.1022222222,-9.33266666668,-8.47511111112,-11.4136666667,-2.68011111111,-5.87711111111,-10.1862962963,-10.4678888889,-3.36226666666
252.79,-8.72481481482,-10.7376666667,-10.1454444444,-9.59155555556,-12.257,-3.72088888889,-6.90088888888,-10.8278518519,-11.2268888889,-4.40326666667
253.16,-8.222,-9.32022222222,-9.59477777777,-9.41177777779,-11.8431111111,-3.16983333333,-6.06533333333,-10.3573333333,-10.7711111111,-3.95813333333
253.54,-8.91233333332,-9.99588888889,-10.0095555556,-10.1183333333,-12.4574444444,-2.98511111111,-6.51422222222,-10.9117777778,-11.1517777778,-4.34942222222
253.91,-11.3668518519,-12.4751111111,-11.8784444444,-12.802,-14.578,-4.83066666667,-9.37777777779,-13.1571851852,-13.0863333333,-6.05562222221
254.28,-11.2905185185,-12.3326666667,-12.3036666667,-12.7254444444,-14.7325555555,-5.01,-10.0057777778,-13.4719259259,-13.0308888889,-6.07622222221
254.66,-11.684962963,-13.1858888889,-12.8938888889,-12.8784444445,-15.2297777778,-5.43277777778,-10.527,-13.9491481481,-13.6468888889,-5.87980000001
255.03,-13.2128518519,-13.8644444445,-14.3367777778,-13.8155555555,-16.5364444444,-5.62888888889,-12.7077777778,-15.2059259259,-15.0537777778,-6.58528888888
255.41,-16.9987037037,-16.6316666667,-17.6448888889,-17.6101111111,-20.9294444444,-9.54755555556,-16.5966666667,-19.1066666667,-18.571,-9.31153333333
255.78,-16.6666296296,-15.9834444444,-17.242,-17.7993333333,-20.7301111111,-9.51088888889,-17.0982222222,-19.3217037037,-18.4284444444,-8.7775111111
256.15,-16.0374444444,-15.1564444444,-16.5047777778,-16.9542222222,-19.6692222222,-8.67488888889,-16.3071111111,-18.1829259259,-17.6734444444,-7.88195555556
256.53,-14.8320740741,-13.7765555556,-15.5416666667,-16.182,-18.9684444445,-8.22094444444,-15.1092222222,-16.9838518519,-16.5973333333,-6.96435555554
256.90,-14.1380740741,-12.8058888889,-14.9481111111,-14.98,-17.8576666667,-7.634,-14.1646666667,-16.1630740741,-16.0193333333,-6.09095555554
257.28,-14.1984444444,-13.7236666667,-15.0006666666,-14.9713333333,-17.7602222222,-8.24144444444,-14.7805555556,-16.2386666666,-16.0283333334,-6.80151111111
257.65,-11.0101111111,-10.8461111111,-11.9572222222,-12.1213333333,-14.9242222222,-5.95966666667,-11.6286666667,-12.6641111111,-13.3712222222,-4.23226666667
258.02,-8.12092592593,-8.22855555555,-9.32555555555,-9.59444444443,-12.3803333333,-3.36133333333,-8.65866666668,-9.79503703705,-10.8421111111,-2.45004444444
258.40,-6.15755555556,-6.65755555556,-7.24477777778,-7.45266666667,-10.2982222222,-1.67105555556,-6.46777777778,-7.72344444445,-8.87988888891,-1.37113333333
258.77,-5.02492592593,-5.19933333333,-5.81333333333,-6.35122222222,-8.42811111112,-0.636777777778,-4.84311111111,-6.02803703704,-7.23044444445,-0.707955555556
259.15,-3.12092592593,-3.70377777778,-3.87044444445,-4.53788888889,-6.30633333334,0.777500000001,-2.58244444445,-3.92618518518,-5.50555555555,1.00506666667
259.52,-1.8207037037,-2.62611111111,-2.77022222222,-3.10077777778,-4.86155555555,1.88383333333,-1.15977777778,-2.46785185185,-4.38066666667,1.79664444445
259.89,-0.970074074073,-1.89188888889,-1.98066666667,-2.07522222222,-3.81111111111,2.69027777778,-0.0612222222233,-1.54311111111,-3.42744444444,2.69631111111
260.27,-0.964481481483,-1.95544444444,-2.07877777778,-1.94488888889,-3.89466666666,2.4325,-0.00544444444333,-1.48759259259,-3.47688888889,2.66364444444
260.64,-0.91848148148,-1.96455555556,-2.11622222222,-1.666,-3.60944444444,2.71633333333,0.0365555555567,-1.35866666667,-3.51511111111,2.66966666667
261.01,-0.454777777777,-1.62877777778,-1.81533333333,-1.08922222222,-3.102,3.22905555555,0.757333333333,-0.686666666668,-3.11244444444,2.91535555556
261.39,0.312074074074,-0.543111111111,-0.93111111111,-0.186111111111,-2.29166666667,4.05288888889,1.73811111111,0.389962962967,-2.33288888889,3.90446666667
261.76,0.257555555554,-0.559111111111,-1.10255555556,-0.181,-2.23177777778,3.87244444444,1.63,0.41188888889,-2.216,3.77764444445
262.13,0.281925925923,-0.645333333333,-1.32422222222,-0.0947777777777,-2.40911111111,3.51066666667,1.50777777778,0.43937037037,-2.44233333333,3.64557777778
262.51,-0.69548148148,-1.51811111111,-2.44977777778,-1.24011111111,-3.45377777778,2.26833333333,0.586777777779,-0.245814814812,-3.53844444444,2.83175555555
262.88,-1.562,-2.34311111111,-3.47755555556,-2.21544444445,-4.69288888889,1.28572222222,-0.221555555557,-0.980185185184,-4.57855555556,2.11737777778
263.25,-3.07240740741,-3.43988888889,-5.03022222222,-3.74322222222,-6.09544444445,-0.01838888889,-1.73111111111,-2.42396296296,-6.08066666667,0.874422222221
263.63,-4.11611111111,-4.03744444444,-5.66544444445,-4.526,-6.76433333333,-0.720388888889,-2.67811111111,-3.15018518519,-6.70744444444,0.556844444446
264.00,-5.85033333333,-5.24033333333,-6.71488888889,-5.87966666665,-8.16244444446,-1.74966666667,-4.18322222222,-4.37262962963,-7.90477777779,-0.536444444444
264.37,-6.02818518519,-5.028,-6.34911111111,-6.0648888889,-8.05577777779,-1.42227777778,-4.42233333333,-4.566,-7.64288888889,-0.915466666667
264.75,-5.99440740741,-5.05544444444,-5.94533333334,-6.09222222223,-7.77133333333,-1.72033333333,-4.41322222222,-4.73137037037,-7.38588888888,-1.23306666667
265.12,-5.82659259259,-4.46833333333,-5.59211111111,-6.16766666665,-7.71211111111,-1.67222222222,-4.59588888889,-4.83048148148,-7.19111111111,-1.03068888889
265.49,-6.73059259259,-5.79366666667,-6.99722222222,-7.28466666667,-8.94633333332,-2.95983333333,-5.42533333333,-6.21262962963,-8.27277777777,-2.33902222222
265.87,-6.16437037037,-5.07311111111,-6.15833333333,-6.36522222222,-8.30322222222,-2.31683333333,-4.74588888889,-5.90574074074,-7.86388888888,-1.97246666667
266.24,-4.70233333333,-3.48966666667,-4.63377777778,-4.74888888889,-6.14,-0.934111111112,-3.02066666667,-4.50488888889,-6.08211111111,-0.4512
266.61,-3.33081481482,-2.323,-2.85844444444,-3.079,-4.48055555556,0.736222222221,-1.39377777778,-3.18659259259,-4.47288888889,1.00168888889
266.98,-2.10155555556,-1.56655555556,-1.74144444444,-1.73411111111,-3.29277777778,1.83288888889,-0.418222222223,-2.2942962963,-3.50588888889,1.84957777778
267.36,-1.66118518518,-1.54655555556,-1.38977777778,-1.55422222222,-3.34766666667,2.07716666667,-0.231666666668,-2.34874074074,-3.20544444444,1.7172
267.73,-1.44203703704,-1.764,-1.47122222222,-1.65411111111,-3.50622222222,2.05322222222,0.0512222222233,-2.24455555556,-3.11811111111,1.61611111111
268.10,-1.95292592593,-2.31911111111,-2.29733333333,-2.08055555555,-4.21177777778,1.28605555556,-0.614111111112,-2.83196296296,-4.024,0.787533333336
268.48,-2.45574074074,-2.67244444444,-2.98677777778,-2.49377777778,-4.71588888889,0.717888888887,-0.900222222222,-3.16792592593,-4.63022222222,0.299999999997
268.85,-2.36862962963,-2.39022222222,-2.952,-2.383,-4.709,1.01716666667,-0.953333333333,-2.85492592593,-4.83711111111,0.735577777778
269.22,-2.27048148148,-2.59655555556,-2.68811111111,-2.315,-4.52466666667,1.03444444444,-0.675444444443,-2.59666666667,-4.54577777778,1.17375555556
269.59,-2.06222222222,-2.35122222222,-2.42755555556,-1.831,-3.97444444445,1.30761111111,-0.450777777777,-2.17311111111,-4.42511111111,1.67157777778
269.97,-2.81748148148,-2.91055555556,-3.347,-2.55622222222,-4.43088888889,0.504555555557,-1.152,-2.66759259259,-5.05122222222,1.2952
270.34,-3.34070370371,-3.26722222222,-3.82177777778,-3.36066666667,-5.05766666667,0.110444444444,-1.64355555555,-3.07344444444,-5.51877777778,0.809777777777
270.71,-3.204,-2.81522222222,-3.79922222222,-3.39544444444,-5.01788888889,0.0717222222223,-1.49255555556,-2.80862962963,-5.46111111111,1.07782222222
271.09,-3.19685185185,-2.71944444445,-3.92444444444,-3.36933333333,-5.12966666667,-0.135388888889,-1.47644444444,-2.87088888889,-5.51455555556,1.25306666667
271.46,-2.85311111111,-2.455,-3.76444444444,-3.00066666667,-4.53433333334,0.263444444445,-1.11544444444,-2.37222222222,-5.18277777778,1.71913333333
271.83,-2.2252962963,-1.95355555556,-3.28511111111,-2.35255555556,-4.11822222222,0.712666666667,-0.803555555557,-1.97903703704,-4.705,2.19997777778
272.20,-1.69611111111,-1.31622222222,-2.75222222222,-2.17088888889,-3.43,1.39033333333,-0.193666666665,-1.19848148148,-4.07411111111,2.5824
272.58,-1.02814814815,-0.847888888889,-2.33155555556,-1.88533333333,-2.69955555556,1.81272222222,0.373666666666,-0.518740740741,-3.49733333333,3.32213333333
272.95,-0.714629629629,-0.725555555556,-2.21011111111,-1.82522222222,-2.38033333333,1.92144444444,0.879888888889,-0.377481481481,-3.14466666667,3.63846666667
273.32,-0.135592592591,-0.330666666667,-1.82133333333,-1.27911111111,-1.85366666667,2.27938888889,1.20866666667,-0.202259259259,-2.75888888889,3.80271111111
273.69,0.371481481481,0.129777777778,-1.261,-0.909333333332,-1.445,2.84127777778,1.53155555556,0.15137037037,-2.16477777778,4.05135555556
274.06,0.775888888891,0.483,-0.620444444443,-0.516,-0.99377777778,3.55733333333,2.11911111111,0.583777777778,-1.61944444444,4.42584444445
274.44,0.573259259261,0.303555555556,-0.837333333334,-0.534,-1.15777777778,3.50988888889,1.91644444445,0.322407407408,-1.95044444445,4.40502222222
274.81,0.509481481482,0.00577777777777,-1.12944444444,-0.861000000001,-1.23766666667,3.28538888889,1.409,-0.045592592591,-2.22433333333,4.06462222222
275.18,0.124592592592,-0.403,-1.32022222222,-1.35555555556,-1.45455555556,2.97644444444,0.998777777779,-0.40325925926,-2.54711111111,3.79484444444
275.55,0.164888888889,-0.393222222222,-1.15577777778,-1.156,-1.30466666667,2.66027777778,0.989111111112,-0.29588888889,-2.43077777778,3.86182222222
275.93,-0.018407407408,-0.421222222222,-1.40411111111,-1.57511111111,-0.970777777777,2.30772222222,0.818000000001,-0.486407407407,-2.49088888889,3.74473333333
276.30,0.383740740741,-0.204222222222,-1.293,-1.17544444445,-0.606333333333,2.3045,1.13222222222,-0.503148148149,-2.25811111111,4.18337777778
276.67,0.429259259259,-0.193777777778,-1.23722222222,-1.05588888889,-0.568666666667,2.07788888889,1.03722222222,-0.485444444446,-2.26244444445,4.18204444445
277.04,0.223962962963,-0.424777777778,-1.58466666666,-1.41344444445,-0.830222222223,1.75572222222,0.614666666668,-0.766925925925,-2.47811111111,3.73575555555
277.41,-0.729333333332,-1.062,-2.51388888889,-2.14933333333,-1.42633333333,1.19933333333,-0.134333333333,-1.35614814815,-3.43511111111,3.21115555555
277.79,-0.789037037035,-1.14211111111,-2.53388888889,-2.27744444445,-1.25744444445,1.09705555556,-0.269444444443,-1.29381481482,-3.52822222222,3.15235555556
278.16,-0.184703703703,-0.592111111111,-1.89111111111,-1.76377777778,-0.566555555556,1.62355555556,0.121111111111,-0.645111111111,-3.07544444444,3.66246666667
278.53,-0.16837037037,-0.429444444443,-1.54755555556,-1.40877777778,-0.423333333332,1.69305555555,0.265333333333,-0.248444444445,-2.91188888889,3.87864444444
278.90,0.282111111111,0.217777777777,-1.22577777778,-0.746666666667,0.0248888888867,2.34527777778,1.24433333333,0.48325925926,-2.333,4.51544444445
279.27,1.0072962963,0.888555555556,-0.747555555555,-0.0490000000023,0.459777777777,3.13805555556,1.96122222222,1.13781481481,-1.50766666667,5.17755555556
279.64,1.50392592593,1.24522222222,-0.373111111111,0.240666666668,0.523333333333,3.70866666667,2.39444444444,1.41185185185,-0.998666666666,5.41913333333
280.02,1.92588888889,1.54377777778,0.105222222222,0.830444444446,0.637555555557,4.19883333333,2.87711111111,1.89085185185,-0.555555555554,5.87944444444
280.39,1.85362962963,1.42577777778,0.262333333333,0.85,0.479333333335,4.14644444444,2.943,1.90703703704,-0.484777777779,5.8748
280.76,1.965,1.61988888889,0.350888888889,1.02988888889,0.584333333333,4.56755555556,3.09522222222,2.02440740741,-0.239222222223,5.90404444444
281.13,1.94044444444,1.515,0.331333333333,0.939555555556,0.374777777777,4.38522222222,2.89455555556,1.90081481481,-0.325777777777,5.9326
281.50,2.62462962963,2.04366666667,1.03511111111,1.39933333333,0.950555555557,4.83205555556,3.48522222222,2.51903703704,0.517666666668,6.54937777778
281.87,2.80503703704,2.139,1.17611111111,1.50933333333,1.07733333333,4.72016666667,3.72622222222,2.74974074074,0.458000000001,6.73744444444
282.25,2.33874074074,1.717,0.522666666667,0.917333333334,0.507333333332,4.04877777778,3.239,2.21396296296,-0.158999999999,6.42762222222
282.62,2.29144444445,1.52933333333,0.140444444445,0.596888888889,0.461333333333,4.17427777778,2.97822222222,2.05251851852,-0.36588888889,6.25142222222
282.99,2.05729629629,1.341,-0.039333333333,0.418999999999,0.310666666667,3.96083333333,2.514,1.68588888889,-0.616333333334,5.96968888889
283.36,1.72859259259,1.04477777778,-0.459666666667,0.0628888888867,-0.0484444444443,3.61094444444,2.09444444444,1.23670370371,-1.22377777778,5.51251111111
283.73,1.56866666667,0.941000000001,-0.74811111111,0.155222222221,0.174333333333,3.54838888889,2.12244444445,1.29718518519,-1.47766666667,5.57108888889
284.10,1.59637037037,0.938666666668,-0.851555555555,0.155555555557,0.251777777779,3.4245,2.20666666667,1.19188888889,-1.61166666666,5.60562222222
284.47,1.75074074074,1.05844444445,-0.692111111112,0.366333333334,0.509111111112,3.6845,2.33577777778,1.48418518519,-1.389,5.79753333333
284.85,1.84914814815,1.00822222222,-0.475888888889,0.510555555555,0.709555555557,3.73616666667,2.49666666666,1.48414814815,-1.26333333333,6.0108
285.22,2.27196296296,1.242,-0.0335555555557,0.907333333335,1.11666666667,4.09611111111,2.96911111111,2.06444444445,-0.790333333333,6.31033333333
285.59,2.31859259259,1.17722222222,-0.095,0.941777777777,1.11111111111,4.12427777778,2.98644444444,2.10248148148,-0.941666666668,6.1132
285.96,2.55244444445,1.54122222222,0.080666666667,1.22222222222,1.283,4.62766666667,3.23166666666,2.32248148148,-0.383333333334,6.4286
286.33,2.90481481482,1.77866666667,0.406666666667,1.59544444444,1.63511111111,4.96138888889,3.56155555555,2.49803703704,0.103777777778,6.76102222222
286.70,3.16674074074,1.94044444444,0.837222222223,1.865,1.96822222222,5.01988888889,4.06344444445,2.67840740741,0.456222222222,7.0192
287.07,3.40559259259,2.05366666667,1.08422222222,2.14855555556,2.26733333333,5.31405555555,4.39211111111,2.89914814815,0.783444444446,7.25222222222
287.44,4.00385185185,2.59666666667,1.79377777778,2.72188888889,2.94533333333,5.78677777778,4.96622222222,3.49748148148,1.51566666667,7.73891111111
287.82,4.33066666667,2.82533333333,2.10622222222,2.94344444445,3.07011111111,5.81838888889,5.11688888889,3.63403703704,1.83344444444,8.02273333334
288.19,4.36125925926,2.86722222222,2.17122222222,3.04211111111,3.03433333333,5.86383333333,5.03866666667,3.70485185185,2.05588888889,7.9608
288.56,4.533,3.04811111111,2.37255555556,3.199,3.25488888889,5.91333333333,5.28133333333,3.85077777778,2.29277777778,8.06137777778
288.93,4.59455555556,3.06933333333,2.42811111111,3.31777777778,3.28166666667,5.82588888889,5.36922222222,3.91055555555,2.376,8.1774
289.30,4.772,3.338,2.66633333333,3.83177777778,3.55677777778,6.02688888889,5.69711111111,3.99637037037,2.63811111111,8.5562
289.67,4.87525925926,3.44544444444,2.76455555556,4.13077777778,3.51455555555,6.0825,5.88588888889,4.08892592592,2.92277777778,8.73162222222
290.04,4.48466666667,2.969,2.26933333334,3.79866666667,3.12766666667,5.53122222222,5.49044444444,3.69014814815,2.54588888889,8.2472
290.41,4.13940740741,2.50733333334,1.78222222222,3.52744444444,2.67533333334,5.12138888889,5.19922222222,3.48114814815,2.24533333333,7.72288888889
290.78,3.94781481481,2.27577777778,1.48144444444,3.37455555556,2.35777777778,5.03094444444,4.93833333333,3.25381481482,2.16455555555,7.41815555556
291.15,3.69259259259,1.91344444445,1.252,3.26144444444,2.03433333333,4.73394444444,4.62177777778,3.09496296296,1.98022222222,7.31893333333
291.52,3.34281481481,1.64955555556,0.960222222223,3.08333333333,1.99633333333,4.52366666667,4.55944444444,2.93814814815,1.75955555556,7.15642222222
291.89,2.90662962963,1.38544444445,0.741777777779,2.66477777778,1.82922222222,4.3595,4.23388888889,2.71455555555,1.48822222222,6.66584444445
292.26,3.03955555555,1.62488888889,0.916222222221,2.92144444445,2.29477777778,4.618,4.55944444445,2.91707407408,1.50822222222,6.78851111111
292.64,3.10251851852,1.58866666667,0.980333333334,3.09844444445,2.48555555556,4.69561111111,4.59933333333,2.86937037037,1.49677777778,6.7954
293.01,3.48344444444,1.95688888889,1.22088888889,3.33222222222,2.86488888889,5.02211111111,4.86588888889,3.08077777778,1.77622222222,6.89504444444
