wavelength,Back_SpoBoem,Belly_SpoBoem,Breast_SpoBoem,Crissum_SpoBoem,Crown_SpoBoem,DorTail_SpoBoem,Patch10_SpoBoem,Rump_SpoBoem,Throat_SpoBoem,WingTip_SpoBoem
707.70,24.7143333333,46.7094166667,42.1909166666,45.0714166667,6.97058333333,11.6605833333,38.2865,37.1501666666,43.621,15.1856666667
708.03,24.67225,46.703,42.2815833333,45.0809166667,7.28558333333,11.867,38.36575,37.233,43.72175,15.4630833333
708.35,24.7804166667,46.9970833333,42.6018333334,45.30575,7.19483333333,11.8951666667,38.6291666667,37.5681666667,44.1551666667,15.579
708.67,24.732,47.072,42.6331666667,45.19575,7.11083333334,11.8441666667,38.7121666666,37.64825,44.353,15.4463333333
708.99,24.6415,46.8254166667,42.37575,45.0284166667,7.12675,11.7214166667,38.6914166666,37.5171666666,44.11425,15.3815
709.31,24.4235833333,46.5759166667,42.0309166667,44.79275,6.87833333333,11.4533333333,38.4266666667,37.27775,43.9601666666,15.2055833333
709.63,24.2750833333,46.41425,41.8024166666,44.5615833333,6.56041666667,11.1903333333,38.2466666667,36.903,43.7849166667,15.0534166667
709.95,24.3763333334,46.5534166667,41.8455,44.6903333333,6.55541666666,11.1959166667,38.3074166666,36.9965,43.8340833333,15.2066666667
710.27,24.4806666667,46.7924166667,41.97125,44.96775,6.59216666667,11.1389166667,38.5008333333,37.1876666667,44.0683333333,15.46675
710.59,24.2543333333,46.6515,41.8774166667,44.80425,6.41466666667,11.06725,38.46925,37.0635,44.0070833333,15.20525
710.91,24.277,46.7695,41.86975,44.8634166667,6.32175,11.0540833334,38.48975,37.22125,44.0608333333,15.21275
711.24,24.3939166667,46.9861666666,41.9748333333,45.1705,6.28758333333,11.1369166667,38.561,37.451,44.2346666667,15.3269166667
711.56,24.6094166667,47.1573333333,41.9650833333,45.2485,6.224,11.1858333333,38.62375,37.5580833333,44.2888333333,15.3625833333
711.88,24.3745833333,47.0419166667,41.8751666667,45.0536666667,5.9745,10.9406666667,38.3638333333,37.2395833333,43.9614166667,15.0554166667
712.20,24.39,47.0403333333,41.96575,45.2465,5.87133333334,10.98,38.31975,37.208,43.9601666667,15.1578333333
712.52,24.3461666667,47.107,42.059,45.29025,5.84033333333,11.0393333333,38.2826666667,37.148,43.912,15.1455833333
712.84,24.3049166667,47.1871666667,42.1699166667,45.3321666666,5.82166666667,11.0228333333,38.39125,37.21525,43.8450833333,15.1209166667
713.16,24.4050833333,47.2530833333,42.2091666666,45.4824166667,5.98783333333,11.177,38.4761666667,37.496,43.91925,15.2106666666
713.48,24.09525,46.92925,41.9488333333,45.1623333333,5.58716666667,10.76725,38.1065833334,37.22,43.5181666667,14.83525
713.80,23.9875833333,46.7753333333,41.7511666667,44.9293333333,5.3945,10.6825,37.9428333334,36.9183333333,43.2629166667,14.513
714.12,24.162,47.1355833333,41.83575,45.1735833333,5.4005,10.7345,38.1174166667,37.2191666666,43.43325,14.757
714.44,24.0965833333,47.0958333333,41.97525,45.0690833334,5.169,10.6425,38.1293333333,37.11875,43.385,14.6680833334
714.76,24.2053333333,47.3793333333,42.2086666667,45.2015,5.26566666667,10.7033333334,38.25125,37.3331666667,43.5553333333,14.7981666667
715.08,24.03525,47.3385,42.1990833334,45.1846666667,4.95383333333,10.4135,38.1894166667,37.2531666667,43.4531666667,14.6353333333
715.40,24.0674166667,47.42,42.1925,45.3168333333,5.01808333333,10.4591666666,38.4211666667,37.4331666667,43.4475833333,14.87775
715.72,24.03075,47.2809166667,41.9525,45.1624166667,4.8955,10.2426666667,38.2806666667,37.328,43.2136666666,14.751
716.04,24.2906666667,47.4236666666,42.09475,45.4179166667,4.93016666667,10.2570833333,38.4776666667,37.6720833333,43.3849166667,15.0196666667
716.36,24.22725,47.3905,41.8859166667,45.28525,4.80633333333,10.1575,38.3973333333,37.5778333333,43.3696666667,14.9744166667
716.68,24.2040833333,47.5714166667,41.8445,45.3118333334,4.83791666667,10.1026666667,38.4074166667,37.5553333333,43.3255833333,15.0445833333
717.00,24.1809166666,47.8196666667,41.88325,45.5521666667,4.75366666667,10.1900833333,38.56225,37.6919166667,43.51,15.0955
717.32,24.177,47.8531666666,41.8383333333,45.72225,4.65025,10.15325,38.4088333333,37.81425,43.5573333333,15.2264166667
717.64,24.1061666667,47.7524166667,41.8919166667,45.7019166667,4.57016666667,10.0365,38.36325,37.7111666667,43.5411666666,15.2215
717.96,24.5015833333,48.18575,42.2635,46.1246666667,5.117,10.5694166667,38.7233333333,38.1578333333,44.02725,15.82775
718.28,24.1939166667,47.91,41.8774166667,45.6825833333,4.94458333334,10.2715,38.4765,37.7878333334,43.5804166667,15.569
718.60,24.4166666667,47.91725,41.9170833333,45.792,5.0215,10.51125,38.5501666667,37.94925,43.7769166667,15.6328333333
718.92,24.7685833333,48.0095833333,42.023,45.9605833333,5.31966666667,10.7919166667,38.69625,38.1565833333,44.1968333333,15.79375
719.24,25.0388333333,48.2674166667,42.3254166667,46.3248333333,5.59691666667,11.1811666667,39.068,38.4790833333,44.6208333333,16.0725833333
719.56,24.7861666667,48.2266666667,42.1494166667,46.1369166667,5.35691666667,11.02225,38.7429166667,38.2810833333,44.5456666667,15.7114166667
719.88,25.0725,48.5406666666,42.52925,46.598,5.44716666667,11.2384166667,38.9175833333,38.4984166667,44.9396666666,15.9815833333
720.20,25.3128333333,48.4715,42.74625,46.7064166667,5.43941666667,11.3331666667,38.977,38.4845,45.1235,16.1336666667
720.52,25.5475833333,48.48875,42.9999166667,46.7585,5.61766666667,11.4870833333,39.1671666667,38.5896666666,45.21725,16.3984166667
720.84,25.2850833333,48.4086666667,42.8899166667,46.5985833333,5.41358333333,11.2365833333,39.1673333333,38.22375,45.12625,16.1463333334
721.16,25.18375,48.389,42.6626666667,46.41625,5.27258333333,11.1436666667,38.987,37.94375,44.8165,15.907
721.48,25.1096666667,48.26075,42.36075,46.2940833334,4.86341666667,10.8311666667,38.697,37.7248333333,44.4931666666,15.66925
721.79,25.4478333333,48.5544166667,42.5480833334,46.6950833333,4.79583333333,10.96375,38.9058333333,37.9308333333,44.912,15.9211666666
722.11,25.2495,48.7353333333,42.56425,46.7825833333,4.61983333333,10.7880833333,38.9940833333,37.8728333333,45.0619166667,15.8091666667
722.43,24.879,48.648,42.4046666667,46.4919166666,4.28908333333,10.576,38.64,37.57925,44.754,15.4935833333
722.75,24.88225,48.6311666667,42.325,46.3566666667,4.40241666667,10.7056666666,38.70775,37.4915,44.594,15.66025
723.07,25.2196666666,48.8148333333,42.5945833333,46.69625,4.51775,11.18625,39.1520833333,37.6634166667,44.9849166667,16.0799166667
723.39,25.3505,48.9514166667,42.6428333333,46.7415,4.62583333333,11.2995,39.3553333333,37.85775,44.9513333333,16.17425
723.71,25.3380833333,48.9889166666,42.6515,46.79475,4.64158333333,11.27625,39.4115833334,38.0914166666,45.0990833334,16.1710833333
724.03,25.2189166667,48.8586666667,42.4079166667,46.6491666667,4.498,11.0098333333,39.1185833333,37.8690833333,44.9738333334,15.8815
724.35,25.5065833333,48.9578333334,42.7319166667,46.8273333333,4.75308333333,11.2906666667,39.2536666667,38.4008333333,45.18575,16.099
724.67,25.79025,49.0995833333,42.9271666667,46.9965833334,4.96983333333,11.4994166667,39.5521666666,38.66325,45.4863333333,16.2338333333
724.98,25.7289166667,48.7995,42.8498333333,46.9454166667,4.97233333334,11.4831666667,39.48575,38.5571666666,45.5106666667,16.04775
725.30,25.5709166666,48.62875,42.8541666667,46.77575,4.9685,11.5319166667,39.3059166667,38.4365833333,45.3959166667,15.8289166667
725.62,25.7715,48.6010833333,42.8508333333,46.7813333333,5.39733333334,11.8711666667,39.3551666667,38.6345833333,45.13675,16.0816666667
725.94,25.9893333334,48.7605,43.0213333334,47.0349166667,5.64908333333,12.1050833333,39.6373333333,38.92075,45.4496666667,16.4390833333
726.26,25.76425,48.80875,43.0659166667,47.033,5.43108333333,11.9099166667,39.4526666667,39.0255,45.423,16.2340833333
726.58,25.4595,48.6161666667,42.9725833333,46.8231666667,5.43191666667,11.6829166667,39.19975,38.9241666667,45.1554166667,15.9929166667
726.90,25.5683333333,48.6760833334,43.126,47.0485,5.59966666667,11.8615,39.2723333333,39.05725,45.3079166667,16.1231666667
727.21,25.646,48.7106666667,43.2325833334,47.057,5.571,11.8759166667,39.46025,39.0085833333,45.2200833333,16.141
727.53,25.7955,48.7933333333,43.4576666666,47.2349166667,5.85225,12.2754166667,39.7266666667,39.20175,45.35975,16.461
727.85,26.1526666666,48.8793333333,43.6866666666,47.37175,6.24125,12.6133333333,39.9775833333,39.3771666667,45.4611666667,16.8106666667
728.17,26.21025,49.0419166667,43.92525,47.6565833333,6.34025,12.7016666667,39.947,39.4983333333,45.5521666667,16.9585833333
728.49,26.3445,49.2420833333,44.0849166667,47.6738333333,6.6335,12.79075,40.072,39.459,45.4953333333,17.1140833333
728.80,26.0351666667,49.086,44.066,47.7296666667,6.48191666667,12.4868333333,39.9546666666,39.4253333333,45.3934166666,16.9853333333
729.12,25.8805833333,49.1350833333,44.164,47.79175,6.25141666667,12.27925,39.9421666667,39.2980833333,45.3548333334,16.8743333333
729.44,25.8045833334,48.9990833333,44.0619166667,47.8196666667,6.10591666667,12.1855,39.9580833334,39.24,45.0525,16.64825
729.76,26.0736666666,48.9265,44.0710833334,47.8088333333,6.31116666666,12.34675,40.068,39.24425,44.9860833334,16.6823333333
730.08,26.2535833333,49.2899166667,44.2391666667,48.0856666667,6.32808333333,12.44275,40.31675,39.3830833333,45.15975,16.7420833333
730.39,26.0824166667,49.00275,44.0093333333,47.65175,6.16375,12.2441666667,40.0030833334,39.1869166667,44.8025833334,16.4393333333
730.71,26.1560833333,49.09775,43.99675,47.8569166667,6.42608333333,12.5190833333,39.98775,39.2085,44.9245833333,16.4051666667
731.03,26.0465,49.0303333333,43.8955,47.68375,6.26083333334,12.2935,39.7814166667,39.1479166667,44.77275,16.0665833333
731.35,25.8701666667,49.13225,43.7870833333,47.67925,6.17166666667,12.22525,39.6565,39.0326666667,44.7474166667,15.8270833334
731.67,26.0203333333,49.2270833333,43.9699166667,47.7170833333,6.51725,12.5599166667,39.76875,39.2691666667,44.93925,16.131
731.98,26.23675,49.62175,44.34225,48.0603333334,6.89458333333,12.9920833333,40.12825,39.8010833334,45.40275,16.4979166666
732.30,26.6121666667,49.6059166667,44.3875833334,48.12325,7.329,13.4015,40.3010833333,39.9553333333,45.3234166667,16.7608333333
732.62,26.9818333334,49.76375,44.678,48.4083333334,7.70433333333,13.6963333333,40.473,40.08775,45.6869166666,17.01325
732.94,27.2306666667,49.7530833333,44.7643333334,48.3225,8.022,13.9163333333,40.39575,40.1333333334,45.7369166667,17.2351666667
733.25,27.3075833333,49.7810833333,44.83475,48.4928333333,8.12466666667,13.9001666667,40.47775,40.23275,46.0549166667,17.3260833333
733.57,27.2396666666,49.4775833333,44.7055,48.3590833333,8.27266666667,13.7543333333,40.2633333333,40.2948333333,46.0745833333,17.2839166667
733.89,27.2134166667,49.4930833333,44.82625,48.45525,8.21741666667,13.71175,40.1811666667,40.2675833333,46.2903333333,17.2248333333
734.21,27.3004166667,49.488,44.8595833333,48.4116666666,8.432,13.7365,40.06475,40.5275,46.303,17.3923333333
734.52,27.8916666667,50.0195,45.4231666667,49.0963333333,9.10358333333,14.30325,40.4988333333,41.1496666666,46.9941666667,18.0875
734.84,27.9193333333,49.7439166667,45.1204166667,48.76525,9.1405,14.3746666667,40.3503333334,40.8960833333,46.8500833333,18.1124166667
735.16,27.4789166667,49.3889166667,44.7164166667,48.481,8.73108333334,13.9081666667,40.1158333333,40.58,46.639,17.68425
735.48,27.1731666667,49.1225,44.5230833333,48.3304166666,8.31541666667,13.6276666667,39.6995833333,40.2648333333,46.33975,17.2465833333
735.79,27.477,49.6340833333,44.89325,48.6655833333,8.53133333334,14.0609166667,40.0323333333,40.7011666667,47.2381666667,17.4403333334
736.11,27.32625,49.54625,44.749,48.2184166667,8.403,13.878,39.8636666667,40.8076666667,47.3380833333,17.2534166667
736.43,27.15725,49.7010833333,44.8595,48.3419166667,8.16066666667,13.6865,39.8145,40.8746666667,47.6145833333,16.9440833333
736.74,27.4114166667,49.9288333333,45.0995833333,48.446,8.52841666667,14.0075833334,40.0909166667,41.029,47.6535833333,17.0474166667
737.06,27.86175,50.0983333333,45.2845833333,48.4969166667,8.88358333333,14.5025,40.42175,41.1285833333,47.8574166666,17.3336666667
737.38,28.0753333333,50.2384166667,45.3624166666,48.6763333334,9.30249999999,14.8295,40.7955833334,41.4801666667,48.074,17.7213333333
737.69,28.37375,50.4968333333,45.8195,49.1013333333,9.61241666667,15.2251666667,41.1544166667,41.7771666667,48.5216666666,17.9885833334
738.01,28.03325,50.1748333333,45.71525,48.589,9.42816666667,15.035,41.1176666667,41.3660833333,48.18125,17.786
738.33,28.12625,50.2566666667,46.0390833333,48.9145833333,9.56708333334,15.0248333333,41.3699166666,41.6851666667,48.4106666667,17.76125
738.64,28.3635833333,50.0246666667,46.1185,48.9333333333,9.82249999999,15.3440833334,41.3675833333,41.6881666667,48.3011666667,17.7086666667
738.96,28.4219166667,49.9195,46.0145,48.9349166666,9.95308333334,15.21125,41.4405833333,41.73475,48.3308333333,17.6265833333
739.28,28.2545833333,49.3713333334,45.6985833333,48.4611666667,9.84741666667,14.8085833333,40.9760833333,41.3630833333,47.6216666667,17.4408333333
739.59,28.0700833333,49.1476666667,45.4149166667,48.41675,9.79525,14.6944166667,40.8049166667,41.1190833333,47.2628333334,17.3479166667
739.91,28.2270833333,49.126,45.4650833333,48.53,10.0030833333,14.8470833333,40.89575,41.1891666667,47.3313333333,17.5155
740.23,27.8550833333,49.1415,45.4184166667,48.4071666667,9.45891666667,14.4315,40.4235833333,40.9766666667,47.2561666667,17.0673333333
740.54,27.5854166667,49.0073333333,45.34825,48.1655833333,9.39716666668,14.2101666667,40.0579166667,40.8766666667,47.1405833333,16.8955
740.86,27.5881666667,49.0130833333,45.3333333333,48.1470833333,9.47058333333,14.2809166667,39.8268333333,40.7025,47.0065833333,16.7614166666
741.18,27.124,48.5540833334,44.821,47.5700833333,8.87508333333,13.7115833333,39.2501666667,40.2475,46.5695833334,16.3475
741.49,26.9844166667,48.4888333333,44.5199166667,47.6571666667,8.543,13.3504166667,38.9856666667,40.2265833333,46.56875,15.9668333333
741.81,27.0023333333,48.6995,44.9043333333,47.8359166667,8.68083333333,13.3806666667,38.9623333334,40.5174166666,46.7315,16.02
742.12,27.3934166667,49.2150833333,45.1536666667,48.18125,8.79591666667,13.5409166667,39.3993333334,40.92025,47.29825,16.28825
742.44,27.28975,49.0861666667,45.0500833333,47.9889166666,8.651,13.6571666667,39.144,40.8235833333,47.2339166667,16.2891666667
742.76,27.6149166667,49.64025,45.58925,48.4644166666,9.08866666667,14.3436666667,39.82475,41.2463333333,47.91575,16.6918333334
743.07,28.00425,50.0286666667,46.03125,48.6290833333,9.52083333333,14.65175,40.0725833333,41.4255833333,48.2223333333,16.9078333333
743.39,28.0465,49.9205,45.9416666667,48.3050833333,9.67416666665,14.55975,39.8851666667,41.4138333333,48.3594166667,17.0931666666
743.70,28.30525,49.8235,46.1145,48.6086666667,10.204,14.933,40.10225,41.7999166667,48.6951666667,17.604
744.02,28.6654166667,50.2333333334,46.5244166667,49.1394166667,10.44125,15.288,40.5655,42.3669166666,49.2195833334,17.9905
744.34,28.74775,50.3968333334,46.75925,49.3496666667,10.4203333333,15.2778333333,40.57525,42.52275,49.6803333333,18.00775
744.65,29.2105833333,50.5805,46.7718333333,49.3829166666,10.8860833334,15.6990833333,40.83775,42.6708333333,49.8320833333,18.3939166667
744.97,29.42375,50.8773333333,47.0338333333,49.5375,11.1784166667,16.0499166667,41.0240833333,42.7533333333,50.0843333334,18.627
745.28,29.3685833333,50.62775,46.7143333333,49.27675,10.7784166667,15.8004166667,40.8700833334,42.3678333333,49.94875,18.6308333333
745.60,28.6543333333,50.0036666667,46.00425,48.39875,10.1291666666,15.014,40.0543333334,41.8355833333,49.2839166667,17.8933333334
745.91,28.7183333333,50.2175833333,46.3074166666,48.55375,10.27,15.04725,40.18,42.0504166667,49.7085833333,18.10175
746.23,28.47325,50.2616666667,46.1231666667,48.60925,9.73541666666,14.461,39.7899166667,41.9471666667,49.77925,17.7096666667
746.55,28.45,50.217,46.0971666667,48.9335833334,9.65416666665,14.4064166667,39.7506666667,42.0633333333,49.9739166667,17.7406666667
746.86,28.1761666667,50.0673333333,46.02775,48.8676666667,9.51800000001,14.1515833333,39.6935833333,41.734,49.3908333334,17.4551666667
747.18,27.8979166666,49.8775833334,45.7553333333,48.5715,9.28308333333,13.99525,39.2586666667,41.3364166667,48.9499166666,17.4383333333
747.49,27.17,49.3023333333,45.05825,47.9369166667,8.63233333333,13.2861666667,38.5371666667,40.56325,48.247,16.5669166667
747.81,27.053,49.225,45.1556666666,47.8588333333,8.49133333333,13.3025,38.7873333333,40.55,48.0425833333,16.6484166667
748.12,26.5091666667,48.9473333334,45.1156666667,47.8466666667,8.09766666666,12.8679166667,38.6630833333,40.3564166667,47.8798333333,16.1661666667
748.44,26.0343333333,48.4523333333,44.7289166667,47.4069166667,7.43958333333,12.0714166667,38.16125,40.13,47.588,15.5585
748.75,25.5996666667,48.3774166667,44.2530833333,47.2625833333,7.29216666667,11.8285833333,37.8255,39.9631666666,47.4760833333,15.2834166666
749.07,25.99675,48.5305,44.7485833333,47.7681666667,7.58208333333,12.2031666667,38.1155833333,40.15325,47.7758333333,15.6625833333
749.38,25.6771666667,48.3840833333,44.4530833333,47.6811666667,6.98991666666,11.6276666667,37.9675,39.992,47.65525,15.1426666667
749.70,25.515,47.9950833333,44.2739166667,47.42175,6.99325,11.474,37.6645,39.8335,47.3268333333,15.1986666667
750.01,25.2815,47.8544166666,44.3785833334,47.3866666667,6.73975,11.4071666667,37.52575,40.0693333333,47.44525,14.9854166667
750.33,25.3535833334,48.0733333333,44.48875,47.6421666666,6.49491666667,11.6563333333,37.7689166667,40.403,47.9664166667,15.0125833333
750.64,25.2625833334,47.84725,44.4961666667,47.2148333333,6.29525,11.444,37.9385,40.14275,48.0248333334,14.6509166666
750.96,26.0609166667,48.4620833333,45.06075,47.7485833333,6.72875,11.9306666667,38.5240833333,40.565,48.6284166666,15.4578333333
751.27,26.0675833334,48.0896666667,44.788,47.4345833333,6.6365,11.7381666667,38.00075,40.3120833333,48.40625,15.301
751.59,25.7095833333,47.9785,44.4530833333,47.08075,6.23058333333,11.48575,37.572,39.819,48.1854166667,14.8631666667
751.90,26.0653333333,48.0770833334,44.5235833333,47.3474166667,6.69891666667,12.1314166667,37.7810833333,39.8608333333,48.1829166667,15.3676666667
752.22,26.2376666667,48.2755,44.6618333334,47.5138333333,6.57216666667,12.2693333333,37.9686666667,39.7809166667,48.3304166667,15.3925
752.53,26.1768333333,48.69425,44.6436666666,47.5909166667,6.35608333333,12.1109166667,37.8374166667,39.8664166667,48.45425,15.453
752.85,26.3194166666,48.45375,44.4371666667,47.3281666667,6.78366666667,12.5840833333,37.8033333333,39.576,48.1030833333,15.7199166667
753.16,26.0891666667,48.4678333334,44.2623333333,47.3268333333,6.28041666667,12.3835833333,37.7860833333,39.2521666667,48.187,15.3005
753.47,26.19,48.3985,44.0355833334,47.2384166666,6.11283333333,12.44075,37.83725,38.9123333333,48.0908333333,15.3210833333
753.79,26.0070833333,48.2971666667,44.0360833333,47.12,6.06766666666,12.3835,37.5278333333,38.7605,48.1453333334,15.4634166666
754.10,25.9064166666,48.5653333333,44.0861666667,47.5506666667,5.869,12.5655,37.6104166667,39.0263333333,48.43825,15.3669166667
754.42,25.57875,48.3469166667,43.8984166667,47.7000833333,5.76866666667,12.5850833333,37.4829166666,38.9054166666,48.4641666667,15.1535833333
754.73,25.0963333333,48.36275,43.61625,47.65375,5.18558333333,12.2669166667,37.4904166667,38.66925,48.4511666667,14.9058333333
755.05,25.5869166667,48.8845,44.15825,48.247,5.48041666667,12.6593333333,38.0829166667,39.29575,48.94275,15.50075
755.36,25.4776666667,49.0601666666,44.17675,48.1556666666,5.50983333333,12.8055,38.25975,39.47775,49.0640833333,15.6523333333
755.67,25.6105833334,49.4528333333,44.67975,48.4895,5.69691666667,13.0906666667,38.4554166666,40.2434166667,49.675,16.0956666667
755.99,25.966,49.88125,45.2374166666,49.0261666666,6.37375,13.6738333333,39.1171666667,40.5503333333,50.1186666667,16.6865
756.30,25.7048333333,50.1043333333,45.5590833333,49.4753333334,6.05491666667,13.4351666667,39.09975,40.8176666667,50.34425,16.64275
756.62,26.4455833333,50.7286666667,46.33175,50.32425,6.82366666667,14.0399166667,39.8045,41.71075,50.66075,17.5236666667
756.93,26.6233333334,51.2906666666,46.8295833334,50.8296666667,7.26708333334,14.30975,40.2076666666,42.1996666667,50.60125,17.9053333333
757.24,27.01825,51.6458333333,46.9405833333,51.3295833334,7.61658333333,14.6723333333,40.6775833333,42.2874166667,50.31225,18.11225
757.56,26.8049166667,51.6239166667,46.53875,51.0613333333,7.31241666668,13.9813333333,40.4165,41.9519166667,49.5860833333,17.764
757.87,26.68275,51.51775,46.52175,50.6724166667,7.025,13.6835,40.3945,41.9525,48.9088333333,17.5764166667
758.18,27.4764166666,52.3964166666,47.2955833333,51.47225,7.97716666668,14.29425,41.1425833333,42.6909166666,49.0278333333,18.2869166667
758.50,27.4320833333,52.3683333333,47.4123333333,51.5670833333,7.89858333334,14.2464166667,41.0764166667,42.6755,48.67225,18.1658333334
758.81,27.26575,52.3941666667,47.5619166667,51.63225,7.65558333333,13.9839166667,40.9126666666,42.6853333333,48.4600833333,18.03425
759.13,27.3291666667,52.233,47.5870833333,51.582,7.70208333333,13.9621666666,41.13925,42.3978333333,47.7468333333,17.7770833333
759.44,26.9844166666,51.74025,47.2435,51.2001666667,7.19716666668,13.2901666667,40.6425833333,42.0505833333,46.9354166666,17.39075
759.75,27.4665833334,51.9105833333,47.2315,51.2075,7.46733333332,13.4215833333,40.9714166667,42.2941666666,46.7030833333,17.6836666667
760.07,26.9896666667,51.7725,46.67625,50.7264166667,7.01883333332,12.9676666667,40.7428333333,41.8364166667,46.0050833333,17.2863333334
760.38,26.8149166667,51.5925,46.3661666667,50.4178333334,6.64716666667,12.6189166667,40.65575,41.5535,45.55025,16.9866666667
760.69,26.4293333333,51.5025833333,46.33225,50.1078333334,6.0525,11.9741666667,40.4955,41.4778333333,45.2571666667,16.6743333333
761.01,27.0954166667,51.76525,46.78825,50.5006666666,6.56808333334,12.7503333333,40.87675,41.9151666667,45.40875,17.3416666667
761.32,27.3143333333,52.4004166667,47.0478333333,50.9924166667,6.76416666667,12.8725,41.1615,42.0965,45.6469166667,17.6195833334
761.63,27.2565,52.2599166666,46.7650833333,50.9784166667,6.69016666667,12.9428333333,41.1429166667,42.1455,45.54925,17.5278333333
761.94,27.7140833333,52.6478333333,47.1176666667,51.2479166666,7.25041666667,13.42775,41.7129166667,42.5944166667,45.8465,18.0763333334
762.26,28.12825,53.1950833333,47.5121666667,51.7870833333,7.64216666667,13.6181666667,42.21125,42.9759166667,45.9574166667,18.4665833333
762.57,28.16675,52.9951666667,47.23775,51.5588333333,7.75758333334,13.6131666666,42.08625,42.999,45.8256666667,18.6421666666
762.88,28.3746666667,53.3266666666,47.4069166666,51.7845833333,7.932,13.9955833333,42.4691666667,43.2536666666,46.0923333333,18.8285
763.20,28.4065,53.3801666667,47.4450833333,51.94575,7.93708333334,14.0908333333,42.3970833333,43.1925,46.14975,18.7278333333
763.51,28.3250833333,53.3045833334,47.3991666666,51.7241666667,7.96399999999,14.06575,42.2706666667,43.08875,46.24675,18.5814166667
763.82,28.2575,53.13425,47.3680833333,51.6625,8.08058333333,14.1345833333,42.1249166667,43.0266666667,46.3664166667,18.5700833333
764.14,28.4371666667,53.2294166667,47.35175,51.6310833333,8.31858333334,14.4541666666,42.0996666667,43.17325,46.56,18.7276666667
764.45,28.2303333333,53.3156666667,47.22725,51.7174166667,8.33333333334,14.3393333333,42.1273333333,43.0484166667,46.8644166667,18.7010833333
764.76,27.9226666667,52.7840833333,46.91675,51.48325,8.18525,14.15975,41.83975,42.98625,46.89475,18.49325
765.07,28.0275,52.9881666667,46.9789166667,51.43,8.12624999999,14.3984166667,41.95925,43.00125,47.209,18.5175
765.39,27.8181666667,52.6659166667,46.5353333333,51.0995,7.69708333333,14.063,41.50425,42.4825833334,47.2925,18.2951666667
765.70,27.7981666667,51.8570833333,45.9034166667,50.5119166667,7.5185,14.1389166667,40.93475,41.966,47.483,17.9864166667
766.01,27.6205,51.8033333333,45.69125,50.54475,7.05191666666,13.8696666667,40.8878333333,41.6705833333,47.7860833333,17.6988333333
766.32,27.4906666667,51.609,45.4533333334,50.56475,6.822,13.5258333334,40.8376666667,41.4716666667,48.2691666667,17.3775833333
766.64,27.5565833333,51.5084166667,45.3431666667,50.4478333333,6.90933333333,13.713,40.96525,41.485,48.7280833333,17.6259166667
766.95,27.9360833333,51.3720833333,45.3258333333,50.7753333333,7.17458333333,14.39725,41.0000833333,41.5490833333,49.2289166667,18.0038333333
767.26,28.2311666667,51.5636666667,45.169,50.7725833333,7.01825,14.511,41.0836666667,41.6395833333,49.69275,18.1398333333
767.57,28.6553333333,51.9755,45.56125,51.25275,7.34808333333,15.01975,41.6713333333,41.7794166667,50.488,18.42625
767.88,28.8455,51.7404166667,45.2675,50.9781666666,7.15391666666,15.30975,41.5276666666,41.7291666667,50.5225833333,18.5511666667
768.20,29.1815,52.05375,45.4481666667,51.2093333333,7.34575000001,15.8225833333,41.6519166667,41.726,50.8639166667,18.89325
768.51,29.4434166667,52.0718333333,45.76975,51.4320833334,7.52075000001,15.9405833334,41.8700833333,41.8038333333,51.4473333333,19.1145
768.82,29.4346666667,51.8946666667,45.5653333333,51.5250833333,7.26641666666,15.99,41.9895,41.7709166667,51.5459166667,18.8945833333
769.13,29.6925,52.55175,46.1510833333,52.0820833333,7.68208333333,16.7413333333,42.585,42.0244166666,52.1194166667,19.4960833333
769.44,30.17175,53.075,46.5844166667,52.3293333334,8.25224999999,17.48275,42.82325,42.4828333333,52.6968333333,20.0389166666
769.76,30.2123333334,52.7740833333,46.3101666667,51.8205833334,8.187,18.1999166667,42.5335833333,42.5281666667,52.2758333333,20.3185
770.07,30.651,53.36525,46.9485833334,52.3849166667,8.83466666666,18.6108333334,42.8894166666,42.906,52.70975,20.8690833333
770.38,30.9913333333,54.087,47.3794166667,52.8365833333,8.90191666665,18.5254166667,43.1559166667,43.2243333333,53.1491666667,21.0379166667
770.69,30.8745833333,54.0576666667,47.39225,52.8656666667,9.02683333334,18.6898333333,43.1911666667,42.89875,52.9401666667,21.00525
771.00,30.9098333333,53.5893333333,47.0623333333,52.5263333333,9.17933333333,18.97,42.9355833333,42.75275,52.70925,21.1019166667
771.32,31.4638333333,54.3306666667,48.08375,53.4634166667,9.7455,19.5205833334,43.7236666667,43.4248333333,53.78575,21.5541666667
771.63,32.0476666667,54.8631666667,48.5953333333,53.8988333333,10.0118333333,20.1726666667,44.3631666667,43.7201666667,54.2024166667,21.9523333333
771.94,31.6223333333,54.4609166667,48.3191666667,53.47625,9.76833333332,19.8306666667,44.08625,43.3838333333,53.8785,21.872
772.25,32.0045,55.16475,48.7614166666,53.7879166667,10.9969166667,20.9536666667,44.3180833333,43.8010833333,54.2568333333,22.7033333333
772.56,31.6593333333,54.9671666667,47.9900833333,53.01825,10.3064166667,20.3140833333,43.8111666667,43.4688333333,53.4275833333,21.823
772.87,32.2263333333,55.62175,48.6255,53.7438333333,10.8084166667,20.709,44.6205,44.036,53.88675,21.9775833333
773.18,32.64425,56.348,48.99475,54.4006666667,11.4188333333,21.0420833333,44.9988333333,44.28425,54.3564166666,22.2180833333
