wavelength,Back_PlaCraf,Belly_PlaCraf,Breast_PlaCraf,Crissum_PlaCraf,Crown_PlaCraf,DorTail_PlaCraf,Rump_PlaCraf,Throat_PlaCraf,WingTip_PlaCraf
242.67,13.7865,13.7394666667,13.4569,13.8422083333,10.6663833333,13.8452666667,12.2918,12.3625111111,15.8282
243.05,13.9708,14.557,14.3853666667,14.844125,11.6723,13.9566,12.9330666667,13.4590444445,16.8210666666
243.42,13.6446333333,14.1030666667,13.7663,14.1977083333,11.46295,13.5315333333,12.807,13.4315555556,16.2762
243.80,13.1256,13.8220666667,13.1310666667,13.8129166667,10.8158833333,13.3894666667,12.1257333333,13.4774888889,15.7989333333
244.17,13.5412,14.2644,13.4829,14.19025,10.92965,13.7877333333,12.4246,13.7322444445,16.3426
244.55,14.0720666667,14.3545333333,13.8955666667,14.1027916667,11.5945166667,14.2024666667,12.9256,13.9978666667,17.0440666667
244.92,13.5877,14.1125333333,13.4658,13.5864583333,11.42815,13.8050666667,12.5172,13.4358,16.5818666667
245.30,11.7603666667,13.0382666667,11.6203,11.2965416667,9.59868333333,11.978,10.8778,11.5413333333,14.5437333333
245.67,10.8623666667,11.655,10.3267666667,10.3239166666,8.62776666667,11.2193333333,9.518,10.5486,13.1479333333
246.05,10.7638666667,10.9260666667,9.6065,9.79599999998,8.12495,10.8206,9.30973333333,10.3984,12.7947333333
246.42,10.2345,10.3306666667,9.0101,9.36429166667,7.50193333333,10.4959333333,8.68513333333,9.64520000001,12.0798666667
246.79,9.08523333334,9.2614,7.86616666667,8.26441666666,6.41211666667,9.5392,7.46046666667,8.60042222222,10.8097333333
247.17,8.43610000001,8.31086666667,7.00753333333,7.12191666667,5.45188333333,8.88546666667,6.60979999999,7.73604444444,9.98153333333
247.54,8.81969999999,8.65633333333,7.44876666667,7.58758333333,5.80515,9.32886666667,6.9712,8.0852,10.3538666667
247.92,8.51493333334,8.13486666667,7.19583333333,7.045125,5.66653333333,8.9728,6.68513333333,7.59982222222,10.096
248.29,8.67386666667,8.00473333333,7.31773333333,7.06729166667,5.76668333333,9.04626666667,6.87860000001,7.72628888889,10.2908
248.67,8.35016666667,7.699,6.94943333333,6.78383333334,5.17266666667,8.54073333333,6.39946666667,7.281,9.7418
249.04,8.33816666667,7.6306,6.895,6.670125,5.00866666667,8.3032,6.3274,7.42131111111,9.65746666667
249.42,8.75040000001,7.95306666667,7.39696666667,6.94916666667,5.28203333333,8.93146666667,6.66653333334,7.82375555555,10.077
249.79,8.43959999999,7.825,7.40476666667,6.83879166667,4.9151,8.4718,6.73453333333,7.75091111111,10.0660666667
250.17,8.61509999999,8.40986666667,8.09993333333,7.44229166667,5.15403333333,8.743,7.17793333333,8.24475555556,10.5248666667
250.54,8.30966666667,8.39793333333,8.01026666666,7.364125,5.11186666667,8.48393333333,7.30666666667,8.40073333333,10.3137333333
250.92,8.59086666667,8.59960000001,8.36860000001,7.61795833333,5.37543333333,8.88146666667,7.93926666667,8.71577777778,10.8410666667
251.29,9.28506666667,9.23693333333,9.20926666667,8.471125,6.10355,9.52193333333,8.64373333335,9.68124444445,11.3058666667
251.66,8.2749,8.096,8.01286666666,7.151,5.00365,8.25353333333,7.51013333333,8.49673333333,10.6172
252.04,7.89013333333,8.14546666667,7.85886666666,7.12925,4.80975,7.86606666667,7.42786666667,8.29495555556,10.0529333333
252.41,7.19663333333,7.71173333333,7.2388,6.5905,4.54568333333,7.27586666667,6.81026666667,8.03697777778,9.475
252.79,7.0027,7.88566666667,7.41423333333,6.83491666667,4.76541666667,7.29886666667,6.80213333333,8.31213333333,9.87726666666
253.16,7.26723333333,8.3272,7.85766666666,7.52275,5.35706666667,7.83246666667,7.47406666667,8.79308888889,10.3860666667
253.54,7.5988,8.31286666666,8.19666666666,8.47904166666,5.90181666667,7.97860000001,7.88253333333,9.35328888889,10.6636666667
253.91,8.34873333332,8.85046666666,8.54906666668,8.86620833332,6.61584999999,8.64766666667,8.34620000001,10.0137555555,11.4403333333
254.28,8.1728,8.69986666666,7.83043333333,8.1295,6.57835,8.3628,7.95613333334,9.60582222222,10.9631333333
254.66,9.28470000001,9.55586666668,8.82103333333,9.10508333333,7.58315,9.55006666666,8.98573333332,10.6474444445,11.8188
255.03,9.63606666666,10.2836,9.38943333333,9.35791666666,7.87181666667,9.56153333334,9.31493333333,10.8261777778,12.1466666667
255.41,8.84703333333,9.80780000002,8.76576666666,8.55466666668,7.08106666667,8.7808,8.92506666665,10.1260888889,11.5556666667
255.78,9.13863333333,10.1488,9.6468,9.01875000001,7.57888333335,9.29366666667,9.29380000001,10.6237555555,11.6602666667
256.15,9.83709999999,10.1688666667,10.2851,9.81366666667,7.87893333332,10.0188,9.78693333335,11.2322222222,12.5438666667
256.53,10.1891,10.497,10.9912666667,10.879875,8.37156666667,10.7106666667,10.5702,11.6214222222,13.0222
256.90,9.87503333332,9.9148,10.7921,10.6792083333,7.74713333334,10.7949333333,10.5054,10.9389555556,12.3736
257.28,8.76553333333,8.70086666665,9.63506666667,8.99666666668,6.57353333333,9.95860000001,9.08393333335,9.65828888888,11.1905333333
257.65,7.73006666667,7.69753333335,8.11603333333,7.42320833334,5.61388333333,8.64093333333,7.9102,8.37893333334,10.1665333333
258.02,7.67440000001,7.81146666666,7.76993333334,7.26983333333,5.69763333333,8.5668,7.81546666666,8.26862222222,9.98986666667
258.40,7.25276666667,7.20700000001,7.0675,6.625875,5.25995,8.04266666667,7.26140000001,7.43902222222,9.40193333333
258.77,6.5783,6.40306666667,6.24436666667,5.673625,4.80546666667,7.34633333333,6.47206666667,6.45915555556,8.889
259.15,6.71636666667,6.42513333333,5.99156666667,5.51870833333,4.85896666667,7.36186666667,6.26946666667,6.37591111111,8.85666666667
259.52,6.7808,6.43093333333,5.86276666667,5.44920833333,4.99206666667,7.51093333333,6.14393333334,6.12088888889,8.90026666667
259.89,6.6426,6.21106666667,5.6627,5.21858333333,4.74521666667,7.2642,6.00726666667,5.7164,8.64926666667
260.27,6.64026666667,6.24206666667,5.66576666667,5.17833333333,4.91971666667,7.27146666667,6.0816,5.67915555556,8.69233333333
260.64,6.28526666667,5.98213333333,5.2355,4.72804166667,4.62618333333,6.8694,5.6312,5.22724444444,8.21893333333
261.01,6.19886666667,5.85326666667,5.01036666667,4.49170833333,4.71121666667,6.57046666667,5.47286666667,5.16293333333,8.0552
261.39,6.30883333333,5.79206666667,4.8753,4.48275,4.63268333333,6.40726666667,5.3696,5.12671111111,8.02646666667
261.76,6.42496666667,5.78626666667,5.06416666667,4.50345833333,4.68246666667,6.48106666667,5.46766666667,5.18506666667,8.189
262.13,6.47713333333,5.84013333333,5.2193,4.39145833333,4.8335,6.5112,5.52673333333,5.21471111111,8.16146666667
262.51,6.51773333333,5.75226666667,5.29906666667,4.312875,4.98463333333,6.76493333333,5.57686666667,5.29597777778,8.20826666667
262.88,6.81576666667,5.9852,5.53506666667,4.61254166666,5.10015,6.8596,5.804,5.4836,8.2806
263.25,6.00296666667,5.26446666667,4.8832,3.93925,4.50901666667,6.18613333333,5.32946666667,4.86755555555,7.64366666667
263.63,5.57036666667,4.73273333333,4.43133333333,3.4915,4.31366666667,5.5972,4.90126666667,4.39051111111,7.0828
264.00,5.44873333333,4.85646666667,4.21913333333,3.60808333333,4.46785,5.5632,4.9728,4.6994,6.8998
264.37,4.53716666667,4.063,3.32313333333,2.758875,3.59596666667,4.51253333333,3.97713333333,3.8696,5.4774
264.75,4.27206666667,3.543,3.16623333333,2.51995833333,3.2377,4.53693333333,3.7792,3.82802222222,5.2942
265.12,4.04573333333,3.15333333333,3.06613333333,2.44133333333,2.9974,4.74393333333,3.61066666667,3.6482,5.11653333333
265.49,3.37063333333,2.77726666667,2.81636666667,2.12245833333,2.85055,4.35186666667,3.30993333333,3.0566,4.54373333333
265.87,3.27393333333,2.81393333333,2.65863333333,2.44154166667,3.24031666667,4.20186666667,3.38133333333,2.76155555555,4.37433333333
266.24,2.40303333333,1.6676,1.64716666667,1.73166666667,2.42696666667,3.1976,2.66293333333,1.8,3.6212
266.61,2.4201,1.65953333333,1.70406666667,1.810125,2.43713333333,2.85373333333,2.60133333333,1.76033333333,3.62826666667
266.98,2.2707,1.48146666667,1.45726666667,1.32404166667,2.28276666667,2.77946666667,2.2326,1.65466666667,3.65866666667
267.36,2.16786666666,1.27626666667,1.34083333333,1.425,2.28941666667,2.77706666667,1.89893333333,1.60053333333,3.5292
267.73,2.17636666667,1.31013333333,1.41813333333,1.47975,2.16036666667,2.96593333333,2.16133333333,1.97286666667,3.74426666667
268.10,1.902,0.924866666666,0.946033333334,1.23145833333,2.0466,2.72886666667,1.83333333333,1.62084444444,3.611
268.48,2.08116666667,0.881066666666,0.875800000001,1.04266666667,2.0733,2.90906666667,2.03146666667,1.59235555556,3.78973333333
268.85,2.05723333333,0.856066666668,0.664999999999,0.831499999998,2.1264,2.73986666667,1.95706666667,1.30566666667,3.68166666667
269.22,2.53923333333,1.64413333333,1.05283333333,1.17854166667,2.66843333333,3.12746666667,2.45233333334,1.58744444445,4.1646
269.59,3.20313333333,2.08386666667,1.4635,1.72875,3.06263333333,3.6338,2.87526666667,2.16577777778,4.85906666667
269.97,3.06796666667,1.9328,1.19766666667,1.38529166667,2.45938333333,3.70166666667,2.46673333333,2.10693333333,4.73986666667
270.34,3.10973333333,2.0214,1.04156666667,1.41583333333,2.23155,3.67753333334,2.18006666667,1.86124444444,4.71606666667
270.71,3.40353333333,2.3942,1.24173333333,1.87458333333,2.42301666667,3.83646666667,2.33693333333,1.98124444444,5.04366666667
271.09,3.83543333333,3.00173333333,1.86396666667,2.5605,2.95018333333,4.0942,2.97433333333,2.36248888889,5.47806666667
271.46,4.56356666667,3.86166666667,2.64846666667,3.25979166667,3.57053333333,4.78966666667,3.94326666667,3.11084444445,6.091
271.83,4.89896666667,4.12633333333,2.87666666667,3.832625,3.89606666667,4.85526666667,4.07006666667,3.24111111111,6.31113333333
272.20,5.1359,4.32066666667,3.13996666667,4.03570833333,4.17983333333,5.02866666667,4.2908,3.33,6.4172
272.58,5.08243333333,4.35126666667,3.0783,4.16366666666,4.26025,4.94653333333,4.24453333333,3.42646666667,6.4868
272.95,5.0947,4.261,3.2078,4.30545833334,4.25915,4.98253333333,4.16933333333,3.35295555556,6.46873333333
273.32,4.96653333333,3.89393333333,3.2214,4.28979166667,4.1274,4.76473333333,3.99606666667,3.20471111111,6.27006666667
273.69,4.5119,3.46033333333,2.7497,3.89983333333,3.82195,4.29213333333,3.5962,2.77777777778,5.8448
274.06,4.6291,3.40506666667,2.8534,4.02804166667,4.1978,4.3218,3.8838,3.00484444444,5.99933333333
274.44,4.69676666667,3.45706666667,3.1034,4.11866666667,4.43638333334,4.54493333333,4.21553333333,3.45988888889,6.151
274.81,4.0901,2.61613333333,2.607,3.55483333333,3.89908333333,4.0716,3.753,2.87673333333,5.64806666667
275.18,3.06206666667,1.3872,1.5181,2.65591666667,2.77873333333,3.19166666667,2.7636,1.98953333333,4.5952
275.55,2.91486666667,0.952,1.31846666667,2.446625,2.51188333333,2.912,2.41786666667,1.77022222222,4.4144
275.93,2.55266666667,0.8452,1.04,2.01445833333,2.19676666667,2.73606666667,1.9968,1.48204444444,4.13713333333
276.30,2.27366666667,0.4232,0.648100000001,1.75254166666,1.82823333333,2.46353333333,1.63133333333,1.27473333333,3.93006666667
276.67,2.57386666667,0.7144,0.8476,1.95820833333,1.9388,2.7624,1.87446666667,1.32444444445,4.22113333333
277.04,2.70676666667,0.902933333332,0.628,1.906,1.9655,2.7446,1.884,1.51668888889,4.22706666666
277.41,2.36633333333,0.686666666666,0.0526999999986,1.52495833333,1.57258333333,2.38893333333,1.41286666667,1.07437777778,3.9374
277.79,2.1528,0.539666666666,-0.0979,1.40016666667,1.23248333333,2.2072,1.06426666667,0.804066666666,3.59106666667
278.16,2.28713333333,1.01473333333,0.190066666668,1.625875,1.19895,2.383,1.20953333333,0.607711111111,3.58933333333
278.53,2.11676666667,0.901666666668,0.0059666666654,1.27070833333,1.02553333333,2.14073333333,0.907666666667,-0.0211555555555,3.3228
278.90,2.95796666667,1.8274,0.717200000001,1.97245833333,1.86688333333,2.97126666666,1.87126666667,0.916177777779,4.12686666667
279.27,3.00903333333,1.94353333333,0.6898,2.126375,2.02245,2.87586666667,1.93473333333,0.880733333333,4.20873333333
279.64,2.8883,1.79426666667,0.433333333333,1.97445833333,1.90138333333,2.6522,1.76526666667,0.696844444445,4.11793333333
280.02,3.01566666667,1.57853333333,0.590233333332,1.94133333334,1.94911666667,2.60066666667,1.96813333333,0.636222222221,4.01813333333
280.39,3.2497,2.00473333333,0.7776,2.02075,2.13701666667,2.8218,2.1966,0.718355555555,4.14093333333
280.76,3.2891,1.91746666667,0.795666666667,2.147875,2.05655,2.67413333333,2.06186666667,0.758533333333,4.08873333333
281.13,3.4581,1.9874,1.0939,2.57195833333,2.16733333333,2.819,2.28893333333,0.727199999999,4.214
281.50,3.6419,2.17913333333,1.30793333333,2.9175,2.25783333333,2.9386,2.42026666667,0.943888888888,4.28686666667
281.87,4.07726666667,2.60046666667,1.57513333333,3.269375,2.55435,3.3868,2.88673333333,1.0518,4.76526666667
282.25,3.4612,2.00293333333,1.05876666667,2.82516666667,1.9793,2.6998,2.17586666667,0.519177777779,4.169
282.62,3.95676666667,2.5248,1.6126,3.49420833334,2.33698333333,3.12793333333,2.5864,1.13137777778,4.7666
282.99,3.437,2.18406666667,1.2552,3.05054166667,1.8029,2.5778,1.86993333333,0.698466666666,4.16353333333
283.36,3.83756666667,2.5906,1.6261,3.28304166667,2.03731666667,3.1128,2.13593333333,0.957311111112,4.45413333333
283.73,3.9607,2.66453333333,1.8833,3.333375,2.20185,3.32133333333,2.24546666667,1.02993333333,4.4822
284.10,4.15026666667,2.8756,1.92083333333,3.60625,2.31881666667,3.55386666667,2.42166666667,1.33308888889,4.75953333333
284.47,4.32243333333,2.9128,2.25276666667,3.87991666667,2.36851666667,3.644,2.64266666667,1.59726666667,5.05173333333
284.85,4.64966666667,3.32053333333,2.64163333333,4.25720833333,2.72558333333,4.1002,2.98366666667,1.89368888889,5.46773333333
285.22,4.90906666667,3.5248,2.9199,4.38454166667,2.9212,4.40886666667,3.15706666667,2.17148888889,5.775
285.59,5.13076666667,3.6338,3.13983333333,4.41583333333,3.12676666667,4.69626666667,3.41066666667,2.37413333333,6.0304
285.96,5.4492,3.94826666667,3.62106666667,4.8065,3.50061666667,5.00473333333,3.73273333333,2.95106666667,6.37406666667
286.33,5.7738,4.29306666667,3.83716666667,5.035125,3.77695,5.28993333333,4.04706666667,3.29873333333,6.6668
286.70,5.5024,4.05706666667,3.5451,4.82695833333,3.51715,5.09146666667,3.77206666667,3.09757777778,6.31166666667
287.07,5.8908,4.2598,3.8006,5.20075,3.72218333333,5.3838,4.0468,3.26968888889,6.7028
287.44,6.10166666667,4.4222,3.993,5.428375,3.85193333333,5.6474,4.22513333333,3.4656,6.94126666666
287.82,6.41496666666,4.8624,4.32923333333,5.88829166667,4.14603333333,5.9272,4.66973333333,3.67468888889,7.32786666667
288.19,6.39476666667,5.01793333333,4.44883333333,5.82475,4.16641666667,5.93053333333,4.76273333333,3.51297777778,7.3038
288.56,6.40336666667,5.24,4.39976666667,5.86475,4.17061666666,6.0344,4.77773333333,3.45375555556,7.30426666667
288.93,6.21713333333,5.00426666667,4.16736666667,5.37070833333,3.88748333333,5.62046666667,4.47453333333,3.218,6.94373333333
289.30,6.12166666667,4.98053333333,4.10176666667,5.28054166667,3.8076,5.4654,4.479,3.15397777778,6.87213333333
289.67,6.08603333333,4.95506666667,3.9939,5.27775,3.64168333333,5.36446666667,4.31366666667,3.04906666667,6.80173333333
290.04,6.01326666667,4.80766666667,3.8371,5.02133333333,3.47426666667,5.2456,4.08766666667,2.80331111111,6.6648
290.41,6.3006,4.98793333333,4.2249,5.300375,3.78388333333,5.591,4.44813333333,3.17237777778,7.02353333333
290.78,6.46209999999,5.16953333333,4.399,5.58266666667,3.98533333333,5.89413333333,4.75266666667,3.3118,7.11846666667
291.15,6.3974,5.21866666667,4.4134,5.57975,3.94395,5.83806666667,4.80626666667,3.32168888889,6.98786666667
291.52,6.5727,5.48106666667,4.67963333333,5.809125,4.17148333333,5.9494,5.06946666667,3.49531111111,7.20353333333
291.89,6.32423333333,5.27173333333,4.44046666667,5.46654166666,3.85475,5.70293333333,4.80646666667,3.35944444444,6.92786666666
292.26,6.0368,4.88593333333,4.08733333333,5.209,3.46198333333,5.31793333333,4.46993333333,3.22095555555,6.6142
292.64,5.8755,4.69546666667,3.97456666667,5.03025,3.27326666667,5.12146666667,4.23,3.17437777778,6.42886666667
293.01,5.8433,4.8024,3.97386666667,5.28466666667,3.24278333333,5.31433333333,4.374,3.14508888889,6.5224
293.38,5.53066666667,4.3968,3.46986666667,4.62666666667,2.6912,4.88106666667,3.7632,2.83448888889,6.01173333333
293.75,5.3362,4.32353333333,3.31953333333,4.50525,2.52876666667,4.6606,3.65566666667,2.6262,5.78953333333
294.12,5.2865,4.45426666667,3.36596666667,4.372125,2.5331,4.58093333333,3.7212,2.76922222222,5.67426666667
294.49,5.33543333333,4.55473333333,3.3785,4.31941666667,2.44471666667,4.5054,3.6714,2.84126666667,5.58186666667
294.86,5.91576666667,5.13306666667,3.92823333333,4.69091666667,2.93556666667,4.8984,4.1366,3.35373333333,6.1752
295.23,5.90506666667,5.22593333333,3.95486666667,4.68854166667,3.06108333333,4.98533333333,4.18246666667,3.42386666667,6.28113333333
295.60,5.8064,5.09206666667,3.90266666667,4.59933333333,3.00773333333,4.9036,4.0816,3.50571111111,6.07953333333
295.97,5.7967,5.104,3.7997,4.6735,2.98826666667,4.80826666667,4.01253333333,3.55353333333,5.9858
296.34,6.1823,5.48446666667,4.16213333333,4.95666666667,3.47943333333,5.27566666667,4.33306666667,3.92891111111,6.38386666667
296.71,6.33663333333,5.5814,4.35853333333,5.01329166666,3.60496666667,5.403,4.45313333333,4.001,6.40666666667
297.08,6.32973333333,5.59126666667,4.44013333333,5.067625,3.63715,5.45926666667,4.37813333333,4.13708888889,6.4146
297.45,6.5263,6.0706,4.79446666667,5.60225,3.98583333333,5.74533333333,4.71753333333,4.44433333333,6.79853333333
