wavelength,Back_CorPilf,Belly_CorPilf,Breast_CorPilf,Crissum_CorPilf,Crown_CorPilf,DorTail_CorPilf,Patch10_CorPilf,Rump_CorPilf,Throat_CorPilf,WingTip_CorPilf
254.28,14.2241666667,15.77275,12.0132083333,13.282375,10.4405833333,17.0548385417,9.26716666667,15.3257222222,16.3793333333,15.9085
254.66,15.5065,17.1895833333,13.97875,14.5997916667,11.9935833333,18.815359375,10.5064583333,16.4706388889,17.1241666667,17.262875
255.03,16.5624166667,17.9860833333,14.1407916667,15.51225,12.7604166667,19.6398020833,10.217,17.2741666667,18.3853333334,17.6126666667
255.41,16.1354166667,18.022,14.468875,14.3681666666,11.8131666667,18.9914791667,9.844375,17.1001111111,18.00375,17.5640416667
255.78,15.74075,17.8821666667,14.1976666666,14.1879583334,10.7251666667,18.6089895833,9.75104166666,16.84675,18.36425,17.4962083333
256.15,14.3318333333,16.55275,14.42675,13.0977083333,9.58633333334,18.061875,8.494875,15.9516111111,17.8436666667,15.5751666666
256.53,12.0054166667,13.8888333333,12.214625,11.1681666667,6.58291666667,15.6441302083,5.93608333334,14.2694166667,15.4871666667,12.8900833333
256.90,11.1740833333,12.9993333334,12.59475,11.8112916667,6.38766666667,15.37221875,5.31995833333,13.4985833333,15.0655,12.4655
257.28,11.07025,13.1038333333,12.4540833333,12.0031666666,7.09483333334,15.7483072917,6.490625,13.6900555556,15.09175,12.9203333333
257.65,8.56558333333,11.5439166667,10.8129583334,10.5465416667,6.02466666667,14.55953125,5.68966666667,11.8806666667,12.8415,11.6597916667
258.02,8.92200000002,11.8305,11.8824583333,10.6417916667,6.50975,15.5261927083,6.57316666667,12.4268333333,13.0078333333,13.05975
258.40,9.72058333333,11.48625,11.825875,10.7635416667,7.32424999999,15.97665625,7.99858333333,12.7310833333,13.1255,13.8386666666
258.77,8.50366666667,9.88416666668,10.0245833333,9.58583333334,6.26258333333,14.5615,7.021,11.0058055556,11.895,12.355125
259.15,7.44758333334,8.67233333334,9.40004166667,8.46429166667,5.49141666667,13.393515625,6.6275,10.1075555556,10.69,11.6757916667
259.52,7.5705,8.71466666667,9.032625,8.16045833334,5.76975,13.5745520833,6.525375,9.91988888889,10.48025,11.6985
259.89,7.96983333333,9.02066666667,9.02729166667,8.52491666666,6.29125,13.8707291666,7.00816666666,10.3091944445,11.056,12.0804583333
260.27,8.212,8.81858333332,8.63341666668,8.58879166667,6.30275,13.8317708333,7.25404166667,10.5066388889,10.8749166667,12.1519583333
260.64,8.17725,9.09475,8.64529166666,8.70179166667,6.42333333333,14.0932239583,7.141125,10.5597222222,11.0425,12.4467916667
261.01,8.29616666667,8.73091666667,8.18125,8.25870833334,6.33366666667,14.1215625,6.94245833333,10.4528611111,11.17125,12.3510416666
261.39,8.02258333333,8.13008333333,7.96225,7.81975000001,5.7965,13.8278229166,6.37375,10.3143333333,10.5783333333,12.2685
261.76,8.59958333333,8.48933333333,8.18054166667,7.91108333333,6.07316666667,13.9569010417,6.618625,10.45725,10.808,12.6040416667
262.13,8.46858333333,8.23174999999,8.12658333333,7.804875,6.42275,13.5853489583,6.53108333333,10.0608333333,10.67075,12.2256666667
262.51,8.27375,8.20675000001,7.86820833333,7.671125,5.90041666668,13.6922291667,5.74029166667,9.73722222221,10.1635833333,11.689
262.88,8.7775,8.97491666667,8.17716666667,7.83575,6.30141666666,14.247953125,6.03816666667,10.3873055555,10.30775,11.8459166666
263.25,10.4366666667,10.3649166667,9.20995833332,9.49295833332,7.83900000001,16.1750208333,7.97354166667,11.7373611111,12.3245833333,12.958375
263.63,10.7498333333,10.72,9.78029166667,10.9040416667,8.35333333333,16.6585052083,9.0195,12.5365277778,13.52425,13.032
264.00,10.5139166667,9.97400000001,8.98633333334,9.92533333334,7.50216666667,15.9434739584,8.257875,11.9314166666,12.608,12.36525
264.37,9.31241666666,9.05616666666,7.57,8.42070833333,5.94408333333,15.1005729167,6.77154166667,10.7731944444,11.3868333333,11.4102916667
264.75,9.25791666667,8.22649999999,7.30208333333,8.14383333333,5.60683333333,14.278109375,6.96429166667,10.3485277778,11.0123333333,11.3384583333
265.12,9.65841666666,9.35608333333,7.84508333333,9.17020833333,5.82291666668,14.6906614583,7.28729166667,10.4912222222,11.1341666667,11.459875
265.49,9.18933333334,9.44816666666,7.1565,8.77254166667,5.96858333334,14.2243333333,7.40979166666,9.45561111112,11.0134166667,10.382875
265.87,9.92883333333,10.1120833333,8.23079166667,10.570375,7.25525,14.9073802083,8.274,11.0966388889,12.139,11.605125
266.24,10.0585833333,10.6335833333,7.74266666667,10.7745416667,6.765,14.9564010417,8.23933333333,11.5572222222,12.3589166667,11.841375
266.61,9.44858333334,9.65750000001,7.277875,10.135375,6.42166666667,14.0834739583,8.02466666667,11.297,12.6544166667,11.3799166667
266.98,9.73924999999,9.48783333333,7.7095,10.5633333333,7.01108333333,14.1625833333,8.65458333333,11.7503055555,12.9610833333,11.494375
267.36,9.34908333334,9.60966666668,7.51070833333,10.3694166667,6.88608333333,13.6191354166,7.730875,11.5665,12.1448333333,11.6415833333
267.73,9.45774999999,9.61474999999,7.37445833333,10.2902083333,7.10425,13.9029635417,7.152,11.4249166667,12.1774166667,12.12075
268.10,8.67316666666,9.39533333334,7.25025,9.85387499999,7.48391666667,13.5103958333,6.851125,11.0856111111,11.7483333334,11.9352916667
268.48,9.70049999999,10.6036666667,8.68741666667,11.0635416667,8.70775000001,14.5407291666,7.80841666667,11.9304166667,12.3944166667,13.1266666667
268.85,9.06400000001,10.5974166667,8.32520833334,10.649625,8.34125,14.4587916667,7.03270833333,11.3493333333,11.7855,12.3191666667
269.22,8.91825,11.0176666667,8.926375,10.9935833333,8.90233333334,14.690984375,7.31991666667,11.7335,11.875,12.9006666667
269.59,9.05475000001,11.521,9.285,11.659625,9.03900000001,15.116015625,7.18754166667,12.2395833333,12.2660833333,13.419625
269.97,8.25525,10.6594166667,8.38820833334,10.6987083333,7.96516666666,14.5344895833,6.02683333333,11.3067777778,11.8421666667,12.8132083333
270.34,8.20891666667,10.1306666667,8.16216666667,10.5392916667,7.78858333333,14.387421875,5.64508333333,11.0436388889,11.5935,12.8930416666
270.71,9.20966666667,10.9928333333,9.31933333332,12.2771666667,8.73375,15.326609375,6.58420833333,11.61475,12.5114166667,14.090375
271.09,9.31641666667,11.77375,9.84879166667,12.9577916667,8.8545,15.55903125,6.63920833333,11.8458888889,13.3600833333,14.547875
271.46,10.424,12.5361666667,11.0725833333,14.0424583333,9.35708333334,16.2075,7.67375,12.6201666667,14.504,15.2465833334
271.83,10.3414166666,12.3775833333,11.0132083333,13.6125,8.86508333332,15.7212604167,7.59179166666,12.1420277778,13.9099166667,15.095875
272.20,10.105,11.9514166667,11.0282083333,13.5425,8.13583333334,15.5057864583,7.38975,11.6651944444,13.5118333333,14.5815416667
272.58,9.93333333333,11.7933333333,10.73,13.5566666667,7.96666666667,15.0479166667,7.36666666667,11.6533333333,13.8466666667,14.5233333333
272.95,10.9390833334,12.2221666667,11.46825,14.1965833333,8.78975000001,15.4551197916,8.31008333333,12.46025,14.9271666667,15.3407916667
273.32,10.9160833333,11.42725,10.75125,13.7443333333,8.19891666667,14.8573072916,7.91958333333,11.9160833333,14.73625,14.776625
273.69,11.1753333333,11.58025,10.737125,14.0869166667,8.579,14.8515104167,8.26366666667,12.1670277778,14.70125,15.2092083333
274.06,11.0181666667,11.2835,10.74975,13.7165833333,8.29925,14.6255104167,7.8985,11.8769444444,13.94775,14.6850833333
274.44,11.222,12.0324166667,11.1978333333,14.204,8.66591666667,15.023578125,8.13966666667,12.1685833333,14.36675,14.6335833333
274.81,10.9365,12.0696666667,10.7718333333,13.0952083333,7.91741666666,14.737984375,7.36529166666,11.9383333333,13.74075,14.414875
275.18,11.2975,12.1985,10.7599583333,13.1247916667,8.16625000001,14.9051822917,7.6105,11.995,13.1501666666,14.7958333334
275.55,9.99549999999,10.9611666667,9.42654166667,11.6577916667,7.21783333334,14.1574010417,6.476625,10.7367777778,11.6053333333,13.9300833333
275.93,10.22175,11.5213333333,9.59862500001,11.8654166666,7.62241666667,14.641234375,7.068125,11.3430555556,12.1634166667,14.3808333333
276.30,10.1425833333,12.1399166667,9.38675000001,12.221875,7.77733333333,15.0029114583,7.13495833333,11.8785833333,12.0300833333,14.681375
276.67,9.453,11.9001666667,8.86916666667,11.6562083333,7.30158333333,14.513390625,6.48991666666,11.2471944444,11.3164166667,13.891625
277.04,8.21875,11.40825,7.965125,10.7008333333,6.23975,13.9577239583,5.27083333333,10.3560833333,10.3288333334,13.371
277.41,7.26125,10.91625,7.47654166667,10.2136666667,5.34433333333,13.2229166667,4.51179166667,9.77088888891,9.54349999999,12.471625
277.79,7.6835,10.9986666667,7.671125,9.84275,5.42108333333,13.5330052083,4.84525,9.89377777778,9.94583333333,12.3395833333
278.16,7.93466666667,12.2068333333,8.02825,10.5590416667,6.24191666667,13.8815208333,6.18495833333,10.6418055556,10.8806666667,12.9884166667
278.53,7.25858333333,11.7018333333,7.66754166667,9.86516666667,5.52616666667,13.2072916667,5.66645833333,10.2101111111,10.3303333333,12.7207083333
278.90,7.26008333333,11.78175,8.061125,10.121,6.31316666667,13.3610833333,6.747,10.6323888889,10.685,12.7446666666
279.27,6.3845,10.4325833333,7.08975,8.97495833334,5.59258333333,12.2466354167,5.63595833333,9.77774999999,10.2978333333,12.0841666666
279.64,7.52233333333,11.2681666667,8.009125,9.95120833334,6.63416666667,12.971109375,6.445,10.6966666667,11.4766666667,12.8088333333
280.02,7.84083333333,11.2726666667,8.98620833333,10.3439583333,7.22916666666,13.0646145833,6.98308333333,11.1632222222,11.7575833333,13.1005416666
280.39,8.96991666666,11.70975,9.94979166668,10.9189583333,8.25458333333,13.7974791667,7.847,11.8265,12.9398333333,14.0343333333
280.76,9.28791666666,11.3711666667,10.0092083333,10.9777083333,8.36116666666,13.8033958333,8.17645833332,12.16325,13.09925,14.40225
281.13,9.61133333334,11.23225,9.97116666666,11.4642916667,8.49475,13.7538125,8.24933333334,12.4047222222,13.0883333333,14.1714583333
281.50,9.73425,11.2005,9.90441666668,11.269375,8.84400000001,13.824734375,8.15979166667,12.3308333333,12.9876666667,14.28725
281.87,9.51916666667,10.9240833334,9.88987500001,11.5170833333,8.76516666667,13.6572864583,8.08533333332,12.2775555556,12.89,14.230375
282.25,9.43441666666,10.42925,9.97866666668,11.1390833333,8.43341666667,13.342984375,7.48579166667,11.9243888889,12.45625,13.8889166667
282.62,9.94908333333,10.624,10.2526666667,11.2527083333,8.85958333333,13.6580104167,8.17554166667,12.1615277778,12.5431666667,14.3605416667
282.99,10.0239166666,10.6595833333,10.2397916667,11.3399166667,8.66916666666,13.6762552083,7.952625,11.8925555556,12.2960833333,14.2895833333
283.36,9.37066666666,10.19825,10.043625,10.7662083333,7.93716666667,13.5097239583,7.52025,11.3500277778,11.6725,13.6685416667
283.73,9.26491666667,9.91808333334,9.73920833334,10.8297916667,7.63441666667,13.4105989583,7.47283333334,11.5143888889,11.5201666667,13.5367916667
284.10,9.01433333333,9.65125000001,9.13062500001,10.8279166667,7.29241666666,13.2929895833,6.96275,11.2236111111,11.2125833333,13.1615833334
284.47,9.31758333333,10.14125,9.25074999999,11.13075,7.47766666667,13.6280885417,7.3065,11.6425277778,11.4249166667,13.3558333333
284.85,9.16916666668,10.0726666667,8.97466666668,11.0149583333,7.38308333334,13.5041145833,7.07166666667,11.2338333333,11.1838333333,13.042625
285.22,9.09875000001,10.2494166667,9.28125,11.134125,7.58308333333,13.6894270834,7.245875,11.1685,11.3390833333,12.961375
285.59,9.43008333334,10.5916666667,9.6585,11.3782916667,7.68291666667,14.0066614583,7.84691666666,11.7446944444,11.5644166667,13.3412916667
285.96,8.88308333333,10.50725,9.33950000002,10.87325,7.03266666666,13.5928229167,7.449875,11.2796666666,11.0276666667,12.7870833334
286.33,8.17558333333,9.733,8.31854166667,10.40075,6.32766666667,12.95309375,6.635625,10.5673611111,10.4326666667,11.9580833333
286.70,7.651,9.31791666667,7.70704166667,10.3314583333,5.9455,12.4943177083,6.17441666667,10.2515555556,10.1460833333,11.3499583333
287.07,6.76866666667,8.27933333332,6.616625,9.522875,5.06175,11.5389947917,5.40016666667,9.40899999999,9.383,10.403125
287.44,6.7345,8.54983333334,6.55008333333,9.82395833334,5.26366666667,11.345796875,5.7825,9.71074999999,9.66149999999,10.2716666667
287.82,6.47158333333,8.74216666666,6.60458333334,9.60895833332,5.25025,11.0874010417,5.69575,9.5121111111,9.51033333334,10.0424583333
288.19,6.69333333333,9.10875,6.769875,9.84758333334,5.488,11.14875,6.05625,9.77741666667,9.76575000001,10.2202916667
288.56,6.26366666667,8.81583333333,6.4005,9.75374999999,5.209,10.6559635417,5.83091666666,9.45441666668,9.64191666666,10.0051666667
288.93,6.78708333333,9.54183333333,7.10533333333,10.513625,5.77258333333,11.33296875,6.501125,10.2940555555,10.2278333333,10.5160416667
289.30,6.75041666667,9.33174999999,6.78545833333,10.2880833333,5.47241666667,11.0747760417,6.10654166666,10.2440277778,9.96608333335,10.4129166667
289.67,5.7625,8.79808333333,6.30554166667,9.90133333333,5.07066666667,10.6007916667,5.27520833333,9.38708333333,9.78774999999,9.82079166667
290.04,5.82166666667,8.67191666667,6.25616666667,9.88216666667,5.01325,10.5091770833,4.89191666666,9.37941666667,9.87958333333,9.62937499999
290.41,5.60558333333,8.83483333334,6.36520833333,9.62454166667,5.16941666667,10.4063385416,4.88879166667,9.58516666668,10.1384166667,9.79495833333
290.78,5.6485,8.97158333334,6.3955,9.247625,4.9645,10.17259375,4.807625,9.43091666668,10.4053333333,9.84800000001
291.15,5.34008333333,8.89850000001,6.345375,9.03341666666,4.67808333333,9.78193229168,4.33220833333,9.19194444444,10.0539166667,9.75366666666
291.52,5.39908333333,9.03241666667,6.2845,8.97370833332,4.613,9.59791666667,3.72254166667,8.88611111111,9.895,10.0275
291.89,4.31641666667,8.10724999999,5.17879166667,8.12825,3.49116666666,8.56531250001,2.68404166667,7.98458333334,8.96950000002,9.14829166667
292.26,4.20408333333,8.09758333332,5.35029166667,8.00945833334,3.43291666667,8.53103645834,2.66975,7.94941666667,8.94391666667,9.155375
292.64,3.73591666667,7.75174999999,5.34333333333,7.80104166667,3.1435,8.15433333333,2.238375,7.70052777778,8.19616666666,8.79129166666
293.01,3.17283333334,7.19891666667,4.99225,7.36770833332,2.701,7.48890625,1.58070833333,7.17088888889,7.75491666668,8.23233333333
293.38,3.38191666667,7.70116666668,5.34108333333,7.77149999999,2.9755,7.82808854167,1.691,7.43191666667,8.11883333334,8.48304166667
293.75,3.79608333333,7.96274999999,5.48625,7.99933333333,3.01541666667,7.90348958334,1.65366666667,7.71183333333,8.09758333335,8.65079166667
294.12,4.54241666667,8.62200000001,6.14916666667,9.01958333334,3.927,8.4854375,2.48095833333,8.39322222222,8.81800000001,9.583125
294.49,5.40175,9.54699999998,7.00179166667,10.0110833333,4.41366666666,9.31795833333,3.25666666667,8.96880555556,9.29441666665,10.349625
294.86,5.96425,10.2564166667,7.8205,11.1230833333,5.07183333334,9.98689583333,3.70525,9.61369444444,10.0,11.0692083333
295.23,7.01341666667,11.4699166667,8.84708333333,12.0933333333,6.22941666667,11.1730104167,4.94604166667,10.8204166667,11.4114166667,12.0350833333
295.60,7.21225,11.752,9.27837500001,12.5532083333,6.38783333334,11.5858072917,5.47066666667,11.1170555556,12.0020833333,11.9510833333
295.97,7.80775,12.2503333333,9.733625,13.134125,6.98708333333,11.92359375,5.82329166667,11.4918333333,12.67575,12.3523333333
296.34,7.75825,12.376,9.70708333335,13.4412083333,7.05075,11.998828125,5.718375,11.5580833333,12.8641666667,12.4214166666
296.71,7.55533333333,12.0989166667,9.14941666667,13.135625,6.52875,11.7759010417,5.17945833333,11.1217777778,12.8929166667,11.9123333333
297.08,7.784,12.5253333333,9.18458333333,13.4700416667,6.8335,11.9612135417,5.16791666667,11.302,13.285,12.0030416666
297.45,7.30666666667,12.2835,8.80079166667,13.180125,6.47141666667,11.7557239583,5.16091666667,10.9425555555,13.138,11.641625
297.82,7.47625,12.5876666667,9.10470833333,13.4501666667,6.49741666666,11.9146822917,5.58925,11.1542777778,13.54725,11.6334166667
298.19,7.13066666667,12.4185833333,8.77945833333,13.056625,6.14925,11.7766875,5.2605,10.7788333333,13.4543333333,11.1518333333
298.56,7.11008333333,12.4083333333,8.72108333334,13.0084583333,5.992,11.6026927083,5.26154166667,10.6929722222,13.6823333333,11.1227916667
298.93,6.77408333333,11.99275,8.287375,12.5895416667,5.83533333333,11.4155208333,5.00595833333,10.3275,13.3769166667,10.5925833333
299.30,6.28166666667,11.3904166667,7.68354166667,12.3304583333,5.18641666667,10.7183020833,4.266625,9.6166388889,12.8208333333,9.63095833333
299.67,6.364,11.5601666666,7.583125,12.255,5.11941666666,10.6217239583,4.15395833333,9.61783333333,12.9881666667,9.73354166667
300.04,5.96491666667,11.2759166667,7.162375,11.79075,4.62625,10.4172708333,3.67395833334,9.24513888888,12.6988333333,9.09991666667
300.41,6.26041666667,11.9739166667,7.25079166667,12.0865,4.78025,10.4359635417,3.84941666666,9.45191666666,13.109,9.08716666667
300.78,6.21691666667,12.0098333333,7.334125,12.104,4.84066666667,10.2629635417,4.00654166667,9.59186111111,13.30125,9.10645833333
301.15,5.92925,11.9418333333,7.34108333333,12.0342916667,4.35441666667,10.2130208333,4.07895833333,9.28744444446,13.3801666667,9.162375
301.52,6.514,12.5273333333,8.15979166667,12.8346666667,4.92258333333,10.5616197917,4.63283333333,9.98075,13.98975,9.70404166667
301.89,6.36258333334,12.4350833333,7.80066666667,12.81275,4.71191666667,10.2020416667,4.40929166667,9.91061111109,13.9506666667,9.618875
302.26,6.30575,12.2938333334,7.94825,13.0815416667,4.76533333333,10.1017395833,4.52441666667,9.98977777779,14.0776666667,9.66004166667
302.63,6.764,12.7804166666,8.421875,13.67325,5.46541666667,10.4499166667,5.03504166667,10.3649444444,14.50225,9.873125
303.00,7.63616666667,13.887,9.36958333333,14.5554166667,6.24158333333,11.1172395833,5.849375,11.1626666667,15.5771666667,10.3549166667
303.37,7.62125,14.1935833333,9.615625,14.785375,6.44258333333,11.0984479167,5.93966666667,11.3998611111,15.7621666666,10.8112083333
