wavelength,Back_SpoHycf,Belly_SpoHycf,Breast_SpoHycf,Crissum_SpoHycf,Crown_SpoHycf,DorTail_SpoHycf,Patch10_SpoHycf,Rump_SpoHycf,Throat_SpoHycf,WingTip_SpoHycf
618.28,19.3710555556,42.2716666666,33.0386666667,35.8363333333,16.9296666667,14.8605,20.7388333334,17.1558333333,42.5156666666,13.8945
618.62,19.3058611111,42.3691666667,33.0576666666,35.874,16.8766666666,14.8431666667,20.7005,17.1033333334,42.4920833334,13.786
618.95,19.2830833333,42.233,32.9805,35.7838333333,16.7751666667,14.8333333333,20.6338333333,17.0093333333,42.3110833333,13.7041666666
619.28,19.287,42.2561666667,33.0235833334,35.8836666667,16.7816666667,14.8401666666,20.6543333333,17.074,42.2785833333,13.7356666667
619.62,19.4869166667,42.429,33.24175,36.0876666666,16.92,14.8775,20.7843333334,17.1326666667,42.4320833334,13.7985
619.95,19.6550833333,42.5875,33.2869166667,36.2816666666,17.0575,14.9461666667,20.9253333334,17.2976666667,42.6213333333,13.8428333334
620.28,19.7981388889,42.682,33.5144166666,36.4425,17.155,15.1608333333,21.0218333333,17.3835,42.7786666666,13.9163333333
620.62,19.7759166667,42.763,33.4605833334,36.4823333333,17.144,15.1125,20.9998333334,17.3591666667,42.6514166667,13.8195
620.95,19.84375,42.8403333333,33.54625,36.5336666667,17.1496666666,15.0981666667,20.9363333333,17.3071666667,42.717,13.8205
621.28,19.7998055556,42.8826666666,33.4839166667,36.4425,17.1321666667,15.038,20.8661666666,17.2675,42.69075,13.7006666667
621.62,19.8363888889,42.8803333334,33.4868333333,36.3665,17.0965,14.9766666667,20.9573333334,17.2575,42.6626666666,13.7068333334
621.95,19.9418888889,43.0333333334,33.5524166667,36.4813333333,17.0936666667,14.925,20.9618333334,17.2426666666,42.7453333334,13.5783333333
622.28,19.98525,43.1015,33.6314166666,36.5936666667,17.0523333333,14.8848333333,20.9073333333,17.2113333333,42.7978333333,13.6373333333
622.62,19.9968333334,43.2383333333,33.6780833334,36.7183333333,17.0816666667,14.8805,20.9365,17.2675,42.9975,13.6321666667
622.95,19.9554444445,43.1551666666,33.5571666666,36.5986666667,17.0211666667,14.7675,20.9405,17.2113333333,43.0485833333,13.566
623.28,19.8986388889,43.1403333333,33.42475,36.45,16.9963333333,14.8185,20.9568333333,17.2555,42.9560833333,13.5751666666
623.62,19.8699166666,43.1613333334,33.538,36.461,16.94,14.7938333334,20.9413333334,17.2368333333,42.9225,13.588
623.95,19.8218888889,43.3121666667,33.5380833334,36.4358333334,16.8996666666,14.667,20.9608333333,17.2681666666,42.92625,13.5173333333
624.28,19.759,43.3271666667,33.4839166667,36.3796666667,16.8311666667,14.6673333334,20.8395,17.1478333334,42.9743333334,13.4761666667
624.62,19.8871944444,43.4428333333,33.6055,36.5228333334,16.9151666667,14.8001666667,21.0128333333,17.2623333333,43.1609166666,13.645
624.95,20.0588611111,43.5595,33.7105833334,36.6993333333,17.0551666667,14.9696666666,21.156,17.4105,43.33025,13.797
625.28,19.9657222223,43.536,33.6588333334,36.6801666667,16.9333333333,14.875,20.9638333333,17.2473333333,43.2488333333,13.7023333334
625.61,19.9125,43.5725,33.6278333333,36.6651666667,16.8915,14.8741666666,20.9805,17.2121666667,43.2865,13.7061666667
625.95,19.9719166666,43.5681666667,33.76775,36.6341666667,17.0683333333,15.0048333333,21.137,17.3255,43.3466666667,13.8778333334
626.28,20.0111388889,43.5585,33.80025,36.5425,17.0716666666,14.9891666667,21.0893333333,17.2931666666,43.3993333334,13.832
626.61,20.1346111111,43.7678333333,34.0206666667,36.7096666667,17.241,15.1913333334,21.2701666666,17.504,43.4491666667,14.011
626.94,20.18575,43.773,34.0965833333,36.8098333333,17.2285,15.1771666667,21.2233333333,17.4711666666,43.5503333333,13.9588333334
627.28,20.0942777778,43.8001666667,34.04475,36.8938333334,17.2553333334,15.1623333334,21.1841666667,17.3963333334,43.50725,13.9888333333
627.61,20.10125,43.8411666667,34.0481666667,36.888,17.26,15.153,21.2266666667,17.4011666666,43.6265833333,14.0415
627.94,20.1643055556,43.8538333333,34.1244166666,36.9075,17.2981666666,15.192,21.287,17.4571666667,43.6035833334,14.1
628.27,20.10425,43.9705,34.15675,36.9668333333,17.3063333333,15.1938333333,21.3025,17.4493333333,43.5214166666,14.0523333333
628.61,20.05075,43.9448333334,34.2034166666,36.8975,17.2793333333,15.1811666667,21.286,17.4118333334,43.4688333333,13.9866666666
628.94,20.0776944444,44.0563333333,34.2841666667,37.106,17.3946666667,15.3438333334,21.4456666666,17.566,43.5461666666,14.085
629.27,20.0969444444,44.1618333333,34.26125,37.2128333334,17.4158333334,15.4568333334,21.4583333333,17.6306666667,43.5465,14.244
629.60,19.9503333333,44.1508333334,34.1128333333,37.2046666667,17.2855,15.3971666666,21.2823333333,17.4356666667,43.3895833334,14.0576666667
629.94,19.9833333334,44.2671666667,34.2115833334,37.3926666667,17.353,15.422,21.3295,17.5011666667,43.37225,14.176
630.27,19.9923055556,44.4226666667,34.2555,37.5048333333,17.389,15.4658333333,21.3815,17.4976666667,43.4995,14.1895
630.60,19.95025,44.597,34.3331666667,37.5691666667,17.4543333334,15.4853333333,21.4455,17.5391666667,43.6165833334,14.3118333334
630.93,20.0101388889,44.5395,34.3945,37.5688333333,17.4736666666,15.5488333333,21.5341666667,17.631,43.6904166666,14.2526666666
631.26,20.0823611111,44.6105,34.4236666666,37.6195,17.5281666667,15.609,21.5315,17.6506666667,43.6175833333,14.3518333334
631.60,20.1258055556,44.7043333334,34.4486666666,37.6991666667,17.6131666666,15.6096666667,21.6671666667,17.7565,43.7503333333,14.4623333333
631.93,20.1646111111,44.6716666666,34.46,37.7195,17.6698333333,15.6135,21.715,17.8471666667,43.87225,14.3996666666
632.26,20.2215555556,44.7155,34.40425,37.888,17.6656666667,15.5583333333,21.7455,17.8913333333,43.8341666666,14.4351666667
632.59,20.2710555555,44.8605,34.48425,37.9048333333,17.6763333334,15.4628333334,21.7778333334,17.8923333333,44.0319166667,14.5176666667
632.92,20.3086111111,44.792,34.6116666666,37.9001666667,17.7421666667,15.4403333334,21.8565,17.974,44.0353333333,14.5823333334
633.26,20.3758611112,44.9156666666,34.694,37.964,17.811,15.4876666667,21.9731666667,18.1075,44.1534166667,14.6296666666
633.59,20.2593611111,44.9263333333,34.6355,37.8696666667,17.7435,15.404,21.9786666666,18.037,44.0474166666,14.5461666666
633.92,20.1786388888,44.673,34.44325,37.7348333333,17.602,15.2866666666,21.7436666667,17.9375,43.9103333333,14.419
634.25,20.332,44.8511666667,34.5835833334,37.8545,17.6731666667,15.391,21.8586666667,18.0893333333,43.9453333333,14.5965
634.58,20.4316111111,45.1245,34.7498333333,38.0161666667,17.7061666666,15.3976666667,21.9533333334,18.1056666667,44.14375,14.6471666666
634.91,20.4271944445,45.0213333334,34.7955833333,38.031,17.6396666667,15.3971666667,21.9451666667,18.1236666666,44.0775833333,14.5716666666
635.25,20.5186666666,45.1535,34.8656666667,38.0393333334,17.6851666666,15.5015,21.9456666666,18.1848333333,44.0696666667,14.5491666666
635.58,20.5036666667,45.12,34.79675,38.022,17.638,15.3963333334,21.8468333333,18.0973333333,43.8966666667,14.527
635.91,20.4326388889,45.2051666667,34.827,37.9768333334,17.5733333333,15.4651666666,21.7758333334,17.9656666667,44.07175,14.5585
636.24,20.5200833334,45.2545,34.9488333334,38.0205,17.5981666666,15.5221666667,21.708,17.9838333333,44.0198333334,14.4621666667
636.57,20.5427222222,45.3133333334,35.0110833334,38.0555,17.5548333333,15.573,21.6018333334,17.9926666667,44.0545,14.3548333333
636.90,20.6378888889,45.4285,35.1780833334,38.2335,17.5328333333,15.59,21.6178333333,18.0138333333,44.09775,14.5116666667
637.23,20.8,45.5873333333,35.39925,38.4976666666,17.6618333333,15.8231666666,21.659,18.1528333333,44.2771666667,14.7351666667
637.56,20.8372222222,45.6808333333,35.5801666667,38.5196666666,17.7063333333,15.82,21.6971666666,18.1006666666,44.26625,14.814
637.90,20.67925,45.492,35.4716666667,38.4713333333,17.6345,15.7295,21.5676666666,17.9306666666,44.206,14.5378333333
638.23,20.5125833334,45.3976666667,35.2856666667,38.184,17.4536666667,15.5828333333,21.3678333333,17.8278333333,44.11225,14.3423333333
638.56,20.3263055556,45.4453333333,35.1479166666,38.1985,17.3858333333,15.5015,21.2761666666,17.704,44.096,14.2436666667
638.89,20.1714722222,45.3061666667,35.19275,38.251,17.238,15.4398333333,21.2605,17.7058333334,44.1125,14.2831666667
639.22,20.1901944445,45.3861666667,35.3624166666,38.3746666667,17.2323333333,15.5925,21.335,17.8241666667,44.3391666667,14.3091666667
639.55,20.21675,45.3345,35.4279166666,38.375,17.284,15.6076666667,21.3731666667,17.9793333333,44.2345833334,14.2151666666
639.88,20.1438888889,45.2143333333,35.3795833333,38.4091666666,17.2981666667,15.6165,21.4898333333,18.0338333333,44.1964166666,14.2913333333
640.21,20.1265555555,45.241,35.373,38.4658333334,17.315,15.5383333333,21.6186666667,18.028,44.20025,14.2273333333
640.54,20.1320555556,45.2576666666,35.3599166666,38.404,17.3473333333,15.594,21.583,18.0193333333,44.3355,14.0443333334
640.87,20.1218888889,45.2236666667,35.17075,38.4373333333,17.241,15.4111666667,21.5353333333,17.959,44.4308333334,13.7828333333
641.20,20.2864444445,45.4731666667,35.23225,38.6971666667,17.3043333333,15.5126666666,21.7225,18.1263333333,44.6771666666,13.7343333333
641.53,20.3384444444,45.5806666667,35.197,38.7543333333,17.3276666666,15.523,21.7535,18.1811666667,44.7066666666,13.8756666666
641.87,20.5376388889,45.6096666666,35.3733333334,39.0398333333,17.4708333334,15.6846666667,21.9026666666,18.365,44.7996666666,14.1685
642.20,20.7400555556,45.7718333333,35.60675,39.1198333334,17.7358333333,15.7613333333,22.0831666667,18.5635,44.8244166666,14.1961666667
642.53,20.8397222222,45.8086666667,35.5246666666,39.1151666666,17.899,15.7525,22.1856666667,18.5731666666,44.7921666666,14.0926666667
642.86,20.8961666667,45.892,35.5335833333,39.0716666667,17.9726666666,15.8035,22.1813333334,18.4401666667,44.7270833334,14.1598333334
643.19,20.932,46.0225,35.5764166667,39.0486666666,17.9813333333,15.7033333334,22.256,18.3908333334,44.729,14.409
643.52,21.0102777778,46.2045,35.52625,38.9438333333,17.9701666667,15.7431666667,22.1391666666,18.3186666666,44.7605833333,14.3605
643.85,21.0400555556,46.2376666667,35.5614166667,38.9826666667,18.0478333333,15.8865,22.146,18.2861666667,44.8019166667,14.4825
644.18,21.1235833333,46.1986666666,35.52675,39.0611666666,18.0395,15.7656666667,22.2015,18.3073333333,44.6361666666,14.604
644.51,21.1026666666,45.9786666666,35.4943333333,38.9,18.0516666667,15.8996666666,22.245,18.2668333334,44.4274166667,14.7546666666
644.84,21.12325,46.082,35.5501666667,38.9318333333,18.1641666667,16.0333333334,22.3851666667,18.3453333333,44.4909166666,14.9475
645.17,21.1318888888,46.1316666667,35.64725,38.9413333334,18.1698333333,16.057,22.427,18.3881666667,44.4696666666,14.927
645.50,21.0150555555,46.1998333333,35.5928333334,38.9086666667,18.2506666666,16.0841666666,22.4788333333,18.3643333334,44.4906666667,14.8301666667
645.83,20.9592777777,46.0596666667,35.405,38.9055,18.0955,16.0378333334,22.38,18.2321666667,44.6020833333,14.8158333333
646.16,20.9094166667,46.2098333334,35.4685,38.9673333333,18.0256666667,16.0148333333,22.2138333333,18.1195,44.64175,14.8596666666
646.49,20.9065,46.342,35.444,39.2188333333,17.9663333333,16.0133333334,22.2198333333,18.1723333333,44.6566666666,14.8786666666
646.82,21.1536944445,46.57,35.68325,39.4531666667,18.1515,16.282,22.3606666667,18.4013333333,44.8835,14.9526666666
647.15,21.2438888889,46.6733333334,35.8255833333,39.7635,18.2138333333,16.4095,22.5711666667,18.618,45.1055,15.1101666666
647.48,21.3209722222,46.7631666667,35.8628333333,39.7931666667,18.1828333333,16.3886666666,22.5841666666,18.7065,45.1505833333,15.0678333334
647.81,21.1844444445,46.607,35.7804166666,39.7613333333,18.1266666667,16.4646666667,22.5413333334,18.781,45.0896666667,14.9496666666
648.14,21.21175,46.8496666666,36.0038333334,39.8685,18.1138333333,16.432,22.4788333333,18.8363333333,45.18175,15.0188333333
648.47,21.1618888889,46.803,36.019,39.8925,18.1501666667,16.3843333333,22.4401666667,18.8161666666,44.9474166666,14.937
648.80,21.3564166666,47.0025,36.2679166667,40.0886666666,18.3865,16.5843333333,22.632,19.0596666667,45.2125833333,15.1825
649.13,21.5832777778,47.1973333333,36.4153333333,40.3511666667,18.4605,16.7535,22.6575,19.1315,45.2255833334,15.407
649.46,21.6068055556,47.4343333333,36.6915,40.4716666667,18.463,16.8398333334,22.6795,19.2028333334,45.3465833333,15.5366666666
649.79,21.7605277778,47.5681666667,36.7864166666,40.6536666666,18.6745,17.043,22.9603333334,19.4703333333,45.4935,15.699
650.11,21.9359166667,47.5506666667,36.8296666666,40.5936666667,18.8301666667,17.0785,23.1345,19.6383333334,45.6774166667,15.7821666666
650.44,21.7107222222,47.3863333333,36.6595,40.59,18.7253333334,16.8891666666,23.002,19.5185,45.5985,15.6418333334
650.77,21.7408888889,47.3695,36.6625,40.563,18.7213333333,16.8191666666,22.9153333333,19.4313333333,45.3946666666,15.5106666666
651.10,21.6776944445,47.3811666667,36.6833333334,40.5693333334,18.7678333333,16.8213333333,22.9565,19.4226666667,45.3360833334,15.5543333333
651.43,21.8820555556,47.8291666667,36.8045,40.7836666666,19.024,16.9431666667,23.1566666667,19.4606666666,45.6271666666,15.85
651.76,21.9696388888,47.9496666667,36.7285833334,40.8638333334,19.1295,17.023,23.3176666666,19.531,45.6846666667,15.8701666667
652.09,22.0244444445,48.0511666666,36.8289166667,40.8695,19.1036666666,17.0258333334,23.299,19.492,45.831,15.9015
652.42,22.0149444445,48.0066666667,36.67425,40.8633333333,18.9821666667,16.9751666667,23.2295,19.339,45.72875,15.8003333334
652.75,22.0234722222,48.0201666666,36.6108333334,40.8243333333,18.8886666666,16.8556666667,23.2751666667,19.329,45.7649166667,15.7123333333
653.08,22.1557222222,48.1271666667,36.6279166666,40.9036666666,19.0396666667,17.0626666667,23.4706666666,19.5466666667,45.7666666666,15.8933333334
653.41,21.9368055555,47.981,36.4273333333,40.6981666667,18.73,16.8191666666,23.0888333334,19.2458333333,45.5428333334,15.6795
653.74,21.7073611111,47.8406666666,36.3878333334,40.7103333333,18.5558333334,16.7568333334,22.9671666667,19.0915,45.3753333333,15.5501666667
654.06,21.7191666667,47.8378333334,36.4249166667,40.722,18.5276666666,16.7933333333,22.9286666667,18.9676666667,45.3254166666,15.5353333333
654.39,21.6554444444,47.9128333334,36.4094166667,40.8038333333,18.6305,16.8305,22.9131666666,18.9898333333,45.4319166666,15.6543333334
654.72,21.7141388889,48.0813333333,36.5489166667,40.954,18.646,16.895,22.9661666666,19.0175,45.552,15.705
655.05,21.6413333334,48.1386666666,36.623,40.9571666666,18.5378333334,16.8451666667,22.9843333334,19.0586666667,45.4321666666,15.4658333333
655.38,21.6129444445,48.085,36.7301666666,40.9435,18.552,16.8455,22.8795,19.0425,45.4580833334,15.3571666666
655.71,21.5775,48.0621666667,36.6278333333,40.8911666667,18.5138333333,16.7941666666,22.8423333333,19.0081666667,45.6055,15.2743333334
656.04,21.4928888889,47.9078333333,36.5284166667,40.7695,18.4536666667,16.7685,22.6715,18.9838333333,45.5011666667,15.3738333333
656.37,21.4684166667,47.8151666667,36.6238333333,40.8671666667,18.4965,16.8716666667,22.7208333334,19.0135,45.4099166666,15.4681666666
656.69,21.3481666666,47.6878333333,36.5415833333,40.8828333333,18.3563333333,16.676,22.55,18.801,45.3698333334,15.321
657.02,21.4929166667,47.8088333333,36.8300833333,41.105,18.552,16.815,22.736,18.9491666667,45.548,15.498
657.35,21.5028611111,47.9011666666,36.8161666667,41.0785,18.4356666667,16.6845,22.6358333333,18.8146666667,45.6628333333,15.4455
657.68,21.6097222222,48.0651666667,36.95625,41.1946666667,18.5216666667,16.8056666667,22.7445,18.9766666666,45.7739166667,15.4991666667
658.01,21.5629166667,47.984,37.077,41.0926666667,18.4123333333,16.7068333333,22.7203333333,18.9105,45.7001666667,15.3918333334
658.34,21.6023055556,48.0013333334,37.0328333333,41.0105,18.4035,16.6501666667,22.6768333334,18.8176666666,45.6525833333,15.3091666667
658.66,21.5634722222,47.7611666666,37.0271666667,40.916,18.4401666667,16.5678333333,22.6696666667,18.8066666667,45.6180833334,15.3305
658.99,21.6014444444,47.765,36.9763333333,40.9745,18.4316666667,16.5336666666,22.7051666667,18.7666666666,45.653,15.3478333333
659.32,21.7067222222,47.8198333333,37.041,41.1108333334,18.4215,16.5506666666,22.6633333334,18.8053333333,45.60675,15.5395
659.65,21.7905277778,48.0448333333,37.1599166667,41.2761666666,18.5076666667,16.5665,22.7661666667,18.7988333334,45.6303333333,15.4015
659.98,21.6251111111,48.0006666667,37.1254166666,41.0936666666,18.4245,16.4093333333,22.7023333334,18.7055,45.6546666667,15.2315
660.31,21.7818611111,47.9803333334,37.1265,41.0481666667,18.4981666667,16.5128333333,22.7981666667,18.7705,45.6350833333,15.3271666667
660.63,21.7516944444,47.7773333334,37.066,41.0145,18.4696666666,16.4775,22.7336666666,18.6755,45.5754166666,15.199
660.96,21.8937777778,47.9556666667,37.23475,41.1593333333,18.6776666667,16.7206666667,22.8103333334,18.9128333334,45.6745,15.3956666667
661.29,21.8976388889,47.8743333333,37.1715833334,41.0995,18.7775,16.6453333334,22.8156666666,18.9078333333,45.6550833333,15.434
661.62,22.0962222222,48.0668333334,37.1706666666,41.2278333334,18.9515,16.7413333333,22.9803333333,19.0485,45.80625,15.7056666666
661.94,22.1243333333,48.0508333333,37.1425,41.3983333333,19.0126666667,16.8796666667,22.9863333334,19.185,45.9008333334,15.7281666667
662.27,22.1251666666,48.1721666667,37.1235,41.5035,18.898,16.9906666667,22.927,19.1615,45.95425,15.7523333334
662.60,22.2555277778,48.2851666667,37.29425,41.6368333333,19.0843333333,17.1703333333,23.0993333333,19.3338333334,46.0869166666,15.8801666667
662.93,22.1146111111,48.208,37.2485,41.6321666667,19.023,17.1235,23.1125,19.3028333334,46.0003333333,15.6945
663.26,21.8865,47.9656666666,37.1588333334,41.4483333333,18.8463333333,17.0153333333,23.0506666666,19.1675,45.9635833334,15.648
663.58,22.0743333333,48.154,37.1659166666,41.7383333333,18.9708333334,17.1328333333,23.0515,19.219,45.9729166667,15.7681666666
663.91,21.9513888889,48.217,37.2278333334,41.8886666667,18.8498333333,17.0381666667,22.9016666667,19.1461666667,45.9574166667,15.6738333334
664.24,22.0934722222,48.5048333333,37.26275,41.9003333333,18.862,17.0336666666,23.0438333334,19.253,46.0968333334,15.7471666666
664.57,22.1129722222,48.4635,37.2801666667,41.9218333333,18.9488333333,16.9446666667,23.1923333333,19.2666666666,46.0668333334,15.766
664.89,22.04025,48.563,37.3494166667,41.938,18.8108333334,16.9798333334,23.2483333334,19.2566666666,46.03225,15.5946666666
665.22,21.9817222222,48.5026666667,37.31325,41.9341666667,18.7973333333,17.1041666667,23.276,19.2158333333,45.97125,15.4411666667
665.55,22.0530277778,48.6335,37.3733333333,41.9283333333,18.8681666666,16.972,23.3495,19.2578333333,45.9643333333,15.6873333334
665.87,22.2823888889,48.9298333334,37.5989166666,42.0976666666,19.0293333333,17.1388333334,23.5208333333,19.4518333334,46.2640833334,15.8103333334
666.20,22.0706666666,48.788,37.3020833333,41.8003333333,18.8065,16.9315,23.3046666667,19.2703333333,45.9506666666,15.594
