wavelength,Back_DacLinf,Belly_DacLinf,Breast_DacLinf,Crissum_DacLinf,Crown_DacLinf,DorTail_DacLinf,Rump_DacLinf,Throat_DacLinf,WingTip_DacLinf
262.88,3.93433333333,4.69825,3.63841666666,4.94,3.527,5.43666666667,4.78733333333,4.25266666667,7.15875
263.25,3.54791666667,4.51783333333,3.3875,4.89244444444,3.29841666667,5.27375,4.58933333333,4.008,6.81083333333
263.63,3.41125,4.42891666667,3.36408333333,4.91666666666,3.0525,5.06391666667,4.4525,3.90433333333,6.43241666667
264.00,3.28041666666,3.96808333333,3.13083333333,4.60155555555,2.75083333334,4.55316666667,3.96791666667,3.70316666667,6.03516666667
264.37,2.9515,3.81841666667,2.75833333333,4.30055555555,2.36766666667,4.13758333333,3.522,3.49958333333,5.97466666666
264.75,2.32358333333,3.37483333333,2.41366666667,3.80188888889,1.99866666667,3.49666666667,3.04991666667,3.0725,5.46383333333
265.12,2.43233333333,3.36175,2.52575,4.00222222222,2.03666666667,3.34866666667,3.02383333333,3.31283333333,5.70091666666
265.49,2.31866666667,3.34191666667,2.56491666667,4.01266666667,1.91708333333,3.25991666666,2.87141666667,3.29458333333,5.69966666667
265.87,2.85108333333,3.926,3.11675,4.50966666667,2.39866666667,3.75583333333,3.457,3.61475,6.3165
266.24,2.92858333333,3.88075,3.37266666667,4.35288888889,2.29608333333,3.84075,3.48858333333,3.54466666667,6.06891666667
266.61,3.27416666666,4.28383333333,3.88833333333,4.70344444445,2.76358333333,4.31825,3.84625,3.96108333333,6.41041666667
266.98,2.91566666667,3.93566666667,3.40733333333,4.24244444445,2.42791666667,4.01691666667,3.4405,3.48116666667,6.09766666667
267.36,3.20158333333,4.001,3.56175,4.22066666667,2.50991666667,4.20266666667,3.60475,3.5725,6.42458333333
267.73,3.38291666666,4.16841666667,3.6935,4.15677777778,2.56241666666,4.26633333333,3.66925,3.40025,6.83225
268.10,3.08058333333,4.07533333333,3.42141666667,3.89188888889,2.24075,4.165,3.53175,3.09441666667,6.73958333333
268.48,3.16441666667,3.86991666667,3.19858333333,3.82133333333,2.21483333333,4.29725,3.52066666667,3.03208333334,6.52891666667
268.85,3.38891666667,3.82175,3.14533333333,3.73366666667,2.23225,4.54875,3.57816666667,3.09458333333,6.60508333333
269.22,3.41475,3.76116666666,2.88666666667,3.66933333333,2.15658333333,4.49466666667,3.46866666667,2.94691666667,6.60758333334
269.59,3.41491666667,3.67116666667,2.81325,3.47166666667,2.11491666667,4.5025,3.475,2.88308333334,6.71725
269.97,3.1735,3.30075,2.46583333333,3.30511111111,1.82008333333,4.28908333333,3.1605,2.6615,6.46775
270.34,3.36025,3.48566666667,2.44491666667,3.56377777778,2.11375,4.41083333333,3.39891666666,2.91683333333,6.69475
270.71,3.26008333333,3.34708333333,2.35666666667,3.41133333333,2.15475,4.3095,3.3655,2.90283333334,6.52916666667
271.09,3.50375,3.64258333333,2.72741666667,3.76144444444,2.47675,4.67566666667,3.73025,3.33158333333,6.82333333333
271.46,3.41883333333,3.69458333333,2.71516666667,3.74922222222,2.548,4.63591666667,3.81191666667,3.29,6.69433333333
271.83,3.1325,3.46516666667,2.55025,3.64888888889,2.4785,4.57541666667,3.65166666667,3.22716666667,6.25641666667
272.20,3.67125,3.94883333334,3.22716666667,4.292,3.20241666667,5.19758333333,4.1875,3.75466666666,6.80425
272.58,4.07716666667,4.481,3.92533333333,4.83255555556,3.86308333333,5.68458333334,4.68441666667,4.21275,7.31125
272.95,4.17333333333,4.763,4.20258333333,5.11444444444,4.18391666667,5.91591666667,4.87458333333,4.37258333333,7.47258333333
273.32,4.27616666667,5.05433333334,4.561,5.24777777778,4.482,6.14916666667,5.19941666666,4.49233333333,7.58141666666
273.69,4.3315,5.29791666667,4.65,5.50255555555,4.719,6.29125,5.37225,4.62066666666,7.59766666667
274.06,4.62133333334,5.6945,5.02475,5.66677777778,5.07316666667,6.59825,5.73225,4.97091666666,7.74425
274.44,4.90566666667,6.04808333333,5.41633333333,5.93633333333,5.39441666667,6.99583333333,5.98216666667,5.213,8.089
274.81,4.78125,6.02191666667,5.37191666667,5.97566666667,5.31825,6.97125,5.94825,5.09216666667,8.02541666667
275.18,4.39575,5.49758333333,4.89741666667,5.52844444445,4.88566666666,6.43983333333,5.42208333333,4.58425,7.60266666667
275.55,4.41408333334,5.34208333333,4.78458333333,5.46655555556,4.77291666667,6.29958333334,5.28866666666,4.46766666667,7.601
275.93,4.31691666666,5.27241666667,4.56566666667,5.31066666667,4.56866666666,6.17333333333,5.29058333334,4.36533333333,7.60525
276.30,4.14008333334,5.22433333333,4.24016666667,5.03677777778,4.19,5.90233333334,5.05875,4.184,7.40841666667
276.67,3.6585,4.77958333333,3.53775,4.535,3.66483333333,5.49083333333,4.53183333334,3.73158333333,6.86291666667
277.04,3.43233333334,4.46133333334,3.16208333334,4.229,3.276,5.24291666667,4.26275,3.491,6.513
277.41,3.32616666667,4.1455,2.98541666666,4.081,3.08041666667,5.10558333333,3.91275,3.32933333333,6.2525
277.79,3.32475,4.10791666666,3.00708333334,4.01377777778,3.02658333334,5.01833333333,3.91116666667,3.315,6.18783333333
278.16,2.94033333333,3.72158333333,2.67666666667,3.59533333333,2.69316666667,4.56891666667,3.6655,2.89091666666,5.96641666667
278.53,2.61691666666,3.49041666667,2.46066666666,3.25455555556,2.366,4.21075,3.50666666667,2.62341666667,5.75533333333
278.90,2.90833333333,3.72991666666,2.56516666667,3.36422222222,2.394,4.25708333333,3.6265,2.83708333333,6.08816666666
279.27,3.21375,4.12191666667,2.87158333333,3.80744444444,2.6125,4.52491666667,4.026,3.22975,6.341
279.64,3.33516666667,4.35683333333,3.08375,4.03644444445,2.68766666666,4.72458333333,4.17766666667,3.483,6.63575
280.02,3.89708333333,4.86225,3.59675,4.57511111111,3.24141666667,5.19616666667,4.59258333333,3.96758333333,7.14141666667
280.39,4.27341666667,5.06533333333,3.87016666666,4.95044444444,3.54083333333,5.53091666667,4.95266666667,4.32091666667,7.34891666667
280.76,4.583,5.40708333333,4.21866666667,5.34733333333,3.71841666667,5.7195,5.21058333333,4.61775,7.59908333333
281.13,4.74633333334,5.57791666666,4.40175,5.62655555556,3.9005,5.83833333333,5.40708333333,4.85283333333,7.85458333333
281.50,5.03766666667,5.79958333333,4.58558333333,5.86755555555,4.15033333334,6.11808333333,5.70166666666,5.17633333334,8.1945
281.87,5.28666666666,5.84591666667,4.71933333334,6.00477777778,4.27466666666,6.29075,5.81666666667,5.28125,8.35991666667
282.25,5.40883333333,5.92708333334,4.77866666666,6.06955555555,4.24725,6.349,5.76308333333,5.27858333333,8.34891666667
282.62,5.29266666667,5.72391666666,4.62883333333,5.98444444444,4.09016666667,6.36733333333,5.53258333333,5.17516666667,8.20058333334
282.99,4.81808333333,5.187,4.21175,5.47244444444,3.68991666667,6.05033333333,5.02241666667,4.733,7.64733333333
283.36,4.55983333333,4.90416666667,4.03733333333,5.19711111111,3.52916666667,5.86891666667,4.65016666667,4.55275,7.28308333333
283.73,4.35833333333,4.65416666666,3.87716666667,5.00733333333,3.441,5.68591666667,4.40866666666,4.4085,6.90133333333
284.10,4.20366666667,4.50533333333,3.9045,4.95544444445,3.4615,5.49133333333,4.26875,4.36158333333,6.8485
284.47,3.93533333333,4.32825,3.82225,4.90077777778,3.4295,5.30116666667,4.12266666667,4.21516666667,6.70783333333
284.85,3.88783333333,4.19091666667,3.7735,4.73555555555,3.43975,5.24291666666,4.03483333333,4.21283333333,6.78241666667
285.22,4.08425,4.43766666667,4.04558333333,4.83133333333,3.632,5.48125,4.20633333333,4.43975,7.0905
285.59,4.00266666667,4.51466666666,4.09366666667,4.81222222222,3.55416666667,5.42866666667,4.13191666667,4.47858333334,7.102
285.96,3.68158333333,4.36191666666,3.94,4.59833333333,3.37733333333,5.27491666667,3.90416666667,4.39341666666,6.96466666667
286.33,3.66833333333,4.42683333333,4.082,4.71855555555,3.45333333333,5.46291666667,3.97358333333,4.61266666667,7.06291666667
286.70,3.857,4.67441666667,4.25941666667,4.97866666667,3.57575,5.53541666667,4.14691666667,4.89316666667,7.245
287.07,4.35958333333,5.27683333333,4.84733333333,5.64588888889,4.08633333334,5.98783333333,4.72433333333,5.54166666667,7.77875
287.44,4.54291666667,5.473,5.04558333334,5.83911111111,4.26,6.23783333333,5.01216666667,5.70575,8.06716666667
287.82,4.83516666667,5.76716666667,5.35816666666,6.09255555556,4.50825,6.45233333333,5.36433333333,5.99058333333,8.41333333333
288.19,4.98591666667,5.98916666666,5.57891666667,6.28522222222,4.58641666667,6.69683333333,5.67666666667,6.25683333333,8.60116666667
288.56,5.2365,6.2665,5.7655,6.37433333333,4.69258333334,6.89466666666,5.85358333333,6.50108333333,8.85591666666
288.93,5.19725,6.37458333333,5.87625,6.39844444444,4.57483333334,6.90133333333,5.92191666667,6.45083333333,8.73141666667
289.30,4.81766666667,6.07358333333,5.52166666667,6.14122222222,4.2085,6.484,5.62991666667,6.078,8.24083333333
289.67,4.58925,5.8685,5.35466666667,5.959,4.01983333333,6.21325,5.38575,5.78833333334,7.92625
290.04,4.63183333333,5.89241666667,5.36358333333,6.02411111111,4.00033333333,6.01083333333,5.33016666666,5.8255,7.75991666667
290.41,4.6015,5.87375,5.15591666667,6.01911111111,3.87933333333,5.67933333333,5.2835,5.67475,7.57308333333
290.78,4.266,5.47975,4.77133333333,5.56755555556,3.51925,5.27891666667,4.97658333334,5.31941666667,7.15575
291.15,3.97116666666,5.24533333334,4.58408333333,5.26744444444,3.19108333333,5.02783333333,4.71433333333,5.06458333333,6.874
291.52,4.0295,5.468,4.91933333333,5.425,3.27791666666,4.9955,4.90325,5.17975,6.99408333334
291.89,4.04291666667,5.69333333333,5.021,5.68311111111,3.34958333333,5.09341666667,5.00466666666,5.26841666667,7.07541666667
292.26,3.89883333333,5.70641666667,4.89175,5.52866666666,3.17233333333,4.89433333333,4.76316666667,5.05141666667,6.93075
292.64,3.58633333333,5.53541666667,4.72791666667,5.41677777778,2.87058333333,4.52466666667,4.544,4.82441666667,6.57283333333
293.01,3.8295,5.8185,4.92741666667,5.75855555556,3.16716666667,4.64991666666,4.71083333333,5.11975,6.72416666666
293.38,4.00866666667,6.12075,5.15783333333,6.00477777778,3.34716666667,4.74383333334,4.93483333333,5.43483333333,6.89758333333
293.75,4.24491666667,6.51166666667,5.4065,6.28266666667,3.48433333333,4.88308333333,5.24741666667,5.70958333333,7.0545
294.12,4.34283333333,6.88091666667,5.63975,6.55455555556,3.67741666667,5.11991666667,5.51358333334,5.8875,7.23766666667
294.49,4.48066666667,7.12916666667,5.96808333333,6.86922222222,3.84541666667,5.50625,5.66825,6.22041666666,7.47433333334
294.86,4.79291666667,7.69566666666,6.5355,7.41255555556,4.32091666667,5.90475,5.98983333333,6.73108333333,7.7715
295.23,4.94225,8.0465,6.67416666667,7.67222222222,4.54508333333,6.01891666667,6.17333333333,6.97416666667,7.95825
295.60,5.10725,8.264,6.63291666667,7.84233333333,4.63166666666,6.09433333333,6.28366666667,7.17175,7.99233333333
295.97,5.14416666666,8.36141666667,6.61875,7.88844444445,4.68591666667,6.12833333333,6.35666666667,7.28883333333,8.00341666667
296.34,5.29258333333,8.46725,6.75725,8.11133333334,4.82158333333,6.34175,6.54683333333,7.422,8.04416666666
296.71,5.35791666666,8.50066666667,6.81316666667,8.15733333333,4.897,6.42083333333,6.5585,7.51941666667,7.993
297.08,5.22575,8.43191666667,6.80416666667,8.13822222222,4.77566666667,6.30308333333,6.5005,7.49566666667,7.90725
297.45,5.21233333333,8.49583333333,6.88316666667,8.20688888889,4.82775,6.325,6.45141666667,7.4755,7.87816666666
297.82,4.96866666667,8.43466666667,6.81266666666,8.10977777778,4.70458333333,6.19983333333,6.30108333333,7.43108333333,7.77466666666
298.19,4.92566666667,8.42383333334,6.74816666667,8.14255555555,4.58691666667,6.12858333334,6.279,7.37491666667,7.703
298.56,4.60666666667,8.273,6.48916666666,7.93744444444,4.34133333334,5.70616666667,6.00625,7.05266666666,7.34725
298.93,4.69475,8.39291666667,6.53458333333,8.04466666667,4.38175,5.66291666666,6.11183333333,7.08008333334,7.42458333333
299.30,4.70283333333,8.33516666666,6.54016666667,8.05611111111,4.30391666667,5.49266666667,5.98666666667,6.9425,7.24958333333
299.67,4.76025,8.47275,6.696,8.23377777778,4.36733333333,5.5445,6.01816666667,7.00858333333,7.29758333333
300.04,4.94641666667,8.65166666667,6.82033333334,8.39888888889,4.42516666667,5.65016666667,6.10033333333,7.09208333333,7.38425
300.41,5.06466666667,8.90608333332,6.93825,8.57955555556,4.55058333333,5.64158333333,6.099,7.38925,7.42266666667
300.78,5.0515,9.00958333335,6.93125,8.58177777778,4.48316666667,5.44258333333,6.00208333334,7.28116666667,7.36983333333
301.15,4.72708333333,8.82683333333,6.62741666666,8.30355555556,4.17325,5.08225,5.70075,7.01833333334,7.092
301.52,4.75483333334,8.84741666666,6.56566666667,8.32944444444,4.11108333333,4.94358333333,5.72616666667,7.07991666667,7.05241666666
301.89,5.05208333333,8.97858333333,6.72483333333,8.55444444444,4.28566666667,5.04533333333,5.95141666667,7.19383333333,7.15275
302.26,5.3725,9.26008333332,7.068,8.71333333333,4.50783333334,5.2285,6.242,7.544,7.49141666667
302.63,5.84408333333,9.75316666668,7.48833333334,9.105,4.91675,5.76391666667,6.72575,8.1065,8.01725
303.00,5.66366666666,9.81641666666,7.43416666667,9.03322222222,4.77608333334,5.72983333333,6.67675,8.0595,7.85416666667
303.37,5.59666666667,9.94483333333,7.50958333333,8.99911111111,4.67666666667,5.78608333334,6.75391666667,8.13241666667,7.87908333334
303.74,5.445,9.97291666668,7.56733333334,8.99188888889,4.64466666666,5.79266666667,6.744,8.19383333334,7.90133333333
304.10,5.16816666667,9.94158333332,7.62225,8.97933333333,4.555,5.612,6.6485,8.17075,7.79433333333
304.47,5.21308333333,10.1288333333,7.77633333333,9.15411111111,4.60433333333,5.68108333333,6.86333333333,8.2045,7.92366666667
304.84,5.55325,10.72875,8.27225,9.70955555554,5.152,6.29925,7.38791666667,8.77908333335,8.413
305.21,6.15241666667,11.4944166667,8.84991666667,10.4655555556,5.83808333333,6.95758333333,8.08416666667,9.33208333334,9.02691666667
305.58,6.36058333333,11.8595833333,9.18325,10.6824444445,6.12766666667,7.29458333333,8.34716666666,9.49091666667,9.27425000001
305.95,6.47558333333,12.182,9.40833333333,10.9304444445,6.29083333333,7.42675,8.49458333334,9.78924999999,9.49249999999
306.32,6.29591666667,12.1754166667,9.33325,10.9732222222,6.21358333333,7.30766666666,8.23925000001,9.74958333332,9.28850000001
306.69,6.21133333333,12.1824166667,9.45550000001,10.9856666667,6.16166666666,7.21116666667,8.14500000001,9.698,9.09558333334
307.06,6.25466666666,12.3026666667,9.58291666668,11.1894444445,6.27816666667,7.35625,8.16425000001,9.82958333333,9.24475
307.43,6.35183333333,12.6266666666,9.73116666666,11.4273333333,6.48666666667,7.55175,8.24491666667,10.0358333333,9.32658333333
307.80,6.19758333334,12.5379166667,9.49183333333,11.2827777778,6.24141666667,7.24375,7.99758333334,9.87133333333,8.9425
308.17,6.24341666667,12.6025833334,9.53866666668,11.325,6.08733333333,7.18358333333,7.94350000001,9.96658333334,8.89933333334
308.54,6.12508333334,12.6323333333,9.45491666666,11.2674444444,5.97125,7.01458333333,7.86258333333,9.8495,8.74091666667
308.90,5.91191666667,12.5178333333,9.26583333334,11.0463333333,5.62725,6.5995,7.63941666667,9.61358333334,8.47683333333
309.27,5.79766666667,12.4083333333,9.25,10.8388888889,5.43641666667,6.41633333333,7.45966666667,9.62766666667,8.28225
309.64,5.76,12.5109166667,9.30091666668,10.9166666667,5.26508333334,6.33508333333,7.41516666667,9.69091666668,8.16991666666
310.01,5.73891666667,12.6050833333,9.36683333333,10.9736666667,5.246,6.25466666667,7.50233333333,9.7585,8.06191666667
310.38,5.85958333333,12.8353333333,9.47550000001,11.1507777778,5.284,6.32191666666,7.63125,9.80433333334,8.14208333334
310.75,5.83641666667,12.9186666667,9.40575,11.1452222222,5.24,6.17016666667,7.5345,9.78891666668,8.08533333333
311.12,5.83283333333,13.0158333333,9.4315,11.1014444444,5.1055,6.00383333333,7.50166666667,9.81141666667,7.99841666667
311.49,5.60125,12.9583333333,9.20308333334,10.9862222222,4.90783333333,5.70008333333,7.35891666666,9.69316666667,7.847
311.85,5.79916666667,13.2856666667,9.47375,11.2413333333,5.06066666667,5.82466666667,7.52966666667,9.86650000001,8.0165
312.22,5.67141666667,13.3505,9.40433333333,11.1332222222,5.00616666667,5.70808333333,7.45708333333,9.77733333335,7.83158333333
312.59,5.75608333333,13.5664166666,9.48391666667,11.2481111111,5.09116666667,5.715,7.52283333333,9.91524999998,7.86991666667
312.96,5.77283333333,13.6504166667,9.46591666666,11.3448888889,5.01983333333,5.74416666667,7.55366666667,9.90433333333,7.89108333333
313.33,5.84,13.8785,9.51475000001,11.4832222222,4.9105,5.71708333333,7.57375,9.89341666667,7.88041666666
313.70,5.74383333333,13.97425,9.36449999999,11.4877777778,4.73275,5.57041666667,7.50166666667,9.86916666665,7.77625
314.07,5.9325,14.3920833333,9.44391666666,11.6873333334,4.83658333333,5.78391666667,7.58066666667,10.01025,7.959
314.43,5.90525,14.5774166667,9.54000000001,11.708,4.83716666667,5.76016666667,7.68525,10.1368333333,7.97533333333
314.80,5.85858333333,14.88275,9.65358333333,11.9507777778,4.87491666667,5.83008333333,7.94633333333,10.32475,8.04908333334
315.17,5.8915,15.05675,9.75591666666,12.1814444444,4.99508333333,5.88258333333,8.03675,10.3848333333,8.05891666667
315.54,6.11991666667,15.26525,10.06175,12.4708888889,5.19916666667,6.12866666666,8.24991666667,10.54925,8.11016666667
315.91,6.18683333334,15.4315833333,10.18125,12.5027777778,5.30491666667,6.17775,8.42441666667,10.5505833333,8.23308333333
316.28,6.71391666666,16.0474166667,10.53975,13.0134444445,5.74591666667,6.56716666667,8.89541666667,11.0055833333,8.73016666666
316.64,6.55083333333,15.9323333334,10.51775,13.0228888889,5.47008333333,6.48141666666,8.76741666666,10.90325,8.57583333333
317.01,6.63491666667,16.3036666667,10.80425,13.2391111111,5.69525,6.63275,8.85425,11.25075,8.5775
317.38,6.54075,16.418,10.7828333333,13.2633333333,5.76908333333,6.53375,8.76966666666,11.273,8.4695
317.75,6.78308333333,16.6760833333,10.9860833333,13.5411111111,6.10758333334,6.722,8.97125000001,11.5441666667,8.71566666667
318.12,6.67516666667,16.6193333333,11.0101666667,13.5776666667,6.01908333333,6.6255,8.86874999999,11.50975,8.66275
318.49,6.44583333333,16.4150833333,10.78825,13.4791111111,5.81683333333,6.29633333334,8.55399999999,11.22975,8.34275
318.85,6.67366666667,16.5236666667,10.8893333333,13.5557777778,5.93708333333,6.34975,8.59083333333,11.3781666667,8.42625
319.22,6.72266666667,16.6303333333,10.8978333333,13.616,5.92341666667,6.37008333333,8.62558333334,11.4675833333,8.43466666667
319.59,6.57408333333,16.5471666667,10.7139166667,13.4893333334,5.85525,6.11591666667,8.40416666667,11.4278333333,8.33341666667
