wavelength,Back_LanVerm,Belly_LanVerm,Breast_LanVerm,Crissum_LanVerm,Crown_LanVerm,DorTail_LanVerm,Patch10_LanVerm,Patch11_LanVerm,Rump_LanVerm,Throat_LanVerm,WingTip_LanVerm
751.59,29.5713333333,52.5915333333,48.7725333333,37.5672,10.0908666667,10.5794,49.8693195402,6.65386666667,43.2662666667,12.7255333333,11.0255
751.90,29.4621333333,52.4028,48.6968,37.5752666667,10.1708,10.6442333333,49.8066252874,6.56946666667,43.216,12.6596,10.9866333333
752.22,29.4512,52.4008666667,48.7426666667,37.5624666667,10.145,10.7388333333,49.697954023,6.529,43.1938,12.5954666667,11.039
752.53,29.4832,52.5896,48.9369333334,37.6502666667,10.1162666667,10.7160666667,49.8832804598,6.436,43.409,12.5912666667,11.0593
752.85,29.5778666667,52.7258666667,48.9628666667,37.812,10.0941333333,10.6822333333,50.0212252873,6.417,43.6231333333,12.6660666667,11.1331
753.16,29.7488666667,52.8995333333,49.2462666666,38.0681333333,10.294,10.845,50.2566827586,6.55673333333,43.7074,12.7954,11.3121
753.47,29.7908666667,52.9226,49.386,38.1523333333,10.5432,10.9360666667,50.2161862069,6.47253333333,43.7587333333,12.9041333333,11.3866666666
753.79,30.0753333333,53.2278666667,49.5615333333,38.4264,10.7377333333,11.0295666667,50.5184344827,6.58186666667,43.9958,12.9888666667,11.5772
754.10,30.142,53.39,49.7028,38.6030666667,10.9162,11.0723,50.6509103448,6.63833333333,44.1719333333,13.1308666667,11.6335666667
754.42,30.1184,53.3717333333,49.6138,38.5293333333,10.8874,10.9159666667,50.6412,6.46206666667,44.1345333333,12.9871333333,11.4954333333
754.73,30.1209333333,53.4944666667,49.6102,38.5886,11.0695333333,11.1050333333,50.7534735632,6.613,44.1455333333,13.1182,11.8232666667
755.05,30.2346666667,53.6571333333,49.6431333333,38.6212666667,11.0063333333,11.0664666667,50.7327793104,6.68993333334,44.1748,13.2383333333,11.873
755.36,30.2266666667,53.81,49.7853333333,38.6269333333,10.9502666667,10.9463333333,50.772308046,6.67833333333,44.3168666667,13.294,11.7955333333
755.67,30.0306,53.5959333333,49.6122,38.3238666667,10.8164,10.6118,50.5553954023,6.56,44.1041333334,13.211,11.5752666667
755.99,29.7836666667,53.2246666667,49.1827333333,38.0512666667,10.7105333333,10.4407333333,50.1922183908,6.388,43.7335333333,13.0052,11.3825333333
756.30,29.997,53.2997333333,49.3878666667,38.2042666667,10.8532666667,10.8138,50.2438597701,6.61926666667,43.9730666667,13.2324,11.6019333333
756.62,30.0376666667,53.4405333333,49.4756,38.2598,10.8562,10.8313,50.3277057471,6.6904,44.1040666667,13.2678666667,11.7481
756.93,30.1087333333,53.7118,49.4910666667,38.3368666667,10.8694,10.8107,50.4266022989,6.7842,44.1688,13.3610666667,11.7986333333
757.24,29.9068666667,53.4820666667,49.3038666667,38.1795333333,10.8506,10.8208,50.2138873563,6.73013333333,44.1680666667,13.3274666667,11.7479333334
757.56,29.8567333333,53.3531333333,49.268,38.1609333333,10.8938666667,10.9432333333,50.0941471264,6.80886666667,44.1718666667,13.3649333333,11.8064333333
757.87,29.8888,53.2408,49.3708,38.1566,10.8340666667,10.9206,49.9367770115,6.89306666667,44.1240666667,13.3431333333,11.8611333333
758.18,29.9488666667,53.1048666667,49.3164,38.1284666667,10.6856666667,10.8442666667,49.8621885057,6.79266666667,44.0623333333,13.3588666667,11.7386
758.50,29.8385333333,52.6754,49.1298,37.9088,10.5785333333,10.7301,49.7914643678,6.6588,43.8746666667,13.1825333333,11.6652666667
758.81,30.1572,52.8462,49.3458,38.0488666667,10.9240666667,11.1969666667,49.9625218391,7.06453333333,43.9836,13.4750666667,12.0402333333
759.13,30.5306666667,53.0708,49.5387333333,38.4366666667,11.3569333333,11.8105,50.2944229885,7.47933333334,44.2637333333,13.9182,12.5275333333
759.44,30.8144,53.4495333333,49.9148,38.6883333333,11.5129333333,11.9364666667,50.6009149425,7.58366666667,44.4882666667,14.1516666667,12.6580666667
759.75,30.8520666667,53.5106666667,50.0173333333,38.7468666667,11.6868666667,11.9181333333,50.720662069,7.60559999999,44.4283333333,14.1758666667,12.6643333333
760.07,30.9857333333,53.5347333333,50.0930666667,38.8694666667,11.9012666666,12.1768666667,50.8543333333,7.76466666667,44.4918,14.4045333333,12.6700666667
760.38,30.8331333333,53.2534,49.9723333333,38.7031333333,11.7033333333,12.1870666667,50.7063586207,7.64353333333,44.3415333333,14.2358,12.5545666667
760.69,31.2234666667,53.5226,50.206,38.9021333333,11.8886666667,12.4489,50.8504781609,7.89019999999,44.4200666667,14.4669333334,12.7524333333
761.01,31.2291333333,53.4190666667,50.1341333333,38.6968666667,11.7912666667,12.3396333333,50.6414827586,7.82566666667,44.3398,14.3680666667,12.5859666667
761.32,31.4123333333,53.6607333333,50.2714,38.8006666667,11.8792666667,12.3517666667,50.8905471265,7.94546666666,44.6112,14.4404666667,12.5753666667
761.63,31.3282,53.7388666667,50.3126,38.8328666667,11.9347333333,12.2974333333,50.8448873563,8.00413333334,44.6682,14.4544666667,12.5744
761.94,31.6421333333,54.3480666667,50.8326,39.2939333333,12.2790666667,12.615,51.1543931034,8.3466,45.0409333333,14.8094666667,12.9875
762.26,31.2901333333,54.1032,50.5314666667,39.0243333333,11.8636,12.0893,50.8273241379,7.89093333333,44.8008666667,14.2804,12.593
762.57,31.3756666667,54.4030666667,50.7360666667,39.149,11.7872666667,11.9539666667,51.0852045977,7.80253333333,44.9833333333,14.161,12.4454333333
762.88,31.5854,54.5577333333,50.958,39.3668666667,11.9198,12.1059333333,51.3060758621,8.04713333334,45.2428666667,14.274,12.5906
763.20,31.4026,54.5033333333,50.8264666667,39.2393333333,11.7424,11.913,51.2165908046,7.94893333333,45.1113333333,14.1177333333,12.4299
763.51,31.3892666667,54.5089333333,50.8696,39.2050666667,11.6234,11.7493333333,51.2112735632,7.8626,45.1059333333,14.0111333333,12.4104
763.82,31.5904666667,54.7025333333,51.046,39.2802666667,11.7480666666,11.8487333333,51.3337218391,8.0432,45.3033333333,14.1843333333,12.5560666667
764.14,31.3007333334,54.5987333333,50.974,39.1219333333,11.4530666667,11.5809333333,51.2672321839,7.81819999999,45.2475333333,13.9674,12.3689
764.45,31.2541333333,54.5548,50.949,39.2088666667,11.4322,11.5274666667,51.3241172414,7.76593333333,45.1549333333,13.9840666667,12.4031
764.76,31.1775333333,54.4719333333,50.8788,39.255,11.4046666667,11.5959333333,51.3193310345,7.68073333334,45.0566666667,14.0271333333,12.4287666667
765.07,31.3720666667,54.5197333333,51.075,39.4302666667,11.5399333333,11.8765,51.4506045977,7.86433333333,45.2074666667,14.1033333333,12.5698666667
765.39,31.3570666667,54.3789333333,50.9484,39.4612,11.5294,11.9424,51.4422229885,7.82873333332,45.2814666667,14.0392666667,12.5165
765.70,31.5130666667,54.443,51.1068,39.6848666667,11.6483333333,12.2415666667,51.6301563218,8.07199999999,45.3844,14.3360666667,12.6725666667
766.01,31.3262666667,54.162,50.8099333333,39.482,11.6143333333,12.1875666667,51.3372068965,7.96293333334,45.1666,14.2780666667,12.6823
766.32,31.1946,53.9497333333,50.5450666667,39.2799333333,11.5371333333,12.2062,51.0544988506,7.91513333334,44.9232,14.3156666667,12.6659666667
766.64,31.2552,53.8718666667,50.5578,39.3658,11.6447333333,12.3605,51.0340344828,8.00040000001,44.9638,14.4632,12.8429
766.95,31.1067333333,53.7981333333,50.4212,39.3272,11.5674666667,12.4567,50.8612436781,7.93806666666,44.9284,14.4688,12.8610333333
767.26,30.6229333333,53.4782,50.0130666667,39.0922666667,11.2565333333,12.1787333333,50.5310436782,7.6886,44.5549333333,14.2477333333,12.6885666667
767.57,30.839,53.5164666667,50.2533333333,39.3780666667,11.5604666667,12.3653333333,50.7683471264,7.89466666667,44.5612,14.5567333334,12.8833
767.88,31.0388,53.748,50.3586666667,39.5342,11.6445333333,12.5006333333,50.8729103448,8.0736,44.7077333333,14.6867333333,13.0912
768.20,31.1743333333,53.9361333333,50.6172,39.6661333333,11.6618,12.4376333333,50.9970528735,8.15559999999,44.7862666667,14.8174,13.2025
768.51,31.526,54.3126666667,50.9160666667,39.9109333333,11.8011333333,12.4581333333,51.3547609196,8.28060000001,45.0601333333,15.0934666667,13.4028
768.82,31.6338666667,54.2136,50.6545333333,39.6727333333,11.829,12.2677666667,51.3082068965,8.38906666666,44.8832,15.1548,13.4983333333
769.13,31.9988,54.7094,50.9851333333,39.9584,12.1238666667,12.4785333333,51.8285287356,8.60039999999,45.3036,15.3530666667,13.7739
769.44,31.7752666667,54.5560666667,51.0673333333,39.7076666667,11.6894,12.1118,51.6259885058,8.23546666667,45.1435333333,15.0121333333,13.4109666667
769.76,31.9476666667,54.7796,51.3249333333,39.909,11.7962,12.1280666667,51.9446597701,8.21493333334,45.347,15.0440666667,13.3871333333
770.07,32.1546,54.7903333333,51.4346666667,39.8818,11.8257333333,12.2193,52.0214344827,8.23613333334,45.4121333333,14.9367333333,13.3277333333
770.38,32.5893333333,55.1371333333,51.7392,40.0546,11.9862666666,12.1801666667,52.3860804598,8.37853333333,45.6584666667,15.1315333333,13.3893
770.69,33.3303333333,55.5977333333,52.4364666667,40.4999333333,12.5098666666,12.6745666667,53.0416712644,8.79573333333,46.2402,15.4683333333,13.7141666667
771.00,33.6528666666,55.896,52.6882,40.7258,12.7688666667,13.0674666667,53.3895103448,9.04433333334,46.6068666667,15.7137333333,14.2442666667
771.32,33.4484,55.604,52.5915333333,40.6630666667,12.7945333333,13.0667,53.3317402299,8.8254,46.6152,15.7008666667,14.0675
771.63,33.312,55.2795333333,52.2399333333,40.3989333333,12.8795333333,13.2633666667,53.0380781609,8.85026666667,46.4748666667,15.6205333333,13.9013666667
771.94,33.2686,55.2873333333,52.1713333333,40.4069333333,12.9481333333,13.3858,52.9759241379,8.93506666666,46.4972,15.6819333333,13.9743333333
772.25,33.1652,55.3448,52.2902666667,40.5106666667,13.0125333333,13.6961666667,53.0323011494,9.00200000001,46.5732666667,15.8336,13.9888666666
772.56,33.0884666667,55.0281333333,51.946,40.3233333333,12.7305333333,13.5358666667,52.6777908046,8.93913333334,46.2335333333,15.6967333334,13.9579333333
772.87,33.2858666667,54.9620666667,51.9962,40.5069333333,12.9372666667,13.6042,52.8313149425,9.15086666667,46.4606666667,15.8776,14.1302666667
773.18,33.0606,54.8957333333,51.8993333333,40.4396,12.8714666667,13.5243333333,52.7064597701,9.03433333333,46.5352,15.6914,14.1931666667
773.50,33.0342666667,55.1210666667,52.0136,40.5525333333,12.8586666667,13.4910333333,52.8581103448,9.09139999999,46.7576666667,16.015,14.3994666667
773.81,32.5975333333,54.4726,51.4257333333,40.3287333333,12.8157333333,13.3138333333,52.341645977,9.02993333334,46.5103333333,15.8268666667,14.3245
774.12,32.4645333333,54.3394,50.9652666667,40.2123333333,12.7192,13.0345333333,52.0187793103,8.99879999999,46.2812666667,15.744,14.1303666667
774.43,32.5856666667,54.4336,50.9059333333,40.3261333333,12.9249333333,12.9661666667,51.8571471264,9.23259999999,46.3307333333,15.9289333333,14.1501333333
774.74,32.7116666667,54.5039333333,50.9058666667,40.1356,12.9399333333,12.9397333333,51.7790183908,9.4544,46.1673333333,16.0285333333,14.2494
775.05,32.6269333334,54.7963333334,51.1436666667,40.4036,12.8523333333,12.7701,51.9238758621,9.28360000001,46.2865333333,15.994,14.2097
775.36,32.4767333333,54.7967333333,51.0132666667,40.4688,12.9085333333,12.7903666667,52.0850896552,9.22266666667,46.3598666667,15.9468,14.1696
775.67,32.8488,55.2508666667,51.3550666667,40.8094666667,13.2216,13.0555,52.3079172414,9.52226666667,46.6800666667,16.3041333333,14.4308
775.98,32.6724666667,55.1194666667,51.2489333333,40.6269333333,13.3199333333,13.1248333333,52.1364114942,9.54753333333,46.7107333333,16.3904666667,14.3535666667
776.30,33.002,55.3684666667,51.1969333333,40.7707333333,13.641,13.7085333333,52.3962413793,10.0102666667,46.5822666667,16.8492,14.7025666667
776.61,33.276,55.2689333333,51.1514666667,40.934,13.8694666667,13.8795666667,52.4146528736,10.3625333333,46.4440666667,17.3427333333,14.8795
776.92,33.5054,55.3003333333,51.164,41.1842,13.9777333333,14.1278333333,52.569537931,10.5163333333,46.4946,17.4326,15.0001
777.23,33.4834666667,55.3951333333,51.3535333333,41.0548666667,13.7737333333,13.9322666667,52.6528344828,10.1894,46.2262666667,17.1634,14.6799666667
777.54,33.3958,55.3994,51.6484,40.995,13.5137333333,13.6022666667,52.6939195402,9.80726666667,46.1293333333,16.7484666666,14.5574
777.85,33.3368,55.3024666667,51.721,40.8884666667,13.2318,13.5134333333,52.6831862069,9.38446666666,46.0406,16.5057333333,14.2952
778.16,33.8312666667,55.8227333333,52.2669333333,41.4760666667,13.6722,14.0995333333,53.258308046,9.78820000001,46.5784,16.8466666666,14.6698333333
778.47,34.4330666666,55.9916,52.5366,41.7946,14.2817333333,14.5691,53.6194965517,10.3544,46.8782,17.3946666667,15.2229666667
778.78,34.5770666667,56.0716666667,52.6595333333,41.7384,14.0070666667,14.2993666667,53.5305149425,10.2187333333,46.7742,17.147,14.896
779.09,34.2971333333,55.7884,52.5186,41.6075333333,13.6789333333,13.9407,53.3812597701,9.8164,46.6086666667,16.6866,14.5427
779.40,34.2816,56.0154666667,52.8538,41.6970666667,13.6285333334,13.8129,53.5428321839,9.61813333333,46.5781333333,16.6428,14.5028333333
779.71,34.4375333333,56.3444666667,53.4502,42.0312666667,13.5934,13.5726,53.9975149425,9.61753333334,47.1979333333,16.5856,14.4225333333
780.02,34.6057333333,56.6362,53.6608666667,42.1828666667,13.5923333333,13.6057333333,54.1581724138,9.6228,47.5770666667,16.3658,14.5333
780.33,34.4023333333,56.3448,53.41,41.9042666667,13.5862,13.4730666667,53.8636298851,9.55560000001,47.2374666667,16.3332666667,14.3984666667
780.64,35.0414666667,57.0318,53.9092,42.5816666667,14.0714666666,14.2164666667,54.4624022988,10.1797333333,48.0310666667,17.1015333333,14.8387
780.95,35.4452,57.1446,54.0694666667,42.9864666667,14.6088,14.8074666667,54.6921057471,10.7166666667,48.3431333333,17.7919333333,15.3911
781.26,35.5580666667,57.2132666667,53.9760666667,43.2332,14.9768666667,15.1769666667,54.9032965517,11.2241333334,48.2486666667,17.9907333333,15.8025333333
781.57,35.5,57.2403333333,54.0582,43.3138,14.9806666667,15.0968333333,54.9194252874,11.372,48.2364666667,18.0505333333,15.9884333333
781.88,35.2929333333,57.1428666667,53.9722,43.1236,14.8186666667,15.0793,54.6484850575,11.4208,48.2069333333,17.8482666667,15.9612333333
782.19,35.3309333333,57.1158666667,54.0662666667,43.1520666667,15.0906,15.2936,54.6198827586,11.6903333333,48.2545333333,18.1599333333,16.3553333333
782.50,35.4561333333,57.2252666667,54.1642,43.1364,15.0109333333,15.2971333333,54.5449034483,11.8466,48.1495333333,18.1911333333,16.5633
782.81,35.6248666667,57.1246,54.1972,43.2472666667,15.1488666667,15.4068,54.4204275862,12.0057333333,48.2423333334,18.3522666667,16.8524
783.12,35.3393333333,56.9128666667,54.0180666667,43.0711333333,14.8948666667,15.4455333333,53.938954023,11.8198666667,47.8918,18.2541333333,16.8567333333
783.43,34.7938666667,56.4392,53.8805333333,42.6594,14.665,15.3832333333,53.6057057471,11.7522,47.4150666667,18.2256666667,16.6426
783.74,34.6787333333,56.4702,54.0952,42.6382666667,14.6464,15.3152,53.4989701149,11.8580666667,47.4206,18.2169333333,16.6707
784.05,34.7278,56.6564,54.3732,42.7971333334,14.8173333333,15.2865,53.6137908046,12.0203333333,47.2416,18.3934,17.0541333333
784.36,33.9635333333,55.8911333333,53.4644666667,41.9684,14.1682666667,14.6202,52.7609724138,11.2174666667,46.5316666667,17.7982666667,16.2964333333
784.67,33.4326,55.6038,53.2134,41.34,13.5111333333,14.0445333333,52.0826505747,10.4714,46.2572666667,17.2580666667,15.5210333333
784.98,33.3498666667,55.4990666667,52.8787333333,41.1490666667,13.5108666667,14.2114666667,51.776754023,10.3903333333,46.0343333333,17.3631333333,15.3812
785.29,33.6830666667,55.7844666667,52.9796666667,41.5422,13.9132666667,14.5569,52.1825103448,10.7093333333,46.3829333333,17.9108,15.8811666667
785.60,33.2849333333,55.286,52.5611333333,41.3139333333,13.8508,14.5299333333,51.8553471265,10.661,46.0198666666,17.8936,15.8641333334
785.91,32.6851333333,54.6859333333,52.0127333333,40.9684666667,13.5454,14.0515333333,51.3910574713,10.056,45.5303333333,17.7230666667,15.4322333333
786.22,33.0559333333,55.2715333333,52.3306,41.3399333333,13.9634,14.4511333333,51.9479310345,10.2336666667,45.9137333333,18.0342,15.7531666667
786.53,33.1234,55.0243333333,52.1438666667,41.4578,14.2468,14.5616333333,51.944337931,10.3052,45.7686666667,18.1807333333,15.8640333333
786.84,32.999,54.805,51.808,41.2180666667,13.8404666667,14.2266333333,51.5463356322,9.82913333333,45.5217333333,17.6984,15.5158666667
787.14,33.5819333333,55.6588,52.3428,41.7211333333,14.1633333334,14.6988,52.170554023,9.92913333334,46.1886,18.0685333333,15.8806666667
787.45,34.2361333333,55.9698,52.7592,42.0586,14.7080666666,15.2974333333,52.5590275862,10.357,46.8481333333,18.4550666667,16.3606333333
787.76,34.5398,56.1840666667,53.0104,42.3533333333,15.0928666667,16.0839666667,52.7960505747,11.0170666667,47.0194,18.9681333333,16.7984333333
788.07,34.4443333333,55.9246666667,52.7685333333,42.0708666667,14.7324,15.7254666667,52.7080022988,10.7677333333,46.7072,18.7891333334,16.4802666667
788.38,34.3388666667,56.2372666666,53.0782,41.9020666667,14.1137333333,14.939,53.0062643678,10.257,47.0906,18.2142666667,16.0699666667
788.69,33.9172666667,55.6616,52.4948,41.2278666667,13.3819333333,14.2448666667,52.3324321839,9.65746666667,46.3859333333,17.5144666667,15.3846333333
789.00,34.1026666667,55.7805333333,52.4434,41.3273333333,13.4352,14.1968333333,52.2883793103,9.64546666667,46.4366,17.6018,15.4034
789.31,34.7491333333,56.5392666667,53.3025333333,41.9368666667,13.7807333333,14.5718,53.1967494253,9.93826666666,47.2648,17.9089333333,15.7927666667
789.62,34.8500666666,56.1734666667,53.1438,42.0932666667,13.9524,14.788,53.045245977,10.296,47.0458,18.0614666667,15.9257333333
789.92,35.1112,56.4288,53.3372666667,42.2105333333,14.2967333333,15.1187333333,53.1604229885,10.6313333333,47.2133333334,18.2968666667,16.2909333333
790.23,35.2891333333,56.518,53.4377333333,42.3293333333,14.6306,15.237,53.4414827586,10.8836,47.4218,18.4577333333,16.4116333333
790.54,34.9249333333,55.8181333333,52.9234666667,41.8756,14.5676666667,15.0264666667,52.871691954,11.0922666667,47.0402,18.3882,16.3174
790.85,34.1471333334,54.8047333333,52.1538,41.2617333333,14.0157333333,14.5622333333,52.0691517241,10.8055333333,46.3624666667,17.9861333333,15.8404
791.16,34.2583333333,55.0766,52.5959333333,41.4876,13.7893333333,14.2434,52.1461172414,10.5029333333,46.4962,17.843,15.4944
791.47,34.9424666667,55.8794,53.3333333333,42.2424666667,14.6822,15.2374333333,52.9610068965,11.2990666667,47.1395333333,18.456,16.2850333333
791.78,35.0399333333,55.5153333333,52.9704666667,42.2251333333,15.1004666667,15.7939333333,52.5608942529,11.6528,46.8352666667,18.7686,16.5477
792.08,34.6176,55.3889333333,52.8206,42.0951333333,15.1304,15.7704333333,52.3349931035,11.5274666667,46.7017333333,18.5098666667,16.3664
792.39,34.3352666667,55.2127333333,52.695,41.8972666667,14.641,15.8024,52.2210505747,11.2766,46.5425333333,18.2978,15.8643
792.70,33.9366,54.7643333333,52.2634666667,41.5014666667,14.5222666667,15.9202666667,51.7022758621,11.1932666667,45.918,18.3266666667,15.6141333334
793.01,33.8203333333,54.8385333333,52.2664666667,41.3722666667,14.4799333333,15.8874,51.5921977012,11.1687333333,46.0338,18.4417333333,15.6351666667
793.32,33.7796,55.2164,52.3962666667,41.5750666667,14.3953333333,15.6066666667,51.7793816092,11.1200666666,46.2963333333,18.4025333333,15.5287666667
793.62,34.2678,55.9803333333,53.1456,41.9628666667,14.7194,15.8775666667,52.5748758621,11.3792,46.7382666667,18.9225333334,16.1234
793.93,34.5554,56.6552,53.8446666667,42.4394666667,14.6006666667,15.7163333333,53.2219747126,10.8668,47.3636,18.7509333333,15.8383333333
794.24,34.3116666667,56.9510666666,53.7793333333,42.2752666667,14.0842666667,15.0876,53.151,10.3482,47.4903333334,18.2844666666,15.3515333333
794.55,34.008,56.5192,53.2708,41.9303333333,14.008,14.9598,52.8812229885,10.3574,47.2208,18.083,15.4557
794.86,33.3643333334,55.8881333333,52.8964666667,41.5927333333,13.6599333333,14.4671333333,52.2589632184,10.1786666667,46.8960666667,17.8689333333,15.2172666667
795.16,32.7413333333,55.5202666667,52.7016,41.2546,13.0859333333,13.6889666667,52.0905747126,9.51186666666,46.6312666667,17.3138666667,14.8022666667
795.47,33.329,56.1018,53.3288666667,41.7010666667,13.2226,13.8715333333,52.6840022989,9.67446666665,47.0298666667,17.5592,15.0453
795.78,33.5982,56.7632666667,54.1055333333,41.8226,13.2390666667,13.4097,53.3940068966,9.36473333333,47.4658,17.284,15.1784
796.09,33.7028666667,56.8942666667,54.1221333333,41.6633333333,13.1756666667,12.8667333333,53.4814804598,9.182,47.7754666667,16.8132,14.8793333333
796.40,33.8306,57.2438,54.3918666667,41.6929333333,13.0002666667,12.4618666667,53.6606367816,8.78393333333,47.7936666667,16.418,14.4764333333
796.70,33.5739333333,56.6032,53.6106,40.8946,12.6065333333,12.0232333333,52.9178344828,8.238,47.1527333333,15.9854666667,13.9351333333
797.01,33.2973333333,55.8604,52.8242666667,40.5089333333,12.3379333333,11.8243666667,52.0568873563,7.95486666667,46.5134666667,15.6802,13.5901666667
797.32,33.0516,55.0324666667,52.1395333333,39.9598666667,12.0904,11.8354333333,51.4878850575,8.20040000001,45.7589333333,15.5868666667,13.7782333333
797.63,33.1855333333,55.2074,52.1676666667,40.0044666667,12.5262,12.2730333333,51.6971724138,8.61686666668,45.6176,15.7184666667,14.0797
797.93,33.8962,56.2893333334,52.9627333333,40.8145333333,13.0679333333,12.7843333333,52.5139494253,9.16033333333,46.4652666667,16.0603333333,14.5962333333
798.24,34.5226666667,56.6550666667,53.2404,41.2822,13.2729333333,13.0313666667,52.9758505747,9.30073333333,46.8989333333,16.3019333333,14.6667333333
798.55,34.8194,56.7181333333,53.1034666667,41.4533333333,13.4317333333,13.4154333333,53.0636528735,9.55933333334,46.6900666667,16.4463333333,14.7071333333
798.85,34.8892,56.6338,53.2484666667,41.7538666667,13.7953333333,13.8637,53.3948045977,10.0707333333,46.7468,16.9308,15.0260333333
799.16,35.3888666667,56.6430666667,53.3569333333,42.3244,14.644,14.7196333333,53.5376574713,10.8156,47.0013333333,17.6709333333,15.7401333333
799.47,35.9283333333,56.7822,53.6635333333,42.8024666667,15.2866,15.7042333333,53.8503816092,11.8942,47.3179333333,18.5374666667,16.5321
799.78,35.5491333333,56.2989333334,53.3759333333,42.4009333333,15.2692666667,15.7176,53.5123218391,12.0474666667,47.2362,18.548,16.5813333333
800.08,35.8650666667,56.7408,54.1707333333,42.728,15.7789333333,16.4847,54.0647494253,12.6777333333,47.6478,19.0523333333,17.2481
800.39,36.107,57.1095333333,54.7736666667,43.2311333333,16.1946,17.1361666667,54.6808114942,13.1727333333,48.1556666667,19.3284666667,17.7128
800.70,35.8634,56.6788,54.2758666667,42.8718,16.1952666667,16.7228666667,54.2946482758,12.7374666667,47.7899333333,19.1745333333,17.353
801.00,35.12,55.6398,53.546,42.1282,15.1496,15.6248333333,53.5215448276,11.5367333333,47.0775333333,18.4114,16.4391
801.31,34.5898666667,55.0584666667,52.9794,41.4210666667,14.6148666667,15.1807,53.2291103448,11.0644,46.5171333333,18.0554,15.8413333333
801.62,34.6358,55.2373333334,52.8708666667,41.3919333333,15.1428666667,15.7173666667,53.2586252874,11.5139333333,46.5324,18.3594,16.1571333333
801.92,35.1433333333,55.6221333333,53.4579333333,41.8998,15.7715333333,16.1581,53.7334137931,12.1916,47.0456666667,19.1124666666,16.8213
802.23,35.3577333333,56.0058666667,53.7722,42.1441333333,16.2603333333,16.5121333333,53.7342321839,12.5254666667,47.6490666667,19.6409333333,17.5069
802.54,34.9616,55.6297333333,53.1698666667,41.6234666667,16.1594,16.3871333333,53.2759954023,12.3484666667,47.4635333333,19.6039333333,17.4239333333
802.84,34.0836,55.1763333333,52.31,40.8794,15.539,15.7301333333,52.4367011494,11.535,46.5772,18.9368,16.95
803.15,34.2043333333,55.1446,52.2345333333,40.8215333333,15.4169333333,15.8796333333,52.480829885,11.6653333333,46.5231333333,18.9903333333,17.1566666667
803.46,34.0741333333,54.5186,51.6986666667,40.7653333333,15.2740666667,15.7038,52.0422206897,11.7877333333,46.1236,18.9432666667,17.1604333333
803.76,33.8368,53.9687333334,51.0752666667,40.3958666667,14.9755333333,15.313,51.1667126437,11.6764,45.6598,18.9296,16.8011
804.07,34.1561333333,54.6685333333,51.7172,40.9164,14.9839333333,15.9226333333,51.4467172414,12.0916,46.0458666667,19.123,17.0732333333
804.38,34.8229333333,55.2012666667,51.9116,41.4458,15.8756666667,17.0767,51.7143287356,13.1877333333,46.492,19.9417333333,18.1368333333
804.68,35.1001333333,55.0663333333,51.8368666667,41.6992666667,16.307,17.3255666667,51.850170115,13.3864,46.5797333333,20.3137333333,18.5541666667
804.99,34.6092666667,54.5752,51.3806,40.9398,15.3396666667,16.5984666667,51.2071563218,12.7294666667,46.0432666667,19.8149333334,17.9353333333
805.30,34.6218,54.7828,51.3324,40.8882666667,15.3147333333,16.7862333333,51.246770115,12.6501333333,46.1199333333,19.9658,17.8696333333
805.60,34.3478,54.9575333333,51.1144,40.7594666667,14.5326666667,16.232,51.3903494253,12.0538,45.9721333333,19.1904,17.029
805.91,34.2293333333,54.9734666667,51.1211333333,40.8300666667,14.118,15.8745,51.3944597701,12.0525333333,45.7706666667,18.7800666667,16.6135333333
806.21,34.3582666667,54.9731333333,51.4936666667,40.9684,13.8814666667,15.6521,51.710183908,11.9958,46.0363333333,18.7907333333,16.5437666667
806.52,33.8562,54.9804666667,51.3203333333,40.8106,13.3332,15.0404,51.6660436782,11.4875333333,45.6784,18.2432,15.8588333333
806.83,33.6522666667,55.3272,51.361,40.7974666667,13.0781333333,14.7582666667,51.8841655173,11.0208666667,45.8267333333,18.0064666667,15.4120666667
807.13,33.7400666667,56.1866,51.6354666667,41.2368666667,13.1488,15.0285666667,52.5853586207,11.1255333333,46.2490666667,18.2424666667,15.6062333333
807.44,33.924,56.4781333333,52.0154666667,41.6462,13.9184666667,15.5727666667,53.2666183908,11.8076666667,46.6720666667,18.589,16.1662333333
807.74,34.3222,57.7151333333,53.3447333334,42.529,14.0494666666,15.5128666667,54.537075862,11.8498666667,47.4508666667,18.7212666667,16.0783333333
808.05,34.4971333333,58.6314666667,54.269,43.1112,13.8244666667,15.3040333333,55.0309333333,11.8188,48.1696666667,18.7602,16.0263333333
808.35,35.0220666667,58.6220666667,54.5705333333,43.5825333333,14.6994,15.5263333333,55.5380022989,12.3482666667,48.6544666667,19.0266666667,16.5876
808.66,34.1846,57.9762666667,54.3572,42.9285333333,14.238,14.7171666667,54.8558804598,11.7856666667,47.9702666667,18.1192,16.0565666667
808.97,33.4578,56.714,53.3156666667,41.5868666667,13.7478,14.1563666667,53.6809264368,11.113,46.7553333333,17.5074,15.4944
809.27,33.1156,56.5275333333,53.0005333333,41.4579333333,13.0732,13.7266333333,53.2470206896,10.4536666667,46.4912,17.0417333333,15.1088
809.58,33.1400666667,56.117,52.4396,41.5457333333,13.1702666667,14.0579333333,52.608508046,10.634,46.2318666667,16.9444666667,15.2657
809.88,32.7858,55.6447333333,52.1106666667,41.2590666667,12.6824666667,13.7805,52.0419908046,10.365,45.949,16.6302666667,14.7870333333
