wavelength,Back_PlaCram,Belly_PlaCram,Breast_PlaCram,Crissum_PlaCram,Crown_PlaCram,DorTail_PlaCram,Rump_PlaCram,Throat_PlaCram,WingTip_PlaCram
221.98,-3710.0,-3433.33333334,-4280.0,-2590.0,-2346.66666667,-980.196078432,-2964.44444445,-1596.66666667,-4323.33333334
222.36,3026.66666667,2373.33333333,3600.0,1013.33333333,1106.66666667,246.666666666,2223.33333333,336.666666666,3383.33333333
222.74,157.407366667,119.629666667,216.6667,35.7406666666,53.3333333333,6.1329019608,111.728333333,37.9630333334,187.4074
223.11,112.1875,90.4166666666,145.520833333,25.0,50.8333333333,23.2475490196,84.3055555556,33.9583333333,112.1875
223.49,123.466666667,99.2,169.066666667,5.33333333326,57.0666666667,29.6392156862,87.9555555555,20.2666666667,119.866666667
223.87,91.2121333334,65.4546000001,161.212266667,-43.1816666667,21.2121333333,6.9964921568,46.1112666666,-43.9393333333,96.6669000001
224.24,59.0599666665,50.4275333334,107.9487,-20.5983333333,13.5044000001,7.64198627444,30.7123111111,-11.1111333333,58.2906666666
224.62,46.6666333333,42.8571333333,97.1428333334,-24.2856,8.57133333334,-4.01024901968,24.1269777777,-3.65073333333,53.6507000001
225.00,-7.33333333334,-27.4666666667,85.7333333334,-132.8,-68.2666666667,-82.3215686275,-27.9555555556,-102.533333333,1.20000000007
225.38,13.8775666667,0.680266666667,60.8162666666,-43.7414666667,-17.0066,-21.0922333333,11.9500888889,-30.2721999999,17.6870666666
225.75,-1.9488,-9.53853333332,42.1540333333,-30.8204,-20.0,-9.19448235295,11.1452888889,-18.8717333333,11.8460666667
226.13,-2.51143333334,-6.11866666665,37.0772666667,-32.7852666667,-12.2372666667,1.4611882353,11.9483666667,-16.8494,8.72153333333
226.51,4.38593333334,-2.73679999999,37.4387333333,-15.7192,-2.52640000001,4.28686862744,15.3450555555,-8.38579999999,14.7016333333
226.88,9.75073333334,3.80060000001,32.1807,-5.91896666665,3.48899999999,11.4403431373,18.3488555556,-2.9284,18.4111333333
227.26,5.73106666666,1.696,21.2864666667,-7.48536666668,1.8128,10.1067607843,16.1404777778,-2.48546666668,18.1287
227.64,8.48036666664,5.29406666667,15.5392333333,-3.43143333333,4.70586666668,10.2999529412,16.9362888889,0.75966666666,21.7156666667
228.01,13.1348,10.5076666667,18.4547666667,5.05523333333,8.5652,14.3358411765,20.9199333333,5.51883333334,21.6558333333
228.39,14.0926333333,11.2222666667,17.9813333333,7.22223333333,9.18513333333,17.270154902,21.4567444444,7.42573333334,20.3703333333
228.76,14.1433,12.0562,16.8847,7.6947,10.2179333333,19.1349745098,19.9377,6.32373333332,17.6946666667
229.14,17.2957,17.0815333333,18.8487666667,12.6641333333,13.1994,22.5229980392,21.5172666667,11.1379666667,20.8969666666
229.52,17.7059666667,17.9467333333,21.0775,14.0937,13.2064666667,23.196154902,21.4363666667,10.7352333333,20.621
229.89,15.3260666667,17.1497333333,17.488,11.7149666667,9.44460000001,20.3254098039,18.0717222222,8.79220000001,17.1737666667
230.27,14.9653,16.3888,17.9859,12.4768666667,7.98613333333,18.1257176471,16.3579777778,7.53473333333,16.2500333333
230.65,18.3618666667,19.2264666667,20.0000666667,16.3708333333,12.173,20.5796392157,18.8433555556,10.4552333333,18.5325
231.02,17.545,17.9506,20.0787333333,15.5742666667,11.2612666667,21.4772117647,17.0270111111,9.27926666668,16.1824
231.40,17.4483666667,18.6754666667,22.3887666667,16.4278,11.8785333333,21.965972549,17.6582555555,9.56576666666,16.3950333333
231.78,16.5043666666,17.0563333333,23.6253666667,15.9848666667,10.1081333333,21.7119156863,16.8000444444,7.73803333333,14.4047
232.15,17.892,17.7778,24.3925333333,16.2719666667,11.1525333333,23.3570509804,17.4524666667,8.19296666666,16.6667
232.53,19.8577333333,20.2439333333,25.8435666667,17.7338333333,14.5326666667,24.1009235294,18.3739555555,8.64833333333,19.0854666667
232.90,20.9779333333,21.8297333334,27.2659666667,19.2114666667,15.9830666667,25.3738568627,21.1847,10.6730333333,20.7675666667
233.28,20.9436333333,21.4153333333,28.7078666667,18.7999666667,15.6922666667,24.6535901961,21.3571666667,11.0461,20.9947333333
233.66,24.3591,24.9382,28.8033333333,22.2319666667,19.5821333333,28.4569352941,25.2579222222,15.1947333333,25.793
234.03,26.8208666667,26.3584,32.5624,24.7784666667,22.3122,31.0036215686,28.2081666667,16.8497,28.0732666667
234.41,27.9778333333,27.7378,32.3269,25.2078333333,23.8782,31.6849313725,29.7014888889,19.1781333333,29.5382
234.78,26.5453,27.9178,32.2222,25.014,23.324,32.5463784314,29.6420555555,18.7395333333,29.9439
235.16,29.3840333333,30.0000666666,34.6376666667,26.9655,26.0869333333,34.0910843137,33.0313333333,21.1776333333,33.4783
235.54,30.7859,31.3644666666,34.9655666667,28.2901666667,27.1330666667,34.6475235294,34.4734,22.4783666667,34.2057666667
235.91,31.0886666667,31.9832,34.1519666667,29.5949,27.5612,35.0364058823,34.8831666667,23.6201666667,34.2533
236.29,30.1606333333,30.9558666667,32.8837333333,28.8355,27.0682666667,32.9751666667,34.1846,24.0802,33.2529666667
236.66,30.9077,31.6553333333,33.7989,30.8696333333,27.3379333333,34.0242137255,35.3496444445,26.5066,33.3486333333
237.04,28.8620333333,29.5301333333,31.9161666667,28.9427,25.2717333333,30.9331568628,32.2710777778,23.2451333333,31.7401333333
237.41,29.9448666667,31.1432,32.4588333333,30.4339333333,27.1074666667,32.5677352941,32.9338777778,26.0331,32.7066333333
237.79,26.1496666667,27.7707333333,29.7344666667,27.3095,23.5918666667,28.9887686274,29.2709444445,22.8162666667,29.0287333333
238.17,24.5007333333,26.8556,27.3616666667,26.1267666667,22.5642,27.5300647059,27.5304666667,21.0998333333,27.9622333333
238.54,23.9803,26.3397333333,27.6667,26.5555,21.5294666667,27.249845098,26.8387444444,20.5165,27.5620666667
238.92,22.1633666667,23.5954666667,24.3326333333,24.4302666667,18.4399333333,24.6804235294,23.9062333333,18.0500666667,24.4302666667
239.29,20.6318333333,22.4926666667,22.5911333333,23.1014666667,16.4289333333,22.8193254902,21.9034888889,16.3188666667,22.6260333333
239.67,19.3641,21.6119333333,21.8365666667,22.0614333333,15.2084,22.0350156863,20.5373666667,15.5866333333,21.9132
240.04,18.1560666667,20.5267333333,20.1165666667,20.1773666667,13.8498666667,20.7562039216,18.6794777778,15.1469,20.4053666667
240.42,16.5926666667,18.7056,19.1121666667,19.1260333333,13.0188666667,19.9230215686,17.0427333333,13.9945333333,19.2973
240.79,14.6567,16.4855333334,16.4811333333,16.3801,11.5634,18.4790313725,14.8673,11.6603666667,18.1037
241.17,15.5036333333,16.3740666667,16.6022,16.3815666667,12.1626666667,18.7016901961,15.5391333333,12.0903333333,18.6318666667
241.54,14.6048666667,14.7524666667,15.3145,15.3250333333,11.2398666667,17.1895078431,14.3766555556,10.1546333333,17.5236666667
241.92,13.9987666667,13.8030666667,14.3805333333,14.3476666667,10.5545333333,16.1793137255,13.5681777778,9.27256666666,16.8883
242.29,14.4567666667,14.2174,14.7450333333,14.6286333333,11.1111333333,16.3130764706,14.0844,10.0397333333,17.379
242.67,14.6072666667,14.2924,14.5188,14.5809,11.3327333333,16.4009411765,14.2149888889,9.99416666666,17.3404
243.05,15.2117,15.3344666667,15.5830333333,15.4231333333,12.5271333333,16.9349764706,15.1209444444,11.2035333333,18.2362333333
243.42,15.1132,14.8726,15.3818333333,15.2348333333,12.677,16.1871176471,14.968,11.2168333333,18.0759333333
243.80,14.9199666667,14.3892666667,14.6757666667,14.8919,12.4122666667,15.454445098,14.4828666667,10.5616,17.8545
244.17,15.1787666667,14.7188,15.2505666667,15.0512666667,12.9343333333,15.7601745098,15.0929111111,10.6623,18.4595333333
244.55,15.8326,15.2892666667,15.4250333333,15.0664333333,13.1864,15.9192882353,15.4449333333,10.573,18.8507
244.92,15.6465333333,15.0396,14.9392666667,14.7218333333,12.8776,15.3882294118,15.4204333333,10.4531,18.5639666667
245.30,13.5458333333,13.3582666667,12.9957666667,12.9782666667,11.1077333333,13.7447862745,13.3031777778,9.11463333333,16.4291333333
245.67,12.4153,12.1001333333,11.9636,11.5345666667,9.9908,12.6031823529,12.2439,8.17566666667,15.2759
246.05,12.2664,11.6413333333,11.7591333333,10.9722666667,9.91159999999,12.253645098,11.913,8.09146666667,14.9306
246.42,11.9339666667,10.9228,10.9554,10.4343666667,9.53099999999,11.6285098039,11.3129333333,7.63356666667,14.2119333333
246.79,10.7705333333,9.42866666667,9.66706666666,8.9801,8.5068,10.5023352941,10.1161333333,6.81086666667,13.2068666667
247.17,9.96976666667,8.38426666667,8.54653333334,7.78606666667,7.45866666667,9.66785490196,9.17349999999,5.88326666667,12.3642333333
247.54,10.0603666667,8.61800000001,8.96096666666,8.28496666667,7.78673333333,10.1213019608,9.43674444443,6.29543333333,12.4939333333
247.92,9.63519999999,8.21526666667,8.60963333333,7.8026,7.59466666667,9.82115882352,9.23496666667,6.03803333333,11.9848
248.29,9.76536666667,8.3074,8.6694,7.85503333333,7.69606666667,9.66525882352,9.25424444444,6.14426666667,11.9847
248.67,9.37326666665,7.8494,8.29796666667,7.43776666667,7.29326666667,9.2175627451,8.95794444445,6.1336,11.4884666667
249.04,9.16743333332,7.75133333333,8.47453333333,7.4896,7.12973333333,8.99399215686,8.94267777777,6.01493333333,11.2828333333
249.42,9.60469999999,8.24126666667,9.1405,8.05183333333,7.4472,9.49652941177,9.41483333333,6.4221,11.7185666667
249.79,9.44053333334,8.218,9.06523333334,8.09286666666,7.21373333333,9.46852745098,9.18615555555,6.25566666667,11.6157333333
250.17,9.66696666667,8.59580000001,9.54303333334,8.65779999999,7.40273333333,9.83139803922,9.49836666667,6.57563333333,11.7394
250.54,9.39900000001,8.67273333333,9.73343333334,8.57639999999,7.18780000001,10.0555745098,9.37718888887,6.48206666666,11.5857
250.92,9.71806666667,9.25580000001,10.4448,9.18093333333,7.43746666666,10.3649352941,9.63231111111,6.7547,11.7392666667
251.29,10.5217666667,10.0366666667,11.5585666667,10.1126333333,8.46899999999,10.9114058824,10.2735888889,7.57713333334,12.2297666667
251.66,9.4997,9.17793333333,9.89726666666,8.78,7.12413333333,9.8803627451,9.11685555556,6.22586666667,11.2056666667
252.04,9.3882,9.04613333333,9.55206666666,8.83663333334,6.56546666667,9.43614117647,8.41603333334,6.11276666667,10.7199666667
252.41,8.79633333334,8.45966666666,8.7543,8.51660000001,6.02266666667,9.12903137255,7.75217777778,5.32433333334,10.1411
252.79,8.84620000001,8.8538,8.914,8.85386666666,6.21520000001,9.17625490196,7.97354444445,4.96613333333,10.4088666667
253.16,9.37926666665,9.33126666667,9.39696666666,9.47770000001,6.92413333333,9.81069215686,8.24894444444,5.56906666667,10.9665333333
253.54,9.81506666666,9.64546666668,9.31096666666,9.77186666667,7.59893333334,9.9558254902,8.67538888888,6.08396666666,11.2058333333
253.91,10.1481333334,10.2754,9.59153333334,10.2544666667,8.19013333334,10.3907666667,9.18676666666,6.5078,11.2662333333
254.28,9.65223333332,10.0374666667,9.18686666666,9.97043333334,8.02046666667,10.2226039216,8.51082222222,6.32696666666,10.9899
254.66,10.7626666667,11.0422666667,10.5840666667,11.1790666667,9.22593333333,10.7674078431,9.56511111112,7.16676666667,12.0006
255.03,11.2095666667,11.6480666667,11.0233333333,11.6306666667,9.68179999999,11.4164058824,10.1758777778,7.49503333333,12.4677333333
255.41,10.4384333333,11.1592666667,10.5614666667,11.0871666667,8.6966,11.1147490196,9.81582222221,7.44143333333,11.9097
255.78,10.9757333333,11.6294,11.8866333333,11.5551666667,9.55393333333,11.5446098039,10.8022777778,8.13526666666,12.5866
256.15,11.5382666667,11.9987333333,12.5345,12.1458333333,10.1754,12.2725450981,11.5696888889,8.66549999999,13.0953333333
256.53,12.0766666667,12.4674,13.3394,12.5617666667,11.2656,12.9444235294,12.5444666667,9.60670000001,13.6687666667
256.90,11.6978,11.5274666667,12.6289666667,11.9023666667,11.0334666667,12.6707862745,11.9807666667,9.41213333333,12.9697333333
257.28,10.5771333333,10.1811333333,11.1257,10.2019666667,9.85000000001,11.3873823529,10.7805555556,7.8547,11.8815
257.65,9.4752,8.78866666667,9.80573333334,8.75180000001,8.28493333333,10.2273117647,9.8574,6.69906666667,10.9084666667
258.02,9.50119999999,8.47146666667,9.65623333334,8.44773333333,8.08986666667,9.88889607843,9.92102222223,6.8495,10.9998
258.40,8.86670000001,7.78786666667,8.7104,7.4668,7.44473333333,8.83535882353,9.44283333333,6.09083333333,10.4060333333
258.77,8.0144,6.7476,7.65943333334,6.39103333333,6.42106666667,8.29412352941,8.48762222223,5.38936666667,9.65873333332
259.15,7.94673333333,6.5164,7.2626,6.22516666667,6.46,8.03095490196,8.39815555555,5.28186666667,9.64023333333
259.52,7.95776666666,6.41386666667,7.00173333333,6.23486666667,6.60293333333,8.03744117647,8.26094444445,4.95093333333,9.6883
259.89,7.77596666666,6.06,6.599,6.01066666667,6.30953333333,7.8713627451,7.9748,4.71383333333,9.41630000001
260.27,7.85776666667,6.0576,6.72066666667,5.92876666667,6.43573333333,7.91671960784,7.93214444444,4.72896666667,9.54686666668
260.64,7.51696666667,5.54393333334,6.30813333333,5.53946666667,5.88613333333,7.49173333333,7.49141111111,4.2522,9.23376666667
261.01,7.2974,5.35906666667,6.08606666667,5.3493,5.5952,7.29378039216,7.30184444445,4.14336666667,9.19543333334
261.39,7.16753333333,5.24886666667,6.09973333333,5.4243,5.40086666667,7.0702882353,7.15871111111,4.20343333333,9.07410000001
261.76,7.18716666667,5.24986666667,6.27013333333,5.5444,5.60993333333,7.03423529412,7.17212222222,4.25943333333,9.20209999999
262.13,7.143,5.2814,6.39213333333,5.567,5.81353333333,6.99224705882,7.08023333333,4.38806666667,9.18703333333
262.51,7.24879999999,5.30306666667,6.55356666667,5.84263333333,5.96753333333,7.22157647059,7.21432222222,4.50416666667,9.31553333333
262.88,7.62723333334,5.55266666667,6.77793333333,6.38033333333,6.43273333334,7.2293627451,7.47474444444,4.6959,9.59790000001
263.25,6.93449999999,4.79066666667,6.33743333333,5.89106666667,5.82613333333,6.54982745098,6.70356666667,4.14953333333,8.8916
263.63,6.53756666667,4.30206666666,6.11583333333,5.49693333333,5.29593333333,5.8422372549,6.28327777778,3.8482,8.36903333333
264.00,6.3052,4.23853333333,6.29573333333,5.58076666667,5.09706666667,5.7198745098,5.98413333333,3.86376666667,8.00886666667
264.37,5.42603333333,3.33946666667,5.52623333333,4.65576666667,4.16106666667,5.04855882353,5.30348888889,2.92653333333,7.247
264.75,5.23716666667,3.35586666667,5.40816666667,4.50816666667,4.2232,4.55961176471,5.23305555556,2.79796666667,7.16553333333
265.12,5.32693333333,3.1168,5.36333333333,4.30073333333,4.30273333333,4.44270392157,5.29856666667,2.59456666667,6.92776666667
265.49,5.23113333333,2.71046666667,4.8158,3.70936666667,4.3086,4.21337647059,5.24481111111,2.21706666667,6.78023333333
265.87,5.4456,2.649,4.91273333333,3.7591,4.43926666667,4.29893333333,5.24121111111,2.30416666667,6.8776
266.24,4.76326666667,1.75306666667,3.56933333333,2.86906666667,3.49486666666,3.54797058823,4.45561111111,1.25713333333,6.36393333333
266.61,4.7175,1.60633333333,3.66036666667,2.72743333333,3.24086666667,3.55058431372,4.45375555555,1.09803333333,6.19403333333
266.98,4.40126666667,1.24273333334,3.67953333333,2.13916666667,2.92486666667,3.3159254902,4.31518888889,1.0696,6.01243333333
267.36,4.36966666667,1.15013333333,3.51536666667,1.91093333333,2.76666666667,3.20379215686,4.28388888889,0.804833333334,5.91466666667
267.73,4.40233333333,1.3068,3.6291,1.8653,2.823,3.4857882353,4.34698888889,0.834633333333,6.02986666667
268.10,4.19613333333,0.898666666665,3.16506666667,1.50656666667,2.89873333333,3.38234705882,4.07573333333,0.811966666667,6.10286666667
268.48,4.14973333333,0.954533333333,2.91533333333,1.56853333333,2.93466666667,3.36948039216,4.18035555556,1.13133333333,6.0462
268.85,4.08903333334,0.591866666666,2.73663333333,1.32703333333,2.60306666667,3.43267843137,4.09541111111,1.13283333333,5.86946666667
269.22,4.38923333333,1.1736,3.10563333333,1.82233333333,2.90446666667,3.89446862745,4.28746666667,1.65666666667,6.2548
269.59,4.63913333333,1.58026666667,3.41223333333,2.09876666667,2.9814,4.23737647059,4.54498888889,1.9306,6.58626666667
269.97,4.3384,1.35433333333,2.9858,1.82856666667,2.79186666667,3.99054313726,4.37122222222,1.5349,6.32956666667
270.34,4.1218,1.22106666667,3.12003333333,1.7711,2.645,4.10976470588,4.40237777778,1.43123333333,6.16363333333
270.71,4.35416666667,1.4796,3.08966666667,1.97546666667,2.89606666667,4.39463137255,4.53894444445,1.73056666667,6.5718
271.09,4.8439,2.0884,3.31126666667,2.64826666667,3.36766666667,4.93564509804,4.91221111111,2.14613333333,7.129
271.46,5.61243333333,2.7708,4.06936666667,3.35176666667,3.99593333333,5.7533254902,5.56892222222,3.03886666667,7.89296666667
271.83,5.97603333333,2.96246666667,4.13406666667,3.6568,4.30793333333,5.91782352941,5.86221111111,3.3333,8.28069999999
272.20,6.2689,3.26853333333,4.38166666667,3.91806666667,4.4702,6.01488431372,6.0476,3.38073333333,8.42676666667
272.58,6.39213333333,3.1464,4.4436,3.95643333333,4.5578,5.94422352941,5.96937777778,3.25066666667,8.4853
272.95,6.40853333333,3.16806666667,4.47813333333,3.97526666667,4.75573333333,5.85454117647,5.85993333333,3.1427,8.45456666667
273.32,6.32253333333,3.04506666666,4.41683333333,3.7091,4.68686666667,5.77194117647,5.8387,2.9273,8.47006666666
273.69,6.12976666667,2.6138,3.9565,3.4198,4.4724,5.46115882353,5.6469,2.56093333333,8.10556666667
274.06,6.3794,2.80573333333,4.10286666667,3.3874,4.5106,5.5643627451,5.7263,2.69856666667,8.2104
274.44,6.70116666667,3.09966666667,4.1017,3.55553333333,4.772,5.73664901961,5.85078888889,3.09086666667,8.371
274.81,6.16256666667,2.59773333333,3.36896666667,3.04513333333,4.2612,5.13857647059,5.29807777778,2.50313333333,7.6706
275.18,5.3052,1.58353333333,2.31683333333,2.0332,3.41506666667,4.24499215686,4.54082222222,1.5415,6.6217
275.55,5.1349,1.4576,1.98816666667,1.77343333333,3.26873333333,3.9673627451,4.35602222222,1.2229,6.45753333333
275.93,4.7485,1.01693333333,1.6361,1.48386666667,2.93366666667,3.8806882353,3.98692222222,0.627300000002,6.03193333333
276.30,4.446,0.555533333335,1.0272,1.14493333333,2.72206666666,3.55779803922,3.96294444444,0.351166666666,5.82753333333
276.67,4.60833333333,0.860800000001,1.09403333333,1.39153333333,2.90293333333,3.89739411765,4.24761111111,0.473833333334,6.1091
277.04,4.62556666667,0.957,1.0463,1.45846666667,2.73246666667,4.23185098039,4.37698888889,0.5089,6.15193333333
277.41,4.22056666667,0.476000000001,0.476033333334,1.22453333333,2.2564,3.98081176471,4.02627777778,0.144666666666,5.62446666667
277.79,3.87463333333,0.268333333332,0.250233333333,1.07186666667,1.99626666667,3.92359411765,3.59172222222,-0.126666666667,5.34446666667
278.16,3.8947,0.484933333334,0.441466666666,1.3741,2.11946666667,4.17411764706,3.66373333333,-0.006066666666,5.3465
278.53,3.76756666667,0.113333333334,0.183533333334,1.06736666667,1.60626666667,3.77589607843,3.37952222222,-0.443266666666,5.153
278.90,4.709,0.994333333333,1.32,1.78336666667,2.3464,4.72661568627,4.24985555556,0.5456,6.0816
279.27,4.71423333333,1.178,1.44093333333,1.82086666667,2.3058,4.64632156863,4.1814,0.551,6.2692
279.64,4.50396666667,0.878200000001,1.11163333333,1.65166666667,2.1856,4.41119607843,3.87903333333,0.362866666667,5.88636666667
280.02,4.6647,0.991133333334,1.17186666667,1.6971,2.24753333333,4.25182745098,4.05988888889,0.553499999998,5.88593333334
280.39,4.74283333333,1.2862,1.64823333333,1.97036666667,2.15,4.43662941176,4.1231,0.7102,5.92203333333
280.76,4.6931,1.313,1.8237,1.76366666667,2.126,4.29293921569,4.16857777778,0.696633333334,5.68516666667
281.13,4.86756666667,1.49646666667,1.81603333333,1.91346666667,2.22913333333,4.16579411765,4.24083333333,0.8859,5.94546666667
281.50,5.0222,1.66613333333,2.06486666667,2.05193333333,2.4736,4.21671372549,4.40008888889,1.21383333333,6.2858
281.87,5.35403333333,2.0082,2.4038,2.3031,2.83453333333,4.36018431373,4.69306666667,1.68346666667,6.63933333333
282.25,4.72833333333,1.3644,1.652,1.71053333333,2.2514,3.8620254902,4.19011111111,1.12813333333,6.13796666667
282.62,5.11833333333,1.91893333333,2.24326666667,2.23613333333,2.767,4.47183333333,4.70821111111,1.44406666667,6.66563333333
282.99,4.7094,1.38546666667,1.792,1.74636666667,2.38206666667,3.96395294118,4.24076666667,1.03866666667,6.2392
283.36,5.05396666667,1.73306666667,2.172,2.02996666667,2.68506666667,4.4012,4.59415555555,1.2762,6.52816666667
283.73,5.23076666667,2.07306666667,2.394,2.20513333333,2.84986666667,4.53095686274,4.84881111111,1.4861,6.79313333333
284.10,5.35086666667,2.34833333333,2.699,2.33236666667,2.9806,4.7084627451,4.86853333333,1.7424,7.03956666667
284.47,5.62263333333,2.6366,2.76766666667,2.3696,3.2176,4.90595490196,4.97088888889,1.8678,7.3188
284.85,6.01626666667,2.98966666667,3.00026666667,2.94253333333,3.52826666667,5.23508039216,5.17953333333,2.1991,7.75306666667
285.22,6.2494,3.21993333333,3.2247,3.17516666667,3.78006666667,5.52424509804,5.36196666667,2.48166666667,7.90216666667
285.59,6.5625,3.49793333334,3.37066666667,3.48123333333,4.06366666667,5.72335294118,5.61751111111,2.6001,8.04453333333
285.96,6.94093333333,3.95406666667,3.77663333333,3.88896666667,4.4238,6.27948235294,6.04174444445,2.95416666667,8.51576666667
286.33,7.3397,4.3256,4.0452,4.1241,4.75273333333,6.43745098039,6.27108888889,3.2862,8.8421
286.70,7.06576666667,4.07673333333,3.66233333333,3.901,4.66073333333,6.12685490196,6.07464444444,3.14313333333,8.5473
287.07,7.21426666667,4.3266,3.6482,4.27783333333,4.8806,6.37860392157,6.32864444445,3.39373333333,8.80926666667
287.44,7.40853333333,4.51973333333,3.75533333333,4.48166666667,4.98973333333,6.54422941177,6.53435555556,3.61443333333,8.9591
287.82,7.7642,4.84233333333,3.9075,4.806,5.27846666666,6.93155098039,6.89147777778,3.98746666667,9.3376
288.19,7.7113,4.82886666667,3.70453333333,4.86553333333,5.24913333333,6.77623333333,6.91056666667,4.04753333333,9.29396666667
288.56,7.71836666667,4.89593333333,3.79366666667,5.03743333333,5.22693333333,6.74582941176,6.92606666667,4.1687,9.2857
288.93,7.3246,4.5726,3.45126666667,4.5652,4.8684,6.34294117647,6.66765555556,3.84803333333,9.00003333333
289.30,7.26173333333,4.6298,3.439,4.59506666667,4.83173333333,6.3450254902,6.67222222222,3.7132,8.9363
289.67,7.06363333333,4.58206666667,3.3716,4.47013333333,4.55173333333,6.20421372549,6.43734444444,3.52263333333,8.77106666667
290.04,6.85433333333,4.44573333333,3.15916666667,4.38653333333,4.34286666667,5.86165686275,6.29757777778,3.37053333333,8.65533333333
290.41,7.09196666666,4.7002,3.51263333333,4.80303333333,4.50546666667,6.15774901961,6.72416666667,3.68243333333,8.96423333333
290.78,7.29593333333,4.985,3.74083333333,4.98513333333,4.59486666667,6.2815,6.83506666667,3.89253333333,9.24466666666
291.15,7.3394,5.0328,3.9082,4.97683333333,4.56046666667,6.1505627451,6.90817777778,3.81616666667,9.25863333334
291.52,7.5376,5.2774,4.12093333333,5.19496666667,4.83233333333,6.34104117647,7.05562222222,3.9994,9.53950000001
291.89,7.22666666667,5.11906666667,4.04763333333,5.03596666667,4.5136,5.94899019608,6.80132222222,3.66796666667,9.27086666666
292.26,6.99486666666,4.9626,3.89476666667,4.7687,4.12073333333,5.77215294118,6.43454444444,3.19603333333,9.00973333333
292.64,6.8406,4.94773333333,3.61573333333,4.58383333333,3.9404,5.53308627451,6.32087777778,2.9289,8.82196666667
293.01,6.9749,5.15353333333,3.62926666667,4.91226666667,4.07733333333,5.69074509804,6.38661111111,2.97706666667,8.8706
293.38,6.5152,4.6912,3.09013333333,4.37333333333,3.53066666667,5.17785098039,5.93777777778,2.48746666667,8.46826666667
293.75,6.36683333333,4.61373333334,2.79973333333,4.24783333333,3.44213333333,4.92072352941,5.83371111111,2.4403,8.4817
294.12,6.41386666667,4.75146666667,2.793,4.2286,3.45973333333,4.9196372549,5.7252,2.4652,8.36486666667
294.49,6.3378,4.88546666667,2.91506666667,4.26806666667,3.472,4.92865882353,5.4946,2.41176666667,8.33463333333
294.86,6.81166666667,5.32066666667,3.592,4.8344,3.91933333333,5.36604313725,6.12057777778,2.8991,8.79706666667
295.23,6.85566666667,5.46686666667,3.6398,5.00236666667,3.953,5.43581372549,6.05524444444,2.9638,8.83316666667
295.60,6.68,5.33586666667,3.46586666667,4.98723333333,3.85553333333,5.25118235294,5.94544444444,2.87073333333,8.70486666667
295.97,6.62033333333,5.2222,3.46756666667,4.9357,3.8554,5.2193372549,5.93028888889,2.7952,8.62226666667
296.34,6.90496666666,5.58433333333,3.8182,5.26466666667,4.36686666667,5.55523529412,6.45442222222,3.20803333333,9.02263333333
296.71,7.02296666667,5.65386666667,4.00053333333,5.44843333333,4.5486,5.73930392157,6.60851111111,3.368,9.12793333333
297.08,7.04926666667,5.72926666667,4.05236666667,5.38203333333,4.627,5.77297843137,6.68657777778,3.45476666667,9.22306666667
297.45,7.3432,6.14626666667,4.46076666667,5.77486666667,4.97633333333,6.13389411765,7.04252222222,3.82216666667,9.54000000001
297.82,7.48653333333,6.335,4.6603,5.87463333333,5.14766666667,6.36077843137,7.29587777778,4.00813333333,9.67003333334
298.19,7.53153333334,6.3254,4.66983333333,5.9146,5.1106,6.43541568628,7.40982222222,3.97663333333,9.70326666667
298.56,7.55903333333,6.34413333334,4.57896666667,5.92876666667,5.22233333333,6.46164313725,7.59372222222,4.12146666667,9.79543333333
298.93,7.30136666667,6.22733333333,4.1767,5.7078,5.00566666667,6.26785098039,7.28404444444,3.7604,9.50946666667
299.30,7.08756666667,6.1356,4.08253333333,5.48476666667,4.84006666667,6.09389019608,7.11637777778,3.5249,9.23963333334
299.67,7.03536666667,6.1086,4.10433333333,5.39153333333,4.79673333333,5.95878235294,7.0721,3.49643333333,9.15323333333
300.04,7.22333333333,6.4036,4.20646666667,5.54476666667,4.9526,6.1237627451,7.13455555556,3.74486666667,9.30943333333
300.41,7.11203333333,6.24873333333,3.90353333333,5.48293333333,4.72593333333,5.99119019608,6.88468888889,3.6644,9.07843333333
300.78,7.2405,6.3972,4.0673,5.50926666667,4.90146666667,6.06262156863,7.01365555555,3.73026666667,9.27973333334
301.15,7.3662,6.65906666667,4.16416666667,5.79156666667,5.061,6.15319215686,7.1098,3.85056666667,9.38783333333
301.52,7.27613333333,6.55626666667,4.0486,5.7791,5.05713333333,5.92225882353,7.01561111111,3.7951,9.42073333333
301.89,7.41703333333,6.59766666667,4.2324,6.07536666667,5.17153333333,6.03885098039,7.04244444444,3.9036,9.51226666666
302.26,7.28556666667,6.62253333333,4.26516666667,6.091,5.13526666667,5.90497058823,6.99194444445,3.85923333333,9.49513333333
302.63,7.34036666667,6.68373333333,4.36356666667,6.19676666667,5.25426666667,5.93025686274,6.9751,3.77636666667,9.50713333333
303.00,7.26816666667,6.6668,4.4493,6.21743333333,5.2892,5.80530980392,6.9112,3.7567,9.5346
303.37,7.61993333333,6.95326666667,4.5885,6.5703,5.62173333333,6.06566862745,7.30033333333,4.02673333333,9.98366666667
303.74,7.66266666667,6.97006666667,4.4257,6.72096666667,5.6384,6.20218823529,7.29161111111,3.9514,9.96393333333
304.10,7.30826666667,6.62626666667,4.0085,6.46623333333,5.37786666667,5.89718039216,7.12178888889,3.46486666667,9.71526666666
