wavelength,Back_DiuSpem,Belly_DiuSpem,Breast_DiuSpem,Crissum_DiuSpem,Crown_DiuSpem,DorTail_DiuSpem,Patch10_DiuSpem,Patch11_DiuSpem,Rump_DiuSpem,Throat_DiuSpem,WingTip_DiuSpem
767.88,15.6539666667,55.9084666667,19.3792717949,47.7682333333,18.4084,16.8478567901,58.8012666667,27.2062666667,20.6352888889,53.1385333333,12.867
768.20,15.0123333333,55.2240666667,18.6860923077,47.2328333333,17.7496,16.2372049383,58.1904666666,26.6560666667,20.0805111111,52.8466,12.2751666667
768.51,15.1113666667,55.2888,18.7096410257,47.2261666667,17.7548,16.4328864197,58.2003333333,26.8911333334,20.3131444445,52.9277333333,12.3665
768.82,14.9153,55.1550666667,18.5530717949,47.1017333333,17.6688,16.2331777778,58.074,26.7112666667,20.2492222222,52.7941333333,12.3145333333
769.13,14.8380666667,54.7605333333,18.4392512821,46.8426666667,17.5696666667,16.0318962963,57.6679333333,26.3713333333,20.0012888889,52.33,12.1351333333
769.44,14.5761,54.473,17.9819435898,46.6607333334,17.1760666667,15.4495777778,57.5222,25.9237333333,19.7070111111,52.2325333333,11.6743333333
769.76,14.1516333333,54.26,17.7299384615,46.6064666667,16.7189333333,14.8088790123,57.4247333333,25.684,19.3106777778,52.3426,11.2335333333
770.07,13.9587333333,54.301,17.5991846154,46.3344666667,16.474,14.6676271605,57.6755333333,25.5965333333,19.1412,52.2306,11.4309666667
770.38,13.8185666667,54.1702666667,17.4557641026,46.4542666667,16.5063333333,14.5983555556,57.514,25.5590666667,18.9041555556,52.1590666667,11.6468
770.69,14.4569666667,54.7811333333,18.2812051282,47.4221666667,17.2306,15.2759234568,57.702,26.3130666667,19.5594777778,52.8072666667,12.5294333334
771.00,14.6344333333,55.2902666667,18.6723641026,47.8795333333,17.4753333333,15.5325407407,58.2237333333,26.684,19.7672,53.2602666667,12.7869666667
771.32,14.6571,55.0869333334,19.2246153846,47.4876,17.6703333333,15.7688444445,57.7305333333,26.6622666667,19.8689222222,53.041,13.0539666667
771.63,15.5824333333,55.8626666667,19.941974359,48.2225333333,18.6092,16.5385283951,58.3223333333,27.3836666667,20.4635222222,53.6245333333,13.5527333333
771.94,15.2395333333,55.6982666667,19.7568153846,47.9682,18.4956,16.3644098765,58.2704,26.7946,19.9397,53.1921333333,13.4592666667
772.25,14.7440333333,55.818,19.3657333333,48.0933,17.8339333333,16.1883753087,58.7212666667,26.4528666666,19.3348444444,53.1830666667,12.9920333333
772.56,14.9359333333,56.7109333333,19.6078871795,48.7422333333,18.3041333333,16.7258765432,59.4783333333,26.9042,19.9665888889,54.0274666667,13.3473333334
772.87,14.3759,56.29,19.3161435898,48.3438333333,18.1994666667,16.4509259259,59.2418666667,26.5102666667,19.4590888889,53.5324,12.7861333333
773.18,13.9029333333,56.1211333333,18.9643948718,48.2408,17.8995333333,16.2565432099,59.1108,26.0849333333,19.0417444444,53.1650666667,12.3047666667
773.50,13.3115,55.3377333333,18.504374359,47.9544666667,17.8359333333,16.0518814815,58.1650666667,25.8193333333,18.6305888889,52.5489333333,11.5420666667
773.81,13.8371666667,55.6056,19.2733076923,48.1468,18.3140666667,16.856017284,58.3429333333,26.3227333333,19.1997444444,52.9214666667,12.1947333333
774.12,14.8065333333,55.2992666667,19.9737538462,48.3249666667,18.9859333333,17.6120469136,58.582,26.9022666667,19.8973333333,53.0353333334,13.0281333333
774.43,15.4285333333,55.234,20.3736512821,48.4184666667,19.3136666667,18.085491358,58.6512,27.1898,20.1928666666,53.4964,13.6669333333
774.74,15.4259,55.3353333333,20.184425641,48.7641,19.1826,17.8566024691,59.1727333333,27.1512666667,19.8752555556,53.7052666667,13.5462333333
775.05,15.5021333333,54.87,20.2442153846,48.3905,19.2705333333,18.0446222222,58.9643333333,27.0751333333,19.9651444444,53.1679333333,13.9387
775.36,15.7318,54.7851333334,20.2068871795,48.3783666667,19.2765333333,18.259437037,58.5772,27.4482666667,20.2394444444,53.1440666667,14.149
775.67,16.2668333333,54.1803333333,20.0768,47.8112,19.781,18.4556074074,57.7016,27.804,20.5314555555,52.729,14.4373
775.98,16.0595,53.22,19.8309948718,47.2315,19.5276,18.0189432099,56.9525333333,27.6117333334,19.9369555555,52.1332666667,14.3067333333
776.30,16.1423,52.8464666667,19.9438307692,47.1090666667,19.4522666667,18.1343333333,56.4232,27.6639333333,20.0951222222,51.8446666667,14.7613
776.61,16.629,53.3051333333,20.1966974359,47.4682666667,19.6615333333,18.4210419753,56.803,28.1899333333,20.4474666667,52.0545333333,15.1292666667
776.92,17.2152666667,53.8606666667,20.5896051282,47.5494333333,19.8447333333,18.6955530864,57.2788,28.3898,20.7516666667,52.4952,15.8192333333
777.23,17.2151666667,53.5074666667,20.2459794872,47.4905333333,19.5528,18.4580098765,56.9728,28.1685333333,20.6349222222,52.2598666667,15.6661666666
777.54,16.9962333333,53.3474666667,20.1502307692,47.3493333333,19.5590666667,18.2526592593,56.9084666667,28.0984666667,20.4686333333,52.2948666667,15.2843666667
777.85,16.7428666667,53.2572666667,20.0073794872,47.2924,19.4290666667,17.9828716049,56.7641333333,28.1324,20.4545,51.939,15.1058666667
778.16,17.6330333333,53.801,20.8002564102,48.1126666667,19.9664666667,18.4282469136,57.4327333333,28.8762666667,21.3155555556,52.608,15.6859333333
778.47,17.8035666666,54.3418,20.9174153846,48.5381333333,19.9321333333,18.4375283951,57.5710666667,29.4447333333,21.5515222222,53.2557333333,15.6363333333
778.78,17.6703666667,54.3026,20.850374359,48.3493333333,19.7441333334,18.1956864198,57.668,29.353,21.3022111111,53.3971333333,15.2742333333
779.09,17.4840666667,54.9026,20.9629179487,48.5876666667,19.2761333333,17.8148666667,58.5218,29.0963333333,21.2157444445,53.9357333334,14.9455666667
779.40,17.7674333333,55.4279333333,21.2801641026,48.7076333333,19.4278666667,18.1084098765,58.9630666667,29.1902,21.4755,54.4367333333,15.0089333333
779.71,17.6194666666,55.559,21.0533948718,48.8098,19.5920666667,18.0447506173,59.1324,29.1506,21.3478111111,54.7379333333,14.9057666667
780.02,17.3049666667,54.9559333333,21.0520410256,48.69,19.7054666667,18.100308642,58.7649333333,29.0336,21.2378111111,54.7649333333,14.9793666667
780.33,16.5802,54.5117333333,20.5873487179,48.5597666667,19.3611333333,17.7089358025,58.5336666667,28.9133333333,20.8945888889,54.475,14.3361
780.64,16.0162666667,54.3524,20.5080051282,48.3386333333,18.9967333333,17.4075432099,58.4078666667,28.3704666667,20.5716,54.3046666667,13.6944333333
780.95,15.2355,54.5742666666,19.6563846154,48.2966666667,18.0408666667,16.7453753087,58.1334,27.5808,19.7569111111,54.0898,12.9986333333
781.26,14.7237666667,53.9428666667,19.6518205128,47.6735333333,17.7904666667,16.832217284,57.3932,27.3306666667,19.3868555556,53.5782,12.7945333333
781.57,13.1452,53.0622,18.4423692308,46.7580333333,16.8521333333,16.1673234568,56.4813333333,26.3236666667,18.2710777778,52.8022,11.8865
781.88,12.7218333333,52.6522666667,18.2555076923,46.4322,16.7950666667,16.0395901235,56.5103333333,25.8794666667,17.9666111111,52.3450666667,11.7225
782.19,12.9848,52.9567333333,18.6734,46.8380666667,17.1052,16.4753876543,56.4924,26.1496,18.2855555556,52.5463333333,12.1812
782.50,13.2186333333,52.9026666667,19.0857692308,47.1727666667,17.5224,17.0807135802,55.99,26.4765333333,18.9252777778,52.3993333333,12.8076333333
782.81,13.1921666667,52.7345333333,18.9094666667,47.2203,17.2938,17.0060691358,56.0225333333,26.3616,18.8992555555,52.0057333333,12.8531666667
783.12,13.4736666666,52.8236666667,18.7894717949,47.2537,16.8385333333,16.7445654321,55.9850666667,26.0882666667,18.8267666667,51.6494,12.5371
783.43,14.003,53.229,18.8214358974,47.4232333333,16.9739333333,16.7548987654,56.4232,26.1507333333,19.1053111111,51.7738666667,12.7333333333
783.74,14.6690666667,53.2523333333,19.1677076923,47.4154,17.5136666667,17.0018691358,56.2705333333,26.2676,19.4641888889,51.674,13.3160333333
784.05,14.4001666667,53.5460666667,18.9784410256,47.6153,17.6477333333,17.0399308642,56.915,26.5129333333,19.4936444444,51.9563333333,13.4484333334
784.36,15.0044333333,53.8529333333,19.5036153846,47.5879,18.063,17.6044814815,57.3545333334,27.1804666667,20.1171777778,51.9752666667,14.2249
784.67,15.8414,54.8694666667,19.6852871795,48.6709333333,18.4879333333,17.6663308642,58.3318,27.6747333333,20.6301777778,52.5652666667,14.6864
784.98,16.4731333333,54.9106666667,20.0319282051,48.4642,18.7381333333,17.859491358,58.2440666667,27.7023333333,20.6468222222,52.2857333333,14.9106333333
785.29,15.794,54.2535333333,19.0181794872,47.8628,17.9697333333,17.1069703704,57.4770666666,27.0406,20.0238111111,51.3803333333,13.8765666667
785.60,14.5209,53.4226,17.5659333333,46.8750333333,16.9463333333,15.9118049383,56.7202666666,25.8987333333,18.8997444445,50.4404666667,12.7143
785.91,14.0386,53.4045333333,17.0688666667,46.3467666667,16.5866666667,15.4312864197,56.7525333333,25.5882,18.5748666667,50.0266,12.2193
786.22,14.2604,53.9828666667,17.6510410256,46.8377333333,17.0298666667,15.7402,57.1124666667,26.153,18.9174,50.6111333333,12.3503
786.53,14.4055333333,54.6386666666,18.5064666667,47.1096,17.5116,16.4918345679,57.9545333333,27.1035333333,19.4240666667,51.4860666667,12.8409666667
786.84,14.1637,54.5977333333,18.6029846154,47.0287333333,17.2816666666,16.4465728395,57.8736666667,27.0057333333,19.0911555556,51.477,12.7127666667
787.14,13.7883333333,54.8668666667,18.3950564103,46.8928,16.9098666667,16.289471605,58.0142666667,26.7411333333,18.7668444445,51.6166666667,12.5408666667
787.45,14.3837666667,55.1260666667,18.6390974359,46.9242333333,17.0531333334,16.6162567901,57.6246,27.0308,19.0504444444,51.5406,13.0028
787.76,14.185,55.2051333333,18.8644717949,47.3132333333,16.8858666667,16.3273802469,57.9089333333,27.1163333333,19.2523111111,52.2484666667,12.7318666667
788.07,14.4265333333,55.5254666667,19.2262974359,47.6332,17.0921333333,16.6017827161,58.3996,27.0442666667,19.4223888889,52.691,12.5980333333
788.38,14.2370333333,55.7033333333,18.8100769231,47.8573,17.1185333333,16.157162963,58.5620666667,27.0248,19.4212666667,52.8218666667,12.2022333333
788.69,15.4265666666,56.4633333333,20.4454410256,48.6611333333,18.3842,17.2315530864,59.5987333333,27.9829333333,20.4989888889,53.8418,13.6582333333
789.00,16.6893,57.2882,21.7230820513,49.6780666667,19.6046,18.3580962963,60.8983333333,29.1299333333,21.7570333333,54.8814,14.7570333333
789.31,16.9943,56.9857333333,22.2541692308,50.0456333333,19.7778,18.4250395062,60.906,29.4130666667,21.6097333333,55.2536,15.0399
789.62,16.2466666667,56.4321333334,21.538025641,49.6118666667,19.2529333333,17.7405283951,60.7934666667,28.7692666667,20.8958111111,54.8508,14.6452333333
789.92,16.3176,56.5572,21.3215025641,50.0353666667,19.438,17.4587901235,60.71,28.5714666667,20.8076,55.1375333333,15.0340666667
790.23,15.7052666667,56.239,20.3722358974,49.6178666667,18.9506,16.8762246914,60.2850666667,27.9648666667,20.4478777778,54.7650666667,14.4071666667
790.54,15.3483666667,55.7214666667,20.0642564103,49.8446,18.3768666666,16.4092864198,60.1678666667,27.8606,20.3503,54.6331333333,13.8619666666
790.85,15.3858333333,55.1266,20.3099846154,49.5627333333,18.4692,16.5051703704,59.6938666667,27.685,20.4623555555,54.4267333333,13.8956333333
791.16,15.3458333333,54.5540666667,20.0385641025,48.9734666667,18.5289333334,16.5739876543,58.9797333333,27.3926,20.2044444444,53.6586666667,13.8028
791.47,14.8566333333,53.7508666667,19.5912410256,48.3145333333,18.243,16.5460197531,57.8816666667,27.0468,19.9014111111,52.6853333334,13.8381
791.78,15.2113333333,53.2649333333,19.7387692308,48.0628333333,18.1841333333,16.8933037037,57.6181333333,26.9092,19.9938333334,52.3756,14.1914333333
792.08,14.4348333333,52.9830666667,18.5462666667,47.714,17.3448,15.9487901235,56.9692,26.1763333333,19.0299444445,51.9644,13.2760666667
792.39,13.8696333333,52.7618,18.2233948718,47.2606333333,16.7052666667,15.5848024691,56.2621333333,25.7096666667,18.7453888889,51.5413333333,12.8742333333
792.70,13.9999666667,53.3594666667,17.925025641,46.9836,16.5883333333,15.6844740741,56.5162666667,25.3268,18.7515222222,51.8824,12.8366333333
793.01,14.6405,53.9310666666,18.1296307693,47.6715666667,16.9260666667,16.2717777778,57.1560666667,25.7799333333,19.4394666667,52.4597333333,13.3167666667
793.32,14.7302666667,52.9544666667,17.9802923077,46.9235666667,16.8656666667,16.6676592592,56.1657333333,25.6003333333,19.4176777778,51.3744666667,13.2275
793.62,15.0399666667,53.2564666667,18.5326153846,47.1255,16.9328666667,16.7461209877,56.0859333333,26.1724666667,19.6984444444,51.6393333333,13.3944333333
793.93,14.9679666667,53.5576666667,18.4077487179,46.9166333333,16.9230666667,16.7459604938,55.7692666667,25.9872666667,19.0535222222,51.7306666667,12.9039
794.24,15.698,53.5803333333,18.3957846154,47.1446333333,17.4611333333,17.082254321,56.2899333333,26.4829333333,19.4881555555,51.7125333333,13.2986
794.55,15.8136,53.3458666667,18.1836512821,46.8736333333,17.5102666667,17.0732691358,56.1681333333,26.4346666667,19.3759111111,51.4957333333,13.1829
794.86,16.3985,53.5142666667,18.2768923077,47.044,18.1976666667,17.1359580247,56.7383333333,27.016,19.8285888889,52.0984666666,13.4863333333
795.16,16.2391666667,53.5935333334,18.4194820513,47.1251333333,18.2093333333,17.1818814815,56.7472666667,27.2925333334,20.2395888889,52.3358666667,13.4788666667
795.47,16.0397,53.0046666667,18.169,46.6026666667,17.6802,16.9857382716,56.2679333333,27.0258,20.1552777778,51.8417333333,13.1841333333
795.78,16.805,53.4837333333,18.7289948718,47.2924,18.2612666666,17.4195777778,56.7028666667,27.5632,20.5174555555,52.4428,14.0885333333
796.09,16.8444333333,53.1437333333,18.5955333333,47.4755,18.4594,17.2832444444,56.4564,27.5139333333,20.3822666667,52.1895333333,14.2015
796.40,16.9416,53.4160666667,19.1613282051,47.7630333333,18.7824666667,17.4820518518,56.5366666666,27.8251333333,20.5939777778,52.2636,14.3291333334
796.70,17.1008333333,54.1898666667,19.4719846154,48.0563333333,18.8259333334,17.4712074074,57.3825333334,28.0024666667,20.8296888889,52.6145333333,14.2498
797.01,17.9719666667,54.7312,20.3046153846,48.7844333333,19.7012,18.6502938272,58.4169333333,28.411,21.7890888889,53.2138,15.2867666667
797.32,18.3229,54.4653333334,20.809374359,48.7012666667,20.1311333333,18.7926246914,58.8442,28.5076666667,22.2262,53.0593333333,15.9071
797.63,18.1035333333,54.8128,21.1425435897,48.8979333333,20.0972666667,18.7161111111,58.9163333333,28.3348666667,21.8021777778,53.6134,15.6742666667
797.93,18.6349666667,55.2895333333,21.8869384615,49.3511333333,20.646,19.2688765432,59.031,28.6898,22.2242666667,54.1865333333,16.2706
798.24,18.0744666666,54.8882666667,21.6271025641,48.5338,19.6632666667,19.1922641975,58.1205333333,28.0319333333,21.5916555556,53.5599333334,16.0269
798.55,18.5106333333,55.2239333333,21.7833538461,48.8619,19.857,19.4519777778,58.1965333333,28.1404666667,21.4364555556,53.8868,15.9920333333
798.85,18.8109666667,55.5029333333,22.3835384615,49.3296666666,20.3288666667,19.9632740741,58.6845333333,28.4503333333,21.7395,54.4907333333,16.1828
799.16,17.3878,54.4906,21.2706102564,48.0795333333,19.0624666667,18.5690197531,57.6592666667,27.3263333333,20.3406111111,53.5080666667,14.3808666667
799.47,17.2331666667,54.7825333333,21.6911025641,48.2971333333,18.8207333333,18.8454172839,57.8458,28.0763333333,20.7487777778,53.722,14.2819333333
799.78,17.2452666667,54.1222,21.4120205128,47.8008333333,18.9150666667,18.7382271605,56.9888,27.8566,20.7254555555,53.0703333333,14.2637
800.08,17.3508666666,54.567,21.4512820513,48.2103333333,18.8608666667,18.7544296296,57.2766666667,28.0823333333,20.7943777778,53.8187333333,14.0949666667
800.39,17.241,55.036,21.3984871795,48.1711,18.8101333333,18.3822740741,57.4084,28.1024666667,20.6792666667,53.9898666667,14.0648666667
800.70,17.7500333333,56.0416,21.799574359,48.8991666667,19.1667333333,19.0633234568,58.007,28.9306,21.3981333333,55.0068666667,14.4930333333
801.00,18.1349666667,56.43,21.8134820513,49.0987666667,19.7564,19.6136,58.5247333333,29.2971333333,22.2279666667,55.3097333334,15.1461333333
801.31,17.4383333333,55.3418,20.8221538461,48.1748333333,18.9923333333,19.0749703704,58.0619333333,28.3227333333,21.5856444444,54.2846666667,14.4116
801.62,17.6002666667,55.9811333333,20.6188820513,49.0298666667,19.3800666667,18.9163901235,59.4312,28.1034666667,21.6021,55.1130666667,14.2376333333
801.92,17.1989,56.1049333333,20.3105897436,48.6104333333,19.4899333333,18.6723111111,59.9039333333,27.9453333333,21.7234111111,55.3806,14.4679
802.23,17.3917333333,56.0636666667,20.3637025641,48.4129666667,20.0147333333,18.8306074074,60.0664666667,28.0206666667,22.2061444444,55.3088666667,15.3495
802.54,18.1370333333,56.4443333333,20.6080358974,48.6851333333,20.5926,19.738617284,60.8297333333,28.3629333333,22.7839777778,55.5258666667,16.3222666667
802.84,19.3188333333,56.5755333333,21.4072564102,48.9908666667,21.7194666667,20.5643604938,60.9545333333,28.9326,23.5628777778,55.6431333333,17.2786666667
803.15,19.9040333333,56.9287333333,21.2550307692,49.2027666667,21.3142666667,20.5033654321,61.1884666667,28.9701333334,23.4428444445,55.9689333333,16.9360666667
803.46,19.2071666667,56.0205333333,20.7437538462,48.5281,20.7856,20.1691901235,60.1248666667,28.4216,22.6188111111,54.9559333333,16.3252666667
803.76,18.1334666667,54.3673333333,19.4979435897,47.3121,19.7434666667,19.3158444445,58.8851333333,27.5101333334,21.4033,53.612,15.0311333333
804.07,17.8636,53.9860666667,19.4089794872,47.1600666667,19.4558,19.2115703704,58.4258666667,27.3776,21.4206888889,52.6948666667,15.1251333333
804.38,16.7432,52.8450666667,18.3612051282,45.9271,18.1566666667,17.9506049383,57.1147333333,26.4772666667,20.3207111111,51.3442,13.9161333333
804.68,16.8559333333,53.2678,18.5522205128,45.7789333333,18.3697333333,17.9013234568,57.0233333333,26.9579333333,20.7860666667,51.3682666667,14.2977333333
804.99,16.3235333333,52.8494,18.5171179487,45.5326,17.7753333333,17.6975506173,55.9624,27.1795333333,20.6958333333,51.0653333333,13.5139
805.30,16.4221666667,52.5206666667,18.670174359,45.8935,17.3247333333,17.9842592593,55.462,27.3714666667,20.5117555555,50.7803333333,13.6139
805.60,16.8197333333,53.8214,19.0555025641,46.94,17.6757333333,18.7112148148,56.1166,28.2402666666,20.7978666667,51.6211333334,14.0108
805.91,17.4971333333,54.8836666667,20.2646461539,48.0620666667,18.4052666667,19.4983753087,56.8181333333,29.2210666667,21.7348777778,52.6985333333,14.7139
806.21,16.8176333333,55.0093333333,20.1527692308,48.2749333333,18.0974,19.1010320988,56.9649333333,28.8938666667,21.4270333333,53.0388666667,14.6168666667
806.52,16.3677666667,54.9301333333,20.4731076923,47.9683333333,18.4941333333,19.1513555555,56.8899333333,28.8535333333,21.3456666667,52.9246,15.0851666667
806.83,15.7979666667,54.5579333333,19.8516871795,47.4436333333,18.2624666667,18.4309925926,56.8082666667,28.5724666667,21.1302777778,52.6904,14.7072666667
807.13,16.1072666667,54.9808666667,20.6601487179,47.7355666667,19.1341333333,18.9036938272,57.2338,29.4404666667,21.8338555556,53.0421333334,15.3409666667
807.44,17.0689333333,55.2337333334,21.4034102564,47.7433666667,20.0918666667,19.6812370371,56.8736,29.6092,22.6383777778,53.7394,15.9311
807.74,18.2018333333,56.8748,22.5204923077,49.2894333333,21.3270666667,20.7016592593,58.3354,30.695,23.6055222222,55.1942,16.8588666667
808.05,18.4099,57.8018666667,22.8272153846,50.3866,21.6021333333,20.9704617284,59.3800666667,30.9097333333,23.6580222222,55.6200666667,16.5943
808.35,19.7616,57.807,23.9864769231,50.7707333333,23.0514,21.7922148148,59.6107333333,31.2992,24.2511222222,55.4391333333,18.1127
808.66,19.6565333333,57.8908666667,24.0658871795,50.606,23.6122,21.6080666666,60.1292666667,31.4344,24.4889444445,55.3616666667,17.7332666667
808.97,18.6541666667,56.6996,23.120025641,49.2757333333,22.6996,20.2322666667,59.0781333333,30.4361333333,23.5019555555,54.4444666667,16.3826666667
809.27,18.3063666667,55.9735333333,22.3034051282,48.9332,22.7645333333,19.9194024691,58.6301333333,30.2863333333,23.6280666667,53.8978666667,15.9817666667
809.58,17.9783333333,55.5862666667,21.5461897436,48.3858666667,22.4296,19.6824567901,58.4363333333,29.752,23.3795444444,53.4425333334,15.0863666667
809.88,16.3010333333,55.0795333333,20.2243641026,47.3291,20.8602,18.684454321,57.6258,28.6538,22.2294111111,52.1978,13.3978666667
810.19,17.0173,56.6356,21.4326,48.8860333333,21.3848,19.6294123457,59.3786,29.2943333333,22.9531666667,53.502,14.4695333334
810.49,17.3504666667,56.3562666667,21.1612512821,48.7312666667,21.1337333333,19.7127506173,59.0644666667,28.6728,22.5087333333,53.3963333333,14.5659333333
810.80,16.6849,55.7683333333,20.2384512821,48.2900666667,20.5381333333,19.0225580247,58.851,27.9890666667,21.2250888889,52.4122666667,13.9626
811.10,15.7777666666,54.0136,19.6692615385,46.7346,19.0022666667,17.9663012346,57.2699333333,26.5668666667,19.9213666667,50.8844,13.1338666667
811.41,14.9976333333,53.3796666667,19.0907282051,46.4999,18.1548,16.9927358025,56.7361333333,26.1474666667,18.7855111111,50.8484666667,12.7305333333
811.71,13.5487333333,54.4004,17.5797435897,45.7318,16.8575333333,15.890637037,57.0728666667,26.0694666667,18.2622222222,51.395,11.6397
812.02,13.6391666667,55.3985333334,17.2568307692,46.0501333333,16.2407333334,15.8655975309,57.2932666667,25.5439333333,18.0501111111,51.629,11.9747333333
812.32,14.5490333333,56.1234666667,18.3082205128,47.1500333333,16.8409333333,17.0148962963,57.5584666667,25.9492666667,19.0765333333,52.5560666667,13.1489666666
812.63,14.8413,55.5853333333,18.6135333333,47.133,16.7162,17.3620938272,57.5396,25.754,18.6110444445,52.5197333333,13.5267666667
812.93,14.9653,55.9127333333,18.6301692308,47.2024333333,16.6467333333,17.4236469136,57.5298,25.8432,18.4391555555,52.5495333333,13.7105
813.24,17.2863666667,56.2056,20.2964512821,48.5015,18.8857333333,19.3304839506,57.7329333333,27.1756666666,20.4482555556,53.7369333333,15.7445
813.54,18.7287666667,55.2447333333,21.2675076923,47.8372333333,19.8904,20.1987234568,56.7442666667,27.755,21.3107777778,53.1139333333,16.9822666667
813.85,19.4219666667,56.3358,21.8032153846,49.2121333334,20.1304,20.6954790123,57.5476666667,28.3264,21.5789666667,54.1724,17.3006666667
814.15,18.3523,56.2095333333,20.9223076923,49.0761666667,19.1332,19.8243012346,57.6857333333,27.3903333333,20.8364111111,54.0666,16.5761333333
814.46,18.3236333333,57.8558666667,21.2924461538,50.5945333333,20.0097333334,20.5862419753,58.8598666666,28.4210666667,22.0191555555,55.4092666667,17.1099666667
814.76,18.4818,58.2676666667,21.5324205128,50.7103333333,20.7104666667,21.0998222222,59.0461333333,28.4867333333,22.2886333333,55.6300666667,17.0365
815.07,17.8178,57.3218,21.3064820513,50.3227333333,20.5877333333,21.0178938272,58.8534666667,27.7359333333,21.7757666667,54.7975333333,16.2716666667
815.37,17.9875666667,57.4255333333,21.6456615384,50.7060666667,21.2392666667,21.2264,58.9528,28.1748,22.3583333333,55.0527333333,16.5850666667
815.68,17.8269,56.5953333333,21.0848153846,49.9335,20.8178,20.8559827161,58.7922666667,27.5796,21.9939666667,53.8945333333,16.3005333333
815.98,17.4403,57.1920666667,21.0227435898,49.9046333333,20.554,20.3972148148,59.1022666667,27.3449333333,22.1474111111,54.403,16.0601333333
816.29,16.1426,55.1086,19.8540051282,48.5457666667,19.5845333333,19.0768246914,57.8754,26.0340666667,21.0467444444,52.7761333334,14.9009
816.59,15.5427333333,54.8381333333,19.4256153846,48.0952333333,18.9715333333,18.1922098765,58.8,25.8952,20.5888777778,52.4665333333,14.9189333333
816.89,14.1739666667,55.1907333333,18.3487897436,49.1397,18.6804,17.6289432099,59.5601333333,25.7672666667,19.9380888889,52.8934666667,13.8418333333
817.20,13.9136666667,55.4244,18.8776974359,48.9449666667,19.2038666667,17.5979555556,60.2684666667,26.1294666667,20.3533222222,52.681,13.8224666667
817.50,13.9321333333,55.8132,19.4515897436,48.9204,19.1513333333,17.4758296296,60.6035333333,26.6949333333,20.2169888889,52.9844666667,13.9462
817.81,14.4685333333,55.3872666667,19.6625897436,48.8468666666,19.0900666667,17.7657728395,60.2521333333,26.7206666667,19.7717111111,52.9009333333,13.8198
818.11,14.7212,55.668,19.9282205128,49.4164,19.412,18.264891358,60.3632,26.9347333333,20.1887444444,53.5149333333,14.3322333333
818.41,16.6339666667,56.7728666667,21.4214717949,50.5719333333,20.58,19.2952222222,61.4542,27.9084666667,21.4528555555,54.8774,15.9641
818.72,16.6781333333,56.659,21.7072205128,50.6689,20.7722,19.2488197531,61.4142,27.7598666667,21.5087222222,54.8470666667,15.9595333333
819.02,16.8387333333,57.1357333333,21.6314102564,50.9845666667,20.8592666666,19.285854321,61.4752,28.0986666667,21.2137,54.9588,15.8825333333
819.33,17.6032666667,57.0222,22.1699538462,50.4762666667,21.8668,19.6656790123,60.6284666667,28.6984666667,21.3958,54.5841333333,16.5015333333
819.63,17.5880666667,57.1616666667,22.0040358974,50.2282,21.7216,19.705854321,60.2586,28.7073333333,21.4438777778,54.7966,16.7162333333
819.93,17.8882,57.5754,22.2124974359,50.8345666667,21.9056,20.1021407407,60.3245333333,28.878,21.8860777778,55.1646666667,16.8474333333
820.24,17.8975,56.974,21.7674410256,49.9596333333,21.4516666667,19.6527876543,59.5698666666,28.4447333333,21.8459222222,54.4969333333,16.4150333333
820.54,17.9678,56.6858,21.6546974359,49.8084,21.3920666667,19.7098864197,59.0325333333,28.2727333333,22.1185,54.1826666667,16.5390333333
820.85,18.2652666667,56.6312666667,21.7174358974,49.8693333333,21.4489333333,20.0198839506,58.9132666667,28.4421333333,22.5257,54.0442,16.7415333333
821.15,18.5124,56.6844666667,21.9528461538,49.8864666667,21.6482666667,20.1831703704,59.0327333333,28.5916666666,22.7661555556,54.0689333333,17.0177
821.45,18.4986666667,56.7192666667,21.9804102564,49.6282666667,21.4762,20.1592148148,59.0461333333,28.6650666667,22.7783,53.9144666667,16.9615
821.76,18.2523,56.5683333333,21.7758923077,49.6026,21.273,20.0229950617,58.8465333333,28.613,22.7016,53.6555333333,16.7757333333
822.06,18.2737,56.5924666667,21.7835897436,49.6093333333,21.2281333333,20.0284123457,58.9328666667,28.687,22.6508222222,53.7276666667,16.7634666667
822.36,18.3002666667,56.6682666667,21.9526769231,49.8456,21.3673333333,20.0882148148,59.044,28.8512666667,22.8150777778,53.9094,16.8193333333
822.67,18.2041,56.8294666667,21.8729128205,50.0774333333,21.1456,20.057837037,59.2244,28.8126666667,22.6776555555,54.0953333333,16.6836333333
822.97,18.3762333334,57.0591333333,22.0260205128,50.2604666667,21.1858666667,20.120054321,59.4292,28.9426,22.6978222222,54.2107333333,16.7275333333
823.27,18.4669,57.246,22.1166564103,50.3015666667,21.2235333333,20.2062518519,59.5328,29.1068666667,22.7641222222,54.3349333333,16.8219
823.58,18.4605666667,57.3664666667,22.1723282051,50.4157333333,21.2917333333,20.2691407408,59.5453333333,29.213,22.7675555556,54.447,16.9060333333
823.88,18.4953333333,57.5019333333,22.3367282052,50.5236333333,21.4070666667,20.3955481481,59.7122,29.4204666667,22.8457888889,54.6123333333,17.0324666667
824.18,18.5641,57.5692,22.5799333333,50.7255333333,21.6161333334,20.5630419753,59.8457333333,29.5602,22.9398444445,54.8060666667,17.1141666667
