wavelength,Back_SalAtom,Belly_SalAtom,Breast_SalAtom,Crissum_SalAtom,Crown_SalAtom,DorTail_SalAtom,Rump_SalAtom,Throat_SalAtom,WingTip_SalAtom
629.60,11.4461333333,46.1353333333,38.1022666667,36.1007333333,9.80406666667,8.04229777778,15.4879333333,4.9482,10.3304
629.94,11.5120666667,46.2138666667,38.1731333333,36.1715333333,9.86373333334,8.08272444444,15.5748,4.983,10.3566666667
630.27,11.5138,46.1840666667,38.1836,36.1404666667,9.85853333334,8.08166222222,15.5858666667,4.98193333333,10.3420666667
630.60,11.5387333333,46.2025333333,38.1946666667,36.1773333333,9.864,8.09751555556,15.6068666667,5.03913333333,10.3988666667
630.93,11.5180666667,46.2343333333,38.2544666667,36.2401333333,9.84793333332,8.10598666668,15.5906666667,5.0268,10.4030666667
631.26,11.6142666667,46.2796,38.3424,36.3356666667,9.9088,8.18509777779,15.6926,5.101,10.5052666667
631.60,11.6918,46.3697333333,38.4078666667,36.4316666667,9.96853333335,8.23612888889,15.7592666667,5.16593333333,10.5726
631.93,11.7637333333,46.4008,38.4412,36.5115333333,10.0077333334,8.33540444445,15.833,5.19753333333,10.6563333333
632.26,11.7429333333,46.344,38.4209333333,36.5056,9.96706666667,8.30696444445,15.8018666667,5.15853333333,10.6505333333
632.59,11.7369333333,46.2734,38.4044666667,36.4889333333,9.9462,8.26448,15.8011333333,5.1274,10.5748
632.92,11.7358,46.1932,38.3583333333,36.45,9.90000000001,8.22818222221,15.7862,5.102,10.5486666667
633.26,11.7928,46.2872666667,38.4658666667,36.5576,9.95793333334,8.29234222221,15.8671333333,5.1536,10.6295333333
633.59,11.7921333333,46.3082666667,38.4823333333,36.6107333333,9.98226666667,8.30732,15.8621333333,5.12693333334,10.6359333333
633.92,11.7924,46.2924666667,38.464,36.6292,9.96173333332,8.28086666667,15.8705333333,5.10986666667,10.6564666667
634.25,11.8398666667,46.3171333333,38.4610666666,36.6704666666,10.0145333333,8.32905777779,15.908,5.12566666666,10.7076666667
634.58,11.8576666667,46.2230666667,38.4203333333,36.6575333333,10.0128,8.30569777777,15.9086,5.09333333333,10.7001333333
634.91,11.8637333333,46.2278,38.3872666667,36.6556,10.0102,8.27641333333,15.9094666666,5.0754,10.6773333333
635.25,11.8302666666,46.2103333333,38.3754,36.7052666667,10.0146666667,8.26323999999,15.8758,5.0326,10.6978666667
635.58,11.8290666667,46.237,38.3849333333,36.7634,10.0716,8.25163111111,15.8808666667,5.071,10.7056
635.91,11.9083333333,46.3529333333,38.5144666667,36.8664,10.1533333333,8.31756888889,15.9741333333,5.115,10.758
636.24,12.0073333333,46.4164,38.5795333333,36.9727333333,10.2362666667,8.39176000001,16.0367333333,5.1942,10.886
636.57,12.0048666667,46.4619333333,38.5874666667,37.0482,10.2910666667,8.39051111112,16.0600666667,5.18853333333,10.8976666667
636.90,12.0149333333,46.4129333333,38.5748,37.0747333333,10.3214,8.37265333333,16.0508,5.20293333333,10.9054
637.23,11.9944,46.4088,38.5754,37.0886666666,10.3037333333,8.36751111111,16.0263333333,5.1848,10.9096666667
637.56,11.9902666667,46.479,38.6124666667,37.1284,10.3090666667,8.38936444445,16.0350666667,5.17166666667,10.8992666667
637.90,12.0131333334,46.4908,38.6485333333,37.179,10.3546666667,8.40683111112,16.0723333333,5.2164,10.8885333333
638.23,12.0978666667,46.71,38.7660666667,37.3246,10.3928666667,8.44858666667,16.1329333333,5.26686666667,10.9394
638.56,12.1880666667,46.8332,38.8938,37.4644,10.4638666667,8.55159555555,16.2210666667,5.3242,11.0434
638.89,12.0855333333,46.7568666667,38.8124,37.3838666667,10.3626666667,8.46864888888,16.1427333333,5.2332,10.9597333333
639.22,12.1086666667,46.8338666667,38.8764,37.4379333333,10.3473333333,8.47688888888,16.149,5.22626666667,10.9726666667
639.55,12.1217333333,46.861,38.7964666667,37.4756,10.3536,8.48056444445,16.1435333333,5.25853333333,11.0077333333
639.88,12.1166666667,46.7819333333,38.7379333333,37.462,10.3770666667,8.47084888888,16.1578,5.26793333333,10.9972
