wavelength,Back_MelRicf,Belly_MelRicf,Breast_MelRicf,Crissum_MelRicf,Crown_MelRicf,DorTail_MelRicf,Rump_MelRicf,Throat_MelRicf,WingTip_MelRicf
261.01,-2.228,-4.32916666667,-2.69566666667,-2.918,-4.66233333333,1.9345,-1.19733333334,-5.693,0.975166666665
261.39,-2.0405,-4.71883333334,-2.8815,-3.34766666667,-4.72666666667,1.80133333333,-1.54616666667,-5.58733333333,0.78916666667
261.76,-1.93716666667,-5.04333333333,-2.81983333333,-3.343,-4.847,1.72483333333,-1.32416666667,-5.738,0.85033333333
262.13,-1.85183333334,-5.33566666667,-2.98508333333,-3.594,-5.13283333333,1.79283333334,-1.47133333334,-5.33583333333,0.963833333335
262.51,-2.39433333333,-6.431,-3.96225,-4.35216666667,-6.338,1.262,-2.14366666667,-5.8275,0.659
262.88,-2.89,-6.975,-4.45783333333,-4.606,-7.40383333334,1.03166666667,-2.3795,-6.51566666667,0.316833333335
263.25,-3.20733333333,-7.91133333333,-4.46208333334,-5.1205,-8.35016666669,0.5855,-2.75733333333,-6.9775,-0.13516666667
263.63,-4.78666666667,-9.56083333331,-6.5075,-6.8345,-10.1775,-1.02383333333,-4.4905,-8.87016666666,-1.863
264.00,-5.046,-10.3426666667,-7.13416666665,-7.50983333334,-10.5926666667,-1.77866666666,-5.44166666667,-9.65716666666,-2.39766666667
264.37,-5.21783333334,-10.9013333333,-7.27191666665,-7.8745,-10.6685,-2.15,-5.77933333333,-10.0108333333,-2.60216666667
264.75,-5.25216666666,-11.2605,-7.20608333335,-7.82933333334,-10.9523333333,-2.213,-5.8825,-9.776,-2.71716666667
265.12,-5.17016666666,-11.6221666667,-7.30216666665,-8.5145,-11.1761666667,-3.14933333333,-6.034,-10.4238333333,-3.06583333334
265.49,-4.731,-10.2056666667,-5.96108333335,-7.38016666667,-10.1918333333,-1.933,-5.00133333333,-9.678,-1.89233333333
265.87,-5.56,-10.2635,-6.40966666665,-7.5495,-9.9605,-1.91066666667,-5.8895,-9.88133333334,-2.22683333334
266.24,-5.52533333334,-10.3888333334,-5.59008333334,-7.2505,-9.105,-1.66016666666,-6.17383333333,-9.857,-2.26983333334
266.61,-4.87,-9.23183333333,-4.45491666666,-6.5055,-8.11650000001,-0.904666666665,-5.564,-8.95916666667,-2.06966666667
266.98,-4.64433333333,-9.26433333333,-4.489,-6.435,-7.85566666665,-1.325,-5.40833333334,-8.38083333333,-2.137
267.36,-4.732,-8.62916666667,-4.69725,-6.05416666667,-7.63166666666,-1.322,-5.312,-8.6405,-2.0415
267.73,-4.53933333333,-8.322,-4.39241666666,-5.80416666667,-7.44133333333,-1.468,-5.3975,-8.3675,-1.78416666667
268.10,-4.25866666666,-8.2495,-4.22525,-5.786,-7.6925,-1.204,-4.883,-7.94866666666,-1.51616666667
268.48,-4.09233333333,-8.69183333333,-4.55025,-6.03333333333,-8.12916666667,-1.46683333333,-5.052,-7.8095,-1.6985
268.85,-3.5495,-8.38783333333,-4.6745,-5.66833333334,-7.8745,-1.19033333333,-4.59816666667,-8.0275,-1.44166666666
269.22,-3.856,-8.03333333333,-5.09858333334,-5.45183333333,-7.71216666667,-0.642666666665,-4.64866666667,-7.6475,-1.489
269.59,-4.64833333333,-8.524,-6.168,-6.08866666667,-8.16383333333,-1.387,-5.3895,-7.66616666666,-2.08566666666
269.97,-3.58783333334,-7.2475,-5.02991666667,-5.07666666666,-7.38216666667,-0.734,-4.363,-6.54466666666,-1.50933333333
270.34,-4.16666666667,-7.429,-6.00625,-5.23366666667,-8.22150000002,-1.46333333333,-4.77666666667,-7.1645,-2.0935
270.71,-4.233,-7.57216666666,-6.25583333333,-5.34283333333,-8.64266666667,-1.66,-4.82233333334,-6.8945,-2.1215
271.09,-4.97516666667,-7.72466666666,-6.53058333334,-5.8695,-8.98950000001,-1.7695,-5.289,-7.22016666666,-2.57783333333
271.46,-4.503,-6.80033333333,-5.77541666667,-5.30833333333,-8.164,-0.915166666665,-4.69533333334,-5.97683333333,-1.96766666667
271.83,-4.1465,-5.67233333334,-4.96333333334,-4.59533333334,-7.42233333333,0.242166666665,-3.8235,-4.7835,-0.9875
272.20,-4.25416666667,-5.25233333333,-5.2085,-4.753,-7.16033333334,0.350166666665,-4.02683333334,-5.0855,-1.20783333333
272.58,-4.37,-5.2015,-5.39416666666,-4.71283333333,-7.22366666667,0.180166666665,-4.37883333334,-4.7815,-1.44833333333
272.95,-4.5845,-4.77033333333,-5.2305,-4.78716666666,-7.1935,0.185833333335,-4.78733333333,-4.6015,-1.41833333334
273.32,-4.59366666667,-4.43333333333,-4.98308333333,-5.04233333333,-7.19116666667,0.02516666667,-4.94083333334,-4.80516666666,-1.38766666667
273.69,-3.905,-4.03283333334,-4.28791666666,-4.69616666667,-6.7295,0.17866666667,-4.56866666666,-4.95133333333,-0.910333333333
274.06,-4.5565,-4.84566666667,-4.89391666666,-5.5905,-7.40433333333,-0.385833333335,-5.06466666666,-5.67816666666,-1.01633333333
274.44,-3.92266666667,-4.10883333333,-3.92266666666,-5.33366666666,-6.5495,0.0975,-4.34833333333,-5.11166666667,-0.363833333335
274.81,-4.03566666666,-4.22883333333,-4.08625,-5.5985,-6.4625,-0.505666666666,-4.6425,-5.64433333334,-0.450333333335
275.18,-3.18066666667,-3.42566666667,-3.26091666667,-4.84666666667,-5.47716666667,-0.01883333333,-4.09383333333,-5.16666666666,0.310333333335
275.55,-3.248,-3.86866666666,-3.19966666666,-5.23566666666,-5.924,-0.659166666667,-4.46,-5.85616666666,-0.203666666669
275.93,-3.298,-4.33866666667,-3.36666666667,-5.28066666667,-5.97783333333,-1.08933333333,-4.67216666667,-6.0465,-0.490833333335
276.30,-3.83333333334,-5.017,-3.62733333334,-5.7795,-6.532,-1.99666666666,-5.1075,-6.14083333334,-0.832833333334
276.67,-4.03133333333,-4.6745,-3.47516666666,-5.89933333333,-6.63416666667,-2.12283333334,-4.746,-6.38883333334,-0.643166666668
277.04,-4.4185,-5.16866666666,-3.56016666667,-6.18583333333,-6.52483333333,-2.37366666666,-4.49033333333,-6.56583333334,-0.75
277.41,-3.91833333333,-4.587,-2.90075,-5.46766666667,-5.75133333334,-1.681,-3.64516666666,-5.66016666666,-0.304
277.79,-4.16166666666,-4.5465,-2.99208333334,-5.41716666667,-5.9335,-1.772,-3.4125,-5.14366666667,-0.395
278.16,-3.9095,-4.38916666667,-3.02925,-5.249,-5.799,-1.8395,-3.41933333334,-4.70916666667,-0.249833333333
278.53,-3.88333333333,-4.2285,-3.13433333333,-5.273,-5.80516666667,-1.66566666667,-3.489,-4.61283333334,-0.226666666667
278.90,-3.38116666666,-3.49583333333,-2.40233333334,-4.6895,-5.129,-0.582666666667,-3.02766666667,-3.897,0.152666666666
279.27,-3.9645,-3.62216666667,-3.08533333333,-5.21983333333,-5.49533333334,-0.836666666667,-3.318,-4.0785,0.152166666667
279.64,-4.14566666667,-3.48733333333,-3.47825,-5.59316666667,-5.48033333334,-0.573333333334,-3.38416666667,-4.00466666666,0.282166666665
280.02,-4.04866666667,-3.3645,-3.26325,-5.52783333333,-5.49083333333,-0.397666666667,-3.32766666666,-3.707,0.0
280.39,-3.21283333333,-2.781,-2.64583333334,-4.70683333334,-4.53583333333,0.666,-2.916,-2.979,0.531
280.76,-2.79516666666,-2.22033333334,-1.81116666666,-3.84866666667,-3.57,1.70683333334,-2.18583333334,-2.3075,1.1495
281.13,-2.546,-1.71433333333,-1.47233333333,-3.53866666666,-3.27583333334,1.89233333333,-1.79066666667,-1.73116666666,1.53583333333
281.50,-2.7035,-1.83266666667,-1.61283333334,-3.79783333334,-3.43283333333,1.55883333333,-2.08966666666,-1.6005,1.54216666667
281.87,-3.11433333333,-2.04333333333,-2.05558333333,-4.11966666667,-3.59633333333,1.41383333333,-2.56666666667,-1.9455,1.34066666667
282.25,-2.89083333333,-2.06016666667,-2.18033333334,-4.009,-3.378,1.4855,-2.53166666667,-1.669,1.246
282.62,-3.11816666667,-2.34033333333,-2.4115,-4.14666666667,-3.27533333333,1.186,-2.57616666667,-1.70433333334,0.989666666669
282.99,-2.82033333333,-1.86216666667,-2.14808333334,-3.763,-2.6735,1.40616666666,-2.094,-1.29016666667,1.39866666667
283.36,-1.74116666667,-1.16583333333,-1.18041666667,-2.575,-1.79283333333,2.35366666667,-0.914999999998,-0.0961666666665,2.2945
283.73,-1.88683333334,-1.408,-1.265,-2.53016666667,-1.47216666667,2.10116666667,-0.600500000001,-0.0785,2.323
284.10,-1.97866666667,-1.44583333333,-1.4495,-2.5045,-1.28666666666,1.958,-0.387333333335,-0.449833333335,2.56
284.47,-1.79083333333,-0.982333333335,-0.965833333335,-2.08483333333,-0.862166666666,2.08516666667,0.541333333332,0.0538333333335,3.03416666667
284.85,-1.58683333333,-0.494166666666,-0.643833333335,-1.87283333334,-0.611166666668,2.17166666666,0.793333333335,0.338,3.1865
285.22,-0.997333333332,0.0823333333334,-0.078916666665,-1.31316666667,-0.0946666666665,2.62633333334,1.39516666667,0.536833333334,3.6365
285.59,-0.718,0.293333333333,0.077916666665,-1.10483333334,0.261999999999,2.89016666667,1.935,0.318166666666,3.73266666667
285.96,-0.098,1.0035,0.923666666666,-0.410000000002,0.936166666666,3.59766666667,2.75933333334,1.0035,4.124
286.33,0.084666666665,1.67033333333,1.362,-0.127166666668,1.48266666666,4.07283333333,3.23166666667,1.28883333333,4.3755
286.70,0.404333333335,2.31783333333,1.814,0.338000000002,1.85333333334,4.50316666666,3.616,1.7745,4.76883333333
287.07,0.054833333335,2.0705,1.51483333333,0.012166666665,1.49366666667,4.135,3.38783333334,1.342,4.34116666666
287.44,-0.354499999999,2.01233333333,1.37016666667,-0.2755,1.27833333333,3.80433333333,3.03383333334,0.9905,3.66966666666
287.82,0.110666666665,2.76566666667,1.86191666667,0.319500000001,1.65316666667,4.2345,3.343,1.49966666667,3.9515
288.19,0.2845,3.395,2.24508333333,0.766833333335,1.9605,4.42166666667,3.61766666667,1.63283333333,3.859
288.56,0.0945,3.57733333333,2.20983333334,0.723,1.6975,4.206,3.35083333334,1.06233333333,3.62766666667
288.93,0.418166666667,3.37,2.12225,0.652500000001,1.856,4.09233333333,3.427,1.03266666666,3.72466666667
289.30,0.109166666667,3.0625,1.878,0.3915,1.79116666667,3.8585,3.16516666667,1.00133333333,3.5245
289.67,0.122166666667,3.21883333333,2.12341666666,0.706666666665,2.01116666666,3.88716666667,3.15483333334,1.34316666667,3.69416666666
290.04,0.224,3.17566666667,2.11916666666,0.729666666665,2.12583333333,3.86083333333,3.18216666667,1.191,3.80983333333
290.41,0.426666666669,3.0825,2.35616666667,0.891666666669,2.1845,3.81483333333,3.27333333333,1.22916666667,3.872
290.78,-0.173333333332,2.514,1.76666666666,0.2245,1.6545,3.32166666667,2.93716666667,0.481,3.3795
291.15,0.1655,2.89983333333,2.10791666666,0.693166666669,1.96483333333,3.68816666667,3.18566666666,0.680166666665,3.71366666667
291.52,0.012833333335,2.80266666666,1.85966666666,0.6005,2.00833333333,3.51933333333,3.2675,0.271333333335,3.6615
291.89,-0.052166666665,2.488,1.76175,0.4755,1.89533333333,3.2825,3.24333333333,-0.025833333335,3.58216666667
292.26,0.23716666667,2.22016666666,1.90691666666,0.2505,2.154,3.43233333334,3.5375,0.2765,4.025
292.64,0.238666666665,1.955,1.859,0.198833333333,2.432,3.48566666667,3.33333333334,0.563666666665,4.12866666667
293.01,0.053666666665,2.292,1.86658333333,0.361833333335,2.446,3.57866666667,3.25016666666,0.824,3.8465
293.38,0.391333333333,2.44816666667,2.11983333333,0.457666666665,2.50783333333,3.78183333333,3.27066666666,1.11433333334,3.88783333333
293.75,0.346499999999,2.17833333333,1.93875,0.153333333331,2.21833333333,3.72383333333,3.091,0.912333333335,3.7105
294.12,-0.0265,1.715,1.63208333334,-0.165666666665,1.70833333333,3.35716666666,2.887,0.854333333335,3.29116666667
294.49,-0.0846666666665,1.49283333333,1.56441666667,-0.293166666667,1.53816666667,3.40233333334,2.87433333334,0.860333333335,3.246
294.86,0.290333333335,1.35683333334,2.13925,0.164,1.67866666667,3.45833333334,3.067,1.06666666666,3.42683333333
295.23,0.067,1.092,2.18075,0.048833333335,1.525,3.343,3.22116666667,1.12266666667,3.264
295.60,0.4685,1.3655,2.49041666666,0.428166666665,1.64316666666,3.69083333333,3.25116666667,1.3305,3.61
295.97,0.444166666667,1.53716666667,2.48091666667,0.3665,1.62083333334,4.00733333333,3.28016666667,1.1765,3.61866666667
296.34,0.330166666667,1.56066666666,2.32741666667,0.3995,1.35816666667,3.95783333333,3.00416666667,0.916333333335,3.52616666667
296.71,0.339666666667,1.46116666667,2.24608333334,0.298333333335,1.04966666666,3.916,3.0205,0.6535,3.23666666667
297.08,-0.272833333333,0.828166666669,1.80508333334,-0.06066666667,0.525166666667,3.52916666666,2.61533333334,-0.1765,2.87283333333
297.45,-0.745000000002,0.599166666667,1.62083333334,-0.115833333335,0.181166666666,3.30233333334,2.42633333334,-0.724666666665,2.532
297.82,-0.503166666665,0.952,1.886,0.259,0.383666666667,3.657,2.7205,-0.628,2.84016666667
298.19,-0.315500000002,1.10166666666,2.12575,0.566,0.586166666666,3.91116666667,2.81966666667,-0.671333333335,3.06483333333
298.56,-0.181999999999,1.36033333333,2.4045,0.960833333335,0.804000000001,4.202,2.91266666667,-0.768666666665,3.14533333333
298.93,-0.137666666665,1.36866666666,2.27216666667,1.06716666666,0.868,4.39633333333,2.90033333334,-0.730166666665,3.07883333333
299.30,0.109833333331,1.525,2.36858333333,1.22216666667,0.9245,4.58083333333,2.92483333333,-0.9505,3.25916666667
299.67,-0.270666666666,0.915500000002,2.25283333333,0.6715,0.574166666665,4.3765,2.68083333333,-1.41366666666,2.76766666667
300.04,-0.628833333333,0.230166666667,2.03775,0.370666666665,0.202333333335,3.82283333333,2.29016666667,-1.802,2.4195
300.41,-0.842333333333,-0.0811666666667,1.62425,-0.01166666667,0.0521666666665,3.59716666666,2.005,-2.01666666666,1.95833333333
300.78,-1.12933333333,-0.3965,1.4385,-0.20433333333,-0.024,3.63966666666,1.71166666667,-2.22833333334,1.80783333333
301.15,-0.897000000002,-0.497833333333,1.45925,-0.27033333333,0.0798333333335,3.85783333333,1.806,-2.279,1.941
301.52,-0.770833333334,-0.677,1.44466666666,-0.426333333335,0.0814999999985,3.96766666667,1.7425,-2.26916666666,1.77366666667
301.89,-1.34633333334,-1.48033333333,0.791333333333,-1.25066666666,-0.472166666667,3.29266666666,1.0785,-2.903,1.008
302.26,-1.85183333334,-1.93533333334,0.22125,-1.85816666667,-0.935500000002,2.7875,0.666333333331,-3.62716666666,0.486833333335
302.63,-2.60166666667,-2.58883333334,-0.627916666666,-2.6535,-1.57766666667,2.18316666667,-0.000166666665,-4.405,-0.09016666667
303.00,-2.45366666666,-2.32466666667,-0.319666666667,-2.57633333333,-1.4335,2.4665,0.219333333335,-4.34566666667,0.36166666667
303.37,-2.54183333333,-2.60016666667,-0.365416666665,-2.6065,-1.35166666667,2.43833333334,0.103333333335,-4.301,0.472166666665
303.74,-2.2695,-2.37283333333,-0.5125,-2.30816666667,-1.1475,2.579,0.1805,-3.96516666666,1.02516666667
304.10,-1.8855,-1.802,-0.35575,-2.03266666666,-0.820999999999,2.89216666667,0.455333333335,-3.73866666666,1.36583333333
304.47,-1.7545,-1.53616666667,-0.0096666666665,-1.53616666667,-0.874166666667,3.26516666666,0.62333333333,-3.49683333334,1.52966666666
304.84,-1.7585,-1.6035,-0.13275,-1.4805,-1.07966666667,3.10966666667,0.691666666667,-3.601,1.6095
305.21,-1.798,-1.565,0.035583333335,-1.57166666667,-1.15766666666,2.85216666667,0.472166666665,-3.57683333334,1.895
305.58,-1.61483333333,-1.3905,0.182666666666,-1.5635,-0.948166666669,2.85783333333,0.4805,-3.47283333334,2.14016666666
305.95,-1.7,-1.46983333333,0.281083333334,-1.5465,-1.16316666667,2.61366666666,0.319333333335,-3.3425,2.08333333333
306.32,-1.774,-1.58133333333,0.263333333335,-1.7225,-1.39466666667,2.38483333333,0.07716666667,-3.278,1.94116666667
306.69,-1.57933333334,-1.31833333334,0.43625,-1.43283333333,-1.331,2.38816666666,0.16533333333,-2.75766666667,2.229
307.06,-1.56733333333,-1.44716666666,0.167333333335,-1.47266666667,-1.62433333333,2.04783333333,-0.233833333335,-2.54716666666,2.0225
307.43,-1.37433333333,-1.29333333333,0.206166666665,-1.48066666666,-1.84283333333,2.17416666667,-0.33116666667,-2.23666666667,1.88033333333
307.80,-1.24616666666,-0.988333333331,0.659833333334,-1.32583333333,-1.56533333333,2.37566666667,-0.17166666667,-2.0445,2.124
308.17,-1.33883333333,-0.9905,0.870416666667,-1.32683333334,-1.807,2.35966666667,-0.222166666665,-1.82516666666,2.31733333333
308.54,-1.66833333333,-1.54483333333,0.543333333335,-1.89166666667,-2.2735,1.82116666666,-0.687333333335,-2.36166666667,1.97383333333
308.90,-1.33066666667,-0.892833333332,0.9895,-1.4955,-1.76266666667,2.2235,-0.307,-1.88233333333,2.43966666666
309.27,-1.15066666667,-0.745166666668,0.98875,-1.24916666667,-1.59433333334,2.42716666667,-0.137,-1.62183333334,2.394
309.64,-1.119,-0.639500000001,1.03891666667,-1.07633333333,-1.673,2.64816666667,0.03733333333,-1.3695,2.65866666666
310.01,-0.534166666667,-0.113333333335,1.3305,-0.56,-1.14033333333,3.3035,0.5035,-0.9245,3.06216666667
310.38,0.0348333333332,0.482500000001,1.75325,0.0644999999985,-0.616666666666,3.79483333334,0.915333333335,-0.164333333333,3.616
310.75,0.396166666667,0.719000000002,2.04175,0.176,-0.4695,4.0295,1.076,0.0976666666665,3.74133333333
311.12,0.441,1.02083333333,2.15475,0.2205,-0.297333333333,4.1895,1.28933333333,0.187,3.86816666667
311.49,0.181333333333,0.998166666665,2.00325,0.0476666666665,-0.487,3.99733333333,1.189,-0.076166666665,3.90633333334
311.85,0.0478333333335,0.775,1.6475,-0.157666666667,-0.904,3.67766666666,0.932333333335,-0.492666666665,3.43366666666
312.22,0.286666666667,0.744,1.57533333333,-0.194333333335,-0.831500000001,3.70466666667,0.88,-0.583333333335,3.39833333334
312.59,0.275833333334,0.654999999998,1.43016666667,-0.428333333335,-0.886166666667,3.65816666667,0.709,-0.561333333335,3.41183333333
312.96,0.215333333333,0.3255,1.26908333333,-0.640999999998,-1.1865,3.4495,0.38066666667,-0.530833333335,3.089
313.33,0.406333333333,0.64766666667,1.406,-0.591166666665,-1.17716666667,3.62416666667,0.545,-0.108,3.3055
313.70,0.427666666667,0.34316666667,1.15366666667,-0.744499999999,-1.4095,3.215,0.359,-0.348333333335,3.06733333333
314.07,-0.108833333333,-0.11433333333,0.745666666666,-1.22433333333,-1.96433333333,2.775,-0.11966666667,-0.604,2.84566666666
314.43,-0.571333333334,-0.65,0.36725,-2.051,-2.48816666667,2.1685,-0.577333333335,-1.21616666667,2.54433333334
314.80,-0.788166666668,-0.730833333335,0.1725,-2.08816666666,-2.5775,2.03083333333,-0.6155,-1.45,2.47383333333
315.17,-0.876333333331,-1.01233333333,0.0355,-2.15516666667,-2.7175,1.883,-0.805333333335,-1.6815,2.481
315.54,-0.898499999998,-1.276,-0.113833333335,-2.2465,-2.77383333333,1.7195,-0.958333333335,-1.7255,2.2585
315.91,-1.26066666667,-1.32733333333,-0.2495,-2.32016666667,-3.002,1.65633333334,-1.08366666667,-1.358,2.107
316.28,-1.37816666667,-1.34166666667,-0.198083333335,-2.37233333333,-3.03683333333,1.6465,-1.11,-1.10366666667,1.92116666667
316.64,-0.903333333334,-0.67116666667,0.3935,-1.74533333333,-2.673,2.07483333333,-0.647,-0.707666666667,2.2885
317.01,-0.8815,-0.440666666665,0.373416666665,-1.73216666667,-2.63816666666,2.0135,-0.4715,-0.8265,2.42383333334
317.38,-0.6025,-0.1705,0.721416666667,-1.333,-2.40416666667,2.20366666667,-0.115666666665,-0.7425,2.50816666666
317.75,-0.729,0.098,0.879,-1.45166666667,-2.41966666666,2.29683333333,-0.15916666667,-0.673666666667,2.4745
318.12,-0.668666666666,0.380333333335,0.963,-1.43533333333,-2.3495,2.09783333333,-0.239333333335,-0.803333333333,2.25116666667
318.49,-0.127333333333,1.11633333334,1.39833333333,-0.528,-1.75966666667,2.8335,0.2305,-0.157666666666,2.7
318.85,-0.127333333333,1.14566666667,1.37625,-0.788166666668,-1.85516666666,2.75866666666,0.133333333335,-0.0791666666665,2.82533333334
319.22,0.212833333333,1.60966666667,1.54575,-0.637833333334,-1.76133333333,2.96416666666,0.407,0.237,2.9215
319.59,0.134833333333,1.6435,1.4195,-0.748000000001,-1.82733333333,2.96783333334,0.098166666665,0.349333333335,2.85733333333
