wavelength,Back_ThrPalf,Belly_ThrPalf,Breast_ThrPalf,Crissum_ThrPalf,Crown_ThrPalf,DorTail_ThrPalf,Patch10_ThrPalf,Patch11_ThrPalf,Rump_ThrPalf,Throat_ThrPalf,WingTip_ThrPalf
241.92,-0.048000000001,1.61362698413,4.13666666667,-2.99832163743,-4.36088888889,2.02011111111,-2.58144444445,3.96011111111,1.44611111111,-2.485,-0.384777777777
242.29,-2.16377777778,-0.415547619043,2.28805555556,-5.24062573099,-6.14033333333,0.526333333333,-3.83044444444,1.85688888889,-0.251555555557,-4.78077777778,-2.10533333333
242.67,-1.677,0.5308015873,3.04027777778,-4.03769005848,-5.05777777778,1.73144444444,-2.34488888889,2.57655555556,1.01168888889,-4.03544444444,-1.32222222222
243.05,-0.495000000001,1.6925,4.76105555556,-1.91267251462,-3.24344444444,3.608,-0.338666666669,3.52988888889,2.42006666667,-2.50088888889,0.468888888889
243.42,0.645222222221,2.97041269841,5.87216666667,-0.30446783626,-1.93611111111,5.01133333333,1.26544444444,4.55577777778,3.7788,-1.08822222222,1.55666666667
243.80,2.28688888889,5.11784920635,7.799,2.25004678363,1.06866666667,7.08422222222,4.13877777778,6.40066666667,6.13722222222,0.89488888889,4.13866666667
244.17,2.09511111111,4.81448412698,7.63211111111,1.80211695906,0.661,7.17044444444,4.55177777778,6.08544444444,6.14055555555,0.773111111112,4.52688888889
244.55,1.76433333333,4.6619047619,7.58866666667,2.03361403509,0.68811111111,7.16966666667,4.44188888889,5.93088888889,6.13344444444,0.988555555557,5.01755555556
244.92,1.13222222222,3.70426190476,6.87444444445,0.977660818713,-0.0497777777767,5.97222222222,3.62066666667,4.54166666667,5.5792,0.11188888889,4.20577777778
245.30,-0.793666666667,1.55731746032,4.96644444444,-1.07904093567,-1.76777777778,3.57144444445,1.64755555556,2.429,3.52102222222,-1.67144444444,1.69555555556
245.67,-0.224,2.17290476191,5.42683333333,-0.690251461987,-1.064,3.72988888889,1.81466666667,2.97933333334,4.37511111111,-0.88488888889,1.98255555556
246.05,0.59488888889,2.8059047619,5.76722222222,-0.481403508771,0.0705555555566,4.04311111111,1.94611111111,3.539,5.00308888889,0.332777777778,2.31888888889
246.42,1.53355555555,3.99074603175,6.56327777778,0.0456257309956,1.14788888889,4.38122222222,2.90911111111,4.74922222222,6.14597777779,1.04277777778,2.71633333333
246.79,2.06366666667,4.62445238096,7.15711111111,0.420116959063,1.902,4.83555555556,3.23388888889,5.43611111111,6.60955555554,1.61688888889,3.09533333333
247.17,2.32988888889,4.97693650793,7.32916666667,0.590345029242,1.70733333333,4.84888888889,2.92466666667,5.73044444444,6.62044444443,1.90311111111,3.24666666667
247.54,3.31711111111,5.96094444445,8.46777777777,1.71680701754,2.72744444445,5.61711111111,3.60222222222,6.83522222222,7.50897777779,2.74066666667,3.86122222222
247.92,3.69744444444,6.0694047619,9.02583333334,1.9788245614,3.028,5.95777777778,3.88177777778,7.28455555555,7.67275555555,3.16311111111,3.96166666667
248.29,3.92344444445,6.22699206349,9.04366666668,2.3069005848,3.13144444444,6.08144444444,3.85688888889,7.70755555555,7.56373333333,3.57877777778,4.01411111111
248.67,4.53433333333,6.75652380953,9.19344444443,3.02471345029,3.42811111111,6.50966666667,4.46144444445,8.19366666667,8.00624444445,4.02988888889,4.61355555556
249.04,4.47611111111,6.38386507937,9.02488888889,3.06286549708,3.33011111111,6.39444444445,4.34955555555,8.19866666667,7.58484444444,3.72266666667,4.48866666667
249.42,4.62622222222,6.04716666667,8.70700000001,3.0979122807,2.98311111111,6.54544444444,4.70044444444,8.22233333333,7.45331111111,3.138,4.41766666666
249.79,3.12444444445,4.38163492064,7.11788888889,1.25216374269,1.32755555556,4.90688888889,2.75922222222,6.54722222222,5.45122222222,1.20066666667,2.75922222222
250.17,2.77566666667,3.89646825397,6.07438888889,0.524426900582,0.271666666667,4.08544444444,1.77911111111,5.97133333333,4.65375555556,0.34611111111,2.14988888889
250.54,1.74022222222,2.82261904762,4.95755555555,-0.425035087721,-0.696111111111,3.46255555556,0.820999999999,4.98877777778,3.51804444445,-0.838888888889,0.812222222221
250.92,0.00955555555567,1.14473015873,2.75844444445,-2.02808187134,-2.60344444444,1.97433333333,-0.92911111111,3.35833333333,1.92213333333,-2.65188888889,-0.919444444444
251.29,-1.68066666667,-0.257119047622,0.783277777777,-3.41705263158,-4.54422222222,0.062222222222,-2.97755555555,1.359,0.253111111113,-4.75144444444,-3.07088888889
251.66,-1.45655555556,0.260761904762,1.53983333333,-2.87568421052,-4.36955555556,0.114333333333,-3.02744444444,1.65411111111,0.474266666667,-4.68166666667,-3.20433333333
252.04,-2.73088888889,-0.825634920637,0.797388888889,-4.26403508772,-5.29511111111,-1.05266666667,-4.41922222222,0.427444444443,-0.498199999999,-5.58666666667,-4.52366666667
252.41,-2.33377777778,0.13065079365,1.44066666667,-3.67330994152,-4.57455555556,-0.289111111111,-3.63488888889,0.908888888888,0.598977777778,-4.31644444444,-4.16133333333
252.79,-3.02455555556,-0.582920634919,1.13938888889,-4.21143859649,-5.08288888889,-1.11322222222,-5.05155555555,0.220666666666,0.054511111111,-4.35844444444,-4.27433333334
253.16,-0.95677777778,1.3748968254,3.22533333333,-1.48731578948,-2.675,1.27555555556,-2.97322222222,2.63388888889,2.56571111111,-1.646,-1.83122222222
253.54,-1.71844444444,0.630333333332,2.73572222222,-2.09945614035,-2.98333333333,0.358444444444,-3.44733333334,2.08744444445,2.01355555556,-2.161,-2.77244444444
253.91,-0.829444444443,0.934793650794,3.11061111111,-2.1928245614,-2.565,0.414777777778,-3.03411111111,2.63055555556,2.37275555556,-1.71333333333,-2.45566666667
254.28,-1.29644444444,0.438730158733,3.05916666667,-2.95213450292,-2.91144444444,-0.364111111112,-3.42322222222,2.16077777778,1.4876,-2.12677777778,-2.87722222222
254.66,-0.802,0.510515873015,3.16677777778,-3.13711111111,-2.55944444445,-0.106111111111,-2.536,2.71311111111,2.03831111111,-1.84,-2.32366666667
255.03,-1.64288888889,-0.571531746033,2.01272222222,-4.00787719298,-3.21044444444,-1.10366666667,-3.14788888889,1.93133333334,1.32168888889,-2.49577777778,-2.73377777778
255.41,-0.785222222223,0.0327936507923,2.77438888889,-3.49204678363,-2.35577777778,-0.445000000001,-2.52566666667,2.34266666666,2.22493333333,-1.649,-2.13333333333
255.78,-0.04,-0.159753968256,2.78433333333,-3.80758479532,-2.44977777778,-0.655888888887,-2.86477777778,2.53,2.70422222222,-1.47255555556,-2.42311111111
256.15,0.451111111111,1.2468968254,3.89611111111,-2.78156725146,-1.95144444444,-0.09311111111,-1.67255555555,3.43822222222,3.46726666667,-1.03544444444,-2.615
256.53,0.168,1.11377777778,3.792,-3.26940350877,-2.45488888889,-0.45233333333,-1.03355555556,2.80355555555,2.98197777778,-1.56333333333,-3.34622222222
256.90,1.74177777778,3.01092857143,6.066,-1.21709356725,-0.216222222222,1.71788888889,1.26122222222,4.57666666667,4.74468888889,0.804777777777,-0.996999999998
257.28,0.763888888888,2.66661904762,5.769,-1.02299415205,-0.876555555554,1.16844444445,0.786444444446,4.25788888889,4.61506666667,0.808666666667,-1.04477777778
257.65,1.90055555555,3.80720634921,7.21455555556,0.300801169591,0.140777777778,2.56411111111,1.87011111111,5.60066666667,6.19804444445,2.373,0.562888888889
258.02,3.28022222222,5.49153968254,8.4226111111,2.07667836257,1.57477777778,4.21988888889,3.15844444444,7.00422222222,7.88813333333,3.70655555556,2.14922222222
258.40,4.53466666667,7.02920634921,9.84616666668,3.41491812866,3.06255555556,5.89588888889,4.74922222222,8.30000000001,9.46304444445,4.86766666667,3.79488888889
258.77,5.35966666667,7.84956349206,10.6112777778,4.47739181287,4.02455555555,6.68277777778,5.84455555556,9.35955555557,10.2131777778,5.44066666667,4.69522222222
259.15,5.34222222222,8.14525396825,11.0059444444,4.76594736842,4.224,6.995,5.99055555556,9.72822222222,10.1085333333,5.43955555556,5.07755555555
259.52,5.604,8.47408730159,11.3598888889,4.72478362573,4.61344444445,7.23688888889,6.09166666667,10.0337777778,10.3507111111,5.575,5.30911111111
259.89,5.71344444445,8.64773809525,11.3267222222,4.71747368421,4.75311111111,7.17633333333,5.93988888889,10.2796666667,10.4718444445,5.60222222222,5.44655555555
260.27,5.81466666666,8.63516666667,11.2459444445,4.96959064328,4.59288888889,7.20077777778,5.81888888889,10.361,10.4275777778,5.44822222222,5.38488888889
260.64,6.39511111111,9.0848095238,11.7893333333,5.29150877193,5.11211111111,7.65388888889,6.21955555556,10.7433333333,10.7842666667,5.67211111111,5.77833333333
261.01,6.32611111111,8.93625396825,11.4588333333,5.17630409357,5.06977777778,7.48044444444,6.13088888889,10.5542222222,10.5451555556,5.34622222222,5.53722222222
261.39,5.91155555555,8.49143650794,11.1487777778,4.96335087719,4.67655555556,6.97055555556,5.79411111111,10.1985555555,10.0819111111,5.05744444444,5.17055555555
261.76,5.57111111111,8.08757936508,10.6058888889,4.5804619883,4.14855555555,6.36433333333,5.22544444444,9.70177777778,9.54475555555,4.57811111111,4.61822222222
262.13,4.97677777778,7.4818015873,10.0708888889,3.87148538012,3.54077777778,5.78255555556,4.41511111111,9.13322222223,8.90848888889,4.01466666667,4.0
262.51,4.77355555555,7.26146031746,9.50361111112,3.66529239766,3.24744444445,5.28766666667,4.04833333333,8.87044444443,8.56206666666,3.57733333333,3.75055555555
262.88,4.84144444444,7.03911111111,8.98655555556,3.77412865497,3.01233333333,4.97877777778,3.96877777778,8.79800000001,8.49682222223,3.377,3.78933333333
263.25,5.22733333333,7.12653968254,9.11816666667,4.15839181287,3.36888888889,5.35877777778,4.22911111111,9.00977777778,8.77602222223,3.76277777778,4.20933333333
263.63,4.676,6.86819047619,8.69333333333,3.35709941521,3.07644444444,4.90766666666,3.66977777778,8.5558888889,8.34455555554,3.30811111111,3.887
264.00,4.00633333333,6.10811111111,7.56261111111,2.73519298246,2.564,4.594,3.09822222222,7.77622222222,7.61451111112,2.83122222222,3.48733333333
264.37,4.68722222222,6.88729365079,8.26788888889,3.38497076024,3.16422222222,5.67844444445,3.664,8.53344444444,8.33686666667,3.50544444444,4.27477777778
264.75,5.39055555555,7.80886507936,9.06733333334,3.69836842105,3.91822222222,6.19511111111,4.26422222222,9.07533333334,9.06111111112,3.95855555555,4.546
265.12,5.14233333333,7.26146031746,9.08827777779,3.23476608187,3.48911111111,5.88933333333,4.10111111111,8.88577777779,8.6774888889,3.71155555555,4.05333333333
265.49,5.46988888889,7.55301587301,9.40472222221,3.25983040936,3.64655555556,6.03855555556,4.63622222222,9.20222222221,8.9355111111,3.78688888889,4.22322222222
265.87,5.52911111111,7.34996825397,9.77383333332,3.27678362573,3.80144444444,5.995,5.21377777778,9.01499999999,9.34100000001,3.95911111111,4.10177777778
266.24,5.08077777778,7.04130952381,9.78111111111,2.99053216374,3.55133333333,5.88544444444,5.12444444444,8.53066666667,9.19333333334,3.81944444444,3.58777777778
266.61,4.07488888889,6.21016666667,8.83744444446,2.3010994152,2.34777777778,4.85755555555,4.49811111111,7.57177777778,8.40806666668,3.01055555555,2.531
266.98,4.19111111111,6.03114285714,8.56405555556,2.33784795322,2.25066666667,4.72355555556,4.51444444445,7.39844444445,8.42664444443,2.985,2.40555555556
267.36,4.56855555556,6.59496031746,9.16983333332,2.95707602339,2.71144444445,5.067,5.00222222222,7.895,8.9302888889,3.36477777778,2.67255555556
267.73,4.04455555555,5.93905555555,8.50205555556,2.45524561404,2.33455555555,4.45444444444,4.61233333333,7.30644444444,8.32368888888,2.90877777778,2.11366666667
268.10,3.73677777778,5.48103968254,8.1235,2.19644444444,2.02711111111,4.47677777778,4.15344444444,7.05711111111,7.94631111112,2.77933333333,2.07055555556
268.48,3.66855555555,5.44326190476,7.95472222221,2.08961988304,2.25311111111,4.46311111111,4.09055555556,6.95233333333,7.94904444443,2.73111111111,2.14155555556
268.85,3.81477777778,5.73373809524,8.37361111111,2.63613450292,2.58655555556,4.83955555556,4.16055555556,7.23455555555,8.23842222221,3.16055555556,2.51233333333
269.22,4.09311111111,6.07915873016,8.51466666668,2.88754385965,2.86988888889,5.35288888889,4.02533333333,7.54655555555,8.06537777778,3.34311111111,2.94966666667
269.59,4.209,6.27068253968,8.6941111111,3.05140935673,2.86877777778,5.47066666666,4.05133333333,7.83588888889,7.98631111112,3.51766666667,3.46311111111
269.97,5.10666666667,7.04987301587,9.52072222222,3.56313450292,3.84033333333,6.17677777778,4.45288888889,8.67955555556,8.55382222222,4.03088888889,4.29222222222
270.34,5.46355555555,7.3845952381,9.91944444443,4.00839181287,4.32344444444,6.78177777778,4.92788888889,9.125,8.91648888889,4.34077777778,4.77255555556
270.71,4.93188888889,6.90497619048,9.41405555556,3.7601871345,3.63922222222,6.30433333333,4.51055555555,8.58244444445,8.45600000001,3.89544444445,4.32822222222
271.09,4.88911111111,6.90690476191,9.46227777779,3.78662573099,3.68722222222,6.17277777778,4.439,8.53788888889,8.51255555554,3.80233333333,4.37877777778
271.46,5.23,7.18036507936,9.65922222222,4.05077777778,4.25866666666,6.44833333333,4.86244444444,8.71666666667,8.66431111111,4.06966666667,4.57366666667
271.83,5.61288888889,7.45944444444,9.83755555557,4.45354385965,4.78522222222,6.92377777778,5.20422222222,9.24677777778,8.87182222223,4.48622222222,4.93
272.20,5.65677777778,7.53620634921,9.72583333334,4.43959649123,4.87622222222,6.99644444445,5.28577777778,9.35233333333,8.92462222221,4.57266666667,5.05922222222
272.58,5.36077777778,7.14280952381,9.54455555554,4.25513450292,4.58688888889,6.68822222222,5.31877777778,9.00522222222,8.75575555556,4.45566666667,4.69955555556
272.95,5.25877777778,7.09046031746,9.46811111111,4.27902339181,4.754,6.73133333333,5.29144444444,8.85811111111,8.64866666667,4.46411111111,4.595
273.32,4.97688888889,6.79806349206,9.26494444444,4.14955555556,4.40788888889,6.647,5.14155555556,8.62255555556,8.46435555556,4.37022222222,4.45955555555
273.69,4.64488888889,6.33926984127,8.87505555556,3.66104093567,4.07455555556,6.22666666667,4.72633333333,8.11044444444,8.22264444446,3.95944444444,3.92111111111
274.06,5.06122222222,6.52070634921,9.1113888889,3.62030994152,4.60811111111,6.41522222222,4.86633333333,8.30544444445,8.47584444443,4.25266666667,4.16477777778
274.44,5.14055555555,6.58495238095,9.16733333333,3.63919883041,4.71288888889,6.54722222222,4.90688888889,8.40666666667,8.50228888889,4.37488888889,4.19088888889
274.81,5.10788888889,6.66178571429,9.07344444443,3.55743274854,4.49233333333,6.39488888889,4.76688888889,8.52155555556,8.42877777777,4.36,4.16688888889
275.18,5.00811111111,6.74088095238,9.07516666668,3.62488304094,4.09855555556,6.436,4.80177777778,8.25022222222,8.49955555554,4.27833333333,4.273
275.55,4.66144444444,6.38340476191,8.62466666667,3.42866081871,3.684,6.23488888889,4.56488888889,7.717,8.16175555554,3.829,3.931
275.93,5.08377777778,6.82104761905,9.00261111112,3.75221637427,3.96866666666,6.57944444445,4.60344444444,8.23533333333,8.39539999999,4.04033333334,4.25577777778
276.30,5.56133333333,6.91103174603,9.09494444443,3.87771929824,4.07088888889,6.56366666667,4.75777777778,8.45244444444,8.65293333334,4.132,4.40344444444
276.67,5.276,6.40584126984,8.52049999999,3.31284795322,3.577,6.053,4.23644444444,8.02033333333,8.15213333335,3.644,3.78955555556
277.04,5.63944444444,7.04511111111,9.1661111111,3.83467251462,3.823,6.47788888889,4.78444444444,8.61266666667,8.60942222223,4.37622222222,4.53288888889
277.41,5.63977777778,7.14126984127,9.42638888889,4.0462748538,3.81222222222,6.71588888889,5.14077777778,8.796,8.66582222223,4.67,4.60822222222
277.79,5.86211111111,7.47201587302,9.7441111111,4.50356140351,4.045,6.98744444444,5.609,8.90011111111,8.84951111112,5.00133333333,4.92266666667
278.16,5.20266666667,6.72496031746,9.05922222223,3.98260818714,3.44377777778,6.48911111111,4.958,8.12844444445,8.46535555556,4.39977777778,4.22366666667
278.53,5.18733333333,6.76818253968,9.08244444444,3.82198245614,3.58966666667,6.31166666666,4.89644444445,8.14366666667,8.45846666665,4.39988888889,4.13744444444
278.90,5.67288888889,7.14234126984,9.45100000001,4.03494152047,3.89822222222,6.60033333333,5.10622222222,8.47211111111,8.5981111111,4.61377777778,4.43633333333
279.27,4.89155555556,6.78661904762,8.83561111111,3.46057309941,3.45011111111,6.01522222222,4.47166666667,7.64388888889,8.00602222222,4.08011111111,3.82477777778
279.64,4.57377777778,6.89667460318,8.86122222222,3.53407017544,3.31388888889,6.15133333333,4.47722222222,7.63244444445,7.96148888888,4.09144444444,3.87588888889
280.02,4.60155555556,7.19219047619,9.18916666668,3.91670760234,3.68344444444,6.49288888889,4.86711111111,7.84811111111,8.14446666668,4.43555555556,4.28066666667
280.39,4.56211111111,7.01336507936,9.17561111111,4.00922222222,3.75644444444,6.46177777778,4.76355555555,7.78466666667,7.90786666666,4.17555555556,4.17566666666
280.76,4.64577777778,7.12838888889,9.03983333332,4.09880116959,3.94311111111,6.57022222222,4.77144444444,8.04888888889,8.03004444445,4.111,4.44133333334
281.13,4.429,6.8419047619,8.568,3.6440994152,3.66944444444,6.138,4.51633333334,7.98033333333,7.98455555555,3.77222222222,4.22366666667
281.50,4.91066666667,7.33372222222,8.98972222223,4.01958479532,4.17355555555,6.60888888889,5.02,8.37688888889,8.37497777777,4.06388888889,4.93544444445
281.87,5.079,7.46924603175,9.40433333334,4.50232163743,4.41455555555,6.70144444445,5.12244444444,8.58377777778,8.46719999999,4.299,5.11277777778
282.25,4.84755555555,7.24030952381,9.22300000001,4.59464327486,4.53133333333,6.49955555556,5.12611111111,8.51033333333,8.33184444443,4.286,4.94188888889
282.62,5.43988888889,7.5632936508,9.54194444443,5.02515204678,5.01477777778,6.78044444445,5.68488888889,9.06366666667,8.90102222222,4.56655555556,5.38911111111
282.99,5.28211111111,7.32128571429,9.06194444443,4.75771929825,4.96377777778,6.45255555555,5.49733333333,8.83777777778,8.61533333334,4.36733333333,5.08466666667
283.36,5.67188888889,7.62053968254,9.2678888889,5.03514619883,5.06244444444,6.60522222222,5.81211111111,9.19122222222,8.96613333332,4.44,5.251
