wavelength,Back_CatAnaf,Belly_CatAnaf,Breast_CatAnaf,Crissum_CatAnaf,Crown_CatAnaf,DorTail_CatAnaf,Patch10_CatAnaf,Patch11_CatAnaf,Rump_CatAnaf,Throat_CatAnaf,WingTip_CatAnaf
246.05,2.57433333333,4.09716666667,2.61166666667,2.79266666667,2.28175,6.38875,12.0784166667,3.65083333333,4.82388888889,3.84416666667,6.64179166667
246.42,2.36183333333,3.766,2.276625,2.68416666666,2.058,6.15108333333,11.7864166667,3.25966666667,4.73597222222,3.53583333333,6.43870833333
246.79,2.30716666667,3.43333333333,2.11116666667,2.46091666666,1.77833333333,6.01766666666,11.7281666667,2.87016666667,4.48095833333,3.24533333334,6.29479166667
247.17,2.40841666667,3.59116666667,2.06279166666,2.41616666667,1.7955,6.04291666667,11.7435,2.95466666667,4.51759722222,3.03316666667,6.40820833333
247.54,2.22241666667,3.33566666667,1.921875,2.20391666667,1.52866666666,5.81025,11.4946666667,2.58983333333,4.25029166667,2.71966666667,6.125625
247.92,1.88666666667,2.88233333333,1.61070833334,1.73508333333,1.09291666667,5.34108333333,11.1219166667,2.00583333333,3.80243055556,2.25116666667,5.89995833333
248.29,1.41033333333,2.25633333333,1.01575,1.31408333333,0.581916666666,4.88970833333,10.779,1.4245,3.25198611111,1.70675,5.430625
248.67,1.13666666667,2.14416666667,0.692041666668,1.1295,0.362083333333,4.76891666667,10.5528333333,1.1725,3.10347222222,1.59216666667,5.242375
249.04,1.04391666667,1.98908333333,0.785708333333,1.21983333333,0.377249999998,4.66141666667,10.6924166667,1.19416666667,3.21319444444,1.61158333333,5.309625
249.42,1.17783333333,2.21358333333,0.782666666667,1.40033333333,0.579500000001,4.84008333333,10.7236666667,1.34291666667,3.35072222222,2.04508333333,5.50366666666
249.79,1.39566666667,2.7465,0.920916666666,1.8665,1.06825,5.34958333333,11.05925,1.58825,3.70155555556,2.58275,5.94320833333
250.17,2.13841666667,3.45658333333,1.42425,2.50441666667,1.80333333333,5.96129166667,11.75025,2.09425,4.375375,3.22741666667,6.78116666667
250.54,2.3265,3.80708333334,1.67308333333,2.73075,1.92225,6.18291666667,12.11225,2.195,4.49090277778,3.417,6.843625
250.92,2.43716666667,4.04708333333,1.841625,3.11491666667,2.07833333333,6.387125,12.3355833333,2.25791666667,4.66,3.414,6.99516666667
251.29,2.85316666667,4.72216666667,2.316125,3.9535,2.83225,6.89866666667,12.8343333333,2.94783333334,5.09576388889,3.95875,7.61999999999
251.66,3.36816666667,5.26483333333,2.714125,4.5455,3.32466666666,7.55391666666,13.2548333333,3.55891666667,5.575625,4.49633333333,8.37700000001
252.04,4.342,5.92858333334,3.60445833333,5.27716666666,4.136,8.51400000001,14.2006666667,4.51466666666,6.33118055556,5.18808333333,8.86779166667
252.41,5.23233333334,6.78575,4.49833333333,5.79375,4.96608333333,9.09304166668,14.7731666667,5.35708333333,7.2165,5.89566666667,9.365125
252.79,5.78341666667,7.12716666667,5.08854166667,6.28866666667,5.22058333334,9.26095833334,15.1905,5.68,7.49977777778,5.944,9.52795833334
253.16,6.4475,7.69308333333,5.60833333333,7.0645,5.73233333333,9.81266666667,15.6285,6.33791666667,7.99208333333,6.36666666667,10.0894166667
253.54,5.784,7.0265,4.81720833334,6.27058333333,4.75858333334,8.512,14.8324166667,5.3565,6.96111111111,5.14533333333,9.11841666666
253.91,5.56958333333,6.71633333333,4.576875,5.78683333334,4.06116666667,7.64245833333,14.4398333334,4.97816666667,6.38525,4.65241666667,8.51125
254.28,4.95216666667,6.31933333333,4.065125,5.32758333333,3.6585,7.05549999999,13.8335,4.79191666667,5.78344444445,4.00966666667,7.640625
254.66,4.8585,6.05533333333,4.06695833334,4.80058333333,3.84175,6.80170833333,13.6871666667,4.65908333333,5.52984722222,3.86108333333,7.53541666668
255.03,4.85266666667,6.21816666666,4.14670833333,4.59833333333,4.06283333333,6.81054166666,13.6480833333,4.72558333333,5.58122222222,4.03616666667,7.22233333333
255.41,3.7535,4.97883333333,3.06725,3.09533333333,2.59108333333,5.43783333333,12.605,3.57833333333,4.53908333334,2.96933333333,5.87529166667
255.78,3.89358333333,5.2945,3.38704166667,3.36216666666,2.89508333333,5.66808333333,12.9525833333,4.0445,4.88141666667,3.12508333334,5.95183333334
256.15,3.03758333333,4.58141666667,2.33033333333,2.66225,2.12133333333,4.89170833333,11.9625,3.06641666667,4.12827777778,2.4675,5.20566666667
256.53,1.48633333333,3.24733333333,0.841625,1.3805,0.760833333334,3.7615,10.482,1.64833333334,2.49016666667,0.943833333333,4.19125
256.90,1.20875,2.75975,0.278708333333,0.678333333333,0.496999999999,3.41791666667,10.039,1.41691666667,2.18365277778,0.523666666669,4.442
257.28,0.918333333333,2.57991666667,0.203291666667,0.581083333334,0.112416666666,3.05470833333,9.80758333332,0.918250000001,1.89597222222,0.362333333332,4.19791666667
257.65,1.27083333333,2.904,1.008875,1.27108333333,0.668833333334,3.77641666667,10.6855833333,1.36566666667,2.84376388889,1.09266666667,5.05858333333
258.02,0.598916666666,2.12566666667,0.524,0.483166666667,0.231833333333,3.36458333333,10.0724166667,0.599000000001,2.32994444445,0.492833333334,4.59666666666
258.40,0.774666666667,2.29458333333,0.7225,0.624583333333,0.262416666666,3.79191666666,10.2656666667,0.707999999999,2.66454166667,0.799750000001,4.89975
258.77,1.43966666667,2.81758333333,1.26954166667,1.45041666667,0.799333333333,4.4885,10.8905,1.47566666667,3.37581944444,1.55516666667,5.628
259.15,1.48566666667,2.82541666667,1.42895833333,1.65433333333,0.810916666668,4.62870833334,11.05175,1.63483333333,3.41095833333,1.73541666667,6.00420833333
259.52,1.76741666667,3.09966666667,1.82095833333,1.94916666667,1.06416666667,4.984625,11.3108333333,1.91633333333,3.68336111111,2.00266666667,6.266375
259.89,1.66275,2.907,1.696375,1.71041666667,0.817416666666,4.85179166667,11.2008333333,1.62908333333,3.55943055556,1.89883333333,6.12291666667
260.27,1.91591666667,3.037,2.11841666666,1.91316666667,1.02408333333,5.19766666667,11.4245,1.88058333333,3.86280555556,2.22658333333,6.40666666667
260.64,2.01083333333,3.11475,2.306,2.048,1.04008333333,5.328875,11.605,2.01083333333,4.09531944444,2.40725,6.46075
261.01,2.22158333333,3.438,2.69620833333,2.33775,1.26675,5.72695833334,11.8956666667,2.33516666667,4.39983333333,2.7715,6.56408333334
261.39,2.30341666667,3.60941666667,2.92175,2.28741666667,1.42566666667,5.95,12.0039166667,2.58275,4.57713888888,2.87266666667,6.68158333333
261.76,2.29316666667,3.71991666666,2.92583333333,2.27408333333,1.465,6.17416666667,11.9190833334,2.61558333334,4.50738888889,2.81791666667,6.70695833332
262.13,2.79616666667,4.252,3.4965,2.91166666667,1.90358333333,6.82691666667,12.5303333333,3.22066666667,5.10394444445,3.27833333333,7.34687500001
262.51,2.8885,4.42666666666,3.85341666667,3.10458333333,2.12716666667,6.94858333333,12.7881666667,3.4805,5.34465277778,3.52766666667,7.556375
262.88,2.54708333333,4.43675,3.7565,2.89316666667,1.96558333333,6.73804166667,12.6973333333,3.37741666667,5.30229166667,3.33966666666,7.348625
263.25,2.50316666667,4.4965,3.54775,2.783,1.98183333334,6.66616666667,12.6111666666,3.43083333333,5.38006944444,3.31966666667,7.11458333334
263.63,2.9485,4.98183333333,3.892375,3.34333333333,2.4535,7.16279166667,12.97825,3.99616666667,5.82183333334,3.79658333333,7.48291666666
264.00,3.24858333333,5.42341666667,4.12433333333,3.44925,2.81633333333,7.14354166668,13.115,4.51416666667,5.91433333333,3.886,7.70283333333
264.37,3.38733333333,5.92508333333,3.937,3.6285,3.016,7.09895833334,13.3259166667,4.46366666666,5.83240277778,3.98108333333,7.837
264.75,3.68875,6.02958333334,3.88195833333,3.72141666667,3.283,7.21887500001,13.55625,4.4675,5.94947222222,4.20625,7.96958333333
265.12,3.34891666667,5.65958333334,3.25245833333,3.2845,2.88975,6.59466666667,12.9731666667,3.836,5.456875,3.83583333334,7.67395833332
265.49,3.01433333333,5.07366666666,2.61870833333,2.93225,2.63675,6.3785,12.5930833333,3.21416666666,4.95697222222,3.46433333333,7.46954166666
265.87,3.13016666667,5.01316666667,2.64379166667,2.82941666666,2.51541666666,6.17395833333,12.2634166667,3.13441666666,4.89981944445,3.59433333333,7.21712500001
266.24,3.21466666667,5.15683333333,2.57629166667,2.84991666666,2.65458333334,6.36141666667,12.1246666667,3.151,4.75748611111,3.8125,6.89770833334
266.61,3.20075,5.07066666667,2.27179166667,2.97,2.64466666667,6.39525,11.9829166667,3.09775,4.66230555556,3.592,6.85654166667
266.98,3.70366666667,5.40133333333,2.68870833334,3.49,3.019,7.00175,12.3259166667,3.50975,5.16706944444,4.11533333333,7.350125
267.36,3.53533333333,5.09741666667,2.53908333333,3.33583333334,2.91325,7.005125,12.1218333333,3.32041666667,5.12820833333,3.76575,7.12612499999
267.73,3.106,4.66275,1.97279166667,2.80825,2.52983333334,6.55341666667,11.7330833334,2.66716666667,4.92020833334,3.18216666667,6.91587499999
268.10,2.80283333333,4.24183333333,1.719,2.7015,2.18666666667,6.59191666666,11.3766666667,2.27683333333,4.72584722222,3.047,6.61429166667
268.48,2.52308333333,3.78466666667,1.54341666667,2.42658333333,1.91458333333,6.324125,11.1790833333,2.21875,4.63181944445,2.76041666666,6.44308333334
268.85,2.25008333333,3.60033333334,1.37025,2.26858333333,1.65266666667,6.07220833333,10.9745,2.12475,4.42365277778,2.52325,6.42795833333
269.22,1.92725,3.37366666667,1.14541666667,2.12558333333,1.38766666667,6.00770833333,10.7965833333,1.9895,4.17208333333,2.36416666667,6.28645833333
269.59,1.59266666667,3.30758333334,0.972500000001,1.83708333334,0.949083333334,5.565,10.52625,1.84416666667,3.96372222222,2.22175,5.88683333333
269.97,1.29941666667,3.09675,0.911083333333,1.7655,0.851166666666,5.60895833333,10.60025,1.928,3.88538888889,2.31975,5.948125
270.34,0.781999999999,2.71258333334,0.357833333333,1.25333333333,0.251333333333,4.97833333333,10.13825,1.3965,3.42197222222,1.87483333333,5.63829166666
270.71,0.920666666665,2.67783333334,0.376,1.12983333333,0.262916666667,5.09916666667,10.1578333333,1.27825,3.39438888889,2.02358333333,5.738375
271.09,0.974333333333,2.69358333333,0.316541666667,0.984166666666,0.275666666667,5.132875,10.1181666667,1.26958333333,3.35966666667,1.98175,5.70541666667
271.46,1.10225,3.05816666667,0.555833333333,1.08625,0.318583333333,5.037875,10.3751666667,1.30916666667,3.352875,2.24583333333,5.8965
271.83,1.19141666667,3.10525,0.655916666667,1.05258333333,0.286916666667,5.003125,10.3766666667,1.4165,3.21548611111,2.27783333333,5.86116666666
272.20,0.9895,3.00733333333,0.479875,0.848166666666,0.2555,4.73191666666,10.2730833333,1.221,3.04141666667,1.95475,5.72745833333
272.58,0.941083333332,2.997,0.474916666667,0.96475,0.244916666667,4.72129166667,10.2183333333,1.05025,2.96075,1.89091666667,5.66358333333
272.95,1.25891666667,3.243,0.910833333333,1.31408333333,0.655583333334,5.089125,10.49725,1.43875,3.33668055556,2.19583333333,5.88679166667
273.32,1.59325,3.3715,1.264875,1.596,1.09583333333,5.23791666667,10.9155,1.63366666667,3.65481944445,2.40875,6.10683333333
273.69,2.10083333334,3.65175,1.64591666667,2.08625,1.52725,5.76279166667,11.5080833333,2.06875,3.99847222222,2.62758333334,6.513375
274.06,2.39691666667,3.96741666667,1.69970833333,2.12058333333,1.72191666667,5.87683333334,11.67625,2.06108333333,4.06706944444,2.56066666667,6.52520833333
274.44,2.77983333333,4.09858333333,2.14891666666,2.51975,2.15966666667,6.28245833333,12.17475,2.41683333334,4.49481944445,2.813,6.78933333333
274.81,2.51033333333,3.92025,2.06545833333,2.44216666667,1.9215,6.10375,12.1234166667,2.32116666667,4.37120833333,2.64658333333,6.47408333333
275.18,1.99616666667,3.36541666666,1.55795833333,2.03125,1.35308333334,5.45583333333,11.8011666666,1.74016666667,3.82493055555,2.13375,5.862125
275.55,1.86025,3.084,1.42875,1.87991666667,1.14833333333,5.30529166667,11.7323333333,1.41416666667,3.67184722222,2.01116666667,5.63975
275.93,2.09258333333,3.26008333333,1.650125,2.279,1.4305,5.497375,11.9460833333,1.47041666667,3.90215277778,2.362,5.79191666667
276.30,2.75075,3.94683333333,2.42958333333,2.90608333333,2.05116666666,6.10808333333,12.5304166667,2.18975,4.61104166667,3.07858333333,6.43241666666
276.67,2.75275,4.22,2.59845833333,2.99266666667,2.14583333333,6.19929166667,12.7484166667,2.36183333333,4.71568055556,3.32158333333,6.47208333333
277.04,2.83083333333,4.33275,2.78254166667,3.11458333333,2.31866666667,6.16004166667,12.8251666667,2.42241666667,4.77344444444,3.43991666667,6.492375
277.41,2.62891666666,4.29408333334,2.71775,2.97433333333,2.17166666667,6.16895833333,12.71125,2.381,4.772875,3.27458333333,6.31891666667
277.79,2.44483333334,4.34141666666,2.74345833333,2.85341666666,2.18633333333,5.90791666667,12.6326666666,2.15133333333,4.69225,3.3285,6.23775
278.16,2.14833333333,3.9035,2.46766666667,2.68175,2.03591666667,5.52695833334,12.5350833333,1.80083333333,4.53113888889,3.06091666667,6.02708333333
278.53,2.145,3.89016666666,2.43029166667,2.63175,1.95741666667,5.33483333334,12.3106666667,1.90525,4.50580555556,2.95158333333,6.10491666667
278.90,2.34933333333,3.96075,2.484375,2.772,1.91958333333,5.25125,12.2764166667,1.82591666667,4.46981944444,2.76841666667,6.16420833333
279.27,2.51125,4.09658333334,2.62058333333,2.90416666667,2.16275,5.412,12.2385,1.99191666667,4.58345833333,2.83583333334,6.41991666667
279.64,2.29025,3.85083333334,2.4845,2.78,2.09433333333,5.30670833333,11.8530833333,2.09433333333,4.60866666667,2.62475,6.311625
280.02,1.80783333334,3.34016666667,1.97079166667,2.19758333333,1.67658333333,4.91095833333,11.5154166667,1.71016666667,4.13347222223,1.95225,5.89720833334
280.39,1.70025,3.02516666667,1.66054166667,2.0265,1.45641666667,4.787875,11.4109166666,1.48933333333,3.898,1.819,5.67579166667
280.76,2.09533333333,3.16866666667,1.96554166667,2.2875,1.84225,5.09408333333,11.6845833333,1.82633333334,4.24408333333,2.14008333333,5.99775
281.13,2.00008333334,3.03633333333,1.709625,2.14466666667,1.56375,5.09133333333,11.47025,1.7175,4.10705555556,1.90291666667,5.92183333333
281.50,2.1855,3.0785,1.73270833333,2.30433333333,1.52408333333,5.12825,11.357,1.86525,4.01730555555,1.92008333333,5.98504166666
281.87,2.17675,3.00091666667,1.66466666667,2.29916666667,1.61833333333,5.09983333333,11.2324166667,2.00658333334,4.12030555556,1.93475,5.94316666667
282.25,2.46691666666,3.24183333334,2.025875,2.62725,1.94566666667,5.46858333333,11.47325,2.44083333334,4.44231944445,2.30116666666,6.29008333334
282.62,2.49383333334,3.269,2.13041666667,2.63616666667,2.03783333334,5.61879166667,11.628,2.46816666667,4.49025,2.53933333333,6.38545833333
282.99,2.14733333333,3.03475,1.98445833333,2.26683333333,2.00541666667,5.40158333333,11.4456666667,2.36158333333,4.35348611112,2.47833333333,6.204125
283.36,1.82491666667,2.79666666667,1.89358333333,1.97608333333,1.74658333333,5.0535,11.192,2.12991666667,4.06276388889,2.32966666667,5.90645833333
283.73,2.32866666666,3.14233333334,2.21208333333,2.40183333333,2.18491666666,5.49445833334,11.57775,2.50141666666,4.38090277778,2.70808333333,6.393125
284.10,2.79116666667,3.56991666667,2.76470833333,3.01225,2.65308333334,6.02345833333,11.98875,3.0675,4.85588888889,3.31366666667,6.81345833334
284.47,2.86125,3.70375,2.86729166667,3.20108333333,2.7615,6.075625,12.07875,3.16966666666,4.90469444444,3.45616666667,6.90875
284.85,2.41883333333,3.43116666667,2.57933333333,2.80408333333,2.45458333333,5.81579166667,11.755,2.72541666667,4.48229166667,3.0915,6.58325
285.22,2.60925,3.717,2.678875,2.91758333333,2.72066666667,5.99733333333,11.9624166667,2.73458333333,4.58575,3.33691666667,6.70991666667
285.59,2.62041666667,3.76283333333,2.73208333333,2.99425,2.91233333333,6.10504166667,12.2103333333,2.78483333333,4.77906944444,3.51433333334,6.81445833333
285.96,2.71225,3.8,2.72016666667,3.05308333333,2.89058333333,6.28916666667,12.3725833333,2.74625,4.79136111111,3.56291666667,6.90595833333
286.33,2.45383333333,3.66816666667,2.44129166667,2.71191666667,2.5705,6.153375,12.2014166667,2.47841666667,4.51244444444,3.24166666667,6.547375
286.70,2.52008333334,3.8305,2.49333333333,2.83375,2.69258333333,6.20070833333,12.2558333333,2.56283333333,4.52472222222,3.23475,6.52316666667
287.07,2.69516666667,4.13875,2.635875,2.99466666667,2.75325,6.33529166667,12.36925,2.64816666667,4.55995833333,3.34558333334,6.749
287.44,3.094,4.51291666667,2.92325,3.34133333333,3.13225,6.76383333334,12.8103333333,3.04233333333,4.88397222222,3.61566666667,7.09333333334
287.82,3.04758333333,4.61216666667,2.89679166667,3.29933333333,3.0385,6.682625,12.9001666666,3.01133333333,4.85327777778,3.6145,6.96258333334
288.19,2.78691666667,4.56008333334,2.63795833333,3.06691666667,2.79391666667,6.39158333333,12.8084166667,2.75475,4.57,3.45225,6.73579166666
288.56,2.42658333333,4.39158333334,2.37533333333,2.8065,2.53133333333,6.03275,12.57575,2.44525,4.30997222222,3.1235,6.38333333332
288.93,2.47516666666,4.38541666667,2.276375,2.8115,2.52216666667,5.964375,12.6058333333,2.59733333333,4.33755555556,3.24216666667,6.36174999999
289.30,2.20208333333,4.10975,2.08675,2.59883333333,2.25916666667,5.61470833334,12.4691666667,2.49216666667,4.20425,3.09533333333,6.08133333334
289.67,2.03841666666,4.11991666667,2.03729166666,2.42641666667,2.07441666666,5.46116666667,12.2856666667,2.30433333333,4.03491666667,3.08266666667,5.94633333333
290.04,2.18066666667,4.40408333334,2.443125,2.53541666667,2.27633333333,5.47758333333,12.4688333334,2.44425,4.30902777778,3.39425,6.08816666667
290.41,2.30441666667,4.44775,2.5855,2.73708333333,2.35008333333,5.40058333333,12.6298333333,2.57108333333,4.46695833333,3.65725,6.32691666666
290.78,2.09291666666,4.24658333333,2.47508333333,2.583,2.047,5.20108333334,12.5655,2.36,4.40965277778,3.49266666666,6.26833333333
291.15,2.05066666667,4.17283333334,2.42608333333,2.68316666667,1.98683333333,5.28304166667,12.7894166667,2.30925,4.59048611111,3.49583333333,6.272875
291.52,2.20391666667,4.28191666667,2.51004166667,2.87033333333,2.12725,5.432,13.02625,2.47133333334,4.797375,3.722,6.35216666667
291.89,2.05833333333,4.19683333334,2.53329166667,2.69,2.09341666667,5.39495833333,13.0791666666,2.432,4.72877777777,3.64516666667,6.27758333333
292.26,1.96625,4.12866666666,2.61816666667,2.53925,1.96358333333,5.30133333333,13.0348333333,2.43983333333,4.83438888889,3.52991666666,6.1925
292.64,1.98116666667,4.17708333333,2.686,2.59425,1.883,5.51016666667,13.2345833333,2.483,4.99947222223,3.64416666667,6.29275
293.01,2.32366666667,4.637,3.056,2.94966666667,2.15591666667,5.93233333333,13.6750833334,2.706,5.40223611111,3.88491666667,6.72870833334
293.38,2.41666666666,4.83316666667,3.26395833333,3.05983333333,2.27975,6.20658333333,13.8784166667,2.74083333333,5.45195833333,4.027,6.84691666667
293.75,2.47425,4.97783333333,3.3475,3.03641666667,2.2185,6.06729166666,13.99975,2.75391666666,5.39902777778,3.97283333334,6.81241666666
