wavelength,Back_ThlSorm,Belly_ThlSorm,Breast_ThlSorm,Crissum_ThlSorm,Crown_ThlSorm,DorTail_ThlSorm,Rump_ThlSorm,Throat_ThlSorm,WingTip_ThlSorm
452.10,10.9242666667,50.5836333333,23.1362333333,30.411,4.62566666667,11.1271333333,16.9387533333,10.225,10.9828
452.46,10.9659111111,50.6357333333,23.2025333333,30.4662,4.64893333333,11.1838,16.9856866667,10.2644,11.0298666667
452.81,10.9791111111,50.7224333333,23.2560666667,30.5362333333,4.64853333333,11.2068666667,17.01912,10.2678,11.0442
453.17,10.9949777778,50.7889,23.3042,30.5900666667,4.63233333333,11.2174,17.0402066667,10.2714,11.0545333333
453.52,10.9522666667,50.7652,23.2847666667,30.5952,4.5936,11.1778,17.0132533334,10.2528,11.0247333333
453.87,10.9328444445,50.7623333333,23.2570666667,30.5937666667,4.55973333333,11.1516,16.9989466667,10.2298666667,10.9937333333
454.23,10.9212,50.7718666667,23.2802,30.6352666667,4.54273333333,11.1466,16.99496,10.2325333333,10.9845333333
454.58,10.8948,50.8251333333,23.2803333333,30.6689666667,4.50653333333,11.1046666667,16.9709,10.2089333333,10.9479333333
454.93,10.8656222222,50.8098666667,23.2535666667,30.6633666667,4.46386666667,11.0677333333,16.9519,10.1764,10.911
455.29,10.8926444444,50.8115333333,23.2799333333,30.6787,4.48466666667,11.0722,16.97606,10.1984,10.9273333334
455.64,10.8969555556,50.8655333333,23.3048333333,30.7420666667,4.50226666667,11.0704666667,17.0039733333,10.2222,10.9389333333
456.00,10.9251333333,50.9796666667,23.3648333333,30.8210666667,4.518,11.0884666667,17.0500266667,10.25,10.9756
456.35,10.9298,51.0524666667,23.3639,30.8408666667,4.50233333333,11.0576666667,17.0688933333,10.2660666667,10.9709333333
456.70,10.9626666667,51.0945666666,23.4176666667,30.8733,4.54093333333,11.0934,17.1154466667,10.3328,11.004
457.06,10.9638888889,51.1286666667,23.4228333333,30.8997333333,4.56566666667,11.0994,17.1227133334,10.3564666667,11.0060666667
457.41,10.9983111111,51.2105666667,23.4571333333,30.9459666667,4.583,11.1408666667,17.1500333333,10.4174666667,11.0296
457.76,10.9931555556,51.2748,23.5076,30.9938666667,4.59573333333,11.1581333333,17.15204,10.4736,11.0306
458.12,10.9850222222,51.2868666667,23.5096666667,30.9968666667,4.59473333333,11.1518,17.14416,10.5083333333,11.0158
458.47,10.9994444444,51.2843666667,23.5154333333,31.0037666667,4.60906666667,11.1718,17.1729533333,10.5682,11.0397333334
458.82,10.9850888889,51.3073333333,23.5213,31.0239666667,4.6088,11.1612,17.1695066667,10.5942666667,11.0358
459.18,10.9861333333,51.3519666667,23.5376,31.0465666667,4.60966666667,11.1676,17.17882,10.6456,11.0292
459.53,11.0068888889,51.4260666667,23.5888333333,31.1113666667,4.63573333333,11.1937333333,17.2074466667,10.7104666667,11.0417333333
459.88,11.0070666666,51.4573666667,23.622,31.1558333333,4.65126666667,11.2136666667,17.22684,10.7735333333,11.0567333333
460.24,10.9926444444,51.4737666667,23.6242333333,31.1816666667,4.65653333333,11.2296,17.2166866667,10.8074,11.0548666667
460.59,10.9813555555,51.4992,23.6343,31.2215666667,4.653,11.2124,17.2171866667,10.8315333333,11.0479333333
460.94,11.0115111111,51.5712,23.6691333333,31.2798666667,4.67186666667,11.2291333333,17.2561533333,10.9240666667,11.0762
461.29,11.0266666667,51.6121,23.7103333333,31.3301666667,4.69893333333,11.2406,17.2834933333,10.9873333333,11.116
461.65,11.0436888889,51.6543,23.7256666667,31.3546666667,4.72806666667,11.2498,17.322,11.0628666667,11.153
462.00,11.0643777778,51.7464333333,23.7676333333,31.4318666667,4.74686666667,11.2624,17.3679,11.1399333333,11.1883333333
462.35,11.1027777778,51.8812,23.8386333333,31.5488,4.7916,11.3072,17.4211333333,11.255,11.2273333333
462.71,11.1638444444,51.9936333333,23.9316333333,31.6556666667,4.86293333333,11.3849333334,17.5076533333,11.4090666667,11.3008666667
463.06,11.1847777778,52.0893,23.9804666667,31.7604666667,4.89626666667,11.4213333333,17.55302,11.5093333333,11.3431333333
463.41,11.2121111111,52.139,24.0138333333,31.7994666667,4.91666666667,11.4462,17.59058,11.6141333333,11.3808
463.76,11.2213333333,52.1596666667,24.0191,31.8194333333,4.93933333333,11.4612,17.60914,11.7012,11.3923333333
464.12,11.2603111111,52.2241666667,24.0776666667,31.8978333333,4.9824,11.4806,17.6641466667,11.8346666667,11.4258
464.47,11.3034,52.3235,24.1251333333,31.9684,5.0192,11.5201333333,17.7044066667,11.9515333333,11.4638666667
464.82,11.3025555556,52.3836666667,24.1547,32.0079666667,5.0248,11.5193333333,17.7351333333,12.0103333333,11.4707333333
465.17,11.2916444445,52.3864,24.1490666666,32.0127333333,5.0346,11.5234,17.7409,12.0842,11.4458666667
465.53,11.3269333333,52.4491666667,24.2122666667,32.0832333333,5.05746666666,11.5486,17.7864933333,12.191,11.4598666667
465.88,11.3355777778,52.5077,24.2552,32.1439666667,5.0726,11.5827333333,17.80412,12.2967333333,11.4716666667
466.23,11.3196,52.5337333333,24.2632666667,32.1469666667,5.075,11.5678,17.8157266667,12.363,11.4634666667
466.58,11.3324222222,52.626,24.2971666667,32.1935666667,5.08953333333,11.5727333333,17.8469,12.44,11.4695333333
466.94,11.3419111111,52.6330666667,24.3124333333,32.1981333333,5.1194,11.5693333333,17.8583066667,12.5255333333,11.4855333334
467.29,11.3207333333,52.6902333333,24.3386666667,32.2449333333,5.11993333333,11.5606666667,17.8604733333,12.5937333333,11.4812
467.64,11.3514222222,52.7979666667,24.388,32.3344333333,5.14673333333,11.5744666667,17.90986,12.6945333333,11.5023333333
467.99,11.3648888889,52.845,24.4202666667,32.3591666667,5.1402,11.5783333333,17.93048,12.7562,11.5124666667
468.35,11.3738444445,52.8861666666,24.4361,32.3681333333,5.15146666667,11.5966666667,17.9487933334,12.8416,11.5108666667
468.70,11.3941333333,52.9150333333,24.4635666667,32.4193,5.16293333333,11.6151333333,17.94868,12.9234,11.5165333333
469.05,11.4520444445,53.0453666667,24.5505,32.5257333333,5.1874,11.6389333334,18.01016,13.0293333333,11.5635333333
469.40,11.4434444444,53.0608,24.5349,32.5369,5.17646666667,11.6204,17.99668,13.0688,11.5588666667
469.75,11.4576,53.0962,24.5562666667,32.5599,5.20153333333,11.6322666667,18.0097266667,13.1315333333,11.5696666667
470.11,11.5063333333,53.1734,24.6178666667,32.6345666667,5.24046666667,11.665,18.0406,13.2249333333,11.6088
470.46,11.5567333334,53.2389,24.6848666667,32.7191,5.28086666667,11.6945333333,18.0998533333,13.3194,11.6563333333
470.81,11.5728222222,53.3359666667,24.7516,32.7840666667,5.30166666667,11.7011333333,18.1379666667,13.3698666667,11.6604666667
471.16,11.5960444445,53.3553,24.7636333334,32.7939333333,5.3192,11.7267333333,18.1592666667,13.4202666667,11.664
471.51,11.5850444444,53.3453333333,24.7655,32.7779,5.29673333333,11.7198,18.1512866667,13.418,11.6556
471.87,11.5804444444,53.379,24.78,32.8293666667,5.30826666667,11.7213333333,18.1678466667,13.4389333333,11.6496666667
472.22,11.5594444444,53.3862333333,24.8023333333,32.859,5.296,11.6952666667,18.1642333333,13.4438666667,11.6392666667
472.57,11.5943777778,53.4555,24.8849,32.9061333333,5.34773333333,11.736,18.2208066667,13.4840666667,11.6726666667
472.92,11.5758666667,53.4417333333,24.8646,32.8865666667,5.339,11.7286666667,18.2051066666,13.4456,11.6634
473.27,11.5784,53.4879,24.9142666667,32.9270666667,5.33826666667,11.7437333333,18.22056,13.4296666667,11.6606
473.62,11.6153333333,53.4955333333,24.9463333333,32.9688,5.36146666667,11.7612666667,18.2540533333,13.4164,11.6804
473.98,11.5740888889,53.4995,24.9279333333,32.9481666667,5.3042,11.7261333333,18.2352533333,13.3262666667,11.6516
474.33,11.5406,53.4304333333,24.8646333333,32.8945333333,5.26873333333,11.697,18.1816133333,13.229,11.596
474.68,11.5499555556,53.3990333333,24.8694,32.8859666667,5.2488,11.7167333333,18.1859,13.1919333333,11.6038
475.03,11.5629555556,53.4395333333,24.8915,32.9294666667,5.24393333333,11.7138,18.2070133333,13.1178666666,11.6232
475.38,11.5875111111,53.5163333333,24.9408333333,32.9832,5.25913333333,11.7376,18.2286066667,13.0607333333,11.6474666667
475.73,11.6085111111,53.5216666667,24.9513,32.9690333333,5.27166666667,11.7624666667,18.2350466667,12.9876666667,11.6784666667
476.08,11.6157777778,53.6247666667,24.9835333333,33.0193,5.2718,11.7943333333,18.2716066667,12.9125333333,11.7044666667
476.44,11.5855777778,53.6175666667,24.9624,33.0371666667,5.23953333333,11.7909333333,18.2490333333,12.8328666667,11.7008
476.79,11.5861555555,53.6559333333,24.9890333333,33.0722333333,5.21933333333,11.7860666667,18.2535866667,12.7728,11.7062
477.14,11.6282666667,53.7278666666,25.0201333333,33.1355333333,5.2582,11.84,18.2995333333,12.7231333333,11.7532666667
477.49,11.6158888889,53.7792333333,25.0335666667,33.1594333333,5.24013333333,11.8589333333,18.3046,12.6418,11.7694666667
477.84,11.6517333334,53.7922333333,25.0709666667,33.1926333333,5.2594,11.8985333333,18.3349333333,12.5768,11.7998
478.19,11.6721555556,53.8426,25.1202666667,33.2585666667,5.28593333333,11.9452666667,18.3716266667,12.5245333333,11.86
478.54,11.7085111111,53.9157333333,25.1586,33.3401,5.31013333333,11.9814,18.41706,12.4630666667,11.9083333333
478.89,11.7215333333,53.9820333333,25.1913,33.3857333333,5.30146666667,12.0080666667,18.4439,12.3916666667,11.9304
479.24,11.7245333333,53.9964666667,25.1897666667,33.4066333333,5.28,11.9953333333,18.4434733333,12.3062666667,11.921
479.60,11.7175555556,54.0045666667,25.2163666667,33.4301666667,5.25566666667,11.9865333333,18.4491333334,12.2306666667,11.9263333333
479.95,11.7305333333,53.9532333333,25.1865333333,33.4192666667,5.2366,11.9798,18.4331133333,12.1338,11.9129333333
480.30,11.7358888889,54.0139,25.1781666667,33.4378666667,5.19193333333,11.9527333333,18.43008,12.0234,11.8987333333
480.65,11.7376666667,54.0471333333,25.1781666667,33.4335666667,5.1686,11.9573333333,18.4212533333,11.9238666667,11.8882
481.00,11.7016666667,54.0573333333,25.1538666667,33.3880333333,5.113,11.918,18.3966266667,11.8076,11.8478
481.35,11.6911555556,54.1659,25.1575333333,33.4077,5.0846,11.9046666667,18.4094066667,11.7276,11.8254666666
481.70,11.6814444445,54.2785,25.1777,33.4454666667,5.05326666666,11.9124666667,18.4193333333,11.6563333333,11.8214
482.05,11.6751777778,54.4136,25.2216,33.4772666667,5.00626666667,11.9041333333,18.4206133333,11.5954,11.8098
482.40,11.6674666667,54.5220333333,25.2462,33.5257,4.99206666667,11.9113333333,18.4445,11.5564,11.8137333333
482.75,11.6737333333,54.5827666667,25.2797,33.5527666667,4.99053333333,11.9124666667,18.4518466667,11.5363333333,11.8174666667
483.10,11.6870444445,54.6504333334,25.3182666667,33.5996333333,4.9998,11.9316,18.4792533333,11.5342,11.8423333333
483.45,11.6813333333,54.6932666667,25.3176666667,33.6291333333,4.99,11.9284,18.4826066667,11.504,11.8363333333
483.80,11.6752888889,54.7025,25.3268333333,33.647,4.9864,11.9235333333,18.48212,11.4934,11.841
484.15,11.6787333333,54.7284333333,25.3486333333,33.6725333333,5.00833333333,11.9365333333,18.49928,11.4986,11.8554
484.50,11.6808,54.7591666667,25.3723666667,33.7138666667,5.0198,11.946,18.51444,11.5,11.8698
484.85,11.6759555555,54.7704333333,25.3854666667,33.7444333333,5.0202,11.9434,18.51394,11.5017333333,11.8652
485.20,11.6840888889,54.7726666667,25.4104,33.778,5.0348,11.9547333333,18.5278,11.5154666667,11.885
485.55,11.707,54.8161,25.4488333333,33.8327,5.0618,11.9632666667,18.5477533333,11.5500666667,11.9001333333
485.90,11.7155555556,54.8227666667,25.4625666667,33.8718,5.08733333333,11.9704666667,18.5620533333,11.587,11.9158666666
486.25,11.7210888889,54.7858333333,25.4610666667,33.8751,5.10786666667,11.9734666667,18.5560333333,11.6197333333,11.9152666667
486.60,11.7225111111,54.7472666667,25.4592333333,33.8846333333,5.1166,11.9793333333,18.5618333333,11.6506666667,11.9246
486.95,11.7209555556,54.7153666667,25.4544666667,33.8775,5.1268,11.9804666667,18.5611933333,11.6827333333,11.9247333333
487.30,11.7266,54.7246333333,25.4756333333,33.9050666667,5.141,11.9816666666,18.5691533334,11.7318,11.9280666667
487.65,11.7370444444,54.7289,25.5051666667,33.9254,5.16906666667,12.0037333333,18.5906533333,11.7858666667,11.9434
488.00,11.7427333333,54.6889666667,25.5038,33.9231333333,5.17733333333,12.009,18.59598,11.8309333333,11.9470666667
488.35,11.7507333333,54.6922666667,25.5053,33.9241,5.192,12.0156,18.6089266667,11.8998666667,11.9539333334
488.70,11.7706,54.7174,25.5273333333,33.9599666667,5.22106666667,12.0383333333,18.6413866667,11.9930666667,11.9865333333
489.05,11.7836666667,54.7555333333,25.5548333333,33.9957,5.2466,12.0536,18.6537533333,12.0954,12.0030666667
489.40,11.7766,54.7194666667,25.5441333333,33.9805333333,5.2708,12.0676666666,18.6697266667,12.2053333333,12.0167333333
489.75,11.7758888889,54.68,25.5291333333,33.9646333333,5.28626666667,12.0703333333,18.6724933333,12.3058,12.0113333333
490.10,11.7749555556,54.6996333333,25.5511333333,33.9671666667,5.3006,12.068,18.6798533333,12.4175333333,12.0187333333
490.45,11.7868888889,54.7490333333,25.5664666667,33.9933666667,5.33506666666,12.0835333333,18.7046733333,12.5487333333,12.0336
490.80,11.7875333333,54.7301,25.5772333333,34.0036666667,5.36706666667,12.0938,18.71054,12.6768666667,12.0360666667
491.15,11.8152222222,54.7469,25.6114333333,34.0225666667,5.4232,12.1334,18.74646,12.8259333333,12.0739333333
491.50,11.8318666667,54.7955333334,25.6255,34.0636,5.43973333333,12.1379333333,18.7685,12.9501333333,12.0917333333
491.85,11.8476222222,54.8687,25.6620333333,34.1174,5.45406666667,12.1450666667,18.7920466667,13.0704666667,12.1106666667
492.20,11.8719555556,54.9154,25.7050666667,34.1745,5.5,12.1709333334,18.8326533334,13.2093333334,12.1387333333
492.55,11.9135111111,54.976,25.7643666667,34.2441,5.55593333333,12.2114,18.8743733333,13.3653333333,12.1759333333
492.90,11.9352222222,54.9898333333,25.79,34.2920333333,5.59633333333,12.2272,18.91424,13.5158666667,12.1898666666
493.25,11.9567777778,55.0258666667,25.8415333333,34.3668666667,5.63366666667,12.2372666667,18.92992,13.6798666667,12.2051333333
493.60,11.9888888889,55.0900666667,25.8913,34.4616666667,5.70306666667,12.2747333333,18.9792266667,13.8985333333,12.2458666666
493.95,12.0054444444,55.1508666667,25.9360666667,34.5581333333,5.74073333333,12.2911333333,19.0093266667,14.1189333333,12.2586
494.30,12.0015111111,55.1965333333,25.9707,34.6361666667,5.78226666667,12.293,19.0158466667,14.3588,12.255
494.65,12.0199777778,55.3221333333,26.0198,34.7416666667,5.81973333333,12.3024,19.0638066667,14.6278,12.282
495.00,12.0247555556,55.3916666667,26.025,34.7996666667,5.837,12.2845333333,19.0675533333,14.8880666667,12.2618666667
495.34,12.0681111111,55.5266333333,26.0961333333,34.8680666667,5.9258,12.3318,19.1273866667,15.2098666667,12.2956
495.69,12.0816222222,55.5478,26.1158,34.9040333333,5.99606666667,12.3658666666,19.14052,15.5100666667,12.3033333333
496.04,12.0910222222,55.5576666667,26.137,34.9257666667,6.0348,12.3678,19.1543066667,15.7832,12.3051333333
496.39,12.0838222222,55.6201,26.1465333333,34.9560333333,6.07913333334,12.3732666667,19.17802,16.0647333333,12.3183333333
496.74,12.0799111111,55.6213666667,26.1533666667,34.9381333333,6.12233333333,12.3656666667,19.1751333333,16.3376666667,12.3144666667
497.09,12.0949777778,55.6425,26.1617666667,34.9579666667,6.18013333333,12.3799333333,19.20932,16.6087333333,12.3280666667
497.44,12.0936222222,55.6410666667,26.1821333333,34.9582333333,6.21193333333,12.3642,19.2122466667,16.8543333333,12.3228666667
497.79,12.1166888889,55.6744,26.2200666667,34.9973333333,6.29753333333,12.3959333333,19.2524333333,17.1621333333,12.3562
498.14,12.1430444444,55.6759666667,26.236,35.0171666667,6.35826666667,12.4084,19.2881066667,17.4454,12.3806
498.48,12.1925111111,55.7258666667,26.2927333333,35.0807,6.46413333333,12.4529333333,19.3482066667,17.7607333333,12.4312
498.83,12.2437555556,55.8060333333,26.3804333333,35.1507666667,6.57113333333,12.5182666667,19.4225733333,18.1158666667,12.4909333333
499.18,12.2076444444,55.7482,26.3535,35.1801666667,6.5984,12.4861333333,19.3912666667,18.4017333333,12.4503333333
499.53,12.2329333333,55.8651,26.4172333333,35.2511666667,6.67966666667,12.5081333333,19.4473866667,18.755,12.4891333333
499.88,12.2502,55.9197333333,26.4289666667,35.3042,6.757,12.5355333333,19.48192,19.1261333333,12.5206666667
500.23,12.2609555556,55.9648333333,26.4566666667,35.3381333333,6.8218,12.5411333333,19.4966866667,19.4696,12.5239333333
500.58,12.2774888889,56.0664333333,26.5179333333,35.4111333333,6.89,12.5727333333,19.5381866667,19.8525333333,12.5526
500.92,12.2521777778,56.0616666667,26.5033,35.4123666667,6.9448,12.5577333333,19.5272666667,20.2293333333,12.5472666667
501.27,12.2719555556,56.1492666667,26.5568,35.4686,7.03893333333,12.6028,19.5815266667,20.6675333333,12.5776666667
501.62,12.2934888889,56.2065666667,26.567,35.5023666667,7.10586666667,12.6169333333,19.6173066667,21.0826,12.5972
501.97,12.3404,56.2504333333,26.6154666667,35.568,7.22626666667,12.6612,19.6530133333,21.5492666667,12.6317333333
502.32,12.3364222222,56.3338,26.6154,35.5965333333,7.27826666667,12.6661333333,19.6540733333,21.9918666667,12.6267333333
502.67,12.3582222222,56.3322333333,26.6236666667,35.6461,7.3794,12.6855333333,19.6934866667,22.418,12.6500666667
503.01,12.4023111111,56.4079666667,26.6784666667,35.6732,7.49766666667,12.7464666667,19.7678533333,22.8838666667,12.7209333333
503.36,12.4030666666,56.3635,26.6532333333,35.6506666667,7.55293333333,12.7432666667,19.7693866667,23.2739333333,12.7043333333
503.71,12.4366888889,56.4338333333,26.6886333333,35.6838666667,7.652,12.7651333333,19.80206,23.7028,12.7120666667
504.06,12.4507777778,56.4180333333,26.7004,35.6763666667,7.72226666667,12.7630666667,19.8163333333,24.1068666667,12.7202666667
504.41,12.4804222222,56.4266333333,26.6759666667,35.7031666667,7.82413333333,12.7849333334,19.8437733333,24.5282666667,12.7458666667
504.75,12.5130444444,56.4606333333,26.7247333333,35.7449666667,7.90733333333,12.8016666667,19.87814,24.938,12.7610666667
505.10,12.5167555556,56.4483666667,26.7030333333,35.7546333333,7.98353333333,12.7965333333,19.8862866667,25.3505333333,12.769
505.45,12.5498888889,56.4605666667,26.7358666667,35.7881333333,8.08526666667,12.8312666667,19.93016,25.7738,12.8042
505.80,12.5602888889,56.5116333333,26.7748333333,35.8283,8.17326666667,12.8538,19.98334,26.2083333333,12.8341333333
506.15,12.5242888889,56.5061666667,26.7768666667,35.8448333333,8.22233333333,12.8338666667,19.9704933333,26.5945333333,12.7891333333
506.49,12.4679333333,56.5299,26.7661,35.8111333333,8.23466666666,12.7985333333,19.93492,26.964,12.763
506.84,12.4586444444,56.6071333333,26.7762,35.8365666667,8.29193333333,12.7957333333,19.9357733333,27.3555333333,12.7636666667
507.19,12.4274666667,56.596,26.7624333333,35.8183,8.34513333333,12.7704,19.9065733333,27.7428666667,12.7500666667
507.54,12.367,56.4908,26.7239333333,35.7501333333,8.34753333333,12.7226666667,19.8414333333,28.0354,12.7107333333
507.88,12.3680666667,56.5196333333,26.7188333333,35.7754,8.414,12.7285333333,19.8452866667,28.393,12.7078666667
508.23,12.3585333333,56.5635,26.7667333333,35.8218333333,8.45426666667,12.7320666667,19.8583133333,28.7484666667,12.7066666667
