wavelength,Back_CatDiam,Belly_CatDiam,Breast_CatDiam,Crissum_CatDiam,Crown_CatDiam,DorTail_CatDiam,Patch10_CatDiam,Rump_CatDiam,Throat_CatDiam,WingTip_CatDiam
215.95,-9.38266666666,14.3209333333,-0.74066666674,-35.6790333333,-3.95059999999,-11.8518666667,21.4814,23.7036666667,14.321,31.8518666667
216.32,-23.8889333334,-2.22220000001,-17.7777333334,-52.2222000001,-18.6111333333,-24.4443333333,10.0,14.1666666666,4.99993333335,23.3334666667
216.70,-38.4311333333,-12.1569333333,-28.6275333334,-68.8234333335,-32.5490000001,-34.5098666667,10.5882666667,19.9999333333,0.39213333336,28.2352666667
217.08,-69.4445333334,-22.7777333333,-57.2223333335,-110.277766667,-62.7777333334,-71.1111333333,-2.77780000006,13.3333333333,-14.4444,22.2220666667
217.46,-93.3331999999,-42.4242666666,-89.0909999999,-135.151366667,-79.3939333333,-101.8182,-21.2121333333,4.24233333332,-49.6970000001,6.66673333332
217.83,-149.5238,-46.6668666668,-145.714333333,-207.142866667,-132.381066667,-183.809466667,-36.1904666668,-4.76186666674,-87.6190666667,5.7142666668
218.21,-95.0000000001,-20.5556,-88.3331999999,-117.499966667,-82.2222666667,-117.777866667,-30.5554666667,-18.3333333333,-53.3333999999,-7.2222
218.59,-284.0,-102.666666667,-273.333333333,-316.666666667,-226.666666667,-326.666666667,-129.333333333,-106.666666667,-161.333333333,-57.3333333334
218.97,-293.333266667,-131.111133333,-282.222266667,-317.222266667,-221.111133333,-306.666666667,-125.555533333,-128.888866667,-184.4444,-113.333333333
219.34,-312.0,-101.333333333,-337.333333333,-329.333333333,-214.666666667,-312.0,-102.666666667,-118.666666667,-221.333333333,-110.666666667
219.72,1800.0,800.000000001,2086.66666667,1786.66666667,1286.66666667,1833.33333333,873.333333334,939.999999999,1373.33333333,873.333333333
220.10,1023.33333333,513.333333333,1276.66666667,1051.66666667,790.0,1030.0,613.333333335,573.333333333,870.0,560.000000001
220.47,315.5556,189.629666667,362.963,297.777666667,250.3704,311.111066667,222.963066667,214.074,289.629666667,205.925866667
220.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.23,-448.333333333,-205.0,-618.333333333,-436.666666667,-355.0,-453.333333333,-281.666666667,-288.333333333,-378.333333333,-250.0
221.61,-243.333266667,-104.4444,-353.333333333,-241.111,-192.222266667,-238.8888,-147.777733333,-167.7778,-163.333333333,-117.777733333
221.98,-63.8094666667,-9.52373333333,-109.523866667,-61.1903666666,-39.5239333333,-56.1904666667,-15.7143333334,-23.8094666667,-31.9048666667,-14.2858000001
222.36,-43.1579333334,-7.7194,-69.8246666667,-29.8245333333,-15.7893333333,-35.4385333333,7.71939999999,-1.75440000006,-7.71926666666,3.15793333333
222.74,-25.7575333333,-2.12133333334,-53.6364,-22.4242666666,-13.6362666667,-25.1515333333,13.9393333333,11.8181999999,-0.90893333334,6.96973333333
223.11,-17.3333333333,2.99999999998,-50.3333333333,-25.0,-9.66666666668,-22.3333333333,15.3333333333,19.3333333334,9.66666666668,6.66666666666
223.49,-17.4074666667,-2.22233333334,-51.4814666666,-35.5555333334,-22.963,-28.8888,13.7037333333,14.074,19.9999333333,7.40746666666
223.87,-47.6190666667,-10.9523333333,-74.2857333333,-64.0476333335,-53.8094666667,-45.7140666667,5.23813333334,4.762,17.6190000001,1.42866666667
224.24,-60.6060666666,4.8484,-75.1515333334,-65.7575333332,-53.3331333333,-47.2726666667,6.06066666666,11.5151999999,35.7576000001,-9.69693333334
224.62,-41.3333333334,40.6666666667,-50.6666666666,-66.3333333333,-37.3333333333,-29.3333333333,7.99999999993,26.0,75.3333333333,3.3333333334
225.00,-105.7142,38.0952666667,-119.047666667,-129.0477,-67.619,-86.6665333333,-24.7619333333,-8.57153333334,48.5715333334,-16.1904666667
225.38,-211.666666667,54.9999999999,-213.333333333,-254.166666667,-156.666666667,-160.0,-73.3333333334,-11.6666666666,30.0000000001,-66.6666666667
225.75,404.444399999,42.2221333333,402.2222,452.222233333,340.000066667,333.333333333,204.444333333,122.222133333,102.222133333,213.333333333
226.13,164.0,50.0,168.666666667,186.666666667,144.0,159.333333334,113.333333333,71.3333333333,83.9999999999,94.6666666669
226.51,79.7531333333,37.037,84.4445333334,99.2593000001,77.2839333333,86.4198000001,66.6665333333,48.8889333333,55.0617333333,58.5186666666
226.88,73.5631999999,35.4022666667,76.5518,94.5977333333,74.4827999999,80.9195333334,55.4021999999,49.1953333334,49.1953333333,57.0115333333
227.26,63.5087999999,36.8422,62.1052666667,79.2981333333,66.8422666667,70.1755333334,44.7369333333,45.2632,42.8069333333,52.2807333333
227.64,59.2249333333,37.8294,57.8294666667,72.8682666667,62.7906666666,66.2016,41.2402666667,37.6743333333,42.9456666667,51.3178666667
228.01,54.2856,42.1769333333,54.1496666667,65.7822666667,59.8639333333,64.6258666667,38.2314,36.0544,41.6326666667,51.4285333333
228.39,51.3790666667,47.1264666667,53.9081333333,62.931,60.5746666667,64.4826666667,37.4713333333,37.2414,42.0689333333,48.3908666667
228.76,45.729,45.4164666667,51.9789333333,56.7187333333,57.0831333333,62.2914666666,33.7497333334,34.0623333333,41.5623333333,46.4581333333
229.14,43.4314666667,44.4117333333,47.647,52.7450666667,55.8824,59.6078,32.9411333334,32.7450666667,38.9216666667,44.6078666667
229.52,44.5714666667,45.6190666667,46.7618666667,52.238,54.5715333333,59.9047333333,31.3334,32.9524,38.1906,45.7142
229.89,45.3704,44.3518,48.6111333333,51.6201666667,54.0740666667,60.1852,33.1482,31.3888666667,37.8702666667,45.2777333333
230.27,43.8738,45.1352,47.8378,47.9730333333,52.7026,58.4684,34.054,30.1802666667,37.2072,46.8468666667
230.65,36.7618666667,38.381,42.5714666667,38.3809333333,45.9048,50.8571333334,28.6666,23.1429333333,31.3332666667,40.5713333333
231.02,36.0953333333,37.5238,40.0953333333,35.1904,42.2858,49.9046,29.2380666666,22.4762,32.3808666667,39.5238666667
231.40,28.4376666667,29.1667333333,32.7084666667,23.8543,33.7502,44.5833333333,21.2501333333,12.3961333333,24.4793333333,28.3334
231.78,26.1461333334,27.7085333333,33.0209333333,20.8854333333,29.8958666667,41.6666666667,19.5835333333,12.5000666667,20.625,27.9167333333
232.15,14.0476,14.5237333333,24.9999333333,8.15463333333,17.7382,33.0952666667,8.92866666665,1.07146666666,8.92866666667,16.3094666667
232.53,-4.84846666666,-6.66653333334,6.21213333332,-9.09076666666,-1.66686666667,18.0302,-9.69693333334,-23.3333333333,-11.212,-1.21206666666
232.90,-16.9231333333,-23.2478,-8.71793333332,-25.2137,-18.9742666667,0.341933333333,-26.8376,-45.4700666667,-31.6238666667,-13.6751333333
233.28,-20.5262666667,-27.0175333333,-13.3333333333,-28.3332666667,-23.6842666666,-4.03499999998,-33.3333333333,-52.9824666667,-38.421,-18.5965333333
233.66,-26.6666666667,-32.5251333333,-18.3838666667,-32.8281666667,-30.5051333333,-8.88893333333,-35.7576,-66.0605333333,-47.0706666667,-21.8181333333
234.03,-41.7204,-44.3011333333,-35.699,-46.2366,-46.2364666667,-18.9248,-51.3978,-76.7741999999,-55.4839333333,-35.2687333333
234.41,-46.4583333333,-48.3333333333,-41.25,-46.9791666667,-47.5,-25.2083333333,-57.2916666667,-74.5833333335,-61.6666666666,-38.9583333333
234.78,-57.7776666667,-58.2222666667,-50.2222,-51.2222666667,-56.4444666667,-37.7775333333,-71.9999333333,-86.2223999999,-71.7777333333,-49.5556
235.16,-51.0475333333,-51.8094666667,-40.7618666667,-45.1429666667,-46.0951333333,-31.4285333333,-59.619,-77.3333333334,-66.0953333333,-41.9047333333
235.54,-32.0,-33.0,-18.6666666667,-26.5,-26.6666666667,-19.5,-37.6666666667,-54.3333333333,-45.5,-20.3333333333
235.91,-37.6576,-38.9188,-25.0451333333,-35.3152,-31.1711333334,-27.2071333334,-41.2613333333,-61.6216666667,-49.009,-24.1440666667
236.29,-26.5040666667,-24.878,-14.1463333333,-19.1058,-16.7478,-15.2846666666,-28.4552666667,-46.6666,-33.008,-10.4063333333
236.66,-7.89119999998,-2.58506666667,4.35386666667,-2.92510000001,3.80959999997,2.99326666667,-7.21086666667,-20.6802666667,-10.3403333333,8.57160000001
237.04,-6.37693333334,2.31886666666,7.24633333333,0.362333333333,7.53639999998,11.5940666667,-2.02900000001,-14.9274666667,-4.92766666665,11.7391333333
237.41,-13.7984,-4.03099999999,3.25586666667,-4.10853333333,3.72093333334,7.90693333333,-6.20160000001,-17.9845333333,-9.92246666667,9.7674
237.79,-13.8563333333,-2.61446666666,6.013,-1.24183333333,7.97400000002,10.0654,-0.653600000006,-13.7254666666,-6.92806666667,9.15026666668
238.17,-9.31033333333,0.804466666679,8.04599999998,0.862133333325,12.6436666667,11.0344666667,1.60926666667,-9.08053333333,-5.977,10.9195333333
238.54,-2.7272,6.46466666665,11.6162,4.39383333333,14.6464666667,16.3636,5.05053333333,-2.9292,-2.12120000001,16.0606666667
238.92,6.83759999999,16.6666,17.9487333333,9.01710000001,21.7948666667,25.2991333333,14.6153333333,7.52126666668,4.01713333334,24.6154666667
239.29,7.14273333333,15.238,16.0317333333,9.24603333333,19.9999333333,23.3334,10.7938,9.68246666666,4.52373333334,24.6824666667
239.67,4.7312,11.9712666667,12.0430666667,7.84956666667,16.9893333333,21.9355333333,7.52686666665,8.9606,2.36573333334,21.4337333334
240.04,5.41653333333,11.1310666667,11.7264,9.52366666666,17.0239333333,23.8096,7.38093333334,9.10713333331,3.92866666667,21.1906
240.42,-0.722266666667,4.94433333333,4.7778,4.2778,9.72206666666,17.4444666666,1.88893333333,3.27786666667,-2.83333333333,15.7222
240.79,-2.05126666667,1.58513333334,2.89046666667,1.88816666667,5.17479999999,12.541,-1.67833333333,0.932333333328,-5.1282,11.3754
241.17,-1.8542,0.789,2.32733333333,1.40043333333,4.02366666667,10.2959333333,-3.2346,1.10460000001,-5.75946666667,9.42800000001
241.54,-1.26026666667,1.4262,3.21726666667,1.97353333333,3.48266666666,9.81773333333,-1.9236,2.22226666667,-4.6436,9.45273333333
241.92,-2.8136,-0.397599999999,0.825666666667,-0.305899999999,0.733999999999,6.7278,-4.06713333333,1.03973333333,-6.3302,7.737
242.29,-4.8538,-2.36846666667,-0.847999999999,-1.8128,-0.4972,5.38026666667,-5.90646666667,-0.146199999999,-7.74846666667,6.98833333332
242.67,-4.85366666667,-2.37093333333,-0.250933333333,-1.79913333333,-0.362666666666,4.93733333333,-5.1604,0.334733333333,-6.61086666667,7.19653333334
243.05,-6.47473333334,-3.7038,-1.262,-2.12623333333,-1.81086666667,3.6214,-6.52953333334,-0.603533333336,-7.13299999999,6.47473333333
243.42,-5.52453333334,-3.18726666667,0.185933333335,-0.995966666666,-1.089,4.32926666667,-4.7278,0.132866666666,-5.49813333333,7.1714
243.80,-4.72860000001,-2.11886666667,1.13706666667,-0.413333333334,-0.749466666668,4.8838,-3.33326666667,0.620266666667,-4.2378,8.34619999999
244.17,-3.23159999999,-1.11973333333,1.85746666667,0.228933333334,-0.203533333332,4.8854,-2.163,2.31553333333,-3.58786666667,9.033
244.55,-0.479533333333,0.551599999999,3.59713333333,1.81056666667,1.72666666667,6.7148,-0.048066666666,4.24453333333,-1.6308,10.1678
244.92,-0.232266666665,0.766533333334,3.29846666666,2.25316666667,2.0442,7.47966666667,0.673666666665,4.78513333333,-1.32393333333,10.7781333333
245.30,0.415199999999,1.26773333334,3.91266666667,3.02733333333,2.88506666667,7.7814,1.79226666667,5.2022,-0.546400000002,11.4754
245.67,-0.208933333333,0.271799999999,2.9676,1.9959,2.50786666667,7.04280000001,1.02413333333,4.1798,-1.024,10.8462666667
246.05,1.84553333333,2.03393333333,4.4256,3.59683333333,4.23726666667,8.87000000001,2.48586666667,5.85693333333,1.111,11.8456
246.42,3.4096,3.274,5.37746666667,4.63106666667,4.91933333333,9.70306666668,3.85073333333,6.17473333333,2.2902,12.3666
246.79,4.24106666667,3.84986666667,5.85279999999,5.44593333333,5.49313333333,10.0469333333,4.24106666667,6.61966666667,2.5822,12.6135333333
247.17,5.22253333333,4.2012,6.24353333333,5.96646666667,5.9666,10.5178666667,4.6828,6.7104,3.19466666667,13.0854666667
247.54,4.91153333333,4.3594,5.66173333334,5.69006666667,5.789,10.5874666667,4.5152,5.97306666667,2.54773333333,12.7247333334
247.92,4.74406666667,4.343,5.62933333333,5.78833333333,5.89206666667,10.5947333333,4.49526666667,5.78146666667,2.54493333333,12.7524
248.29,4.68966666667,4.89413333333,5.84853333333,6.23023333333,5.9848,10.7564666667,4.417,5.69853333333,2.87653333333,13.2377333333
248.67,5.59626666667,5.935,7.27660000001,7.21553333333,6.76146666667,11.3008,4.99993333333,6.31433333333,4.06513333333,14.485
249.04,6.8632,6.84906666667,8.53333333333,7.99996666666,7.84566666666,12.2246666667,6.007,7.18613333333,5.0106,15.5087333333
249.42,7.74853333333,7.98240000001,9.56139999999,8.99136666666,8.68420000001,13.3626666667,6.95899999999,8.08473333333,6.28653333333,16.7398
249.79,9.2414,9.8698,11.0344666667,10.5287333333,9.91566666665,14.9426,8.10726666666,9.56326666666,7.58633333333,18.3907333333
250.17,10.4762666667,11.1330666667,12.5123333333,11.7487666667,10.936,16.2068666667,8.93266666667,10.3938666667,8.76846666666,19.8850666667
250.54,10.7338666667,11.4943333333,12.9266,12.3253666667,11.0698666667,16.6932,9.21306666667,10.9992,9.67300000001,20.5304666667
250.92,9.85186666666,10.5926,12.1666,11.9258666667,10.2221333333,16.0556,8.01853333333,10.2407333333,9.27773333332,19.7591333333
251.29,7.72766666667,8.62866666667,10.3504,9.85966666667,8.12826666667,14.3143333333,6.24626666667,8.48846666667,7.38746666667,18.1181333333
251.66,7.54593333333,8.17980000001,10.7566,9.4375,8.01619999999,13.6808666667,5.72586666667,9.10013333333,7.85259999999,18.1390666667
252.04,6.34806666667,5.9872,8.87473333333,7.0912,5.77486666667,11.7197333333,3.67306666667,7.94053333333,6.05093333333,16.1359333334
252.41,6.3204,4.99993333333,8.48473333334,6.30946666667,5.00000000001,11.5368666667,3.50653333333,7.14279999999,5.71433333333,15.303
252.79,5.13,3.72886666667,7.43499999999,5.2881,3.81913333333,10.7345333333,2.66673333333,6.62133333333,4.6102,14.2599333333
253.16,4.871,3.81593333333,7.54213333332,5.4658,3.38946666667,10.5276,3.09766666666,6.71166666666,5.11786666666,14.2537333333
253.54,2.5518,0.942466666669,5.24139999999,2.8392,0.942533333327,8.02286666668,0.827666666667,4.36786666667,2.5058,11.8620666667
253.91,2.94506666667,1.05033333333,5.93606666667,3.02503333333,0.821999999998,7.99086666667,1.68933333333,4.5662,3.03653333333,11.9406
254.28,0.743400000001,-1.3908,4.05273333334,0.731533333332,-1.84653333333,5.27573333333,-4.4408920985e-17,2.99746666667,1.10313333333,10.0480666667
254.66,1.55546666667,-0.938266666668,5.38280000001,1.5432,-1.82713333333,5.53093333334,0.864266666665,3.77779999999,1.358,11.1112
255.03,1.07613333334,-1.36493333333,5.14433333334,0.433066666667,-2.8608,4.33080000001,1.20726666667,2.78213333334,0.367466666667,10.7348666667
255.41,3.77266666667,1.39533333333,8.08773333334,3.3849,-0.28426666666,6.61486666667,3.28153333333,5.29706666667,2.7908,13.1783333333
255.78,4.99993333333,2.29153333334,8.74993333333,4.44,0.442733333332,7.73433333333,4.27073333334,5.93746666666,3.38553333333,13.776
256.15,4.8718,2.82053333333,9.43593333333,6.19243333333,1.69233333333,8.41026666667,4.64093333333,6.51286666667,4.69233333333,14.6922
256.53,4.2426,2.197,9.01513333334,6.46453333333,1.5656,7.85353333333,4.67186666667,6.99473333334,4.2424,14.0404666667
256.90,6.24993333333,3.79613333334,9.838,7.73146666666,3.61119999999,9.65279999999,6.15746666666,8.86566666667,5.9028,15.6714
257.28,3.79733333333,1.35926666667,7.50813333333,5.5986,1.92013333333,7.52966666666,3.08519999999,6.42933333334,3.1716,13.3116666667
257.65,4.0352,1.93006666667,7.30986666667,6.22813333334,2.45626666667,7.79726666666,3.19686666667,6.88106666667,3.48926666667,13.5868
258.02,3.59386666667,1.71873333333,6.33673333333,5.72906666667,2.9688,7.55199999999,2.91666666667,6.37146666666,3.52426666667,12.9166
258.40,4.75553333333,2.81486666667,6.6222,6.74816666667,4.38526666667,9.06679999999,3.74806666667,6.60746666667,4.35566666667,13.3628666667
258.77,5.04213333333,3.19693333333,6.49786666667,6.5887,4.86033333333,9.26573333334,4.04166666667,6.67966666666,4.66533333333,13.1774
259.15,5.4854,3.40346666667,6.50293333333,6.9064,5.46206666667,10.1051333333,4.51453333333,7.19313333334,5.46186666667,13.4386
259.52,5.25213333333,2.97133333333,6.21713333333,6.32673333333,5.24126666667,9.83546666665,4.25433333333,6.68853333333,5.4056,12.8727333333
259.89,5.514,3.0322,6.1682,6.40193333333,5.20253333333,9.60539999999,4.37166666667,6.88473333334,5.4932,13.0219333333
260.27,6.81586666667,4.1194,7.00506666667,7.0249,6.07946666667,10.3085333333,5.36326666666,7.54226666667,6.11946666667,13.6618
260.64,7.51946666667,4.9216,7.72553333333,7.6863,6.65706666667,10.9312,5.657,8.00979999999,6.87253333333,14.402
261.01,7.0114,4.51993333333,7.4052,7.17383333333,6.1644,10.3102666667,5.2388,7.3658,6.62726666667,13.7372
261.39,8.0896,5.41286666667,8.0498,7.82096666666,7.06473333333,11.1343333333,6.18906666667,8.0996,7.5922,14.5372666666
261.76,8.7926,5.91333333333,8.42113333333,8.07023333333,7.6884,11.548,6.5326,8.40053333333,8.28693333333,15.0362
262.13,9.82006666668,6.4158,9.13260000001,8.9034,8.32513333333,12.3186666667,7.36506666667,9.078,9.2308,16.0067333334
262.51,9.35986666666,5.88173333333,8.67133333333,8.35140000001,7.74153333333,11.5701333334,6.96866666666,8.84046666666,9.04586666666,15.8696
262.88,9.40953333333,5.39033333333,8.47260000001,8.09923333334,7.39979999999,11.1066,6.69373333333,8.51326666667,8.90699999999,15.981
263.25,9.40119999999,5.632,9.04646666667,8.03390000001,7.30226666667,10.6874666667,6.87353333334,8.52933333333,9.17953333333,16.4523333333
263.63,10.2477333333,6.53873333334,9.70413333333,8.65723333332,7.92966666668,11.0312666667,7.65779999999,9.46446666667,10.0240666667,17.6819333333
264.00,9.67086666667,6.4134,9.51906666667,7.98316666667,7.69600000001,10.7848666667,7.5106,9.04646666667,9.83986666666,17.4007333333
264.37,9.79980000001,6.31846666667,9.5214,8.0767,7.78066666667,10.8963333334,7.6588,9.29506666667,10.4612666667,17.7024
264.75,9.68906666667,5.66493333333,9.08439999999,7.47833333333,7.46113333333,10.6390666667,7.66840000001,9.03266666666,9.63726666666,17.1158
265.12,9.81733333333,5.72666666667,8.59873333333,7.65013333333,7.64146666667,11.0183333333,7.98953333334,8.99919999999,9.69539999999,17.4587333333
265.49,9.788,5.9034,8.43080000001,7.7523,7.41319999999,10.9922666667,7.75233333333,8.83806666667,9.65226666665,17.5402666667
265.87,10.5042666667,6.55286666667,9.05706666667,8.33343333333,7.57733333335,11.7235333333,8.55286666667,9.13813333333,10.1788666666,17.561
266.24,8.90479999999,4.7302,7.492,6.52386666667,5.84133333333,9.88880000001,6.44426666667,7.22233333333,7.82539999999,15.4603333333
266.61,9.23313333332,4.96593333333,8.17,7.01576666666,6.48439999999,10.2810666667,6.72746666667,7.24386666667,7.912,15.7022666667
266.98,8.01179999999,4.19806666667,7.2136,6.31923333333,5.85366666667,9.5492,5.5284,6.47453333333,6.96226666666,14.6931333334
267.36,8.19500000001,3.93006666667,6.57933333333,6.128,5.58946666667,9.37426666667,5.08,6.24446666667,6.5792,14.1922666667
267.73,8.04259999999,4.17013333333,6.071,6.03553333333,5.915,9.41846666667,5.04966666667,6.383,6.4964,13.8298
268.10,8.30200000001,4.30473333333,6.30326666667,6.387,6.37326666666,9.25226666665,5.29706666667,6.54093333333,6.80633333333,14.1019333333
268.48,7.26659999999,3.50066666667,5.48113333333,5.50196666667,5.57873333333,8.43800000001,4.7,5.89953333333,5.96933333333,13.1241333333
268.85,6.40446666666,2.88473333333,4.7896,5.0102,5.02426666667,7.4396,3.90606666667,4.98253333333,5.7696,12.4912
269.22,5.244,1.85646666667,3.94306666667,4.065,3.92966666667,6.26026666667,2.53386666667,4.02446666666,4.5664,11.2466
269.59,4.04033333333,0.888866666666,3.13806666667,3.1717,3.2054,5.29293333333,1.71033333333,3.34006666667,3.64986666667,10.1683333333
269.97,3.0146,0.252266666667,2.13813333333,2.33733333333,2.364,4.46213333333,0.517866666666,2.44353333333,2.97486666667,9.53526666667
270.34,3.51713333333,1.1024,2.7164,2.8806,2.99206666667,5.1706,1.3254,3.0446,4.05506666667,10.3544
270.71,2.36893333333,-0.051733333334,1.19093333333,1.1585,1.41093333333,3.71513333333,-0.233133333333,1.5016,2.86086666667,8.84140000001
271.09,2.49053333333,-0.226333333334,0.981133333334,0.836433333332,1.13206666667,3.4842,-0.377266666665,1.10693333333,2.69193333333,8.61633333334
271.46,2.1598,-0.349666666666,0.973666666667,0.717766666667,1.1236,3.65813333333,-0.711733333334,0.886466666668,2.44693333333,8.42693333334
271.83,1.5966,-1.426,0.5362,0.0426666666668,0.609533333332,3.1078,-1.23093333333,0.0731999999994,1.69393333333,7.61726666667
272.20,1.2924,-2.01686666667,0.120866666666,-0.495133333332,0.0845333333326,2.99513333333,-1.82366666667,-0.495066666667,1.3888,6.95653333333
272.58,2.06053333333,-1.50386666667,0.947333333336,-0.0709999999994,0.603866666666,3.51686666667,-1.38553333333,-0.0236666666674,1.78806666667,7.69686666666
272.95,2.01313333333,-1.56286666667,0.497333333332,-0.449900000001,0.438066666667,3.54053333333,-1.39726666667,-0.1184,1.58673333333,7.69679999999
273.32,3.2344,-0.128133333333,1.60566666667,0.750433333331,1.62893333333,4.8516,-0.209466666666,1.44266666667,2.85046666667,8.71440000001
273.69,4.05793333333,0.695533333334,2.27226666667,1.48993333333,2.12166666667,5.75066666667,0.371000000002,2.30726666667,3.768,9.27533333333
274.06,4.592,1.22373333333,2.8788,2.20273333333,2.7156,6.35186666667,1.317,3.03026666667,4.11426666667,9.56873333333
274.44,3.7076,0.202000000001,1.88953333333,1.36073333333,1.72313333333,5.37133333333,0.225733333335,2.1866,3.10146666666,8.37800000001
274.81,4.24466666667,0.971399999999,2.67386666666,2.24813333333,2.6258,6.25906666667,1.28293333333,3.30933333333,3.78893333333,9.05279999999
275.18,4.38753333333,1.43806666667,2.79093333333,2.42546666667,2.79086666667,6.6544,1.64546666667,3.75373333334,3.961,9.22606666667
275.55,4.64106666666,1.58373333333,2.93446666667,2.4985,2.73793333333,6.60526666667,1.74346666667,3.85493333333,4.29706666667,9.36773333333
275.93,4.2722,1.5754,2.81033333333,2.33136666667,2.23066666667,6.37686666667,1.42406666667,3.71773333333,4.39826666667,9.3384
276.30,4.21453333333,1.99226666667,2.5288,2.29256666667,2.29886666667,6.52633333333,1.53246666667,3.86973333333,4.34233333333,9.14433333335
276.67,3.6412,1.7158,1.75506666667,1.8532,1.84673333333,6.20826666666,0.956266666665,3.0648,3.87686666667,8.25133333333
277.04,2.475,0.798466666667,0.958066666665,0.838366666667,0.824933333333,5.17633333334,0.1464,2.00933333333,2.84753333333,6.73313333333
277.41,1.00693333333,-0.557733333334,-0.081733333334,-0.618966666668,-0.122533333333,3.9184,-0.653066666667,0.4082,1.74146666667,5.59193333333
277.79,0.480133333331,-0.905333333332,-0.576133333335,-1.21386666667,-0.246933333332,3.38813333333,-0.562400000001,-0.178333333331,1.28953333333,5.18526666667
278.16,-0.19553333333,-1.8028,-1.02026666667,-2.0196,-0.698999999999,2.65533333333,-1.25793333333,-0.838600000002,0.908466666667,4.76586666667
278.53,0.374133333334,-0.886933333335,-0.207933333332,-1.1711,0.0969333333334,3.35406666667,-0.416000000001,-0.138600000001,1.99593333333,5.64113333333
278.90,0.773,-0.717666666665,-0.234666666666,-1.22846666667,0.427799999999,3.2576,-0.220866666666,-0.248466666667,2.13946666667,5.60373333333
279.27,1.01826666667,-0.502266666668,0.163066666668,-1.03196666667,0.828266666666,3.5166,0.0814666666666,0.0270000000013,2.5662,5.68893333334
279.64,0.772266666666,-1.11113333333,-0.189666666666,-1.25356666666,0.867133333332,2.9946,0.162533333333,-0.216666666667,2.0596,5.36586666667
280.02,0.875533333333,-1.18513333333,-0.3232,-1.1716,1.05053333333,2.8282,0.255933333332,-0.255933333333,1.93946666667,5.212
280.39,-0.1862,-2.6214,-1.14446666667,-2.24213333333,-0.239399999999,1.75653333333,-1.06466666667,-1.62353333333,0.891733333333,4.36466666667
280.76,-0.5674,-2.8498,-1.28966666667,-2.37916666667,-0.606133333335,1.2508,-1.4572,-1.844,0.593133333334,4.21673333333
281.13,-0.400266666668,-2.46393333333,-1.26333333333,-2.12636666667,-0.300133333334,1.48853333333,-1.66366666667,-1.43846666667,0.788133333334,4.37766666667
281.50,-0.285533333334,-2.4954,-1.19186666667,-1.9801,-0.322866666666,1.465,-1.9616,-1.45253333333,0.471666666667,4.283
281.87,-0.281333333334,-2.8134,-1.45553333333,-2.04283333333,-0.550533333334,1.32106666667,-2.32426666667,-1.88366666667,0.122333333333,4.00006666666
282.25,-0.580133333332,-2.87746666667,-1.6222,-2.36223333334,-0.9236,1.17226666667,-2.55773333334,-2.13146666667,-0.296133333333,3.588
282.62,-0.425266666667,-2.747,-1.63226666667,-2.523,-0.965533333334,1.3792,-2.42533333333,-1.9884,-0.689666666667,3.45993333333
282.99,-0.578733333333,-2.94926666667,-1.74746666667,-2.50983333333,-1.4024,1.51353333333,-2.55986666667,-2.07006666667,-0.845933333334,3.3054
283.36,-0.810066666667,-3.19653333333,-2.0908,-2.6984,-1.55446666667,1.1056,-2.4632,-2.463,-1.1056,2.98853333333
283.73,-1.24866666667,-3.4392,-2.6242,-3.15346666667,-2.05286666667,1.0476,-3.00533333333,-2.69833333333,-1.54506666667,2.402
284.10,-1.278,-3.54793333333,-2.7506,-3.31293333333,-2.33126666667,1.05313333333,-3.07773333333,-2.99593333333,-1.87113333333,2.3108
284.47,-1.24306666667,-3.208,-2.82733333333,-3.4838,-2.1454,0.912266666667,-2.787,-2.89726666667,-2.07526666667,2.3058
284.85,-1.21393333333,-3.348,-2.99566666667,-3.7738,-2.20266666667,1.00833333333,-2.94673333333,-2.6726,-2.0754,2.28113333333
285.22,-1.10626666667,-3.31893333333,-2.94373333333,-3.88656666667,-2.19346666667,0.856133333335,-2.8378,-2.6552,-2.13566666667,2.405
285.59,-1.48673333333,-3.7216,-3.42806666667,-4.36083333333,-2.58533333333,0.587133333333,-3.23873333333,-2.94513333333,-2.32966666667,2.0928
285.96,-2.07673333333,-4.21033333334,-3.82173333333,-4.917,-2.95866666667,-0.0854000000008,-3.93553333333,-3.31913333333,-2.7596,1.58373333333
286.33,-2.21273333333,-4.3494,-4.15946666667,-4.95723333333,-2.79193333333,-0.541199999999,-4.1406,-3.6848,-3.0388,1.225
286.70,-2.9852,-5.04546666667,-4.9404,-5.62236666667,-3.33813333333,-1.41146666667,-4.95953333333,-4.56846666667,-3.66233333333,0.295666666668
287.07,-3.2274,-4.92293333333,-4.75906666666,-5.66956666667,-3.30453333334,-1.6282,-4.80733333334,-4.6628,-3.6994,0.221600000001
287.44,-3.2998,-4.82926666667,-4.70426666667,-5.4835,-3.28046666667,-1.54866666667,-5.0312,-4.531,-3.71333333333,0.192466666667
287.82,-3.35273333333,-4.67446666667,-4.6938,-5.7434,-3.26526666667,-1.72973333333,-5.2088,-4.762,-3.71233333333,0.0680666666694
288.19,-3.46553333333,-4.66973333333,-4.7382,-5.7025,-2.95646666667,-1.5664,-5.37446666667,-4.64033333334,-3.54393333333,-0.0292666666666
