wavelength,Back_CatInom,Belly_CatInom,Breast_CatInom,Crissum_CatInom,Crown_CatInom,DorTail_CatInom,Patch10_CatInom,Rump_CatInom,Throat_CatInom,WingTip_CatInom
188.29,-82.8571999999,-94.2856666666,-192.063466667,-95.5553333335,-52.3809999999,-143.809533333,-107.936533333,-221.587333333,-76.8254,-78.7303333331
188.67,-4.54553333333,-18.1818666667,-52.7271333334,0.303066666673,5.0,-31.6667333334,-15.6059333334,-59.8484666666,-7.27259999994,-3.33320000002
189.05,-32.4029999999,-52.8681999999,-71.7828000001,-33.0231333333,-18.9148,-59.3798000001,-37.0543333333,-90.2326000001,-33.6434666667,-30.2326666666
189.43,-48.1905333333,-70.6665999999,-86.2856666666,-48.1905333333,-40.9523333334,-82.0952,-55.6190666665,-126.095266667,-58.6668000001,-45.9047333333
189.81,-17.6190000001,-31.1111333333,-45.2381333332,-4.28579999999,-12.2224,-40.7936666667,-28.8888666668,-82.6983999999,-29.6825333333,-18.7301333333
190.19,10.8771333333,0.81860000002,-12.2807333333,15.6723333334,15.3216,-12.3977333333,-1.28660000007,-38.3626,-4.32753333336,6.31573333334
190.57,36.0846,17.6718666666,10.5820666666,30.1586666667,36.2961999999,17.6719333333,13.7566000001,-15.0264666667,15.3438,26.4549333333
190.95,30.2645333333,9.62960000002,-3.06866666661,13.3333333333,23.2804,13.6508666667,2.328,-20.9525333333,3.06886666664,18.7302
191.33,29.9435333334,-0.56506666666,-16.6101333334,12.4293333333,16.7231333333,10.7345333334,-7.45766666666,-29.0396,-1.58193333334,14.0114
191.71,25.7575333334,-7.3738,-17.1718,13.3332666667,13.7374,12.5253333334,-3.63626666667,-26.9698,2.72740000001,12.7273333333
192.09,32.8070666667,5.78940000001,0.526199999993,27.4561333333,23.2455333333,23.6842,16.0527333333,-14.7367333333,18.2456,21.579
192.47,33.4065333333,5.71426666667,3.66306666669,22.8571333333,20.0732,23.2966666667,17.8021333333,-7.76553333335,17.5825333333,21.3918666667
192.85,19.6077333333,-8.7842,-13.7253333333,6.5098,6.66653333334,9.3334,1.647,-27.2156666667,3.92153333332,4.39213333333
193.23,30.7358666666,0.34626666666,-13.5931333333,14.7186,8.05179999999,13.5931333333,1.81819999999,-28.8311333333,9.00433333332,7.79226666668
193.61,28.5833333333,1.24999999998,-17.6666666666,4.41666666665,9.74999999999,15.25,0.0,-32.4166666667,9.33333333333,9.08333333335
193.99,24.5502666666,-11.6402,-38.8358666666,-8.57126666674,6.24340000001,11.2168666666,-8.99459999998,-51.4286666667,-0.846666666654,-2.22213333334
194.37,19.6296666667,-20.9877333333,-49.3827333334,-15.5555333333,-0.74066666666,6.79013333328,-18.6420000001,-62.9629333334,-16.0494666666,-12.3456666667
194.75,11.4666666667,-22.8,-61.0666666666,-18.1333333333,-0.93333333332,-1.60000000006,-24.0,-77.4666666667,-28.5333333333,-21.0666666667
195.13,-28.7036666666,-72.7777333332,-112.962866667,-58.7036666666,-29.2592666667,-46.2963999998,-69.815,-149.999933333,-81.1110666666,-66.1109333335
195.51,-31.7777333335,-73.9999999999,-120.2222,-65.7778666667,-23.1110666666,-50.8889333334,-81.5555333333,-178.222266667,-100.8888,-78.6666666668
195.89,-218.181866667,-275.151533333,-415.151533333,-269.090933333,-146.6666,-234.5454,-311.515133333,-576.363533333,-419.394,-283.636266667
196.27,-75.3333333334,-114.333333333,-176.333333333,-88.3333333333,-31.9999999999,-99.6666666667,-132.333333333,-255.0,-197.0,-109.333333333
196.65,2380.0,3186.66666667,4273.33333333,2353.33333334,1213.33333333,2846.66666667,3140.0,6040.0,4753.33333333,2706.66666667
197.03,341.666666667,570.000000001,696.666666667,335.0,14.9999999994,458.333333332,440.000000001,1281.66666667,913.333333333,378.333333333
197.40,-1203.33333333,-1840.0,-1793.33333333,-943.333333333,-446.666666669,-1166.66666667,-1186.66666667,-2820.0,-2330.0,-1216.66666667
197.78,-97.2549333334,-177.647066667,-152.941133333,-39.6078,5.49019999994,-86.6667999999,-62.7451333335,-270.1962,-237.2548,-103.137333333
198.16,-172.888866667,-267.5554,-225.333333333,-115.111266667,-82.6666666666,-168.888866666,-138.222266667,-368.444466667,-315.111133334,-177.7778
198.54,-247.618933333,-346.666733333,-315.238,-171.4286,-155.2382,-247.1428,-191.428666666,-429.047533333,-389.523666667,-253.3334
198.92,-125.277733333,-191.111066667,-166.944533333,-80.5554,-71.1111333334,-122.499866667,-86.1111333333,-213.3334,-201.666666667,-124.444333333
199.30,-12.0930666667,-48.5270666666,-43.1008666667,10.3875333333,1.70546666666,-12.4031333334,7.90706666666,-66.0464666667,-53.9536000001,-24.6512000001
199.68,-28.0303333333,-56.2121333333,-49.2424000001,0.30306666672,-9.54546666674,-26.6666666667,1.36353333334,-68.9393333332,-55.6060000001,-34.394
200.06,16.8468666667,-7.38726666668,0.540533333406,25.5854666667,16.5766,9.00906666667,24.0539333334,-13.2432,-7.83773333333,5.045
200.44,15.3846666667,-10.5642,-6.05119999993,20.3075999999,14.3589333334,10.7692000001,14.9743333333,-18.1536666667,-16.8204666667,1.1282
200.82,8.55546666666,-15.7777333333,-14.9999333334,14.6666666667,9.99986666665,2.77773333333,2.11106666665,-22.6666666667,-26.7778666667,-13.2222
201.19,-6.03180000004,-22.8570666667,-24.1269999999,5.18519999993,-3.59786666667,-3.70379999998,-7.8308,-26.0317333334,-36.8254,-21.3757333333
201.57,-15.2173999999,-27.5362666667,-35.2172666667,-1.73906666667,-4.78253333332,-10.7246,-18.1160666666,-43.1885333333,-47.9708666666,-30.7246666667
201.95,-44.2424000001,-60.4041333333,-61.4141999999,-10.7071333332,-22.8283333332,-37.9798,-67.8786666666,-64.2423333334,-83.8383999999,-47.0707333333
202.33,-28.7355333333,-49.6551333333,-61.1494666667,16.0918666665,0.91966666658,-18.1609999999,-64.3678666668,-53.3334,-74.9423999999,-37.4711333334
202.71,-58.6666666666,-89.3333333334,-93.3333333334,18.9999999999,2.66666666652,-28.6666666667,-117.666666667,-115.666666667,-105.0,-68.6666666667
203.09,-135.3846,-165.641066666,-173.333266667,-7.69246666686,-52.8206666668,-100.000066667,-225.641066667,-225.641066667,-214.8716,-173.8462
203.47,-1916.66666666,-1760.0,-1906.66666667,-760.0,-860.0,-1446.66666667,-2180.0,-2056.66666667,-2253.33333333,-1756.66666667
203.85,-387.407333334,-351.851933333,-408.888933333,-137.037,-122.962933333,-274.8148,-462.222333333,-397.7778,-477.777733334,-333.3332
204.22,4793.33333333,3893.33333334,4806.66666667,2266.66666667,2040.0,3186.66666667,5246.66666667,4840.00000001,5460.0,3833.33333333
204.60,611.333333334,526.0,558.666666667,332.666666667,351.333333333,438.666666667,587.333333333,619.333333333,626.0,486.666666667
204.98,331.6666,281.111,294.722266667,199.444466667,219.1666,241.3888,292.7778,315.555533333,312.500066666,234.722266666
205.36,203.055533333,175.833533333,191.6666,140.555533333,154.722266667,164.166533333,189.3056,198.472266666,201.389,159.1666
205.74,209.5036,186.383066667,199.149,143.546,166.241066667,166.950466667,191.063733333,198.156066667,211.063866667,160.567266667
206.12,193.836333333,165.912,183.521933333,136.478066667,157.736,144.2768,169.434,180.377266667,192.956,150.8176
206.50,237.5362,194.6376,213.043466667,167.3914,191.7392,171.449333333,200.000066666,212.173866667,235.217266667,168.550733333
206.87,268.9432,216.097666667,239.8374,195.284666667,227.154533333,184.227666667,219.024466667,228.617933333,274.7966,195.2846
207.25,318.5964,261.929733333,284.035066667,238.0702,272.105333334,218.420933333,261.403466667,281.052666667,324.035066667,229.8246
207.63,248.368866667,221.985866667,222.695,195.461,231.3474,169.5036,215.319266667,225.106266667,258.014333334,182.553266667
208.01,223.066666667,191.2,180.4,164.8,206.933333333,144.4,175.733333333,199.066666667,225.333333333,160.133333333
208.39,209.404933333,182.5,168.809466667,156.904733333,198.0952,143.333266667,159.285733334,175.8332,201.547666667,161.0714
208.77,193.4408,160.322666667,152.4732,142.688133333,175.698933333,125.0538,145.376266667,154.301,185.914,149.1398
209.14,208.0556,172.916866667,154.1666,152.916733333,195.972266667,132.083333333,156.527733333,163.333333333,208.472266667,170.277733333
209.52,241.818066667,192.121066667,150.302933333,163.636533333,212.323133333,131.7172,170.706933333,175.353533333,233.131266667,185.454533333
209.90,208.888933333,163.9316,131.624,150.940266667,190.256466666,125.1282,153.1624,152.649533333,200.171,171.623866667
210.28,164.242466667,139.2728,114.424066667,129.575733333,154.6666,119.515133333,126.303066667,131.8788,163.393866667,148.484733333
210.66,157.931066667,137.3562,110.804466667,130.8048,149.6552,123.103466667,122.2988,128.850533333,155.287266667,150.8046
211.03,180.0,160.0,118.030333333,148.181933333,163.3334,146.363666666,141.8182,145.454533333,170.303133333,163.787866667
211.41,180.476266667,162.5396,116.825266667,148.571333333,162.857266667,154.7618,141.111133334,142.2222,168.253933333,161.4286
211.79,263.703666667,216.543133333,150.6174,198.271466667,200.9876,216.790066667,194.814866667,193.827133333,232.3456,219.0124
212.17,434.8148,387.407333333,295.555533333,350.740666667,351.852,372.222266667,363.703866667,337.407466667,389.999933333,366.296333333
212.55,542.381066667,514.7618,381.904866667,458.571466667,431.428533333,472.381,473.333333333,451.428533334,519.0476,431.4286
212.92,1032.5,1045.0,792.499999999,935.833333333,870.833333334,994.166666667,963.333333334,952.500000001,963.333333334,872.499999999
213.30,498.823666666,506.666666667,403.921666667,465.490333333,430.5882,470.196133333,473.333333334,477.254866667,465.490066667,426.6666
213.68,773.333200001,756.363533334,655.151666667,707.878666667,687.272799999,734.545333333,703.6364,736.363666667,699.393933333,656.9698
214.06,679.487266666,643.589800001,570.7692,620.512866667,592.307733333,647.692266666,616.9232,656.923066667,618.461466667,574.359066667
214.44,-705.454666667,-615.151466667,-543.636333333,-601.8182,-579.393933333,-647.878733333,-629.090866667,-658.181733333,-616.3638,-573.939333333
214.81,-7833.33333333,-6720.0,-5806.66666667,-6640.0,-6520.00000001,-7040.00000001,-6786.66666667,-7286.66666667,-7113.33333332,-5986.66666667
215.19,611.9048,513.809466667,455.2382,512.857066667,515.7144,551.904733333,525.714466667,568.5714,550.476133333,472.857
215.57,473.333466667,374.509866667,344.7058,402.353066666,403.921733333,448.235266667,410.980266667,435.6862,422.353,366.666666667
215.95,260.6668,213.1112,202.888933333,246.444533333,236.889,253.555533333,218.0,247.5556,239.333333334,212.888933333
216.32,160.277733333,130.277733333,127.916666667,165.138866667,148.055533333,162.222133333,132.222133333,154.722266667,155.000066667,135.8334
216.70,128.363533333,94.5454666666,95.7576666666,130.0606,113.090866667,129.939466667,99.8786666667,121.5758,119.636266667,111.030333333
217.08,115.9722,71.5276,71.5277333334,117.777733333,100.555533333,117.5,83.0555999999,100.555666667,112.777733333,93.1944000001
217.46,120.5926,66.6667333334,66.9628666667,115.555666667,90.3704000001,116.888866667,77.9259333333,100.1482,110.666666667,84.7406
217.83,125.641066667,86.0256000001,72.6921999999,122.435866667,95.8974000001,122.307733334,94.4871999999,100.1282,117.820533333,93.5898
218.21,142.522533333,94.9549333335,70.2703333335,138.7388,108.108133333,140.5406,98.5585333332,109.5494,139.999933333,97.8377333333
218.59,121.833333333,85.8333333333,61.5000000001,122.666666667,99.3333333333,121.166666667,86.3333333332,99.1666666666,125.666666667,80.3333333333
218.97,137.701133333,114.7126,77.9311333333,161.609133333,124.137933333,159.080466667,111.724133333,120.9194,161.379333333,107.126466667
219.34,140.714266667,131.190466667,90.4761333333,184.285866667,136.6666,167.380933333,125.714266667,128.333266667,164.285666667,115.4762
219.72,138.7096,136.3442,93.9784666665,185.376333333,140.0,144.946266667,130.537733333,126.021533333,155.699066667,120.215133333
220.10,-553.333333333,-595.000000001,-165.0,-840.0,-655.0,-671.666666667,-648.333333332,-458.333333333,-718.333333335,-441.666666667
220.47,-165.926,-207.4074,35.5555999999,-281.481466667,-211.8518,-185.185266667,-225.1852,-113.3334,-189.629666667,-98.5184666665
220.85,-50.5128000001,-66.1538666667,26.6665999999,-84.8716666667,-66.1536666667,-53.8462,-75.8974,-22.8205333334,-58.2049999999,-10.2565333332
221.23,-14.6237333333,-29.4623333333,38.7096666666,-36.9892666667,-17.2042,-13.5483999999,-31.8278666665,11.6128666667,-21.0752000001,18.9246666667
221.61,-11.0346,-40.2299333332,40.6897333334,-46.6665333333,-28.5058,-22.9886,-40.23,10.5748000001,-25.7472666667,10.3448666666
221.98,38.2945333333,21.5503333334,70.2325333333,7.28686666667,22.4805333333,28.9922666666,22.1705999999,45.8915333334,30.0775333333,48.8373333334
222.36,28.9361333333,13.1914,57.7304666667,-2.83686666668,23.1205333333,25.8155333333,19.5745333333,39.4326000001,29.7871333335,48.6524666665
222.74,42.1666666666,19.0000000001,69.6666666667,-5.83333333334,38.0,32.9999999999,29.6666666667,55.3333333333,47.8333333335,70.3333333335
223.11,45.9392666667,39.2726666666,73.5757333334,25.2121333333,49.4544666667,43.7575333333,39.0303333333,57.0909999999,57.2119999999,75.8788666665
223.49,48.7432,46.4479333333,76.1748,33.9892,49.6175333333,40.6557333333,43.8251999999,54.2075999999,56.0656000001,75.6284666667
223.87,53.5518666667,53.6612666666,77.8141999999,43.8252000001,54.5356,44.1529333333,48.8524,61.7486666667,61.4208,81.093
224.24,40.4347333333,42.7536,58.4056666667,22.0289999999,48.1158666667,26.0870000001,36.0870666667,52.4637333333,51.1594666665,76.5216666667
224.62,47.7124,55.5555333333,56.4705999999,33.2025333333,50.7188,31.5031333333,39.9999333334,53.8562000001,58.9542,77.6471333334
225.00,54.2138666667,66.6666666667,58.1132000001,35.849,52.0754,36.6037333333,48.6793333333,55.7232000001,67.5471333334,82.2641333333
225.38,45.4902666667,56.6666666667,48.7255333333,26.3725333334,41.1764666667,30.0978666667,39.5097333333,45.0001333333,60.0000666667,72.5490666668
225.75,41.3992,48.4773333333,37.5308666667,20.8229333333,33.4979333333,31.0288,36.2963333333,39.0122666667,53.0864666667,62.0576666666
226.13,45.7613333333,49.5474,38.354,21.9754,33.8272,31.6049333333,39.9178,37.6132,51.6873333333,66.1729333333
226.51,55.0370666667,57.7036666667,45.5555333333,33.5556666667,41.9999333333,39.3334,45.2592666667,45.4074,57.3332666667,65.7038000001
226.88,51.9002666667,55.5138666667,41.7446,35.3895333333,36.7600666667,36.5732,40.7477333334,42.8037333333,54.3925333333,59.6261333333
227.26,46.8707333333,50.6802,32.0408666666,29.0474,27.7551333333,29.7958666667,32.8570666667,37.8911333333,48.9794666667,52.5168666666
227.64,47.1345333333,51.9298666667,33.5673333333,35.5555333333,33.3332666667,37.0176,37.6022666667,45.2632666667,52.5731333333,55.0877333333
228.01,50.234,54.3858666667,39.4150666667,38.1872,37.3684,39.9414666667,43.3918,48.1872,53.4502666667,57.7192666667
228.39,53.1073333333,61.3560666667,45.4238666667,42.4295333333,40.2259333333,44.9152,49.0396,52.147,59.2657333333,63.1074
228.76,46.3516666667,53.1758,41.1549333333,35.7480666667,35.7480666666,39.5274666667,43.9369333333,44.7244666667,50.7612666667,55.0655333333
229.14,46.1069333333,49.1603333333,37.2011333333,34.6056666667,36.2340666667,37.5064,40.4072,43.9184666667,49.0076,52.3664
229.52,49.1864,50.4462,38.1102,35.5905333333,35.4856,37.8476666667,40.5248666667,45.7218666667,48.9762666667,49.9736666667
229.89,48.6618666667,50.657,39.8054,37.7615333333,36.1072,36.6424,40.6810666666,45.1582666667,48.0294,50.365
230.27,45.873,45.1322666667,33.3333333333,33.7036,33.3333333333,33.8096666667,34.5502,41.2168,46.8254,46.2963333333
230.65,42.4242666667,42.1213333333,31.2727333333,27.8182666667,29.5758666667,30.8485333333,30.6061333333,36.788,46.4849333333,45.2121333333
231.02,35.7406666667,33.6421333333,25.6790666667,22.5308,24.9382,28.8888666667,27.0988666667,28.6419333333,43.9506666667,40.8642
231.40,34.3750666667,30.6771333333,25.6248666667,20.7290666667,26.1458,29.9479333333,29.5312,27.6041333333,44.0103333333,38.2290666667
231.78,32.6456,27.3016,21.6930666667,17.3544666667,22.8571333333,25.397,25.9258,21.6403333333,40.7407333333,32.2223333333
232.15,30.4308666667,25.2154666667,20.4080666667,16.8708,21.9955333333,25.3968,22.4489333333,19.0022666667,40.1813333333,31.3832666667
232.53,23.7702,17.2874,13.5632666667,12.7355333333,16.4598,20.9655333333,14.2988,9.6092,32.9656,26.1608
232.90,22.7372666667,15.6734,10.7726666667,12.0972,16.2915333333,19.0728,13.9073333333,9.49233333332,31.788,25.9602
233.28,15.9314666667,9.95093333333,4.31373333335,4.46073333333,7.3038,15.0489333333,7.20586666667,1.32346666667,26.8627333333,19.5097333333
233.66,7.44186666666,-1.24033333333,-5.83966666668,-7.49346666666,-1.49873333333,7.33853333332,-1.34366666665,-9.76739999999,21.1886,10.1808
234.03,7.88306666668,2.3358,-3.2116,-5.20680000001,1.60593333332,7.44533333334,0.875933333354,-6.22873333333,22.6277333333,11.1923333333
234.41,5.0854,1.92306666666,-3.1198,-6.28193333335,-0.042666666666,6.36753333332,-1.45293333334,-6.53846666665,18.2479333333,8.07693333333
234.78,6.10433333333,1.68673333333,-2.57026666668,-4.89973333334,-0.642600000006,6.06440000001,-1.0842,-4.97986666667,17.8715333333,6.86746666665
235.16,9.15713333333,5.78546666667,-0.19153333334,-2.14546666666,3.40993333333,8.69733333333,2.49053333335,-2.33713333333,19.8084,8.39080000001
235.54,5.75386666668,5.31753333334,-0.714200000006,-3.84926666666,2.4604,7.73800000001,2.85713333332,-3.53166666667,20.0794,7.65873333333
235.91,10.8945333333,8.61793333335,4.34960000001,-0.040733333334,7.68280000001,12.9267333333,6.3008,1.30086666667,24.756,15.0
236.29,7.85859999999,3.39959999999,-0.882933333328,-4.72406666667,3.1788,9.09493333332,3.13473333333,-3.53206666665,22.6932,9.84540000001
236.66,14.8062,8.52706666668,7.09299999999,2.13193333335,9.26360000001,13.3333333333,9.88373333333,3.60466666667,27.2868666667,13.6822
237.04,18.6667333333,11.2630666667,11.2631333333,8.24573333333,12.5964,18.3507333333,14.7718666667,7.57906666666,29.9298666667,17.8245333333
237.41,18.4640666667,11.4378666667,13.0065333333,8.72553333334,13.0064666667,18.268,15.7516666667,8.85626666668,30.1634,18.9216
237.79,19.6942666667,12.9358,15.0152666667,11.4372666667,14.8012666667,19.7247333333,18.3486666667,11.682,28.5321333333,21.8654666667
238.17,18.7045333333,10.2054,12.6698,11.3745333333,13.5545333333,19.7156,16.9984,9.35239999999,28.3095333333,19.0836666667
238.54,20.2874,11.0344666667,13.7931333333,15.0573333333,15.3448,21.0058,19.9713333333,12.5286666667,29.1379333333,21.0057333333
238.92,22.5762666667,13.7848,15.8299333333,17.7688666667,17.2908666667,23.4529333333,21.3546,14.1566,30.2788,23.2935333334
239.29,19.3985333333,11.9549333333,15.0627333333,15.3384,15.3632666667,21.228,19.4236666667,13.1579333333,25.9649333333,21.0526666667
239.67,16.1251333333,8.20699999999,10.7581333333,12.1059333333,10.758,18.2672666667,13.7666,9.43426666666,21.0589333333,16.6065333333
240.04,13.1561333333,5.95779999999,6.8216,7.50840000001,8.28346666667,15.8804,11.1406666667,6.48959999998,17.6522,12.2479333333
240.42,13.9700666667,7.80100000001,7.26366666666,8.11933333335,9.1542,15.4626,12.0796,7.94046666666,16.6964666666,13.7115333333
240.79,9.96099999999,4.93179999999,2.78753333333,3.879,4.83426666667,11.462,8.28460000001,5.04873333335,12.7289333333,11.1306666667
241.17,4.87766666667,2.67420000001,-0.357866666678,-0.546133333346,1.05466666667,8.02273333334,2.84366666667,1.61966666667,8.49346666666,7.25040000001
241.54,5.91453333333,3.43593333333,0.4274,1.00860000001,2.06833333333,8.68373333334,2.90600000001,3.0256,8.75206666668,7.60680000001
241.92,5.34953333335,3.75913333334,-0.1284,1.46186666667,1.22086666667,8.51400000001,1.38140000001,2.9076,9.23673333331,7.67866666666
242.29,4.72226666666,4.18213333335,-0.5864,0.0772,1.34246666667,8.37966666667,-0.03086666666,3.76553333333,9.33653333333,8.36426666667
242.67,1.34619999999,1.47439999999,-4.16660000001,-4.00633333333,-1.85879999999,5.43273333332,-4.37506666666,0.0961333333348,6.00946666667,5.49673333335
243.05,-0.914133333332,-0.125999999999,-6.9188,-6.19379999999,-3.57746666667,3.54606666667,-5.721,-0.646066666669,4.57046666666,4.64953333334
243.42,-0.200200000001,0.846799999992,-6.74366666666,-4.64973333333,-2.95613333333,4.17239999999,-5.43493333334,0.569666666666,5.08073333334,5.46566666666
243.80,2.6396,3.64993333334,-3.81600000001,-1.9156,0.874799999999,6.33486666667,-2.59419999999,3.55966666667,7.3152,8.70286666667
244.17,0.825933333334,2.4626,-4.32426666667,-2.38746666667,-0.540399999993,5.16506666666,-3.96406666667,2.19213333333,5.97593333333,7.61260000001
244.55,-0.560400000001,1.25366666666,-5.08853333333,-3.24486666667,-1.28326666668,4.71973333333,-5.73740000001,0.471933333335,4.8378,6.69613333334
244.92,0.895266666666,2.562,-2.79613333333,-1.3362,0.495799999994,6.90073333334,-4.0082,2.14866666667,5.61986666667,8.65006666667
245.30,0.387466666666,0.72366666667,-4.36700000001,-2.53226666666,-0.258333333334,5.71053333334,-3.88900000001,1.3178,3.7468,8.04920000001
245.67,1.38053333333,2.18286666667,-2.71379999999,-0.766999999992,0.778733333339,7.39813333332,-1.62833333333,2.60773333333,4.74333333333,9.81713333333
246.05,2.10006666667,3.651,-1.58326666667,0.462933333339,2.11093333334,8.57293333332,0.355466666668,3.48946666667,5.54666666667,11.0393333333
246.42,2.83386666667,3.9194,-0.336266666666,1.8444,2.52640000001,9.1738,1.94033333333,4.025,5.101,12.0078
246.79,2.89,4.4948,0.505266666668,2.1986,2.7394,9.31753333333,2.86346666667,4.7694,5.328,12.6151333333
247.17,2.91093333333,4.43346666667,0.936866666668,2.53453333333,2.70173333333,9.51066666667,2.92753333333,4.92686666666,4.95193333333,12.2376
247.54,2.24406666667,3.3618,0.285666666664,1.3466,1.6646,8.76386666667,1.91746666667,4.09626666667,4.10446666667,11.4729333333
247.92,2.57946666667,3.8572,0.7618,1.7938,1.74606666667,9.34919999999,2.6666,4.50793333333,4.61113333333,11.865
248.29,3.76513333333,4.8308,1.40033333333,2.81593333333,2.746,10.0194666667,3.71066666667,5.70973333333,5.03306666667,12.9987333333
248.67,4.53606666666,5.69180000001,2.2484,4.1118,3.43546666667,10.7705333333,5.24373333333,7.52346666668,6.16366666667,14.1038
249.04,5.57573333333,6.69086666667,3.03833333333,5.1232,4.24246666667,11.6122666667,6.4648,8.65453333333,7.46666666667,14.4324
249.42,5.46613333334,7.5182,3.53353333333,5.70453333334,4.3422,11.7582666667,6.25806666667,9.12726666667,8.09713333333,14.2785333333
249.79,4.65753333333,6.56613333333,2.63926666667,4.84926666667,4.01826666667,10.7032666667,5.14166666667,8.57533333333,7.19626666667,13.3972666667
250.17,2.80966666666,4.40080000001,1.16813333334,3.29293333334,2.41686666667,9.16413333333,3.4744,7.41193333334,4.5116,11.6313333333
250.54,1.44253333333,3.13679999999,-0.3388,2.1202,0.8196,7.68306666667,1.94533333333,6.33873333333,2.8962,10.0218666667
250.92,2.15246666665,3.28106666667,0.3142,3.409,1.78013333333,8.56320000001,1.86133333333,6.58519999999,2.58286666667,9.85446666665
251.29,1.81493333333,3.42413333333,0.616933333334,2.97626666667,2.10533333333,8.44520000001,1.35513333333,6.44893333332,2.00853333333,10.2239333333
251.66,-0.468933333326,1.68559999999,-1.57153333333,1.166,0.329399999994,6.08366666667,-0.177466666666,4.86693333333,-0.291533333334,8.73253333335
252.04,-1.33599999999,1.10253333333,-2.45133333333,-0.194533333335,-0.492866666665,5.57726666666,-1.56933333333,4.18933333333,-1.36186666667,7.49686666667
252.41,-4.63760000001,-1.40786666667,-4.70660000001,-2.94006666667,-3.22986666666,3.71293333333,-4.403,1.6702,-4.34786666667,4.69279999999
252.79,-7.07019999999,-2.4496,-6.806,-5.23319999999,-4.64866666666,2.1434,-7.25126666667,-0.389666666667,-6.30493333333,2.63040000001
253.16,-11.3563333333,-6.14719999999,-10.2742666667,-8.64366666666,-7.51799999999,-1.02446666667,-11.371,-3.86726666667,-11.169,-0.735866666666
253.54,-10.4248666667,-5.71639999999,-9.04246666666,-7.66013333334,-6.81066666667,-0.345666666666,-10.828,-3.283,-10.9432,0.345466666664
253.91,-9.14533333333,-3.56126666667,-7.17959999999,-6.42433333334,-5.48440000001,1.097,-9.44453333333,-2.2506,-8.54686666666,1.82326666667
254.28,-10.6010666667,-3.60506666667,-7.99700000001,-7.96853333333,-6.638,0.314666666667,-11.3017333333,-3.362,-8.78400000001,0.515066666667
254.66,-12.3295333333,-4.47946666666,-8.59926666667,-9.67786666666,-7.6404,-0.674133333335,-12.7639333333,-4.61426666667,-9.73793333332,-0.404466666667
255.03,-11.9487333333,-2.33266666667,-7.37400000001,-8.72839999998,-7.10300000001,0.165533333332,-11.4674,-3.02486666667,-8.42733333334,0.5868
255.41,-12.9393333333,-3.1048,-8.76286666666,-8.92033333333,-7.91166666667,-0.756533333334,-12.7974666667,-4.12919999999,-9.59806666666,-0.4256
255.78,-10.1222,0.397466666666,-5.06133333334,-5.36706666667,-4.26606666666,3.21093333333,-9.28140000001,-1.20786666667,-6.49846666666,2.43113333333
256.15,-10.1738,-0.166266666665,-4.44440000001,-4.56553333333,-3.83986666666,2.56986666668,-9.22153333333,-0.891733333327,-6.03166666667,3.28046666667
256.53,-9.8478,-0.331933333332,-4.03880000001,-4.23240000001,-3.80353333334,2.26840000001,-8.94880000001,-1.17566666666,-4.52273333333,3.31946666667
256.90,-8.32366666667,-0.693599999998,-3.18559999999,-3.23706666667,-4.02053333333,2.62053333333,-7.71993333333,-0.590933333332,-4.52153333333,3.75086666667
257.28,-5.73406666667,1.0938,-1.42773333334,-1.26633333333,-1.8308,4.77833333334,-5.57280000001,1.73866666666,-2.10706666667,5.82619999999
257.65,-2.97853333333,2.55873333333,0.569533333334,0.639666666667,0.369800000001,7.02653333335,-2.56866666667,3.77813333334,-0.109866666665,7.99599999999
258.02,-4.20913333333,0.732933333335,-1.49246666667,-1.0814,-1.4924,5.57633333333,-3.54786666667,1.88566666667,-2.43973333333,6.16613333334
258.40,-2.6836,0.873933333333,-0.463933333332,0.0231333333328,-0.572133333335,6.14853333333,-2.065,2.64486666667,-1.00533333333,7.00693333334
258.77,-2.14813333333,1.18513333333,-0.1144,-6.6666666e-05,-0.3164,6.45793333333,-1.4476,2.781,-0.7608,6.89566666667
259.15,-1.64373333333,1.1224,-0.042933333332,0.208533333334,-0.171733333333,6.75273333333,-1.20213333333,2.86426666667,-0.2024,7.21260000001
259.52,-0.676933333334,2.01353333333,0.817866666666,1.20133333333,0.5978,7.8116,0.0394000000006,3.5814,0.902466666667,7.91313333334
259.89,0.585933333334,2.80806666667,1.94773333333,2.05346666667,1.5782,8.53526666667,0.939533333332,4.5712,2.0902,8.76219999999
260.27,1.22113333333,3.27466666667,2.53373333333,2.69746666667,1.86973333333,9.11873333332,1.30773333333,5.0932,2.38573333333,9.22086666667
260.64,2.52826666667,4.41066666667,3.87093333333,3.91126666667,3.07333333333,10.1136,2.42746666667,6.39933333333,3.21973333333,10.3609333333
261.01,2.95173333333,4.7074,4.4834,4.25966666667,3.63366666667,10.6056666667,2.44273333333,6.47846666667,3.51146666667,10.6412666667
261.39,2.0648,4.1352,3.8784,3.4958,2.825,9.93713333333,1.719,5.73893333333,3.1236,9.827
261.76,1.10926666667,3.33886666667,2.86426666667,2.52213333333,1.79353333333,9.0232,0.562933333331,4.80133333333,2.3786,8.80786666667
262.13,1.61386666667,3.67373333333,3.60326666667,3.05746666667,2.2242,9.75359999999,0.663066666668,5.38153333333,3.20433333333,9.25466666666
262.51,2.9764,5.39026666667,5.24473333333,4.41706666667,3.7852,11.507,2.256,6.84993333333,4.5246,10.7425333333
