wavelength,Back_GeoDifm,Belly_GeoDifm,Breast_GeoDifm,Crissum_GeoDifm,Crown_GeoDifm,DorTail_GeoDifm,Patch10_GeoDifm,Rump_GeoDifm,Throat_GeoDifm,WingTip_GeoDifm
254.66,5.5248,4.59316666667,3.4252,3.4646,5.3084,11.4239333333,4.94753333333,3.99586666667,3.04453333333,10.6560666667
255.03,5.53726666667,4.10336666667,2.88166666667,3.58666666666,5.332,10.9309333333,5.16093333334,3.69606666667,2.9294,10.3627333333
255.41,6.05346666667,4.03936666667,3.4438,3.96433333334,5.811,11.4795333333,5.312,3.99993333333,2.83766666667,10.6952
255.78,6.2976,4.34103333333,3.88333333333,3.9204,6.05386666667,11.783,5.6036,3.83166666667,2.7316,10.7272
256.15,5.62906666667,3.78226666667,3.46593333333,3.62766666667,5.747,11.0964,5.2318,3.6718,2.1854,9.91906666667
256.53,4.04886666667,2.41996666667,1.73306666667,2.517,4.59533333333,9.44266666666,4.05606666667,2.51706666667,0.6184,8.69486666668
256.90,4.88706666666,3.65866666667,3.2138,3.91773333333,5.8564,10.5710666667,4.93353333333,3.6388,2.45686666667,9.86053333333
257.28,4.61386666667,3.7255,3.2476,4.43013333333,5.66786666666,10.3922,4.7916,3.8296,2.54913333333,9.98160000001
257.65,3.65013333334,3.30333333333,2.73766666667,3.85246666667,4.95626666667,9.80326666665,4.0382,3.45906666667,1.95086666667,9.5956
258.02,3.08706666667,2.89633333333,2.46853333333,3.64013333333,4.49086666667,9.28393333333,3.65873333333,3.417,1.9572,9.13546666667
258.40,2.23966666667,2.2455,2.04326666667,2.87253333333,3.63773333333,8.49760000001,2.97266666667,3.00493333333,1.66273333333,8.185
258.77,2.43193333333,2.6855,2.17813333333,2.94946666667,3.53653333333,8.824,3.14753333333,3.41493333333,1.87593333333,8.1466
259.15,2.47453333333,2.9053,2.36913333333,3.13493333333,3.65886666667,9.08840000001,2.93946666667,3.66206666667,1.92546666667,8.28213333333
259.52,2.2894,2.74956666667,1.97986666667,2.95413333333,3.3546,8.7488,2.886,3.57326666667,1.85473333333,8.06126666667
259.89,2.2276,2.63873333333,1.93473333333,2.9672,3.12973333333,8.70806666667,2.79966666667,3.68866666667,1.8896,7.96006666667
260.27,2.32786666667,2.6162,2.01086666667,3.08906666667,3.2762,8.84379999999,2.72786666667,3.627,2.042,8.08773333333
260.64,2.3548,2.69323333333,2.052,3.0448,3.17813333333,8.88806666667,2.51646666667,3.45253333333,1.988,7.9646
261.01,2.11166666667,2.4911,1.70013333333,2.62086666667,2.73653333333,8.89926666666,2.2968,3.251,1.5072,7.7162
261.39,1.76126666667,2.24303333334,1.308,2.04353333333,2.4242,8.5472,1.88553333333,2.91886666667,0.986933333332,7.21826666667
261.76,0.908866666668,1.31616666667,0.337133333333,0.898066666668,1.5292,7.6862,1.01406666667,1.9848,0.0189333333334,6.24593333333
262.13,0.510866666667,0.827999999999,-0.183599999999,0.444799999999,1.1422,7.3612,0.711800000001,1.61853333333,-0.493666666667,5.75693333333
262.51,0.088,0.319133333333,-0.873866666666,-0.157066666666,0.898866666668,7.1444,0.150733333335,1.16606666667,-1.23533333333,5.23333333333
262.88,-0.963866666668,-0.675500000001,-1.83993333333,-1.00266666667,0.0880000000006,6.2938,-0.960266666665,0.116,-2.32193333333,4.3306
263.25,-1.82466666667,-1.61786666667,-2.6706,-1.961,-0.795400000001,5.39973333333,-1.56733333333,-0.721266666665,-3.19293333333,3.3178
263.63,-1.58846666667,-1.34016666667,-2.43193333333,-1.96093333333,-0.488066666667,5.61333333333,-1.259,-0.4838,-3.1386,3.53673333333
264.00,-2.68246666667,-2.4926,-3.61366666667,-2.98353333333,-1.56126666667,4.54033333333,-2.2098,-1.59373333333,-4.29006666667,2.18673333334
264.37,-3.84946666667,-3.43423333333,-4.6126,-4.075,-2.85586666667,3.53253333333,-2.875,-2.5296,-5.7644,0.964733333334
264.75,-3.7208,-3.3213,-4.55366666667,-3.9278,-2.6956,3.74486666667,-2.67633333333,-2.06493333333,-5.61726666667,1.083
265.12,-3.2952,-2.97146666667,-4.01426666667,-3.35706666667,-1.93333333333,3.53333333333,-2.0428,-1.56173333333,-4.781,1.481
265.49,-3.0528,-2.61793333333,-3.5438,-2.99206666667,-1.51926666667,3.92246666667,-1.7064,-1.28093333334,-3.97393333333,1.65493333333
265.87,-1.62226666667,-0.9818,-1.90613333333,-1.01513333333,0.146266666666,5.57626666667,0.0354666666654,0.536466666667,-2.1986,3.3512
266.24,-1.33,-0.770066666668,-1.66886666667,-0.875199999999,0.227533333333,5.7914,0.3904,0.690866666667,-2.20073333333,3.75813333333
266.61,-1.19253333333,-0.552833333332,-1.19253333333,-0.351999999999,0.364466666667,6.17806666666,0.670733333334,0.840533333333,-1.77226666667,4.16986666667
266.98,-0.470733333333,0.105633333335,-0.275266666667,0.379066666667,1.14506666667,6.76639999999,1.3484,1.6238,-0.957533333335,4.98693333333
267.36,0.312333333333,1.06413333333,0.414000000001,1.078,1.85513333333,7.70933333333,2.16766666667,2.33546666667,-0.109333333333,5.97533333333
267.73,0.0797333333352,0.7555,-0.0228000000006,0.8656,1.51473333333,7.50186666666,1.71586666667,1.8716,-0.485933333335,5.634
268.10,0.326666666667,0.969066666668,0.214133333334,1.01026666667,1.83653333333,7.71826666667,1.88153333333,2.19353333333,-0.368066666667,5.96053333333
268.48,0.811599999999,1.4068,0.613466666666,1.49866666667,2.259,8.09899999999,2.30666666667,2.56373333333,0.176466666666,6.50133333333
268.85,-0.203666666665,0.514966666666,-0.141799999999,0.767799999999,1.2008,7.2416,1.46286666667,1.5284,-0.724066666668,5.66233333333
269.22,-0.648733333333,-0.062366666666,-0.652333333334,0.146066666667,0.534666666667,6.71646666667,0.869933333333,0.901999999999,-1.3832,4.89473333333
269.59,-0.458133333334,0.149200000001,-0.659466666666,0.243,0.610866666665,6.7466,1.173,0.929999999999,-1.3916,5.067
269.97,-0.963666666667,-0.433766666667,-1.214,-0.257133333333,0.137133333334,6.13506666667,0.366933333333,0.188666666667,-1.8758,4.3176
270.34,-1.01,-0.155000000001,-1.31333333333,-0.36,0.113333333334,5.95666666667,0.0433333333327,0.17,-1.69333333333,4.25
270.71,-0.278999999999,0.328900000001,-0.824199999999,0.137866666667,0.618933333334,6.23706666667,0.606133333335,0.926800000001,-1.03906666667,4.68173333334
271.09,-0.142199999999,0.473133333335,-0.847266666665,0.203999999999,0.612266666665,6.46266666667,0.927733333334,0.797800000001,-0.958600000001,4.7248
271.46,-0.0089333333346,0.427366666666,-0.839866666666,0.357933333331,0.754199999999,6.3412,0.8842,0.881399999999,-1.0352,4.51046666667
271.83,0.0664000000014,0.709966666666,-0.653600000001,0.601533333333,0.983400000002,6.48453333333,1.1222,1.1714,-0.668066666666,4.63346666667
272.20,0.0336666666687,0.832500000001,-0.753933333333,0.596466666666,1.0772,6.56813333333,1.156,1.28273333333,-0.6358,4.50646666667
272.58,0.279333333332,0.966833333333,-0.544866666667,0.827133333331,1.43006666667,6.83253333333,1.26426666667,1.621,-0.3762,4.4952
272.95,0.900866666666,1.6243,0.0653999999998,1.4606,2.26586666667,7.51306666667,2.053,2.30966666667,0.576066666669,5.12966666666
273.32,1.22413333333,2.22456666667,0.418,1.93,2.70353333333,8.0456,2.40506666667,2.95053333334,0.988266666667,5.70026666667
273.69,1.9308,2.92783333333,1.09793333333,2.7584,3.44126666667,8.65780000001,3.06166666667,3.8672,1.68233333333,6.27326666667
274.06,2.10406666667,3.0621,1.26246666667,2.92906666667,3.64893333333,8.83453333334,3.28633333333,4.20266666667,1.84106666667,6.58913333333
274.44,2.2686,2.97286666667,1.5076,3.393,4.0628,9.04599999999,3.54906666667,4.59966666667,2.1948,6.6724
274.81,1.98966666667,2.75126666667,1.39446666667,3.33206666667,3.9736,8.88100000001,3.35226666667,4.35306666667,2.159,6.43906666667
275.18,2.394,2.9529,1.82173333333,3.71233333333,4.5634,9.13840000001,3.54453333333,4.62926666667,2.54673333333,6.57973333333
275.55,1.91686666667,2.54893333333,1.52226666667,3.36746666667,4.2404,9.05253333333,3.43586666667,4.3212,2.38573333333,6.46173333333
275.93,1.7538,2.2455,1.51286666666,3.235,4.0532,8.78540000001,3.2762,4.09453333333,2.14726666667,6.25433333333
276.30,2.61793333333,3.00596666667,2.60833333333,4.20613333333,4.8028,9.60860000001,4.15153333333,4.70006666667,3.1378,7.27953333333
276.67,2.24513333333,2.65093333333,2.26486666667,3.78333333333,4.464,9.14086666666,3.8456,4.25466666667,2.8638,7.04966666667
277.04,2.5186,2.97516666667,2.37586666667,4.06493333333,4.69213333333,9.30153333335,3.99526666667,4.586,2.89693333333,7.17786666667
277.41,2.5408,2.82,2.35233333333,3.99466666666,4.6172,9.12313333333,4.01813333333,4.274,2.884,6.7676
277.79,1.71526666667,1.84096666667,1.42593333333,3.18193333333,3.64133333333,8.42280000001,3.27033333333,3.19886666666,2.02493333333,6.01666666667
278.16,1.77866666667,1.68296666667,1.38526666667,3.05793333333,3.465,8.3222,3.3316,2.9964,1.71713333333,5.90053333333
278.53,1.9906,2.00053333333,1.65646666667,3.06673333333,3.37386666667,8.43799999999,3.556,2.91146666666,1.74093333333,6.1268
278.90,1.76286666667,1.9066,1.512,2.74286666667,3.1376,8.12519999999,3.55586666666,2.56566666667,1.38466666666,6.09793333333
279.27,1.6872,1.89653333333,1.20286666667,2.69573333333,2.8636,7.81659999999,3.6152,2.68566666667,1.21286666667,5.86913333333
279.64,2.0824,2.3197,1.39133333333,3.0218,3.1896,7.75800000001,3.54793333333,2.95393333333,1.40133333333,5.94993333333
280.02,2.18233333333,2.2311,1.30373333333,3.02946666667,3.16493333334,7.88233333333,3.39793333333,3.01053333333,1.4644,5.95493333333
280.39,1.6636,1.7406,0.576200000001,2.39993333333,2.60926666667,7.03946666667,2.8374,2.6,0.751733333335,5.23406666667
280.76,2.36526666667,2.5395,1.18546666667,3.14553333333,3.13966666667,7.60093333333,3.56846666667,3.23733333333,1.3158,5.9038
281.13,2.62066666667,2.56953333333,1.38006666667,3.25953333334,3.2936,7.69446666666,3.7222,3.16593333333,1.36286666667,5.9454
281.50,3.07766666667,2.87816666667,1.90593333333,3.76513333334,3.69913333333,8.13819999999,4.17753333333,3.63293333333,1.79326666667,6.5346
281.87,3.66306666667,3.5412,2.76246666667,4.42593333333,4.41793333333,8.58433333333,4.77026666667,4.32,2.45253333333,7.2016
282.25,3.98513333333,3.91186666667,3.07666666667,4.778,4.8704,8.93766666666,5.10133333333,4.64973333333,2.94326666667,7.54686666667
282.62,4.07406666667,3.9413,3.08553333333,4.75226666667,4.94246666667,8.93900000001,5.0702,4.6146,2.99546666667,7.44753333333
282.99,4.5052,4.21796666667,3.32733333333,5.03586666667,5.29986666667,9.07546666666,5.2538,4.88313333333,3.2448,7.53673333333
283.36,4.37286666667,4.1028,3.37226666667,4.9322,5.10446666667,8.9322,4.92033333333,4.70093333333,3.0938,7.65066666667
283.73,4.48406666667,4.19433333333,3.5452,5.07046666667,5.1918,9.13540000001,5.21926666667,4.81626666667,3.25886666667,7.80713333333
284.10,4.9578,4.7466,4.0018,5.56666666667,5.7792,9.51306666666,5.8544,5.39846666667,3.72946666667,8.33553333333
284.47,5.18086666667,4.8309,4.2038,5.80993333333,5.9452,9.68526666667,6.07413333333,5.45993333333,3.9936,8.483
284.85,5.43326666667,4.99466666667,4.52706666667,6.03133333333,6.21253333333,10.0935333333,6.2458,5.75826666667,4.28333333333,8.6876
285.22,5.34026666667,4.95176666667,4.59613333333,6.02913333333,6.21966666667,9.97333333332,6.24446666667,5.85693333333,4.27026666667,8.72893333333
285.59,4.87086666667,4.52173333333,4.14653333333,5.57513333333,5.80906666667,9.47740000001,5.777,5.3168,3.7732,8.2586
285.96,4.41826666667,3.94113333333,3.4982,5.00993333333,5.3242,9.04379999999,5.26973333333,4.7846,3.20846666667,7.7296
286.33,4.616,4.14436666667,3.66446666667,5.15653333333,5.33206666666,9.0504,5.45773333333,4.96513333333,3.4012,7.93526666667
286.70,4.59266666667,4.21783333333,3.67113333333,5.20886666667,5.35046666667,9.01806666667,5.47813333333,5.0356,3.3582,8.06453333333
287.07,4.6738,4.39103333333,3.80833333334,5.2718,5.43866666667,9.32586666665,5.61393333333,5.19326666667,3.46213333333,8.19446666667
287.44,5.04213333334,4.73836666667,4.00813333333,5.50146666667,5.88986666667,9.59026666667,6.084,5.5316,3.80393333333,8.43486666667
287.82,5.0284,4.76576666667,4.0186,5.46626666667,5.91833333333,9.63106666665,6.00773333333,5.50693333333,3.75106666667,8.37593333333
288.19,4.92486666667,4.67136666667,3.91913333333,5.29073333333,5.69973333333,9.53273333333,5.8878,5.2234,3.61233333333,8.21233333334
288.56,4.95473333333,4.92683333333,4.09373333333,5.47686666667,5.90206666667,9.83139999999,5.91866666667,5.4274,3.6766,8.391
288.93,4.66266666667,4.52916666667,3.71806666667,5.157,5.528,9.3942,5.68233333333,5.0254,3.48673333333,8.09713333333
289.30,5.15733333333,4.96276666667,4.135,5.4646,5.97053333333,9.75013333332,6.0584,5.40606666667,3.93026666667,8.41233333333
289.67,5.59033333333,5.33903333333,4.48486666667,5.9054,6.3664,10.1691333333,6.46446666666,5.84473333333,4.30746666667,8.80066666666
290.04,6.08646666667,5.99723333333,5.13726666667,6.47193333333,6.73713333333,10.6144666667,6.86353333334,6.364,4.85546666667,9.16806666667
290.41,5.9358,5.86026666667,5.15933333333,6.4534,6.71013333333,10.6418666667,6.74520000001,6.26286666666,4.71833333333,9.0124
290.78,6.0546,5.85933333333,5.34086666667,6.5214,6.8162,10.8538,6.92813333333,6.24973333333,4.81366666667,9.0654
291.15,5.942,5.7177,5.236,6.43826666666,6.60226666667,10.6300666667,6.80153333333,6.158,4.657,9.01673333333
291.52,5.76146666667,5.5287,5.18906666667,6.35033333333,6.40893333333,10.6003333333,6.58293333333,5.95193333333,4.60666666667,8.88393333333
291.89,5.95473333333,5.6358,5.34,6.56693333333,6.46106666666,10.5235333333,6.71333333333,6.03733333333,4.67486666667,8.92346666667
292.26,6.13026666667,5.79546666667,5.54233333333,6.90913333333,6.6044,10.6812666667,6.94566666667,6.26326666667,4.75046666667,9.09780000001
292.64,6.19566666667,5.7049,5.642,6.84473333333,6.60806666667,10.5742666667,6.9576,6.17813333333,4.82373333333,9.17186666667
293.01,6.5154,6.2306,6.04213333333,7.0918,6.94493333333,10.9554666667,7.3176,6.66,4.92213333333,9.47399999999
293.38,6.1378,5.7892,5.6748,6.72613333333,6.4616,10.6614,6.9996,6.26106666667,4.47086666667,9.17986666667
293.75,6.24486666667,5.9754,5.92673333333,6.74386666667,6.52966666667,10.6569333334,7.10393333333,6.42146666667,4.5776,9.32313333334
294.12,6.35686666667,6.1282,6.0228,6.76993333333,6.8008,10.8921333333,7.38733333333,6.5194,4.68473333333,9.67693333334
294.49,6.30626666667,6.10436666667,5.759,6.59286666667,6.67313333333,10.6992,7.26166666667,6.41046666666,4.61886666667,9.68960000001
294.86,6.18073333333,6.0462,5.56473333333,6.4964,6.511,10.4583333333,7.062,6.4248,4.5468,9.5396
295.23,6.25193333333,6.17236666667,5.614,6.6184,6.52173333333,10.4851333333,7.14566666667,6.48353333333,4.72826666667,9.54699999999
295.60,6.2294,6.19726666667,5.6136,6.47086666667,6.41013333333,10.3468,7.12473333333,6.47666666667,4.60033333333,9.50873333333
295.97,6.03333333334,5.96833333333,5.3688,6.1394,6.22366666666,10.1958666667,6.92113333333,6.37553333333,4.44633333333,9.5148
296.34,5.58233333333,5.5604,4.97573333333,5.5258,5.78146666667,9.67993333335,6.5414,5.94726666667,4.14533333333,9.11933333333
296.71,5.40833333333,5.39466666667,4.75193333333,5.3296,5.45806666667,9.42146666667,6.37346666667,5.7684,3.92386666667,8.82306666667
297.08,4.99326666667,4.95466666667,4.4102,4.99833333333,5.05713333333,8.92486666667,5.99793333333,5.33933333333,3.58213333333,8.42733333333
297.45,5.0376,5.0673,4.50586666667,5.08073333333,5.12553333333,8.86066666666,6.0536,5.39406666667,3.66573333333,8.56406666667
297.82,5.1428,5.12483333333,4.5136,5.161,5.1808,9.01726666666,6.1988,5.4162,3.7854,8.67646666667
298.19,4.95253333333,4.81266666667,4.27406666666,4.94906666667,4.87793333333,8.69866666666,5.93386666667,5.18413333333,3.5526,8.3644
298.56,5.08733333333,4.94426666667,4.44993333334,4.96586666667,4.94246666667,8.75013333333,6.16573333333,5.25893333333,3.5796,8.43886666667
298.93,5.0632,4.90446666667,4.41673333333,4.92926666667,4.8256,8.74180000001,6.12033333333,5.177,3.5106,8.45
299.30,4.80573333333,4.6718,4.11333333333,4.65246666667,4.5864,8.52253333333,5.94133333333,4.9466,3.17773333333,8.2652
299.67,4.54173333333,4.33306666667,3.7694,4.3748,4.3242,8.33653333334,5.82726666667,4.7068,2.84293333333,8.05006666666
300.04,4.43506666667,4.20853333333,3.70306666667,4.2516,4.14106666666,8.30646666667,5.90853333333,4.56613333333,2.70533333333,7.91173333333
300.41,4.67786666667,4.3431,3.81946666667,4.4542,4.2592,8.57433333333,5.96833333333,4.653,2.691,8.0768
300.78,4.5008,4.13816666667,3.63626666667,4.18873333333,4.11526666667,8.45513333333,5.87006666667,4.49293333333,2.44806666667,8.03773333333
301.15,5.0642,4.86176666667,4.18713333333,4.70966666667,4.74626666667,9.06313333334,6.5532,5.05213333333,3.03046666667,8.80993333333
301.52,5.38186666667,5.00003333334,4.31126666667,4.855,4.77646666667,9.32679999999,6.7408,5.16373333333,3.1624,8.91286666667
301.89,4.78586666667,4.57503333333,3.74053333334,4.2822,4.25273333333,8.80153333333,6.31206666667,4.66426666667,2.5736,8.3942
302.26,4.77566666667,4.55996666666,3.744,4.0556,4.15673333333,8.82719999999,6.33813333333,4.601,2.5226,8.2922
302.63,4.78733333333,4.60463333333,3.82646666667,4.1052,4.15166666667,8.94106666666,6.36046666667,4.65413333333,2.6122,8.29066666667
303.00,5.07973333333,4.78733333333,4.06033333334,4.30933333333,4.474,8.988,6.675,4.98686666667,2.86606666667,8.54686666667
303.37,5.27066666667,4.7949,4.28726666667,4.34,4.52833333333,9.03133333334,6.64133333334,5.09513333333,2.9336,8.53
303.74,5.41546666666,4.9689,4.5308,4.62966666667,4.66566666667,9.16273333334,6.80786666667,5.24266666667,3.24793333334,8.7098
304.10,5.37613333333,4.89886666667,4.5108,4.6376,4.72453333333,9.05326666666,6.77253333333,5.2448,3.37246666666,8.74426666667
304.47,5.3646,4.99683333333,4.6204,4.70386666667,4.77646666667,8.99086666667,6.89746666667,5.3624,3.58346666666,8.7834
304.84,5.34733333334,5.07863333333,4.63006666667,4.7564,4.77773333333,8.70966666666,6.90633333333,5.3924,3.64706666666,8.73526666667
305.21,4.6974,4.37406666666,4.03593333333,4.15913333333,4.14833333333,8.0264,6.3186,4.7796,3.05013333333,8.16266666667
305.58,4.3048,4.22233333333,3.79033333333,3.7968,3.9576,7.76073333333,6.10006666667,4.63686666667,2.7742,7.9476
305.95,4.07353333333,3.99846666667,3.62853333333,3.56126666667,3.67393333333,7.31986666667,5.7594,4.47253333333,2.6064,7.86453333333
306.32,3.67866666667,3.7739,3.2218,3.30273333333,3.29406666667,6.86986666666,5.42073333333,4.1684,2.31466666667,7.6744
306.69,3.3082,3.4154,2.83773333333,2.9626,2.91426666667,6.507,5.15033333333,3.9426,1.92086666667,7.38653333333
307.06,3.2392,3.43186666667,2.91726666667,2.91506666667,2.9044,6.64506666667,5.15833333333,3.92873333333,1.9016,7.42733333333
307.43,3.27053333333,3.6629,3.0218,3.07926666667,3.06866666666,6.79846666667,5.3972,4.10853333333,2.07973333333,7.562
307.80,3.42226666667,3.81026666667,3.09373333333,3.08966666667,3.1294,6.9282,5.49746666667,4.2966,2.12533333333,7.606
308.17,3.75893333333,4.17043333333,3.33233333333,3.39126666667,3.31193333333,7.2782,5.8296,4.66326666667,2.4504,7.72313333333
308.54,3.7856,4.1799,3.3372,3.38046666667,3.29786666667,7.30593333333,5.86626666667,4.62933333333,2.36566666667,7.67766666667
