wavelength,Back_PooTorm,Belly_PooTorm,Breast_PooTorm,Crissum_PooTorm,Crown_PooTorm,DorTail_PooTorm,Patch10_PooTorm,Patch11_PooTorm,Patch12_PooTorm,Patch13_PooTorm,Rump_PooTorm,Throat_PooTorm,WingTip_PooTorm
762.57,15.2582666667,46.9446,6.90406666667,27.4257964912,13.3568,10.4736666667,46.2966666667,34.8584,30.0567333333,41.5528333333,19.9998333333,44.4316666667,14.9739333333
762.88,15.2990666667,47.0346666667,6.9612,27.3623719298,13.4744,10.3929333333,46.5216,34.9569333333,30.2188,41.6112,20.0290666667,44.4935333333,15.0314666667
763.20,15.6607333333,47.2874,7.39246666667,27.698645614,13.8652,10.8078,46.8305333333,35.3008,30.5388666667,41.9441666667,20.3306333333,44.6043333333,15.3008
763.51,15.5168,47.3116,7.11473333333,27.7087473684,13.7330666667,10.5837333333,46.8694666667,35.4163333333,30.5050666667,42.1130666667,20.3354,44.7825333333,15.1974
763.82,15.2217333333,47.2626,6.73073333334,27.5930982456,13.5340666667,10.4333333333,46.6144,35.2438,30.3451333333,42.0468666667,20.1564,44.7760666667,14.9667333333
764.14,14.9457333333,47.1194666667,6.32833333334,27.3988526316,13.3415333333,10.2138,46.5574666667,35.0694,30.1204666667,41.9434666667,20.0617333333,44.6147333333,14.7533333333
764.45,14.891,47.3486666667,6.28826666666,27.4419824561,13.3271333333,10.2160666667,46.5371333333,35.1213333333,30.2098666667,42.0245666666,20.1315666667,44.5947333333,14.8828
764.76,15.0594,47.6980666667,6.45033333334,27.7609789474,13.5094666667,10.3584,46.7409333333,35.2312,30.2628,42.0991,20.3477666667,44.8898,14.9766
765.07,15.5024666667,48.0515333333,6.96593333334,28.307477193,14.0278666667,10.8914,46.9616,35.5612666667,30.6268666667,42.499,20.7470666667,45.1028,15.6355333334
765.39,15.3806666666,47.7575666667,6.83773333333,28.2252070175,13.8986666667,10.7616,46.7215333333,35.5039333333,30.5198,42.4737,20.6542333333,44.9224,15.7020666667
765.70,15.4298666667,47.8492333333,6.85400000001,28.2970210526,13.7992666667,10.663,46.734,35.6364,30.4442666667,42.4531,20.7264333333,45.0648666667,15.9485333333
766.01,15.6110666667,47.9213333333,6.87313333333,28.2924140351,13.86,10.7961333333,46.4324,35.5228666667,30.2972666667,42.3180333333,20.7207666667,44.7971333333,16.2535333333
766.32,15.1911333333,47.7572666667,6.22826666667,27.9749719298,13.2558,10.3661333333,45.8459333333,35.0735333333,29.7005333333,41.9671666667,20.3929666667,44.5068,15.8726666667
766.64,14.6611333333,47.5231333333,5.53433333333,27.6044350877,12.5464666667,9.707,45.3786666667,34.6441333333,29.2482666667,41.5075333333,19.9730666667,44.252,15.5046
766.95,14.154,47.2385,4.9836,27.1704140351,11.9289333333,9.36000000001,44.9985333333,34.1243333333,28.8148666667,40.9141,19.3467,43.7038,15.2504
767.26,14.3002666667,47.2914333333,5.19946666667,27.3437403509,11.9644666667,9.55193333334,44.9234,34.1958666667,28.9011333333,40.8794666667,19.5258,43.6739333333,15.4696666667
767.57,14.4218666666,47.0692333333,5.54666666667,27.4045192983,12.2260666667,9.67746666666,44.6625333333,34.2142666667,28.9223333333,40.7532666667,19.4542,43.6557333333,15.7244
767.88,14.4915333333,47.1106666667,5.6384,27.5961789474,12.4807333333,9.83566666667,44.9552,34.2052666667,29.1134,40.9206666667,19.4566,44.0636666667,16.0110666667
768.20,13.9120666667,46.553,5.21826666667,27.2949508772,11.9551333334,9.53333333333,44.5828,33.8485333333,28.9713333333,40.6488666667,19.1571333333,43.5124,15.8655333333
768.51,13.4100666666,46.4036,4.70573333333,26.793922807,11.2018,8.91679999999,44.326,33.4588,28.6068,40.284,18.7234,43.302,15.3675333333
768.82,13.7318666667,46.4301666667,5.16906666667,26.8683087719,11.3197333333,9.23873333333,44.3294666667,33.6321333333,28.8083333333,40.0800333333,18.8919,43.3581333333,15.6634
769.13,13.6225333333,46.3098333333,4.97906666667,26.6113298246,10.9757333333,9.11226666667,43.9648666667,33.4834666667,28.6216666666,39.9323666667,18.6875666667,43.1778,15.6251333333
769.44,13.7886666667,46.6083666667,5.34993333333,27.1017649123,11.0459333333,9.46199999999,44.5070666667,33.9842,29.1534666667,40.3930666667,18.9748666667,43.6833333333,16.0307333333
769.76,14.1463333334,46.3835666667,6.03613333333,27.4490947369,11.5062,10.0436666667,44.4862,34.1918,29.3828,40.4652666667,19.1471333333,43.7113333333,16.6038666667
770.07,14.4774666666,46.6667,6.45326666667,27.8984877193,12.0457333333,10.5254,45.0766666667,34.5510666667,29.7304666667,40.8745333333,19.4550666667,44.1808,17.0873333333
770.38,15.6342666667,46.9784666667,7.69306666666,28.7870421052,13.2248,11.7102,45.7252666667,35.2702,30.5094,41.4604666667,20.6042666667,44.6367333333,18.4080666667
770.69,15.8902666667,46.9333,8.19993333333,28.9412245614,13.7646,11.8432,45.9646,35.404,30.8235333333,41.7431333333,20.7196666667,44.9372,18.9960666667
771.00,15.2340666667,46.5964666667,7.374,28.3967157895,12.9636666667,11.2034666667,45.6098666667,34.8846,30.3878666667,41.286,20.2492,44.4726,18.5370666667
771.32,15.5218,46.3633333333,7.49586666667,28.3822105263,13.1028,11.2824666667,45.4207333334,34.9271333333,30.4652,41.0882,20.449,44.1909333333,18.7094666667
771.63,15.6330666667,46.2670666667,7.44553333334,28.4686210526,13.4107333333,11.3476,45.4394666667,34.952,30.4220666667,40.6502333333,20.3977,44.1794,18.8828
771.94,15.0856666667,45.7326333333,6.78613333334,28.1237298246,13.3662666667,10.8803333333,45.0545333333,34.7062,30.1422666667,40.1586,19.9072,43.6568666667,18.7054
772.25,15.3446666667,46.0360666667,6.82186666666,28.7168526316,13.8948666667,11.0076666667,45.5186,35.1059333333,30.4002,40.9572666667,20.2953333333,43.7419333333,18.965
772.56,15.9436666667,46.1286666667,7.40666666667,29.1888385965,14.6742666667,11.5636,45.8554,35.4098666667,30.9290666667,41.385,20.8596,43.8462666667,19.3317333333
772.87,16.1206,46.0491,7.77153333333,29.2867052632,14.9146,11.6633333333,45.739,35.3658,30.8118666667,41.5582,21.1912,43.7316666666,19.4391333333
773.18,16.4691333333,46.0760333333,8.10266666667,29.4864210526,15.3132666667,12.0246666667,46.0335333333,35.7255333333,31.0601333333,42.0478,21.6357333333,43.6796666667,19.6345333333
773.50,16.5036,46.0832333333,7.98380000001,29.3733614035,15.4613333333,12.1321333333,45.8002,35.8002,31.0596666667,42.2222666667,21.5616,43.5004666666,19.4509333333
773.81,16.1905333333,46.4132666667,7.77626666666,29.1035789474,15.3296666667,11.813,45.5396,35.6705333333,30.8476666667,42.2084666667,21.304,43.3857333333,19.0434
774.12,16.1823333333,46.5671666667,7.36113333334,29.0235578947,15.1028,11.7450666666,45.7023333333,35.7929333333,30.7234666667,42.1877,21.4045,43.4637333333,18.8894666667
774.43,16.996,47.2606333333,8.26433333334,29.6307929824,15.8924,12.4433333334,46.2928666667,36.3462666667,31.1928,42.6724333333,22.1519,43.8184,19.3947333333
774.74,16.5634666666,46.8955,7.91826666667,29.0956315789,15.5406,12.1308666667,45.9219333333,35.9936,30.5609333333,42.1466666667,21.6308,43.0148666667,18.681
775.05,17.0736666667,47.5927666667,8.28080000001,29.3492631579,15.6562,12.3914,46.2963333333,36.5158,30.7682666667,42.9745,21.9638333333,43.5256,18.8248666667
775.36,17.9336,47.8111,9.25526666667,30.0402877193,16.0898666667,13.3286666667,46.3304666667,36.7665333333,31.2762,43.5375666667,22.7246333333,44.2099333333,19.2054666667
775.67,17.6158,47.3547,8.7784,29.4435649123,15.3905333333,13.0926666667,45.6448666667,36.0490666667,30.881,42.7405666667,22.0413,44.1099333333,18.8011333333
775.98,17.4156666666,47.4337,8.7398,29.4862807017,15.1232,13.2054,45.5662,35.9268,30.7762,42.4543666667,21.8927666667,44.4749333334,18.8675333333
776.30,16.9495333334,47.0721666667,7.84886666666,29.1128175438,14.5248,12.6332666667,45.3314666667,35.823,30.5100666667,41.7455,21.2541,44.2558666667,18.2568666667
776.61,17.3464666667,47.8602666667,8.01213333334,29.7410280702,14.8376,12.8287333333,46.1106666667,36.4028,31.0162,42.0043,21.6913,44.8961333333,18.7152
776.92,17.3963333333,47.7253666667,8.38993333334,29.6324070175,14.7557333333,12.6662666667,46.0318666667,36.2797333333,31.1652666667,41.7814,21.9666666667,44.7209333333,18.9761333333
777.23,17.4702666667,47.5608,8.41319999999,29.8268666667,14.6259333334,12.6244666667,46.1476666667,36.2288666667,31.3458666667,41.9713,22.0084333333,44.6606,18.8926666667
777.54,17.3962666667,47.6093333333,8.46426666666,30.0698982456,14.8159333333,13.0368,46.1477333333,36.3772,31.5450666666,41.9527333333,21.9434666667,44.2992,18.9436
777.85,17.6594,47.9630666667,8.86233333334,30.6251017544,15.3328666667,13.5902,46.7834666667,37.0100666667,32.1888,42.8267,22.4527666667,45.2044,19.5561333333
778.16,17.9258,48.4172,9.23220000001,31.3603263158,15.6674,13.8766,47.5219333333,37.4392,32.6812,43.7634333333,23.0120333333,46.0523333333,20.0662666667
778.47,18.239,48.4607666667,9.66013333334,31.6641964912,16.0292,14.3674666667,47.8234666667,37.5306,32.9603333333,43.7323666667,23.2933,46.2700666667,20.5381333333
778.78,17.9257333333,48.4274,9.10273333334,31.4136280701,15.808,14.0087333333,48.2102,37.6652666667,32.933,43.6782666667,23.2199333333,46.1168,20.4969333333
779.09,18.0715333333,48.7567333333,9.4322,31.7002491228,16.2163333333,14.4737333333,48.8938666667,38.2135333333,33.2892666667,44.2117666667,23.6490333333,46.2703333333,20.7342
779.40,18.0302,48.8443,9.12646666667,31.5611649123,16.2832,14.2292,49.1066666667,38.4014,33.3678666667,44.5632333333,23.5684333333,46.0182666667,20.6878666667
779.71,17.7861333333,48.8259666667,9.01993333333,31.5937929824,16.3482666667,14.3482666667,49.2187333333,38.0995333333,33.1343333333,44.7860333333,23.7114333333,45.6468,20.9802
780.02,17.4836666667,48.6787333333,8.91073333334,31.2764035088,16.2028,14.0999333333,48.7140666667,37.8164666667,32.6778666667,44.6066666667,23.5173333333,45.179,20.8017333333
780.33,17.4142,48.464,8.52526666667,31.2392421052,16.129,14.0143333333,48.7865333333,37.5934666667,32.1147333333,44.2882666667,23.3000666667,45.1204666667,20.8038
780.64,16.5265333333,47.7536,7.55566666666,30.4815052632,15.4448,13.0006666667,48.0448,37.1658666667,31.2376,43.3284,22.3768,44.5450666667,20.021
780.95,16.1206666667,47.5590666667,7.1128,29.9204421052,15.1232666667,12.4095333333,47.5433333333,36.9344,30.5932,42.9449,21.9107666667,44.6403333333,19.6431333333
781.26,16.2301333334,47.3227666667,7.24179999999,29.7114210526,15.0798666667,12.5750666667,47.3097333334,36.7738666667,30.1646666667,42.2327333333,21.7098666667,44.3294,19.7282666667
781.57,16.1503333333,47.6673,7.11146666667,29.8580631579,14.9324,12.8568,47.4184666667,37.1882,30.3256666667,42.0360666667,21.8082,44.6067333333,19.9628666667
781.88,15.2746666667,47.216,6.50666666666,29.2760701754,14.5973333333,12.4213333334,46.9813333333,36.8586666667,29.8613333333,41.4586666667,21.4426666667,44.1973333333,19.3386666667
782.19,15.3874,47.5918666667,6.89726666667,29.4277087719,14.8404666667,12.7004,46.8169333334,37.0072666667,29.7882,41.5500333333,21.2603,44.0976,19.233
782.50,15.5212,47.9995,7.07933333333,29.5313298246,15.1086,12.8176666666,46.9544,37.3073333333,30.1195333333,41.8811666667,21.5500333333,44.3160666667,19.3865333333
782.81,15.1005333333,47.1016,7.04726666667,29.1193614035,14.7797333333,12.5882666667,46.5034666667,36.7645333333,29.6031333333,41.1609666667,21.2261,43.9966666667,18.8145333333
783.12,15.5665333333,47.5101,7.45833333334,28.9860070175,14.7364666667,13.0548666667,46.5139333333,36.7403333333,29.5714,40.9663333333,21.2449333333,44.2751333333,18.8806666667
783.43,15.8606,47.7697333333,7.98473333333,29.2002491228,15.0490666667,13.4315333333,46.89,36.7756,30.2996,41.1166333333,21.7919666667,44.8203333333,19.3462666667
783.74,15.8678,48.1845666667,8.24806666667,29.3490666667,15.135,13.8180666667,47.0964,37.0301333333,30.9586,41.6555666667,22.0689,45.2728,19.4380666667
784.05,16.2030666667,48.6237,8.44219999999,29.7209824561,15.4272,14.2825333333,47.5543333333,37.2082666667,31.4237333333,42.2725,22.5293,45.9407333333,19.7376
784.36,16.2358666667,48.3955333333,8.53180000001,29.8423263158,15.1983333333,14.3708,47.8175333333,37.0409333333,31.8026666667,42.6332666667,22.7013333333,45.8729333333,19.4898666667
784.67,15.9036666667,48.1869666667,8.12966666667,29.5828807018,14.8422666667,13.7809333333,47.6076666667,36.6608666667,31.9334,42.6878666667,22.3894666667,45.783,19.0476666667
784.98,16.1946666667,48.3464,8.05099999999,29.4356421053,14.9725333333,13.4374666667,47.6746,36.5133333333,32.0243333333,42.867,22.4153333333,45.7746666667,19.0038666667
785.29,16.7641333333,48.4766666667,8.39633333333,29.626431579,15.2979333333,13.5224666667,47.3482,36.4548,32.3827333333,43.1529333333,22.4484,45.6186,19.3641333333
785.60,16.7660666667,48.3122,8.17586666667,29.7131859649,15.3134666667,13.4070666667,47.2682666667,36.3233333333,32.2156,42.8821666667,22.2979,45.9574,19.6710666667
785.91,16.262,48.0720333333,7.61673333333,29.3582596491,14.8678666667,12.6701333333,46.4643333334,35.7392,31.6581333333,42.2427666667,21.5233666667,45.3908,19.1343333333
786.22,16.2832,48.6153666667,7.1292,29.7557684211,15.0873333333,12.6284,46.7400666667,35.8205333333,31.9064,42.8455666667,21.6553666667,45.6456,19.357
786.53,16.6527333333,48.5092333333,7.55333333333,29.9700947368,15.7716,12.7957333333,46.9437333333,36.4701333333,32.6019333333,42.9426333333,21.9118333333,45.8078,19.5011333333
786.84,16.0942,47.7321,6.91326666667,29.5555614035,15.2396,12.0953333333,46.2449333333,35.9682,31.8817333333,42.2871666667,20.8902333333,45.2808666667,18.6578
787.14,15.6326,47.1796333333,6.48393333332,29.1108245614,14.8965333333,11.711,45.7641333333,35.5518666667,31.3402,41.6008666667,20.3115333333,44.491,18.2917333333
787.45,15.7556,47.0958333333,6.7402,28.7063087719,14.8868666666,11.843,45.4503333333,35.6819333333,31.0794,41.2296666667,20.1289333333,44.1021333333,18.0832
787.76,16.3132666667,47.6958333333,7.36813333333,29.171877193,15.5606666667,12.468,45.4172,36.0521333334,31.1672666667,41.0854,20.5784666667,44.3522666667,18.8582
788.07,16.2035333333,47.8041666667,6.95159999999,29.1593052632,15.5776,12.6360666667,45.5167333334,36.3206,31.0992666667,41.1092333333,20.5291,44.1524666667,18.9313333334
788.38,16.1954,47.5737333333,7.06980000001,29.3460736842,15.6866666667,13.0209333333,45.5782666667,36.2912666667,31.358,41.2397333333,20.6198666667,44.2479333333,18.9568666667
788.69,16.4608,47.4850666667,7.15873333334,29.5150877193,15.6827333333,13.3886,45.5372,36.3756666667,31.5864,41.4208333333,20.8032333333,44.1414666667,18.9658
789.00,16.4690666666,47.3893,7.38193333333,29.6057649123,15.7189333333,13.6934,45.6565333334,36.6241333333,32.0578666667,41.7028333333,21.0027666667,43.6409333333,18.9348666667
789.31,17.0768666667,47.4113,7.9748,29.9603929825,16.0404,14.1082666667,46.4504666667,37.1875333333,32.4528,42.0453333333,21.5422666667,44.1911333334,19.7886666667
789.62,17.0279333333,47.1113333333,8.15273333334,29.5487578947,15.5876,13.9045333333,46.1864666667,36.8663333333,32.1607333334,41.5009666667,21.1675,43.8716666667,19.5098
789.92,15.768,46.2626333333,7.13293333334,28.8646385965,14.2606,12.8671333334,45.4079333333,35.9544,31.0385333333,41.1137333333,20.2641333333,42.9422,18.5288666667
790.23,15.3168,45.8313,6.58706666666,28.4166982456,13.5507333334,12.5960666667,45.1338,35.6987333333,30.7609333333,40.8803666667,19.8408333333,42.3864666667,18.2606
790.54,15.6172666667,46.0044,6.66666666667,28.6618070176,13.6004666667,12.6464666667,45.5220666667,35.8298666667,30.9839333333,41.3682,20.0,42.7528,18.3918
790.85,16.0499333333,46.6084666667,7.49439999999,29.5493964912,14.1610666667,13.2278,46.1778666667,36.0388,31.5834,42.1223333333,20.8722,43.3166666667,19.2944666667
791.16,16.4018666667,46.5813,7.57766666666,29.6427263158,14.2158,13.0828666667,46.6552666667,35.901,31.6938,42.6244666667,20.9394,43.1767333333,19.4420666667
791.47,17.1501333334,47.1388333333,8.45793333335,30.2132736842,14.5006666667,13.3276666667,46.6779333333,35.8569333333,31.8970666667,42.9841333333,21.5708666667,43.4392,19.6510666667
791.78,16.6347333333,46.8896666667,8.10306666667,29.7005894737,14.0690666667,12.731,46.0238,35.3201333333,30.9645333333,42.1633666667,21.3004333333,42.6354,18.9632
792.08,16.5176,46.8157333333,7.6922,29.7016210526,13.8104,12.2718666667,46.4222,35.2414666667,30.3755333333,42.0422666667,21.0643333333,42.8681333333,18.879
792.39,16.8576666667,47.6864333333,7.36286666667,29.6438877193,13.7769333333,12.169,47.2025333333,35.3480666667,30.2464,42.0455,21.2999666667,43.3580666667,18.971
792.70,16.0899333333,46.8116666667,6.35206666667,29.0023929824,13.2532666667,11.7668666667,46.2967333333,34.1474,29.2075333333,41.0236,20.814,42.3927333333,18.1436666667
793.01,16.8542,47.4377333333,7.37946666667,29.8679789474,14.1442666667,12.8909333333,46.7648666667,34.599,30.1076666667,41.6528333333,21.7266333333,42.7588,19.2198
793.32,18.0094,48.1506,8.43633333332,31.1291649123,15.5206666667,13.5975333333,47.5881333333,35.6498,31.0844666667,42.0583666667,22.4947,43.5759333333,20.5283333333
793.62,18.5385333333,48.4965666667,8.91306666668,31.3094175439,16.238,13.9734666667,47.4698,35.6643333333,31.1412666667,42.2041333333,23.3091333333,43.8284666667,20.8093333333
793.93,18.1252,48.1491,8.89493333334,31.1744315789,16.0526666667,13.8844666667,47.0918,35.6993333333,30.6738666667,41.746,23.1235333333,43.7076666667,20.2576
794.24,17.3959333333,47.5045666667,7.88413333334,30.7713368421,15.1174666667,13.3213333333,47.1007333334,35.1898666667,30.1388,41.1514,22.3026666667,43.5262,19.3730666667
794.55,16.4859333333,46.1450333333,7.33633333333,30.0490561403,14.3170666667,12.7940666667,45.9080666667,34.5126666667,29.3629333333,39.8816,21.6117333333,42.7614,18.3585333333
794.86,15.6612666667,44.9692666667,6.8132,29.304645614,13.8788,12.4010666667,45.3415333333,33.9432,29.0530666667,39.4518,20.988,42.3570666667,17.6312666667
795.16,15.9812,45.1288333333,6.78386666667,29.376522807,13.72,12.5832666667,45.8875333333,34.2354666667,29.6544666667,39.8096666667,20.8406666667,42.6712,18.0256666667
795.47,14.7052666667,44.4570333333,5.84946666666,28.4065368421,12.5510666667,11.8098,45.1371333333,33.5552666667,28.9959333333,38.9316,19.9592,42.0782666667,16.7310666667
795.78,13.6109333333,43.1165333333,5.25586666667,27.839277193,11.8588666667,10.7892,43.9780666667,32.6337333333,28.1352666666,38.0803333333,18.8147333333,41.5609333333,15.9642666667
796.09,13.7907333333,44.0193666667,5.541,28.2306912281,11.5684666667,10.8998666667,44.3682666667,33.5444666667,28.7482,38.4755666667,18.5401,41.9524666667,16.1067333333
796.40,12.6896,43.5224333333,4.281,27.2886175438,10.7233333333,9.50686666667,43.8087333333,33.1916,27.948,37.4992,17.4402,41.4526,15.1520666667
796.70,12.2114,43.2541333333,3.7532,26.5269929825,9.997,9.19813333333,43.1952666667,32.7400666667,27.5947333334,37.1514333333,17.2980333333,41.1100666667,14.4434666667
797.01,12.3126,43.5663333333,4.12386666667,26.8613403509,10.0355333333,9.44546666667,43.5220666667,33.2389333333,28.0944,37.5486333333,17.3069,41.2684,14.7906
797.32,12.3784,43.3393,3.7724,26.5280736842,9.82019999999,9.10686666667,42.7291333334,32.9502666667,28.1049333333,37.4181666667,16.8051666667,40.6248666666,14.6655333333
797.63,13.2108666667,43.5491,4.69113333333,27.1581017544,11.0140666667,9.95926666666,42.6863333333,33.782,28.8578,37.9807666667,17.4621666667,40.7343333333,15.6118666667
