wavelength,Back_TanMeyf,Belly_TanMeyf,Breast_TanMeyf,Crissum_TanMeyf,Crown_TanMeyf,DorTail_TanMeyf,Patch10_TanMeyf,Patch11_TanMeyf,Patch12_TanMeyf,Rump_TanMeyf,Throat_TanMeyf,WingTip_TanMeyf
761.63,17.9636666667,44.3263333333,27.8013333333,47.0313333333,27.933,12.229,12.077,15.38,13.0193333333,21.1753333333,22.766,14.012
761.94,18.0,44.526,27.815,47.1433333333,28.0786666667,12.2083333333,12.3253333333,15.3433333333,13.1653333333,21.1643333333,22.6193333333,14.035
762.26,18.028,44.5223333333,27.786,46.9176666667,28.2533333333,12.3493333333,12.6673333333,15.4736666667,13.2193333333,21.2273333333,22.528,13.865
762.57,18.09,44.1443333333,27.7836666667,47.027,28.2703333333,12.5313333333,12.9996666667,15.6036666667,13.252,21.4503333333,22.5586666667,14.432
762.88,18.255,44.106,28.2053333333,47.3,28.634,12.5933333333,13.2226666667,15.7873333333,13.4416666667,21.7033333333,22.928,14.755
763.20,18.1923333333,44.519,28.6366666667,47.4406666667,28.7916666667,12.6423333333,13.1506666667,15.9256666667,13.6246666667,21.9236666667,23.13,14.736
763.51,18.1153333333,44.3593333333,29.03,47.6226666667,28.715,12.713,13.011,15.9426666667,13.7013333333,22.0433333333,23.2873333333,14.494
763.82,18.276,44.3823333333,29.342,47.5156666667,28.467,12.7133333333,13.2063333333,15.8386666667,13.86,22.1146666667,23.414,14.268
764.14,18.1943333333,44.2306666667,28.9726666667,47.619,28.58,12.997,13.2276666667,15.8133333333,13.663,22.1966666667,23.2206666667,14.132
764.45,18.159,44.1273333333,29.0316666667,47.6963333333,28.7346666667,13.0626666667,13.2023333333,15.7766666667,13.7526666667,22.2076666667,23.3333333333,13.901
764.76,18.2183333333,44.2823333333,29.096,47.7286666667,28.718,12.9913333333,13.2163333333,15.7986666667,13.5766666667,22.1413333333,23.6166666667,14.089
765.07,17.846,43.9546666667,28.9073333333,47.5016666667,28.57,12.5116666667,12.8016666667,15.4876666667,13.1853333333,21.795,23.5073333333,13.56
765.39,17.6626666667,43.9153333333,29.0436666667,47.6133333333,28.4713333333,12.2486666667,12.288,15.3153333333,12.6923333333,21.6373333333,23.442,13.047
765.70,18.1213333333,43.7756666667,29.125,47.797,28.3876666667,12.4793333333,12.1363333333,15.2116666667,12.4376666667,21.8103333333,23.6283333333,13.217
766.01,18.13,44.2353333333,29.395,47.679,28.207,12.64,11.804,15.2693333333,12.607,22.09,23.8723333333,12.97
766.32,17.8603333333,44.147,28.7783333333,47.473,27.689,12.4246666667,11.5783333333,14.801,12.355,21.8356666667,23.6553333333,12.969
766.64,17.9366666667,43.7356666667,28.1443333333,47.3566666667,27.464,12.3223333333,11.7146666667,14.789,11.982,21.7403333333,23.4536666667,13.452
766.95,17.899,43.6736666667,27.7186666667,47.1923333333,27.388,11.8523333333,11.4456666667,14.6723333333,11.56,21.608,23.2466666667,13.3
767.26,17.9463333333,43.5736666667,27.593,47.229,27.54,11.771,11.098,14.925,11.3486666667,21.694,23.489,13.658
767.57,18.555,43.7603333333,27.723,47.4823333333,27.326,11.6993333333,11.2753333333,15.0796666667,11.467,21.7026666667,23.8093333333,14.245
767.88,18.49,44.0203333333,27.6363333333,47.4273333333,26.873,11.4643333333,11.1253333333,14.8286666667,11.3936666667,21.586,23.4376666667,14.716
768.20,17.953,43.772,27.1196666667,47.1053333333,26.2866666667,11.038,10.614,14.459,11.0966666667,21.4766666667,22.2806666667,14.781
768.51,18.3196666667,44.7073333333,27.2066666667,47.5583333333,26.509,11.3133333333,10.7523333333,14.938,10.9496666667,21.9746666667,22.1566666667,15.332
768.82,18.539,44.2903333333,26.4293333333,46.7403333333,26.044,11.265,11.1726666667,15.0713333333,10.9573333333,22.0526666667,22.0833333333,15.534
769.13,18.413,44.6183333333,26.3476666667,46.657,25.7943333333,10.795,11.0796666667,15.2993333333,11.2846666667,22.1273333333,22.1906666667,15.647
769.44,18.4686666667,44.0973333333,26.622,46.9966666667,26.1413333333,10.8443333333,11.3886666667,15.201,11.5006666667,21.8966666667,22.361,15.906
769.76,18.495,44.2366666667,27.2996666667,47.4833333333,26.4303333333,11.1003333333,11.379,15.3466666667,11.8543333333,21.9706666667,21.9213333333,15.839
770.07,18.386,44.2286666667,27.537,47.5503333333,26.1753333333,11.244,11.4266666667,15.2136666667,12.2403333333,22.056,22.0063333333,15.296
770.38,18.844,45.0773333333,27.7243333333,47.7886666667,26.8426666667,11.964,11.998,15.6243333333,13.1333333333,22.6573333333,22.3013333333,15.608
770.69,18.6126666667,45.3553333333,27.4173333333,48.0193333333,26.8293333333,12.1086666667,12.1433333333,15.3776666667,13.3196666667,22.972,22.02,15.413
771.00,18.2436666667,44.973,27.723,47.674,27.1996666667,12.6506666667,12.319,15.508,13.6436666667,23.1573333333,21.8853333333,15.003
771.32,18.3596666667,44.7793333333,28.166,47.778,27.619,13.1393333333,12.945,16.1376666667,13.827,23.6863333333,22.6453333333,15.238
771.63,18.5953333333,44.409,28.4263333333,48.16,28.2313333333,13.618,13.511,16.658,14.169,23.7866666667,23.3596666667,14.667
771.94,19.0993333333,44.5043333333,29.1353333333,48.5406666667,29.153,14.4683333333,14.0176666667,16.8466666667,15.0086666667,24.216,24.2886666667,14.541
772.25,19.3836666667,44.8576666667,29.6316666667,49.07,29.5406666667,14.9343333333,14.0406666667,16.539,15.1893333333,24.3616666667,24.38,14.497
772.56,19.187,44.7943333333,30.1143333333,49.522,29.7463333333,15.158,14.165,16.5196666667,14.6246666667,23.8963333333,24.3563333333,14.459
772.87,19.3476666667,45.032,30.09,49.7003333333,29.996,15.317,14.0606666667,16.7416666667,14.117,24.1843333333,23.7906666667,14.117
773.18,19.666,45.486,29.634,50.0863333333,29.883,15.2386666667,14.146,16.753,13.6666666667,24.6116666667,24.0176666667,13.974
773.50,19.4136666667,45.5326666667,29.9706666667,49.56,29.873,14.5453333333,13.7436666667,16.305,13.1183333333,24.301,23.3233333333,13.431
773.81,19.0276666667,44.5633333333,29.6623333333,49.405,29.1866666667,13.9283333333,13.214,15.9523333333,12.004,23.6906666667,22.6583333333,13.274
774.12,18.8396666667,44.637,29.3263333333,49.1626666667,29.1863333333,13.6363333333,13.138,16.0686666667,11.5233333333,23.166,22.4083333333,12.56
774.43,18.825,44.8023333333,29.4226666667,49.2603333333,28.936,13.151,13.0293333333,16.1703333333,10.9016666667,23.1816666667,22.3913333333,13.07
774.74,18.6486666667,44.8756666667,29.1026666667,49.2093333333,28.8973333333,12.9593333333,12.4256666667,15.917,10.536,22.5916666667,22.037,12.631
775.05,18.693,44.7063333333,29.7766666667,49.0076666667,28.5773333333,12.738,11.828,15.757,10.091,22.808,22.2083333333,12.717
775.36,18.2156666667,44.176,29.471,48.3683333333,27.592,11.8133333333,11.483,15.3036666667,9.665,22.2636666667,21.417,12.454
775.67,17.9053333333,44.056,29.7936666667,48.449,27.566,11.6176666667,11.3886666667,15.4693333333,9.72333333333,22.2776666667,21.487,12.242
775.98,17.726,43.801,28.9906666667,48.2483333333,27.4176666667,11.5796666667,10.8453333333,15.4813333333,10.0273333333,22.9916666667,21.1243333333,12.02
776.30,17.4206666667,43.886,27.9316666667,47.7806666667,26.9683333333,11.5993333333,10.6993333333,15.0336666667,9.96666666667,22.6966666667,21.1263333333,12.312
776.61,17.0086666667,42.9666666667,27.5536666667,46.6126666667,26.8073333333,11.2076666667,10.1306666667,14.5223333333,9.84066666667,21.9183333333,20.9033333333,12.617
776.92,16.9586666667,42.75,27.3126666667,46.5836666667,26.6666666667,11.604,9.79166666667,14.6456666667,9.708,22.0623333333,21.2083333333,12.875
777.23,17.2676666667,43.4493333333,27.9646666667,46.8903333333,26.8866666667,12.023,9.743,14.7593333333,10.1783333333,22.5746666667,21.8076666667,13.433
777.54,17.2663333333,43.259,28.205,47.064,26.6546666667,12.3656666667,9.67766666667,15.1573333333,10.567,23.0356666667,22.25,14.33
777.85,17.386,43.1976666667,27.7226666667,46.794,26.5306666667,12.536,9.26833333333,15.0843333333,10.8916666667,22.873,22.0306666667,14.242
778.16,18.624,43.6036666667,28.269,47.276,27.5426666667,13.418,10.7546666667,15.9606666667,12.308,23.971,22.8613333333,15.678
778.47,18.5006666667,43.3896666667,27.4486666667,46.9566666667,27.731,13.402,10.9836666667,15.82,12.394,23.7003333333,22.713,16.445
778.78,18.6216666667,43.0473333333,27.5293333333,46.9366666667,28.134,13.986,11.205,16.2033333333,12.898,24.103,22.4706666667,17.291
779.09,18.6423333333,42.9583333333,27.619,46.8086666667,28.47,14.2453333333,10.8006666667,16.5146666667,12.7656666667,24.1133333333,21.9453333333,17.629
779.40,19.3666666667,42.9763333333,28.441,46.3863333333,29.05,14.454,11.1653333333,16.87,12.9513333333,23.9136666667,22.5336666667,17.905
779.71,19.3156666667,42.445,28.7366666667,46.5266666667,28.9426666667,13.853,10.905,16.6976666667,12.595,23.6856666667,22.3253333333,16.327
780.02,19.048,42.1083333333,28.4256666667,46.3923333333,28.592,13.7033333333,10.917,17.155,12.4553333333,23.872,22.1043333333,15.596
780.33,18.7486666667,41.8686666667,27.947,46.1983333333,28.589,13.3833333333,11.2283333333,17.0916666667,12.8236666667,23.7413333333,21.5663333333,14.481
780.64,18.5486666667,41.3216666667,27.5406666667,46.0686666667,28.7746666667,13.2583333333,11.3133333333,16.7293333333,12.9863333333,23.4213333333,21.5183333333,14.178
780.95,19.212,41.7036666667,28.4136666667,46.0916666667,29.244,13.653,11.6296666667,16.6773333333,13.0346666667,23.152,21.7676666667,13.994
781.26,18.941,41.907,28.3683333333,46.216,28.8276666667,13.342,11.636,16.2073333333,12.7296666667,22.791,21.8066666667,12.598
781.57,17.6986666667,41.521,27.8603333333,45.7826666667,27.6133333333,12.629,10.655,15.4326666667,11.799,21.826,21.22,11.104
781.88,17.7056666667,41.8696666667,28.2293333333,46.1606666667,27.642,12.85,10.8403333333,15.6956666667,12.4663333333,21.7703333333,21.3866666667,10.772
782.19,17.6083333333,41.57,27.706,46.1536666667,27.0706666667,12.73,10.529,15.294,11.6176666667,21.08,21.9423333333,9.462
782.50,17.238,41.2893333333,26.543,46.4333333333,27.1603333333,12.437,10.631,14.975,11.4536666667,20.9646666667,22.6793333333,8.848
782.81,16.5856666667,41.3603333333,25.931,46.6806666667,26.8563333333,12.5606666667,10.201,14.3416666667,11.52,20.5643333333,22.3226666667,8.397
783.12,16.8886666667,41.9763333333,26.4193333333,46.1573333333,26.9793333333,12.9173333333,10.325,14.7163333333,11.9363333333,20.9763333333,22.5646666667,8.76
783.43,17.2366666667,42.6876666667,26.9946666667,46.7713333333,27.3503333333,13.0816666667,10.399,14.8386666667,12.441,21.581,22.982,8.547
783.74,18.3463333333,43.2926666667,27.7103333333,47.4383333333,27.853,14.01,11.127,15.4393333333,12.676,22.3016666667,24.5176666667,10.793
784.05,18.6763333333,43.9713333333,28.592,47.9906666667,27.6533333333,14.6086666667,11.384,16.39,12.7316666667,22.3586666667,25.1746666667,11.336
784.36,19.3363333333,44.276,28.836,48.6533333333,28.6436666667,14.8626666667,12.2413333333,17.1956666667,13.2756666667,23.3526666667,25.7816666667,12.554
784.67,19.981,44.3886666667,28.5233333333,48.2413333333,29.4326666667,15.339,12.3233333333,17.3246666667,13.4003333333,23.8813333333,25.7476666667,13.783
784.98,20.3693333333,44.74,29.1153333333,48.5503333333,29.4753333333,15.744,12.197,17.5893333333,13.2516666667,24.131,26.0006666667,14.953
785.29,20.2426666667,44.8483333333,28.3396666667,48.388,29.1393333333,15.515,11.4666666667,16.9213333333,12.0483333333,24.097,25.5273333333,14.545
785.60,21.0306666667,45.3926666667,28.9566666667,48.2373333333,29.686,15.731,11.6703333333,17.3596666667,11.7186666667,24.6293333333,26.015,15.39
785.91,22.0696666667,46.1126666667,29.8433333333,48.255,29.555,16.053,12.2503333333,17.7856666667,11.8893333333,25.367,26.1373333333,15.668
786.22,22.166,46.226,30.1226666667,47.9753333333,29.547,15.6963333333,12.533,18.1643333333,11.4786666667,25.5926666667,26.0963333333,15.528
786.53,21.8056666667,45.8746666667,29.8443333333,48.0436666667,29.5853333333,15.6763333333,12.2346666667,18.0336666667,11.48,25.1766666667,26.0723333333,16.337
786.84,21.5903333333,45.9776666667,30.0046666667,48.0353333333,30.1893333333,15.5803333333,12.2516666667,18.1693333333,10.9573333333,24.8036666667,25.682,16.713
787.14,21.326,46.2746666667,29.551,48.166,30.3716666667,15.6756666667,12.2123333333,18.1133333333,10.7083333333,24.402,24.903,15.858
787.45,21.5603333333,46.5493333333,29.4763333333,48.3086666667,30.83,15.9,12.5846666667,18.6286666667,10.8706666667,25.0563333333,25.214,16.171
787.76,20.6636666667,46.1366666667,28.279,47.3836666667,29.4366666667,15.3863333333,11.6456666667,17.5463333333,10.3983333333,24.36,24.2706666667,14.763
788.07,20.6983333333,46.5653333333,29.2023333333,48.3763333333,29.733,15.2863333333,11.884,18.5993333333,11.1993333333,24.6296666667,24.5196666667,15.043
788.38,20.7206666667,46.4953333333,28.3453333333,48.3413333333,30.0373333333,15.1396666667,11.646,18.5233333333,11.6676666667,24.61,24.1703333333,14.041
788.69,20.844,46.372,28.386,48.8786666667,30.1673333333,14.7976666667,11.7633333333,18.8656666667,12.4006666667,25.0,24.2303333333,13.391
789.00,19.942,46.0093333333,27.722,49.0496666667,29.3763333333,14.1066666667,10.977,18.0196666667,12.229,24.4576666667,23.2283333333,12.14
789.31,18.9953333333,45.7303333333,27.0776666667,48.813,28.653,13.6076666667,10.2283333333,17.443,11.7583333333,23.7443333333,22.3516666667,12.192
789.62,19.0643333333,45.3773333333,27.0016666667,48.7496666667,28.2403333333,13.4893333333,10.0943333333,17.2516666667,12.0673333333,23.9046666667,22.4593333333,12.251
789.92,19.6556666667,45.9873333333,27.8206666667,49.337,29.0066666667,14.1893333333,11.1653333333,17.725,13.096,24.6103333333,22.796,12.631
790.23,20.262,45.9283333333,28.405,50.357,28.976,14.7856666667,12.0236666667,17.9523333333,13.857,25.214,23.5713333333,13.071
790.54,19.9016666667,44.92,28.2163333333,50.1106666667,28.364,13.899,11.439,17.097,13.7516666667,24.8216666667,23.518,11.882
790.85,19.7153333333,44.328,27.9356666667,49.775,27.911,13.4183333333,11.2443333333,16.167,13.7933333333,24.013,23.0886666667,11.994
791.16,20.102,44.0103333333,28.1736666667,49.9613333333,28.301,13.2053333333,11.29,16.1686666667,13.2566666667,23.857,22.452,12.414
791.47,18.7906666667,42.429,27.3386666667,48.5533333333,27.339,12.119,10.451,14.647,11.4153333333,22.4916666667,21.1623333333,11.181
791.78,18.64,42.24,27.52,47.9466666667,27.2533333333,10.9866666667,9.92,13.92,10.08,21.6,20.7733333333,10.88
792.08,18.8223333333,42.4096666667,27.818,47.6036666667,27.4966666667,11.4323333333,10.2543333333,14.083,9.933,21.4726666667,20.8566666667,11.566
792.39,19.2016666667,43.4196666667,28.4253333333,48.1123333333,28.8836666667,12.2166666667,11.084,15.3183333333,10.8686666667,21.9256666667,21.521,13.107
792.70,19.7873333333,43.1606666667,28.9773333333,48.1806666667,29.7213333333,13.041,12.0316666667,16.2283333333,11.5806666667,22.2573333333,21.7533333333,13.227
793.01,19.4553333333,43.1546666667,28.9296666667,48.065,29.6236666667,13.104,12.1166666667,16.4933333333,11.2893333333,22.2313333333,21.0303333333,13.291
793.32,19.7323333333,43.5073333333,28.755,48.246,29.103,12.8513333333,11.3253333333,16.4123333333,10.067,22.1686666667,21.285,13.012
793.62,19.6516666667,43.978,27.9186666667,46.9626666667,29.1603333333,13.0216666667,10.803,16.6403333333,10.354,21.976,20.972,13.154
793.93,19.995,45.0406666667,27.8613333333,46.777,30.0973333333,13.391,11.1023333333,17.364,10.4446666667,22.6783333333,21.5996666667,13.891
794.24,20.0156666667,44.9243333333,27.42,47.1216666667,30.5076666667,13.501,10.7536666667,17.7916666667,10.152,23.3386666667,21.4546666667,13.344
794.55,20.543,45.1056666667,27.721,47.8986666667,30.9056666667,14.252,11.0156666667,18.5593333333,11.0156666667,24.1976666667,22.7093333333,14.252
794.86,21.1743333333,45.986,28.449,49.2336666667,31.3586666667,14.965,11.3796666667,19.3816666667,12.081,25.2533333333,24.422,15.043
795.16,21.1513333333,46.0553333333,29.1703333333,49.5246666667,31.6373333333,15.8826666667,12.3103333333,19.8663333333,12.4903333333,26.3686666667,25.1606666667,15.266
795.47,21.491,46.543,30.057,49.7676666667,31.863,16.4856666667,12.6416666667,19.814,12.4873333333,26.7026666667,26.032,15.635
795.78,21.6013333333,46.111,29.7373333333,49.2733333333,30.7066666667,16.3736666667,12.5733333333,19.179,11.8843333333,26.702,25.58,15.302
796.09,21.631,45.9726666667,30.1923333333,49.0626666667,30.1926666667,16.1346666667,12.4873333333,18.8956666667,12.183,26.7983333333,25.9116666667,15.426
796.40,21.579,46.4583333333,30.0583333333,49.378,30.642,15.9936666667,12.1606666667,18.9386666667,12.008,26.5803333333,26.047,15.765
796.70,21.8016666667,46.2023333333,30.2803333333,49.508,30.7343333333,16.4523333333,12.5663333333,19.304,12.97,26.5453333333,26.0156666667,15.897
797.01,22.2393333333,47.029,31.293,50.5483333333,31.2163333333,17.3173333333,12.9813333333,19.842,12.9556666667,26.9063333333,26.3706666667,15.302
797.32,22.5566666667,47.1966666667,32.2013333333,51.466,31.4556666667,18.1843333333,13.2973333333,20.113,13.3743333333,27.3403333333,26.2603333333,15.586
797.63,21.953,46.693,32.6306666667,50.8593333333,30.9633333333,17.7343333333,13.229,19.6353333333,13.6196666667,27.1096666667,25.5993333333,15.547
797.93,21.0773333333,47.0683333333,32.3036666667,50.5546666667,30.8766666667,17.3796666667,12.599,18.991,13.1006666667,26.8093333333,24.511,14.501
798.24,21.6166666667,47.025,32.359,50.6846666667,30.7,17.8516666667,13.0856666667,19.3256666667,13.9543333333,26.8563333333,23.934,14.376
798.55,22.6293333333,46.9323333333,32.2973333333,51.3413333333,30.465,17.875,12.7756666667,20.0266666667,14.9266666667,27.1183333333,23.5323333333,14.582
798.85,22.7466666667,46.7466666667,32.0533333333,51.4666666667,30.9333333333,17.68,12.32,20.3733333333,15.5466666667,26.9066666667,23.3066666667,14.88
799.16,22.8533333333,46.9066666667,32.5866666667,51.0133333333,31.4666666667,17.68,12.16,20.88,16.4266666667,27.1733333333,24.0,14.96
799.47,22.186,47.2403333333,31.25,50.6493333333,31.4123333333,17.6406666667,11.3636666667,21.0226666667,16.0986666667,26.6773333333,23.8093333333,14.123
799.78,22.5206666667,46.808,30.5076666667,50.7743333333,30.7796666667,17.9026666667,11.437,20.9993333333,16.9246666667,26.27,23.9606666667,13.529
800.08,21.8236666667,46.4553333333,30.5256666667,50.5976666667,30.9423333333,17.2086666667,11.5653333333,20.5726666667,16.5413333333,26.2163333333,24.1033333333,12.51
800.39,22.0923333333,46.0766666667,30.774,50.0833333333,31.163,16.5833333333,11.7693333333,20.59,16.778,26.1826666667,24.6243333333,12.688
800.70,21.8113333333,46.3416666667,30.0813333333,50.3503333333,30.614,16.2603333333,11.4943333333,20.6336666667,16.6803333333,25.2873333333,24.306,13.288
801.00,22.5606666667,47.4336666667,30.4286666667,50.0563333333,31.1336666667,16.6946666667,11.3083333333,20.4456666667,16.7793333333,25.3526666667,24.732,13.536
801.31,22.365,47.4723333333,30.62,50.0143333333,30.9913333333,16.481,11.2826666667,20.6226666667,16.8806666667,24.85,25.307,14.225
801.62,21.7046666667,47.5103333333,30.2866666667,49.0333333333,31.1953333333,15.8466666667,9.842,19.5373333333,15.4946666667,24.4583333333,24.9853333333,13.181
