wavelength,Back_CoeFlam,Belly_CoeFlam,Breast_CoeFlam,Crissum_CoeFlam,Crown_CoeFlam,DorTail_CoeFlam,Patch10_CoeFlam,Patch11_CoeFlam,Rump_CoeFlam,Throat_CoeFlam,WingTip_CoeFlam
247.17,3.79130370371,3.8296,2.93213333333,4.24906666667,2.22213333333,6.2522,2.5574,3.782,2.99683333333,4.42326666667,7.43193333333
247.54,3.62354074074,3.66646666667,2.78826666667,4.11546666667,1.991,6.03353333333,2.40726666667,3.53006666667,2.864,4.27713333333,7.17393333333
247.92,3.85786666667,3.7002,2.96406666667,4.25586666667,2.028,6.0574,2.52033333333,3.57346666667,3.0493,4.55566666667,7.2638
248.29,4.26043703704,4.11093333333,3.26873333333,4.59433333333,2.44073333333,6.45366666667,2.81886666667,3.9482,3.58093333333,4.963,7.64786666667
248.67,4.78226666667,4.49673333333,3.68093333333,5.05906666666,2.94226666667,6.8694,3.2466,4.45813333333,4.03693333333,5.41146666667,7.96766666666
249.04,5.0864962963,4.69973333333,3.83333333333,5.31266666667,3.0798,7.13913333333,3.53933333333,4.67706666667,4.26786666667,5.46346666667,8.14873333334
249.42,5.07618518519,4.5268,3.73813333333,5.2266,2.88813333333,7.01253333333,3.44326666667,4.7546,4.37246666666,5.44113333333,7.96733333334
249.79,5.28241481481,4.70793333333,3.84606666667,5.42093333333,2.9438,7.16786666667,3.51373333333,4.98566666667,4.4915,5.7044,7.93526666667
250.17,5.49308888889,4.69893333333,3.9908,5.2902,3.04846666667,7.07006666667,3.55046666666,5.0378,4.43563333333,5.67813333333,8.00906666667
250.54,5.64643703704,4.57686666667,3.93526666667,5.20513333333,3.0092,6.8982,3.57793333333,5.0396,4.4428,5.79026666667,7.99926666667
250.92,6.14565925926,5.0378,4.3364,5.34466666667,3.4126,7.18846666667,3.84273333333,5.47166666667,4.77523333333,6.07433333333,8.14733333334
251.29,5.92845185185,4.98126666667,4.05066666667,5.07093333333,3.36686666667,7.05526666667,3.56873333333,5.3662,4.6861,5.80333333333,7.78400000001
251.66,6.18251111111,5.14293333333,4.26286666667,5.2228,3.6876,7.09333333333,3.74086666667,5.53146666666,4.95043333333,5.88953333333,7.96573333333
252.04,6.3179037037,5.3788,4.4822,5.34746666667,4.05166666667,7.3634,3.88726666667,5.8642,5.18316666667,5.94246666667,8.22846666667
252.41,5.89027407407,4.979,4.127,4.8424,3.69306666667,6.9962,3.45986666667,5.48526666667,4.70153333333,5.32446666667,7.72746666667
252.79,5.21642962963,4.71193333333,3.80246666667,4.43626666667,3.3662,6.67486666667,3.01653333333,4.89713333333,4.1378,4.88073333333,7.34566666667
253.16,5.39847407407,4.83033333333,4.16813333333,4.65966666667,3.7684,7.17046666667,3.36046666667,5.1008,4.37866666667,5.38,7.6494
253.54,4.78921481481,4.3144,3.38633333333,3.81866666667,3.471,6.70046666667,2.78013333333,4.32726666667,3.7125,4.75526666666,7.14966666667
253.91,4.06168148148,3.64326666667,2.55326666667,3.0278,2.72033333333,6.04253333333,2.14013333334,3.37953333334,2.93773333333,3.78373333333,6.41186666667
254.28,3.73456296296,3.50913333333,2.1386,2.6868,2.1934,5.625,1.8002,2.98386666667,2.64793333333,3.58686666667,6.02233333333
254.66,3.90465925926,3.75466666667,2.43853333333,3.12026666667,2.1684,5.838,1.98866666667,3.13446666667,2.7226,3.66006666666,6.09373333333
255.03,3.30477777778,3.04633333334,1.63646666667,2.86993333333,1.576,5.0504,1.56613333333,2.38173333333,2.19546666667,3.31326666667,5.82073333333
255.41,2.92701481481,2.86686666667,1.4044,2.66553333333,1.10766666667,4.71113333333,1.33,1.97666666667,1.8442,3.20073333333,6.02566666667
255.78,2.35533333333,2.45786666667,0.524733333334,2.05466666667,0.502666666666,4.43526666667,0.883733333333,1.44713333333,1.01073333333,2.77273333333,5.75533333333
256.15,1.07878518518,1.1398,-0.761800000001,0.811733333335,-0.617266666668,3.3472,-0.122333333335,0.188933333333,6.66666674e-05,1.41786666667,4.6484
256.53,1.05754814815,1.00766666667,-0.695333333334,0.921533333334,-0.706133333333,3.34693333333,-0.242600000001,0.226333333333,-0.0133999999994,1.2772,4.57026666667
256.90,1.51277037037,0.975733333333,-0.777666666668,1.17386666666,-0.787466666668,3.1798,-0.183333333331,0.638933333334,0.393866666667,1.76333333333,4.43293333333
257.28,2.08005925926,1.521,-0.142199999999,1.6322,-0.395933333333,3.66913333333,0.395933333334,1.13413333333,0.6759,2.2236,4.53646666667
257.65,2.83716296296,2.28386666667,0.8398,2.72673333333,0.3736,4.5254,1.35566666667,2.05666666667,1.48473333333,3.12726666667,5.20306666667
258.02,3.5347037037,3.04106666667,1.7948,3.5184,1.28853333333,5.3358,2.0936,3.03473333333,2.31433333333,3.95333333333,6.06293333333
258.40,3.85678518518,3.19753333333,2.1226,3.87633333333,1.79,5.72746666667,2.405,3.42473333333,2.65453333333,4.27813333333,6.5282
258.77,4.24119259259,3.8154,2.80546666667,4.27693333333,2.36573333333,6.21966666667,2.8682,3.9556,3.1774,4.7746,6.9904
259.15,3.91336296296,3.6008,2.56506666667,3.98853333333,2.0972,5.94733333333,2.48486666667,3.7222,2.85983333333,4.43706666667,6.56693333333
259.52,3.97765925926,3.6626,2.70573333333,4.06846666667,2.1964,6.07773333333,2.642,3.88126666667,2.9485,4.54393333333,6.6328
259.89,3.974,3.74693333333,2.9458,4.17186666667,2.22346666667,6.20453333333,2.71573333333,3.93426666667,3.0067,4.64346666667,6.7416
260.27,4.36602222222,4.09893333334,3.27066666667,4.52113333333,2.4582,6.5104,3.01706666667,4.25693333333,3.3145,5.00093333333,6.99006666666
260.64,4.57657777778,4.4022,3.53513333333,4.774,2.75633333333,6.75646666667,3.27246666667,4.4022,3.54043333333,5.3274,7.2184
261.01,4.59094074074,4.44933333333,3.55726666667,4.67746666667,2.79793333333,6.81706666667,3.3306,4.40666666667,3.52716666667,5.24913333333,7.28246666667
261.39,4.48880740741,4.397,3.4064,4.55933333333,2.67566666667,6.73713333333,3.20786666667,4.36266666667,3.54263333333,5.1458,7.35593333333
261.76,4.62005185185,4.49226666667,3.56833333333,4.5388,2.73806666667,6.79926666667,3.30713333333,4.5072,3.7085,5.27793333333,7.49533333333
262.13,4.56807407407,4.3808,3.57233333333,4.53613333333,2.6522,6.74626666667,3.29733333333,4.47626666667,3.69776666667,5.2588,7.495
262.51,4.75000740741,4.5992,3.80946666667,4.7034,2.68126666667,6.94433333333,3.55566666667,4.67733333333,3.9288,5.4172,7.5626
262.88,4.69625185185,4.33006666667,3.61613333333,4.49446666667,2.43833333333,6.79226666667,3.3842,4.608,3.79906666667,5.27813333333,7.47226666667
263.25,4.92375555556,4.47493333333,3.7362,4.54733333334,2.471,7.02926666667,3.70146666667,4.72733333333,4.04243333333,5.3908,7.84053333333
263.63,4.9958962963,4.41186666667,3.6532,4.38526666667,2.2844,6.81473333333,3.60593333333,4.59253333333,3.94366666667,5.3186,7.71846666667
264.00,5.29144444444,4.47833333333,3.66513333333,4.52306666667,2.40506666667,6.85813333333,3.79913333333,4.86453333333,4.18023333333,5.496,7.81806666667
264.37,5.15888888889,4.45666666667,3.5828,4.53033333333,2.45446666667,6.90093333333,3.74686666667,5.0092,4.1654,5.54173333333,7.87213333333
264.75,5.0616,4.1826,3.15806666667,4.22653333333,2.12993333333,6.74066666667,3.5424,5.01853333333,4.02946666667,5.30153333333,7.8632
265.12,4.82847407408,4.06213333333,3.0158,4.236,1.889,6.6098,3.31333333333,4.86773333333,3.8666,5.08526666667,7.76326666667
265.49,4.30691851852,3.73046666667,2.76366666667,3.8932,1.50393333333,6.16206666667,2.92646666667,4.5248,3.41473333333,4.925,7.13866666667
265.87,4.30758518518,3.69326666667,2.7834,4.01966666667,1.60073333333,6.245,2.8944,4.53,3.30643333333,4.81213333333,6.99326666667
266.24,4.09764444445,3.62253333333,2.31606666667,3.84286666667,1.4288,5.9384,2.6526,4.13333333333,3.12836666667,4.5252,6.7156
266.61,3.38159259259,2.93193333333,1.57006666667,3.25613333333,0.963333333333,5.44753333333,2.01006666667,3.36593333333,2.48453333333,3.928,6.1434
266.98,2.92199259259,2.70746666667,1.2064,2.85306666667,0.617533333332,5.0028,1.7438,2.84453333333,2.15273333333,3.46766666667,5.7576
267.36,3.30935555556,3.0506,1.68506666667,3.22433333333,0.959933333335,5.21026666667,2.019,3.06446666667,2.4549,3.81473333333,5.9468
267.73,3.38487407407,3.18793333333,1.89826666667,3.4628,1.0946,5.42526666667,2.15993333333,3.02766666667,2.66986666667,4.07413333333,6.14866666667
268.10,3.64521481481,3.59006666667,2.20153333334,3.74366666667,1.46673333333,5.81493333333,2.46453333333,3.298,3.03496666667,4.4288,6.54933333333
268.48,3.50567407407,3.2822,1.88646666667,3.46106666667,1.2066,5.65453333333,2.3236,2.87313333333,2.68283333333,4.2562,6.26773333333
268.85,3.22068888889,2.97673333333,1.69766666667,3.3194,0.84,5.29626666667,2.1368,2.558,2.3562,3.95626666667,5.8672
269.22,3.56202222222,3.31453333333,2.0506,3.7418,1.25646666667,5.51266666667,2.4752,2.9224,2.68743333333,4.34626666667,6.0972
269.59,4.053,3.6572,2.502,4.22873333333,1.77826666667,5.99946666666,2.90646666667,3.3578,3.0954,4.65046666667,6.5736
269.97,4.26853333333,3.96646666667,2.7482,4.51693333333,1.91506666667,6.3196,3.14293333333,3.51393333333,3.4543,4.9382,6.87973333333
270.34,4.6736962963,4.13593333333,3.13713333333,4.87386666667,2.26526666667,6.7536,3.60253333333,3.88433333333,3.76696666667,5.33666666667,7.16726666667
270.71,5.07360740741,4.5784,3.517,5.20193333333,2.52146666667,6.9932,3.9614,4.2926,4.1134,5.62813333333,7.48293333334
271.09,5.20848148148,4.63746666667,3.48413333333,5.26246666667,2.62573333333,7.17293333333,4.03666666667,4.48993333333,4.23556666667,5.8236,7.56246666667
271.46,5.02684444445,4.4738,3.3206,5.16046666667,2.59946666667,7.13306666667,3.90233333333,4.56773333333,4.13566666667,5.71446666667,7.5544
271.83,5.09371111111,4.56113333333,3.20206666667,5.224,2.7246,7.2586,3.98386666667,4.79473333333,4.2152,5.64313333333,7.67173333333
272.20,5.11119259259,4.52026666667,3.1642,5.28366666667,2.6716,7.26166666667,4.00733333333,4.81173333333,4.2998,5.60986666667,7.71533333333
272.58,5.39260740741,4.8944,3.60286666667,5.60446666667,2.98533333333,7.40093333333,4.33106666667,5.28273333333,4.659,5.86386666667,8.03673333333
272.95,5.48384444444,5.14553333333,3.69026666667,5.71973333333,3.2714,7.57373333333,4.4478,5.45073333333,4.8775,6.04466666666,8.2356
273.32,5.65088148148,5.1876,3.792,5.79906666667,3.37113333333,7.80813333333,4.68926666667,5.46166666667,4.93153333333,6.1484,8.45526666667
273.69,5.74563703704,5.3056,3.90893333333,5.93313333333,3.5352,8.00946666667,4.8162,5.6014,5.07906666666,6.27493333333,8.64320000001
274.06,5.62140740741,5.15306666666,3.7088,5.81393333334,3.51493333333,7.85586666667,4.63906666667,5.51013333333,4.81036666667,6.13626666667,8.62920000001
274.44,5.61914074074,5.402,3.78773333333,5.7702,3.62973333333,7.9064,4.7176,5.63693333333,4.89546666667,6.184,8.76746666666
274.81,5.55871851852,5.2512,3.69266666667,5.66386666667,3.6326,7.84053333334,4.66746666667,5.572,4.8279,6.17286666667,8.79406666666
275.18,5.79934074074,5.47513333333,3.94013333333,5.99753333333,3.85706666666,8.06153333333,4.86926666667,5.7374,5.03656666667,6.3212,9.05206666667
275.55,5.66067407407,5.344,3.9074,5.9012,3.679,7.94906666666,4.7288,5.67986666667,4.8888,6.1676,8.90680000001
275.93,5.59943703704,5.22473333333,3.96466666667,5.75606666667,3.55993333333,7.752,4.6498,5.62486666667,4.6947,6.07813333333,8.89726666667
276.30,5.54792592592,5.26,3.98406666667,5.51926666667,3.54473333333,7.5172,4.55886666667,5.48433333333,4.5612,5.93766666667,8.758
276.67,5.23695555556,5.07153333333,3.7214,5.27853333333,3.23086666667,7.39773333333,4.3786,5.02606666666,4.29286666667,5.82146666667,8.48333333333
277.04,5.2287037037,5.09006666667,3.63693333333,5.2884,3.14113333333,7.31466666667,4.33573333333,5.01026666667,4.26066666667,5.83493333334,8.36673333333
277.41,4.59074074074,4.61473333333,3.18053333333,4.68293333333,2.64073333333,6.69106666667,3.76693333333,4.57306666667,3.8416,5.32293333333,7.8612
277.79,3.91374814815,3.9456,2.46386666667,4.01486666667,1.8034,5.93206666667,3.1738,3.9036,3.15506666667,4.62593333333,7.1738
278.16,3.84577777778,3.9906,2.46593333333,3.96833333333,1.8136,5.79206666666,3.2642,3.9016,3.17913333333,4.5886,7.07686666667
278.53,4.06599259259,4.13986666667,2.87046666667,4.2058,2.01506666667,6.0112,3.42593333333,4.1518,3.37596666667,4.86113333333,7.23433333333
278.90,4.19985925926,4.45393333334,3.2478,4.56966666667,2.451,6.243,3.6716,4.57206666667,3.73173333333,5.20293333333,7.38886666666
279.27,4.05063703704,4.3546,3.2242,4.5348,2.49893333333,6.09766666667,3.58173333333,4.5662,3.5181,5.18786666666,7.25253333333
279.64,4.41628148148,4.73026666667,3.5076,4.81273333333,2.93046666667,6.4194,3.9954,4.8412,3.90463333333,5.65126666667,7.6796
280.02,4.63311851852,5.06046666667,3.72973333334,5.1362,3.20126666667,6.71033333333,4.1388,5.04873333333,4.1171,5.96806666667,7.80173333333
280.39,4.51826666667,4.986,3.63453333333,5.0532,3.09026666667,6.7338,3.99113333333,5.00386666667,4.01006666667,6.0012,7.71106666667
280.76,5.01525925926,5.39246666667,4.18566666667,5.557,3.61446666667,7.1728,4.3348,5.5722,4.5284,6.43726666667,8.23926666667
281.13,5.27994814815,5.542,4.49853333333,5.73946666667,3.8208,7.49186666667,4.5276,5.7168,4.71373333333,6.63753333333,8.5708
281.50,5.64559259259,5.82593333334,4.8842,6.00386666667,4.14653333333,7.8508,4.87613333333,6.024,5.02676666667,6.87473333333,8.77433333333
281.87,5.93934074074,6.11953333333,5.1834,6.24086666667,4.5536,8.1164,5.13653333333,6.36266666667,5.2777,7.1572,9.01706666667
282.25,6.00230370371,6.134,5.2884,6.2734,4.5226,8.2054,5.105,6.41086666667,5.212,7.079,8.99379999999
282.62,5.59668148148,5.658,4.75626666667,5.87953333333,4.03113333333,7.7336,4.63793333333,5.9924,4.7441,6.5258,8.5884
282.99,5.19850370371,5.274,4.35026666667,5.49186666667,3.5172,7.3852,4.15993333333,5.48813333333,4.3105,6.01826666667,8.19433333333
283.36,5.2934962963,5.3282,4.43313333333,5.4552,3.48433333333,7.38146666667,4.21686666667,5.52673333333,4.4359,6.08606666667,8.26593333333
283.73,5.01654074074,5.00173333333,4.1728,5.202,3.17833333333,7.14553333333,3.92546666667,5.17946666667,4.19543333333,5.74693333334,7.94666666667
284.10,4.74297777778,4.6546,3.92226666667,4.8874,2.84473333333,6.86206666667,3.66886666667,4.82106666667,3.98593333333,5.4754,7.64553333333
284.47,4.78835555556,4.57473333333,3.9238,4.89113333333,2.79086666667,6.76273333333,3.67033333333,4.8066,3.8591,5.50713333333,7.57426666667
284.85,4.66397777778,4.4418,3.66986666667,4.68133333333,2.6828,6.5808,3.53893333333,4.66173333333,3.59713333333,5.32366666667,7.32033333333
285.22,4.54015555555,4.3256,3.55686666667,4.58333333333,2.59093333333,6.39133333333,3.4518,4.53086666667,3.42556666667,5.1722,7.14086666667
285.59,4.38707407407,4.225,3.3774,4.50846666667,2.4434,6.30906666667,3.23246666667,4.44706666667,3.2852,5.16713333333,7.1376
285.96,4.4278962963,4.35946666667,3.44206666667,4.6284,2.48066666667,6.34473333333,3.24646666667,4.533,3.37783333333,5.25353333333,7.25133333333
286.33,4.3719037037,4.3166,3.3988,4.5692,2.3718,6.28173333333,3.16813333333,4.47253333333,3.40046666667,5.328,7.24946666667
286.70,4.31518518519,4.34686666667,3.42833333333,4.52293333333,2.3524,6.20113333333,3.10906666667,4.4232,3.36363333333,5.40713333333,7.19446666667
287.07,4.46869629629,4.44026666667,3.52406666667,4.54346666667,2.47186666667,6.2774,3.2146,4.51846666667,3.46313333333,5.55513333333,7.34986666667
287.44,4.39508148148,4.33193333333,3.43033333333,4.4676,2.34413333333,6.17946666667,3.0188,4.3462,3.3617,5.453,7.21686666667
287.82,4.49379259259,4.52853333333,3.5652,4.63206666667,2.44766666667,6.18193333333,3.13466666667,4.47746666667,3.42023333333,5.63826666667,7.20886666667
288.19,4.49847407407,4.6518,3.63786666667,4.7406,2.44926666667,6.17433333333,3.2018,4.6016,3.4495,5.71886666667,7.21066666667
288.56,4.34828888889,4.6462,3.60013333333,4.76546666667,2.36966666667,6.1232,3.08933333334,4.55153333333,3.5096,5.63353333333,7.12533333333
288.93,4.29739259259,4.57933333333,3.63686666667,4.8334,2.28306666667,6.02466666667,3.00966666667,4.55273333333,3.5706,5.6546,7.1496
289.30,4.32441481481,4.671,3.7798,4.8974,2.32226666667,6.02833333333,3.03093333333,4.71986666667,3.6927,5.8038,7.23293333333
289.67,4.54326666667,4.9324,3.98546666667,5.20933333333,2.57526666667,6.13106666667,3.29066666667,4.96593333333,3.89913333333,6.017,7.2828
290.04,4.66185185185,5.01333333333,4.15,5.40666666666,2.64166666667,6.14666666667,3.34,4.995,3.995,6.16333333333,7.24166666667
290.41,4.64765925926,5.06286666667,4.16833333333,5.47026666667,2.70686666667,6.116,3.4142,5.02806666667,4.04583333333,6.26286666667,7.10553333334
290.78,4.68268148148,5.10553333333,4.16066666666,5.48913333333,2.7102,6.14746666667,3.4806,5.07866666667,4.1063,6.2864,7.124
291.15,4.62856296296,5.1498,4.1296,5.5084,2.60106666667,6.00673333333,3.47146666667,5.0706,4.07063333333,6.36533333333,7.032
291.52,4.63747407407,5.37933333333,4.2754,5.64573333333,2.75766666667,6.09006666667,3.67833333333,5.31166666667,4.1517,6.55973333333,7.1212
291.89,5.11942222222,5.9042,4.78166666667,6.0748,3.265,6.50973333333,4.01386666667,5.88206666667,4.6468,7.07773333333,7.5692
292.26,5.62761481481,6.342,5.30493333333,6.50613333333,3.8186,6.93146666667,4.40966666667,6.3796,5.1879,7.59446666666,8.0626
292.64,6.10905185185,6.78566666667,5.82093333333,6.98426666667,4.293,7.32093333333,4.91626666667,6.87053333333,5.62833333333,8.05640000001,8.49973333333
293.01,6.02735555556,6.867,5.85833333333,6.90013333333,4.2036,7.27806666667,4.91246666667,6.9,5.66666666667,8.0446,8.43486666667
293.38,6.18023703704,7.07106666667,5.9998,7.0728,4.33553333334,7.36673333333,5.00046666667,7.06753333333,5.83526666666,8.23846666667,8.543
293.75,6.06954074074,7.11346666667,6.06013333333,6.99686666667,4.20233333333,7.25233333333,4.87833333333,6.92726666667,5.8108,8.3176,8.44633333333
294.12,6.24802222222,7.36373333333,6.21586666667,7.11226666667,4.31026666667,7.3516,5.0818,7.16593333333,6.02853333333,8.64840000001,8.6242
294.49,6.42595555556,7.60206666667,6.41606666667,7.28346666667,4.35406666667,7.4846,5.20953333333,7.35,6.2279,8.83946666667,8.83613333333
294.86,6.72774814815,7.97006666667,6.7296,7.60326666667,4.56066666667,7.7238,5.456,7.6346,6.41226666667,9.17906666667,9.03366666667
295.23,6.91794814815,8.1486,6.95666666667,7.8602,4.6918,7.9554,5.67133333333,7.8,6.60403333333,9.385,9.16133333333
295.60,6.91071851852,8.12593333333,6.92,7.8892,4.5416,7.8772,5.64886666667,7.69673333333,6.603,9.44873333333,9.06333333333
295.97,6.53266666667,7.9062,6.5512,7.56313333333,4.1114,7.5456,5.3424,7.36746666667,6.24186666667,9.18526666667,8.72826666666
296.34,6.10804444444,7.5924,6.1064,7.22406666666,3.62813333333,7.0746,4.93646666667,6.98133333333,5.8277,8.86680000001,8.219
296.71,5.88188148148,7.42153333333,5.88013333333,7.00566666667,3.34433333333,6.79613333333,4.68866666667,6.7644,5.58343333333,8.75473333333,7.99166666667
