wavelength,Back_EunCamm,Belly_EunCamm,Breast_EunCamm,Crissum_EunCamm,Crown_EunCamm,DorTail_EunCamm,Rump_EunCamm,Throat_EunCamm,WingTip_EunCamm
440.40,11.2492,13.5757333333,11.6354666667,13.8833333333,11.9103333333,9.22666666666,11.499,5.2604,8.0622
440.75,11.2335333333,13.5585333333,11.615,13.8606666667,11.8844666667,9.1948,11.4914666667,5.25033333333,8.03906666667
441.11,11.2544,13.5664,11.6262,13.8712666667,11.9046,9.209,11.5062,5.27893333333,8.05966666667
441.47,11.2362666667,13.5446666667,11.6059333333,13.8612,11.8888,9.19136666667,11.4827333333,5.26773333333,8.05626666667
441.82,11.2104,13.5191333333,11.5825333333,13.8365333334,11.8648,9.1785,11.4442,5.2454,8.0356
442.18,11.2010666667,13.5095333333,11.5876666667,13.8099333333,11.8557333333,9.15296666667,11.4105333333,5.23426666667,8.0162
442.53,11.2091333333,13.5156666667,11.606,13.8202666667,11.8699333333,9.16793333333,11.4268,5.2504,8.00113333333
442.89,11.2128,13.5126,11.6002666667,13.8186666667,11.881,9.18036666666,11.4190666667,5.2746,8.01653333333
443.24,11.2176,13.5172666667,11.6042,13.8231333333,11.8982,9.196,11.415,5.27773333333,8.03906666667
443.60,11.2064,13.512,11.595,13.8130666667,11.898,9.2006,11.3798666667,5.2756,8.03546666667
443.95,11.1774,13.4982,11.5672,13.8024666667,11.8732666667,9.205,11.3672666667,5.25453333333,8.03586666667
444.31,11.1610666667,13.4806666667,11.5361333333,13.7754666666,11.8500666667,9.20076666667,11.3553333333,5.2448,8.0216
444.66,11.1601333333,13.479,11.5388666667,13.7801333333,11.8513333333,9.212,11.3564,5.2456,8.0238
445.02,11.1696,13.4908666667,11.5596,13.793,11.8529333333,9.22133333333,11.3616666666,5.25266666667,8.03233333333
445.37,11.1958666667,13.5042666667,11.5776666666,13.8073333333,11.8582,9.22943333333,11.3836666667,5.26766666667,8.05353333333
445.72,11.1892,13.4948666667,11.5456666667,13.788,11.8260666667,9.20019999999,11.3809333334,5.26113333333,8.04373333333
446.08,11.1734666667,13.4694,11.5099333333,13.761,11.8018666667,9.1911,11.3748,5.24933333333,8.03633333333
446.43,11.1865333333,13.4903333333,11.5176,13.7742666667,11.8168666666,9.21609999999,11.3823333334,5.26106666667,8.06546666667
446.79,11.1732,13.4634,11.4948,13.7525333333,11.7843333333,9.19116666667,11.3634,5.23966666666,8.04586666667
447.14,11.1348666667,13.4405333333,11.4682666667,13.7236,11.7482666667,9.16263333333,11.3379333333,5.21126666666,8.01053333333
447.50,11.1399333333,13.4416,11.4663333333,13.7266,11.7508666667,9.1524,11.3414,5.20313333333,8.0036
447.85,11.1620666667,13.4433333333,11.4878666667,13.7332666667,11.7642,9.15396666667,11.3527333333,5.22133333333,8.00433333333
448.21,11.2009333333,13.4604,11.5268,13.7594,11.7998,9.16106666667,11.3810666667,5.25053333333,8.03613333333
448.56,11.2178,13.4700666667,11.5258666667,13.7695333333,11.7983333333,9.157,11.3744,5.2556,8.0458
448.92,11.2042,13.4565333333,11.4991333333,13.7513333333,11.7858,9.14213333333,11.3642,5.23433333333,8.03206666667
449.27,11.1968666666,13.4574666667,11.4986,13.7443333333,11.7860666667,9.14703333333,11.3604666667,5.22853333334,8.015
449.62,11.2108666667,13.4734666666,11.5249333333,13.7582666667,11.8058,9.15743333333,11.3554666667,5.23966666667,8.02806666667
449.98,11.2307333334,13.501,11.5424,13.7996,11.8443333334,9.1718,11.361,5.258,8.04546666667
450.33,11.2302,13.4952666667,11.5323333334,13.8020666667,11.8336666667,9.16136666667,11.3553333333,5.27146666667,8.04166666667
450.69,11.2509333333,13.5438666667,11.5734,13.8391333333,11.8821333333,9.20289999999,11.398,5.301,8.0816
451.04,11.3205333333,13.5956,11.6178666667,13.8890666667,11.934,9.23966666666,11.4594,5.35,8.1332
451.40,11.2956666667,13.5782666667,11.6083333334,13.8706666667,11.9166666667,9.24480000001,11.4472666667,5.35733333333,8.125
451.75,11.2474,13.5373333333,11.5568,13.8218666667,11.871,9.2075,11.3994666667,5.31306666667,8.0838
452.10,11.1976666667,13.5091333333,11.5198,13.7933333333,11.8225333333,9.17986666667,11.358,5.28446666667,8.05126666667
452.46,11.1838666667,13.5185333333,11.5284666667,13.8028,11.8352,9.17236666667,11.3615333333,5.28166666667,8.06946666667
452.81,11.1692,13.5164666667,11.5287333333,13.783,11.8262666667,9.172,11.3585333333,5.2816,8.07553333333
453.17,11.1866666667,13.5282666667,11.5392,13.8123333333,11.8276,9.19216666667,11.3765333333,5.30633333334,8.10353333334
453.52,11.1573333333,13.5106666667,11.5232666667,13.8094,11.8162666667,9.18406666667,11.3628666667,5.3076,8.09706666667
453.87,11.1055333333,13.4571333333,11.478,13.7674666667,11.7637333333,9.14413333333,11.3134,5.27373333334,8.04286666667
454.23,11.0845333333,13.4501333333,11.4852666667,13.7548666667,11.7684,9.14316666667,11.3218,5.2766,8.04926666667
454.58,11.0752666667,13.4277333333,11.4779333333,13.7438,11.7524666667,9.11223333333,11.2979333333,5.2708,8.02486666666
454.93,11.0534,13.4260666667,11.4668,13.7288,11.7365333333,9.087,11.2744,5.26133333333,8.01046666667
455.29,11.0641333333,13.4249333333,11.4562666667,13.7375333333,11.7134666667,9.08453333333,11.2571333334,5.24746666667,8.01833333333
455.64,11.1081333333,13.4841333333,11.5061333333,13.7986666666,11.7631333334,9.12486666667,11.3059333333,5.3028,8.07286666667
456.00,11.1274,13.4991333333,11.5132666667,13.8104666667,11.7761333333,9.14446666667,11.3241333334,5.31986666667,8.08146666667
456.35,11.106,13.4767333333,11.4885333333,13.7847333333,11.7406,9.1472,11.3014666667,5.3138,8.05006666667
456.70,11.0925333333,13.4586,11.4710666667,13.7823333333,11.7168,9.1248,11.285,5.29333333333,8.0178
457.06,11.0848666667,13.4505333333,11.4687333333,13.7656666666,11.6996666667,9.1139,11.2752666667,5.297,8.0016
457.41,11.0942,13.4684666667,11.4860666667,13.7699333334,11.7059333334,9.12776666667,11.2928,5.29573333333,8.02713333333
457.76,11.1326666666,13.5085333333,11.5234,13.7934,11.7193333333,9.14796666667,11.3122666667,5.33533333333,8.05926666667
458.12,11.1192,13.4972666667,11.4928,13.7684,11.6842666667,9.13526666667,11.2866666667,5.3006,8.02546666667
458.47,11.1076,13.4936666667,11.4875333333,13.7538666667,11.6698,9.14586666667,11.2762,5.30226666667,8.0202
458.82,11.1089333333,13.4866,11.4773333333,13.7542,11.6635333333,9.1527,11.2663333333,5.3038,8.01126666667
459.18,11.0804666667,13.4818,11.4766,13.7420666667,11.6614666667,9.14856666667,11.2574666667,5.31193333333,8.0158
459.53,11.0652666667,13.4748666667,11.4666666667,13.7206666667,11.644,9.1319,11.235,5.30373333333,7.9928
459.88,11.0330666667,13.4587333333,11.4542666667,13.6901333333,11.6122,9.10576666667,11.2053333333,5.285,7.96626666667
460.24,11.0538,13.479,11.4723333333,13.7136666667,11.6332,9.1162,11.2258666667,5.30866666667,7.9804
460.59,11.0716,13.5066,11.5013333333,13.7306666667,11.6554666667,9.15206666667,11.2418,5.33853333334,8.01133333333
460.94,11.0546,13.5068666667,11.4860666667,13.7135333333,11.6525333333,9.13876666667,11.2335333333,5.33006666667,7.9964
461.29,11.0705333333,13.5238666667,11.4994666667,13.7267333333,11.6595333333,9.15816666667,11.2449333333,5.3474,7.9934
461.65,11.0567333333,13.5286666667,11.4867333333,13.7228,11.6637333333,9.15663333333,11.2527333333,5.33686666667,7.9856
462.00,11.0614,13.5358666667,11.4982,13.7373333333,11.6878,9.15276666667,11.2577333333,5.34973333333,7.99586666667
462.35,11.0504,13.5460666667,11.4899333334,13.7443333333,11.6837333333,9.14676666667,11.248,5.34933333333,7.98893333333
462.71,11.0113333333,13.5347333333,11.4751333333,13.733,11.6578,9.12063333333,11.2308,5.32813333333,7.96493333333
463.06,11.0563333333,13.5768666667,11.5056,13.7681333333,11.6920666667,9.15666666667,11.28,5.36,7.9684
463.41,11.0572,13.6091333333,11.5235333333,13.7933333333,11.7028,9.16966666667,11.3076,5.37633333333,7.9906
463.76,11.0814,13.6131333333,11.5282666666,13.8272666667,11.7175333333,9.18456666667,11.3173333333,5.39826666667,8.00053333333
464.12,11.0366,13.5879333333,11.5002666667,13.7804666667,11.6772,9.15936666667,11.2808666667,5.36126666667,7.96486666667
464.47,11.0128666667,13.5658,11.473,13.7675333333,11.6492,9.12386666667,11.2634,5.34626666667,7.93013333334
464.82,10.9923333333,13.5686666667,11.4825333333,13.7654,11.6373333333,9.10556666667,11.232,5.33453333333,7.91646666667
465.17,10.9618666666,13.5360666667,11.4618,13.7502666667,11.611,9.07103333333,11.2012666667,5.30706666667,7.89853333333
465.53,10.9648,13.5339333333,11.4786666667,13.7603333333,11.6152,9.0779,11.201,5.311,7.91106666667
465.88,10.9891333333,13.5636666667,11.4975333333,13.7828666667,11.6093333333,9.12263333333,11.2201333333,5.33753333333,7.9334
466.23,11.0081333333,13.5828666667,11.507,13.7839333333,11.6234666667,9.13576666667,11.2494666667,5.35566666667,7.9446
466.58,11.062,13.6177333333,11.5553333333,13.8074,11.6590666667,9.183,11.2824,5.4144,8.004
466.94,11.0528666666,13.6116,11.5516,13.7978666667,11.6512,9.1761,11.2659333333,5.40946666667,7.9992
467.29,11.0479333333,13.5969333333,11.549,13.7992666667,11.6542666667,9.17296666667,11.2490666667,5.405,7.99853333333
467.64,11.0576666667,13.6170666667,11.5786666667,13.815,11.6739333333,9.20136666667,11.2617333333,5.4076,8.00946666667
467.99,11.0876,13.6578,11.6151333333,13.8508,11.7056,9.22936666667,11.2996,5.4432,8.0572
468.35,11.0916,13.6858,11.6178666667,13.8604666667,11.7163333333,9.26189999999,11.3016666667,5.46053333333,8.07473333333
468.70,11.1038,13.6844,11.6129333333,13.8692666666,11.6996666667,9.27303333333,11.3245333333,5.47446666667,8.09413333333
469.05,11.0881333334,13.674,11.5827333333,13.8514,11.6824666667,9.26916666667,11.3084666667,5.4864,8.0828
469.40,11.1040666667,13.6873333333,11.5843333334,13.8536666667,11.6599333333,9.24686666667,11.3164666667,5.50193333334,8.087
469.75,11.0930666667,13.6928,11.5917333334,13.8481333333,11.6596,9.21883333334,11.2979333333,5.5124,8.08773333333
470.11,11.0748,13.6939333333,11.5836666667,13.8452,11.6314,9.19183333333,11.2697333333,5.50006666667,8.0836
470.46,11.0748,13.6965333333,11.5823333333,13.8483333333,11.6374666667,9.19413333333,11.265,5.51246666667,8.0816
470.81,11.0622,13.6988666667,11.5862,13.853,11.6282,9.17273333333,11.2468,5.52726666667,8.09686666667
471.16,11.0506666667,13.6794,11.5732666667,13.8208666667,11.6015333333,9.16156666667,11.2338666667,5.526,8.08406666667
471.51,11.0310666667,13.6802666667,11.5359333333,13.7808,11.5816666667,9.12753333333,11.2052666667,5.54173333333,8.08726666667
471.87,11.0445333333,13.7011333333,11.5346666667,13.794,11.5930666667,9.11686666667,11.191,5.55826666667,8.07866666667
472.22,11.0604,13.7132,11.557,13.797,11.5971333333,9.1121,11.202,5.57813333333,8.0876
472.57,11.0807333333,13.7613333333,11.5848,13.8213333333,11.6504666667,9.1651,11.2242,5.6166,8.11926666667
472.92,11.0960666667,13.7997333333,11.6116666667,13.8289333333,11.6601333333,9.16836666667,11.2356666667,5.62793333333,8.13126666667
473.27,11.1025333333,13.824,11.6276666667,13.8269333334,11.6838,9.22106666667,11.2245333333,5.6578,8.15286666667
473.62,11.1302666667,13.8547333333,11.6339333333,13.852,11.6967333333,9.26196666667,11.2388,5.68826666667,8.18073333333
473.98,11.1452666667,13.8381333333,11.6442666667,13.8626666667,11.7027333333,9.31159999999,11.2522666667,5.72206666667,8.20233333333
474.33,11.0992666667,13.8107333333,11.5954666667,13.8322666667,11.6618666667,9.2755,11.2281333333,5.68353333333,8.17573333333
474.68,11.0992,13.8042666667,11.5797333333,13.8130666667,11.6509333333,9.31406666667,11.2200666667,5.68346666667,8.16606666667
475.03,11.1276666667,13.8314666667,11.6035333333,13.8512,11.6674,9.34436666667,11.2329333333,5.70693333333,8.19093333333
475.38,11.161,13.8566666667,11.633,13.885,11.6699333333,9.40139999999,11.2766666667,5.73026666667,8.23913333334
475.73,11.1861333333,13.867,11.6599333334,13.8956,11.6888666667,9.46206666667,11.3146666667,5.75586666667,8.28526666667
476.08,11.1658666667,13.8230666667,11.6329333333,13.874,11.6563333333,9.46136666668,11.2775333333,5.7418,8.277
476.44,11.1434,13.7915333333,11.6179333333,13.8574,11.6148666667,9.42640000001,11.2612666667,5.72533333333,8.26253333333
476.79,11.1447333333,13.7726,11.5988,13.8518666666,11.6194,9.4278,11.268,5.74773333333,8.2684
477.14,11.1331333333,13.7512,11.5762,13.8571333333,11.601,9.4098,11.2661333333,5.74326666667,8.25893333333
477.49,11.0676,13.6617333333,11.5186,13.7821333333,11.5246,9.3537,11.2218666667,5.693,8.19466666667
477.84,11.0478666667,13.6382666667,11.4895333333,13.7534666667,11.4958,9.30750000001,11.1864666667,5.67126666667,8.1758
478.19,11.0588,13.6368666667,11.4989333333,13.7632,11.5001333333,9.31216666667,11.1792666667,5.6782,8.1788
478.54,11.0528666667,13.634,11.4840666667,13.7654,11.4924666667,9.28599999999,11.1772666667,5.68733333333,8.17953333333
478.89,11.0499333333,13.6152,11.4655333333,13.7362666667,11.4808666667,9.27719999999,11.1634666667,5.70813333333,8.17386666667
479.24,11.0522666667,13.5996666667,11.4708,13.729,11.4844,9.27510000001,11.156,5.7196,8.1528
479.60,11.0082666667,13.5294666667,11.4162666667,13.6856666667,11.4274666667,9.20843333333,11.0827333333,5.68953333333,8.09713333333
479.95,11.009,13.5293333333,11.4048666667,13.6797333333,11.4198666667,9.18903333333,11.093,5.6928,8.11033333333
480.30,11.0006666667,13.4950666666,11.3716,13.646,11.3921333333,9.167,11.0508666667,5.7006,8.11033333333
480.65,10.9900666667,13.4734,11.3670666667,13.6341333333,11.3663333333,9.16673333333,11.0260666667,5.71273333333,8.12033333333
481.00,10.9596666667,13.4642,11.3592,13.6017333333,11.3374666667,9.1642,11.0064,5.72433333333,8.1084
481.35,10.9817333333,13.5066666667,11.3856,13.6326666667,11.3589333334,9.19153333333,10.9984,5.76786666667,8.143
481.70,10.9852666667,13.5240666667,11.398,13.6507333333,11.3552666667,9.20446666667,11.0076666667,5.79153333333,8.14186666667
482.05,10.9888,13.5337333333,11.4007333333,13.6658666666,11.3521333333,9.21496666667,11.0095333333,5.80946666667,8.14606666667
482.40,10.9927333333,13.54,11.4047333333,13.6728666667,11.3526,9.23156666666,11.0190666667,5.82126666667,8.16013333333
482.75,10.9826,13.5382666667,11.4111333333,13.6866,11.3426,9.23993333333,11.0176,5.82233333333,8.1672
483.10,10.9817333333,13.548,11.4143333333,13.6981333333,11.338,9.24626666666,11.0218,5.83406666667,8.17966666667
483.45,10.9944666666,13.5703333333,11.4278666667,13.7208,11.3482666667,9.26893333333,11.0416,5.85613333333,8.19946666667
483.80,10.9938666667,13.5691333333,11.4295333333,13.7164,11.3439333333,9.27583333335,11.0396666667,5.8708,8.20466666666
484.15,10.9813333333,13.5634,11.4218666667,13.7086,11.3362666667,9.27193333333,11.0335333333,5.87173333333,8.19926666667
484.50,10.9883333333,13.5762,11.4266666667,13.7187333333,11.3402,9.28436666665,11.0392666667,5.887,8.20913333333
484.85,10.9895333333,13.5707333333,11.4267333333,13.7220666667,11.3411333333,9.28626666666,11.0393333333,5.8964,8.22046666667
485.20,10.9848,13.5570666667,11.4206,13.7202,11.3344,9.28593333332,11.0431333333,5.901,8.21673333334
485.55,10.9860666667,13.5599333333,11.4174666667,13.7192666667,11.3316,9.29193333333,11.0480666666,5.91766666667,8.23566666667
485.90,10.9807333333,13.5572,11.4127333333,13.7164666667,11.3154666667,9.30106666667,11.0460666667,5.93526666667,8.24
486.25,10.9764,13.5487333333,11.4140666667,13.714,11.3012666667,9.30533333335,11.0342,5.94593333334,8.24686666667
486.60,10.9812,13.5488,11.4013333333,13.7064666667,11.2953333333,9.30823333332,11.0284666667,5.968,8.25333333333
486.95,10.9700666667,13.5351333333,11.3874666667,13.6947333333,11.2883333333,9.30756666665,11.0171333333,5.9836,8.26
487.30,10.9449333333,13.5044666667,11.3674666667,13.6649333333,11.2699333333,9.29543333334,10.9995333333,5.9818,8.24286666666
487.65,10.9346666667,13.4954666667,11.3500666667,13.6531333333,11.2556,9.28549999999,10.9846666667,5.984,8.23046666667
488.00,10.9284666667,13.4900666667,11.3457333333,13.6474666667,11.2460666667,9.28089999999,10.9681333333,5.989,8.2286
488.35,10.9350666667,13.4890666667,11.3482666667,13.6463333334,11.2474,9.28813333334,10.9773333333,5.99953333333,8.23993333333
488.70,10.9346,13.4811333333,11.3418,13.6498,11.2384,9.28646666667,10.971,6.00973333334,8.24313333333
489.05,10.9305333333,13.4786666667,11.3369333333,13.6352666667,11.2256,9.28376666665,10.9606,6.02146666667,8.24913333333
489.40,10.9340666667,13.4709333333,11.3288666667,13.6285333334,11.2187333333,9.28560000001,10.9492,6.03606666667,8.24666666667
489.75,10.9238,13.4556,11.332,13.6053333333,11.2108,9.26943333333,10.9333333333,6.05126666667,8.25346666666
490.10,10.9072666666,13.4423333333,11.3149333333,13.5858666667,11.1964,9.25029999999,10.9222,6.0658,8.24773333333
490.45,10.8903333334,13.4434666666,11.3114666667,13.5733333333,11.1863333333,9.2407,10.9186,6.0758,8.24513333333
490.80,10.8942,13.4458,11.3138666667,13.5756,11.1718666667,9.23209999999,10.9135333333,6.08093333333,8.23973333333
491.15,10.9138666667,13.4666666667,11.3234666667,13.589,11.1708666667,9.23489999999,10.9163333333,6.10853333333,8.26946666667
491.50,10.9184666667,13.4781333333,11.3316666667,13.6009333333,11.1692666667,9.23609999999,10.9162666667,6.13146666667,8.28133333333
491.85,10.9456666667,13.5093333333,11.3550666666,13.6302,11.1886666667,9.27490000001,10.9543333333,6.16713333333,8.3058
492.20,10.9168,13.4860666667,11.3404,13.6079333334,11.1646,9.23646666667,10.9156,6.15606666667,8.2728
492.55,10.932,13.5113333333,11.3572666667,13.6226666667,11.1833333333,9.25956666667,10.9290666667,6.17866666667,8.2846
492.90,10.9486,13.5307333333,11.3784,13.6504,11.2109333333,9.27509999999,10.9476666667,6.20866666667,8.30966666667
493.25,10.9332666667,13.5220666667,11.3821333333,13.6519333333,11.2060666667,9.26849999999,10.9384,6.21406666667,8.30993333333
493.60,10.9478666667,13.5544,11.3845333333,13.6794,11.2213333333,9.29906666668,10.9604,6.23566666667,8.32966666667
493.95,10.985,13.5898666667,11.4129333333,13.7158,11.2465333333,9.3177,10.9883333333,6.28113333333,8.35973333333
494.30,10.9883333333,13.5922666667,11.4085333333,13.7206,11.2378,9.31723333334,10.9883333333,6.29946666667,8.3652
494.65,10.9865333333,13.5928666667,11.3969333333,13.7063333333,11.2190666667,9.31033333334,10.9686,6.32446666667,8.36826666667
495.00,10.9871333333,13.6039333333,11.4103333333,13.7050666667,11.2138,9.31706666667,10.9598666667,6.33673333333,8.36186666667
495.34,11.0111333333,13.6328666667,11.4352666667,13.7287333333,11.2342666667,9.35623333333,10.9852,6.38106666667,8.39933333333
495.69,10.9761333333,13.5882,11.3996,13.6944,11.1824,9.31456666666,10.9408666666,6.36746666667,8.37926666667
496.04,11.0050666667,13.6246,11.4209333333,13.7324,11.1856666667,9.37003333332,10.9802,6.41933333333,8.41933333333
496.39,10.9694666667,13.5896,11.3761333333,13.6970666666,11.1318666667,9.34349999999,10.9422666667,6.40706666667,8.39086666667
496.74,10.9554666667,13.5724666667,11.3476666667,13.6741333333,11.0889333333,9.31836666667,10.9198666667,6.40686666667,8.37513333334
497.09,10.9672666667,13.5971333333,11.3557333334,13.6840666667,11.0863333333,9.33543333333,10.9230666667,6.429,8.3972
497.44,10.9668666667,13.5826,11.3481333333,13.6721333334,11.0738,9.33210000001,10.9023333333,6.43486666667,8.40426666667
497.79,10.9328666667,13.5528666667,11.321,13.649,11.0236666666,9.31513333334,10.8657333333,6.41013333333,8.378
498.14,10.9441333333,13.5452,11.3332,13.6513333333,11.0170666667,9.31896666667,10.8493333333,6.42326666667,8.37546666667
