wavelength,Back_SalSimf,Belly_SalSimf,Breast_SalSimf,Crissum_SalSimf,Crown_SalSimf,DorTail_SalSimf,Patch10_SalSimf,Patch11_SalSimf,Patch12_SalSimf,Patch13_SalSimf,Rump_SalSimf,Throat_SalSimf,WingTip_SalSimf
238.54,7.05773333333,6.86213333333,6.84259999999,9.71646666667,4.51613333333,8.95406666665,9.09073333332,2.17013333333,3.656,5.40075,6.47120000001,13.5093333333,8.01559999999
238.92,5.9078,6.10653333333,5.94393333333,8.36486666666,4.11919999999,9.37659999999,7.71446666667,1.93313333333,3.29716666667,5.19416666667,5.0948,12.8815333333,7.00986666667
239.29,4.14519999999,5.23313333333,4.6978,5.68206666666,2.12433333333,8.30746666667,5.6304,0.725333333334,1.63213333333,3.4975,2.86693333333,11.2781333333,5.61313333333
239.67,1.75099999999,2.29713333333,2.23293333333,1.94373333333,-1.02806666667,5.62246666667,2.13666666667,-2.26493333333,-1.0041,1.16458333333,0.112400000002,8.30519999999,3.26106666667
240.04,1.61973333333,1.9812,2.05346666666,1.70646666667,-1.17153333333,6.34866666667,2.25586666667,-2.19806666667,0.0869000000006,1.95233333333,0.029066666666,8.11266666667,3.62986666667
240.42,0.5068,1.37753333333,0.234066666666,0.324866666666,-1.97526666667,5.54893333333,0.740866666668,-3.20966666667,-0.454966666667,1.10475,-1.3516,6.5756,2.58626666667
240.79,3.0416,4.1864,3.12013333333,2.918,1.34686666667,8.56333333332,3.75986666667,-0.112199999999,2.54763333333,3.75983333333,1.57126666667,9.07966666667,5.06173333333
241.17,3.80393333333,4.5026,3.6486,3.03733333333,2.29013333333,8.92766666667,4.29893333333,0.572533333334,3.64866666667,4.31841666667,2.33886666667,9.18966666667,5.99713333333
241.54,5.16153333333,5.44226666667,4.28573333333,3.83493333333,3.13793333333,9.97446666666,4.95753333333,1.8282,5.1233,4.95325,3.29926666667,9.881,7.49146666667
241.92,5.0286,5.50093333333,4.4648,3.6266,3.2,9.63046666665,4.86853333334,1.80573333333,5.3675,4.48566666666,3.10086666667,9.24953333333,7.4894
242.29,4.7148,5.01573333334,4.16926666667,3.20393333333,2.48333333333,9.03133333333,4.2672,1.63693333334,5.21866666667,3.89116666667,2.59533333333,8.46453333333,6.96053333333
242.67,4.23453333333,4.59246666667,3.66466666667,2.77673333333,1.7032,8.26373333333,3.71113333333,0.954266666665,4.93373333333,3.36325,2.39886666667,7.89260000001,6.70639999999
243.05,5.00933333333,5.0984,4.03833333333,3.07286666667,1.9302,8.47626666667,4.1716,1.44133333333,5.18086666667,3.81741666666,3.06673333333,7.96193333333,7.31433333334
243.42,5.22366666667,5.464,4.317,3.50286666667,2.2448,8.75739999999,4.5204,2.07213333334,5.63983333333,4.27833333334,3.50906666666,8.38720000001,7.67193333334
243.80,5.84926666667,6.69093333333,5.17706666667,4.36573333334,3.24553333333,9.82139999999,5.59486666667,3.06993333333,6.5759,4.98783333333,4.38393333333,9.14926666668,8.42260000001
244.17,6.88673333333,7.84406666666,6.39306666667,5.25133333333,4.57333333333,10.9664666667,6.5,4.0796,7.72213333333,5.6795,5.71506666667,10.0088666667,9.35473333333
244.55,7.8778,8.8466,7.6526,6.1938,5.5766,12.0127333333,7.2144,5.23646666667,8.80033333333,6.61783333333,6.8972,11.015,10.5074666667
244.92,8.18213333334,8.70533333333,7.69146666667,6.44333333333,5.47826666667,11.9378,7.179,5.3856,8.8363,6.6435,7.0536,10.9784666667,10.6077333333
245.30,8.5846,9.03600000001,8.2292,7.22993333333,5.85506666667,12.4048,7.76766666667,6.17446666667,9.42156666667,7.19808333334,7.54946666667,11.2786666667,11.0908666667
245.67,8.05346666667,8.51266666667,8.00193333333,7.00406666667,5.458,11.9465333333,7.3976,5.90766666667,8.84986666666,6.92775,7.18673333333,10.9440666667,10.4848666667
246.05,8.20053333333,8.52193333333,8.02066666667,7.24933333333,5.5614,12.1679333333,7.562,6.26826666667,9.10226666667,7.19808333334,7.3478,11.1268,10.5184666667
246.42,7.8834,8.3992,7.82826666667,6.96986666667,5.4932,11.8448,7.32426666667,6.07986666667,8.8344,7.02408333333,7.25346666666,10.9824666667,10.2776
246.79,7.86533333334,8.60046666666,7.905,7.0614,5.9244,11.9321333333,7.63346666667,6.17786666667,8.91536666667,7.19258333333,7.26053333333,11.251,10.3784
247.17,7.6764,8.48726666667,7.74693333333,7.04693333333,5.7614,11.8728666667,7.57526666667,6.02386666667,8.80873333334,7.05866666667,6.99993333334,11.267,10.2439333333
247.54,7.69346666667,8.46446666667,7.72533333333,7.1058,5.75026666667,11.9905333333,7.504,5.94613333333,8.72826666667,7.04575,6.95106666667,11.2228666667,10.2244
247.92,6.93313333333,7.54546666667,6.87813333333,6.43393333333,4.99146666667,11.0702666667,6.65746666667,5.1846,8.04919999999,6.36575,6.1276,10.5894,9.55133333334
248.29,6.73873333334,7.3872,6.69366666667,6.3724,4.8746,10.7458666667,6.47473333333,4.99486666667,7.78186666667,6.386,5.86513333333,10.5057333333,9.37106666666
248.67,6.64286666667,7.25793333333,6.54386666667,6.28566666667,4.78833333333,10.597,6.3338,4.80033333333,7.58473333333,6.28591666667,5.66466666667,10.462,9.24693333333
249.04,6.9002,7.50873333333,6.88786666667,6.37153333333,4.9976,10.7729333333,6.3992,4.9054,7.84693333333,6.57758333333,5.83366666667,10.6838,9.42366666667
249.42,7.02073333333,7.8416,7.21386666667,6.56686666667,5.3502,10.89,6.47346666667,4.925,7.97033333333,6.88875,6.0004,11.1378666667,9.47680000001
249.79,7.10113333333,8.0178,7.36433333333,6.72486666667,5.579,10.9081333333,6.68366666667,4.94273333333,8.09983333333,7.12325,6.14666666667,11.4247333333,9.63566666666
250.17,7.57713333333,8.59766666667,7.74973333333,7.15853333333,6.27746666667,11.0682,7.16606666667,5.22026666667,8.44716666666,7.73208333333,6.5786,12.0558666667,10.1174666667
250.54,7.94186666667,9.08766666667,8.07533333333,7.52993333333,6.75693333333,11.2537333333,7.48673333333,5.57973333333,8.70513333333,8.29408333333,6.79626666667,12.6505333333,10.2649333333
250.92,8.6786,9.88246666668,8.89313333335,8.22513333334,7.5532,11.7749333334,7.9858,6.32446666667,9.41243333333,9.20416666668,7.48293333333,13.4322,10.8142
251.29,8.73366666667,10.0174,9.03393333333,8.15939999999,7.75886666667,11.6972,7.8416,6.38826666667,9.58676666667,9.27991666668,7.69366666667,13.6119333333,10.8398666667
251.66,8.64586666667,9.71006666668,8.91313333333,7.70833333333,7.46833333333,11.096,7.53166666667,6.10053333333,9.32970000001,9.04108333333,7.47286666667,13.5553333333,10.471
252.04,9.85206666666,11.0171333333,10.2162666667,8.99213333333,8.82826666667,12.3321333334,8.74173333333,7.413,10.5711,10.2731666667,8.84186666667,14.776,11.5313333333
252.41,9.759,10.9085333333,9.88413333333,8.73440000001,8.5582,12.1696666667,8.59073333333,7.46873333333,10.5401666667,10.1009166667,8.702,14.6962,11.4233333333
252.79,9.71566666667,10.8198,10.1056666667,8.79960000001,8.41433333333,12.3232666667,8.82773333333,7.8036,10.5261666667,10.3123333334,8.70566666667,14.6910666667,11.4304666667
253.16,9.12126666666,10.511,9.81380000001,8.83940000001,8.0946,12.1776,8.58646666667,7.71246666667,10.0955666667,10.2496666667,8.4768,14.4127333334,11.0267333333
253.54,8.73093333333,9.96373333332,9.29173333332,8.39753333334,7.5078,11.9651333333,8.291,7.38213333333,9.85726666667,9.88033333333,8.05906666667,13.8797333333,10.7373333333
253.91,8.57273333333,9.80246666667,9.13586666667,8.07899999999,7.23453333333,11.8172666667,8.00993333333,7.22473333333,9.75320000001,9.70358333335,7.80246666667,13.4667333333,10.4986666667
254.28,8.01526666667,9.17553333334,8.75826666667,7.4302,6.3918,11.5725333333,7.0942,6.53933333333,8.96953333334,8.88683333333,7.17053333333,12.804,9.86766666667
254.66,7.39693333333,8.4498,8.32806666667,6.8624,5.56606666667,11.0952,6.42333333333,5.91526666666,8.53709999999,8.30025,6.42333333333,12.3702666667,9.61906666665
255.03,6.15433333333,6.97633333333,7.134,5.72073333333,3.92446666667,9.78046666667,5.28166666667,4.51586666667,7.08326666667,7.05250000001,5.11826666667,11.1655333333,8.34466666667
255.41,5.92653333333,6.86326666667,7.00786666667,5.7706,3.71206666666,9.20499999999,5.516,4.29613333333,6.66376666667,7.01791666667,4.6082,10.7950666667,8.08893333333
255.78,6.01426666667,7.0974,6.88806666667,6.0562,3.92573333333,9.17420000001,5.77493333333,4.4524,7.00176666667,7.33841666667,4.7696,10.6941333333,8.42013333333
256.15,5.3972,6.74486666667,6.11306666667,5.37313333333,3.4838,8.45973333333,5.37293333333,3.863,6.435,6.9495,4.3202,9.9398,8.0566
256.53,5.65726666667,6.9684,6.713,5.43073333333,3.899,8.65106666666,5.4598,3.96293333333,6.73343333333,7.10033333333,4.57213333333,10.0028666667,8.23906666667
256.90,6.13393333333,7.4814,6.987,5.5796,4.4496,8.70393333333,5.7156,4.34106666667,7.17173333333,7.45016666666,5.15066666667,10.0459333333,8.4648
257.28,6.3902,7.38773333333,6.95306666666,5.34813333333,4.50866666667,8.7458,5.69373333333,4.2914,7.2741,7.19775,5.05673333333,9.92113333334,8.61733333332
257.65,6.34706666667,7.50766666666,6.74986666667,5.33946666667,4.6036,8.56333333333,5.59366666667,4.1524,6.98643333333,6.69083333334,4.98466666667,9.83339999999,8.41426666666
258.02,5.61166666667,6.9802,6.0818,4.69426666667,3.9832,7.94726666667,5.00386666667,3.75766666667,6.35513333333,6.15933333333,4.49906666667,9.36166666666,7.93193333333
258.40,5.33273333333,6.56193333333,5.82313333333,4.44346666667,3.79926666667,7.76206666667,4.94673333333,3.8482,6.23666666667,5.96291666667,4.31593333333,9.26606666666,7.8044
258.77,5.24153333333,6.34733333333,5.66046666667,4.33786666667,3.72246666667,7.77266666667,4.8766,3.78513333333,6.04396666667,5.70041666667,4.26973333333,9.12653333333,7.68126666667
259.15,5.6542,6.66673333333,5.95786666667,4.6292,4.10773333333,8.28666666667,5.19866666667,4.19126666667,6.43273333333,5.99541666667,4.64946666667,9.41026666665,7.998
259.52,5.66633333333,6.60606666667,5.90406666667,4.63786666667,4.15766666667,8.47146666666,5.07866666667,4.38146666667,6.4871,5.94916666667,4.75686666667,9.46953333334,8.19406666667
259.89,5.8546,6.85293333333,6.2488,4.9864,4.41913333333,8.82106666666,5.30273333333,4.7396,6.58546666667,6.13566666667,5.0102,9.80619999999,8.46153333334
260.27,6.01293333333,6.9202,6.45513333333,5.1562,4.4312,9.0928,5.35306666667,4.92146666667,6.72006666667,6.254,5.05133333333,10.0146666667,8.5816
260.64,5.87953333333,6.83646666667,6.25166666667,4.9972,4.18913333333,8.88813333333,5.21213333333,4.9414,6.5636,6.11466666667,4.96,9.91519999998,8.47066666667
261.01,5.51226666667,6.53866666667,5.86126666667,4.70673333333,3.76906666667,8.50680000001,4.82233333333,4.62206666667,6.20623333333,5.726,4.6098,9.66739999999,8.14533333333
261.39,5.4634,6.6456,5.88673333333,4.74426666667,3.64346666667,8.45066666666,4.8994,4.694,6.0808,5.64991666666,4.5054,9.72746666665,8.14680000001
261.76,5.46346666667,6.53706666667,5.9322,4.70293333333,3.519,8.39493333334,4.89753333333,4.65766666666,5.99373333333,5.703,4.3616,9.68239999999,8.12273333333
262.13,5.72066666667,6.73046666667,6.21306666667,4.95726666667,3.74686666667,8.67233333333,5.05306666667,4.88666666667,6.09453333333,5.84908333333,4.40566666667,9.95560000001,8.2416
262.51,6.0222,7.05546666667,6.4698,5.25706666667,3.88926666667,8.92746666667,5.15866666667,5.0576,6.23003333333,6.101,4.63473333333,10.0663333333,8.38366666667
262.88,6.41246666667,7.3888,6.59906666667,5.6768,4.1272,9.30086666667,5.41993333334,5.40633333333,6.4044,6.45358333333,4.92213333333,10.3314,8.4708
263.25,6.3582,7.35886666667,6.50486666667,5.67206666667,4.11393333333,9.29733333334,5.3992,5.47113333333,6.25633333333,6.4645,4.86,10.3011333333,8.44626666668
263.63,6.48953333333,7.5328,6.61746666667,5.83646666666,4.1962,9.35366666667,5.6332,5.5874,6.23523333333,6.6765,4.95746666667,10.374,8.53679999999
264.00,5.95706666667,6.77066666667,5.81006666667,4.9212,3.40853333333,8.68093333333,4.7958,4.6918,5.4302,5.89591666667,4.06813333333,9.50533333333,7.71326666666
264.37,5.2122,6.03106666667,4.91686666667,3.982,2.71453333333,7.5378,3.84013333333,3.825,4.38206666667,5.02891666667,3.25286666667,8.64459999999,6.87233333333
264.75,5.07553333333,5.7352,4.86813333333,4.09873333333,2.6508,7.5792,3.55966666667,3.48793333333,4.1271,4.99141666667,3.25406666667,8.48793333332,6.84386666666
265.12,5.3878,5.9246,5.2684,4.40346666666,3.173,7.91566666667,3.9186,3.53833333333,4.4334,5.2945,3.66513333333,8.88146666668,7.28186666666
265.49,5.32966666667,5.9126,5.14746666667,4.37513333333,3.50086666667,7.8944,4.01453333333,3.78506666667,4.71023333333,5.33708333334,3.96726666667,8.94713333333,7.23506666666
265.87,5.63653333333,6.3694,5.44873333333,4.72293333333,3.98666666667,8.41920000001,4.51766666667,4.56373333333,5.31056666667,5.77533333333,4.5034,9.41066666668,7.67220000001
266.24,5.833,6.5368,5.46733333333,4.89666666667,4.21673333333,8.71006666667,4.82493333333,4.794,5.78523333333,5.97975,4.91713333333,9.56439999999,8.00619999999
266.61,6.03546666667,6.74306666667,5.73986666667,5.1952,4.647,9.05166666666,5.21193333333,5.32793333333,6.3246,6.29875,5.33473333333,10.0514,8.27439999999
266.98,6.17253333333,7.042,6.256,5.3128,4.93746666667,9.18840000001,5.47646666667,5.5822,6.64416666667,6.52075,5.6048,10.4072666667,8.76473333333
267.36,6.25786666667,7.22526666667,6.2796,5.55246666667,5.02493333334,9.14799999999,5.45246666667,5.69613333333,6.75866666667,6.48791666666,5.5838,10.5494,8.8826
267.73,6.34186666667,7.3314,6.32366666667,5.52526666667,4.94533333333,9.13766666667,5.30046666667,5.59193333333,6.82913333333,6.40183333334,5.56166666667,10.5798,8.70679999999
268.10,6.63106666667,7.82926666667,6.82133333333,6.02726666667,5.35826666667,9.50333333333,5.74473333333,6.10486666667,7.3461,7.01016666667,6.0898,10.9754666667,9.16453333333
268.48,6.9946,8.3354,7.50546666667,6.6144,5.81346666666,10.0652,6.5274,6.6782,7.9569,7.60766666667,6.64633333333,11.3161333333,9.70253333333
268.85,7.17866666667,8.52006666667,7.67333333333,6.76973333333,6.13766666667,10.2302,7.0414,6.82113333333,8.1383,7.6505,6.66386666667,11.3971333333,9.78120000001
269.22,6.87146666667,8.1086,7.207,6.3794,5.65993333333,9.91746666666,6.69226666667,6.4846,7.7631,7.20983333334,6.06666666667,10.8618,9.27186666666
269.59,6.7732,8.0304,7.0644,6.1992,5.446,9.8168,6.4988,6.202,7.4914,7.098,5.8436,10.8388,9.2764
269.97,6.6748,7.86946666667,6.81293333333,6.0166,5.3176,9.49486666667,6.2278,5.8458,7.264,6.99908333333,5.77826666667,10.6216666667,9.11006666667
270.34,6.76526666667,7.86526666667,6.93833333333,6.09933333333,5.29773333333,9.46866666667,6.2538,5.9342,7.25393333333,6.93158333333,5.79833333333,10.6138666667,9.14380000001
270.71,6.59173333333,7.792,6.87366666667,5.98373333333,5.08086666667,9.23826666668,6.18806666667,5.69406666667,7.05473333333,6.68733333333,5.606,10.3659333333,9.08266666665
271.09,6.442,7.58553333333,6.63386666666,5.85386666667,4.86426666667,9.05213333333,6.1012,5.47526666667,6.88363333333,6.57258333333,5.44233333333,10.1022666667,8.95106666667
271.46,6.24626666667,7.347,6.5354,5.64626666666,4.5992,8.91893333333,5.95473333333,5.29393333333,6.69576666667,6.48066666667,5.391,9.86399999999,8.83146666667
271.83,6.13453333333,7.2626,6.52706666667,5.69933333333,4.63746666667,8.99133333334,6.0164,5.40853333333,6.7544,6.56558333333,5.44166666667,9.81213333335,8.92506666667
272.20,6.26466666667,7.39046666667,6.6644,5.78873333333,4.74533333333,9.0864,6.21166666667,5.57753333333,6.9355,6.62983333333,5.5338,9.96206666666,9.08413333335
272.58,6.28833333333,7.31673333333,6.61233333333,5.7856,4.646,9.06573333333,6.15253333333,5.55206666667,6.9851,6.53241666667,5.5386,10.0486666667,8.96373333335
272.95,6.07513333333,7.25826666667,6.55633333333,5.69053333333,4.3568,8.92473333333,5.95833333333,5.5084,6.9928,6.53408333333,5.488,10.0045333333,8.87093333333
273.32,6.1738,7.4896,6.75813333333,5.85273333334,4.44286666667,9.09119999999,6.09346666667,5.68086666667,7.1808,6.74691666667,5.7612,10.1930666667,9.09766666667
273.69,6.1858,7.45166666667,6.81653333333,5.97133333334,4.4392,9.16466666667,6.1994,5.68726666667,7.3555,6.77916666667,5.76993333333,10.113,9.05959999999
274.06,6.2714,7.55833333333,6.9584,6.099,4.50186666667,9.41746666667,6.31726666667,5.83013333333,7.50326666667,6.78216666667,5.81173333333,10.2194666667,9.17160000001
274.44,5.93253333333,7.21813333333,6.5966,5.74106666667,4.1678,9.09086666667,5.8812,5.3904,7.19733333333,6.42233333333,5.46753333333,9.86213333332,8.77506666667
274.81,5.45913333333,6.73606666667,6.0138,5.2462,3.58693333333,8.61319999999,5.32293333334,4.82806666666,6.77426666667,5.93916666667,4.90686666667,9.28733333335,8.23053333333
275.18,5.24546666667,6.48626666667,5.8062,5.02853333333,3.3468,8.51433333333,5.02373333333,4.59953333333,6.63,5.67333333334,4.624,9.04579999999,7.8854
275.55,5.20693333333,6.4842,5.78933333333,4.9044,3.28466666667,8.52653333333,4.91933333333,4.47933333334,6.5717,5.54925,4.56186666667,8.99386666667,7.75646666667
275.93,5.34566666667,6.51886666667,5.91426666667,4.958,3.26713333333,8.508,4.9502,4.39426666667,6.48933333333,5.55025,4.60086666667,9.03846666667,7.82973333333
276.30,5.49806666667,6.651,5.98426666666,5.13986666667,3.34646666667,8.67180000001,5.06126666667,4.32953333333,6.6485,5.63383333333,4.80526666667,9.166,7.8746
276.67,5.53166666667,6.62426666667,5.84453333333,5.01733333333,3.35466666666,8.722,4.97466666667,4.1794,6.64546666667,5.52233333334,4.7176,9.10919999999,7.87853333334
277.04,5.35053333333,6.3376,5.453,4.83,3.15246666667,8.55173333334,4.74646666667,3.87,6.4118,5.23858333333,4.47413333333,8.81606666666,7.57013333333
277.41,5.18153333333,6.2534,5.26806666667,4.72786666667,3.1484,8.48660000001,4.6388,3.79093333333,6.2871,5.07291666667,4.33373333333,8.7026,7.4632
277.79,5.05013333333,6.12426666667,5.0582,4.52406666667,3.02146666667,8.2506,4.43986666667,3.57746666667,5.98863333333,4.86158333333,4.29073333333,8.44859999999,7.2308
278.16,4.75646666667,5.86313333333,4.8756,4.2722,2.7408,7.868,4.2152,3.24406666666,5.66973333333,4.5995,4.03953333333,8.16020000001,7.067
278.53,5.17293333334,6.4054,5.32626666667,4.7666,3.2862,8.24913333333,4.74233333333,3.77066666666,6.05973333333,5.10708333333,4.50813333333,8.57766666667,7.6976
278.90,5.9754,7.2432,6.14886666667,5.56453333333,4.26473333333,9.00986666666,5.5538,4.6356,6.6933,5.88808333333,5.4042,9.3568,8.63639999999
279.27,6.33473333333,7.7632,6.5658,5.9684,4.72853333334,9.27913333333,5.88613333333,5.04173333333,7.02233333333,6.21933333333,5.75346666666,9.68260000001,9.1464
279.64,6.53526666667,7.8624,6.73753333333,6.28573333333,5.00573333333,9.42573333333,6.09113333333,5.3658,7.3445,6.43791666667,5.86513333333,9.93826666667,9.4206
280.02,6.36946666667,7.69553333333,6.7028,6.21433333333,5.00446666667,9.42480000001,6.03326666667,5.35086666667,7.35173333333,6.32675,5.824,9.79453333334,9.2334
