wavelength,Back_RamCarm,Belly_RamCarm,Breast_RamCarm,Crissum_RamCarm,Crown_RamCarm,DorTail_RamCarm,Rump_RamCarm,Throat_RamCarm,WingTip_RamCarm
261.76,3.51906666667,4.24446666667,3.18986666667,4.3618,3.24853333333,7.86306666667,3.42293333333,2.96986666667,5.11966666667
262.13,3.92326666667,4.67393333333,3.60066666667,4.84466666667,3.58346666666,8.32820000001,3.83213333333,3.3246,5.57966666667
262.51,3.8548,4.62066666667,3.46126666667,4.89926666667,3.40666666667,8.35120000001,3.75873333333,3.32206666667,5.58253333333
262.88,3.35233333333,4.1798,2.8692,4.4024,2.7536,7.88273333333,3.1254,2.8712,5.15013333333
263.25,3.25373333333,4.12226666667,2.83006666667,4.3586,2.49066666667,7.85353333334,3.04066666667,2.85106666667,5.23186666667
263.63,3.11326666667,4.05273333333,2.7304,4.24173333333,2.39393333333,7.72513333333,2.92706666666,2.795,5.19413333333
264.00,2.9124,3.66706666667,2.5422,3.97026666667,2.08186666667,7.46073333333,2.81986666667,2.71893333333,5.0084
264.37,2.4726,3.15053333333,2.20953333333,3.54826666667,1.6864,7.06113333333,2.42293333333,2.25333333334,4.6032
264.75,2.2104,2.7888,1.9108,3.09753333333,1.48353333333,6.904,2.16286666667,1.84266666667,4.3346
265.12,1.89933333333,2.42633333333,1.4958,2.6944,1.3014,6.47513333333,1.63413333333,1.26026666667,4.10186666667
265.49,1.13693333333,1.7,0.799400000001,2.0578,0.724200000001,5.79506666667,0.940866666667,0.597400000001,3.5816
265.87,0.958933333333,1.5464,0.686066666667,1.926,0.705666666666,5.61226666667,0.9194,0.542666666667,3.39086666667
266.24,0.720200000001,1.342,0.422733333333,1.6284,0.556466666667,5.30833333333,0.542866666667,0.471800000001,2.97586666667
266.61,0.893599999999,1.64313333333,0.717999999999,1.6274,0.841200000001,5.40613333333,0.634266666666,0.689199999999,3.07653333333
266.98,1.2376,2.0744,1.09146666667,2.00886666667,1.27273333333,5.65586666667,0.962866666667,0.894933333333,3.31686666667
267.36,1.775,2.5858,1.534,2.47126666667,1.84313333333,6.11153333333,1.37073333333,1.42926666667,3.73753333333
267.73,1.984,2.71973333333,1.75133333333,2.6986,1.9206,6.30946666667,1.61953333333,1.66206666667,4.015
268.10,1.94093333333,2.74346666667,1.80753333333,2.63773333333,1.94786666667,6.38846666667,1.5108,1.54073333333,4.0036
268.48,1.97133333333,2.77406666667,1.85373333334,2.56433333333,1.97113333333,6.351,1.5696,1.5312,3.89953333334
268.85,2.07686666667,2.87093333333,1.9834,2.71293333333,2.06806666667,6.33093333333,1.62346666667,1.70106666667,3.97813333333
269.22,2.27193333333,3.05826666667,2.21053333333,2.8634,2.1952,6.48706666667,1.87533333333,1.9826,3.9238
269.59,2.63546666667,3.50893333333,2.68446666667,3.1192,2.48433333334,6.771,2.27333333333,2.43946666667,4.1376
269.97,2.8136,3.67053333333,2.89033333333,3.18926666667,2.6332,6.8846,2.36533333333,2.51073333333,4.30946666667
270.34,2.68133333333,3.38193333333,2.819,3.0742,2.5232,6.70506666667,2.29246666667,2.29653333333,4.1698
270.71,2.89686666667,3.53633333333,3.04393333333,3.40873333333,2.81453333333,6.87066666667,2.60466666667,2.5832,4.40126666667
271.09,2.89313333333,3.5122,3.05026666667,3.45353333333,2.84586666667,6.909,2.7454,2.6906,4.46646666667
271.46,2.5908,3.30293333333,2.85773333333,3.2976,2.60566666667,6.60033333333,2.46386666667,2.38473333333,4.177
271.83,2.60393333333,3.42753333333,2.94306666667,3.34486666667,2.6182,6.62,2.48713333333,2.39033333333,4.14006666667
272.20,2.6272,3.53546666667,2.97193333333,3.3938,2.58686666667,6.56693333333,2.5064,2.361,4.17966666667
272.58,2.66853333333,3.57386666666,2.96566666667,3.46906666667,2.6598,6.6014,2.5156,2.43646666667,4.2766
272.95,2.7894,3.64533333333,3.00253333333,3.5192,2.7348,6.68373333334,2.6428,2.59846666667,4.35966666667
273.32,2.68893333333,3.51306666667,2.9272,3.37853333333,2.52886666667,6.63766666667,2.51153333333,2.498,4.3576
273.69,2.64393333333,3.4426,2.86253333333,3.3962,2.458,6.63046666667,2.53546666667,2.4374,4.32226666667
274.06,2.37193333334,3.23673333333,2.5738,3.23513333333,2.09833333333,6.48946666667,2.351,2.26673333333,4.00366666667
274.44,2.3224,3.3396,2.5708,3.27173333333,2.05066666667,6.6166,2.4206,2.27606666667,3.94386666667
274.81,2.1434,3.17373333333,2.40753333333,3.09493333333,1.8428,6.48873333333,2.28833333333,2.03346666667,3.74586666667
275.18,2.10993333333,3.11613333333,2.424,3.0824,1.83733333333,6.46746666667,2.20786666667,1.95953333333,3.6822
275.55,2.13866666667,3.06246666667,2.40673333333,3.08166666666,1.82813333333,6.4526,2.24853333333,2.04213333333,3.6756
275.93,1.92086666667,2.73786666667,2.093,2.85266666667,1.57666666667,6.26306666667,2.0118,1.82993333333,3.369
276.30,1.91006666667,2.7674,2.046,2.91173333333,1.61113333333,6.41066666667,2.07046666667,1.96273333333,3.38106666667
276.67,1.6712,2.5722,1.866,2.66746666667,1.35433333333,6.21733333333,1.79966666667,1.73746666667,3.08993333334
277.04,1.19106666667,2.1566,1.4378,2.24453333333,0.906999999999,5.73253333333,1.35426666667,1.27486666667,2.648
277.41,1.10026666667,2.07026666667,1.38373333333,2.24466666667,0.915399999999,5.65673333333,1.32706666667,1.21573333333,2.55113333333
277.79,1.13526666667,2.00093333333,1.26453333333,2.1726,0.914533333333,5.5166,1.19026666667,1.10546666667,2.46553333333
278.16,1.326,2.24293333333,1.356,2.3046,1.1406,5.60713333333,1.30886666667,1.26633333333,2.57106666667
278.53,1.201,2.1314,1.1306,1.98873333333,0.9368,5.31673333333,1.07106666667,1.1606,2.49766666667
278.90,1.4812,2.34126666667,1.2846,2.19966666667,1.09446666667,5.458,1.17253333333,1.4578,2.67086666667
279.27,1.68553333333,2.59773333333,1.46286666667,2.38966666667,1.383,5.578,1.44393333333,1.64773333333,2.90246666667
279.64,2.0008,2.9488,1.75626666667,2.66713333333,1.7212,5.86466666667,1.78706666667,1.8116,3.13993333333
280.02,2.25313333333,3.18326666667,2.05786666667,2.86113333333,2.084,6.07466666667,2.1182,2.04573333333,3.42493333333
280.39,2.22673333333,3.16773333333,2.12733333333,2.8676,2.09606666667,5.942,2.14473333333,2.00286666667,3.39373333333
280.76,2.52606666667,3.4754,2.32333333333,3.17606666667,2.37626666667,6.2118,2.50526666667,2.2986,3.7332
281.13,2.91113333333,3.75186666667,2.602,3.52973333333,2.74266666667,6.60186666667,2.85193333333,2.59793333333,4.08153333333
281.50,3.16833333333,3.9132,2.68146666667,3.6336,2.943,6.76953333333,3.02046666666,2.63453333333,4.27206666667
281.87,3.24886666667,3.98186666667,2.71486666667,3.65833333333,3.05046666667,6.82306666667,3.06273333334,2.65853333333,4.37186666667
282.25,3.29333333333,3.88446666667,2.69006666667,3.67646666667,3.0496,6.73146666667,3.0326,2.59993333334,4.37513333334
282.62,3.4132,3.92746666667,2.75593333333,3.87413333333,3.1736,6.81806666667,3.0854,2.67093333333,4.46173333333
282.99,3.15253333333,3.7164,2.57546666667,3.64626666667,2.95346666667,6.5852,2.82633333333,2.36666666667,4.24606666667
283.36,3.08353333333,3.645,2.5648,3.57986666667,2.8124,6.56986666667,2.76793333333,2.27453333333,4.19226666667
283.73,2.96293333333,3.5134,2.45253333333,3.44393333333,2.68453333333,6.5026,2.69226666667,2.2362,4.1784
284.10,2.73146666667,3.25426666667,2.18913333333,3.24526666667,2.34873333333,6.2856,2.41513333333,1.9872,3.9668
284.47,2.77153333333,3.17393333333,2.12386666667,3.2458,2.31626666667,6.30386666667,2.38673333333,2.1032,3.98906666667
284.85,2.61346666667,3.0076,2.00086666667,3.10913333333,2.18226666667,6.2668,2.24073333333,2.0152,3.84173333333
285.22,2.4266,2.86666666667,1.9194,2.95293333333,2.01686666667,6.13166666667,2.06426666667,1.9168,3.68433333333
285.59,2.34073333333,2.79793333333,1.88093333333,2.9434,1.9578,6.01046666667,2.01133333333,1.98926666667,3.66966666667
285.96,2.15606666667,2.64673333333,1.7364,2.83006666667,1.72,5.9058,1.88713333333,1.91013333333,3.48346666667
286.33,2.09413333334,2.6406,1.72813333333,2.76073333333,1.6566,5.91733333333,1.84153333333,1.87386666667,3.4752
286.70,2.0404,2.54953333333,1.72526666667,2.68293333333,1.64053333333,5.91913333333,1.833,1.8248,3.37766666667
287.07,1.89766666666,2.4762,1.60633333333,2.54086666667,1.5308,5.8264,1.82746666667,1.7358,3.268
287.44,1.68533333334,2.2082,1.34306666667,2.3018,1.31726666667,5.56653333333,1.52373333333,1.574,3.05973333333
287.82,1.58146666667,2.05713333333,1.23433333333,2.19013333333,1.23013333333,5.4268,1.3454,1.44413333333,2.92246666666
288.19,1.65813333333,2.17933333333,1.29633333333,2.28026666667,1.37513333333,5.503,1.41213333333,1.53413333334,2.9838
288.56,1.606,2.1742,1.2378,2.23786666667,1.37526666667,5.41093333333,1.3864,1.33793333333,2.902
288.93,1.2988,1.89886666667,0.943066666667,1.934,1.07106666667,5.00666666667,1.0878,0.943133333333,2.60026666667
289.30,1.2354,1.80853333333,0.880133333334,1.86253333333,0.982399999999,4.94906666667,1.028,0.857400000001,2.5536
289.67,1.1806,1.8188,0.969333333333,1.86006666667,0.935066666667,5.022,1.0378,0.791,2.50966666667
290.04,1.02886666667,1.60533333334,0.849933333333,1.6254,0.805666666667,4.80353333333,0.859933333333,0.577999999999,2.34806666667
290.41,1.06626666667,1.61246666667,0.878133333335,1.6814,0.8594,4.7596,0.906933333332,0.650933333334,2.3252
290.78,1.23993333333,1.81806666667,1.06373333333,1.8686,1.01886666667,4.86893333333,1.09546666667,0.826466666667,2.52773333334
291.15,1.30826666667,1.75746666667,1.005,1.9004,1.06173333333,4.8888,1.0472,0.841533333333,2.55813333333
291.52,1.46326666667,1.93086666667,1.10846666666,2.11713333333,1.22886666667,5.04946666667,1.2874,0.953133333334,2.68453333333
291.89,1.54733333333,2.11946666667,1.22706666667,2.2826,1.34586666667,5.15186666667,1.4288,1.08926666667,2.78333333333
292.26,1.50726666667,2.14626666667,1.21793333333,2.2684,1.2888,5.10213333333,1.45746666667,1.10626666667,2.74326666667
292.64,1.39146666667,2.0188,1.13766666667,2.13873333333,1.17933333333,5.06606666666,1.37146666667,1.07933333333,2.66753333333
293.01,1.93526666666,2.52513333333,1.6922,2.683,1.71686666667,5.6154,1.9338,1.67973333333,3.18466666667
293.38,2.19293333333,2.81586666667,1.94393333333,2.96446666666,1.944,5.77133333333,2.19746666667,1.98413333333,3.36666666667
293.75,2.15813333333,2.774,1.73593333333,2.88233333333,1.852,5.62226666667,2.033,1.8706,3.181
294.12,2.46633333333,3.15313333333,2.01613333333,3.23106666667,2.16726666667,5.902,2.3534,2.1994,3.4584
294.49,2.44773333333,3.2036,1.99026666666,3.2756,2.14166666667,5.90773333333,2.3308,2.1658,3.49606666667
294.86,2.25453333333,3.0706,1.79286666667,3.14166666667,2.03253333333,5.78833333333,2.19666666667,1.97886666667,3.38993333333
295.23,2.21726666667,3.08146666666,1.8094,3.12306666666,2.01386666667,5.80513333334,2.2088,1.9596,3.40153333333
295.60,2.1912,3.1384,1.86253333333,3.08253333334,2.01166666667,5.8618,2.20173333333,2.0516,3.44033333333
295.97,2.08726666667,3.02366666667,1.75613333333,2.9222,1.845,5.73906666667,2.09486666667,1.93766666667,3.29773333333
296.34,2.05866666667,2.95793333333,1.71673333333,2.812,1.7802,5.69186666667,2.0076,1.85806666667,3.2756
296.71,2.04773333333,2.96813333333,1.71593333334,2.769,1.74046666667,5.6322,1.977,1.85006666667,3.25966666667
297.08,1.62773333333,2.53326666666,1.2592,2.34966666667,1.31806666667,5.1534,1.52253333333,1.38033333333,2.81753333333
297.45,1.537,2.4484,1.12266666667,2.25773333333,1.2546,5.11593333333,1.40966666667,1.1904,2.76393333333
297.82,1.44813333333,2.41206666667,1.09566666667,2.1974,1.28506666667,5.13613333333,1.42626666667,1.1682,2.77
298.19,1.2106,2.18946666667,0.894333333334,2.01913333333,1.08893333333,5.0218,1.24533333333,0.970599999999,2.6666
298.56,0.996866666668,1.98913333333,0.763666666667,1.7584,0.928933333335,4.86486666667,1.07526666667,0.834133333333,2.4588
298.93,1.02446666667,1.9722,0.756999999999,1.7096,0.861866666666,4.7922,1.04693333333,0.857133333333,2.38773333333
299.30,0.924866666665,1.867,0.741400000001,1.66273333333,0.795266666666,4.67846666667,0.986133333332,0.765933333333,2.26226666667
299.67,0.8302,1.7362,0.621733333334,1.52773333333,0.687266666667,4.51726666666,0.856733333334,0.587533333333,2.1026
300.04,0.791599999999,1.58713333333,0.532133333334,1.4768,0.653933333334,4.47426666667,0.823066666666,0.478399999999,2.0772
300.41,0.876133333332,1.58846666667,0.629533333334,1.60073333334,0.811333333333,4.5082,0.927733333333,0.530933333333,2.13286666667
300.78,1.00873333333,1.651,0.770866666667,1.75733333334,1.00026666667,4.63253333333,1.10526666667,0.580666666666,2.23713333333
301.15,1.38626666667,2.05986666667,1.18126666667,2.0786,1.44213333333,5.04566666667,1.51966666667,0.996533333333,2.65753333333
301.52,1.57026666667,2.22273333333,1.41073333333,2.26326666667,1.64126666667,5.1602,1.66433333333,1.17153333334,2.8056
301.89,1.77546666667,2.38573333333,1.61766666667,2.4646,1.77546666667,5.23886666667,1.79586666667,1.35626666667,2.99906666667
302.26,1.90606666667,2.44586666667,1.74873333333,2.5422,1.86393333333,5.23446666667,1.85373333333,1.422,2.96653333333
302.63,2.276,2.725,2.11466666667,2.94886666667,2.22653333333,5.54893333333,2.2206,1.6946,3.29046666667
303.00,2.45753333333,2.88626666667,2.32266666667,3.13973333333,2.41973333333,5.7698,2.44013333333,1.82146666667,3.5082
303.37,2.74546666667,3.15826666667,2.61213333333,3.38693333333,2.65706666667,5.9746,2.68753333333,2.09533333333,3.75473333333
303.74,2.93333333333,3.33913333333,2.82646666667,3.61493333333,2.82646666667,6.10626666667,2.84953333333,2.2632,3.9326
304.10,2.86273333334,3.36673333333,2.78873333333,3.5702,2.7712,6.0742,2.74653333333,2.2542,3.8374
304.47,2.6884,3.26453333333,2.66926666667,3.4122,2.58313333333,5.96026666667,2.5466,2.16033333333,3.63306666667
304.84,2.58486666667,3.22153333333,2.57013333333,3.3172,2.4522,5.85026666667,2.38866666667,2.1308,3.544
305.21,2.45006666666,3.09373333333,2.47973333333,3.21986666667,2.24846666667,5.73826666667,2.25726666667,1.99493333333,3.34453333333
305.58,2.38266666667,3.09033333333,2.387,3.16806666667,2.19933333333,5.6952,2.2916,1.99386666667,3.32433333333
305.95,2.09826666667,2.7978,2.07606666666,2.9356,1.87373333333,5.43686666667,2.01913333333,1.67006666667,3.039
306.32,1.86626666667,2.66466666667,1.88433333333,2.764,1.75186666667,5.2508,1.86626666667,1.5138,2.90253333333
306.69,1.64406666667,2.52413333333,1.65466666666,2.5288,1.56386666667,5.05753333333,1.71033333333,1.36333333333,2.7808
307.06,1.25673333333,2.18066666667,1.28393333333,2.143,1.20553333333,4.7408,1.32466666667,1.05333333333,2.4518
307.43,0.970600000001,1.9326,0.985599999999,1.83393333334,0.881066666668,4.5326,1.02453333333,0.794333333334,2.21026666667
307.80,0.813000000001,1.78946666667,0.864466666665,1.7216,0.746333333332,4.45673333333,0.911666666667,0.699199999999,2.176
308.17,1.03233333333,2.01453333333,1.13006666667,1.9212,0.979333333335,4.6838,1.17453333333,0.918866666666,2.45666666667
308.54,0.8582,1.9208,1.0094,1.75,0.8302,4.557,1.0738,0.8274,2.401
308.90,0.950066666667,2.08133333333,1.1122,1.88266666667,0.932666666667,4.68793333334,1.21086666667,0.950133333333,2.5298
309.27,1.03546666667,2.16593333333,1.155,1.97726666667,1.03686666667,4.8248,1.28773333333,1.04066666667,2.65246666667
309.64,1.0284,2.09973333333,1.18166666667,1.97806666667,1.0174,4.80773333333,1.25693333333,1.0674,2.62526666667
310.01,1.24646666667,2.32613333333,1.43993333333,2.12046666667,1.27793333333,4.974,1.47386666667,1.35906666667,2.85453333333
310.38,1.61193333333,2.658,1.74086666667,2.3968,1.61886666667,5.30086666667,1.78166666667,1.6716,3.1652
310.75,1.6582,2.6442,1.73053333333,2.41906666667,1.59753333333,5.324,1.7088,1.6516,3.1548
311.12,1.7418,2.71593333333,1.78133333333,2.49453333333,1.66153333333,5.32666666667,1.7858,1.6852,3.1618
311.49,1.78006666667,2.68533333333,1.77,2.53446666667,1.6958,5.34366666667,1.81726666667,1.66973333333,3.1222
311.85,1.83693333333,2.68746666667,1.72833333333,2.50413333333,1.66273333333,5.2992,1.78146666667,1.62206666667,3.03246666667
312.22,1.5056,2.30686666666,1.34046666667,2.17586666667,1.2946,4.89593333334,1.38513333333,1.29006666667,2.61673333333
312.59,1.6518,2.3358,1.3808,2.29986666667,1.38646666667,4.95073333333,1.47153333333,1.27133333333,2.686
312.96,1.53953333333,2.19453333333,1.25266666667,2.15626666667,1.2908,4.79013333333,1.3444,1.1454,2.55753333333
313.33,1.54653333333,2.14433333333,1.20666666667,2.14313333333,1.28966666667,4.69653333333,1.31753333333,1.09706666667,2.49506666667
313.70,1.57313333333,2.16453333333,1.1828,2.10686666667,1.327,4.6666,1.27426666667,1.0646,2.48593333333
314.07,1.50386666667,2.0336,1.08273333333,2.02846666667,1.208,4.58,1.168,0.924866666667,2.3668
314.43,1.45266666667,1.89146666667,1.02533333333,2.0214,1.11686666667,4.4966,1.10233333333,0.875466666667,2.2882
314.80,1.48273333333,2.0018,1.05206666667,2.04273333333,1.1828,4.57466666667,1.2032,0.932133333331,2.31253333333
315.17,1.47413333333,2.03066666667,1.0706,1.99846666667,1.201,4.6766,1.18426666667,0.958666666667,2.3474
315.54,1.59266666667,2.20993333333,1.23153333333,2.0904,1.405,4.8422,1.3198,1.15613333333,2.5384
315.91,1.54206666667,2.24193333333,1.283,2.07353333333,1.4182,4.88973333333,1.35206666667,1.22253333333,2.60906666667
316.28,1.88186666667,2.601,1.60253333333,2.3598,1.7668,5.19606666667,1.69846666667,1.53293333333,2.9686
316.64,1.96153333333,2.76846666667,1.71033333333,2.45033333333,1.8768,5.32246666667,1.79666666667,1.65786666667,3.09826666667
317.01,2.20026666667,3.0374,1.94806666667,2.69186666667,2.08513333333,5.58633333334,2.00786666667,1.868,3.3654
317.38,2.25346666667,3.1728,2.0644,2.75793333333,2.1758,5.71513333333,2.14633333333,1.9102,3.45286666667
317.75,2.05486666667,2.98693333333,1.88053333334,2.58806666667,1.90113333333,5.55733333333,2.0252,1.65733333333,3.2336
318.12,1.99473333333,2.918,1.7496,2.54033333333,1.87006666667,5.45366666667,1.9992,1.6084,3.1216
318.49,1.8724,2.89186666667,1.6862,2.42646666667,1.71173333333,5.39033333333,1.943,1.55093333333,3.051
318.85,1.6134,2.63386666667,1.4712,2.2182,1.45166666667,5.11693333333,1.7012,1.3592,2.84566666667
319.22,1.60693333333,2.63006666667,1.5052,2.29186666667,1.4598,5.06426666667,1.7554,1.33993333333,2.89066666667
319.59,1.43426666667,2.51053333333,1.30586666666,2.1722,1.2538,4.7838,1.6182,1.11286666667,2.69266666667
319.96,1.2076,2.3352,1.01193333333,1.9794,1.0906,4.55953333333,1.3972,0.860933333334,2.44613333333
320.32,1.12253333333,2.28486666667,0.971266666665,1.97513333333,1.03133333333,4.55593333333,1.42613333333,0.846466666667,2.4174
320.69,1.16526666667,2.2578,1.02113333333,2.05,1.06313333333,4.60726666667,1.44633333333,0.945133333333,2.4658
321.06,1.0362,2.0338,0.9332,1.93513333333,0.897199999999,4.49226666667,1.27853333333,0.780000000001,2.26026666667
321.43,0.869466666665,1.7846,0.6918,1.717,0.627466666667,4.2138,1.008,0.566133333333,2.08953333333
321.80,0.722000000001,1.66746666667,0.567333333334,1.68613333333,0.556333333333,4.06466666667,0.918999999999,0.497,1.95646666667
322.16,0.895266666668,1.90946666667,0.844266666666,1.86766666667,0.753266666668,4.32653333333,1.08373333333,0.621999999999,2.10693333333
