wavelength,Back_HetXanm,Belly_HetXanm,Breast_HetXanm,Crissum_HetXanm,Crown_HetXanm,DorTail_HetXanm,Patch10_HetXanm,Patch11_HetXanm,Patch12_HetXanm,Rump_HetXanm,Throat_HetXanm,WingTip_HetXanm
238.17,11.6787333333,10.5354,8.74686666667,11.1191333333,7.32360000001,4.64726666667,8.27226666666,13.6253333333,14.0876,3.24205833332,8.10226666667,5.15823333333
238.54,8.31433333334,6.84399999999,6.28639999999,8.6186,3.95440000001,2.23066666667,4.13166666666,11.5844,8.97326666667,-0.408925000008,4.71493333333,1.66046666667
238.92,6.88339999999,3.53793333333,5.06623333334,4.40453333333,0.144533333332,-0.601599999999,0.312733333328,8.0384,5.39126666667,-4.69922499999,1.80506666666,0.0723
239.29,7.08593333333,3.97353333332,6.76603333332,5.58493333334,-0.331000000008,1.08166666667,0.573800000008,8.56513333333,6.24719999999,-2.21851666666,2.49453333332,1.99783333333
239.67,6.91133333333,4.87253333332,6.75826666668,5.64746666667,-1.5494,1.44760000001,-0.713533333348,7.82873333333,4.89299999999,-2.12275833333,1.28433333333,1.2028
240.04,8.45446666665,6.35020000001,8.27736666668,6.7038,0.48413333334,4.04093333333,0.72633333334,9.5902,6.05213333334,0.228058333333,4.26426666667,3.5102
240.42,6.64966666666,5.41146666665,6.71746666667,5.10593333333,-0.237466666666,3.83360000001,0.322333333326,8.44786666665,5.81840000001,0.489749999998,3.59626666667,1.61166666667
240.79,6.87693333333,5.42046666667,6.59913333334,4.96993333334,0.660733333334,4.78980000001,1.38146666667,8.63366666667,6.57660000001,1.39079166667,4.53453333333,3.17576666667
241.17,7.33453333333,6.28666666667,7.61626666667,6.44393333333,1.99086666667,5.77619999999,3.23513333333,9.58760000001,7.51793333333,3.36123333333,5.59279999999,5.20623333333
241.54,6.98926666667,5.10146666667,7.38356666667,6.51126666667,1.8518,5.424,2.74793333333,8.7096,6.75039999999,2.28648333333,4.58793333334,4.97006666667
241.92,5.27233333334,3.769,5.78426666667,5.70819999999,1.13293333333,4.07406666667,1.11100000001,7.22206666667,5.29406666667,0.812883333331,3.68186666665,4.0306
242.29,4.28653333333,3.07066666667,4.51296666666,4.96639999999,-0.082600000002,2.9572,0.525399999994,7.02726666667,4.68826666667,-0.27575,3.20466666666,4.204
242.67,5.106,4.0174,5.12033333332,5.81893333334,1.18506666667,4.06553333333,1.6666,7.84193333333,5.94413333333,0.945325000001,4.15226666668,4.8506
243.05,6.41453333333,5.50893333335,6.05023333333,7.04966666667,2.81993333334,5.47166666666,3.55733333333,9.38366666667,7.40446666666,2.738125,5.75166666666,6.34933333333
243.42,6.62986666667,5.81953333334,5.69516666665,6.91526666666,3.13986666667,5.69073333333,3.95953333333,9.90793333333,7.37566666666,2.6289,6.0036,6.68046666667
243.80,6.69393333333,5.72733333334,6.15170000001,7.31726666666,3.45986666667,6.17013333334,4.70660000001,10.244,7.75079999999,3.07265,6.64853333335,7.5431
244.17,7.32453333333,6.00886666667,6.90673333333,8.53333333333,3.90226666667,7.06680000001,5.79546666667,11.1733333333,8.72886666666,3.551125,7.28,8.24429999999
244.55,7.60526666667,6.42339999999,7.06653333334,9.03093333333,4.28506666667,7.64886666667,6.26686666668,11.5601333333,8.54413333334,3.607,7.61400000001,9.509
244.92,8.20326666667,6.80099999999,7.48543333333,9.58873333333,4.52566666666,8.66493333331,6.07053333334,11.7716666667,8.91679999999,4.021875,7.85906666666,10.1384
245.30,8.47393333333,6.67453333333,7.21756666667,9.23493333333,4.64533333334,9.59973333333,6.02460000001,11.8034,9.35406666666,3.7763,8.18060000001,10.3447666667
245.67,8.06946666667,6.34846666667,6.47153333334,8.17053333333,4.39633333333,9.62400000001,5.22046666666,10.9907333333,9.01666666667,3.54764166667,7.80186666667,10.206
246.05,9.43733333334,7.50906666667,7.9269,9.23993333334,5.89673333333,11.3654666666,6.5812,12.2804,10.9509333333,5.33735833333,8.81213333334,11.7967333333
246.42,10.4282,8.06833333333,8.7422,9.92506666666,7.02606666666,12.3032,7.52313333333,12.6505333333,11.746,6.62398333333,9.51779999999,12.6624333333
246.79,11.0553333333,8.655,9.16186666667,9.96939999999,7.34613333333,12.9156666667,8.13139999999,13.1773333333,12.1637333333,6.97645833334,10.0808,13.4921333333
247.17,10.0892666667,7.66773333333,8.34376666669,9.39726666667,6.52006666667,12.4632666667,7.12266666667,12.5472,11.4572,6.13089166666,9.26613333334,12.6416
247.54,9.32746666665,7.19499999999,7.63580000002,8.834,6.13353333334,12.2074,6.09859999999,11.7738666667,10.573,5.43019166667,8.47039999999,11.8734
247.92,8.83566666665,6.83113333334,6.98133333333,8.50646666667,5.95999999999,11.7502666667,5.3886,11.4546666667,10.0459333333,5.07630833333,7.91093333333,11.358
248.29,8.54673333333,6.66666666667,6.9258,8.26853333333,5.8798,11.5334666667,4.8998,11.1898,9.55466666667,4.90270833333,7.43000000001,11.0813
248.67,8.903,6.69006666667,7.33713333334,8.47639999999,6.08526666666,11.744,5.03986666667,11.2797333333,9.7844,5.21863333333,7.50586666668,10.9095
249.04,8.82953333333,6.5462,7.52653333333,8.4488,6.23313333333,11.6859333333,5.2988,11.5028,9.74933333333,5.107725,7.53373333333,10.8165
249.42,8.98973333335,7.06466666667,7.97433333333,8.78293333333,6.62646666667,12.0030666667,5.42206666667,11.9022,10.0175333333,5.33440833333,7.72493333332,11.2773666667
249.79,9.5974,7.90666666666,8.87280000001,9.94100000001,7.42353333333,12.7858666667,6.33400000001,12.8662666667,10.8910666667,6.28017499999,8.79759999999,11.8653333333
250.17,8.90639999999,6.93433333334,8.17916666668,9.24366666667,6.52693333333,12.2280666667,5.2646,12.2455333333,9.97093333333,5.71260833333,8.28393333333,10.8609666667
250.54,8.92140000001,7.3022,8.5396,9.50813333334,7.00266666667,12.6976666666,5.21846666667,12.765,9.92359999999,6.02122499999,8.46326666666,10.6599
250.92,8.01646666666,6.11533333333,7.78523333333,8.8784,6.28653333333,11.597,3.86566666667,11.8060666667,8.84026666666,5.08235000001,7.6108,9.61030000001
251.29,8.30406666667,6.62753333332,8.13769999999,9.38026666667,6.82966666667,11.9048666667,4.06393333333,12.4268,9.23679999999,5.495825,7.87346666667,9.79123333333
251.66,7.83526666667,6.24800000001,8.3351,9.01726666667,6.36953333333,11.9688666667,4.24179999999,11.9621333333,9.17266666667,5.10214166667,7.68646666667,9.40903333334
252.04,7.17793333334,5.38846666667,7.75476666667,7.84793333334,5.6926,11.6476666667,4.05526666667,11.2539333333,8.75293333333,4.513,7.10193333333,8.61503333334
252.41,5.79273333334,3.857,6.20796666667,6.31266666667,4.18193333333,10.408,2.8674,9.89520000002,7.55506666667,3.049825,5.56880000001,7.3565
252.79,5.34646666666,3.007,5.46749999999,6.0946,3.70373333333,10.1283333333,2.48626666667,9.59293333333,7.18006666666,2.3909,5.0972,7.02606666667
253.16,4.09073333333,2.188,4.57743333334,5.6714,2.7148,9.43999999999,1.43426666667,8.54006666667,6.08120000001,1.79560833333,4.61780000001,6.08110000001
253.54,2.14646666667,-0.371666666666,2.62036666667,3.99686666667,0.849466666667,7.91066666667,-0.288266666665,6.40873333333,3.7618,0.060724999998,2.85166666667,3.83
253.91,1.6762,-1.3596,2.4219,3.03593333333,0.262666666664,7.23826666667,-0.865200000001,6.14913333333,2.95086666667,-0.914408333334,1.91573333334,3.341
254.28,2.07993333333,-0.688,2.75993333333,3.51133333333,0.395466666674,7.9082,-0.221333333335,6.01813333333,3.36893333333,-1.04883333333,1.87433333334,3.65379999999
254.66,1.20766666667,-1.6184,2.32703333333,2.45706666667,-1.08173333334,7.47166666667,-0.955999999999,4.58706666667,2.41506666667,-2.40978333333,1.11533333333,2.75883333333
255.03,0.089,-2.63453333333,1.52643333333,1.4328,-2.13613333333,7.09386666667,-1.61106666667,3.72053333333,1.8604,-3.06954166667,-0.053399999994,1.48633333333
255.41,-1.44266666667,-4.44133333333,0.2969,-0.263933333334,-3.52660000001,5.79913333332,-2.6874,1.9236,0.348933333334,-4.43189166667,-1.83873333334,0.108399999994
255.78,-1.72186666667,-5.01206666667,-0.351133333334,0.0481333333334,-3.50173333334,5.2814,-3.0784,1.82780000001,0.5772,-4.49868333334,-2.29913333333,0.173100000008
256.15,-1.42513333333,-4.99753333333,-0.141533333332,0.487933333333,-3.42600000001,5.78800000001,-3.1332,1.38613333333,0.8102,-4.68028333333,-2.33273333333,0.361200000006
256.53,0.0551333333326,-3.24153333333,1.2029,2.11193333333,-1.62533333333,6.94219999999,-1.49666666667,2.75486666667,1.79973333333,-2.31745,-0.303000000001,1.76306666668
256.90,0.504066666667,-1.92966666667,1.8339,2.4338,-0.938733333328,7.44006666666,-1.26033333333,3.2248,2.19906666667,-1.37659166667,0.365133333335,2.60313333333
257.28,1.5398,-0.419200000001,2.30546666667,2.4668,-0.56426666666,7.73086666667,-0.846533333333,3.99033333333,3.07133333334,-0.801166666667,0.507799999998,3.2407
257.65,2.3158,0.519266666668,2.63506666667,2.72266666667,-0.063266666666,7.50886666666,-0.561466666667,4.78606666667,3.67006666667,-0.097383333332,0.863266666666,3.75443333333
258.02,2.3878,0.7696,2.1515,2.65446666667,-0.0546,7.46680000001,-0.0484000000006,4.88486666666,4.16966666667,0.409066666665,1.09093333333,4.09696666667
258.40,2.8198,1.22766666667,2.4884,2.97893333333,0.898733333332,7.83760000001,0.523933333335,5.5674,4.70980000001,1.5461,2.0442,4.92796666666
258.77,2.83533333333,1.44453333333,2.51903333333,3.23913333333,1.2472,7.57273333333,0.776199999999,5.95780000001,5.09200000001,2.08121666667,2.31493333333,5.41709999999
259.15,3.78693333333,2.78473333333,3.561,4.2782,2.44813333333,8.40173333332,1.9726,7.07866666667,5.96573333334,3.11595,3.36306666667,6.59346666667
259.52,4.331,3.30606666667,3.82403333333,4.6894,2.73766666667,8.93373333333,2.25613333333,7.52113333334,6.26459999999,3.69811666667,3.8494,7.07026666667
259.89,4.282,3.08273333333,3.64826666667,4.24453333333,2.41166666667,8.71606666668,2.0462,7.57786666667,5.92480000001,3.55549166667,3.65846666667,6.99026666667
260.27,4.581,3.64813333333,4.04196666667,4.42286666667,2.74093333333,8.92326666666,2.2986,8.09686666668,6.15646666666,4.059275,4.01606666667,7.39156666667
260.64,4.13793333333,3.3332,3.87923333333,3.9782,2.39466666667,8.64293333333,1.9986,7.74906666667,6.10466666667,3.709325,3.51193333333,7.18243333334
261.01,3.97313333333,3.03026666667,3.6878,3.68446666667,2.14193333333,8.39833333334,1.71553333333,7.68000000001,5.89066666667,3.51666666667,3.21633333333,6.91703333333
261.39,3.4142,2.25666666667,3.14736666667,3.21053333333,1.7814,8.10533333333,1.3286,7.09326666667,5.30553333334,3.13055,2.69313333333,6.36919999999
261.76,3.73253333333,2.59313333333,3.67116666667,3.59006666667,2.02693333333,8.65380000001,1.83146666667,7.46146666666,5.58033333334,3.669475,3.0834,6.60533333333
262.13,3.35426666667,2.25133333333,3.37343333333,3.17973333333,1.6266,8.50266666665,1.34026666666,6.99833333333,5.17626666667,3.54486666667,2.7784,5.87803333334
262.51,2.3318,1.31873333333,2.441,2.19033333333,0.604000000001,7.63380000001,0.489199999999,6.06660000001,4.08253333333,2.503225,1.50993333333,4.78190000001
262.88,1.00353333334,-0.408066666667,1.0247,0.5484,-1.2544,6.569,-1.0842,4.56206666667,2.47026666667,1.14411666667,-0.2848,3.0144
263.25,-0.796533333334,-2.58886666667,-1.05273333333,-1.34666666667,-3.39966666667,5.49553333333,-2.98706666667,2.72153333333,0.715933333334,-0.249091666667,-2.295,1.03613333333
263.63,-2.55993333333,-3.78253333333,-2.22566666667,-3.0668,-4.77006666667,4.50873333333,-4.42526666667,1.35833333333,-0.559,-1.58169166667,-3.7514,-0.470233333333
264.00,-3.0532,-4.19613333333,-2.73116666667,-3.45666666667,-5.36693333334,4.11206666667,-4.87953333334,0.728333333332,-1.00833333333,-1.58535833333,-3.90486666667,-1.2746
264.37,-4.2036,-5.77273333333,-4.20076666667,-4.8668,-6.87979999999,3.1202,-5.64233333333,-0.526933333334,-2.04866666667,-2.77004166666,-5.29313333333,-3.03726666667
264.75,-4.24346666667,-5.99293333333,-4.7992,-5.21866666666,-7.40553333334,2.87226666667,-5.98093333333,-0.8038,-2.5474,-3.04735,-5.52606666667,-3.40106666667
265.12,-4.94953333333,-6.24466666667,-5.21813333333,-5.6606,-8.0776,2.74073333333,-6.0768,-1.3818,-2.7754,-3.32832500001,-5.8168,-3.87113333333
265.49,-4.333,-5.466,-4.67016666667,-5.12606666666,-7.81653333333,3.26253333333,-5.53373333334,-0.6968,-1.9314,-2.66225833333,-5.23933333334,-3.31636666667
265.87,-4.5334,-5.63893333333,-5.08343333333,-5.38326666667,-7.92226666667,3.14453333333,-5.73886666667,-1.1334,-1.89993333333,-3.04443333333,-5.43333333333,-3.26106666667
266.24,-3.7538,-4.88193333333,-4.70013333333,-4.779,-7.4748,3.5748,-5.32133333333,-0.688933333332,-1.432,-2.80699999999,-5.26713333333,-2.26743333333
266.61,-3.22613333333,-4.65366666667,-4.51243333334,-4.80533333333,-7.28886666667,3.64453333333,-5.16593333333,-0.439133333334,-1.1974,-2.58820833333,-4.90453333333,-2.02093333333
266.98,-2.25393333333,-3.42653333333,-3.71336666667,-4.13593333333,-6.33966666667,4.50313333333,-4.05033333333,0.377333333332,-0.216400000001,-1.79380833333,-3.92466666667,-1.39893333333
267.36,-1.3158,-2.45606666667,-2.5853,-3.66953333333,-5.268,4.75626666667,-3.28466666666,0.916133333335,0.404533333334,-1.03683333333,-2.90446666667,-0.679733333335
267.73,-0.721466666667,-2.2018,-2.20206666667,-2.99366666667,-4.94253333333,4.62393333333,-2.70786666667,1.0308,0.721400000001,-0.545825000001,-2.47366666667,-0.377166666668
268.10,-1.12586666666,-2.45746666667,-2.47376666667,-3.51766666667,-5.34906666667,4.40566666667,-3.0506,0.406399999999,0.364266666667,-0.898108333333,-3.19553333333,-0.689166666667
268.48,-1.26693333333,-2.55226666667,-2.5088,-3.377,-5.40446666666,4.082,-3.50133333333,0.119799999999,0.1704,-0.996858333335,-3.26193333333,-0.615033333332
268.85,-1.83973333333,-2.96006666667,-2.89163333333,-3.816,-5.96986666667,3.51546666667,-4.07106666667,-0.523666666669,-0.286933333333,-1.491875,-3.6112,-1.32723333333
269.22,-2.00673333333,-3.49833333333,-3.4441,-4.3254,-6.0566,2.7842,-4.53333333333,-1.1388,-0.768333333334,-1.74523333333,-3.887,-1.4442
269.59,-2.05566666667,-3.51026666667,-3.5522,-4.3634,-5.76033333333,2.46253333333,-4.5534,-1.0522,-0.795800000001,-1.48314166667,-3.8418,-1.2334
269.97,-2.28266666667,-3.74546666667,-3.85116666667,-4.6128,-5.78633333334,2.03226666667,-4.85866666667,-1.0054,-0.837133333333,-1.45736666667,-4.0518,-1.2816
270.34,-2.21813333333,-3.66766666667,-3.31866666667,-4.2648,-5.3134,2.09706666667,-4.56153333333,-0.551333333334,-0.442666666667,-0.960225,-3.58813333333,-0.877099999998
270.71,-1.869,-3.45613333333,-2.9105,-3.65353333333,-4.80973333333,2.34833333333,-4.05646666667,-0.096666666668,0.193466666666,-0.440258333333,-3.16613333333,-0.219666666666
271.09,-0.831000000001,-2.489,-1.84,-2.4162,-3.35053333333,3.15533333333,-3.03273333333,1.076,1.20233333333,0.6045,-1.90693333333,1.0722
271.46,-0.567533333333,-2.24073333334,-1.60263333333,-1.81786666667,-3.07186666667,3.49093333333,-2.91606666667,1.59153333333,1.55453333333,0.864383333333,-1.55426666667,1.64353333333
271.83,0.00746666666666,-1.68013333333,-1.26013333333,-1.3204,-2.5168,4.1426,-2.56046666667,2.2186,2.09866666667,1.35605833333,-0.931133333334,2.08033333333
272.20,0.204066666667,-1.49233333333,-1.0244,-1.02793333333,-2.09433333333,4.29786666667,-2.24213333333,2.46386666667,2.4392,1.582875,-0.531533333335,2.1278
272.58,0.113866666667,-1.7184,-1.14396666667,-1.39066666667,-2.18433333333,4.29966666667,-2.35326666667,2.30846666667,2.44653333334,1.45966666667,-0.600266666667,1.9598
272.95,0.9904,-0.9766,-0.539433333334,-0.680666666665,-1.16733333333,5.2408,-1.57233333333,3.22606666667,3.39273333333,2.16224166667,0.224800000001,2.94716666667
273.32,1.10053333333,-0.494466666668,-0.218366666667,-0.470600000001,-0.931199999998,5.64433333333,-1.3272,3.562,3.74793333333,2.38065,0.274333333332,3.115
273.69,1.2896,-0.481133333332,-0.126266666667,-0.528866666667,-0.955399999999,5.69766666667,-1.40566666667,3.36066666667,3.82113333333,2.06211666667,0.256000000001,3.08606666667
274.06,1.12606666667,-0.446866666667,-0.220133333334,-0.5266,-1.07426666667,5.68606666667,-1.3582,3.18073333333,3.73873333333,1.94525,0.239066666666,3.07516666667
274.44,1.07393333333,-0.591933333334,-0.531666666668,-0.779799999999,-1.17333333333,5.57493333333,-1.38573333333,2.82106666667,3.5372,1.780075,0.162866666669,2.81403333333
274.81,1.0594,-0.115533333332,-0.442866666666,-0.6182,-0.921999999998,5.68326666667,-1.33406666667,2.8778,3.4742,1.82043333333,0.372399999999,2.79283333333
275.18,0.665466666667,-0.293866666667,-0.868133333333,-0.903533333335,-1.305,5.32806666667,-1.83286666667,2.30526666667,3.101,1.47706666667,-0.044466666666,2.45216666667
275.55,0.364066666668,-0.731799999998,-1.41763333333,-1.59753333334,-1.8084,4.8276,-1.931,1.80073333333,2.70506666667,1.07143333333,-0.563266666666,1.8449
275.93,-0.035133333334,-1.15526666667,-1.7662,-2.053,-2.22473333333,4.37146666667,-2.25606666667,1.45593333333,2.217,0.493741666669,-1.11233333333,1.5184
276.30,-0.088200000002,-1.23946666667,-2.27846666667,-2.2504,-2.51493333333,4.2198,-2.53506666667,1.3118,2.14206666667,0.201033333333,-1.40386666667,1.67476666667
276.67,0.106000000001,-1.04986666667,-2.3243,-1.96486666667,-2.27933333334,4.25633333333,-2.3244,1.4706,2.33253333333,0.312058333333,-1.1602,1.91776666667
277.04,-0.396933333335,-1.58733333333,-2.92183333333,-2.34326666667,-2.84046666667,3.53373333333,-2.68593333333,0.860466666667,1.8922,-0.134291666667,-1.70833333333,1.17583333334
277.41,-0.836533333334,-2.52646666667,-3.60303333333,-2.76013333333,-3.58393333333,2.675,-3.42673333333,0.165666666666,1.29093333333,-0.800941666666,-2.2378,0.660299999999
277.79,-0.980133333334,-2.9278,-3.71773333333,-2.97,-3.7262,2.40386666667,-3.35466666667,-0.029666666668,1.16586666667,-0.824375000001,-2.1124,0.815366666666
278.16,-1.11673333333,-3.07613333333,-3.91923333333,-3.3374,-3.94846666667,2.29673333333,-3.69166666667,-0.429933333334,1.14626666667,-1.05774166667,-2.41893333333,0.455100000001
278.53,-0.908533333333,-2.93706666667,-3.62576666667,-3.07826666667,-3.70026666667,2.31893333333,-3.49313333333,-0.248866666666,1.4354,-0.766425000001,-2.28586666667,0.645133333333
278.90,-0.780733333333,-2.9616,-3.3808,-3.15573333333,-3.65566666667,2.22213333333,-3.4118,-0.355266666666,1.6686,-0.591191666667,-2.2512,0.859066666666
279.27,-1.86933333333,-4.09026666667,-4.41693333333,-4.3754,-4.80153333333,0.831199999999,-4.49953333333,-1.48046666667,0.624466666666,-1.80935,-3.4286,-0.192333333334
279.64,-1.66766666667,-3.70993333333,-4.02213333333,-3.78233333333,-4.35046666667,0.926533333333,-4.278,-1.3254,1.0352,-1.70088333333,-3.271,0.0423333333334
280.02,-0.970933333333,-2.83406666667,-2.95993333333,-2.8734,-3.41193333333,1.5134,-3.3726,-0.365533333334,1.9222,-0.875575000001,-2.28386666667,1.0397
280.39,-0.362933333333,-2.14793333333,-1.92476666667,-2.1782,-2.52593333333,1.86433333333,-2.65453333333,0.351733333333,2.4768,-0.219758333334,-1.46713333333,1.5958
280.76,0.308866666666,-1.22853333333,-1.00146666667,-1.37766666667,-1.65753333333,2.64273333333,-1.85026666667,1.27593333333,3.09333333333,0.441533333335,-0.752400000002,2.43543333333
281.13,0.649466666667,-0.751266666667,-0.356233333333,-0.888200000001,-0.930333333335,2.8472,-1.4112,1.70626666667,3.45806666666,0.844308333333,-0.224600000001,3.18053333333
281.50,1.35713333333,0.0609999999986,0.38,-0.1968,-0.0849333333334,3.5454,-0.573266666667,2.42233333333,4.17626666667,1.496075,0.637866666667,3.8472
281.87,1.69006666667,0.575399999999,0.876566666667,0.362666666666,0.362666666668,3.992,-0.279466666667,2.98066666667,4.64393333333,1.95491666667,0.924733333332,3.9455
