wavelength,Back_TanXagf,Belly_TanXagf,Breast_TanXagf,Crissum_TanXagf,Crown_TanXagf,DorTail_TanXagf,Patch10_TanXagf,Patch11_TanXagf,Patch12_TanXagf,Rump_TanXagf,Throat_TanXagf,WingTip_TanXagf
240.04,1.91677777778,2.16544444444,6.14144444445,-0.674777777777,-2.69811111111,0.692333333333,-2.23644444444,-2.66233333333,2.05911111111,3.37233333333,-0.63888888889,-3.12377777778
240.42,3.57755555556,2.38511111111,5.49733333333,1.80333333333,-2.03611111111,2.34161111111,-0.727111111113,-0.901666666666,2.70511111111,5.00288888889,0.378111111113,-0.05811111111
240.79,4.91411111111,3.09855555555,6.65711111111,2.78388888889,0.0968888888889,3.95772222222,1.08922222222,-0.556888888888,3.60677777778,5.27711111111,1.59777777778,2.17855555555
241.17,7.72066666667,4.77944444444,8.76233333332,3.86033333333,2.57355555555,6.43394444444,2.982,1.02122222222,6.16844444444,6.65844444444,2.98188888889,4.49344444444
241.54,8.67888888888,5.28433333333,9.32633333332,4.60177777778,3.84944444444,7.46288888889,4.462,2.18711111111,7.419,7.68144444443,3.307,4.777
241.92,9.03444444447,6.07477777778,9.65422222221,4.215,4.27688888889,7.90322222223,4.525,2.464,8.2288888889,7.09744444444,4.07555555555,5.99733333333
242.29,9.65844444447,6.89077777778,10.0041111111,4.63544444444,5.38277777778,8.29549999999,5.61788888889,3.30722222222,9.38155555553,7.33344444445,5.43777777778,7.01533333334
242.67,8.64766666667,6.17144444444,8.97188888889,4.35644444445,4.51188888889,7.656,5.04344444445,2.68377777778,8.20688888889,6.729,4.70633333333,6.26222222222
243.05,8.5078888889,5.80477777778,8.80655555557,4.02344444445,4.11055555556,7.68555555555,4.38466666667,2.34177777778,7.28699999999,6.12855555555,4.148,5.91677777778
243.42,9.34711111111,6.57544444444,10.1031111111,4.94366666667,5.13577777778,8.62116666667,5.24355555555,3.036,8.41144444444,6.97155555556,4.53566666667,6.77933333333
243.80,9.52722222221,6.68777777778,10.3014444445,4.86911111111,5.29155555556,8.35972222221,5.42066666667,3.34377777778,9.16344444447,6.852,4.388,7.05155555556
244.17,10.7222222222,7.71266666667,10.6878888889,5.72144444445,5.98477777778,9.09722222223,6.08777777778,4.05066666667,10.3557777778,7.2091111111,4.87455555555,7.518
244.55,11.2225555555,8.33900000001,11.3114444444,6.06755555556,6.53522222222,9.59116666668,6.90288888889,4.90977777778,10.7548888889,7.30366666667,5.56655555556,8.32766666667
244.92,11.0364444444,8.12533333332,11.3138888889,5.99277777778,6.42988888889,9.42105555554,6.67522222222,4.81955555555,11.5271111111,7.53888888888,5.833,8.47733333333
245.30,10.232,7.75377777779,10.7114444445,5.31566666667,5.74533333333,8.87788888889,6.40477777778,4.26655555556,11.081,7.01433333335,6.05522222222,8.38344444444
245.67,10.1018888889,7.93766666668,11.1564444444,5.91011111111,6.04655555555,9.10177777778,6.31922222222,4.48266666667,11.3201111111,7.04666666668,6.60111111111,8.70144444444
246.05,10.5167777778,8.0981111111,11.6642222222,6.59577777778,6.65366666667,9.50533333332,6.71955555556,5.10155555555,11.8787777778,7.46244444445,7.05811111111,9.23733333334
246.42,10.3265555556,8.20955555556,11.1645555556,6.88433333333,6.58733333333,9.63377777777,6.67111111111,5.034,12.086,7.34133333334,6.69422222222,9.37477777777
246.79,10.62,8.44555555557,11.4267777778,7.11977777778,6.92344444444,9.95711111112,7.06366666667,5.53455555555,12.6401111111,7.688,6.89522222222,9.91866666667
247.17,10.6518888889,8.17911111112,11.4128888889,7.33966666666,7.15577777778,9.842,7.24777777778,5.621,12.6982222222,7.86433333333,7.03144444444,10.1012222222
247.54,10.7487777778,8.31777777777,11.4797777778,7.53666666667,7.34277777778,9.99261111112,7.44911111111,5.943,12.7297777778,8.01155555557,7.38655555556,10.5486666667
247.92,11.0273333333,8.39466666668,11.5538888889,7.563,7.40144444445,10.2882777778,7.79055555556,6.091,12.7027777778,8.47244444445,7.551,10.776
248.29,10.7294444445,8.17477777778,11.4868888889,7.23511111111,7.30566666667,10.2800555556,7.88711111111,6.26611111111,12.6441111111,8.49177777778,7.73422222222,10.9642222222
248.67,10.5361111111,8.10511111111,11.4905555555,6.86011111111,7.10311111111,10.026,7.54166666667,6.10111111111,12.5578888889,8.57344444445,7.68433333333,10.5954444444
249.04,10.3952222222,8.29655555555,11.3314444444,6.68133333333,7.08511111111,9.90572222221,7.56222222222,6.04488888889,12.0656666667,8.52933333333,7.752,10.5542222222
249.42,11.0215555555,8.67255555557,11.7894444444,7.02111111111,7.68033333333,10.4200555555,8.04533333334,6.57955555555,12.3781111111,8.94766666668,7.96222222222,10.9704444444
249.79,10.8413333333,8.19155555555,11.3534444445,6.01211111111,7.13311111111,9.80333333333,7.97699999999,6.19888888889,11.7337777778,8.5098888889,7.49955555555,10.599
250.17,11.0065555556,8.7108888889,11.4401111111,6.02655555556,7.09588888889,10.1539444444,8.15755555556,6.58,11.6793333333,8.71855555554,7.55955555555,10.7298888889
250.54,10.8537777778,8.19855555554,11.3685555555,5.42311111111,6.61344444444,9.80761111111,7.62733333333,6.52488888889,11.3683333333,8.51233333333,7.46644444445,10.4272222222
250.92,10.7081111111,8.47044444444,11.3512222222,4.95544444445,6.60144444445,9.65355555557,7.22755555556,6.36133333334,11.3854444444,8.75344444446,7.47611111111,10.2195555556
251.29,10.1888888889,7.90588888889,10.7081111111,3.82311111111,6.06155555556,9.05172222222,6.321,5.72122222222,10.9141111111,8.39833333333,7.15388888889,9.50844444444
251.66,8.88333333332,6.39577777778,9.49599999999,2.47844444444,4.62266666667,7.78805555556,4.72477777778,4.45555555556,9.44044444443,7.48166666667,6.43277777778,8.02
252.04,8.81433333333,6.11555555556,9.54155555555,2.63177777778,4.29711111111,7.48888888889,3.96211111111,4.37366666667,9.35011111111,7.33077777778,6.49822222222,7.723
252.41,8.64199999999,5.61866666667,9.36133333332,2.64411111111,3.89811111111,6.78538888889,3.29555555556,3.69377777778,8.66155555556,6.83388888889,6.10477777778,7.174
252.79,8.68677777778,5.53566666667,8.89266666667,2.69933333333,3.74955555556,6.93966666667,3.38633333333,3.53355555556,8.2548888889,6.41922222222,5.93855555555,7.05733333333
253.16,9.36444444443,5.78255555556,9.46311111111,2.911,4.026,7.58844444444,3.72,4.26288888889,8.9797777778,6.55222222222,6.36455555556,7.51922222222
253.54,9.20422222223,5.60055555556,9.11444444444,3.12477777778,3.95333333333,7.3475,3.53411111111,4.21266666667,9.07466666667,6.40888888889,6.22933333333,7.50733333333
253.91,9.46944444443,6.63666666667,9.78966666666,4.44444444445,4.88477777778,8.118,4.21422222222,5.12511111111,9.9902222222,7.09722222222,6.887,8.40866666667
254.28,8.67644444444,6.12811111111,9.30577777779,4.01344444445,4.41555555556,7.36083333333,4.08533333334,4.498,9.56355555553,6.76777777778,6.293,7.76822222222
254.66,8.54044444444,6.49033333333,9.37955555557,4.27033333333,4.49333333333,7.87122222222,4.35522222222,4.69522222222,9.0611111111,6.98977777778,6.671,7.81822222222
255.03,8.70544444444,6.44533333333,9.16399999999,4.733,4.48688888889,7.95561111111,4.431,4.93455555556,8.71655555553,6.88155555556,6.91522222222,7.88866666666
255.41,8.74599999999,7.09511111111,9.23777777779,5.69011111111,4.44911111111,8.14322222221,4.64822222222,5.421,8.5118888889,7.10688888889,7.142,8.52366666668
255.78,10.6044444445,9.2258888889,10.4983333333,7.27011111111,6.40988888889,9.5085,6.10333333333,7.29355555555,10.2158888889,8.4011111111,7.95322222222,10.1213333333
256.15,10.7352222222,9.88955555554,10.8762222222,7.92799999999,7.35255555556,10.1009444445,7.02388888889,7.83422222222,10.6413333333,8.36277777778,8.02188888889,10.4535555556
256.53,11.7205555556,10.8063333333,11.8496666667,8.59122222221,8.53255555556,11.6149444445,7.89966666666,8.49744444444,11.7674444445,9.5168888889,8.41544444444,11.2165555555
256.90,11.5533333333,10.8125555555,12.2276666666,9.04355555557,8.66777777778,11.3212777778,8.19233333334,8.54611111111,12.2277777778,9.88388888887,8.57944444444,11.3874444444
257.28,11.3958888889,10.43,11.7616666667,9.1388888889,8.63066666667,11.0907222222,8.13255555556,8.29511111111,12.3208888889,9.86077777778,8.31555555556,11.0705555556
257.65,11.1022222222,9.92122222223,11.6298888889,8.52566666667,7.971,10.8068888889,7.72944444445,7.90822222222,11.8356666667,9.67966666669,8.09622222222,10.8157777778
258.02,10.9936666667,9.24888888888,11.1895555555,7.79355555556,7.51166666667,10.5908333333,7.12055555556,7.46466666667,11.7212222222,9.64011111112,7.75444444444,10.5946666667
258.40,11.3555555556,9.3198888889,11.3754444444,8.30866666667,7.93188888889,11.0449444445,7.29733333334,7.69366666667,12.1953333333,10.0403333333,8.13666666666,11.098
258.77,10.9557777778,8.96011111111,11.2721111111,7.994,7.75822222222,10.5128888889,7.29244444444,7.074,11.9508888889,9.73088888889,7.74677777778,10.8234444445
259.15,10.8506666666,8.72977777777,11.3821111111,7.97333333334,7.728,10.4417777778,7.268,6.99711111111,12.1384444444,9.84900000001,7.866,10.7688888889
259.52,10.4283333333,8.20244444445,11.0876666667,7.32788888889,7.34211111111,10.0215,6.88822222222,6.52344444444,11.8594444444,9.40433333333,7.43077777778,10.2506666667
259.89,10.1718888889,8.00622222222,11.2371111111,7.119,7.167,9.95411111111,6.88855555556,6.32744444444,11.7678888889,9.43677777779,7.51044444444,10.2283333333
260.27,10.5044444444,8.11166666667,11.4207777778,7.12433333333,7.37955555555,10.2428888889,7.00722222222,6.501,12.1067777778,9.85188888888,7.79366666667,10.5044444445
260.64,10.2836666667,7.98355555556,11.2612222222,6.96933333333,7.07477777778,9.97311111111,6.88411111111,6.49055555556,11.8736666667,9.74400000001,7.86566666667,10.2551111111
261.01,10.1745555555,7.853,11.1393333333,6.86777777778,6.98888888889,9.90194444444,6.71833333333,6.28622222222,11.6762222222,9.54466666668,7.78011111111,10.0613333334
261.39,9.94677777778,7.64211111111,11.0458888889,6.714,6.72222222222,9.73305555554,6.50622222222,5.871,11.51,9.2708888889,7.53222222222,9.98744444443
261.76,9.91233333332,7.77888888889,11.0314444444,6.91155555555,6.85677777778,9.95638888888,6.71433333333,5.91388888889,11.614,9.36755555557,7.54844444444,10.0841111111
262.13,9.90944444444,7.82277777778,11.0362222222,7.13588888889,6.93766666667,9.91600000001,6.75311111111,6.00455555556,11.569,9.24877777778,7.40877777778,10.1602222222
262.51,9.43677777778,7.32111111111,10.5403333333,6.48133333333,6.35188888889,9.22088888888,6.08322222222,5.30144444445,10.9433333333,8.72188888889,6.93733333333,9.65744444447
262.88,9.48088888888,6.88511111111,10.172,6.09366666667,6.20977777778,8.94016666668,5.48166666667,4.90144444444,10.6942222222,8.46788888888,6.75333333333,9.40688888888
263.25,9.17566666665,6.40077777778,9.99766666669,5.86444444444,5.82366666667,8.51983333333,4.98433333333,4.20877777778,9.98,7.92822222222,6.20833333333,9.1581111111
263.63,9.13033333332,5.99966666667,9.71822222221,5.776,5.45,8.16216666667,4.60033333333,3.71844444444,9.6098888889,7.57133333333,5.80155555556,8.98977777777
264.00,8.70500000001,5.01566666667,8.78233333333,4.93844444445,4.22288888889,7.23538888889,3.57055555555,2.48311111111,8.7471111111,6.58677777778,4.78388888889,8.10866666667
264.37,7.80788888888,4.40933333333,7.78588888889,4.44577777778,3.29588888889,6.4565,2.86388888889,1.72866666667,7.69777777778,5.79366666667,4.02855555555,7.66866666667
264.75,7.49944444445,3.999,7.44711111111,4.11077777778,3.21711111111,5.88688888889,2.36811111111,1.34811111111,7.58866666667,5.18311111111,3.46277777778,7.77477777778
265.12,7.72111111111,3.90455555556,7.35355555556,4.37544444444,3.41944444444,6.20633333333,2.41911111111,1.63977777778,7.75066666667,5.38266666667,3.57388888889,8.25788888889
265.49,8.08988888888,4.33844444444,7.63155555556,4.71777777778,3.83044444444,6.36111111111,2.92822222222,2.29811111111,7.911,6.04955555555,3.98055555556,8.49077777778
265.87,8.62833333333,5.08311111111,8.235,5.17277777778,4.26922222222,6.53816666667,3.35211111111,2.95177777778,8.75922222221,6.86933333333,4.83477777778,8.65577777778
266.24,8.50066666668,5.20766666667,8.36133333333,5.168,4.33311111111,6.78127777778,3.51811111111,2.80922222222,8.89811111112,6.99,5.23422222222,8.65966666666
266.61,8.79211111111,5.84855555556,8.87477777777,5.88044444444,4.82288888889,7.58483333333,4.14755555555,3.38944444444,9.34644444443,7.65799999999,5.98233333333,9.12977777778
266.98,9.02966666664,6.42933333333,9.35100000001,6.39855555555,5.02766666667,7.91816666667,4.78055555556,3.94655555555,9.97488888887,8.10944444445,6.25655555555,9.51155555554
267.36,9.54588888889,7.25211111111,9.7611111111,6.67866666667,5.62711111111,8.51538888889,5.53744444444,4.56388888889,10.7886666667,8.6738888889,6.72644444445,10.036
267.73,10.6083333334,8.528,11.0877777778,7.88666666667,7.10666666667,10.0073333333,6.968,6.02622222222,12.1626666667,10.2384444444,8.112,11.348
268.10,11.0267777778,9.37433333334,11.7237777778,8.57655555556,7.97522222222,10.8807777778,7.77844444445,6.99155555556,12.9095555556,10.8975555556,9.01488888889,12.0441111111
268.48,10.9063333333,9.15688888889,11.604,8.35422222222,8.08288888889,10.6101666667,7.75066666667,6.77644444444,12.7444444444,10.6515555556,8.86355555555,11.7476666667
268.85,11.0564444444,9.45977777777,11.7672222222,8.63411111111,8.12,10.6818333333,8.13655555556,6.87322222222,13.107,10.8324444445,9.08244444444,11.8218888889
269.22,11.1218888889,9.51922222222,11.8666666667,8.54788888888,8.08388888889,10.6768333333,8.305,6.83733333333,13.1832222222,10.9437777778,9.08733333333,11.7154444444
269.59,10.9308888889,9.17166666665,11.7256666666,8.17033333333,7.76777777778,10.4595555556,8.14933333333,6.55977777778,12.7693333333,10.6873333333,8.92277777778,11.3283333333
269.97,10.4885555556,8.553,11.4458888889,7.86766666667,7.50155555556,10.2506666667,7.79966666667,6.17288888889,12.1992222222,10.2375555556,8.50066666667,11.1005555555
270.34,10.4527777778,8.50833333333,11.4095555556,7.75222222222,7.27377777778,9.9641111111,7.82411111111,6.11633333333,12.1401111111,10.2416666667,8.40011111111,10.8642222222
270.71,10.2674444445,8.21777777778,11.4477777778,7.33877777778,7.12777777778,9.7273888889,7.801,5.96244444444,12.0654444444,9.97066666665,8.19277777778,10.6942222222
271.09,10.044,7.95333333333,11.2086666667,6.97366666667,7.19322222222,9.75388888888,7.51955555555,5.84788888889,11.8127777778,9.69300000001,8.03122222222,10.3898888889
271.46,9.46933333334,7.37588888889,10.6688888889,6.41644444444,6.59044444444,9.25055555554,7.15488888889,5.59344444444,11.229,9.10244444445,7.74777777778,9.89744444446
271.83,8.65022222223,6.72633333333,9.89455555554,5.75755555556,5.81711111111,8.4871111111,6.44633333333,4.87588888889,10.6197777778,8.23222222222,7.13033333333,9.16899999999
272.20,8.34444444444,6.32244444444,9.51022222223,5.55111111111,5.56911111111,8.12705555556,6.03077777778,4.48388888889,10.2862222222,7.87355555556,6.65866666666,8.85122222222
272.58,8.21222222222,6.206,9.65055555554,5.41122222222,5.429,8.09011111111,5.935,4.51022222222,10.272,7.71955555556,6.60533333333,8.856
272.95,8.20022222222,6.05544444444,9.59177777778,5.31111111111,5.38144444444,8.19133333332,5.86166666667,4.50077777778,10.1333333333,7.72455555556,6.575,8.75944444444
273.32,8.03044444445,6.03833333333,9.59500000002,5.30644444444,5.43877777778,8.04811111111,5.61955555555,4.41622222222,10.124,7.60711111111,6.47444444445,8.62088888889
273.69,8.17411111111,6.27988888889,9.72955555556,5.68266666667,5.57133333333,8.31422222222,5.62011111111,4.63511111111,10.4202222222,7.66144444444,6.583,9.01644444444
274.06,8.09888888889,6.17844444445,9.52566666667,5.44477777778,5.36311111111,8.00155555556,5.47622222222,4.52511111111,10.2188888889,7.42855555556,6.54522222222,8.90966666667
274.44,8.12288888889,6.08288888889,9.495,5.43811111111,5.53955555556,8.14122222222,5.35988888889,4.58177777778,10.0795555555,7.24311111111,6.54322222222,8.93311111111
274.81,8.41433333333,6.30955555555,9.57011111111,5.59077777778,5.71322222222,8.11144444444,5.46388888889,4.90477777778,10.3593333333,7.36677777778,6.48811111111,9.01111111111
275.18,8.44077777778,6.60177777778,9.78311111111,5.78977777778,5.57466666667,8.07072222222,5.74655555556,5.02522222222,10.3422222222,7.49988888889,6.47288888889,9.15244444443
275.55,8.65466666668,6.85755555556,9.90488888889,6.04055555555,5.883,8.36416666667,5.73022222222,5.11988888889,10.338,7.71911111111,6.518,9.37333333332
275.93,8.87866666666,6.974,9.89655555558,6.04677777778,5.98144444444,8.52861111111,5.79477777778,5.12977777778,10.2645555556,7.66944444445,6.48033333333,9.36255555557
276.30,8.91133333333,7.06144444444,9.93933333334,5.89977777778,6.03888888889,8.64677777778,5.87433333333,5.23188888889,10.1862222222,7.62144444445,6.50122222222,9.39466666664
276.67,8.87033333335,7.36788888889,10.0836666666,6.31966666667,5.95822222222,8.74377777777,6.03044444444,5.163,10.2695555556,7.77566666667,6.454,9.3658888889
277.04,8.00944444445,6.92455555556,9.45233333332,5.624,5.51355555556,8.10683333333,5.49766666667,4.60244444444,9.81044444443,7.11422222222,5.82388888889,8.97311111111
277.41,8.45677777779,7.31833333333,9.75777777776,5.89144444444,5.73911111111,8.48016666667,6.20622222222,5.02566666667,10.1303333333,7.47544444445,6.39488888889,9.31688888889
277.79,8.77844444444,7.67011111111,10.0394444445,6.115,6.33044444444,8.58955555556,6.614,5.31644444444,10.6958888889,7.87488888889,6.84011111111,9.6508888889
