wavelength,Back_DigMysm,Belly_DigMysm,Breast_DigMysm,Crissum_DigMysm,Crown_DigMysm,DorTail_DigMysm,Patch10_DigMysm,Patch11_DigMysm,Patch12_DigMysm,Rump_DigMysm,Throat_DigMysm,WingTip_DigMysm
617.95,9.3284,7.72373333333,7.38393333333,21.3298666667,5.57126666666,10.7710666667,47.4694666667,14.2948666667,50.0223333333,12.5702666667,18.6686666667,10.5605333333
618.28,9.29799999999,7.70613333333,7.39786666667,21.3282666667,5.5552,10.7466666667,47.4369333333,14.3128,49.9804666667,12.558,18.6565666667,10.5613333333
618.62,9.38320000001,7.70426666667,7.45773333333,21.4064,5.5594,10.8007333333,47.4802,14.4144,50.0561333333,12.6121333333,18.6868,10.6302666667
618.95,9.40893333334,7.64613333333,7.455,21.4244,5.55966666667,10.8271333333,47.5119333333,14.4682,50.0555333333,12.6038666667,18.6926666667,10.6272
619.28,9.4172,7.64026666667,7.45533333333,21.4930666667,5.54213333333,10.8992666667,47.5598,14.5267333333,50.1142,12.6324,18.6821666667,10.6434
619.62,9.34553333334,7.59146666667,7.37033333333,21.4834,5.4904,10.8901333333,47.5489333333,14.5058666667,50.1355333333,12.6185333333,18.6644,10.6038
619.95,9.41640000001,7.64653333333,7.41133333333,21.56,5.534,10.9446,47.6418,14.5837333333,50.1693333333,12.7020666667,18.7286666667,10.6648666667
620.28,9.4454,7.7104,7.48033333334,21.5935333333,5.56046666667,10.9816666667,47.6542,14.6201333333,50.2158666667,12.7611333333,18.7726,10.7114666667
620.62,9.55813333333,7.81133333333,7.58793333333,21.7226666667,5.66826666667,11.0858,47.7574,14.7305333333,50.3262666667,12.8438,18.8688333333,10.8181333333
620.95,9.64520000001,7.92966666667,7.68506666667,21.8779333333,5.76566666667,11.1582666667,47.8428666667,14.8124666667,50.4700666667,12.9302666667,18.9329,10.8931333333
621.28,9.81646666667,8.06273333333,7.76866666667,22.0400666667,5.89433333333,11.3097333333,48.0018,14.9652,50.5905333333,13.0808666667,19.0621,11.0299333334
621.62,9.84086666667,8.00273333333,7.7928,22.0978,5.9162,11.3386,48.0931333333,15.0043333333,50.6919333333,13.0960666667,19.0953,11.0666666667
621.95,9.89313333333,8.02166666667,7.8638,22.1914,5.9606,11.4037333333,48.1728666667,15.0411333333,50.8526,13.1721333333,19.1418333333,11.0986
622.28,9.83893333334,7.97006666667,7.8276,22.1848666667,5.9388,11.3666666667,48.2262666667,15.0191333333,50.9118666667,13.1534,19.1380333333,11.0496666667
622.62,9.89866666666,8.02,7.8876,22.2732666667,6.01353333333,11.446,48.2767333333,15.0726,51.0206,13.2989333333,19.1904333333,11.1208666667
622.95,9.99993333333,8.14173333333,8.01146666667,22.4224,6.1206,11.521,48.3873333333,15.1776666667,51.1076666667,13.3961333333,19.2447,11.2324
623.28,10.0831333333,8.21193333333,8.12673333333,22.5409333333,6.2052,11.5776,48.4698666667,15.2724666667,51.1328,13.4922,19.2867,11.3493333333
623.62,10.1285333333,8.2524,8.14986666667,22.6585333333,6.2222,11.6576,48.6362,15.338,51.3159333333,13.5449333333,19.3552666667,11.3630666666
623.95,10.1144,8.2146,8.12353333333,22.75,6.23906666667,11.6430666667,48.6152,15.3466666667,51.2273333334,13.5173333333,19.3448,11.3494666667
624.28,10.0986,8.15006666667,8.10653333333,22.8204,6.2078,11.6684666667,48.6802,15.4043333333,51.2884666667,13.5386666667,19.3743666667,11.3580666666
624.62,10.0131333333,8.08813333333,8.06206666666,22.7840666667,6.11106666667,11.6272,48.7012666667,15.4339333333,51.2656666667,13.4782,19.3519666667,11.3409333333
624.95,9.9292,8.05326666667,8.01993333333,22.7788666667,6.05026666667,11.5901333333,48.6518666666,15.3571333333,51.2234666667,13.4149333333,19.2963,11.3084666667
625.28,9.89959999999,8.08853333333,8.04186666667,22.8282,6.0072,11.6076666667,48.691,15.3808666667,51.2546666667,13.4465333333,19.3186,11.2793333333
625.61,9.84826666667,7.9972,7.95766666667,22.8112666667,5.92593333333,11.5470666667,48.6294666666,15.3402666667,51.1818666667,13.3656666667,19.2475666667,11.2455333333
625.95,9.75920000001,7.94786666667,7.87066666667,22.799,5.8298,11.4721333333,48.5854666667,15.2509333333,51.1553333333,13.259,19.1831666667,11.1930666667
626.28,9.68326666667,7.8788,7.8044,22.7514,5.71193333333,11.4166,48.4602,15.1746,51.0118666667,13.1204666666,19.0737,11.0795333333
626.61,9.66473333333,7.7876,7.7532,22.7485333333,5.67206666667,11.3733333333,48.4539333333,15.184,51.051,13.1147333333,19.0865666667,11.0254666667
626.94,9.64186666667,7.76793333333,7.72953333333,22.7456,5.66993333333,11.3504,48.4276,15.1762,51.0137333333,13.0858,19.0727,10.9692666667
627.28,9.57753333333,7.71413333333,7.7052,22.7110666667,5.66006666667,11.321,48.3406,15.1691333333,50.9308,13.0125333333,19.0283666667,10.9566
627.61,9.56073333333,7.732,7.6846,22.7466666667,5.63046666667,11.3320666667,48.4054,15.2079333333,51.054,13.0192,19.0653333333,10.9549333333
627.94,9.60166666667,7.78206666667,7.74946666667,22.7638666667,5.64526666666,11.3443333333,48.4318,15.2562,51.0480666666,12.9996666667,19.0826333333,10.9845333333
628.27,9.74773333334,7.85593333333,7.82893333333,22.9066,5.73466666667,11.4202,48.4855333333,15.3477333333,51.1174,13.1073333333,19.1506333333,11.0842666667
628.61,9.75706666666,7.864,7.86853333333,22.9511333333,5.76606666667,11.4403333333,48.4683333333,15.4028,51.069,13.1292666667,19.1539,11.0857333333
628.94,9.79693333333,7.85233333333,7.873,22.9946,5.77726666667,11.466,48.4319333333,15.4347333333,51.0444666667,13.1593333333,19.1532666667,11.1326
629.27,9.80860000001,7.88866666667,7.86173333333,23.0534,5.78706666667,11.474,48.4890666667,15.4970666666,51.1185333333,13.164,19.2132333333,11.1270666667
629.60,9.87926666667,7.9596,7.94726666667,23.1515333333,5.86326666667,11.5747333333,48.5074,15.6028,51.1592666667,13.2539333334,19.2774,11.2004
629.94,9.89179999999,7.967,7.98606666667,23.2148,5.9292,11.59,48.6466666667,15.6586666667,51.3133333333,13.3188666667,19.3576666667,11.2445333333
630.27,9.99953333334,8.09233333333,8.1232,23.3149333333,6.03966666667,11.6818,48.7128,15.7734,51.3687333333,13.4078,19.4567333333,11.4019333333
630.60,10.0146666667,8.06073333333,8.13293333333,23.3884,6.02513333333,11.6768666667,48.8195333333,15.8409333333,51.4480666667,13.4253333333,19.4992333333,11.4100666667
630.93,10.0197333333,8.0108,8.11186666667,23.3952666667,5.96713333333,11.6337333333,48.8532666667,15.8524,51.4614,13.4118666667,19.4936,11.3811333333
631.26,9.9704,7.9184,8.08253333333,23.3229333333,5.92833333333,11.5824,48.7833333333,15.8767333333,51.4274,13.3647333333,19.3957666667,11.3586666667
631.60,9.92239999999,7.88466666667,8.03666666667,23.3274666667,5.92826666667,11.5922666667,48.7576666667,15.8351333333,51.3999333333,13.384,19.3645666667,11.3702666667
631.93,9.81520000001,7.83873333333,7.99053333333,23.2732666667,5.86646666667,11.5506,48.6785333333,15.7697333333,51.3158666667,13.3165333333,19.3138333333,11.3449333333
632.26,9.83786666667,7.74653333333,7.92373333333,23.2983333333,5.799,11.5368666667,48.6802666667,15.8092,51.3956666667,13.2997333333,19.3481333333,11.3141333333
632.59,9.7726,7.707,7.89153333333,23.2884666667,5.76606666667,11.4889333333,48.7042666667,15.7910666667,51.4198,13.2149333333,19.3318333333,11.2565333333
632.92,9.87133333334,7.7498,8.00193333333,23.4338666667,5.833,11.5949333333,48.8692666667,15.9036,51.5293333333,13.3276,19.3908666667,11.3521333333
633.26,9.83660000001,7.68133333333,7.96606666667,23.4428666667,5.76326666667,11.5012666667,48.8969333333,15.8896,51.5319333333,13.3127333333,19.3737666667,11.3096666667
633.59,9.83406666666,7.68893333333,7.97373333333,23.4516,5.7214,11.4754,48.8889333334,15.9254,51.4834666667,13.2958,19.3577666667,11.2961333333
633.92,9.7214,7.5434,7.84573333333,23.3470666667,5.5814,11.3470666667,48.7726666667,15.8032,51.3982666667,13.1465333333,19.2498,11.1522
634.25,9.76366666666,7.58466666667,7.90713333333,23.4018666667,5.57153333333,11.3732,48.8022666667,15.8494,51.4831333333,13.1334,19.2725,11.2058666667
634.58,9.84813333333,7.69233333333,8.0444,23.5085333333,5.67766666667,11.4634666667,48.8780666667,15.937,51.5979333334,13.2246666667,19.3269666667,11.3008666667
634.91,9.83313333334,7.71913333333,8.06006666667,23.5734666667,5.68486666667,11.4781333333,48.9073333333,15.918,51.6449333333,13.2231333333,19.3447333333,11.2831333333
635.25,9.81179999999,7.65866666667,8.0082,23.5796,5.59866666667,11.3926,48.9448666667,15.9081333333,51.706,13.1734,19.3077,11.1738666667
635.58,9.78553333333,7.55233333333,8.00093333333,23.5903333333,5.57226666667,11.3513333333,48.9991333334,15.8965333333,51.7369333333,13.1495333333,19.2767,11.1192
635.91,9.81013333333,7.62413333333,8.08026666667,23.6438,5.63826666667,11.3659333333,49.037,15.9136,51.7456666667,13.1546666667,19.2822666667,11.1957333333
636.24,9.87540000001,7.70866666667,8.12286666667,23.7056666667,5.7098,11.4492,49.1051333333,15.9681333333,51.7628,13.2432,19.3600666667,11.2962666667
636.57,9.77473333334,7.68813333333,8.09453333333,23.6764666667,5.66153333333,11.3632666667,49.1018,15.9833333333,51.7374666667,13.1971333333,19.3088333333,11.2522
636.90,9.73653333333,7.62166666667,8.04693333333,23.623,5.6458,11.3385333333,49.1412666667,15.9567333333,51.7688666667,13.1451333333,19.2704,11.2270666667
637.23,9.71433333333,7.602,8.0434,23.6838,5.64566666667,11.3363333333,49.1776666667,16.0179333333,51.8238,13.1483333333,19.2823666667,11.2420666667
637.56,9.78113333333,7.73246666667,8.13946666667,23.8364666667,5.76413333333,11.4888666667,49.3936666667,16.1444666667,51.9933333333,13.2832666667,19.3969333333,11.3494666667
637.90,9.85186666666,7.84233333333,8.2276,23.9156,5.8668,11.5749333333,49.3663333333,16.2068666667,51.9464,13.3716666666,19.4850333333,11.4213333333
638.23,9.73319999999,7.71353333333,8.08446666667,23.9076666667,5.70553333333,11.4359333333,49.3071333333,16.1260666667,51.9520666667,13.3026666667,19.4027,11.3195333333
638.56,9.79213333334,7.73066666667,8.1412,23.9940666667,5.75066666667,11.4598,49.2749333333,16.1894666666,51.9298,13.3688666667,19.4639,11.4146666667
638.89,9.80439999999,7.76106666667,8.13966666667,24.047,5.77073333333,11.504,49.2594,16.2208,51.9681333333,13.4088666666,19.451,11.4772
639.22,9.83300000001,7.87966666667,8.17026666667,24.0680666667,5.81026666667,11.5086666667,49.2310666667,16.2718666667,51.9857333333,13.4022666667,19.4189,11.4988
639.55,9.81946666667,7.8744,8.1558,24.0403333333,5.74466666667,11.4779333333,49.1864666667,16.2807333334,52.0105333333,13.4006666667,19.3681333333,11.471
639.88,9.78319999999,7.82673333333,8.11226666666,24.0332666667,5.67653333333,11.369,49.0720666667,16.2856,51.9924666667,13.3542666667,19.2855,11.4079333333
640.21,9.70206666666,7.69226666667,8.00026666667,23.9643333333,5.56026666667,11.2784666667,48.9948,16.1376666667,51.9518666667,13.2468666667,19.2302666667,11.3003333333
640.54,9.71653333334,7.7722,8.01826666667,24.0752666667,5.55393333333,11.3042666667,48.9939333333,16.2395333333,51.9316666667,13.2626666667,19.2429666667,11.3147333333
640.87,9.79593333333,7.85913333333,8.00606666667,24.1316,5.60353333333,11.3724666667,48.8925333333,16.2444666667,51.902,13.2861333333,19.2852666667,11.3853333333
641.20,9.83646666667,7.88706666667,7.9754,24.1609333333,5.60886666666,11.3693333333,48.7464,16.2233333333,51.7625333333,13.2327333333,19.2588666667,11.4240666667
641.53,9.75713333333,7.80866666667,7.87693333333,24.067,5.523,11.3120666667,48.6742,16.2113333333,51.7207333333,13.1524666667,19.1924333333,11.3598
641.87,9.78266666667,7.77546666667,7.8982,24.1020666667,5.5678,11.3457333333,48.7304666667,16.2857333333,51.7384666667,13.1623333333,19.2222,11.4184666667
642.20,9.80380000001,7.7534,7.82046666667,24.1568,5.54673333333,11.3184666667,48.909,16.3247333333,51.8566,13.1437333333,19.2223666667,11.4112
642.53,9.81226666667,7.73766666667,7.85386666667,24.2116666667,5.55053333333,11.2882,48.9214,16.4029333333,51.8918,13.1571333333,19.3150666667,11.4224
642.86,9.84066666667,7.67926666667,7.88433333333,24.2888,5.5214,11.3205333333,49.0428666667,16.4298,52.0162,13.1696666667,19.4043333333,11.4435333333
643.19,9.8968,7.75546666667,7.9618,24.472,5.66433333333,11.3936,49.174,16.4972666667,52.1416666667,13.274,19.5421333333,11.5386
643.52,9.9744,7.81206666667,8.041,24.6292,5.7632,11.5232,49.3820666667,16.6214,52.3119333333,13.3298666667,19.6851666667,11.6392666667
643.85,10.0282,7.8744,8.06766666667,24.6454666667,5.84973333333,11.5166,49.2276,16.6564666667,52.2308,13.3872,19.6701333333,11.7073333333
644.18,10.086,7.87286666667,8.09526666667,24.6467333334,5.90833333333,11.553,49.088,16.632,52.1951333333,13.3968,19.7239,11.7644666667
644.51,10.0088,7.6942,8.02506666667,24.5956666667,5.7918,11.4128,49.0950666667,16.5627333333,52.1689333333,13.3152,19.6378666667,11.6542
644.84,10.0285333333,7.61346666667,7.99933333333,24.6252666667,5.71046666667,11.3584666667,49.2144,16.6219333333,52.3234666667,13.3446,19.6400333333,11.6218
645.17,10.073,7.58933333333,8.03146666667,24.6628666667,5.77153333333,11.3988,49.2012666667,16.5746666667,52.3044,13.3532666667,19.6190666667,11.6798
645.50,10.1202666667,7.65553333333,8.03306666667,24.6764,5.8578,11.4303333333,49.2126666667,16.6043333333,52.2478666666,13.3722,19.6406333333,11.6679333333
645.83,10.1838,7.74846666667,8.15633333333,24.725,5.9092,11.4881333333,49.1399333333,16.5934,52.1988,13.4178,19.6790333333,11.6796666667
646.16,10.3453333333,7.93793333333,8.35586666667,24.8955333333,6.0676,11.671,49.3751333333,16.7495333333,52.3528666667,13.5741333333,19.8479666667,11.8997333333
646.49,10.1802,7.83466666667,8.17353333333,24.8285333333,5.9076,11.4970666667,49.2871333333,16.6860666667,52.3314,13.4508666667,19.7250666667,11.7615333333
646.82,10.1038,7.7,8.15266666667,24.7210666667,5.79833333333,11.4644666667,49.193,16.6856666667,52.1928,13.4336666667,19.6089666667,11.7081333333
647.15,10.0479333333,7.59813333333,8.0574,24.6311333333,5.7042,11.3618,49.0336,16.6006666667,52.0747333333,13.3904,19.5214666667,11.6069333333
647.48,10.2105333333,7.7648,8.17826666667,24.817,5.8134,11.5683333333,49.2252666667,16.7735333333,52.1948666667,13.5102,19.6859666667,11.7599333333
647.81,10.2438,7.8478,8.27273333334,24.8824666667,5.8732,11.662,49.3469333334,16.8570666667,52.2055333333,13.5264,19.6992333333,11.8153333334
648.14,10.1893333333,7.83606666667,8.28506666667,24.8782666667,5.863,11.7164,49.339,16.8324666667,52.2244666667,13.5100666667,19.6998666667,11.8190666667
648.47,10.1576,7.91786666667,8.3458,24.8790666667,5.88653333333,11.7497333333,49.3008,16.869,52.2017333333,13.5201333333,19.6784333333,11.8470666667
648.80,10.078,7.8822,8.2064,24.9804,5.80033333333,11.6548,49.4278666667,16.9084666667,52.3563333333,13.5170666667,19.6749,11.76
649.13,10.1733333333,8.0678,8.26513333333,25.1232,5.88373333333,11.8011333333,49.418,16.998,52.4088,13.6268,19.8051,11.9091333333
649.46,10.1793333333,8.0988,8.2176,25.0645333333,5.89173333333,11.8524,49.3328,17.0615333333,52.35,13.6119333333,19.7688,11.9517333333
649.79,10.1561333333,8.1024,8.14753333333,25.0360666667,5.89133333333,11.808,49.3102,17.0757333333,52.3068,13.5689333333,19.6906333333,11.9051333333
650.11,10.3558666667,8.31,8.29833333333,25.1924,6.08586666667,12.0087333333,49.2916,17.2044666667,52.2616,13.7198,19.8408333333,12.0972666667
650.44,10.4465333333,8.4128,8.27153333333,25.2858,6.14666666667,12.0225333333,49.4342666667,17.2705333333,52.3794666667,13.6968666667,19.9416333333,12.1656666667
650.77,10.5174666667,8.4846,8.28173333333,25.4329333333,6.1796,12.1056,49.5011333333,17.3618,52.4834666667,13.7645333333,19.9843333333,12.2358
651.10,10.4426,8.44893333333,8.17046666667,25.3694,6.10466666667,12.0607333333,49.3942,17.3242666667,52.4905333333,13.7302666667,19.9682333333,12.1807333333
651.43,10.4462666667,8.39933333333,8.09773333333,25.4018,6.08693333333,11.9996666667,49.3840666667,17.3166,52.543,13.7511333333,19.9736666667,12.1533333333
651.76,10.6568,8.60833333333,8.23006666667,25.5432666667,6.28173333333,12.1089333333,49.5071333333,17.5053333333,52.5693333333,13.9144,20.1304,12.3553333333
652.09,10.6429333333,8.6232,8.19666666667,25.5378,6.30326666667,12.1022,49.4236,17.4789333333,52.3813333333,13.9088666667,20.1103,12.3320666667
652.42,10.6807333333,8.65526666667,8.2088,25.5332,6.3128,12.1422666667,49.4264,17.5315333333,52.3643333333,13.9056666667,20.1097333333,12.3918666667
652.75,10.6236,8.54133333333,8.16546666667,25.4193333334,6.2146,12.0533333333,49.3808,17.5116,52.2494,13.8104666667,19.9930333333,12.3315333333
653.08,10.6046666667,8.4656,8.106,25.5442,6.18986666667,11.9965333333,49.5232666667,17.4898,52.357,13.8032,19.9776666667,12.3192666667
653.41,10.489,8.32946666667,7.96493333333,25.5029333333,6.0888,11.9006,49.3728,17.3857333333,52.2784,13.6730666667,19.8707666667,12.1882
653.74,10.4903333333,8.28393333333,7.9228,25.5019333333,6.09633333334,11.9146,49.4569333333,17.3902666667,52.3142,13.6462,19.8743666667,12.1299333333
654.06,10.3768666667,8.17286666667,7.87413333333,25.4017333333,6.0212,11.8576666667,49.3279333333,17.2812666667,52.1539333333,13.5458,19.7507,12.019
654.39,10.2725333333,8.0626,7.82946666667,25.2381333333,5.90506666667,11.7626,49.2336666667,17.1720666667,51.9964,13.4084666667,19.6006333333,11.9202666667
654.72,10.3063333333,8.05826666667,7.91333333333,25.2461333333,5.93453333333,11.7716,49.2964666667,17.2126,52.003,13.4536,19.5966,11.9366
655.05,10.2882666667,8.0678,7.91566666667,25.3104,5.87306666667,11.7847333333,49.4149333333,17.2289333333,52.0440666667,13.4588,19.6097666667,11.9633333333
655.38,10.0937333333,7.93113333333,7.752,25.2280666667,5.66846666667,11.6671333333,49.3798,17.0914666667,51.9983333333,13.3718666667,19.4716,11.803
655.71,9.99453333333,7.7734,7.66726666667,25.1621333333,5.55606666667,11.5714,49.2632666667,17.0294666667,52.0205333334,13.2801333333,19.4186666667,11.7363333333
656.04,9.96066666668,7.76773333333,7.76213333333,25.1857333333,5.56573333333,11.5739333333,49.2404666666,17.0372666667,52.0236666667,13.3015333333,19.4476,11.7563333333
656.37,9.9432,7.7672,7.77073333333,25.3234,5.55553333333,11.598,49.431,17.1085333333,52.2436,13.3289333333,19.521,11.7662666667
656.69,10.0610666667,7.92413333333,7.91433333333,25.4707333333,5.6148,11.7284,49.6168,17.3070666667,52.3947333333,13.4765333333,19.6797,11.9171333333
657.02,9.95299999999,7.8268,7.80626666667,25.3771333334,5.49866666667,11.652,49.5252666667,17.222,52.3153333333,13.3847333333,19.6435666667,11.8278
657.35,9.9028,7.789,7.80653333333,25.4183333334,5.48753333333,11.6382,49.5184,17.2257333333,52.2544,13.3675333333,19.6077,11.8472666667
657.68,9.92873333333,7.8172,7.77066666667,25.591,5.4476,11.6785333333,49.7251333333,17.3524666667,52.5746666667,13.4352,19.7108,11.9268
658.01,9.8256,7.78826666667,7.71993333333,25.5896666667,5.4158,11.6475333333,49.7992,17.32,52.6065333333,13.4322,19.6599333333,11.9152666667
658.34,9.59793333333,7.59226666667,7.5082,25.4330666667,5.20306666667,11.4455333333,49.6261333334,17.1348666667,52.3078,13.2070666667,19.4131666667,11.7806
658.66,9.61239999999,7.59733333333,7.50166666667,25.458,5.23346666667,11.4650666667,49.6009333333,17.1345333333,52.3207333334,13.2551333333,19.4091666667,11.8237333333
658.99,9.77653333334,7.7406,7.65953333333,25.6504,5.38773333333,11.5871333333,49.7048,17.3124666667,52.4776666667,13.3287333333,19.5078333333,11.9959333333
659.32,9.88753333334,7.84553333333,7.73273333333,25.7692666667,5.4892,11.6593333333,49.7865333333,17.4096666667,52.5952,13.3837333333,19.5591333333,12.0640666667
