wavelength,Back_BanRotm,Belly_BanRotm,Breast_BanRotm,Crissum_BanRotm,Crown_BanRotm,DorTail_BanRotm,Patch10_BanRotm,Rump_BanRotm,Throat_BanRotm,WingTip_BanRotm
751.27,8.74666666667,11.562,48.203,44.1843333333,7.51666666667,15.0606666667,12.8876666667,9.97666666667,10.7693333333,22.0443333333
751.59,8.899,11.6683333333,48.4026666667,44.3166666667,7.473,14.9186666667,12.8203333333,9.79,10.86,22.213
751.90,8.53266666667,11.6296666667,48.3206666667,44.3846666667,7.21166666667,14.7263333333,12.483,9.44133333333,10.7763333333,21.993
752.22,8.80333333333,12.0923333333,49.157,44.6656666667,7.31066666667,14.7593333333,12.7276666667,9.812,10.7656666667,22.2636666667
752.53,8.47866666667,12.3926666667,49.378,44.5506666667,7.16466666667,14.5503333333,12.7663333333,9.80666666667,10.5666666667,22.3513333333
752.85,8.64666666667,12.587,49.5403333333,44.6393333333,6.80866666667,14.5366666667,12.7956666667,9.87166666667,10.749,22.501
753.16,8.32633333333,12.7043333333,49.7506666667,44.1533333333,6.45633333333,14.1866666667,12.8426666667,9.94766666667,10.2936666667,22.2636666667
753.47,7.66566666667,12.201,49.6383333333,44.1013333333,5.89866666667,14.0373333333,12.6183333333,9.69666666667,10.142,21.995
753.79,7.82766666667,12.362,49.7,44.2026666667,5.97166666667,14.204,12.39,9.80866666667,10.1436666667,21.99
754.10,7.516,12.224,49.6926666667,43.7413333333,5.93766666667,14.082,12.336,9.27633333333,9.83533333333,21.4723333333
754.42,7.37566666667,12.0923333333,49.7426666667,44.111,5.84633333333,14.194,12.064,9.06266666667,9.50533333333,20.998
754.73,7.91966666667,12.2433333333,50.0856666667,44.178,6.37866666667,14.6833333333,12.643,8.98966666667,9.71733333333,21.3183333333
755.05,7.692,12.129,49.8703333333,43.9356666667,6.13666666667,14.7363333333,12.4173333333,8.85933333333,9.40633333333,21.233
755.36,8.319,12.1526666667,49.9563333333,44.2563333333,6.56833333333,15.032,12.876,9.462,9.37533333333,21.2386666667
755.67,8.50466666667,12.108,49.701,44.8433333333,6.929,15.142,12.6623333333,9.51133333333,9.307,20.7586666667
755.99,8.70966666667,12.0856666667,49.496,44.7466666667,7.04366666667,15.344,12.597,9.67433333333,9.338,20.4586666667
756.30,8.47333333333,11.6653333333,48.882,44.322,7.22233333333,15.0926666667,12.4596666667,9.37033333333,8.89966666667,20.109
756.62,9.048,12.0396666667,48.7473333333,44.5033333333,8.06066666667,15.576,12.85,9.50466666667,9.15133333333,20.6896666667
756.93,9.62233333333,12.5166666667,48.788,44.5133333333,8.447,15.8073333333,12.913,9.696,9.211,20.7876666667
757.24,10.2483333333,12.8073333333,48.801,44.4393333333,8.80933333333,16.0776666667,13.156,10.1903333333,9.69633333333,20.7006666667
757.56,10.7056666667,13.0053333333,49.165,44.8446666667,8.81666666667,16.5203333333,13.254,10.794,10.047,21.2656666667
757.87,10.595,12.9106666667,49.0086666667,44.7243333333,8.974,16.5436666667,13.4176666667,10.6673333333,10.0736666667,21.1896666667
758.18,9.98133333333,12.7626666667,48.6456666667,44.5316666667,9.03966666667,16.3116666667,13.1246666667,10.8066666667,9.88,21.0343333333
758.50,10.0623333333,12.8916666667,48.679,44.6223333333,9.35466666667,16.3273333333,13.556,10.9856666667,10.0476666667,21.1346666667
758.81,9.51566666667,12.44,48.6686666667,44.4493333333,9.021,15.99,13.3563333333,10.17,9.83566666667,21.0676666667
759.13,8.66466666667,12.3633333333,48.6966666667,43.8763333333,8.70833333333,16.0476666667,13.3683333333,9.80033333333,9.91666666667,21.101
759.44,7.887,12.145,48.8003333333,44.0883333333,8.209,15.7593333333,13.3013333333,9.58466666667,9.716,20.7636666667
759.75,8.14033333333,12.32,49.0753333333,44.4883333333,8.30033333333,16.004,13.747,9.786,10.5433333333,20.9843333333
760.07,8.413,12.337,49.0876666667,44.7436666667,7.99333333333,15.9283333333,13.843,9.93333333333,11.0336666667,21.257
760.38,8.32633333333,12.0266666667,48.8436666667,44.637,7.849,15.713,13.8336666667,9.88733333333,11.2313333333,21.061
760.69,7.52066666667,11.3026666667,48.8063333333,44.6216666667,7.62166666667,15.2863333333,13.7043333333,8.82933333333,10.7133333333,21.038
761.01,7.08766666667,10.6946666667,48.028,43.7753333333,7.31233333333,14.6103333333,13.2353333333,8.25266666667,10.0633333333,20.477
761.32,6.95433333333,10.5133333333,48.2956666667,43.7783333333,6.913,14.3736666667,13.087,8.11766666667,9.88366666667,20.301
761.63,6.643,9.859,47.7656666667,43.2056666667,5.89166666667,13.589,12.35,7.35466666667,9.35833333333,19.639
761.94,6.43366666667,9.47333333333,47.6316666667,42.8696666667,5.408,13.184,12.0566666667,7.11766666667,9.144,19.1743333333
762.26,7.222,9.96133333333,47.8733333333,43.0186666667,5.98433333333,13.879,12.569,7.76266666667,9.445,19.9353333333
762.57,7.646,10.0716666667,47.8286666667,43.1393333333,6.05233333333,13.895,12.7513333333,8.062,9.217,19.8313333333
762.88,7.86433333333,10.1096666667,47.643,42.873,6.032,13.9746666667,12.7233333333,7.99833333333,9.17133333333,20.1633333333
763.20,7.81733333333,10.0556666667,47.6906666667,42.636,6.278,13.768,12.6213333333,7.81733333333,8.822,20.0676666667
763.51,7.85166666667,10.1883333333,47.873,42.7786666667,6.62366666667,14.1303333333,12.536,7.92666666667,9.004,19.8063333333
763.82,8.079,10.3823333333,48.248,43.0836666667,6.99666666667,14.5506666667,12.7716666667,7.961,9.07533333333,19.8543333333
764.14,8.14233333333,10.638,48.1983333333,43.0893333333,6.74433333333,14.682,12.789,7.91666666667,9.11033333333,19.716
764.45,8.317,10.7913333333,48.4633333333,43.1656666667,6.69266666667,14.868,13.1133333333,7.892,9.40666666667,19.7843333333
764.76,8.451,11.0733333333,48.5766666667,43.0956666667,6.882,15.0976666667,13.495,8.07,9.54933333333,19.906
765.07,8.80833333333,11.4693333333,49.481,43.5186666667,7.467,15.5993333333,14.0593333333,8.47,9.777,20.4993333333
765.39,9.09333333333,11.5973333333,49.7323333333,43.958,8.01133333333,16.1803333333,14.211,8.83766666667,10.2603333333,20.727
765.70,8.597,11.6343333333,49.5883333333,44.0283333333,7.85066666667,15.8816666667,14.1056666667,8.623,10.309,20.1413333333
766.01,9.02966666667,12.0303333333,49.7296666667,44.039,8.13766666667,16.369,14.5443333333,8.61066666667,10.7733333333,20.627
766.32,9.28766666667,12.1366666667,50.242,44.3303333333,8.476,16.9803333333,14.9433333333,8.70366666667,11.1113333333,20.8123333333
766.64,9.29566666667,12.3843333333,50.149,44.673,8.14666666667,17.3233333333,15.2793333333,8.997,11.0866666667,21.158
766.95,8.99133333333,12.3276666667,50.219,44.345,7.70666666667,16.729,15.7423333333,8.80333333333,10.8083333333,21.0053333333
767.26,8.998,12.5003333333,50.0973333333,43.7743333333,7.50633333333,16.683,15.8883333333,9.03033333333,10.895,20.882
767.57,9.468,12.692,50.633,44.1013333333,8.034,16.9283333333,16.4726666667,9.80566666667,11.4433333333,21.4513333333
767.88,9.40366666667,12.579,51.2983333333,44.5613333333,8.50866666667,16.7543333333,16.7893333333,9.89466666667,11.6316666667,21.9123333333
768.20,9.655,12.3333333333,51.0246666667,44.2646666667,8.414,16.7386666667,16.6666666667,9.25933333333,11.866,21.9526666667
768.51,10.18,12.9733333333,50.6986666667,44.5793333333,8.986,17.1626666667,16.9973333333,9.79433333333,12.9733333333,22.161
768.82,10.2386666667,13.0643333333,51.1,44.0843333333,8.76,17.027,17.2543333333,9.82166666667,12.8556666667,22.5256666667
769.13,10.3436666667,13.0173333333,51.6393333333,43.716,8.919,17.0373333333,17.623,9.875,12.822,22.892
769.44,9.63333333333,12.3136666667,51.3503333333,43.3493333333,8.12166666667,16.5456666667,17.0903333333,9.31066666667,12.7566666667,22.4103333333
769.76,9.497,12.252,51.3046666667,43.498,7.88966666667,15.9883333333,17.0526666667,8.91266666667,12.6903333333,22.125
770.07,9.93533333333,12.4086666667,52.1503333333,43.3116666667,8.06433333333,16.086,17.312,8.70966666667,12.8603333333,21.914
770.38,9.28233333333,11.9156666667,51.8103333333,43.3396666667,7.549,16.085,16.6996666667,8.27333333333,12.7713333333,22.032
770.69,8.56633333333,11.2926666667,51.8063333333,43.4216666667,6.635,15.519,16.269,7.22566666667,12.2696666667,22.0633333333
771.00,8.54966666667,11.582,51.6186666667,43.4333333333,6.70333333333,16.3703333333,16.758,7.56966666667,12.7223333333,22.5946666667
771.32,9.145,12.7573333333,51.5316666667,43.9643333333,6.88166666667,17.4443333333,17.5583333333,8.41333333333,13.3286666667,22.6793333333
771.63,9.002,13.3286666667,51.6633333333,44.1963333333,7.16433333333,17.376,18.004,9.56,13.5613333333,22.959
771.94,7.91333333333,12.3023333333,51.415,43.4533333333,5.97133333333,16.8106666667,17.1703333333,8.29733333333,12.0863333333,22.0386666667
772.25,8.603,12.461,50.9706666667,43.8293333333,6.49433333333,17.709,17.6133333333,8.86633333333,12.7723333333,22.238
772.56,8.46566666667,11.9766666667,50.553,43.4583333333,6.01233333333,17.7486666667,17.5083333333,8.89833333333,12.6503333333,21.621
772.87,8.18766666667,11.759,50.9716666667,43.6103333333,6.244,17.7356666667,17.517,9.305,12.512,21.0396666667
773.18,8.632,11.4606666667,50.2563333333,43.3793333333,6.291,17.7273333333,17.4106666667,9.60733333333,12.4846666667,21.141
773.50,8.26,11.2013333333,49.8043333333,44.0443333333,6.47066666667,17.6226666667,17.108,9.853,12.7453333333,21.1766666667
773.81,8.57333333333,10.8646666667,49.569,43.9026666667,7.14466666667,18.2313333333,17.4426666667,9.92866666667,12.5153333333,21.1873333333
774.12,8.54333333333,10.6173333333,49.111,44.1483333333,7.77766666667,18.6173333333,17.1853333333,9.62966666667,12.5433333333,21.309
774.43,8.308,9.985,48.6986666667,43.5683333333,7.633,18.3433333333,16.6163333333,8.85866666667,11.5363333333,20.02
774.74,8.001,9.71366666667,49.2073333333,43.584,8.18,17.8426666667,16.36,9.17666666667,10.6593333333,20.2196666667
775.05,7.72166666667,9.189,49.0863333333,43.063,8.13366666667,18.0953333333,15.7786666667,8.59733333333,10.2446666667,19.7683333333
775.36,9.12833333333,9.66666666667,49.3846666667,43.5383333333,9.205,18.8716666667,16.5896666667,9.74366666667,11.154,20.3333333333
775.67,9.366,10.136,49.4736666667,43.5206666667,9.72533333333,18.4756666667,17.0643333333,9.62266666667,11.3676666667,20.2976666667
775.98,10.0846666667,10.649,49.628,43.854,10.88,19.143,17.5263333333,10.3413333333,12.1373333333,21.042
776.30,10.5883333333,11.3336666667,50.09,43.8706666667,11.3596666667,19.9693333333,18.2473333333,10.4343333333,12.516,21.922
776.61,10.942,12.4903333333,50.952,44.3256666667,12.2363333333,20.4366666667,18.6593333333,11.2716666667,12.973,22.747
776.92,11.4926666667,12.8146666667,50.8516666667,43.2746666667,12.23,20.6203333333,18.6116666667,11.7216666667,12.9163333333,22.451
777.23,11.9083333333,13.664,51.0176666667,43.486,12.4683333333,21.4246666667,18.753,12.4426666667,13.537,22.5953333333
777.54,12.7143333333,14.5266666667,51.4853333333,43.1016666667,12.991,21.727,19.4863333333,13.5953333333,14.2243333333,23.3383333333
777.85,13.141,15.5166666667,52.3376666667,43.821,13.5203333333,21.4806666667,20.0153333333,14.3796666667,15.188,23.7553333333
778.16,13.8743333333,15.2766666667,51.64,43.6266666667,13.2736666667,21.4626666667,20.2103333333,14.2,15.6273333333,23.1403333333
778.47,14.9836666667,15.4576666667,52.032,44.2786666667,13.6626666667,21.5406666667,20.793,14.2856666667,16.156,23.1363333333
778.78,13.951,15.147,51.3203333333,43.6473333333,12.83,21.0513333333,20.3536666667,13.8266666667,15.8196666667,22.621
779.09,13.1753333333,14.3473333333,50.6373333333,43.1193333333,12.1053333333,20.4383333333,19.215,12.997,14.6533333333,22.2476666667
779.40,12.722,14.1606666667,50.2443333333,42.791,11.4366666667,19.4293333333,18.581,12.4136666667,14.0066666667,21.9736666667
779.71,12.529,13.2556666667,49.546,42.568,11.1283333333,18.5213333333,17.4576666667,12.0883333333,13.5926666667,21.8936666667
780.02,12.331,12.596,49.5093333333,42.1906666667,10.4216666667,18.6686666667,16.6533333333,11.5883333333,13.5773333333,21.3473333333
780.33,12.51,12.6443333333,49.9866666667,43.3143333333,11.084,19.451,17.7563333333,12.0526666667,14.178,22.276
780.64,13.5903333333,13.3166666667,51.408,43.779,11.7583333333,18.9226666667,18.43,12.5513333333,14.7933333333,22.942
780.95,13.644,12.5623333333,51.1096666667,43.7326666667,11.7583333333,18.663,18.1086666667,12.4516666667,14.5313333333,22.49
781.26,13.2503333333,11.2776666667,50.4723333333,43.1666666667,10.9166666667,18.25,17.4163333333,12.0,13.8333333333,22.083
781.57,13.5906666667,11.6053333333,50.8946666667,43.3726666667,11.1856666667,18.624,17.0583333333,12.6396666667,14.3176666667,22.791
781.88,13.6773333333,11.9573333333,50.8176666667,43.1473333333,10.8576666667,17.851,17.2306666667,13.029,13.621,23.463
782.19,13.3276666667,11.694,50.3583333333,43.164,11.178,17.2253333333,17.4546666667,12.0953333333,13.471,23.3876666667
782.50,13.0423333333,12.557,50.7133333333,43.2933333333,11.5013333333,17.751,17.922,12.9563333333,14.127,23.4303333333
782.81,12.9613333333,12.729,51.555,43.7373333333,11.6536666667,18.1923333333,18.1343333333,13.368,14.821,23.5103333333
783.12,13.5263333333,13.6136666667,52.1763333333,44.6683333333,12.445,18.668,19.369,14.373,14.987,24.1893333333
783.43,13.8963333333,14.252,52.622,45.511,14.074,19.5553333333,20.8,15.5853333333,15.4666666667,25.3036666667
783.74,13.639,13.3746666667,51.0583333333,44.7086666667,13.5803333333,18.548,18.989,14.3446666667,14.7266666667,24.6326666667
784.05,12.8,12.1776666667,49.6,44.415,12.8886666667,18.6666666667,18.0446666667,13.1556666667,13.659,23.6146666667
784.36,12.9973333333,13.2623333333,49.3956666667,44.5033333333,13.4393333333,19.098,19.098,13.616,13.5276666667,24.1966666667
784.67,13.3393333333,13.817,49.3586666667,44.315,14.3536666667,20.0836666667,19.3373333333,13.6376666667,14.0853333333,25.0373333333
784.98,12.206,13.653,48.493,44.0023333333,14.3763333333,19.982,18.927,12.7786666667,13.5323333333,24.6233333333
785.29,12.459,14.2856666667,48.3676666667,44.2046666667,14.9746666667,21.5633333333,19.467,13.1476666667,13.8366666667,25.367
785.60,13.351,14.6296666667,49.093,44.811,15.3733333333,22.7473333333,19.8036666667,14.5406666667,14.0946666667,26.197
785.91,13.9583333333,14.4046666667,49.0776666667,45.1783333333,15.2676666667,22.9166666667,19.9703333333,14.851,14.7023333333,26.25
786.22,14.712,14.7406666667,48.3926666667,45.381,14.9723333333,23.7186666667,19.9823333333,15.146,15.0013333333,26.5566666667
786.53,14.4166666667,14.5026666667,47.693,45.113,14.1876666667,24.047,18.859,14.5886666667,14.646,25.3366666667
786.84,13.339,13.762,46.1926666667,44.247,12.6903333333,22.166,17.7663333333,13.3106666667,13.226,23.181
787.14,12.5073333333,13.837,46.0103333333,43.6613333333,11.347,21.59,17.487,12.847,12.592,22.241
787.45,12.3723333333,13.6426666667,45.6506666667,43.6616666667,10.8256666667,21.2096666667,17.5643333333,12.5933333333,12.5656666667,22.5903333333
787.76,12.3313333333,13.2123333333,46.16,44.2613333333,10.157,20.8366666667,17.176,12.3586666667,12.882,22.2956666667
788.07,12.5066666667,13.492,46.9623333333,45.375,10.0983333333,20.7166666667,17.6243333333,12.7256666667,12.9723333333,22.277
788.38,12.96,14.2316666667,47.5106666667,45.5356666667,10.3083333333,21.3743333333,17.9656666667,12.7976666667,13.582,22.592
788.69,12.2776666667,14.0553333333,47.9353333333,45.7206666667,10.0083333333,21.083,16.817,12.3323333333,13.9183333333,22.4226666667
789.00,12.578,14.7783333333,49.1986666667,46.4003333333,10.7846666667,21.2983333333,17.0063333333,13.067,14.371,23.3086666667
789.31,12.466,14.921,49.809,46.4266666667,11.375,21.1126666667,16.994,12.9023333333,14.2386666667,23.8406666667
789.62,12.18,14.1773333333,49.789,46.1603333333,11.1956666667,20.2813333333,16.0056666667,12.5456666667,13.5583333333,23.038
789.92,11.985,14.0883333333,50.418,45.7216666667,10.948,19.7636666667,15.9893333333,12.8783333333,13.7423333333,23.509
790.23,11.7783333333,13.316,50.218,44.9083333333,9.97966666667,20.0463333333,15.5206666667,12.765,14.273,23.4403333333
790.54,12.643,14.0476666667,51.5656666667,45.5663333333,11.9403333333,21.1586666667,16.652,15.0423333333,15.7153333333,25.11
790.85,12.8773333333,15.0386666667,52.2203333333,44.8193333333,12.789,22.321,16.6073333333,16.1633333333,16.1043333333,24.8073333333
791.16,12.7903333333,14.9926666667,52.0363333333,44.947,12.911,22.624,16.4706666667,15.8673333333,16.29,24.9166666667
791.47,12.997,15.413,51.7736666667,44.4956666667,13.2413333333,22.7826666667,16.8503333333,16.2693333333,16.2693333333,25.8406666667
791.78,11.889,13.9703333333,51.0566666667,43.898,12.2673333333,21.4756666667,15.8306666667,15.3576666667,14.9166666667,24.787
792.08,12.1556666667,12.947,50.2373333333,43.7796666667,12.694,21.589,16.113,15.4476666667,14.7833333333,23.9316666667
792.39,12.4346666667,12.1743333333,50.1303333333,43.4246666667,12.9886666667,21.9726666667,16.634,15.5923333333,15.0063333333,22.9493333333
792.70,12.7696666667,11.476,50.6136666667,43.2173333333,12.504,22.3883333333,15.7213333333,15.0246666667,15.025,21.99
793.01,13.3593333333,12.5123333333,51.4173333333,43.6623333333,14.2393333333,23.3626666667,17.1716666667,16.0313333333,15.8356666667,23.6233333333
793.32,13.7353333333,12.504,50.9556666667,44.2503333333,15.5816666667,24.101,17.752,16.2293333333,16.618,24.004
793.62,14.6363333333,13.3266666667,52.03,45.776,17.289,24.3616666667,18.9913333333,16.5686666667,16.3063333333,25.442
793.93,13.873,12.9416666667,51.188,44.7333333333,15.5106666667,23.571,18.4006666667,15.093,15.864,24.2773333333
794.24,13.87,12.0593333333,51.0183333333,45.7163333333,15.3573333333,22.5996666667,18.849,14.8723333333,16.198,24.9593333333
794.55,13.6856666667,12.436,50.9616666667,45.064,15.3846666667,22.532,18.4936666667,15.7053333333,16.0256666667,25.2883333333
794.86,13.0973333333,11.6636666667,50.3823333333,44.901,15.0413333333,22.116,17.304,15.0416666667,16.826,24.5696666667
795.16,13.779,12.1153333333,50.6906666667,45.3546666667,14.8463333333,22.693,17.263,15.3486666667,17.8276666667,24.9843333333
795.47,13.8093333333,12.9133333333,50.9423333333,45.536,13.871,22.9843333333,17.7016666667,15.817,17.918,24.7143333333
795.78,13.6226666667,13.7126666667,50.452,45.7503333333,12.839,22.574,17.0283333333,15.2203333333,17.6313333333,25.1656666667
796.09,13.3693333333,13.608,49.269,45.8073333333,12.623,22.023,17.8453333333,15.279,17.01,26.022
796.40,11.761,11.7303333333,48.3853333333,46.0696666667,10.2986666667,20.323,16.4836666667,13.6806666667,15.1126666667,24.4363333333
796.70,11.6543333333,12.5463333333,48.7086666667,46.525,9.71733333333,20.3876666667,16.728,13.0996666667,14.9753333333,24.2006666667
797.01,11.7683333333,12.2303333333,49.199,46.2416666667,9.67333333333,20.7026666667,16.8823333333,13.2163333333,15.8346666667,24.0606666667
797.32,12.7256666667,12.4403333333,50.4276666667,47.8316666667,10.5413333333,21.969,17.6953333333,14.2136666667,16.271,25.1343333333
797.63,13.359,13.3906666667,50.7316666667,48.346,11.0373333333,22.678,17.621,14.6626666667,16.635,25.9223333333
797.93,14.069,13.359,51.8876666667,49.919,11.5846666667,23.0073333333,18.264,14.3916666667,17.4573333333,25.9116666667
798.24,13.8046666667,13.5426666667,52.9276666667,50.1143333333,11.6456666667,23.6506666667,18.0243333333,14.2623333333,16.65,25.581
798.55,14.5753333333,13.8233333333,53.6273333333,49.6733333333,12.255,24.1176666667,18.8886666667,14.9673333333,16.6663333333,26.569
798.85,14.3533333333,13.0703333333,54.238,50.3206666667,12.3943333333,24.1133333333,18.879,14.353,16.481,26.7816666667
799.16,14.2553333333,12.6716666667,54.7693333333,50.088,12.4253333333,23.4773333333,19.0073333333,13.4106666667,15.734,25.871
799.47,15.0513333333,13.6313333333,55.4843333333,49.9113333333,13.2056666667,24.1036666667,19.4533333333,13.9156666667,16.5066666667,25.6303333333
799.78,15.4446666667,14.5943333333,54.9063333333,49.4506666667,14.0983333333,25.4693333333,19.766,13.815,16.8263333333,25.6463333333
800.08,15.6126666667,13.1476666667,55.8413333333,48.8746666667,13.7906666667,25.2946666667,19.3283333333,13.362,16.0056666667,25.7233333333
800.39,15.6676666667,14.4183333333,55.96,48.751,14.454,25.8386666667,19.5573333333,13.9543333333,16.3453333333,26.0883333333
800.70,14.516,14.1933333333,55.5556666667,47.778,14.9463333333,26.0573333333,19.6413333333,13.1186666667,16.595,25.0536666667
801.00,13.3476666667,13.747,56.2203333333,46.5363333333,14.0006666667,26.478,20.457,12.695,16.2493333333,24.4466666667
801.31,13.026,13.5746666667,55.214,44.3836666667,13.1356666667,26.601,20.6366666667,12.4403333333,15.5876666667,24.2956666667
801.62,14.5786666667,14.3223333333,54.945,45.2746666667,13.5896666667,26.74,22.1976666667,12.967,15.8606666667,25.0916666667
801.92,14.6576666667,14.695,56.027,46.7633333333,14.323,27.9016666667,23.2513333333,14.0996666667,17.113,25.707
802.23,14.8066666667,15.028,54.9906666667,45.709,14.4383333333,27.514,22.7993333333,13.665,17.0903333333,25.267
802.54,14.7743333333,15.3566666667,54.1486666667,45.269,14.265,28.3116666667,23.1443333333,14.3013333333,18.1586666667,25.5096666667
802.84,13.8613333333,15.0346666667,54.052,44.9943333333,13.2746666667,28.3463333333,22.8453333333,13.7513333333,17.3086666667,25.376
803.15,14.3483333333,15.6993333333,54.9836666667,45.0896666667,13.326,28.0393333333,23.1103333333,14.202,18.9123333333,25.703
803.46,14.3013333333,16.2876666667,53.5933333333,43.7343333333,13.2536666667,26.869,22.6796666667,14.193,19.538,25.3883333333
803.76,14.6696666667,16.1583333333,53.3406666667,43.101,11.801,26.434,22.331,14.125,19.608,25.345
804.07,15.2683333333,15.6733333333,53.532,43.635,10.8533333333,25.828,21.7806666667,14.2753333333,19.2423333333,25.607
804.38,15.7396666667,15.5126666667,54.332,44.6083333333,10.5183333333,25.1606666667,20.999,14.4533333333,19.069,26.031
804.68,15.5353333333,15.6863333333,55.2036666667,46.0783333333,10.3696666667,25.1133333333,21.116,15.573,19.985,25.3393333333
804.99,14.87,15.558,56.078,45.6803333333,9.67133333333,24.6176666667,19.7243333333,15.9783333333,20.0686666667,25.0383333333
805.30,13.9626666667,14.423,54.1236666667,44.0353333333,8.132,22.8616666667,18.1436666667,14.8446666667,19.064,23.3986666667
805.60,13.8556666667,15.202,55.582,45.4076666667,7.799,22.9216666667,18.2106666667,15.9936666667,19.2003333333,24.3073333333
805.91,13.631,15.601,56.534,47.0846666667,8.60466666667,23.7636666667,18.858,16.0433333333,19.3006666667,25.251
806.21,13.6543333333,14.8996666667,55.8233333333,47.1083333333,8.95566666667,22.8513333333,18.9156666667,16.2653333333,19.1966666667,24.4173333333
806.52,14.104,14.678,56.2116666667,47.068,9.963,23.616,19.311,16.769,19.311,24.272
806.83,14.3346666667,14.848,58.9216666667,49.6363333333,10.783,24.9463333333,20.2396666667,17.587,19.4693333333,24.433
807.13,14.1376666667,15.2183333333,59.749,50.843,12.884,25.6806666667,20.19,18.2876666667,19.0663333333,24.5136666667
807.44,13.802,16.6233333333,60.547,50.6946666667,12.8036666667,24.783,20.7896666667,17.7083333333,17.8383333333,23.6546666667
807.74,13.9316666667,15.641,58.4616666667,49.53,13.333,24.658,20.342,16.4103333333,17.3933333333,21.7093333333
808.05,14.403,15.4806666667,57.3523333333,48.5123333333,14.8773333333,25.1403333333,20.2673333333,15.6963333333,16.9036666667,22.7253333333
808.35,15.1946666667,16.3633333333,56.4066666667,49.5236666667,16.147,26.277,22.2076666667,16.753,18.2683333333,23.2033333333
808.66,16.441,17.2086666667,58.898,52.123,17.841,28.094,24.1193333333,17.7506666667,19.2413333333,23.9386666667
808.97,15.8063333333,15.8513333333,57.6086666667,50.5886666667,17.8896666667,27.7176666667,24.7736666667,16.893,19.8823333333,23.0073333333
809.27,14.7306666667,14.6863333333,55.4516666667,48.9096666667,16.9556666667,26.435,22.964,16.7336666667,18.8253333333,22.118
809.58,14.337,16.577,56.2723333333,49.6413333333,16.9803333333,27.778,23.0286666667,17.294,19.8026666667,22.984
809.88,13.942,18.4833333333,56.1763333333,50.0453333333,16.5306666667,27.7476666667,22.9336666667,17.575,19.3456666667,23.8873333333
810.19,13.7566666667,17.769,53.3953333333,48.8096666667,16.402,27.028,22.7073333333,16.6226666667,19.9736666667,23.589
810.49,14.3816666667,18.0106666667,52.8223333333,49.2383333333,16.577,26.8366666667,23.387,16.6216666667,21.6843333333,24.0143333333
810.80,15.5073333333,18.5083333333,53.115,50.6593333333,17.5986666667,28.0583333333,24.1473333333,17.1896666667,24.102,26.421
811.10,17.147,20.5303333333,54.5953333333,53.0406666667,19.5246666667,29.4013333333,26.7033333333,18.564,26.063,27.846
811.41,18.787,22.298,56.3156666667,54.9933333333,20.3373333333,31.0076666667,28.135,20.7933333333,27.6786666667,28.8646666667
811.71,18.5336666667,22.632,56.102,54.3716666667,20.6283333333,30.51,27.459,19.7633333333,26.685,29.053
812.02,18.825,22.9196666667,55.2736666667,52.9593333333,21.0946666667,29.1053333333,27.014,19.0923333333,26.569,29.0166666667
812.32,19.543,23.0563333333,56.1263333333,53.4476666667,21.827,28.678,26.043,19.3236666667,25.648,29.1173333333
812.63,20.8053333333,23.2213333333,56.9573333333,54.1833333333,22.4606666667,28.9933333333,26.756,18.658,26.309,28.6353333333
812.93,22.0046666667,23.4966666667,58.415,55.8506666667,23.4963333333,29.557,26.7133333333,18.2753333333,26.5733333333,29.0443333333
813.24,21.8213333333,22.2836666667,57.698,55.1553333333,23.5323333333,28.294,26.9996666667,18.539,27.3693333333,28.8486666667
813.54,21.7876666667,24.5343333333,58.2866666667,55.9126666667,23.5103333333,28.352,27.8396666667,19.879,26.3966666667,29.6556666667
813.85,20.7166666667,24.1153333333,57.1696666667,54.6556666667,22.3,27.6073333333,27.281,18.715,24.3016666667,29.1433333333
814.15,21.137,24.805,55.8916666667,53.7366666667,23.98,27.923,27.6936666667,20.3116666667,23.8423333333,28.7483333333
814.46,20.4446666667,25.4056666667,56.282,53.5466666667,23.3193333333,26.843,26.5186666667,20.9553333333,23.876,29.8563333333
814.76,17.433,22.7013333333,53.7353333333,52.0116666667,20.546,23.5156666667,23.276,17.337,20.546,27.8736666667
815.07,17.1076666667,21.6173333333,54.2646666667,52.4513333333,19.902,22.5,23.2843333333,17.4016666667,19.7546666667,28.6763333333
815.37,15.73,21.006,52.9093333333,52.268,18.294,22.732,22.288,17.209,18.639,28.1556666667
815.68,16.0696666667,22.9353333333,53.234,53.383,17.662,22.985,23.4826666667,17.8113333333,19.2036666667,29.5023333333
815.98,15.2986666667,22.6443333333,53.0396666667,53.09,16.4133333333,22.5936666667,22.8473333333,18.2876666667,18.288,30.1416666667
816.29,13.491,21.9593333333,50.763,51.0586666667,15.4113333333,21.5656666667,22.5013333333,18.7103333333,17.43,30.2806666667
816.59,12.126,20.6583333333,50.7486666667,51.2473333333,14.1716666667,21.2576666667,21.3073333333,17.864,15.9683333333,29.4413333333
816.89,13.8186666667,21.05,51.9563333333,52.204,15.7996666667,23.0806666667,21.8426666667,19.5643333333,16.8893333333,30.3613333333
817.20,12.9303333333,20.354,51.5736666667,52.1633333333,15.1916666667,23.009,21.6813333333,20.4033333333,15.88,28.9576666667
817.50,11.9846666667,18.3403333333,51.383,51.5283333333,13.4883333333,22.416,20.9123333333,18.8256666667,15.4293333333,28.1413333333
817.81,10.678,16.7596666667,50.743,50.4176666667,12.8136666667,22.2843333333,20.1486666667,19.0343333333,15.181,25.859
