wavelength,Back_EmbHerf,Belly_EmbHerf,Breast_EmbHerf,Crissum_EmbHerf,Crown_EmbHerf,DorTail_EmbHerf,Patch10_EmbHerf,Patch11_EmbHerf,Rump_EmbHerf,Throat_EmbHerf,WingTip_EmbHerf
198.54,-103.846083333,6.41033333325,-47.436,-87.8205833336,-132.051166667,36.8589166667,162.820416667,34.6153333334,-38.4615,-80.1282500001,134.615416667
198.92,-6.93025510842e+14,3.35850824484e+14,1.81252825914e+14,-7.19680338180e+14,-9.27587991432e+14,6.583742353e+14,1.81252825912e+15,8.63616405816e+14,-5.33096546925e+12,-4.15815306504e+14,1.53531805479e+15
199.30,84.7222499998,9.72233333333,8.33325000018,94.9073333335,115.27775,-20.1388749999,-131.481583333,-78.7038333332,16.6665833333,89.3519166666,-133.333416667
199.68,30.9523333332,-49.9999166667,-63.8889166667,19.0475000001,41.2700833334,-57.9365416667,-184.52375,-136.11125,-51.58725,17.8570833334,-178.571416667
200.06,42.7928333333,0.45041666665,-18.9188333334,34.4594166667,45.9459166666,-7.77025,-88.0629166666,-49.3243333333,-2.70266666665,25.0000833333,-79.5045
200.44,36.8794166666,3.54608333333,-11.3474166667,25.709,35.1064166666,-1.59562499999,-66.8439166667,-37.94325,3.19149999999,17.908,-64.0070000001
200.82,37.8931666666,8.64766666668,-7.54725000001,25.9434999999,23.7421666667,-3.14475,-56.60375,-29.088,11.0061666667,11.7925,-48.8992500001
201.19,28.9473333333,17.2513333333,-8.18708333333,23.8305,20.02925,-3.28933333333,-55.9940833333,-24.41525,12.1345,1.31575000001,-40.4970000001
201.57,37.2024166667,33.7301666667,15.1785,34.9205833333,26.2896666667,16.2202083334,-19.246,6.34925,30.85325,17.8571666667,-14.2856666667
201.95,43.2749166667,43.5671666666,27.4854166667,39.1080833334,37.3538333333,29.64175,4.82441666666,21.92975,43.7135833334,30.1899166667,8.62575
202.33,40.369,43.4426666667,25.27325,36.20225,37.6366666667,31.5231666667,9.90425000002,21.9263333333,43.4426666667,27.1173333333,7.85533333333
202.71,34.874,40.9665,22.759,29.4116666666,32.9831666666,30.4972083333,7.56308333332,22.5490833333,43.06725,27.3809166667,3.08125
203.09,37.8416666667,41.8715833333,27.254,32.1720833333,35.1775833334,37.7050833333,14.20775,29.7133333333,48.2241666666,31.0109166667,7.03541666668
203.47,43.2050833333,46.41025,30.9614166667,36.9230833333,39.295,43.4295,21.98725,36.7948333333,54.2308333333,32.94875,14.6153333334
203.85,48.9435833333,52.8169166667,38.7910833333,42.8403333333,45.305,49.2370416667,32.1595,43.2510833333,57.21825,44.01425,22.0658333333
204.22,47.3135833334,49.9998333334,39.58325,41.6118333333,44.0788333333,49.4790416667,31.7983333333,40.3508333333,53.2893333333,43.4209166667,20.3398333333
204.60,51.89625,52.4450833333,41.916,45.7085833333,46.7563333333,52.2454166667,37.3750833333,45.4590833334,56.1376666667,47.0559166667,23.8023333333
204.98,56.6478333333,56.4606666667,48.1741666667,49.3913333333,51.9195,59.3867083333,44.2884166667,50.32775,61.8446666666,53.5113333333,30.6180833333
205.36,58.1163333333,57.24825,51.0416666667,50.3473333333,53.3420833333,62.6736666667,49.0450833333,53.6025,63.8889166667,57.3351666667,34.3315833333
205.74,60.01725,57.4265833333,49.9569166667,51.2520833333,56.1745,63.6656666667,50.4750833333,52.0293333333,65.84625,58.7651666667,35.5353333333
206.12,56.0438333334,50.5495,43.3608333333,45.925,51.37375,60.1189166667,44.3224166667,47.2985833334,62.3166666667,52.7014166667,26.6943333333
206.50,56.7176666667,49.5748333333,41.5816666667,44.8556666667,50.0,58.9073333333,44.005,47.5339166667,60.1189166667,53.10375,28.44375
206.87,59.57525,51.12175,42.1475833333,46.8749166667,52.68425,60.7570416667,45.79325,48.5576666667,62.54,54.968,31.9711666667
207.25,62.2190833333,52.9025,42.1815833333,46.5824166666,52.71525,61.2592916667,45.3184166667,47.8464166667,64.5130833333,58.0524166667,29.26025
207.63,60.79875,49.90125,41.568,42.9488333334,52.4655,59.5660833334,43.58975,46.3016666667,63.3629166667,55.2761666667,27.1696666667
208.01,64.2581666666,53.5645833333,45.3755833333,47.2540833333,56.2138333333,61.6812083333,46.58,49.9036666667,68.6898333333,56.9845,31.88825
208.39,63.3870833333,52.20425,44.6775833333,45.2151666667,56.7740833333,59.086,48.172,48.2795833334,72.4731666668,60.1074166667,29.9999166666
208.77,61.78725,49.671,45.8333333333,44.4626666667,57.3465,58.3607083333,47.6974166666,45.55925,73.0812499999,57.7850833334,30.8114166666
209.14,65.5628333333,51.9868333333,47.57175,47.9581666667,59.9889166667,60.4304583333,52.4835833333,48.8961666667,74.724,60.9825,31.4016666666
209.52,61.0759166667,48.2595,43.7235833333,46.1498333334,56.4874166667,53.4546666666,50.15825,43.3016666667,68.0379166667,60.3373333333,28.95575
209.90,54.2824166667,43.1133333333,38.0786666667,40.4513333333,51.8518333333,47.048625,44.2128333333,38.7153333333,59.9537500001,54.9768333333,22.1064166666
210.28,49.8716666667,41.0256666666,37.56425,37.8205,50.2564166667,45.3205416667,41.6026666667,34.3588333333,58.5255,53.39725,17.6281666667
210.66,43.9971666667,32.6270833333,34.0395833333,30.2966666667,43.6440833333,35.0282083334,31.1440833334,25.98875,54.8729166667,43.6440833333,5.01416666666
211.03,38.1876666667,24.9999166667,33.6569166666,23.8675,39.6441666667,24.757125,25.7280833333,20.631,48.2201666667,35.7604166667,-8.65683333333
211.41,37.4661666667,28.72625,35.7045833333,26.2874166667,39.8373333333,27.5405416667,29.2683333333,24.8644166667,47.3575833333,35.84025,-1.55833333333
211.79,38.304,29.1666666667,35.965,25.8771666667,37.5730833333,28.91075,29.1666666667,24.7076666667,46.3450833333,36.184,-4.89758333336
212.17,28.695,22.3271666667,29.9526666666,19.5755833333,29.24525,22.9560416667,20.12575,16.6665833333,38.129,29.24525,-15.0944166667
212.55,37.0138333334,27.7778333333,35.83325,28.47225,31.5278333333,30.31275,25.0000833333,26.3194166667,42.15275,31.3193333333,-2.15283333331
212.92,37.6085833333,29.4204166667,32.68125,28.55075,31.7391666667,30.108625,22.8986666667,25.7246666666,42.46375,33.3333333333,-2.89866666665
213.30,30.5784166666,23.6225833333,25.7575,20.799,27.7549166667,24.6557916666,13.1540833333,17.42425,33.1955,26.033,-10.0550833333
213.68,33.2621666667,25.4274166667,25.4274166667,18.2336666667,28.2764166667,27.315,11.5385833333,17.1651666667,34.9715,20.86875,-13.2478333333
214.06,35.3825,27.73225,25.4099166667,19.4671666667,28.4153333333,30.73775,13.9344166667,17.8959166667,39.34425,22.6775833333,-9.76766666667
214.44,39.6914166667,29.1975,26.4815833333,23.6421666667,28.0863333333,33.7347083333,16.8519166667,22.34575,40.1235833333,27.284,-1.04933333332
214.81,45.5851666666,37.6381666667,32.2295833333,31.7328333333,34.8233333333,42.1083333333,27.042,30.4635833334,43.4879166667,34.8233333333,11.1478333333
215.19,46.55375,40.1629166667,27.694,33.70925,35.4636666667,43.7969166666,27.8195,31.6415833333,46.1779166667,35.9021666667,13.7218333333
215.57,38.695,31.7830833333,19.9611666667,26.3565,30.8785833334,38.6626666667,23.1266666667,25.646,42.05425,27.6485833333,8.97941666668
215.95,32.9365833333,30.1020833333,18.1405,25.68025,28.2879166667,34.4955416667,23.9228333333,22.67575,38.2654166667,25.62375,9.92058333332
216.32,30.5751666666,27.1126666667,17.66425,24.8238333333,28.0516666667,31.6313333333,25.5280833333,22.5938333333,39.4366666667,25.0588333333,9.68299999999
216.70,23.2456666666,23.49625,10.2755833333,19.9875833333,23.8720833333,28.5399166667,23.2456666667,17.2305,34.7743333333,21.4911666667,4.13541666667
217.08,21.1583333333,22.0448333333,11.8203333333,20.5674166667,21.9858333333,28.5460416667,24.7045833333,16.3710833333,31.85575,21.39475,5.14183333334
217.46,13.9105833333,15.28875,7.41474999999,18.8976666667,15.6825,21.5878333333,22.7689166667,13.2546666667,30.24925,16.4041666667,1.90291666665
217.83,7.88283333335,7.95783333335,-0.150333333333,18.0929166667,12.0870833333,16.0286666667,19.4445,9.53466666668,26.5765833334,11.6366666667,-2.85291666667
218.21,7.54300000001,5.24416666666,2.65808333334,18.1753333333,11.70975,13.362125,19.1809166667,9.05183333334,24.7844166667,10.63225,-2.80174999999
218.59,9.92766666667,6.15941666668,7.02883333334,21.3768333333,17.7536666667,14.2391666667,23.7680833333,10.0,26.0144166667,13.1160833333,-0.796999999983
218.97,14.6968333333,11.1364166667,10.9849166667,29.7728333333,23.5605833333,22.803,29.6970833333,15.6061666667,35.6818333333,20.1514166667,5.909
219.34,25.0,19.023,22.8735833333,34.1954166667,30.9195833333,31.0057083333,34.6554166667,21.0345833333,40.2873333333,30.9196666667,14.65525
219.72,28.458,20.7483333333,23.69625,36.0543333334,31.7460833334,32.25625,34.4104166667,21.2585,40.0228333333,34.92075,15.92975
220.10,32.5698333333,22.1374166667,27.7990833333,40.1400833333,37.0865,35.9412916667,37.659,23.346,44.5928333333,39.8219166667,16.8574166666
220.47,31.9339166666,20.92875,27.8625833333,40.0763333333,35.8144166667,34.4784166667,35.9415,22.519,41.5395,39.1221666667,13.9948333333
220.85,31.3726666667,17.2268333333,29.1316666666,38.7255,35.2240833333,31.0574166667,34.3136666667,18.9775833334,40.266,37.185,10.71425
221.23,20.9090833333,6.06058333333,16.28775,28.2575833333,24.3181666667,22.0834583333,24.92425,12.72725,33.03025,27.4244166667,-0.4545
221.61,24.4253333333,10.7040833333,18.6781666667,29.6696666666,30.02875,27.8736666666,26.2211666667,19.5401666667,35.9915,30.2443333333,3.16099999999
221.98,23.0351666666,10.8400833333,20.3928333333,27.91325,28.4551666667,28.963375,26.01625,21.9510833333,37.8725,29.2680833333,3.92958333333
222.36,28.8059166666,17.25725,25.98425,34.252,33.9895,39.205875,33.071,30.643,41.3386666667,37.9265833333,10.9579166667
222.74,26.0160833333,16.5311666667,23.1028333333,30.8265,28.99725,35.63675,32.6558333333,29.9456666667,39.7018333333,35.4334166667,9.75616666667
223.11,9.72225000001,0.877166666665,10.16075,13.889,13.5965833333,17.6901666667,18.3478333333,15.7894166667,23.1724166667,19.8829166667,-8.33325000002
223.49,-0.765333333332,-8.75849999998,-0.170166666675,4.76199999999,3.14633333333,10.5867916667,10.54425,9.43883333334,17.2618333333,9.01350000001,-15.9863333333
223.87,3.53758333333,-4.63841666667,5.34591666667,9.27674999998,4.55975,12.1857083333,14.4653333333,12.9716666667,18.4748333333,10.84925,-8.176
224.24,12.64375,1.5805,10.9195833333,17.744,8.76424999999,18.1034583334,19.612,18.82175,20.68975,14.65525,0.64658333335
224.62,17.01975,3.46041666666,10.8051666666,18.1498333333,7.90966666667,21.1864583333,21.5395,19.7741666667,23.1638333333,14.9009166667,4.59033333333
225.00,20.21,6.56166666667,8.98941666667,20.07875,9.12075000002,22.2112916666,21.1941666667,19.16,21.7191666667,15.9446666667,5.97125
225.38,25.5725,12.3408333333,14.3765,24.2365833333,13.6769166666,25.3499166667,26.5265833333,21.69225,24.4274166667,20.4199166667,12.0864166667
225.75,23.79125,11.5141666667,10.3688333333,20.92875,7.18841666667,20.7378333333,24.8090833333,13.9314166667,20.8650833333,14.8855833333,12.5954166667
226.13,24.4253333334,16.954,11.37925,23.3333333334,10.115,21.7240833333,27.0115833333,13.046,21.0920833333,15.2875,15.8045833333
226.51,21.2719166667,15.6250833333,7.83983333333,18.8595833333,6.30466666667,16.639375,21.76525,8.82666666667,19.02425,11.513,12.6643333333
226.88,19.6839166667,16.23575,8.81225000001,20.4024166667,8.38116666667,18.0555416667,20.3065833333,11.4463333333,18.0555833333,13.9845,13.3141666666
227.26,23.8806666667,20.688,14.8424166666,26.2853333333,14.3864166667,23.445375,24.8756666667,16.70825,22.4295,20.1905833333,19.69325
227.64,20.1794166666,18.1241666667,12.4066666666,23.1315,10.76225,19.9924583333,21.52475,15.284,17.7130833333,18.9089166667,14.9104166667
228.01,15.6511666666,16.1065,9.76899999999,20.3780833333,10.92425,17.4545,18.6975833333,12.9200833333,14.8109166667,16.7715833333,12.3948333334
228.39,11.0256666667,13.0768333333,5.32049999999,15.9935,7.78858333333,13.6217083333,13.8140833333,9.48716666665,12.5000833334,13.782,9.26283333333
228.76,7.53825,10.60075,2.62066666666,12.0729166667,5.68308333334,9.83504166667,10.54175,6.33099999999,8.06824999999,10.954,6.94950000001
229.14,7.02033333332,10.1285,4.15325000001,11.0665,6.64525,9.00329166668,10.8520833333,7.71725,8.44041666667,11.8166666667,7.50266666666
229.52,6.66166666666,10.3595833333,5.74966666666,11.1955,7.47216666667,9.257875,11.7275,8.05483333333,8.61183333333,12.7913333333,7.72541666666
229.89,8.00275,11.4020833333,7.88466666667,11.8980833333,10.3871666666,10.50525,12.7714166667,9.37208333334,8.71108333333,14.0934166667,7.29458333333
230.27,6.405,8.81549999999,6.91000000001,10.1469166667,7.94300000002,9.43512500001,10.6060833333,7.04775000001,5.02758333334,12.81,5.53266666667
230.65,6.46341666667,8.10225,7.08666666666,10.2721666666,7.66375000001,9.08337499999,10.1569166667,6.02475,4.33966666666,12.5114166667,6.11708333334
231.02,7.24741666667,7.71941666667,7.53074999999,9.23033333334,8.07366666665,9.10045833334,9.67891666665,4.81583333333,3.98966666666,12.60625,5.24091666666
231.40,5.76925,6.07783333333,5.81666666667,5.603,6.86141666666,6.41029166666,7.28874999999,1.70941666666,1.923,11.2536666667,2.4455
231.78,5.57966666667,5.41066666667,5.14491666666,4.27533333334,6.57016666668,6.23170833333,6.81166666667,0.43475,1.20775,8.98533333333,2.802
232.15,6.168,5.74016666667,5.33716666667,4.43100000001,5.51358333334,6.31920833333,6.34433333333,-0.830833333333,1.03208333333,7.37658333333,2.61833333334
232.53,5.9855,5.34058333333,5.676,4.41191666668,5.21149999999,6.41129166667,6.21766666668,-0.722416666666,1.08375,7.74,2.86375000001
232.90,7.12025,7.22575,8.14883333332,6.64558333333,7.70041666666,10.1926666667,8.35966666665,0.922999999999,3.95575,9.28266666665,3.92949999999
233.28,6.28391666667,7.52425000001,7.76691666667,6.52633333333,7.95574999999,12.6618333333,8.38725,-0.134916666667,4.7195,8.65691666666,3.45200000001
233.66,6.28466666667,6.72750000001,5.5095,4.98341666668,6.36758333334,12.209375,5.70325,-1.57825,3.98658333333,6.3955,2.24258333334
234.03,3.92491666667,4.74966666666,2.87258333334,3.29924999999,3.24225000001,9.51366666666,2.87250000001,-4.09566666667,1.76333333333,3.8395,0.51199999999
234.41,4.75783333334,5.26466666667,3.51908333333,2.33683333333,4.08216666666,8.50220833333,2.70266666667,-3.885,3.32216666667,4.08241666667,0.8165
234.78,6.47275,7.54708333334,5.68675000001,4.03558333334,7.20649999999,9.82712499999,4.6645,-0.471833333334,5.11008333333,6.21075000001,1.88691666667
235.16,7.36599999999,8.60616666665,6.74599999999,5.25800000001,7.66366666667,9.56095833333,5.35716666667,0.496083333332,5.506,5.90266666666,3.10025
235.54,8.85241666667,9.94066666665,7.78933333332,7.04750000001,8.67950000001,11.733375,8.08591666665,2.25016666667,7.29466666667,7.74,4.72325
235.91,7.50758333333,9.78483333334,7.25725,6.73183333334,7.58258333333,10.7355416667,7.75775,1.30125,6.60666666667,7.35741666667,4.10425
236.29,9.00200000001,11.5328333333,8.97808333333,8.26174999999,9.62274999999,11.6643333333,10.339,3.58166666667,8.5005,10.2198333333,6.11258333333
236.66,10.57875,12.6851666667,10.8100833333,9.09708333332,11.0648333333,11.990625,12.5694166667,5.13891666667,9.81491666664,12.6389166667,7.15283333333
237.04,11.1994166667,12.4339166667,11.00075,8.59791666667,10.4056666667,11.023,12.037,5.86425,9.74433333335,12.2133333333,7.49550000001
237.41,11.2025,12.2364166666,10.7595833333,8.67083333335,9.59908333334,9.62033333333,10.4640833333,6.39241666667,9.05066666667,11.6875833333,7.44716666666
237.79,11.45575,12.69275,13.1183333333,10.1175,10.6449166667,10.0061666666,12.1248333333,8.13058333333,9.97566666666,13.26025,9.26591666668
238.17,10.8899166667,11.6511666666,13.6415,9.66049999999,9.66033333334,10.0312083333,11.3584166667,7.88458333331,10.05075,12.6268333333,9.23108333332
238.54,11.3530833333,11.984,13.78075,10.3785,10.5313333333,10.388125,11.8693333333,8.33333333334,10.4740833333,12.7485,9.44200000001
238.92,11.0384166667,11.565,12.9449166667,9.7495,9.89466666668,10.4121666667,11.7828333334,7.69783333334,10.5663333333,12.2911666667,9.07775000001
239.29,9.89366666667,11.00825,12.0711666667,9.01925000001,9.65358333333,10.89675,11.19675,7.45900000001,9.97949999999,11.6256666667,8.8135
239.67,6.27091666666,7.42783333333,8.66866666667,6.08658333334,6.5895,7.344,7.20983333334,4.27558333333,6.30450000001,7.61250000001,6.43858333334
240.04,7.38775000001,7.698,9.21983333333,6.50124999999,7.56500000001,7.46908333334,6.92950000001,4.403,6.42724999999,7.506,6.35349999999
240.42,7.93158333334,7.5815,9.57741666667,6.72625,7.69816666667,7.63995833333,7.19274999999,4.93791666667,6.64875,8.13891666666,7.02433333332
240.79,6.83899999999,6.26425,8.21833333333,5.77016666667,6.52866666667,6.1495,5.816,3.90816666667,5.90808333333,6.65525,6.14966666667
241.17,6.74308333333,6.13383333333,8.12683333333,6.01,6.805,5.81370833334,5.76216666667,4.05833333333,5.82408333334,6.92891666667,6.18525
241.54,7.16666666666,6.2685,8.26858333333,6.23141666666,6.87058333334,5.73141666666,6.32408333333,4.31475,6.0185,7.074,6.463
241.92,6.77383333334,5.60025,7.48666666667,5.4495,6.20391666667,5.248125,5.54983333333,3.7055,5.005,6.06958333334,5.90216666666
242.29,6.7115,5.72283333333,7.2985,5.607,6.53383333334,5.61079166666,5.99325,3.8305,5.25166666667,6.06258333333,6.39483333333
242.67,6.32983333333,5.29175,6.92508333333,5.24091666667,6.18458333333,5.44425,5.97408333333,3.76758333333,5.1685,6.25725,6.38075
243.05,5.55083333333,4.4735,6.4285,4.55916666666,5.72933333333,4.77325,5.47941666667,3.389,4.502,5.56516666667,6.15016666667
243.42,5.73016666667,4.45675,6.70641666667,4.48483333333,5.8715,4.40716666666,5.87166666667,3.39566666667,4.768,5.65216666666,6.48
243.80,6.95566666666,5.80325,7.98558333333,5.60533333334,6.90116666667,5.61908333333,6.93516666667,4.82141666667,6.00116666667,6.58066666667,7.58991666667
244.17,6.65708333333,5.71866666667,7.72333333333,5.35,6.53674999999,5.55108333333,6.81808333333,5.45066666667,6.22158333333,6.57691666667,7.83058333333
244.55,6.15833333333,5.48358333333,6.85941666667,4.80233333333,5.99466666667,5.21175,6.34833333333,5.00525,5.77833333334,5.96841666667,7.2525
244.92,5.9925,5.48075,6.89141666667,4.73158333334,5.87391666667,5.15595833333,6.17983333333,5.025,5.36216666667,5.73025,7.09116666667
245.30,4.9285,4.56516666667,5.67275,3.96158333333,4.74091666667,4.18141666667,5.14525,3.97908333333,4.21941666666,4.52991666667,6.21191666667
245.67,4.153,3.75458333333,4.917,3.5145,4.04383333333,3.73566666667,4.64958333334,3.33991666667,3.3945,3.97308333333,5.80125
246.05,3.85308333333,3.5245,4.40941666667,3.64575,3.75208333333,3.42575,4.3285,3.15516666667,3.38283333333,4.00483333333,5.38525
246.42,3.87258333333,3.35925,4.19908333333,3.46683333333,3.46208333333,3.28479166667,3.91941666667,3.33616666667,3.1215,4.21775,5.27716666666
246.79,3.78216666666,3.35416666667,4.22716666667,3.45341666666,3.34966666667,3.06875,3.57025,3.37558333333,2.84391666667,3.85541666667,5.22558333333
247.17,4.39691666667,3.91675,4.81291666667,3.98475,3.55658333333,3.68070833334,4.06875,3.92866666667,3.12841666667,4.38091666667,5.42075
247.54,4.80475,4.36666666667,5.02216666667,4.55366666667,3.83333333333,4.10579166666,4.39725,4.2485,3.5055,4.80508333334,5.79183333333
247.92,4.45058333334,3.92708333333,4.46533333333,4.17758333333,3.39616666667,3.80520833333,4.2185,3.75,3.10833333333,4.63125,5.42758333333
248.29,4.41183333333,3.90708333333,4.45533333333,4.43708333333,3.60933333333,3.99066666667,4.40808333334,3.54016666667,3.05733333333,4.86566666667,5.49383333333
248.67,4.31575,3.52091666667,4.371,4.22375,3.48408333334,3.82825,4.24941666667,3.3995,2.89191666666,4.67258333333,5.243
249.04,4.40333333334,3.70291666667,4.39208333334,4.34266666667,3.65383333333,4.08520833333,4.46383333333,3.34691666667,3.02141666667,4.80858333333,5.34608333333
249.42,5.40808333333,4.55925,5.26866666667,5.137,4.49541666667,5.04333333334,5.52775,4.20041666667,3.91758333333,5.69508333333,6.29266666667
249.79,6.14108333334,5.40875,6.00541666666,5.74316666667,5.286,5.85325,6.23,5.03208333333,4.79091666667,6.47966666667,7.02575
250.17,6.83491666667,6.42983333333,7.01925,6.32183333333,6.286,6.82566666667,7.15866666666,5.8765,5.52125,7.52316666667,8.02266666667
250.54,7.38008333333,7.13933333333,7.78933333334,7.00475,6.92766666666,7.418625,7.98183333333,6.26316666667,5.95516666666,8.12133333334,8.57416666667
250.92,7.86816666667,7.801,8.24025,7.41833333333,7.27366666667,8.13691666666,8.72091666667,6.44133333333,6.34325,8.721,9.08283333334
251.29,7.15291666666,7.15841666667,7.53391666667,6.88641666667,6.90275,7.31345833333,8.1755,5.39608333333,5.978,8.12116666667,8.79566666667
251.66,6.425,6.46916666667,6.90191666667,6.06408333333,6.29716666667,6.63575,7.4845,4.86575,5.29291666667,7.62316666666,7.99491666667
252.04,6.78516666667,7.15258333333,7.5085,6.43508333334,6.73433333333,7.21179166667,7.836,5.435,5.74,7.72883333333,8.35608333334
252.41,7.55708333333,7.91666666666,8.26475,6.71241666666,7.35733333333,7.69704166667,8.48175000001,5.99891666667,6.19858333333,8.19641666666,8.78425
252.79,8.05233333333,8.689,8.8325,7.29516666666,7.94908333333,8.26175,8.91841666666,6.67583333333,6.72175,8.81525000001,9.62950000001
253.16,7.59816666666,8.05675,8.40983333333,6.73383333334,7.43933333333,7.61870833334,8.29225,6.36308333333,6.28675,8.36283333333,9.42133333333
253.54,6.7085,7.38016666666,7.78183333333,5.91133333333,6.8585,6.8645,7.41,5.70733333334,5.61741666667,8.02158333333,8.86691666667
253.91,5.94358333333,6.64316666667,7.00841666667,5.08916666667,5.97458333333,6.20358333334,6.67408333333,4.71775,4.76091666667,7.47891666667,8.06083333334
254.28,4.89741666667,5.13458333333,5.54491666666,3.7565,4.33333333333,4.79170833333,5.15366666667,3.03216666667,3.33975,5.87825,6.64091666667
254.66,3.51266666667,3.77566666667,3.91716666667,2.14416666666,2.89925,3.03729166666,3.64741666667,1.4495,1.98891666667,4.53741666667,5.11733333333
255.03,3.36933333333,3.37608333333,3.87325,2.12658333333,2.96191666667,2.93429166667,3.43141666667,1.46366666667,2.18858333333,4.55691666667,5.0125
255.41,4.07316666667,4.14508333334,4.32491666667,2.71283333333,3.296,3.475875,3.93633333333,2.28116666667,2.78491666667,5.17416666667,5.72841666667
255.78,4.20766666667,4.20016666667,4.37125,3.01816666667,3.28583333333,3.561,4.08108333333,2.40133333333,2.98841666666,5.37475,5.895
256.15,4.01791666667,3.64591666666,4.38983333333,2.86466666667,3.22166666667,3.24058333334,3.51941666667,2.03866666667,2.67108333333,5.573,5.79616666667
256.53,3.45133333333,3.26666666667,4.10025,2.64741666667,2.78733333333,2.7985,3.00891666666,1.41575,2.4335,5.30241666667,5.45725
256.90,2.38408333333,2.01833333333,3.08725,1.72275,1.80725,1.52241666667,2.25041666667,0.260083333334,1.287,4.12808333333,4.03658333333
257.28,2.96975,2.72658333333,3.45625,2.34891666667,2.40025,2.44166666667,3.0785,0.742416666667,1.69616666667,4.48041666667,4.3715
257.65,2.77966666667,2.46266666667,3.11916666667,2.02108333334,2.06633333333,2.338,2.87591666667,0.690666666667,1.50025,4.12133333333,4.0195
258.02,2.69608333333,2.19125,2.75475,1.79433333333,1.90208333333,2.053875,2.701,0.799083333333,1.5,3.809,3.8825
258.40,3.16058333333,2.536,3.22366666667,2.14625,2.4565,2.54654166667,3.23616666666,1.54683333333,1.96175,4.217,4.13316666666
258.77,3.86325,3.0745,3.9105,3.03816666667,3.1365,3.37441666666,3.87775,2.63833333333,2.66758333333,4.6555,4.837
259.15,3.86416666667,3.08941666667,3.79883333333,3.14825,3.10916666667,3.382,3.87741666666,2.75591666667,2.55,4.60308333333,4.80258333333
259.52,3.6635,2.85741666667,3.65458333334,2.98583333333,2.99775,3.22033333334,3.66666666667,2.65133333333,2.32291666667,4.49975,4.63091666667
259.89,3.47366666667,2.7555,3.55491666667,2.80575,2.81708333333,3.063875,3.58291666667,2.56466666667,2.15775,4.32366666667,4.59316666666
260.27,3.46383333333,2.87391666667,3.47475,2.81141666667,2.80308333333,2.95958333333,3.65416666667,2.56375,2.19691666667,4.28775,4.51066666667
260.64,3.02533333333,2.45075,2.99333333334,2.38391666667,2.23975,2.48429166667,3.24983333333,2.22633333333,1.72375,3.8085,4.11066666666
261.01,3.255,2.86616666667,3.40583333333,2.73891666667,2.50083333334,2.91220833333,3.47716666667,2.54033333333,2.11708333334,4.02775,4.504
261.39,3.22133333333,2.91275,3.56991666666,2.81083333334,2.61508333333,2.90345833334,3.51083333334,2.6605,2.19391666666,4.13566666667,4.605
261.76,3.92758333333,3.5785,4.27908333333,3.39416666666,3.33391666667,3.52229166667,4.22158333333,3.32283333333,2.8255,4.75491666667,5.15341666667
262.13,4.11466666667,3.81741666666,4.49591666667,3.64408333334,3.63241666667,3.67575,4.43233333333,3.52866666666,2.94525,4.80475,5.28416666667
262.51,4.12575,4.16983333333,4.59525,3.93333333333,3.76958333334,3.74758333333,4.74966666667,3.63716666667,3.136,4.93583333334,5.52808333334
262.88,4.01391666667,4.39233333333,4.53466666667,3.85425,3.79516666667,3.85070833333,4.78125,3.4825,3.15266666667,4.96183333333,5.52083333333
263.25,4.01308333333,4.57741666667,4.62766666667,3.84033333333,3.79408333333,3.75183333333,4.80425,3.57908333333,3.29475,4.95775,5.33041666667
263.63,3.75108333333,4.55233333333,4.59091666667,3.606,3.64458333333,3.52316666666,4.62491666667,3.30358333333,3.02225,4.65475,4.9445
264.00,3.674,4.466,4.42908333333,3.37,3.50833333333,3.29641666667,4.43833333333,2.9465,2.88666666666,4.41058333333,4.58575
264.37,4.07825,4.652,4.762,3.59525,3.72441666667,3.63829166667,4.762,3.10283333333,3.16016666666,4.68058333333,4.92925
264.75,4.93008333334,5.32358333333,5.54433333334,4.32025,4.72833333333,4.33241666667,5.41,3.72983333333,3.93141666667,5.31408333333,5.76525
265.12,5.30908333333,5.17075,5.5095,4.35033333333,4.76066666667,4.13345833333,5.37575,3.79208333333,3.84458333333,5.62875,5.5905
265.49,5.09183333333,4.93875,5.15191666667,3.99733333333,4.33591666666,3.865,4.95741666666,3.543,3.51508333333,5.21708333333,5.22183333333
265.87,4.02658333333,4.02216666667,4.162,3.48883333333,3.29466666667,3.109125,3.84116666666,2.639,2.716,4.20741666667,4.36108333333
266.24,4.31508333333,4.18841666666,4.55108333333,3.84358333333,3.40675,3.42429166667,3.96141666666,2.7515,2.90008333334,4.40258333333,4.54225
266.61,5.2615,4.75775,5.23633333333,4.56633333333,4.19166666667,4.23320833333,4.52466666667,3.50058333333,3.43416666666,5.099,5.074
266.98,4.9265,4.21108333333,5.02758333333,4.09383333333,3.83133333333,3.77658333333,4.20725,3.14425,2.99866666667,4.90225,4.78108333333
267.36,4.52633333333,3.74433333333,4.67558333334,3.73258333334,3.43,3.32983333333,3.83075,2.72283333333,2.59691666667,4.636,4.64416666666
267.73,4.40125,3.46683333333,4.41258333334,3.562,3.13891666667,3.114,3.48975,2.54383333333,2.57058333334,4.42408333333,4.466
268.10,4.55325,3.60441666667,4.65408333333,3.7315,3.27958333334,3.4045,3.68283333334,2.80883333333,2.74541666667,4.51216666667,4.63916666667
