wavelength,Back_SicColf,Belly_SicColf,Breast_SicColf,Crissum_SicColf,Crown_SicColf,DorTail_SicColf,Patch10_SicColf,Rump_SicColf,Throat_SicColf,WingTip_SicColf
253.16,19.7391666667,18.0633333333,19.4755,18.3426666667,18.1875,21.2910833333,19.8944166666,20.4065833333,21.0119166667,28.60025
253.54,18.9915833333,17.0104166667,19.499,17.7636666667,17.6161666666,21.2835833333,19.9410833333,19.761,21.90575,28.4708333333
253.91,19.35,17.1166666667,20.0,18.9666666667,19.9,21.6333333333,20.5666666667,20.6833333333,22.7,29.55
254.28,20.2025833333,18.1276666667,20.89975,19.3723333333,19.9036666667,22.1614166666,21.5305,20.7835,23.4726666666,29.8805833333
254.66,18.1205,17.3405,19.71625,17.7480833333,18.8653333333,20.33675,20.1241666667,19.0248333333,22.5885833334,28.617
255.03,17.6875,16.6295833333,19.5806666666,17.0749166667,18.4855,20.026,19.8959166667,19.6548333333,23.9235833333,28.30375
255.41,15.7233333333,13.4238333333,16.8435833334,13.7775,15.5855833333,18.19975,17.4725,17.19725,21.48175,27.5353333333
255.78,16.91225,14.81475,17.1768333334,14.55025,17.3468333333,19.7845,18.2916666667,19.539,22.5434166666,27.91
256.15,19.6625,17.26925,19.1803333333,16.6149166667,18.9565,21.7630833334,20.9195,21.6253333333,23.5881666667,27.7033333333
256.53,15.9105833333,14.7200833333,16.7631666667,12.6448333333,16.2805833333,17.7123333333,17.455,18.8548333334,19.8680833333,23.8578333333
256.90,12.9976666667,12.0915833333,14.4385833333,10.54675,13.3838333333,15.3149166667,14.676,16.1616666667,16.4141666667,20.7960833333
257.28,10.8265,9.66125000002,12.5475833333,9.06499999999,10.5420833333,13.3333333333,12.344,12.6828333333,13.1571666667,17.8455
257.65,10.1386666667,9.03891666668,11.5734166667,8.81158333334,10.6168333333,13.00825,11.6450833333,12.0994166667,12.0395833333,17.3601666666
258.02,9.471,8.64075,10.71125,8.33325,9.07125,11.5825,10.23975,10.58825,10.865,16.154
258.40,8.76599999999,7.79008333333,10.221,8.37016666666,8.86733333332,11.3535833333,9.54875,10.046,10.4053333333,16.1970833333
258.77,8.49033333334,8.33341666667,10.1354166667,8.92033333334,8.51541666667,11.7725,9.74683333334,10.03625,10.3505,16.2616666667
259.15,8.00908333333,7.98625,8.98183333333,8.15991666666,7.88833333333,10.6410833334,8.61233333333,8.49166666666,9.37408333333,15.67125
259.52,7.62033333334,7.92775,8.93458333334,8.13766666666,7.59925,10.221,8.33333333334,8.13758333333,9.18633333332,15.3314166667
259.89,7.55358333333,7.696,8.99108333334,8.35366666666,7.43825,10.1843333333,8.435,7.90616666667,9.49283333335,15.18175
260.27,6.59975,6.86075,8.32008333334,7.67741666667,6.89408333333,9.31733333333,7.53666666666,6.93433333333,8.94899999999,14.8058333333
260.64,7.58441666666,7.14275,8.42025,8.56083333333,6.8485,9.93858333332,7.96558333333,7.20308333333,9.28300000002,15.3223333333
261.01,7.81875,7.71858333333,8.60066666667,8.97475000001,7.2105,9.84358333332,8.09258333334,7.57816666667,9.77675,15.4906666667
261.39,8.32633333334,8.12183333333,9.12425,9.41758333334,7.78766666667,10.154,8.54458333333,8.35375,10.12,15.8756666667
261.76,7.335,7.29891666667,8.13083333334,8.59375,6.94433333333,9.08566666667,7.20483333333,7.61699999999,9.78008333333,15.06075
262.13,5.76066666667,5.57683333334,6.72733333334,7.23866666666,5.1135,7.88591666667,6.00833333333,6.35175,8.2855,13.6864166667
262.51,5.90608333334,5.25766666667,6.38791666668,7.308,5.30141666667,7.35208333333,6.47575,6.51941666667,8.17558333334,13.7048333333
262.88,6.07708333333,4.97308333333,6.47100000001,7.39258333333,6.01933333333,7.59391666666,6.40366666667,6.86441666667,8.33333333333,13.6905833333
263.25,5.04816666666,4.08266666667,6.67500000001,6.8955,5.55208333333,6.84308333334,5.56258333334,6.92691666668,7.72466666667,12.85675
263.63,4.86116666667,4.47408333333,6.71675,7.24033333333,6.045,7.43400000001,5.52141666667,7.377,8.174,13.2855833333
264.00,1.7575,1.75741666667,4.36325000001,3.95766666667,3.90858333333,4.35108333333,2.53183333333,5.24833333333,5.4695,11.0250833334
264.37,1.07591666667,1.22633333333,4.19174999999,3.60358333333,3.80383333334,3.491,2.55241666666,5.09258333333,5.16758333333,10.5230833333
264.75,0.581250000001,1.52625,3.99699999999,3.40366666666,4.49375,2.907,2.37391666668,4.34833333333,5.31733333334,9.58083333335
265.12,-0.921916666664,-0.667083333332,2.01366666667,1.94083333334,3.1295,1.41916666667,1.0555,2.81408333333,3.17808333333,8.12708333333
265.49,0.51,0.649000000002,2.15583333333,2.23683333333,3.68566666667,1.84283333333,1.73849999999,3.11791666667,4.2535,8.86641666667
265.87,0.659083333333,0.89375,2.05541666667,2.69216666666,3.38466666667,2.32358333333,1.99966666667,2.98275,3.83158333333,9.28274999998
266.24,2.96566666667,3.55075,4.53216666667,4.51125,5.80616666667,4.459,4.16658333334,4.89775,6.12983333334,11.5393333333
266.61,2.37666666667,4.21641666667,4.79324999999,4.04725,5.19091666666,4.37541666667,3.37125,4.84291666667,5.47941666667,10.8294166667
266.98,2.31491666666,3.72308333333,3.9545,3.69408333333,4.55258333333,3.49175,2.70058333333,4.40783333333,5.15041666667,10.4840833333
267.36,4.11541666667,5.51841666666,5.08175,5.48125,5.85283333333,5.06308333334,4.66358333333,5.69491666667,6.51241666667,11.81725
267.73,5.00541666666,5.80791666667,5.68925,6.03583333333,6.15425000001,5.09666666667,5.26991666666,5.95366666667,6.63758333333,12.0350833334
268.10,5.80483333333,6.64175,5.86716666667,6.86433333333,6.24108333334,5.43958333333,5.58208333333,6.31233333333,7.15816666667,12.4999166667
268.48,5.68675,5.86558333333,5.29324999999,6.45575,5.159,5.15908333333,4.55116666666,5.68666666667,6.1965,12.1601666667
268.85,4.84983333333,5.54658333333,4.94825000001,6.29683333333,4.5105,5.07308333333,4.17116666667,5.54641666667,5.78783333333,11.772
269.22,5.41275,6.21716666667,6.02500000001,6.64575,4.6345,5.74508333333,4.65191666667,5.76266666666,6.53216666667,11.7175
269.59,4.58591666667,6.11466666667,6.56016666666,6.94441666667,4.13158333333,5.82641666666,4.11425,5.64283333333,6.13216666667,11.4605833333
269.97,6.47033333334,7.6955,8.24100000001,8.26633333333,5.83258333333,7.04925,5.51358333334,7.11658333333,7.50258333334,12.714
270.34,5.64125,6.84241666667,6.65166666667,7.62908333334,4.77125,6.43625,4.19133333333,6.23758333333,6.61033333334,11.8869166667
270.71,5.74275,6.53666666667,6.8815,7.6275,5.109,6.641,4.27491666667,6.13566666667,7.026,12.1991666667
271.09,5.71983333333,6.73708333333,7.13608333334,7.6525,5.05483333333,6.18941666667,4.27225,5.79033333333,6.68225,11.9561666667
271.46,4.07391666667,4.87016666667,5.67408333333,6.18441666667,3.301,4.73091666667,2.83716666667,3.96558333333,5.08658333333,10.4514166667
271.83,3.13058333334,4.28675,4.87991666667,5.30025,2.83783333333,3.87383333333,1.77183333333,3.5435,4.75225,9.77466666667
272.20,2.939,3.89116666667,5.19358333333,4.85133333333,2.62658333333,3.92116666667,1.555,3.34833333333,4.40466666667,9.21883333334
272.58,3.31125,4.86108333333,5.57016666667,5.46033333333,3.31875,4.693,2.26616666667,3.72825,5.11708333333,9.71491666666
272.95,3.81583333333,5.402,6.14033333334,5.77483333333,3.80116666666,4.8465,2.05416666667,4.269,5.39483333333,10.24125
273.32,3.78441666667,4.81125,5.71791666667,5.643,3.84433333333,4.34658333333,1.43141666667,3.98683333333,5.40316666667,10.80625
273.69,2.85708333333,3.62283333333,4.45766666667,4.7105,3.27808333333,3.4315,0.267999999998,2.93358333333,4.33516666666,9.76566666668
274.06,0.789416666667,2.40041666667,3.437,3.66025,2.145,2.28066666667,-0.909166666665,1.62675,3.02216666667,8.38925
274.44,1.22716666667,3.136,4.323,4.37925,3.04783333333,2.38208333333,-0.0402499999992,2.07733333333,3.80975,8.74216666667
274.81,0.867666666666,3.11158333333,3.91225,4.44608333333,2.56925,2.486,-0.291999999999,1.87708333333,3.57033333334,8.58366666666
275.18,1.18683333334,3.4495,4.58508333333,4.81558333333,3.08216666667,3.62875,-0.170666666668,2.76625,4.491,9.55441666666
275.55,1.59658333333,3.89491666666,5.02641666667,5.53516666666,3.76308333333,3.78066666667,-0.210583333336,3.58783333333,5.06133333333,9.84208333334
275.93,2.87141666667,5.45316666667,6.48033333333,7.385,4.97891666667,5.47066666667,1.51041666667,4.95258333333,6.42783333333,10.68675
276.30,4.17091666667,6.39375,7.16616666668,8.45341666667,6.11075,6.22208333333,2.99525,5.75016666667,7.33775,11.7404166667
276.67,2.54816666667,4.88133333334,5.32875,6.801,4.40783333333,4.399,1.5065,4.08916666667,5.50108333333,9.969
277.04,-1.75001679814e-12,1.97441666667,2.78358333333,4.77591666667,1.82316666667,2.27683333333,-0.844916666668,1.62766666667,3.02383333333,7.65741666666
277.41,1.14833333333,3.98391666666,3.74041666666,5.96716666666,3.03591666667,3.96666666667,1.0265,3.03575,4.14925,8.36816666666
277.79,2.5075,5.13475,4.72533333333,7.25016666667,3.72733333333,4.68266666667,2.1665,4.40975,5.50158333333,9.32291666667
278.16,3.028,5.18158333333,4.39775,7.12866666667,3.21775,4.47208333333,1.94716666667,4.41433333333,5.30533333333,9.10891666668
278.53,2.57116666667,5.03483333333,4.02608333333,6.6965,2.99258333333,4.61316666667,1.57916666667,3.91025,4.91075,8.83766666668
278.90,2.438,4.134,3.08225,5.66683333334,2.34833333333,3.3105,0.521833333333,2.79683333333,3.82433333333,7.92566666667
279.27,3.34283333333,5.17966666667,3.62666666667,6.81158333333,3.10625,3.86308333333,1.59258333333,3.24025,4.69083333333,8.38058333332
279.64,4.20491666666,5.71883333333,4.19733333333,7.23225,3.40216666667,4.67125,2.0795,3.69283333333,5.367,9.01383333332
280.02,4.61641666666,5.66533333333,3.85941666667,6.97691666666,3.01266666667,4.70616666667,1.95591666667,3.13975,4.9085,9.15008333335
280.39,4.97833333333,6.72441666667,4.23516666667,7.97975,3.25391666667,5.61325,2.41708333333,3.67983333333,5.69991666666,10.05775
280.76,6.17758333333,7.62633333333,5.83825,9.34408333333,4.58725,6.82791666666,3.54816666666,5.18808333333,7.01158333334,11.2240833333
281.13,8.80824999999,10.14575,8.19291666667,11.5903333333,7.45716666667,9.45699999999,6.21983333333,7.9655,9.73108333334,13.6035833333
281.50,8.39208333332,9.67774999999,8.19624999999,11.60925,7.31524999999,9.09024999999,5.63183333333,7.81775000001,9.63191666668,13.4039166667
281.87,8.97774999999,10.31775,8.74191666666,11.8108333333,8.12916666667,9.99866666667,6.48941666666,8.19299999999,10.1518333333,14.24825
282.25,9.73675000003,11.3699166667,9.64975,12.6923333333,9.28333333333,11.2766666667,7.45783333333,8.99766666668,11.4256666666,15.36875
282.62,10.4061666667,11.4034166667,10.2138333333,13.3860833333,9.52291666666,11.5958333333,8.00291666666,9.64308333334,11.8300833333,15.8015
282.99,11.0165833333,11.8608333333,10.7100833333,13.9370833333,9.77908333332,12.2948333334,8.73233333333,10.2186666666,12.5953333334,16.2850833333
283.36,10.27625,10.7703333333,10.0741666667,12.9325833333,9.08583333334,11.6070833333,8.19841666667,9.36641666668,11.75875,15.5211666667
283.73,10.0805,10.8641666667,10.06425,12.9871666666,9.47641666668,11.648,8.44216666667,9.34033333333,11.63175,15.7359166667
284.10,10.2975,11.2664166667,10.5226666667,13.1783333333,9.98333333334,12.0261666666,8.84658333333,9.93091666667,12.0888333333,15.9961666666
284.47,9.88383333334,10.4335,9.99783333334,12.4351666667,9.51033333333,11.3980833333,8.26075,9.57275000001,11.37725,15.38575
284.85,9.68833333332,10.3096666667,9.60175000001,12.0925833333,9.3265,11.471,8.13975,9.29591666667,11.06375,15.2404166667
285.22,9.78641666668,10.4395,9.82183333333,11.9886666667,9.09791666668,11.3506666666,8.31316666666,9.03216666667,10.8444166667,15.4516666667
285.59,9.81124999998,10.25525,9.83158333332,11.7886666667,8.75716666667,11.34475,8.23741666667,8.64108333332,10.70425,15.52675
285.96,9.68408333333,9.98808333333,9.75891666667,11.7574166667,8.41316666666,11.3088333333,8.19875,8.66216666666,10.6109166667,15.3108333333
286.33,9.72641666668,9.43775000001,9.45275,11.4079166667,8.21383333333,10.796,8.13916666666,8.17408333333,10.15425,14.9501666667
286.70,10.0080833333,9.968,9.74233333334,11.8681666666,8.47866666667,11.2965833334,8.26816666666,8.39358333334,10.5595,15.3679166667
287.07,10.6766666667,10.9453333333,10.3184166667,12.6319166666,9.61174999999,12.3134166667,9.15925,9.16908333333,11.45275,15.9353333334
287.44,10.3814166667,10.75975,10.1695833333,12.58075,9.41283333333,12.1568333333,9.07991666667,9.04966666666,11.2085,15.5469166666
287.82,11.0210833333,11.1638333333,10.9598333333,13.2038333333,9.65425,12.8366666667,9.63891666667,9.58791666666,11.67375,15.9833333334
288.19,10.9289166667,10.8978333333,10.7105,12.9785,9.28525000001,12.5573333333,9.30608333333,9.16041666668,11.5845833334,15.7145833333
288.56,10.7279166667,10.6593333333,10.5116666667,12.8216666666,9.16666666667,12.4946666666,8.99783333333,8.65525,11.4396666667,15.3533333333
288.93,11.1005,10.8690833333,11.0374166667,13.0945,9.20133333334,12.6683333333,9.14875000001,9.12258333333,11.8160833334,15.5093333333
289.30,10.2190833333,9.99775,10.1823333333,12.35775,8.22791666666,12.1315,8.18041666667,8.40183333333,10.93025,14.7334166667
289.67,10.6653333333,10.1284166667,10.1810833333,12.64475,8.50166666667,12.2815833333,8.39116666666,8.58600000001,10.9339166667,14.8083333333
290.04,10.5965833333,10.1258333333,9.98291666666,12.5105833334,8.33333333334,12.0821666667,7.80466666667,8.15358333334,10.74975,14.3771666667
290.41,10.4219166667,9.73483333335,9.92274999998,12.3603333333,8.01133333334,12.1831666667,7.36691666667,8.17216666666,10.6635833333,13.9066666667
290.78,10.2869166667,9.44258333333,9.64274999999,11.8180833333,7.65141666666,11.8885,7.37016666667,7.98158333333,10.4329166667,13.54975
291.15,9.27858333334,8.02016666667,8.87575,10.783,6.35891666667,10.5873333333,6.113,7.05825,9.18333333333,12.6734166667
291.52,9.64333333334,8.36716666666,9.55916666667,10.8073333333,6.579,11.0550833333,6.33166666667,7.38875,9.52541666666,13.3209166666
291.89,9.24724999999,8.102,9.01600000001,10.3589166667,6.34725,10.2404166667,6.02575,7.24449999999,9.29266666666,12.785
292.26,9.53841666667,8.35041666667,9.70249999999,10.7661666667,6.86241666667,10.43225,6.75491666667,7.72233333334,9.67408333335,13.4364166667
292.64,10.2435,8.87100000001,10.4551666666,11.5476666667,7.36675,11.24475,7.57825,8.51624999999,10.3524166667,14.2701666666
293.01,10.9691666667,9.725,10.8383333334,12.2528333333,8.12883333333,11.594,8.07183333333,9.11716666668,11.134,15.1840833333
293.38,11.0603333333,9.81816666667,11.1901666667,12.58475,8.70033333334,11.6925,8.36725,9.47933333334,11.79425,15.2328333334
293.75,11.1185833333,10.4264166667,11.6775,12.6853333333,9.04758333333,11.8495,8.88158333333,10.0220833333,12.392,15.3599166666
294.12,10.4398333333,10.2215,11.2475833333,12.1588333333,8.56241666668,11.2420833333,8.66625,9.88324999999,11.8260833333,15.0350833333
294.49,10.5295833333,10.8554166667,11.5123333333,12.4841666667,8.68525,11.4018333333,8.97450000001,10.39825,12.01125,15.5631666666
294.86,9.83141666668,10.42575,10.9689166667,12.1063333333,8.48558333333,10.8928333333,8.30791666667,9.91774999999,11.44125,14.98075
295.23,10.1278333333,11.073,11.3163333333,12.4235,8.79133333334,11.2828333334,9.01108333333,10.2423333334,12.0226666667,15.359
295.60,10.7995833333,11.91175,11.6201666667,13.1244166666,9.29524999999,11.4925,9.45025000001,10.7633333333,12.7460833334,15.8233333333
295.97,10.6834166667,11.918,11.4831666666,13.0031666666,8.99675,11.6368333333,9.43599999999,10.5870833333,12.8360833333,15.7748333333
296.34,9.78908333334,11.2325833333,10.4058333333,11.9735,8.02941666666,10.8555833333,8.26474999999,9.62233333332,11.87475,14.9109166666
296.71,9.49283333333,11.2238333334,10.6315833333,11.74925,8.01641666667,10.6981666667,8.03716666667,9.33850000001,11.8995,14.9900833333
297.08,9.01825000001,10.7901666667,10.4665833333,11.2549166667,7.6695,10.23425,7.70266666667,8.624,11.2963333333,14.2928333333
297.45,8.82800000001,10.663,10.32075,11.0011666667,7.5005,9.88783333334,7.47158333333,8.34158333333,11.1619166667,14.0071666667
297.82,8.32924999999,10.3255833333,9.85333333331,10.6650833333,7.13208333333,9.60074999999,6.92525,8.02275,10.8391666667,13.6306666667
298.19,8.59399999999,10.0008333333,10.067,10.8448333333,7.12516666667,9.80633333333,7.01333333333,8.01041666666,11.0353333333,13.7206666667
298.56,8.87533333334,10.1529166667,10.2285833333,11.0858333333,7.25741666666,9.95125000001,7.29533333333,7.92141666667,11.43475,13.85525
298.93,9.31433333333,10.5505833333,10.94975,11.40425,7.46275,10.3848333333,7.69633333333,8.4735,12.02425,14.3899166667
299.30,8.79258333334,10.0954166667,10.54575,10.9345,6.78308333333,9.76866666666,6.92883333333,8.03733333333,11.2878333333,13.97725
299.67,8.31966666667,9.29575000001,9.89800000001,10.3540833333,6.16216666667,9.28216666666,6.27166666667,7.66275,10.4953333333,13.4645833333
300.04,8.18724999999,9.13874999999,10.0715,10.2458333333,6.4395,9.32724999999,6.091,7.73025,10.6085833333,13.3643333333
300.41,8.91283333333,9.53141666666,10.9634166667,11.1826666667,7.033,9.848,6.67733333333,8.51341666668,11.5136666666,13.5885
300.78,8.90974999999,9.49116666667,10.92725,11.25525,7.1855,9.59533333333,6.74808333333,8.94458333333,11.5980833334,13.3421666667
301.15,8.21658333333,8.72949999999,10.0701666666,10.5779166667,6.13458333333,8.68875,6.05833333333,8.61275000001,11.4258333333,12.7919166667
301.52,9.2025,9.73408333333,11.043,11.8250833333,6.96325,9.84658333333,7.02958333334,9.58575000001,12.5869166667,13.78825
301.89,8.99741666666,9.45558333333,10.8864166667,11.5813333333,6.56275,9.30616666668,6.72241666666,9.08483333333,12.0188333333,13.2436666667
302.26,9.45691666666,10.52325,11.3139166667,11.8239166667,7.00175,9.27491666666,7.04333333333,9.509,12.7965,13.6185
302.63,7.97491666667,9.75650000001,10.6103333333,10.7156666667,5.99316666667,7.90133333333,5.77175,8.59674999999,11.9280833333,12.255
303.00,7.76508333333,9.60266666668,10.357,10.4365833333,5.614,7.31358333333,5.40158333334,8.15816666666,11.6634166667,11.7059166666
303.37,7.81675,9.90425,10.5628333333,10.62075,6.09333333333,7.3055,5.8455,8.28575,12.0545,11.8173333333
303.74,7.888,10.52275,11.18525,11.1694166667,6.49383333334,7.57008333333,6.356,8.80508333333,12.8498333334,11.9538333333
304.10,7.98716666667,10.9318333333,11.3100833333,11.2035,6.48558333333,7.38025,6.10233333333,8.86583333333,12.5559166666,11.97025
304.47,7.35475,10.9551666667,11.12,11.1039166667,6.46675,7.21116666667,5.88158333333,8.66308333333,12.1835833333,11.8006666666
304.84,6.76958333333,10.8778333334,10.5758333333,10.7559166667,5.87358333333,6.83316666667,5.23225,8.26441666668,11.6676666666,11.0369166667
305.21,6.39008333334,10.75175,10.3459166667,10.5434166667,5.55208333333,6.6035,4.91133333334,7.87958333334,10.8959166667,10.5115833333
305.58,5.52891666667,10.4581666667,9.90174999999,9.79991666668,4.91866666667,5.47525,4.04091666667,7.27358333334,9.96575,9.41966666666
