wavelength,Back_DacBerf,Belly_DacBerf,Breast_DacBerf,Crissum_DacBerf,Crown_DacBerf,DorTail_DacBerf,Rump_DacBerf,Throat_DacBerf,WingTip_DacBerf
266.24,10.9493333333,8.25233333333,7.49733333333,8.73766666667,6.041,16.1003333333,7.012,8.414,11.8123333333
266.61,12.0103333333,8.50833333333,8.14533333333,9.105,6.874,16.6276666667,7.743,8.7935,12.3733333333
266.98,11.086,7.698,7.474,8.37066666667,6.10366666667,15.67,6.97533333333,8.1835,11.5596666667
267.36,10.482,6.82633333333,7.21366666667,7.45566666667,5.54333333333,15.323,6.10033333333,7.2625,10.4576666667
267.73,9.83666666667,5.60366666667,6.734,6.78233333333,5.147,15.1033333333,5.255,6.9625,9.259
268.10,8.736,4.90066666667,5.98966666667,6.20266666667,5.11333333333,14.9386666667,4.52183333333,6.3565,8.57
268.48,8.13466666667,4.25433333333,5.61,5.563,4.51133333333,14.4693333333,3.98533333333,6.3465,7.901
268.85,6.89433333333,3.807,5.10666666667,5.17633333333,3.807,13.9043333333,3.30783333333,5.78,7.196
269.22,6.63933333333,3.51333333333,4.905,5.202,3.92433333333,13.8943333333,3.17133333333,5.544,7.71166666667
269.59,6.107,3.37566666667,4.84133333333,5.10766666667,4.35266666667,13.7243333333,3.22016666667,5.13,7.506
269.97,5.48233333333,3.443,5.044,5.70166666667,4.84666666667,12.9166666667,3.22366666667,4.5395,7.41233333333
270.34,5.59533333333,3.36166666667,5.35666666667,5.37833333333,4.663,13.3376666667,3.81683333333,4.099,7.11333333333
270.71,5.36966666667,3.011,5.36966666667,4.99066666667,4.25366666667,13.0553333333,3.77966666667,3.885,6.94866666667
271.09,4.58266666667,2.014,5.56933333333,4.27466666667,3.82266666667,12.3303333333,3.31916666667,3.0205,6.76133333333
271.46,4.80166666667,1.82566666667,5.61533333333,4.365,3.651,11.726,2.92683333333,3.5715,7.20233333333
271.83,4.74,2.05366666667,5.69933333333,4.74033333333,3.55,11.38,2.51383333333,3.7995,7.10066666667
272.20,4.985,2.00866666667,6.064,4.98533333333,3.51533333333,11.1236666667,2.64166666667,4.1015,7.77533333333
272.58,5.46766666667,2.634,6.376,6.031,4.21433333333,11.3896666667,3.36966666667,4.605,8.30166666667
272.95,5.875,3.20633333333,6.484,6.878,4.90766666667,11.607,4.02116666667,5.1855,9.35
273.32,5.48666666667,3.26333333333,6.00666666667,6.706,4.51833333333,11.2786666667,3.613,4.707,9.055
273.69,6.351,3.90133333333,6.53233333333,7.18566666667,4.13733333333,11.5586666667,3.992,4.818,9.39966666667
274.06,6.538,3.74666666667,6.11566666667,6.63,3.59966666667,11.9743333333,4.26083333333,4.8485,9.62333333333
274.44,5.792,3.51266666667,5.41833333333,6.05366666667,2.56,10.781,3.4845,4.4,8.894
274.81,4.67333333333,3.07066666667,4.654,5.195,1.719,10.0233333333,2.40433333333,3.65,7.57066666667
275.18,5.57166666667,3.77366666667,4.70266666667,5.78933333333,1.996,10.5316666667,3.16133333333,4.5345,7.864
275.55,5.53866666667,4.38233333333,4.301,5.82266666667,2.65766666667,11.3613333333,3.7835,4.7775,7.547
275.93,6.304,4.61466666667,4.57366666667,5.91266666667,3.13133333333,11.681,4.78966666667,5.1295,8.71433333333
276.30,6.95133333333,5.465,5.088,6.21866666667,3.664,12.144,5.31833333333,5.088,8.857
276.67,7.459,5.54133333333,5.54166666667,6.23666666667,4.277,12.305,5.72066666667,4.9935,9.25
277.04,7.353,5.87,6.336,5.91233333333,4.17466666667,12.3543333333,5.79533333333,4.6725,8.49766666667
277.41,8.57666666667,6.50166666667,7.052,5.93,4.80733333333,12.3466666667,6.872,5.432,9.085
277.79,7.76,5.76633333333,6.25933333333,5.29466666667,4.20166666667,12.0256666667,6.29166666667,4.791,8.91733333333
278.16,8.177,6.27833333333,6.3,5.739,4.40133333333,11.823,6.09483333333,5.081,9.083
278.53,9.07966666667,6.47333333333,7.041,6.284,5.128,12.7576666667,6.8095,5.391,9.98333333333
278.90,10.4696666667,7.24166666667,8.06933333333,7.67666666667,6.24866666667,13.6356666667,8.2555,6.052,11.4833333333
279.27,10.1536666667,7.364,8.47166666667,7.69233333333,6.42066666667,13.0463333333,8.1025,5.5385,11.3026666667
279.64,10.1493333333,7.08233333333,8.67633333333,7.607,5.347,12.268,7.77866666667,5.024,11.2793333333
280.02,10.0356666667,6.88833333333,8.472,7.62066666667,5.12666666667,12.0543333333,7.48233333333,4.424,10.3326666667
280.39,10.171,7.38833333333,8.82766666667,7.88733333333,5.43066666667,12.205,7.92566666667,5.469,10.8616666667
280.76,10.1353333333,7.50766666667,8.84,7.86433333333,5.124,12.1623333333,7.62,5.5745,10.642
281.13,9.88066666667,6.59333333333,8.099,7.30933333333,4.49966666667,11.809,7.1445,4.6835,10.707
281.50,9.161,6.08366666667,7.919,7.19933333333,4.42766666667,11.933,6.54233333333,4.239,10.061
281.87,9.272,6.68733333333,8.64333333333,7.648,5.51766666667,12.4146666667,6.75733333333,4.7145,10.5116666667
282.25,9.15233333333,6.4,8.84866666667,7.46366666667,6.04533333333,12.0906666667,6.70383333333,4.6605,10.1316666667
282.62,8.869,6.30866666667,8.95266666667,7.229,6.19133333333,11.5463333333,6.46766666667,4.543,9.371
282.99,7.594,5.92866666667,8.34533333333,6.48333333333,5.37333333333,10.779,5.6345,3.8705,8.49266666667
283.36,7.52433333333,5.65933333333,7.98666666667,6.20133333333,5.02166666667,10.8083333333,5.34033333333,3.7065,7.939
283.73,7.368,5.808,8.17133333333,6.364,5.65366666667,10.9513333333,5.59183333333,3.846,8.27933333333
284.10,7.29033333333,5.776,8.22566666667,6.26566666667,5.80533333333,11.21,5.64216666667,4.0315,8.16633333333
284.47,6.30133333333,4.78066666667,7.18533333333,5.534,4.54866666667,10.4013333333,4.61416666667,2.8035,6.99733333333
284.85,6.132,4.76833333333,6.948,5.35866666667,4.31766666667,10.436,4.59933333333,2.911,7.10266666667
285.22,6.35166666667,5.27033333333,7.11833333333,5.65366666667,4.709,10.568,4.85983333333,3.8605,7.25566666667
285.59,5.83066666667,5.10533333333,6.691,5.401,4.03066666667,10.0763333333,4.454,3.688,7.10733333333
285.96,6.12533333333,4.858,6.68,5.096,3.59066666667,9.835,4.54116666667,3.881,7.089
286.33,5.887,4.46466666667,6.559,4.965,3.13466666667,9.838,4.19466666667,3.6155,6.72966666667
286.70,6.01033333333,4.593,6.33833333333,5.26233333333,3.21533333333,10.0523333333,4.35683333333,3.5235,7.08666666667
287.07,6.57433333333,4.392,6.42966666667,5.28633333333,3.12933333333,10.2303333333,4.36566666667,3.55,7.44233333333
287.44,6.566,4.39933333333,6.24933333333,5.16566666667,3.34266666667,10.0013333333,4.24766666667,3.488,7.87433333333
287.82,6.696,4.24633333333,5.96366666667,4.992,2.88866666667,9.95766666667,4.00033333333,3.4745,7.65466666667
288.19,6.43433333333,4.47866666667,5.77366666667,4.92366666667,2.54933333333,9.71266666667,3.66933333333,3.602,7.716
288.56,6.973,4.94433333333,6.31466666667,4.89033333333,3.17066666667,9.94233333333,3.977,3.93,8.048
288.93,7.16,4.908,6.52633333333,4.96233333333,3.35766666667,10.073,3.96433333333,3.7625,7.84766666667
289.30,7.079,4.868,6.72866666667,5.124,3.57366666667,10.019,4.0385,3.762,8.05033333333
289.67,7.629,5.351,7.41333333333,5.59333333333,4.475,10.4593333333,4.58966666667,3.922,8.438
290.04,7.53166666667,5.713,7.343,5.79366666667,4.79633333333,10.1453333333,4.5605,3.739,8.78433333333
290.41,7.88366666667,6.809,7.749,6.124,5.13,10.6633333333,5.25116666667,4.271,9.804
290.78,7.95133333333,7.294,8.08533333333,6.476,5.25633333333,10.901,5.55766666667,4.767,10.3243333333
291.15,7.56533333333,7.254,7.76833333333,6.29333333333,5.23766666667,10.4746666667,5.36633333333,4.5675,9.812
291.52,7.30033333333,7.246,7.613,6.18533333333,5.356,10.821,5.2405,4.833,9.86933333333
291.89,7.214,7.611,7.912,6.21466666667,5.95466666667,10.965,5.6535,4.7845,9.99333333333
292.26,7.363,7.99633333333,8.54666666667,6.62,6.606,11.5056666667,6.18633333333,5.223,10.336
292.64,7.47133333333,8.607,9.097,7.331,7.09266666667,12.0833333333,6.8685,5.803,10.8916666667
293.01,7.05266666667,8.52833333333,8.79833333333,7.138,7.09533333333,11.821,6.88933333333,5.5555,10.7136666667
293.38,7.09366666667,8.43433333333,8.78033333333,7.151,7.30966666667,12.024,6.74,5.493,10.496
293.75,7.284,8.813,8.79833333333,7.76,7.284,12.592,6.8585,5.9065,10.688
294.12,7.395,8.85633333333,9.07133333333,8.03966666667,7.60966666667,13.3133333333,7.187,6.1695,10.2896666667
294.49,7.531,8.629,9.22,8.17833333333,7.95333333333,13.274,7.24266666667,6.398,9.85366666667
294.86,7.351,8.44233333333,8.97433333333,7.58333333333,7.99233333333,12.875,6.70316666667,5.851,9.397
295.23,7.511,8.629,9.27866666667,7.84933333333,8.25233333333,13.008,6.64083333333,6.1015,9.60366666667
295.60,8.19833333333,9.28,9.673,8.37033333333,8.41933333333,12.918,7.25166666667,6.3975,9.89433333333
295.97,7.98066666667,8.88566666667,9.26166666667,8.11,7.687,12.3296666667,6.82283333333,6.3645,9.697
296.34,8.04133333333,8.65366666667,9.266,8.14366666667,7.61033333333,12.0333333333,6.9295,6.1755,9.663
296.71,7.59566666667,7.882,8.65266666667,7.46333333333,6.95766666667,11.3386666667,6.09866666667,5.5315,9.07066666667
297.08,7.604,7.539,8.54766666667,7.25666666667,6.56233333333,11.0533333333,5.55366666667,5.1575,9.03566666667
297.45,7.79566666667,7.83833333333,8.786,7.08166666667,6.603,11.0433333333,5.78816666667,5.1275,9.08433333333
297.82,7.764,7.838,8.84433333333,6.99066666667,6.76833333333,10.931,5.97916666667,5.3225,9.09866666667
298.19,7.85266666667,7.91633333333,8.862,6.822,6.80066666667,10.679,5.75416666667,5.355,9.255
298.56,7.51,7.585,8.572,6.36233333333,6.437,10.2133333333,5.34833333333,4.844,9.11933333333
298.93,7.34933333333,7.29533333333,8.665,6.20766666667,6.21866666667,10.111,5.53383333333,5.1535,9.11066666667
299.30,7.49,7.479,8.58866666667,6.03633333333,6.314,9.998,5.781,5.3595,9.37633333333
299.67,6.79566666667,6.807,8.20966666667,5.301,5.738,9.578,5.1165,4.7085,8.87666666667
300.04,6.80933333333,7.13033333333,8.449,5.32366666667,6.12,9.64933333333,5.2405,4.813,8.948
300.41,6.92933333333,7.22366666667,8.57233333333,5.12633333333,6.132,9.468,5.26733333333,4.8195,9.112
300.78,7.31033333333,7.513,8.894,5.59966666667,6.651,9.692,5.7265,5.055,9.52733333333
301.15,7.29533333333,8.36833333333,9.352,5.81333333333,7.23133333333,10.0676666667,6.4135,5.5575,9.90166666667
301.52,7.09566666667,8.608,9.24133333333,6.15233333333,7.225,9.978,6.5335,5.5255,9.96533333333
301.89,6.902,8.23533333333,8.64066666667,5.438,6.876,9.647,6.03266666667,4.804,9.50333333333
302.26,6.01633333333,7.64866666667,8.04366666667,4.713,6.09533333333,9.32066666667,5.46333333333,3.969,8.74133333333
302.63,6.25766666667,8.094,8.17233333333,5.26033333333,6.12633333333,9.70766666667,5.52283333333,4.5255,9.03866666667
303.00,6.80066666667,8.41533333333,8.599,6.03933333333,6.551,9.93833333333,5.44183333333,4.49,9.492
303.37,7.028,8.389,8.87333333333,6.753,6.68766666667,10.47,5.562,4.4955,9.60633333333
303.74,7.519,8.75666666667,9.44733333333,7.519,7.05,11.0243333333,6.02033333333,5.2385,9.79933333333
304.10,7.674,8.71866666667,9.71033333333,7.909,7.348,11.2243333333,6.3495,5.266,9.85366666667
304.47,7.69233333333,8.86366666667,9.30633333333,7.82266666667,7.00266666667,11.0506666667,6.0005,4.8615,9.42333333333
304.84,7.61933333333,9.13233333333,9.537,7.76266666667,6.91466666667,11.311,6.184,5.1275,9.66733333333
305.21,7.504,8.92033333333,9.35366666667,7.70033333333,6.80833333333,10.9403333333,5.96216666667,4.998,9.563
305.58,7.425,8.56533333333,9.21533333333,7.30566666667,6.65566666667,10.74,5.622,5.2505,9.29466666667
305.95,7.217,8.72766666667,9.40933333333,7.391,6.68266666667,10.278,5.62683333333,5.1725,9.56966666667
306.32,7.95233333333,9.249,9.97066666667,8.05933333333,7.204,10.6656666667,6.38216666667,5.9145,10.198
306.69,7.57533333333,8.87133333333,9.86,7.58866666667,6.77366666667,10.1406666667,6.47283333333,5.451,9.59266666667
307.06,7.101,8.73966666667,9.41933333333,6.981,6.28833333333,9.44566666667,6.3415,5.3955,8.966
307.43,6.68,8.78733333333,9.026,6.18933333333,5.71266666667,8.496,5.89783333333,5.3875,8.562
307.80,6.45933333333,8.888,8.74333333333,6.039,5.56666666667,8.153,5.76333333333,5.2185,8.54666666667
308.17,6.413,8.99066666667,8.67,5.91233333333,5.348,8.00333333333,5.32883333333,5.348,8.516
308.54,6.07533333333,8.44266666667,8.51833333333,5.73733333333,5.261,7.892,5.161,5.637,8.38033333333
308.90,6.06933333333,8.91033333333,8.306,5.864,5.29566666667,8.10066666667,5.193,6.13,8.161
309.27,6.384,8.90533333333,8.43833333333,5.95233333333,5.252,8.41533333333,5.316,6.2325,8.17
309.64,6.55033333333,8.86433333333,8.529,6.014,5.29866666667,8.48433333333,5.33183333333,5.969,8.45066666667
310.01,6.654,8.67466666667,8.70666666667,5.923,5.21333333333,8.664,5.34233333333,6.482,8.277
310.38,6.33533333333,8.461,8.513,5.877,4.92866666667,8.30466666667,5.18383333333,6.33,8.07533333333
310.75,6.56433333333,8.75966666667,8.71866666667,6.24833333333,5.319,8.38166666667,5.22716666667,6.6465,8.443
311.12,6.80366666667,9.16133333333,8.85333333333,6.47566666667,5.49066666667,8.724,5.22716666667,6.7145,8.843
311.49,6.68266666667,8.97633333333,8.659,6.55366666667,5.342,8.81733333333,4.91533333333,6.3005,8.68866666667
311.85,6.85533333333,9.147,8.899,6.51766666667,5.68466666667,9.02766666667,4.99466666667,6.3985,8.71033333333
312.22,6.73533333333,8.913,8.409,5.989,5.29333333333,8.81233333333,4.71366666667,5.7775,8.32833333333
312.59,6.73666666667,9.456,8.43633333333,5.77866666667,5.31533333333,8.529,4.754,5.408,8.73533333333
312.96,6.793,9.16633333333,8.61833333333,5.37966666667,5.22133333333,8.04866666667,4.59366666667,4.8735,8.639
313.33,6.526,9.31833333333,8.66866666667,5.368,5.357,7.684,4.41,5.1135,8.57133333333
313.70,6.49766666667,9.73533333333,8.5,5.30666666667,5.385,7.71033333333,4.48383333333,5.2905,8.43366666667
314.07,6.61666666667,9.97033333333,8.37866666667,5.46833333333,5.43433333333,7.60566666667,4.35983333333,5.065,8.32166666667
314.43,6.84433333333,10.1493333333,8.32733333333,5.26733333333,5.59466666667,7.53333333333,4.18716666667,5.186,8.16366666667
314.80,7.14133333333,10.4436666667,8.44066666667,5.758,5.651,7.84466666667,4.42283333333,5.132,8.30966666667
315.17,7.106,10.2023333333,8.37633333333,5.63766666667,5.761,8.05566666667,4.57066666667,5.181,7.98166666667
315.54,7.17233333333,10.5646666667,8.78733333333,5.55766666667,5.97066666667,7.986,4.944,5.3325,8.29866666667
315.91,6.966,10.4173333333,8.50133333333,5.65933333333,5.44333333333,7.77833333333,4.7395,5.196,8.121
316.28,7.32033333333,11.2586666667,9.144,6.611,5.86366666667,8.169,5.224,6.041,8.54866666667
316.64,7.68233333333,11.289,9.562,7.111,6.03166666667,8.68566666667,5.39683333333,6.5145,8.45733333333
317.01,7.92166666667,11.318,9.63233333333,7.41466666667,6.071,8.66933333333,5.418,6.692,8.54266666667
317.38,8.50133333333,11.717,10.0773333333,7.68866666667,6.29033333333,9.366,5.94733333333,6.996,9.08633333333
317.75,8.51266666667,11.6996666667,10.2153333333,7.962,6.08066666667,9.383,5.98433333333,6.9125,9.29333333333
318.12,8.16866666667,11.689,10.0453333333,7.741,5.929,9.25566666667,5.99983333333,6.6215,9.631
318.49,8.017,11.7193333333,10.2856666667,7.561,5.814,9.112,6.127,6.531,9.84233333333
318.85,7.47866666667,11.4076666667,9.90166666667,6.575,5.44866666667,8.71,5.7695,6.346,9.391
319.22,7.39433333333,11.9226666667,10.038,6.83133333333,5.261,8.507,5.96133333333,6.5565,9.54066666667
319.59,7.53533333333,11.866,10.0913333333,7.05866666667,5.52266666667,8.80666666667,6.1845,7.0325,9.38933333333
319.96,7.36433333333,12.069,10.2513333333,6.82966666667,5.68066666667,8.527,6.2615,6.8765,9.66333333333
320.32,6.77733333333,11.1516666667,9.61266666667,5.99433333333,5.238,7.91133333333,5.54216666667,6.379,9.41
320.69,6.198,10.9136666667,9.37766666667,5.61833333333,5.07966666667,7.747,5.32883333333,6.487,9.05433333333
321.06,6.04733333333,11.1963333333,9.52,5.85933333333,5.122,7.66966666667,5.49083333333,6.416,8.93
321.43,5.892,10.923,9.25466666667,5.354,4.89666666667,7.29066666667,5.03766666667,6.0735,8.16533333333
321.80,6.18933333333,10.9606666667,9.51633333333,5.368,4.99666666667,7.05133333333,5.1025,6.123,7.952
322.16,6.42566666667,10.9803333333,9.82866666667,5.61433333333,5.05166666667,6.94966666667,4.9535,6.2425,7.53833333333
322.53,6.20966666667,11.038,9.437,5.77066666667,4.93166666667,7.04866666667,4.5185,6.1,7.32
322.90,6.34066666667,10.9003333333,9.29666666667,5.91133333333,5.05233333333,6.90933333333,4.244,5.8545,7.19966666667
323.27,6.44266666667,10.7833333333,9.29533333333,5.76666666667,5.09033333333,7.00866666667,3.98383333333,5.791,7.10666666667
323.63,6.67866666667,11.486,9.82833333333,6.14566666667,5.47033333333,7.389,4.33966666667,6.199,7.48366666667
324.00,6.79733333333,11.5396666667,9.94366666667,6.20033333333,5.55733333333,7.613,4.40933333333,6.424,7.26866666667
324.37,7.01766666667,11.9476666667,10.5486666667,6.38466666667,5.90733333333,7.99466666667,4.99683333333,6.429,7.36166666667
324.74,7.31133333333,12.2286666667,10.924,6.74,6.158,8.034,5.32183333333,6.373,7.635
325.10,7.09,12.455,10.8996666667,6.51866666667,6.33866666667,8.222,5.1165,6.714,7.71433333333
325.47,6.78366666667,12.4806666667,10.9746666667,6.85533333333,6.26066666667,8.07466666667,5.057,6.7935,7.849
325.84,6.47,12.2763333333,10.9903333333,6.65066666667,6.42966666667,8.017,4.93283333333,6.6755,7.74566666667
326.21,6.192,12.1563333333,10.989,6.60733333333,6.25166666667,8.269,4.99966666667,6.6025,7.75466666667
326.57,6.28233333333,12.3793333333,11.3353333333,6.926,6.497,8.282,5.3315,6.8335,7.92133333333
326.94,5.78933333333,12.0563333333,11.2573333333,6.51066666667,6.01333333333,7.963,5.18516666667,6.55,7.47566666667
327.31,5.41166666667,11.7953333333,11.0393333333,6.22666666667,5.775,7.69,4.93533333333,6.084,6.953
327.67,4.79466666667,11.19,10.5576666667,5.80266666667,5.12066666667,7.256,4.37433333333,5.294,6.46533333333
328.04,4.65366666667,11.2273333333,10.5706666667,5.78733333333,4.982,7.28933333333,4.3855,5.191,6.29466666667
328.41,4.769,11.536,10.5623333333,6.12466666667,5.12066666667,7.53,4.282,5.6175,6.38566666667
328.78,4.64433333333,11.4286666667,10.2016666667,6.00333333333,5.07033333333,7.51433333333,4.09183333333,5.5975,6.15566666667
329.14,4.73733333333,11.465,10.4436666667,6.42166666667,5.452,7.87133333333,4.5175,5.605,6.26833333333
329.51,4.259,10.8713333333,9.851,5.72733333333,4.94633333333,7.35166666667,4.0975,4.639,5.66466666667
329.88,4.23766666667,10.8413333333,9.59,5.73066666667,4.78466666667,7.31833333333,3.9485,4.5425,5.43633333333
330.24,4.49733333333,11.206,9.742,5.86633333333,5.02333333333,7.18266666667,4.16,4.8185,5.40266666667
330.61,4.467,11.3356666667,9.91333333333,5.50966666667,4.77233333333,7.28,4.172,4.5825,5.099
330.98,4.70033333333,11.9083333333,10.2506666667,5.81266666667,5.12033333333,7.58566666667,4.43283333333,5.2565,5.42433333333
331.34,4.77066666667,12.161,10.498,5.77933333333,5.13466666667,7.55666666667,4.521,5.5345,5.467
331.71,5.28766666667,12.6033333333,10.913,6.04533333333,5.646,7.76733333333,4.98516666667,6.2095,5.779
332.08,5.66333333333,12.8136666667,10.963,6.18933333333,6.02733333333,7.595,5.0215,6.311,5.987
332.44,5.471,12.7553333333,10.9116666667,5.979,5.88933333333,7.27433333333,5.2415,6.2035,5.959
332.81,5.30466666667,12.6463333333,11.0323333333,5.75766666667,5.639,7.12533333333,5.01933333333,5.9195,5.66866666667
333.18,4.94066666667,12.3123333333,10.6363333333,5.376,4.84366666667,6.616,4.52866666667,5.667,5.22133333333
333.54,5.42766666667,13.0313333333,11.3203333333,6.03566666667,5.513,7.35666666667,5.32283333333,6.7005,6.064
333.91,5.424,13.2263333333,11.4683333333,6.242,5.452,7.33233333333,5.45216666667,6.7825,6.19466666667
334.28,5.54166666667,13.2053333333,11.4263333333,6.32933333333,5.421,7.23766666667,5.347,6.7555,6.07933333333
334.64,5.35733333333,12.772,10.9433333333,6.37233333333,5.50366666667,6.84766666667,4.98233333333,6.8845,5.96066666667
335.01,5.412,12.7806666667,10.8956666667,6.64133333333,5.55533333333,6.77633333333,5.08416666667,6.8255,5.89666666667
335.38,5.44666666667,12.918,11.052,7.01166666667,5.712,6.826,5.24733333333,6.764,6.083
