wavelength,Back_TanInof,Belly_TanInof,Breast_TanInof,Crissum_TanInof,Crown_TanInof,DorTail_TanInof,Patch10_TanInof,Patch11_TanInof,Rump_TanInof,Throat_TanInof,WingTip_TanInof
200.82,8.09008333333,15.0849166666,15.6935416666,15.4002301198,12.04375,-1.49029166666,-4.25791666667,-6.87350000002,2.73716666666,7.81633333333,9.73250000001
201.19,4.27541666668,13.9129166666,14.0215416667,14.0545637255,10.3985416667,-9.56529166667,-11.9565833333,-15.0,-1.30416666667,1.48541666667,4.27525
201.57,10.11375,19.4444166666,23.0768333333,16.9093227124,11.5740416667,-2.45725,-9.04558333333,-12.8916666667,3.84616666668,5.76912499999,2.77783333333
201.95,17.0111666667,26.5151666667,26.7905,23.3406211874,16.2878333333,2.617125,-5.02766666668,-8.47100000002,9.98608333333,14.6004166667,3.099
202.33,25.1909166667,33.6515,32.9197916667,32.0470321351,24.395875,12.4045416667,6.67941666668,1.65416666666,21.5013333333,24.5864583333,11.83225
202.71,38.1038333333,42.14975,43.116,40.7873869826,35.386625,20.289875,18.5384166667,11.2318333333,31.1595,37.137625,22.041
203.09,33.2060833333,34.5420833333,36.95925,34.3417372004,29.930125,11.2278333333,11.7684166667,3.81683333333,28.6258333333,31.9019166667,15.458
203.47,33.3984166667,39.1928333333,37.98825,34.4301214597,31.054625,9.40770833332,11.7188333333,4.03624999999,28.5806666666,36.3932083333,16.4063333333
203.85,34.71025,36.3044166666,35.8332916666,28.4920160675,27.499875,7.39116666667,6.81158333333,-2.10141666668,25.942,33.6231666667,10.0000833333
204.22,42.3728333333,45.76275,39.9363333333,36.527171024,36.6525833333,17.1257083333,14.3361666667,7.76841666666,31.8503333334,38.559375,18.2909166667
204.60,41.2355833333,43.2471666667,38.6493333333,34.5142342048,35.8476666667,16.2717083333,15.9483333333,6.53741666667,30.1724166667,37.5359166667,14.5114166667
204.98,48.34775,51.4368333334,42.8520833333,42.4758099129,40.73275,20.0787916667,23.7786666667,9.84175,39.4396666667,44.8635,21.408
205.36,48.9315833333,50.85475,38.4972083333,41.1637840414,38.3190416667,19.1240833334,21.2963333333,9.04566666666,40.0285,46.1539583333,21.6525
205.74,40.1448333333,42.68125,24.7827083333,35.0620577342,31.4855,6.19570833332,11.739,3.33333333332,31.3769166667,39.34775,17.971
206.12,31.8673333333,37.19125,19.32875,30.5814651416,22.1836666667,-0.462875,6.5585,-1.85191666666,26.8518333334,30.941375,11.8056666667
206.50,22.3368333333,32.1305833333,10.7817916667,22.5847598039,12.5000416666,-12.2421666667,-2.23350000002,-13.488,16.3229166667,21.6493333333,3.43649999998
206.87,7.46516666667,23.26375,-3.21175,11.3604417211,-4.07979166666,-25.99825,-13.4549166667,-24.7395833334,5.72916666665,9.11475,-8.59366666667
207.25,2.32974999997,19.0860833333,-13.6648333333,5.63678622005,-13.1272083333,-34.5876666667,-22.4013333333,-27.86725,-3.853,4.16670833334,-17.1145833333
207.63,-6.25,11.0745,-31.5241666667,-3.2178943355,-29.0022916666,-51.6995416667,-36.8420833333,-43.9693333333,-15.5703333333,-9.42966666668,-27.6316666667
208.01,-14.0096666667,13.285,-34.0579583333,-4.2598251634,-32.487875,-62.0772916667,-42.8744166666,-51.6907500001,-16.90825,-13.1039583333,-28.38175
208.39,-37.3736666667,-2.65141666665,-48.1060416667,-24.5823967865,-51.4522500001,-86.1112083333,-65.1515833332,-68.8132499999,-31.4394166667,-29.8609583334,-44.318
208.77,-35.0258333333,3.12516666658,-41.275875,-19.1884084967,-43.6847500001,-83.202875,-64.5831666667,-67.8381666667,-24.6091666667,-20.3774583333,-39.8434166667
