wavelength,Back_DacFlaf,Belly_DacFlaf,Breast_DacFlaf,Crissum_DacFlaf,Crown_DacFlaf,DorTail_DacFlaf,Patch10_DacFlaf,Rump_DacFlaf,Throat_DacFlaf,WingTip_DacFlaf
221.98,84.1025333333,54.5514666667,32.5,57.2436666666,26.154,58.7178666667,30.6410666667,44.0384,30.7051333333,64.1667333333
222.36,70.4274,43.1908666667,27.4643333333,49.6865333333,25.926,49.1169333333,24.5014,39.2593333333,29.8005333334,54.4729333333
222.74,67.3586666667,36.2264,23.6478666667,50.3145333333,20.6918,48.9937333333,17.5471333333,36.6037333333,31.5095333333,52.5786000001
223.11,61.7054,36.9508666667,27.907,51.4728,23.8760666667,45.4262666667,20.9302666667,37.5192666667,31.8862666667,48.5270666667
223.49,62.2388,44.2786,36.8158,56.3183333333,30.9453333333,48.3084,25.8706,45.0251333333,40.6965333333,55.4228
223.87,65.1613333333,49.0322666667,41.6667333333,62.0968,35.1613333333,52.0968,28.6022666667,53.8172666666,45.2688666667,59.4623333333
224.24,56.6667333333,41.3690666667,35.0594,54.4642666666,25.1786,39.7619333333,18.2142,46.0714,36.2499333333,52.6192
224.62,56.8091333333,41.3106,40.5699333334,54.302,25.4130666667,38.8603333333,22.5641333333,47.9202,39.2592666667,53.8462
225.00,66.9068666667,49.9099333333,45.0452,63.7837999999,35.4354666667,48.2883333334,34.5946,58.7388000001,47.3274,62.4023999999
225.38,72.4490000001,53.5374666667,46.8027333333,66.5307333333,35.4421333333,51.5644666667,32.3129333333,63.9456666667,51.3605333333,70.6802666666
225.75,79.4502000001,56.4948,51.7526666667,71.8901333333,40.3437333333,57.3194666667,37.8695333333,67.6975333333,58.6255333333,74.5016666667
226.13,74.0276666667,54.7222666667,46.3192666667,69.0276666667,33.4722666667,44.3750666667,35.139,64.3750666667,50.5554666667,68.6110000001
226.51,80.1306666666,60.9804666667,51.3072,76.0129999999,38.2352,51.6994666667,42.7450666667,70.9148666666,60.0000666666,74.9672666665
226.88,71.7100666667,59.5941333333,47.3044666667,70.2028666667,38.3767333333,47.3621333333,43.3044666667,64.5216666667,52.0000666667,68.6956666667
227.26,59.9502,57.7114,42.3880666667,63.7810666666,39.5521333333,43.3332666667,40.2487333333,57.7612,50.4974666667,63.3830666667
227.64,64.4445333333,60.4444666666,45.6444666667,66.8,42.3556,50.8446,45.4222,57.9110666666,52.4444666667,65.3778666667
228.01,61.8333333334,57.25,44.0,63.25,42.5833333333,48.7083333333,44.9166666667,53.7083333333,49.1666666667,63.3333333333
228.39,60.8422,57.1229333333,45.4386,64.1403333333,47.5439333333,52.3158,48.8070666667,55.3684666667,49.965,63.7194
228.76,61.8479333333,58.6232666667,44.1666666667,65.6520666667,47.1376666666,54.7826,47.7898,56.2318666667,49.6014,67.4637333333
229.14,56.602,53.0744666667,45.1457333333,62.4918666667,45.5015333333,50.1617333333,46.3754,51.9742,49.8382,64.2071333334
229.52,55.473,51.5658,44.4031333333,62.4185333333,47.8139333333,49.4264666667,48.1550666667,51.1628,49.8294666667,62.9456666667
229.89,49.2218,46.5491333333,38.9721333333,57.9735333333,45.6974,45.8444,43.2306666667,45.8736666667,44.5227333333,57.2980666667
230.27,53.1858,49.3509333333,43.7758666667,62.0354666667,51.1209333333,52.6253333333,46.0472666666,49.6460666667,50.2360666667,63.3922
230.65,51.4433333333,48.4536,41.8213333333,61.2370666667,50.9621333333,53.3678,44.536,45.6013333333,46.8386666667,63.0583333333
231.02,53.1737333333,51.6109333333,45.295,63.3813333333,53.6522666667,53.397,47.1132,47.4002,50.4625333333,65.2632666667
231.40,52.1876,46.8055333333,42.7430666667,61.1806666667,50.4512666667,51.0764,43.4026666667,44.2361333333,46.5624666667,63.7846666667
231.78,42.6449333333,38.5871333333,34.855,54.3116,44.9638666667,43.5869333333,35.9419333333,37.2826,41.4492,58.5507333333
232.15,42.4509333333,37.745,36.0457333333,52.6144666667,45.4576,43.3332,34.6732,36.3070666667,43.9867333333,56.0784666667
232.53,49.5344,45.5120666667,43.501,60.1862,53.4451333333,49.0874666667,39.4413333333,41.7504,50.838,65.9589333333
232.90,43.5428,42.3238666667,42.0952,58.4000000001,52.2286666667,43.6192,37.2191333333,37.8285333333,49.3332,61.2191333333
233.28,33.9352666667,33.3797333333,30.3704,53.7500666667,48.1944,36.2037333333,24.2592666667,29.2129333333,39.0740666667,55.2315333333
233.66,28.9351333333,28.565,25.787,51.2962666666,44.3054666667,31.7130666667,19.8147333333,24.0276666667,38.0554,50.2778
234.03,33.073,31.5103333333,30.052,57.3437333333,47.552,32.2916666667,23.698,26.0938,44.5832,59.7916666667
234.41,25.8854,25.8331333333,21.7186,48.6458000001,38.4895333333,23.0730666667,16.6664666666,18.2812,35.3645333333,51.3542
234.78,23.7197333334,23.5267333333,21.4492666667,44.6860666667,38.8888666667,18.3574,15.3624,19.0822,31.7390666667,49.082
235.16,17.9412666667,18.6275333333,18.4312666667,41.3234666667,35.6863333333,16.8137333333,11.3237333333,14.3137333333,27.0588,43.0393333333
235.54,16.7723333333,20.2116666667,20.5819333333,45.6084666667,39.6826,17.6718666667,14.6031333333,16.0846,31.9576,46.1375333333
235.91,20.6779333333,26.7232,27.4577333333,52.0338666666,46.0450666666,19.2092,18.2485333334,21.9773333333,38.1922,50.904
236.29,13.2722,27.5842,22.7522666667,49.1743333334,43.8532666667,13.7614,20.6117333333,17.5534,30.8869333333,47.7676
236.66,-16.5656666667,2.22220000002,-1.34673333333,27.2054666667,19.5959333334,-10.9764,-3.03033333334,-8.55219999999,6.32993333332,24.1752
237.04,-17.0068,4.08153333332,-1.0886,28.5714666667,20.4762666667,-7.75520000001,0.34006666666,-8.43540000001,7.27906666667,24.5578
237.41,-9.11946666668,12.7672666667,6.03766666666,31.5722,19.1195333333,-0.565999999994,6.72953333332,-5.34586666667,15.5974,23.8994666666
237.79,-11.5724,12.0754666667,4.08800000003,27.6101333333,16.6666666667,-1.25786666668,8.61633333332,-6.54080000001,10.8804,19.3710666667
238.17,-8.33340000001,11.1904,7.97626666667,29.5833333333,18.9882,0.238133333334,9.10726666666,-3.33333333333,9.34533333332,18.2142
238.54,-7.12479999998,12.6208,8.7024,29.72,19.7454666667,3.30793333333,13.9442,6.66666539998e-05,13.9440666667,19.3894
238.92,-0.844333333314,17.3334,14.4889333333,33.0666666667,18.4889333333,9.20013333333,18.9332666667,3.91106666667,17.0666666667,21.2888666667
239.29,0.394933333346,18.7718666667,13.5526666667,30.1755333333,16.4474666667,12.193,18.6404,3.28946666667,16.7982,21.0965333333
239.67,-2.32926666665,16.0641333333,10.8834666667,24.6184666667,11.9677333333,11.2851333333,16.9075333333,0.602399999986,12.5301333333,17.6305333333
240.04,-6.31013333333,9.87533333334,8.27086666669,19.2513333333,6.80926666667,9.23346666667,12.4421333333,-2.852,8.59186666667,12.8699333333
240.42,-5.64600000001,8.07020000001,5.96486666665,18.9473333333,4.49773333333,10.1116666667,11.1642666667,-2.1692,8.00633333336,10.9728666667
240.79,-1.79286666666,9.01953333333,10.0560666667,19.6358666667,6.89073333333,12.7169333333,13.9774666667,0.22406666666,10.5882,12.9410666667
241.17,3.00613333333,9.38173333333,10.6909333333,19.4668,9.21213333333,13.6968666667,15.2968666667,3.44226666667,12.7514,15.0062
241.54,3.70126666668,10.1732666667,11.6449333333,19.1342666667,10.2596666667,14.329,16.7314666667,5.974,12.9004666667,17.1214
241.92,1.72453333335,7.08746666667,9.63200000001,16.4037333334,7.17146666667,12.6183333333,13.775,3.51220000001,10.7255333334,15.7728666667
242.29,-2.19466666667,5.36233333333,6.58386666666,12.7742666667,3.49906666666,11.1179333333,10.9316666667,1.36653333333,6.89446666667,12.029
242.67,-6.00440000001,0.728333333332,4.437,9.75706666668,-0.154533333326,7.4394,8.34433333335,-3.26706666666,1.96460000001,7.32906666667
243.05,-11.9766666667,-4.77199999999,-1.82453333333,4.46779999999,-4.63153333333,2.85379999999,4.14033333333,-8.70173333334,-2.85373333335,1.87126666667
243.42,-13.4264,-7.61913333332,-2.20679999999,3.69333333333,-5.15680000001,0.55753333334,3.73986666667,-7.5028,-2.43886666665,1.16140000001
243.80,-13.3333333333,-8.0184,-2.38253333334,1.99300000001,-5.54406666666,-0.297799999994,1.30593333333,-8.40773333334,-3.71133333335,-0.183199999999
244.17,-9.41559999999,-4.7836,-0.476266666661,4.11253333333,-2.9654,1.66673333333,4.91333333332,-5.62773333334,-1.64493333333,2.987
244.55,-7.88793333333,-4.18426666667,0.2402,3.12313333333,-3.14319999999,1.78180000001,4.24426666667,-4.72486666667,-1.14120000001,2.82286666667
244.92,-5.67106666666,-2.57773333333,-0.337800000013,3.78666666668,-1.95560000001,3.25340000001,5.33326666667,-2.95119999999,-0.177733333346,3.12893333334
245.30,-6.07253333335,-1.5678,-0.36306666666,2.37613333332,-2.97026666667,4.7524,5.84160000001,-3.30033333333,-1.2046,3.59739999999
245.67,-6.12139999999,-2.42433333333,-1.36366666667,0.363666666673,-4.03033333333,3.81833333333,5.13633333333,-4.69700000001,-3.93946666667,2.07586666667
246.05,-5.37766666666,-1.6356,-1.23346666667,0.291066666681,-4.3382,4.57400000001,5.71026666667,-4.50453333333,-3.81160000001,2.09286666667
246.42,-2.95313333333,0.722333333334,0.583133333333,1.48286666666,-2.21806666667,7.08506666667,8.13686666666,-2.15466666667,-1.7744,4.00513333333
246.79,-1.86573333333,1.297,0.876066666667,1.71786666667,-1.41073333333,8.16840000001,7.39493333333,-1.04659999999,-1.08066666667,4.58473333333
247.17,0.598533333334,3.65319999999,3.26120000001,3.90093333334,0.835999999999,10.4232,9.60779999999,1.74406666667,1.33119999999,7.10006666667
247.54,3.37233333333,6.50086666666,5.07799999999,5.8578,2.6414,12.3295333333,11.6374,3.7816,3.04106666666,8.85966666667
247.92,3.89453333333,6.66666666667,4.34526666667,5.7746,2.398,13.0073333334,11.9904,4.25906666667,2.379,9.32353333333
248.29,2.85306666667,5.24499999999,2.9394,4.1498,0.902933333334,12.1998,10.5379333333,2.84346666667,0.749266666666,7.52166666667
248.67,2.7092,4.74873333333,2.33386666667,3.84586666667,-1.39994682513e-12,12.207,10.9082,2.04973333333,0.730666666668,7.85393333334
249.04,3.35473333333,6.14133333333,2.94746666667,4.88753333333,0.278599999998,12.9368,11.3182666667,2.8402,0.986,8.32806666667
249.42,3.34466666667,4.86920000001,2.55973333333,4.5506,-0.420866666665,10.9784666667,10.4096,2.57106666667,-0.159266666667,6.93979999999
249.79,3.56206666668,5.2828,2.4068,4.70526666667,-0.204600000001,11.7809333333,10.0963333333,2.5512,0.108333333334,6.88333333333
250.17,6.50040000001,8.62753333333,5.47826666667,7.66486666667,3.16106666667,13.3808,12.6678,6.38146666667,2.6146,9.7802
250.54,3.43933333333,5.32073333333,1.39573333334,4.1246,-0.0873333333386,9.17146666667,9.02166666667,2.52953333333,-0.797666666667,6.76639999999
250.92,2.52473333333,3.95806666666,-0.223466666665,3.2084,-2.05133333333,7.50840000001,8.6916,1.70933333333,-1.64373333333,5.99606666666
251.29,2.59493333333,3.74046666667,-0.262266666668,3.2298,-2.4292,7.37053333335,7.23253333333,1.46326666667,-2.457,5.24493333333
251.66,-0.300400000002,0.157266666672,-3.16173333333,0.228866666667,-4.74953333334,4.36333333332,3.13300000001,-2.18886666667,-6.00853333334,2.80393333333
252.04,1.83466666667,1.33060000001,-1.10626666667,1.76466666667,-2.77313333333,5.43413333332,4.76186666666,-0.672266666674,-3.45933333333,3.94946666666
252.41,2.26920000001,1.19806666667,-0.535599999999,2.95973333333,-1.74766666667,5.65193333334,5.82106666667,0.126933333332,-2.6356,4.74973333333
252.79,1.31366666667,1.34173333334,-0.586999999999,1.84486666667,-1.4814,4.9754,4.09506666666,-0.167733333341,-2.93513333333,3.68966666667
253.16,0.483333333334,-0.369533333333,-1.7484,-0.5258,-2.26013333333,3.639,2.87126666667,-1.62046666667,-3.85213333332,1.97573333333
253.54,0.466799999998,0.612733333333,-1.8818,-0.641866666668,-1.44413333333,4.75566666667,3.29686666667,-1.66313333333,-3.58873333333,2.232
253.91,-1.43939999999,-0.712,-3.13633333333,-1.54546666667,-3.7272,3.93940000001,1.63640000001,-2.0454,-4.30300000001,1.54546666667
254.28,-3.91853333334,-3.78299999999,-6.24260000001,-3.78286666666,-6.39520000001,3.274,-1.66253333333,-5.42833333333,-7.02280000001,-1.2384
254.66,-0.261933333333,0.244333333341,-1.53573333334,0.261733333335,-4.1012,7.97566666667,2.007,-1.51833333333,-3.12386666666,3.31586666667
255.03,1.12906666667,3.40506666667,1.147,1.5054,-2.1148,11.3979333333,4.73126666667,0.376399999994,-0.3406,5.466
255.41,0.417800000014,1.9618,-0.654,-0.145266666668,-3.8148,10.0453333333,5.23153333333,-0.871933333326,-1.32613333333,4.83200000001
255.78,-4.54906666667,-2.64693333333,-5.80393333334,-4.70586666667,-9.62753333333,6.58820000001,2.647,-4.9216,-6.059,0.568666666666
256.15,-6.8168,-2.9672,-7.60566666666,-5.72760000001,-11.0235333333,4.78873333333,0.225333333333,-6.49773333334,-7.53059999999,-0.845133333334
256.53,-5.88333333333,-0.731,-7.41519999999,-6.35333333333,-10.9312,4.54293333334,0.34813333334,-6.26646666667,-7.38033333333,-0.974666666664
256.90,-2.56293333334,0.2746,-5.09533333334,-3.11213333333,-7.67353333333,6.37666666666,3.79859999999,-3.08159999999,-5.87320000001,2.3342
257.28,0.563333333336,2.2266,-2.21333333333,0.080533333334,-5.3386,8.22266666667,5.68739999999,-0.415799999998,-3.72893333333,5.25826666667
257.65,2.42233333334,3.02233333333,-0.4256,2.073,-2.93506666667,9.43813333332,7.09213333334,1.88773333333,-1.44026666667,7.20126666667
258.02,5.1802,4.5316,1.72973333333,4.2342,0.504466666666,10.9009333333,9.53159999999,3.93693333333,0.720733333333,9.09006666668
258.40,4.84013333333,3.85846666667,1.81126666667,3.88886666667,0.913266666667,10.3577333333,9.60433333333,4.0868,0.905733333333,8.66053333333
258.77,5.48666666667,3.93333333333,2.48,4.56,2.15333333333,10.38,9.69333333333,4.51333333333,1.78,8.64000000001
259.15,5.69266666667,4.27086666667,2.2686,4.82153333333,2.5892,9.93953333333,9.41326666666,4.991,1.82706666667,8.86873333333
259.52,6.27906666667,5.0436,3.32486666667,5.8184,3.3474,10.4802,9.86793333333,5.85240000001,2.77466666667,9.795
259.89,8.08926666667,6.84853333334,5.17146666667,7.2326,5.3582,12.0769333333,11.158,7.54933333335,4.78193333333,11.2202
260.27,6.80626666667,5.44613333333,3.91513333333,6.258,3.95666666666,11.1146,10.2767333333,6.25806666666,3.8636,10.0594666667
260.64,8.41913333333,6.89893333333,5.69186666667,8.11113333334,5.692,12.6212666667,11.8130666667,8.11619999999,5.44453333333,11.5504666667
261.01,8.85319999999,7.47026666667,5.7056,8.64993333334,5.8734,12.8959333333,12.0926,8.27860000001,5.93953333333,11.9856
261.39,8.87846666667,7.34873333333,5.57113333333,8.39280000001,5.81913333333,13.1266666667,12.031,8.33066666666,6.19646666667,11.7571333333
261.76,8.24333333335,6.73206666667,5.1554,7.905,4.828,12.7658666667,11.173,7.66506666667,5.58093333333,10.7309333333
262.13,8.83773333334,7.55386666667,5.84433333333,8.4354,5.21746666667,13.4814,11.5646,8.3998,6.158,11.1564666667
262.51,10.3134666667,8.95713333334,6.72420000001,8.99546666669,5.80940000001,14.3058,11.5931333333,9.30273333333,7.2042,11.9321333333
262.88,10.2984666667,8.74906666666,6.16913333333,8.47906666666,5.03913333333,14.2360666667,10.8955333333,9.09733333333,6.75913333333,11.3504
263.25,10.5814,8.04653333334,5.9458,8.06986666667,4.589,14.225,10.3332666667,8.56593333333,6.60453333333,10.6434666667
263.63,11.4686666667,8.65513333334,6.00653333333,7.69806666667,5.09913333333,14.934,10.5775333333,9.23266666667,7.30206666667,10.7590666667
264.00,10.8662,8.0578,4.95186666667,7.49773333333,4.0594,14.1644666667,10.0874666667,8.5476,6.08066666667,9.58013333334
264.37,13.6679333334,10.3304666667,7.57639999999,9.9272,7.32733333333,16.3193333333,12.6984,11.5659333333,7.89373333334,12.0720666667
264.75,12.8042,9.55193333333,6.65820000001,9.22753333335,6.87999999999,15.7832,11.4212,10.8919333333,7.05073333334,11.6090666667
265.12,11.7302,8.32886666666,6.1408,7.86266666666,5.8864,14.9363333333,10.2206,10.0254,5.53,10.3646
265.49,10.6832666667,7.61906666667,5.11779999999,7.48653333334,5.49886666667,13.6563333333,9.3002,9.54039999999,4.85306666667,10.3188666667
265.87,11.4067333333,8.39979999999,5.14320000001,7.76306666666,6.48926666666,13.9620666667,9.79426666666,9.70573333334,5.27213333333,11.1486666667
266.24,10.7068666667,7.31553333333,4.69686666667,7.35413333333,5.92493333333,13.1556666667,8.91459999999,9.07666666667,4.59646666667,10.2742
266.61,10.1683333333,6.70413333334,4.3472,7.30260000001,5.6266,12.6376,9.15820000001,9.248,4.5342,10.0785333333
266.98,9.85466666665,6.94266666667,4.64046666666,7.44373333334,5.92586666667,12.7959333334,9.4916,9.62226666668,4.7784,10.4138666667
267.36,10.902,8.12253333333,5.6636,8.88893333334,6.98706666667,13.821,10.6303333333,10.8951333333,6.3602,11.8704666667
267.73,8.98666666667,6.31873333334,4.101,7.21253333334,5.13133333333,11.7297333333,8.97979999999,8.80239999999,4.08053333333,9.9966
268.10,9.48519999999,6.68646666667,4.91746666666,7.76226666667,5.4454,12.3168666667,9.29373333333,9.37953333333,4.75246666667,10.8977333333
268.48,9.81153333333,6.7434,5.4394,7.9962,5.86773333333,12.3299333333,9.38333333335,9.51746666666,5.53526666667,11.256
268.85,9.41406666667,6.0838,4.784,7.33266666667,5.245,11.6108,8.83133333333,8.69039999999,5.06553333333,10.8871333333
269.22,10.431,7.19373333333,5.84806666667,8.32246666667,6.43713333334,12.4526666667,9.6992,9.61240000001,6.67913333333,11.5470666667
269.59,9.35913333334,6.1088,5.10286666667,6.949,5.22553333333,11.6590666667,8.96666666666,8.35946666667,5.17653333333,10.5244666667
269.97,8.98246666667,5.90273333333,5.53866666666,7.17393333333,5.47906666667,11.2025333333,9.3226,8.60646666667,5.46713333333,10.4327333333
270.34,10.3402,7.5202,6.80499999999,8.50060000001,6.955,12.4509333333,10.8534666667,9.65973333335,7.35853333333,12.1682666667
270.71,11.3388,8.3112,8.16120000001,9.88873333332,8.30006666667,13.5112666667,11.9334,10.4167333333,8.1832,13.3777333333
271.09,11.4116666667,8.04066666667,8.03006666667,9.86033333333,8.22873333333,12.9898,12.0236666667,10.0536666667,7.89046666667,13.3709333333
271.46,11.2615333333,8.05653333333,8.26646666666,9.72986666667,8.45546666667,12.7459333333,12.1636666667,10.2282,7.616,13.2074
271.83,12.3218,9.03700000001,9.06766666666,10.6104666666,9.53253333333,13.6961333333,13.037,11.0650666667,8.85813333334,14.0588
272.20,12.1717333333,9.0354,9.16660000001,10.4392666667,9.56566666667,13.4041333333,12.7929333333,10.9746,9.0908,13.9040666667
272.58,12.7597333333,9.79119999999,9.70066666666,10.8175333333,9.87666666667,14.1234,13.3433333333,11.5571333334,9.75606666667,14.3900666667
272.95,12.7168,9.84346666667,9.71906666666,10.9818666667,10.0472,14.1189333333,13.7309333333,11.6331333333,10.0174,14.288
273.32,12.7349333333,10.2128,10.2769333333,11.4392,10.4056666667,14.3027333333,14.2631333333,12.0028666667,9.99006666665,15.0197333333
273.69,14.0069333333,11.7187333333,11.5602,12.9718666667,12.0256,15.3440666667,15.3837333333,13.6354666667,11.8821333333,16.3692666667
274.06,14.5400666667,12.5755333333,12.1116666667,13.5228,12.4408666667,15.8665333333,15.5771333334,14.2008666667,12.4407333333,16.9484
274.44,14.0446,12.0174,11.6616666667,12.9368666667,11.9308,14.9593333333,15.0710666667,13.8058,12.134,16.4989333333
274.81,13.3174,11.9484,11.1816666667,12.3128666667,11.2133333333,13.9995333333,14.5651333333,13.4072666667,11.6785333333,15.9714666667
275.18,14.4488,13.4502666667,12.6906666667,13.6202,12.6853333333,15.3731333333,15.6601333333,14.9692666667,13.2483333333,17.2110666667
275.55,14.5284666667,13.1886666667,12.7009333334,13.6976666667,12.4544666667,15.1714666667,15.4662,14.6302,13.0440666667,17.2186666667
275.93,14.7486,13.612,13.3388666666,14.4534666667,12.6940666667,15.519,15.8032666667,15.3442666667,13.2130666667,17.8032
276.30,16.1184666667,15.2084,14.693,16.0908666667,14.1720666667,16.9681333333,17.6207333333,16.7269333333,14.6106666666,19.3913333334
276.67,15.272,14.2556,14.1278666667,15.5277333333,13.4722666667,16.0499333333,16.9888666667,15.7554666667,13.6333333333,18.7223333333
277.04,16.1976,14.9263333333,15.3539333334,16.1976666667,14.1048666667,16.7969333333,17.8073333333,16.392,14.5046666666,19.7724666667
277.41,15.5984666667,14.3256,14.5613333333,15.2958666667,13.4903333334,16.1032,16.6301333333,15.8732666667,14.079,18.8842
277.79,16.1874,14.7765333333,15.3920666667,16.0675333333,14.0958,16.901,17.3638,16.1111333333,14.7113333333,19.2048
278.16,15.7645333333,13.9762,14.6838666667,15.4943333333,13.5547333333,16.3804,17.1043333333,15.3108,14.1761333333,18.4925333333
278.53,14.9453333333,13.7014666667,14.3741333333,15.0628666667,13.1198666667,16.0342,16.5465333333,14.8011333333,13.4881333333,17.5020666667
278.90,14.8587333333,13.7485333333,14.3450666667,15.1180666667,13.1828666667,16.0984666667,16.3839333333,14.6200666666,13.6966666667,17.5617333333
279.27,14.1367333333,13.3332,13.5671333333,14.6553333333,12.4484666667,15.4385333333,15.7233333334,13.9232,13.0840666667,17.0148666667
279.64,14.6755333333,14.3336666667,14.4080666666,15.1609333333,13.0857333333,16.3942,16.6418,14.5865333333,13.8336666667,17.5631333333
280.02,14.3418,14.2013333333,14.4435333333,14.9720666667,13.0086,16.2667333333,16.5478666667,14.3175333333,13.7649333333,17.1102666667
280.39,13.124,12.9666666667,13.3665333333,13.6999333333,11.9572666667,15.1285333333,15.2048,13.2856666667,12.6333333333,15.8953333333
280.76,13.7366666667,13.8879333333,13.984,14.3276,12.8476,15.7616,15.6425333333,14.2497333333,13.2508666667,16.6964666667
281.13,12.7231333333,13.5233333333,13.1254,13.5276666667,12.2305333333,15.1726666666,14.8972,13.8079333333,12.3526,15.982
281.50,12.6083333333,13.4792,13.2625333333,13.7753333333,12.038,15.2122666667,15.2963333333,13.6692,12.0556666667,16.0609333333
281.87,11.0258666667,12.3401333333,11.8962666667,12.3576,10.5558666667,13.7728666667,13.9616666667,12.2961333333,10.6041333333,14.9065333333
282.25,11.4126,12.5787333333,12.3174,12.6132,10.7696,13.9121333333,14.1307333333,12.4973333333,10.7438,15.2111333333
282.62,10.8502,11.9232666667,11.7636,12.0874666667,10.1473333333,13.4174666667,13.5101333333,11.7045333333,9.82753333333,14.7096
282.99,10.8383333333,12.0468666667,12.0222666667,12.3222666667,10.3123333333,13.6333333333,13.6580666667,11.792,9.93413333334,14.6116666667
283.36,10.2928666667,11.5040666667,11.5082,11.4636666667,9.85253333333,13.0345333333,13.2768,11.0438666667,9.42873333333,14.0803333333
283.73,8.95540000001,10.7048666667,10.4733333333,10.5572666667,8.8876,12.0789333333,12.0912,9.96606666667,8.4362,13.1016666667
284.10,8.93946666667,10.7841333333,10.3677333333,10.613,9.07573333333,12.1854666667,12.1386666667,9.77619999999,8.63593333333,13.2672
284.47,8.96746666666,10.8113333333,10.2866,10.6651333333,9.17006666667,12.3928,12.2128,9.66459999999,8.56280000001,13.1759333333
284.85,7.86833333333,9.99993333333,9.26353333333,9.82513333335,8.28866666666,11.8042666667,11.5141333333,8.81326666667,7.6376,12.2359333333
285.22,7.3886,9.38846666666,8.95753333333,9.45493333334,7.7826,11.3114,10.9356666667,8.25413333334,7.15293333333,11.7274
285.59,6.88493333333,8.87179999999,8.1114,8.85006666667,7.34713333333,10.8478666667,10.4766,7.69660000001,6.6848,11.1317333333
285.96,7.57973333333,9.37319999999,8.78266666665,9.59046666666,8.06159999999,11.5146,11.2102666667,8.43479999999,7.3044,11.7066
286.33,7.51273333333,9.49173333334,8.69999999999,9.6332,8.07913333333,11.6231333333,11.2127333333,8.39140000001,7.226,12.0407333333
286.70,8.28333333333,10.3805333333,9.48846666666,10.4824666667,8.90226666667,12.3902666667,12.212,9.39726666667,8.27239999999,12.8636666667
287.07,7.4046,9.58120000001,8.55566666668,9.61460000001,8.242,11.7173333333,11.4221333333,8.55193333333,7.20913333333,12.1712666667
287.44,7.19633333333,9.24073333333,8.37040000001,9.64066666667,8.03326666667,11.8407333333,11.4631333333,8.5112,7.0332,11.8889333333
287.82,7.269,8.94880000001,8.12953333333,9.4874,7.804,11.5150666667,11.4552666667,8.40246666667,6.90226666667,11.6948
288.19,7.10813333333,8.89280000001,7.99113333333,9.47253333333,7.66173333333,11.4066,11.5152666667,8.48500000001,6.74146666667,11.5077333333
288.56,6.77706666667,8.80239999999,7.94593333333,9.37753333333,7.33686666667,11.0299333333,11.3458666667,8.33039999999,6.76566666667,11.2277333333
288.93,6.8354,8.91046666667,8.01706666666,9.25186666666,7.288,10.5256,11.2772666667,8.02846666667,6.73953333333,10.9282666667
289.30,7.15286666667,9.22699999999,8.11766666666,9.43973333334,7.57466666667,10.7503333333,11.6391333333,8.18986666667,7.24399999999,11.0427333333
289.67,7.28526666667,9.54559999999,8.56426666667,9.88939999999,7.8886,10.9126,11.7946,8.34659999999,7.59453333334,11.3821333333
290.04,7.02593333333,9.49133333333,8.36826666667,9.4346,7.48366666667,10.7316,11.3631333333,7.83900000001,7.14693333333,11.0456
290.41,6.10746666667,8.9118,7.58626666666,8.7432,6.68586666667,10.1649333333,10.5784666667,7.34486666666,6.75853333334,9.88886666667
290.78,6.0372,8.78133333333,7.38053333333,8.75446666666,6.7204,9.87520000002,10.428,7.1234,6.75113333333,9.85986666668
291.15,5.89613333333,8.47226666667,7.33353333333,8.5106,6.31393333333,9.58033333332,10.5002666667,6.99633333333,6.5746,9.66073333333
291.52,5.4576,8.33146666667,7.27293333333,8.42779999999,6.06806666667,9.10406666667,10.1351333334,6.82506666667,5.98666666667,9.4168
291.89,6.33533333333,9.24466666667,8.12706666667,9.21766666667,6.99033333333,9.91139999999,10.9865333333,7.35653333333,6.72833333333,10.2851333333
292.26,6.94706666667,9.74319999999,8.83953333333,9.8948,7.53113333334,10.3310666666,11.5226666667,7.90886666667,7.19240000001,10.8294
292.64,6.37446666667,9.22053333334,8.24953333333,9.32299999999,7.03773333334,9.64666666666,11.0676,7.32580000001,6.44566666667,10.2860666667
293.01,6.482,9.23599999999,8.37553333334,9.54626666666,6.72953333333,9.62093333335,11.0586666667,7.4288,6.5096,10.3556
293.38,6.17086666667,8.9032,8.29426666667,9.54333333333,6.38553333333,9.18813333333,10.8197333333,7.31846666666,5.9992,10.0274666667
293.75,5.88553333334,8.72006666666,8.12853333333,9.28866666667,6.0982,8.91726666667,10.5105333333,7.0688,5.88173333333,9.71773333333
294.12,5.77386666667,8.48286666667,7.84273333333,9.20686666667,5.99626666667,8.71266666667,10.5593333333,7.15326666667,5.54786666667,9.46360000001
294.49,6.40553333333,8.89499999999,8.2442,9.66719999999,6.4608,9.12673333333,11.0755333333,7.8176,5.81373333333,9.987
294.86,5.8348,8.38359999999,7.78426666667,9.0076,5.72886666667,8.57746666667,10.4352666667,7.3576,4.99906666667,9.34606666666
295.23,6.175,8.64753333334,7.82213333333,9.48293333334,6.22206666667,8.68453333333,10.5710666667,7.66373333333,5.528,9.56706666667
295.60,6.75733333333,9.42393333335,8.12946666667,9.90619999999,6.6408,9.39806666667,11.1812,8.04213333334,6.2492,9.94166666667
295.97,5.89173333333,8.7208,7.55066666667,9.30286666667,5.85753333333,8.80486666666,10.4108,7.59413333333,5.63013333333,9.12539999999
