wavelength,Back_HetRubf,Belly_HetRubf,Breast_HetRubf,Crissum_HetRubf,Crown_HetRubf,DorTail_HetRubf,Patch10_HetRubf,Rump_HetRubf,Throat_HetRubf,WingTip_HetRubf
763.20,13.3983333333,24.3443333333,22.728,17.832,10.491,15.5666666667,81.1613333333,60.8443333333,22.6473333333,15.1603333333
763.51,13.3493333333,24.2406666667,22.4976666667,17.6946666667,10.297,15.526,81.052,61.004,22.466,15.229
763.82,13.505,24.4986666667,22.7333333333,17.766,10.3836666667,15.5833333333,81.287,61.2016666667,22.693,15.2546666667
764.14,13.519,24.439,22.5103333333,17.74,10.4356666667,15.3993333333,81.025,61.1056666667,22.72,15.343
764.45,13.7683333333,24.5726666667,22.5533333333,17.9226666667,10.501,15.5993333333,81.0016666667,61.5023333333,23.1116666667,15.4763333333
764.76,13.7283333333,24.2603333333,22.454,17.8323333333,10.625,15.6533333333,81.1586666667,61.5873333333,23.1916666667,15.5943333333
765.07,13.8233333333,24.4266666667,22.415,17.795,10.8663333333,15.7566666667,80.8923333333,61.295,23.1233333333,15.8003333333
765.39,14.2116666667,24.4886666667,22.618,18.0543333333,10.9803333333,16.183,80.8963333333,61.3636666667,23.567,16.0733333333
765.70,14.539,24.468,22.6663333333,18.2766666667,11.2706666667,16.5036666667,80.602,61.1366666667,23.6823333333,16.274
766.01,14.8956666667,24.9573333333,22.9386666667,18.5286666667,11.7166666667,16.9136666667,80.9163333333,61.3383333333,24.18,16.49
766.32,15.0063333333,25.1703333333,22.8713333333,18.4546666667,11.931,16.8796666667,81.1943333333,61.2386666667,24.3186666667,16.624
766.64,15.301,25.6273333333,22.9513333333,18.4323333333,12.125,17.0773333333,80.8906666667,61.27,24.5503333333,16.7886666667
766.95,15.3506666667,25.797,23.2926666667,18.7476666667,12.3476666667,17.3333333333,81.2523333333,61.2873333333,24.8346666667,16.893
767.26,15.2873333333,25.7076666667,23.154,18.8893333333,12.1913333333,17.4556666667,81.3153333333,61.3176666667,25.19,16.986
767.57,15.2443333333,25.705,23.2076666667,19.021,12.3366666667,18.0393333333,81.1776666667,61.5106666667,25.2203333333,17.033
767.88,15.2143333333,25.809,23.4166666667,19.0783333333,12.4373333333,18.5283333333,81.1643333333,61.369,25.2846666667,16.8906666667
768.20,14.581,25.55,22.991,18.3926666667,11.7153333333,17.9393333333,81.674,61.3356666667,25.0966666667,16.2066666667
768.51,14.2123333333,25.254,22.862,18.259,11.3753333333,17.8556666667,82.033,61.7996666667,25.198,15.7143333333
768.82,13.652,24.6483333333,22.4663333333,18.0736666667,11.154,17.0113333333,81.8976666667,61.7136666667,25.0503333333,15.4033333333
769.13,13.126,24.0293333333,22.3406666667,18.0593333333,10.415,16.578,81.7036666667,61.8366666667,24.874,15.3036666667
769.44,13.0433333333,23.4146666667,22.011,17.633,10.4016666667,16.516,81.2653333333,61.6546666667,24.834,15.127
769.76,13.1653333333,23.2336666667,22.02,17.5223333333,10.1306666667,16.402,81.4346666667,62.636,25.0856666667,14.8146666667
770.07,12.8693333333,22.596,21.822,17.6536666667,9.91633333333,16.059,81.1463333333,62.1663333333,24.854,14.464
770.38,12.6886666667,22.4573333333,21.19,17.533,9.39966666667,15.8166666667,80.895,61.7423333333,24.7996666667,14.341
770.69,12.6726666667,22.157,20.986,17.7486666667,9.533,15.878,80.755,61.526,24.6623333333,14.1533333333
771.00,12.7143333333,21.501,21.002,17.9726666667,9.46933333333,15.6263333333,81.544,61.9903333333,25.0123333333,14.2953333333
771.32,12.0263333333,21.1556666667,20.0436666667,17.214,8.944,14.822,80.8656666667,61.4956666667,24.5073333333,13.9466666667
771.63,12.3313333333,21.643,20.2426666667,17.6956666667,9.69966666667,15.2663333333,80.2126666667,61.37,24.5783333333,14.288
771.94,12.47,21.8013333333,20.9483333333,18.0656666667,9.80866666667,15.7796666667,80.5696666667,61.7193333333,24.855,14.9093333333
772.25,12.3016666667,21.877,20.773,17.7016666667,9.50666666667,16.0286666667,80.107,61.508,24.3616666667,15.0963333333
772.56,12.3663333333,22.0723333333,20.449,17.703,9.56866666667,16.0623333333,80.328,61.036,24.1793333333,15.1813333333
772.87,11.9386666667,21.958,20.5493333333,17.8553333333,9.12133333333,15.584,80.419,60.926,24.212,15.249
773.18,11.489,21.349,20.1983333333,17.7023333333,8.63866666667,15.0646666667,79.8546666667,60.2053333333,23.774,15.2593333333
773.50,11.68,21.348,20.1616666667,17.6103333333,8.57166666667,14.9866666667,80.072,60.2333333333,23.594,15.7233333333
773.81,11.7606666667,20.8446666667,20.39,17.5496666667,8.72,14.619,80.3203333333,60.8046666667,23.357,15.383
774.12,11.8783333333,21.234,20.534,17.348,8.85833333333,14.9353333333,80.4786666667,60.6813333333,23.0756666667,15.1563333333
774.43,11.507,21.7706666667,20.416,16.7966666667,8.85266666667,14.5693333333,79.77,60.412,22.903,14.5323333333
774.74,12.246,21.4446666667,20.4663333333,17.0803333333,9.38666666667,14.5033333333,80.06,60.8166666667,23.025,14.6916666667
775.05,12.4243333333,21.48,20.5863333333,17.1423333333,9.13233333333,14.65,80.3083333333,61.1683333333,23.2116666667,14.5736666667
775.36,11.9466666667,20.9116666667,19.6583333333,16.581,8.908,13.884,79.753,60.323,22.298,13.8463333333
775.67,11.906,21.16,19.748,16.4473333333,9.15833333333,13.6806666667,79.527,60.103,22.1903333333,13.8333333333
775.98,12.4806666667,21.3733333333,19.9266666667,16.4736666667,9.452,13.8886666667,79.2826666667,60.6093333333,22.6273333333,14.0626666667
776.30,12.4396666667,20.8166666667,19.3023333333,16.0056666667,9.20066666667,13.6286666667,78.2633333333,60.1686666667,22.1773333333,13.9543333333
776.61,12.3646666667,21.0466666667,19.128,15.8723333333,9.186,13.4496666667,78.8373333333,60.1743333333,22.3643333333,13.624
776.92,11.7866666667,20.9233333333,18.917,15.371,8.88366666667,12.9163333333,78.8623333333,60.0426666667,22.0726666667,12.7023333333
777.23,11.969,21.1306666667,19.006,15.0486666667,8.538,13.08,78.655,59.649,21.9106666667,12.9433333333
777.54,11.6353333333,21.0493333333,18.8676666667,14.898,7.82233333333,12.8933333333,79.088,60.3773333333,21.5996666667,13.3253333333
777.85,11.4146666667,20.9493333333,18.8526666667,14.6586666667,7.04266666667,12.8983333333,79.3666666667,60.178,20.7716666667,13.2143333333
778.16,10.558,20.6956666667,18.776,14.217,6.27866666667,12.6373333333,79.344,59.708,20.376,12.7173333333
778.47,10.238,20.296,18.2363333333,14.3173333333,6.23866666667,12.1576666667,78.6843333333,59.2683333333,19.956,12.5573333333
778.78,10.5463333333,20.5543333333,18.2016666667,14.673,6.24033333333,12.4003333333,77.6716666667,59.4896666667,20.2153333333,12.819
779.09,11.1446666667,20.811,18.9136666667,15.4383333333,7.06966666667,12.882,78.0306666667,60.0156666667,20.9106666667,13.2213333333
779.40,10.312,20.5036666667,18.9926666667,15.1663333333,7.17033333333,13.0313333333,77.966,59.4963333333,20.4026666667,13.0713333333
779.71,9.52633333333,20.4673333333,18.8896666667,14.6076666667,7.27333333333,12.9276666667,78.7543333333,59.5576666667,20.0983333333,12.5793333333
780.02,9.456,20.2926666667,19.1386666667,14.792,7.746,13.3703333333,78.2036666667,59.8476666667,19.592,13.1436666667
780.33,9.75033333333,20.0,19.5416666667,15.0836666667,7.75033333333,14.0213333333,78.7713333333,60.4793333333,19.646,13.7086666667
780.64,9.108,19.9873333333,19.0806666667,15.2646666667,7.94833333333,13.9363333333,78.7266666667,60.215,19.5656666667,13.5146666667
780.95,8.45566666667,19.4673333333,19.0416666667,15.1223333333,8.51966666667,13.2906666667,77.998,59.1903333333,19.489,13.5463333333
781.26,9.17533333333,19.1063333333,18.998,15.1556666667,9.024,13.5363333333,78.519,59.2833333333,19.8616666667,13.9246666667
781.57,9.287,18.9666666667,19.2283333333,15.5006666667,9.30866666667,13.582,79.2456666667,59.843,19.9913333333,14.3233333333
781.88,8.94033333333,18.609,19.382,14.702,9.382,13.51,79.183,60.2426666667,20.1323333333,14.5253333333
782.19,8.87233333333,18.6883333333,20.1706666667,14.2183333333,10.0176666667,13.4543333333,80.0986666667,60.3546666667,20.485,14.6453333333
782.50,8.77266666667,18.6736666667,20.027,13.5993333333,9.92366666667,13.6446666667,80.2883333333,59.923,20.7036666667,14.3666666667
782.81,8.99433333333,18.825,20.565,13.469,10.1016666667,13.2203333333,80.3163333333,60.4973333333,20.8136666667,13.9436666667
783.12,9.9,19.1193333333,21.14,14.2823333333,10.604,13.7603333333,81.0403333333,60.922,21.5256666667,14.3733333333
783.43,9.74233333333,19.0283333333,21.0816666667,14.4193333333,9.856,13.7803333333,81.5876666667,60.0726666667,21.606,14.0773333333
783.74,9.11166666667,19.331,20.5073333333,14.5096666667,9.68866666667,13.841,80.6456666667,59.4003333333,21.592,13.4256666667
784.05,8.767,19.246,21.212,14.55,9.90033333333,14.0873333333,80.176,59.7043333333,21.8366666667,13.5093333333
784.36,10.018,20.196,21.7216666667,15.1866666667,10.041,15.05,79.85,59.9953333333,22.3363333333,14.3896666667
784.67,9.27466666667,20.546,22.2906666667,15.427,9.98633333333,14.5316666667,79.9356666667,60.2386666667,21.9006666667,14.3936666667
784.98,9.47833333333,21.2926666667,23.1293333333,16.1453333333,10.8843333333,15.1926666667,79.524,59.6373333333,22.449,14.4216666667
785.29,10.722,21.848,24.159,17.0256666667,11.664,15.9486666667,80.081,59.1073333333,23.284,14.8496666667
785.60,10.8596666667,21.6523333333,23.873,17.4326666667,11.0593333333,15.6563333333,79.5913333333,59.2493333333,23.2066666667,14.5903333333
785.91,10.5076666667,21.457,23.2673333333,17.373,10.5963333333,14.9006666667,78.9843333333,58.4766666667,22.3623333333,14.216
786.22,10.7903333333,21.3176666667,23.2,17.8156666667,10.549,15.5396666667,78.9013333333,58.1093333333,22.609,15.1673333333
786.53,10.8203333333,21.357,23.4293333333,17.6703333333,10.493,15.3793333333,79.167,58.5296666667,22.0333333333,15.1616666667
786.84,10.911,21.1576666667,24.0083333333,17.4916666667,11.147,15.091,78.9066666667,59.0353333333,21.8863333333,14.8766666667
787.14,12.068,21.768,25.623,18.1436666667,12.068,15.5036666667,79.7193333333,59.7943333333,22.6063333333,16.216
787.45,11.7746666667,21.8076666667,25.0206666667,18.0763333333,11.6086666667,15.0703333333,80.224,59.5563333333,21.994,15.7336666667
787.76,10.8616666667,21.6603333333,24.8853333333,17.8943333333,11.132,14.5233333333,80.878,59.5503333333,21.4943333333,15.0436666667
788.07,10.5143333333,21.2963333333,24.4443333333,18.004,10.9053333333,14.6296666667,80.679,59.3413333333,21.7693333333,14.712
788.38,10.3263333333,20.7353333333,23.9573333333,17.3276666667,9.93433333333,13.9613333333,80.3593333333,59.1283333333,21.0656666667,14.7256666667
788.69,9.96666666667,20.9383333333,23.953,17.5883333333,9.84066666667,14.0703333333,80.8,59.8826666667,20.7706666667,15.599
789.00,9.636,20.9233333333,24.015,17.2383333333,9.89,14.337,80.8556666667,59.551,20.3093333333,15.9466666667
789.31,9.90766666667,20.847,24.801,17.9236666667,10.23,15.259,81.4313333333,60.8423333333,20.8036666667,16.8706666667
789.62,8.978,20.555,24.29,17.191,9.45833333333,14.3296666667,80.9526666667,60.3323333333,19.987,16.164
789.92,7.81066666667,19.9596666667,23.3866666667,16.422,8.3,13.1063333333,80.1513333333,59.5683333333,19.782,15.7543333333
790.23,7.58266666667,20.3666666667,23.0236666667,16.4033333333,7.49166666667,13.2646666667,80.55,59.6106666667,19.725,15.968
790.54,6.568,19.212,21.9093333333,15.4586666667,6.33366666667,12.409,79.9673333333,59.301,18.719,14.9893333333
790.85,7.44233333333,19.0026666667,22.495,15.2456666667,6.67133333333,12.7406666667,80.034,59.995,19.268,15.4383333333
791.16,7.17833333333,17.6853333333,22.4293333333,14.282,6.53266666667,11.7486666667,79.583,60.308,19.0513333333,14.928
791.47,7.91866666667,17.8983333333,23.278,14.1776666667,6.63666666667,12.0413333333,79.236,60.4576666667,18.9543333333,14.9826666667
791.78,8.60133333333,18.6573333333,24.043,14.727,7.325,12.8383333333,79.6836666667,61.4853333333,19.806,15.416
792.08,8.45,18.435,23.921,13.9626666667,6.292,12.3506666667,80.473,61.9603333333,19.709,14.8986666667
792.39,8.82,18.2253333333,23.6343333333,13.9623333333,6.12833333333,11.831,81.1616666667,62.9096666667,20.197,14.895
792.70,8.29933333333,17.827,23.7236666667,13.022,4.723,10.9476666667,81.9276666667,62.8993333333,18.919,13.5406666667
793.01,8.60766666667,17.7083333333,23.3003333333,13.1033333333,4.139,10.965,81.4966666667,62.8836666667,18.942,12.829
793.32,9.95333333333,18.059,24.5383333333,13.7576666667,4.46633333333,12.1313333333,82.189,63.8543333333,19.024,12.793
793.62,9.89433333333,17.642,24.4983333333,13.0156666667,4.18066666667,11.5663333333,82.3303333333,63.8516666667,18.9796666667,12.514
793.93,9.361,18.472,23.9723333333,13.0276666667,4.44433333333,11.75,82.0556666667,62.5836666667,18.8056666667,12.222
794.24,8.825,17.9783333333,23.197,12.5956666667,4.399,10.929,80.574,61.093,17.7596666667,11.9126666667
794.55,9.339,19.244,23.1306666667,12.9553333333,4.93933333333,11.9566666667,80.7016666667,60.432,17.679,12.0106666667
794.86,9.623,20.4226666667,23.0953333333,13.312,5.373,11.8683333333,80.8873333333,60.3316666667,18.284,12.51
795.16,9.85666666667,21.0383333333,23.2116666667,13.6193333333,5.909,11.738,81.1076666667,59.963,18.4156666667,12.8243333333
795.47,8.85,20.4026666667,22.1516666667,12.8776666667,5.061,10.6783333333,80.1273333333,59.221,17.1966666667,11.3406666667
795.78,8.48233333333,20.1556666667,21.8676666667,12.918,4.90266666667,11.0506666667,79.3253333333,57.2243333333,16.8873333333,10.895
796.09,8.32066666667,19.8513333333,20.8266666667,12.6863333333,4.85366666667,10.529,78.0686666667,56.1376666667,16.641,11.0426666667
796.40,9.093,20.2553333333,21.5836666667,13.2566666667,5.61966666667,10.958,78.9783333333,56.245,16.9603333333,11.9286666667
796.70,8.42266666667,20.444,21.363,13.0423333333,5.64066666667,11.307,78.8923333333,55.334,16.6153333333,12.098
797.01,8.55333333333,20.3773333333,21.8363333333,13.4086666667,6.264,11.3963333333,77.8866666667,54.6416666667,16.2266666667,12.201
797.32,9.434,20.8303333333,23.145,14.063,6.61666666667,11.95,77.912,54.9183333333,16.7546666667,12.5786666667
797.63,9.59333333333,21.1563333333,23.433,13.9933333333,5.858,12.177,78.2806666667,55.743,16.4746666667,12.2536666667
797.93,9.32833333333,20.5683333333,23.566,14.548,5.73666666667,12.403,78.4756666667,56.589,16.951,12.765
798.24,8.75666666667,19.025,23.1433333333,13.943,5.26466666667,12.4056666667,77.1696666667,55.5383333333,16.367,12.8746666667
798.55,8.201,17.804,22.8833333333,12.8306666667,4.339,12.0103333333,76.508,54.8146666667,15.6876666667,12.328
798.85,8.96933333333,18.0456666667,24.1233333333,13.7346666667,5.27466666667,13.066,77.0816666667,54.94,16.948,13.521
799.16,9.07366666667,17.957,24.0966666667,13.04,4.69966666667,12.632,77.0986666667,55.2296666667,16.5713333333,12.7953333333
799.47,10.1673333333,18.989,25.392,13.4653333333,5.57833333333,13.5476666667,78.1806666667,57.2406666667,17.8623333333,13.0256666667
799.78,10.207,18.8196666667,25.084,12.36,5.537,13.0313333333,77.7126666667,57.3266666667,17.5893333333,12.2206666667
800.08,10.3186666667,18.5126666667,25.2796666667,12.4163333333,5.509,12.1366666667,76.7896666667,56.9913333333,18.149,11.913
800.39,10.829,18.7533333333,25.7756666667,13.1416666667,5.89433333333,12.803,77.0446666667,57.5013333333,18.9223333333,12.098
800.70,10.704,18.1793333333,25.3633333333,12.391,5.643,12.071,77.7486666667,58.2603333333,18.47,11.6926666667
801.00,11.18,18.9173333333,26.89,12.9743333333,6.61966666667,13.4156666667,78.6703333333,58.6053333333,19.2703333333,13.0923333333
801.31,12.1483333333,20.0296666667,27.763,13.037,6.93333333333,13.5703333333,78.726,58.3406666667,19.674,13.1556666667
801.62,12.5,21.313,28.537,13.6693333333,7.434,13.8486666667,80.2456666667,59.2326666667,19.934,13.3693333333
801.92,12.9273333333,22.1616666667,29.1553333333,14.1383333333,7.65966666667,14.2596666667,80.6843333333,59.915,20.2236666667,14.078
802.23,13.7663333333,22.8133333333,29.2156666667,14.0066666667,7.99533333333,14.0966666667,79.621,59.483,19.8976666667,13.4656666667
802.54,13.6806666667,23.461,29.6463333333,14.2593333333,8.501,14.5946666667,80.2863333333,60.1156666667,19.866,14.6253333333
802.84,12.5496666667,23.0183333333,28.0993333333,14.0496666667,7.16266666667,13.2843333333,79.094,57.5453333333,18.457,14.5086666667
803.15,12.5803333333,24.7323333333,29.0786666667,15.274,7.62133333333,14.4476666667,79.6446666667,58.1573333333,19.314,16.3146666667
803.46,12.7963333333,25.3743333333,28.964,15.543,7.61533333333,14.669,80.5866666667,58.8326666667,18.633,16.854
803.76,12.424,25.3283333333,28.6263333333,15.2096666667,6.98066666667,14.377,81.5883333333,59.398,18.0596666667,16.7146666667
804.07,11.866,25.0716666667,28.134,15.0876666667,6.188,13.9073333333,80.893,59.7766666667,18.2776666667,16.938
804.38,11.503,24.8173333333,26.597,15.0936666667,5.497,12.488,80.2033333333,59.5173333333,17.9536666667,15.888
804.68,11.4593333333,24.5013333333,25.768,15.4163333333,5.91966666667,12.377,80.3103333333,59.671,17.6323333333,16.5556666667
804.99,11.5723333333,24.214,24.9373333333,15.1256666667,5.81733333333,12.17,79.434,58.8993333333,17.3896666667,16.2266666667
805.30,10.2123333333,22.7716666667,23.66,15.0016666667,5.32866666667,10.9736666667,79.6703333333,59.0546666667,16.6506666667,14.6843333333
805.60,9.25033333333,21.882,22.6473333333,14.705,4.59333333333,10.59,79.936,58.5326666667,15.8216666667,14.4496666667
805.91,9.74233333333,22.3496666667,23.273,15.2183333333,5.09366666667,10.283,80.4203333333,58.23,16.3323333333,14.1036666667
806.21,9.76633333333,22.2543333333,23.9836666667,15.402,5.79566666667,10.6626666667,80.8196666667,58.9816666667,16.7146666667,13.865
806.52,9.44966666667,21.4886666667,23.1713333333,15.696,6.21366666667,9.968,81.1003333333,58.932,16.634,12.7833333333
806.83,10.1943333333,21.3916666667,22.589,15.8576666667,6.66666666667,9.67633333333,81.2296666667,58.867,16.7636666667,13.01
807.13,9.46333333333,20.748,21.4633333333,14.8943333333,6.309,8.13033333333,80.683,58.1463333333,16.3253333333,12.8783333333
807.44,8.781,18.9803333333,20.669,13.8466666667,5.57233333333,7.63233333333,81.8643333333,57.4133333333,15.0963333333,11.7526666667
807.74,7.21466666667,17.1693333333,20.1526666667,12.487,4.82133333333,6.13933333333,81.755,56.1566666667,14.6376666667,10.8916666667
808.05,5.70933333333,16.56,20.3546666667,11.206,3.04966666667,4.21966666667,81.064,54.9293333333,13.404,9.291
808.35,4.57066666667,15.4216666667,20.03,10.405,1.93233333333,3.08433333333,81.977,55.2583333333,12.1516666667,8.36133333333
808.66,5.73033333333,15.8423333333,20.3373333333,10.5243333333,1.648,3.55833333333,81.2736666667,54.157,11.498,8.87633333333
808.97,5.65766666667,16.2463333333,21.0246666667,10.8943333333,2.14066666667,3.78433333333,82.11,54.6253333333,11.7353333333,9.36533333333
809.27,4.845,16.3566666667,19.884,10.814,2.05433333333,4.225,81.5116666667,55.4263333333,11.667,10.039
809.58,5.16433333333,16.3536666667,20.6183333333,10.9156666667,2.69966666667,4.02966666667,81.2596666667,55.712,12.676,10.6026666667
809.88,3.726,14.5,19.4816666667,8.87033333333,0.688666666667,2.63266666667,81.9766666667,55.691,10.9356666667,9.51833333333
810.19,1.64,13.858,19.803,8.364,0.656,3.116,81.591,55.064,10.127,9.102
810.49,1.58933333333,14.68,20.5773333333,8.86666666667,1.464,5.35333333333,82.8106666667,55.96,10.7906666667,9.99566666667
810.80,3.39866666667,17.7316666667,21.949,10.4423333333,3.48066666667,7.166,82.5553333333,56.511,12.4896666667,11.466
811.10,5.03933333333,19.5373333333,23.0896666667,11.896,4.37833333333,9.29366666667,84.0563333333,57.7446666667,14.0026666667,12.763
811.41,5.048,19.4826666667,22.7366666667,12.3073333333,5.465,11.431,84.1466666667,58.5733333333,14.4763333333,12.8493333333
811.71,5.65266666667,19.7423333333,23.0256666667,12.5103333333,6.31766666667,10.931,84.04,58.4373333333,15.503,12.6766666667
812.02,5.65966666667,21.057,22.7216666667,12.4013333333,6.65833333333,10.5283333333,83.604,58.8846666667,16.604,12.4013333333
812.32,6.19766666667,21.7756666667,22.32,12.479,6.742,10.3436666667,83.7103333333,58.501,16.918,11.767
812.63,7.02,21.576,22.8683333333,12.877,7.106,9.94866666667,85.8743333333,58.915,18.217,11.154
812.93,7.51433333333,22.1056666667,22.5426666667,11.621,6.46566666667,10.048,86.1946666667,58.9776666667,17.8683333333,10.7906666667
813.24,8.81966666667,22.9573333333,23.6923333333,12.192,7.177,10.29,84.7386666667,58.928,18.1153333333,11.63
813.54,9.715,23.2726666667,23.2726666667,11.917,6.563,9.54233333333,83.9813333333,58.3333333333,18.3076666667,11.1833333333
813.85,10.374,23.4693333333,22.5763333333,12.6276666667,5.78233333333,8.84333333333,82.058,57.7383333333,17.5593333333,10.1193333333
814.15,10.9283333333,22.911,22.5316666667,13.7553333333,5.78033333333,8.60733333333,81.8563333333,57.3416666667,16.7086666667,10.5906666667
814.46,11.3213333333,22.517,22.096,14.1836666667,6.60766666667,8.712,82.7023333333,58.207,15.9093333333,10.9006666667
814.76,11.8623333333,22.364,21.216,13.3076666667,6.16466666667,7.78033333333,83.631,58.121,15.4336666667,10.842
815.07,11.2103333333,22.3353333333,20.8066666667,12.9086666667,5.605,8.32266666667,83.397,58.174,14.565,10.064
815.37,10.606,21.6886666667,20.736,13.42,6.104,9.17733333333,85.065,58.6146666667,14.026,10.606
815.68,9.35233333333,20.292,19.3053333333,10.8966666667,4.762,8.19433333333,83.698,58.0436666667,12.7413333333,9.35233333333
815.98,9.637,20.5256666667,19.6913333333,11.2223333333,4.17166666667,8.67733333333,81.143,57.9476666667,11.4726666667,10.8886666667
816.29,9.43,21.033,19.844,12.259,3.854,9.225,81.181,57.319,11.275,10.988
816.59,9.57633333333,20.701,19.8043333333,13.2436666667,4.31933333333,9.69833333333,81.7443333333,56.5606666667,11.7766666667,11.1653333333
816.89,11.0443333333,21.4086666667,21.5283333333,13.4856666667,5.52233333333,11.3243333333,82.153,58.463,12.7253333333,12.8853333333
817.20,11.496,22.3546666667,21.8773333333,12.689,5.92666666667,11.5753333333,84.5663333333,59.4273333333,13.2856666667,13.0866666667
817.50,10.5346666667,23.0343333333,21.6586666667,12.225,7.154,11.8316666667,85.5343333333,60.338,14.033,13.404
817.81,9.74766666667,23.547,20.6803333333,11.353,6.34566666667,10.7416666667,84.4416666667,60.0916666667,13.3026666667,13.0736666667
818.11,9.713,23.9146666667,21.56,12.4723333333,6.95366666667,11.2216666667,85.504,61.0373333333,14.496,12.9873333333
818.41,11.2853333333,24.9043333333,22.118,13.584,7.94133333333,12.156,85.6843333333,62.3126666667,16.684,14.4546666667
818.72,12.6563333333,25.444,22.781,13.938,8.18533333333,13.1493333333,86.9493333333,62.919,17.9486666667,14.7926666667
819.02,14.2813333333,26.562,24.9613333333,16.3126666667,9.26433333333,14.6813333333,88.581,63.8656666667,19.9753333333,16.159
819.33,13.7336666667,25.6046666667,24.2703333333,15.8466666667,8.89666666667,14.123,88.2123333333,62.9413333333,19.5163333333,14.4843333333
819.63,13.959,25.5356666667,24.3083333333,16.005,9.218,14.6326666667,88.929,63.7303333333,20.4573333333,15.09
819.93,13.5986666667,25.5543333333,23.7726666667,15.875,9.10533333333,14.8063333333,87.7473333333,63.1233333333,21.0013333333,15.3206666667
820.24,13.6376666667,25.36,23.4936666667,16.732,9.46266666667,15.1276666667,87.1153333333,62.5736666667,21.48,15.488
820.54,14.2126666667,25.306,23.5846666667,17.2246666667,9.88266666667,15.6916666667,85.5183333333,61.8126666667,22.0116666667,15.853
820.85,14.609,25.263,23.811,17.4556666667,9.93366666667,16.2553333333,85.3683333333,61.717,22.428,15.9576666667
821.15,14.891,25.4743333333,24.078,17.9403333333,10.4456666667,16.701,84.784,61.5126666667,23.2516666667,16.3863333333
821.45,15.33,25.8593333333,24.401,18.186,10.8593333333,16.9966666667,84.592,61.5366666667,23.4373333333,16.8056666667
821.76,15.4823333333,25.8486666667,24.4276666667,18.3403333333,11.0216666667,17.1243333333,84.486,61.4716666667,23.4486666667,16.8403333333
822.06,15.3,25.7936666667,24.3826666667,18.3203333333,10.92,17.0413333333,83.9723333333,61.3316666667,23.3393333333,16.7473333333
822.36,15.3296666667,25.8723333333,24.2086666667,18.453,11.1673333333,17.0633333333,83.814,61.5636666667,23.282,16.607
822.67,15.2946666667,25.8746666667,24.2483333333,18.444,11.1566666667,17.099,84.0123333333,61.699,23.398,16.701
822.97,15.2856666667,25.8206666667,24.1553333333,18.5963333333,11.221,17.143,83.693,61.5256666667,23.3876666667,16.5946666667
823.27,15.6606666667,26.0093333333,24.3943333333,18.7983333333,11.3826666667,17.3676666667,83.971,61.8923333333,23.5093333333,16.5246666667
823.58,15.696,26.2666666667,24.444,18.813,11.426,17.4513333333,83.9396666667,61.8983333333,23.5363333333,16.3506666667
823.88,15.483,26.1676666667,24.2913333333,18.7923333333,11.2883333333,17.351,84.1706666667,61.9403333333,23.4463333333,16.087
824.18,15.3776666667,26.0823333333,24.0923333333,18.771,11.187,17.1486666667,83.8683333333,62.0373333333,23.3383333333,15.939
824.49,15.7356666667,26.2806666667,24.2933333333,18.8806666667,11.3363333333,17.53,84.1486666667,61.9683333333,23.1836666667,15.9573333333
824.79,15.311,25.763,23.831,18.93,10.976,17.3286666667,83.8353333333,61.7126666667,22.8166666667,15.727
825.09,14.6866666667,25.5753333333,23.5656666667,18.6236666667,10.831,17.3733333333,83.7013333333,61.561,22.421,15.7026666667
825.39,14.7786666667,25.6796666667,23.5903333333,19.0206666667,11.128,17.4976666667,84.2396666667,61.921,22.5956666667,16.1
825.70,15.0116666667,25.9786666667,23.8506666667,19.3063333333,11.269,17.704,84.3973333333,61.8463333333,22.4583333333,17.0606666667
826.00,15.7023333333,26.3726666667,23.8366666667,19.3983333333,11.898,18.2246666667,84.608,61.864,22.717,17.4553333333
826.30,15.4203333333,25.9516666667,23.3633333333,18.94,11.942,17.8853333333,84.4836666667,61.7913333333,22.1583333333,17.3926666667
826.61,15.2833333333,25.7053333333,23.185,18.9813333333,11.9966666667,17.913,83.9496666667,60.9833333333,21.9253333333,17.4883333333
826.91,15.3836666667,25.496,23.0543333333,18.8096666667,11.874,17.728,83.9643333333,60.896,21.7786666667,17.534
827.21,15.8796666667,25.881,23.4573333333,19.3066666667,12.6063333333,18.164,84.0646666667,61.29,22.2873333333,18.1083333333
827.51,16.39,26.2016666667,23.8623333333,19.623,13.2,18.4036666667,84.8006666667,61.5906666667,22.657,18.219
827.82,16.6153333333,26.4693333333,23.8326666667,19.6053333333,13.3156666667,18.2353333333,85.2263333333,61.9386666667,22.905,17.9406666667
828.12,17.2876666667,26.8,23.7896666667,19.4136666667,13.5786666667,18.265,85.801,62.1043333333,23.122,17.7063333333
828.42,17.9346666667,26.6933333333,23.7906666667,19.5526666667,13.3466666667,18.1516666667,86.3863333333,62.2956666667,23.39,17.5506666667
828.72,18.3543333333,26.4396666667,23.281,18.8593333333,13.1746666667,18.0653333333,86.266,62.1006666667,23.1906666667,17.073
829.02,18.2906666667,25.8516666667,22.6423333333,18.35,13.2903333333,17.8776666667,85.273,61.134,23.4296666667,16.3613333333
829.33,18.635,25.8313333333,22.4843333333,18.8976666667,13.6263333333,17.4976666667,85.4546666667,61.505,23.6436666667,15.901
829.63,20.3686666667,26.584,23.355,20.3203333333,14.5423333333,18.6696666667,85.7733333333,61.787,24.933,16.7273333333
