wavelength,Back_GubCrim,Belly_GubCrim,Breast_GubCrim,Crissum_GubCrim,Crown_GubCrim,DorTail_GubCrim,Patch10_GubCrim,Patch11_GubCrim,Patch12_GubCrim,Rump_GubCrim,Throat_GubCrim,WingTip_GubCrim
226.13,41.1904166667,76.1905555554,76.6666666667,67.857,106.428416667,93.0952083332,124.942594828,64.5238333333,75.2381666667,84.5239166667,56.9046666667,69.6427916667
226.51,44.4444166666,73.4005555556,68.9394166667,66.4142499999,107.82825,103.156625,124.163948276,65.9090833333,88.2575,92.6767499999,57.0707500001,61.6160833333
226.88,74.9999999998,106.349111111,108.928583333,66.6668333332,178.5715,193.452583333,237.438405172,130.952333333,167.559458333,175.000083333,118.45225,93.750125
227.26,179.16675,270.370222222,254.166666667,65.2778333335,352.777833333,481.944416667,514.415718391,311.11125,341.666791667,400.000083334,261.111083334,218.750041667
227.64,251.851833333,264.197555556,249.074083333,89.8147499998,306.481583333,397.685083333,410.376818965,286.111083333,300.463,327.777833333,266.666666667,199.537083333
228.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228.39,-330.9525,-247.619111111,-300.0,-121.428583333,-269.04775,-451.190416667,-458.990066092,-422.618916667,-308.333416667,-305.952583333,-364.285833334,-223.809416667
228.76,-49.1936666667,-30.4658888889,-55.3761666667,-4.03233333325,-57.2580833334,-85.6182083333,-92.5194051725,-78.4946666668,-38.1722083333,-56.1827499999,-68.2794999999,-29.5697916667
229.14,-12.8333333334,-13.1111111111,-32.3333333333,9.83333333332,-31.6666666667,-32.8333333333,-44.3563218391,-34.3333333333,-6.5,-17.6666666666,-35.3333333333,-13.0833333334
229.52,-17.8241666667,-13.8888888889,-28.93525,4.86108333332,-25.1156666667,-23.1480416667,-30.0567270115,-26.2730833333,-13.368,-17.1295833333,-30.2084166667,-15.7407916667
229.89,0.862083333342,-0.127777777777,-7.85458333333,18.4865833333,-5.07658333332,-3.63983333334,-4.37952873563,1.43666666667,8.04583333332,5.17241666668,-8.42925,2.96920833333
230.27,7.32591666667,10.6225555556,-5.67775000001,21.3368333333,2.10616666667,-1.00725,2.26728160918,5.03675,18.8185833333,12.1794166667,-0.824083333341,7.6005
230.65,9.92408333332,10.7071111111,-2.424,19.697,3.33333333334,3.06825,6.86013505747,6.59075000001,22.4243333333,15.6818333333,0.530333333325,6.24999999999
231.02,5.32416666667,5.34977777777,-6.01866666667,10.7250833333,-3.78083333333,-5.246875,1.95829310345,4.70674999999,21.4120416667,13.8889166667,0.154333333332,-0.65583333335
231.40,-7.239,-2.91822222221,-16.3298333333,-2.69358333333,-14.98325,-18.0554583333,-4.53387931034,-6.56566666667,13.9730416667,6.81825,-5.808,-8.29137500001
231.78,2.60866666667,1.83577777778,-5.14508333333,3.69575,-6.44916666667,-11.195625,3.9304770115,-1.44916666668,18.9855833334,10.9420833333,1.08683333333,-1.26820833333
232.15,5.67841666667,-0.393444444443,-0.589916666675,2.94966666667,-9.882,-7.22708333332,5.39603735632,0.884916666657,21.9026666667,10.472,-0.811249999992,0.700625
232.53,5.747,1.53244444445,-1.00575000001,7.3995,-11.49425,-9.08766666666,7.49856896553,2.80158333333,19.6479583334,10.0574166667,1.86791666667,-0.287333333335
232.90,0.081666666665,-2.28766666667,-4.82016666668,1.38883333332,-15.68625,-13.64375,6.54731896553,0.245083333325,16.8299583333,7.35283333334,-1.14375,-8.41508333334
233.28,8.84491666666,7.69988888888,5.263,11.111,-6.94449999999,-5.51904166667,15.4745057471,9.06441666667,21.56425,12.9385833333,8.114,6.72520833334
233.66,19.3714166667,16.5692222222,11.8421666667,21.56425,1.31591666667,3.21654166667,25.7690258621,20.10225,32.8948333334,21.1256666667,14.91225,15.3872083333
234.03,17.25675,16.1257777778,7.96458333332,18.51025,-1.69608333333,4.2035,21.0584856322,11.652,28.6872916667,16.6666666667,11.28325,11.3200833333
234.41,18.0779166667,14.1576666667,10.215,19.69075,-2.35225,11.6600416667,22.6942643678,12.9031666667,28.729875,17.67475,16.4650833333,13.4744583334
234.78,19.0569166667,11.0251111111,6.97675,18.7984166667,-1.61491666666,12.532125,19.9969166667,12.2739166667,28.6497916666,16.2790833333,16.6666666667,10.49725
235.16,20.8033333333,12.9496666667,7.13425000001,19.7843333333,1.07908333335,14.8681666667,20.968683908,12.88975,29.0466666667,16.4868333333,15.7073333333,10.9711666666
235.54,26.1386666667,16.9772222222,14.7515833334,23.2401666666,7.50516666667,21.351,24.0913821839,16.6666666666,33.69575,21.4805,16.14925,14.674
235.91,25.6155,16.3311111111,10.6265,20.9731666667,3.803,19.63075,24.0201637931,16.49875,33.473125,20.8054166667,15.04475,11.7450833333
236.29,25.3546666667,15.6028888889,8.33341666667,21.39475,2.24583333333,16.7554583333,23.394137931,16.7258333333,34.2493333333,20.922,15.8391666667,9.42670833332
236.66,21.8098333333,15.625,4.03641666667,15.1040833334,-0.260416666675,13.3464583333,22.4114770115,12.76025,35.351375,20.052,11.849,6.54295833333
237.04,22.6018333333,15.8272222222,9.17258333333,18.1655833333,3.17758333332,16.00725,24.4522327586,15.7674166667,37.6497916667,24.1006666666,13.0695,11.3609166667
237.41,20.3124166667,13.4258888889,10.0115833333,14.6991666667,5.32424999999,16.3194583333,23.4135833334,12.905,38.2813333333,23.4375833333,10.6480833333,8.13075000001
237.79,17.0000833333,8.59266666667,6.83333333334,7.16658333333,1.05558333332,8.97229166667,14.1493591954,4.27774999999,36.416625,19.16675,6.0,3.02779166667
238.17,12.6345833333,8.02866666668,5.16116666667,5.21491666666,-0.806416666682,5.13433333334,11.7685545977,2.63441666667,33.2527916667,17.3118333334,2.52691666667,0.456916666665
238.54,7.24641666667,2.82944444445,0.517583333325,-1.3975,-2.329,-1.682375,5.70970114944,-2.12216666667,28.468,11.8530833333,-5.69358333333,-5.53841666667
238.92,6.32716666667,4.11511111112,1.08033333333,-0.565749999993,-2.52074999999,-2.16058333333,6.78299999999,-4.42383333333,28.08625,11.3169166667,-6.94441666667,-2.75191666667
239.29,6.54758333332,2.44722222223,-1.68658333333,0.892833333341,-2.52974999999,-1.41375,7.0914367816,-4.86108333333,27.3313333333,11.5079166667,-7.09333333333,-1.761
239.67,14.0211666667,6.87833333332,3.21874999999,9.61199999998,3.83599999999,4.27675,13.0253764368,2.64541666666,30.4012083333,16.3140833333,2.68958333333,5.26883333333
240.04,12.7403333333,6.03633333332,1.5225,9.57541666668,4.28674999999,4.60725000001,9.59325287356,0.841333333333,29.366875,14.1825833333,2.80441666667,5.328625
240.42,14.0815833333,9.5691111111,3.63958333332,12.4489166667,8.84350000001,8.28241666667,12.2178591954,3.33341666667,31.2585,15.8163333334,6.53066666667,8.33341666667
240.79,14.639,9.81488888888,6.99999999998,14.5835,9.69441666667,11.1945,13.4635890805,5.75,30.0418333333,15.3889166667,7.83333333333,10.861125
241.17,13.8718333334,10.4675555556,5.97058333334,12.27125,9.65441666668,10.41675,14.1602270115,4.42083333334,28.6074583333,14.2784166667,8.46033333333,12.2204166667
241.54,16.5735,13.8733333333,7.61183333333,15.6890833334,11.9879166667,13.349875,16.6835517241,8.19375,30.6212916667,16.108,11.6386666667,15.9218333334
241.92,14.763,12.3518888889,6.36641666667,13.6210833333,11.2098333333,12.9335833334,17.3390603448,7.74108333334,28.4157083333,15.5245,11.4636666667,16.106125
242.29,16.8354166667,12.6626666667,8.033,13.96425,13.0630833333,13.78575,18.2854741379,9.70333333333,29.682875,17.0045833333,13.2509166667,18.027375
242.67,16.9026666667,12.2246666667,8.35158333333,14.8874166667,12.5998333334,14.1429583334,18.3168821839,9.44075000002,29.384375,16.4305833333,13.1625,18.70925
243.05,16.403,11.7441111111,7.78841666667,14.2756666667,12.5000833333,13.5724166666,17.3225028736,9.44091666667,29.325,16.2446666667,12.57025,17.83575
243.42,17.59825,13.1355555555,8.9025,14.4581666667,14.0269166667,14.3200833333,17.6113218391,10.7316666667,31.2887083334,17.6845833333,13.2333333333,18.8577916667
243.80,14.3085833334,9.43255555557,4.99991666667,10.40775,11.3121666667,11.23225,14.3561810344,7.87233333332,29.7782916667,15.0533333333,9.71633333333,16.7820833333
244.17,13.9181666667,9.61722222222,4.7445,9.89141666667,11.1696666667,11.125875,14.9382155172,7.77308333334,29.4117083333,15.9663333334,8.841,17.156875
244.55,13.5354166667,9.49500000002,4.64641666667,8.77108333333,9.93274999999,10.2019583333,14.1674252873,6.95283333333,28.0807083333,15.2355833333,7.2055,16.515125
244.92,12.7940833333,8.84533333332,4.16666666667,7.85950000001,9.37916666667,9.94283333332,13.7606666667,6.55225,27.1730833333,14.9509166666,6.24175,15.61275
245.30,13.3484166667,8.30311111112,3.84841666667,8.34858333334,9.09083333334,10.1362916667,13.2377212644,6.90924999999,27.4242083333,15.1515,5.591,14.5454583334
245.67,9.36250000001,4.28811111111,-0.257166666666,4.17391666667,4.88841666666,5.04575,9.62678160919,2.15833333333,23.928,11.7925,1.51525,9.934375
246.05,9.82516666666,5.19544444445,0.527333333332,5.19558333333,5.20833333333,6.05075,10.0458534483,3.17633333333,24.6592916667,11.8185,1.98033333333,10.2110833333
246.42,9.66558333332,5.20022222222,-0.205999999999,5.184,4.4815,6.031875,9.61645689654,2.05908333333,24.7941666667,10.986,1.41725,9.09633333332
246.79,10.1405833333,5.69688888889,-0.301249999998,5.46641666667,4.09416666667,5.61683333333,10.0573936782,2.34258333333,25.3401666666,11.3564166667,1.57291666667,9.22579166667
247.17,10.3405,6.10977777778,0.334583333332,5.26133333334,4.06508333334,5.53016666667,10.4161091954,2.82858333333,24.94425,11.2224166667,2.04775,9.737375
247.54,10.4999166667,6.67677777778,0.921583333332,6.18575,4.23816666667,6.29991666667,11.1188304598,3.22116666667,25.3231666667,11.70675,2.86025,10.21
247.92,10.6250833333,7.80188888889,1.77558333333,7.40033333334,4.69208333334,6.91583333333,11.7582298851,3.84958333333,25.946625,12.2464166667,3.32416666667,10.3895416667
248.29,11.08775,8.76344444443,2.67608333334,7.94125,5.33466666666,7.69695833333,12.5922873563,4.61116666667,26.3858333333,12.4565,4.43683333333,10.9395833333
248.67,10.8043333333,8.09666666667,2.024,7.26425,4.69691666667,7.31229166667,12.5787758621,4.56541666667,26.0953333333,12.3818333334,4.6005,10.4145833333
249.04,11.3000833334,8.00577777778,1.60283333333,7.32375000001,4.48983333332,7.01833333333,12.4143390805,4.64941666667,26.4967083333,12.4779166667,4.95933333333,10.3923333333
249.42,11.0775,8.23544444443,1.15616666666,7.33283333333,4.47866666667,7.177,12.2287298851,4.90091666667,26.4911666667,12.46325,5.02025,10.5955
249.79,11.5065,8.75788888889,1.67816666667,7.68708333334,5.14083333333,8.32375,12.4550287356,5.88333333333,27.2470833333,12.92425,5.72908333333,11.6365833333
250.17,11.9294166667,9.20933333334,1.97625,7.87475,5.50116666666,7.986625,12.5525977012,6.13266666667,26.9967916667,13.27425,5.99025,11.302875
250.54,11.4315833333,8.67522222223,2.00875,7.54283333333,4.63666666667,7.79920833333,12.3950603448,6.28208333334,26.03625,13.1088333333,6.20725,11.2659583333
250.92,10.9578333333,8.20988888889,1.86183333333,6.60608333333,4.87883333333,8.49045833333,11.7738477012,6.20241666667,25.7177916667,12.66275,6.60616666667,11.0138333333
251.29,11.0041666667,8.32544444444,1.57891666667,6.98008333333,5.19941666667,9.3485,11.8380057471,6.25591666666,26.6379583333,13.25975,6.77833333333,10.9032083333
251.66,10.5984166667,8.04266666668,1.32,5.91083333333,4.4695,9.45979166668,11.3342126437,5.935,25.9992916667,12.53625,6.64966666667,10.6225416667
252.04,10.9039166667,7.60244444443,1.4375,5.50675,4.36166666667,9.63699999999,10.942637931,5.7505,25.3653333333,11.6105833333,6.37191666667,10.355875
252.41,9.67891666668,5.39911111111,-0.259416666665,3.64183333333,2.8395,8.24695833333,9.10353735633,4.41975,23.5924583333,9.81475,4.67908333333,8.25295833334
252.79,9.60233333334,5.69388888889,0.0363333333325,4.17275,4.16058333334,8.81516666667,8.85038505746,4.27041666667,23.07825,9.61441666666,4.84383333333,8.467625
253.16,10.90325,7.95077777778,1.34733333333,5.40166666667,5.96316666667,9.81791666667,10.0462643678,4.84033333333,24.2515,10.6036666666,6.275,9.32512500001
253.54,11.8075833333,8.84522222221,3.04616666667,6.31925,6.59616666667,10.3914166667,11.4577672414,5.21158333333,24.6410416667,10.9516666667,7.38916666666,10.3160416667
253.91,13.6430833333,10.4115555555,5.37241666667,8.18325000001,7.64625,11.9315833333,13.5850977011,6.64666666668,26.0058333333,12.59375,9.24533333333,10.7820833333
254.28,14.3446666667,10.2337777778,6.06291666667,8.86233333334,7.71416666667,13.6223333333,14.3504137931,7.0305,27.4187916667,13.6480833333,9.85566666667,11.4423333333
254.66,13.9784166667,10.3045555555,6.02141666667,8.11833333333,8.15858333333,13.6694583333,13.9223735632,6.89516666667,28.28625,13.8171666667,8.92466666667,11.0214583333
255.03,13.9584166667,10.852,6.22233333333,8.09716666667,8.15258333334,13.631875,13.7409224138,6.98608333334,28.33325,14.1528333333,9.01391666666,10.2918333333
255.41,13.3074166667,10.9573333333,6.92041666667,7.59791666667,7.97283333333,12.6802083333,13.2815028736,6.76175,27.94125,13.7685833333,8.89574999998,10.1500416667
255.78,14.5686666666,12.063,7.7505,9.32408333334,9.64433333334,12.514625,13.7040804598,8.07125000001,28.328875,14.5979166667,9.30958333332,10.4675833333
256.15,13.9041666667,11.6605555555,6.71558333333,7.61608333334,8.95916666666,10.82875,13.0247183908,7.31075000001,28.0372916667,14.5146666666,8.83691666668,9.089
256.53,14.6359166667,13.2168888889,7.80675,8.19791666668,9.02516666667,10.499375,13.4957356322,7.85208333333,28.6928333333,15.2226666666,9.23574999999,9.84500000001
256.90,14.4059166667,12.8503333333,8.43466666667,8.28983333332,8.01458333334,9.97816666667,13.7395660919,7.47833333334,29.5509166667,14.7394166666,8.92749999999,10.203
257.28,13.1480833333,10.6877777778,7.79108333334,7.46016666667,7.23558333334,9.0475,12.8813333333,7.10316666667,28.15475,13.7830833333,8.08191666668,9.98025
257.65,11.8980833333,9.42611111112,6.68816666667,6.53325,6.21125,8.416625,11.4650172414,6.46174999999,27.4022083333,13.1975,6.89075,8.85804166667
258.02,11.8098333333,9.46455555555,6.80775,6.56908333333,6.93224999999,8.36441666667,11.3481321839,6.5795,27.3299166667,13.2731666666,6.185,9.59416666667
258.40,10.5800833333,8.61677777777,5.308,5.26325,5.91675,6.64608333333,10.2055431035,5.478,25.819,11.7793333333,4.89625,8.63766666667
258.77,10.1003333333,7.40744444443,4.66808333333,4.99991666667,5.5555,5.9145,9.89325287355,5.03858333333,24.2015833333,11.0726666667,4.81475,8.51091666667
259.15,10.102,6.84788888889,4.33325,5.07475,5.26525,5.83333333333,9.98823275863,4.90483333333,23.7447916666,10.9183333333,4.48966666667,8.87083333333
259.52,11.18875,7.51644444443,4.88233333333,5.92591666667,6.14708333333,7.29854166666,11.0086781609,5.748,24.3181666667,11.77225,5.3305,9.85624999999
259.89,10.953,7.34366666668,4.98175,5.74225,6.09708333333,7.46979166666,11.2240517241,5.61658333333,24.22225,11.7364166667,5.38775,10.1176666666
260.27,11.1799166667,7.53288888889,5.091,5.99108333334,6.31649999999,7.83179166667,11.3302787356,5.7255,24.178625,12.031,5.4815,10.7107083334
260.64,10.2896666667,6.507,4.23883333333,5.65541666666,5.74083333334,7.0745,10.5362241379,4.68775,23.5220416666,11.2785833333,4.4205,10.126625
261.01,10.2106666667,6.25388888889,3.89808333333,5.339,5.49875000001,6.81229166667,10.2282816092,4.50433333333,23.2555416667,11.1676666666,4.06825,9.91537500001
261.39,9.35874999999,5.45466666667,3.14658333333,4.39866666667,4.67941666668,6.16104166667,9.74553735631,3.762,22.4337083334,10.5193333333,2.91983333333,9.25070833334
261.76,9.09099999999,4.91666666667,2.8855,3.94391666666,4.42850000001,5.73479166667,9.2885086207,3.44808333333,21.93625,10.01,2.48433333333,8.70933333333
262.13,8.15616666666,3.82433333333,1.564,3.01008333333,3.26966666667,4.892875,8.21714080461,2.51408333333,20.762625,8.90591666667,1.57,7.749
262.51,8.497,4.20433333333,2.51783333333,3.82683333333,3.83308333333,5.7025,8.62233620689,3.07783333333,20.6256666666,9.095,2.00775,8.55058333332
262.88,8.47175,4.61044444444,2.60725,4.08708333333,3.91425000001,6.192875,9.0880775862,3.05683333333,21.1031666667,9.49525000001,1.93625,8.83495833332
263.25,8.53800000001,4.964,2.91191666667,4.55725,4.54966666667,6.54,9.23846264369,3.41225,21.2353333333,9.88033333332,2.06266666667,8.94745833334
263.63,7.92650000001,4.23866666667,2.56458333333,4.20825,3.85125000001,5.415875,8.48341091953,2.85508333333,20.3062083333,9.09691666667,1.31983333333,8.57412499999
264.00,7.34174999999,3.33566666667,1.82858333334,3.25708333333,2.77483333333,4.63975,7.70318965518,2.34725,19.2413333333,8.006,0.0455000000008,7.63270833333
264.37,8.24808333334,5.0,3.03958333333,4.21391666666,4.49808333332,5.89008333333,8.93680747128,3.7405,20.440375,9.11925000001,0.975249999999,8.58420833333
264.75,9.98500000001,6.61888888889,5.05858333333,5.219,6.08725,7.82383333334,10.7743764368,6.04016666666,21.9280833333,10.76825,3.11433333333,10.2492916667
265.12,11.7878333333,8.58766666666,7.44208333333,7.59825,8.25983333333,10.2995,12.8654626437,8.517,23.5435833333,12.6240833333,5.59533333333,12.2014166666
265.49,12.8218333333,9.70022222223,8.75675,9.26808333333,9.26799999999,11.463875,13.3537155172,9.68241666667,24.0167083333,13.1746666666,6.80783333333,12.623625
265.87,13.13,10.8312222222,8.70308333333,10.299,10.1225833333,11.8699583333,14.1618534483,10.2235833333,24.4834583334,14.0540833333,7.37591666667,13.151
266.24,13.6348333333,11.1753333333,8.99908333334,10.7555833333,10.7636666667,12.4077916667,14.5592126437,10.6913333333,24.723375,14.5251666667,8.08474999999,13.6189166667
266.61,13.91475,11.2042222222,8.60524999999,10.9764166667,11.1240833333,12.1541666667,14.614137931,10.681,25.3264583334,15.0885833333,8.19341666666,13.41325
266.98,14.4756666667,11.5071111111,9.00916666667,11.4826666667,11.5641666667,12.1955,14.3882557471,11.0145833334,25.3787916667,15.0995,8.61549999999,13.3505
267.36,14.2319166667,11.3428888889,9.08691666667,11.33325,11.1813333333,11.8839583333,14.3004712644,10.5506666667,25.0580416666,14.8913333333,8.54341666667,13.0795
267.73,13.74575,11.0443333333,8.84858333334,11.2614166667,11.0465833333,11.8413333333,14.0286810345,10.0801666667,25.078875,14.6765,8.29750000001,12.62525
268.10,12.975,10.4255555556,8.15475,10.86825,10.8755833333,11.168,13.3789856322,9.14741666667,24.9323333334,14.1603333333,7.96899999999,11.7822916666
268.48,12.7124166667,9.61666666667,8.00616666667,10.72825,10.2825833333,11.1145416667,13.1387471264,8.73033333334,24.50225,13.8541666667,7.95741666667,11.2049583333
268.85,12.5484166667,9.55655555557,7.65041666666,10.6719166667,10.2374166667,11.192625,12.8061091954,8.49899999999,24.4689166666,14.0451666667,7.76083333332,11.2443333333
269.22,11.21725,7.98511111111,6.0235,8.85191666666,8.96949999999,9.47795833333,11.2729137931,6.65291666667,23.067,12.5449166667,6.07183333333,9.63337499999
269.59,11.73475,8.517,6.2245,8.96608333333,9.51691666667,9.70070833333,11.746408046,6.76175,23.7212916666,13.08175,6.64633333333,9.89129166665
269.97,11.542,7.77955555555,6.59833333333,8.39350000001,8.94966666666,9.15066666666,11.4062413793,6.2835,23.6973333333,12.5938333334,6.30366666667,9.61945833333
270.34,11.2029166667,7.47722222221,6.4465,7.9795,8.65433333334,8.89991666667,11.3253965517,6.00758333333,23.5292083333,12.585,5.89616666666,9.19483333333
270.71,9.73291666667,6.25411111111,5.2275,6.32658333333,7.20208333334,7.56329166667,10.0511408046,4.63325,21.9485,11.16425,4.58841666667,8.05845833334
271.09,9.47325000001,6.27,5.31591666667,6.09666666667,7.01358333334,7.26466666667,10.0530172414,4.56008333334,21.9205833333,10.979,4.33066666667,8.26820833333
271.46,9.98791666667,6.97244444444,5.72458333333,6.703,7.5845,7.74770833333,10.6630804598,5.41675,22.9590833334,11.4251666667,4.97583333334,8.95529166666
271.83,9.95058333333,6.50033333334,5.36341666667,6.075,7.43941666667,7.26016666667,10.3934022989,5.21058333333,22.6390416667,11.10325,4.9165,8.78904166668
272.20,10.5245833333,6.88933333333,6.226,6.70808333333,7.70566666667,7.913,10.805204023,5.83383333334,22.6742916667,11.7629166666,5.39108333333,9.57170833335
272.58,10.4290833333,7.12155555556,6.10016666667,6.85375,7.59625,7.78616666667,10.5688247126,5.80316666667,22.6732916667,11.5954166667,5.61041666667,9.813
272.95,11.3886666667,7.88077777777,6.84083333333,7.77083333333,8.53891666666,8.484875,11.3826810345,6.58125,23.33175,12.1783333333,6.49466666667,10.585625
273.32,12.4246666667,9.28811111112,7.95641666667,9.21608333334,9.48541666667,9.639,12.5900948276,7.79508333333,24.4778333333,13.7165833333,7.99966666667,11.95075
273.69,11.8254166666,8.50755555556,7.47925,8.7195,8.91541666666,8.98054166666,12.1269770115,7.47391666667,23.9991666666,13.3813333333,7.463,11.7956666667
274.06,11.7205833333,8.36444444443,7.29241666666,8.35541666668,8.84016666666,9.07966666667,11.956,7.40258333333,23.5100833333,13.3179166667,7.22083333333,11.905125
274.44,12.6283333333,9.3708888889,8.1605,9.16433333333,9.70583333332,9.70266666667,12.8397471264,8.5005,24.39475,14.0171666667,8.29991666667,12.907125
274.81,13.7015,10.2161111111,9.01008333333,10.0710833333,10.71925,10.84825,13.9083764368,9.61808333334,25.714125,15.08375,9.40583333333,14.0629166667
275.18,14.0013333333,10.3294444445,8.91966666667,9.91474999999,10.7201666667,11.0577916666,14.2779770115,10.0390833333,25.8529583333,15.3519166667,9.85549999998,14.4187916667
275.55,13.9030833333,9.783,8.52766666667,9.39016666668,10.3863333333,10.693125,13.9113850575,9.60891666667,25.2430416667,15.14825,9.39025000002,14.0275833333
275.93,13.9769166667,9.7108888889,8.61583333333,9.62316666666,10.31075,10.8355833333,14.094591954,9.81341666668,25.1167916667,15.19275,9.29749999998,13.81725
276.30,14.1045,9.56222222222,8.46508333334,9.50766666668,10.3239166667,10.6724166667,14.516020115,9.75266666668,25.2322083333,15.2034166667,9.59558333333,13.664875
276.67,13.7748333333,8.86500000001,8.04275,8.67541666666,9.95350000001,9.83075,14.2523247127,9.26283333333,24.7999583333,14.8206666667,8.50108333333,12.867875
277.04,12.4606666667,7.81277777778,6.91608333333,7.61808333332,8.79266666666,8.4645,13.2558477011,7.95933333333,23.8877083333,13.937,7.46708333333,11.4043333333
277.41,11.3745833333,6.52511111111,5.51791666667,6.27466666667,7.39700000001,6.76975,11.9452126437,6.53375,22.7690833333,12.324,5.737,9.923625
277.79,12.3618333333,7.56533333332,6.47716666667,7.29991666667,8.39266666667,7.777,12.6746034483,7.55016666667,23.4695416667,13.03975,6.54283333334,10.6437083333
278.16,13.0729166667,8.71955555554,6.83441666667,8.46441666667,9.17791666667,8.57883333333,13.6613821839,8.30058333334,24.52225,13.8255833334,7.44958333333,11.2660416667
278.53,11.8139166667,7.6638888889,5.60191666666,7.60408333333,8.08150000001,7.30908333333,12.4725488506,7.00066666667,23.6908333333,12.795,6.47041666666,9.91791666666
278.90,10.8434166667,7.10588888889,4.6245,6.996,7.35183333334,6.45604166667,11.6101695402,5.89591666667,22.6284583334,11.8510833333,5.61275,8.77791666666
279.27,9.56591666667,5.90955555556,3.67166666667,6.24825,6.314,5.412375,10.3201724138,4.55041666667,21.5282916667,10.8575833333,4.29441666667,7.500625
279.64,9.00674999999,5.85333333333,3.74883333333,6.02175,6.05425000001,5.06654166666,10.0563505747,4.45483333334,21.373875,10.6774166667,3.92391666667,7.41408333333
280.02,8.39116666666,6.14333333334,3.55875,6.22258333333,5.79791666668,4.94208333334,9.98711206898,4.24058333333,21.358125,10.5214166667,3.71316666667,7.45825
280.39,8.02483333333,6.39133333334,3.25025,6.2355,5.74458333334,5.07375,9.44166666668,4.26416666666,21.7498333333,10.5695,3.27541666667,7.54908333334
280.76,8.05391666666,6.64866666667,3.34675,6.57183333334,5.67308333334,5.39654166666,9.49879597702,4.57375,21.8536666667,10.7811666667,3.72916666667,7.74420833333
281.13,8.49791666667,6.958,4.09633333334,6.99908333333,6.07666666666,6.293875,10.1359339081,5.43008333333,22.1204583334,11.2835833333,4.22533333333,8.56533333333
281.50,8.3335,6.81544444444,4.06425,6.79641666667,6.18158333333,6.45779166667,10.0084655172,5.71508333334,21.8152083333,11.2136666667,4.35441666667,8.70620833333
281.87,7.98025,6.65766666667,3.83316666667,6.32133333333,5.89541666667,6.10570833334,9.75788505748,5.30141666667,21.7973333333,11.0849166667,4.13583333333,8.742375
282.25,7.55183333334,5.77566666667,3.57216666667,5.49866666667,5.12441666667,5.360875,9.05262643679,4.6235,21.0370416667,10.2818333333,3.56666666667,8.19554166667
282.62,8.03524999999,6.37555555556,4.0895,5.80416666667,5.47391666666,5.89979166667,9.29201149426,4.89341666666,21.4695833333,10.6335833333,3.71658333333,8.70608333334
282.99,8.69366666667,7.00688888889,4.99275,6.41341666667,6.02216666667,6.53954166667,10.0866206897,6.05308333333,22.1614166667,11.2930833333,4.437,9.59450000001
283.36,9.41025000001,7.74211111111,5.93441666667,7.29141666667,6.77016666667,7.441375,10.8182586207,6.85866666667,22.5984583333,11.5636666667,5.49683333334,10.3367083333
283.73,9.53883333334,7.53288888889,5.67366666667,7.07516666667,6.66383333334,7.46258333333,10.7197672414,6.6445,22.333,11.37575,5.53958333333,10.220375
284.10,10.1695,7.97911111111,6.02091666667,7.262,7.11075000001,7.980625,11.0666149425,7.184,22.3122083334,11.8819166667,5.92941666667,10.567875
