wavelength,Back_SicLuom,Belly_SicLuom,Breast_SicLuom,Crissum_SicLuom,Crown_SicLuom,DorTail_SicLuom,Patch10_SicLuom,Rump_SicLuom,Throat_SicLuom,WingTip_SicLuom
649.46,20.24503333,54.3118,42.24066667,57.06446667,16.65106667,12.78473333,11.8538,20.51466667,47.82186667,11.82293333
649.79,20.23276667,54.38086667,42.30313333,57.06686667,16.69833333,12.79126667,11.86986667,20.5,47.88493333,11.8343
650.11,20.28846667,54.3368,42.3318,57.1506,16.74273333,12.88366667,11.8836,20.52713333,47.9396,11.8901
650.44,20.3043,54.37206667,42.3906,57.12766667,16.77853333,12.96906667,11.9644,20.557,48.011,11.9747
650.77,20.27703333,54.409,42.33066667,57.15213333,16.73026667,12.88806667,11.86073333,20.48073333,47.9982,11.97216667
651.1,20.3058,54.39146667,42.35966667,57.1526,16.68086667,12.875,11.84086667,20.44926667,48.02726667,11.9927
651.43,20.35266667,54.51766667,42.4822,57.25746667,16.7134,12.90406667,11.83233333,20.4396,48.1602,12.02266667
651.76,20.4092,54.66946667,42.5864,57.49733333,16.76046667,12.88146667,11.85613333,20.485,48.3018,12.09536667
652.09,20.3523,54.53066667,42.47986667,57.3422,16.68813333,12.81913333,11.79813333,20.40546667,48.14633333,12.04096667
652.42,20.25326667,54.32713333,42.33513333,57.15153333,16.57206667,12.77386667,11.70273333,20.3554,47.96213333,12.02113333
652.75,20.24656667,54.29613333,42.34713333,57.14733333,16.59946667,12.75026667,11.72246667,20.3268,48.055,12.05986667
653.08,20.36886667,54.3974,42.48646667,57.28046667,16.7388,12.83213333,11.87326667,20.42233333,48.16786667,12.19636667
653.41,20.37476667,54.485,42.55213333,57.45453333,16.72366667,12.79573333,11.87246667,20.4794,48.28186667,12.23323333
653.74,20.28096667,54.40266667,42.49886667,57.33966667,16.7088,12.75266667,11.90373333,20.4636,48.21186667,12.23616667
654.06,20.28793333,54.28153333,42.47213333,57.27606667,16.70466667,12.7612,11.95273333,20.44046667,48.12926667,12.28313333
654.39,20.27536667,54.18066667,42.43893333,57.20733333,16.70806667,12.767,11.9644,20.43833333,48.07073333,12.29893333
654.72,20.2935,54.20546667,42.44046667,57.2486,16.75753333,12.803,11.9866,20.4948,48.02466667,12.29493333
655.05,20.41086667,54.4258,42.6138,57.40406667,16.89913333,12.88333333,12.1094,20.62086667,48.13606667,12.33846667
655.38,20.39636667,54.34953333,42.63973333,57.3112,16.8608,12.896,12.08466667,20.62806667,48.07993333,12.3
655.71,20.36446667,54.30386667,42.65,57.2518,16.82326667,12.9006,12.0334,20.59246667,48.06406667,12.24676667
656.04,20.41256667,54.3682,42.721,57.3134,16.92406667,13.00906667,12.07133333,20.66673333,48.07833333,12.2832
656.37,20.526,54.51686667,42.83746667,57.44346667,17.01566667,13.0984,12.1188,20.8068,48.1564,12.33023333
656.69,20.4627,54.4596,42.7664,57.3714,16.98033333,13.09406667,12.06873333,20.81066667,48.12373333,12.28986667
657.02,20.51206667,54.40413333,42.74246667,57.344,16.97706667,13.11493333,12.0698,20.8012,48.08106667,12.2558
657.35,20.58376667,54.5002,42.77813333,57.37373333,17.01773333,13.18073333,12.1434,20.84793333,48.04753333,12.3206
657.68,20.73453333,54.6848,42.97593333,57.5306,17.24426667,13.33913333,12.2828,21.0532,48.19093333,12.42093333
658.01,20.86126667,54.82766667,43.07206667,57.64093333,17.35233333,13.48333333,12.42426667,21.16633333,48.28926667,12.5278
658.34,20.84016667,54.71213333,43.08126667,57.50986667,17.31153333,13.506,12.405,21.13986667,48.28293333,12.5594
658.66,20.7759,54.55366667,42.94566667,57.37886667,17.216,13.44353333,12.32753333,21.0796,48.1338,12.47156667
658.99,20.82376667,54.58393333,43.0064,57.35953333,17.2718,13.4808,12.36386667,21.10266667,48.2148,12.49563333
659.32,20.8922,54.69506667,43.0418,57.4776,17.3396,13.552,12.44006667,21.19433333,48.27186667,12.59276667
659.65,20.9418,54.78233333,43.12353333,57.59773333,17.38933333,13.5688,12.5222,21.23673333,48.37733333,12.64376667
659.98,20.95943333,54.80153333,43.14693333,57.5992,17.3978,13.59993333,12.56633333,21.26126667,48.36066667,12.67456667
660.31,21.03526667,54.8034,43.16,57.66426667,17.42666667,13.65293333,12.62446667,21.2772,48.41453333,12.70196667
660.63,21.10856667,54.8626,43.257,57.702,17.56313333,13.75393333,12.71906667,21.3672,48.48506667,12.82206667
660.96,21.1152,54.8516,43.22266667,57.756,17.55906667,13.6882,12.6844,21.35653333,48.57826667,12.7627
661.29,21.01953333,54.7762,43.09113333,57.7162,17.4046,13.5386,12.5796,21.20993333,48.5624,12.6901
661.62,20.9381,54.6328,42.9632,57.58373333,17.34326667,13.44573333,12.49246667,21.1318,48.49613333,12.60383333
661.94,21.05583333,54.87706667,43.06906667,57.81093333,17.4806,13.51353333,12.64906667,21.22473333,48.62706667,12.6988
662.27,21.03026667,54.84173333,43.03546667,57.78506667,17.45546667,13.499,12.6384,21.21393333,48.59586667,12.76963333
662.6,20.98666667,54.813,42.93786667,57.7714,17.37326667,13.43873333,12.57113333,21.13686667,48.48993333,12.7379
662.93,21.0663,54.90306667,43.02326667,57.861,17.42046667,13.4352,12.59253333,21.13906667,48.5724,12.7505
663.26,21.00306667,54.7588,42.8232,57.69653333,17.364,13.32706667,12.49066667,21.0938,48.3628,12.69753333
663.58,20.97156667,54.7176,42.80466667,57.656,17.33633333,13.25853333,12.46086667,21.04186667,48.4108,12.6527
663.91,20.94543333,54.7216,42.81753333,57.63746667,17.3326,13.26133333,12.4184,21.03793333,48.3888,12.72536667
664.24,20.97746667,54.77206667,42.82713333,57.6364,17.37473333,13.35026667,12.50886667,21.10873333,48.42546667,12.77536667
664.57,21.0624,54.68266667,42.85386667,57.53973333,17.43506667,13.4672,12.57546667,21.1726,48.32266667,12.88753333
664.89,21.1175,54.72266667,42.92653333,57.5732,17.4234,13.51646667,12.58273333,21.2134,48.33233333,12.88843333
665.22,21.13853333,54.85706667,43.07373333,57.70333333,17.4886,13.64453333,12.66086667,21.3326,48.4266,12.9563
665.55,21.05403333,54.78593333,43.01526667,57.684,17.42033333,13.586,12.565,21.2792,48.3606,12.85196667
665.87,21.09716667,54.90193333,43.13293333,57.86326667,17.4832,13.69026667,12.64093333,21.33906667,48.5548,12.8948
666.2,21.11726667,54.897,43.19046667,57.93566667,17.5374,13.7612,12.7898,21.45393333,48.6312,12.94216667
666.53,21.03926667,54.7274,43.13186667,57.82053333,17.54786667,13.72406667,12.77586667,21.449,48.5146,12.9275
666.86,21.10403333,54.8856,43.274,57.9902,17.59386667,13.84493333,12.82486667,21.5154,48.7314,12.93786667
667.18,21.10166667,54.89606667,43.27433333,58.0092,17.6064,13.87706667,12.78306667,21.54233333,48.70953333,12.95146667
667.51,21.11276667,54.89346667,43.23046667,57.99986667,17.60526667,13.8036,12.74086667,21.5544,48.7114,12.8704
667.84,21.11163333,54.7624,43.13906667,57.94513333,17.56226667,13.7362,12.63313333,21.45886667,48.62906667,12.77966667
668.16,21.05573333,54.8144,43.207,58.02686667,17.58053333,13.71933333,12.6222,21.44626667,48.705,12.70143333
668.49,20.9779,54.79493333,43.13786667,57.9144,17.59173333,13.68413333,12.56606667,21.41353333,48.5944,12.66736667
668.82,21.083,54.85406667,43.2526,57.97306667,17.65333333,13.6996,12.56726667,21.45526667,48.612,12.66646667
669.14,21.12403333,54.82886667,43.22626667,57.94253333,17.72913333,13.73533333,12.60506667,21.52673333,48.61713333,12.72503333
669.47,21.2311,54.9328,43.3314,57.99426667,17.88993333,13.77893333,12.69306667,21.59713333,48.66606667,12.8052
669.8,21.30356667,54.97826667,43.34426667,58.03533333,17.96293333,13.84446667,12.70873333,21.59286667,48.699,12.8706
670.13,21.34716667,54.97953333,43.28186667,57.93286667,17.96613333,13.90233333,12.77326667,21.58073333,48.67473333,12.93306667
670.45,21.3156,54.89746667,43.28466667,57.8818,17.95786667,13.8768,12.8176,21.542,48.686,12.94903333
670.78,21.1894,54.76386667,43.1856,57.73466667,17.8286,13.76953333,12.73173333,21.4346,48.51213333,12.85173333
671.1,21.1562,54.7868,43.22806667,57.7276,17.76753333,13.78866667,12.71646667,21.37513333,48.537,12.8086
671.43,21.114,54.826,43.2602,57.6984,17.74546667,13.79346667,12.7254,21.41866667,48.52,12.8427
671.76,21.16116667,54.96506667,43.33,57.8028,17.75766667,13.78653333,12.69286667,21.41586667,48.5986,12.88246667
672.08,21.24616667,55.03106667,43.4376,57.9278,17.83926667,13.8126,12.7898,21.48486667,48.7004,12.94383333
672.41,21.27183333,55.0172,43.36006667,57.81913333,17.82186667,13.7756,12.815,21.45413333,48.65386667,13.0352
672.74,21.37796667,55.11366667,43.49626667,57.9002,17.87913333,13.82193333,12.87,21.492,48.78053333,13.0536
673.06,21.52296667,55.19746667,43.5612,57.96826667,17.91293333,13.95026667,13.01346667,21.60993333,48.9104,13.08726667
673.39,21.52486667,55.21853333,43.58173333,57.98946667,17.92246667,13.92793333,12.9954,21.60473333,48.9012,13.0215
673.72,21.44386667,55.24413333,43.63326667,58.0768,17.91966667,13.90933333,12.96233333,21.5788,48.95986667,12.9504
674.04,21.3746,55.27093333,43.5744,58.132,17.8258,13.77626667,12.82173333,21.48666667,48.84453333,12.81496667
674.37,21.6048,55.51766667,43.73693333,58.37546667,18.05706667,13.97933333,13.023,21.7016,49.04713333,13.0118
674.69,21.63183333,55.56813333,43.74446667,58.41853333,18.1102,13.99206667,13.03333333,21.7226,49.00046667,13.04566667
675.02,21.62723333,55.58286667,43.7516,58.44213333,18.0918,13.92046667,12.99473333,21.65886667,49.03233333,12.9857
675.35,21.60306667,55.50986667,43.71266667,58.3838,18.07353333,13.9292,13.023,21.72406667,48.98813333,13.01346667
675.67,21.56846667,55.33533333,43.60493333,58.26513333,17.9998,13.9224,13.00253333,21.65406667,48.86406667,12.9571
676,21.423,55.19173333,43.55506667,58.23373333,17.88333333,13.8042,12.8542,21.49893333,48.84866667,12.81543333
676.32,21.21473333,55.03653333,43.40086667,58.01853333,17.73186667,13.71473333,12.7018,21.3448,48.6526,12.7013
676.65,21.02713333,54.79833333,43.22106667,57.8088,17.55613333,13.5044,12.49473333,21.1728,48.42373333,12.5618
676.97,21.00853333,54.83413333,43.23173333,57.7932,17.53653333,13.4892,12.47086667,21.2898,48.47446667,12.5921
677.3,21.08856667,54.83186667,43.24346667,57.74233333,17.6286,13.54133333,12.4996,21.3542,48.47506667,12.6882
677.63,21.23976667,54.86986667,43.37853333,57.73253333,17.79393333,13.74826667,12.66546667,21.51673333,48.59066667,12.8539
677.95,21.2298,54.83486667,43.42573333,57.73006667,17.81986667,13.85333333,12.71866667,21.5234,48.5924,12.8563
678.28,21.1849,54.76173333,43.38233333,57.69046667,17.79813333,13.81246667,12.68246667,21.48846667,48.55733333,12.8128
678.6,21.2192,54.82766667,43.43466667,57.7474,17.86653333,13.8988,12.70986667,21.53226667,48.5746,12.86436667
678.93,21.19293333,54.79066667,43.3834,57.66053333,17.76426667,13.8386,12.63246667,21.43826667,48.52453333,12.8118
679.25,21.27956667,54.9644,43.47026667,57.719,17.9004,13.90193333,12.70886667,21.59966667,48.62526667,12.96396667
679.58,21.4716,55.13346667,43.62773333,57.92966667,18.146,14.15473333,12.92053333,21.83626667,48.72166667,13.11886667
679.9,21.65796667,55.2404,43.7398,58.0776,18.3022,14.26786667,13.0642,21.94573333,48.8516,13.22503333
680.23,21.66253333,55.22386667,43.75606667,58.12253333,18.39706667,14.30826667,13.06773333,21.94773333,48.88313333,13.28106667
680.55,21.6065,55.04866667,43.65013333,58,18.3456,14.2346,12.97153333,21.78506667,48.74226667,13.21023333
680.88,21.70483333,55.10773333,43.67226667,58.07873333,18.32993333,14.2672,13.02953333,21.85473333,48.78073333,13.25156667
681.2,21.7347,55.14266667,43.7434,58.1716,18.37093333,14.28486667,13.07873333,21.91113333,48.83333333,13.3049
681.53,21.68283333,55.0708,43.6924,58.02946667,18.27953333,14.15946667,12.985,21.87026667,48.75413333,13.28553333
681.85,21.7179,55.1946,43.8494,58.12213333,18.3666,14.26286667,13.0398,21.98353333,48.92366667,13.32156667
682.18,21.63643333,55.11046667,43.83466667,58.0702,18.307,14.22926667,13.0536,21.975,48.84426667,13.3346
682.5,21.6686,55.22093333,43.85713333,58.11633333,18.42686667,14.32366667,13.179,22.0326,48.9244,13.3889
682.83,21.65303333,55.16466667,43.89673333,58.21246667,18.3974,14.342,13.185,21.9366,48.97713333,13.36436667
683.15,21.59306667,55.1064,43.8344,58.144,18.2902,14.25066667,13.11653333,21.86606667,48.97653333,13.34166667
683.48,21.54286667,55.02366667,43.7632,58.07493333,18.2134,14.23593333,13.12473333,21.85673333,48.87793333,13.3422
683.8,21.55296667,55.14886667,43.78653333,58.0762,18.18873333,14.27326667,13.1906,21.9092,48.86793333,13.38663333
684.13,21.72646667,55.45886667,44.08,58.35473333,18.39986667,14.46326667,13.43193333,22.11226667,49.09353333,13.60303333
684.45,21.67403333,55.4988,44.107,58.39433333,18.4536,14.49186667,13.44133333,22.1256,49.21653333,13.599
684.78,21.6604,55.3972,43.97426667,58.16486667,18.38033333,14.47666667,13.36906667,22.07293333,49.06773333,13.5783
685.1,21.62026667,55.3978,43.9402,58.22593333,18.40993333,14.43186667,13.35046667,22.06093333,49.09273333,13.5173
685.43,21.78913333,55.4674,44.02186667,58.29873333,18.5414,14.53666667,13.4926,22.1576,49.11226667,13.69413333
685.75,21.86526667,55.5768,44.0844,58.39473333,18.6314,14.61533333,13.52286667,22.18246667,49.21966667,13.76036667
686.08,21.9088,55.5338,44.2008,58.49446667,18.65106667,14.65033333,13.49533333,22.22993333,49.28353333,13.8195
686.4,21.92813333,55.62813333,44.27006667,58.54126667,18.70513333,14.74446667,13.48993333,22.31326667,49.34886667,13.84533333
686.72,21.90523333,55.5528,44.21593333,58.47513333,18.6622,14.7096,13.46186667,22.24433333,49.33206667,13.8099
687.05,22.0516,55.7798,44.4336,58.6676,18.8498,14.82493333,13.5968,22.45293333,49.58273333,14.01973333
687.37,22.15703333,55.78013333,44.4974,58.7452,18.99033333,14.92453333,13.7104,22.5842,49.68066667,14.11
687.7,22.13766667,55.60466667,44.363,58.59693333,18.94826667,14.894,13.6504,22.54793333,49.61093333,14.10903333
688.02,22.234,55.58953333,44.44193333,58.60533333,19.0036,14.94706667,13.7096,22.6064,49.56793333,14.12726667
688.34,22.19163333,55.5786,44.49786667,58.69313333,19.04393333,14.89313333,13.736,22.58926667,49.64573333,14.08576667
688.67,22.31876667,55.74993333,44.58613333,58.80253333,19.13826667,15.01926667,13.86566667,22.64946667,49.7418,14.17763333
688.99,22.3597,55.81473333,44.67566667,58.8618,19.14366667,15.08646667,13.95213333,22.69446667,49.7572,14.22553333
689.32,22.3601,55.68773333,44.55606667,58.72693333,19.08653333,15.02293333,13.9072,22.70533333,49.67093333,14.1665
689.64,22.3165,55.5562,44.44193333,58.5226,19.08366667,14.96153333,13.87073333,22.6886,49.5328,14.08586667
689.96,22.3974,55.53986667,44.44773333,58.5696,19.1758,14.9654,13.904,22.7414,49.5402,14.12123333
690.29,22.48256667,55.62633333,44.5608,58.64293333,19.28053333,15.0688,13.9808,22.84286667,49.60906667,14.14073333
690.61,22.33353333,55.46153333,44.3866,58.44606667,19.12186667,14.95626667,13.82073333,22.65106667,49.42626667,13.90863333
690.94,22.41473333,55.65926667,44.61286667,58.70726667,19.1668,14.99753333,13.86,22.70153333,49.58946667,13.8745
691.26,22.42976667,55.6804,44.66306667,58.73126667,19.21153333,15.06433333,13.96573333,22.79413333,49.53886667,13.91213333
691.58,22.29193333,55.5862,44.58106667,58.6368,19.11426667,14.9264,13.82386667,22.69953333,49.44526667,13.81013333
691.91,22.2687,55.45526667,44.47506667,58.54133333,19.0298,14.9122,13.7324,22.661,49.30793333,13.7541
692.23,22.28153333,55.4118,44.48966667,58.49246667,19.009,14.91313333,13.74053333,22.71766667,49.27,13.801
692.55,22.1656,55.365,44.46066667,58.456,18.88633333,14.7518,13.62233333,22.64906667,49.30066667,13.68763333
692.88,22.24696667,55.5534,44.65526667,58.55966667,19.00613333,14.84133333,13.72806667,22.7256,49.35353333,13.76876667
693.2,22.27453333,55.66673333,44.71926667,58.77546667,18.9652,14.802,13.68993333,22.72153333,49.43833333,13.75753333
693.52,22.16886667,55.57233333,44.62,58.6028,18.79533333,14.6766,13.61033333,22.6106,49.33,13.62453333
693.85,22.0169,55.5622,44.59253333,58.5332,18.6904,14.57446667,13.53806667,22.55626667,49.13573333,13.60923333
694.17,22.0673,55.71126667,44.7468,58.79166667,18.74613333,14.56973333,13.58573333,22.64473333,49.21893333,13.6986
694.49,22.10096667,55.6976,44.67093333,58.65953333,18.75073333,14.6138,13.58546667,22.62753333,49.25746667,13.77863333
694.82,22.10556667,55.74673333,44.6634,58.72813333,18.74253333,14.645,13.561,22.5472,49.33093333,13.7509
695.14,22.0935,55.97993333,44.70706667,58.8744,18.7348,14.6564,13.54066667,22.5366,49.43486667,13.7732
695.46,22.35693333,56.4958,45.0616,59.28773333,19.023,14.90166667,13.79586667,22.74753333,49.89293333,13.97746667
695.79,22.25726667,56.43346667,45.07253333,59.31166667,18.95846667,14.81726667,13.6518,22.648,49.85913333,13.89783333
696.11,22.2683,56.406,44.9436,59.25373333,18.98166667,14.78413333,13.58733333,22.59473333,49.8832,13.8617
696.43,22.2853,56.40513333,44.91046667,59.29326667,18.94566667,14.78866667,13.54113333,22.59406667,49.9636,13.8018
696.75,22.40336667,56.55133333,45.07713333,59.35626667,19.10053333,14.99126667,13.7104,22.741,50.032,13.92433333
697.08,22.54346667,56.7906,45.27946667,59.651,19.22386667,15.08906667,13.81633333,22.84353333,50.16133333,13.93553333
697.4,22.6292,56.86773333,45.34273333,59.73226667,19.323,15.13973333,13.88833333,22.87373333,50.2898,13.93873333
697.72,22.6152,56.75433333,45.23946667,59.63006667,19.3102,15.15273333,13.91206667,22.83646667,50.33426667,13.90966667
698.05,22.68376667,56.81726667,45.31046667,59.7158,19.40213333,15.23786667,14.0178,22.94026667,50.3682,13.96456667
698.37,22.7046,56.83166667,45.32966667,59.692,19.39226667,15.23093333,14.02006667,22.98333333,50.40666667,13.94626667
698.69,22.85436667,56.7796,45.442,59.69986667,19.487,15.3874,14.2018,23.0824,50.41706667,14.0602
699.01,22.75963333,56.51846667,45.26733333,59.4308,19.4162,15.3102,14.14393333,22.98953333,50.2002,14.05306667
699.34,22.8379,56.52713333,45.29506667,59.41046667,19.49653333,15.39246667,14.2404,23.06746667,50.2106,14.11836667
699.66,22.91806667,56.5204,45.3568,59.431,19.58633333,15.48833333,14.34926667,23.16526667,50.202,14.22946667
699.98,22.85766667,56.35406667,45.29453333,59.28686667,19.58533333,15.45353333,14.42766667,23.1176,50.04766667,14.20166667
700.3,22.8479,56.2556,45.24053333,59.27813333,19.5544,15.42006667,14.45453333,23.11353333,50.0476,14.22506667
700.63,22.7947,56.1584,45.16253333,59.1956,19.475,15.41006667,14.4648,23.06673333,50.06533333,14.20986667
700.95,22.74563333,56.0494,45.09286667,59.14873333,19.43366667,15.34153333,14.42613333,23.03426667,49.99673333,14.13756667
701.27,22.93463333,56.13866667,45.28946667,59.13313333,19.5736,15.48746667,14.56213333,23.165,50.02713333,14.25923333
701.59,22.81566667,55.9616,45.14153333,58.97,19.42433333,15.33313333,14.43753333,23.0062,49.85113333,14.1916
701.91,22.82813333,55.86986667,45.13033333,58.87953333,19.4662,15.2754,14.46173333,23.00966667,49.78313333,14.2649
702.24,22.64513333,55.77753333,45.03026667,58.81193333,19.382,15.1056,14.36226667,22.93,49.72566667,14.21186667
702.56,22.46523333,55.74633333,45.0336,58.84926667,19.23086667,15.01386667,14.24813333,22.83346667,49.703,14.0768
702.88,22.409,55.68413333,45.03206667,58.8222,19.1926,14.9792,14.27833333,22.77266667,49.71466667,14.10956667
703.2,22.34896667,55.73946667,45.06046667,58.8926,19.15126667,14.94846667,14.33526667,22.73266667,49.70686667,14.07026667
703.52,22.442,55.98246667,45.20333333,59.209,19.20093333,15.0396,14.2988,22.809,49.95253333,14.21163333
703.85,22.4865,56.02606667,45.24613333,59.14433333,19.22746667,15.082,14.31606667,22.8064,49.91633333,14.20243333
