wavelength,Back_TriMelf,Belly_TriMelf,Breast_TriMelf,Crissum_TriMelf,Crown_TriMelf,DorTail_TriMelf,Patch10_TriMelf,Rump_TriMelf,Throat_TriMelf,WingTip_TriMelf
432.93,6.74291111111,20.7979333333,10.2074,10.3067,3.47353333333,6.1154,5.0724,6.73053333333,18.3323333333,7.56306666667
433.29,6.75027777778,20.8726,10.2478666667,10.3369666667,3.47953333333,6.1184,5.08733333333,6.7424,18.3996,7.58606666666
433.64,6.76985555556,20.9208666667,10.2883333333,10.3579,3.49526666667,6.13806666667,5.10926666667,6.74326666667,18.4560666667,7.60353333333
434.00,6.79812222222,21.0013333333,10.356,10.4138333333,3.51526666667,6.1584,5.13853333333,6.76833333333,18.5262,7.6372
434.35,6.81835555556,21.0304666667,10.3902666667,10.4193333333,3.52906666667,6.1762,5.16733333333,6.78526666667,18.5464666666,7.65153333333
434.71,6.85107777778,21.1076666667,10.4349333333,10.4756666667,3.55886666666,6.196,5.19653333333,6.8374,18.6087333333,7.6722
435.07,6.83551111111,21.1295333333,10.4466,10.4756333333,3.54806666667,6.1842,5.18413333333,6.82293333333,18.6465333333,7.6406
435.42,6.86545555555,21.1760666667,10.4922,10.5409333333,3.58793333333,6.19966666667,5.22033333333,6.84406666667,18.6963333333,7.6682
435.78,6.87807777778,21.2350666667,10.538,10.5694,3.60266666667,6.1972,5.22166666667,6.8496,18.7766666667,7.6636
436.13,6.89488888889,21.2914,10.6066,10.6117333333,3.6336,6.22986666667,5.2658,6.88426666667,18.8447333333,7.678
436.49,6.89802222222,21.3343333333,10.6434,10.6502666667,3.62933333333,6.224,5.2742,6.89106666667,18.8792,7.6702
436.84,6.91524444445,21.3972666667,10.6994,10.7107,3.65566666667,6.22893333333,5.28553333333,6.938,18.9563333333,7.68413333333
437.20,6.90133333333,21.4548666667,10.7427333333,10.7309333333,3.64826666667,6.2088,5.27333333333,6.942,19.0292,7.65286666667
437.56,6.92437777778,21.5361333333,10.8249333333,10.8141,3.68613333333,6.22926666667,5.28713333333,6.96853333333,19.1392,7.67226666667
437.91,6.9118,21.5838,10.89,10.8377666667,3.68353333333,6.21093333333,5.29533333333,6.96113333334,19.1837333333,7.66046666667
438.27,6.9289,21.6656,10.9561333333,10.9015333333,3.7122,6.24086666667,5.3358,6.998,19.2582,7.6876
438.62,6.94055555555,21.7243333333,11.0070666667,10.9238666667,3.7046,6.24713333333,5.3536,7.01006666667,19.3246666667,7.68773333333
438.98,6.9365,21.8085333333,11.0402,10.9535666667,3.68686666667,6.23673333333,5.36366666667,7.00206666667,19.3792666667,7.7038
439.33,6.95165555556,21.8784666667,11.0914666666,10.9869,3.684,6.2284,5.3814,7.01273333333,19.4366,7.7246
439.69,6.95427777778,21.9341333333,11.1436666667,11.0148666667,3.69073333333,6.23353333334,5.40393333333,7.0194,19.5018,7.7304
440.04,6.94874444444,21.9758666667,11.1779333333,11.0302666667,3.68493333333,6.2304,5.40566666667,7.009,19.5302,7.73413333333
440.40,6.96145555555,22.0158,11.2135333333,11.0666333333,3.6934,6.25046666667,5.43673333333,7.01573333333,19.5633333333,7.73593333333
440.75,6.93168888889,22.0257333333,11.2098666667,11.0412666667,3.65573333334,6.21786666667,5.4204,6.98433333333,19.5569333333,7.7008
441.11,6.93553333333,22.0440666667,11.2099333333,11.0372333333,3.64233333333,6.20746666667,5.4084,6.969,19.6020666667,7.67966666666
441.47,6.93951111111,22.0938666667,11.2446666666,11.0574666667,3.6308,6.19806666667,5.41673333333,6.9576,19.6406666667,7.67993333333
441.82,6.95811111111,22.1609333333,11.3114,11.1136,3.65893333333,6.22973333333,5.45906666667,6.9876,19.7140666667,7.70426666667
442.18,6.99851111111,22.2248,11.3925333333,11.1782666667,3.69566666667,6.2524,5.492,7.0312,19.7825333334,7.7218
442.53,7.00665555556,22.269,11.4357333333,11.2091333333,3.68693333333,6.24546666667,5.5084,7.03753333333,19.8226,7.72806666667
442.89,7.0493,22.3740666667,11.5070666667,11.2681666667,3.71526666667,6.264,5.54553333333,7.0752,19.9238,7.73153333334
443.24,7.0738,22.4774,11.5862666667,11.3261,3.70433333333,6.27213333333,5.5832,7.09566666667,20.0453333333,7.74333333333
443.60,7.10483333333,22.5906,11.6604666667,11.3953333333,3.70533333333,6.27526666667,5.60433333333,7.12853333333,20.1419333333,7.78333333333
443.95,7.15504444444,22.6941333333,11.7536,11.4794333333,3.7276,6.3148,5.66873333333,7.18326666667,20.2554666667,7.83113333333
444.31,7.16136666667,22.7574,11.8142666667,11.5155,3.72253333333,6.32613333333,5.69713333333,7.20526666667,20.2876666667,7.85066666667
444.66,7.16471111111,22.8043333333,11.8493333333,11.5205333333,3.69013333333,6.29613333333,5.68953333333,7.19033333333,20.3380666667,7.8422
445.02,7.13874444444,22.8226,11.866,11.5139,3.6418,6.26106666667,5.64273333333,7.16733333333,20.3677333333,7.79673333333
445.37,7.12833333333,22.8584,11.8879333333,11.5303333333,3.63246666667,6.2572,5.64306666667,7.16033333333,20.4346,7.7948
445.72,7.14091111111,22.9218,11.9251333333,11.5518666667,3.6338,6.26933333333,5.64146666667,7.15733333333,20.4957333333,7.77893333333
446.08,7.11988888889,22.9628666667,11.9546666667,11.5709666667,3.6088,6.2598,5.63246666667,7.1474,20.5278,7.781
446.43,7.10115555555,22.9712,11.9541333333,11.5599666667,3.59066666667,6.24093333333,5.6136,7.12646666667,20.5266666667,7.7606
446.79,7.0984,22.9998666667,11.9849333333,11.5672333333,3.5826,6.23146666667,5.60426666667,7.12333333333,20.568,7.74786666667
447.14,7.09153333333,23.0463333333,12.0158666667,11.5890666667,3.5836,6.2442,5.59146666667,7.13066666667,20.6003333333,7.7418
447.50,7.10887777778,23.1253333333,12.0782666667,11.6376333333,3.5988,6.2572,5.60473333333,7.141,20.6878,7.7588
447.85,7.1268,23.1862,12.1432,11.6941666667,3.62726666667,6.28406666667,5.6326,7.18173333333,20.7622666667,7.7732
448.21,7.16321111111,23.2826666667,12.2209333333,11.7673666667,3.65893333334,6.3142,5.68826666667,7.22473333333,20.8273333333,7.81826666667
448.56,7.1947,23.353,12.2930666667,11.8286666667,3.68086666667,6.33953333333,5.7254,7.25526666667,20.8909333333,7.83466666666
448.92,7.21754444445,23.4289333333,12.356,11.8937333333,3.69446666667,6.35653333333,5.76446666667,7.2954,20.9732666667,7.86706666667
449.27,7.22192222222,23.442,12.3757333334,11.9060666666,3.6872,6.33,5.7604,7.283,20.9924666667,7.85553333333
449.62,7.24541111111,23.4820666667,12.4462,11.9624333333,3.7018,6.33106666667,5.7822,7.31086666667,21.0313333333,7.8604
449.98,7.24855555556,23.5047333333,12.4779333333,11.9903666667,3.6924,6.32286666666,5.7928,7.31253333333,21.0724666667,7.8486
450.33,7.26656666667,23.6066,12.5582666667,12.0549333333,3.68533333333,6.3176,5.81626666667,7.32326666667,21.1766,7.85893333333
450.69,7.25607777778,23.6776,12.5958,12.0895,3.66626666667,6.30433333333,5.8184,7.33706666667,21.2341333333,7.84233333333
451.04,7.26268888889,23.7323333333,12.6418,12.1294333333,3.6512,6.31346666667,5.8344,7.33113333333,21.2788,7.84313333333
451.40,7.23037777778,23.7868666667,12.6440666667,12.1364333333,3.61553333333,6.2704,5.79853333333,7.2948,21.3422666666,7.80053333333
451.75,7.21058888889,23.8198,12.667,12.1367333333,3.58133333333,6.24933333333,5.7832,7.28846666667,21.3596,7.769
452.10,7.19462222222,23.8706,12.7005333333,12.1658666667,3.5664,6.24186666667,5.76946666667,7.27766666667,21.4012,7.74153333333
452.46,7.21845555555,23.9557333333,12.7818666667,12.2285666667,3.57313333334,6.2642,5.80366666667,7.3126,21.4798666667,7.7678
452.81,7.24474444445,24.0499333333,12.8342,12.2761666667,3.58733333333,6.29066666667,5.8442,7.33673333333,21.5580666667,7.78966666667
453.17,7.29072222222,24.1376,12.9162666667,12.3542,3.64066666667,6.3324,5.91173333333,7.3802,21.6605333333,7.83766666667
453.52,7.26226666667,24.1155333333,12.9097333334,12.3400666667,3.6216,6.28873333334,5.89286666667,7.35626666667,21.6598,7.80473333333
453.87,7.31042222222,24.1929333333,12.98,12.4033,3.64873333333,6.3234,5.9276,7.38233333333,21.7354,7.8346
454.23,7.313,24.2348,13.0092,12.4417666667,3.6548,6.32166666667,5.93773333333,7.40566666666,21.8039333333,7.84653333333
454.58,7.31454444445,24.2512666667,13.0349333333,12.4600333334,3.65173333333,6.31513333333,5.9512,7.4114,21.8216666667,7.856
454.93,7.32338888889,24.337,13.0748,12.5058333333,3.6556,6.32306666667,5.96446666667,7.41333333333,21.9068,7.885
455.29,7.31261111111,24.388,13.1140666667,12.5269666667,3.65453333333,6.308,5.97413333333,7.41306666667,21.9576666667,7.88626666667
455.64,7.30537777778,24.4188666667,13.1370666667,12.5504333333,3.65806666666,6.30286666667,5.9746,7.4194,22.0107333333,7.87413333333
456.00,7.32177777778,24.4780666667,13.2134666667,12.6026333333,3.66833333333,6.3184,5.98386666667,7.44506666667,22.1026666667,7.896
456.35,7.30402222222,24.5254,13.2356,12.6237,3.6322,6.30693333333,5.9634,7.42986666667,22.1334666667,7.8814
456.70,7.34716666667,24.6118666667,13.3288,12.7126,3.6602,6.32953333334,6.00473333333,7.46473333333,22.2583333333,7.91386666667
457.06,7.36462222222,24.6569333333,13.3832,12.7472666667,3.669,6.334,6.01726666667,7.48833333333,22.3216666667,7.9246
457.41,7.36394444444,24.736,13.4572666667,12.7768,3.6764,6.32826666667,6.00706666667,7.48313333333,22.3745333333,7.91793333333
457.76,7.3931,24.7924,13.5202,12.8371333333,3.7064,6.36146666667,6.02593333333,7.50846666667,22.4520666667,7.93893333333
458.12,7.40712222222,24.8324666667,13.5890666667,12.8795333333,3.72613333333,6.35393333333,6.0476,7.53853333333,22.516,7.94153333333
458.47,7.42503333333,24.8736666667,13.634,12.9123666667,3.7314,6.3514,6.04926666667,7.54546666667,22.5826666667,7.942
458.82,7.42886666667,24.9181333333,13.6833333333,12.9398666667,3.74106666667,6.36833333333,6.0558,7.55413333334,22.6324,7.95013333333
459.18,7.4248,24.9303333333,13.6904666667,12.9537333333,3.74346666667,6.35373333333,6.05453333333,7.54606666667,22.6632,7.92606666667
459.53,7.42311111111,24.9558666667,13.7214,12.9575666667,3.753,6.3344,6.06126666667,7.54733333333,22.6906666667,7.9158
459.88,7.40975555556,24.9786,13.7216,12.9463,3.74273333333,6.318,6.0396,7.5342,22.6942,7.89793333333
460.24,7.38365555556,24.9981333333,13.7241333333,12.9521666667,3.72033333333,6.28766666667,6.0184,7.50446666667,22.7114,7.8662
460.59,7.38043333333,25.0238666667,13.7523333333,12.9728666666,3.7126,6.27366666667,6.01566666667,7.49506666667,22.7648,7.85293333333
460.94,7.39025555556,25.0924666667,13.8126,13.0097,3.7302,6.27053333333,6.03793333333,7.505,22.8414666667,7.86213333333
461.29,7.3916,25.1450666667,13.8449333333,13.0419666667,3.7412,6.26653333333,6.0454,7.5018,22.901,7.86433333333
461.65,7.39223333333,25.2094666667,13.8936666667,13.0859,3.7506,6.2636,6.0476,7.50666666667,22.9722,7.86666666667
462.00,7.4309,25.2964666667,13.9784,13.1684666667,3.78593333334,6.27506666667,6.07953333333,7.52746666666,23.0710666667,7.8926
462.35,7.43126666667,25.3907333333,14.0479333333,13.2182666667,3.81213333333,6.2684,6.1004,7.53633333333,23.1441333333,7.90966666667
462.71,7.44921111111,25.5096666667,14.1393333333,13.3036,3.83673333333,6.28746666667,6.12093333333,7.55846666667,23.2482666667,7.93266666667
463.06,7.47637777778,25.5973333333,14.2344666667,13.3975666667,3.87873333333,6.308,6.1716,7.60513333333,23.3549333333,7.96273333333
463.41,7.51148888889,25.6873333333,14.3308666667,13.4869333333,3.91826666667,6.31673333333,6.21886666667,7.65566666667,23.4664666666,7.9886
463.76,7.55162222222,25.7771333333,14.3888,13.5714333333,3.96806666667,6.34046666667,6.27333333333,7.6886,23.5694666667,8.02013333333
464.12,7.55775555556,25.8312,14.4370666667,13.6211333333,3.96453333333,6.33693333333,6.26973333333,7.7002,23.6110666667,8.01546666667
464.47,7.55006666667,25.8866,14.4916,13.6602666667,3.9552,6.32393333333,6.2506,7.683,23.6509333333,7.97353333333
464.82,7.5494,25.9212,14.5246,13.6894666667,3.9716,6.3208,6.2702,7.68906666667,23.6718666667,7.959
465.17,7.53363333333,25.9702666667,14.5377333333,13.713,3.96386666667,6.31653333333,6.277,7.6814,23.7185333333,7.9402
465.53,7.54503333333,26.0258,14.5834666667,13.7543666667,3.95506666667,6.31026666667,6.2802,7.6878,23.7712666667,7.92626666667
465.88,7.52415555555,26.0304666667,14.5922666667,13.7600666667,3.93633333333,6.27553333333,6.25313333333,7.67173333333,23.8144666667,7.90006666667
466.23,7.5282,26.0852666667,14.6459333333,13.8010333333,3.946,6.28046666667,6.25926666667,7.68386666667,23.8861333333,7.90333333333
466.58,7.52733333333,26.1373333333,14.6819333333,13.8289666667,3.98166666667,6.3004,6.27726666667,7.68626666667,23.9478666667,7.91566666667
466.94,7.52061111111,26.168,14.7381333333,13.8642,3.9812,6.29386666667,6.26746666667,7.70326666667,23.9729333333,7.90733333333
467.29,7.53937777778,26.2324666667,14.8047333333,13.9196333333,4.02553333333,6.30406666666,6.30086666667,7.72953333333,24.0732,7.90566666667
467.64,7.60764444444,26.3004,14.8972666666,14.0040666667,4.09426666667,6.3618,6.369,7.79546666667,24.1734666667,7.97313333333
467.99,7.66476666667,26.4095333333,15.0040666667,14.0999666667,4.14093333333,6.4094,6.4196,7.85193333333,24.3112666667,8.0226
468.35,7.68,26.472,15.0705333334,14.1469,4.16866666667,6.4152,6.44433333333,7.8934,24.3728,8.03966666667
468.70,7.72956666667,26.573,15.1526666667,14.2166333333,4.22273333333,6.45946666667,6.48953333333,7.94366666667,24.4788666667,8.08713333333
469.05,7.76395555556,26.6685333333,15.2390666667,14.2991333333,4.27973333334,6.49733333333,6.544,7.97846666667,24.5653333333,8.14446666667
469.40,7.79373333333,26.7546,15.3133333333,14.3476666667,4.32626666667,6.51033333334,6.5914,7.99186666667,24.6426,8.17686666667
469.75,7.81261111111,26.8140666667,15.3927333333,14.4185666667,4.34406666667,6.50466666667,6.62913333333,8.01726666667,24.714,8.1958
470.11,7.8813,26.9484666667,15.504,14.5169666667,4.41326666667,6.55853333333,6.7036,8.08373333333,24.8504666667,8.25246666667
470.46,7.87476666667,27.0077333333,15.5503333333,14.5679,4.4094,6.54873333333,6.70513333333,8.0844,24.9086,8.27386666667
470.81,7.83905555556,27.0694666667,15.5694,14.5974666667,4.37226666667,6.49066666667,6.6726,8.0712,24.9620666667,8.2428
471.16,7.82612222222,27.0859333333,15.606,14.6167666667,4.3826,6.46966666666,6.66733333333,8.05386666667,24.9712666667,8.23333333333
471.51,7.84034444445,27.1478666667,15.6513333333,14.6564333333,4.3948,6.4558,6.6682,8.04506666667,25.056,8.2122
471.87,7.81146666667,27.1858666667,15.7016666666,14.7126,4.39026666667,6.4546,6.66966666667,8.048,25.1126666667,8.20266666667
472.22,7.83816666666,27.241,15.7600666667,14.7524666667,4.39346666667,6.46273333333,6.688,8.07633333333,25.1959333333,8.17813333333
472.57,7.82706666667,27.2636,15.7725333333,14.7639,4.37953333333,6.44813333333,6.6426,8.06573333333,25.2317333333,8.15533333333
472.92,7.83711111111,27.3014,15.8061333333,14.7876666667,4.37586666667,6.46533333333,6.63433333333,8.0742,25.2978666667,8.16126666667
473.27,7.79241111111,27.28,15.7861333333,14.7647666667,4.337,6.40533333333,6.60366666667,8.01973333333,25.2815333333,8.13526666667
473.62,7.7965,27.2754,15.8152,14.7614,4.31446666667,6.40726666667,6.6014,8.00846666666,25.287,8.12586666667
473.98,7.79293333334,27.3157333333,15.858,14.7692333333,4.30026666667,6.40613333333,6.6196,8.01393333333,25.3505333333,8.11493333333
474.33,7.78694444444,27.3917333333,15.9139333333,14.7978,4.27113333333,6.40033333333,6.6216,8.03013333333,25.4332666667,8.11946666667
474.68,7.81076666667,27.4506666667,15.9818666667,14.8587333333,4.29246666667,6.42013333333,6.66933333333,8.0784,25.5044666667,8.1734
475.03,7.83278888889,27.5039333333,16.0376666667,14.9047666667,4.26453333333,6.40946666667,6.68053333333,8.0758,25.5997333333,8.18186666667
475.38,7.81512222222,27.5168,16.03,14.9204666667,4.2396,6.3652,6.65406666667,8.0568,25.5902,8.14966666667
475.73,7.83026666667,27.5863333333,16.0954666667,14.9898666667,4.21413333333,6.3618,6.69886666667,8.07273333333,25.6485333333,8.1556
476.08,7.87352222222,27.6796,16.1872,15.0750666667,4.23413333334,6.40266666666,6.7476,8.10933333334,25.7118666667,8.19673333334
476.44,7.8833,27.7308666667,16.2530666667,15.1365666667,4.21526666667,6.42006666667,6.74886666667,8.126,25.7806666667,8.17853333333
476.79,7.90493333333,27.8413333333,16.3278,15.2191,4.21886666666,6.42633333333,6.77066666667,8.16326666667,25.8928,8.19966666667
477.14,7.92887777778,27.8644,16.3724666667,15.2609666667,4.21593333333,6.45126666667,6.7946,8.16773333334,25.9215333333,8.22693333333
477.49,7.96931111111,27.9206,16.4419333334,15.3395,4.2226,6.47406666667,6.83666666667,8.20806666667,26.0052,8.26573333333
477.84,7.97502222222,27.9736666667,16.4692,15.3815,4.1838,6.47573333333,6.82293333333,8.19413333333,26.0474,8.25853333334
478.19,7.97742222222,27.9996666667,16.4976,15.3955,4.185,6.48873333333,6.81613333333,8.20186666667,26.0902,8.25713333333
478.54,8.00303333333,28.0435333333,16.5831333334,15.4632333334,4.197,6.52946666667,6.84946666667,8.24166666667,26.1882666667,8.31233333333
478.89,8.046,28.0874,16.6603333333,15.5242,4.23193333333,6.57726666666,6.884,8.28633333333,26.2524666667,8.36173333333
479.24,8.03943333333,28.1167333333,16.6847333333,15.5446333333,4.1926,6.55113333333,6.8656,8.2748,26.309,8.33613333333
479.60,8.04301111111,28.1781333334,16.7279333333,15.5800333333,4.181,6.5612,6.88333333333,8.28173333333,26.382,8.34533333333
479.95,8.03796666667,28.1844,16.7588,15.5897,4.16733333333,6.55633333333,6.8978,8.2746,26.4215333333,8.33186666666
480.30,8.04675555555,28.2584,16.8246666667,15.6403666667,4.1648,6.56173333333,6.90413333333,8.2926,26.4913333333,8.3358
480.65,8.03142222222,28.2438,16.8178666667,15.621,4.1284,6.55273333333,6.8782,8.2574,26.5012666667,8.29633333333
481.00,8.00474444445,28.2515333333,16.8528666667,15.6205666667,4.10733333333,6.5412,6.89006666667,8.2512,26.5333333333,8.28766666667
481.35,7.98648888889,28.2828666667,16.9025333333,15.6311666667,4.07873333333,6.50226666667,6.8804,8.23093333333,26.5814666667,8.2704
481.70,7.94688888889,28.3415333333,16.932,15.6311,4.03286666667,6.46546666667,6.8506,8.186,26.654,8.21566666667
482.05,7.90442222222,28.4189333333,16.9628,15.6402,3.9718,6.42673333333,6.81846666667,8.14693333333,26.7588666667,8.16366666667
482.40,7.88631111111,28.4938,17.019,15.6557333333,3.95153333333,6.40346666666,6.80573333333,8.12633333333,26.8559333333,8.14566666667
482.75,7.87776666667,28.5632,17.061,15.6808,3.93146666667,6.3912,6.78846666667,8.1174,26.9327333333,8.14073333333
483.10,7.86552222222,28.6000666667,17.0755333333,15.6933,3.90466666667,6.377,6.7656,8.10146666667,26.9812666667,8.12913333333
483.45,7.85424444444,28.6223333333,17.0988,15.7045,3.89666666667,6.36873333333,6.76153333333,8.09453333333,27.0201333333,8.125
483.80,7.85124444444,28.6699333333,17.1355333334,15.7371333333,3.89413333334,6.36586666666,6.76966666667,8.0998,27.0663333333,8.1296
484.15,7.86297777778,28.7131333333,17.1618,15.7532,3.89146666667,6.361,6.76973333333,8.1036,27.1105333333,8.12653333333
484.50,7.85223333333,28.7284,17.1709333333,15.7699,3.87833333333,6.34766666667,6.75733333334,8.0946,27.1315333333,8.11813333333
484.85,7.86268888889,28.7671333333,17.2128,15.8013333333,3.88106666667,6.3498,6.76633333333,8.10906666667,27.1802,8.12826666667
485.20,7.86904444445,28.7915333333,17.2496,15.829,3.89093333333,6.35333333333,6.78,8.1196,27.2046,8.13893333333
485.55,7.86718888889,28.8116666667,17.2740666667,15.8598666667,3.895,6.3558,6.79013333333,8.12953333333,27.2236666667,8.14
485.90,7.86812222222,28.8344666667,17.3086666667,15.8868666667,3.90086666667,6.3514,6.80386666667,8.1378,27.2552666667,8.13693333333
486.25,7.87531111111,28.8879333333,17.3716,15.9217666667,3.916,6.3546,6.8276,8.15246666667,27.3044,8.1372
486.60,7.88993333333,28.9512666667,17.4294,15.9742,3.93033333333,6.37053333333,6.83913333333,8.16766666667,27.3700666667,8.14153333333
