wavelength,Back_SicTacf,Belly_SicTacf,Breast_SicTacf,Crissum_SicTacf,Crown_SicTacf,DorTail_SicTacf,Patch10_SicTacf,Rump_SicTacf,Throat_SicTacf,WingTip_SicTacf
432.57,13.9996666667,45.6304,26.1848666667,26.8646333333,8.28813333334,10.3771614035,8.55826666667,13.6672,24.0754,8.90121666666
432.93,14.0044,45.6253333333,26.1971333333,26.887,8.28086666667,10.3618245614,8.54893333334,13.6534666667,24.0971333334,8.89048333333
433.29,14.0533333333,45.6678666667,26.249,26.9463,8.31273333334,10.4012736842,8.58146666667,13.6888666667,24.1420666667,8.93158333333
433.64,14.0902666667,45.7147333333,26.2994,26.9954333333,8.3598,10.4357403509,8.6128,13.7302,24.1875333333,8.97523333334
434.00,14.0987333333,45.8248,26.3510666667,27.0400666667,8.35526666667,10.4294140351,8.60993333333,13.7468,24.2328666667,8.96156666667
434.35,14.119,45.8912,26.4004666667,27.0767333333,8.36913333333,10.4398070175,8.61999999999,13.7456666666,24.2847333333,8.96851666667
434.71,14.1228,45.8632,26.3978,27.0891333333,8.35813333333,10.415954386,8.60006666666,13.7328666667,24.2874666667,8.95919999999
435.07,14.1461333333,45.9451333333,26.4251333333,27.1299,8.37466666666,10.4100421053,8.60426666667,13.7422,24.3364,8.95409999999
435.42,14.1639333333,46.0210666667,26.4830666667,27.1696,8.39213333333,10.4241017544,8.6034,13.7718666667,24.3924666667,8.95129999999
435.78,14.2064666667,46.1266,26.5198,27.2167666667,8.40966666667,10.4335508772,8.62693333333,13.8047333333,24.443,8.96244999999
436.13,14.2255333334,46.1702,26.5506,27.2404,8.42066666667,10.4563719298,8.6404,13.8232,24.4890666667,8.97746666667
436.49,14.2546666667,46.2616666667,26.5993333333,27.3107333333,8.43546666667,10.4690350877,8.65653333333,13.8608666667,24.5624,8.97173333335
436.84,14.3019333334,46.4074,26.68,27.3968666667,8.4798,10.5226105263,8.69893333333,13.9352,24.6562,9.01121666666
437.20,14.336,46.4752666667,26.7254666667,27.4384333333,8.50993333333,10.5437333333,8.72846666667,13.9700666667,24.7224666667,9.03783333332
437.56,14.3728,46.5788666667,26.7932,27.4892,8.53166666667,10.564168421,8.75273333333,13.9932,24.7934666667,9.04608333335
437.91,14.386,46.6155333333,26.8296666667,27.5205,8.5684,10.6002807017,8.76913333333,14.0221333333,24.838,9.076
438.27,14.4116666667,46.6640666667,26.8688,27.5693666667,8.58106666667,10.614,8.77866666666,14.0470666667,24.8718,9.09023333333
438.62,14.4236666667,46.7213333333,26.9063333333,27.5920333333,8.5884,10.630554386,8.77333333333,14.0436,24.8996666667,9.08461666667
438.98,14.4412666667,46.7568666667,26.9446666667,27.6089,8.59513333333,10.6463754386,8.78666666667,14.0708,24.9084,9.10313333333
439.33,14.4661333333,46.8074666667,26.9620666667,27.6292333333,8.59753333333,10.6547122807,8.79393333333,14.0715333333,24.9132666667,9.11255000001
439.69,14.4837333333,46.8196666667,26.9914666667,27.6548666667,8.59853333333,10.6606175439,8.8022,14.0756,24.9225333334,9.11444999999
440.04,14.5091333333,46.8780666667,27.0265333333,27.6732,8.60566666667,10.6699052632,8.81319999999,14.0871333334,24.9396666667,9.12050000001
440.40,14.5515333333,46.9434,27.0652,27.6963,8.626,10.6920596491,8.8364,14.1042666667,24.9454666667,9.14481666667
440.75,14.5640666667,46.9291333333,27.0471333333,27.6704666667,8.6272,10.693077193,8.83626666666,14.0949333333,24.9028,9.1421
441.11,14.5498,46.9682666667,27.0347333333,27.6523333333,8.61013333333,10.6826,8.81226666666,14.078,24.8655333333,9.11748333333
441.47,14.5558666667,46.9872,27.0281333333,27.6429666667,8.60966666667,10.6751438596,8.81306666667,14.0910666667,24.8278666667,9.1167
441.82,14.5941333333,46.9843333333,27.0195333333,27.6211,8.61346666667,10.6837508772,8.82966666667,14.0987333333,24.7987333333,9.11936666667
442.18,14.6152,47.0619333333,27.0442,27.6062666667,8.62366666667,10.6833649123,8.83553333333,14.1188666667,24.7637333333,9.12065000001
442.53,14.6475333333,47.1036,27.0474,27.5889333333,8.6426,10.6954877193,8.86986666667,14.1525333334,24.7216666667,9.14678333333
442.89,14.6586666667,47.1646,27.026,27.5575666667,8.64326666667,10.6909157895,8.87666666666,14.1495333333,24.6591333333,9.14614999999
443.24,14.6538666667,47.18,27.0059333333,27.5059666667,8.63446666667,10.6783578947,8.87126666667,14.1476666667,24.5539333333,9.13715000001
443.60,14.6532666667,47.2213333333,26.9932666667,27.4524,8.63346666667,10.6785684211,8.86319999999,14.1593333333,24.4606666667,9.12178333333
443.95,14.6914,47.289,26.9939333333,27.4363666667,8.66126666667,10.704077193,8.88606666667,14.204,24.3934,9.15858333333
444.31,14.6912,47.2901333333,26.9615333333,27.3819666667,8.65113333333,10.6976105263,8.87386666666,14.1993333333,24.2758,9.15044999999
444.66,14.7078666667,47.3503333333,26.9608,27.335,8.644,10.6973508772,8.87539999999,14.2028666667,24.1858,9.16241666667
445.02,14.7448,47.3646666667,26.9612,27.2835333333,8.66213333333,10.7280315789,8.8988,14.2277333333,24.0863333333,9.19291666667
445.37,14.7641333333,47.3955333334,26.9583333333,27.2358666667,8.66973333333,10.7507859649,8.90906666666,14.2356666666,24.0006,9.19904999999
445.72,14.7855333333,47.4692666667,26.9695333333,27.2174333333,8.6728,10.7619263158,8.92346666668,14.2634,23.9190666667,9.22293333333
446.08,14.7964666667,47.4354,26.9306,27.1612333333,8.66766666667,10.7715403509,8.94373333333,14.2691333333,23.8234666667,9.23151666667
446.43,14.8068666667,47.468,26.9298,27.1215666667,8.67553333333,10.7869578947,8.95073333333,14.2848,23.7288666667,9.24084999999
446.79,14.8653333333,47.5367333333,26.9872,27.1475333333,8.7204,10.8341087719,8.98579999999,14.3362,23.708,9.28196666666
447.14,14.9011333333,47.5848,26.9882666667,27.1283666667,8.73126666667,10.8620315789,9.01613333334,14.3707333333,23.6668,9.30484999999
447.50,14.9398666667,47.5961333333,26.9900666667,27.1073,8.74639999999,10.8785157895,9.04873333333,14.382,23.5997333333,9.33435
447.85,14.9472666667,47.5900666667,26.9648,27.0417333333,8.73786666667,10.8784350877,9.0474,14.3772,23.4917333333,9.31768333333
448.21,14.9638666667,47.5921333333,26.9606666667,26.9851666667,8.74959999999,10.8922912281,9.07846666667,14.3998666667,23.4125333333,9.32826666667
448.56,15.0128666667,47.6422666667,26.9783333333,26.9760333333,8.77906666667,10.9341789474,9.11919999999,14.4606,23.3580666667,9.36393333332
448.92,15.0134666667,47.6575333333,26.9438666667,26.9350666667,8.76333333334,10.9141052631,9.11426666667,14.4574666667,23.2785333333,9.34363333332
449.27,15.0672666667,47.6822,26.9351333333,26.9189,8.78506666666,10.9327719298,9.14633333334,14.4995333333,23.1998,9.37988333332
449.62,15.0966666667,47.7026666667,26.9305333333,26.8845666667,8.80666666666,10.951231579,9.16793333335,14.5181333333,23.1269333333,9.38748333333
449.98,15.1460666667,47.8124666667,26.9492,26.8754666667,8.83480000001,10.9860526316,9.1862,14.5718,23.0775333333,9.40653333333
450.33,15.2168,47.8982666667,26.9753333334,26.8809666667,8.8718,11.0290385965,9.22880000001,14.6307333333,23.0432,9.43626666666
450.69,15.2218666667,47.8816,26.902,26.7999666667,8.854,11.0220912281,9.23919999999,14.6351333333,22.9282666667,9.44450000001
451.04,15.2675333333,47.8927333333,26.9245333333,26.7795666667,8.89739999999,11.0550982456,9.26986666667,14.6891333334,22.8586666667,9.47846666668
451.40,15.2942666667,47.9372,26.9039333333,26.7294,8.90953333334,11.068245614,9.27466666667,14.7376,22.7852666667,9.49998333333
451.75,15.3216,47.9981333333,26.9078666667,26.7221333334,8.92753333333,11.0795122807,9.28686666667,14.7686,22.7388,9.53464999999
452.10,15.3654666667,48.0589333333,26.8950666667,26.7287,8.94426666667,11.0999614035,9.29473333333,14.802,22.6804,9.57138333334
452.46,15.3907333333,48.1150666667,26.8947333333,26.7225333333,8.94826666667,11.097045614,9.30546666667,14.8032666667,22.6348666667,9.57913333333
452.81,15.4234666667,48.1484,26.9055333333,26.7252,8.97420000001,11.1046736842,9.32026666667,14.8369333333,22.6011333333,9.60343333333
453.17,15.3937333333,48.2102,26.9081333333,26.7053333333,8.94393333333,11.0795263158,9.30106666666,14.8188,22.5528,9.58189999999
453.52,15.3969333333,48.2647333334,26.9162666666,26.6762333333,8.93620000001,11.0774736842,9.30113333333,14.8335333333,22.5222666667,9.59246666665
453.87,15.4202666667,48.3264,26.9567333333,26.6834,8.95433333334,11.0938315789,9.32006666666,14.8613333333,22.5091333333,9.61883333333
454.23,15.4372,48.3660666667,26.9612,26.6935666667,8.95239999999,11.0971578947,9.3238,14.8644666667,22.5038666667,9.64923333333
454.58,15.4375333334,48.4088666667,26.9880666667,26.7018333333,8.95646666666,11.0870701754,9.31513333334,14.868,22.4938666667,9.62863333333
454.93,15.4549333333,48.4888,26.9906666667,26.7224333333,8.94513333334,11.0785122807,9.31159999999,14.8644666666,22.5115333333,9.61614999999
455.29,15.4493333333,48.5418666667,27.0055333333,26.7403333333,8.91926666667,11.0697614035,9.29033333333,14.8507333333,22.5318,9.57911666667
455.64,15.4629333333,48.5618666667,27.0302666667,26.7376333333,8.91313333333,11.0702175439,9.29500000001,14.8527333333,22.554,9.57199999999
456.00,15.4534666666,48.6030666667,27.0773333333,26.7449666667,8.92640000001,11.0651578947,9.29106666667,14.8614,22.5988666667,9.56661666666
456.35,15.4449333333,48.6031333333,27.1059333333,26.7716,8.94340000001,11.0794350877,9.29753333334,14.864,22.6404666667,9.57091666666
456.70,15.4832666667,48.6728666667,27.1761333333,26.8362666667,8.96933333334,11.1211964912,9.33353333334,14.8940666667,22.7186,9.61010000001
457.06,15.536,48.7112666667,27.2168666667,26.9014333333,9.0136,11.1579263158,9.37273333333,14.9170666667,22.8270666667,9.65495
457.41,15.5618666667,48.7084,27.2397333333,26.9531,9.0248,11.1576842105,9.38286666668,14.9161333333,22.8827333333,9.65526666667
457.76,15.5424666667,48.6853333333,27.2462666667,26.9833666667,9.00506666667,11.1445333333,9.37840000001,14.8987333333,22.9330666667,9.64603333333
458.12,15.5400666667,48.7388,27.3025333333,27.0294666667,9.01113333334,11.1494982456,9.37139999999,14.9048,23.0093333333,9.63271666667
458.47,15.5376666666,48.7434666667,27.3154666667,27.0458,9.00533333333,11.1478596491,9.35993333333,14.8964666667,23.0562,9.62666666667
458.82,15.5392,48.7904,27.3580666667,27.1032666667,9.00853333333,11.1473649123,9.35466666667,14.8981333333,23.1269333333,9.63106666665
459.18,15.5674,48.8396,27.4157333333,27.1820333333,9.03586666666,11.1678912281,9.37766666666,14.9229333333,23.2135333333,9.65711666667
459.53,15.6052,48.9167333333,27.483,27.2625666667,9.06113333333,11.1880912281,9.40339999999,14.9518,23.3012666667,9.67693333335
459.88,15.6537333334,49.0034,27.5450666666,27.3480666667,9.06893333334,11.2108561404,9.426,14.9753333333,23.4046666667,9.6926
460.24,15.6666666667,49.0598666667,27.5881333333,27.4044333333,9.06786666667,11.208554386,9.42473333333,14.9910666667,23.4916,9.68656666667
460.59,15.6782,49.1387333333,27.6232666667,27.4596,9.06499999999,11.2181263158,9.41586666666,15.0,23.576,9.66933333334
460.94,15.6916,49.2199333333,27.6848666667,27.5248666667,9.06466666667,11.2190035088,9.4078,15.0202666667,23.6570666667,9.64259999999
461.29,15.7132666667,49.3336666667,27.7708,27.6186,9.07533333334,11.2341017544,9.41313333333,15.0493333333,23.785,9.64473333333
461.65,15.7426,49.4519333333,27.8504,27.7196666667,9.07626666667,11.2266982456,9.39573333333,15.0552,23.9135333333,9.63046666668
462.00,15.78,49.5252666667,27.9013333333,27.8250666667,9.09580000001,11.2316245614,9.41273333334,15.0755333333,24.0444,9.62435000001
462.35,15.8335333333,49.6880666667,28.0386666667,27.9944333333,9.13566666666,11.2743052632,9.45459999999,15.1336666667,24.2568666667,9.64791666668
462.71,15.8878666667,49.8191333333,28.1456666667,28.1391,9.17633333333,11.3092842105,9.48620000001,15.1871333333,24.4448666667,9.67823333333
463.06,15.9373333333,49.9359333333,28.2485333333,28.2668,9.21026666667,11.330922807,9.51053333333,15.2284666667,24.6198,9.70196666668
463.41,15.9536666667,50.0058666667,28.3042,28.3836333333,9.22160000001,11.3402035088,9.51053333335,15.2498666667,24.794,9.70211666667
463.76,15.9987333333,50.1020666667,28.3880666667,28.5124666667,9.28033333333,11.3846736842,9.54206666667,15.2968,24.9702,9.72449999999
464.12,16.0720666667,50.2105333333,28.4865333333,28.6434333333,9.33533333333,11.4259789474,9.58333333334,15.3415333334,25.1481333333,9.75123333332
464.47,16.1315333333,50.2942,28.6010666667,28.7810666667,9.40119999999,11.4513719298,9.63553333333,15.3886666667,25.3398,9.79694999999
464.82,16.1814666667,50.3596666667,28.6823333333,28.9073,9.44659999999,11.4847929825,9.66226666666,15.4235333333,25.5271333333,9.84018333333
465.17,16.2156,50.4255333333,28.7534666667,29.0347666667,9.48453333333,11.497645614,9.67626666667,15.4384,25.6863333333,9.86521666667
465.53,16.2526666667,50.4944,28.8240666667,29.159,9.54380000001,11.5369438597,9.70813333333,15.4866666667,25.8378,9.90964999999
465.88,16.2838666667,50.5761333333,28.9118666667,29.2625333333,9.56226666666,11.5622175439,9.7236,15.5236666667,26.0055333333,9.91871666666
466.23,16.3349333333,50.654,28.9888666667,29.3757333333,9.58893333333,11.5796035088,9.74059999999,15.5475333333,26.1478,9.95003333334
466.58,16.3419333333,50.6996,29.052,29.4502,9.5934,11.5734210526,9.743,15.5317333333,26.2692,9.94245000001
466.94,16.3630666667,50.7924,29.132,29.5396666667,9.60673333333,11.5881789474,9.74459999999,15.5361333333,26.4218,9.94136666665
467.29,16.379,50.8967333333,29.2484666667,29.6537333333,9.62853333334,11.6154210526,9.76219999999,15.5537333333,26.5756,9.95174999999
467.64,16.3736,50.9378,29.2990666667,29.7288,9.61033333333,11.5954210526,9.7354,15.5459333333,26.7125333333,9.92583333334
467.99,16.3775333333,51.0217333333,29.3836666667,29.8444666667,9.61726666666,11.5944947369,9.74013333333,15.5554666667,26.8695333334,9.93978333333
468.35,16.4128,51.088,29.4666,29.9590666667,9.63006666666,11.615031579,9.74979999999,15.5737333333,27.0347333333,9.94593333333
468.70,16.4348,51.1510666667,29.5342,30.0494333333,9.66213333334,11.6399403509,9.78119999999,15.5924,27.1907333333,9.95183333334
469.05,16.4904666667,51.2427333334,29.6407333333,30.1463666667,9.68740000001,11.6887929824,9.81839999999,15.6393333333,27.356,9.96545
469.40,16.5394666667,51.3413333333,29.7311333333,30.2505,9.71600000001,11.7279754386,9.86,15.6625333333,27.5338,9.97011666666
469.75,16.5700666667,51.4126666667,29.8062666667,30.3428,9.74366666667,11.7534526316,9.88339999999,15.6809333333,27.6698666667,9.98543333334
470.11,16.5968,51.4736666667,29.8576,30.4367333333,9.75913333333,11.7830561404,9.90293333333,15.699,27.7978666666,9.97561666668
470.46,16.6283333333,51.4968666667,29.8858666667,30.5032333333,9.77239999999,11.7981964912,9.9012,15.72,27.9089333333,9.96643333333
470.81,16.6572,51.5416,29.9456666667,30.6024666667,9.79253333334,11.8121157895,9.92006666667,15.7429333333,28.0272,9.97005000001
471.16,16.6679333333,51.5535333333,29.9317333333,30.6251666667,9.78733333333,11.7936631579,9.90293333333,15.7247333333,28.0916666667,9.95259999999
471.51,16.7166,51.6168666667,30.0066666666,30.7228333333,9.84026666666,11.8290280702,9.93873333333,15.7558,28.1831333333,9.99983333333
471.87,16.7519333333,51.6398,30.0262666666,30.7601333333,9.85733333333,11.847568421,9.95800000001,15.7757333333,28.2482,10.0117333333
472.22,16.7622,51.6756,30.0444666667,30.7846333333,9.86586666667,11.8506596491,9.96493333333,15.7881333333,28.2948,10.0201666667
472.57,16.782,51.7215333333,30.0653333333,30.8113666667,9.85646666667,11.8544631579,9.94759999999,15.7898,28.3127333333,10.0281666667
472.92,16.7714666667,51.7438666667,30.0572666667,30.8349666667,9.87240000001,11.8406701754,9.94053333333,15.7829333333,28.3433333333,10.0262333333
473.27,16.7965333333,51.8022,30.0986666667,30.8535333333,9.87660000001,11.8369684211,9.94886666667,15.8104666667,28.3696,10.0598333333
473.62,16.808,51.8196666667,30.1138666667,30.8422666667,9.86593333335,11.8227964912,9.93486666666,15.804,28.3638,10.0745666667
473.98,16.8444,51.871,30.1678,30.8545666667,9.88746666667,11.8409684211,9.95406666668,15.8399333333,28.3784,10.1115666667
474.33,16.882,51.8988,30.1824,30.8675,9.92740000001,11.8827929825,10.0105333333,15.8802,28.3678,10.1610166667
474.68,16.8916,51.9359333333,30.1625333333,30.8244,9.912,11.874922807,9.99646666666,15.8794666667,28.3294,10.1611833333
475.03,16.8968666667,51.9983333333,30.1775333333,30.8331333333,9.9,11.870354386,9.99220000002,15.9062,28.2909333333,10.16395
475.38,16.8626,51.9636666667,30.1178666667,30.7344666667,9.85579999999,11.8423684211,9.96453333333,15.8864,28.1802666667,10.1131666667
475.73,16.8907333333,52.0228,30.1344,30.7178,9.87526666665,11.8668842105,9.96913333333,15.9035333333,28.1136666667,10.14345
476.08,16.8626666667,52.0045333333,30.0775333334,30.6352666667,9.85606666667,11.8394912281,9.9432,15.884,27.9886666667,10.1147
476.44,16.8268,51.9564666667,30.0221333334,30.5235,9.80893333334,11.7974982456,9.9174,15.8678,27.8426,10.08465
476.79,16.8371333333,51.9322666667,29.9723333333,30.4317333333,9.78639999999,11.7928210526,9.91986666667,15.8918666667,27.7172,10.1099333333
477.14,16.8215333333,51.8578,29.9074,30.328,9.77613333333,11.7944842105,9.91179999999,15.8672,27.5621333333,10.0763166667
477.49,16.8548,51.8718666667,29.8957333333,30.2798666667,9.8134,11.8240842105,9.9402,15.9188,27.4458666667,10.0966166667
477.84,16.8506,51.834,29.8362666667,30.1763666667,9.81186666667,11.8097087719,9.92899999999,15.9258,27.302,10.0809833333
478.19,16.8394,51.8524666667,29.8239333333,30.0749,9.77946666667,11.7871859649,9.9038,15.9230666667,27.1691333333,10.07255
478.54,16.8456,51.7947333333,29.7787333333,29.9894333333,9.79686666666,11.8068280702,9.9326,15.9483333333,26.9959333333,10.0996833333
478.89,16.8949333333,51.7781333333,29.7679333333,29.9038333333,9.82326666666,11.8397859649,9.96626666666,15.973,26.8512,10.1327166667
479.24,16.8961333333,51.7393333333,29.7121333333,29.8001,9.79333333333,11.8227157895,9.95506666665,15.9638666666,26.6806,10.1297333333
479.60,16.8519333333,51.6383333333,29.6154,29.6304,9.74653333334,11.7831473684,9.92719999999,15.9231333334,26.4656666667,10.0849166667
479.95,16.8853333333,51.6260666666,29.5932,29.5348333333,9.75060000001,11.8157157895,9.953,15.9450666667,26.2962,10.1137833333
480.30,16.9442,51.6774666667,29.5883333333,29.4925333333,9.79413333334,11.8500105263,9.99233333334,15.9882,26.161,10.1514166667
480.65,16.9639333333,51.6549333333,29.5423333333,29.3819666667,9.79553333334,11.8560947369,10.0026666667,15.999,25.9588666667,10.1616666667
481.00,16.9662,51.6638666667,29.4826,29.2371333333,9.7552,11.8303157895,9.99646666668,15.9993333333,25.7579333333,10.1726666667
481.35,16.9606,51.7063333333,29.4216,29.1346,9.7164,11.8220842105,9.97906666666,15.9945333333,25.6026,10.1793333333
481.70,16.9971333333,51.7987333333,29.4058,29.0884,9.69373333334,11.8353368421,9.98806666666,16.0089333333,25.4837333333,10.2029666667
482.05,17.0381333333,51.8642666667,29.4007333333,29.0693333333,9.69186666667,11.8506035088,10.0061333333,16.0332666667,25.3868,10.2255
482.40,17.0646,51.9580666667,29.4230666667,29.0533,9.68200000001,11.8656350877,10.0156666667,16.0573333333,25.3304666667,10.2311833333
