wavelength,Back_IriAnam,Belly_IriAnam,Breast_IriAnam,Crissum_IriAnam,Crown_IriAnam,DorTail_IriAnam,Patch10_IriAnam,Rump_IriAnam,Throat_IriAnam,WingTip_IriAnam
237.41,1.97306666667,0.941600000002,-0.822133333333,-1.27053333333,-2.58593333333,3.453,-1.4798,0.866933333331,0.568133333332,3.9612
237.79,2.83233333333,1.46686666667,-0.1162,-0.101666666664,-1.77186666667,4.47346666667,-1.2782,1.97533333333,1.3508,4.42986666667
238.17,1.0234,-0.042666666666,-1.5494,-1.4214,-3.36873333333,3.12713333333,-2.95673333333,1.2082,0.895600000001,2.3738
238.54,1.83,1.05886666667,0.392133333333,-0.928066666666,-2.379,4.18306666667,-1.50333333333,2.54906666667,2.39213333333,3.49013333333
238.92,1.44286666667,0.522266666667,0.286066666666,-1.00746666666,-2.31346666667,3.84326666667,-1.91546666667,2.23873333333,1.965,3.33326666667
239.29,1.48273333333,0.652466666667,0.237266666666,-0.260933333333,-1.28113333333,3.89086666667,-1.85053333334,2.1472,2.74026666667,4.04506666667
239.67,2.6004,1.84046666666,1.2414,0.599333333332,0.663466666666,4.7298,-0.502999999999,2.4718,4.07713333333,4.89033333333
240.04,2.766,2.34613333333,1.79286666667,0.848933333335,1.36386666667,5.56033333333,0.324133333334,3.11873333333,4.25373333333,5.08333333333
240.42,3.47033333333,3.35406666667,2.94726666667,1.9262,2.76466666667,7.21473333333,1.4196,4.068,4.75713333333,6.1186
240.79,5.06706666667,4.8838,4.32706666667,3.33333333333,4.26346666667,8.8372,2.78373333333,5.46153333333,5.86306666666,7.46300000001
241.17,5.58186666667,5.54566666667,4.67873333333,4.42413333333,4.71513333333,9.0304,3.35773333333,6.05453333333,6.1272,8.20606666668
241.54,5.25693333333,5.563,4.4152,4.23493333333,4.45346666667,8.98906666667,3.16926666667,5.70493333333,5.72126666667,8.15833333333
241.92,5.31333333333,5.78286666667,4.67406666667,4.63426666667,4.83393333333,9.48306666667,3.5156,5.94773333334,5.84273333333,8.57913333334
242.29,5.58253333333,5.90086666667,5.0704,4.9644,5.0566,9.77166666666,3.9724,5.94686666667,5.87306666667,8.99199999999
242.67,5.7118,6.14313333333,5.0472,5.24093333333,5.4654,9.8922,4.00426666666,6.09466666667,6.0594,9.00766666667
243.05,5.6554,6.10146666667,5.1116,5.23466666667,5.45146666667,9.80666666667,4.14686666667,6.19086666667,6.0292,9.07573333334
243.42,5.67273333333,6.07193333333,5.23193333333,5.0988,5.20686666667,9.7776,4.06326666667,6.1344,5.9764,9.06633333335
243.80,5.6546,6.08013333333,5.13846666667,5.1094,5.13833333333,9.88439999999,3.8456,6.23706666666,5.8406,9.2112
244.17,5.92153333333,6.36286666667,5.60966666666,5.33413333333,5.58113333333,10.1620666667,4.0946,6.55333333333,6.30626666667,9.62746666667
244.55,5.73186666667,6.31813333333,5.5456,5.2012,5.34753333333,9.83946666667,3.9454,6.38133333333,6.31813333333,9.46713333333
244.92,5.06326666667,5.69086666667,4.91,4.43166666667,4.757,9.0166,3.4596,5.79793333333,5.64106666666,8.76013333334
245.30,4.92853333333,5.5658,5.12026666667,4.09573333333,4.67153333333,9.12906666667,3.53426666667,5.67453333334,5.50786666666,8.52799999999
245.67,5.8524,6.32973333333,6.04606666667,4.85826666667,5.62566666667,9.97326666668,4.4578,6.61993333333,6.28966666667,9.29266666667
246.05,6.09026666666,6.45913333333,6.1544,4.8672,5.79146666667,10.0336,4.64153333333,6.7428,6.36473333333,9.42673333333
246.42,6.16,6.6584,6.25466666667,4.9074,5.91793333333,9.9958,4.74586666667,6.881,6.33266666667,9.40586666666
246.79,5.7582,6.19713333333,5.87886666667,4.47273333333,5.46046666667,9.53553333333,4.42133333333,6.4202,5.90966666667,9.07873333333
247.17,5.48693333333,5.9058,5.54946666667,4.12666666667,5.1522,9.44733333333,4.23493333333,6.1008,5.6556,8.78300000001
247.54,5.28373333333,5.8916,5.47193333333,4.01806666667,5.089,9.35913333333,4.2634,5.96273333333,5.40066666667,8.61826666666
247.92,5.36593333334,5.963,5.69,4.02486666666,5.09713333333,9.31746666666,4.43786666667,6.01166666666,5.53233333333,8.70246666667
248.29,5.16166666667,5.7602,5.4302,3.83353333333,4.84493333333,8.98860000001,4.2006,5.7864,5.22053333333,8.48853333332
248.67,5.09233333333,5.6224,5.43553333333,3.6786,4.8636,8.9468,4.0964,5.697,5.19126666667,8.32673333333
249.04,4.93786666667,5.5824,5.57786666667,3.58046666667,4.85373333333,8.89193333333,4.02006666667,5.65086666667,5.15426666667,8.27466666667
249.42,4.9946,5.60493333333,5.54466666667,3.51946666667,4.9802,8.76873333334,3.98326666667,5.61206666667,5.20113333333,8.27640000001
249.79,4.47253333334,5.10126666667,4.99613333333,3.01513333333,4.542,8.10873333333,3.5156,5.10386666667,4.63433333333,7.7162
250.17,4.31066666667,5.1328,4.97226666667,2.8792,4.43533333333,7.85433333334,3.505,4.88933333333,4.535,7.50286666667
250.54,4.2932,5.1052,4.97986666667,2.85713333333,4.45446666667,7.84,3.4154,4.8484,4.5768,7.5682
250.92,4.18613333333,5.1746,4.88433333333,2.8694,4.4444,7.84953333333,3.37,4.91633333333,4.44126666667,7.50506666666
251.29,4.83246666667,5.94686666667,5.56546666667,3.58213333333,5.19733333333,8.26853333334,3.78786666667,5.58533333333,4.98826666667,7.96013333333
251.66,5.40866666667,6.27213333333,5.9866,4.02866666667,5.4122,8.652,4.03893333333,5.96626666667,5.46293333333,8.25766666667
252.04,5.5324,6.52113333334,6.0666,4.4572,5.66426666667,8.8692,4.19353333333,6.24006666667,5.65033333333,8.4598
252.41,6.02506666667,7.20540000001,6.39733333333,4.9762,6.23786666667,9.51980000001,4.68546666667,6.75173333333,6.1386,8.98813333334
252.79,5.9092,7.29033333332,6.2062,4.94833333333,6.14453333333,9.37466666667,4.57133333333,6.768,5.94886666667,8.9868
253.16,6.2608,7.49673333334,6.20953333333,5.19646666667,6.13633333333,9.446,4.81633333333,6.941,6.10726666667,9.20446666666
253.54,6.2942,7.54799999999,6.05093333333,5.28013333333,6.06566666667,9.44693333333,4.9006,6.93593333333,6.084,9.1926
253.91,7.13093333333,8.44566666667,6.82633333333,6.17253333333,6.8374,10.3882666667,5.77526666667,7.677,7.04913333334,10.0352666667
254.28,7.62233333333,8.75240000001,7.06093333333,6.68953333333,7.11033333334,10.8531333333,6.13953333333,8.08853333333,7.444,10.4171333333
254.66,7.08453333333,8.29493333334,6.26446666667,5.99646666667,6.5758,10.282,5.5312,7.48286666667,6.83226666667,9.65113333334
255.03,7.72513333334,8.91079999999,6.92013333333,6.37233333333,7.22666666667,10.5538666667,6.04126666667,7.74173333333,7.4718,10.2062666667
255.41,7.3842,8.43893333334,6.42746666667,5.9492,6.6582,10.0064,5.66733333333,7.04673333333,7.16213333333,9.76299999999
255.78,7.03346666667,8.15099999999,5.80226666667,5.54466666667,6.5094,9.54813333334,5.47473333333,6.79753333333,6.9286,9.40840000001
256.15,7.00726666667,7.93706666666,5.67553333333,5.14733333333,6.40033333333,9.42593333334,5.35686666667,6.63166666667,6.61853333333,9.08526666667
256.53,6.55146666667,7.26426666667,5.48866666667,4.56253333333,5.73193333333,8.7666,4.8784,5.98813333333,5.9326,8.3738
256.90,6.59893333334,7.25166666667,5.6716,4.75213333333,5.82286666667,8.88753333333,5.194,6.0418,5.99406666667,8.44973333334
257.28,6.2324,6.92566666667,5.48066666667,4.6232,5.68133333333,8.7394,4.8458,5.7326,5.82373333333,8.28679999999
257.65,6.6922,7.57746666666,6.24786666667,5.35626666667,6.30866666667,9.55900000001,5.4714,6.38533333334,6.55793333333,8.9262
258.02,5.97133333333,6.8446,5.721,4.71713333333,5.69313333333,8.86386666666,4.7726,5.78213333333,6.00193333333,8.25480000001
258.40,5.50193333333,6.48666666667,5.41786666667,4.27,5.5018,8.547,4.38766666667,5.6148,5.63646666667,7.9732
258.77,5.81986666667,6.77186666667,5.87253333333,4.6024,5.80513333333,8.99000000001,4.73526666667,6.00313333333,5.9674,8.33486666667
259.15,5.76773333333,6.63833333333,5.72813333333,4.58166666667,5.7376,9.0406,4.70453333333,6.0566,5.88666666667,8.31546666667
259.52,5.5454,6.46146666667,5.6236,4.36153333333,5.67233333333,8.91433333333,4.62573333333,6.03213333333,5.6602,8.26946666667
259.89,5.63113333333,6.59333333333,5.8512,4.6102,5.8154,9.03613333334,4.78806666667,6.17253333333,5.825,8.44093333334
260.27,5.6362,6.57866666667,5.84873333333,4.69233333333,5.79993333333,9.01853333334,4.801,6.14746666667,5.8062,8.47266666667
260.64,5.78586666667,6.74053333333,5.9324,4.90986666667,5.9864,9.18399999999,5.01766666667,6.29186666667,5.97553333333,8.695
261.01,5.8354,6.805,5.9108,4.9628,6.026,9.32006666666,5.05946666667,6.3194,6.03213333334,8.77613333334
261.39,5.9806,6.964,6.00526666667,5.08873333333,6.16806666667,9.496,5.26973333333,6.46086666666,6.28713333333,8.9122
261.76,5.85926666667,6.8316,5.87686666667,4.98766666667,6.10893333333,9.36793333334,5.0998,6.33653333333,6.0882,8.80573333334
262.13,5.96353333333,6.9672,5.9924,5.08753333333,6.24393333333,9.50419999999,5.18593333333,6.40173333333,6.1454,9.03726666666
262.51,5.89386666667,6.95493333333,5.99193333333,5.134,6.18233333333,9.58033333333,5.17093333333,6.27466666667,6.13973333333,9.05146666667
262.88,6.18793333333,7.38293333333,6.33193333334,5.59146666667,6.4862,9.88239999999,5.5366,6.53286666667,6.5146,9.43393333333
263.25,6.38413333333,7.57746666667,6.68693333333,5.83893333333,6.57686666667,10.0403333333,5.73126666667,6.61726666667,6.62866666667,9.60519999999
263.63,6.56833333333,7.76306666667,6.8338,6.15773333333,6.6938,10.2926,5.98813333333,6.77226666667,6.89766666667,9.71486666666
264.00,6.48106666667,7.68193333333,6.80966666667,6.033,6.66933333333,10.2928666667,5.84233333333,6.67993333334,6.72746666667,9.74153333334
264.37,6.2002,7.64073333333,6.62813333333,5.95193333333,6.53966666667,10.1269333333,5.7588,6.57833333333,6.71066666667,9.64393333333
264.75,6.25446666667,7.65353333333,6.71993333333,5.95733333333,6.5938,10.1794666667,5.7724,6.6808,6.73386666667,9.68039999999
265.12,6.20513333333,7.5446,6.6414,5.8138,6.5324,9.84906666667,5.65993333333,6.622,6.5184,9.5526
265.49,5.87833333333,7.17926666667,6.28066666667,5.3714,6.26706666667,9.33993333333,5.1812,6.27806666666,5.884,9.11113333333
265.87,5.70393333333,7.07153333333,6.03653333333,5.0738,5.9748,8.95666666667,5.0254,6.1652,5.6154,8.87906666667
266.24,5.2668,6.6068,5.57906666666,4.62653333333,5.5712,8.5456,4.5928,5.94326666667,5.1574,8.25653333333
266.61,5.4018,6.55406666667,5.48433333333,4.59933333333,5.58186666666,8.49153333333,4.7094,6.0742,5.1594,8.21393333334
266.98,4.91666666667,5.96333333333,4.95286666667,4.102,5.1486,8.05653333333,4.3196,5.81086666667,4.68213333334,7.73739999999
267.36,4.40526666667,5.4734,4.43806666667,3.67313333333,4.711,7.68786666667,3.86626666667,5.4266,4.39586666667,7.34893333333
267.73,4.47953333333,5.57886666667,4.56853333333,3.72986666667,4.7218,7.75213333333,3.85333333333,5.42346666667,4.40186666667,7.44833333333
268.10,4.84673333333,5.84833333333,4.782,3.986,4.94746666667,8.07293333333,4.16273333333,5.71433333333,4.67253333333,7.67933333334
268.48,5.13733333333,6.10206666667,5.05626666667,4.06526666667,5.05646666667,8.32073333333,4.47873333333,5.8506,4.81353333333,7.86133333333
268.85,5.06613333333,6.0768,5.05093333334,4.0164,4.93393333333,8.3474,4.4308,5.81666666667,4.88833333333,7.8268
269.22,4.9582,5.918,5.048,3.89193333333,4.8006,8.2726,4.29506666667,5.66433333333,4.85613333333,7.78206666667
269.59,5.17033333333,6.20553333333,5.3044,4.35293333334,5.00686666667,8.67233333334,4.56246666667,5.8514,5.16186666667,8.1044
269.97,4.9078,5.817,5.04593333333,4.07253333333,4.679,8.40920000001,4.283,5.46446666667,4.85,7.75126666667
270.34,5.13733333333,6.11106666667,5.27673333333,4.34746666667,4.87866666667,8.63846666666,4.5172,5.54946666666,5.02026666667,7.92726666666
270.71,5.0506,6.1142,5.33766666667,4.2818,4.866,8.62873333334,4.35866666667,5.42813333333,4.97,7.91506666667
271.09,5.2,6.2876,5.49133333333,4.37153333333,4.95426666667,8.72753333334,4.44006666667,5.46293333333,5.04946666666,8.02093333333
271.46,5.17906666667,6.22066666667,5.33833333333,4.23546666667,4.89226666667,8.61319999999,4.38893333333,5.34546666667,4.89773333333,7.92666666667
271.83,5.05386666667,6.10726666667,5.1606,4.0674,4.83126666667,8.52026666666,4.25746666667,5.19506666667,4.77146666667,7.80353333333
272.20,4.88566666667,5.89946666666,4.95313333333,3.8826,4.65166666667,8.36793333333,4.01386666667,4.97073333333,4.61646666667,7.6218
272.58,4.86966666667,5.71033333333,4.8572,3.80973333333,4.66453333333,8.32880000001,3.88153333333,4.92386666667,4.5752,7.5704
272.95,4.94166666667,5.67906666667,4.83113333333,3.81086666667,4.68466666667,8.3208,3.8574,4.88646666667,4.56186666667,7.53
273.32,5.0842,5.80526666667,4.88353333333,3.94986666667,4.77993333333,8.50506666666,4.038,5.0498,4.7868,7.5694
273.69,4.91966666667,5.552,4.72406666667,3.6216,4.53526666666,8.2634,3.95006666667,4.91253333333,4.572,7.4006
274.06,4.83253333333,5.48946666667,4.68133333333,3.6414,4.54773333333,8.24613333333,3.89073333333,4.8452,4.546,7.39853333333
274.44,4.7198,5.2936,4.46933333333,3.45593333333,4.35306666667,8.04486666667,3.712,4.71433333333,4.35293333333,7.38573333333
274.81,4.7218,5.2886,4.47173333333,3.52826666667,4.3264,8.00193333333,3.81906666667,4.72173333333,4.35053333333,7.37526666667
275.18,4.493,4.98846666667,4.2824,3.28746666667,4.03173333333,7.72673333333,3.6224,4.37793333333,4.13893333333,7.0914
275.55,4.75186666667,5.2738,4.64393333333,3.655,4.32213333333,8.08906666668,3.88666666667,4.693,4.50073333333,7.3376
275.93,4.8796,5.3312,4.81326666667,3.765,4.32326666667,8.0802,3.974,4.79113333333,4.66473333333,7.4296
276.30,4.88,5.37026666667,4.86166666667,3.7846,4.2892,8.03693333333,4.06153333333,4.76093333333,4.7548,7.37213333333
276.67,4.92673333333,5.49153333333,4.95386666667,3.8866,4.3226,8.06606666667,4.06526666667,4.827,4.80446666667,7.33113333333
277.04,4.85726666667,5.5378,4.98373333333,3.97473333333,4.31813333333,7.941,4.0526,4.93733333333,4.82986666667,7.36593333333
277.41,4.8744,5.635,5.11813333333,4.07993333333,4.4064,7.96313333333,4.05886666667,5.04813333333,4.7896,7.49486666667
277.79,4.9444,5.58146666667,5.07553333333,4.10453333334,4.53606666667,7.91086666667,3.8866,5.07126666667,4.77726666667,7.36906666667
278.16,5.44373333333,6.02566666667,5.4544,4.4134,4.87033333333,8.31486666667,4.2378,5.5368,5.22586666666,7.7436
278.53,5.78666666666,6.36293333333,5.89153333333,4.69513333333,5.18126666667,8.6906,4.57366666667,5.91226666667,5.69226666667,8.05573333334
278.90,6.09513333334,6.55653333333,6.091,4.869,5.3678,8.94646666666,4.8108,6.147,5.94973333333,8.34993333334
279.27,6.2682,6.6276,6.05326666667,4.93726666667,5.64406666667,9.00373333333,4.83393333333,6.21833333333,6.05326666667,8.50986666667
279.64,6.33666666667,6.71966666667,6.0026,5.04126666667,5.72353333333,8.86639999999,4.8334,6.13706666667,6.07386666667,8.5528
280.02,6.3994,6.84753333333,5.96766666667,5.18026666667,5.81906666667,8.94046666666,4.85893333333,6.22473333334,6.04806666667,8.70533333333
280.39,6.2114,6.65886666667,5.7504,5.06833333333,5.74846666667,8.73373333333,4.65806666667,6.06886666667,5.83813333333,8.59526666667
280.76,5.905,6.39373333333,5.46046666667,4.90893333334,5.57873333333,8.51226666667,4.4718,5.9166,5.63226666667,8.4246
281.13,5.7716,6.25993333334,5.36313333333,4.7576,5.55433333333,8.51799999999,4.38433333333,5.831,5.50786666667,8.35673333333
281.50,5.40253333334,5.84626666667,5.09493333333,4.41653333333,5.27866666666,8.22546666666,4.06186666667,5.4988,5.14233333333,8.0346
281.87,5.23633333333,5.71913333333,5.01373333333,4.26926666667,5.04233333333,8.15926666667,4.00386666667,5.3182,5.04226666667,7.97393333333
282.25,4.78173333333,5.26426666667,4.5752,3.87233333333,4.65846666667,7.8242,3.63966666667,4.8928,4.62906666667,7.64213333333
282.62,4.52573333333,5.05173333333,4.2886,3.674,4.50533333333,7.6722,3.551,4.70846666667,4.41486666667,7.4894
282.99,4.16093333333,4.80433333333,3.95026666667,3.34166666667,4.21406666667,7.34833333333,3.24866666667,4.4428,4.1376,7.12766666667
283.36,4.02686666667,4.7692,3.92693333333,3.28426666667,4.12353333333,7.30446666667,3.2182,4.45346666667,4.059,6.97106666667
283.73,4.03973333333,4.77026666667,3.9928,3.27613333333,4.129,7.37853333333,3.28253333333,4.5576,4.06633333333,6.9812
284.10,4.19173333333,4.882,4.15853333333,3.41386666666,4.26706666667,7.56786666667,3.48466666667,4.69213333333,4.234,7.03
284.47,4.3914,5.03733333333,4.39866666667,3.52333333333,4.42053333333,7.79486666667,3.6898,4.90286666667,4.41193333333,7.22926666667
284.85,4.51413333333,5.14013333333,4.54826666667,3.53713333333,4.45006666666,7.81246666667,3.7684,4.92866666667,4.52253333333,7.361
285.22,4.5418,5.2594,4.635,3.56413333333,4.39166666666,7.86813333333,3.84786666667,4.94926666667,4.59313333333,7.34813333333
285.59,4.7328,5.57333333333,4.77906666667,3.73046666666,4.537,8.02253333333,4.0106,5.1366,4.8988,7.50313333333
285.96,4.8482,5.7938,4.99733333333,3.82353333333,4.66286666667,8.17746666667,4.15393333334,5.3358,5.06586666667,7.61086666667
286.33,5.07966666667,6.0652,5.257,4.03433333333,4.9024,8.4192,4.37833333333,5.6038,5.39033333333,7.79626666666
286.70,4.95506666667,5.99826666667,5.13993333333,3.95193333333,4.76513333333,8.28373333333,4.24413333333,5.4814,5.30073333333,7.60746666666
287.07,5.02086666667,5.96993333333,5.23286666667,3.96953333333,4.77526666667,8.31926666667,4.21806666667,5.49993333333,5.28126666667,7.63333333333
287.44,5.0572,5.99553333333,5.26766666667,3.96326666667,4.75053333333,8.3842,4.278,5.4986,5.3596,7.73626666667
287.82,4.8096,5.77573333333,5.03493333333,3.6716,4.52853333333,8.15113333334,3.9924,5.2068,5.18766666667,7.48126666667
288.19,4.5744,5.55293333333,4.80466666667,3.44966666666,4.32633333333,7.8176,3.7406,4.96166666667,5.0348,7.24973333334
288.56,4.37333333333,5.40973333333,4.65926666667,3.34106666667,4.2268,7.55513333333,3.53766666667,4.8196,4.91593333333,7.13673333333
288.93,4.4934,5.6046,4.84693333333,3.5312,4.41573333333,7.76266666667,3.69886666667,5.01453333333,5.13693333333,7.199
289.30,4.53486666667,5.61133333333,4.90066666667,3.56853333333,4.52906666667,7.7432,3.74106666667,5.07306666667,5.27646666667,7.22893333333
289.67,4.52253333333,5.56306666667,4.87786666666,3.5232,4.5284,7.72306666667,3.7132,5.03926666666,5.2076,7.1834
290.04,4.44673333333,5.45346666667,4.8174,3.4878,4.51866666667,7.597,3.6586,4.99966666667,5.23213333333,7.12613333333
290.41,4.3854,5.36473333333,4.8376,3.43626666667,4.43146666667,7.55093333333,3.6696,5.04346666667,5.23786666667,7.09433333333
290.78,4.71053333333,5.56526666667,5.1502,3.65693333333,4.67126666667,7.7492,3.9022,5.28086666667,5.5682,7.37473333333
291.15,4.8702,5.79466666667,5.3402,3.83406666667,4.91226666667,7.861,4.11113333333,5.44906666667,5.87426666667,7.543
291.52,5.07473333333,6.02646666667,5.61853333333,4.0658,5.1622,7.95473333333,4.23973333333,5.72373333333,6.16966666667,7.74113333333
291.89,5.21093333333,6.23486666667,5.84306666667,4.28886666667,5.3746,8.10453333333,4.39926666667,6.02713333333,6.40006666667,7.9366
292.26,5.4172,6.52493333333,6.1516,4.50813333333,5.61426666667,8.42086666667,4.60813333333,6.3354,6.76226666667,8.18026666667
292.64,5.60493333333,6.74546666667,6.37393333333,4.69326666667,5.7232,8.6492,4.84953333333,6.52413333333,7.1368,8.27293333333
293.01,5.4646,6.67893333333,6.31153333333,4.59453333333,5.65986666667,8.54973333333,4.7422,6.45,7.1816,8.21766666667
293.38,5.3008,6.61393333333,6.2124,4.46053333333,5.57686666667,8.45573333333,4.61253333333,6.31626666667,7.12233333333,8.14873333334
293.75,5.28066666667,6.5912,6.2006,4.49166666667,5.58986666667,8.4232,4.61006666667,6.3222,7.24506666667,8.14166666666
294.12,5.34706666667,6.7398,6.22066666666,4.4932,5.589,8.47646666667,4.6286,6.3592,7.32266666667,8.17339999999
294.49,5.34373333333,6.74126666666,6.24166666667,4.45786666667,5.62866666667,8.3414,4.52213333333,6.2566,7.457,8.16113333333
294.86,5.2308,6.65646666667,6.1842,4.434,5.56266666667,8.18573333333,4.4138,6.17993333333,7.43773333333,8.0006
295.23,5.10733333333,6.51606666667,6.08946666667,4.3478,5.4236,8.0808,4.25526666667,6.048,7.3862,7.87933333333
295.60,5.028,6.40673333333,5.94493333333,4.276,5.29046666667,8.00446666667,4.23,5.92126666667,7.31706666666,7.7606
295.97,5.05326666667,6.40193333333,5.8512,4.19613333333,5.25866666667,7.90693333333,4.22366666667,5.83853333333,7.30693333333,7.6964
296.34,5.02873333333,6.38253333333,5.84113333333,4.15113333333,5.2366,7.83073333333,4.20066666667,5.79506666667,7.32913333333,7.65913333333
296.71,4.99566666667,6.3854,5.80773333333,4.05633333333,5.2034,7.76246666667,4.11446666667,5.80653333333,7.29926666667,7.63173333333
297.08,5.0002,6.381,5.7916,4.01353333333,5.19913333333,7.70373333333,4.0476,5.76786666667,7.31426666667,7.6146
297.45,5.1578,6.4946,5.87346666667,4.15753333333,5.28273333333,7.77513333333,4.10466666667,5.8948,7.4678,7.6568
297.82,5.1262,6.4706,5.91606666667,4.10646666667,5.22993333333,7.7034,4.0794,5.8464,7.48933333333,7.65493333333
298.19,5.12306666667,6.4764,5.9498,4.18553333333,5.3304,7.7526,4.07793333333,5.84673333333,7.60773333333,7.7142
298.56,5.14953333333,6.50993333333,5.92006666667,4.17546666667,5.34506666667,7.7358,4.1,5.84913333333,7.6064,7.73566666667
298.93,5.1932,6.63160000001,5.98346666667,4.16153333333,5.41466666667,7.872,4.2244,5.9124,7.73206666667,7.822
299.30,5.26586666667,6.81466666667,6.06173333333,4.26713333333,5.4996,7.9818,4.39346666667,6.07106666667,7.9064,7.93513333333
299.67,5.347,6.99533333333,6.20266666667,4.32046666667,5.6326,8.07853333333,4.44613333333,6.21986666667,8.0908,8.00706666667
300.04,5.48526666666,7.13793333333,6.39466666667,4.4112,5.78786666667,8.29513333333,4.63346666667,6.36906666667,8.36273333333,8.15966666667
300.41,5.39986666667,7.05213333334,6.2876,4.31713333333,5.70986666667,8.2316,4.61146666667,6.2612,8.3642,8.07266666666
300.78,5.52233333333,7.24366666667,6.46153333333,4.48586666667,5.92973333333,8.3744,4.86733333333,6.42473333333,8.64506666667,8.17613333333
301.15,5.50126666667,7.16313333333,6.43666666667,4.40473333333,5.8604,8.30586666667,4.9024,6.3988,8.70986666667,8.09826666667
301.52,5.52566666667,7.17479999999,6.4672,4.3502,5.89306666667,8.27266666667,4.95726666667,6.34373333333,8.82806666666,8.06879999999
301.89,5.6868,7.43806666666,6.56966666667,4.48846666667,6.10646666667,8.457,5.13386666667,6.50586666667,9.0752,8.19659999999
302.26,5.64273333333,7.39153333333,6.55386666667,4.4252,6.06153333333,8.3334,5.1574,6.51353333333,9.13353333334,8.04306666667
302.63,5.67206666667,7.51819999999,6.67826666667,4.5364,6.13566666667,8.44353333333,5.2928,6.63926666667,9.36426666666,8.00606666667
303.00,5.29106666667,7.11693333333,6.34373333333,4.2238,5.78193333333,8.07106666667,4.9074,6.34673333333,9.17893333333,7.62533333333
303.37,5.14193333333,6.86633333333,6.20606666667,4.06053333333,5.559,7.78466666667,4.6538,6.19153333333,9.14873333334,7.3692
303.74,5.03066666667,6.73973333333,6.09406666667,3.9734,5.3836,7.6698,4.55333333333,6.0588,9.19446666668,7.23333333333
304.10,4.82613333333,6.61393333334,5.94466666667,3.8934,5.23473333333,7.43973333333,4.35606666667,5.9682,9.09860000001,7.10153333334
304.47,4.826,6.6284,5.9634,3.89453333333,5.2616,7.36693333333,4.2816,6.01626666667,9.12533333334,7.07426666667
304.84,4.54193333333,6.31646666667,5.69186666667,3.62926666667,4.96186666667,7.13566666666,3.94106666667,5.70813333333,8.89233333333,6.83866666667
305.21,4.51233333333,6.44833333334,5.7084,3.6996,4.99073333334,7.19113333333,3.89106666667,5.73366666667,8.88346666667,6.87466666667
305.58,4.1648,6.2494,5.44033333334,3.48086666667,4.7876,6.90053333333,3.59706666667,5.4552,8.65746666667,6.61
305.95,4.04966666667,6.0798,5.35286666667,3.43906666667,4.68133333333,6.7828,3.44346666667,5.37373333333,8.64153333334,6.44166666667
306.32,4.202,6.19526666667,5.4082,3.57793333333,4.73926666666,6.8746,3.51213333333,5.4096,8.78566666667,6.54253333333
306.69,4.2508,6.17026666666,5.3882,3.5562,4.7294,6.82273333333,3.457,5.35373333333,8.8484,6.5452
307.06,4.58566666666,6.6398,5.7898,3.89433333333,5.02713333333,7.12293333333,3.80526666666,5.6514,9.22933333333,6.93873333333
307.43,4.73253333333,6.79679999999,5.95173333333,3.95753333333,5.2456,7.3142,3.94006666667,5.75,9.43580000001,7.13166666667
307.80,4.73693333333,6.78133333333,5.9614,3.90966666667,5.30466666667,7.32193333333,3.89826666667,5.76933333333,9.51833333333,7.12106666667
308.17,4.794,6.83859999999,5.9888,3.9384,5.34313333333,7.41853333333,3.98053333333,5.761,9.73866666667,7.17393333333
308.54,4.9228,6.97693333333,6.12193333333,3.99993333333,5.45673333333,7.5488,4.06913333333,5.87133333333,9.94046666668,7.24813333333
308.90,5.15166666667,7.20526666667,6.33986666667,4.17646666667,5.61686666667,7.69273333333,4.2602,6.05613333333,10.2328666667,7.3922
309.27,5.37746666667,7.3056,6.50733333333,4.34493333333,5.78586666667,7.82953333333,4.42206666667,6.21633333333,10.4789333333,7.55493333333
309.64,5.55946666666,7.42413333333,6.68126666667,4.45986666667,5.84946666667,7.95286666667,4.58886666667,6.4072,10.6843333333,7.73226666667
310.01,5.4626,7.34966666667,6.63353333333,4.33886666667,5.72373333333,7.82813333333,4.5292,6.3098,10.7148,7.665
