wavelength,Back_OrcAbem,Belly_OrcAbem,Breast_OrcAbem,Crissum_OrcAbem,Crown_OrcAbem,DorTail_OrcAbem,Patch10_OrcAbem,Patch11_OrcAbem,Rump_OrcAbem,Throat_OrcAbem,WingTip_OrcAbem
243.42,6.69533333333,8.26229365078,11.0501111111,5.18922222222,9.19816666668,12.1286666667,7.97722222222,4.35477777778,5.88122222222,7.38711111111,13.3293333333
243.80,6.26111111111,8.35688095238,10.6538888889,5.70455555556,9.46138888888,11.7273333333,7.75200000001,4.45233333333,5.76411111111,6.46,13.7348888889
244.17,5.85722222222,7.78092857142,10.6053333333,5.48744444445,9.67116666668,10.4105555556,7.18033333334,4.82588888889,5.25388888889,5.46811111111,13.3294444444
244.55,5.95355555556,8.55665079367,11.4903333333,6.27611111111,9.78400000001,10.9973333334,7.28111111109,4.91088888889,5.878,5.74522222222,13.1587777778
244.92,5.90633333333,8.59830952381,11.8861111111,6.71833333333,9.65288888888,11.7202222222,8.15811111111,4.87255555556,6.55222222222,5.79555555555,14.3595555556
245.30,4.24288888889,6.73165079364,10.3113333333,5.25122222222,7.93766666667,10.0157777778,6.60766666667,3.13011111111,4.66,4.20788888889,13.0237777778
245.67,4.42855555556,6.52373015873,9.87277777778,6.07944444445,8.19055555556,9.74622222223,6.79388888888,3.85722222222,5.23822222222,3.96833333333,13.127
246.05,3.18322222222,5.62943650794,8.42355555556,5.22533333333,7.17722222222,8.90388888889,5.61566666666,2.68777777778,4.12911111111,3.27333333333,12.0418888889
246.42,1.625,4.23214285714,6.77777777778,3.66666666667,5.45138888889,7.80555555556,4.72222222222,1.68055555556,3.41666666667,1.63888888889,10.4444444444
246.79,2.24244444445,4.71142857143,7.00433333333,3.918,5.76961111111,8.78055555557,5.08944444444,2.49433333333,4.20755555556,2.24233333334,10.1788888889
247.17,1.12633333333,3.60986507937,5.96477777778,2.94077777778,4.41122222222,7.89755555556,4.38744444444,1.54166666667,3.261,0.94877777778,8.941
247.54,0.452111111112,2.99608730159,4.97322222222,2.80322222222,4.103,6.98533333333,3.94466666667,0.418222222223,2.81455555556,0.192,7.94622222222
247.92,1.04877777778,3.63962698413,5.34266666667,3.43044444444,4.41383333333,7.49477777778,4.79622222222,0.852222222223,3.55077777778,0.950444444446,8.32522222222
248.29,0.350333333332,3.20898412698,4.19266666667,2.74766666667,3.7165,7.45466666667,4.37877777778,-0.45977777778,3.15266666667,0.711444444443,8.19922222222
248.67,0.199888888889,3.11853174603,2.98555555556,2.20866666667,3.18022222222,6.78233333333,4.25155555556,-0.999,2.70855555556,0.421777777777,8.03633333334
249.04,0.671666666668,3.39008730159,2.86877777778,2.72088888889,4.11538888889,7.08111111111,4.44011111111,-0.386888888889,2.84622222222,0.717222222223,8.23077777778
249.42,0.410111111111,3.43679365079,2.37655555556,3.07644444444,4.4155,7.03344444444,4.37911111111,-0.410000000001,3.17277777778,0.832444444447,8.33655555556
249.79,0.129888888889,2.99570634921,1.815,2.243,4.48583333333,6.54766666667,4.12277777778,-1.14111111111,2.645,0.959333333337,7.55877777778
250.17,1.93122222222,4.14313492063,3.68577777778,3.82166666666,5.99755555556,7.61588888888,5.49433333333,0.367000000003,3.35922222222,2.39366666667,8.48633333333
250.54,3.60722222222,5.08053174603,4.73722222222,4.80955555556,7.34444444444,7.70688888889,5.86688888889,1.52122222222,3.868,3.70844444445,9.45966666666
250.92,3.88044444445,4.81973015873,5.11144444444,5.15833333333,7.84633333333,6.76322222222,6.32677777778,1.41822222222,3.33477777778,3.95844444444,9.70866666667
251.29,5.80322222222,6.39146031746,5.75522222222,6.60266666667,9.86405555556,7.67377777778,7.40211111112,2.606,4.94,6.059,11.3668888889
251.66,7.466,7.06857142857,6.69866666667,7.35411111111,10.7274444444,9.33655555557,9.01688888888,3.50133333334,6.33088888889,6.76255555555,12.5181111111
252.04,8.01744444444,6.54476190476,6.59233333333,7.11055555556,11.0138888889,9.31322222221,8.68166666666,3.77377777778,6.07388888889,7.20744444444,12.1961111111
252.41,7.92733333333,6.29634126984,6.39977777778,6.78555555555,10.894,8.94022222223,8.61877777778,3.18388888889,5.83711111111,7.04277777778,11.5131111111
252.79,7.67188888889,4.94532539682,6.87833333333,6.20922222222,10.6753333333,8.52788888889,7.98333333333,3.439,5.86677777778,6.66044444445,10.7843333333
253.16,7.54633333333,4.54915873016,7.11422222222,5.78711111111,9.9381111111,7.48466666666,7.57722222222,3.27166666667,5.87966666666,6.034,10.3241111111
253.54,8.18488888889,4.85667460318,8.444,5.97466666666,10.2957777778,8.29133333335,7.83422222222,4.20655555555,6.34055555556,6.93466666666,10.593
253.91,7.65044444445,4.61794444444,8.59711111111,5.81933333333,9.51277777779,7.58855555556,7.04544444444,3.18122222222,6.06777777778,6.99877777778,10.8317777778
254.28,7.08233333333,4.55732539682,7.57766666667,4.956,9.45638888889,7.32233333335,6.49088888889,2.73377777778,5.78722222222,6.63477777778,10.5516666666
254.66,5.89011111111,4.00679365079,6.59177777778,4.53577777778,8.72066666668,6.67311111111,5.61255555556,2.05588888889,5.41688888889,6.13477777778,9.57755555554
255.03,3.41477777778,1.48077777778,3.65733333333,1.68133333333,5.94555555555,4.29877777778,2.92933333333,-1.56022222222,2.704,3.20666666667,7.05488888889
255.41,1.33033333333,0.451182539683,2.17344444444,-0.112444444447,4.00055555556,2.64188888889,1.36766666667,-3.5601111111,0.299888888887,1.14288888889,4.74044444444
255.78,1.50255555556,1.77938888889,3.02477777778,0.790888888887,5.04138888889,2.35277777778,1.18622222222,-1.99688888888,0.573222222223,2.076,5.57544444445
256.15,0.924222222223,2.0073968254,2.61566666667,0.944,4.30666666666,2.61555555556,0.94411111111,-2.4581111111,0.609666666667,1.47477777778,5.68333333333
256.53,2.05133333333,2.96431746032,4.10255555556,2.75433333333,5.16616666666,3.95066666667,2.849,0.057,2.65922222222,2.564,7.65444444444
256.90,1.98211111111,4.41372222222,4.40066666667,3.78255555556,5.49188888888,5.20088888888,3.63711111111,0.636333333337,3.01866666667,2.30944444444,8.69244444447
257.28,0.333222222222,3.60761111111,3.53155555555,3.23166666667,4.64772222223,5.01433333333,3.03188888889,0.283222222223,2.48211111111,1.88244444445,7.57955555556
257.65,1.13722222222,4.77122222222,3.47044444445,4.09722222222,5.04522222222,5.97855555555,4.31611111111,1.56022222222,3.33911111111,2.59533333333,8.53011111111
258.02,1.74366666667,4.76620634921,3.18177777778,4.41644444444,4.94466666667,6.6691111111,4.862,2.34177777778,3.39822222222,2.35455555555,8.17122222222
258.40,2.25944444445,4.69173015873,3.427,4.999,4.90611111111,7.26911111112,5.35911111111,2.78333333333,4.01655555556,2.55411111111,8.75344444445
258.77,3.53844444444,5.40973015873,4.28244444444,5.87522222222,5.46983333333,8.65988888888,6.55233333334,3.38588888889,4.94066666667,3.25222222222,9.48966666667
259.15,4.441,6.15777777778,5.34255555555,6.84555555555,6.36116666667,9.59188888889,7.296,4.78344444445,6.21911111111,4.30755555556,10.2931111111
259.52,5.11188888889,6.52863492063,5.999,7.15677777778,6.70972222222,10.1113333333,7.67544444445,5.39011111111,7.20188888889,4.90922222222,10.7651111111
259.89,4.72588888889,5.93564285714,5.727,6.70022222222,6.10172222222,9.52888888889,7.31622222222,4.85188888889,6.87522222222,4.621,10.306
260.27,4.90444444444,5.76641269841,5.92866666667,6.44411111111,6.0135,9.31355555557,7.31922222222,4.98577777778,6.57988888889,4.36855555555,10.2835555555
260.64,4.13722222222,4.96874603174,5.25722222222,5.67966666667,5.22705555556,8.56977777778,6.444,4.22444444444,5.61277777778,3.42655555555,9.07944444444
261.01,3.86155555555,4.27998412698,4.66633333333,5.23433333333,4.49038888889,7.94622222222,5.86333333333,3.78722222222,5.13955555555,3.19877777778,8.56155555555
261.39,4.21811111111,4.0095,4.41722222222,4.78055555556,4.21816666667,7.901,5.65166666667,3.73111111111,4.95888888889,3.12755555556,8.55277777778
261.76,4.02611111111,3.76304761905,4.46722222222,4.09033333333,3.87316666667,7.61144444444,5.29944444444,3.20833333334,4.60244444444,3.01611111111,8.07377777778
262.13,4.54066666667,4.2445,5.18522222222,4.59255555555,4.55933333333,8.05911111111,5.61477777778,3.78522222222,5.16288888889,3.42977777778,8.43711111111
262.51,4.91055555555,4.40838095238,5.999,4.81366666667,4.76533333333,8.14377777777,5.91855555556,3.90277777778,5.43455555556,3.72511111111,8.36133333333
262.88,4.77955555556,4.37706349206,5.84644444444,4.418,4.73116666666,7.79555555556,5.732,3.97711111111,5.34388888889,3.69477777778,8.08633333333
263.25,5.07988888889,4.47245238095,5.95277777778,4.22688888889,4.73683333333,7.78677777779,5.65833333333,3.52066666667,4.923,3.78555555556,7.88444444444
263.63,4.25355555556,3.32042063492,5.46888888889,3.52644444444,4.286,6.85766666668,5.01311111111,2.897,3.53733333333,2.84288888889,6.77077777778
264.00,4.44911111111,3.65470634921,6.04811111111,3.53388888889,4.61127777778,7.51944444444,5.51488888889,3.07044444445,3.30211111111,3.31344444444,6.19855555556
264.37,3.473,3.4159047619,5.65711111111,3.52066666666,4.86938888889,7.662,5.20344444445,2.31544444445,3.52077777778,3.79533333333,5.94344444444
264.75,5.21955555555,5.43017460318,7.36444444445,5.44355555556,6.68677777778,9.3788888889,7.03411111111,3.69988888889,5.42011111111,6.55122222222,8.07100000001
265.12,6.04488888889,6.54409523809,8.19788888889,6.17155555556,7.81827777778,10.6388888889,8.39377777778,4.24877777778,6.74722222222,7.61088888889,9.25733333332
265.49,4.96844444445,6.40400793651,7.89311111111,6.14288888889,7.385,10.2754444445,8.22033333333,4.29088888889,6.583,7.21544444444,9.0671111111
265.87,4.66277777778,5.66576984127,6.97766666667,5.90822222222,6.83422222222,9.76633333333,8.06877777778,4.28788888889,6.82333333333,6.43744444444,8.71899999999
266.24,4.37355555555,5.14108730159,6.45811111111,5.58788888889,5.95316666667,9.34888888888,8.07011111111,3.68577777778,6.55488888889,6.23255555556,8.60733333332
266.61,4.43188888889,5.28642857143,6.48222222222,5.64366666667,5.73172222222,9.42333333332,8.10811111111,3.74866666667,6.72044444444,6.13022222222,8.77088888888
266.98,3.961,5.16454761905,6.16511111111,5.28133333334,5.46933333333,9.37433333332,7.95266666667,3.87966666667,6.34777777778,5.55555555556,9.06977777777
267.36,3.523,4.82925396825,5.36955555555,5.03855555556,4.853,9.05333333333,7.42744444444,3.794,6.34366666667,5.15888888889,9.23400000001
267.73,4.29666666667,5.51884920635,5.61888888889,5.745,5.05977777778,9.61399999999,7.90311111111,4.53977777778,6.97966666667,5.60888888889,10.1486666667
268.10,3.38844444444,4.28482539683,4.29588888889,4.84611111111,3.97244444445,8.73644444443,6.748,3.66833333334,6.26511111111,4.24766666667,9.67277777777
268.48,3.68777777778,4.52243650794,4.20133333333,4.96144444444,3.63566666667,8.64933333334,6.929,3.83055555555,6.27311111111,3.93488888889,9.65677777779
268.85,2.85122222222,3.54661111111,3.372,3.63722222222,2.49594444445,7.83366666665,6.23277777778,3.42888888889,5.36144444444,2.33011111111,8.64811111111
269.22,3.37611111111,4.56753968254,4.38677777778,4.13655555555,3.03283333333,8.28222222222,6.71477777778,4.55388888889,6.10277777778,2.72666666667,9.15422222222
269.59,5.37633333333,6.29735714286,6.24566666667,6.00355555555,5.13427777778,9.94633333332,8.638,6.06633333333,7.90333333333,4.18455555556,10.6721111111
269.97,5.57722222222,6.93392857143,6.59911111111,6.69422222222,5.27411111111,10.0893333333,8.75555555555,6.00155555555,7.70777777778,4.35611111111,11.2325555555
270.34,6.27133333333,7.46304761905,7.24255555555,6.92733333333,5.86227777778,10.9153333333,9.13433333332,6.70577777778,8.30777777778,4.70344444445,11.9463333334
270.71,6.09266666667,7.47065079365,6.72422222222,6.52733333333,5.80138888889,10.4796666667,8.979,6.50266666667,8.17544444444,4.61655555555,11.6771111111
271.09,6.06055555556,6.88246031746,6.463,6.44733333333,5.58322222222,10.1087777778,8.56222222221,5.96577777778,7.96233333333,4.31655555556,11.2293333333
271.46,6.92477777778,7.6673968254,7.51011111111,7.14988888889,6.55338888889,10.766,9.58066666668,7.00744444445,8.83033333334,5.22922222222,11.7564444444
271.83,7.19611111111,7.75934920635,7.69888888889,7.247,6.90444444444,10.8923333333,9.95911111111,7.23966666667,8.99666666667,5.62111111111,11.7817777778
272.20,7.76022222222,8.17430952381,8.03511111111,7.44266666667,7.30855555556,11.3721111111,10.342,7.83766666667,9.34033333334,6.22222222222,12.1551111111
272.58,8.11477777778,8.30253174603,8.32111111111,7.67399999999,7.52233333333,11.4828888889,10.5322222222,7.94955555555,9.22355555557,6.76466666667,12.4611111111
272.95,9.27855555555,9.28493650794,9.52255555554,8.87111111112,8.89166666667,12.7401111111,11.6607777778,8.89855555556,10.2625555555,7.89377777778,13.5817777778
273.32,9.29311111112,9.02092857143,9.17755555556,8.71666666668,8.76738888889,12.7797777778,11.715,8.68255555555,9.7748888889,7.79411111111,13.3902222222
273.69,8.89444444443,8.42353174603,8.58544444445,7.90611111111,7.60416666667,11.9827777778,10.9053333333,7.87866666667,9.24422222222,7.32955555556,12.71
274.06,8.91000000001,7.70313492063,8.30033333333,7.36766666667,7.50083333333,11.6508888889,10.6342222222,7.60588888889,8.805,7.08033333333,12.1836666667
274.44,8.63111111112,7.73496825397,7.90111111111,7.30588888889,7.34461111111,11.2103333333,10.5442222222,7.46877777778,8.39722222222,7.00122222222,11.6565555556
274.81,8.40611111111,7.57928571428,7.91033333333,7.26877777778,7.27611111111,11.3006666667,10.3383333333,7.48777777778,8.26788888889,7.15233333333,11.6651111111
275.18,8.17377777779,7.73193650794,8.21833333333,7.15766666667,7.2355,11.1851111111,10.5547777778,7.447,7.90677777778,7.63977777778,11.3408888889
275.55,7.18588888889,6.70327777778,7.39211111111,6.35366666667,6.17783333333,10.5003333333,9.46944444444,6.58244444444,6.77355555556,6.95677777778,10.5306666667
275.93,6.66522222222,6.3411984127,7.09488888889,5.78977777778,5.37961111111,9.89988888889,8.98566666666,6.23522222222,6.18833333333,6.64933333334,10.1812222222
276.30,7.34366666667,7.66103968254,8.25955555555,6.84977777778,6.38005555556,10.7207777778,10.0996666667,6.85766666667,7.11288888889,7.43933333333,11.4058888889
276.67,7.40744444444,8.1245,8.45622222222,6.97166666666,6.26155555556,11.1675555556,10.6674444444,7.19755555556,7.56077777778,7.37522222222,11.4741111111
277.04,5.14422222222,6.13563492063,6.05,4.86177777778,3.93083333333,8.82588888889,8.50166666667,5.06933333333,5.50166666667,5.46833333333,9.44888888889
277.41,4.44444444444,5.43145238095,5.263,4.81188888889,3.28338888889,7.86122222222,7.68566666668,4.42788888889,5.26333333333,5.00411111111,8.91388888889
277.79,4.67488888889,5.58596825397,5.42633333333,5.12566666667,3.83172222222,8.323,8.17255555554,4.45788888889,5.44288888889,5.10044444444,9.27466666667
278.16,4.90455555556,6.3738015873,6.03866666667,5.82855555556,4.19927777778,9.13755555556,8.93588888888,4.87955555555,5.93777777778,5.63511111111,9.80077777777
278.53,4.95133333333,5.80796031746,5.97677777778,5.55966666667,4.15122222222,9.44400000001,8.96077777778,5.00122222222,5.96811111111,5.37633333333,10.1276666667
278.90,5.68711111111,6.03145238095,6.13922222222,6.31988888889,4.45416666667,10.1002222222,9.4921111111,5.19366666667,6.18,5.40755555556,10.2645555556
279.27,5.857,6.15953968254,6.08511111111,6.49233333333,4.60661111111,10.5735555555,9.4248888889,5.246,6.74477777778,5.46577777778,10.6305555556
279.64,5.84244444444,6.06074603174,5.83433333333,6.22222222222,4.31516666667,10.0766666667,9.27666666667,4.87266666666,6.73111111111,5.099,10.4403333333
280.02,6.673,6.85195238095,6.46955555555,7.19644444445,5.56738888889,11.0095555556,9.95466666667,5.50866666667,8.07144444445,5.70388888889,11.0876666667
280.39,5.06866666667,4.72404761905,4.24044444444,5.55933333333,3.65761111111,9.125,8.18955555554,3.94144444445,6.15744444444,4.00277777778,9.24777777778
280.76,4.60766666667,3.87166666667,3.36888888889,4.83433333333,3.27438888889,8.36933333333,7.19844444444,3.53511111111,5.41577777778,3.65588888889,8.70922222222
281.13,5.83355555556,5.00227777778,4.512,5.79733333333,4.23072222222,9.37133333333,8.18688888889,4.70011111111,6.38933333333,4.73611111111,9.5588888889
281.50,6.52444444444,5.6174047619,5.235,6.02255555556,4.78183333334,10.0237777778,8.741,5.33255555556,6.80333333333,5.03266666667,9.75877777777
281.87,6.15844444444,5.5106031746,4.78777777778,5.82788888889,4.574,9.82977777777,8.25277777777,5.18722222222,6.35822222222,5.04255555556,9.42322222222
282.25,6.02088888889,5.5048968254,4.77544444444,5.79333333333,4.608,9.58422222222,7.78911111111,5.27088888889,6.41633333333,4.96966666667,9.35633333335
282.62,6.188,5.80573015873,4.92311111111,5.91422222222,4.62316666666,9.455,7.66822222222,4.96877777778,6.501,5.09911111111,9.30488888889
282.99,5.66088888889,5.15746825397,4.37655555556,4.73455555556,3.81772222222,8.58744444445,7.09222222222,4.153,5.96133333333,4.28733333333,8.65744444445
283.36,5.63,4.90020634921,3.826,4.68455555556,3.38755555555,8.20577777778,7.07977777778,3.88822222222,5.66755555556,3.93811111111,8.33655555556
283.73,5.76344444444,4.98269047619,3.87655555556,4.69044444444,3.31288888889,8.36788888889,7.11411111111,3.762,5.81188888889,4.05133333333,8.16888888889
284.10,5.45544444445,4.59034920635,3.60777777778,4.30188888889,2.75138888889,7.96844444444,6.709,3.08988888889,5.24955555556,3.71944444445,8.11577777778
284.47,6.06611111111,5.16256349206,4.30888888889,4.89633333333,3.173,8.61733333333,7.03655555555,3.49266666667,5.821,4.25155555556,8.67433333333
284.85,5.88355555556,4.96601587302,4.13,4.57144444445,2.98038888889,8.51388888889,6.71088888889,2.97211111111,5.63555555556,3.78833333333,8.67388888889
285.22,5.72244444444,4.82979365079,3.96344444444,4.50144444444,2.90677777778,8.43266666667,6.55588888889,2.71077777778,5.70588888889,3.59255555556,8.83077777778
285.59,5.26733333333,4.37951587301,3.48488888889,4.08266666667,2.46983333333,7.96977777778,6.09222222222,2.25311111111,5.34133333333,3.44288888889,8.59911111111
285.96,5.08144444444,4.14040476191,3.077,3.83833333333,2.17288888889,7.62511111111,6.00888888889,2.12355555556,5.40266666667,3.19088888889,8.46922222222
