wavelength,Back_SicLuvm,Belly_SicLuvm,Breast_SicLuvm,Crissum_SicLuvm,Crown_SicLuvm,DorTail_SicLuvm,Patch10_SicLuvm,Rump_SicLuvm,Throat_SicLuvm,WingTip_SicLuvm
610.60,16.0306666667,59.9048,32.2929333333,50.5838,14.9235333333,13.0977,11.9342666667,17.9262666667,51.8553333333,12.6622333333
610.93,16.1061333333,59.8490666667,32.288,50.6254666667,14.9995666667,13.1384666667,11.9851333333,18.0003333333,51.9180666667,12.7050333333
611.27,16.172,59.7558,32.2584,50.6044666667,15.0296666667,13.2038666667,12.0344,18.0156,51.9115333333,12.7965666667
611.60,16.2247333333,59.7381333333,32.2416,50.5574,15.0395333333,13.2187666667,12.0357333333,17.9992,51.9538,12.8489
611.93,16.1784,59.778,32.1884666667,50.5522666667,14.984,13.0998,11.9544666667,17.9292,51.9818,12.7422
612.27,16.1741333333,59.73,32.166,50.4921333334,15.0161,13.1065666667,11.9353333333,17.9167333333,51.9814666667,12.768
612.60,16.2750666667,59.7524,32.3464,50.5516,15.0827333333,13.1992666667,12.0715333333,18.0629333333,52.0144666667,12.8697
612.94,16.2743333333,59.9179333333,32.4313333333,50.7716666666,15.0952666667,13.2016,12.1024666667,18.1350666667,52.1084666667,12.8775333333
613.27,16.3212666667,60.0266,32.5614666667,50.9179333333,15.1564333333,13.2711,12.1904,18.2401333333,52.2026666667,12.9339
613.61,16.3466666667,60.0716666667,32.59,50.8988,15.0746666667,13.2135666667,12.2216,18.2546,52.2696666667,12.8724333333
613.94,16.3770666667,60.3234,32.7668,51.0608666667,15.1135,13.2690666667,12.3057333333,18.4002,52.3886666667,12.9145
614.28,16.3814666667,60.5648,32.8448666667,51.2504666666,15.1572333333,13.2490666667,12.3305333333,18.4524,52.5068666667,12.8895666667
614.61,16.3246,60.6193333333,32.9133333333,51.2165333333,15.1199,13.2524333333,12.3505333333,18.4598666667,52.4808,12.8251
614.94,16.2712666667,60.7980666667,32.9658,51.307,15.0777666666,13.1872333333,12.3050666667,18.4544,52.5612,12.7454
615.28,16.2356666667,60.9195333333,33.0062,51.3993333333,15.0753333333,13.1740333333,12.2756666667,18.495,52.5553333333,12.7048
615.61,16.2821333333,60.7898666667,32.9969333333,51.3174666667,15.1241666667,13.2611666667,12.3505333333,18.5472,52.4522,12.7516333333
615.95,16.318,60.9987333333,33.1562,51.4988666667,15.1148333333,13.2763666667,12.3713333333,18.5796,52.5594666667,12.7200666667
616.28,16.3288666667,61.1114,33.1648666667,51.5599333333,15.2160333333,13.2822666667,12.3763333333,18.5812666667,52.6078666667,12.7464333333
616.61,16.3575333333,61.1105333333,33.2338666667,51.5042666667,15.2702333333,13.2967,12.4246666667,18.5943333333,52.552,12.7152666667
616.95,16.4573333333,61.2370666667,33.3504,51.6110666667,15.4234333333,13.4280666667,12.5174,18.6752666667,52.6307333333,12.8420333333
617.28,16.4768666667,61.2738,33.4238666667,51.6111333333,15.4857,13.5400333333,12.5312,18.7108666667,52.5352666667,12.9348333333
617.62,16.4363333333,61.2406,33.3101333333,51.5296,15.4202,13.4699,12.4534666667,18.6046,52.4632,12.8883333333
617.95,16.5077333333,61.2292,33.3149333333,51.5255333333,15.4662,13.5559666667,12.4867333333,18.6566,52.4636666667,12.9274333333
618.28,16.4637333333,61.2746,33.2502,51.5087333334,15.3766333334,13.4687333333,12.3576,18.5530666667,52.4046,12.8842
618.62,16.5338,61.2526,33.2875333333,51.5342666666,15.3985333333,13.4644333333,12.3736,18.5615333333,52.4187333333,12.8602333333
618.95,16.4824,61.1786666667,33.2740666667,51.483,15.3796666666,13.4615666667,12.3034666667,18.4760666667,52.4148,12.8552
619.28,16.551,61.282,33.3579333333,51.6247333333,15.4533333333,13.5135,12.3288,18.5029333333,52.5449333334,12.943
619.62,16.5498666667,61.2628,33.351,51.5451333333,15.4976,13.5046,12.3547333333,18.5242666667,52.5109333333,12.9543666667
619.95,16.5323333333,61.1622,33.3240666667,51.5018,15.4649333333,13.4867333333,12.3211333333,18.4927333334,52.4420666667,12.9024666667
620.28,16.5435333333,61.2152,33.3012666667,51.4984,15.449,13.4669666667,12.2743333333,18.4831333333,52.5634,12.8703
620.62,16.5207333333,61.265,33.3003333333,51.5190666667,15.3750333333,13.4207666667,12.2818,18.4497333333,52.5994,12.8084333333
620.95,16.601,61.4528666667,33.4018,51.7366666667,15.4717333333,13.4543333333,12.3694,18.5571333333,52.8218666667,12.8473666667
621.28,16.7948666667,61.5637333333,33.6155333333,51.9052,15.6413,13.5659,12.5554666667,18.7209333333,52.9628666667,12.9829333333
621.62,16.8031333334,61.6276,33.683,51.9388,15.6726666667,13.5896666667,12.5686,18.7114,52.9468666667,13.0069333333
621.95,16.9219333334,61.6854666667,33.8269333333,52.0144666667,15.7944333333,13.6843666667,12.7006,18.8375333333,53.116,13.1202
622.28,16.8874666667,61.6101333333,33.8153333333,51.9863333333,15.7798666667,13.6747,12.7102,18.8336666667,53.0574,13.1436
622.62,16.9286666667,61.6903333333,33.8886666667,52.0488,15.7834,13.6496,12.7778,18.8738666667,53.1288666666,13.1303
622.95,16.9678666667,61.7964666667,33.9445333334,52.0829333333,15.8118666667,13.6784666667,12.8170666667,18.9109333333,53.1485333333,13.1774333333
623.28,16.8697333333,61.6468,33.8632,52.0179333333,15.7572333333,13.6008666667,12.6995333333,18.8007333333,52.9897333333,13.1221333333
623.62,16.9138666667,61.8259333333,33.9994,52.1306,15.762,13.6298,12.736,18.8389333333,53.1206,13.198
623.95,16.9410666667,61.8194,34.0787333333,52.1636,15.8252666667,13.7182,12.8226666667,18.8956,53.1042,13.3102
624.28,16.9264666667,61.8132,34.0964,52.0908,15.7893,13.6599666667,12.7055333333,18.8790666667,53.0618,13.2956333333
624.62,16.8514,61.6852666667,34.0514,51.9723333333,15.6863666667,13.6092333333,12.655,18.8035333333,52.9490666667,13.2562333333
624.95,16.658,61.4498666667,33.8771333333,51.7404666667,15.5185666667,13.4820666667,12.4673333333,18.6616,52.8232,13.1163333333
625.28,16.6058666667,61.4532,33.8896,51.7360666667,15.4843333333,13.3883666667,12.4103333333,18.6282666667,52.8914666667,13.0147
625.61,16.6034666667,61.3974,33.8297333333,51.7287333333,15.4991333333,13.4140333333,12.4352,18.6235333333,52.8589333333,12.9875333333
625.95,16.6450666667,61.4413333333,33.8656666667,51.7278666667,15.5681333333,13.5262333333,12.5114666667,18.6708,52.8882,13.0495
626.28,16.6485333333,61.4661333333,33.8864666666,51.7416666667,15.5892666667,13.5897333333,12.5543333333,18.7128,52.9096666667,13.0828666667
626.61,16.6013333333,61.3895333333,33.9173333333,51.7342666667,15.5554333333,13.5804666667,12.5609333333,18.6928666666,52.8484,13.0242
626.94,16.6532,61.5216666667,33.9874,51.7941333333,15.5654333333,13.6085,12.6249333333,18.7549333333,52.9502666667,13.0441666667
627.28,16.5881333333,61.3789333333,33.8848,51.7134666667,15.5296666667,13.5858666667,12.5639333333,18.6908,52.8284666667,12.988
627.61,16.5148,61.3244,33.8149333333,51.6863333333,15.4354333333,13.4957333333,12.5062,18.6292666667,52.8034666667,12.8862333333
627.94,16.5216,61.2576,33.7792666667,51.7048,15.4633,13.5137333333,12.548,18.6322,52.8094666667,12.857
628.27,16.5436666667,61.2833333333,33.7578666667,51.6332666667,15.5008333333,13.5122,12.5821333333,18.6240666667,52.7591333333,12.8512666667
628.61,16.6094666667,61.3915333333,33.798,51.6952,15.5188333333,13.5546666667,12.6142666667,18.608,52.7916666667,12.8826
628.94,16.5686666667,61.2984,33.6954,51.6262,15.4311,13.5391666667,12.5421333333,18.5468,52.758,12.8501666667
629.27,16.4362,61.2627333333,33.6568,51.5858666667,15.3002666667,13.3609333333,12.3824,18.4074,52.6866666667,12.754
629.60,16.4306666667,61.2229333333,33.5905333333,51.5478666667,15.2438666667,13.2485333333,12.3212666667,18.3722666667,52.6963333333,12.7321666667
629.94,16.4798,61.1089333333,33.5677333333,51.4980666667,15.2685,13.2701,12.3351333333,18.4064666667,52.5762,12.7885666667
630.27,16.5334666667,61.2147333333,33.6209333333,51.5452666667,15.3307666667,13.3251,12.3885333333,18.475,52.6803333333,12.8496
630.60,16.6608666667,61.2654,33.6721333333,51.5631333333,15.4275333333,13.4165666667,12.4936,18.5724,52.81,12.9433666667
630.93,16.7559333333,61.3223333333,33.703,51.6292,15.5079666666,13.4655,12.5471333333,18.6326666667,52.9296,12.9872
631.26,16.8074,61.3095333333,33.6925333333,51.5638666667,15.5602666667,13.5269333333,12.5557333333,18.6146666667,52.8978,13.0914
631.60,16.8624666667,61.4199333334,33.7953333333,51.5797333333,15.6101,13.6003666667,12.5752,18.6296,52.9849333333,13.1411333333
631.93,16.9829333333,61.5151333333,34.0065333333,51.7579333333,15.7356333333,13.7574666667,12.6893333333,18.8058666667,53.1958,13.2701333333
632.26,17.0403333333,61.6912666667,34.1588666667,51.9291333333,15.8271333333,13.8265,12.7898,18.9498666667,53.3930666667,13.3348666667
632.59,17.1295333333,61.6759333333,34.2484,51.9229333333,15.9537666667,13.9302666667,12.9510666667,19.0583333333,53.3528,13.4613666667
632.92,17.2204,61.8632,34.3785333333,52.0342666667,16.0619,14.0778,13.0858666667,19.1924,53.4931333333,13.5537666667
633.26,17.2782,61.9294666667,34.5003333333,52.1071333333,16.0941333333,14.1636,13.1521333333,19.2413333333,53.5087333333,13.5232
633.59,17.2844666667,62.0726666667,34.5762666667,52.1169333333,16.0913666667,14.1801666667,13.1103333333,19.2273333333,53.6190666667,13.4961666667
633.92,17.2896666667,62.0558666667,34.5827333333,52.0815333333,16.0783666667,14.1628,13.1246666667,19.2451333333,53.5646,13.5502333333
634.25,17.2212,62.0144,34.5639333333,52.0994666666,16.0501666667,14.1555333333,13.0702666667,19.2414666667,53.5274666667,13.537
634.58,17.2626,62.2475333334,34.7834666667,52.2331333333,16.0053666667,14.1833,13.1265333333,19.3112666667,53.6799333333,13.5912666667
634.91,17.2760666667,62.334,34.8464666667,52.3058,16.0247,14.155,13.1381333333,19.3402,53.7702,13.5379666667
635.25,17.1952,62.3868,34.8171333333,52.3736666667,15.9563666667,14.0172333333,13.0748,19.3209333333,53.7847333333,13.5215333333
635.58,17.1098666667,62.3450666667,34.6883333333,52.3514,15.9031,13.9554,12.9647333333,19.2298,53.6925333333,13.4312
635.91,17.0505333333,62.1087333333,34.5652,52.2001333333,15.8303,13.8826333333,12.8754666667,19.1778666667,53.4959333333,13.3451333333
636.24,17.0399333333,62.2016,34.6644666667,52.2728666667,15.8358333333,13.8827666667,12.8693333333,19.1685333333,53.5198666667,13.3717666667
636.57,17.1159333333,62.1106666667,34.6282666667,52.2487333333,15.8304666667,13.8849,12.8979333333,19.221,53.5046666667,13.4565666667
636.90,17.1869333333,62.1362,34.6554,52.244,15.9541,14.0050666667,12.9938666667,19.3197333333,53.5806,13.623
637.23,17.2706,62.3036666667,34.7536,52.4448,16.0327666667,14.0361,13.0875333333,19.4356666667,53.7211333333,13.6895333333
637.56,17.1304,62.1742,34.5931333333,52.2984,15.8751,13.9125,12.8958666667,19.2490666667,53.6425333333,13.5212666667
637.90,17.1079333333,62.1816666667,34.6452666667,52.3128,15.8924,13.9124666667,12.9038666667,19.216,53.6246,13.5287
638.23,16.9788,62.1051333333,34.459,52.1810666667,15.8293666667,13.8391,12.7936666667,19.0878,53.5086,13.3825333333
638.56,17.0446,62.2589333334,34.5901333333,52.3286666667,15.9486666667,13.9272666667,12.8512,19.1637333333,53.6649333333,13.4734333333
638.89,17.155,62.2151333333,34.5887333333,52.3604666667,16.0511,14.0756333333,12.9681333333,19.2970666667,53.6298,13.5639333333
639.22,17.2346666667,62.3616666667,34.6752666667,52.444,16.1228,14.1177666667,13.0122,19.3679333333,53.8008,13.7144666667
639.55,17.2144,62.3331333333,34.6804666667,52.3443333333,16.1609333333,14.1711666667,13.0757333333,19.3546666667,53.7555333333,13.7575666667
639.88,17.4094666667,62.4254,34.8408666667,52.3959333333,16.2979333333,14.2618666667,13.2435333333,19.5422666667,53.8314666667,13.8488333333
640.21,17.3244666667,62.4217333333,34.7972,52.3977333333,16.2503,14.1947333333,13.1548666667,19.4752666667,53.8312666667,13.7397
640.54,17.1379333333,62.4383333333,34.6813333333,52.3292666666,16.0266666667,13.9782666667,12.9686666667,19.3081333333,53.7262,13.5916666667
640.87,17.1364,62.3080666667,34.6559333333,52.2516,15.9724333333,13.9587,12.9854,19.2362,53.6889333333,13.5513666667
641.20,17.2162,62.4034666667,34.7790666667,52.3976,16.0522333334,14.0167,13.0581333333,19.3758666667,53.8236666667,13.5699666667
641.53,17.2898,62.4506,34.9174666667,52.4379333333,16.1126,14.0887333333,13.1132,19.4298,53.9274,13.6741
641.87,17.437,62.3181333333,34.9863333333,52.4318666667,16.2369,14.1912666667,13.2846,19.5942666667,53.8692666667,13.8484
642.20,17.4196666667,62.0702666667,34.8576,52.1662,16.0864666667,14.1594333333,13.2379333333,19.5889333334,53.6584666667,13.8395
642.53,17.4154,62.0822666667,34.9108,52.0882666667,16.0641,14.1798,13.1936,19.5401333333,53.7055333333,13.8057333333
642.86,17.3014666667,61.9644,34.8658,52.0512,15.9811666667,14.0848333333,13.1177333333,19.3944,53.5463333333,13.6596
643.19,17.3803333333,62.1478,35.0114,52.2184,16.0877333333,14.1306666667,13.1714,19.4482666667,53.7522,13.7345
643.52,17.2738666667,62.1168666667,34.8628666667,52.2100666667,15.9931,14.0490666667,13.0756666667,19.3401333334,53.7868666667,13.7230333333
643.85,17.3136,62.1622,34.9598666667,52.2344666667,15.9847666667,14.0988,13.0782666667,19.303,53.7958,13.7220666667
644.18,17.3272666667,62.0546,35.0272,52.2252,16.0180666666,14.1172666667,13.0654,19.3115333333,53.8297333333,13.6365
644.51,17.1726666667,61.9220666667,34.9316666666,52.0729333333,15.9777333333,14.0104,12.9352666667,19.1878666667,53.7313333334,13.5669333333
644.84,17.2972,61.9448,34.9316666667,52.0848666667,16.0893666667,14.0940333333,13.0396,19.2355333333,53.8103333333,13.6660666667
645.17,17.2009333333,61.7298666667,34.6996666667,51.974,15.9673666667,14.0268333333,12.9322,19.1582,53.6404666667,13.5232666667
645.50,17.1669333333,61.7540666667,34.7232666667,51.9495333333,16.0218333333,14.0302666667,12.945,19.1677333333,53.6339333333,13.5160666667
645.83,17.169,61.7333333333,34.8155333333,52.0704666667,16.1176333333,14.0776666667,13.0251333333,19.1854,53.6066666667,13.5470333333
646.16,17.0902,61.6394666667,34.7567333333,52.0148666667,16.0769,13.9783333333,13.0239333333,19.1313333333,53.5124666667,13.5291333333
646.49,17.1708666667,61.6896,34.7608,52.0286666667,16.1217,14.0155666667,13.0982,19.2147333333,53.5961333333,13.6047666667
646.82,17.0787333333,61.6402,34.6755333333,52.0045333333,16.0429,13.9573333333,12.9976666667,19.1156666666,53.4437333333,13.5101666667
647.15,16.8796,61.4628666667,34.576,51.7439333333,15.8925666667,13.8236333333,12.7784666667,18.935,53.2661333333,13.2976666667
647.48,16.9125333333,61.4546,34.5909333333,51.7264,15.9814,13.8824,12.8504,19.0022,53.2214,13.3769
647.81,17.0173333333,61.6496666667,34.7319333333,51.8909333333,16.1101666667,14.0499666667,12.9323333333,19.1002666667,53.4033333333,13.5393
648.14,17.1438,61.7798666667,34.7779333333,52.0096,16.2228,14.1665666667,13.0517333333,19.2376,53.5620666667,13.6176666667
648.47,17.0551333333,61.7327333333,34.786,51.9658666667,16.1561333333,14.0306333333,12.9070666667,19.1709333333,53.5037333333,13.5389
648.80,17.2385333333,61.7656,34.8967333333,51.9900666667,16.2953666667,14.0728333333,13.0013333333,19.2465333333,53.5855333333,13.6583333333
649.13,17.3894,61.8377333333,34.9825333333,52.0969333333,16.3844666667,14.1650333333,13.0643333333,19.2969333333,53.7211333333,13.7933333333
649.46,17.4727333333,61.9664666667,35.0541333333,52.1464,16.4595,14.2039666667,13.1226,19.3463333333,53.9094666667,13.8191
649.79,17.4457333333,62.0620666667,35.1000666667,52.1942666667,16.3901,14.2368666667,13.0996,19.3525333333,53.9969333333,13.7484
650.11,17.4288666667,62.0280666667,35.0849333333,52.1702666667,16.3511,14.1768,13.0639333333,19.311,54.0036666667,13.6671333333
650.44,17.4883333333,62.0915333333,35.1044666667,52.1952666667,16.4069333333,14.1852,13.0705333333,19.3474,54.103,13.6942666667
650.77,17.6485333333,62.2126666667,35.2332666666,52.4138,16.5845,14.3657,13.2254,19.5486666667,54.3014666667,13.8209333333
651.10,17.7291333333,62.2920666667,35.2918666667,52.4018,16.6711,14.4011333333,13.3254,19.5974,54.3932666667,13.8707666667
651.43,17.9012666667,62.3529333333,35.4135333333,52.4384,16.8215333333,14.5459,13.516,19.7317333333,54.4718666667,13.9795
651.76,17.9374666667,62.2514,35.4249333333,52.4002666667,16.8445,14.5498666667,13.5532,19.7582,54.4141333333,13.9805666667
652.09,18.1123333333,62.3659333333,35.5752,52.5094,17.0312,14.8206,13.8278,19.9779333333,54.5283333333,14.1678
652.42,18.0441333333,62.6877333333,35.5955333334,52.7170666667,17.0192666667,14.8685333333,13.8225333333,20.0187333333,54.722,14.1218
652.75,17.9032,62.5878666667,35.5311333333,52.6284,16.8946,14.7789333333,13.6926,19.9746666667,54.6765333333,13.9473
653.08,17.792,62.4086,35.4115333333,52.4387333333,16.8215666667,14.7485666667,13.5958,19.9119333333,54.4777333333,13.8825333333
653.41,17.975,62.3502,35.4678,52.42,16.9919333333,14.8652333333,13.7416,20.0265333333,54.4687333333,14.0278666667
653.74,18.1438666667,62.2854,35.6287333333,52.4068,17.1514,15.1451333333,13.9024,20.1911333333,54.498,14.2314333333
654.06,18.1516666667,62.3016,35.7026666667,52.4116666667,17.1753,15.1908666667,13.9602,20.2569333333,54.5758,14.252
654.39,18.1543333333,62.2606666667,35.6992,52.3866666667,17.1581,15.2572666667,14.0359333333,20.2334,54.5173333333,14.3001666667
654.72,18.1432,62.3178,35.7896,52.5018666667,17.1577333334,15.2867,14.0497333333,20.2874,54.5379333333,14.3173333333
655.05,18.0301333333,62.2459333333,35.7272,52.5637333333,17.0657666667,15.1376,13.9745333333,20.2324,54.4568,14.2282666667
655.38,17.9129333333,62.2202666667,35.6840666667,52.5624666667,16.9440333333,15.1260333333,13.8312,20.12,54.4163333333,14.1346666667
655.71,17.9677333333,62.2349333333,35.6652666667,52.6451333333,16.9840666667,15.1337333333,13.8266666667,20.0998,54.4190666667,14.177
656.04,18.1386,62.1429333333,35.7740666667,52.6421333333,17.1259666667,15.2471,13.9531333333,20.1306,54.3683333333,14.379
656.37,18.2678,62.2999333333,35.827,52.7062666667,17.2058,15.3457333333,14.0799333333,20.1834,54.4392,14.4559666667
656.69,18.2359333333,62.5631333333,35.8378666667,52.9182666667,17.1519,15.3248333333,13.9991333333,20.1796666667,54.6439333333,14.3847666667
657.02,18.2036,62.5916666667,35.8901333333,52.9802,17.0874666667,15.2037666667,13.9083333333,20.1398666667,54.6064666667,14.3389333333
657.35,18.0637333333,62.7123333333,35.8044,53.0520666667,16.9275333333,14.9560333333,13.8012,20.0514,54.6809333333,14.1672
657.68,18.1807333333,62.7774666667,35.8332,53.1893333334,16.9210333333,15.0112666667,13.8463333334,20.1083333333,54.6547333333,14.2284666667
658.01,18.2425333333,62.8975333333,35.818,53.1528,16.9547333333,14.9923666667,13.8552,20.1146,54.762,14.2451333333
658.34,18.1504666667,62.6275333333,35.6682,52.9011333333,16.8667666667,14.9270333333,13.7534666667,20.0177333333,54.6118666667,14.1352333333
658.66,18.0321333334,62.4975333333,35.5864666667,52.6032,16.7499333333,14.8410666667,13.6037333333,19.8931333333,54.4029333333,14.0617333333
658.99,18.2624,62.7285333333,35.8240666667,52.7487333333,16.9682,15.0028333333,13.8133333333,20.1495333333,54.5768,14.3892666667
659.32,18.156,62.7227333333,35.8226,52.6759333333,16.8893666667,14.9047333333,13.6951333333,20.0806666667,54.48,14.3278333333
659.65,18.0877333333,62.6888,35.8212,52.6111333333,16.8070333333,14.8607,13.6614,20.0558666667,54.4228,14.2505666667
