wavelength,Back_SteDiaf,Belly_SteDiaf,Breast_SteDiaf,Crissum_SteDiaf,Crown_SteDiaf,DorTail_SteDiaf,Patch10_SteDiaf,Patch11_SteDiaf,Patch12_SteDiaf,Rump_SteDiaf,Throat_SteDiaf,WingTip_SteDiaf
652.09,11.4956,12.6996,10.6658666667,10.2816666667,30.2548666667,9.72806666667,15.2002666667,22.3548666667,4.96873333333,12.5774,9.89233333333,13.1448
652.42,11.4032,12.6357333333,10.6062,10.2232,30.2142,9.64640000001,15.1698666667,22.3597333333,4.86993333333,12.4729333334,9.81853333334,13.0408666667
652.75,11.4226,12.6892666667,10.6127333333,10.247,30.2092666667,9.68013333334,15.2245333333,22.3719333333,4.84373333333,12.5202666667,9.88113333334,13.0788666667
653.08,11.1819333333,12.4882666667,10.4171333333,9.99366666667,29.9665333334,9.41013333333,15.0466,22.2126,4.64433333333,12.2452666667,9.68786666666,12.8926
653.41,11.0176666667,12.2980666667,10.2098666667,9.80193333333,29.7652,9.21293333333,14.8165333333,22.1074666667,4.41373333333,12.0313333333,9.55466666666,12.6974
653.74,10.8858666667,12.1584666667,10.0496666667,9.69919999999,29.6865333333,9.09486666667,14.6455333333,21.9964666667,4.3312,11.9064666667,9.46233333334,12.5798666667
654.06,10.8244,12.1426,9.95926666666,9.6014,29.7146,9.0616,14.6574666667,21.9672666667,4.24373333333,11.8864,9.40219999999,12.5421333333
654.39,10.8896,12.2503333333,10.0277333333,9.68613333332,29.6912,9.11986666667,14.6605333333,21.9508666667,4.3058,11.9369333333,9.46906666668,12.5355333333
654.72,10.9313333333,12.2941333333,10.0202666667,9.7076,29.7084666666,9.13386666667,14.6780666667,22.0034666666,4.30246666667,11.9996,9.44993333334,12.5132666667
655.05,10.6826,11.9958,9.73699999999,9.40453333334,29.4303333333,8.911,14.3736666667,21.7793333333,3.98566666667,11.7202666667,9.18393333333,12.1612
655.38,10.6612666667,11.9748,9.74426666667,9.4568,29.4138666667,8.892,14.3793333334,21.7682666667,3.96013333333,11.6873333333,9.08660000001,12.1040666667
655.71,10.8528,12.1716,9.93439999999,9.57220000001,29.56,9.11733333333,14.5188666667,21.9666,4.10206666667,11.855,9.20206666666,12.249
656.04,10.9177333333,12.2259333333,9.98226666667,9.63173333335,29.6046666667,9.21686666667,14.5728666666,22.0346,4.15126666667,11.9583333333,9.2592,12.3434666667
656.37,10.7912666667,12.1054,9.85693333333,9.51913333333,29.5224666667,9.09866666667,14.4162,21.9856666667,4.07053333333,11.8366,9.1094,12.2111333333
656.69,10.9764666667,12.3234666667,10.0831333334,9.77786666667,29.7298666667,9.31579999999,14.6134,22.2000666667,4.25993333333,12.0539333334,9.30593333331,12.4133333333
657.02,11.0646,12.4301333333,10.1933333333,9.90080000001,29.8330666667,9.46153333332,14.7426666667,22.2918,4.3892,12.2060666667,9.35940000001,12.5290666667
657.35,11.0816666667,12.4326666667,10.1942666667,9.90833333333,29.8033333333,9.50279999999,14.7302,22.3691333333,4.34573333333,12.2104666667,9.39466666668,12.5386
657.68,11.0219333333,12.3735333333,10.1484,9.89393333333,29.6932,9.46133333334,14.5864,22.3348666667,4.26673333333,12.1734666667,9.32286666666,12.4871333333
658.01,11.0334,12.3722,10.2044,9.91073333335,29.7208,9.51373333333,14.5926,22.3850666667,4.27346666667,12.203,9.32626666667,12.4894
658.34,10.9739333333,12.3283333333,10.1662666667,9.86066666667,29.6610666667,9.43866666667,14.5384666667,22.331,4.22073333333,12.1494,9.28139999999,12.4353333333
658.66,11.0933333333,12.457,10.3114666667,10.0253333333,29.7607333333,9.59906666666,14.621,22.4336666667,4.39326666667,12.2758666667,9.42306666667,12.6207333334
658.99,10.9894,12.3905333333,10.2032666667,9.93713333335,29.6562666667,9.49373333332,14.5074,22.3723333333,4.25946666667,12.2166666667,9.33553333334,12.4565333333
659.32,10.7897333333,12.2090666667,10.0177333333,9.8154,29.4541333333,9.31606666667,14.3871333333,22.2035333333,4.09973333333,12.0485333333,9.18080000001,12.3420666667
659.65,10.768,12.244,9.9992,9.83753333331,29.3861333333,9.27986666666,14.3607333333,22.1469333333,4.11746666667,12.0126666667,9.20953333334,12.3305333333
659.98,10.6873333333,12.1588666667,9.93166666667,9.81079999999,29.2773333333,9.26806666667,14.3245333333,22.1168,4.07033333333,11.9892,9.19520000001,12.2764666667
660.31,10.4522,11.915,9.68566666667,9.56126666667,29.1037333334,9.10859999999,14.0768666667,21.9060666667,3.8194,11.7628,8.9492,11.9854666667
660.63,10.3571333333,11.8824666666,9.65533333333,9.51746666668,28.9748,9.05566666666,13.9847333333,21.89,3.78533333333,11.6744,8.91486666667,11.9189333333
660.96,10.2000666667,11.7678,9.55466666667,9.47853333334,28.9061333333,8.9924,13.9110666667,21.7437333333,3.73253333333,11.6105333334,8.7942,11.8372
661.29,10.135,11.7454,9.52593333334,9.51973333333,28.9638666667,8.91886666667,13.9249333333,21.7559333333,3.73193333333,11.5757333333,8.79453333333,11.833
661.62,10.1020666667,11.7408,9.4588,9.50800000001,28.9658,8.9204,13.9101333334,21.767,3.70313333333,11.5263333333,8.82099999999,11.8331333333
661.94,10.0512666667,11.6992,9.42906666667,9.49146666669,28.977,8.92073333333,13.893,21.7768666667,3.66853333333,11.5139333333,8.80113333333,11.8331333333
662.27,9.96359999999,11.6262666667,9.34113333332,9.38660000001,28.9015333333,8.81093333333,13.8185333333,21.7144,3.52653333333,11.4133333333,8.66453333334,11.6986666667
662.60,9.97306666666,11.6695333333,9.35866666667,9.43506666666,28.8868666667,8.90713333333,13.8268666667,21.7559333333,3.59613333333,11.4472,8.68566666667,11.8316
662.93,9.91826666666,11.607,9.30933333334,9.38899999999,28.8528666666,8.83486666667,13.6928666667,21.7033333333,3.5522,11.3782666667,8.61413333334,11.7534
663.26,9.79780000001,11.4851333333,9.23353333333,9.27639999998,28.7314666667,8.78466666667,13.5692666667,21.6838666667,3.45866666667,11.2887333333,8.49733333333,11.6591333333
663.58,9.73400000001,11.4291333333,9.20346666667,9.25066666667,28.7463333333,8.71973333333,13.4455333333,21.6139333333,3.35513333333,11.2268,8.41153333333,11.6241333333
663.91,9.82726666667,11.5406666667,9.20613333334,9.37813333332,28.7904,8.813,13.4834666667,21.7059333333,3.4408,11.3352666667,8.49186666666,11.771
664.24,9.88693333335,11.5490666667,9.22739999999,9.42566666667,28.8552,8.858,13.5034,21.753,3.42513333333,11.3516,8.46013333334,11.7943333333
664.57,9.9744,11.5811333334,9.31726666667,9.42826666667,28.9511333333,8.858,13.4945333334,21.8845333333,3.4318,11.4088,8.52419999999,11.8459333333
664.89,9.97966666667,11.5903333333,9.30106666667,9.35080000001,28.8215333333,8.89473333333,13.4865333333,21.8454666667,3.4316,11.405,8.49713333334,11.7972
665.22,9.83453333334,11.4382,9.15459999999,9.2132,28.6864666667,8.7374,13.287,21.7694,3.35993333333,11.3247333333,8.32433333333,11.7010666667
665.55,9.91746666667,11.5048666667,9.17933333334,9.28553333334,28.6792,8.77406666667,13.3181333333,21.8161333333,3.46053333333,11.3625333333,8.311,11.7516
665.87,10.0132,11.5430666667,9.17946666667,9.3376,28.7826666667,8.82526666667,13.3723333333,21.8817333333,3.52086666667,11.4297333333,8.36,11.8550666667
666.20,10.1560666667,11.5866,9.28319999999,9.40406666667,28.894,8.8102,13.4722666667,21.9616666667,3.5656,11.5076666667,8.43413333334,11.9398666667
666.53,10.0976,11.5728666667,9.32913333333,9.41213333333,28.9302,8.8816,13.5104,21.9873333333,3.55086666667,11.5306666667,8.44459999999,11.9288
666.86,9.992,11.4334666667,9.16266666667,9.29013333335,28.8726,8.72633333334,13.3874666667,21.8617333333,3.4166,11.422,8.31933333333,11.8005333333
667.18,10.1026666667,11.4416,9.2116,9.34553333334,28.8116,8.76446666667,13.3984666667,21.9409333333,3.535,11.4103333333,8.36853333334,11.8355333333
667.51,10.0981333333,11.4306,9.2892,9.37173333333,28.779,8.77146666667,13.3914666667,21.9732,3.58093333333,11.3920666667,8.43586666667,11.8244
667.84,10.0894,11.3824666667,9.17606666667,9.27253333335,28.7138666667,8.63153333333,13.3518666667,21.92,3.48913333333,11.3366,8.42206666666,11.8072
668.16,10.1308,11.4662,9.25633333334,9.39893333333,28.6594666667,8.69293333333,13.4636666667,21.95,3.53393333333,11.3897333334,8.48813333333,11.8888666667
668.49,10.1654,11.4706,9.23926666666,9.4116,28.6894,8.67826666667,13.4274666667,22.0283333333,3.5024,11.3458,8.53673333334,11.9264
668.82,10.221,11.4530666667,9.23173333334,9.46606666665,28.7236,8.68346666667,13.4407333333,22.0372,3.43093333333,11.3204,8.53686666666,11.9826666667
669.14,10.0501333333,11.2586,9.04140000001,9.25413333334,28.5952666667,8.46853333333,13.2461333333,21.8722666667,3.22313333333,11.086,8.45353333333,11.8531333333
669.47,9.79313333333,11.0322,8.85993333334,9.03653333333,28.3436666667,8.2562,13.0231333333,21.7090666667,2.9988,10.8442666667,8.2918,11.6300666667
669.80,9.76939999999,11.033,8.89606666667,9.08793333334,28.4,8.32906666667,13.0289333334,21.7190666667,3.03373333333,10.8525333333,8.36693333333,11.6689333333
670.13,9.97626666666,11.1762,8.95180000001,9.2196,28.4732666667,8.4336,13.1092666667,21.8655333333,3.17386666667,10.9153333333,8.48286666667,11.8561333333
670.45,10.0994666667,11.3355333333,9.08319999999,9.3882,28.546,8.55946666667,13.2396666667,22.0198666667,3.2568,11.0218666667,8.66653333334,12.0332
670.78,10.1225333333,11.3767333333,9.15959999999,9.4434,28.6578666667,8.65306666666,13.3024666667,22.0589333333,3.2166,11.1017333333,8.71206666667,12.0415333333
671.10,10.0203333333,11.2720666666,9.03960000001,9.38093333334,28.5255333333,8.56339999999,13.2075333333,21.9776,3.09193333333,11.0462,8.62093333333,12.0164666667
671.43,10.0666666667,11.334,9.14573333333,9.49066666667,28.6432666667,8.68953333333,13.2422666667,22.0726666667,3.16006666667,11.1274666667,8.70706666666,12.0805333333
671.76,9.99606666667,11.2233333333,9.02953333333,9.37886666667,28.683,8.61093333333,13.1042,22.0853333333,3.07466666667,11.0593333333,8.62366666667,12.0192666667
672.08,9.95773333334,11.176,8.99693333333,9.34306666667,28.6718,8.57040000001,13.0569333333,22.0358,3.0106,11.005,8.47273333333,11.934
672.41,9.95139999999,11.2462666667,9.03313333334,9.32793333334,28.7846666667,8.65933333333,13.1408,22.0638666667,3.04506666667,11.0269333333,8.4658,11.9801333333
672.74,9.97680000001,11.2405333333,9.04266666666,9.39886666667,28.7967333333,8.72613333333,13.1649333333,22.1332,2.9772,11.0762,8.46493333333,11.9446
673.06,10.2855333333,11.5938666667,9.3546,9.74300000001,29.1383333333,9.03886666667,13.4357333333,22.4068,3.26593333333,11.4172666667,8.72646666667,12.3474666667
673.39,10.2335333333,11.5605333333,9.25359999999,9.69613333333,29.0877333333,9.02766666667,13.376,22.3802,3.25753333333,11.3835333333,8.71419999999,12.3352
673.72,10.0884,11.4497333333,9.1954,9.65686666667,29.0362666667,8.86660000001,13.3016,22.3972666667,3.10526666667,11.3902666667,8.66106666667,12.2431333333
674.04,10.2406666667,11.5494,9.33273333333,9.79853333333,29.2091333333,9.01526666667,13.3984666667,22.5238,3.25853333333,11.4824,8.76193333333,12.3686666667
674.37,10.1658,11.4908666667,9.19226666668,9.68786666667,29.1208,8.90506666667,13.3717333333,22.5267333333,3.15393333333,11.4018,8.67900000001,12.3692
674.69,10.3174666667,11.5925333333,9.2898,9.77713333335,29.2700666667,8.93626666667,13.4842,22.6822666667,3.16333333333,11.4805333333,8.79613333333,12.5279333333
675.02,10.4586666667,11.7415333333,9.43286666666,9.9364,29.3839333333,9.086,13.6450666667,22.8008666667,3.2854,11.6176666667,8.88780000001,12.7475333333
675.35,10.5660666666,11.8756,9.51006666667,10.0818666667,29.4392,9.1794,13.7497333333,22.8768666667,3.384,11.6690666667,8.98739999999,12.8554
675.67,10.7063333333,12.0257333334,9.65713333333,10.294,29.4951333333,9.34980000001,13.8879333333,22.9884666667,3.6604,11.8634666667,9.23346666669,13.0966
676.00,10.8308666667,12.1662,9.78766666667,10.4643333333,29.5636666667,9.40146666666,14.0397333333,23.182,3.83693333333,12.0084666667,9.40046666669,13.2001333333
676.32,10.8404,12.2392666667,9.84926666666,10.4420666667,29.6638666667,9.42206666666,14.0970666667,23.3020666667,3.91006666667,12.0889333333,9.43846666667,13.3312666667
676.65,10.727,12.1257333333,9.74153333333,10.3401333333,29.5882,9.29753333334,14.0240666667,23.2898666667,3.79946666666,11.9846,9.365,13.2034666667
676.97,10.6612666667,12.0706666667,9.64739999999,10.2536,29.5270666667,9.20919999999,13.9686666667,23.2771333333,3.66066666667,11.8592,9.21033333333,13.1016666667
677.30,10.944,12.3447333333,9.90693333335,10.4864666667,29.7277333333,9.50066666665,14.2456,23.479,4.0168,12.0753333333,9.47286666667,13.3828
677.63,10.8824666666,12.311,9.88553333332,10.4351333333,29.6935333333,9.4488,14.2182666667,23.4458,3.99533333333,12.0811333333,9.41873333332,13.2768
677.95,11.0843333333,12.5186666667,10.0661333333,10.6076666667,29.8416,9.62539999999,14.3841333333,23.604,4.216,12.2074666667,9.59233333335,13.4132666667
678.28,11.2231333333,12.6166,10.1663333333,10.7030666667,29.9081333334,9.71160000001,14.4844666666,23.6982666667,4.42046666667,12.2642666667,9.67066666665,13.4218
678.60,10.9386666667,12.2654666666,9.92506666668,10.3504666666,29.6716,9.38693333335,14.2474666667,23.4989333333,4.12666666667,11.9590666667,9.42086666667,13.1394666667
678.93,10.9996666666,12.2785333333,10.0194,10.3776,29.7646666667,9.47406666667,14.3333333333,23.6065333333,4.161,12.0498,9.50999999999,13.1434
679.25,11.1392,12.3031333333,10.1267333333,10.3670666667,29.8927333333,9.57806666666,14.3953333333,23.7721333333,4.1614,12.0815333333,9.56119999999,13.1764
679.58,11.1902,12.3924,10.2316666667,10.3814666667,29.9277333333,9.67366666667,14.3985333333,23.8482,4.17046666667,12.1216,9.65859999998,13.2553333333
679.90,11.3526,12.5196666666,10.3866,10.5120666667,29.9939333333,9.78866666665,14.5334,23.9605333333,4.29506666667,12.212,9.79466666667,13.3356666667
680.23,11.5605333334,12.6698666667,10.5164666667,10.7204,30.0972666667,10.0020666667,14.7838666667,24.0984666667,4.51673333333,12.3732,10.0134,13.4782
680.55,11.7933333333,12.8332,10.7613333333,10.9075333333,30.2449333334,10.2031333333,15.0092666667,24.2861333333,4.771,12.5749333333,10.2724,13.648
680.88,11.8075333333,12.8377333333,10.7397333334,10.8160666666,30.2225333333,10.1582,15.0386,24.2698666667,4.69933333333,12.5584666666,10.2148,13.6468666666
681.20,11.871,12.862,10.7502,10.8535333333,30.2757333333,10.1885333333,15.0591333333,24.3942,4.7268,12.5932,10.2250666667,13.7519333333
681.53,11.8596,12.8216666667,10.7429333333,10.9003333333,30.3209333333,10.1194666667,15.0153333333,24.4403333333,4.70586666667,12.6236666667,10.2664666667,13.8056
681.85,11.6820666666,12.6878,10.664,10.7747333333,30.2602666667,10.0174,14.8953333333,24.3563333333,4.58233333333,12.5252,10.1638666667,13.7262
682.18,11.9452,13.0396,10.8970666667,11.1147333333,30.4306,10.2653333333,15.1092,24.6260666667,4.86013333333,12.8138,10.4678,13.9414666667
682.50,12.1680666667,13.2279333333,11.0357333333,11.2939333333,30.5158666667,10.4442666667,15.2584,24.7242666667,5.01366666667,12.9361333333,10.5725333333,14.1315333333
682.83,12.2027333333,13.2884,11.0541333333,11.3155333333,30.5556,10.4398666667,15.3137333333,24.7459333334,4.99726666667,12.9412666667,10.5592666667,14.1792666667
683.15,12.1714666667,13.2973333334,10.9992,11.351,30.5714,10.4632666667,15.3278666667,24.7546,5.0608,12.9644,10.5582,14.1594666667
683.48,12.2251333333,13.3748,11.0622666667,11.4416,30.63,10.5078666667,15.3972666667,24.7710666667,5.16573333333,13.0444666667,10.5916666667,14.2142
683.80,12.1124666667,13.2517333333,10.9741333334,11.2326666667,30.6399333333,10.3686666667,15.2216666666,24.7223333333,5.00153333333,12.9499333333,10.4080666667,14.1444666667
684.13,12.0110666667,13.1098666667,10.8598,11.1410666667,30.4485333333,10.2458,15.0507333333,24.5834666667,4.8746,12.8057333333,10.2269333333,14.0842666667
684.45,12.0224666667,13.0334,10.8993333333,11.2276,30.5742,10.2488,15.0221333333,24.6568,4.86786666667,12.8406,10.2843333333,14.0192
684.78,12.0601333333,13.1008666667,10.8970666666,11.2578,30.5952666667,10.3272,15.1325333333,24.7105333333,4.9552,12.841,10.4106666667,14.0764666667
685.10,12.0775333333,13.1355333333,10.8800666667,11.1682666667,30.5284666667,10.343,15.1089333334,24.6624666667,4.9556,12.7716,10.3264666667,14.0437333333
685.43,12.3305333333,13.4364,11.0629333333,11.3661333333,30.7064666667,10.5323333333,15.3357333334,24.8456666667,5.18173333333,12.9974,10.5879333333,14.2206666667
685.75,12.1752,13.2584666667,10.9558666666,11.1524666667,30.5636,10.3708666667,15.1522666667,24.7447333333,5.082,12.8171333334,10.4167333333,14.0732
686.08,11.9805333333,13.1340666667,10.8084,10.9263333333,30.3250666667,10.1091333333,14.9586,24.5593333333,4.9736,12.5901333333,10.2802,13.9628666667
686.40,11.8802666667,13.0847333333,10.7582666666,10.9274666667,30.2727333333,10.0458666667,14.9064,24.5115333333,4.9954,12.5541333333,10.2830666667,13.9662666667
686.72,12.0973333333,13.1886,10.9544666667,11.0487333333,30.4146,10.1693333333,15.0640666667,24.657,5.03433333333,12.6644666667,10.3968,14.1154
687.05,12.1666,13.2449333333,11.0451333333,11.123,30.4360666667,10.3025333333,15.1092666667,24.7918666667,5.07913333333,12.6938,10.5570666667,14.2052666667
687.37,12.3056666667,13.4313333333,11.202,11.2767333333,30.4511333333,10.3922,15.1784,24.9587333333,5.242,12.8036666667,10.7208666667,14.3305333333
687.70,12.4517333333,13.6730666667,11.4049333333,11.405,30.6640666667,10.6070666667,15.3558,25.1893333333,5.36806666667,13.0422,10.9456666667,14.5125333333
688.02,12.4405333333,13.699,11.3087333333,11.3351333333,30.4612,10.5393333333,15.2682666667,25.1714,5.39226666667,12.955,10.9462,14.5063333333
688.34,12.3854666667,13.5752,11.2369333333,11.2178666667,30.3048666667,10.415,15.1244666667,25.0337333333,5.23926666667,12.871,10.8540666667,14.3429333333
688.67,12.3528,13.5977333333,11.2566666667,11.1581333333,30.4067333333,10.4293333333,15.1188,25.0984666667,5.23,12.9224,10.8252666667,14.3052666667
688.99,12.4838,13.7073333333,11.3694666667,11.2906666667,30.5362,10.5417333333,15.2324666667,25.2805333333,5.262,12.9841333333,10.8241333333,14.4727333333
689.32,12.7282666667,13.9122,11.5498,11.5661333333,30.7572666667,10.7975333333,15.4854,25.5141333333,5.459,13.1989333333,11.074,14.6625333333
689.64,12.8000666667,13.9192,11.5682,11.6011333333,30.8540666667,10.8595333333,15.5537333333,25.6651333334,5.45106666667,13.3026666667,11.1556666667,14.6289333333
689.96,12.5691333333,13.6998,11.3399333333,11.3942666667,30.6246,10.619,15.3530666667,25.5392,5.14606666667,13.0354666667,11.0110666667,14.3344
690.29,12.332,13.485,11.0873333333,11.162,30.2999333333,10.2810666667,15.0875333333,25.3630666667,5.0252,12.7524,10.8420666667,14.0816666667
690.61,12.4242666666,13.5444666667,11.112,11.1772,30.3376666667,10.3186,15.1705333333,25.4160666667,5.088,12.8602666667,10.8781333333,14.1490666667
690.94,12.2795333333,13.4231333333,11.0486666667,11.1157333333,30.2387333333,10.1922666667,15.0906,25.2917333333,4.98326666667,12.7424,10.7423333333,13.9651333333
691.26,12.2228666667,13.4031333333,11.0022,11.0572666667,30.0612,10.0486,15.0380666667,25.286,4.94133333333,12.6062666667,10.6898,13.8862666667
691.58,12.4429333333,13.6393333333,11.2766666667,11.2950666666,30.3123333333,10.2973333333,15.2664666667,25.4586666667,5.17126666667,12.8658,10.8666666667,14.1567333333
691.91,12.468,13.7975333333,11.3489333333,11.3021333333,30.4531333333,10.3899333333,15.299,25.5698,5.25986666667,12.9450666667,10.9115333333,14.2806
