wavelength,Back_BanAurm,Belly_BanAurm,Breast_BanAurm,Crissum_BanAurm,Crown_BanAurm,DorTail_BanAurm,Patch10_BanAurm,Patch11_BanAurm,Patch12_BanAurm,Rump_BanAurm,Throat_BanAurm,WingTip_BanAurm
366.38,6.49233333333,8.48166666667,6.584,11.799,3.72166666667,7.46133333333,8.51366666667,14.6566666667,17.4913333333,5.922,3.43666666667,8.21033333333
366.75,6.59666666667,8.58266666667,6.78066666667,11.9936666667,4.09633333333,7.691,8.725,14.959,17.6156666667,6.13233333333,3.58566666667,8.47233333333
367.11,6.66366666667,8.621,6.74666666667,12.066,4.22766666667,7.80133333333,8.95733333333,14.9443333333,17.5416666667,6.18966666667,3.721,8.61666666667
367.47,6.60833333333,8.677,6.76133333333,12.1613333333,4.17866666667,7.784,8.94066666667,14.9333333333,17.363,6.17333333333,3.71166666667,8.67266666667
367.84,6.55133333333,8.57066666667,6.742,12.2136666667,4.248,7.82633333333,8.91966666667,14.792,17.1366666667,6.24433333333,3.68966666667,8.69133333333
368.20,6.382,8.449,6.62933333333,12.1576666667,4.17566666667,7.70266666667,8.92933333333,14.6536666667,16.949,6.26066666667,3.569,8.69166666667
368.56,6.31533333333,8.42666666667,6.651,11.964,4.17133333333,7.67633333333,9.00466666667,14.5506666667,16.904,6.24066666667,3.54233333333,8.66433333333
368.93,6.327,8.55766666667,6.75633333333,11.9446666667,4.29233333333,7.78766666667,9.103,14.5953333333,17.0026666667,6.28966666667,3.644,8.856
369.29,6.56466666667,8.87333333333,6.921,12.047,4.45966666667,7.86033333333,9.19733333333,14.5593333333,16.877,6.32433333333,3.863,8.97033333333
369.65,6.30533333333,8.74166666667,6.81433333333,11.917,4.43266666667,7.81466666667,9.07633333333,14.487,16.5703333333,6.08966666667,3.85466666667,8.96633333333
370.01,6.26166666667,8.74266666667,6.77666666667,11.9486666667,4.328,7.68933333333,9.044,14.5393333333,16.459,5.89233333333,3.758,9.12566666667
370.38,6.383,8.84366666667,6.93366666667,11.832,4.275,7.71966666667,9.155,14.667,16.4996666667,5.95433333333,3.73766666667,9.268
370.74,6.34266666667,8.81066666667,6.94066666667,11.7523333333,4.267,7.704,9.20366666667,14.5333333333,16.3896666667,5.923,3.76266666667,9.38233333333
371.10,6.365,8.90266666667,6.90333333333,11.807,4.30366666667,7.62733333333,9.11033333333,14.389,16.2603333333,5.972,3.82233333333,9.40133333333
371.46,6.39733333333,8.87666666667,6.84766666667,11.7846666667,4.39033333333,7.65233333333,9.09533333333,14.299,16.201,6.06033333333,3.874,9.51466666667
371.83,6.56433333333,9.083,6.95,11.74,4.574,7.66366666667,9.26933333333,14.41,16.2013333333,6.09733333333,4.10233333333,9.70166666667
372.19,6.671,9.16866666667,6.87233333333,11.688,4.56266666667,7.68233333333,9.263,14.3616666667,16.1653333333,6.05,4.25433333333,9.71266666667
372.55,6.63866666667,9.172,6.664,11.475,4.41266666667,7.60133333333,9.21066666667,14.2653333333,15.909,5.93633333333,4.216,9.60433333333
372.92,6.643,9.13333333333,6.511,11.309,4.31,7.53966666667,9.20133333333,14.0846666667,15.785,5.83533333333,4.13533333333,9.46933333333
373.28,6.49266666667,8.93566666667,6.33533333333,11.2383333333,4.22366666667,7.41433333333,9.18633333333,13.9666666667,15.6786666667,5.79133333333,4.08766666667,9.424
373.64,6.52766666667,9.04533333333,6.23933333333,11.1096666667,4.133,7.32866666667,9.17666666667,13.7843333333,15.6113333333,5.824,4.044,9.46066666667
374.00,6.50566666667,9.047,6.146,10.949,4.104,7.23433333333,9.12333333333,13.537,15.5823333333,5.78133333333,3.977,9.37733333333
374.37,6.54,8.92433333333,6.045,11.0253333333,4.02866666667,7.157,9.034,13.3503333333,15.506,5.77033333333,3.978,9.503
374.73,6.38033333333,8.74066666667,5.91833333333,10.8573333333,3.83066666667,6.92166666667,8.87933333333,13.0166666667,15.2806666667,5.61966666667,3.91033333333,9.35833333333
375.09,6.38166666667,8.661,5.95666666667,10.616,3.77733333333,6.839,8.87733333333,12.9333333333,15.221,5.68233333333,3.90633333333,9.32633333333
375.45,6.36166666667,8.56666666667,5.98933333333,10.493,3.71066666667,6.848,8.92666666667,12.821,15.2553333333,5.66633333333,3.93133333333,9.299
375.81,6.08366666667,8.37966666667,5.86266666667,10.3296666667,3.47433333333,6.755,8.78966666667,12.4366666667,15.1346666667,5.533,3.75133333333,9.09966666667
376.18,6.01066666667,8.23733333333,5.924,10.282,3.59066666667,6.826,8.72366666667,12.3896666667,15.0196666667,5.59966666667,3.80033333333,9.10366666667
376.54,5.94233333333,8.05366666667,5.83,10.25,3.556,6.63566666667,8.646,12.1943333333,14.906,5.543,3.76933333333,9.09933333333
376.90,5.88466666667,7.91566666667,5.873,10.244,3.576,6.53133333333,8.54366666667,12.0733333333,14.7056666667,5.57666666667,3.81166666667,9.11033333333
377.26,5.79066666667,7.85933333333,5.79033333333,10.1456666667,3.51566666667,6.50266666667,8.46633333333,11.952,14.6356666667,5.483,3.78166666667,9.13366666667
377.63,5.685,7.71366666667,5.72933333333,10.1303333333,3.49766666667,6.462,8.524,11.7663333333,14.6086666667,5.43733333333,3.82733333333,9.116
377.99,5.623,7.611,5.79466666667,10.1356666667,3.54766666667,6.59866666667,8.674,11.732,14.553,5.51366666667,3.97166666667,9.10133333333
378.35,5.608,7.76866666667,5.821,10.096,3.55566666667,6.721,8.795,11.6893333333,14.4423333333,5.62233333333,4.17,9.12766666667
378.71,5.859,8.00533333333,5.97366666667,10.1866666667,3.802,6.97133333333,8.92433333333,11.85,14.5116666667,5.83366666667,4.40666666667,9.28166666667
379.07,5.90733333333,8.12666666667,6.064,10.2886666667,3.93033333333,7.07933333333,8.94666666667,11.922,14.5203333333,5.801,4.53033333333,9.35133333333
379.44,6.091,8.22466666667,6.225,10.3056666667,4.038,7.147,8.924,11.885,14.4853333333,5.91066666667,4.68466666667,9.48933333333
379.80,6.20866666667,8.22466666667,6.31033333333,10.2753333333,4.08733333333,7.12533333333,8.93366666667,11.9186666667,14.3033333333,5.942,4.74066666667,9.53066666667
380.16,6.11833333333,8.165,6.217,10.2006666667,3.96333333333,6.96066666667,8.89833333333,11.668,14.2306666667,5.78833333333,4.67533333333,9.51266666667
380.52,6.16066666667,8.20066666667,6.308,10.2573333333,3.97766666667,7.081,8.98733333333,11.475,14.1443333333,5.867,4.76466666667,9.55766666667
380.88,6.18466666667,8.20866666667,6.36933333333,10.2956666667,3.98566666667,7.104,9.06933333333,11.3936666667,14.1316666667,5.83966666667,4.808,9.59166666667
381.24,6.27966666667,8.23533333333,6.39066666667,10.2536666667,4.04666666667,7.21433333333,9.03866666667,11.3476666667,13.9856666667,5.89566666667,4.96766666667,9.586
381.61,6.264,8.225,6.357,10.1443333333,3.95933333333,7.183,8.91966666667,11.383,13.8663333333,5.924,4.988,9.62466666667
381.97,6.299,8.25333333333,6.224,10.1163333333,3.90233333333,7.06366666667,8.753,11.231,13.6753333333,5.942,4.915,9.66433333333
382.33,6.124,8.05066666667,6.17066666667,9.97733333333,3.833,7.027,8.61966666667,11.0876666667,13.4726666667,5.793,4.73266666667,9.42866666667
382.69,6.02666666667,7.997,6.09266666667,9.95733333333,3.71233333333,7.038,8.589,10.9886666667,13.3493333333,5.785,4.67766666667,9.45466666667
383.05,5.90966666667,7.77466666667,5.92933333333,9.86366666667,3.53,6.89433333333,8.534,10.773,13.221,5.70433333333,4.57666666667,9.368
383.41,5.657,7.55966666667,5.673,9.70966666667,3.32333333333,6.77233333333,8.38233333333,10.539,12.982,5.50533333333,4.39366666667,9.20866666667
383.77,5.57533333333,7.441,5.53366666667,9.65966666667,3.204,6.75766666667,8.31833333333,10.359,12.9273333333,5.37166666667,4.342,9.16366666667
384.14,5.587,7.445,5.50566666667,9.624,3.17066666667,6.79,8.346,10.3506666667,12.7726666667,5.36566666667,4.32733333333,9.191
384.50,5.55033333333,7.42433333333,5.446,9.62666666667,3.176,6.80966666667,8.32733333333,10.342,12.738,5.33566666667,4.35566666667,9.24866666667
384.86,5.423,7.312,5.338,9.44666666667,3.049,6.76733333333,8.24466666667,10.2066666667,12.617,5.30166666667,4.29033333333,9.07766666667
385.22,5.34033333333,7.19033333333,5.24166666667,9.366,2.90766666667,6.65266666667,8.24833333333,9.99666666667,12.5186666667,5.158,4.088,8.96533333333
385.58,5.37866666667,7.17933333333,5.24933333333,9.41366666667,2.971,6.68133333333,8.28166666667,9.92066666667,12.5083333333,5.17833333333,4.10866666667,8.95366666667
385.94,5.33833333333,7.103,5.27966666667,9.37566666667,2.914,6.66866666667,8.168,9.83633333333,12.4936666667,5.061,4.145,8.91766666667
386.30,5.50166666667,7.17066666667,5.38633333333,9.513,3.015,6.67133333333,8.26266666667,9.819,12.5833333333,5.256,4.28266666667,9.08566666667
386.66,5.5,7.144,5.40266666667,9.45666666667,3.02966666667,6.58166666667,8.26,9.72066666667,12.5983333333,5.311,4.29533333333,9.026
387.03,5.40933333333,7.052,5.27,9.29666666667,3.02833333333,6.482,8.18433333333,9.55333333333,12.4336666667,5.193,4.232,8.91433333333
387.39,5.58066666667,7.21033333333,5.37933333333,9.34733333333,3.177,6.516,8.34966666667,9.65366666667,12.5156666667,5.31133333333,4.37633333333,9.03866666667
387.75,5.593,7.221,5.39233333333,9.372,3.236,6.51166666667,8.411,9.66066666667,12.574,5.387,4.429,9.13466666667
388.11,5.581,7.16866666667,5.39766666667,9.41366666667,3.23466666667,6.52266666667,8.37566666667,9.59366666667,12.552,5.46,4.47,9.072
388.47,5.569,7.20333333333,5.35833333333,9.34666666667,3.20366666667,6.51133333333,8.28333333333,9.56033333333,12.4826666667,5.45133333333,4.35966666667,9.023
388.83,5.64233333333,7.28066666667,5.33466666667,9.372,3.28233333333,6.551,8.24266666667,9.635,12.4223333333,5.48866666667,4.39766666667,9.06466666667
389.19,5.70766666667,7.366,5.412,9.37266666667,3.37966666667,6.58533333333,8.24633333333,9.68533333333,12.4453333333,5.594,4.52566666667,9.19
389.55,5.677,7.384,5.408,9.31,3.35,6.54966666667,8.27266666667,9.56,12.337,5.52366666667,4.48666666667,9.17
389.91,5.70633333333,7.39666666667,5.41733333333,9.255,3.38366666667,6.56,8.36366666667,9.552,12.2876666667,5.54966666667,4.43433333333,9.066
390.27,5.62,7.38366666667,5.37466666667,9.20933333333,3.38166666667,6.51533333333,8.33533333333,9.51833333333,12.17,5.47066666667,4.397,9.02266666667
390.63,5.634,7.38033333333,5.37666666667,9.226,3.36833333333,6.49266666667,8.32,9.50933333333,12.1323333333,5.37166666667,4.35566666667,9.11833333333
391.00,5.70433333333,7.447,5.446,9.269,3.373,6.62233333333,8.40833333333,9.481,12.0993333333,5.42033333333,4.358,9.22233333333
391.36,5.596,7.35733333333,5.399,9.16733333333,3.313,6.616,8.32633333333,9.34633333333,11.918,5.338,4.269,9.10633333333
391.72,5.53433333333,7.28933333333,5.318,9.095,3.233,6.50666666667,8.20866666667,9.21066666667,11.6886666667,5.26266666667,4.21033333333,8.96433333333
392.08,5.47166666667,7.30333333333,5.295,9.10733333333,3.237,6.49966666667,8.19133333333,9.107,11.5883333333,5.213,4.16033333333,8.96766666667
392.44,5.54433333333,7.238,5.35333333333,9.09833333333,3.34133333333,6.54766666667,8.29766666667,9.11066666667,11.507,5.26766666667,4.21733333333,9.02466666667
392.80,5.532,7.191,5.372,9.095,3.32733333333,6.49966666667,8.32366666667,8.988,11.4983333333,5.24333333333,4.18866666667,9.09266666667
393.16,5.47133333333,7.122,5.315,9.049,3.25566666667,6.482,8.26966666667,8.91666666667,11.3686666667,5.108,4.08333333333,8.99133333333
393.52,5.466,7.07266666667,5.29866666667,9.019,3.283,6.52033333333,8.25866666667,8.82066666667,11.2996666667,5.105,4.12,8.96133333333
393.88,5.38833333333,7.031,5.22766666667,8.99933333333,3.261,6.47166666667,8.196,8.685,11.1646666667,5.026,4.10766666667,8.99733333333
394.24,5.32033333333,6.86466666667,5.11066666667,8.82133333333,3.178,6.46933333333,8.096,8.49333333333,11.0116666667,4.85766666667,3.96633333333,8.88633333333
394.60,5.186,6.67666666667,4.94366666667,8.68333333333,3.08433333333,6.35133333333,8.028,8.24666666667,10.7656666667,4.708,3.87366666667,8.71766666667
394.96,5.13533333333,6.61733333333,4.89266666667,8.57266666667,2.99666666667,6.255,7.921,8.10966666667,10.604,4.60133333333,3.84433333333,8.536
395.32,5.10066666667,6.52966666667,4.849,8.56766666667,2.94633333333,6.194,7.87933333333,8.01733333333,10.5,4.558,3.81233333333,8.481
395.68,5.051,6.54033333333,4.78833333333,8.514,2.899,6.203,7.89333333333,7.95566666667,10.4946666667,4.51766666667,3.80266666667,8.55133333333
396.04,5.02366666667,6.48766666667,4.721,8.31566666667,2.83266666667,6.09766666667,7.80133333333,7.80133333333,10.359,4.38666666667,3.747,8.481
396.40,4.89266666667,6.401,4.62733333333,8.21566666667,2.715,5.96966666667,7.69033333333,7.61733333333,10.3196666667,4.28433333333,3.69633333333,8.33133333333
396.76,4.91733333333,6.36066666667,4.63133333333,8.16866666667,2.717,6.01366666667,7.72066666667,7.50033333333,10.2273333333,4.25133333333,3.76266666667,8.26033333333
397.12,4.861,6.29433333333,4.61966666667,8.162,2.77233333333,5.97133333333,7.73233333333,7.43766666667,10.1666666667,4.30466666667,3.81133333333,8.24066666667
397.48,4.798,6.291,4.61966666667,8.09766666667,2.75166666667,5.89633333333,7.644,7.42766666667,10.0363333333,4.27833333333,3.72266666667,8.192
397.84,4.773,6.25766666667,4.666,8.04033333333,2.81266666667,5.92966666667,7.67933333333,7.34866666667,9.99333333333,4.29966666667,3.70233333333,8.246
398.20,4.81033333333,6.331,4.68866666667,8.12066666667,2.87633333333,5.902,7.78266666667,7.382,9.99633333333,4.35866666667,3.823,8.36166666667
398.56,4.84166666667,6.332,4.69766666667,8.17033333333,2.945,5.93533333333,7.83433333333,7.37733333333,9.946,4.39733333333,3.86433333333,8.35466666667
398.92,4.786,6.24833333333,4.70533333333,8.25033333333,2.97466666667,5.909,7.874,7.35066666667,9.97866666667,4.41933333333,3.90433333333,8.44633333333
399.28,4.72566666667,6.253,4.62833333333,8.187,2.94366666667,5.858,7.80966666667,7.29766666667,9.97666666667,4.30566666667,3.86866666667,8.49433333333
399.64,4.743,6.20233333333,4.73533333333,8.154,2.998,5.88133333333,7.813,7.23166666667,9.909,4.29333333333,3.84066666667,8.477
400.00,4.769,6.216,4.81133333333,8.21733333333,3.087,5.983,7.90533333333,7.32333333333,9.932,4.35266666667,3.90166666667,8.535
400.36,4.797,6.23333333333,4.91033333333,8.239,3.17366666667,6.03133333333,7.97766666667,7.31266666667,9.91433333333,4.378,3.91766666667,8.68266666667
400.72,4.72933333333,6.20033333333,4.83466666667,8.16166666667,3.175,5.98466666667,7.93366666667,7.24966666667,9.792,4.31266666667,3.81733333333,8.69866666667
401.08,4.757,6.22066666667,4.85466666667,8.06766666667,3.154,6.018,7.97266666667,7.161,9.75133333333,4.27333333333,3.75766666667,8.78133333333
401.44,4.729,6.19233333333,4.81166666667,8.036,3.13733333333,6.13166666667,8.02866666667,7.09933333333,9.771,4.22166666667,3.75133333333,8.85866666667
401.80,4.68166666667,6.20166666667,4.765,7.975,3.12333333333,6.10533333333,7.99866666667,7.068,9.65766666667,4.179,3.70533333333,8.81466666667
402.16,4.671,6.185,4.74833333333,7.915,3.09833333333,6.16366666667,7.92,6.96766666667,9.52266666667,4.14166666667,3.66266666667,8.761
402.52,4.68266666667,6.25266666667,4.83233333333,7.848,3.078,6.239,7.89166666667,6.92266666667,9.59533333333,4.16233333333,3.69966666667,8.82866666667
402.88,4.70166666667,6.26166666667,4.85266666667,7.77666666667,3.11066666667,6.29966666667,7.87766666667,6.921,9.54766666667,4.17933333333,3.68233333333,8.83166666667
403.24,4.70166666667,6.23066666667,4.94666666667,7.75366666667,3.17233333333,6.323,7.90233333333,6.85666666667,9.45566666667,4.207,3.70166666667,8.79466666667
403.60,4.66233333333,6.23066666667,4.902,7.71133333333,3.18166666667,6.32033333333,7.89733333333,6.81066666667,9.39933333333,4.23433333333,3.70566666667,8.76833333333
403.95,4.70266666667,6.24766666667,4.89233333333,7.73333333333,3.27466666667,6.364,7.92933333333,6.74533333333,9.38666666667,4.30033333333,3.76466666667,8.851
404.31,4.614,6.22833333333,4.834,7.65566666667,3.248,6.36333333333,7.85133333333,6.71666666667,9.264,4.20966666667,3.74,8.717
404.67,4.60133333333,6.169,4.84166666667,7.621,3.226,6.34733333333,7.83333333333,6.73766666667,9.20266666667,4.189,3.73866666667,8.706
405.03,4.539,6.127,4.81866666667,7.626,3.227,6.32766666667,7.825,6.75733333333,9.196,4.16666666667,3.759,8.686
405.39,4.58566666667,6.10733333333,4.93666666667,7.71333333333,3.282,6.34766666667,7.815,6.77833333333,9.22333333333,4.215,3.81266666667,8.73766666667
405.75,4.61933333333,6.06366666667,4.96633333333,7.74466666667,3.30433333333,6.37433333333,7.809,6.807,9.248,4.25,3.90466666667,8.741
406.11,4.592,6.02533333333,4.99366666667,7.70833333333,3.31433333333,6.316,7.80933333333,6.81433333333,9.256,4.247,3.90933333333,8.74566666667
406.47,4.54066666667,5.99666666667,4.96033333333,7.68766666667,3.324,6.247,7.75566666667,6.807,9.16866666667,4.22533333333,3.84266666667,8.68866666667
406.83,4.515,6.00966666667,4.967,7.67633333333,3.38033333333,6.268,7.794,6.798,9.14566666667,4.23166666667,3.846,8.66033333333
407.19,4.43666666667,5.968,4.91633333333,7.65366666667,3.34333333333,6.256,7.78766666667,6.74533333333,9.13,4.19566666667,3.817,8.65033333333
407.55,4.51033333333,6.03833333333,4.96866666667,7.72133333333,3.42333333333,6.342,7.87833333333,6.79266666667,9.172,4.20266666667,3.891,8.70133333333
407.90,4.47966666667,6.03466666667,4.94633333333,7.63766666667,3.35566666667,6.264,7.84266666667,6.78833333333,9.15066666667,4.077,3.804,8.58266666667
408.26,4.526,6.03166666667,4.96166666667,7.655,3.364,6.28033333333,7.868,6.75566666667,9.19666666667,4.114,3.81733333333,8.66366666667
408.62,4.448,6.043,4.954,7.65433333333,3.39066666667,6.28133333333,7.84866666667,6.7,9.21,4.08866666667,3.80933333333,8.678
408.98,4.452,6.077,4.98233333333,7.65666666667,3.43033333333,6.31633333333,7.82466666667,6.649,9.18466666667,4.054,3.828,8.66366666667
409.34,4.40266666667,6.077,4.89533333333,7.563,3.40533333333,6.26166666667,7.859,6.605,9.14533333333,4.00833333333,3.83933333333,8.62666666667
409.70,4.31566666667,6.013,4.819,7.46066666667,3.28566666667,6.17666666667,7.80433333333,6.48333333333,9.047,3.88633333333,3.72033333333,8.55533333333
410.06,4.29766666667,6.02533333333,4.80033333333,7.47133333333,3.27466666667,6.20033333333,7.78966666667,6.47166666667,9.129,3.89766666667,3.71333333333,8.59733333333
410.42,4.333,6.02333333333,4.81,7.51833333333,3.307,6.265,7.822,6.47566666667,9.099,3.88866666667,3.77666666667,8.60233333333
410.77,4.273,5.964,4.79866666667,7.45933333333,3.242,6.21566666667,7.69166666667,6.39633333333,9.00466666667,3.79866666667,3.73366666667,8.592
411.13,4.34766666667,5.988,4.84233333333,7.45566666667,3.26533333333,6.28133333333,7.72233333333,6.431,9.027,3.81766666667,3.776,8.624
411.49,4.302,5.91933333333,4.84266666667,7.443,3.24666666667,6.29566666667,7.66933333333,6.409,9.03166666667,3.82033333333,3.761,8.61333333333
411.85,4.25433333333,5.901,4.87533333333,7.448,3.22266666667,6.32966666667,7.66133333333,6.39866666667,9.00066666667,3.87966666667,3.74533333333,8.672
412.21,4.189,5.89933333333,4.83933333333,7.44933333333,3.181,6.30766666667,7.65233333333,6.35366666667,8.94466666667,3.84066666667,3.73233333333,8.6
412.57,4.172,5.92333333333,4.86366666667,7.45333333333,3.155,6.36666666667,7.62433333333,6.349,8.90733333333,3.818,3.742,8.58233333333
412.92,4.148,5.895,4.85333333333,7.42766666667,3.118,6.384,7.59333333333,6.337,8.85133333333,3.81933333333,3.712,8.641
