wavelength,Back_TanFlof,Belly_TanFlof,Breast_TanFlof,Crissum_TanFlof,Crown_TanFlof,DorTail_TanFlof,Patch10_TanFlof,Patch11_TanFlof,Patch12_TanFlof,Rump_TanFlof,Throat_TanFlof,WingTip_TanFlof
354.38,3.177,10.9688888889,7.89844444444,6.20488888889,2.85022222222,4.61333333333,3.36455555555,2.74011111111,2.24688888889,3.87722222222,7.20633333333,5.62111111111
354.74,3.33555555556,11.1426666667,8.02555555555,6.29777777778,3.06344444445,4.76911111111,3.53766666666,2.92444444444,2.35077777778,4.08622222222,7.33466666667,5.77922222222
355.11,3.47355555556,11.3133333333,8.16933333333,6.37844444444,3.19233333333,4.86266666667,3.63266666667,3.06555555556,2.47844444445,4.20888888889,7.43344444444,5.91166666667
355.47,3.46311111111,11.3738888889,8.26633333333,6.41677777778,3.19266666667,4.85744444444,3.67733333333,3.10944444445,2.45366666667,4.23366666666,7.48344444444,5.962
355.83,3.35411111111,11.3447777778,8.13722222222,6.35444444444,3.05966666666,4.776,3.55366666667,3.00033333333,2.388,4.181,7.40777777778,5.86033333334
356.20,3.46488888889,11.5114444445,8.28633333333,6.45955555555,3.17311111111,4.85188888889,3.63444444444,3.105,2.47822222222,4.29466666667,7.50422222222,5.972
356.56,3.38722222222,11.5068888889,8.19066666667,6.39188888889,3.18522222222,4.75777777778,3.63511111111,3.06566666667,2.42233333333,4.36955555556,7.51755555556,5.94211111111
356.93,3.15111111111,11.4026666667,7.96111111111,6.16066666667,2.98133333333,4.53666666667,3.40088888889,2.88622222222,2.20866666667,4.15388888889,7.33866666667,5.72877777778
357.29,2.877,11.1624444444,7.61266666667,5.90511111111,2.705,4.25855555555,3.11133333333,2.57733333333,1.93377777778,3.83133333333,7.12722222222,5.51533333333
357.66,2.77566666666,11.0823333333,7.543,5.75577777778,2.52611111111,4.141,3.02233333333,2.44533333333,1.801,3.66255555555,7.02366666667,5.37866666667
358.02,2.82677777778,11.1394444444,7.71155555556,5.786,2.60511111111,4.193,3.09311111111,2.56055555556,1.827,3.75488888889,7.11811111111,5.417
358.38,2.86233333333,11.1672222222,7.64366666667,5.77933333333,2.61055555556,4.17377777778,3.15677777778,2.57077777778,1.843,3.75244444444,7.15077777778,5.39033333333
358.75,2.81888888889,11.0902222222,7.64444444444,5.77855555555,2.52266666667,4.15911111111,3.09844444445,2.48477777778,1.82911111111,3.69233333333,7.10677777778,5.33522222222
359.11,2.88411111111,11.1676666667,7.719,5.84633333333,2.57455555555,4.19177777778,3.16233333333,2.50011111111,1.86111111111,3.79788888889,7.18733333333,5.37788888889
359.48,2.87688888889,11.15,7.70822222222,5.84988888889,2.61322222222,4.16388888889,3.09055555556,2.47188888889,1.83822222222,3.82533333333,7.177,5.32122222222
359.84,2.90022222222,11.1391111111,7.71166666667,5.84533333333,2.62455555556,4.14188888889,3.06777777778,2.43855555556,1.83477777778,3.82244444445,7.19644444445,5.30344444444
360.20,2.78755555556,11.1372222222,7.62711111111,5.81277777778,2.54244444444,4.09466666667,2.95977777778,2.40622222222,1.76444444444,3.72822222222,7.11844444445,5.23422222222
360.57,2.81522222222,11.1366666667,7.63788888889,5.86144444444,2.50133333333,4.13133333333,2.90766666667,2.37211111111,1.80433333333,3.70055555556,7.079,5.18855555555
360.93,2.90933333333,11.237,7.79988888889,5.972,2.61688888889,4.24433333333,2.96477777778,2.45266666667,1.90544444445,3.791,7.21344444444,5.28188888889
361.29,2.97555555556,11.2774444444,7.92955555556,6.04333333333,2.61544444445,4.27433333333,3.01622222222,2.50622222222,1.97322222222,3.83933333333,7.23644444444,5.28788888889
361.66,3.03244444444,11.3972222222,8.00066666667,6.19044444444,2.68855555556,4.35922222222,3.06044444444,2.55833333333,2.07933333333,3.94511111111,7.30911111111,5.38922222222
362.02,2.96044444445,11.3114444444,7.918,6.16,2.61166666667,4.275,2.97255555556,2.40688888889,2.01588888889,3.84777777778,7.21644444445,5.31077777778
362.39,2.94666666667,11.3507777778,7.96,6.14777777778,2.53866666667,4.269,2.91577777778,2.39611111111,1.99044444444,3.83566666667,7.19011111111,5.31488888889
362.75,2.95433333333,11.3771111111,7.96733333333,6.12355555556,2.50344444444,4.23422222222,2.92888888889,2.39377777778,1.98844444444,3.84488888889,7.20366666667,5.30444444444
363.11,2.948,11.4346666667,8.00433333333,6.23611111111,2.48855555556,4.27488888889,2.94066666666,2.452,2.05533333333,3.86555555556,7.29288888889,5.39377777778
363.48,3.07033333333,11.5923333333,8.12322222222,6.38466666667,2.56733333334,4.39477777778,3.06055555555,2.6,2.187,3.93522222222,7.43822222222,5.54366666667
363.84,3.04666666667,11.7027777778,8.17477777778,6.41066666666,2.56077777778,4.43833333333,3.09066666667,2.63555555555,2.185,3.89044444444,7.46088888889,5.57766666667
364.20,2.96255555556,11.6318888889,8.14511111111,6.33522222222,2.46988888889,4.30222222222,3.08011111111,2.54044444444,2.11933333333,3.85966666667,7.41711111111,5.505
364.57,2.992,11.6533333333,8.208,6.40888888889,2.49066666667,4.26788888889,3.14455555555,2.57155555556,2.17055555556,3.86933333333,7.49477777778,5.57144444445
364.93,3.07488888889,11.7076666667,8.22566666667,6.46788888889,2.48988888889,4.28688888889,3.19633333333,2.61133333334,2.19733333333,3.87533333334,7.47633333333,5.61344444444
365.29,3.13311111111,11.7991111111,8.28744444445,6.56411111111,2.58466666667,4.34633333333,3.26811111111,2.67488888889,2.268,3.95944444444,7.56777777778,5.68155555556
365.66,3.17666666667,11.8537777778,8.29322222222,6.572,2.60077777778,4.32055555556,3.28766666667,2.70688888889,2.25011111111,3.995,7.61533333333,5.67722222222
366.02,3.30722222222,12.0351111111,8.46566666667,6.658,2.73233333333,4.41722222222,3.41977777778,2.87966666667,2.33577777778,4.15244444444,7.76966666667,5.78777777778
366.38,3.39711111111,12.0605555556,8.55411111111,6.75855555556,2.88555555555,4.47633333333,3.52433333333,2.96155555556,2.41322222222,4.23366666667,7.92455555556,5.87688888889
366.75,3.40377777778,12.0788888889,8.534,6.80633333333,2.98388888889,4.48055555556,3.53188888889,3.01133333333,2.39411111111,4.26055555556,8.00522222222,5.88277777778
367.11,3.39666666667,12.1634444445,8.50633333333,6.69955555555,2.98133333333,4.42111111111,3.54055555556,2.98866666666,2.354,4.21477777778,7.95088888889,5.82355555556
367.47,3.27966666667,12.0995555556,8.439,6.57344444444,2.918,4.30633333333,3.51577777778,2.91311111111,2.24566666667,4.13266666667,7.88944444444,5.75744444444
367.84,3.32611111111,12.1103333333,8.448,6.60377777778,2.94033333333,4.30033333333,3.57177777778,2.92922222222,2.23711111111,4.195,7.929,5.74377777778
368.20,3.44933333333,12.2954444445,8.55344444444,6.68866666667,3.03555555555,4.41644444444,3.67,3.01977777778,2.29544444445,4.24644444444,8.039,5.80544444444
368.56,3.35266666667,12.3167777778,8.51744444444,6.51744444444,3.00588888889,4.351,3.61577777778,3.00577777778,2.17833333333,4.21266666667,7.96688888889,5.73988888889
368.93,3.29911111111,12.3811111111,8.623,6.47288888889,3.022,4.28,3.60866666667,3.01477777778,2.11533333333,4.23277777778,7.98077777778,5.73488888889
369.29,3.28588888889,12.4513333333,8.69188888889,6.43055555556,3.04555555555,4.27088888889,3.593,3.02244444444,2.04855555555,4.21544444444,8.01733333333,5.75022222222
369.65,3.19377777778,12.428,8.71066666667,6.33233333333,3.01011111111,4.20077777778,3.55433333334,2.96422222222,1.95133333333,4.14777777778,7.98688888889,5.69311111111
370.01,3.20222222222,12.4198888889,8.68588888889,6.31011111111,3.01233333333,4.195,3.55666666667,2.97655555556,2.01033333333,4.12566666667,8.01622222222,5.65977777778
370.38,3.07955555556,12.2982222222,8.61455555556,6.23933333333,2.86833333334,4.07655555556,3.46644444444,2.85766666666,1.92555555556,4.02577777778,7.88044444444,5.49355555556
370.74,2.99833333333,12.3037777778,8.62355555556,6.135,2.72466666667,3.99044444444,3.39033333334,2.76811111111,1.87111111111,3.95411111111,7.798,5.35855555555
371.10,2.87755555555,12.1582222222,8.58866666667,6.06566666667,2.58422222222,3.89344444444,3.243,2.63088888889,1.70922222222,3.85266666667,7.78555555556,5.23255555555
371.46,2.97777777778,12.2301111111,8.72311111111,6.23322222222,2.65344444444,4.01488888889,3.29155555556,2.71122222222,1.79622222222,3.90522222222,7.90633333333,5.25844444445
371.83,2.92488888889,12.2212222222,8.74588888889,6.23133333333,2.61577777778,3.96266666666,3.25244444445,2.672,1.74477777778,3.86844444444,7.91366666667,5.22111111111
372.19,2.90822222222,12.1575555555,8.69644444444,6.24655555556,2.649,3.95233333333,3.25066666667,2.70922222222,1.73444444445,3.89544444445,7.94688888889,5.22611111111
372.55,2.94777777778,12.2193333333,8.697,6.34977777778,2.65933333333,4.01077777778,3.25677777778,2.74,1.73244444445,3.95155555556,7.976,5.25855555556
372.92,2.89777777778,12.1725555556,8.59288888889,6.39366666666,2.64133333333,3.99211111111,3.25177777778,2.718,1.73577777778,3.93977777778,7.99177777778,5.22833333333
373.28,2.84455555556,12.1361111111,8.48444444444,6.38844444444,2.56222222222,3.93811111111,3.21344444444,2.65244444444,1.75311111111,3.86588888889,7.94055555555,5.16377777778
373.64,2.88244444444,12.2018888889,8.52455555555,6.45033333333,2.64611111111,4.00555555556,3.21455555556,2.72811111111,1.85055555555,3.89655555555,8.00255555556,5.16622222222
374.00,2.884,12.252,8.57255555556,6.51311111111,2.671,4.03044444445,3.207,2.73822222222,1.84533333333,3.93177777778,8.015,5.22966666667
374.37,2.84188888889,12.2481111111,8.557,6.45,2.64466666667,3.99233333333,3.13111111111,2.67733333333,1.771,3.86122222222,8.026,5.25033333333
374.73,2.86266666667,12.299,8.54411111111,6.49155555555,2.672,4.03533333333,3.16311111111,2.67333333333,1.74333333333,3.84577777778,8.08111111111,5.34333333333
375.09,2.78833333333,12.2777777778,8.49633333333,6.45544444444,2.62044444444,3.97355555556,3.11688888889,2.61488888889,1.71877777778,3.73555555555,8.00311111111,5.30822222222
375.45,2.78066666666,12.3393333333,8.48411111111,6.40544444444,2.59188888889,3.91988888889,3.11688888889,2.59611111111,1.69822222222,3.74377777778,8.00188888889,5.33055555556
375.81,2.85266666667,12.3707777778,8.53388888889,6.38977777778,2.66233333333,3.97888888889,3.16388888889,2.65077777778,1.77411111111,3.75177777778,8.03977777778,5.36466666667
376.18,2.85511111111,12.4006666667,8.584,6.43533333333,2.644,3.98511111111,3.12866666667,2.672,1.75011111111,3.756,8.02077777778,5.384
376.54,2.87877777778,12.4504444445,8.67277777778,6.46466666666,2.67255555555,4.001,3.20033333333,2.71122222222,1.82944444444,3.78588888889,8.09122222222,5.42666666667
376.90,2.91744444444,12.5648888889,8.75388888889,6.50288888889,2.668,4.054,3.26144444445,2.74588888889,1.88344444444,3.84166666667,8.15288888889,5.44588888889
377.26,2.95633333334,12.6581111111,8.8,6.54688888889,2.67988888889,4.104,3.319,2.79511111111,1.86844444444,3.89333333334,8.20788888889,5.46888888889
377.63,2.87355555556,12.5615555556,8.70666666667,6.49677777778,2.54655555556,4.02222222222,3.24655555555,2.67033333333,1.749,3.79455555556,8.10488888889,5.40177777778
377.99,2.82133333333,12.5173333333,8.653,6.451,2.50211111111,3.95155555556,3.21344444444,2.60788888889,1.70355555556,3.70188888889,8.04455555556,5.32344444444
378.35,2.86055555555,12.655,8.711,6.56211111111,2.52366666667,4.04111111111,3.25988888889,2.716,1.799,3.77655555555,8.10777777778,5.35855555556
378.71,2.96844444445,12.7426666667,8.81822222222,6.64433333333,2.60188888889,4.13133333333,3.33788888889,2.84277777778,1.94722222222,3.88488888889,8.17677777778,5.419
379.07,2.99277777778,12.764,8.83333333333,6.68166666667,2.65044444445,4.15477777778,3.37,2.90533333333,1.95977777778,3.94955555556,8.19555555555,5.452
379.44,2.93811111111,12.7101111111,8.75533333333,6.662,2.591,4.13744444444,3.32744444445,2.847,1.88877777778,3.88255555556,8.09888888889,5.36411111111
379.80,2.96955555556,12.7335555555,8.72288888889,6.73011111111,2.63655555556,4.172,3.34522222222,2.90322222222,1.91888888889,3.94066666667,8.12855555556,5.42488888889
380.16,3.01255555556,12.7788888889,8.76266666667,6.727,2.68944444445,4.22277777778,3.38722222222,2.90833333333,1.99066666667,3.98533333333,8.18133333333,5.48333333333
380.52,3.01911111111,12.7402222222,8.72988888889,6.68588888889,2.68688888889,4.22455555555,3.35811111111,2.89577777778,1.94166666667,3.93022222222,8.17355555555,5.433
380.88,3.04288888889,12.7438888889,8.741,6.72311111111,2.734,4.26877777778,3.39777777778,2.90077777778,1.90555555555,3.90388888889,8.21977777778,5.45877777778
381.24,3.02844444445,12.6886666667,8.80011111111,6.74222222222,2.78133333333,4.26511111111,3.38955555556,2.92088888889,1.96811111111,3.89488888889,8.22411111111,5.48888888889
381.61,3.09411111111,12.7792222222,8.89422222222,6.81333333334,2.85577777778,4.30766666666,3.44888888889,3.03522222222,2.04111111111,3.96133333333,8.29366666667,5.549
381.97,3.157,12.8828888889,8.94733333333,6.89122222222,2.89644444444,4.37688888889,3.50422222222,3.10688888889,2.09077777778,4.05511111111,8.346,5.59855555556
382.33,3.17577777778,12.8924444444,8.88677777778,6.87933333333,2.90911111111,4.34933333333,3.49633333333,3.09333333334,2.02844444444,4.04822222222,8.31722222222,5.55422222222
382.69,3.10966666667,12.857,8.82633333333,6.85588888889,2.83988888889,4.30677777778,3.42144444444,3.00755555556,1.92322222222,4.00566666667,8.26411111111,5.50722222222
383.05,3.17366666667,12.9158888889,8.84544444445,6.90388888889,2.88833333333,4.37166666667,3.44211111111,3.031,1.96055555556,4.06977777778,8.32155555556,5.53766666667
383.41,3.19844444444,12.965,8.95333333333,6.93255555556,2.93877777778,4.39611111111,3.43855555556,3.08033333333,1.99966666667,4.09222222222,8.40077777778,5.60388888889
383.77,3.129,12.9493333333,8.91944444444,6.88166666667,2.86988888889,4.30655555555,3.38122222222,2.99333333334,1.93944444444,3.99233333333,8.339,5.50955555556
384.14,3.07911111111,12.9705555556,8.91544444444,6.86522222222,2.805,4.25411111111,3.33055555556,2.94211111111,1.89166666667,3.93822222222,8.30933333333,5.431
384.50,3.11377777778,13.01,8.94944444445,6.91633333333,2.78977777778,4.254,3.31111111111,2.94566666666,1.94011111111,3.95344444445,8.284,5.43977777778
384.86,3.10022222222,12.9531111111,8.957,6.89755555556,2.76544444445,4.17211111111,3.25577777778,2.92366666667,1.94511111111,3.94444444444,8.22677777778,5.39111111111
385.22,3.11366666667,13.0144444444,8.95255555555,6.90044444444,2.74477777778,4.15466666667,3.24844444444,2.92311111111,1.89522222222,3.95511111111,8.27011111111,5.36033333333
385.58,3.1,12.9817777778,8.94666666667,6.83633333333,2.68633333333,4.10311111111,3.19522222222,2.86677777778,1.83144444445,3.90977777778,8.278,5.32633333333
385.94,3.07622222222,12.9326666667,8.90411111111,6.817,2.61422222222,4.05688888889,3.14966666666,2.846,1.806,3.86433333333,8.27766666667,5.29322222222
386.30,3.07644444444,12.9707777778,9.011,6.83633333333,2.625,4.06122222222,3.17133333334,2.86077777778,1.83422222222,3.87444444444,8.29477777778,5.32644444444
386.66,3.10033333333,13.0335555556,9.07877777778,6.86322222222,2.67311111111,4.06255555556,3.21477777778,2.92977777778,1.88244444445,3.90333333333,8.36188888889,5.35588888889
387.03,3.11822222222,13.0501111111,9.12277777778,6.87977777778,2.68766666666,4.06388888889,3.25377777778,2.95955555555,1.90944444445,3.90933333333,8.40511111111,5.35888888889
387.39,3.05788888889,13.0411111111,9.06022222222,6.83266666667,2.62377777778,3.99811111111,3.20644444444,2.86411111111,1.87033333333,3.87577777778,8.36744444445,5.27422222222
387.75,3.04055555556,13.0398888889,9.09833333333,6.83455555556,2.60233333333,3.97644444445,3.203,2.85411111111,1.84644444444,3.91344444445,8.39988888889,5.28022222222
388.11,3.021,13.0057777778,9.06455555556,6.81644444444,2.61288888889,3.95155555556,3.21077777778,2.85277777778,1.81844444445,3.897,8.39433333333,5.264
388.47,2.94,12.9622222222,9.03066666667,6.77155555555,2.60655555555,3.93366666667,3.19277777778,2.82,1.76655555556,3.869,8.38577777778,5.24433333333
388.83,2.94044444444,13.0417777778,9.02222222222,6.74766666667,2.62855555556,3.96544444444,3.16833333334,2.82966666667,1.778,3.88977777778,8.44544444445,5.27055555556
389.19,2.97655555555,13.0498888889,9.02022222222,6.72722222222,2.63255555555,3.99433333333,3.18011111111,2.85744444444,1.802,3.888,8.46155555556,5.29233333333
389.55,2.98388888889,13.0677777778,9.013,6.77111111111,2.66477777778,4.01622222222,3.19722222222,2.87077777778,1.85011111111,3.89433333333,8.466,5.28744444444
389.91,2.98711111111,13.1103333333,9.02477777778,6.77733333333,2.693,4.04055555556,3.21988888889,2.88044444445,1.857,3.91422222222,8.49422222222,5.27155555556
390.27,3.04677777778,13.1314444445,8.98411111111,6.78155555555,2.70222222222,4.04188888889,3.24133333333,2.87833333334,1.92222222222,3.93922222222,8.54944444445,5.30222222222
390.63,3.07511111111,13.1612222222,9.00655555556,6.81033333333,2.73233333333,4.09177777778,3.28211111111,2.89466666667,1.97577777778,3.97122222222,8.55622222222,5.29366666667
391.00,3.16111111111,13.276,9.10555555556,6.89866666667,2.79822222222,4.20355555556,3.34533333333,2.958,2.06655555555,4.02922222222,8.61377777778,5.37688888889
391.36,3.27022222222,13.363,9.18,7.00077777778,2.87244444444,4.30088888889,3.42888888889,3.08777777778,2.157,4.13955555556,8.69244444445,5.49088888889
391.72,3.32522222222,13.4271111111,9.20244444444,7.03755555556,2.91033333333,4.34855555556,3.44533333333,3.143,2.22055555556,4.18511111111,8.71822222223,5.50588888889
392.08,3.38255555555,13.5074444444,9.26477777778,7.09566666667,2.93222222222,4.38866666667,3.50844444444,3.19488888889,2.296,4.234,8.75444444444,5.55933333333
392.44,3.46744444445,13.5975555556,9.35133333333,7.17555555556,3.0,4.42977777778,3.57911111111,3.26977777778,2.35755555556,4.28455555556,8.84711111111,5.635
392.80,3.43566666667,13.555,9.30011111111,7.18177777778,2.96777777778,4.41322222222,3.56033333334,3.24488888889,2.31944444444,4.23211111111,8.82111111112,5.60488888889
393.16,3.44744444444,13.5896666667,9.28166666667,7.22055555555,2.95355555555,4.42155555555,3.578,3.22988888889,2.34866666667,4.24288888889,8.82255555554,5.61933333333
393.52,3.47022222222,13.627,9.31722222222,7.22955555555,2.95011111111,4.45755555556,3.60966666667,3.25777777778,2.37966666667,4.261,8.82377777777,5.64444444444
393.88,3.42722222222,13.5922222222,9.28388888889,7.21177777778,2.913,4.39722222222,3.58377777778,3.22977777778,2.33766666667,4.22222222222,8.766,5.63311111111
394.24,3.38955555556,13.5936666667,9.28844444444,7.23411111111,2.90377777778,4.43111111111,3.58477777778,3.27055555556,2.30233333333,4.211,8.73622222223,5.60888888889
