wavelength,Back_ButWetm,Belly_ButWetm,Breast_ButWetm,Crissum_ButWetm,Crown_ButWetm,DorTail_ButWetm,Patch10_ButWetm,Patch11_ButWetm,Patch12_ButWetm,Rump_ButWetm,Throat_ButWetm,WingTip_ButWetm
366.02,7.94566666667,17.4493333333,18.8846666667,7.25733333333,7.28533333333,6.682,39.4733333333,13.9186666667,5.255,4.892,4.95766666667,6.27866666667
366.38,7.80366666667,17.359,18.7306666667,7.20333333333,7.20733333333,6.562,39.287,13.8876666667,5.21433333333,4.912,4.888,6.264
366.75,7.892,17.1936666667,18.611,7.402,7.23866666667,6.65033333333,39.469,13.8846666667,5.20433333333,4.914,5.05733333333,6.438
367.11,7.819,16.8773333333,18.374,7.214,7.083,6.36333333333,39.2713333333,13.6426666667,5.14066666667,4.858,4.97266666667,6.343
367.47,7.856,16.6626666667,18.2156666667,6.97466666667,7.03233333333,6.315,39.2343333333,13.511,5.02833333333,4.672,4.79066666667,6.24133333333
367.84,7.78433333333,16.36,18.0566666667,6.8,6.90733333333,6.11633333333,39.1203333333,13.275,4.92166666667,4.547,4.52233333333,6.137
368.20,7.961,16.2933333333,18.0133333333,6.83933333333,6.97933333333,6.28233333333,39.269,13.3026666667,4.99933333333,4.777,4.591,6.08433333333
368.56,7.799,16.1373333333,17.827,6.65733333333,6.72,6.176,39.2813333333,13.091,4.802,4.52,4.404,6.03066666667
368.93,7.742,15.841,17.7123333333,6.70233333333,6.67766666667,6.12,39.358,12.9976666667,4.64433333333,4.515,4.37,5.94566666667
369.29,7.802,15.7823333333,17.6753333333,6.862,6.593,6.19533333333,39.3716666667,12.9373333333,4.64633333333,4.572,4.398,6.04233333333
369.65,7.74633333333,15.6743333333,17.581,6.88566666667,6.54,6.223,39.21,12.7666666667,4.65366666667,4.596,4.43533333333,6.087
370.01,7.669,15.2923333333,17.3936666667,6.624,6.362,6.06266666667,39.1706666667,12.4123333333,4.39966666667,4.387,4.24366666667,5.95233333333
370.38,7.62733333333,15.075,17.2036666667,6.54833333333,6.349,6.01533333333,39.2063333333,12.149,4.27366666667,4.298,4.18366666667,5.816
370.74,7.56133333333,15.014,17.1676666667,6.41,6.35333333333,6.01366666667,39.2013333333,12.011,4.32033333333,4.365,4.22333333333,5.72233333333
371.10,7.58633333333,15.024,17.0136666667,6.60333333333,6.455,6.154,39.311,12.003,4.401,4.309,4.30833333333,5.821
371.46,7.65733333333,14.9716666667,16.918,6.68033333333,6.54466666667,6.19733333333,39.555,11.9406666667,4.49866666667,4.367,4.387,5.871
371.83,7.67766666667,14.956,16.8663333333,6.73233333333,6.62166666667,6.305,39.6306666667,11.8783333333,4.624,4.581,4.48966666667,5.961
372.19,7.51666666667,14.7746666667,16.7373333333,6.75166666667,6.57866666667,6.186,39.5976666667,11.6733333333,4.54133333333,4.31,4.416,5.99733333333
372.55,7.528,14.5976666667,16.6096666667,6.792,6.59233333333,6.22833333333,39.6516666667,11.6343333333,4.55666666667,4.416,4.416,6.02833333333
372.92,7.55633333333,14.5853333333,16.522,6.869,6.627,6.326,39.718,11.52,4.69733333333,4.51,4.38933333333,6.14633333333
373.28,7.54033333333,14.4283333333,16.3483333333,6.81033333333,6.69733333333,6.291,39.8,11.4036666667,4.68333333333,4.531,4.42166666667,6.08833333333
373.64,7.51333333333,14.3566666667,16.267,6.804,6.78433333333,6.219,39.954,11.362,4.67466666667,4.468,4.35133333333,6.07866666667
374.00,7.32366666667,14.1236666667,15.9896666667,6.72266666667,6.65666666667,6.21066666667,39.8423333333,11.1796666667,4.60066666667,4.352,4.30566666667,6.03566666667
374.37,7.16166666667,13.874,15.749,6.58066666667,6.53,6.10833333333,39.8943333333,11.0116666667,4.51233333333,4.195,4.272,5.91466666667
374.73,7.03833333333,13.6453333333,15.579,6.65,6.38066666667,6.08466666667,39.956,10.7626666667,4.38566666667,4.105,4.205,5.831
375.09,6.99033333333,13.4803333333,15.6336666667,6.638,6.384,6.15633333333,40.0733333333,10.7016666667,4.42033333333,4.242,4.242,5.75433333333
375.45,6.86966666667,13.375,15.392,6.76566666667,6.293,6.118,40.058,10.6136666667,4.37666666667,4.276,4.317,5.746
375.81,6.899,13.3356666667,15.2756666667,6.95,6.29466666667,6.251,40.0976666667,10.5793333333,4.416,4.27,4.46,5.74133333333
376.18,6.701,13.0226666667,15.0916666667,6.79766666667,6.17833333333,6.189,40.1456666667,10.413,4.27733333333,4.102,4.32066666667,5.54866666667
376.54,6.568,12.7756666667,14.9136666667,6.67666666667,6.169,6.113,40.1393333333,10.179,4.15,3.863,4.332,5.36066666667
376.90,6.45666666667,12.6556666667,14.8223333333,6.642,6.07533333333,6.06133333333,40.1126666667,10.107,4.114,3.781,4.33766666667,5.31266666667
377.26,6.44866666667,12.586,14.8566666667,6.668,6.00233333333,6.097,40.1196666667,10.0613333333,4.14033333333,3.792,4.329,5.316
377.63,6.367,12.4093333333,14.6876666667,6.61433333333,5.88166666667,6.052,40.1586666667,9.93,4.06833333333,3.844,4.29933333333,5.24266666667
377.99,6.41433333333,12.4146666667,14.6433333333,6.68333333333,5.97366666667,6.14266666667,40.3783333333,10.0066666667,4.10266666667,3.831,4.345,5.287
378.35,6.50266666667,12.3986666667,14.6516666667,6.788,6.07966666667,6.24733333333,40.4853333333,10.064,4.168,3.945,4.404,5.401
378.71,6.57166666667,12.3913333333,14.6503333333,6.81266666667,6.22,6.31766666667,40.52,10.1746666667,4.277,4.072,4.433,5.57566666667
379.07,6.53666666667,12.2426666667,14.47,6.78933333333,6.167,6.29,40.5376666667,10.0673333333,4.18933333333,4.037,4.30566666667,5.567
379.44,6.45233333333,12.0676666667,14.4226666667,6.77833333333,6.11266666667,6.336,40.4283333333,9.92866666667,4.16766666667,4.158,4.17733333333,5.47333333333
379.80,6.35833333333,11.8526666667,14.2806666667,6.60033333333,6.07766666667,6.197,40.3946666667,9.773,3.995,4.063,4.12433333333,5.43633333333
380.16,6.512,11.8293333333,14.19,6.66366666667,6.097,6.267,40.4383333333,9.74866666667,4.05166666667,4.213,4.248,5.594
380.52,6.526,11.8983333333,14.1026666667,6.77966666667,6.086,6.29133333333,40.486,9.68766666667,4.15466666667,4.463,4.33766666667,5.758
380.88,6.526,11.8236666667,14.005,6.72066666667,6.18666666667,6.29866666667,40.4926666667,9.61933333333,4.15866666667,4.52,4.41766666667,5.80633333333
381.24,6.33266666667,11.5913333333,13.752,6.61966666667,6.08433333333,6.14466666667,40.549,9.41133333333,4.02233333333,4.389,4.35366666667,5.67633333333
381.61,6.32633333333,11.5826666667,13.726,6.67333333333,6.18433333333,6.23133333333,40.632,9.44233333333,4.148,4.47,4.47033333333,5.81833333333
381.97,6.239,11.4346666667,13.6363333333,6.58233333333,6.142,6.20766666667,40.5466666667,9.31166666667,4.12466666667,4.571,4.47766666667,5.76133333333
382.33,6.09933333333,11.2423333333,13.494,6.46866666667,5.97666666667,6.158,40.4266666667,9.09233333333,4.008,4.457,4.374,5.61033333333
382.69,6.00766666667,11.095,13.2936666667,6.37833333333,5.93166666667,6.07133333333,40.4553333333,8.88666666667,3.912,4.346,4.30933333333,5.476
383.05,5.88033333333,11.0093333333,13.1623333333,6.30266666667,5.82333333333,6.0,40.5403333333,8.716,3.84433333333,4.24,4.36533333333,5.35033333333
383.41,5.816,10.9393333333,13.0943333333,6.24833333333,5.834,5.98466666667,40.6856666667,8.64266666667,3.783,4.156,4.43366666667,5.36033333333
383.77,5.783,10.8646666667,13.0416666667,6.26233333333,5.76833333333,5.95533333333,40.7673333333,8.568,3.793,4.269,4.40966666667,5.34466666667
384.14,5.65133333333,10.8413333333,13.0063333333,6.23833333333,5.769,5.94466666667,40.9246666667,8.51866666667,3.87766666667,4.344,4.45066666667,5.32866666667
384.50,5.59933333333,10.6403333333,12.94,6.08433333333,5.69566666667,5.9,40.7956666667,8.42033333333,3.782,4.227,4.37466666667,5.2
384.86,5.48833333333,10.5946666667,12.8083333333,6.05233333333,5.52766666667,5.86533333333,40.8543333333,8.28866666667,3.77166666667,4.263,4.369,5.162
385.22,5.56033333333,10.5843333333,12.8223333333,6.11833333333,5.58733333333,5.92333333333,40.9806666667,8.26033333333,3.84966666667,4.29,4.40233333333,5.23
385.58,5.435,10.3793333333,12.6616666667,5.99433333333,5.40566666667,5.823,40.8663333333,8.054,3.70633333333,4.249,4.28733333333,5.058
385.94,5.304,10.2073333333,12.5393333333,5.95733333333,5.288,5.73733333333,40.8406666667,7.87833333333,3.62866666667,4.148,4.17433333333,5.02166666667
386.30,5.29166666667,10.165,12.4723333333,5.92433333333,5.25733333333,5.7,40.9193333333,7.81,3.657,4.145,4.20633333333,5.03833333333
386.66,5.17833333333,9.99833333333,12.366,5.85966666667,5.157,5.69,40.8153333333,7.71533333333,3.521,4.001,4.17866666667,4.95033333333
387.03,5.15,9.936,12.3196666667,5.82266666667,5.13933333333,5.67433333333,40.7826666667,7.71566666667,3.48333333333,3.963,4.16633333333,5.039
387.39,5.152,9.96366666667,12.2423333333,5.80233333333,5.21766666667,5.729,40.9213333333,7.73233333333,3.55,4.027,4.229,5.05
387.75,5.094,9.93366666667,12.1583333333,5.74933333333,5.19366666667,5.72533333333,40.9716666667,7.73766666667,3.52433333333,3.978,4.27633333333,5.02033333333
388.11,5.02866666667,9.76233333333,12.003,5.69633333333,5.12233333333,5.64966666667,40.8083333333,7.63966666667,3.39333333333,3.881,4.15766666667,4.90866666667
388.47,4.94666666667,9.67166666667,11.883,5.64733333333,5.035,5.62133333333,40.8456666667,7.512,3.303,3.915,4.05833333333,4.79
388.83,4.985,9.568,11.7906666667,5.60766666667,5.04733333333,5.641,40.8546666667,7.45666666667,3.221,3.82,4.025,4.75433333333
389.19,4.94633333333,9.496,11.7256666667,5.55133333333,5.03133333333,5.66733333333,40.803,7.472,3.18233333333,3.885,4.00133333333,4.766
389.55,4.96433333333,9.52866666667,11.705,5.57866666667,5.16066666667,5.76466666667,40.9376666667,7.46933333333,3.19566666667,3.769,4.052,4.857
389.91,5.03266666667,9.566,11.642,5.584,5.21033333333,5.83233333333,41.0413333333,7.47233333333,3.23966666667,3.739,4.127,4.877
390.27,4.97766666667,9.48666666667,11.522,5.60466666667,5.16366666667,5.77566666667,41.0426666667,7.429,3.17533333333,3.711,4.085,4.866
390.63,4.96966666667,9.40633333333,11.468,5.58866666667,5.16533333333,5.71566666667,41.204,7.39133333333,3.204,3.749,4.08466666667,4.85733333333
391.00,4.94933333333,9.28,11.3503333333,5.52733333333,5.13233333333,5.67866666667,41.128,7.294,3.20166666667,3.712,4.085,4.817
391.36,4.89533333333,9.09233333333,11.2106666667,5.456,5.00433333333,5.51566666667,40.955,7.216,3.11166666667,3.549,4.071,4.81233333333
391.72,4.836,8.94466666667,11.1316666667,5.44533333333,4.98033333333,5.53666666667,40.954,7.14133333333,3.10233333333,3.497,3.983,4.83333333333
392.08,4.795,8.875,11.0766666667,5.432,4.968,5.56366666667,40.9736666667,7.08866666667,3.10133333333,3.461,3.983,4.82266666667
392.44,4.79933333333,8.85033333333,11.0416666667,5.455,5.03766666667,5.61833333333,41.0,7.09233333333,3.19833333333,3.43,4.06666666667,4.89933333333
392.80,4.66433333333,8.66366666667,10.9173333333,5.40466666667,5.01666666667,5.517,40.9423333333,7.039,3.14,3.326,4.00633333333,4.85266666667
393.16,4.62,8.606,10.7873333333,5.38233333333,5.02233333333,5.52266666667,40.9836666667,7.001,3.16366666667,3.295,4.03766666667,4.90233333333
393.52,4.59066666667,8.41533333333,10.6386666667,5.32133333333,4.934,5.43666666667,40.9226666667,6.925,3.10666666667,3.368,4.00166666667,4.85433333333
393.88,4.529,8.30033333333,10.5696666667,5.357,4.97066666667,5.421,40.939,6.913,3.119,3.423,4.047,4.815
394.24,4.53133333333,8.253,10.5223333333,5.36566666667,5.01633333333,5.468,40.9526666667,6.923,3.21233333333,3.557,4.12433333333,4.92533333333
394.60,4.48666666667,8.12366666667,10.3973333333,5.29466666667,4.97266666667,5.46733333333,40.8843333333,6.877,3.22033333333,3.538,4.12466666667,4.93466666667
394.96,4.462,8.11166666667,10.2836666667,5.36333333333,4.97266666667,5.517,40.862,6.92566666667,3.261,3.611,4.153,4.957
395.32,4.34066666667,7.973,10.1056666667,5.23533333333,4.898,5.54,40.8853333333,6.72333333333,3.21366666667,3.598,4.03566666667,4.84333333333
395.68,4.326,7.85,9.93633333333,5.16433333333,4.85266666667,5.49633333333,40.8283333333,6.602,3.13966666667,3.524,4.04866666667,4.81333333333
396.04,4.28066666667,7.74433333333,9.71966666667,5.03733333333,4.78833333333,5.44366666667,40.7616666667,6.48666666667,3.11066666667,3.531,4.07033333333,4.82766666667
396.40,4.25133333333,7.63466666667,9.54266666667,5.038,4.819,5.426,40.7353333333,6.43633333333,3.08533333333,3.546,4.02333333333,4.88666666667
396.76,4.33566666667,7.623,9.549,5.07033333333,4.895,5.56166666667,40.8466666667,6.47666666667,3.145,3.552,4.137,5.00733333333
397.12,4.27033333333,7.421,9.37733333333,4.971,4.80133333333,5.48333333333,40.7193333333,6.335,3.06366666667,3.414,4.07233333333,4.90233333333
397.48,4.21866666667,7.36,9.30166666667,4.96333333333,4.82866666667,5.50066666667,40.745,6.27333333333,3.13433333333,3.365,4.07233333333,4.975
397.84,4.23,7.31533333333,9.22533333333,4.932,4.79733333333,5.47833333333,40.724,6.232,3.116,3.3,4.077,5.03066666667
398.20,4.18866666667,7.127,9.095,4.869,4.81033333333,5.46233333333,40.752,6.15666666667,3.03,3.164,3.974,4.93466666667
398.56,4.19666666667,7.11533333333,9.05066666667,4.86833333333,4.84466666667,5.49566666667,40.7456666667,6.12033333333,3.12,3.223,3.967,4.955
398.92,4.124,6.98066666667,8.92533333333,4.773,4.82866666667,5.47566666667,40.698,5.98033333333,3.073,3.182,3.90333333333,4.90566666667
399.28,4.21,6.99266666667,8.92766666667,4.889,4.89833333333,5.503,40.6493333333,6.07333333333,3.157,3.277,3.95833333333,5.07866666667
399.64,4.21833333333,6.96066666667,8.84833333333,4.88366666667,4.90433333333,5.47766666667,40.7153333333,6.03966666667,3.19333333333,3.274,3.965,5.06333333333
400.00,4.323,6.99433333333,8.92666666667,5.05066666667,5.03,5.567,40.8256666667,6.088,3.245,3.222,4.06866666667,5.17
400.36,4.35033333333,6.98066666667,9.001,5.05966666667,5.069,5.61766666667,40.9503333333,6.16866666667,3.344,3.287,4.138,5.19466666667
400.72,4.33933333333,6.93,8.83833333333,5.07433333333,5.065,5.59533333333,40.932,6.10433333333,3.40933333333,3.459,4.137,5.19933333333
401.08,4.46066666667,6.98533333333,8.84233333333,5.183,5.192,5.70633333333,41.0816666667,6.125,3.52533333333,3.702,4.24133333333,5.30766666667
401.44,4.537,6.99466666667,8.799,5.21666666667,5.221,5.73033333333,41.0653333333,6.091,3.569,3.773,4.23466666667,5.32866666667
401.80,4.50666666667,6.86633333333,8.65366666667,5.163,5.18933333333,5.73066666667,40.993,6.016,3.57233333333,3.831,4.18433333333,5.26033333333
402.16,4.48133333333,6.89933333333,8.60766666667,5.16233333333,5.197,5.75233333333,40.9673333333,6.00133333333,3.63833333333,3.942,4.23433333333,5.29666666667
402.52,4.54866666667,6.967,8.61433333333,5.27366666667,5.278,5.83333333333,40.981,6.06,3.71366666667,4.07,4.34933333333,5.424
402.88,4.58566666667,6.94966666667,8.579,5.22733333333,5.28366666667,5.80966666667,41.1,5.97566666667,3.719,4.095,4.332,5.45
403.24,4.59,6.93133333333,8.57933333333,5.22233333333,5.318,5.89566666667,41.1913333333,5.95,3.73633333333,4.099,4.357,5.49633333333
403.60,4.539,6.90666666667,8.57566666667,5.18866666667,5.28933333333,5.88966666667,41.1766666667,5.923,3.726,4.128,4.33933333333,5.53133333333
403.95,4.42933333333,6.757,8.471,5.072,5.186,5.784,41.0763333333,5.80166666667,3.70166666667,4.18,4.219,5.462
404.31,4.43466666667,6.70966666667,8.33166666667,5.058,5.135,5.72966666667,41.0343333333,5.762,3.657,4.14,4.21,5.475
404.67,4.36966666667,6.628,8.29366666667,4.96233333333,5.05833333333,5.686,40.931,5.65633333333,3.609,4.042,4.118,5.375
405.03,4.294,6.59533333333,8.23833333333,4.89733333333,4.98666666667,5.619,40.8013333333,5.606,3.558,3.93,4.041,5.33066666667
405.39,4.24233333333,6.567,8.18033333333,4.859,4.92266666667,5.626,40.8263333333,5.588,3.48566666667,3.88,4.002,5.28266666667
405.75,4.26233333333,6.638,8.22533333333,4.89033333333,4.935,5.66566666667,40.8313333333,5.56166666667,3.53133333333,3.893,4.021,5.35666666667
406.11,4.32533333333,6.65366666667,8.23333333333,4.96,4.967,5.72733333333,40.898,5.573,3.55933333333,3.867,4.059,5.41633333333
406.47,4.303,6.55133333333,8.11766666667,4.871,4.91633333333,5.654,40.854,5.48433333333,3.46933333333,3.777,3.972,5.33433333333
406.83,4.39,6.60366666667,8.15433333333,4.895,4.973,5.71333333333,40.884,5.54,3.53566666667,3.839,3.98433333333,5.346
407.19,4.42266666667,6.60966666667,8.18366666667,4.922,4.94933333333,5.68833333333,40.784,5.53266666667,3.523,3.823,3.973,5.29333333333
407.55,4.485,6.64466666667,8.16466666667,4.96466666667,4.95533333333,5.70533333333,40.695,5.56766666667,3.60233333333,3.843,4.007,5.38566666667
407.90,4.57333333333,6.77433333333,8.19066666667,5.04,4.979,5.741,40.788,5.63,3.649,3.797,4.06233333333,5.41433333333
408.26,4.59766666667,6.769,8.18333333333,4.97966666667,4.95233333333,5.68333333333,40.745,5.582,3.612,3.756,3.988,5.397
408.62,4.61233333333,6.77833333333,8.10933333333,4.972,4.91833333333,5.66333333333,40.7256666667,5.52466666667,3.55233333333,3.65,3.943,5.38133333333
408.98,4.638,6.78833333333,8.117,5.00633333333,4.95466666667,5.75366666667,40.7656666667,5.56433333333,3.59666666667,3.628,3.979,5.42066666667
409.34,4.617,6.76633333333,8.06966666667,4.96633333333,4.94766666667,5.732,40.7046666667,5.51433333333,3.59366666667,3.548,4.003,5.40633333333
409.70,4.63433333333,6.74466666667,8.03666666667,4.94333333333,4.958,5.69766666667,40.7283333333,5.554,3.584,3.539,3.96033333333,5.37233333333
410.06,4.58,6.67233333333,7.933,4.82966666667,4.89866666667,5.602,40.6063333333,5.48266666667,3.50266666667,3.488,3.86233333333,5.298
410.42,4.57966666667,6.69833333333,7.90533333333,4.84133333333,4.89866666667,5.64966666667,40.6623333333,5.50033333333,3.55033333333,3.572,3.86633333333,5.31566666667
410.77,4.55233333333,6.62533333333,7.872,4.85033333333,4.87866666667,5.63633333333,40.5323333333,5.46633333333,3.54666666667,3.525,3.85766666667,5.295
411.13,4.582,6.62633333333,7.81866666667,4.84566666667,4.912,5.64033333333,40.4876666667,5.48,3.59966666667,3.546,3.84233333333,5.328
411.49,4.619,6.56633333333,7.84766666667,4.83866666667,4.94233333333,5.64533333333,40.4603333333,5.465,3.58233333333,3.529,3.81233333333,5.242
411.85,4.58166666667,6.461,7.789,4.77133333333,4.88933333333,5.602,40.3526666667,5.39066666667,3.517,3.501,3.77633333333,5.19733333333
412.21,4.591,6.48466666667,7.75966666667,4.868,4.93466666667,5.65033333333,40.327,5.366,3.56966666667,3.539,3.85733333333,5.244
412.57,4.642,6.517,7.80233333333,4.93233333333,4.98666666667,5.66366666667,40.2963333333,5.42166666667,3.65833333333,3.676,3.94,5.31533333333
412.92,4.63166666667,6.444,7.70933333333,4.90966666667,4.937,5.549,40.1416666667,5.37166666667,3.63333333333,3.671,3.915,5.25633333333
413.28,4.63966666667,6.34066666667,7.671,4.91433333333,4.89133333333,5.48733333333,40.0806666667,5.303,3.63666666667,3.649,3.84833333333,5.21633333333
413.64,4.61,6.31466666667,7.597,4.93,4.885,5.48333333333,39.943,5.22266666667,3.592,3.639,3.82533333333,5.23
414.00,4.64,6.33933333333,7.66733333333,5.04033333333,4.97766666667,5.56666666667,39.9856666667,5.24533333333,3.69833333333,3.693,3.91566666667,5.31333333333
414.36,4.56333333333,6.257,7.62333333333,4.99333333333,4.94166666667,5.49066666667,39.9186666667,5.13733333333,3.64133333333,3.593,3.895,5.283
414.72,4.55,6.25266666667,7.57933333333,5.02966666667,4.893,5.47766666667,39.9256666667,5.10866666667,3.60166666667,3.612,3.948,5.278
415.07,4.51633333333,6.15133333333,7.54333333333,5.01,4.82733333333,5.42533333333,39.884,5.02533333333,3.55633333333,3.51,3.97,5.251
415.43,4.49233333333,6.11066666667,7.44233333333,5.01733333333,4.772,5.48466666667,39.8583333333,4.94266666667,3.57466666667,3.583,3.99866666667,5.264
415.79,4.57466666667,6.073,7.45833333333,5.09933333333,4.86566666667,5.58233333333,39.888,4.99033333333,3.65633333333,3.637,4.05166666667,5.34833333333
416.15,4.51966666667,5.98066666667,7.42733333333,5.03466666667,4.798,5.58666666667,39.7996666667,4.916,3.623,3.598,4.03366666667,5.28266666667
416.51,4.50633333333,5.91033333333,7.40466666667,5.04166666667,4.789,5.634,39.7553333333,4.84833333333,3.59366666667,3.551,4.01233333333,5.289
416.86,4.53433333333,5.88966666667,7.39733333333,5.07366666667,4.79633333333,5.71366666667,39.847,4.83166666667,3.632,3.611,4.01733333333,5.33433333333
