wavelength,Back_NeoFasm,Belly_NeoFasm,Breast_NeoFasm,Crissum_NeoFasm,Crown_NeoFasm,DorTail_NeoFasm,Patch10_NeoFasm,Rump_NeoFasm,Throat_NeoFasm,WingTip_NeoFasm
402.88,12.4330666667,43.6662666667,28.3933333334,37.7586,10.6946666667,5.391,3.62993333333,14.8258666667,44.4535333333,7.34186666667
403.24,12.4382666667,43.7174666667,28.3865333333,37.8076,10.6546666667,5.3726,3.61433333333,14.84,44.5022,7.334
403.60,12.4428,43.772,28.3634666667,37.7995333333,10.6218,5.3518,3.58546666667,14.8346666667,44.5204333333,7.30233333334
403.95,12.4988666667,43.9254666666,28.4477333333,37.9169333333,10.6812,5.39393333333,3.6222,14.8828666667,44.5972333333,7.34466666667
404.31,12.5172666667,44.0828666667,28.4969333333,37.9948666667,10.7104,5.3938,3.64666666667,14.8962666667,44.7052666667,7.37406666667
404.67,12.4664666667,44.1043333333,28.4734666667,37.9776,10.6658666667,5.36026666667,3.58793333333,14.8374,44.6950666667,7.3062
405.03,12.483,44.1941333334,28.5182,38.0780666667,10.6868666667,5.37453333333,3.60666666667,14.8681333333,44.7622,7.31306666667
405.39,12.4901333333,44.2876666666,28.5287333333,38.1239333334,10.6824666667,5.38993333333,3.61646666667,14.8732666667,44.7984,7.32346666667
405.75,12.4822666667,44.2894,28.531,38.1448,10.6770666667,5.40733333333,3.6038,14.8702666667,44.8350333333,7.3304
406.11,12.5248666667,44.3958666667,28.6484,38.2546666667,10.7103333333,5.4452,3.6464,14.8979333333,44.9502666667,7.36806666667
406.47,12.5059333333,44.3972666667,28.6128,38.2659333333,10.6996,5.42226666667,3.6296,14.86,44.9777666667,7.36906666667
406.83,12.5514,44.4816666667,28.6743333333,38.3347333333,10.7371333333,5.46506666667,3.66753333333,14.8998,45.0472,7.41193333333
407.19,12.5947333333,44.5898,28.747,38.4276,10.7961333333,5.493,3.7004,14.9414666667,45.1451666667,7.45593333333
407.55,12.6215333333,44.6746666667,28.8164,38.5338,10.8376666667,5.526,3.73166666667,14.9712,45.2390666667,7.5132
407.90,12.5944666667,44.6944,28.8145333333,38.5736666667,10.8242666667,5.509,3.697,14.9614666667,45.2747666667,7.47026666667
408.26,12.5678,44.6985333333,28.8240666667,38.6258666667,10.7889333333,5.47533333333,3.64546666667,14.9494666667,45.3291333333,7.435
408.62,12.6068666667,44.8224,28.8852666667,38.7517333333,10.8038666667,5.48786666667,3.67446666667,14.9802666667,45.4447,7.48246666667
408.98,12.6333333333,44.9272,28.9479333333,38.8157333333,10.8322666667,5.51446666667,3.70786666667,15.0201333333,45.5301333333,7.51526666667
409.34,12.6432,44.9872,28.9806666667,38.8696666667,10.8398666667,5.49613333333,3.70833333333,15.0122666667,45.5847333333,7.5254
409.70,12.6358,45.0794666667,29.019,38.9332,10.8567333333,5.5004,3.72046666667,15.0162666667,45.6561666667,7.52566666667
410.06,12.6140666667,45.135,28.9919333333,38.9484,10.8359333333,5.4712,3.6896,14.9932666666,45.6963,7.49253333333
410.42,12.6106,45.1860666667,29.0281333333,38.9933333333,10.8278666667,5.48086666667,3.69833333333,14.999,45.7488333333,7.47373333333
410.77,12.5847333333,45.2440666666,29.0347333333,39.0338666667,10.8050666667,5.4622,3.67933333333,14.9722,45.8209,7.45033333333
411.13,12.5394,45.2498666667,29.0239333333,39.0334,10.7712666667,5.44446666667,3.63453333333,14.922,45.8265,7.4008
411.49,12.5342,45.3,29.0358666667,39.07,10.7575333333,5.43306666667,3.61893333333,14.9022666667,45.8243666667,7.38286666667
411.85,12.5319333333,45.3621333333,29.0644666667,39.1322,10.7348,5.39806666667,3.6102,14.9025333334,45.891,7.36126666666
412.21,12.5250666667,45.4491333333,29.0721333333,39.1918,10.7401333334,5.37986666666,3.59186666667,14.8888666667,45.9511666667,7.33893333333
412.57,12.5120666667,45.4725333333,29.086,39.2392,10.7520666667,5.37873333333,3.59446666667,14.8917333333,45.9956666667,7.34806666667
412.92,12.492,45.5199333334,29.1058,39.3054666667,10.7338666667,5.36633333333,3.5654,14.8706666667,46.0655,7.3262
413.28,12.4939333333,45.621,29.1584,39.4160666667,10.754,5.38393333334,3.57393333333,14.8905333333,46.1912,7.33166666667
413.64,12.5154666667,45.7058,29.1912666667,39.5122,10.769,5.37733333333,3.569,14.9032,46.3010333333,7.34033333333
414.00,12.5239333333,45.7351333333,29.2087333333,39.5762,10.7894,5.40333333333,3.5996,14.9308,46.3131,7.36226666667
414.36,12.5744,45.8236666667,29.2779333333,39.6714666667,10.8528666667,5.42726666667,3.6134,14.9664666667,46.3835,7.39126666667
414.72,12.623,45.8983333333,29.322,39.7665333333,10.9010666667,5.4626,3.642,15.0138666667,46.4628333333,7.4376
415.07,12.6756666667,45.996,29.3770666667,39.8611333333,10.9428666667,5.50353333334,3.67906666667,15.0660666666,46.5845333333,7.48946666667
415.43,12.6734,46.0568666667,29.4208,39.9186,10.9412666667,5.50113333333,3.6842,15.0838666667,46.7135,7.47693333333
415.79,12.6634666667,46.1236666667,29.4221333333,39.9360666667,10.9402666667,5.50253333333,3.66386666667,15.0636,46.7642333333,7.485
416.15,12.6301333333,46.1431333333,29.4172,39.9294666667,10.9115333333,5.47846666667,3.63806666667,15.0474666667,46.7608666667,7.4682
416.51,12.6115333334,46.2,29.4320666667,39.9338666667,10.8947333333,5.46506666666,3.61446666667,15.0248,46.8038333333,7.44126666667
416.86,12.5984666667,46.2061333333,29.4164666667,39.9343333333,10.8846,5.4458,3.5928,14.9966666667,46.7776,7.4296
417.22,12.5570666667,46.1968,29.4114,39.9198666667,10.835,5.39013333333,3.546,14.9497333333,46.7851,7.38806666667
417.58,12.5382,46.2312666667,29.4208,39.9429333333,10.8178,5.38773333333,3.5458,14.941,46.8072,7.3856
417.94,12.5205333333,46.2908666667,29.4528,39.9862,10.8038,5.38133333333,3.52446666667,14.9225333334,46.9000666667,7.36746666667
418.29,12.4856,46.3098666667,29.4374666667,39.9959333333,10.7683333333,5.34946666666,3.49953333333,14.8846666667,46.9338,7.35093333333
418.65,12.4788666667,46.3438,29.4511333333,40.0138,10.7617333333,5.345,3.50073333333,14.8676,46.9572666667,7.35566666667
419.01,12.4648,46.3584666667,29.4458666667,40.025,10.7449333333,5.33913333333,3.49313333334,14.8518666667,46.9746,7.33713333333
419.37,12.4814666667,46.4536,29.4811333333,40.1094666667,10.7624666667,5.35126666667,3.50453333333,14.8624,47.0471333334,7.35713333333
419.73,12.4806666667,46.5026,29.5092,40.162,10.7595333333,5.3564,3.50973333333,14.8626666666,47.0916,7.35326666667
420.08,12.5064,46.5830666667,29.5647333333,40.2358666667,10.7792666667,5.39306666667,3.5462,14.8709333333,47.1681666667,7.37853333333
420.44,12.5348666667,46.6546666667,29.5950666667,40.2955333333,10.7886,5.42046666667,3.5758,14.8939333333,47.2148666667,7.40606666666
420.80,12.5523333333,46.6918,29.6009333334,40.3218666667,10.8090666667,5.44566666667,3.60106666667,14.9134,47.2438333333,7.42533333333
421.16,12.5774,46.7668,29.6299333333,40.3834,10.8382,5.4826,3.63646666667,14.943,47.2964,7.45733333333
421.51,12.5855333333,46.8068,29.6472,40.4250666667,10.8436,5.4834,3.63773333333,14.9376666667,47.3329,7.4614
421.87,12.5900666667,46.8514,29.6583333333,40.4530666667,10.8481333333,5.485,3.64593333333,14.9306,47.3498666667,7.47093333333
422.23,12.5826666667,46.8611333333,29.6682,40.4538666666,10.8370666667,5.49246666667,3.648,14.9268666666,47.3566666667,7.46793333333
422.58,12.5759333334,46.9350666667,29.6985333333,40.5085333333,10.8428666667,5.4956,3.65,14.9416,47.4137333333,7.46446666667
422.94,12.5782666667,47.0047333333,29.7292,40.5629333333,10.8525333333,5.5004,3.66773333334,14.9520666667,47.4706,7.47806666667
423.30,12.5614,47.0414,29.7416,40.5721333333,10.8353333333,5.48873333333,3.6552,14.9404666667,47.4975666667,7.4636
423.66,12.5572666667,47.0732666667,29.7413333333,40.5982666667,10.8403333333,5.49173333333,3.65773333333,14.9395333333,47.5379666667,7.4684
424.01,12.5542,47.1036,29.7556,40.6273333333,10.8376666667,5.48273333333,3.6536,14.9494666667,47.5687666667,7.46326666667
424.37,12.5401333333,47.132,29.7718666667,40.6699333333,10.8347333334,5.45926666667,3.63506666667,14.9406,47.6266,7.44253333333
424.73,12.5286666667,47.1811333333,29.7944,40.7127333333,10.8198666667,5.44346666667,3.6232,14.9292,47.6940333333,7.429
425.08,12.5238666667,47.1748666667,29.7886,40.709,10.8234666667,5.4326,3.60693333333,14.9136,47.6991666667,7.4134
425.44,12.5324,47.1998666667,29.7987333333,40.7297333333,10.8248666667,5.43646666667,3.60966666667,14.9203333333,47.7279666667,7.41433333333
425.80,12.5384666667,47.2600666667,29.8242,40.7793333333,10.8340666667,5.43913333333,3.60793333333,14.9431333333,47.7809333333,7.41633333333
426.16,12.5658666667,47.3723333333,29.8694,40.8788,10.8674666667,5.45393333333,3.61346666667,14.9676,47.9024,7.4248
426.51,12.5706,47.4197333334,29.8839333333,40.9299333333,10.8554666667,5.44326666667,3.5974,14.9563333333,47.9547333333,7.41573333334
426.87,12.5710666667,47.4517333333,29.895,40.9570666667,10.8586,5.42926666667,3.5842,14.9478666667,47.9968,7.40653333333
427.23,12.5924666667,47.4539333333,29.9023333333,40.9980666667,10.8866,5.44426666667,3.59773333333,14.9511333333,48.0246,7.41413333333
427.58,12.6119333333,47.4778,29.9344,41.029,10.8951333333,5.4452,3.60293333333,14.959,48.0755666667,7.4276
427.94,12.6168,47.514,29.9361333333,41.0542,10.9068666667,5.45426666667,3.59686666666,14.9609333333,48.1162333333,7.43626666667
428.30,12.6223333333,47.5624,29.9512,41.1024,10.9072,5.4718,3.59773333333,14.9771333333,48.1471666667,7.44966666667
428.65,12.6364,47.6059333333,29.9811333333,41.1546,10.908,5.47853333333,3.60266666666,14.9873333333,48.2002333333,7.4534
429.01,12.6562666667,47.7253333333,30.0445333333,41.2652666667,10.9144666667,5.4836,3.6164,15.0144666667,48.313,7.46946666667
429.37,12.6464666667,47.7988,30.0636666667,41.3153333333,10.9036,5.47353333333,3.6058,15.025,48.3635333333,7.45986666667
429.72,12.6427333334,47.8578666667,30.1098,41.3884666666,10.9017333333,5.46106666666,3.59366666667,15.0216,48.4371,7.4574
430.08,12.6328666667,47.8928666667,30.1154,41.4182666667,10.8826666667,5.44393333333,3.59113333333,15.0198666667,48.4474,7.46793333333
430.44,12.6271333334,47.9260666667,30.1191333334,41.4357333333,10.8880666667,5.43946666667,3.58826666667,15.0154,48.4649333333,7.46733333333
430.79,12.6409333333,48.0182,30.176,41.5144,10.8934666667,5.45953333333,3.60026666667,15.0274,48.5332,7.47713333333
431.15,12.6418666667,48.0934,30.2177333333,41.5839333334,10.9004,5.4622,3.60126666667,15.0502,48.6044666667,7.48933333334
431.50,12.6713333333,48.2213333333,30.287,41.691,10.9192,5.47746666667,3.61506666666,15.084,48.6984,7.49993333333
431.86,12.6892666667,48.2922666667,30.3292666667,41.7687333333,10.9336,5.48813333333,3.63626666667,15.0996666667,48.7715,7.52213333333
432.22,12.6966,48.3590666666,30.3644666667,41.8101333333,10.9557333333,5.4844,3.6492,15.0915333333,48.8374,7.53773333333
432.57,12.7405333333,48.4660666666,30.4394666667,41.8896,11.0068,5.516,3.68026666667,15.1346,48.9353,7.57726666667
432.93,12.7244666667,48.4892,30.4341333333,41.8870666667,10.9892,5.50666666667,3.6646,15.1127333333,48.9524,7.56513333333
433.29,12.7302666667,48.5444666667,30.4610666667,41.9258666667,10.9887333333,5.5044,3.656,15.1104666667,49.0175666667,7.5606
433.64,12.7425333333,48.5344666667,30.4408,41.9158666667,10.9960666667,5.52046666667,3.67133333333,15.1108,49.0268666667,7.56986666667
434.00,12.7492666667,48.5650666667,30.4616,41.9598666666,10.9992666667,5.531,3.68326666667,15.1260666667,49.0676333333,7.56053333333
434.35,12.7515333333,48.5844,30.4824666667,41.9806,11.0173333333,5.54013333333,3.69913333333,15.138,49.1254333333,7.5642
434.71,12.7456666667,48.6020666667,30.488,42.0009333333,11.0148,5.52573333333,3.68673333333,15.1401333333,49.1576,7.55673333333
435.07,12.7403333334,48.6606,30.5145333333,42.0349333333,11.0163333333,5.51133333333,3.67866666667,15.1369333334,49.2124,7.5514
435.42,12.7083333333,48.6388666667,30.4974,42.0252666667,11.0036,5.49193333333,3.66206666667,15.1114,49.2034666667,7.5402
435.78,12.7132,48.6788666667,30.5150666667,42.0593333333,11.007,5.49173333333,3.65846666667,15.1103333333,49.2601,7.53953333333
436.13,12.7254,48.7372,30.5567333333,42.1251333333,11.0234,5.51093333333,3.6662,15.1474,49.3195666667,7.55006666667
436.49,12.6774666667,48.7280666667,30.5247333333,42.1254666667,10.9883333333,5.474,3.6288,15.1147333333,49.2988333333,7.5192
436.84,12.7151333333,48.847,30.5958,42.2402,11.0246,5.5032,3.6528,15.1629333333,49.422,7.54853333333
437.20,12.7246666667,48.9124666667,30.6318,42.3036,11.0626,5.53333333333,3.67606666667,15.1827333333,49.4846333333,7.5756
437.56,12.7239333333,48.9806666667,30.6700666667,42.3586666667,11.0702,5.53833333334,3.6798,15.1937333333,49.5376,7.586
437.91,12.7261333333,49.0754,30.7126666667,42.4095333333,11.0762666667,5.53666666667,3.67046666667,15.1817333333,49.6072333333,7.597
438.27,12.7598,49.2037333333,30.7786666667,42.5083333333,11.1117333333,5.56526666667,3.69246666667,15.2156,49.7122333333,7.63666666667
438.62,12.7465333333,49.2310666667,30.7774666667,42.5304666667,11.0930666667,5.55566666667,3.68993333333,15.2070666667,49.7343666667,7.637
438.98,12.7643333333,49.2614666667,30.7816,42.5492666667,11.0928,5.5704,3.70233333333,15.2195333333,49.7669,7.65046666667
439.33,12.7766666667,49.3521333334,30.8137333333,42.6124666667,11.1131333333,5.5934,3.72086666667,15.2417333333,49.8505666667,7.66713333333
439.69,12.7764,49.3821333333,30.8224666667,42.6427333333,11.1112666667,5.59046666667,3.7248,15.2374666667,49.8610666667,7.66453333333
440.04,12.7486666667,49.355,30.7857333333,42.6075333334,11.0822,5.57333333333,3.70426666667,15.1927333333,49.8447333333,7.648
440.40,12.7708,49.4194,30.8177333333,42.6631333333,11.0952,5.58566666667,3.71753333333,15.2033333334,49.9039333333,7.66353333333
440.75,12.7568,49.4082666667,30.7981333333,42.6374666667,11.0761333333,5.57373333333,3.7058,15.1841333333,49.8901,7.65493333334
441.11,12.7520666667,49.4459333333,30.8208,42.6686666667,11.0642,5.55773333333,3.69053333333,15.1764666667,49.9314,7.64733333333
441.47,12.7586666667,49.4820666667,30.8339333333,42.6974,11.0554666667,5.54526666667,3.6816,15.1739333333,49.9766333333,7.63593333333
441.82,12.7620666667,49.482,30.8428666667,42.7103333333,11.0466,5.5392,3.68293333333,15.1828666667,50.0057333333,7.6352
442.18,12.7489333333,49.4918666667,30.8419333333,42.7198666667,11.0126,5.51673333333,3.6466,15.1562666667,50.0157666667,7.60406666667
442.53,12.779,49.5489333333,30.8858,42.7880666666,11.0386666667,5.5434,3.65846666667,15.1768,50.0755333333,7.61646666667
442.89,12.7819333333,49.6124666667,30.9176,42.8350666667,11.0592,5.56373333333,3.67926666667,15.1902,50.1167333333,7.63806666667
443.24,12.7985333333,49.6740666667,30.953,42.8803333333,11.0536,5.5562,3.67506666667,15.1819333333,50.1671666667,7.63806666667
443.60,12.8047333333,49.7754,30.9959333333,42.9533333333,11.0594,5.5576,3.6674,15.1913333333,50.2620333333,7.64426666667
443.95,12.8372666667,49.8908666667,31.0507333333,43.0364,11.0893333333,5.58086666666,3.69053333333,15.2258666667,50.3477333333,7.67726666667
444.31,12.8154666667,49.9480666667,31.0660666667,43.0788,11.0708,5.57113333333,3.6694,15.2086666667,50.4070666667,7.66826666667
444.66,12.8187333333,50.0424,31.1140666667,43.1732666667,11.0806,5.57253333333,3.6742,15.2161333333,50.4844,7.67266666666
445.02,12.8228,50.1130666667,31.1345333333,43.2203333333,11.0800666667,5.57753333333,3.6744,15.2144666667,50.5292666667,7.6852
445.37,12.8098,50.1680666667,31.1460666667,43.2582,11.0811333333,5.58486666667,3.67773333333,15.2183333333,50.5596666667,7.69986666667
445.72,12.8173333333,50.2428666667,31.1724,43.3244,11.1035333333,5.59886666667,3.6884,15.2266666667,50.6071333333,7.7132
446.08,12.815,50.2640666667,31.1738,43.3558,11.1198,5.60133333333,3.71573333333,15.2454666667,50.6096,7.73006666667
446.43,12.8093333333,50.3126666667,31.1852666667,43.3795333333,11.1246666667,5.5956,3.71726666667,15.2457333333,50.6544666667,7.7394
446.79,12.8106666667,50.3240666667,31.1913333333,43.4037333333,11.1174,5.5884,3.71133333333,15.2322666667,50.6833333333,7.73386666667
447.14,12.8166666667,50.3396666667,31.1936666667,43.4330666667,11.1256,5.5906,3.7142,15.2442666667,50.6885,7.73766666667
447.50,12.8051333333,50.3410666667,31.2027333333,43.4466,11.1201333333,5.5926,3.71426666667,15.2519333333,50.6879,7.73233333333
447.85,12.7997333333,50.3726666667,31.2123333333,43.4863333334,11.1112,5.57853333333,3.70093333333,15.2564666667,50.7224333333,7.72193333333
448.21,12.8195333333,50.4158666667,31.2226666667,43.5224,11.1219333333,5.582,3.71046666667,15.2807333333,50.7562,7.72253333334
448.56,12.8288,50.3942,31.2137333333,43.5087333333,11.1404,5.59333333333,3.72706666667,15.2873333334,50.7441,7.74586666667
448.92,12.8402666667,50.4067333333,31.2138,43.5328,11.1581333333,5.59046666667,3.74586666667,15.3031333333,50.7739,7.74973333333
449.27,12.8396,50.3968,31.2113333333,43.5357333333,11.1542666667,5.58313333333,3.74553333333,15.3027333333,50.7766666667,7.74746666667
449.62,12.8554,50.4406,31.2368,43.5619333333,11.1658,5.58713333334,3.74933333333,15.3086,50.8095333333,7.7626
449.98,12.8641333333,50.4760666667,31.2544666667,43.5672,11.1642,5.5802,3.7318,15.297,50.8440333333,7.75926666667
450.33,12.877,50.5219333333,31.2862,43.6122,11.1762,5.57686666667,3.74453333333,15.317,50.8832,7.76806666667
450.69,12.8782,50.5904666667,31.3049333333,43.6737333333,11.1788666667,5.56786666667,3.72706666667,15.326,50.9213333333,7.77326666667
451.04,12.8827333333,50.6552666667,31.3372666667,43.7154666667,11.1964666667,5.58893333333,3.74353333333,15.3447333333,50.9879333334,7.80106666667
451.40,12.9034666667,50.7164,31.3543333333,43.776,11.2187333333,5.5944,3.7664,15.3548,51.0562666667,7.82153333333
451.75,12.9060666667,50.7706,31.3878666667,43.8092,11.2216666667,5.59,3.77186666667,15.3434,51.109,7.8196
452.10,12.8902666667,50.7718,31.4098666667,43.8299333333,11.2242666667,5.57993333333,3.76606666667,15.3359333333,51.1283,7.82346666667
452.46,12.8772666667,50.8610666667,31.4516,43.9142666667,11.2176,5.56773333333,3.75506666667,15.3424,51.2256333333,7.81433333333
452.81,12.8737333333,50.8848,31.4847333333,43.9532666667,11.2164666667,5.56993333333,3.75006666667,15.3454666667,51.2396,7.8248
453.17,12.9213333333,51.0009333333,31.5556,44.0614,11.2605333333,5.59366666667,3.77333333333,15.3806,51.3261,7.8484
453.52,12.9019333333,50.9960666667,31.5392,44.0641333333,11.2485333333,5.571,3.76033333333,15.3792666667,51.3364333333,7.82833333333
453.87,12.8964666667,51.0362666667,31.554,44.1234,11.2372,5.57026666667,3.75833333333,15.3894,51.4028666667,7.82213333333
454.23,12.9002666667,51.0462,31.5539333333,44.1516,11.2362,5.58446666667,3.7548,15.3888,51.4304666667,7.82326666667
454.58,12.9126666666,51.0897333333,31.5814,44.1908666667,11.2397333333,5.57966666667,3.75626666667,15.4082666667,51.4939666667,7.82253333333
454.93,12.9009333333,51.1028,31.5854666667,44.2056666667,11.2232,5.55926666667,3.7392,15.3924,51.5162,7.8032
455.29,12.9138666667,51.1280666667,31.5976666667,44.2202,11.2285333333,5.5664,3.7326,15.3904666667,51.5483666667,7.81093333333
455.64,12.93,51.1389333333,31.6218666666,44.2514666667,11.2467333333,5.58306666667,3.74806666667,15.416,51.5804666667,7.82606666667
456.00,12.9495333333,51.1908,31.6546666667,44.2823333333,11.2788666667,5.60953333333,3.7702,15.4284,51.6062333333,7.85833333333
456.35,12.9568,51.1924,31.6497333333,44.2693333334,11.2807333333,5.61326666667,3.76953333333,15.4196666667,51.6108333333,7.86006666667
