wavelength,Back_EucPenf,Belly_EucPenf,Breast_EucPenf,Crissum_EucPenf,Crown_EucPenf,DorTail_EucPenf,Rump_EucPenf,Throat_EucPenf,WingTip_EucPenf
457.06,5.3782,7.63386666667,5.20673333333,7.24516520147,10.7270666666,6.72973333333,5.8452,34.6608666667,10.2133333333
457.41,5.37973333333,7.648,5.21486666667,7.25383956044,10.7416,6.72726666667,5.84863333333,34.6583666666,10.2042
457.76,5.409,7.70193333333,5.255,7.28467582417,10.7825333333,6.7514,5.8865,34.6895,10.2241333333
458.12,5.44,7.7596,5.31293333333,7.33270549451,10.8248666667,6.786,5.92094666667,34.7585,10.2764666667
458.47,5.45233333333,7.79846666666,5.32206666667,7.36047692308,10.8373333333,6.807,5.92682666667,34.8164,10.292
458.82,5.4852,7.8422,5.3408,7.38872124543,10.873,6.8304,5.9624,34.8931666667,10.3186666667
459.18,5.49433333333,7.874,5.36126666667,7.40662490842,10.8711333333,6.83953333333,5.97603333333,34.9030666667,10.3210666667
459.53,5.50373333333,7.9012,5.38306666667,7.43976593406,10.8998,6.84166666667,5.98854,34.9506,10.3205333333
459.88,5.51046666667,7.92106666666,5.40526666667,7.46546593406,10.9256,6.85126666667,5.99513333333,34.9929333333,10.3311333333
460.24,5.50526666667,7.95153333333,5.41713333333,7.48133736263,10.9375333333,6.86206666667,5.98891333333,35.0621666667,10.3225333333
460.59,5.51093333333,7.998,5.43906666667,7.51277252747,10.9543333333,6.864,6.01854,35.0808,10.3267333333
460.94,5.52786666667,8.0436,5.4686,7.54092454213,10.9827333333,6.86533333333,6.02742666667,35.1424666667,10.3453333333
461.29,5.56306666667,8.13433333333,5.5272,7.60796043956,11.0468666667,6.91386666667,6.07776,35.2544333333,10.3842666667
461.65,5.58326666667,8.20186666667,5.5702,7.66223736263,11.0752666667,6.93353333333,6.10095333333,35.3453666667,10.4060666667
462.00,5.59386666667,8.25206666666,5.6014,7.71326373627,11.0940666666,6.93713333333,6.10429333333,35.4034333333,10.3987333333
462.35,5.59366666667,8.31126666667,5.64693333333,7.75570732601,11.1284,6.944,6.12763333333,35.4847,10.4096666667
462.71,5.58713333333,8.37253333333,5.69273333333,7.80042307692,11.1496,6.94806666667,6.14404,35.5177333333,10.3995333333
463.06,5.59453333334,8.45666666667,5.73993333333,7.86767692308,11.2111333333,6.96986666667,6.17577333333,35.6349666667,10.4162666667
463.41,5.60246666667,8.55666666667,5.78453333333,7.92072564103,11.233,6.98626666667,6.20109333333,35.6904666667,10.4353333333
463.76,5.65653333334,8.67266666667,5.85226666667,8.00360769231,11.2771333333,7.02173333333,6.24916,35.7840333333,10.4698
464.12,5.71913333333,8.786,5.958,8.09638278388,11.3304666667,7.0578,6.33303333333,35.86,10.5114666667
464.47,5.75006666667,8.874,6.0126,8.16492564102,11.3718,7.08046666667,6.35358,35.9925666666,10.5216666667
464.82,5.76326666667,8.95553333333,6.06266666667,8.23135714287,11.3972,7.10393333333,6.38652,36.0961,10.5275333333
465.17,5.74833333333,9.00146666667,6.06453333333,8.2636992674,11.3690666667,7.07333333333,6.3773,36.1104666667,10.5082
465.53,5.77993333333,9.0896,6.11546666667,8.34195750915,11.4066666667,7.08946666667,6.41548,36.1770666667,10.5236666667
465.88,5.82753333333,9.198,6.18973333333,8.41577765568,11.4693333333,7.1542,6.49974,36.2459,10.5574
466.23,5.85393333333,9.28346666667,6.24293333333,8.46983150184,11.4836,7.17806666667,6.52537333333,36.2808333333,10.5464
466.58,5.9066,9.3822,6.3146,8.5649996337,11.5296666666,7.20893333333,6.56000666667,36.4001333333,10.5899333333
466.94,5.95166666667,9.47473333333,6.39433333333,8.64626263737,11.5706666667,7.2508,6.61402666667,36.4331,10.6258666667
467.29,5.984,9.54719999999,6.4616,8.71672087911,11.6034666667,7.2838,6.64370666667,36.5052,10.6514
467.64,5.97893333333,9.61020000001,6.493,8.74968864468,11.61,7.282,6.65486666667,36.5211,10.6472
467.99,5.97233333333,9.67999999999,6.50233333333,8.80178315019,11.6278666667,7.27893333333,6.65063333333,36.5648666667,10.6451333333
468.35,5.99566666667,9.74333333333,6.553,8.85778058607,11.6372666667,7.29366666667,6.66933333334,36.5658666667,10.6585333333
468.70,6.02913333333,9.81920000001,6.6086,8.92505311355,11.6667333333,7.3266,6.69605333333,36.5988666667,10.6734
469.05,6.0514,9.8898,6.66773333333,8.9788827839,11.7045333333,7.3622,6.74314666667,36.6775666667,10.7058666667
469.40,6.068,9.95033333336,6.6964,9.01533663004,11.7212666667,7.38466666667,6.76962666667,36.7211666667,10.7112666667
469.75,6.07046666667,10.019,6.712,9.0711080586,11.7266,7.3716,6.77148666667,36.7989333333,10.7274
470.11,6.0706,10.0615333333,6.71146666667,9.10546446887,11.7320666667,7.35933333333,6.77786,36.8466,10.7304666667
470.46,6.08606666667,10.1428666667,6.75486666667,9.16583589744,11.7514,7.39626666666,6.81890666667,36.8871666667,10.7519333334
470.81,6.08806666667,10.1918,6.76133333333,9.20666666667,11.7494,7.3952,6.813,36.9310666666,10.7586666667
471.16,6.08986666667,10.2467333333,6.781,9.24324249085,11.7581333333,7.39673333333,6.8293,37.0138,10.7691333333
471.51,6.09533333333,10.2899333333,6.80146666667,9.27174981684,11.7754666667,7.39766666667,6.84484,37.081,10.7834
471.87,6.09453333333,10.3119333333,6.81726666667,9.29563040293,11.7832666667,7.39186666667,6.84917333333,37.1094666667,10.7893333333
472.22,6.0818,10.3342,6.8236,9.31698058607,11.8208666667,7.38446666667,6.85935333333,37.1860333333,10.7826
472.57,6.11046666667,10.3712,6.8516,9.35415018316,11.8675333333,7.3854,6.88350666667,37.2525333333,10.8270666667
472.92,6.11946666667,10.3978666667,6.86393333333,9.37956556776,11.8742,7.38333333333,6.87955333334,37.3224666667,10.8245333334
473.27,6.13706666667,10.4304,6.87613333333,9.41421758243,11.8956,7.38666666667,6.88471333333,37.4176333333,10.8651333333
473.62,6.16446666667,10.4478666666,6.89726666667,9.42804505494,11.9450666667,7.4064,6.8846,37.4472666667,10.8772
473.98,6.199,10.4866666667,6.9462,9.46996666667,12.0232666667,7.44686666667,6.92101333333,37.5497333333,10.9215333333
474.33,6.212,10.4772666667,6.9288,9.46934652013,12.0325333333,7.434,6.92098,37.6028,10.9238666667
474.68,6.1922,10.4431333333,6.90393333333,9.42797912088,12.0344666667,7.41206666667,6.89213333333,37.6022,10.8923333333
475.03,6.1626,10.4040666667,6.855,9.38572307692,12.0525333333,7.392,6.85772666667,37.6074333333,10.8769333333
475.38,6.1846,10.3944666667,6.86166666667,9.39971538461,12.0986,7.39026666667,6.87278666667,37.6923333333,10.8892
475.73,6.23766666667,10.4112,6.90846666667,9.4369937729,12.1828,7.44466666667,6.92731333333,37.8253666667,10.9544
476.08,6.2506,10.3954666667,6.89366666667,9.41114468865,12.1984666667,7.45946666667,6.92760666667,37.9013,10.9854666667
476.44,6.22033333333,10.3462,6.84893333333,9.35504249084,12.2152666667,7.46626666667,6.91621333333,37.9788333333,10.9798
476.79,6.23333333333,10.3041333333,6.82753333333,9.32793150184,12.2371333333,7.47633333333,6.91379333333,37.9956666667,10.9952666667
477.14,6.2274,10.2430666667,6.80566666667,9.29603956045,12.2831333333,7.4996,6.91456666667,38.0376666667,10.9870666667
477.49,6.1826,10.1318,6.732,9.22245567765,12.2596,7.45753333333,6.88182666666,38.0678666667,10.9566666667
477.84,6.14273333333,10.0204,6.66353333333,9.14534175825,12.2189333333,7.425,6.83157333333,38.031,10.9226
478.19,6.09953333333,9.91760000001,6.59966666667,9.06488315019,12.2304,7.40193333333,6.78088,38.0688333333,10.9025333333
478.54,6.08313333333,9.82260000001,6.53646666667,8.99406959707,12.2274,7.36833333333,6.75242666667,38.1219333333,10.8963333334
478.89,6.08613333333,9.74806666667,6.52446666667,8.95849926739,12.2582666667,7.37633333333,6.74346,38.1824333333,10.9140666667
479.24,6.0386,9.63393333334,6.43193333333,8.87609304029,12.2370666667,7.3584,6.69298,38.1834333334,10.904
479.60,5.995,9.53386666666,6.34786666667,8.78004871795,12.2101333333,7.32606666667,6.63395333333,38.1365,10.8674
479.95,5.95453333334,9.42133333333,6.2714,8.69249377289,12.2004666667,7.2864,6.58262666667,38.0970333333,10.8391333333
480.30,5.94333333333,9.3288,6.21606666667,8.632592674,12.1985333333,7.26713333333,6.55418,38.0856,10.8253333333
480.65,5.9242,9.2212,6.16846666667,8.5647897436,12.2050666667,7.25793333333,6.52360666667,38.1107333333,10.8208666667
481.00,5.88926666667,9.1044,6.11493333333,8.48587545787,12.1636,7.22706666667,6.47936,38.1129666667,10.8024
481.35,5.88653333333,9.03053333333,6.08353333333,8.42537216117,12.1674666667,7.2234,6.47734666667,38.1708,10.8110666667
481.70,5.8898,8.9666,6.05633333333,8.39044175825,12.1867333333,7.23193333333,6.47787333333,38.2791,10.8324666667
482.05,5.90806666667,8.92866666667,6.03826666667,8.3629117216,12.2138666666,7.24686666667,6.48911333333,38.359,10.8461333333
482.40,5.9158,8.9066,6.03833333333,8.36407948719,12.2495333333,7.27286666667,6.50054666667,38.4579,10.8749333333
482.75,5.90993333333,8.87313333333,6.0192,8.34792161171,12.2429333333,7.2684,6.49586,38.4946666667,10.8798666667
483.10,5.91866666667,8.8504,6.02393333333,8.34369157509,12.2631333333,7.278,6.50685333333,38.5496666667,10.8930666667
483.45,5.90853333333,8.819,6.00513333333,8.31958534799,12.2611333333,7.26706666667,6.49393333333,38.5793333333,10.8904
483.80,5.91026666667,8.8066,6.00533333333,8.31531648351,12.265,7.2712,6.49938,38.6231666667,10.8978
484.15,5.90866666667,8.7926,6.01386666667,8.31158608059,12.2718,7.27366666667,6.50160666667,38.6635333333,10.9069333333
484.50,5.9046,8.7844,6.0068,8.30999413919,12.2802,7.26966666667,6.50059333333,38.6990333333,10.912
484.85,5.89906666667,8.78166666667,5.9958,8.30148278389,12.2950666667,7.264,6.49799333334,38.7475333333,10.9186
485.20,5.8912,8.77633333333,5.9922,8.30002417583,12.3038,7.26626666667,6.48423333333,38.7768666667,10.9212
485.55,5.89,8.78273333333,5.99206666667,8.30347142858,12.3139333333,7.2638,6.48402666667,38.8147666667,10.9288
485.90,5.88606666667,8.786,6.00073333333,8.31105714286,12.3296666666,7.26,6.48507333333,38.8604333333,10.9404666667
486.25,5.8938,8.7956,6.0134,8.31670695971,12.3383333333,7.26166666667,6.49169333333,38.8820666667,10.9432
486.60,5.89473333333,8.80973333333,6.01686666667,8.32486227107,12.3636,7.268,6.50117333333,38.9176666667,10.9462
486.95,5.892,8.8248,6.01586666667,8.32453223443,12.3633333333,7.2594,6.49790666667,38.9463666667,10.9428666667
487.30,5.88573333333,8.8396,6.02313333333,8.33978864469,12.3711333333,7.26026666667,6.49826,39.0036666667,10.948
487.65,5.88273333333,8.8542,6.03166666667,8.35233589745,12.3886666667,7.26133333333,6.49372666667,39.0355666667,10.9490666667
488.00,5.88686666667,8.88493333333,6.0312,8.37438974359,12.3995333334,7.2612,6.49811333333,39.0544333333,10.9447333333
488.35,5.90093333333,8.9348,6.0556,8.40554725275,12.4283333333,7.27926666667,6.52061333333,39.1105666667,10.9596
488.70,5.91113333333,8.97046666667,6.08253333333,8.43685311356,12.4417333333,7.28473333333,6.52660666667,39.1239333333,10.9596666666
489.05,5.93573333333,9.0446,6.12473333333,8.49397252746,12.4706666667,7.2942,6.55898,39.1817666667,10.9756
489.40,5.96066666667,9.12286666667,6.1812,8.55157472528,12.496,7.31713333333,6.59378666666,39.2003,10.98
489.75,5.9768,9.20666666666,6.2248,8.60776996337,12.5021333333,7.3304,6.61652,39.2372666667,10.9847333333
490.10,5.98453333333,9.2858,6.2592,8.66637619047,12.5098,7.33513333333,6.63004666667,39.2761333333,10.986
490.45,6.00973333333,9.38533333333,6.31673333333,8.73854285715,12.5288,7.351,6.65184666667,39.3481333333,11.0004666667
490.80,6.02386666667,9.4812,6.36673333334,8.80474249085,12.5531333333,7.37113333334,6.67211333333,39.3818333333,11.0132
491.15,6.0558,9.57480000001,6.4232,8.87176556777,12.5862,7.38453333333,6.69949333333,39.4289666667,11.0195333333
491.50,6.0706,9.66620000001,6.47193333333,8.94247509159,12.5910666667,7.39173333333,6.72843333333,39.4565333333,11.0288
491.85,6.0682,9.73999999999,6.5126,8.98683333334,12.5874666667,7.384,6.73345333333,39.5094,11.0248666667
492.20,6.05973333333,9.79993333332,6.55233333333,9.01911758241,12.5774666667,7.362,6.73370666667,39.5110666666,11.0026
492.55,6.08593333333,9.90746666668,6.60893333333,9.09833516483,12.6017333333,7.38666666667,6.77493333333,39.5834333333,11.0228666667
492.90,6.09706666667,9.99746666666,6.6682,9.16084322343,12.6108666667,7.39846666667,6.79517333333,39.6238333333,11.0226
493.25,6.10706666667,10.1065333333,6.717,9.22893516484,12.6263333333,7.39106666667,6.80799333333,39.6649666667,11.0296
493.60,6.12533333333,10.2324,6.7888,9.32953882783,12.6358,7.40906666667,6.83552,39.6758,11.0344666667
493.95,6.137,10.3822666667,6.87266666667,9.42794981685,12.6551333333,7.41,6.86850666667,39.7069666667,11.0366
494.30,6.16526666667,10.5504,6.9768,9.54853113554,12.6726666667,7.42386666667,6.91381333333,39.7301,11.0392666667
494.65,6.217,10.7617333333,7.11846666667,9.71145164834,12.7102666667,7.45806666667,6.9836,39.7944,11.0452
495.00,6.2584,10.9872666667,7.25953333333,9.86702417583,12.7349333333,7.49906666667,7.06046,39.8346666667,11.0715333333
495.34,6.32686666667,11.2516,7.41833333333,10.045478022,12.8079333333,7.55693333333,7.15363333333,39.9353333333,11.1046666667
495.69,6.41553333333,11.5362666667,7.6072,10.2509673993,12.8853333334,7.64906666667,7.27431999999,40.0297333333,11.1722666667
496.04,6.48206666667,11.7974,7.76846666667,10.4544014652,12.9172,7.721,7.35221333333,40.1368,11.1982666667
496.39,6.5204,12.0400666667,7.91586666666,10.6288391941,12.9200666667,7.7396,7.41508,40.1803333333,11.2043333333
496.74,6.55366666667,12.2643333333,8.03839999999,10.7879300366,12.9396,7.76033333333,7.46961999999,40.2212,11.2099333333
497.09,6.6398,12.5202,8.22193333333,10.9923117216,12.9872666667,7.83826666667,7.57853333332,40.3315333333,11.2506666667
497.44,6.6796,12.761,8.37253333334,11.1475091575,13.0258666667,7.85793333333,7.65418666667,40.3897666667,11.2584666667
497.79,6.70013333333,12.9812666667,8.51106666666,11.2979842491,13.0258666667,7.88293333333,7.71375333333,40.433,11.2503333333
498.14,6.72753333333,13.1968666667,8.64486666667,11.4544150183,13.0244,7.8924,7.7832,40.4416333333,11.2463333333
498.48,6.78166666667,13.4521333333,8.80093333333,11.6482732601,13.0471333333,7.9378,7.86396666667,40.5126333333,11.293
498.83,6.83206666667,13.6976,8.95640000001,11.845278022,13.0760666667,7.97346666667,7.94977333334,40.5458333333,11.3018
499.18,6.88273333333,13.9480666667,9.11266666667,12.0392937729,13.0658,8.00366666667,8.00658000001,40.5842333333,11.3004
499.53,6.92386666667,14.1978,9.26466666666,12.2293728938,13.0608666667,8.01986666667,8.07157333333,40.5974333333,11.2734666667
499.88,6.99373333333,14.5115333333,9.46526666667,12.4605688645,13.0935333333,8.0646,8.17703333333,40.6474333333,11.2989333333
500.23,7.0598,14.8367333333,9.67906666666,12.679981685,13.1278666667,8.10866666667,8.27496666666,40.7075,11.3098666667
500.58,7.14013333333,15.1913333333,9.92186666667,12.944559707,13.1507333333,8.1738,8.40261333334,40.7832,11.3443333333
500.92,7.15813333333,15.5228,10.1053333333,13.1679098901,13.1485333333,8.17106666667,8.47278666667,40.8299666667,11.3188666667
501.27,7.19146666667,15.8398666667,10.2924,13.3977989011,13.1114,8.17326666667,8.54320000001,40.8365,11.2874666667
501.62,7.32306666667,16.2665333333,10.587,13.7138534798,13.1808666667,8.24466666667,8.69150666665,40.9294666667,11.3334
501.97,7.43913333333,16.7006666667,10.871,14.030010989,13.2300666667,8.32726666667,8.83571999999,41.0662,11.3788
502.32,7.54373333333,17.1137333333,11.1673333333,14.3187860806,13.2736,8.3908,8.98136666668,41.1186333334,11.4006666667
502.67,7.62393333333,17.5326666667,11.44,14.6067410256,13.2807333333,8.4472,9.10366666667,41.1560333333,11.4111333333
503.01,7.70873333333,17.9268,11.7299333333,14.9002,13.3024,8.5124,9.25928666667,41.1899,11.4292666667
503.36,7.81873333333,18.3612,12.0482,15.2280373626,13.3457333333,8.58826666667,9.40788,41.2983666667,11.4896
503.71,7.899,18.7739333333,12.3386666667,15.5337754579,13.3672,8.63413333333,9.54027333333,41.3440666667,11.5192666667
504.06,8.03046666667,19.2412666666,12.6782,15.892045055,13.4318,8.73646666667,9.72583333333,41.4381333333,11.5816
504.41,8.11773333333,19.6408666667,12.9522,16.1893091575,13.4716,8.80153333333,9.86074000001,41.4718,11.5906666667
504.75,8.24973333333,20.0896666667,13.2893333334,16.5350483516,13.5106666667,8.9108,10.0356666667,41.5207,11.6642666667
505.10,8.38946666667,20.5829333333,13.6861333333,16.9166428571,13.5902666666,9.02706666667,10.2365533333,41.6202666667,11.7567333333
505.45,8.49833333333,21.0456666667,14.0068,17.2648157509,13.6306,9.12086666666,10.40954,41.6817333333,11.8192
505.80,8.58626666667,21.4806,14.3466666667,17.5930252747,13.6688,9.18560000001,10.5460933333,41.7037,11.8476
506.15,8.653,21.9162,14.6639333333,17.9030391941,13.6473333333,9.21366666667,10.66364,41.7098333333,11.8382666667
506.49,8.73593333333,22.3596666667,14.9927333333,18.2260772894,13.6508666667,9.24720000001,10.8005333333,41.7327,11.8647333333
506.84,8.84880000001,22.8522666667,15.3652666667,18.5993860806,13.6913333333,9.30833333334,10.9620733333,41.8134666667,11.9132666667
507.19,8.92433333334,23.287,15.67,18.9055791209,13.6905333333,9.35326666667,11.1041666667,41.8024,11.9128
507.54,9.04066666666,23.7803333333,16.0092,19.2477879121,13.7299333333,9.41993333333,11.27206,41.8901,11.9637333333
507.88,9.1368,24.2162666667,16.3366,19.5772842491,13.7638666666,9.4802,11.4341466667,41.9352666667,11.9869333333
508.23,9.26493333334,24.6942666667,16.7072666666,19.9443241758,13.8099333333,9.55733333333,11.60996,42.026,12.0471333333
508.58,9.32779999999,25.0990666667,17.0005333333,20.2361461538,13.8222,9.59646666666,11.7309466667,42.0649333333,12.0436
508.93,9.40420000001,25.4828,17.2695333333,20.5205289377,13.8391333333,9.63840000001,11.8550066667,42.0883,12.0458666667
509.27,9.49420000001,25.9009333333,17.5856666667,20.8306498169,13.8562666667,9.70340000001,11.9943733333,42.1329,12.074
509.62,9.59333333333,26.3344666667,17.8929333333,21.1341362637,13.8604,9.75359999999,12.13522,42.1652666667,12.0978
509.97,9.6538,26.7243333334,18.1796666667,21.4248490843,13.8748,9.804,12.26714,42.1806333333,12.1144
510.32,9.77533333333,27.1755333333,18.5272,21.7794164835,13.9261333333,9.88553333333,12.4292266667,42.2890333333,12.1599333334
510.66,9.86213333333,27.5861333333,18.8281333333,22.0747106227,13.9598,9.95393333334,12.56854,42.3250666667,12.2016666667
511.01,9.9594,28.0018666667,19.1600666667,22.4027014652,14.005,10.0160666667,12.7074666667,42.3975,12.2352
511.36,10.0676,28.3792,19.4890666667,22.7157831502,14.0514666667,10.0959333333,12.86772,42.444,12.2732
511.70,10.1447333333,28.7528,19.7771333333,23.004252381,14.0649333333,10.1384666667,12.97168,42.4747,12.2849333333
512.05,10.2294666667,29.1198,20.0577333334,23.2768472527,14.0744666667,10.1796,13.1001066667,42.4731666667,12.3166666667
512.40,10.3130666667,29.5011333333,20.3658,23.5662186813,14.1075333333,10.2306666667,13.2248733333,42.5456333333,12.3411333333
512.75,10.4022,29.8673333333,20.6577333333,23.8269783883,14.1237333333,10.2796666667,13.3420533333,42.5706333333,12.3502666667
513.09,10.4594666667,30.186,20.9162,24.0602835165,14.1371333333,10.3004,13.4401466667,42.6066333333,12.3566666667
513.44,10.5263333333,30.5271333333,21.2047333333,24.340321978,14.1780666667,10.3477333333,13.5733866667,42.6663666667,12.3664666667
