wavelength,Back_IriPulf,Belly_IriPulf,Breast_IriPulf,Crissum_IriPulf,Crown_IriPulf,DorTail_IriPulf,Patch10_IriPulf,Patch11_IriPulf,Rump_IriPulf,Throat_IriPulf,WingTip_IriPulf
732.94,10.9768888889,48.322,29.1265555555,45.4468888889,11.4901111111,16.1187777778,11.5312222222,17.0931111111,16.5771111111,30.2177777778,14.114
733.25,10.8215555555,48.3088888889,28.9072222222,45.3743333333,11.3018888889,16.0305555555,11.2801111111,17.0374444444,16.5240888889,30.1532222222,13.9207777778
733.57,10.9315555555,48.455,29.0078888889,45.5025555556,11.4638888889,16.2286666667,11.3595555556,17.1713333333,16.6890222222,30.4007777778,14.017
733.89,10.7861111111,48.4272222222,28.9084444445,45.5276666667,11.4833333333,16.265,11.2963333333,17.0795555555,16.6443777778,30.3478888889,13.925
734.21,10.8057777778,48.4647777778,28.932,45.5824444444,11.6181111111,16.3568888889,11.336,17.0543333333,16.6987777778,30.4327777778,13.9702222222
734.52,10.6062222222,48.3078888889,28.8575555555,45.3956666667,11.4664444444,16.2623333333,11.3307777778,16.8814444444,16.5101777778,30.365,13.7941111111
734.84,10.4068888889,48.286,28.6754444444,45.3973333333,11.3593333333,16.1176666667,11.2328888889,16.7334444444,16.4317111111,30.2438888889,13.8136666667
735.16,10.5537777778,48.3476666667,28.8754444445,45.612,11.5982222222,16.5164444444,11.4043333333,16.8751111111,16.6502666667,30.4962222222,14.1322222222
735.48,10.7468888889,48.2893333333,28.8855555556,45.4735555556,11.7193333333,16.5435555555,11.4534444444,16.94,16.7751777778,30.5935555555,14.2715555556
735.79,11.1035555556,48.8602222222,29.3427777778,45.8782222222,12.0868888889,16.9655555556,11.8318888889,17.3284444444,17.0613111111,31.1142222222,14.6965555555
736.11,11.2073333333,48.8692222222,29.3362222222,45.8813333333,12.0497777778,16.9778888889,11.8068888889,17.2638888889,17.0643111111,31.1121111111,14.7185555556
736.43,11.3242222222,48.6562222222,29.37,45.6368888889,12.0372222222,17.0207777778,11.999,17.1475555556,17.0164888889,31.0701111111,14.8054444444
736.74,11.3864444444,48.7225555555,29.519,45.6861111111,12.0213333333,17.1,12.1233333333,17.1918888889,17.0546666667,31.2248888889,14.9558888889
737.06,11.1625555556,48.6568888889,29.378,45.5722222222,11.7197777778,16.8594444444,11.9458888889,17.1034444445,16.8979333334,31.014,14.8302222222
737.38,11.1393333334,48.5693333334,29.3395555556,45.4255555556,11.6376666667,16.8414444445,11.8842222222,17.1006666667,16.8413777778,30.9676666667,14.8428888889
737.69,11.3006666667,48.531,29.4287777778,45.5111111111,11.588,16.836,12.0365555556,17.223,17.0276,31.0183333333,14.9644444445
738.01,11.3426666667,48.5931111111,29.4495555555,45.4294444444,11.6536666667,16.8852222222,11.996,17.3148888889,17.0500222222,30.9388888889,15.0541111111
738.33,11.2398888889,48.3163333333,29.3971111111,45.3224444444,11.5204444444,16.7182222222,11.8524444444,17.1428888889,16.869,30.8003333333,14.8441111111
738.64,11.163,48.2354444444,29.2604444445,45.1742222222,11.525,16.5112222222,11.8408888889,16.9591111111,16.8255777778,30.6163333333,14.6873333333
738.96,11.0252222222,48.2452222222,29.2594444444,45.1911111111,11.3792222222,16.4442222222,11.8603333333,16.8162222222,16.6274222222,30.5912222222,14.6882222222
739.28,10.8656666667,47.7272222222,28.9518888889,44.8774444445,11.1997777778,16.158,11.6591111111,16.6588888889,16.3896,30.3087777778,14.4953333333
739.59,10.7703333333,47.6168888889,28.9077777778,44.7328888889,11.1738888889,16.0532222222,11.5725555556,16.7296666667,16.4087111111,30.3313333333,14.4565555556
739.91,10.9416666667,47.8888888889,29.061,44.9708888889,11.3703333333,16.2485555555,11.6375555556,16.9945555556,16.7012,30.5344444444,14.5872222222
740.23,11.0551111111,47.8307777778,29.0853333333,44.8608888889,11.4286666667,16.141,11.6287777778,17.0163333333,16.6614,30.4542222222,14.6012222222
740.54,11.2485555556,47.809,29.2662222222,44.6355555555,11.6868888889,16.1931111111,11.7248888889,17.0945555555,16.7474888889,30.5284444445,14.7366666667
740.86,11.3337777778,47.8944444445,29.3452222222,44.678,11.7195555556,16.2783333333,11.8418888889,17.2671111111,16.8513111111,30.5596666667,14.7894444444
741.18,11.3998888889,47.9638888889,29.4535555556,44.5656666667,11.7934444444,16.4904444445,11.8843333333,17.2774444445,16.8796888889,30.6505555556,14.8147777778
741.49,11.4537777778,48.0681111111,29.6036666667,44.7814444445,11.7655555555,16.5594444444,12.0386666666,17.3114444444,17.0039555556,30.729,14.8714444444
741.81,11.6507777778,48.1557777778,29.7542222222,44.754,11.9517777778,16.824,12.3087777778,17.5747777778,17.2682222222,30.8478888889,15.0358888889
742.12,11.7795555556,48.0513333333,29.7462222222,44.7604444444,11.8366666666,16.8543333333,12.2661111111,17.7164444444,17.1725777778,30.7618888889,15.0168888889
742.44,11.7897777778,48.1174444444,29.6228888889,44.8284444444,11.7551111111,16.759,12.061,17.7063333333,17.269,30.6972222222,14.8763333333
742.76,11.5956666667,48.157,29.4896666667,44.8997777778,11.5458888889,16.7177777778,11.8991111111,17.5903333333,17.2913111111,30.59,14.8176666667
743.07,11.5237777778,48.2501111111,29.5723333333,45.0115555556,11.3842222222,16.6294444445,11.9096666667,17.4163333333,17.2862888889,30.5487777778,14.7592222222
743.39,11.3551111111,48.1903333333,29.6447777778,45.1166666667,11.2256666667,16.5204444445,11.8976666667,17.2257777778,17.1063111111,30.5005555556,14.634
743.70,11.5401111111,48.3917777778,29.7696666667,45.4548888889,11.4945555556,16.8022222222,12.1215555555,17.3925555555,17.4297111111,30.6613333333,14.9183333333
744.02,11.4436666667,48.462,29.7128888889,45.9962222222,11.3821111111,16.9915555555,12.047,17.3977777778,17.2931777778,30.664,14.8947777778
744.34,11.4863333333,48.2971111111,29.6451111111,45.9024444445,11.4616666667,17.0512222222,11.9858888889,17.3707777778,17.1487111111,30.6472222222,15.001
744.65,11.2867777778,48.2851111111,29.5021111111,45.9822222222,11.3903333333,16.7623333333,11.7416666666,17.1577777778,16.7428666667,30.4495555555,14.845
744.97,11.2603333333,48.5131111111,29.5851111111,46.1802222222,11.4347777778,16.9127777778,11.7046666667,17.2712222222,16.8219111111,30.6231111111,14.9322222222
745.28,11.2494444445,48.9144444444,29.6093333333,46.5702222222,11.3137777778,16.8001111111,11.5132222222,17.2087777778,16.7171777778,30.7765555555,15.0412222222
745.60,11.1922222222,49.1456666667,29.7206666666,46.7641111111,11.2508888889,16.7576666667,11.488,17.18,16.6713333333,30.9517777778,15.078
745.91,11.1112222222,48.8888888889,29.7258888889,46.4233333333,11.2538888889,16.8663333333,11.5265555556,17.1972222222,16.4414444445,30.9685555555,15.0754444445
746.23,11.3337777778,48.659,29.7124444445,46.1645555555,11.5757777778,16.8523333333,11.6241111111,17.3138888889,16.3318222222,31.0034444444,15.1967777778
746.55,11.6552222222,48.8327777778,29.8884444444,46.4697777778,11.8871111111,17.1931111111,11.758,17.6116666667,16.4809333334,31.2662222222,15.3965555556
746.86,11.8037777778,48.7506666667,29.7482222222,46.4006666667,11.8774444444,17.3416666667,11.7492222222,17.7681111111,16.5963555555,31.22,15.4784444445
747.18,11.6918888889,48.6502222222,29.7657777778,46.2345555556,11.7428888889,17.2761111111,11.7651111111,17.6557777778,16.4496,31.1827777778,15.3743333333
747.49,11.7632222222,48.3666666667,29.6158888889,45.8243333333,11.7002222222,17.0054444445,11.801,17.6827777778,16.4420666667,31.021,15.3262222222
747.81,11.8447777778,48.5216666667,29.8417777778,46.0566666667,11.703,17.0586666667,11.9171111111,17.83,16.6148,31.1323333333,15.3615555555
748.12,11.8895555556,48.4367777778,29.838,46.0824444445,11.7895555556,17.1198888889,12.1116666667,18.1767777778,16.8747333333,31.292,15.4691111111
748.44,11.8717777778,48.1885555556,29.6823333333,46.0027777778,11.6794444445,16.8606666667,11.912,18.1397777778,16.6955333333,31.1725555556,15.3271111111
748.75,11.8337777778,48.0884444445,29.7171111111,45.8,11.7534444444,16.9972222222,11.8398888889,18.217,16.7384888889,31.2026666667,15.3232222222
749.07,11.5787777778,47.6457777778,29.4256666667,45.4626666667,11.7073333334,16.7523333333,11.6797777778,18.0057777778,16.6361111111,30.8168888889,15.141
749.38,11.6111111111,47.8532222222,29.5371111111,45.8072222222,11.9253333333,16.7765555556,11.8887777778,18.2217777778,16.8288444445,31.0494444444,15.264
749.70,11.3977777778,48.0956666666,29.6788888889,46.0898888889,11.7891111111,16.8268888889,11.9122222222,18.2011111111,17.0055111111,31.2226666667,15.2275555555
750.01,11.2374444444,48.0043333333,29.4563333333,45.9134444445,11.761,16.7343333333,11.921,18.1478888889,16.9289333333,31.0113333333,15.0928888889
750.33,11.0094444444,47.9703333333,29.3881111111,45.7494444444,11.8237777778,16.6605555555,11.9286666667,18.0547777778,16.7956666667,30.8163333333,15.0471111111
750.64,10.9813333333,48.0533333333,29.2702222222,45.6032222222,11.8651111111,16.7717777778,11.8588888889,18.2395555555,16.7927333333,30.6791111111,14.986
750.96,11.0674444444,48.4745555556,29.4933333333,45.8325555556,11.9721111111,17.0157777778,11.9845555556,18.2326666667,16.9579555555,30.8252222222,15.0166666667
751.27,11.055,48.4848888889,29.4802222222,45.7291111111,11.9872222222,17.0626666667,11.9652222222,18.3252222222,16.9660444444,30.6708888889,15.0362222222
751.59,11.2358888889,48.5237777778,29.5506666667,45.7802222222,12.1411111111,17.2628888889,12.1222222222,18.3863333334,17.1378,30.7928888889,15.153
751.90,11.2512222222,48.5741111111,29.378,45.7163333333,12.289,17.3383333333,12.2456666667,18.3667777778,17.1764,30.8304444445,15.1535555555
752.22,11.2018888889,48.5963333333,29.3566666667,45.6858888889,12.2492222222,17.3857777778,12.4272222222,18.3673333333,17.178,30.6821111111,15.0002222222
752.53,11.357,49.1346666666,29.6075555556,45.973,12.3403333333,17.658,12.5422222222,18.6288888889,17.3931333333,30.9945555556,15.1646666667
752.85,11.3807777778,49.2815555556,29.6952222222,45.8654444444,12.2498888889,17.6641111111,12.4021111111,18.4697777778,17.3476,30.8562222222,15.1868888889
753.16,11.2226666667,49.3083333334,29.6774444444,45.6556666667,11.9972222222,17.4063333333,12.2012222222,18.2921111111,17.0905777778,30.5378888889,15.0061111111
753.47,11.0436666667,49.1893333333,29.6735555556,45.7253333333,11.7757777778,17.2332222222,11.9683333333,18.1032222222,16.8988444444,30.5756666667,15.0726666667
753.79,11.2275555555,49.4096666667,29.7591111111,46.078,11.771,17.2051111111,11.8613333333,18.1206666667,16.9742666666,30.7714444445,15.1997777778
754.10,11.3194444445,49.4486666667,29.8194444444,46.2111111111,11.7714444445,17.0881111111,11.8657777778,17.9534444445,16.9343333333,30.9972222222,15.269
754.42,11.4177777778,49.5138888889,29.8328888889,46.2581111111,12.0083333333,17.1921111111,12.0016666667,18.0531111111,17.0482888889,31.1543333333,15.5834444444
754.73,11.3275555556,49.298,29.5684444445,45.9727777778,11.9212222222,17.1387777778,11.8916666667,17.7948888889,16.9474,31.1195555555,15.5481111111
755.05,11.3025555556,49.3768888889,29.535,45.8985555556,11.922,17.1151111111,11.7606666667,17.6395555556,17.0022666667,31.0914444444,15.5885555555
755.36,11.3172222222,49.3254444444,29.7148888889,45.8301111111,11.8954444444,17.1252222222,11.799,17.5437777778,17.0473555556,30.941,15.703
755.67,11.0341111111,48.9175555556,29.2884444444,45.6185555556,11.5995555556,16.6717777778,11.546,17.1198888889,16.7632444444,30.7136666667,15.5575555556
755.99,11.2148888889,48.9095555555,29.3471111111,45.8212222222,11.8481111111,16.9195555556,11.7576666667,17.3248888889,17.0233777778,30.9953333334,15.7437777778
756.30,11.3918888889,48.5547777778,29.2363333333,45.8878888889,11.9498888889,17.1228888889,11.9666666667,17.4903333333,17.2430444444,30.9705555556,15.7727777778
756.62,11.9422222222,48.7485555555,29.5077777778,46.2326666667,12.3275555555,17.7086666667,12.4704444444,17.9378888889,17.6256888889,31.3225555556,16.3093333333
756.93,12.2628888889,49.0054444445,29.7853333333,46.2452222222,12.6566666667,17.9855555556,12.885,18.1974444445,18.0107555555,31.4466666667,16.516
757.24,12.4604444444,49.1335555556,30.0992222222,46.4084444445,12.8338888889,18.254,13.2474444444,18.4624444444,18.3227555555,31.746,16.6138888889
757.56,12.7163333333,49.3163333333,30.3506666667,46.5615555556,13.0236666667,18.5691111111,13.5752222222,18.7575555555,18.5314444445,31.847,16.8812222222
757.87,12.4511111111,49.0811111111,30.2253333333,46.3517777778,12.8058888889,18.3117777778,13.436,18.4974444444,18.303,31.8341111111,16.6865555555
758.18,12.5007777778,49.1788888889,30.4144444444,46.7184444444,12.8931111111,18.2424444444,13.4715555556,18.4355555556,18.2937333333,31.8172222222,16.5967777778
758.50,12.5947777778,49.4167777778,30.6365555555,46.9074444445,12.8253333333,18.3392222222,13.497,18.7434444444,18.2314666667,31.9131111111,16.6283333333
758.81,12.7875555555,49.6878888889,30.8418888889,46.9658888889,12.9746666667,18.5184444444,13.6091111111,18.9628888889,18.3714,32.2546666667,16.8353333333
759.13,13.2056666667,49.9868888889,31.1822222222,47.1705555555,13.2888888889,18.8711111111,13.9435555556,19.496,18.7085555556,32.5186666667,17.1222222222
759.44,13.025,49.7441111111,31.1302222222,46.8432222222,13.1346666667,18.7233333333,13.7558888889,19.3115555556,18.4681777778,32.2434444444,17.0288888889
759.75,12.8275555555,49.9998888889,31.2973333333,46.7797777778,13.0072222222,18.6095555555,13.6861111111,19.2581111111,18.3366666667,32.1457777778,17.1125555555
760.07,12.4777777778,49.8147777778,30.9964444445,46.7347777778,12.8811111111,18.3985555556,13.2613333333,18.9586666667,18.1082666667,31.9098888889,16.8184444444
760.38,12.267,49.6207777778,30.7467777778,46.4315555556,12.7404444445,18.3507777778,12.9524444445,18.7546666667,17.8080666667,31.7867777778,16.5922222222
760.69,11.8602222222,49.2641111111,30.4383333333,46.0626666667,12.5114444445,17.9822222222,12.4625555556,18.3535555556,17.3434888889,31.334,16.3864444444
761.01,11.3047777778,48.7994444444,29.9488888889,45.6086666667,12.1293333333,17.4802222222,12.0055555556,17.8608888889,16.9580888889,30.8308888889,15.8721111111
761.32,11.4977777778,48.6782222222,29.8368888889,45.5987777778,12.2592222222,17.5895555556,12.0158888889,18.1012222222,17.0043111111,30.7688888889,15.8384444444
761.63,11.3528888889,49.0817777778,29.9342222222,45.7325555555,12.2785555555,17.4994444444,12.0337777778,18.1923333334,16.9513333333,30.9248888889,15.8368888889
761.94,11.2997777778,48.872,29.8578888889,45.706,12.2966666667,17.4061111111,12.0293333333,18.034,16.8955777778,30.7675555556,15.7696666667
762.26,11.1893333333,48.6057777778,29.671,45.499,12.1305555556,17.225,11.7825555556,17.9477777778,16.7045333333,30.4018888889,15.4934444444
762.57,11.2798888889,48.6467777778,29.7453333333,45.352,12.2646666667,17.1928888889,11.7617777778,17.937,16.7382888889,30.4685555556,15.5078888889
762.88,11.2724444445,48.7688888889,29.7724444444,45.4826666667,12.1343333333,17.0991111111,11.7133333333,17.9508888889,16.7288888889,30.5787777778,15.4126666667
763.20,11.2047777778,48.4721111111,29.5966666667,45.375,12.0836666666,16.9946666667,11.5848888889,17.8241111111,16.6296,30.5147777778,15.1934444444
763.51,11.4777777778,48.5785555555,29.7646666667,45.3888888889,12.2474444444,17.1123333333,11.8271111111,17.974,16.9015333333,30.7138888889,15.4201111111
763.82,11.5265555556,48.7183333333,29.7956666667,45.5377777778,12.2021111111,17.042,11.8812222222,18.1063333333,16.9602666667,30.8768888889,15.4627777778
764.14,11.4126666667,48.7036666667,29.6893333333,45.3366666667,12.2114444444,17.0243333333,11.888,18.0488888889,16.9801777778,30.8803333333,15.3481111111
764.45,11.503,48.8597777778,29.777,45.5368888889,12.279,17.1163333334,11.8317777778,18.2163333333,17.0631555556,31.0653333333,15.3532222222
764.76,11.5781111111,49.0105555556,29.9676666666,45.7278888889,12.2364444444,17.1761111111,11.8448888889,18.2575555555,17.1601111111,31.1527777778,15.374
765.07,11.7477777778,48.7723333333,29.8882222222,45.5278888889,12.3014444444,17.3916666667,11.9588888889,18.3623333333,17.3306888889,31.1321111111,15.487
765.39,12.0044444444,49.108,30.0715555556,45.748,12.5298888889,17.7214444444,12.2151111111,18.5895555555,17.5852,31.4623333333,15.7157777778
765.70,12.2771111111,49.3962222222,30.2564444444,46.0138888889,12.835,18.0743333333,12.6154444445,18.837,17.9968,32.0101111111,16.0214444444
766.01,12.3446666667,49.438,30.334,46.157,12.9394444445,18.2491111111,12.7767777778,19.0225555555,18.1586,32.0592222222,16.2424444445
766.32,12.3808888889,49.2795555555,30.1755555555,45.8356666667,12.8742222222,18.2027777778,12.7326666667,18.8737777778,18.0764666667,31.9288888889,16.2687777778
766.64,12.4826666667,49.705,30.2185555556,45.9827777778,12.8993333333,18.2881111111,12.7498888889,18.9824444444,18.2326888889,32.2776666667,16.3854444445
766.95,12.3835555556,49.76,30.2647777778,46.0952222222,12.82,18.3572222222,12.8563333333,19.0478888889,18.2242444444,32.3696666667,16.303
767.26,12.3058888889,49.5401111111,30.2313333333,46.2084444444,12.694,18.4266666667,12.6753333333,18.9166666667,18.1825777778,32.0934444445,16.1616666667
767.57,12.5496666667,49.619,30.3086666667,46.2562222222,12.8098888889,18.6222222222,12.7595555555,18.9914444444,18.2536,32.0735555555,16.2157777778
767.88,12.383,49.3282222222,30.1575555555,46.0762222222,12.691,18.4543333333,12.667,18.7864444444,18.1952444444,31.7974444445,16.127
768.20,12.055,49.1881111111,29.9292222222,45.8208888889,12.4466666667,18.4428888889,12.6771111111,18.649,18.2317333333,31.6931111111,16.1636666667
768.51,11.7947777778,49.1878888889,29.9486666667,46.0386666667,12.2007777778,18.2477777778,12.376,18.4402222222,18.2222,31.6026666667,15.9701111111
768.82,11.1681111111,48.5562222222,29.5975555556,45.4856666667,11.7236666666,17.7077777778,11.8591111111,17.804,17.8162666667,31.0281111111,15.468
769.13,11.1245555555,48.5451111111,29.837,45.5546666667,11.7603333334,17.7008888889,11.8141111111,17.7546666667,17.6934666667,30.9785555556,15.4446666667
769.44,11.1755555556,48.7791111111,30.058,45.9324444445,11.839,17.9104444444,11.8757777778,17.8782222222,17.8856,31.3524444445,15.3906666667
769.76,11.4737777778,48.9218888889,30.1177777778,46.6101111111,12.2174444444,18.3425555556,12.1327777778,18.1873333333,18.1808,31.5913333333,15.7156666667
770.07,11.1445555556,48.5574444444,29.8032222222,46.3025555556,12.0475555556,18.2667777778,11.9087777778,18.0376666666,17.9507777778,31.1118888889,15.4343333333
770.38,10.6652222222,47.9575555555,29.1321111111,45.7091111111,11.5908888889,17.6286666667,11.2225555555,17.5654444444,17.2611333333,30.392,14.7937777778
770.69,10.6427777778,48.1317777778,29.158,45.6718888889,11.8062222222,17.6575555555,11.2145555556,17.5196666667,17.4022888889,30.3066666667,14.8772222222
771.00,11.0712222222,47.9773333334,29.3328888889,45.8078888889,11.738,17.8383333333,11.4642222222,17.8533333333,17.7150222222,30.5617777778,15.0767777778
771.32,11.2925555556,48.3647777778,29.6096666667,46.0618888889,12.0332222222,18.2162222222,11.8115555555,18.211,18.0227555556,30.9398888889,15.2683333333
771.63,11.3457777778,48.2806666667,29.4867777778,46.0564444444,12.0702222222,18.0341111111,11.6466666667,17.9418888889,17.7992,30.6908888889,15.0087777778
771.94,11.5888888889,48.2201111111,29.5064444444,45.8366666667,12.3593333334,18.3026666666,11.8816666667,18.2411111111,17.7417555556,30.8315555556,15.1333333333
772.25,11.6505555555,48.382,29.4585555556,46.0048888889,12.1164444445,18.295,11.8024444444,18.2375555556,17.5567555556,31.0135555556,14.9124444444
772.56,11.2661111111,48.2747777778,29.0267777778,46.258,11.5068888889,18.0975555555,11.518,17.8996666666,17.1764222222,30.7707777778,14.647
772.87,10.779,48.021,28.5481111111,46.1322222222,10.8334444445,17.867,11.1818888889,17.2624444444,16.5908888889,30.41,14.3723333333
773.18,10.3702222222,48.1167777778,28.7484444445,45.8216666667,10.6686666666,17.6262222222,10.9232222222,16.9681111111,16.3708,30.087,14.0756666667
773.50,10.7196666667,48.4146666667,29.1114444444,46.2057777778,11.0216666667,17.6257777778,11.0776666666,17.1671111111,16.5095777778,30.3026666666,14.4606666667
773.81,10.9184444444,49.0418888889,29.558,46.5532222222,11.5081111111,18.2314444444,11.5873333333,17.3638888889,16.9603555556,30.72,15.0735555555
774.12,11.088,49.0058888889,29.6258888889,46.7824444444,11.4148888889,18.1077777778,11.8216666667,17.3973333333,16.8631777778,31.0353333333,15.3284444444
774.43,10.7035555555,49.0624444444,29.3734444445,46.564,11.4023333333,17.808,11.6468888889,17.1501111111,16.5141333333,30.9807777778,15.1933333333
774.74,10.355,48.8161111111,29.1198888889,46.2612222222,10.824,17.6042222222,11.2986666667,16.7251111111,15.9517111111,30.9188888889,15.0903333333
775.05,10.3762222222,49.0547777778,29.3865555556,46.3822222222,10.8682222222,17.6414444444,11.1228888889,17.132,15.9478222222,31.1111111111,15.1941111111
775.36,10.5733333333,48.8534444444,29.5921111111,46.0698888889,10.7803333333,17.7896666667,11.1526666667,17.0388888889,16.1678,31.1818888889,15.3368888889
775.67,10.8102222222,48.8698888889,29.7693333333,46.0494444444,11.158,17.95,11.4708888889,17.4663333333,16.613,31.2563333333,15.8731111111
775.98,10.9767777778,48.5221111111,29.7346666667,45.4493333333,11.4674444444,17.8408888889,11.4206666667,17.4785555555,16.6034222222,31.0668888889,15.8837777778
776.30,11.3216666667,48.8128888889,29.8713333333,45.4676666667,11.9296666667,18.111,11.421,17.8538888889,16.7590666667,30.953,16.1345555556
776.61,11.5931111111,48.83,29.7707777778,45.5318888889,11.9575555556,18.2244444444,11.5461111111,18.2304444445,17.0207777778,31.1817777778,16.3843333333
776.92,11.8231111111,48.7875555556,29.9317777778,45.7216666667,11.8584444445,18.4851111111,11.7348888889,18.232,17.2140222222,31.4206666667,16.502
777.23,11.9121111111,48.637,30.0124444445,45.6573333333,11.7177777778,18.2065555556,11.6586666667,18.3477777778,17.2950222222,31.6904444444,16.3928888889
777.54,11.7636666667,48.448,30.0705555556,45.2791111111,11.6756666667,18.3303333333,11.6931111111,18.5946666667,17.4204888889,31.7987777778,16.3434444444
777.85,11.6964444444,48.7022222222,30.1695555556,45.769,11.4777777778,18.4968888889,11.5782222222,18.8043333333,17.6891111111,31.6598888889,16.1671111111
778.16,12.1582222222,48.7043333333,30.6532222222,46.0832222222,12.111,18.968,12.1641111111,19.264,18.3313555555,31.7891111111,16.371
778.47,12.3484444445,48.4977777778,30.5761111111,45.882,12.2894444444,19.3001111111,12.6252222222,19.2057777778,18.5660222222,31.831,16.4251111111
778.78,12.1325555556,48.8732222222,30.4668888889,46.5777777778,12.1386666667,19.0734444445,12.6554444444,19.3317777778,18.4628444445,31.9691111111,16.1648888889
779.09,11.9415555555,49.0391111111,30.4541111111,46.7237777778,12.0386666666,19.0397777778,12.4811111111,19.2823333333,18.47,32.0603333334,16.118
779.40,11.5728888889,49.2178888889,30.4261111111,46.9205555555,11.7886666667,18.9642222222,12.2935555556,19.2842222222,18.5401333333,31.7935555556,15.7242222222
779.71,11.1234444444,48.8217777778,30.2641111111,46.6888888889,11.3963333333,18.7004444444,12.1031111111,18.9358888889,18.2713555556,31.7957777778,15.2903333333
780.02,11.0985555556,49.3848888889,30.6254444445,47.2095555556,11.4091111111,18.8038888889,12.3414444444,19.0574444444,18.1672888889,32.1664444444,15.1826666667
780.33,10.905,49.6066666667,30.5234444444,47.0095555555,11.4463333333,18.7098888889,12.4581111111,18.9804444444,18.1837111111,32.1281111111,14.9843333334
780.64,11.0134444445,49.7005555555,30.5001111111,46.9975555555,11.5605555556,18.9136666667,12.609,19.1155555555,18.2792222222,31.9983333333,14.9798888889
780.95,11.4926666667,50.1546666667,30.7938888889,47.2204444444,12.0714444444,19.2883333333,12.8083333333,19.6631111111,18.6908666667,32.294,15.0451111111
781.26,11.4747777778,49.9272222222,30.959,47.0766666667,12.2948888889,19.2262222222,12.7248888889,19.4577777778,18.3887777778,32.4142222222,15.3441111111
781.57,11.4448888889,50.0803333333,30.7957777778,46.9152222222,12.1327777778,19.017,12.6537777778,19.4978888889,18.1877777778,32.4318888889,15.458
781.88,11.2067777778,50.099,30.5061111111,47.1078888889,11.9508888889,18.5617777778,12.3607777778,19.156,17.9976222222,32.2611111111,15.5364444444
782.19,11.2761111111,49.6452222222,30.0751111111,46.6213333333,11.8892222222,18.4336666667,12.1097777778,18.9158888889,17.8260666667,31.7695555555,15.4852222222
782.50,11.153,49.5083333333,29.9364444444,46.46,11.976,18.393,11.8784444444,18.6858888889,17.4150444445,31.8128888889,14.9962222222
782.81,11.2728888889,49.6446666667,29.7796666667,46.5413333333,12.0541111111,18.4434444444,11.8287777778,18.739,17.2851777778,32.2004444444,15.2627777778
783.12,11.2746666667,49.4491111111,29.6794444444,46.5913333333,11.9143333333,18.1561111111,11.5092222222,18.5538888889,17.1463777778,32.139,15.0993333334
783.43,11.5684444444,49.1098888889,29.7022222222,46.281,12.3495555556,18.5068888889,11.7654444444,18.6756666667,17.4301777778,32.2072222222,15.46
783.74,11.6684444445,48.91,29.8694444444,46.2502222222,12.4657777778,18.7161111111,11.8024444444,19.1322222222,17.4109111111,32.247,15.7883333333
784.05,11.7574444444,48.6146666667,29.9091111111,46.4547777778,12.9298888889,18.8761111111,11.8428888889,19.2737777778,17.3514222222,32.5092222222,15.6506666667
784.36,11.4472222222,48.3483333333,29.7082222222,46.4748888889,13.0415555556,18.6328888889,11.8905555556,18.8403333333,17.0713555556,32.0247777778,15.3008888889
784.67,11.0821111111,47.9661111111,29.1783333333,46.1761111111,12.6828888889,18.0528888889,11.6132222222,18.4166666666,16.7024666667,31.5795555556,14.7928888889
784.98,10.7127777778,47.7033333333,28.681,46.1253333333,12.0991111111,17.5771111111,11.0152222222,17.4962222222,16.0731111111,30.8707777778,14.3477777778
785.29,11.0085555555,47.8917777778,29.0805555556,46.0622222222,11.9822222222,17.8891111111,11.1402222222,17.8231111111,16.0604666667,31.423,14.5881111111
785.60,11.3926666666,48.3863333333,29.4924444445,46.3722222222,12.5983333333,18.3597777778,11.6454444444,18.0637777778,16.4261555556,31.9614444445,15.1178888889
785.91,11.5523333333,48.0936666667,29.2645555555,46.2014444445,12.4271111111,18.3881111111,11.7298888889,18.2315555555,16.7420666667,31.5337777778,15.4287777778
786.22,11.5575555556,47.6615555556,29.6203333333,46.379,12.1738888889,18.4097777778,11.4371111111,18.1688888889,16.8168444445,31.2711111111,15.6108888889
786.53,11.9938888889,48.3467777778,29.9145555556,46.4762222222,12.7784444445,18.8523333333,12.211,18.5723333333,17.4947555556,31.4908888889,16.1902222222
786.84,11.7197777778,48.0628888889,29.4522222222,46.2154444444,12.1904444444,18.2508888889,11.7337777778,18.1125555556,17.0015333334,30.8355555555,15.7257777778
787.14,11.1455555556,47.7667777778,29.0666666667,45.9402222222,11.3523333333,17.7281111111,11.0766666667,17.3491111111,16.4627555555,30.3901111111,14.8952222222
787.45,10.5744444444,47.8017777778,28.6823333333,45.8272222222,10.3956666667,17.2411111111,10.6018888889,16.849,16.1732666667,29.859,14.4136666667
787.76,10.2022222222,47.524,28.1305555555,45.557,9.72055555557,16.8361111111,10.27,16.1444444444,15.8012444444,29.7313333333,14.1838888889
788.07,11.0506666667,48.6687777778,28.968,46.4293333333,10.2394444444,17.6824444445,11.1513333333,16.7773333334,16.5964222222,30.7448888889,14.9063333333
788.38,11.601,48.9736666667,29.4264444445,46.7488888889,10.9721111111,18.3486666667,11.5943333333,17.6466666667,17.4254888889,31.3467777778,15.6007777778
788.69,11.0912222222,48.8313333333,29.3868888889,46.8551111111,10.8774444444,18.1688888889,11.1912222222,17.5948888889,17.2981777778,30.9895555555,15.1106666667
