wavelength,Back_SpoInam,Belly_SpoInam,Breast_SpoInam,Crissum_SpoInam,Crown_SpoInam,DorTail_SpoInam,Patch10_SpoInam,Rump_SpoInam,Throat_SpoInam,WingTip_SpoInam
262.51,5.93033333333,3.98763636364,0.6215,7.276,6.44766666667,4.91,4.082,6.06366666667,2.24766666667,6.47733333333
262.88,6.68727777778,4.92063636364,0.8775,7.44,6.62766666667,5.23033333333,4.873,6.53,2.92433333333,7.27733333333
263.25,5.51938888889,3.12912121212,-0.2715,6.63033333333,5.21733333333,3.94933333333,3.261,5.29,1.739,6.12333333333
263.63,5.3965,3.54306060606,-1.3705,7.35033333333,5.80066666667,5.00566666667,4.529,5.95933333333,1.54933333333,5.84033333333
264.00,4.64516666667,3.28275757576,-2.881,5.71933333333,5.207,4.60933333333,3.969,5.29233333333,2.47566666667,5.03633333333
264.37,6.29827777778,4.76842424242,-2.7405,7.08566666667,6.68433333333,5.65966666667,5.348,6.462,5.30333333333,7.08566666667
264.75,7.58188888889,5.57042424242,-1.9235,7.29466666667,7.162,6.36633333333,5.438,6.63166666667,7.47133333333,8.709
265.12,10.4128888889,8.02324242424,0.648,9.32633333333,9.888,7.90166666667,6.218,7.59966666667,11.2696666667,11.2693333333
265.49,10.6902777778,7.39303030303,0.807,9.027,10.766,6.74966666667,4.845,6.33566666667,11.4703333333,11.056
265.87,11.6318333333,6.75627272727,0.541,8.93433333333,11.1776666667,7.492,5.529,6.57066666667,10.497,11.6183333333
266.24,12.8946111111,9.01393939394,3.06,10.5083333333,12.8556666667,8.96866666667,7.506,8.50666666667,11.8166666667,12.5866666667
266.61,12.8954444444,9.54557575758,4.8565,11.332,12.9506666667,8.90366666667,7.616,8.83,11.5526666667,11.7363333333
266.98,12.0093888889,8.58815151515,4.925,11.5273333333,12.848,8.77933333333,7.066,8.74366666667,10.528,10.207
267.36,13.4093888889,10.2316363636,7.0635,13.051,14.0263333333,10.1913333333,8.274,9.92233333333,12.2436666667,11.7053333333
267.73,14.5420555556,10.9506060606,8.152,14.0643333333,14.1636666667,9.88166666667,7.708,9.91466666667,13.307,12.9776666667
268.10,14.2786666667,10.0795151515,7.89,13.972,13.746,8.97066666667,6.583,9.51933333333,12.4876666667,13.1006666667
268.48,13.2257777778,9.28848484848,6.8555,13.1673333333,13.8383333333,9.396,7.191,10.0993333333,11.633,11.857
268.85,11.8119444444,7.9523030303,5.408,11.828,12.7766666667,8.41266666667,6.357,9.20333333333,10.12,10.531
269.22,11.1681111111,7.29857575758,4.7575,11.287,12.2823333333,8.86166666667,6.996,9.42133333333,8.831,9.98166666667
269.59,11.2465,7.79712121212,5.665,11.0176666667,12.7026666667,10.1123333333,8.708,10.955,8.48933333333,10.2996666667
269.97,10.2375,7.06693939394,5.689,10.546,11.1623333333,9.158,7.678,10.2066666667,7.64733333333,9.713
270.34,9.52511111111,6.78509090909,6.5,9.364,11.1213333333,8.818,6.818,9.818,7.45466666667,8.93933333333
270.71,10.6866666667,7.54509090909,7.3335,9.985,11.763,10.9336666667,9.156,11.6743333333,7.94066666667,10.2223333333
271.09,10.7546111111,7.16733333333,7.1,9.18166666667,11.4626666667,10.3506666667,8.554,10.6926666667,7.01433333333,10.5216666667
271.46,10.0488333333,6.62718181818,6.3855,8.264,11.575,9.933,8.514,10.4896666667,6.42733333333,9.96066666667
271.83,9.74944444444,5.97642424242,6.25,7.38033333333,10.757,10.158,8.66,10.4303333333,5.80066666667,9.42266666667
272.20,9.88738888889,6.61763636364,7.409,7.475,10.8293333333,10.301,8.716,10.301,6.31266666667,9.50866666667
272.58,10.384,6.82115151515,8.5205,8.05566666667,10.5083333333,9.50166666667,7.436,9.63066666667,6.3,10.0696666667
272.95,11.0600555556,7.78572727273,9.411,9.156,10.635,10.176,8.263,10.533,6.75866666667,10.788
273.32,10.1252777778,6.79733333333,8.7575,8.51366666667,10.185,8.79666666667,6.559,9.311,5.73566666667,10.0823333333
273.69,10.4738333333,7.13563636364,8.983,8.63933333333,10.2703333333,8.02733333333,5.275,8.537,6.39633333333,10.5246666667
274.06,10.6918888889,7.82475757576,9.144,8.534,10.6616666667,8.457,6.304,8.97566666667,7.23733333333,10.5576666667
274.44,11.4513888889,7.88733333333,8.8305,9.36666666667,10.7273333333,9.57633333333,7.457,9.81166666667,7.16933333333,11.2506666667
274.81,10.7175555556,8.14178787879,7.81,8.56166666667,10.0106666667,7.83666666667,5.314,7.971,7.08533333333,11.0843333333
275.18,10.8185555556,8.68678787879,7.819,8.53233333333,9.712,7.98333333333,5.267,8.12033333333,7.79166666667,11.3306666667
275.55,10.8583888889,8.39927272727,7.287,8.11566666667,8.62133333333,7.526,4.802,7.75066666667,6.99233333333,11.205
275.93,10.2515555556,7.71833333333,6.223,6.77033333333,8.29733333333,6.367,3.803,6.77033333333,6.33833333333,10.919
276.30,10.5847777778,7.66039393939,5.6245,6.82033333333,8.71,6.643,3.986,6.73166666667,6.407,11.131
276.67,9.78094444444,7.07893939394,4.381,5.69133333333,8.00966666667,6.293,3.613,5.81133333333,6.20266666667,10.4486666667
277.04,10.8022222222,8.63442424242,6.0985,6.00866666667,9.656,7.444,4.843,6.99533333333,8.10166666667,11.241
277.41,12.9056666667,10.2523636364,7.4535,7.128,10.5883333333,9.49433333333,7.365,8.962,9.70133333333,12.9546666667
277.79,13.5105555556,11.1255151515,8.0585,8.192,10.8343333333,11.2496666667,9.706,10.6263333333,9.825,13.476
278.16,13.6807222222,11.0353939394,7.6785,8.79666666667,11.3856666667,10.7976666667,8.65,9.73833333333,9.53233333333,13.4746666667
278.53,13.5799444444,11.3841212121,7.8095,9.45533333333,11.6996666667,9.99366666667,8.348,9.60466666667,9.42566666667,13.7346666667
278.90,13.5721666667,10.4009393939,8.09,10.0793333333,11.7006666667,11.023,9.461,10.581,9.07766666667,13.3216666667
279.27,13.7088333333,10.5422727273,7.9245,11.0623333333,11.3543333333,11.354,9.982,11.0036666667,9.86566666667,13.777
279.64,14.6481111111,11.4423333333,10.1645,12.1686666667,12.4276666667,12.4566666667,10.813,12.053,11.3896666667,14.4753333333
280.02,15.4685,13.0128787879,11.653,14.022,13.2506666667,13.3883333333,11.818,13.0026666667,12.452,15.5096666667
280.39,15.1358888889,13.0960606061,11.3855,14.0193333333,13.02,13.1553333333,12.156,13.3443333333,12.3173333333,15.397
280.76,14.9294444444,12.9314242424,10.714,13.7033333333,13.016,13.042,12.063,13.4916666667,11.9313333333,15.0266666667
281.13,13.8365,11.3972121212,8.991,14.1693333333,11.4353333333,12.1716666667,11.199,12.7236666667,10.1733333333,14.301
281.50,13.6426666667,11.6420606061,9.869,14.9063333333,10.46,12.079,11.025,13.0296666667,10.383,14.2893333333
281.87,13.4246666667,11.1295151515,9.5615,14.3363333333,9.95233333333,11.615,10.355,12.5723333333,10.0526666667,13.958
282.25,12.5806111111,10.0236666667,8.8905,13.3483333333,9.20866666667,11.266,10.066,12.3193333333,8.915,13.299
282.62,11.5400555556,8.68381818182,7.509,11.8653333333,7.798,10.1566666667,8.809,11.2156666667,7.99033333333,12.0093333333
282.99,11.3515,8.80957575758,7.6545,10.5126666667,8.07933333333,9.07133333333,7.583,10.2763333333,7.48866666667,11.198
283.36,10.9081666667,8.85506060606,7.128,10.2613333333,8.471,8.99866666667,7.713,10.3073333333,7.07066666667,10.56
283.73,9.99088888889,8.34109090909,6.271,9.73266666667,8.11433333333,7.97933333333,6.608,9.103,5.889,10.1596666667
284.10,9.48888888889,7.53084848485,5.702,8.70166666667,7.95433333333,7.735,6.131,8.74566666667,5.14166666667,9.36066666667
284.47,9.62566666667,7.69445454545,6.195,9.39733333333,8.19633333333,8.09133333333,6.195,8.72333333333,5.33066666667,9.39733333333
284.85,9.61172222222,7.66848484848,6.6705,9.48066666667,8.328,8.10566666667,6.367,8.631,5.41733333333,9.29866666667
285.22,9.47666666667,7.86287878788,7.2815,8.534,9.02333333333,7.966,6.224,8.18133333333,5.53933333333,9.19933333333
285.59,9.09627777778,7.45742424242,6.063,7.87366666667,9.253,7.77733333333,6.034,7.66266666667,5.36433333333,8.774
285.96,9.02333333333,7.05115151515,5.6,7.71233333333,9.532,7.59866666667,5.969,7.27666666667,5.49566666667,8.584
286.33,9.46638888889,7.4786969697,5.674,7.67833333333,10.1873333333,7.71566666667,6.18,7.30366666667,6.14233333333,8.93266666667
286.70,10.0221111111,8.08875757576,6.069,7.73966666667,10.5976666667,8.29666666667,6.682,7.554,6.58866666667,9.29833333333
287.07,9.92233333333,8.05951515152,5.987,8.18566666667,10.4766666667,8.75866666667,7.262,8.038,7.354,9.70066666667
287.44,10.3372777778,8.17084848485,6.852,8.24533333333,10.938,8.41233333333,6.407,7.651,6.94533333333,10.0463333333
287.82,10.4023888889,8.12857575758,6.5185,8.375,10.9006666667,8.487,6.63,7.68833333333,7.18666666667,9.712
288.19,10.3618888889,8.12284848485,6.7135,9.027,10.8406666667,8.32866666667,6.629,7.47866666667,7.02566666667,9.68833333333
288.56,10.6037222222,8.02557575758,6.462,8.884,10.7986666667,8.13733333333,6.663,7.48633333333,6.299,9.74533333333
288.93,10.8096666667,7.889,6.4955,9.19966666667,11.0083333333,8.64166666667,7.102,8.045,5.92733333333,9.95
289.30,10.6235,7.22227272727,5.5655,9.06933333333,10.1096666667,8.46066666667,6.949,7.93066666667,5.261,9.50133333333
289.67,10.1386666667,6.54781818182,5.227,8.30366666667,9.51833333333,7.90533333333,6.452,7.42766666667,4.381,8.72166666667
290.04,9.71811111111,6.54054545455,5.033,8.21933333333,8.934,7.48466666667,6.075,7.26633333333,3.93133333333,8.31833333333
290.41,9.88638888889,6.90672727273,5.646,8.72866666667,8.949,7.80733333333,6.486,7.84766666667,3.86366666667,8.28833333333
290.78,9.67355555556,6.95109090909,5.8645,8.60566666667,8.948,8.041,6.892,8.343,3.58733333333,8.38366666667
291.15,9.05772222222,6.38715151515,4.9265,7.93533333333,7.997,6.773,5.447,7.30333333333,2.387,7.93566666667
291.52,8.102,5.6073030303,3.319,6.99233333333,6.742,6.095,5.26,6.721,1.48166666667,7.38866666667
291.89,8.84705555556,6.22439393939,3.7505,7.671,7.60733333333,6.675,6.103,7.90433333333,2.05566666667,8.222
292.26,9.03133333333,6.74848484848,3.4615,7.62833333333,7.82033333333,6.94466666667,6.603,8.44033333333,2.842,8.41866666667
292.64,9.64244444444,7.4106969697,4.2555,8.31733333333,8.68233333333,8.01633333333,7.737,9.45633333333,4.169,9.00466666667
293.01,9.58688888889,7.94415151515,4.7155,8.73166666667,8.75333333333,7.88033333333,7.662,9.474,4.868,8.972
293.38,9.74483333333,8.84587878788,4.9575,9.85033333333,9.69766666667,8.067,7.893,9.87166666667,5.65366666667,9.263
293.75,10.2566666667,9.60760606061,6.081,11.0466666667,10.639,8.77333333333,8.559,10.5966666667,6.37033333333,10.0383333333
294.12,10.9313888889,10.3909393939,6.939,12.3366666667,10.9843333333,9.59033333333,9.379,11.3013333333,7.09733333333,10.7306666667
294.49,11.7891666667,11.0697878788,7.435,12.9906666667,11.0906666667,10.5123333333,10.347,12.061,7.91,11.772
294.86,12.1473333333,11.1978787879,7.851,13.4793333333,11.334,10.9996666667,10.685,12.515,8.53966666667,12.1013333333
295.23,12.5806666667,11.2757878788,8.6215,14.267,12.0163333333,12.0723333333,11.775,13.3746666667,8.873,12.184
295.60,13.2067777778,11.5648484848,9.758,15.1326666667,12.7476666667,12.6953333333,12.257,13.9926666667,9.59133333333,12.555
295.97,12.5047777778,10.9355454545,8.6955,14.0763333333,12.0273333333,12.0436666667,11.294,12.7766666667,8.61266666667,11.7606666667
296.34,12.7579444444,10.4438181818,8.6335,13.536,12.097,12.0333333333,11.29,12.7133333333,8.08,11.891
296.71,12.1422222222,10.0403636364,7.9465,12.9843333333,11.729,11.0246666667,10.198,11.7903333333,7.334,11.545
297.08,12.6192222222,10.2243333333,8.493,13.3156666667,12.216,11.116,10.343,11.9183333333,7.282,12.26
297.45,12.6823333333,10.1151818182,8.9975,13.1053333333,12.186,11.3396666667,10.683,11.9526666667,7.16566666667,12.23
297.82,12.6334444444,10.2478484848,8.312,12.842,12.013,11.2273333333,10.471,11.7073333333,7.09733333333,12.1293333333
298.19,12.5767777778,10.1386666667,8.085,12.2553333333,12.1533333333,11.3203333333,10.517,11.788,7.026,12.1676666667
298.56,11.8902777778,9.76790909091,7.301,11.785,11.9026666667,10.5013333333,9.69,10.988,6.35666666667,11.401
298.93,12.305,10.092969697,7.398,12.202,11.84,10.2566666667,9.593,10.875,6.42533333333,11.5836666667
299.30,12.6433888889,10.8372424242,7.256,12.5833333333,11.7746666667,10.795,10.313,11.355,6.57966666667,11.775
299.67,12.4386111111,11.2179393939,6.755,12.067,11.6506666667,10.609,10.096,11.282,6.50633333333,11.3303333333
300.04,12.8636111111,11.5933333333,6.8205,12.3183333333,11.7723333333,11.1113333333,10.913,12.1033333333,7.06033333333,11.6896666667
300.41,12.3947222222,11.6396363636,6.3085,12.825,11.5786666667,11.0416666667,10.903,12.08,7.25166666667,11.1803333333
300.78,12.8825555556,11.7857272727,6.7685,12.8053333333,11.3603333333,11.2536666667,11.236,12.324,7.65133333333,11.218
301.15,12.0717777778,11.3473030303,5.382,12.344,10.0206666667,10.6343333333,10.653,11.6566666667,7.176,10.1133333333
301.52,11.4313888889,11.1653636364,4.564,11.656,9.48833333333,9.62133333333,9.355,10.9333333333,6.80733333333,9.45066666667
301.89,10.9013333333,10.5409393939,4.4185,11.1046666667,9.05033333333,9.05,8.953,10.5423333333,6.22133333333,8.915
302.26,10.7821666667,10.5366363636,4.0045,11.163,8.97666666667,8.493,8.59,10.0796666667,5.93933333333,8.55066666667
302.63,10.8480555556,10.3264242424,4.3015,11.7396666667,9.04533333333,8.641,8.949,10.4503333333,6.44733333333,8.44866666667
303.00,10.7436666667,10.182030303,4.25,12.0933333333,9.18433333333,9.127,9.127,10.477,6.37,8.25266666667
303.37,11.0163888889,9.88633333333,4.45,12.3013333333,9.675,8.67333333333,8.73,10.2606666667,6.576,8.541
303.74,11.3103333333,9.87057575758,4.4105,13.318,9.94133333333,9.20133333333,9.391,10.4913333333,6.54533333333,8.99233333333
304.10,11.4082222222,10.1481515151,4.923,14.2096666667,9.90333333333,9.58033333333,9.732,10.9843333333,6.71566666667,9.144
304.47,11.9391111111,10.887,5.99,14.4916666667,10.611,10.1613333333,10.18,11.6986666667,7.25533333333,9.955
304.84,12.0343888889,11.0812727273,5.7855,14.937,10.9473333333,10.8526666667,11.004,12.4976666667,7.16566666667,10.3233333333
305.21,12.6375555556,11.4163939394,6.489,15.0373333333,11.8726666667,11.8163333333,11.91,13.427,7.69666666667,10.7116666667
305.58,13.6212222222,11.8022727273,7.587,15.92,12.5233333333,13.0273333333,13.382,14.5203333333,8.511,11.6833333333
305.95,13.5240555556,12.1751515152,7.99,16.481,13.1216666667,13.2886666667,13.53,14.8476666667,9.02,11.73
306.32,13.0682222222,11.4953636364,7.738,16.451,12.5306666667,13.2243333333,13.337,14.6313333333,8.64766666667,11.405
306.69,12.5865555556,11.1352727273,7.316,15.9256666667,11.7613333333,13.1116666667,13.168,14.406,7.87866666667,11.2546666667
307.06,12.2070555556,10.8724242424,6.737,15.6906666667,11.427,12.9806666667,13.189,14.1933333333,7.46633333333,11.1426666667
307.43,11.9424444444,10.6530909091,6.268,14.7183333333,10.898,13.2126666667,13.156,13.815,7.41566666667,10.8603333333
307.80,11.7716111111,10.0688484849,6.5835,13.7036666667,10.611,12.6853333333,12.667,13.426,7.29633333333,10.6296666667
308.17,11.4657222222,9.66512121212,6.3345,13.1383333333,10.3773333333,11.8566666667,11.586,12.362,7.07433333333,10.377
308.54,10.8181666667,8.90348484848,4.955,12.502,9.252,11.117,11.028,11.4186666667,5.68266666667,9.41233333333
308.90,10.4155555556,8.60018181818,4.803,11.8723333333,8.68666666667,10.1513333333,10.066,10.543,5.50166666667,8.755
309.27,10.4249444444,8.85036363636,5.0245,12.2056666667,8.82333333333,9.67333333333,9.706,10.1633333333,5.539,8.758
309.64,9.88627777778,8.43584848485,4.2675,11.854,8.32933333333,9.041,8.962,9.54666666667,4.70966666667,8.09233333333
310.01,10.5021111111,8.77548484848,4.5225,11.9383333333,8.25333333333,9.304,9.365,9.73033333333,4.78166666667,8.68
310.38,10.6265,8.98160606061,4.5635,11.769,8.42966666667,8.99333333333,9.394,9.80966666667,4.97166666667,8.75633333333
310.75,11.0237222222,9.43933333333,5.07,12.1646666667,9.033,9.22233333333,9.572,10.111,5.36133333333,9.03266666667
311.12,10.9431111111,9.22275757576,5.0105,11.9406666667,9.05466666667,9.05466666667,9.467,10.1636666667,5.117,8.81333333333
311.49,11.0165,9.30878787879,5.0215,12.4963333333,9.12066666667,9.14866666667,9.957,10.7656666667,4.95033333333,8.90766666667
311.85,11.1323333333,9.47227272727,4.9085,12.8913333333,9.15133333333,9.10866666667,9.987,10.908,4.98633333333,8.96733333333
312.22,11.3855,9.78781818182,5.0945,13.1273333333,9.64433333333,9.64466666667,10.748,11.479,5.05866666667,9.30033333333
312.59,11.7657222222,10.0006969697,5.934,13.6416666667,9.962,9.75833333333,10.82,11.78,5.42466666667,9.58433333333
312.96,12.1702222222,10.3816969697,6.2945,14.3156666667,10.4463333333,10.595,11.607,12.5446666667,5.714,10.0593333333
313.33,12.0596666667,10.175969697,5.93,14.2746666667,10.0446666667,10.506,11.721,12.8133333333,5.61466666667,10.0446666667
313.70,12.8934444444,11.0226363636,6.517,15.0553333333,10.6003333333,11.643,12.986,13.918,6.39833333333,10.8213333333
314.07,12.7465555556,10.7242727273,6.5135,15.351,10.25,11.8646666667,13.269,14.1243333333,6.166,10.4436666667
314.43,13.2927222222,11.3456363636,7.4445,15.9046666667,10.516,13.1696666667,14.644,15.2826666667,6.568,11.0896666667
314.80,13.7045555556,11.7731515152,7.938,16.4586666667,10.867,14.0623333333,15.527,16.0926666667,7.05633333333,11.5326666667
315.17,13.4221111111,11.7985454545,7.6075,16.2736666667,10.6896666667,13.6443333333,15.164,15.7786666667,7.24066666667,11.185
315.54,12.9475555556,11.8963030303,8.239,16.5983333333,10.8476666667,13.44,14.676,15.2766666667,7.14066666667,10.762
315.91,12.7852222222,12.1513939394,8.4725,16.719,10.775,13.938,14.911,15.502,7.108,10.6186666667
316.28,12.0371666667,11.4441212121,7.935,16.03,10.014,13.1636666667,13.854,14.8976666667,6.47566666667,9.92566666667
316.64,11.8749444444,11.1908787879,7.383,15.618,10.0033333333,13.1483333333,13.699,14.783,6.62766666667,9.96766666667
317.01,11.5516666667,11.346969697,7.3975,15.5043333333,9.77466666667,12.666,13.145,14.2626666667,6.59933333333,9.704
317.38,11.8145555556,11.6664242424,7.986,15.7583333333,10.3096666667,13.1056666667,13.355,14.2806666667,6.891,9.74
317.75,10.6507777778,10.7185757576,6.4855,14.8186666667,9.54433333333,11.697,12.002,12.7913333333,5.63333333333,8.79066666667
318.12,9.98305555556,10.136969697,5.5435,14.1603333333,9.239,10.7576666667,11.032,11.8553333333,5.06766666667,8.178
318.49,10.2143333333,10.2698181818,5.344,14.472,9.55033333333,10.5786666667,10.634,11.6623333333,5.087,8.42966666667
318.85,10.4533333333,10.6344545455,5.4515,14.6106666667,9.58133333333,10.3526666667,10.463,11.601,5.04766666667,8.55333333333
319.22,10.919,10.8822424242,6.01,15.1296666667,9.89766666667,11.1046666667,11.251,12.3123333333,5.08566666667,8.946
319.59,11.2867222222,10.8497272727,5.571,14.745,9.92266666667,11.3083333333,11.53,12.5093333333,5.211,9.23866666667
319.96,11.5893333333,10.9552121212,5.5245,14.51,9.99433333333,11.3456666667,11.716,12.6413333333,5.36733333333,9.38366666667
