wavelength,Back_TanNivm,Belly_TanNivm,Breast_TanNivm,Crissum_TanNivm,Crown_TanNivm,DorTail_TanNivm,Patch10_TanNivm,Patch11_TanNivm,Patch12_TanNivm,Rump_TanNivm,Throat_TanNivm,WingTip_TanNivm
186.01,29.4736,-11.2281333334,-7.36833333334,50.5264000001,-49.2982000001,-1.23640634912,47.1928666667,30.5262666667,-15.9648,-1.75439999994,-8.07019999992,22.5570616667
186.39,-18.3332666666,-81.3889333333,-87.7776666667,28.6111333333,-145.5556,-57.2354000001,13.8890000001,-12.7777333334,-81.1111333333,-67.7778000001,-68.0555333333,-29.9721433333
186.77,-158.889,-384.444333333,-511.111133333,35.5555333336,-722.222333333,-331.428615872,-25.5555333335,-140.0,-370.000000001,-358.8888,-434.444466667,-220.11111
187.15,190.0,324.166666667,472.5,39.9999999998,582.5,278.452380952,56.6666666668,151.666666667,282.5,232.5,385.0,239.604166667
187.53,208.333333333,511.666666667,795.0,-20.0000000014,1065.0,350.873015874,-20.0,118.333333334,391.666666667,211.666666666,655.0,344.125
187.91,279.999999999,960.000000001,2966.66666667,-419.999999999,3666.66666667,674.285714286,-986.666666667,-180.0,993.333333333,466.666666667,2153.33333333,783.499999999
188.29,-16.6666666665,-98.6666666668,-328.666666667,10.6666666668,-387.333333334,-51.9047619048,88.0,22.0,-100.0,-94.6666666666,-232.666666667,-121.033333333
188.67,2.96293333326,-103.703666667,-357.777866667,66.6666666666,-424.444466667,-14.8854825396,91.8519333334,88.8889333333,-70.3702666667,-96.2961999999,-253.333333333,-140.83336
189.05,-40.0,-630.000000001,-1636.66666667,440.0,-1793.33333333,-21.2698412698,406.666666667,560.000000001,-363.333333333,-433.333333333,-1050.0,-779.249999999
189.43,60.0000666668,172.307666667,286.666666666,-21.5385333332,337.435866667,37.8999809523,-12.3076666667,-53.8460666668,108.205066667,117.436,197.948733333,182.089833333
189.81,49.2752666667,115.652066667,180.289933333,8.69553333334,196.5218,24.9688380951,1.73920000006,-24.6376666667,61.1594,66.0868666666,125.507133333,107.094228333
190.19,24.4444666667,123.5556,224.444533333,-32.4445333334,238.2222,-10.9205682542,-78.6665333332,-104.4446,46.2221999999,48.889,120.4444,115.955566667
190.57,328.888933334,-60.0000000013,-575.555533332,651.1112,-566.666666667,566.560822223,917.777666667,1102.22226667,255.555666667,211.111066667,-2.2222,-76.1111199992
190.95,93.3333333335,38.1333333333,-10.4,124.533333333,-9.86666666665,124.520634921,154.4,193.333333333,90.9333333331,74.1333333334,61.3333333333,33.0533333333
191.33,106.1262,61.9820666666,42.3423999999,124.864733333,28.829,130.553438095,145.945866667,176.936933333,108.108133333,81.8016666667,90.0899333334,57.8648133333
191.71,100.0,77.1930666667,52.6317333334,127.017533333,33.3334,137.284971429,143.684266667,180.350866667,118.245533333,88.0702,104.385933333,62.5482933333
192.09,65.614,42.8070666666,34.3860000001,101.403466667,4.0352,113.934879365,113.508866667,159.122666667,89.2983333334,68.4209333334,77.7194,30.890395
192.47,63.6780666665,36.0917999999,31.9540666667,113.1034,-10.115,132.063434921,137.2414,198.160933333,115.862066667,93.3333333333,79.3104666667,23.3907633333
192.85,47.5361333333,35.9420666666,31.3042,67.2464666666,7.39126666666,93.0710222222,100.869533333,134.492733333,81.0143333332,73.0434666668,66.3767333334,24.8115933333
193.23,47.7948,42.2563333334,36.1026,56.5127333334,18.8718,79.4724761904,82.9743999999,109.743533333,71.7950666666,65.436,55.2819333333,33.969165
193.61,44.4962,40.3101333333,37.6743333333,51.3178,26.0466,65.4448126984,69.5348000001,89.2247999999,63.7209333334,56.7442,46.9768,34.2596983333
193.99,30.4666666667,31.9333333333,28.1333333333,39.4,19.4,48.8317460318,53.6,70.3333333334,48.8666666667,42.9333333333,37.2,23.45
194.37,17.4,20.8666666667,18.4666666667,27.6,11.2,39.9206349206,37.2666666667,59.8666666667,39.2666666667,32.8666666667,26.3333333333,10.3583333333
194.75,14.0251333333,17.4213333333,16.7924,25.0942666667,8.9936,36.0855873016,35.4088,57.3584,38.3018666667,31.8867333333,24.151,9.58338833331
195.13,5.62099999999,9.99993333333,9.281,18.2352,1.24180000001,27.9924952381,26.0131333333,52.0914666667,29.6078,23.0718666667,19.0196666667,0.46397833334
195.51,-2.37653333334,5.74260000001,0.066066666668,10.561,-6.2706,16.0961619048,15.7756,45.3465333333,23.0362,16.6336666667,13.2674666667,-6.95219833334
195.89,2.44646666667,6.85013333333,-0.79506666666,11.4984666667,-2.87459999999,15.9370063492,16.5749333333,43.6086666667,24.2201333333,16.1468666667,13.8227333333,-2.16823
196.27,6.40259999999,7.65673333335,-2.70633333333,9.76900000003,-4.8184,14.5559936508,18.3497333333,46.7327333334,28.7128666666,16.1056666667,15.7756,1.45047666666
196.65,16.4814666667,17.1606,9.38273333335,19.1358666667,4.69126666667,22.9365365079,24.0740666667,55.3085333333,34.5061333333,23.2716,27.7778666667,11.61874
197.03,20.5614,18.1753333333,8.77186666667,23.4385333333,2.59653333333,23.8262253968,25.3333333333,61.2632666667,40.7018666667,25.8245333333,31.228,13.7313983333
197.40,16.7048666667,10.4214,4.21466666666,22.5287333333,-4.67433333332,19.1424285714,23.3716,61.4558666667,39.6935333333,25.3639333333,33.4865333333,10.00954
197.78,24.5925333333,17.9258666667,8.22226666667,28.0739333333,3.70366666666,25.1780380952,32.1482666667,66.7407333333,46.4444,35.6297333333,41.8517333333,18.4481433333
198.16,40.7326666666,32.8936666667,20.7326,43.8096,18.0952,40.0626349206,48.5714666667,81.6849333333,63.37,50.7691999999,57.1428000001,34.093355
198.54,56.1905333333,50.1832,33.1869333333,61.2454666667,32.3077333333,52.5763269841,65.2014666667,97.1428,77.5092000001,66.0073999999,67.3993333334,49.0202000001
198.92,53.2626,50.1418,29.2198666667,56.5956666667,27.0921333333,47.6324285714,61.2058,89.7163999999,69.2909333335,62.4823333333,58.2269333333,42.74645
199.30,57.4689333333,56.3579333333,35.7408666667,60.0,35.3086666667,52.8041904762,68.1482,88.5804666667,71.5430666668,64.9382666667,59.4443333334,49.1232916667
199.68,59.6597333333,56.4625333333,36.0544,63.6054666667,36.7346666667,54.0426984127,72.1088666667,91.2925333333,76.2584000001,62.7890666667,58.3672,50.2890466667
200.06,59.1502666667,56.2092,40.3921333333,64.5097333333,39.4116666667,54.1052095238,74.902,92.6799333334,74.5098,64.1177333333,57.1242666666,51.6275683333
200.44,59.8820666667,63.7758666666,48.6134666667,68.4366666667,47.1387333333,60.8062984127,75.6931999999,96.8143333333,76.7550666666,67.6696,62.3599333334,56.1208166667
200.82,58.1355333333,65.4803333333,47.966,69.8872,50.0566666667,62.5369428572,76.3276666666,95.8756,77.9661333333,66.7231333333,62.7119333333,58.1101083333
201.19,57.1653333333,66.9816,52.3359333333,71.496,54.1730666667,65.4593523809,76.1680000001,95.9054666667,80.4197333335,68.4514,62.7819333333,61.7663066667
201.57,58.6070666667,69.6019999999,54.8756,70.4975333333,56.5174,66.9723142857,75.3233333333,93.8308666667,81.8407333333,66.9154,64.2288666667,63.1230566667
201.95,54.8031333333,67.139,52.651,65.4594,54.3306666667,62.109768254,75.5379999999,93.5958666666,80.9448666666,62.4671333333,60.105,59.2019416667
202.33,51.7073333333,65.3116666667,51.3820666667,61.3550666667,52.3576666667,56.9003206349,74.1462666667,91.5448,77.8861999999,59.5664,54.3089333333,55.6897
202.71,52.2750666667,64.3386666667,53.3334,61.9048666667,54.5502666667,56.0846634921,72.5926666666,91.2168666667,76.8782000001,59.1005333333,56.508,57.1851216667
203.09,55.2671333333,66.4631333334,56.9973333334,62.6972,60.7633333333,60.3514063492,73.7914666667,94.4530000001,81.8320666667,61.4249333333,60.0509333334,64.5280783333
203.47,53.5713333333,67.5594666666,58.0952666667,62.9761333333,61.0714666667,60.7170857143,75.9523333333,100.000066667,86.1905333333,62.1428666667,61.1906000001,65.474745
203.85,48.9221333333,58.7468666666,52.1804,56.792,54.2356,55.7607650794,66.9172666667,87.2181999999,75.2380666667,57.4937333333,53.5337333333,60.5852066667
204.22,43.4161333333,54.3251333334,45.0138666667,52.4517333333,51.2396666667,53.0972285714,59.8898,84.4628666667,74.0496,52.8374666666,48.2646,55.07168
204.60,45.6979333333,53.8460666667,42.792,52.0798,51.6809333333,52.5084984127,60.5698666667,81.7093999999,74.5298666667,53.2762666667,47.9772666667,53.74795
204.98,41.6026666667,48.5255999999,38.3334666667,46.859,45.3845333334,44.9113904762,58.0128666667,80.5769333333,72.6924666667,48.6538666667,42.8206,48.54655
205.36,37.8231333333,39.3878,29.3196666667,38.2312,34.4218,34.5999047619,51.2925333333,72.9251333333,65.0339333333,37.8231333333,37.0067333333,37.0985366667
205.74,23.9681333333,21.1904666667,7.38093333333,22.5396666667,15.0792666667,18.5300539683,37.9364666666,62.2223333333,52.5396,21.0316666667,18.6507333333,21.853155
206.12,15.9166666667,12.9166666666,-3.08333333333,18.3333333333,4.75,15.6746031746,25.0,55.25,44.1666666667,12.0,10.5,14.45
206.50,11.0606666667,9.16679999999,-5.07573333332,13.6364,2.72739999999,12.1861873016,17.5756666667,48.3335333333,36.591,7.72733333332,6.96979999998,8.89591333335
206.87,2.73686666666,1.96486666668,-14.0350666667,0.84206666666,-7.71926666666,6.24557142857,10.6667333333,33.9648666667,26.035,-0.9122,-1.82453333335,1.94381833335
207.25,-1.15946666666,-4.34773333333,-19.0579333333,-5.36240000001,-16.0871333333,1.39756507936,6.15940000001,24.1304666667,21.3043333333,-7.46373333333,-4.4928,-8.06707500001
207.63,7.77786666666,1.60500000001,-9.9382,1.17273333333,-5.49373333333,8.13338730158,12.9012666667,24.1358666667,26.7284,2.09886666666,2.40733333333,1.62658833333
208.01,12.7834,7.14780000002,-7.83506666666,3.02400000001,-5.08586666668,13.6083269841,20.8247333333,28.7973333333,30.5154,7.49146666667,11.2026666667,6.23902166666
208.39,20.6944,11.7362,-2.98606666667,5.62486666667,-3.88886666667,17.6620507937,29.5833333333,34.7222,33.5416,12.7083333333,17.0138666667,15.1666883333
208.77,22.0454666667,11.591,-5.68166666665,7.65153333335,-6.21206666667,16.7424285714,30.9091333333,35.1516,33.6362,12.0455333333,16.6666666667,15.99437
209.14,25.0000666667,12.6316666667,-12.4562,5.17539999998,-5.61406666667,18.0075714286,32.8946,39.5614,33.8594666667,17.6315333333,17.4562,18.9407366667
209.52,21.5110666667,18.3110666666,-14.7556666667,3.19999999999,-2.93333333334,19.5937873016,33.6889333333,43.5555333333,30.2222,20.6222666667,16.4444666667,22.46436
209.90,37.028,37.6708,6.10453333332,23.3735333333,17.269,37.8695301587,47.3894,59.0361333333,45.1406,37.1084666667,28.6746,36.9857816667
210.28,47.2866666666,50.6977333334,17.3644,32.9458,27.5969333333,47.3274984127,56.0464666667,69.0697333334,57.4417333333,47.3644,37.7519333333,47.1491733333
210.66,59.009,61.5314666667,23.7836666667,39.5494,33.1532,58.545815873,66.6667333333,79.7296666668,71.7117333333,57.0271333333,46.8470666667,59.1374266667
211.03,71.8518666666,70.7937333335,27.8306666667,48.5714,43.1745333333,66.7523428572,76.1904666667,91.6401333332,87.6190000001,65.3968000001,54.7090666666,68.4919333333
211.41,85.3900666667,83.5459999999,26.6667333333,59.0070666667,49.5034,84.5996952382,93.3332,120.1418,106.6666,81.7020666667,62.6949333333,84.8227433333
211.79,94.2105333332,99.8245333332,28.5966666666,72.4559999999,53.1577333333,101.294939683,104.5614,145.4386,122.1052,87.8948666667,73.8596666666,100.736923333
212.17,87.4286666665,96.7619333333,12.7619333333,64.381,48.3809333333,100.344698413,99.8094666667,144.952333333,118.095333333,76.3810666667,60.3810666667,99.2381316667
212.55,88.602,121.720333333,20.2150000001,82.1503999999,66.0214666667,110.844869841,116.7742,152.4732,136.129,78.4946666667,78.7097333333,105.392348333
212.92,96.3888666666,128.055533333,11.1111333333,84.4446,65.0000666667,125.39684127,133.888866667,181.9444,151.388866667,73.3333333333,86.9445333334,109.645788333
213.30,79.4871333335,96.9231333332,40.5128666667,83.0768,59.8291333334,102.189533333,114.017,132.478666667,120.171,56.9230666667,76.9231333334,91.8419083333
213.68,90.2777999999,99.3054666667,56.6665999999,90.4168,75.1388666667,105.873057143,114.1666,129.166733333,128.889,68.0556,83.6110666667,95.3195483333
214.06,80.8805333333,89.0566666667,55.2201333334,79.9997333333,71.6980666667,95.9627523809,106.792466667,120.880466667,121.635133333,67.7987333333,83.5218666667,92.2829916667
214.44,92.5489999999,95.2942,60.196,97.8431333334,80.9803333334,118.842209524,141.960866667,152.7452,154.705933333,78.6275333334,99.6078666669,112.803935
214.81,81.9607333333,85.2941333333,48.8234666667,86.2745333333,73.9216,107.609685714,130.980333333,139.019666667,136.862933333,70.5882666666,87.2550666666,112.22053
215.19,65.2872666666,76.5517333332,45.0573333333,80.9194666666,67.3562666666,102.890165079,133.793066667,139.310466667,136.5516,64.3677999999,79.7701999999,116.942511667
215.57,47.6471333333,64.5098000001,35.2942,67.6469333333,53.9216,70.5881873015,115.686266667,107.647133333,106.8628,49.8039333333,67.0588000001,98.2204400001
215.95,23.6111333333,60.5556,1.94446666668,48.6111333333,29.4444666667,41.9840444445,121.944466667,116.944533333,110.833266667,31.6666000001,53.8889333333,101.333403333
216.32,-16.8422000001,23.1579333333,-31.5788,18.9474,-9.8246,4.7452063492,85.2632000001,103.859666667,99.2982666665,1.40353333331,15.4385333334,79.8772783333
216.70,-247.619066667,-261.904733334,-361.9048,-223.8096,-303.809466667,-275.419466667,-80.9523333335,21.9046666666,23.8096666667,-260.9524,-250.4762,-27.8810066668
217.08,-331.428666667,-360.9524,-460.000066667,-306.666666666,-369.523866667,-343.90024127,-160.9524,-82.8570666665,13.3332000001,-322.857066667,-338.095266667,-56.7857466664
217.46,-665.000000001,-750.0,-910.0,-723.333333333,-790.0,-740.793650794,-430.0,-341.666666667,-50.0,-615.000000001,-718.333333334,-287.458333333
217.83,-3053.33333334,-3460.0,-3740.0,-3400.0,-3940.0,-3371.42857143,-2146.66666667,-1793.33333333,-480.000000001,-2840.0,-3166.66666667,-1238.83333333
218.21,1466.66666667,1613.33333334,1850.0,1646.66666667,1860.0,1758.88888889,1096.66666667,1033.33333333,196.666666667,1503.33333334,1613.33333333,557.166666668
218.59,-38.9333333335,-46.6666666666,-73.3333333333,-66.4,-75.2000000001,-74.6666666667,-21.6,-4.00000000001,67.2000000001,-48.5333333334,-54.4,40.3666666666
218.97,-35.2379333333,-55.9523333333,-67.6190666667,-59.2857333334,-72.857,-62.7211206349,-12.6190666667,12.1429333333,73.8095333333,-48.0953333334,-42.1428666666,33.2975316667
219.34,-8.5964,-26.6667333333,-33.3334,-29.4736666667,-41.228,-31.8880888889,9.47353333339,28.2456,73.3333333333,-13.6841333333,-8.42120000001,40.0920033333
219.72,14.8148,-14.6296666668,-17.9629333333,-15.9258666667,-23.5184666667,-13.8448698413,25.3703333333,56.2963333333,104.814933333,1.6666,11.6666,61.6483066667
220.10,40.5926,11.4074,15.8518666667,20.4444666667,9.48166666667,24.2258539682,49.3333333333,69.1852666667,110.666733333,32.7407333333,37.037,76.4369583334
220.47,60.1587333334,24.9208,26.6667333333,32.0634666667,26.3492666667,33.9833015873,68.7301333333,86.3491999999,128.730266667,43.8094666667,52.2222666667,97.4523216667
220.85,82.2220666666,59.7386666667,58.4312666667,64.9672666667,54.6406,74.2296507936,96.7322,110.588266666,138.954333333,75.0327999999,83.9214666667,118.728965
221.23,95.7446666667,77.4468666666,73.4752,80.0001333333,63.2623333333,96.2241428571,114.751933333,130.6382,151.489333333,85.8156,99.8581333335,132.166666667
221.61,143.2184,111.0344,101.149466667,116.092066667,92.6437333333,153.858742857,156.551666667,196.3218,217.7012,123.218266667,147.816066667,205.247121667
221.98,193.0,147.666666667,136.333333333,174.666666667,148.666666667,223.507936508,222.666666667,257.666666667,278.0,164.666666667,216.0,274.091666667
222.36,230.666733333,151.555466667,155.5556,198.222333333,147.1112,278.666825397,265.333333333,286.6668,329.3334,185.777666667,277.777666667,316.611161667
222.74,388.0,209.333333333,201.333333333,370.666666667,162.666666667,640.063492063,574.666666667,522.666666667,646.666666667,285.333333333,608.0,659.533333333
223.11,203.0302,142.424266666,112.121133333,207.272733333,80.6060000001,326.609034921,295.151666667,220.606066667,290.909133333,141.8182,292.121333333,312.63635
223.49,362.857066667,282.8572,203.8096,400.9524,133.3334,578.957003175,529.523866666,375.238066667,484.761733333,229.523733333,489.523866667,488.357043333
223.87,2533.33333333,1873.33333333,1406.66666667,2880.0,773.333333334,4143.49206349,3573.33333333,2213.33333333,3180.0,1400.0,3080.0,2998.33333333
224.24,-71.7647333335,-12.5490000001,-3.13720000006,-85.8824666668,29.4117333333,-166.218520635,-125.4902,-35.2941999999,-92.9412,19.2158,-106.274466667,-79.725475
224.62,-39.6079333333,12.9410000001,3.92153333334,-82.7451333333,40.0,-151.447371429,-109.019533333,-13.3334000001,-94.9018666667,41.9608,-99.9999999998,-50.5391250001
225.00,-14.6666666667,20.8,9.06666666672,-43.2,24.2666666667,-81.7904761904,-69.3333333334,3.20000000001,-64.2666666666,37.3333333333,-50.4000000001,-22.3066666667
225.38,-85.7142666667,-29.0476666666,-56.1904000001,-138.571533333,-40.0000000001,-189.931977778,-200.476333333,-43.3334,-186.6668,-5.71426666666,-135.2382,-116.65473
225.75,319.166666667,245.833333333,223.333333334,390.0,204.166666667,433.015873016,550.833333333,238.333333333,496.666666667,146.666666667,376.666666667,332.1875
226.13,3053.33333333,2066.66666667,1986.66666666,2973.33333333,1553.33333333,3555.23809524,4500.0,2020.0,4520.0,1313.33333333,2940.0,2933.0
226.51,-420.952333333,-253.3334,-213.3332,-360.000066667,-170.4762,-476.825377778,-605.714266667,-288.5714,-583.809533333,-153.333466667,-341.904733333,-385.142838333
226.88,-210.175333333,-113.3334,-116.491266667,-164.912333333,-98.2456666665,-201.286593651,-271.579,-143.5088,-254.736866667,-86.3158666665,-167.719266667,-176.157878333
227.26,-59.728,-18.7756,-22.3128666667,-39.1836666667,-13.1973333333,-50.5215206349,-76.4625333333,-33.4694,-75.7823333333,-8.97960000001,-38.5034,-39.7243983333
227.64,-24.9549333333,9.09920000001,3.33319999997,-4.68460000001,4.41439999999,-15.6198095238,-27.8379333333,-6.30626666667,-32.973,14.5946,-5.85580000001,-8.20049333333
228.01,-20.4016,12.3696,6.26506666666,0.16066666668,4.89960000001,-11.4744095238,-23.5340666667,-4.17680000001,-25.8634,15.8233333333,-4.01600000001,-8.26903833333
228.39,-26.2836666667,9.88506666667,4.98086666666,-1.3028,2.29886666667,-10.4871650794,-24.0612666667,-7.66286666667,-29.3486,11.4943333333,-3.98479999999,-8.59015333333
228.76,-22.5787333333,7.42133333333,6.98106666666,-3.20766666666,2.7044,-10.0599047619,-22.7043333334,-7.86166666667,-22.2014666667,10.4403333333,-2.83013333333,-6.06773333334
229.14,-16.531,10.5690666667,12.6286666667,-1.5176,8.672,-5.72719999999,-14.4714,-3.4146,-15.7180666667,13.8752,4.2818,-2.768265
229.52,-17.1013333334,8.45413333334,11.1594666667,-1.73900000002,7.53626666667,-6.56305396825,-13.6715333333,-4.15466666667,-16.0388,10.3864,3.09173333333,-3.84664333333
229.89,-5.6016,17.4359333334,17.4359333333,6.07486666667,13.8461333333,1.43519682539,-3.6686,3.1164,-6.58786666666,17.6724,10.2562666667,4.34519500001
230.27,0.188333333326,23.7289333333,24.6328666667,9.83059999999,19.1337333333,7.75192698413,1.73266666666,8.85120000001,1.017,22.8626,15.8568666667,10.1865033333
230.65,-0.0697333333474,21.7801333333,21.815,7.26013333333,16.5096666667,5.81898730159,-0.209400000006,7.92326666667,-0.24433333334,21.1167333333,13.5776,7.81834166667
231.02,4.60793333332,23.2026666667,25.1307333333,10.6862,19.4444,8.5793015873,5.26140000001,10.7189333333,3.56213333334,24.4444666667,16.9608666667,11.227155
231.40,0.03333333334,20.6,22.1666666667,5.56666666666,15.3333333333,4.26825396825,1.13333333333,5.56666666667,-0.699999999986,21.1333333333,12.1333333333,5.89833333333
231.78,-3.9154,17.3193333333,19.4004,0.45846666666,12.8749333333,1.4949904762,-4.30326666666,0.634999999999,-4.26806666667,18.2716666667,7.12506666668,1.74588833333
232.15,-6.52086666666,12.8598,17.4498666667,-3.315,10.5283333333,-2.1269015873,-7.10386666667,-3.67946666666,-7.68673333332,16.2113333333,3.89806666666,-1.24848666667
232.53,-5.3472,9.44433333331,14.6178666667,-3.50700000001,8.75006666667,-4.4113015873,-7.67353333332,-5.52080000001,-8.74986666665,14.7569333333,1.77073333332,-3.58160666667
232.90,-6.33333333334,6.99999999999,12.4666666667,-2.1,8.0,-4.13809523808,-7.46666666665,-5.2,-8.26666666666,13.6,0.300000000015,-5.27583333333
233.28,-7.39966666666,5.09593333334,12.8446,-0.977333333332,5.93353333333,-4.35132380954,-10.4013333333,-5.40999999999,-7.50433333333,12.2512,-2.58280000001,-6.35081333333
233.66,0.227533333332,12.5203333333,20.3252666667,6.21139999999,12.5203333333,3.3774,-2.27646666667,3.0244,1.36580000001,19.4796,4.32526666667,3.736615
234.03,1.5764,14.6142,23.4483333333,8.67006666668,13.8587333333,5.61425714285,0.656799999999,6.73233333333,3.80953333333,20.4268666667,7.12633333334,5.01145666667
234.41,4.42446666666,14.5290666667,23.5577333333,10.1942,13.8415333333,6.45296825396,2.57093333333,7.80260000001,4.21533333333,21.2856,9.17793333333,6.58361333332
234.78,2.08693333334,12.0579333333,20.6667333333,8.84066666666,11.3334,5.33594603175,0.985599999999,6.23186666667,2.81166666667,18.9565333333,7.91293333332,5.57748833334
235.16,2.86533333333,14.1844,22.6666,10.8368,12.4823333333,7.72298095237,3.4042,8.19859999999,4.11346666667,19.3192,10.241,7.76232166665
235.54,6.34666666667,15.3066666667,24.64,13.8133333333,13.8666666667,10.4520634921,5.57333333334,12.48,6.26666666666,20.9333333333,12.6666666667,10.2893333333
235.91,9.42026666666,17.1013333333,26.2560666667,15.1692,16.2077333333,11.5953746032,8.26093333334,16.3284666667,8.14013333333,21.4734666667,16.4009333333,11.91593
236.29,12.6436666667,20.4598,29.4482666667,18.2988666667,18.5058,15.3278666667,11.5172666667,20.7815333333,10.7126666667,23.7932,20.0228,15.2861083333
236.66,10.5174,20.0001333333,30.1323333333,16.4620666667,17.497,14.2020634921,9.38619999999,19.5668,9.1936,23.3454,18.9410666667,13.264115
237.04,11.1364666667,22.7272,32.6009333333,17.5,18.3333333333,14.3541460317,9.87380000001,19.8736666667,9.3436,24.7726666667,21.389,15.478635
237.41,10.8632666667,23.1893333333,30.5996,16.6187333333,18.1536,13.0924888889,10.8634,19.0167333333,8.58513333333,24.1727333333,21.367,15.5670233333
237.79,7.96519999999,20.1248,26.4419333333,11.6604666667,14.7066,9.11714603174,6.76633333333,14.3070666667,4.19473333334,21.4732,18.2771333333,10.3850933333
238.17,5.55546666666,16.7376,22.8132,8.01413333333,11.6785333333,5.83248253967,5.10640000001,11.0165333333,1.3474,19.1016666667,15.1773333333,7.58808333333
238.54,2.69453333333,12.8454,19.1172,4.83166666667,9.08246666665,2.95553333333,2.5784,7.89786666667,-2.0674,17.2357333333,12.0790666667,5.94020833333
238.92,5.92126666667,15.3992666667,21.6827333333,6.26193333333,11.4802666667,5.23757142858,5.04786666667,9.71233333334,0.8308,20.4898,13.5462,9.20018666667
239.29,4.9462,13.3138,19.0811333333,3.98826666667,9.95119999999,2.57976507936,2.48293333333,8.05466666666,-0.019466666666,18.9443333333,11.2219333333,7.34326333333
239.67,1.59706666667,9.97206666666,16.1746666667,1.02153333333,6.87093333333,-0.790619047618,-0.464266666667,4.19673333335,-1.94986666667,15.8030666667,7.72519999999,5.04919500001
240.04,-0.215666666668,7.81099999999,14.6102666667,0.497666666666,5.4228,-1.41593650794,-1.3764,2.45446666667,-2.27206666667,14.5771333333,5.70480000001,4.62683666667
240.42,-0.590266666664,6.89700000001,13.6358,-0.086333333332,5.06833333333,-1.55914603175,-1.51193333333,1.483,-1.79986666667,13.8517333333,5.18353333333,4.64070666667
240.79,1.00006666667,6.94046666666,13.4524666667,1.35706666667,5.96433333333,0.306098412699,-0.321400000001,3.10719999999,-0.0356666666674,14.1666666667,6.66673333333,5.98685666667
241.17,0.660733333333,6.04586666667,12.7728666667,1.50146666667,6.22633333334,0.806422222223,0.0699999999994,3.7138,0.0500000000008,13.6036666667,6.51653333333,5.504225
241.54,0.989333333331,6.08726666667,12.9144666667,2.13013333333,6.94300000001,1.84455555555,1.06073333333,4.45620000001,0.855533333334,14.8128666666,7.24600000001,6.29951333333
241.92,1.49553333333,6.62686666667,13.7708,3.41286666667,7.74060000001,2.86823492064,2.3788,6.06219999999,2.0684,15.6165333333,7.95559999999,7.54108333334
242.29,2.56593333333,7.02693333334,13.8233333333,4.16566666667,8.49020000001,3.85111428571,3.027,7.09926666666,3.14253333333,16.3746666667,8.52613333333,8.44456
242.67,2.24053333333,6.96220000001,13.6013333333,4.22686666667,8.43993333333,3.99121904762,2.77673333333,6.9554,3.40206666667,16.2750666667,8.26106666667,7.94375666667
243.05,2.06553333333,6.62046666667,13.0818666667,4.41553333333,8.01053333333,4.12277777778,2.60833333333,6.81233333333,3.27706666667,15.7960666667,8.22899999999,7.20186666667
243.42,1.89833333333,6.47213333333,13.2620666667,4.5028,7.8652,4.37377142857,2.54613333333,6.75093333333,3.0838,15.6528,8.16993333333,6.959325
243.80,2.46333333333,6.9786,13.3520666667,5.30086666667,8.50019999999,4.97193015873,3.0932,7.23419999999,3.5172,16.1396,8.80586666667,7.29985833333
244.17,3.042,7.5712,13.3272666667,6.08993333333,8.87073333334,5.19476507936,3.564,7.82033333333,4.04986666667,16.5694,9.30173333335,7.58229166667
244.55,2.978,7.29513333334,12.74,5.84433333333,8.62846666666,4.93619047619,3.301,7.75926666666,3.9118,16.2525333333,9.16300000001,7.16484833333
244.92,2.98873333333,7.45553333333,12.5388,5.86126666667,8.65546666668,5.03752063492,3.54993333333,7.73339999999,3.73893333333,16.0444,8.8888,7.18539333333
245.30,3.24193333333,7.7838,12.4094,5.80526666666,8.58253333333,5.29595238095,3.59173333333,7.72119999999,3.8372,16.3194666666,8.91153333334,7.341175
245.67,3.39073333333,7.81433333334,12.1664,5.648,8.3406,5.16039365079,3.472,7.77140000001,3.77326666667,16.1454,8.77073333332,7.43828166667
246.05,3.8648,8.3236,12.4919333333,6.2242,8.81366666667,5.76141269841,3.98186666667,8.05026666667,4.2638,16.2612666667,9.36893333333,7.798235
246.42,3.37313333333,7.90773333333,12.0922,5.96666666667,8.226,5.4577968254,3.52053333333,7.42653333333,3.73493333333,15.736,9.09713333334,7.36646833333
246.79,4.0188,8.33326666667,12.4856,6.37093333333,8.62553333334,5.73903174603,4.08726666667,7.90406666666,4.22093333333,16.1002,9.48786666667,7.866905
247.17,4.1494,8.55119999999,12.6131333334,6.37393333333,8.84060000001,5.72533968254,4.19653333333,7.89500000001,4.37146666667,16.1164666667,9.534,8.16839666667
247.54,4.5356,8.91866666667,12.7671333333,6.6572,9.18579999999,6.09730793651,4.72013333333,8.25706666667,4.81546666667,16.4377333334,9.80600000001,8.50544833333
247.92,4.5632,9.07999999999,12.9089333333,6.65746666667,9.29373333335,6.2794,5.07426666667,8.56553333333,4.8946,16.6108,9.95046666667,8.64228
248.29,4.77586666667,9.35706666666,13.2634,6.79726666667,9.4634,6.59662539683,5.5176,8.74306666666,5.08593333333,16.8870666667,10.1352,8.77954333333
248.67,5.13353333333,9.90886666666,13.7037333333,7.3132,9.89066666665,7.00282539682,6.05653333333,9.0468,5.42506666667,17.3222666667,10.3887333333,9.095605
249.04,4.92426666667,9.69126666666,13.4656,7.05746666667,9.61246666667,6.59012063492,5.79706666667,8.72720000001,5.14806666667,17.2149333333,10.1669333333,8.78749
