wavelength,Back_IriPulm,Belly_IriPulm,Breast_IriPulm,Crissum_IriPulm,Crown_IriPulm,DorTail_IriPulm,Patch10_IriPulm,Patch11_IriPulm,Rump_IriPulm,Throat_IriPulm,WingTip_IriPulm
616.28,5.30873333333,49.2452666667,32.9984666667,45.2823333333,4.42233333334,6.95436666667,11.7326,31.9864666667,31.8988666667,7.39506666667,7.80373333333
616.61,5.3036,49.1766,32.9788,45.2756,4.41706666667,6.95283333333,11.7370666667,31.9705333333,31.9213333333,7.37193333333,7.79993333334
616.95,5.25866666667,49.1997333333,33.0059333333,45.2872666666,4.37066666667,6.91556666667,11.685,31.9938,31.8974,7.31073333333,7.75826666666
617.28,5.25386666667,49.1936,32.9933333333,45.2653333333,4.39386666667,6.90236666667,11.6710666667,31.9907333333,31.8544,7.29933333333,7.77466666667
617.62,5.22033333333,49.2451333333,33.0258666667,45.3158666667,4.38266666667,6.89423333333,11.6596666667,32.0240666667,31.8769333333,7.28313333333,7.75393333334
617.95,5.20666666667,49.2430666667,33.0062,45.2773333333,4.38033333333,6.89543333333,11.6294,32.0057333333,31.8644,7.2942,7.73846666667
618.28,5.168,49.1918,32.9252,45.243,4.32593333333,6.8571,11.5679333333,31.9139333333,31.8079333333,7.24813333333,7.65593333333
618.62,5.16526666667,49.2540666667,32.9423333333,45.2866,4.3048,6.834,11.5667333333,31.9616,31.7955333334,7.25493333333,7.63679999999
618.95,5.18826666667,49.3248666667,32.9753333333,45.3564,4.2948,6.8679,11.56,32.016,31.8170666667,7.26746666666,7.63299999999
619.28,5.1824,49.3098666667,32.9688666667,45.343,4.2692,6.8786,11.5528666667,32.0666666667,31.8188666667,7.2778,7.63919999999
619.62,5.09466666667,49.2200666667,32.892,45.2682666667,4.19446666667,6.8403,11.4813333333,31.9951333333,31.7154,7.2016,7.57739999999
619.95,5.09653333333,49.194,32.8966666667,45.3151333333,4.1852,6.82366666667,11.4598,32.0049333333,31.7287333333,7.20386666667,7.58619999999
620.28,5.12706666667,49.3124666667,32.9678,45.3892666667,4.20686666667,6.86053333333,11.4597333333,32.0908666667,31.7168,7.2382,7.61726666667
620.62,5.14793333333,49.253,32.9258,45.3474666667,4.21166666667,6.8799,11.4806,32.0682,31.7035333333,7.2746,7.63926666667
620.95,5.21826666667,49.2652,32.9786,45.3775333333,4.25286666667,6.9214,11.5230666667,32.1231333334,31.7444,7.313,7.68586666666
621.28,5.26553333333,49.2678,32.9572666667,45.4139333333,4.29306666667,6.9746,11.5340666666,32.1496666667,31.7242,7.353,7.72106666666
621.62,5.26946666667,49.2729333333,32.9778,45.4437333333,4.2864,6.99343333333,11.5065333333,32.1782,31.7094,7.36153333333,7.70633333333
621.95,5.26933333333,49.2430666667,33.0014666667,45.4448,4.29366666666,6.9809,11.4906,32.1926666667,31.6904,7.36613333333,7.71253333333
622.28,5.27393333333,49.1951333333,33.0256666667,45.4586,4.32686666667,6.9773,11.4825333333,32.1746666667,31.6843333333,7.3876,7.73366666667
622.62,5.20073333333,49.0674666667,32.9329333334,45.3431333333,4.27706666667,6.90326666667,11.3944666667,32.0905333333,31.5928666667,7.32806666667,7.6984
622.95,5.16606666667,49.0042,32.8902666667,45.3016,4.2508,6.8601,11.3306666667,32.0381333333,31.504,7.28446666667,7.66273333334
623.28,5.22133333333,49.0119333333,32.9118666667,45.3622666667,4.29346666667,6.88563333333,11.3526,32.0715333333,31.5208666667,7.31866666667,7.7144
623.62,5.18533333333,48.9961333333,32.9042666667,45.3423333333,4.27733333333,6.86496666667,11.3071333334,32.0534666667,31.4443333333,7.28506666667,7.69640000001
623.95,5.1846,48.9608,32.8887333333,45.3068666667,4.2724,6.85323333333,11.3137333333,32.0427333333,31.4558,7.29606666667,7.716
624.28,5.18326666667,49.0476,32.9522666667,45.3716666667,4.27706666667,6.86713333333,11.3107333333,32.0998,31.4718666666,7.306,7.74040000001
624.62,5.14993333333,49.0654,32.9526666667,45.3656666667,4.25586666667,6.86633333333,11.2916666667,32.149,31.4316,7.30373333333,7.74293333334
624.95,5.11966666667,48.9562,32.8904666667,45.2193333333,4.21093333333,6.83996666667,11.2376666667,32.0782666667,31.3624,7.2816,7.72653333333
625.28,5.1266,48.9676666667,32.8759333333,45.1916666667,4.21233333333,6.8426,11.2502,32.0749333333,31.3212666667,7.25413333333,7.759
625.61,5.1178,48.9416666667,32.877,45.1873333333,4.19986666667,6.83863333333,11.2333333333,32.0917333333,31.3056666667,7.24666666667,7.74393333333
625.95,5.1186,48.9454666667,32.8526,45.1508,4.1908,6.86433333333,11.22,32.0981333333,31.2800666666,7.2192,7.76813333333
626.28,5.2078,49.0348666667,32.9493333333,45.2446,4.2976,6.96066666667,11.3022,32.1942,31.3413333333,7.30946666667,7.84146666666
626.61,5.23626666667,49.0863333333,32.9863333333,45.3093333333,4.32706666666,6.99493333333,11.3369333333,32.2629333333,31.3753333333,7.35226666667,7.88686666667
626.94,5.22433333333,49.0852,32.9981333333,45.2757333333,4.29333333333,7.002,11.304,32.2930666667,31.3727333333,7.34546666667,7.8526
627.28,5.21633333333,49.1327333333,33.0100666667,45.2905333333,4.28313333333,7.024,11.2991333333,32.3173333334,31.3884666667,7.35533333333,7.86113333333
627.61,5.1742,49.0865333333,32.9602,45.2491333333,4.24993333333,6.9794,11.2372666667,32.2834666667,31.3005333333,7.31566666667,7.82166666667
627.94,5.18953333333,48.9950666667,32.902,45.1944,4.2608,6.99473333333,11.2107333333,32.2560666667,31.2375333333,7.3326,7.81286666667
628.27,5.1826,48.9756,32.8730666667,45.1774,4.25186666667,6.99796666667,11.177,32.2158666667,31.1906666667,7.32326666667,7.78620000001
628.61,5.18566666667,48.9720666667,32.8754666667,45.1996,4.26486666667,6.9975,11.1834666667,32.2279333333,31.1514666667,7.32933333333,7.78753333333
628.94,5.22953333334,49.025,32.9262,45.2734666667,4.2884,7.0348,11.2270666667,32.3250666667,31.1960666667,7.4014,7.84113333333
629.27,5.22013333333,49.0020666667,32.8767333333,45.2211333333,4.27053333333,7.01083333333,11.1873333333,32.2784,31.1338666667,7.38873333333,7.84613333333
629.60,5.23293333333,49.018,32.8922666667,45.2236666667,4.29926666667,7.03096666667,11.2024666667,32.3004,31.1236,7.429,7.86126666667
629.94,5.2152,49.0004,32.8755333333,45.1932666667,4.26646666667,7.0078,11.1855333333,32.3116666667,31.0906666666,7.4054,7.86720000001
630.27,5.22433333333,48.9863333333,32.8846666667,45.1934,4.26746666667,7.01406666667,11.1782666667,32.3064666667,31.0912,7.39833333334,7.85853333333
630.60,5.28633333333,48.9530666667,32.8922666666,45.2132,4.32973333333,7.05946666667,11.2091333333,32.3495333333,31.0755333333,7.46186666667,7.93433333334
630.93,5.31106666667,48.9040666667,32.8959333334,45.1885333333,4.33886666667,7.07983333333,11.2051333333,32.3679333333,31.0600666667,7.4714,7.94113333334
631.26,5.28286666667,48.9246666667,32.902,45.2079333333,4.31166666667,7.09603333333,11.1726666667,32.3584,31.0662666667,7.46333333334,7.91519999999
631.60,5.26206666667,48.9651333333,32.9236666667,45.2526,4.30953333333,7.09183333333,11.1651333333,32.4072666667,31.0812666667,7.44686666667,7.92086666667
631.93,5.34073333333,49.0629333333,33.0195333333,45.3525333333,4.39813333333,7.17396666667,11.2645333333,32.5035333333,31.1944666667,7.5242,8.011
632.26,5.32926666667,49.0463333333,32.9836,45.322,4.36393333333,7.15776666666,11.206,32.511,31.1332,7.48253333333,7.98586666667
632.59,5.27793333333,48.9517333333,32.9166666667,45.2292666667,4.30973333333,7.10963333333,11.1151333333,32.4149333333,31.0620666667,7.41746666667,7.90813333333
632.92,5.29286666667,48.9424,32.9434,45.2508,4.3548,7.15923333333,11.1666,32.4618,31.0534666667,7.4658,7.95006666667
633.26,5.31226666667,48.9158,32.9310666667,45.2056,4.3226,7.15636666667,11.1626666667,32.4502666667,31.0602666666,7.47206666667,7.95986666667
633.59,5.30673333333,48.8680666667,32.8846666667,45.2084666667,4.301,7.1445,11.1288666667,32.422,31.0287333333,7.46786666667,7.92873333333
633.92,5.2904,48.8792,32.8484666667,45.2166666667,4.27853333333,7.11863333333,11.0805333333,32.4102666667,31.0163333333,7.4534,7.9128
634.25,5.2142,48.8889333334,32.8148,45.1824666667,4.20953333334,7.05766666667,11.0077333333,32.3455333333,30.9762666667,7.39366666667,7.84693333333
634.58,5.17626666667,48.8364666667,32.7572,45.1377333333,4.1928,7.01343333333,10.9595333333,32.3438,30.9032,7.34333333333,7.81386666667
634.91,5.17546666667,48.866,32.7899333333,45.1597333333,4.19666666667,7.00866666667,10.971,32.4105333333,30.9186666667,7.3492,7.82946666667
635.25,5.24133333333,48.9174,32.8545333333,45.2015333333,4.24326666667,7.04846666667,11.015,32.4509333333,30.9494666667,7.3878,7.89673333333
635.58,5.19846666667,48.8581333333,32.7636666667,45.14,4.1828,7.0082,10.9353333333,32.385,30.8620666667,7.37446666667,7.86173333333
635.91,5.2576,48.926,32.8278666667,45.1966666667,4.2552,7.0662,10.9932666667,32.4472,30.9479333333,7.462,7.91966666666
636.24,5.2942,48.9452,32.8495333334,45.2487333333,4.31113333333,7.09606666667,11.0295333333,32.4753333333,30.9290666667,7.49526666667,7.97560000001
636.57,5.33226666667,48.9702,32.877,45.2729333333,4.3216,7.12366666667,11.0105333334,32.5182666667,30.9745333333,7.50806666667,7.98020000001
636.90,5.2708,48.9954666667,32.848,45.3206666667,4.28726666667,7.0771,10.9538666667,32.5206666667,30.9270666667,7.4488,7.90666666667
637.23,5.27726666667,49.0580666667,32.8786666667,45.3125333333,4.30426666667,7.0986,10.9357333333,32.5177333333,30.9130666667,7.4466,7.931
637.56,5.26393333333,49.0410666667,32.8626666667,45.2553333333,4.301,7.11003333333,10.9529333333,32.5199333333,30.8731333333,7.46893333333,7.93653333333
637.90,5.34293333333,49.1704666667,32.9839333333,45.4046,4.36906666667,7.21773333333,11.0676,32.6527333333,30.9738666667,7.54246666667,8.02093333333
638.23,5.42773333333,49.2561333333,33.0570666667,45.4846666667,4.42133333333,7.31866666667,11.1626,32.6949333333,31.0455333333,7.63493333333,8.09140000001
638.56,5.50193333333,49.2576666667,33.0981333333,45.5074,4.4978,7.3811,11.2245333333,32.7178,31.0266,7.7006,8.16633333332
638.89,5.48253333333,49.266,33.0925333333,45.4912,4.47866666667,7.3806,11.1963333333,32.7059333333,31.0265333333,7.72193333333,8.13946666667
639.22,5.48173333333,49.2381333333,33.0846666667,45.4346666667,4.46966666667,7.3895,11.1502,32.7230666667,31.0075333333,7.67686666667,8.12606666667
639.55,5.47906666667,49.2084666667,33.1044666667,45.4286,4.44086666667,7.3941,11.136,32.7465333333,30.994,7.65993333333,8.12566666666
639.88,5.48546666667,49.2706666667,33.1496666667,45.4531333333,4.45326666667,7.42226666667,11.1398,32.8130666667,31.0702666667,7.68226666667,8.13866666667
640.21,5.45993333333,49.3007333333,33.1032,45.4714,4.44966666667,7.4273,11.0975333333,32.8116666667,30.996,7.67213333333,8.12780000001
640.54,5.52293333333,49.2859333333,33.1338,45.4838666667,4.5218,7.49593333333,11.1400666667,32.8252666667,31.0144666667,7.74953333333,8.19386666667
640.87,5.53453333334,49.2218666667,33.1394666667,45.4940666667,4.5292,7.49126666667,11.1226,32.8434666667,30.9949333333,7.76133333333,8.20826666666
641.20,5.5224,49.2346666667,33.1496,45.5101333333,4.50626666667,7.45506666667,11.0644,32.8618666667,30.9851333333,7.708,8.18506666667
641.53,5.5166,49.1499333333,33.0566666667,45.4734,4.50473333333,7.4159,11.0139333333,32.8290666667,30.9220666667,7.68493333333,8.18546666666
641.87,5.47666666667,49.1048,33.0430666667,45.4214,4.4812,7.35106666667,10.9673333333,32.8115333334,30.9268666667,7.63813333333,8.15346666666
642.20,5.55053333333,49.1110666667,33.0204,45.4447333333,4.53773333333,7.41686666667,11.0048666667,32.8962,30.9964,7.70646666667,8.20426666666
642.53,5.54626666667,49.0369333333,32.9764,45.4169333333,4.5382,7.3913,10.9926,32.8793333333,30.9322,7.67326666667,8.1826
642.86,5.524,49.0226,32.9946666667,45.4934,4.5262,7.3516,10.9988666667,32.8761333333,30.9298666667,7.69373333333,8.1628
643.19,5.50653333333,49.0216666667,32.9474,45.4984,4.54473333333,7.33603333333,10.9895333333,32.8261333333,30.9272,7.70366666667,8.17146666667
643.52,5.55193333333,49.0110666667,32.9296,45.4868,4.58813333333,7.39116666667,11.0069333334,32.8537333333,30.879,7.73053333333,8.19406666667
643.85,5.5752,49.0697333333,33.0094,45.5773333333,4.61353333334,7.41813333333,11.0589333333,32.9258,30.9549333333,7.7434,8.2858
644.18,5.64873333333,49.0766666666,33.0396,45.6391333333,4.66733333333,7.5032,11.1234666667,33.0218666667,30.9916,7.7904,8.37799999999
644.51,5.6376,49.1053333333,33.0279333333,45.6496,4.6338,7.51266666667,11.1241333333,33.0566666667,30.9996666667,7.78133333333,8.365
644.84,5.7256,49.0981333333,33.0573333333,45.6901333333,4.71353333333,7.6274,11.1945333333,33.1316,31.0189333334,7.86173333333,8.47826666667
645.17,5.66733333333,49.0910666667,33.0034,45.5756666667,4.65653333333,7.55456666667,11.1325333333,33.0532,30.9408666667,7.79946666667,8.40553333333
645.50,5.6726,49.0814,32.9546666667,45.5364,4.65166666667,7.5846,11.1286666667,33.0614666667,30.8746666667,7.81473333333,8.41093333333
645.83,5.59033333333,49.0848,32.9332,45.4954,4.53413333333,7.49833333333,11.0394666667,32.985,30.7827333333,7.70186666667,8.3342
646.16,5.5454,49.1152,32.8614666667,45.4436666667,4.48806666667,7.482,10.974,33.0098666667,30.775,7.65926666667,8.31146666667
646.49,5.56386666667,49.1333333333,32.8758,45.4026666667,4.512,7.48396666667,10.9704,33.0349333333,30.7465333333,7.6284,8.31486666666
646.82,5.5532,49.1472,32.8962,45.4423333333,4.5316,7.47633333333,10.9808,33.1030666667,30.6799333333,7.59613333333,8.30879999999
647.15,5.52273333333,49.0745333333,32.8774,45.4106,4.51226666667,7.43143333333,10.9606,33.0783333333,30.6671333333,7.57166666667,8.27866666667
647.48,5.583,49.1908666667,32.9369333333,45.4428,4.55826666667,7.49026666667,11.0094666667,33.1946666667,30.7474,7.63586666666,8.29366666667
647.81,5.47506666667,49.1615333334,32.8791333333,45.33,4.46773333333,7.38773333333,10.8854,33.1080666667,30.6628666667,7.57753333333,8.15780000001
648.14,5.5426,49.3705333333,33.0520666667,45.4806666667,4.54146666667,7.46173333333,10.9857333333,33.2525333333,30.8208,7.69146666667,8.22893333333
648.47,5.589,49.4837333333,33.1027333333,45.595,4.59353333333,7.51606666667,11.0646,33.2969333333,30.8810666667,7.75486666667,8.24226666667
648.80,5.61706666667,49.5422666667,33.2072,45.6741333333,4.64586666667,7.5708,11.0822,33.4045333333,30.9466,7.8032,8.29159999999
649.13,5.62426666667,49.6058,33.2673333333,45.744,4.61233333333,7.58676666667,11.0592666667,33.4156666667,30.9692,7.78666666667,8.29073333334
649.46,5.62666666667,49.6055333333,33.2705333333,45.7751333333,4.6498,7.59393333333,11.0512666667,33.4113333333,31.0112,7.80973333333,8.3192
649.79,5.65866666667,49.5848,33.3584666667,45.8280666667,4.7062,7.63483333333,11.1080666667,33.4318,31.0414,7.8662,8.35799999999
650.11,5.6092,49.4294,33.2607333333,45.7048,4.6394,7.58403333333,11.0287333333,33.3003333333,30.9341333333,7.82333333333,8.31626666666
650.44,5.64266666667,49.5292666667,33.3599333333,45.738,4.64926666667,7.6386,11.0522,33.3224666667,31.0348666667,7.8852,8.36833333333
650.77,5.6154,49.5060666667,33.3000666667,45.7372666667,4.61306666667,7.62326666667,11.0086666667,33.3072666667,30.9876666667,7.8626,8.35366666666
651.10,5.58346666667,49.351,33.197,45.6339333333,4.569,7.576,10.9637333333,33.1502,30.8642,7.82413333333,8.31813333334
651.43,5.63506666667,49.3684,33.248,45.6976,4.59986666667,7.61436666667,11.0093333333,33.2214666667,30.9116,7.84606666666,8.39346666667
651.76,5.60053333333,49.2186666667,33.1154666667,45.5449333333,4.583,7.58823333333,10.9309333333,33.0759333333,30.785,7.81193333333,8.36473333333
652.09,5.5484,49.1328,33.0771333333,45.4278666667,4.52853333334,7.4979,10.8138666667,33.0230666667,30.6948666667,7.7374,8.30293333334
652.42,5.52766666667,49.0357333333,32.9719333333,45.3814,4.52653333333,7.47666666667,10.8144,32.9161333334,30.6112,7.74146666667,8.27486666667
652.75,5.49353333333,49.0224,32.9568,45.4056,4.54013333333,7.4234,10.8068666667,32.9239333333,30.6011333333,7.74426666666,8.26826666667
653.08,5.55506666667,48.8674666667,32.9459333333,45.2860666667,4.59593333333,7.46226666666,10.862,32.9433333333,30.5491333333,7.7894,8.32073333333
653.41,5.55146666667,48.8891333333,32.9330666667,45.2960666667,4.59506666667,7.44656666667,10.8468666667,32.9578,30.5548666667,7.7792,8.32613333334
653.74,5.586,49.0409333333,33.0162,45.4368,4.65493333334,7.51186666667,10.8975333333,33.1067333333,30.6496666667,7.85526666667,8.38760000001
654.06,5.5308,48.9811333333,32.9437333333,45.3971333333,4.58253333333,7.4623,10.826,33.0656666667,30.5842,7.79393333333,8.31993333334
654.39,5.51453333333,48.9952666667,32.9692,45.355,4.5648,7.44453333333,10.8091333334,33.0565333333,30.53,7.80226666667,8.29966666667
654.72,5.50846666667,49.0034666667,32.9574666667,45.3302,4.5492,7.43856666667,10.7528,33.0738666667,30.5348666667,7.81553333333,8.26366666667
655.05,5.4688,48.9779333333,32.8818666667,45.2355333333,4.55466666667,7.41853333333,10.7166,33.0201333333,30.4532,7.8014,8.23626666667
655.38,5.4196,48.926,32.8394,45.2365333333,4.5272,7.36033333333,10.7106666667,32.9572,30.4132666667,7.73193333333,8.19626666668
655.71,5.37573333333,48.9674,32.8527333333,45.2916666667,4.5106,7.3477,10.7278,32.9482666667,30.4368,7.7424,8.19126666667
656.04,5.3656,49.0278,32.9591333334,45.3198666667,4.44346666667,7.32446666667,10.6980666667,33.0259333333,30.4640666667,7.6958,8.20280000001
656.37,5.36253333333,48.9915333333,32.9861333333,45.3089333333,4.4714,7.34456666667,10.7013333334,33.0762,30.4708666667,7.7028,8.2202
656.69,5.2758,49.0476666667,32.9582666667,45.3406666667,4.40273333334,7.2586,10.628,33.0006,30.4609333333,7.66,8.12206666666
657.02,5.3084,49.0184666667,32.8882666667,45.2503333333,4.4096,7.2833,10.6043333333,32.9075333333,30.3183333333,7.65813333333,8.09806666667
657.35,5.31153333333,49.0088666667,32.8648,45.2042,4.34253333333,7.27313333333,10.5883333333,32.8889333333,30.2659333333,7.6282,8.07826666668
657.68,5.3612,49.0180666667,32.8925333333,45.2631333333,4.3792,7.329,10.6418,32.9646,30.3004666667,7.69606666667,8.14246666667
658.01,5.34973333334,49.0294666667,32.9162,45.2918,4.36273333333,7.33063333333,10.6074666667,32.957,30.3551333333,7.66853333333,8.13353333333
658.34,5.33253333334,48.9522,32.9482666667,45.2874666667,4.36246666667,7.3165,10.6296,32.9516,30.3294,7.65933333333,8.15533333333
658.66,5.36133333333,48.9136,32.9269333333,45.2747333333,4.3632,7.33306666666,10.6560666667,32.9408666667,30.2963333333,7.65566666666,8.16439999999
658.99,5.42826666667,48.9757333333,32.9664,45.3117333333,4.405,7.39956666667,10.6738,33.0385333333,30.3008,7.704,8.2202
659.32,5.48333333333,48.9256666667,32.9622666667,45.2619333333,4.43033333333,7.45796666667,10.7002,33.0076666667,30.2856,7.73446666666,8.2632
659.65,5.54073333333,48.9610666666,32.9716,45.3024666667,4.50086666666,7.53313333333,10.7448,33.0347333333,30.3272666666,7.79366666667,8.31546666667
659.98,5.60786666667,48.9859333333,32.9669333334,45.2712,4.5224,7.56446666667,10.7576666667,33.0003333333,30.3202666667,7.82073333333,8.32826666666
660.31,5.66646666667,49.0536666667,33.0454666667,45.3440666667,4.58806666667,7.66496666667,10.8097333333,33.0982666666,30.3805333333,7.884,8.42693333333
660.63,5.71086666667,49.1270666667,33.1634666667,45.4677333333,4.62713333333,7.74773333333,10.875,33.2118,30.5145333333,7.95706666667,8.50633333334
660.96,5.72653333333,49.1006666667,33.1925333333,45.5,4.7084,7.81913333333,10.9290666667,33.2294666667,30.5576666667,8.00493333333,8.54933333333
661.29,5.7928,49.0909333333,33.1982,45.4650666667,4.79486666667,7.87339999999,10.9587333333,33.2066666667,30.5674,8.05193333333,8.58233333333
