wavelength,Back_TanRufm,Belly_TanRufm,Breast_TanRufm,Crissum_TanRufm,Crown_TanRufm,DorTail_TanRufm,Patch10_TanRufm,Patch11_TanRufm,Patch12_TanRufm,Patch13_TanRufm,Patch14_TanRufm,Rump_TanRufm,Throat_TanRufm,WingTip_TanRufm
231.40,1.15316666667,7.00859782609,7.21733333333,-6.32433333333,-3.45991666667,1.04175000001,10.268,7.21733333333,-2.60408333333,-3.05058333334,-1.33933333333,6.10116666666,4.42716666668,-2.13040686275
231.78,2.57008333333,8.14879347825,10.2025,-5.87999999999,-0.662,2.72591666667,13.6293333333,11.37075,0.272500000001,0.389416666677,1.55766666667,8.21650000001,7.86599999999,1.07994362744
232.15,0.5,6.24094202897,11.5833333333,-9.87500000001,-0.833333333333,1.58333333334,13.875,13.7916666667,0.79166666667,-0.833333333325,2.62500000001,6.875,7.66666666667,1.27941176471
232.53,2.85091666667,6.98701449276,13.9913333334,-7.41225,1.35958333334,2.93858333332,17.2806666666,15.7015833334,2.80691666667,0.833333333324,4.51741666666,8.24558333333,10.4385833333,2.91798039215
232.90,5.37625,8.92745652173,16.3978333333,-6.54125,3.27066666667,3.40508333332,18.90675,17.42825,6.04849999999,2.32983333334,5.46583333332,9.99091666668,13.62,2.05303676471
233.28,4.09533333333,8.4078768116,16.5715,-6.95241666667,2.85716666667,2.57141666667,16.28575,16.5715,5.66650000001,-0.809416666683,3.28566666668,10.3809166667,12.6665833333,0.686291666667
233.66,4.16658333334,9.89717391304,17.5285833333,-4.35833333334,5.5075,5.41183333332,16.7145833333,18.3429166667,4.83716666667,-1.14941666667,2.39458333334,9.62641666665,12.4041666667,0.519774509805
234.03,9.38508333334,13.2423333333,19.822,2.30583333333,11.00325,12.1358333333,19.1343333333,21.6828333333,10.1943333333,5.13741666667,9.54683333333,14.1180833334,18.9320833333,7.28745098039
234.41,12.5933333333,12.1449601449,19.731,2.54124999999,12.8925,13.7145,20.1794166667,22.0105833333,10.426,6.98791666666,11.2105833333,16.405,18.9461666667,7.11337009804
234.78,13.1480833333,10.2898550725,18.7776666667,3.96299999999,12.77775,12.7776666667,20.88875,19.9259166667,11.1480833333,7.07425,10.8519166667,17.3333333333,19.0371666667,8.02184068628
235.16,15.1515833333,10.2185398551,18.9033333333,6.34908333333,12.62625,11.3275833334,19.9855,19.3723333333,11.6883333333,7.72016666667,11.0751666667,18.4705,19.9855,10.6104558823
235.54,11.9641666667,3.89835869564,13.3818333333,0.0346666666675,7.60725,4.11466666667,13.6583333333,12.1024166667,6.25875,3.42316666667,4.87549999999,13.52,14.1425833333,5.09309068628
235.91,8.76333333333,2.5923405797,11.44175,-2.24874999999,4.59666666667,2.91008333334,10.8135833333,8.664,3.33983333333,0.264583333334,3.27375000001,12.89675,12.83075,3.3321495098
236.29,10.0910833333,5.77319202898,11.9138333333,-1.00924999999,4.72008333333,3.41791666667,11.914,8.30091666667,4.78491666667,2.08341666667,3.87358333333,15.2669166667,14.1926666667,4.05168627451
236.66,7.34733333333,4.10718478261,8.93766666667,-2.38541666667,1.97216666667,0.604333333333,8.14250000001,5.1845,2.89433333333,-0.158999999998,2.13091666667,14.75825,11.164,2.26379166667
237.04,6.20241666666,2.52935869565,7.50633333333,-2.38541666667,0.986166666666,0.508833333334,7.85625000001,3.62591666666,1.74933333333,-0.922583333332,0.826999999997,15.9349166667,10.33725,2.92910784314
237.41,10.6979166667,5.92240579711,11.015,1.35525,5.65175,4.12349999999,11.7645833333,8.16033333333,5.39208333334,3.7485,4.38291666667,19.6655,13.812,5.96037009803
237.79,5.56541666666,-0.673514492755,4.48258333333,-5.20441666667,1.74996822588e-12,-2.25616666667,7.76158333332,1.83508333333,-0.601666666664,-1.80483333333,-1.59433333333,16.2455,9.89758333333,-0.177830882353
238.17,1.05716666667,-6.25552536233,0.74625,-9.85699999999,-4.91291666666,-6.43666666668,3.7935,-1.71008333333,-4.91299999999,-6.28100000001,-5.97016666667,13.0908333333,5.75241666666,-4.49588970588
238.54,-1.15033333333,-7.01382608696,-1.02608333333,-11.3184166667,-6.68525,-7.36941666667,2.4255,-1.61691666667,-4.4155,-7.83575,-7.27608333333,12.4998333333,4.19775000001,-5.03264215686
238.92,-0.617333333333,-4.18802173913,0.925916666665,-9.98883333333,-6.28508333333,-4.93816666667,2.74983333333,0.701416666665,-3.9,-6.59375000001,-5.86416666667,12.6824166666,4.99458333334,-4.90532843137
239.29,0.517666666668,-1.51917391304,2.74325000001,-9.39449999999,-5.77125,-2.19983333333,3.88191666667,2.04441666667,-3.70083333333,-4.89133333333,-4.86541666667,13.794,5.22766666666,-4.66447058824
239.67,1.15116666667,0.573503623189,4.39683333333,-7.06708333334,-5.59391666667,0.322249999998,4.62708333333,4.02858333333,-2.57825,-2.80841666667,-2.371,13.88125,6.49166666666,-2.41044852941
240.04,2.99358333333,2.78686594203,5.21841666668,-4.30816666667,-4.71283333333,1.88108333333,5.82525,5.96683333333,-1.25391666667,0.121416666667,-1.23375,13.9968333333,6.14883333333,-0.42119117647
240.42,4.01158333333,3.20238043478,6.02616666667,-2.73766666667,-3.59858333333,3.18525,6.57716666667,7.57566666668,-0.843833333334,1.67016666667,-1.2225,13.10275,5.99166666667,0.99906617647
240.79,5.07308333333,4.38017753623,7.83641666667,-1.02341666667,-1.3595,5.11708333333,7.38316666667,9.56133333333,1.08191666667,3.18708333333,-0.116916666668,13.3479166667,7.42683333332,2.85597303921
241.17,6.46625,6.19322826087,9.44858333332,0.601416666667,0.388333333333,6.04016666667,7.64408333333,11.0275,2.43108333334,4.84966666667,1.67933333333,14.32325,8.54641666668,4.21507598039
241.54,6.69583333333,6.64261594203,9.5895,1.37958333333,0.818916666668,6.46033333333,7.49216666667,11.3278333333,2.92725,5.6415,2.2655,14.5916666667,8.71475,4.94130882353
241.92,7.93266666666,7.81394927536,11.2079166667,3.29533333333,2.08325,8.14308333333,8.74400000001,13.0410833333,4.337,7.32166666667,3.746,16.0356666667,9.95583333333,6.92338235294
242.29,7.91858333333,8.21428985507,11.53225,3.53991666666,2.15683333333,7.97391666666,9.01566666667,12.9609166667,4.2865,7.264,4.06516666667,16.1045,10.26,7.37591666667
242.67,8.29908333333,8.90593478262,12.40575,4.62091666666,2.92358333333,8.79641666667,9.50791666667,13.529,4.68108333333,7.73325,4.89533333333,16.2893333334,10.8281666667,7.76671568627
243.05,7.70066666667,8.69091304348,11.9881666667,4.42058333334,2.8555,8.59975,9.42391666665,13.6115,4.454,7.734,4.92841666667,16.10075,10.4231666667,7.55627205882
243.42,8.27666666666,9.74320652175,12.91625,5.569,4.25175,9.65866666667,10.3295833333,15.0258333333,5.73066666666,8.8425,5.94891666667,17.05475,11.6715,8.48263480393
243.80,9.18816666667,10.8286702898,14.0300833333,6.6155,5.80858333333,10.7781666667,11.3615833333,16.3551666666,6.82325,9.92341666668,6.67141666667,17.8890833333,12.432,9.49047549018
244.17,9.31791666667,11.1025471014,14.5006666666,6.9235,6.506,11.1374166667,11.673,16.87925,7.19925,9.81416666667,6.97866666667,18.25775,13.0040833333,9.85466911765
244.55,9.14491666667,11.2163297101,14.1311666667,6.71775,6.38525,11.2553333333,11.1703333333,17.0144166667,7.01133333334,9.58566666667,7.02691666667,18.607,13.04875,10.0550539216
244.92,9.61883333333,11.7256884058,14.3026666667,6.79675,6.43466666667,11.3919166667,11.6209166667,17.25025,6.78191666667,10.2098333333,7.60941666667,19.0603333333,13.4309166667,10.3134754902
245.30,10.1209166667,11.7267753623,13.9885833334,7.1165,6.47766666667,11.5075,11.8746666667,17.3939166667,6.79725,10.2229166667,7.837,18.8825,13.5265,10.5295588235
245.67,9.47750000002,10.9257536232,13.3929166667,6.08958333333,5.35833333333,10.8695833333,10.8760833333,16.6159166666,5.71458333333,9.21041666668,6.89683333333,18.05225,12.9226666667,9.64754166666
246.05,9.04733333332,10.1619746377,12.699,5.48916666666,4.77508333334,10.2763333333,9.90758333333,16.0638333334,5.05041666667,8.39191666667,6.19166666667,17.4801666667,12.2600833333,8.79972303923
246.42,8.96283333332,9.63494202898,12.3826666667,5.16983333333,4.50816666667,10.09925,9.35775000001,16.1705,4.90816666667,8.06666666666,5.84183333333,17.4240833333,11.91825,8.47670343138
246.79,9.25383333332,9.63857971014,12.55125,5.33325,4.81208333333,10.15,9.59466666667,16.3745,5.03116666667,8.27983333334,5.91266666667,17.7819166667,12.1469166667,8.85486764707
247.17,9.65408333333,9.82052173914,13.05275,5.79266666667,5.14583333334,10.3835,9.80558333333,17.0335,5.27891666667,8.57183333332,6.19158333334,18.4599166667,12.649,9.45413480393
247.54,9.40766666666,9.26117028986,12.6391666667,5.428,4.74083333333,9.8905,9.50333333333,16.6058333333,4.80158333333,8.19425000001,5.76725,18.2584166666,12.1825,9.2384362745
247.92,9.32358333333,8.92267391304,12.39625,5.36658333333,4.38041666667,9.57766666666,9.27308333334,16.7639166667,4.50316666667,7.73650000001,5.574,18.3975833333,12.0959166666,9.05963480391
248.29,8.97033333334,8.3709057971,12.00475,4.941,3.73383333334,9.08675000001,8.80783333333,16.5794166667,3.97525,7.25524999999,5.15325,18.0693333333,11.6509166667,8.62526960784
248.67,8.38358333333,7.70140217391,11.61575,4.31508333333,3.00216666667,8.38775,8.04483333333,16.0353333333,3.35758333333,6.48525,4.5325,17.3733333333,11.00525,7.88947058823
249.04,7.99483333334,7.15763768116,11.3323333333,3.85841666666,2.42191666667,7.99033333334,7.41333333334,15.8159166667,3.04683333333,5.9505,3.88441666667,17.0009166667,10.473,7.46755882353
249.42,7.1065,6.38544565217,10.9490833333,3.11583333333,1.70825,7.366,6.73608333333,15.1111666667,2.34725,5.1945,3.06941666667,16.6899166666,9.82875000002,6.68350735294
249.79,6.77166666667,6.10935507247,10.7051666667,3.08383333333,1.48291666667,7.0565,6.52133333333,15.10525,2.42108333333,4.84675,2.98558333333,16.57825,9.50208333334,6.55216421569
250.17,6.64333333333,6.14189855072,10.90525,3.13166666667,1.63708333333,6.88125,6.86516666667,15.3306666667,2.67733333334,4.93775,3.03125,16.7880833333,9.50050000002,6.88817156863
250.54,6.46316666666,6.22515217392,10.93125,3.30275,1.54041666667,6.69608333334,7.13391666666,15.3876666667,2.56358333333,5.05358333333,3.14916666667,16.9165833334,9.57241666666,6.81077941177
250.92,5.66991666667,5.65942391304,10.04175,2.633,0.355000000001,5.65775,6.34333333333,15.13575,1.6595,4.384,2.65133333333,16.62375,8.85383333332,6.00604656863
251.29,4.99233333333,5.08165217391,9.46174999999,2.03383333333,-0.363416666666,4.85208333333,5.86591666667,14.3840833334,0.860583333333,3.768,2.20616666667,16.04175,8.07183333334,5.01765441177
251.66,4.74133333333,4.90538405797,9.37758333332,2.02275,-0.485916666667,4.74775,5.70641666667,14.4865,0.834,3.61833333334,2.08158333333,15.63575,7.98533333333,4.4894877451
252.04,4.8945,5.49025,10.02275,2.20358333333,-0.0803333333317,5.16166666667,6.023,14.6166666667,0.981666666668,4.3135,2.35716666667,15.87875,8.38008333334,4.72600735294
252.41,5.53966666667,5.9629384058,10.8006666667,2.64408333333,0.93125,5.59416666667,6.88566666667,14.9403333334,1.59725,5.32233333334,2.78008333333,16.5918333333,8.99266666667,5.15867647059
252.79,5.93091666666,6.16772463768,11.0376666667,2.931,1.70241666667,5.85533333333,7.592,15.3418333334,2.07308333333,5.99258333333,3.00658333333,17.3119166667,9.45908333333,5.39474019608
253.16,6.30791666667,6.56491304348,11.286,3.43683333334,2.28441666666,6.03516666667,8.25816666666,15.7869166667,2.10716666666,6.45791666667,3.36175,17.7441666666,10.1063333333,5.74312990196
253.54,6.70783333333,6.68181521739,11.26875,3.59391666667,2.5445,6.03558333333,8.64208333334,16.5775,2.18791666667,7.06458333334,3.42233333333,18.0109166667,10.4731666667,6.3117745098
253.91,6.25675,6.24730434782,10.941,2.91525,2.40508333333,5.62775,8.25641666667,15.9326666667,1.18858333333,6.81633333333,2.76133333334,17.8690833334,10.3048333333,5.87701470588
254.28,6.04041666667,6.28902898551,10.9128333333,2.55083333333,2.14966666667,5.65358333333,7.75291666667,16.1149166667,0.701999999999,6.85025,2.68691666667,18.028,10.31075,5.6385122549
254.66,5.69441666667,6.09016666666,10.60075,1.88816666667,1.8585,5.464,7.41166666667,15.8490833333,0.252749999999,6.52691666667,2.18558333333,18.01225,10.02075,5.72635539215
255.03,6.2635,6.41421014493,11.0076666667,2.13175,2.65125,5.938,7.907,16.1705833333,0.984583333333,6.8295,2.4805,18.3024166667,10.62025,6.26759313726
255.41,7.03,7.20725724638,11.4060833333,2.78033333333,3.49116666667,6.75358333333,7.97791666667,16.3664166667,1.62716666667,7.425,2.59883333333,18.3413333333,11.2796666666,7.0581495098
255.78,7.26783333334,7.48139130435,11.73075,3.22108333333,3.96625,6.955,8.16508333333,16.4985,1.6425,7.58016666667,3.22925,18.4535833334,11.6986666667,7.71968872549
256.15,7.386,7.2561268116,11.6008333333,3.29966666666,4.247,6.99258333334,8.14875,16.5140833333,1.81425,7.60275,3.48425,18.66575,11.6891666667,7.60690441178
256.53,7.60341666667,7.78826086956,11.7506666666,3.57258333333,4.41891666667,7.28483333333,8.06941666667,16.98525,2.25225,7.52558333333,4.24816666667,18.9421666667,12.0534166667,7.96089215687
256.90,8.42075,8.79881521739,12.7913333333,5.06266666667,4.88058333334,8.33333333333,8.99625,18.1670833333,3.09591666667,8.47900000001,5.39041666667,19.7115,13.1994166667,9.18870833334
257.28,8.179,8.69272826086,12.65775,5.12208333333,4.68633333333,8.39358333334,8.76900000001,17.8264166667,3.30516666667,7.98458333333,5.60466666667,19.3080833333,12.7246666667,8.86029656864
257.65,7.95375,8.7162826087,12.675,4.86358333333,4.32966666667,8.45183333333,8.64758333333,17.4614166666,3.33908333334,7.44950000001,5.36775,18.8671666667,12.4198333333,8.60181617648
258.02,8.44083333333,8.76905072464,12.8865833333,5.07566666667,4.37925,8.68158333333,8.97866666667,17.80375,3.65708333333,7.72891666668,5.66975,18.6693333334,12.5538333334,8.68248529411
258.40,8.3685,8.60544202898,12.54175,4.96491666667,4.2085,8.47841666667,8.89166666666,17.5109166667,3.54883333333,7.30000000001,5.52775,18.14425,12.3746666667,8.36261029413
258.77,8.42999999999,8.54433333334,12.46525,4.92091666667,4.20533333333,8.27533333334,8.73958333334,17.63,3.50891666666,7.31183333334,5.46266666667,17.866,12.3955833333,8.03013725491
259.15,8.09025,8.19679347826,12.1283333333,4.74041666667,3.89091666667,7.98741666667,8.44966666667,17.3035833333,3.16816666667,7.17916666666,5.06575,17.3825833333,12.0530833333,7.68867156862
259.52,8.22341666667,8.23626449275,12.162,4.71241666666,3.87575,8.11016666667,8.67933333333,17.67025,3.37233333333,7.30166666666,5.2065,17.4784166667,12.1240833333,7.86171078431
259.89,8.26566666667,8.17158333334,12.0808333333,4.57408333334,3.86516666667,8.11566666666,8.60408333333,17.6638333333,3.41825,7.27441666668,5.08591666667,17.4020833333,12.0749166667,7.75065686274
260.27,8.01175,7.98356521739,11.8216666667,4.32033333334,3.60408333333,7.89333333333,8.40941666667,17.3659166667,3.18666666666,7.03599999999,4.80541666667,17.0050833334,11.76825,7.49861029412
260.64,7.74308333334,7.77841666667,11.5554166667,4.1915,3.402,7.65466666667,8.21416666667,17.0601666666,2.93391666667,6.86525,4.44658333333,16.6278333333,11.5830833333,7.24516176471
261.01,7.54008333333,7.61886231884,11.4095,3.93583333333,3.31675,7.4295,8.10108333333,16.7689166667,2.659,6.61141666666,4.24825,16.3819166667,11.27975,6.96140686275
261.39,7.583,7.71938768116,11.4485,3.92975,3.34658333333,7.37391666667,8.12416666666,16.7949166667,2.56308333333,6.80775000001,4.2755,16.5048333333,11.2840833333,6.98170588235
261.76,7.32791666667,7.47980434783,11.2541666667,3.73325,3.20875,7.21,7.91558333333,16.71275,2.32166666667,6.59350000001,4.20833333334,16.3499166667,11.185,6.76723529412
262.13,7.1625,7.36885869565,11.1181666667,3.64683333333,3.04783333333,7.07383333334,7.83825,16.6606666667,2.31116666667,6.56325,4.12375,16.3365,11.0938333333,6.66934068628
262.51,7.454,7.60082608696,11.3714166667,3.924,3.36283333333,7.18816666667,8.08733333333,16.8830833333,2.72958333333,6.97491666667,4.43908333334,16.6404166667,11.1646666667,6.84428921569
262.88,7.5435,7.6450942029,11.597,4.19358333333,3.54375,7.33166666667,8.26158333334,17.0220833334,2.89033333333,7.17699999999,4.44125,16.8640833333,11.202,6.99723039216
263.25,7.67158333333,7.89930797101,11.94325,4.31125,3.71683333333,7.4735,8.48391666666,17.1776666667,3.03941666667,7.22766666666,4.68375,17.0868333333,11.3171666667,7.12637745098
263.63,7.31175,7.59542753623,11.8008333333,4.02608333333,3.37675,7.12116666667,8.25975,16.7445833333,2.64933333333,6.80066666666,4.41125,16.909,11.1730833333,6.56766911765
264.00,7.06866666666,7.44353260869,11.6310833333,3.86433333333,2.98391666666,6.91875,8.18341666667,16.4605833334,2.64666666667,6.647,4.1925,16.929,10.8628333334,6.43686029412
264.37,6.68033333333,7.06287318841,11.2480833333,3.50633333334,2.55291666667,6.47491666667,7.72691666666,15.95275,2.191,6.43583333334,3.82925,16.6765833333,10.72,6.26725245098
264.75,6.02075,6.45290942029,10.503,2.94883333334,1.79508333333,5.84316666667,7.14491666667,15.2119166667,1.44,5.81858333333,3.14591666667,16.11925,9.92108333333,5.51625980392
265.12,5.28283333333,5.73108695652,9.52608333332,2.24225,0.892166666667,5.19916666666,6.17,14.5771666667,0.616,5.17933333334,2.32608333333,15.4593333333,9.22516666665,4.75432598039
265.49,5.22158333333,5.6303442029,9.50858333334,2.25441666667,0.838166666665,5.38533333333,6.25725,14.55675,0.866999999999,5.19266666666,2.08091666667,15.3611666667,9.37866666668,4.98122058823
265.87,5.92225,6.16768115942,10.03275,2.99158333333,1.40916666667,6.00191666667,6.83991666667,15.131,1.37175,6.01575,2.66841666667,15.8194166666,9.72383333333,5.42724754902
266.24,6.51041666667,6.52545652174,10.5379166667,3.33625,2.12366666667,6.50591666667,7.51166666667,15.5485,1.85441666667,6.34433333334,3.152,16.2400833334,10.2280833333,5.68258088236
266.61,6.47991666667,6.2716231884,10.4289166667,3.41158333333,1.81816666667,6.47108333333,7.30758333333,15.3901666666,1.44841666667,6.0795,2.76008333333,16.08575,10.36275,5.6373504902
266.98,6.525,6.28177898551,10.3313333334,3.48591666667,1.95583333333,6.51241666666,7.33008333333,15.2376666667,1.50066666666,6.05291666667,3.01808333333,16.0595833333,10.3270833333,5.59683333333
267.36,6.34083333334,5.94514855072,9.99916666667,2.90991666667,1.74008333333,6.28316666667,7.09316666667,14.9801666667,1.30216666667,5.81183333333,2.69508333333,15.87725,10.086,5.20462254902
267.73,6.32966666667,5.77329710145,9.81166666667,2.55691666667,1.76933333333,6.08725,6.94383333333,14.7600833333,1.224,5.77633333333,2.65,15.5799166666,9.72683333334,5.25048284314
268.10,6.49875,5.86574275362,9.92508333334,2.59866666667,1.88241666666,6.40741666667,7.10375,14.7644166667,0.919249999998,5.87783333333,2.94883333334,15.632,10.0088333333,5.379875
268.48,6.40066666667,5.78567391304,9.91775,2.5235,1.81141666667,6.51025,7.12041666667,14.5814166667,0.935166666668,5.69241666667,3.036,15.4851666667,9.86300000001,5.22235539216
268.85,7.06933333333,6.19386956522,10.5133333333,3.1035,2.38875,7.13508333334,7.599,15.0665,1.465,6.15716666667,3.67575,15.9864166667,10.5325833333,5.89852205882
269.22,7.42841666667,6.55453623188,10.8483333333,3.63875,3.05425,7.50766666667,8.02416666666,15.1659166667,2.06616666667,6.47441666666,4.23841666666,16.3575833333,11.0143333333,6.36056862745
269.59,7.482,6.44963768116,10.7211666667,3.73533333334,2.99875,7.41883333333,7.94466666667,15.0710833333,2.05825,6.26758333334,4.42025,16.2706666667,10.9728333333,6.22037254902
