wavelength,Back_EmbYpif,Belly_EmbYpif,Breast_EmbYpif,Crissum_EmbYpif,Crown_EmbYpif,DorTail_EmbYpif,Patch10_EmbYpif,Patch11_EmbYpif,Rump_EmbYpif,Throat_EmbYpif,WingTip_EmbYpif
371.46,8.09901851852,21.2133333334,18.6895,7.43366666667,6.55533333333,6.58771929825,10.2931666667,5.45316666667,5.05933333334,25.0886666667,8.86449999999
371.83,7.90866666666,21.1463333334,18.499,7.31866666666,6.41633333334,6.4617368421,10.1301666667,5.29633333334,4.9215,24.8648333333,8.508
372.19,7.86431481481,21.124,18.4383333334,7.31766666667,6.32916666667,6.39134210527,10.1293333333,5.14533333333,4.94033333333,24.84,8.47483333335
372.55,8.09161111111,21.3513333333,18.5645,7.54966666667,6.44258333333,6.51846491228,10.3341666667,5.28516666667,5.16133333333,25.0276666666,8.64733333332
372.92,8.02811111111,21.3435,18.4148333333,7.39966666667,6.33358333333,6.46769298245,10.3056666667,5.15766666666,5.10933333333,25.0435,8.56
373.28,7.998,21.2748333334,18.4741666667,7.40433333333,6.27808333333,6.36990350877,10.2945,5.012,5.10366666667,25.078,8.49633333333
373.64,7.99164814815,21.271,18.5196666667,7.51083333333,6.29275,6.37956140351,10.2868333333,5.00883333333,5.091,25.0251666667,8.46833333333
374.00,8.09422222222,21.388,18.6833333333,7.651,6.429,6.45788596492,10.3648333333,5.1665,5.22333333333,25.0763333334,8.53216666667
374.37,8.04946296297,21.4125,18.6748333333,7.567,6.36666666667,6.40274561404,10.3268333333,5.10783333333,5.12816666666,25.2228333333,8.49283333333
374.73,8.01131481481,21.4085,18.6383333333,7.6055,6.289,6.43765789474,10.2213333333,5.0995,5.11983333334,25.2446666666,8.40383333333
375.09,7.92433333333,21.3286666667,18.6001666667,7.512,6.17283333333,6.35871929825,10.0643333333,5.07833333333,4.9815,25.1366666667,8.307
375.45,8.04287037037,21.5673333333,18.8401666666,7.72466666666,6.36433333333,6.51992105264,10.1568333334,5.2755,5.129,25.3628333334,8.57583333333
375.81,8.00531481481,21.5538333333,18.872,7.76083333333,6.32483333334,6.51822807018,10.158,5.26016666667,5.1085,25.467,8.6
376.18,8.00761111111,21.5986666667,18.9738333333,7.8025,6.40233333334,6.49053508772,10.114,5.3095,5.04583333334,25.436,8.553
376.54,8.11461111111,21.7131666667,19.0866666667,7.9185,6.52358333333,6.6542631579,10.1431666667,5.42433333333,5.1185,25.4613333333,8.5915
376.90,8.08481481481,21.861,19.1918333333,7.9065,6.52083333333,6.61865789473,10.0158333333,5.42683333333,5.10933333333,25.474,8.57283333333
377.26,8.09522222222,22.0321666667,19.206,7.98416666666,6.56541666666,6.71207017543,9.98866666667,5.48583333334,5.19883333334,25.566,8.591
377.63,8.04837037037,22.1143333333,19.2783333333,7.96566666667,6.60041666666,6.74490350877,9.99350000002,5.4895,5.24833333333,25.6891666666,8.60916666667
377.99,7.90222222222,22.067,19.1325,7.85133333333,6.52058333333,6.65755263158,9.84016666665,5.35466666667,5.15583333333,25.605,8.516
378.35,7.93198148148,22.1521666666,19.238,7.91,6.56283333333,6.72800877194,9.82816666669,5.3505,5.07983333333,25.5678333334,8.54833333334
378.71,8.05453703703,22.3148333334,19.461,8.04016666666,6.63816666667,6.84338596492,9.94749999999,5.44883333333,5.1435,25.7106666666,8.62666666667
379.07,8.10522222222,22.4821666667,19.6245,8.08983333333,6.73233333333,6.91094736842,9.96783333335,5.47833333333,5.247,25.79,8.699
379.44,7.95568518519,22.3681666667,19.5193333333,7.90516666667,6.55658333334,6.73699122806,9.89283333335,5.31883333333,5.1265,25.609,8.48016666666
379.80,8.02098148149,22.4921666667,19.6673333334,8.003,6.66783333334,6.80812280701,9.90283333333,5.42316666666,5.17583333333,25.7866666666,8.57516666667
380.16,8.15431481482,22.621,19.8641666667,8.11733333333,6.695,6.97088596492,9.98916666666,5.51183333333,5.28316666667,25.8943333333,8.69833333334
380.52,8.1199074074,22.6368333333,19.91,8.065,6.62425,6.92594736842,9.93399999999,5.45766666667,5.20766666667,25.8893333333,8.66216666667
380.88,8.10309259259,22.7206666666,19.998,8.10216666666,6.62566666666,6.95672807019,9.98233333333,5.47133333333,5.16716666667,25.9893333333,8.66683333333
381.24,8.0677962963,22.757,20.042,8.058,6.62933333333,6.92614035088,9.9965,5.41033333334,5.082,25.9938333333,8.64316666666
381.61,8.10029629629,22.8403333333,20.1113333334,8.11483333333,6.61366666666,6.84392982457,9.94366666669,5.43433333333,5.06583333333,25.9725,8.6585
381.97,8.18816666667,22.9668333333,20.2765,8.23833333333,6.59108333333,6.87190350876,9.93883333335,5.47683333333,5.06516666667,26.1436666667,8.754
382.33,8.23731481482,23.046,20.2951666666,8.25866666667,6.54908333334,6.84421929825,10.0008333333,5.4905,5.10866666667,26.2308333333,8.77416666667
382.69,8.25733333333,23.1393333334,20.4521666667,8.29083333333,6.5495,6.81174561403,10.0108333333,5.41133333333,5.14133333333,26.4121666667,8.74383333333
383.05,8.24729629629,23.2133333334,20.4801666667,8.41916666667,6.53983333334,6.80807017544,10.1096666667,5.38066666667,5.16483333334,26.5021666666,8.71233333333
383.41,8.32070370371,23.3561666667,20.649,8.59866666667,6.63025,6.93051754387,10.1278333334,5.47583333334,5.20133333333,26.6893333333,8.82416666665
383.77,8.40046296297,23.4743333333,20.806,8.65866666667,6.68241666667,6.99014035089,10.1481666666,5.52883333333,5.24466666667,26.7698333333,8.83416666669
384.14,8.23222222222,23.5015,20.7346666666,8.55816666667,6.587,6.82578070175,9.94550000001,5.40616666666,5.12283333334,26.8131666666,8.672
384.50,8.10601851852,23.5445,20.7268333333,8.5335,6.579,6.7558245614,9.86016666667,5.3465,5.091,26.8585,8.613
384.86,8.11848148148,23.5451666667,20.68,8.52866666666,6.57608333333,6.70470175438,9.77866666665,5.32583333333,5.12116666667,26.8628333333,8.613
385.22,8.01937037037,23.4898333333,20.6441666667,8.4365,6.41241666666,6.59416666667,9.64216666665,5.27933333333,5.0555,26.7935,8.493
385.58,8.01361111111,23.503,20.6008333333,8.348,6.32433333333,6.5785877193,9.61916666669,5.22366666667,4.99833333333,26.8511666667,8.40416666667
385.94,7.97520370371,23.4566666667,20.63,8.30483333334,6.28008333333,6.51153508772,9.62899999999,5.178,4.99683333333,26.8618333333,8.28033333334
386.30,7.88631481481,23.4943333333,20.6756666667,8.2725,6.28258333333,6.46052631578,9.54900000002,5.107,5.02766666667,26.89,8.18833333333
386.66,7.76635185185,23.4981666667,20.6068333334,8.219,6.22491666666,6.37196491228,9.39916666666,5.087,4.94483333333,26.7105,8.14333333334
387.03,7.6522962963,23.4385,20.5546666667,8.078,6.10741666667,6.24419298245,9.23583333334,4.97916666666,4.7985,26.593,8.03616666667
387.39,7.69024074074,23.5441666666,20.6085,8.154,6.16008333333,6.27922807018,9.28133333332,5.03033333333,4.8765,26.6485,8.04366666667
387.75,7.61140740741,23.5523333333,20.5758333334,8.06983333333,6.01941666667,6.15430701755,9.21333333331,4.88316666666,4.746,26.6441666667,7.94033333333
388.11,7.59964814815,23.5881666667,20.5776666666,8.08433333333,6.01016666667,6.14389473685,9.27249999998,4.85183333333,4.73183333334,26.6355,7.95716666667
388.47,7.67503703703,23.7661666667,20.8036666667,8.14933333333,6.049,6.20961403508,9.31300000002,4.88633333333,4.76666666667,26.7851666666,8.022
388.83,7.90785185185,24.0646666667,21.129,8.418,6.2755,6.45828070175,9.51683333334,5.075,4.9825,27.058,8.22383333333
389.19,8.08120370371,24.2673333334,21.3456666667,8.57466666666,6.45775,6.65597368422,9.70116666669,5.17066666667,5.118,27.3185,8.409
389.55,8.18162962963,24.46,21.5171666666,8.67833333333,6.5995,6.76506140352,9.75400000002,5.24333333334,5.17016666667,27.4246666666,8.5205
389.91,8.24987037037,24.6475,21.6388333334,8.755,6.68225,6.81812280702,9.80033333331,5.329,5.13016666667,27.4741666667,8.54333333333
390.27,8.33455555555,24.7121666666,21.7246666667,8.80883333333,6.68783333333,6.83864035088,9.79033333332,5.37466666667,5.07033333334,27.4775,8.62266666667
390.63,8.3997962963,24.824,21.8195,8.82583333331,6.7805,6.89393859649,9.9,5.44066666667,5.124,27.7106666666,8.68183333333
391.00,8.43505555555,24.9675,21.9171666666,8.8985,6.78033333334,6.9296754386,9.87133333335,5.46,5.12633333333,27.8098333333,8.75499999998
391.36,8.42214814815,24.9641666667,21.9016666667,8.83166666668,6.67941666667,6.85864035088,9.78766666669,5.36983333333,5.0345,27.8326666667,8.70049999999
391.72,8.46762962963,25.0773333333,22.0071666667,8.88766666668,6.74766666667,6.96039473685,9.814,5.4365,5.12516666667,27.9101666667,8.78633333333
392.08,8.56466666667,25.199,22.1796666667,8.91349999998,6.80566666667,7.04071052632,9.82883333335,5.547,5.21233333333,27.9628333333,8.84083333335
392.44,8.56874074074,25.199,22.1683333333,8.86599999999,6.75541666666,7.01716666667,9.78866666666,5.5375,5.22383333333,27.9655,8.84183333335
392.80,8.39342592593,25.1231666667,22.0141666666,8.69400000002,6.5275,6.81106140351,9.62633333335,5.33883333333,5.004,27.8595,8.64216666665
393.16,8.38248148148,25.1713333333,22.0068333333,8.67383333335,6.46233333333,6.77429824562,9.57650000002,5.34633333334,5.00233333333,27.833,8.58866666667
393.52,8.29351851852,25.1421666666,22.0021666666,8.63133333332,6.34658333333,6.72428947368,9.46949999999,5.279,4.966,27.7411666667,8.47933333333
393.88,8.33496296296,25.2245,22.0963333333,8.67766666665,6.36183333333,6.84281578946,9.46616666665,5.2875,5.0515,27.8613333334,8.5715
394.24,8.36320370371,25.3136666667,22.1448333334,8.7195,6.402,6.91152631579,9.47416666666,5.34433333333,5.17083333334,27.9453333333,8.59083333334
394.60,8.41068518519,25.4023333334,22.2036666667,8.79583333334,6.37316666666,6.96235964912,9.39233333333,5.37233333333,5.23166666667,27.9206666666,8.57
394.96,8.5515925926,25.4915,22.294,8.92483333332,6.51541666667,7.09648245613,9.52983333334,5.55783333333,5.40233333334,28.0801666667,8.66033333332
395.32,8.5855,25.6001666667,22.3886666667,8.97033333334,6.60241666667,7.14280701755,9.499,5.6395,5.473,28.1248333334,8.72516666665
395.68,8.53677777778,25.6245,22.3875,8.92066666666,6.57333333334,7.06851754387,9.40616666667,5.62116666667,5.4295,28.093,8.66233333333
396.04,8.49788888889,25.693,22.4003333333,8.95433333334,6.58641666667,7.06962280702,9.3485,5.6165,5.41683333333,28.179,8.68549999998
396.40,8.42122222222,25.6751666667,22.352,8.95666666665,6.53625,6.98433333333,9.2785,5.575,5.33233333334,28.1333333334,8.6205
396.76,8.41388888889,25.7048333333,22.4303333333,8.94866666668,6.55058333334,6.98095614035,9.226,5.60716666666,5.34916666666,28.1575,8.5925
397.12,8.28388888889,25.622,22.3946666667,8.82683333335,6.44741666666,6.78490350876,9.01283333333,5.48366666667,5.1965,28.0805,8.4815
397.48,8.31090740741,25.7025,22.485,8.87116666668,6.523,6.7812631579,9.036,5.51816666667,5.2035,28.2351666667,8.56583333334
397.84,8.24581481482,25.6885,22.4888333334,8.84433333331,6.473,6.70461403508,8.92033333334,5.46966666666,5.19233333334,28.2133333334,8.4655
398.20,8.21364814814,25.7658333334,22.5493333333,8.81066666666,6.47166666667,6.64771929825,8.79666666667,5.42033333333,5.118,28.2721666667,8.39316666666
398.56,8.16011111112,25.7743333334,22.574,8.77199999999,6.44758333334,6.60834210527,8.70666666667,5.33933333334,5.04016666667,28.2618333333,8.37366666667
398.92,8.09605555556,25.8453333333,22.6381666667,8.66716666668,6.411,6.5218245614,8.55116666667,5.235,4.9915,28.2571666667,8.274
399.28,8.10614814815,25.9585,22.692,8.68483333335,6.37583333334,6.47422807018,8.492,5.19183333333,4.99,28.3136666667,8.20066666667
399.64,8.20153703703,26.1001666667,22.8386666666,8.84283333334,6.46141666667,6.59335964912,8.58416666666,5.288,5.1105,28.4826666666,8.2715
400.00,8.1985,26.1566666667,22.8573333333,8.80783333334,6.38475,6.54500877194,8.5265,5.23616666666,5.04866666667,28.4618333334,8.22883333334
400.36,8.33688888889,26.3778333334,23.1533333333,8.958,6.5065,6.7222368421,8.61833333334,5.3415,5.19716666667,28.6611666667,8.387
400.72,8.35912962963,26.4465,23.2203333333,9.01766666669,6.57266666667,6.79371052632,8.65033333334,5.39616666666,5.23016666667,28.713,8.50316666666
401.08,8.46266666667,26.641,23.3965,9.18283333335,6.69466666667,6.95263157895,8.748,5.48583333333,5.3635,28.9163333333,8.57683333333
401.44,8.46283333333,26.761,23.5098333334,9.20833333334,6.674,6.94242982457,8.71783333334,5.5215,5.39166666666,29.0101666667,8.57066666666
401.80,8.50592592593,26.938,23.6163333333,9.29166666666,6.72566666667,6.98571052631,8.772,5.56733333334,5.40866666667,29.1151666666,8.65616666666
402.16,8.51355555555,27.0545,23.7655,9.36583333334,6.738,7.04384210527,8.8455,5.58566666667,5.4625,29.1953333333,8.703
402.52,8.49527777778,27.071,23.8086666667,9.34083333335,6.70833333334,7.0161754386,8.83233333333,5.55233333333,5.42916666667,29.27,8.658
402.88,8.52025925926,27.1325,23.9035,9.38916666666,6.68475,7.04416666667,8.84516666666,5.56866666666,5.41466666666,29.3068333333,8.65966666667
403.24,8.48294444444,27.1565,23.9975,9.36083333332,6.669,7.01481578947,8.8875,5.55233333333,5.37166666666,29.3958333333,8.65916666667
403.60,8.40998148148,27.1663333333,23.9951666667,9.30049999998,6.59158333333,6.89464035088,8.79733333334,5.493,5.30283333334,29.371,8.6075
403.95,8.42418518518,27.1965,24.1045,9.373,6.62975,6.91403508771,8.81983333333,5.48033333334,5.3415,29.4211666667,8.6165
404.31,8.38268518519,27.2165,24.0421666667,9.28866666668,6.58783333333,6.84590350877,8.754,5.435,5.27016666667,29.4221666666,8.51533333333
404.67,8.39448148149,27.2805,24.1415,9.30466666668,6.57883333333,6.83894736842,8.76066666667,5.458,5.29516666667,29.4576666667,8.53916666667
405.03,8.41618518519,27.3255,24.1991666667,9.32150000001,6.57791666667,6.86163157895,8.7375,5.51833333333,5.30766666667,29.4608333333,8.56433333333
405.39,8.45292592593,27.3821666667,24.2016666666,9.338,6.641,6.91000877193,8.75183333333,5.54066666667,5.34866666667,29.4866666667,8.61033333333
405.75,8.4400925926,27.3718333334,24.1898333333,9.30149999998,6.62608333333,6.86125438596,8.70266666666,5.52083333333,5.31566666666,29.4781666667,8.58783333334
406.11,8.44283333333,27.414,24.2096666667,9.31166666666,6.58433333333,6.85475438597,8.67683333334,5.53433333333,5.27533333333,29.4838333333,8.60366666666
406.47,8.48757407407,27.5378333334,24.2883333333,9.36749999999,6.66166666667,6.90059649124,8.72433333334,5.63216666667,5.35083333334,29.5413333333,8.67116666667
406.83,8.50762962963,27.5815,24.3383333334,9.42616666667,6.70366666667,6.91301754387,8.7565,5.65866666667,5.41283333333,29.5051666666,8.6955
407.19,8.58225925926,27.665,24.3756666667,9.48750000002,6.73516666667,7.00092982457,8.7395,5.72616666667,5.50066666666,29.5365,8.772
407.55,8.69518518519,27.8056666667,24.51,9.58550000001,6.81533333333,7.11279824562,8.807,5.782,5.596,29.6441666667,8.87216666665
407.90,8.73335185185,27.956,24.5816666667,9.63283333335,6.86933333333,7.2066491228,8.841,5.822,5.66516666667,29.7898333333,8.91983333335
408.26,8.71912962963,28.024,24.6121666666,9.71133333333,6.87658333334,7.2142631579,8.78866666667,5.83416666667,5.688,29.8296666666,8.9585
408.62,8.72788888889,28.0955,24.7078333333,9.73766666666,6.87766666667,7.20343859649,8.75483333334,5.79533333333,5.6915,29.8671666667,8.89066666667
408.98,8.74011111111,28.2161666667,24.7916666667,9.74133333335,6.89925,7.1917631579,8.782,5.74483333334,5.699,29.9663333333,8.91949999998
409.34,8.77009259259,28.203,24.8121666667,9.77183333335,6.86191666666,7.16938596491,8.74016666667,5.742,5.7005,29.9766666667,8.88433333335
409.70,8.80390740741,28.3585,24.9498333333,9.79433333334,6.934,7.2108245614,8.78633333334,5.79433333333,5.76533333334,30.0238333334,8.90833333335
410.06,8.90422222223,28.4831666667,25.0801666667,9.89966666666,7.07516666666,7.29821052632,8.84533333333,5.8745,5.88016666667,30.1881666667,8.98866666666
410.42,8.87340740741,28.529,25.1048333334,9.92166666668,7.0315,7.25502631578,8.80666666667,5.81866666666,5.85816666666,30.2165,8.95250000002
410.77,8.86285185185,28.6055,25.1806666666,9.92266666667,7.01133333334,7.24514035089,8.7855,5.808,5.82383333334,30.3506666667,9.00266666667
411.13,8.85785185185,28.6896666667,25.218,9.94733333335,6.98066666666,7.19353508772,8.77483333333,5.77966666667,5.758,30.3698333334,8.95266666666
411.49,8.83401851852,28.7408333334,25.2116666667,9.93266666669,6.97833333333,7.18988596492,8.7505,5.796,5.75066666666,30.3966666666,8.96266666665
411.85,8.86787037037,28.7816666667,25.249,9.96383333333,7.01633333333,7.16649122807,8.75366666666,5.83533333333,5.78366666667,30.394,8.98833333331
412.21,8.88833333333,28.845,25.3646666667,9.97183333333,7.02325,7.17207894736,8.80533333333,5.87916666667,5.8275,30.445,9.00616666668
412.57,8.86242592593,28.9306666667,25.3256666667,9.9745,7.01975,7.17431578947,8.79933333333,5.90566666667,5.82383333333,30.4803333334,9.03600000001
412.92,8.82966666666,28.9385,25.321,9.94283333332,6.96008333333,7.14942982457,8.72316666666,5.92183333333,5.75433333333,30.4321666667,8.97966666665
413.28,8.85727777778,29.1535,25.5251666667,9.97566666669,6.99233333333,7.1610877193,8.75733333333,5.95766666667,5.76083333334,30.5513333333,9.02716666665
413.64,8.83925925926,29.1611666667,25.5793333334,10.0156666667,6.91333333334,7.13580701755,8.699,5.90583333333,5.72766666666,30.6045,8.9995
414.00,8.76877777778,29.146,25.5865,9.91183333331,6.78716666667,7.0482368421,8.58233333334,5.81483333333,5.6705,30.577,8.93566666668
414.36,8.75927777778,29.1426666667,25.6188333334,9.91666666666,6.74433333333,7.02528947368,8.5495,5.764,5.61583333334,30.5588333334,8.93366666668
414.72,8.73322222222,29.2203333333,25.5883333333,9.89533333332,6.69783333333,6.99039473685,8.49783333334,5.706,5.58283333333,30.5838333334,8.87533333335
415.07,8.76448148148,29.299,25.761,9.96783333331,6.75966666666,7.04146491229,8.50466666667,5.726,5.65633333333,30.7141666667,8.94883333335
415.43,8.74533333334,29.3378333333,25.7865,9.954,6.70725,6.97005263159,8.42116666667,5.639,5.58416666667,30.7125,8.87633333335
415.79,8.75355555555,29.3828333333,25.856,9.968,6.69166666667,6.98113157895,8.37983333334,5.652,5.57683333333,30.7241666666,8.87083333331
416.15,8.78796296297,29.44,25.9288333333,10.0101666667,6.71958333334,7.02075438597,8.37183333333,5.644,5.591,30.7908333334,8.91366666666
416.51,8.84712962963,29.486,26.0318333333,10.061,6.76008333333,7.06430701755,8.3665,5.67533333334,5.6205,30.843,8.95650000001
416.86,8.89883333334,29.5991666667,26.1408333333,10.1628333334,6.82308333334,7.10793859648,8.3675,5.71183333333,5.70666666666,30.9528333334,9.02166666669
417.22,8.89187037037,29.6541666666,26.1781666667,10.2161666667,6.82316666666,7.13390350877,8.3415,5.69833333334,5.72066666667,30.9771666666,9.04550000002
417.58,8.93183333333,29.8026666667,26.2465,10.3106666667,6.88425,7.1658245614,8.36683333333,5.7515,5.789,31.0966666667,9.09900000001
417.94,8.91912962963,29.8658333333,26.266,10.3191666667,6.89833333333,7.16722807018,8.34233333334,5.75216666666,5.781,31.1211666666,9.08350000002
418.29,8.94501851852,29.9843333334,26.3473333334,10.3343333333,6.9005,7.17577192981,8.32166666667,5.77716666666,5.78866666666,31.1928333334,9.08650000002
418.65,8.95281481481,30.0206666667,26.434,10.3971666667,6.95291666666,7.2185877193,8.30366666667,5.82466666667,5.84,31.2495,9.11499999999
419.01,8.95109259259,30.074,26.463,10.4086666667,6.96983333333,7.25380701755,8.30066666667,5.85716666667,5.874,31.2653333333,9.13800000001
