wavelength,Back_IncOrtm,Belly_IncOrtm,Breast_IncOrtm,Crissum_IncOrtm,Crown_IncOrtm,DorTail_IncOrtm,Patch10_IncOrtm,Patch11_IncOrtm,Rump_IncOrtm,Throat_IncOrtm,WingTip_IncOrtm
241.54,-2.44925,-1.94075,-4.6365,-4.62883333333,-2.82658333333,-3.82008333332,-6.01491666667,7.86366666666,-3.18866666667,-4.62108333333,-1.56341666667
241.92,-1.9965,-1.53716666666,-4.35441666667,-3.937,-2.4205,-3.40841666667,-6.36475,8.16633333335,-2.92841666667,-4.111,-1.28
242.29,-1.34633333333,-0.536,-3.46475,-2.916,-1.742,-2.64808333333,-5.60866666667,8.79274999999,-2.11841666666,-2.99275,-0.536
242.67,-0.566083333332,0.259,-2.63116666667,-2.01116666667,-0.806750000001,-1.72808333333,-4.72058333334,9.44133333333,-0.891166666667,-2.14358333333,0.349166666668
243.05,-0.162000000001,0.804916666665,-2.22375,-1.66791666667,-0.243166666668,-1.12333333333,-4.1695,9.96058333333,-0.0810833333335,-1.84158333333,0.874500000001
243.42,-0.23775,0.747333333335,-2.32108333333,-1.70408333333,-0.18675,-1.17191666667,-3.83266666667,9.86766666665,0.1755,-1.85116666667,1.05291666667
243.80,0.0780833333333,1.01508333333,-2.09158333333,-1.57858333333,-0.161666666668,-1.26633333333,-3.34108333333,10.0735833333,0.390500000001,-1.65083333334,1.0375
244.17,-0.299416666667,0.571583333332,-2.27533333333,-2.19908333333,-0.566249999998,-1.71475,-3.57616666667,9.44375000002,0.31025,-1.94316666667,0.5335
244.55,0.365250000001,0.889000000002,-1.67733333334,-1.80416666667,0.0423333333343,-1.25391666667,-2.99483333333,9.80949999999,0.978750000001,-1.31216666667,1.09008333333
244.92,0.714999999999,1.13791666667,-1.27891666667,-1.55083333333,0.226499999999,-0.936583333333,-2.78958333333,9.96474999999,1.32925,-0.856083333333,1.40975
245.30,1.86175,2.58216666667,0.0692500000008,-0.286500000001,1.5845,0.526666666667,-1.61216666667,11.1603333333,2.45283333334,0.739249999999,2.67916666667
245.67,2.6435,3.65466666667,1.09925,0.755416666665,2.71075,1.64908333333,-0.402833333333,12.2943333334,3.61283333333,1.947,3.73858333333
246.05,3.116,4.32058333333,1.73675,1.47433333333,3.41241666667,2.45866666667,0.429416666667,12.8704166666,4.31316666667,2.79308333333,4.46883333333
246.42,3.3775,4.56141666667,2.24925,1.74275,3.88033333333,3.03516666667,0.642583333334,13.3731666667,4.54033333333,3.0875,4.89658333333
246.79,3.53675,4.87058333333,2.59075,1.99108333333,4.21958333333,3.341,0.817666666667,13.6815,4.77766666667,3.325,5.07891666667
247.17,3.81908333333,5.22391666666,2.97866666667,2.37883333333,4.627,3.50733333333,1.087,13.973,5.01608333333,3.62016666667,5.45258333334
247.54,4.19208333333,5.57525,3.26258333333,2.67358333333,5.026,3.83991666667,1.28733333333,14.2409166666,5.27666666667,3.96658333334,5.77533333333
247.92,4.37,5.742,3.52158333333,2.90775,5.401,4.09158333333,1.48375,14.4705833333,5.49116666667,4.26083333333,6.21108333333
248.29,4.51616666667,5.93016666667,3.76058333333,3.12908333334,5.74983333334,4.31991666666,1.52958333333,14.7634166667,5.58325,4.44358333333,6.48391666667
248.67,4.31908333333,6.02416666667,3.62316666667,3.08883333333,5.587,4.22741666667,1.35691666667,14.7055833333,5.39016666667,4.35941666667,6.36666666667
249.04,4.33358333333,6.14983333333,3.55475,3.14858333333,5.61583333333,4.30008333334,1.3825,14.8588333333,5.36825,4.453,6.34183333333
249.42,3.992,5.87283333333,3.23516666667,2.96316666667,5.29616666667,4.01,1.10008333333,14.5463333333,5.06258333333,4.18433333334,6.13908333333
249.79,3.77075,5.618,2.8935,2.64533333333,4.93766666667,3.58316666667,0.569249999999,14.23125,4.74366666666,3.67541666667,5.92025
250.17,3.49583333333,5.40791666666,2.70741666667,2.35841666667,4.64733333334,3.17433333333,0.207333333332,14.305,4.7545,3.23991666667,5.62583333334
250.54,3.484,5.37983333333,2.53416666667,2.27066666667,4.51908333333,2.87916666667,0.166833333334,14.3328333333,4.80116666667,3.16116666667,5.39108333333
250.92,3.20175,5.04041666667,2.26258333333,2.00916666667,4.03775,2.40141666667,-0.19825,14.1859166666,4.46583333333,2.8015,5.08791666667
251.29,2.5525,4.1395,1.56166666666,1.41458333333,3.283,1.90591666667,-0.965500000001,13.5096666667,3.707,2.08658333334,4.39983333333
251.66,2.03858333333,3.679,1.3955,1.1505,2.80833333333,1.41283333333,-1.308,13.4033333333,3.30725,1.59233333334,4.02458333333
252.04,1.48516666667,3.27733333333,0.830583333332,0.731416666666,2.14433333333,0.83975,-1.98625,13.29,2.8395,1.13758333334,3.44883333333
252.41,1.67125,3.37958333334,0.967666666667,0.999916666667,2.28716666667,0.750083333332,-1.787,13.6203333333,3.02308333333,1.26375,3.57866666667
252.79,1.53916666666,3.01691666667,0.925416666666,0.892416666667,2.25225,0.424833333332,-1.97341666667,13.5269166666,2.94616666667,1.22283333333,3.43725
253.16,1.4935,2.93008333333,1.08933333333,1.00375,2.30683333333,0.385166666669,-2.06433333333,13.5989166667,3.07275,1.11775,3.61975
253.54,1.67441666667,3.12883333333,1.2055,0.865916666668,2.32983333333,0.349333333333,-2.00916666667,13.7820833334,3.27208333333,0.985416666667,3.51625
253.91,2.231,3.69075,1.82583333333,1.44508333333,2.90958333333,0.854333333334,-1.29366666667,14.28925,3.7005,1.42066666667,4.00291666667
254.28,2.36941666667,3.98916666667,2.21958333333,1.59466666667,3.32941666667,1.01475,-0.934833333334,14.357,3.65916666667,1.55966666667,4.13925
254.66,2.36616666666,4.05758333333,2.19491666667,1.50466666667,3.30008333333,0.970333333334,-0.913333333333,14.04075,3.36758333333,1.28158333333,4.19266666666
255.03,2.08891666667,3.74133333333,1.92516666667,1.21616666667,3.07591666666,0.681750000002,-1.1125,13.6179166667,2.92316666667,1.11266666667,3.9595
255.41,2.46066666667,4.17533333333,2.22716666666,1.367,3.3605,0.541083333333,-0.746083333332,13.978,3.2695,1.27016666667,4.06116666667
255.78,3.1985,5.29633333333,3.01966666667,2.04016666667,4.03425,1.44083333334,0.178749999999,14.4651666667,4.00525,2.02858333333,4.72566666667
256.15,3.59833333333,5.56316666667,3.15858333333,2.13616666667,4.42641666667,1.55925,0.405666666668,14.0736666667,4.23225,2.06208333333,4.59783333333
256.53,3.42916666667,5.80691666666,3.14858333333,2.05308333333,4.05666666667,1.84941666667,0.787083333333,13.8375833333,4.24375,2.13008333333,4.552
256.90,3.79541666667,5.95533333334,3.36441666666,1.96258333333,3.95116666666,2.21191666667,0.955500000001,13.88375,4.45483333333,2.11316666667,4.75583333333
257.28,4.1235,6.016,3.64116666667,2.069,4.06633333333,2.66633333333,0.955749999999,13.9525833333,4.65883333333,2.2745,4.72566666667
257.65,4.36383333334,6.03808333333,3.873,2.38758333333,4.36375,3.12616666667,1.27975,13.935,4.7835,2.65616666667,5.11483333333
258.02,4.08691666667,5.68975,3.68441666667,2.299,4.39158333333,3.25641666666,1.08058333333,13.7984166667,4.60175,2.84316666667,5.01166666667
258.40,4.50616666666,5.94441666667,4.03091666667,2.94141666667,4.81483333333,3.86733333333,1.34866666667,13.99075,5.07408333333,3.50316666667,5.53091666667
258.77,4.55733333333,6.03733333333,4.17866666667,3.208,5.09066666667,4.192,1.58133333333,14.128,5.29333333333,3.824,5.75466666667
259.15,4.58616666667,6.052,4.151,3.29025,5.26791666667,4.21091666666,1.5615,14.3160833333,5.38733333333,3.893,5.85366666667
259.52,4.46208333334,6.01325,4.16991666667,3.28016666667,5.27941666667,4.348,1.59716666667,14.3906666667,5.4025,3.97008333333,5.9935
259.89,4.308,5.73583333334,4.11183333333,3.18566666666,5.14791666667,4.30383333333,1.44233333333,14.38475,5.3375,3.95308333333,5.938
260.27,4.11708333333,5.63633333334,4.16091666667,3.18566666667,5.03658333333,4.33558333333,1.3385,14.47425,5.24108333334,3.98391666666,5.90841666667
260.64,4.01166666667,5.48933333333,4.06641666666,3.14041666667,4.99416666667,4.22625,1.117,14.4445833333,5.0995,3.87716666667,5.81475
261.01,3.74775,5.29108333334,3.8255,3.0305,4.88191666667,4.04975,0.923666666665,14.4234166667,4.86241666667,3.73408333333,5.646
261.39,3.67041666667,5.19941666667,3.6685,2.97691666667,4.88291666667,3.96925,0.968750000001,14.3500833333,4.82983333333,3.74725,5.67866666667
261.76,3.47566666667,5.05141666667,3.53666666666,2.87016666667,4.83941666667,3.86291666667,0.766500000001,14.3896666666,4.67625,3.64483333333,5.53241666667
262.13,3.29508333334,4.85941666667,3.31208333333,2.7885,4.614,3.73675,0.575416666667,14.36075,4.50608333333,3.489,5.30991666667
262.51,2.4915,4.07966666667,2.47041666666,1.97858333333,3.842,2.995,-0.10125,13.8551666667,3.70083333333,2.76208333333,4.58066666667
262.88,2.12375,3.71933333334,2.08208333333,1.5145,3.37408333333,2.4875,-0.567666666665,13.7005833334,3.34533333333,2.37758333333,4.23216666666
263.25,1.79575,3.63766666666,1.83608333333,1.27116666667,3.06416666667,2.30316666667,-0.726500000001,13.4786666667,3.00941666667,2.20225,3.99216666666
263.63,1.8505,3.66933333333,1.65141666667,1.20941666667,3.08516666666,2.21675,-0.877750000001,13.3985,2.842,2.19133333333,3.8115
264.00,1.44566666667,3.304,0.934083333333,0.750166666666,2.75158333333,1.64341666667,-1.39775,12.88525,2.298,1.68091666667,3.24616666667
264.37,1.41258333333,3.18016666667,0.635249999999,0.67775,2.66191666666,1.56883333333,-1.40541666667,12.4254166667,2.15075,1.53308333333,2.99191666667
264.75,1.06058333333,2.76208333334,0.126666666667,0.123083333334,2.22266666666,1.29591666667,-1.75941666667,11.881,1.75575,1.25275,2.53766666667
265.12,1.44283333333,3.28125,0.577166666668,0.516583333333,2.6755,1.7635,-1.36091666667,12.0065,2.28008333333,1.63183333333,2.91783333333
265.49,1.492,3.46966666666,0.726833333333,0.653583333333,2.83741666667,1.74691666667,-1.28933333333,12.2466666667,2.31658333333,1.63175,3.03983333333
265.87,1.53708333333,3.35241666666,0.644666666668,0.539416666667,2.62958333333,1.64558333334,-1.21808333333,12.05225,2.29041666667,1.63191666667,2.8265
266.24,1.74316666667,3.55825,0.851833333333,0.529416666665,2.88391666666,1.65741666666,-0.970166666668,12.1514166667,2.4665,1.756,3.04525
266.61,2.2575,4.11741666667,1.6405,1.01433333333,3.52591666667,2.12391666667,-0.346583333334,12.67,2.98875,2.32733333333,3.74533333333
266.98,2.34641666667,4.10958333333,1.80066666667,1.07283333333,3.69041666667,2.32775,-0.160333333333,12.9239166666,3.18808333333,2.5375,4.04808333333
267.36,2.4315,3.94066666667,1.93133333333,1.13483333333,3.73991666667,2.4195,-0.119666666667,12.9208333333,3.37466666667,2.52733333333,4.14116666667
267.73,2.0725,3.50933333333,1.67891666667,0.845333333334,3.387,2.02566666666,-0.381749999999,12.6413333333,3.22366666667,2.11925,3.71925
268.10,2.07833333333,3.61858333333,1.81791666667,0.844583333334,3.4725,2.16125,-0.229083333333,12.8735,3.33491666667,2.19291666666,3.79875
268.48,2.125,3.6475,1.79,0.726083333332,3.41958333333,1.98141666667,-0.213916666667,12.9460833333,3.47291666667,2.07425,3.86425
268.85,2.39483333333,3.9175,2.21483333333,1.08241666667,3.76808333333,2.25075,0.0942500000003,13.242,3.87591666666,2.29525,4.19433333333
269.22,2.20258333333,3.63783333334,2.08475,0.884666666665,3.50641666666,2.03525,-0.0794999999997,12.9465833333,3.74208333333,2.13125,3.98025
269.59,2.26391666667,3.733,2.14025,0.945333333336,3.62283333333,2.33925,0.0375833333325,12.848,3.86183333334,2.26933333333,4.10875
269.97,2.17675,3.71175,2.24225,0.956833333333,3.82233333333,2.33966666667,0.0394166666675,12.8653333333,3.84325,2.17675,4.33483333334
270.34,2.20908333334,3.73308333334,2.386,1.12875,3.91016666667,2.4425,0.14625,12.8026666667,3.93825,2.22441666667,4.51308333333
270.71,2.31341666667,3.79116666667,2.45033333333,1.26375,3.898,2.61191666667,0.191666666668,12.8083333333,4.04716666667,2.21383333333,4.55225
271.09,2.29808333333,3.89725,2.492,1.49141666667,3.81608333333,2.7435,0.162833333333,12.67125,3.99316666667,2.25983333333,4.55083333333
271.46,2.50216666667,4.24158333333,2.744,1.75791666667,4.00883333333,2.98133333333,0.3455,12.8121666667,4.2185,2.49741666666,4.75075
271.83,2.72383333333,4.54883333333,2.99575,2.00008333333,4.23858333333,3.25216666667,0.552999999999,13.0235833334,4.39591666667,2.83383333333,5.14433333333
272.20,2.79166666667,4.38633333333,3.029,1.98116666667,4.09633333334,3.18483333333,0.397583333333,12.871,4.37533333333,2.78508333334,5.19683333333
272.58,2.86566666667,4.436,3.0755,2.10433333333,4.18283333334,3.32858333333,0.462833333333,12.9270833333,4.44891666667,2.99133333333,5.39833333333
272.95,2.8595,4.38408333333,2.95133333333,2.10875,4.07933333333,3.21575,0.409416666667,12.8775833333,4.36933333333,3.01508333333,5.31166666667
273.32,2.9755,4.46216666667,3.03058333333,2.25108333333,4.1465,3.34183333333,0.527166666668,12.99025,4.28425,2.99658333334,5.43616666667
273.69,2.75716666667,4.216,2.90458333333,2.08866666667,3.91258333334,2.99216666667,0.292666666667,12.78825,3.99375,2.77633333333,5.21316666667
274.06,2.63866666667,4.0155,2.58425,1.86191666667,3.58925,2.74941666667,-0.0173333333333,12.6076666667,3.70675,2.57775,4.95508333333
274.44,2.37341666667,3.78266666666,2.262,1.54283333333,3.21041666667,2.38891666667,-0.39625,12.33425,3.39966666667,2.31116666667,4.57975
274.81,2.27733333333,3.70375,2.093,1.50391666667,3.10991666666,2.21583333333,-0.47775,12.17125,3.28283333333,2.23858333333,4.44091666667
275.18,2.40091666667,3.8625,2.23308333333,1.57808333333,3.39166666666,2.33791666667,-0.268,12.2215833334,3.51041666667,2.39158333333,4.57583333333
275.55,2.12183333333,3.47683333333,1.89841666667,1.19433333333,3.01566666667,2.08333333333,-0.542999999999,11.9930833334,3.21283333333,2.06641666667,4.30833333333
275.93,1.90083333333,3.30933333333,1.64125,1.01183333333,2.72391666667,1.88858333333,-0.69325,11.8363333333,2.91741666667,1.76608333333,4.02708333333
276.30,1.92125,3.5055,1.64925,1.12266666667,2.90916666667,2.00091666667,-0.586416666668,11.9111666667,2.94908333333,1.90125,4.06691666667
276.67,1.48216666667,3.12683333333,1.36775,0.732083333333,2.57533333334,1.688,-0.958416666669,11.6864166667,2.53458333333,1.48708333334,3.67841666667
277.04,1.12741666667,2.82375,1.03641666667,0.355916666668,2.408,1.38733333333,-1.31175,11.3364166667,2.05733333333,1.06775,3.39516666667
277.41,0.988666666668,2.7165,0.833749999999,0.160416666664,2.25883333334,1.14125,-1.4595,11.3046666667,1.99325,1.14408333333,3.31866666666
277.79,0.877499999998,2.55316666667,0.605333333335,0.03975,2.12508333334,0.96725,-1.58041666667,11.2881666667,1.91358333334,1.00958333333,3.22191666666
278.16,1.399,3.19341666667,1.24425,0.796416666667,2.71658333333,1.57175,-0.898416666667,11.8073333333,2.68,1.716,3.69908333333
278.53,1.99566666667,3.65675,1.75108333333,1.30566666667,3.26533333334,2.24808333333,-0.326916666667,12.2194166667,3.13675,2.19925,4.23616666667
278.90,2.53258333333,4.20741666667,2.24916666667,1.85358333333,3.8195,2.70375,0.130249999999,12.8141666667,3.55891666667,2.73175,4.67975
279.27,2.76925,4.34016666667,2.33591666667,1.96091666667,3.81983333334,2.726,0.19625,13.0379166667,3.53183333334,2.736,4.748
279.64,3.05608333333,4.64591666667,2.62108333334,2.26633333333,4.1755,2.96058333333,0.455333333334,13.3060833333,3.6975,2.98066666667,4.89983333333
280.02,3.13958333333,4.69941666666,2.82658333333,2.27775,4.27466666667,3.065,0.459499999999,13.368,3.72341666667,3.05016666667,4.94783333333
280.39,3.20183333333,4.71883333333,2.91775,2.26225,4.30141666667,3.09,0.565583333332,13.3944166667,3.75033333333,3.00025,4.91791666667
280.76,3.66366666667,5.07741666667,3.19941666667,2.70458333334,4.77325,3.51291666667,0.902333333332,13.8088333333,4.12066666667,3.3975,5.155
281.13,3.78558333333,5.287,3.41383333333,2.97316666667,4.922,3.8745,1.12958333333,14.1019166667,4.3425,3.6785,5.39875
281.50,3.80125,5.292,3.417,3.05258333333,5.0075,3.94991666667,1.1975,14.0651666667,4.32558333333,3.588,5.40075
281.87,4.26975,5.75766666667,3.8375,3.46633333333,5.44916666667,4.40666666667,1.65275,14.421,4.77366666667,3.9745,5.82483333334
282.25,4.22916666667,5.71358333333,3.85625,3.47533333334,5.48291666667,4.4135,1.64958333333,14.3583333334,4.856,3.91558333333,5.88941666667
282.62,4.00266666667,5.70516666666,3.80541666666,3.45258333333,5.48691666667,4.233,1.58391666667,14.412,4.8975,3.89466666667,5.896
282.99,3.59041666667,5.22491666667,3.40725,2.94391666667,5.03583333333,3.90758333333,1.23416666667,14.01775,4.56216666667,3.48866666667,5.51158333334
283.36,3.06541666667,4.70991666667,3.01383333333,2.59633333333,4.62091666667,3.52058333333,0.854916666666,13.639,4.17766666666,3.18208333333,5.02466666666
283.73,2.81691666667,4.3795,2.736,2.33525,4.3545,3.19275,0.614750000001,13.3950833333,3.96525,2.97116666667,4.74375
284.10,2.87025,4.44416666666,2.72875,2.50525,4.43858333333,3.26891666667,0.691166666666,13.5075833334,4.10708333333,3.11625,4.8055
284.47,2.8445,4.47658333333,2.8065,2.659,4.34866666667,3.29475,0.702583333333,13.5304166667,4.11266666667,3.27141666666,4.79008333333
284.85,2.6845,4.45008333333,2.79183333333,2.58216666667,4.13666666667,3.17375,0.609083333333,13.477,4.00466666666,3.20916666667,4.77575
285.22,2.68758333333,4.48758333333,2.79275,2.53441666667,4.08491666667,3.11625,0.581583333333,13.516,4.08491666667,3.23491666667,4.80425
285.59,2.73683333334,4.62483333334,2.91375,2.57491666667,4.164,3.23275,0.663083333334,13.5875833333,4.26883333333,3.45033333334,4.87441666666
285.96,2.50125,4.47975,2.73783333333,2.36991666667,3.93358333333,3.06591666667,0.46625,13.4808333333,4.03358333333,3.44366666667,4.69291666667
286.33,2.54116666667,4.60441666667,2.82483333333,2.32366666667,3.9095,3.10841666667,0.519166666667,13.6345,3.94941666667,3.54141666667,4.69416666666
286.70,2.641,4.74966666667,2.90716666667,2.3335,3.88625,3.21825,0.59375,13.6799166667,3.9145,3.54075,4.65366666667
287.07,2.6665,4.89966666667,3.02675,2.41258333333,3.9915,3.25766666667,0.602666666667,13.7940833334,3.99983333334,3.769,4.74533333333
287.44,3.04108333334,5.29066666667,3.37358333334,2.72175,4.37608333333,3.53166666667,0.924416666668,14.1595,4.28141666667,4.16008333333,5.10441666667
287.82,3.40025,5.77216666667,3.69183333333,3.11725,4.6935,3.84425,1.258,14.5878333333,4.58125,4.52591666667,5.45216666666
288.19,3.68308333333,6.15825,4.06225,3.37308333333,4.92483333334,4.04533333333,1.51475,14.86375,4.80691666666,4.76983333333,5.8195
288.56,3.71783333333,6.30558333333,3.99241666667,3.33025,4.99783333334,4.06583333333,1.53641666666,15.0723333333,4.83908333333,4.771,5.90258333333
288.93,3.81441666667,6.50475,4.06308333333,3.39808333333,5.07741666667,4.1265,1.68966666667,15.1825833333,4.86491666666,4.83591666667,5.98391666666
289.30,3.93133333334,6.69225,4.17366666667,3.51575,5.2035,4.11133333333,1.84016666667,15.3926666667,4.93866666667,4.9595,5.94791666666
289.67,3.98391666667,6.84741666666,4.27625,3.57166666667,5.28191666667,4.13883333333,1.9015,15.61925,4.946,4.96525,6.01066666667
290.04,4.17883333333,7.05941666667,4.51816666666,3.78366666667,5.40933333333,4.2885,2.08333333334,15.8870833333,5.08566666667,5.03183333334,6.1055
290.41,4.22766666666,7.156,4.62183333333,3.89475,5.50258333333,4.27466666667,2.07191666667,15.9375833333,5.11891666667,5.08916666667,6.148
290.78,4.2,7.20308333333,4.63225,3.99916666666,5.53308333333,4.25125,2.06658333334,16.0883333334,5.16466666667,5.24916666667,6.19625
291.15,4.19591666667,7.365,4.71633333334,4.08616666667,5.55025,4.28258333333,2.12625,16.2098333333,5.11633333333,5.18908333333,6.28491666667
291.52,4.14983333333,7.40433333333,4.68733333333,4.06933333333,5.49833333333,4.25875,2.08816666667,16.2468333334,5.12866666666,5.13391666667,6.24866666667
291.89,3.95625,7.36733333333,4.59291666667,3.95625,5.37191666667,4.138,1.9555,16.179,4.93483333333,5.06975,6.11158333333
292.26,3.8215,7.29241666667,4.52275,3.88733333333,5.32433333333,4.05716666667,1.89525,16.1370833333,4.824,5.08158333333,5.883
