wavelength,Back_LoxPorf,Belly_LoxPorf,Breast_LoxPorf,Crissum_LoxPorf,Crown_LoxPorf,DorTail_LoxPorf,Rump_LoxPorf,Throat_LoxPorf,WingTip_LoxPorf
223.11,-85.037,-62.963,-11.111,-64.7406666667,-54.5184444444,-63.9997777778,-39.5555555555,-16.5924444444,-3.40744444443
223.49,-66.6667777778,-50.2583333333,-5.42633333333,-46.6408888889,-38.3721111111,-50.3875555556,-27.5194444444,-6.97666666667,5.42633333333
223.87,-33.3332222222,-21.9954444444,16.5532222222,-22.1087777778,-12.0182222222,-23.1292222222,-2.49433333333,13.4921111111,23.9227777778
224.24,-10.4786666667,-5.87177777778,25.3838888889,-9.03344444443,-0.54211111111,-10.027,8.22044444443,23.0351111111,25.9256666667
224.62,0.254444444433,2.03577777778,27.0567777778,-3.13833333334,5.68277777777,-2.37488888887,12.468,26.1236666667,22.7311111111
225.00,2.25455555553,3.54266666668,25.1208888889,-3.78422222222,8.37355555557,-1.36877777777,14.0901111111,22.2223333333,21.417
225.38,-14.5951111111,-13.0884444444,12.0527777778,-22.599,-6.49722222221,-18.8324444445,-0.659333333333,8.19211111111,7.43855555557
225.75,-16.7675555556,-17.0707777778,9.495,-29.798,-6.66666666667,-23.6363333333,-2.52511111109,4.14144444443,4.34333333333
226.13,-13.4707777778,-14.8475555556,11.3077777778,-27.7285555556,-4.71977777777,-22.9102222222,-2.65500000003,1.67166666668,6.39155555558
226.51,2.716,2.2221111111,21.2345555556,-10.0412222222,9.54744444447,-6.17288888887,4.44444444443,11.6051111111,16.6256666667
226.88,4.87444444446,4.58766666668,20.8602222222,-8.24377777778,10.8244444444,-1.00344444443,4.80300000001,14.4803333333,16.9175555555
227.26,6.34922222222,7.87555555557,20.757,-4.94522222222,11.4163333333,4.51777777777,8.18088888889,16.3003333333,15.9341111111
227.64,3.26133333333,5.52799999999,15.7546666667,-9.12111111112,5.63855555556,1.82422222224,4.53288888891,11.6085555556,11.3322222222
228.01,1.17455555555,3.76888888889,11.5516666667,-9.74055555555,3.27933333334,2.44722222221,2.69222222222,9.29988888889,8.419
228.39,-2.50577777778,-0.472888888887,6.57211111111,-11.5838888889,1.37111111111,1.04033333333,0.189222222213,3.82966666667,5.48488888889
228.76,-3.329,-0.95111111111,6.26899999999,-9.6411111111,1.68611111111,1.16722222221,0.648444444433,4.19377777779,6.83077777777
229.14,-2.41011111111,-0.0407777777767,6.65833333335,-7.67988888888,3.39033333333,3.14555555555,2.16488888889,6.53599999999,9.80399999999
229.52,3.87077777778,6.27244444445,10.9675555556,-0.967666666667,8.53033333333,9.71322222221,8.85311111112,10.1433333333,14.8028888889
229.89,3.53822222222,5.95244444446,9.127,0.330666666667,8.30022222223,11.3095555556,9.72222222222,9.45766666666,14.4182222222
230.27,1.92,3.9661111111,7.77466666666,-1.259,7.01911111112,10.9536666666,8.5931111111,8.30977777779,13.8495555555
230.65,-0.495222222222,1.57833333333,5.41622222221,-3.55933333333,5.01388888889,9.53266666667,7.42799999999,5.84977777778,12.4111111111
231.02,1.48355555556,3.05766666666,6.72122222222,-1.90733333333,6.38811111111,11.3231111111,10.324,6.08533333332,13.1396666667
231.40,-0.859555555553,0.764,4.45733333334,-4.36177777778,3.97966666666,8.40488888889,8.08655555554,2.54688888889,11.0792222222
231.78,-1.74555555556,-0.369222222223,4.56522222223,-4.59888888888,3.75966666667,5.77366666667,7.65344444444,0.77222222222,10.6747777778
232.15,-0.849444444442,-0.611555555557,5.23266666668,-3.90766666668,4.24733333333,3.16011111111,7.30533333333,0.16988888889,11.4847777778
232.53,0.0686666666677,-0.205666666667,7.09877777778,-1.989,4.01222222223,3.36066666666,8.29899999999,2.43488888889,13.9915555555
232.90,0.0340000000023,-1.05644444445,6.68033333333,-2.55633333334,2.99922222222,1.84055555555,8.58888888888,3.20377777778,14.7921111111
233.28,0.0,-1.99933333333,6.32577777778,-2.29422222222,2.39244444444,0.393333333333,6.62088888889,2.45822222222,13.9625555555
233.66,-2.98122222222,-4.23444444445,3.72622222223,-5.01355555556,-1.28733333333,-2.84544444444,2.64222222222,-0.00011111111,11.3821111111
234.03,-4.28377777778,-4.45111111111,2.54355555556,-6.35866666666,-2.47655555554,-5.42177777779,0.301111111113,-1.23822222222,10.3411111111
234.41,-2.209,-2.00788888889,3.81511111111,-4.78577777778,-1.20488888889,-3.5811111111,1.23822222222,-0.100555555556,11.0775555556
234.78,-0.99511111111,-1.26044444444,4.5771111111,-3.91355555555,-1.49255555556,-2.05644444445,1.82433333333,0.63022222222,12.0067777778
235.16,-1.36811111111,-1.23444444444,2.00188888888,-6.03944444443,-3.26999999999,-4.23766666667,-0.700666666667,-0.801000000001,11.5782222222
235.54,-0.031888888889,0.605,2.165,-4.71188888889,-0.955,-1.94211111111,-0.0317777777767,0.955333333333,13.1167777778
235.91,1.26466666667,2.55944444444,2.64977777778,-3.13155555556,1.47544444444,0.87322222222,0.602222222223,2.64977777778,14.5436666667
236.29,-2.15788888889,0.612333333333,-0.64177777778,-4.87022222222,-1.34155555556,-0.991333333333,-2.65377777778,-0.787444444443,10.8485555556
236.66,-4.20977777778,0.08577777778,-2.69188888889,-7.30233333334,-2.52011111111,-2.46266666667,-5.06866666667,-3.37911111111,8.19011111111
237.04,-2.42866666667,1.50744444445,-0.865333333334,-5.58344444443,-0.586333333334,-0.0278888888867,-3.85266666667,-3.29433333333,7.95644444444
237.41,-1.67633333333,2.54111111111,-0.297444444443,-5.54211111111,0.243555555553,0.729888888887,-2.59544444444,-3.08188888889,8.02922222223
237.79,-0.760555555556,2.74722222222,0.539666666667,-4.41500000001,1.42266666667,1.79044444444,-1.71688888889,-1.79066666667,8.1432222222
238.17,0.69288888889,3.904,2.03266666667,-2.63344444445,2.07911111111,3.67277777778,-0.41577777778,-0.0231111111123,9.2168888889
238.54,0.863222222222,3.80688888889,1.94777777778,-1.96988888889,1.46088888889,3.71866666667,-0.64177777778,0.376222222222,8.52155555557
238.92,1.69388888889,4.35544444444,3.02488888889,-0.564666666668,2.46022222222,4.41622222222,0.524444444443,1.39122222222,8.65066666667
239.29,1.78511111111,4.24411111111,3.91622222222,0.910666666668,2.36777777778,4.97266666667,0.78322222222,2.05822222222,8.19666666667
239.67,2.83533333333,4.63233333334,4.40166666667,1.81333333333,2.80244444445,5.55566666667,1.87944444445,3.04988888889,8.62188888888
240.04,2.24633333333,3.025,3.03977777778,1.22811111111,1.81188888889,5.42088888889,1.692,2.11155555555,7.42744444445
240.42,1.74377777778,1.44633333333,2.433,0.608111111112,0.959666666667,5.13666666667,1.595,1.78444444444,7.44777777777
240.79,2.12544444444,1.10988888889,2.13711111111,0.98011111111,1.01544444444,5.34888888889,1.74755555556,1.83011111111,7.69877777778
241.17,2.46433333333,1.36911111111,1.85355555556,1.127,0.716111111113,5.58177777778,1.63255555556,2.20111111111,7.96200000001
241.54,1.94855555556,0.855333333334,1.08355555556,0.579777777778,-0.209000000002,5.44633333333,1.28311111111,1.977,7.29966666667
241.92,1.76688888889,0.931777777777,1.01966666667,0.439444444446,-0.254888888888,5.38855555556,1.11655555556,1.94277777778,7.48944444444
242.29,1.436,0.820666666666,0.648222222221,0.180555555556,-0.607444444443,5.26022222222,0.927333333333,1.66588888889,7.29533333333
242.67,1.68266666667,0.992555555554,0.775333333332,0.333555555556,-0.387666666667,5.42,1.17844444444,1.80666666667,7.60666666667
243.05,0.895888888888,0.218333333333,0.000111111113333,-0.42911111111,-1.15166666667,4.68266666667,0.225888888888,1.06888888889,6.65455555556
243.42,0.362000000001,-0.273333333333,-0.709333333333,-1.07122222222,-1.53666666666,4.19622222222,-0.170000000001,0.790444444443,6.39044444445
243.80,-0.651444444444,-1.33222222222,-1.669,-2.03488888889,-2.66422222222,3.184,-0.914888888889,-0.175666666668,5.95811111111
244.17,-0.746444444443,-1.50744444445,-1.80166666667,-2.09588888889,-2.87844444444,2.71322222222,-1.14844444444,-0.294111111111,5.87866666667
244.55,-0.442333333333,-1.18633333333,-1.50211111111,-1.78266666667,-2.57611111111,2.99722222222,-0.884555555555,-0.014000000001,6.05044444444
244.92,0.093777777778,-0.509444444446,-0.904666666666,-1.17944444444,-2.08433333334,3.61888888889,-0.194333333333,0.435666666669,6.43333333333
245.30,0.05,-0.474777777779,-0.799333333333,-0.768222222222,-1.90488888889,3.81622222222,0.0936666666657,0.312222222222,6.72666666667
245.67,0.395888888889,-0.235333333333,-0.556666666665,-0.373222222222,-1.65288888889,3.85677777778,0.309999999999,0.453444444443,7.04777777778
246.05,0.561666666667,-0.540555555555,-0.636000000001,-0.37088888889,-1.83866666667,3.75655555556,0.540222222222,0.185333333333,6.94655555556
246.42,1.10244444444,-0.221555555556,-0.0866666666667,0.168444444444,-1.23711111111,4.10166666667,1.22288888889,0.659444444443,7.20677777778
246.79,1.44733333333,-0.0265555555557,0.286777777776,0.428111111111,-0.979777777777,4.30666666667,1.54455555556,0.882555555556,7.49255555556
247.17,1.76222222222,0.308,0.423222222223,0.698222222223,-0.726888888888,4.60044444444,1.85655555555,1.05144444444,7.87844444444
247.54,1.68055555555,0.181111111111,0.267777777779,0.649555555556,-0.85811111111,4.56966666667,1.771,0.708444444445,7.91522222222
247.92,1.899,0.421333333333,0.586,0.911333333332,-0.727555555557,4.78988888889,1.87244444444,0.719999999999,7.88366666667
248.29,2.36044444444,0.946222222224,1.04055555556,1.29711111111,-0.403444444445,5.30477777778,2.22433333333,1.05955555556,8.29855555555
248.67,2.45822222222,1.195,1.06266666667,1.37655555555,-0.321444444444,5.44588888889,2.35233333333,1.11566666667,8.498
249.04,2.588,1.31544444444,1.16744444444,1.52944444445,-0.213999999999,5.54577777778,2.52577777778,1.38166666667,8.77611111111
249.42,2.75311111111,1.52166666667,1.32555555556,1.61188888889,-0.0326666666677,5.60055555556,2.54855555555,1.73844444444,8.89766666667
249.79,2.66366666667,1.32977777778,1.14544444444,1.50955555556,-0.105333333333,5.39744444445,2.42655555556,1.59722222222,8.79411111111
250.17,2.712,1.457,1.09511111111,1.62622222222,-0.108,5.33933333333,2.35466666667,1.77188888889,8.77055555556
250.54,2.33377777778,1.28855555555,0.801666666667,1.36466666667,-0.329777777777,5.16,1.96855555555,1.44588888889,8.48311111111
250.92,1.91077777778,1.38422222222,0.385333333334,1.205,-0.287777777779,5.03177777778,1.80222222222,1.27555555556,8.21266666667
251.29,2.03477777778,1.437,0.603444444444,1.38544444444,-0.0574444444443,5.12155555556,2.01177777778,1.41411111111,8.20833333333
251.66,2.45255555555,1.746,1.08677777778,1.75188888889,0.474999999999,5.43955555556,2.29833333333,1.65088888889,8.27233333333
252.04,2.36366666667,1.58977777778,0.912777777778,1.79544444445,0.646777777778,5.50711111111,2.30933333334,1.74122222222,8.33022222222
252.41,1.79122222222,1.334,0.475666666667,1.51933333333,0.327222222222,5.05222222222,2.14322222222,1.63666666667,8.128
252.79,1.56233333333,0.995222222221,0.264555555558,1.17155555555,0.050111111111,4.89411111111,2.003,1.41733333333,7.76633333333
253.16,0.881000000001,0.295888888889,-0.372888888889,0.424333333336,-0.559444444444,4.52022222222,1.53022222222,0.514555555554,7.22722222222
253.54,0.676222222221,0.214555555555,-0.643444444443,0.240666666667,-0.780111111111,4.304,1.57988888889,0.24711111111,7.12577777778
253.91,0.922222222223,0.566333333335,-0.237000000002,0.599333333331,-0.474222222221,4.80155555556,2.02866666667,0.783777777779,7.53488888889
254.28,0.738111111112,0.365666666665,-0.304666666666,0.494222222221,-0.541666666667,4.78033333333,1.92277777778,0.812666666665,7.55644444445
254.66,0.389777777777,-0.269111111111,-1.00566666667,-0.078000000001,-1.11177777778,4.05066666667,1.26755555556,0.219666666667,7.13844444445
255.03,-0.269,-1.061,-1.53166666667,-0.859333333333,-1.94255555556,3.07111111111,0.395888888889,-0.620444444445,6.41844444444
255.41,-0.216888888888,-0.690111111109,-1.65155555556,-0.79111111111,-1.89966666666,2.87666666667,0.310222222221,-0.434333333333,6.33455555555
255.78,-0.329111111112,-0.760000000001,-1.66888888889,-0.95588888889,-1.93544444444,2.39766666667,0.109666666666,-0.415222222223,6.15088888889
256.15,-0.51688888889,-0.915999999999,-1.89488888889,-1.36233333333,-2.20033333333,2.12977777778,-0.0783333333333,-0.46188888889,5.73966666667
256.53,-0.372,-1.33577777778,-1.88211111111,-1.49522222222,-2.28466666667,2.43644444445,-0.0607777777757,-0.804333333332,5.366
256.90,-0.0357777777767,-0.988111111111,-1.49988888889,-0.895777777777,-1.77011111111,2.79388888889,0.405333333333,-0.319888888889,5.53066666667
257.28,0.106,-0.86788888889,-1.55044444444,-0.788555555557,-1.80888888889,2.72311111111,0.245111111109,-0.198666666668,5.24755555556
257.65,0.100000000001,-0.929333333334,-1.62344444444,-0.970444444447,-1.89988888889,2.72922222222,-0.05288888889,-0.588333333334,5.05255555556
258.02,0.401555555556,-0.447,-1.23466666667,-0.563999999999,-1.44277777778,3.27722222222,0.294777777777,-0.45711111111,5.26855555556
258.40,0.551222222221,-0.142111111111,-0.99011111111,-0.348666666666,-1.11088888889,3.43533333333,0.572444444445,-0.305555555554,5.50155555555
258.77,1.23744444444,0.517444444445,-0.236222222223,0.333555555556,-0.570000000001,4.08355555556,1.37255555556,0.288555555555,6.23611111111
259.15,1.49422222222,0.561555555555,0.0435555555557,0.66511111111,-0.464444444444,4.43255555556,1.69811111111,0.464666666665,6.60177777778
259.52,1.79388888889,0.597,0.283,0.898555555557,-0.230666666666,4.794,1.97833333333,0.581666666667,6.86477777778
259.89,1.98477777778,0.814111111112,0.42311111111,1.13855555555,-0.104222222222,5.17722222222,2.27733333333,0.860555555554,7.12166666667
260.27,2.23566666666,1.08566666667,0.781444444442,1.44033333333,0.270888888889,5.46477777778,2.50911111111,1.11622222222,7.42411111111
260.64,2.19977777778,1.12188888889,0.891333333332,1.45388888889,0.422333333333,5.47733333333,2.43266666667,1.17388888889,7.49888888889
261.01,2.26055555555,1.16844444444,0.842999999999,1.45044444444,0.432333333333,5.47066666666,2.36433333334,1.14388888889,7.567
261.39,2.65522222222,1.47966666667,1.27422222222,1.83322222222,0.896111111111,5.84188888889,2.72633333333,1.54822222222,8.001
261.76,3.04211111111,1.77033333333,1.68311111111,2.30511111111,1.29744444444,6.32388888889,3.138,2.00944444445,8.40366666667
262.13,2.95566666667,1.655,1.61333333333,2.33055555556,1.28555555555,6.33977777778,3.10444444444,2.07444444444,8.38766666667
262.51,3.25044444444,1.87733333334,1.98788888889,2.79488888889,1.67911111111,6.82633333333,3.44244444445,2.362,8.67744444444
262.88,3.08544444444,1.51944444444,1.81877777778,2.67777777778,1.62755555555,6.75522222222,3.12166666667,2.29166666667,8.45866666667
263.25,3.12144444444,1.42688888889,1.71855555556,2.72577777778,1.82266666667,6.84244444444,3.14133333333,2.518,8.38922222222
263.63,2.73411111111,1.19411111111,1.36488888889,2.50644444444,1.60555555556,6.53555555555,2.83444444444,2.27466666667,8.11466666666
264.00,2.73055555556,1.14322222222,1.37,2.59366666667,1.80933333333,6.46255555556,2.94788888889,2.39977777778,8.13966666667
264.37,2.66111111111,1.095,1.18333333333,2.504,1.60077777778,6.31433333334,2.92644444445,2.42555555555,8.09144444444
264.75,2.17311111111,0.756111111112,0.70111111111,2.118,1.16155555556,5.71322222222,2.699,2.033,7.73622222222
265.12,1.76211111111,0.247555555555,0.267222222222,1.668,0.55411111111,5.05333333333,2.217,1.37577777778,7.06766666667
265.49,1.23011111111,-0.21888888889,-0.28211111111,1.15733333333,-0.0485555555557,4.48322222222,1.73577777778,0.826666666667,6.477
265.87,1.19244444445,-0.293333333333,-0.45888888889,0.894444444446,-0.170444444444,4.00811111111,1.63266666667,0.515888888887,6.19922222222
266.24,1.729,0.0546666666667,-0.168333333333,1.11944444444,0.109222222222,4.15422222222,1.91555555556,0.673444444443,6.57477777778
266.61,1.64022222222,0.0706666666677,-0.335111111112,0.877333333335,-0.141,4.06522222222,1.82988888889,0.542222222223,6.64011111111
266.98,1.59688888889,0.279555555557,-0.30088888889,0.864111111112,-0.207555555556,4.13433333334,1.94433333333,0.499777777777,6.69288888889
267.36,1.81144444444,0.576444444443,-0.00422222222433,1.062,-0.135888888889,4.28144444444,2.12433333333,0.605333333333,6.805
267.73,1.95388888889,0.632555555557,0.132,1.16522222222,-0.140111111111,4.31222222222,2.23011111111,0.764999999999,6.93088888889
268.10,1.80877777778,0.396222222221,-0.0863333333333,0.992666666667,-0.471000000001,4.17055555555,1.91455555556,0.521777777777,6.56366666667
268.48,1.64033333333,0.0974444444433,-0.315555555554,0.849333333334,-0.728444444443,3.97788888889,1.60511111111,0.268777777778,6.36211111111
268.85,1.94355555556,0.270999999999,0.0153333333343,1.111,-0.507777777778,4.08933333333,1.72211111111,0.610777777779,6.45288888889
269.22,2.12144444444,0.625222222221,0.424222222222,1.39777777778,-0.053,4.39833333333,2.05333333333,1.04177777778,6.8
269.59,2.13455555555,0.802111111109,0.471555555556,1.44422222222,-0.0926666666667,4.32122222222,2.19033333333,1.04322222222,6.89755555555
269.97,1.91122222222,0.646999999999,0.283,1.28655555556,-0.224333333333,4.28566666667,2.11711111111,0.863555555553,6.83266666667
270.34,1.72188888889,0.638,0.232111111111,1.12377777778,-0.322555555556,4.24511111111,2.08788888889,0.757666666668,6.61955555556
270.71,1.85233333333,0.687777777779,0.473555555556,1.31922222222,-0.126111111111,4.48011111111,2.31577777778,0.95088888889,6.75355555556
271.09,2.12022222222,0.958222222222,0.784888888889,1.65133333333,0.302555555555,4.97455555556,2.66055555556,1.247,7.14566666667
271.46,2.06788888889,1.01088888889,0.718888888887,1.61511111111,0.394,5.03544444444,2.60288888889,1.26711111111,7.12611111111
271.83,2.41355555556,1.546,1.09466666666,2.02955555556,0.829222222223,5.50277777778,3.00911111111,1.68711111111,7.50988888889
272.20,2.661,1.86322222222,1.40855555555,2.21522222222,1.13422222222,5.65511111111,3.27166666667,2.00033333333,7.84255555556
272.58,2.64477777778,1.89155555556,1.48155555556,2.21922222222,1.16633333333,5.74533333333,3.45277777778,1.93155555556,7.85722222222
272.95,2.59222222222,1.84033333333,1.36733333333,2.19511111111,1.10666666667,5.86011111111,3.49555555556,1.79766666667,7.78855555555
273.32,2.74077777778,2.00777777778,1.55355555555,2.37133333333,1.20522222222,6.15377777778,3.619,2.05611111111,8.06444444444
273.69,2.89566666666,2.01555555556,1.65033333333,2.494,1.39877777778,6.28566666667,3.69033333333,2.25777777778,8.15377777778
274.06,2.95111111111,2.08344444445,1.78788888889,2.55,1.39011111111,6.39055555556,3.73788888889,2.35411111111,8.09755555556
274.44,2.82533333334,1.649,1.446,2.32111111111,1.01166666667,6.03122222222,3.46588888889,2.09922222222,7.89255555555
274.81,2.81922222222,1.50255555555,1.24166666667,2.13477777778,0.932111111111,5.76577777778,3.17133333333,2.00766666667,7.66277777778
275.18,2.92866666666,1.67211111111,1.45088888889,2.21144444444,0.998444444444,5.77333333333,3.20688888889,2.16455555555,7.68666666667
275.55,2.99388888889,1.73966666667,1.62255555555,2.31533333333,1.03344444445,5.78455555555,3.37977777778,2.198,7.77611111111
275.93,2.48722222222,1.19411111111,1.16944444445,1.71333333333,0.515777777779,5.16166666667,2.837,1.67833333333,7.218
276.30,2.36266666667,1.03122222222,0.969666666664,1.61733333333,0.362,5.15588888889,2.60522222222,1.49044444445,7.13111111111
276.67,2.55744444444,1.24388888889,0.947555555556,1.85855555555,0.508777777779,5.16211111111,2.55733333333,1.67922222222,7.19255555556
277.04,2.79855555555,1.52255555555,1.07733333333,2.07633333333,0.553555555557,5.28255555556,2.70888888889,1.822,7.542
277.41,2.65088888889,1.23722222222,0.703222222223,1.79733333333,0.278222222222,4.90322222222,2.55677777778,1.44388888889,7.26466666667
277.79,2.41077777778,1.15644444445,0.604666666665,1.59188888889,0.0636666666667,4.81377777778,2.42577777778,1.10388888889,7.04055555556
278.16,2.36,1.08022222222,0.643777777778,1.59977777778,0.146666666667,4.86311111111,2.36755555556,1.12166666667,7.16655555555
278.53,2.46244444444,1.36977777778,0.980333333334,1.76633333333,0.426555555555,5.10477777778,2.48122222222,1.27233333333,7.31644444445
278.90,2.36822222222,1.38244444445,0.934222222221,1.70477777778,0.174111111111,5.15155555556,2.398,1.13388888889,7.25288888889
279.27,2.18755555555,1.02566666667,0.542333333334,1.39444444445,-0.162333333333,4.85844444444,2.088,0.818888888889,7.07933333334
279.64,2.11088888889,0.949888888888,0.396777777777,1.19744444445,-0.181888888889,4.74944444444,1.918,0.771333333333,6.94766666667
280.02,2.11355555555,0.976333333334,0.407777777777,1.20855555556,-0.053777777778,4.75622222222,1.96711111111,0.797555555557,7.10588888889
280.39,1.95422222222,0.764222222222,0.230333333332,1.04344444444,-0.146555555556,4.49833333333,1.86688888889,0.617555555556,6.90255555556
280.76,1.87277777778,0.704888888888,0.35411111111,0.994222222221,-0.180333333334,4.44722222222,1.951,0.613000000001,6.79333333333
281.13,2.12577777778,1.048,0.771999999999,1.27788888889,0.256333333333,4.71122222222,2.31933333333,0.949666666668,6.93533333333
281.50,2.44144444444,1.47633333334,1.28155555555,1.68411111111,0.632777777778,5.08755555556,2.68744444444,1.41877777778,7.22855555556
281.87,2.79722222222,1.64466666667,1.62288888889,2.03722222222,1.03111111111,5.43233333333,2.97777777778,1.85033333334,7.50688888889
282.25,2.96855555556,1.868,1.83788888889,2.21666666667,1.08877777778,5.55866666666,3.15088888889,2.06522222222,7.663
282.62,2.997,1.999,1.97233333333,2.28322222222,1.10466666666,5.63544444444,3.18055555555,2.24755555556,7.673
282.99,3.44511111111,2.47933333333,2.42455555555,2.71577777778,1.60877777778,5.959,3.73644444444,2.713,8.176
283.36,3.699,2.80288888889,2.65811111111,3.045,1.83977777778,6.14577777778,4.06666666667,3.03388888889,8.37211111111
283.73,3.89355555556,2.93588888889,2.82733333334,3.31311111111,1.93733333333,6.38722222222,4.37122222222,3.16911111111,8.58233333333
284.10,4.21522222222,3.23566666667,3.081,3.59211111111,2.16411111111,6.72544444444,4.76022222222,3.38233333333,8.75322222222
284.47,4.20111111111,3.27788888889,3.08388888889,3.59677777778,2.08144444444,6.72133333333,4.81577777778,3.36422222222,8.66244444445
284.85,4.34788888889,3.41622222222,3.09966666667,3.58677777778,2.22711111111,6.88188888889,4.95366666667,3.473,8.70844444444
285.22,4.32688888889,3.26377777778,2.90377777778,3.43166666666,2.06855555556,6.83,4.80677777778,3.41,8.59144444444
285.59,4.41388888889,3.26355555556,2.86933333333,3.43377777778,2.09944444444,6.83666666667,4.88122222222,3.43144444444,8.70022222222
285.96,4.477,3.38355555556,2.91844444444,3.47244444445,2.09855555555,6.83488888889,4.91644444445,3.49811111111,8.79544444444
286.33,4.51066666667,3.45522222222,2.88133333333,3.46444444444,2.15233333333,6.88266666667,5.036,3.587,8.84322222222
286.70,4.70355555556,3.586,2.95788888889,3.64822222222,2.31155555556,7.09811111111,5.29455555556,3.77966666666,9.06777777778
287.07,4.51411111111,3.40066666667,2.794,3.54488888889,2.14088888889,6.95944444444,5.12788888889,3.63322222222,9.00266666667
287.44,4.44188888889,3.29955555556,2.75055555556,3.43033333333,2.06311111111,6.92377777778,5.00522222222,3.48166666667,8.98466666667
287.82,4.38311111111,3.31333333333,2.68277777778,3.285,2.03555555556,6.79655555556,4.87888888889,3.462,8.941
288.19,4.06477777778,3.00522222222,2.43611111111,3.029,1.73833333333,6.46288888889,4.55066666667,3.23866666667,8.68933333333
288.56,4.10588888889,2.94744444445,2.47022222222,3.01944444444,1.77466666667,6.50166666667,4.607,3.21355555556,8.70566666667
288.93,4.06177777778,2.77588888889,2.45755555556,2.91933333333,1.609,6.39288888889,4.51644444444,3.12355555555,8.66344444445
289.30,3.92344444444,2.67677777778,2.39988888889,2.80011111111,1.54311111111,6.32844444445,4.46422222222,3.06422222222,8.59011111111
289.67,3.86755555555,2.64455555556,2.37166666667,2.66933333333,1.54044444444,6.36055555556,4.37088888889,2.96433333333,8.44433333333
290.04,3.79211111111,2.495,2.29166666667,2.53955555556,1.44088888889,6.32677777778,4.29322222222,2.83977777778,8.28122222222
290.41,3.57977777778,2.16022222222,2.03577777778,2.28,1.15988888889,6.05466666667,3.88422222222,2.55944444444,8.06255555556
290.78,3.46133333333,2.08677777778,2.00388888889,2.17188888889,1.11622222222,5.98944444445,3.74477777778,2.40777777778,8.04866666667
291.15,3.45888888889,2.08188888889,2.02155555555,2.08933333334,1.03966666667,6.07666666667,3.76344444444,2.351,7.88144444444
291.52,3.28544444445,1.87477777778,1.88488888889,1.86966666667,0.839444444444,5.81833333333,3.566,2.19344444444,7.563
291.89,3.28955555555,1.80144444444,1.86555555556,1.94777777778,0.805666666667,5.79155555556,3.53355555556,2.17333333333,7.51344444444
292.26,3.08522222222,1.53366666667,1.66166666667,1.70877777778,0.643777777778,5.59222222222,3.29188888889,1.93122222222,7.36122222222
292.64,2.98877777778,1.48244444444,1.61322222222,1.56244444444,0.523444444445,5.52355555556,3.16777777778,1.89366666667,7.35066666667
293.01,2.89811111111,1.54788888889,1.621,1.54233333334,0.622222222222,5.51222222222,3.14455555556,1.96177777778,7.39833333333
293.38,3.01933333333,1.78488888889,1.81477777778,1.66566666666,0.857222222221,5.66944444445,3.285,2.135,7.54644444444
293.75,2.82344444445,1.548,1.56155555556,1.491,0.613111111111,5.54055555556,2.998,1.91311111111,7.37733333333
294.12,2.91444444444,1.70366666667,1.57633333333,1.60611111111,0.663444444445,5.61533333333,3.04466666667,2.00977777778,7.47066666667
294.49,3.26,2.05055555556,1.90266666667,2.056,1.12711111111,5.92722222222,3.60955555556,2.37366666667,7.65788888889
294.86,3.15922222222,1.93566666667,1.736,1.95877777778,0.998333333333,5.84211111111,3.56111111111,2.36055555556,7.39133333334
295.23,2.95966666667,1.76166666667,1.54111111111,1.77388888889,0.923666666667,5.542,3.39588888889,2.26633333334,7.24255555555
295.60,3.17866666667,2.00177777778,1.73377777778,2.05088888889,1.11411111111,5.89355555556,3.76366666667,2.59822222222,7.49677777778
295.97,3.23311111111,2.06111111111,1.78988888889,2.03244444444,1.07844444445,5.97033333333,3.77788888889,2.655,7.56455555556
296.34,3.68311111111,2.47388888889,2.16455555556,2.48677777778,1.42877777778,6.37233333333,4.15855555555,3.09011111111,8.02088888889
296.71,3.79877777778,2.67222222222,2.31088888889,2.713,1.65811111111,6.55711111111,4.31811111111,3.253,8.23988888889
297.08,3.76377777778,2.74877777778,2.26422222222,2.77677777778,1.63955555556,6.63466666667,4.32044444444,3.22322222222,8.26833333333
297.45,3.82,2.84033333333,2.35022222222,2.87577777778,1.62844444444,6.70588888889,4.36733333333,3.28844444445,8.33833333333
297.82,3.82133333333,2.94033333333,2.49322222222,2.99366666667,1.70077777778,6.73788888889,4.50722222222,3.41333333333,8.419
298.19,3.48844444445,2.68877777778,2.29088888889,2.74444444445,1.46577777778,6.49133333333,4.30766666667,3.20188888889,8.22544444444
298.56,3.17677777778,2.39777777778,2.03144444444,2.44411111111,1.13333333334,6.211,3.96811111111,2.92711111111,7.97844444444
298.93,3.07333333334,2.30155555555,1.91955555555,2.30555555556,1.06144444444,6.08111111111,3.87622222222,2.76955555556,7.931
299.30,3.13777777778,2.34466666667,1.964,2.31111111111,1.08677777778,6.19522222222,3.95166666667,2.848,7.912
299.67,3.03311111111,2.294,1.86966666667,2.20655555556,1.03,6.07911111111,3.82255555556,2.73788888889,7.84188888889
300.04,3.08222222222,2.41011111111,1.97988888889,2.27633333333,1.18122222222,6.16422222222,3.90366666667,2.83088888889,7.82288888889
300.41,2.99466666667,2.45222222222,1.987,2.10633333333,1.10333333334,6.11533333333,3.78933333333,2.78177777778,7.64422222222
300.78,3.07877777778,2.55911111111,2.05888888889,2.054,1.05122222222,6.06777777778,3.80122222222,2.87566666667,7.58033333333
