wavelength,Back_IdiBraf,Belly_IdiBraf,Breast_IdiBraf,Crissum_IdiBraf,Crown_IdiBraf,DorTail_IdiBraf,Rump_IdiBraf,Throat_IdiBraf,WingTip_IdiBraf
260.27,2.04308333333,3.23291666667,2.71841666667,3.25816666667,1.64666666667,5.94191666667,3.03,3.02991666667,4.35725
260.64,2.52416666667,3.68966666667,3.17575,3.72366666667,2.129,6.36483333333,3.444,3.47433333334,4.84783333333
261.01,2.7145,3.90816666667,3.40816666667,3.9345,2.39675,6.58325,3.62058333333,3.72966666667,5.12466666667
261.39,2.63225,3.84266666667,3.35641666667,3.83875,2.31775,6.64258333333,3.47475,3.54541666666,5.12925
261.76,2.85575,4.09433333333,3.63533333333,4.03775,2.62333333334,6.87791666667,3.72141666667,3.733,5.35633333333
262.13,2.8165,4.03,3.57116666667,3.97641666667,2.49175,6.77416666666,3.7655,3.65566666667,5.29775
262.51,2.69858333333,3.95041666667,3.42883333334,3.82075,2.3,6.66491666667,3.65041666667,3.41308333333,5.14641666667
262.88,2.49908333333,3.73908333333,3.16583333333,3.55791666667,2.046,6.44416666667,3.472,3.13641666667,4.76583333334
263.25,2.25366666667,3.36708333333,2.95966666667,3.22033333333,1.74333333333,6.04958333333,3.16875,2.7615,4.301
263.63,1.91425,3.063,2.55441666667,2.85066666667,1.31016666667,5.58466666667,2.81475,2.38391666667,3.82866666667
264.00,1.57358333333,2.83691666667,2.3815,2.51391666667,0.930583333334,5.39933333333,2.57208333333,2.11325,3.59641666667
264.37,1.69233333333,2.92266666667,2.498,2.63275,1.08533333333,5.569,2.58225,2.21475,3.7825
264.75,1.44941666667,2.81325,2.5185,2.5665,0.901083333335,5.503,2.53216666667,2.19975,3.83766666667
265.12,1.42566666666,2.72258333333,2.50233333333,2.587,0.778833333332,5.52616666667,2.631,2.26191666667,3.674
265.49,1.44741666667,2.66316666667,2.51441666666,2.64341666667,0.825999999997,5.40566666666,2.77558333333,2.40216666667,3.61491666666
265.87,1.53358333333,2.81025,2.44958333333,2.58608333333,0.740583333332,5.32816666667,2.78741666666,2.51458333333,3.68091666666
266.24,1.83833333333,3.154,2.77775,2.93033333333,1.123,5.56183333333,2.95825,2.91458333333,4.159
266.61,2.03066666667,3.237,2.89116666667,3.12883333333,1.34491666667,5.74008333333,3.0805,3.12591666667,4.37433333334
266.98,2.05325,3.38091666667,2.999,3.32516666666,1.47758333334,5.93358333334,3.25175,3.27791666666,4.55575
267.36,1.99708333333,3.40425,2.88325,3.3005,1.40425,5.968,3.22008333333,3.20558333333,4.53208333333
267.73,2.06725,3.58691666667,2.98066666667,3.302,1.48325,5.99525,3.26291666667,3.25175,4.65416666667
268.10,2.20958333333,3.64158333333,3.07416666667,3.46158333333,1.68041666667,6.11008333333,3.38516666666,3.36333333333,4.7055
268.48,2.16408333333,3.72733333333,3.0455,3.39858333333,1.71675,6.04791666667,3.39591666666,3.385,4.58433333333
268.85,2.19666666667,3.77791666666,3.02983333333,3.31208333333,1.80241666667,6.07833333333,3.55708333334,3.48775,4.45158333333
269.22,2.27633333333,3.886,3.07475,3.32741666667,1.99433333333,6.0965,3.60941666667,3.4645,4.53416666667
269.59,2.391,4.0555,3.16108333333,3.37066666667,2.15316666667,6.21908333333,3.766,3.6575,4.67583333333
269.97,2.34158333333,3.90408333333,3.1505,3.38916666666,2.09266666667,6.26816666667,3.75083333333,3.66291666667,4.70066666667
270.34,2.51766666666,4.04375,3.28316666667,3.50958333333,2.24691666667,6.41608333334,3.90833333333,3.768,4.7745
270.71,2.42383333333,4.06675,3.28316666667,3.45241666667,2.25475,6.35233333333,3.86425,3.64283333333,4.70708333334
271.09,2.61833333333,4.14033333333,3.39766666667,3.51958333333,2.48258333333,6.4345,4.03691666667,3.72425,4.88283333334
271.46,2.70416666667,4.22416666666,3.526,3.60991666667,2.62241666667,6.535,4.1535,3.90591666667,5.08583333333
271.83,2.51075,4.03408333333,3.49308333333,3.49541666667,2.44591666667,6.46066666667,4.06641666666,3.85091666667,4.9415
272.20,2.54566666667,4.12241666667,3.55458333334,3.47016666666,2.53491666667,6.56441666667,4.04216666667,3.92391666667,5.0235
272.58,2.32233333333,3.8355,3.3325,3.20008333333,2.28716666667,6.30691666667,3.79008333333,3.60358333333,4.796
272.95,2.06833333333,3.54475,3.01625,2.94208333333,2.00266666667,6.008,3.34325,3.19716666667,4.51533333333
273.32,1.9705,3.447,2.91183333333,2.89941666667,1.85358333333,5.9055,3.19058333333,3.11883333334,4.42908333333
273.69,2.009,3.435,3.0505,3.03208333333,1.8705,5.88408333333,3.14366666667,3.08366666666,4.4395
274.06,2.20458333333,3.61283333333,3.24458333333,3.177,2.08858333333,6.10375,3.30758333334,3.30341666667,4.50991666667
274.44,2.14125,3.54175,3.22166666667,3.21741666667,2.03391666667,6.06966666667,3.17658333333,3.26033333333,4.39225
274.81,2.33708333333,3.62433333333,3.272,3.42425,2.16091666667,6.14608333334,3.25233333334,3.45691666667,4.43633333333
275.18,2.23575,3.596,3.13791666667,3.438,2.03933333333,6.06841666667,2.98008333333,3.3185,4.28408333333
275.55,2.44525,3.75216666667,3.295,3.60683333334,2.18216666667,6.15133333333,3.05016666667,3.42666666667,4.37116666667
275.93,2.5725,3.87641666667,3.30091666667,3.65341666667,2.34941666667,6.23291666666,3.02591666667,3.44658333333,4.4285
276.30,2.71083333333,3.90116666667,3.3515,3.80566666667,2.4455,6.23441666667,3.10766666667,3.46391666667,4.3795
276.67,2.75116666667,3.86275,3.28133333334,3.85308333333,2.38283333333,6.144,3.09758333333,3.58425,4.25033333333
277.04,2.79508333333,3.88408333333,3.36266666667,3.94525,2.391,6.1675,3.11783333334,3.63683333333,4.24383333334
277.41,2.58041666667,3.85683333334,3.30416666667,3.74025,2.31258333333,6.16941666667,2.96441666667,3.54691666667,4.12941666667
277.79,2.55183333333,3.94241666667,3.22466666667,3.76541666667,2.37233333333,6.22008333333,3.01275,3.64833333334,4.25875
278.16,2.64608333334,4.12066666667,3.407,3.882,2.54891666667,6.30908333333,3.11866666667,3.63083333334,4.37683333333
278.53,2.73758333333,4.34525,3.5735,3.92133333334,2.78441666667,6.528,3.40075,3.78083333333,4.56991666667
278.90,2.43483333333,4.21708333333,3.3605,3.50566666667,2.51341666667,6.27516666667,3.25233333333,3.53508333333,4.41641666667
279.27,2.406,4.10108333333,3.385,3.3655,2.4035,6.16116666667,3.39225,3.69183333333,4.5465
279.64,2.14708333333,3.86616666667,3.12808333333,3.21475,2.06775,5.90483333333,3.14733333333,3.4935,4.35175
280.02,2.48275,4.1015,3.48158333333,3.53841666667,2.32408333333,6.09208333333,3.47208333333,3.7655,4.66491666667
280.39,2.41925,4.00983333333,3.33558333333,3.43941666667,2.27141666667,5.96716666667,3.44416666667,3.79725,4.63508333333
280.76,2.29266666667,3.89933333333,3.18625,3.28091666667,2.24966666667,5.9685,3.28316666667,3.70975,4.66433333333
281.13,2.4665,4.13508333334,3.35875,3.41775,2.46641666667,6.12475,3.562,3.95783333333,4.85
281.50,2.58641666667,4.107,3.4435,3.50308333333,2.47791666667,6.08741666667,3.73691666667,4.01566666667,4.83866666667
281.87,2.60475,4.13125,3.49583333333,3.4645,2.39491666667,6.04633333334,3.72841666667,3.97358333333,4.78133333333
282.25,2.37858333333,3.9495,3.18441666666,3.23308333334,2.13716666667,5.79858333333,3.51725,3.779,4.59091666667
282.62,2.40608333333,3.86133333333,3.08208333333,3.12766666667,2.01216666666,5.655,3.34633333333,3.70825,4.42225
282.99,2.63566666667,3.93141666667,3.31358333333,3.3,2.22525,5.86408333333,3.39691666667,3.83841666667,4.524
283.36,2.86933333334,4.23175,3.63441666667,3.576,2.56608333333,6.19683333333,3.59308333333,4.013,4.72883333333
283.73,2.7925,4.25408333333,3.70733333333,3.5435,2.601,6.15008333333,3.60441666667,3.88791666667,4.51566666667
284.10,2.74033333333,4.28925,3.69008333333,3.56541666667,2.68175,6.18341666667,3.69716666667,3.90175,4.49566666667
284.47,2.66775,4.28683333334,3.71825,3.63358333334,2.66941666667,6.1995,3.67858333333,3.7995,4.42166666667
284.85,2.91375,4.63991666667,4.05291666667,3.91416666667,2.94566666667,6.43333333333,4.00441666667,3.99275,4.6685
285.22,2.86133333333,4.68816666667,4.0815,3.98641666667,2.88275,6.36058333333,4.05191666667,3.96825,4.60608333333
285.59,2.92833333333,4.77941666667,4.1555,4.08458333333,2.98616666666,6.42766666667,4.07008333333,4.05575,4.67491666667
285.96,2.92291666667,4.79091666666,4.18733333333,4.09983333333,3.01508333333,6.50491666667,4.10158333333,4.05225,4.65916666667
286.33,2.83141666667,4.65325,4.12241666666,4.06875,2.92166666666,6.39791666667,4.04183333333,3.98483333334,4.5995
286.70,2.76658333333,4.74933333333,4.17216666667,4.11358333333,2.95325,6.43141666667,4.16275,4.03483333333,4.697
287.07,2.59233333333,4.70766666667,4.02633333333,4.12958333333,2.765,6.31125,4.13733333333,3.95358333333,4.6935
287.44,2.53075,4.64925,3.90308333333,4.101,2.65691666667,6.24683333333,4.06266666667,3.87425,4.56283333333
287.82,2.63366666666,4.65125,3.89483333333,4.24825,2.7305,6.30775,4.10441666667,4.03508333333,4.70458333333
288.19,2.59366666667,4.58308333333,3.91675,4.27783333333,2.66725,6.20825,3.99675,4.00175,4.62391666667
288.56,2.30583333333,4.36166666667,3.61383333333,3.97516666667,2.349,5.85491666667,3.73825,3.773,4.37133333334
288.93,2.16433333333,4.18258333333,3.42375,3.82491666667,2.10908333333,5.692,3.59158333333,3.6435,4.12208333334
289.30,2.22991666667,4.17866666667,3.42608333333,3.84475,2.096,5.751,3.55666666667,3.67525,4.12941666667
289.67,2.5585,4.56533333333,3.66075,4.1395,2.31175,5.962,3.85833333333,3.97416666667,4.3795
290.04,2.68358333334,4.68491666667,3.73541666667,4.28083333333,2.41233333333,6.02491666666,3.99291666666,4.1325,4.49058333333
290.41,2.93016666667,5.05325,4.06858333333,4.57191666667,2.68283333333,6.26141666667,4.27333333333,4.42525,4.705
290.78,2.99533333334,5.057,4.14683333333,4.69025,2.74516666667,6.25133333333,4.303,4.46233333333,4.75541666666
291.15,3.142,5.13441666667,4.32258333333,4.75183333334,2.78183333333,6.32375,4.41225,4.61216666666,4.82058333333
291.52,3.09541666666,5.08258333334,4.28083333333,4.715,2.68075,6.15275,4.38175,4.59625,4.7705
291.89,3.01966666667,5.21333333334,4.32416666666,4.71775,2.69625,6.189,4.45391666667,4.66325,4.78283333333
292.26,2.99575,5.34308333334,4.33733333333,4.71233333333,2.72591666666,6.24858333334,4.45341666666,4.73916666667,4.78566666666
292.64,3.39683333333,5.91583333333,4.94,5.18225,3.23083333334,6.73075,4.94891666667,5.23816666667,5.20558333333
293.01,3.51008333333,6.1385,5.07758333334,5.38125,3.34183333333,6.77133333333,5.10858333333,5.50916666667,5.37216666667
293.38,3.35483333333,5.98908333333,5.04591666667,5.29591666667,3.269,6.53633333333,4.9675,5.47833333333,5.316
293.75,2.84516666667,5.52083333333,4.76033333333,4.94641666667,2.91458333333,6.11191666666,4.60341666667,5.13058333334,4.97191666667
294.12,2.88483333333,5.55858333333,4.88741666666,4.97766666667,2.98225,6.06558333333,4.59341666667,5.25716666667,4.93616666667
294.49,2.72991666667,5.39083333333,4.79108333333,4.809,2.85383333334,5.87233333333,4.41791666666,5.16458333333,4.72766666667
294.86,2.76708333333,5.44183333333,4.8345,4.78675,2.76866666667,5.88033333333,4.37233333333,5.28141666667,4.693
295.23,2.74816666667,5.48508333333,4.89508333333,4.86891666667,2.83516666667,5.90141666667,4.36575,5.33258333333,4.60675
295.60,2.83358333334,5.60441666667,4.96975,4.94466666667,2.89575,5.99891666667,4.45991666667,5.45166666667,4.64066666667
295.97,3.09691666667,5.78741666666,5.1335,5.125,3.06108333334,6.09841666666,4.59908333333,5.62791666667,4.824
296.34,3.22175,5.8225,5.17875,5.14008333333,3.04183333333,6.13216666667,4.719,5.67691666667,4.90625
296.71,3.30516666667,5.76541666667,5.10558333333,5.1165,3.00958333334,6.06366666667,4.6705,5.70183333333,4.90541666667
297.08,3.26833333333,5.72008333333,5.12208333333,5.11658333333,2.93725,6.03191666666,4.608,5.61016666667,4.80875
297.45,3.34783333333,5.89658333334,5.228,5.26975,3.03525,6.19316666667,4.75758333333,5.71308333333,4.85475
297.82,3.4705,6.02616666667,5.29875,5.38091666667,3.08591666667,6.31075,4.80075,5.78716666666,4.90208333333
298.19,3.31958333334,6.01058333333,5.16783333333,5.35875,2.95825,6.1865,4.69858333333,5.65725,4.81308333333
298.56,3.41175,6.16441666667,5.22025,5.466,2.96658333333,6.26258333333,4.79708333334,5.79375,4.90891666667
298.93,3.135,5.92125,4.97166666666,5.292,2.673,6.06583333334,4.62,5.56275,4.57766666667
299.30,3.13683333333,5.9815,4.92325,5.35075,2.67308333333,6.05266666667,4.67308333333,5.56858333333,4.605
299.67,3.1915,6.09916666667,5.03775,5.50875,2.74441666667,6.13516666667,4.71166666667,5.6235,4.62725
300.04,3.10266666667,6.09883333333,5.0065,5.475,2.66708333333,6.15033333333,4.68525,5.602,4.48166666667
300.41,3.15475,6.241,5.11683333334,5.657,2.71375,6.18091666667,4.702,5.77733333333,4.46775
300.78,3.11325,6.29208333333,5.11408333333,5.75866666667,2.57808333333,6.15583333333,4.71533333333,5.88491666667,4.39708333333
301.15,3.29391666666,6.57216666667,5.29883333333,5.95025,2.78858333333,6.32475,4.85733333333,6.16325,4.58941666667
301.52,3.51591666667,6.68866666667,5.44291666666,6.03025,2.873,6.38375,4.98816666667,6.39408333333,4.71458333333
301.89,3.69975,6.858,5.68858333333,6.18275,3.03325,6.49566666666,5.20158333333,6.60666666667,4.827
302.26,3.84083333333,7.01041666667,5.87691666667,6.30433333333,3.05925,6.5865,5.34416666667,6.79141666667,4.90966666667
302.63,3.67758333333,6.95125,5.7955,6.247,2.93475,6.4945,5.16166666667,6.735,4.71025
303.00,4.14658333334,7.52633333333,6.24166666667,6.70708333334,3.47375,6.85183333333,5.57758333333,7.251,5.13833333333
303.37,4.32975,7.79441666667,6.41441666666,6.85916666667,3.58491666667,6.86091666667,5.69908333334,7.50991666667,5.17066666667
303.74,4.27641666667,7.89791666667,6.595,6.90483333334,3.61441666667,6.76191666667,5.79708333334,7.69925,5.23983333333
304.10,4.11941666667,7.87808333333,6.65616666667,6.8995,3.51358333333,6.63166666667,5.7755,7.68041666666,5.1995
304.47,3.97641666667,7.7575,6.5635,6.95625,3.42166666666,6.44375,5.7515,7.58475,5.07358333333
304.84,4.00358333333,7.79975,6.70216666667,7.00183333334,3.46258333333,6.45208333334,5.70558333333,7.57966666667,5.101
305.21,3.95491666667,7.77816666667,6.82991666667,7.1235,3.41941666667,6.42258333333,5.59891666667,7.65183333333,5.02583333334
305.58,3.79683333333,7.79233333333,6.83366666666,7.15083333334,3.331,6.29616666667,5.4075,7.58958333333,4.89683333333
305.95,3.57358333333,7.79908333333,6.69891666667,7.068,3.17383333333,6.027,5.15775,7.53225,4.715
306.32,3.58283333333,7.75925,6.68366666667,7.097,3.182,5.97433333333,5.11341666666,7.64025,4.69641666666
306.69,3.6535,7.77075,6.85425,7.23708333333,3.28158333333,5.97375,5.15958333334,7.75816666667,4.74433333333
307.06,3.35533333333,7.51666666667,6.63866666667,7.01825,2.90191666667,5.62758333334,4.80708333333,7.50925,4.43116666666
307.43,3.17225,7.33166666666,6.56541666667,6.86833333334,2.73575,5.46758333333,4.612,7.40116666667,4.27733333333
307.80,3.19633333333,7.31016666666,6.47408333333,6.87433333333,2.64966666667,5.34858333333,4.45241666667,7.31033333334,4.09425
308.17,3.45208333333,7.43225,6.63233333333,7.06741666667,2.7915,5.40758333333,4.56833333333,7.5215,4.17625
308.54,3.35983333333,7.37325,6.58883333333,6.8385,2.71958333333,5.35216666667,4.42041666667,7.49533333334,4.01175
308.90,3.41566666667,7.54683333333,6.63425,6.89775,2.83583333333,5.37466666667,4.51216666667,7.59208333334,4.06316666667
309.27,3.30375,7.47525,6.45558333333,6.77225,2.77058333333,5.2005,4.45683333333,7.49725,3.944
309.64,3.36566666667,7.52108333333,6.49225,6.85091666667,2.84391666667,5.302,4.55166666667,7.55291666667,4.03133333333
310.01,3.43808333333,7.56308333333,6.48825,6.9465,2.90808333334,5.39158333333,4.60675,7.60691666667,4.00175
310.38,3.5465,7.7375,6.64533333333,7.05216666667,3.04041666667,5.50616666667,4.717,7.69041666666,4.04991666667
310.75,3.56658333333,7.79983333333,6.67091666667,7.02583333333,3.00075,5.41633333333,4.74283333333,7.71991666667,4.07083333333
311.12,3.6875,7.96,6.88916666667,7.19933333333,3.1795,5.51341666667,4.95208333333,7.91591666667,4.26141666667
311.49,3.87366666666,8.18675,7.07325,7.36208333334,3.26533333334,5.62125,5.05575,8.0525,4.38033333333
311.85,3.84041666667,8.13491666667,7.03141666667,7.339,3.24408333333,5.66633333333,5.00716666667,8.11175,4.3285
312.22,3.75725,8.157,6.98883333334,7.30941666668,3.21208333333,5.59591666667,4.91041666667,8.09475,4.27758333333
312.59,3.73633333334,8.249,7.0115,7.32933333334,3.16241666667,5.58008333333,4.90483333334,8.11816666667,4.28058333333
312.96,3.71391666667,8.34766666667,7.1205,7.41483333333,3.175,5.62975,4.96583333333,8.19391666667,4.28016666667
313.33,3.911,8.57516666667,7.43875,7.61433333334,3.36358333333,5.83541666667,5.23783333333,8.471,4.49675
313.70,4.04625,8.75333333334,7.66316666667,7.77308333333,3.5055,5.96616666667,5.41958333333,8.69308333334,4.63791666667
314.07,4.01308333333,8.8135,7.80366666666,7.81283333333,3.50841666667,6.03783333333,5.54841666667,8.80566666667,4.732
314.43,3.9215,8.87141666667,7.83816666666,7.82216666667,3.46133333334,6.023,5.57241666667,8.9305,4.69683333334
314.80,4.06233333334,9.05433333333,8.01525,7.97591666667,3.63483333333,6.20758333333,5.674,9.20125000001,4.81766666667
315.17,4.073,9.12875000001,8.02508333333,7.99675,3.74125,6.24833333333,5.58175,9.25108333332,4.73425
315.54,3.87508333333,9.10525000001,7.99158333333,8.00016666667,3.73725,6.18408333333,5.53116666667,9.22425,4.58575
315.91,3.80875,9.31733333334,8.06166666667,8.00466666666,3.77616666667,6.14675,5.60316666667,9.21425,4.61391666667
316.28,3.64766666667,9.21008333334,7.96341666667,7.82991666666,3.52425,5.95833333333,5.42875,9.06758333333,4.41341666667
316.64,3.74558333333,9.36241666666,8.19183333333,7.96116666666,3.61983333333,6.022,5.52583333334,9.22958333333,4.51258333333
317.01,3.71058333333,9.35999999999,8.184,7.99750000001,3.56991666667,5.90066666667,5.40341666666,9.21925,4.40141666666
317.38,3.41658333333,9.23766666666,7.95033333333,7.83149999999,3.25358333333,5.58866666667,5.11166666667,8.91841666666,4.12408333333
317.75,3.30058333333,9.24025000001,7.83366666667,7.78391666667,3.12991666667,5.36508333333,4.98475,8.83841666667,3.90341666667
318.12,3.5115,9.36550000001,7.98233333333,7.91083333333,3.17475,5.36533333333,5.04441666667,8.92691666667,3.95008333333
318.49,3.37841666667,9.28000000001,8.02908333334,7.9075,3.06716666666,5.16941666667,4.80633333333,8.78791666667,3.76666666667
318.85,3.35458333333,9.39383333334,8.15158333333,8.12991666667,3.0125,5.13908333333,4.8545,8.78708333334,3.69491666667
319.22,3.54108333334,9.57400000001,8.37141666667,8.36033333333,3.01041666666,5.285,5.05508333334,8.93825000001,3.85783333333
319.59,3.49925,9.46308333334,8.37733333333,8.34083333332,2.9095,5.25166666666,5.00075,8.96141666667,3.83433333334
319.96,3.62908333333,9.46916666668,8.51416666667,8.51041666667,2.95408333333,5.22783333333,5.05825,9.13366666667,3.88741666667
320.32,3.85891666667,9.75958333333,8.79050000001,8.81066666667,3.2065,5.41975,5.31666666667,9.49249999999,4.16491666667
