wavelength,Back_ThlOrnf,Belly_ThlOrnf,Breast_ThlOrnf,Crissum_ThlOrnf,Crown_ThlOrnf,DorTail_ThlOrnf,Rump_ThlOrnf,Throat_ThlOrnf,WingTip_ThlOrnf
453.17,8.86713333333,46.944,11.4246666667,11.5367333333,5.72066666667,11.5078,10.1456,13.1495333333,10.6404666667
453.52,8.87613333333,47.013,11.4490666667,11.5861333333,5.72186666667,11.5170666667,10.1647333333,13.174,10.6552666667
453.87,8.87666666666,47.0790666667,11.4592,11.6,5.71013333333,11.5043333333,10.1674,13.1765333333,10.6580666667
454.23,8.8718,47.1427333333,11.4608666667,11.6213333333,5.69393333334,11.4888,10.1514666667,13.1859333333,10.6466666667
454.58,8.87526666667,47.1906,11.4599333333,11.6394,5.6848,11.4856,10.1508666667,13.1876,10.6363333333
454.93,8.89293333333,47.2315333333,11.4840666667,11.6699333333,5.69393333333,11.4982666667,10.1685333333,13.2153333333,10.6580666667
455.29,8.94813333333,47.2382666667,11.5352666667,11.7282,5.73233333333,11.5361333333,10.211,13.2658666667,10.6819333333
455.64,8.9868,47.3098666667,11.5822666667,11.7821333333,5.7658,11.5741333333,10.2638666667,13.3281333333,10.718
456.00,9.01446666667,47.3933333333,11.6138666667,11.8184,5.7828,11.5845333333,10.3024,13.3818666667,10.7396666667
456.35,9.05546666667,47.4448666667,11.6685333333,11.858,5.79566666667,11.6089333333,10.3311333333,13.4296666667,10.7626
456.70,9.08266666667,47.5398,11.7084,11.8916666667,5.81746666667,11.6356,10.3400666667,13.4850666667,10.7707333333
457.06,9.08466666667,47.543,11.7173333333,11.9009333333,5.81653333333,11.6253333333,10.3348,13.5032,10.7586666667
457.41,9.0598,47.5444666667,11.7286666667,11.8877333333,5.79966666667,11.6084,10.322,13.5147333333,10.7448666667
457.76,9.09926666666,47.608,11.7948666667,11.9434666667,5.84386666667,11.6562666667,10.3692,13.5923333333,10.7834666667
458.12,9.08793333333,47.6450666667,11.8274,11.9476666667,5.83953333333,11.6563333333,10.3773333333,13.622,10.7846
458.47,9.09113333333,47.6123333333,11.8494666667,11.9523333333,5.83646666667,11.6512,10.3756666667,13.6552666667,10.7815333333
458.82,9.10766666667,47.6476666667,11.8766666667,11.9721333333,5.8442,11.6576666667,10.3830666667,13.7102,10.7960666667
459.18,9.09673333333,47.6657333333,11.8810666667,11.9636666667,5.82286666667,11.6494666667,10.3703333333,13.7312666667,10.7864
459.53,9.08326666667,47.6620666667,11.8897333333,11.9634,5.80826666667,11.6192666667,10.3558666667,13.7364,10.7689333333
459.88,9.06646666667,47.6689333333,11.8865333333,11.9452666667,5.7928,11.6040666667,10.3380666667,13.7474,10.7578
460.24,9.06879999999,47.6550666667,11.8978,11.9548666667,5.80826666667,11.6016,10.3431333333,13.7824666667,10.7575333333
460.59,9.07160000001,47.6426,11.913,11.9682666667,5.8198,11.5969333333,10.3490666667,13.8106,10.7607333333
460.94,9.12893333334,47.6928666667,11.9733333333,12.0202666667,5.8734,11.6368,10.3912666667,13.8845333333,10.7992
461.29,9.1698,47.7427333333,12.0181333333,12.0590666667,5.90726666667,11.6649333333,10.4292,13.9575333333,10.8229333333
461.65,9.18980000001,47.761,12.0343333333,12.072,5.91613333334,11.6643333333,10.4394666667,14.0026666667,10.829
462.00,9.22106666666,47.7878,12.0661333333,12.1092666667,5.9396,11.6782666667,10.4654,14.0586,10.8356
462.35,9.23486666666,47.9060666666,12.1119333333,12.1512666667,5.96066666667,11.6910666667,10.4845333334,14.1362,10.8552
462.71,9.26120000001,47.9881333333,12.1677333333,12.1966666667,5.9888,11.7137333333,10.5162666667,14.1939333333,10.8728666667
463.06,9.31460000001,48.0427333333,12.2329333333,12.2650666667,6.05113333333,11.7490666667,10.5739333333,14.2816666667,10.9131333333
463.41,9.34573333334,48.107,12.2926666667,12.3069333333,6.0952,11.7942,10.6025333333,14.3846666667,10.9475333333
463.76,9.41686666667,48.1638,12.3828,12.39,6.14726666667,11.8368,10.6608666667,14.4850666667,10.9684
464.12,9.40553333333,48.2223333333,12.3936666667,12.4087333333,6.12646666667,11.8369333333,10.6496666667,14.5131333333,10.9466
464.47,9.41733333333,48.2999333333,12.4316,12.4322,6.143,11.8484,10.6674,14.5664,10.9538666667
464.82,9.4312,48.3876,12.4796,12.4742,6.15126666667,11.8664666667,10.6946,14.6447333333,10.9744666667
465.17,9.41800000001,48.3926666667,12.4898,12.4878666667,6.13526666666,11.8455333333,10.6710666667,14.6737333333,10.9623333333
465.53,9.42333333334,48.4038666667,12.527,12.5166,6.13546666667,11.8514,10.6878666666,14.7334666667,10.9546
465.88,9.47066666666,48.4356,12.5735333334,12.5627333334,6.18906666667,11.8791333333,10.7363333333,14.831,10.9970666667
466.23,9.48813333333,48.4716,12.6007333333,12.5934,6.207,11.8948,10.7542,14.8895333333,11.0046
466.58,9.50753333333,48.5185333333,12.6256,12.6210666667,6.23313333334,11.9010666667,10.7769333333,14.965,11.0260666667
466.94,9.47460000001,48.621,12.6317333333,12.6191333333,6.20993333333,11.8754,10.7530666667,14.9901333333,10.994
467.29,9.49533333333,48.6841333333,12.6634666667,12.6430666667,6.22166666667,11.865,10.7729333333,15.0353333333,10.9904
467.64,9.51726666667,48.8187333333,12.7014666667,12.6968,6.24493333333,11.9113333333,10.7952666667,15.1179333333,11.0182
467.99,9.58746666666,48.9412,12.808,12.7709333333,6.32186666667,11.9750666667,10.8709333333,15.2412666667,11.0802
468.35,9.61913333333,48.9718,12.8622666667,12.8226,6.3574,11.9980666667,10.8902,15.3200666667,11.1066
468.70,9.63240000001,49.0227333333,12.9042,12.8594666667,6.3804,12.0148666667,10.9046666667,15.3838,11.1180666667
469.05,9.63780000001,49.0942,12.9398,12.8760666667,6.38726666667,12.0192666667,10.9178,15.432,11.1178
469.40,9.62660000001,49.1414666667,12.9632,12.8978666667,6.3964,12.0147333333,10.9100666667,15.4698666667,11.1067333333
469.75,9.6524,49.2306,13.0104666667,12.9347333334,6.38926666667,12.0344,10.9160666667,15.5078,11.1122666667
470.11,9.67633333333,49.2716,13.0560666667,12.9563333333,6.40213333333,12.0446,10.9437333333,15.5576666667,11.1181333333
470.46,9.66233333333,49.2730666667,13.0800666667,12.9607333333,6.3854,12.0151333333,10.9244,15.5771333333,11.0752
470.81,9.68619999999,49.281,13.133,12.9917333333,6.40746666667,12.0583333333,10.9562,15.6442,11.1124
471.16,9.7128,49.3449333333,13.1841333333,13.0374,6.4278,12.092,10.9864,15.717,11.1457333333
471.51,9.73446666667,49.3671333333,13.2253333333,13.0549333333,6.4568,12.0939333333,11.007,15.7609333333,11.1682
471.87,9.7386,49.3890666667,13.2208,13.0618,6.4384,12.0756,10.9992,15.7700666667,11.1493333333
472.22,9.74466666668,49.4584666667,13.2368666667,13.0942666667,6.4126,12.0726,11.0112,15.7923333333,11.1241333333
472.57,9.75879999999,49.5298666667,13.256,13.1152666667,6.4166,12.0763333333,11.0239333333,15.8106,11.1222
472.92,9.80053333332,49.5852666667,13.2960666667,13.1598,6.44386666667,12.1014,11.0593333333,15.8522666667,11.1353333333
473.27,9.8258,49.6504666667,13.3356666667,13.1798666667,6.45606666667,12.1087333333,11.0842666667,15.8760666667,11.1564666667
473.62,9.81153333332,49.6668666667,13.3488666667,13.2044666667,6.4584,12.1046,11.0936,15.8702666667,11.1528666667
473.98,9.85699999999,49.735,13.4184,13.2621333333,6.49193333334,12.1462666667,11.1348666667,15.9094,11.1953333333
474.33,9.87740000001,49.7500666667,13.4418,13.2846666667,6.48426666667,12.1464666667,11.1318,15.8924,11.1992
474.68,9.87879999999,49.7851333333,13.4436,13.3066,6.45906666667,12.1184,11.1097333333,15.8763333333,11.1754666667
475.03,9.8538,49.7714666667,13.4460666667,13.3126,6.42866666666,12.0846666667,11.0950666667,15.8348,11.1573333333
475.38,9.84379999999,49.7274666667,13.4445333333,13.3353333333,6.4038,12.0689333333,11.1003333333,15.8066,11.1453333333
475.73,9.85693333334,49.7906666667,13.4868666667,13.3708666667,6.41446666667,12.0860666667,11.1190666667,15.8054,11.1776666667
476.08,9.85626666667,49.8152,13.5108,13.3836666667,6.4036,12.0917333333,11.1090666667,15.7768,11.1889333333
476.44,9.85946666667,49.8065333333,13.5285333333,13.3914666667,6.39686666667,12.0918,11.1089333333,15.7327333333,11.1803333333
476.79,9.88886666668,49.8534,13.5525333333,13.4371333333,6.40546666667,12.1166,11.1279333333,15.7221333333,11.2137333333
477.14,9.91253333333,49.8834,13.5711333333,13.4823333333,6.4018,12.1364,11.1431333333,15.6975333333,11.2259333333
477.49,9.93913333333,49.8918666667,13.6130666667,13.5125333333,6.4124,12.1594,11.1572666667,15.6884666667,11.2372666667
477.84,9.94019999999,49.8532666667,13.6044,13.5328666667,6.39166666667,12.1492,11.1462,15.6308,11.2189333333
478.19,9.98600000001,49.9248666667,13.6595333333,13.6138666667,6.42453333333,12.2044666667,11.2048,15.6588666667,11.2722666667
478.54,10.0191333333,49.9611333333,13.7127333333,13.6623333333,6.4434,12.2345333333,11.2415333333,15.6506666667,11.3038
478.89,10.0352,49.9880666667,13.7331333333,13.7010666666,6.4436,12.2570666667,11.2612,15.6222,11.2986666667
479.24,10.0217333333,50.0434666667,13.7502,13.7114,6.41466666667,12.2460666667,11.2426666667,15.5654666667,11.2834666667
479.60,10.0169333333,49.9960666667,13.7697333333,13.7458666667,6.41346666667,12.2454,11.2488,15.5214666667,11.2687333334
479.95,10.0309333333,49.9937333333,13.7981333333,13.7917333333,6.41873333333,12.249,11.2769333333,15.501,11.2802666667
480.30,10.0372666667,49.985,13.8297333333,13.8422,6.40393333333,12.2360666667,11.2926,15.4840666667,11.2828
480.65,10.0262,49.9446,13.8499333333,13.8777333333,6.3878,12.2283333333,11.2935333333,15.4459333333,11.2674
481.00,10.0084666667,49.9573333333,13.8796,13.9155333333,6.38246666667,12.2246666667,11.2934666667,15.4221333334,11.2604666667
481.35,10.0064,50.0546666667,13.9154,13.9753333333,6.37486666667,12.2322,11.2968666667,15.4098,11.2635333333
481.70,10.0090666667,50.1612666667,13.9622,14.0296,6.36906666667,12.2467333333,11.3188,15.4248666667,11.2724666667
482.05,10.0102666667,50.2945333334,14.0099333333,14.0787333333,6.35306666667,12.2580666667,11.3254666667,15.4236666667,11.2782666667
482.40,10.0179333333,50.3792666667,14.0474,14.1294,6.34373333333,12.2748,11.3454666666,15.4343333333,11.2926666667
482.75,10.0267333333,50.4378666667,14.0802,14.1726,6.34226666667,12.2784,11.3498,15.4416666667,11.3082666667
483.10,10.0460666667,50.5011333333,14.1180666667,14.2122,6.35473333334,12.2794666667,11.3719333333,15.4598,11.3213333333
483.45,10.0536,50.5498,14.1363333333,14.2360666667,6.34066666667,12.2820666667,11.3733333333,15.4706666667,11.3258666667
483.80,10.0565333333,50.57,14.1502,14.2494666667,6.33713333333,12.2768,11.3705333333,15.4769333333,11.3230666667
484.15,10.0578666667,50.5970666667,14.1612,14.268,6.3366,12.2754,11.3672666667,15.4784666667,11.3146666667
484.50,10.0608,50.6304,14.1901333333,14.2882666667,6.34253333333,12.2786,11.3714666667,15.4988666667,11.3158
484.85,10.0794,50.6965333333,14.2202,14.3216666667,6.34653333333,12.2831333333,11.386,15.5286,11.3266666667
485.20,10.0928,50.736,14.2608666667,14.3550666667,6.35266666667,12.2794,11.4004666667,15.5654666667,11.3407333333
485.55,10.0944666667,50.7384666667,14.2884,14.3814,6.3564,12.2682666667,11.3998,15.5889333333,11.3393333333
485.90,10.1024666667,50.717,14.3174666667,14.4097333333,6.3686,12.2721333333,11.405,15.6236,11.3392
486.25,10.1122,50.7118666667,14.3411333333,14.4332666667,6.375,12.2600666667,11.4053333333,15.6584666667,11.3291333333
486.60,10.1243333333,50.702,14.3832666667,14.4641333333,6.39226666666,12.2637333333,11.4200666667,15.7106,11.3314
486.95,10.144,50.719,14.4296,14.5094,6.40986666667,12.2856,11.4322666667,15.7692,11.3442666667
487.30,10.155,50.7020666667,14.4678666667,14.5456,6.43293333333,12.2854,11.4394,15.8131333333,11.346
487.65,10.1676,50.7062,14.5132,14.5897333333,6.45053333334,12.294,11.4534,15.866,11.3498
488.00,10.1772666667,50.7114,14.5552,14.6212666667,6.4606,12.3012,11.4606,15.9222666666,11.3624666667
488.35,10.1896666667,50.7258666667,14.593,14.6606666667,6.47366666667,12.3061333333,11.4717333333,15.9744666667,11.3653333333
488.70,10.1948,50.7002666667,14.6409333333,14.6924,6.48426666667,12.3118666667,11.4729333333,16.0322666667,11.3613333333
489.05,10.2015333333,50.6646,14.6817333333,14.7134,6.5002,12.3186666667,11.4703333333,16.0908,11.3503333333
489.40,10.2118,50.6441333333,14.7342666667,14.7482666667,6.5174,12.3158666667,11.4751333333,16.1659333333,11.3466
489.75,10.2322666667,50.6900666667,14.7886666667,14.7946666667,6.54706666667,12.314,11.4912,16.2744666667,11.3504666667
490.10,10.2394666667,50.6942,14.85,14.8416666667,6.57886666667,12.3219333333,11.4938666667,16.3671333333,11.355
490.45,10.2644,50.7309333333,14.9116,14.8986666667,6.6092,12.3449333333,11.511,16.4694,11.3698666667
490.80,10.2706666667,50.7216,14.9597333333,14.9348666667,6.63693333333,12.3459333333,11.5202,16.5602666667,11.3632666667
491.15,10.2882,50.7777333333,15.0252666667,14.9841333333,6.66766666667,12.3660666667,11.5433333333,16.6629333333,11.3815333333
491.50,10.3036666667,50.821,15.0744666666,15.0264666667,6.69206666667,12.3830666667,11.5573333333,16.7544,11.3884666667
491.85,10.3302,50.8512666667,15.1405333333,15.0836666667,6.73466666667,12.4085333333,11.5889333333,16.8616666666,11.4048666667
492.20,10.3514666667,50.8614666667,15.1897333333,15.1228666667,6.7584,12.4204666667,11.6022,16.9538666667,11.4169333333
492.55,10.38,50.9174666667,15.2473333333,15.1678666667,6.79353333333,12.4336666667,11.6232,17.0644,11.4306666667
492.90,10.3845333333,50.9184666667,15.2781333333,15.2062666667,6.81173333334,12.4312666667,11.6261333333,17.1515333333,11.4328666667
493.25,10.4248,51.0076,15.3494666667,15.2704666667,6.85853333333,12.4713333333,11.6560666666,17.276,11.4616
493.60,10.4304666667,50.9701333333,15.4001333333,15.3042,6.881,12.4706666667,11.6619333333,17.3678,11.4594
493.95,10.4378,50.9960666667,15.4686666667,15.3433333333,6.9116,12.4809333333,11.6829333333,17.4988666667,11.4638
494.30,10.462,51.0320666667,15.5566666667,15.3971333333,6.96146666667,12.4878,11.7034666667,17.6466666667,11.4716666666
494.65,10.4561333333,51.0134,15.6158,15.4306,6.98966666667,12.4679333333,11.7031333333,17.7750666667,11.4741333333
495.00,10.4724666667,51.0491333333,15.7004666667,15.4924666667,7.0298,12.4703333333,11.7091333333,17.9502,11.4713333333
495.34,10.4965333333,51.0652,15.7976666667,15.5592666667,7.0822,12.4702666667,11.7340666667,18.1379333333,11.4919333333
495.69,10.4896666667,51.1291333333,15.8666,15.6030666667,7.10026666667,12.4654,11.7298,18.2876,11.4811333333
496.04,10.5094,51.208,15.9607333333,15.6780666667,7.14833333333,12.4828,11.7556,18.4611333333,11.4964
496.39,10.5225333333,51.2262666667,16.038,15.7419333333,7.2022,12.4975333333,11.7790666667,18.5915333333,11.5232666667
496.74,10.5538,51.3377333333,16.1356666667,15.8205333333,7.2614,12.5456666667,11.8382,18.7793333333,11.5477333333
497.09,10.5642,51.3724,16.2074666667,15.8656,7.30133333333,12.5558,11.8540666667,18.9227333333,11.5596666667
497.44,10.5989333333,51.45,16.3108,15.9404,7.36573333333,12.5994666667,11.8897333333,19.0826,11.6056
497.79,10.6462,51.4664,16.3822666667,16.0096666667,7.4282,12.6122,11.9186,19.2312666667,11.6283333333
498.14,10.6336666667,51.4992666667,16.4286,16.0436,7.445,12.6005333333,11.9220666667,19.3597333333,11.6163333333
498.48,10.6661333333,51.5863333333,16.5123333333,16.1092,7.4852,12.6283333333,11.9496666667,19.5272666667,11.6392
498.83,10.6598666667,51.5996,16.5610666667,16.1413333333,7.5122,12.624,11.9494666667,19.6392,11.6295333333
499.18,10.6864,51.7064,16.6412666667,16.1982666667,7.57353333333,12.6613333333,11.9759333333,19.7966666667,11.6562666667
499.53,10.7176,51.7688,16.7275333333,16.267,7.6382,12.692,12.0008666667,19.9621333333,11.6919333333
499.88,10.7202666666,51.8132,16.7816666667,16.3064666667,7.677,12.7060666667,12.0080666667,20.1134,11.6945333333
500.23,10.735,51.8437333333,16.862,16.3634,7.72706666667,12.7298,12.0243333333,20.2854,11.6984
500.58,10.749,51.8806666667,16.9326666667,16.4123333333,7.76426666667,12.7089333333,12.0102666667,20.4287333333,11.6946666667
500.92,10.7746,51.9553333333,17.0236,16.4802666667,7.82486666667,12.7228,12.0431333333,20.6172666667,11.7040666667
501.27,10.7909333333,51.9774666667,17.091,16.5320666667,7.87893333333,12.7155333333,12.066,20.7728,11.6982666667
501.62,10.8160666667,52.0186,17.2033333333,16.6083333333,7.9408,12.7628666667,12.0917333333,20.9456666667,11.7275333333
501.97,10.8674,52.0923333333,17.3130666667,16.6943333333,8.03386666667,12.8032,12.1296666667,21.136,11.7880666667
502.32,10.9049333333,52.1341333333,17.4054666667,16.7832666667,8.111,12.8364666667,12.1548666666,21.3076,11.8073333333
502.67,10.9456666667,52.1812,17.5021333333,16.8532666667,8.17206666667,12.8808,12.1907333333,21.4876,11.8426
503.01,10.9613333333,52.2123333333,17.6110666667,16.9308666667,8.23393333333,12.8885333333,12.2112,21.6308666667,11.8538666667
503.36,10.9663333333,52.2026,17.6769333333,16.9768,8.26633333333,12.8618666667,12.218,21.7601333333,11.8454
503.71,10.9878,52.2504,17.7869333333,17.0473333334,8.32646666667,12.856,12.2358,21.9252,11.8687333333
504.06,10.9862666667,52.2862666666,17.8620666667,17.1028,8.36426666667,12.8507333333,12.2464,22.0906666667,11.879
504.41,11.0114,52.2752666667,17.9436666667,17.1623333333,8.42673333333,12.8717333333,12.2727333333,22.2324,11.9081333333
504.75,11.0375333333,52.3069333333,18.0302666666,17.2277333333,8.49059999999,12.9033333333,12.2854,22.3674666667,11.9209333334
505.10,11.0664666667,52.3318666667,18.1073333334,17.3013333333,8.54346666666,12.9282,12.2881333333,22.5162666667,11.9640666667
505.45,11.0602,52.4012666667,18.1506666667,17.363,8.58333333334,12.9138666667,12.2897333333,22.642,11.9576666667
505.80,11.0420666667,52.4050666667,18.1898,17.3944666667,8.58220000001,12.8945333333,12.273,22.7487333333,11.928
506.15,11.0520666667,52.4630666667,18.2784666667,17.4574,8.63600000001,12.9006,12.2982666667,22.8832,11.9422666667
506.49,11.0789333333,52.4791333333,18.362,17.5307333333,8.70553333334,12.9205333333,12.3216,23.0242666667,11.9738
506.84,11.0998,52.5010666667,18.4108,17.6006666667,8.74480000001,12.9376666667,12.3444,23.171,11.9962666667
507.19,11.1283333333,52.524,18.4912,17.6908666666,8.82813333334,12.9722,12.3796666667,23.3235333333,12.0426666667
507.54,11.1500666667,52.5043333334,18.5603333333,17.7528666667,8.88519999999,13.0020666667,12.4007333333,23.4385333333,12.0540666667
507.88,11.1623333333,52.5286,18.6264666667,17.806,8.93779999999,13.0032,12.4032666667,23.5355333333,12.057
508.23,11.1560666667,52.5708666666,18.7059333333,17.8581333333,8.96280000001,13.0056,12.4096,23.6557333334,12.0543333333
508.58,11.1461333333,52.5697333333,18.7441333333,17.9021333333,8.98879999999,13.0029333333,12.4074666666,23.7596666667,12.0510666667
508.93,11.1335333333,52.5194,18.795,17.9259333333,9.00806666667,12.9878666667,12.4040666667,23.822,12.0226666667
509.27,11.1559333333,52.5272666667,18.8755333333,17.9836666667,9.06233333333,13.007,12.4003333333,23.9274666667,12.0338
509.62,11.1757333333,52.5453333333,18.9593333333,18.0632,9.11646666666,13.0214666667,12.4086,24.0493333333,12.0511333333
509.97,11.1847333333,52.5424666667,19.0144,18.1027333333,9.14306666667,13.0370666666,12.405,24.1544,12.0650666667
510.32,11.1805333333,52.5927333334,19.0610666667,18.1722666667,9.17746666667,13.0344,12.4107333334,24.2570666667,12.056
