wavelength,Back_OryAngf,Belly_OryAngf,Breast_OryAngf,Crissum_OryAngf,Crown_OryAngf,DorTail_OryAngf,Rump_OryAngf,Throat_OryAngf,WingTip_OryAngf
262.51,5.87726666667,6.2867,6.01693333333,5.87203333333,5.62033333333,8.85513333333,5.8108,4.9866,8.76779999999
262.88,6.35813333333,6.7749,6.46553333333,6.2719,6.1934,9.33413333333,6.23753333334,5.4268,9.199
263.25,6.60506666666,7.17896666666,6.6752,6.4692,6.516,9.67533333332,6.49046666667,5.76913333333,9.56406666666
263.63,7.01053333333,7.45873333333,7.0494,6.8625,6.85713333333,10.1008,6.74,6.2586,9.90953333333
264.00,7.2626,7.7802,7.31713333333,7.19553333333,7.23533333334,10.4532,7.03906666666,6.5872,10.2495666667
264.37,7.36306666666,7.80766666667,7.3864,7.12926666667,7.36826666667,10.3958666667,7.0444,6.6512,10.2160666667
264.75,7.60973333333,8.13213333333,7.63586666667,7.19436666667,7.52100000001,10.5746666667,7.2022,6.8652,10.2728333333
265.12,7.2644,7.7844,7.2748,6.9537,7.29566666666,10.2545333333,6.9758,6.4714,9.94643333333
265.49,6.8884,7.3791,6.98773333333,6.64756666667,6.93673333333,9.94399999999,6.58506666667,6.08053333333,9.45209999999
265.87,6.6368,7.23626666667,6.86066666667,6.43783333333,6.704,9.60453333332,6.35826666667,5.7412,9.1815
266.24,6.1286,6.72256666667,6.39026666667,5.8609,6.08746666667,9.06326666667,5.8692,5.07453333333,8.78466666667
266.61,5.821,6.4024,6.02306666667,5.67896666667,5.64253333333,8.67033333333,5.4898,4.7334,8.55186666667
266.98,5.84746666667,6.5393,6.1434,5.7952,5.4744,8.60513333333,5.57446666667,4.77126666667,8.73836666666
267.36,5.954,6.5469,6.35653333333,5.90796666667,5.47013333333,8.60653333333,5.68346666667,4.84113333333,8.79480000001
267.73,5.67326666667,6.27656666667,6.00933333333,5.49226666667,5.34573333333,8.26113333333,5.36946666667,4.46006666667,8.55086666667
268.10,5.52906666667,6.13913333333,5.9422,5.20173333333,5.1182,8.00326666667,5.19646666667,4.20073333333,8.29153333333
268.48,5.69866666667,6.37093333333,6.10213333333,5.32046666667,5.23046666667,8.16546666667,5.4396,4.3922,8.39333333333
268.85,5.49146666667,6.18363333333,5.8288,5.19353333333,5.02586666667,7.9494,5.3424,4.15273333333,8.15456666667
269.22,5.06993333333,5.7275,5.42953333333,4.72876666667,4.50486666667,7.45586666667,4.81306666666,3.67453333333,7.66343333333
269.59,4.7298,5.4478,5.23066666667,4.39663333333,4.2756,7.0826,4.57226666667,3.37273333333,7.40090000001
269.97,4.524,5.164,5.08093333333,4.22896666667,4.145,7.024,4.37213333333,3.2188,7.17819999999
270.34,4.27933333333,4.96376666667,4.80366666667,3.99606666667,4.01946666667,6.80833333333,4.28146666666,3.06253333333,6.9414
270.71,4.41626666667,5.0743,4.9692,4.0508,4.284,6.94606666667,4.56906666667,3.18693333333,6.99803333333
271.09,4.27646666667,4.74563333333,4.69626666667,3.77703333333,4.24713333333,6.85726666667,4.30206666667,2.99506666667,6.75663333333
271.46,4.2462,4.66416666667,4.68206666667,3.74153333333,4.1782,6.83446666667,4.26393333333,2.82233333333,6.7185
271.83,4.2566,4.7175,4.8112,3.9412,4.15573333333,6.95526666667,4.40626666667,2.9368,6.78656666666
272.20,4.36573333334,4.85943333333,4.992,4.10106666667,4.26733333333,7.1842,4.56426666666,3.11873333333,7.0026
272.58,4.1664,4.60276666667,4.79533333333,3.94803333333,4.07133333333,6.9602,4.32826666667,2.8772,6.77343333333
272.95,4.31933333333,4.65083333333,4.9462,4.1159,4.22993333333,7.1282,4.45506666667,2.98253333333,7.00753333334
273.32,4.40713333333,4.7628,5.05433333333,4.20043333333,4.38253333333,7.26946666667,4.63273333333,3.1292,7.14516666666
273.69,4.7204,5.00503333333,5.22953333333,4.55756666667,4.6988,7.68493333333,4.95073333333,3.51526666667,7.52290000001
274.06,5.11573333333,5.40686666667,5.6366,4.9804,5.12766666667,8.0508,5.3864,3.94453333333,8.10859999999
274.44,5.10553333333,5.35943333333,5.73493333333,4.99166666667,5.17,8.21019999999,5.3942,3.95666666667,8.19296666667
274.81,5.28453333333,5.50853333333,5.87646666667,5.20273333333,5.2382,8.38739999999,5.60526666667,4.1716,8.37233333333
275.18,5.50513333333,5.81096666667,6.1874,5.51796666667,5.49426666667,8.64760000001,5.92853333333,4.41966666667,8.54536666667
275.55,5.159,5.45386666667,5.821,5.19046666667,5.2016,8.34113333334,5.556,4.1614,8.17436666666
275.93,5.38493333333,5.53133333333,5.83886666667,5.09356666667,5.26166666667,8.41173333333,5.59973333333,4.1754,8.14563333334
276.30,5.40126666667,5.42543333333,5.6852,4.96453333333,5.21006666667,8.28553333333,5.48626666667,4.0856,7.90296666667
276.67,5.69726666667,5.55226666667,5.90686666667,5.28206666667,5.52286666667,8.39793333334,5.73653333333,4.4222,8.15693333333
277.04,5.90613333333,5.7936,6.15306666667,5.37286666667,5.70266666667,8.52546666667,5.88626666667,4.5294,8.34779999999
277.41,6.14046666667,5.88893333333,6.2174,5.4765,5.84746666667,8.6654,6.0256,4.6206,8.48516666667
277.79,6.35133333333,6.08526666667,6.4222,5.5096,5.93133333333,8.65953333333,6.12653333333,4.72313333333,8.55789999999
278.16,6.13333333333,5.79803333333,6.1354,5.18526666667,5.56673333333,8.35093333334,5.81766666666,4.4746,8.09210000001
278.53,6.46033333333,6.13046666667,6.3068,5.58086666667,5.82606666667,8.54053333334,6.05973333333,4.7558,8.25846666666
278.90,6.428,6.08556666667,6.30586666667,5.5404,5.77606666667,8.4362,5.8654,4.6526,8.09466666667
279.27,6.29446666667,5.8836,6.13533333333,5.3176,5.4356,8.16333333333,5.7148,4.47613333333,7.94416666666
279.64,6.56946666666,6.1801,6.32953333333,5.51913333333,5.56186666667,8.20953333333,5.95233333333,4.66853333333,8.13820000001
280.02,6.26433333333,5.99953333333,6.11073333333,5.3742,5.4072,7.97106666667,5.89173333333,4.58353333333,7.97959999999
280.39,6.26406666667,6.14396666667,6.18586666667,5.5321,5.5558,8.0742,5.9766,4.75826666667,8.14623333334
280.76,5.98093333333,6.0228,5.93853333333,5.097,5.2386,8.0166,5.7312,4.50346666667,7.87493333333
281.13,5.62866666666,5.68483333333,5.5026,4.71423333333,4.84633333333,7.69953333333,5.316,4.27813333333,7.49736666666
281.50,5.7292,5.82356666667,5.67193333333,4.84063333333,5.0042,7.81313333333,5.39386666667,4.45786666667,7.56696666666
281.87,5.64913333333,5.84883333333,5.57993333333,4.80566666667,5.05546666667,7.78786666667,5.3448,4.48506666667,7.5366
282.25,5.70413333333,5.9088,5.55826666667,4.7707,5.12186666667,7.868,5.39946666667,4.51873333333,7.61636666667
282.62,5.69233333333,5.85186666667,5.4834,4.6817,5.11553333333,7.8422,5.34653333333,4.4932,7.66856666667
282.99,5.7598,5.8723,5.47326666667,4.6837,5.23586666667,7.834,5.3754,4.57706666667,7.83693333334
283.36,5.601,5.7248,5.2554,4.40723333333,5.07473333333,7.67273333334,5.17926666667,4.4564,7.77186666666
283.73,5.6892,5.7603,5.28533333333,4.517,5.2432,7.8496,5.35313333333,4.58306666667,7.91773333333
284.10,5.45193333333,5.42243333333,4.95973333333,4.25036666667,4.8512,7.55673333333,5.00913333333,4.2108,7.63003333333
284.47,5.25586666667,5.15126666667,4.65453333333,3.95526666667,4.55266666667,7.2942,4.8278,3.8854,7.4456
284.85,5.17333333333,5.0409,4.57933333333,3.94956666667,4.5,7.1264,4.8024,3.78613333333,7.45166666667
285.22,5.241,5.08473333333,4.6432,4.03106666667,4.5844,7.1506,4.931,3.79166666667,7.4865
285.59,5.21986666667,5.00613333333,4.6204,3.9894,4.5472,7.10953333333,4.97453333333,3.7024,7.4581
285.96,5.15406666667,4.84276666667,4.58586666667,3.86723333333,4.40413333333,7.01873333333,4.87973333333,3.56533333333,7.38026666667
286.33,5.0198,4.69426666667,4.43966666667,3.79556666667,4.25093333333,6.84506666667,4.731,3.43646666667,7.30676666667
286.70,4.96513333333,4.6342,4.4246,3.68256666667,4.165,6.75013333333,4.69426666667,3.40673333333,7.2598
287.07,4.82786666667,4.53396666667,4.1842,3.45933333333,4.03133333333,6.67813333333,4.628,3.2424,7.09563333333
287.44,4.86386666667,4.63096666667,4.19906666667,3.60566666667,4.15706666667,6.74193333333,4.72606666667,3.26006666667,7.098
287.82,4.86093333333,4.70493333333,4.22646666667,3.60286666667,4.21106666667,6.75946666666,4.7476,3.2786,7.1336
288.19,5.19866666667,5.0526,4.63913333333,3.82706666667,4.6092,7.05366666667,5.0584,3.6656,7.45066666667
288.56,5.24933333334,5.05733333333,4.6738,3.90103333333,4.66993333334,7.102,5.04226666666,3.77973333333,7.46113333333
288.93,5.25266666667,4.93163333333,4.59593333333,3.80183333333,4.58013333333,7.00886666667,4.962,3.76073333333,7.3486
289.30,5.17246666667,4.85106666667,4.41733333333,3.70616666667,4.41873333333,6.8818,4.91173333333,3.74086666667,7.22320000001
289.67,5.18213333333,4.89246666667,4.40773333333,3.65323333333,4.39406666667,6.79333333333,4.86693333333,3.7986,7.21906666667
290.04,5.2904,4.97163333333,4.38806666667,3.80403333333,4.4788,6.87206666667,4.98106666667,3.875,7.30493333333
290.41,5.25966666667,5.02636666667,4.36793333333,3.76146666667,4.46573333333,6.86506666667,5.0166,3.85673333333,7.24366666666
290.78,5.26133333333,5.06333333333,4.33666666667,3.7963,4.42426666667,6.79393333333,5.00933333333,3.80113333333,7.25503333334
291.15,5.23353333333,5.05876666667,4.34446666667,3.769,4.33346666667,6.7066,4.96246666667,3.81853333333,7.23250000001
291.52,5.2442,5.09053333333,4.3326,3.79393333333,4.35486666666,6.7084,4.9756,3.92066666667,7.24693333333
291.89,5.10626666667,4.93226666667,4.1108,3.65353333333,4.14153333333,6.47373333334,4.7514,3.78126666667,7.12290000001
292.26,5.09313333333,4.88463333333,3.9704,3.7092,4.12,6.42966666667,4.71793333333,3.70793333333,7.22090000001
292.64,5.1364,5.00646666667,4.05873333333,3.83656666667,4.22106666667,6.49113333333,4.9362,3.7322,7.42250000001
293.01,5.2606,5.27486666667,4.17246666667,3.97893333333,4.37966666667,6.708,5.06206666667,3.843,7.67346666667
293.38,5.2246,5.29476666667,4.2388,3.96126666667,4.38793333333,6.64013333333,5.0108,3.76953333333,7.70566666667
293.75,5.0442,5.1915,4.06386666667,3.8288,4.172,6.51386666667,4.94026666667,3.54466666667,7.6151
294.12,5.0018,5.27693333333,4.0856,3.72026666667,4.15766666667,6.49313333334,4.921,3.55033333333,7.59830000001
294.49,5.26786666667,5.50413333333,4.31433333333,3.9522,4.43053333333,6.70113333333,5.1616,3.85313333333,7.86946666667
294.86,5.2466,5.46696666667,4.32086666667,3.90863333333,4.438,6.73013333333,5.19293333333,3.9,7.78793333333
295.23,5.10793333333,5.4139,4.26866666667,3.81596666667,4.40426666667,6.6534,5.197,3.85313333333,7.74276666667
295.60,5.22773333333,5.47356666667,4.45366666667,3.83906666667,4.47386666667,6.68193333333,5.26433333333,3.86073333333,7.84836666667
295.97,5.1636,5.37913333333,4.4524,3.71053333333,4.3896,6.68493333333,5.25313333333,3.74993333333,7.79863333333
296.34,5.21146666667,5.4331,4.50313333333,3.70856666667,4.3844,6.73173333333,5.27993333334,3.79106666667,7.7694
296.71,5.36413333333,5.57766666667,4.71,3.78113333333,4.50666666667,6.80593333333,5.33833333333,3.90313333333,7.77593333333
297.08,5.29766666667,5.46623333333,4.66213333333,3.72806666667,4.464,6.66,5.3152,3.81086666667,7.71143333333
297.45,5.27186666667,5.41513333333,4.66353333333,3.70466666667,4.48993333333,6.6766,5.34413333333,3.79093333333,7.6786
297.82,5.5048,5.6432,4.91186666667,3.93376666667,4.82306666667,6.94253333333,5.575,4.01386666667,7.9194
298.19,5.53073333333,5.63506666667,4.9218,3.95996666667,4.83713333333,6.90753333333,5.5982,3.9598,7.86976666667
298.56,5.61246666667,5.73076666667,4.9802,4.08073333333,4.9222,6.93293333334,5.699,3.9952,7.96146666667
298.93,5.774,5.89543333333,5.0934,4.23616666667,5.05566666667,7.05026666666,5.83713333333,4.18166666667,8.09113333334
299.30,6.0078,6.0725,5.27753333333,4.43766666667,5.27186666667,7.24166666667,6.0,4.34326666667,8.23786666667
299.67,5.9506,6.004,5.1128,4.4338,5.209,7.1716,5.97866666667,4.30193333333,8.14916666667
300.04,6.00653333333,6.10333333333,5.17626666667,4.5874,5.3152,7.12966666667,6.02606666667,4.42906666667,8.13726666667
300.41,6.02186666667,6.13206666667,5.29373333333,4.66763333333,5.37353333333,7.05393333333,6.13826666667,4.49773333333,8.18040000001
300.78,5.874,5.94423333333,5.0944,4.6105,5.21506666667,6.8712,6.00146666666,4.40573333334,8.09036666666
301.15,5.9438,5.93903333333,5.12873333333,4.7135,5.26033333333,6.9296,6.12913333333,4.5332,8.09616666667
301.52,5.90453333333,5.96713333333,5.0584,4.73643333333,5.18626666667,6.83186666667,6.10713333333,4.5146,8.07849999999
301.89,5.57413333333,5.63043333333,4.69973333333,4.48213333333,4.85553333333,6.46593333333,5.79373333333,4.28093333333,7.78496666666
302.26,5.31086666667,5.28696666667,4.3984,4.19493333333,4.53253333333,6.1556,5.5222,4.05786666667,7.55336666667
302.63,4.9912,4.9665,4.23853333333,3.8867,4.23986666667,5.87726666667,5.22233333333,3.77846666667,7.25543333333
303.00,4.7926,4.7695,4.1104,3.8002,4.14046666667,5.70573333333,5.08646666667,3.52806666667,7.13146666667
303.37,4.48693333333,4.46283333333,3.89373333333,3.6102,3.8786,5.42813333333,4.8458,3.24993333333,6.8907
303.74,4.55653333333,4.55526666667,4.09793333333,3.68143333333,3.94833333333,5.52306666667,4.937,3.33346666667,6.97476666667
304.10,4.5372,4.53923333333,4.17773333334,3.72113333333,3.97106666667,5.595,5.05653333333,3.38426666667,7.03643333334
304.47,4.34993333333,4.39656666667,3.99366666666,3.53806666667,3.87853333333,5.50286666667,4.966,3.278,6.94206666667
304.84,4.40113333333,4.48136666667,4.06433333333,3.58216666667,3.92873333333,5.55973333333,5.1056,3.33193333333,7.01343333333
305.21,4.31546666667,4.5312,4.09706666667,3.53936666667,3.8518,5.47286666667,5.03853333333,3.224,7.02106666667
305.58,4.48186666667,4.6587,4.25653333333,3.6516,4.0806,5.6806,5.21866666667,3.29026666667,7.2823
305.95,4.61866666667,4.88863333333,4.5414,3.8513,4.1872,5.80366666667,5.39193333333,3.45633333333,7.47843333334
306.32,4.86686666667,5.20646666667,4.857,4.17466666667,4.5032,6.131,5.73373333333,3.68,7.79919999999
306.69,4.97613333333,5.3124,4.87766666667,4.2384,4.5816,6.19066666667,5.82846666667,3.72506666667,7.85236666667
307.06,5.05973333333,5.45093333333,4.95506666667,4.27143333333,4.66346666667,6.26906666667,5.93166666667,3.77346666667,7.97673333333
307.43,5.0574,5.4563,4.9412,4.26293333333,4.62053333333,6.19526666667,5.88973333333,3.77706666667,7.95246666667
307.80,4.82126666667,5.297,4.82386666667,4.13436666667,4.51233333333,6.0514,5.74526666667,3.61846666667,7.82923333334
308.17,4.73713333333,5.20953333333,4.73846666667,4.05676666667,4.50093333333,6.01273333334,5.62713333333,3.5548,7.75216666667
308.54,4.8628,5.33326666667,4.837,4.28426666667,4.65593333333,6.153,5.67806666667,3.6762,7.76476666667
308.90,4.79346666667,5.28356666667,4.75973333333,4.2159,4.6558,6.07233333333,5.55566666667,3.63486666667,7.68459999999
309.27,4.80573333333,5.28266666667,4.83466666667,4.2778,4.71973333333,6.16053333333,5.5914,3.7644,7.67700000001
309.64,4.656,5.18846666667,4.79046666667,4.15323333333,4.6208,6.03813333333,5.49853333333,3.78153333333,7.54973333334
310.01,4.64413333333,5.2071,4.7278,4.10616666667,4.60593333333,6.04346666667,5.44493333333,3.78046666667,7.46326666667
310.38,4.50906666667,5.18046666667,4.6402,3.99933333333,4.5246,5.9114,5.3248,3.80786666667,7.39096666666
310.75,4.3642,5.06803333333,4.56506666667,3.91203333333,4.41053333333,5.8314,5.2534,3.8218,7.30313333333
311.12,4.44866666667,5.14386666667,4.7006,4.04176666667,4.4604,5.94,5.37073333333,3.95266666667,7.37209999999
311.49,4.57646666667,5.3215,4.89626666667,4.20786666667,4.604,6.10026666666,5.51466666667,4.09466666667,7.51646666666
311.85,4.68093333333,5.40493333333,4.97406666667,4.2944,4.6776,6.13313333333,5.59433333333,4.1612,7.59853333334
312.22,4.70473333333,5.42103333333,4.94273333333,4.25746666667,4.647,6.10833333333,5.5964,4.14666666667,7.57883333333
312.59,4.73473333333,5.45566666667,4.99513333333,4.2279,4.62706666667,6.10033333333,5.62993333333,4.17966666667,7.61456666666
312.96,4.72633333333,5.43506666667,5.06486666667,4.24013333333,4.64846666667,6.1446,5.6426,4.27233333333,7.66073333334
313.33,4.76066666667,5.53676666667,5.06466666667,4.29703333333,4.70946666667,6.15473333333,5.654,4.367,7.70383333334
313.70,4.7828,5.55306666667,5.12033333333,4.35413333333,4.61113333333,6.12713333333,5.58633333333,4.4042,7.70906666667
314.07,4.70513333333,5.4468,5.04133333334,4.37116666667,4.5364,6.0304,5.54013333333,4.3074,7.64439999999
314.43,4.9898,5.70103333333,5.33933333333,4.7645,4.7786,6.33573333333,5.78373333333,4.53546666667,7.87429999999
314.80,5.38806666667,6.0787,5.73106666667,5.17536666667,5.08046666667,6.6806,6.08806666667,4.888,8.23780000001
315.17,5.37433333333,6.08433333333,5.79966666667,5.17046666667,5.08773333333,6.651,6.05246666667,4.894,8.16926666667
315.54,5.35366666667,6.00493333333,5.74993333333,5.13893333333,5.06046666667,6.67313333333,6.0524,4.91506666667,8.21283333333
315.91,5.4738,6.1204,5.82826666667,5.26653333333,5.15673333333,6.85113333333,6.16913333333,5.05766666667,8.31973333333
316.28,5.388,6.119,5.84846666667,5.22016666667,5.0808,6.78906666667,6.15853333333,4.99246666667,8.31446666667
316.64,5.14233333333,6.03453333333,5.75126666667,5.1212,4.87686666667,6.66253333333,5.98646666667,4.80426666667,8.1301
317.01,5.28353333333,6.25683333333,5.8828,5.291,4.96073333333,6.81586666667,6.16453333333,4.8732,8.25586666667
317.38,5.31926666667,6.28286666667,5.94133333333,5.33313333333,4.96706666667,6.89246666667,6.2318,4.86526666667,8.28569999999
317.75,5.43066666667,6.40463333333,6.08173333333,5.48803333333,5.20713333333,7.10526666667,6.41293333333,4.96313333333,8.41906666667
318.12,5.59746666667,6.5435,6.3872,5.55446666667,5.4092,7.38466666667,6.6072,5.22513333333,8.65403333334
318.49,5.52006666667,6.54436666667,6.4388,5.45213333333,5.38813333333,7.36853333334,6.52213333333,5.22686666667,8.65273333333
318.85,5.37213333333,6.45953333333,6.35153333333,5.30243333333,5.36093333333,7.34886666667,6.4478,5.06386666667,8.53166666667
319.22,5.433,6.56256666667,6.40653333333,5.33216666667,5.38526666667,7.4626,6.4862,5.1978,8.67476666667
319.59,5.60866666666,6.80003333333,6.71173333333,5.58616666667,5.64953333333,7.66673333333,6.6878,5.42653333333,8.86306666666
319.96,5.58973333333,6.84826666667,6.72606666667,5.57196666667,5.6618,7.6278,6.6696,5.5488,8.88206666666
320.32,5.7634,7.0549,6.92273333333,5.7295,5.873,7.79086666667,6.79606666667,5.79306666667,8.99956666666
320.69,5.9484,7.204,7.01733333333,5.80913333333,6.0808,7.91153333333,6.93406666667,6.00486666667,9.19033333333
321.06,5.82666666667,7.17503333333,6.98773333333,5.7226,6.09953333333,7.825,6.832,6.01466666667,9.18256666667
321.43,5.76946666667,7.13153333333,6.97693333333,5.60233333333,6.0714,7.74026666667,6.72586666666,5.99953333333,9.18540000001
321.80,5.89426666667,7.3128,7.10406666667,5.74286666667,6.15506666667,7.8272,6.77186666667,6.1956,9.27036666667
322.16,5.88206666667,7.3013,7.04586666667,5.72243333333,6.08206666666,7.64553333333,6.65006666667,6.11386666667,9.17106666667
322.53,5.85766666667,7.2746,6.90693333333,5.62816666667,6.06946666667,7.62313333333,6.6408,6.09973333333,9.07499999999
322.90,5.63133333333,7.08853333333,6.6226,5.43856666667,5.8778,7.3792,6.41213333333,5.93553333333,8.8924
323.27,5.3744,6.8312,6.33866666667,5.21123333333,5.69466666667,7.13633333333,6.19846666667,5.71553333333,8.59383333334
