wavelength,Back_SpoLeuf,Belly_SpoLeuf,Breast_SpoLeuf,Crissum_SpoLeuf,Crown_SpoLeuf,DorTail_SpoLeuf,Patch10_SpoLeuf,Rump_SpoLeuf,Throat_SpoLeuf,WingTip_SpoLeuf
601.21,13.77,45.8424444444,26.77,29.8524444444,11.8188888889,10.6577777778,22.0717777778,13.5082222222,34.9373333333,11.9544444444
601.54,13.8186666667,45.8822222222,26.7848888889,29.9058888889,11.8274444444,10.6958888889,22.0715555555,13.5196666667,34.9521111111,11.9597777778
601.88,13.9566666667,46.0248888889,26.8696666667,30.0296666667,11.9605555556,10.856,22.1693333333,13.6367777778,35.0123333333,12.155
602.21,13.9847777778,45.9787777778,26.7641111111,30.007,11.9328888889,10.7978888889,22.1464444444,13.6162222222,34.925,12.1487777778
602.55,14.0495555556,46.0805555556,26.8006666667,30.0567777778,11.9496666667,10.8524444445,22.1712222222,13.6927777778,34.9634444444,12.1575555556
602.88,14.0398888889,46.1426666667,26.7772222222,30.0956666667,11.9382222222,10.828,22.1412222222,13.668,34.973,12.1532222222
603.22,14.0012222222,46.0855555556,26.6876666667,30.0622222222,11.9368888889,10.8083333333,22.094,13.6325555555,34.9118888889,12.1253333333
603.56,13.9286666667,46.1006666667,26.6768888889,30.067,11.881,10.744,22.0228888889,13.5454444444,34.9293333333,12.0883333333
603.89,13.8875555556,46.1362222222,26.6645555555,30.091,11.8424444444,10.7326666667,22.0312222222,13.5418888889,34.9166666667,12.0528888889
604.23,13.9021111111,46.1452222222,26.6843333334,30.1247777778,11.8403333333,10.7284444444,21.9983333334,13.5685555556,34.9167777778,12.0831111111
604.56,13.8702222222,46.2095555556,26.7591111111,30.1887777778,11.8602222222,10.7366666667,22.0068888889,13.6064444445,34.9945555555,12.1284444445
604.90,13.8928888889,46.2472222222,26.7951111111,30.296,11.9124444444,10.7816666667,22.0488888889,13.6764444444,35.0781111111,12.1751111111
605.23,13.9755555556,46.4093333333,26.9525555556,30.4393333333,12.0693333333,10.8591111111,22.1843333333,13.7972222222,35.2037777778,12.3343333333
605.57,13.9442222222,46.4214444444,26.9458888889,30.438,12.0084444445,10.7917777778,22.1368888889,13.7794444444,35.201,12.262
605.90,13.9195555556,46.4781111111,27.0663333333,30.5514444444,12.0255555556,10.8533333333,22.2103333333,13.8441111111,35.3131111111,12.2774444445
606.24,13.8787777778,46.4837777778,27.0684444444,30.6161111111,12.0101111111,10.8147777778,22.1964444445,13.8305555555,35.2961111111,12.2957777778
606.58,13.9936666667,46.6261111111,27.2007777778,30.7407777778,12.144,10.9174444444,22.3182222222,13.9754444444,35.4087777778,12.3851111111
606.91,14.054,46.7292222222,27.3196666667,30.8701111111,12.1861111111,11.0152222222,22.3947777778,14.069,35.5141111111,12.4352222222
607.25,14.0777777778,46.7675555556,27.3362222222,30.8806666667,12.2113333333,11.0266666667,22.4216666667,14.092,35.4978888889,12.4442222222
607.58,14.1161111111,46.7927777778,27.4077777778,30.9461111111,12.2321111111,11.0324444444,22.4102222222,14.1607777778,35.453,12.4247777778
607.92,14.127,46.7988888889,27.4415555556,30.9284444444,12.2592222222,11.0645555556,22.4823333333,14.1875555556,35.4561111111,12.4326666667
608.25,14.1488888889,46.8116666667,27.4935555556,30.9612222222,12.2411111111,11.0653333333,22.5038888889,14.1698888889,35.4704444444,12.3777777778
608.59,14.1826666667,46.926,27.5856666666,31.0427777778,12.2574444444,11.1177777778,22.5857777778,14.2731111111,35.532,12.4194444444
608.92,14.1661111111,46.8618888889,27.5503333333,30.9954444444,12.1824444445,11.1446666667,22.5682222222,14.2773333334,35.4848888889,12.3473333333
609.26,14.1681111111,46.8966666666,27.6731111111,31.066,12.2266666667,11.1872222222,22.6838888889,14.3476666667,35.551,12.3757777778
609.59,14.2172222222,46.9182222222,27.7424444445,31.0445555555,12.2384444444,11.2203333333,22.693,14.3808888889,35.4765555556,12.4134444444
609.93,14.2446666667,46.924,27.8556666666,31.0533333333,12.3085555556,11.2768888889,22.7731111111,14.4863333333,35.5213333333,12.4778888889
610.26,14.1038888889,46.904,27.8884444444,31.0432222222,12.2101111111,11.2392222222,22.7487777778,14.4527777778,35.4386666667,12.409
610.60,14.0622222222,46.9701111111,27.9397777778,31.0767777778,12.1682222222,11.186,22.8055555555,14.4537777778,35.3968888889,12.3645555556
610.93,14.0905555556,47.087,28.0437777778,31.1605555556,12.2048888889,11.2636666667,22.8692222222,14.5823333333,35.4704444444,12.3822222222
611.27,14.1864444444,47.1896666667,28.1802222222,31.2636666667,12.3503333333,11.3906666667,23.0167777778,14.7253333333,35.6148888889,12.5323333333
611.60,14.1895555556,47.2407777778,28.3046666667,31.3837777778,12.3703333334,11.4072222222,23.091,14.7808888889,35.7284444445,12.5667777778
611.93,14.2103333333,47.305,28.3765555556,31.4711111111,12.3465555556,11.4352222222,23.129,14.841,35.7442222222,12.5933333333
612.27,14.23,47.299,28.4145555556,31.5251111111,12.3313333333,11.4514444444,23.1222222222,14.8307777778,35.7647777778,12.6337777778
612.60,14.2873333333,47.5028888889,28.5845555555,31.7385555556,12.4386666667,11.4835555555,23.2122222222,14.9553333333,35.9147777778,12.7057777778
612.94,14.3272222222,47.5098888889,28.5674444444,31.7938888889,12.5153333333,11.5223333334,23.2008888889,14.9837777778,35.8938888889,12.7302222222
613.27,14.2784444444,47.5642222222,28.5673333333,31.848,12.5134444444,11.4704444445,23.1988888889,14.9357777778,35.9222222222,12.6784444444
613.61,14.2352222222,47.5781111111,28.5135555555,31.8657777778,12.4566666667,11.4472222222,23.144,14.8865555556,35.8352222222,12.5471111111
613.94,14.2925555556,47.5948888889,28.4974444445,31.871,12.4507777778,11.4472222222,23.1395555556,14.8766666667,35.8757777778,12.5832222222
614.28,14.4042222222,47.6438888889,28.5691111111,31.971,12.568,11.5427777778,23.1933333333,14.9698888889,36.0075555555,12.709
614.61,14.4813333333,47.7117777778,28.6546666667,32.1563333334,12.6686666667,11.6223333333,23.3211111111,15.0734444444,36.0948888889,12.8364444444
614.94,14.3881111111,47.6868888889,28.5603333333,32.1221111111,12.5647777778,11.5331111111,23.2281111111,14.964,36.0594444444,12.726
615.28,14.4135555556,47.8012222222,28.5694444444,32.1811111111,12.5948888889,11.5587777778,23.226,14.9506666667,36.0296666667,12.7236666667
615.61,14.4358888889,47.8303333333,28.557,32.1943333333,12.7113333333,11.5462222222,23.278,14.9856666667,36.0412222222,12.788
615.95,14.3468888889,47.7448888889,28.4442222222,32.081,12.6535555555,11.4492222222,23.1737777778,14.8746666667,35.8825555556,12.6885555556
616.28,14.2738888889,47.6572222222,28.3382222222,32.0531111111,12.5933333333,11.4504444445,23.0693333333,14.7772222222,35.7972222222,12.6572222222
616.61,14.3525555556,47.841,28.4216666667,32.1366666667,12.6057777778,11.4695555556,23.141,14.8141111111,35.9587777778,12.7016666667
616.95,14.3727777778,47.8247777778,28.4296666667,32.1884444445,12.6456666667,11.51,23.1843333333,14.8612222222,36.0342222222,12.7357777778
617.28,14.458,47.9455555555,28.5283333333,32.2827777778,12.6808888889,11.5263333333,23.257,14.8694444444,36.1906666666,12.8742222222
617.62,14.4345555556,48.0137777778,28.5828888889,32.3497777778,12.7132222222,11.479,23.2495555555,14.8927777778,36.2114444445,12.8493333334
617.95,14.4175555556,47.9383333333,28.5864444444,32.3122222222,12.7228888889,11.4813333333,23.222,14.8572222222,36.157,12.8028888889
618.28,14.4192222222,47.9453333333,28.6214444445,32.3027777778,12.7046666667,11.4395555555,23.1978888889,14.84,36.1248888889,12.7874444444
618.62,14.4041111111,47.9381111111,28.6403333333,32.2973333333,12.6914444444,11.4041111111,23.1668888889,14.8204444445,36.1167777778,12.7958888889
618.95,14.3946666667,47.931,28.695,32.2954444444,12.6922222222,11.3944444444,23.1861111111,14.8753333333,36.1195555555,12.8287777778
619.28,14.3874444444,47.952,28.7194444444,32.3083333333,12.6416666667,11.4274444444,23.207,14.9153333333,36.0908888889,12.8098888889
619.62,14.4754444445,48.1351111111,28.889,32.5007777778,12.7238888889,11.5491111111,23.3932222222,15.0572222222,36.2532222222,12.9257777778
619.95,14.4958888889,48.1126666667,28.9573333333,32.4381111111,12.726,11.5331111111,23.4188888889,15.0666666667,36.2946666667,12.9164444444
620.28,14.4662222222,48.0465555556,29.022,32.5067777778,12.7205555556,11.5612222222,23.4346666667,15.083,36.2563333333,12.9372222222
620.62,14.4903333333,48.0598888889,29.0716666667,32.5285555555,12.7572222222,11.5706666667,23.4513333333,15.1042222222,36.2386666667,12.9981111111
620.95,14.4782222222,48.0028888889,29.1278888889,32.5332222222,12.7695555556,11.6113333334,23.4011111111,15.1652222222,36.199,12.9827777778
621.28,14.5036666666,47.8552222222,29.0704444444,32.4345555556,12.7812222222,11.6085555556,23.3351111111,15.1334444445,36.1125555556,12.9924444444
621.62,14.5556666667,48.0406666666,29.1588888889,32.5185555556,12.8465555556,11.6512222222,23.369,15.1681111111,36.1938888889,13.1157777778
621.95,14.632,48.1014444445,29.2011111111,32.6101111111,12.8787777778,11.6592222222,23.4235555556,15.1715555556,36.246,13.16
622.28,14.5922222222,48.0048888889,29.1941111111,32.5607777778,12.8454444445,11.6555555556,23.4304444445,15.1194444444,36.1785555555,13.1318888889
622.62,14.5695555556,47.9666666667,29.1657777778,32.552,12.8352222222,11.6266666667,23.3818888889,15.1051111111,36.1874444445,13.1208888889
622.95,14.6552222222,48.0306666667,29.2305555556,32.6227777778,12.9085555556,11.6667777778,23.4057777778,15.1044444445,36.2866666667,13.1955555555
623.28,14.6474444444,47.993,29.1825555556,32.581,12.9462222222,11.5897777778,23.3088888889,15.0882222222,36.2732222222,13.1973333333
623.62,14.6696666667,48.0392222222,29.2066666667,32.6016666667,12.9774444444,11.6132222222,23.3048888889,15.1155555556,36.2851111111,13.1734444444
623.95,14.6471111111,48.0447777778,29.1461111111,32.568,12.9876666667,11.5738888889,23.2441111111,15.0968888889,36.2621111111,13.156
624.28,14.7094444444,48.2083333333,29.2005555555,32.6777777778,13.021,11.6166666667,23.2828888889,15.1103333333,36.3431111111,13.1695555555
624.62,14.6921111111,48.245,29.1667777778,32.6572222222,12.9778888889,11.5404444444,23.245,14.9881111111,36.3671111111,13.0928888889
624.95,14.756,48.3655555555,29.2511111111,32.7846666667,13.0465555556,11.6813333333,23.4081111111,15.0704444444,36.4951111111,13.1867777778
625.28,14.7503333333,48.2911111111,29.1878888889,32.7996666667,13.0408888889,11.6814444445,23.3837777778,15.0721111111,36.49,13.1474444445
625.61,14.6814444444,48.1463333333,29.1285555556,32.6761111111,13.0598888889,11.7347777778,23.3121111111,15.0387777778,36.4004444445,13.118
625.95,14.6881111111,48.2245555555,29.135,32.7395555556,13.1122222222,11.7356666667,23.2991111111,15.0217777778,36.447,13.1404444444
626.28,14.7305555556,48.2698888889,29.1402222222,32.7848888889,13.1231111111,11.7488888889,23.306,14.9858888889,36.4577777778,13.1238888889
626.61,14.657,48.1727777778,29.1437777778,32.6846666667,13.0865555555,11.7053333333,23.2241111111,14.9384444444,36.3554444444,13.0733333333
626.94,14.7258888889,48.2232222222,29.2235555556,32.7548888889,13.0934444444,11.7755555556,23.2998888889,14.949,36.3981111111,13.0933333334
627.28,14.7445555556,48.2805555555,29.2731111111,32.8217777778,13.1378888889,11.7702222222,23.357,14.9717777778,36.429,13.142
627.61,14.8017777778,48.3378888889,29.3237777778,32.858,13.2096666666,11.8431111111,23.423,15.0306666666,36.5215555555,13.1767777778
627.94,14.6798888889,48.2106666667,29.265,32.7756666667,13.1347777778,11.7753333333,23.3221111111,14.9853333334,36.404,13.1041111111
628.27,14.6078888889,48.1888888889,29.2273333333,32.7627777778,13.127,11.7372222222,23.3415555556,14.9861111111,36.3244444444,13.0856666667
628.61,14.6158888889,48.2204444445,29.3188888889,32.7978888889,13.1208888889,11.6921111111,23.3308888889,14.9723333333,36.3742222222,13.0272222222
628.94,14.616,48.205,29.3806666667,32.7765555555,13.0913333333,11.6143333333,23.3487777778,14.9786666667,36.3403333334,12.9694444445
629.27,14.7311111111,48.317,29.4803333333,32.8184444445,13.1056666667,11.6181111111,23.4333333333,15.0625555556,36.4143333333,13.0322222222
629.60,14.7501111111,48.3118888889,29.5287777778,32.7907777778,13.0626666667,11.5925555556,23.446,15.0873333333,36.4436666667,13.0061111111
629.94,14.778,48.2523333333,29.5736666667,32.8791111111,13.1304444445,11.6784444444,23.5071111111,15.1638888889,36.4578888889,13.0396666667
630.27,14.8263333333,48.3631111111,29.6038888889,32.968,13.1994444444,11.7268888889,23.5684444445,15.203,36.5871111111,13.0977777778
630.60,14.7643333333,48.312,29.5801111111,32.943,13.1295555556,11.6736666667,23.4762222222,15.1441111111,36.5342222222,13.0592222222
630.93,14.7232222222,48.239,29.5636666667,32.924,13.0886666667,11.6761111111,23.4263333333,15.0756666667,36.5052222222,13.0723333333
631.26,14.684,48.1265555556,29.5584444444,32.878,13.0411111111,11.6398888889,23.3558888889,14.9787777778,36.4181111111,13.049
631.60,14.8357777778,48.1722222222,29.655,32.9552222222,13.1553333333,11.7158888889,23.4967777778,15.0025555556,36.5415555556,13.1726666667
631.93,14.9198888889,48.2505555556,29.7284444445,33.0361111111,13.2322222222,11.7674444445,23.577,15.0561111111,36.6363333333,13.2651111111
632.26,14.935,48.283,29.7923333333,33.0376666667,13.2906666667,11.8916666667,23.6716666667,15.1095555556,36.6248888889,13.3334444444
632.59,14.9258888889,48.3378888889,29.8288888889,33.0491111111,13.2645555555,11.9638888889,23.6626666667,15.0657777778,36.6737777778,13.3692222222
632.92,14.8413333333,48.3008888889,29.7887777778,33.0845555555,13.2506666667,11.9156666667,23.6155555555,15.0191111111,36.7088888889,13.3285555556
633.26,14.9664444444,48.3582222222,29.9272222222,33.2245555555,13.3914444444,12.0631111111,23.7274444444,15.0967777778,36.8366666667,13.4203333333
633.59,14.9802222222,48.4598888889,29.9936666667,33.1872222222,13.3957777778,12.0257777778,23.7403333333,15.0982222222,36.8885555556,13.4258888889
633.92,14.9658888889,48.4806666667,29.9936666667,33.2167777778,13.3535555556,11.9926666667,23.7582222222,15.0305555555,36.8795555556,13.3486666667
634.25,15.096,48.6608888889,30.144,33.3254444445,13.5294444445,12.1214444445,23.8922222222,15.1364444444,36.9875555556,13.4634444444
634.58,15.1516666667,48.7594444444,30.1912222222,33.2817777778,13.5535555555,12.0901111111,23.982,15.2151111111,36.9658888889,13.4683333333
634.91,15.2192222222,48.9213333333,30.3414444444,33.3584444444,13.6031111111,12.1251111111,24.038,15.2985555556,37.0617777778,13.5378888889
635.25,15.2574444444,49.1094444444,30.4233333333,33.4013333333,13.651,12.1697777778,24.0655555556,15.41,37.1745555555,13.5493333333
635.58,15.2946666667,49.0567777778,30.435,33.3734444444,13.6454444444,12.1872222222,24.03,15.4541111111,37.1382222222,13.5218888889
635.91,15.312,49.0662222222,30.4103333333,33.392,13.6755555556,12.1164444445,23.9745555555,15.4248888889,37.1495555556,13.5313333333
636.24,15.3624444445,49.1864444445,30.5317777778,33.5041111111,13.7543333333,12.1615555555,24.0074444445,15.4857777778,37.1747777778,13.541
636.57,15.4006666666,49.2557777778,30.5948888889,33.5101111111,13.7352222222,12.2014444444,24.0482222222,15.4542222222,37.1664444445,13.5583333333
636.90,15.3538888889,49.2607777778,30.5124444445,33.4817777778,13.6962222222,12.1506666667,23.9751111111,15.4282222222,37.0354444444,13.5387777778
637.23,15.3985555556,49.3501111111,30.5564444444,33.5628888889,13.7341111111,12.2491111111,24.0528888889,15.4505555556,37.0465555556,13.5722222222
637.56,15.4146666667,49.3565555556,30.6231111111,33.586,13.716,12.1866666667,24.0265555555,15.491,37.0633333333,13.5745555556
637.90,15.353,49.3551111111,30.5794444444,33.5646666667,13.6427777778,12.1241111111,24.0874444445,15.4828888889,37.1204444444,13.4901111111
638.23,15.3835555556,49.3815555556,30.6133333333,33.7171111111,13.6404444444,12.1768888889,24.1305555556,15.4668888889,37.2,13.4726666667
638.56,15.4081111111,49.3537777778,30.567,33.7307777778,13.6434444444,12.2318888889,24.2098888889,15.4535555556,37.1803333333,13.4355555556
638.89,15.3828888889,49.2244444444,30.5883333333,33.7954444444,13.6115555555,12.2737777778,24.2038888889,15.378,37.1523333333,13.4187777778
639.22,15.34,49.1831111111,30.5934444444,33.7808888889,13.5661111111,12.2494444445,24.2725555555,15.2908888889,37.13,13.3826666667
639.55,15.3668888889,49.3102222222,30.6596666667,33.8731111111,13.5373333333,12.1798888889,24.3475555555,15.2673333333,37.1655555556,13.347
639.88,15.3271111111,49.2758888889,30.6123333333,33.8478888889,13.483,12.181,24.4371111111,15.1598888889,37.2101111111,13.3358888889
640.21,15.46,49.3094444444,30.7164444444,33.9227777778,13.5652222222,12.2314444444,24.5224444444,15.1896666667,37.3396666667,13.3717777778
640.54,15.5158888889,49.4542222222,30.8543333333,34.0375555556,13.6152222222,12.2908888889,24.7252222222,15.248,37.4374444445,13.3964444445
640.87,15.6202222222,49.5752222222,30.977,34.1,13.6428888889,12.3063333333,24.8048888889,15.2666666667,37.5778888889,13.4966666667
641.20,15.5966666667,49.5873333334,30.9737777778,34.0674444444,13.6196666667,12.3345555556,24.836,15.2064444445,37.5622222222,13.4772222222
641.53,15.6277777778,49.5861111111,31.0407777778,34.1342222222,13.6211111111,12.4462222222,24.8835555556,15.1812222222,37.5576666667,13.4904444444
641.87,15.7037777778,49.7523333333,31.1291111111,34.1542222222,13.6668888889,12.463,24.9181111111,15.1716666667,37.6176666667,13.5153333333
642.20,15.5612222222,49.6191111111,31.068,34.0752222222,13.5057777778,12.3162222222,24.7726666667,15.0582222222,37.5615555555,13.4383333333
642.53,15.7515555555,49.752,31.1812222222,34.1693333333,13.5968888889,12.3832222222,24.894,15.1652222222,37.6228888889,13.5395555556
642.86,15.9543333333,50.0274444444,31.3941111111,34.4202222222,13.7953333333,12.6081111111,25.0618888889,15.3538888889,37.9166666667,13.7538888889
643.19,15.9782222222,49.9825555556,31.3651111111,34.3881111111,13.738,12.6885555555,25.0457777778,15.3761111111,37.8691111111,13.7367777778
643.52,15.9954444444,50.0323333333,31.3622222222,34.3485555556,13.7113333334,12.5921111111,24.9661111111,15.4157777778,37.8155555556,13.6763333333
