wavelength,Back_DolFrim,Belly_DolFrim,Breast_DolFrim,Crissum_DolFrim,Crown_DolFrim,DorTail_DolFrim,Patch10_DolFrim,Rump_DolFrim,Throat_DolFrim,WingTip_DolFrim
253.91,7.70566666666,9.50266666667,7.95166666665,8.4935,6.8195,10.1673333333,10.0196666667,4.30816666666,9.20716666666,6.67166666666
254.28,7.17833333333,9.17783333334,7.27766666665,9.11566666665,6.433,10.9043333333,9.76149999999,3.55166666667,8.42016666669,5.9365
254.66,7.786,9.61425,8.13416666665,10.0748333333,7.31333333334,11.418,9.62683333334,4.005,8.30850000001,6.54216666667
255.03,6.02283333333,7.84,5.971,7.68416666665,5.27033333333,9.39766666668,7.7105,2.54416666667,6.38633333334,4.49133333333
255.41,5.88883333334,8.57666666666,6.23966666667,7.05016666666,6.159,10.562,7.59066666667,3.4575,7.40133333333,4.592
255.78,3.82066666667,7.18441666667,5.786,6.0355,5.48183333334,9.30233333335,5.84183333333,2.18733333334,6.53366666667,3.57133333334
256.15,3.6705,7.62641666666,5.32916666665,6.77,5.22,8.94516666666,6.00866666667,3.34433333333,6.66116666667,4.05116666667
256.53,2.5785,6.79166666666,4.70466666667,4.99733333333,3.934,8.26683333335,4.30616666667,2.33916666667,5.07716666666,3.03033333334
256.90,1.77833333333,6.593,3.049,4.87816666666,4.8275,8.94299999999,3.98883333334,2.10883333333,3.76033333333,2.87083333333
257.28,-0.072,4.40608333333,2.73016666667,2.53833333334,3.47216666667,6.58533333333,3.08916666667,-0.2395,1.9635,1.43683333334
257.65,-0.323333333335,3.38508333333,1.98383333334,1.94066666667,3.34183333333,4.93783333333,2.97533333333,-1.76816666666,1.574,1.33683333333
258.02,1.71933333333,4.469,2.4565,2.55116666666,3.76066666667,5.59333333333,3.62816666666,-1.03933333333,2.17316666667,2.62666666666
258.40,3.48416666666,5.43525,3.83733333333,3.27566666666,4.15866666666,7.1775,4.48,0.802999999999,3.88583333333,4.287
258.77,3.92966666666,5.97808333334,4.6125,3.47,3.60916666666,7.39966666667,4.68216666667,0.961499999998,4.43133333333,4.57083333333
259.15,4.4305,6.45941666666,5.746,3.54916666667,4.16983333334,7.73116666666,5.28666666666,1.10433333334,5.01383333333,5.07566666667
259.52,4.44566666666,6.39825,5.85666666666,3.5885,4.243,7.69583333334,5.38266666667,0.992833333333,4.86366666666,5.1795
259.89,4.78016666667,6.28675,5.732,3.712,4.26166666667,7.74116666667,5.60466666667,1.32183333333,4.99166666667,5.16066666666
260.27,4.0165,5.32583333333,5.47416666666,3.06816666666,3.89383333333,6.98266666667,5.09666666667,0.214166666666,4.424,4.4955
260.64,4.212,5.44633333333,5.66316666667,3.50683333333,3.94016666667,6.862,5.54216666667,0.050166666667,4.52433333333,4.62516666667
261.01,4.05833333333,5.50875,6.35433333334,3.37383333333,3.61516666666,6.69666666667,5.53866666666,-0.2115,4.0685,4.46116666667
261.39,4.54816666666,5.79333333334,6.76683333334,4.1165,3.8255,7.3295,5.92383333333,0.260833333332,4.30733333334,5.00016666667
261.76,4.67333333334,6.19825,6.896,4.43566666666,3.64983333334,7.961,6.131,0.703000000001,4.1975,5.304
262.13,3.54016666667,5.37033333334,6.26383333334,3.4095,2.669,7.037,5.33783333334,-0.304833333335,3.37683333334,4.39016666666
262.51,2.13516666666,4.44841666667,5.9665,2.13516666666,2.064,5.87183333334,4.98216666666,-1.74383333334,1.96916666667,3.20283333334
262.88,0.835999999999,3.90808333334,5.33416666667,0.8625,1.75166666667,5.2815,4.6445,-2.57416666667,1.07466666666,2.58766666667
263.25,0.1465,3.72658333334,4.519,0.249333333335,1.18833333333,4.651,4.41616666667,-2.97816666667,0.30816666667,2.31816666667
263.63,-0.4365,3.298,3.37883333333,-1.27716666666,0.420333333335,3.71833333333,3.99316666667,-3.4435,-0.388,1.649
264.00,-0.840166666665,3.70291666666,2.80116666666,-1.83816666667,0.5775,3.659,3.8865,-4.21916666667,-0.5075,1.22566666667
264.37,-0.036,5.20283333334,2.96,-1.48916666666,1.59683333333,4.14433333334,4.70033333334,-3.03183333334,0.538,2.06316666666
264.75,0.650000000001,5.63383333333,2.97933333334,-1.4445,3.0335,5.48916666666,5.2365,-1.914,2.27533333333,2.72666666667
265.12,1.2915,4.965,2.4955,-0.767666666665,3.78683333333,5.8465,5.68916666667,-1.53583333333,3.50783333333,2.9145
265.49,0.9445,5.43033333333,2.151,-1.18933333334,3.39266666667,6.06866666667,5.054,-1.4865,3.795,2.48333333333
265.87,0.571333333335,5.14116666666,2.58716666666,-1.57966666666,2.94016666666,5.494,4.2675,-1.62966666666,4.0155,2.033
266.24,2.38316666667,6.236,3.68583333334,0.508333333335,4.32166666667,7.1655,5.6245,0.222333333333,5.4335,3.543
266.61,3.23216666667,7.10783333333,3.906,1.5625,5.02466666667,7.30716666667,6.00516666666,1.24083333333,6.725,4.16666666666
266.98,2.963,6.37033333333,2.5335,1.71866666666,3.73316666666,6.53316666667,4.8295,0.785166666667,6.637,3.34816666666
267.36,2.81416666666,5.88208333334,2.72683333334,1.871,3.9745,7.035,4.49666666667,0.696166666665,6.52733333333,2.8285
267.73,2.4135,5.28408333333,2.67066666666,2.2135,3.89883333333,7.1265,4.35566666666,0.0285,5.9125,2.57066666667
268.10,2.1405,5.025,2.62716666666,2.474,3.00233333333,6.672,4.17016666666,-0.0834999999998,5.588,3.1695
268.48,1.95416666667,4.57616666667,2.54633333333,2.43583333334,2.367,7.03283333333,3.97733333333,-0.0415,5.35366666667,3.3855
268.85,1.20783333333,4.0785,2.78233333333,1.99516666666,1.81883333333,6.0805,3.75966666666,-0.7195,3.73233333334,2.95883333333
269.22,0.325666666665,3.66441666666,1.56083333333,0.76,0.529166666665,4.9405,2.93133333333,-1.15366666666,2.61933333333,2.15783333333
269.59,0.105333333334,2.89616666667,1.2245,0.131666666667,0.079166666665,4.34433333333,2.8965,-1.3955,2.317,2.01416666667
269.97,0.5755,3.42783333334,1.70083333333,0.741666666666,0.933666666665,5.142,3.72216666667,-0.716166666667,3.19783333333,2.456
270.34,1.0955,3.398,2.651,1.1205,1.4685,5.228,3.90816666667,-0.0498333333335,3.70916666667,2.93766666667
270.71,1.79833333334,3.93433333334,3.93416666666,1.84633333334,2.2085,6.2395,4.65833333334,0.543000000002,3.92216666667,3.54833333334
271.09,2.12266666667,4.1635,4.87533333333,2.13466666666,2.846,6.74133333333,5.097,0.758166666669,3.69716666666,3.639
271.46,2.58166666666,4.74766666667,5.4545,2.5815,3.14266666667,6.86866666666,5.668,1.17833333333,4.16366666666,4.06283333333
271.83,3.41766666667,5.74058333333,6.08016666667,3.13716666667,3.78416666666,7.34133333333,6.436,2.06983333334,5.0775,4.66816666666
272.20,3.839,6.14875,6.5545,3.173,4.32783333333,7.90683333334,6.8455,2.25766666667,5.42033333333,4.50483333334
272.58,4.0695,6.53466666667,6.82666666666,3.34166666666,4.74616666667,8.08766666667,6.96,2.28616666666,5.4225,4.52066666666
272.95,4.139,6.79775,6.56583333334,3.595,4.97466666666,8.22766666667,6.82766666666,2.31633333333,5.61966666667,4.56183333333
273.32,4.46733333333,6.99908333333,7.08483333334,4.06283333333,5.2555,8.87433333333,6.65033333333,2.20316666667,5.842,4.8515
273.69,4.63233333333,7.09291666666,6.96933333334,3.99416666666,5.7545,8.62683333334,6.62966666666,1.93533333333,5.43533333333,4.85883333333
274.06,4.99883333333,7.094,6.96266666666,3.7495,5.7235,8.49616666667,6.5005,1.97416666666,5.293,5.0515
274.44,4.03033333334,6.54683333333,5.33733333333,2.3855,5.0655,7.5165,5.6535,0.512,4.10683333333,3.79066666667
274.81,3.618,6.20533333334,4.71533333333,1.8035,4.68216666667,7.07883333333,4.91716666667,0.134666666667,3.72983333333,3.15866666667
275.18,3.88016666666,6.308,4.61783333333,1.50916666667,4.9805,7.3745,5.27583333334,0.158833333333,3.75533333333,3.35833333334
275.55,2.79933333333,5.22683333333,2.96483333334,0.1535,4.15766666666,6.1185,3.86233333334,-0.791500000002,2.13816666667,1.96083333334
275.93,1.80983333333,4.22458333333,2.1275,-0.6725,3.38716666667,5.25816666666,2.55566666667,-1.651,1.38166666667,1.0515
276.30,1.443,3.391,1.60933333333,-1.51966666667,3.23133333333,4.54666666667,2.069,-2.0945,0.791833333335,0.523666666666
276.67,1.48,2.8055,1.54416666666,-1.69866666667,2.9475,4.07966666667,1.81483333333,-2.11066666667,0.283166666669,-0.141666666667
277.04,2.15016666667,2.61258333334,2.00683333333,-1.49866666667,3.23183333334,4.11783333333,2.31966666666,-1.35516666666,0.547333333335,0.364666666668
277.41,3.00366666667,3.1825,2.70966666667,-0.357833333334,4.56266666667,4.716,3.80883333333,0.127666666667,1.4315,1.7
277.79,3.15183333333,3.59291666666,2.93766666667,0.3655,4.2485,5.44633333333,4.21083333333,0.869999999998,2.26933333334,2.25683333333
278.16,2.97,3.75916666667,2.86933333334,0.7395,4.22316666666,5.25066666667,4.37333333334,0.7895,2.16783333333,2.34333333333
278.53,3.5505,4.56325,3.97783333333,1.95183333333,4.70966666667,6.23466666667,5.22216666667,1.90333333333,2.965,3.72133333333
278.90,4.57283333333,4.87375,4.40466666667,3.06866666666,5.054,7.3165,6.02866666667,2.58716666666,3.74266666666,5.1865
279.27,4.40883333334,4.6595,4.24116666667,3.0345,4.4565,6.643,5.63933333333,2.4135,3.58416666666,4.86266666666
279.64,4.95933333333,4.93616666667,5.52833333334,4.05316666666,4.92433333334,7.317,6.64333333333,2.8105,4.6225,5.38883333334
280.02,5.16316666667,5.71216666667,6.1935,4.7665,5.62716666666,7.6655,7.63116666667,3.13633333334,4.95916666667,5.83116666667
280.39,4.7305,6.05008333333,6.23066666666,4.80716666667,5.4755,7.753,7.58883333333,3.11,4.895,6.0665
280.76,4.29233333333,5.67875,6.21916666667,4.207,5.17,7.45033333333,7.33233333333,2.794,4.9775,6.0905
281.13,4.0655,5.63691666666,5.89066666667,3.8895,4.5735,7.52966666667,6.77233333334,2.3025,5.05066666667,5.694
281.50,3.59083333333,5.45741666666,5.58916666666,3.34766666666,4.00666666666,7.21233333333,6.3905,1.83616666667,4.7675,5.1735
281.87,3.23816666667,4.996,5.724,3.5255,4.35733333334,6.8035,6.2685,1.59433333333,4.67433333333,4.83266666667
282.25,3.35283333333,5.05791666666,5.65916666666,3.31383333333,4.7385,7.064,6.50183333334,1.95733333333,4.52516666667,4.63166666666
282.62,3.205,5.08025,5.7025,3.18583333334,4.41066666666,6.69733333334,6.238,1.92283333334,4.49683333333,4.29583333333
282.99,3.1175,5.22525,5.56466666666,2.68033333333,4.3735,6.40233333334,6.20683333334,1.95433333333,4.6155,3.918
283.36,3.51333333333,5.20616666667,5.79183333334,2.90466666666,4.79283333334,6.99,6.59033333333,2.4145,5.17416666667,4.46633333334
283.73,3.38766666666,5.1255,5.23933333333,2.55366666667,4.80966666667,6.88083333333,6.53866666666,2.47516666667,4.8975,4.86216666666
284.10,4.25983333334,5.41158333334,5.48766666666,3.05716666667,5.1405,7.3,6.72416666667,2.96416666667,5.47933333333,5.37766666667
284.47,4.38666666667,5.28175,5.3555,3.26916666666,5.134,7.10533333333,6.58783333334,2.81733333334,5.37233333333,5.24083333334
284.85,4.85583333334,5.85,5.60816666667,4.10333333333,5.60066666667,7.58066666667,7.02633333333,3.2715,6.05233333333,5.862
285.22,4.94533333333,5.86066666667,6.16833333334,4.36933333333,6.03566666666,7.80366666667,7.461,3.75383333333,6.37066666667,6.20716666666
285.59,5.23216666666,6.23291666666,6.53866666666,4.5525,6.332,8.2265,7.67666666666,3.91833333334,6.62983333334,6.546
285.96,5.548,6.32666666666,6.43233333334,4.2705,6.29666666667,8.38983333331,7.70983333334,3.802,6.71183333333,6.47016666666
286.33,5.23133333333,5.62033333333,5.9195,4.206,5.6355,7.70866666666,7.207,3.20316666667,6.60083333334,6.11433333333
286.70,5.20216666667,5.34041666666,5.84416666667,4.0825,5.75483333334,7.86683333334,7.17283333333,2.9555,6.74716666667,6.05333333333
287.07,5.0545,5.11083333334,5.683,4.389,5.481,7.64916666667,7.08083333334,2.6845,6.5725,6.01166666667
287.44,5.34166666666,5.55808333334,5.81933333334,4.87916666667,5.60266666666,7.90833333333,7.18416666667,2.738,6.69933333333,6.14766666667
287.82,5.337,5.51233333334,5.89366666667,5.12366666666,5.33716666667,7.73083333334,7.03733333333,2.63783333334,6.89983333333,5.8935
288.19,4.6895,4.88933333334,5.58116666667,4.56633333333,5.0045,7.08783333334,6.6345,2.09866666666,6.44983333334,5.266
288.56,4.58766666667,4.93708333333,5.96183333333,4.4015,4.85966666667,7.12616666667,6.3965,2.25116666667,6.676,5.10816666667
288.93,4.54833333334,5.05975,6.004,4.40666666667,4.918,7.03483333334,6.35816666666,2.39233333334,6.78333333334,5.0285
289.30,4.1745,5.02908333334,5.74966666667,4.26133333334,4.42683333333,6.679,5.89183333333,1.92983333333,6.5295,4.54466666666
289.67,4.5125,5.12483333334,6.1165,4.623,4.40183333333,6.4645,5.84016666667,2.13383333333,6.88316666666,4.54383333333
290.04,4.38516666667,5.36541666667,6.07766666666,4.99116666667,4.283,6.52666666667,5.81016666667,2.2595,6.88866666667,4.7
290.41,4.33083333333,5.64916666666,6.23916666666,4.98016666666,4.40983333333,6.6985,5.89866666667,2.312,6.80133333334,4.68733333334
290.78,4.64116666667,6.22241666666,6.6335,5.31316666666,4.7915,7.108,6.3965,3.0915,7.179,5.09166666667
291.15,4.81966666667,6.68175,6.97983333333,5.35983333334,5.439,7.23366666667,6.63033333333,3.54116666667,7.32883333333,5.32
291.52,4.85833333334,6.9095,7.561,5.518,5.46166666666,7.07833333334,6.90933333334,3.60383333333,7.2635,5.40533333334
291.89,5.393,7.769,8.1855,5.729,6.081,7.77716666666,7.641,4.14483333333,7.689,5.921
292.26,5.77133333333,8.5635,8.802,6.3615,6.16716666667,8.35766666667,8.14733333334,4.8095,8.06666666667,6.41766666667
292.64,6.60016666667,9.39833333333,9.2565,7.629,7.39383333333,8.88366666667,9.44283333333,5.507,8.77883333334,7.38566666667
293.01,6.50383333333,9.2705,9.12666666667,7.73683333333,7.112,8.65816666667,9.40616666667,5.0895,8.773,7.38366666667
293.38,6.81033333333,9.79858333333,9.00616666666,8.23833333333,7.26416666666,8.89049999998,9.78200000001,5.341,9.01433333333,7.90833333333
293.75,6.29633333333,9.79591666667,8.75883333334,8.1305,7.57733333333,8.734,10.0233333333,5.338,8.87433333333,7.76716666667
294.12,6.89083333333,10.3974166667,9.81633333334,9.0285,8.36183333333,9.2475,10.8078333333,5.97283333334,9.83283333333,8.35366666666
294.49,6.9285,10.4640833334,10.401,9.50916666666,8.66483333334,9.49350000002,11.04,6.30533333333,10.3533333334,8.82233333333
294.86,6.66983333333,10.0466666667,10.0808333334,9.75216666667,8.63533333334,9.14766666665,11.0063333333,5.8285,10.0506666666,8.666
295.23,5.69833333334,9.06033333334,9.30783333334,9.07116666667,7.91233333334,8.51766666667,10.4145,5.01933333334,9.58783333332,7.74283333333
295.60,4.93466666667,8.54425,8.5405,8.379,7.817,8.14,10.1786666666,4.6675,9.42649999998,7.2965
295.97,4.266,7.84141666667,7.73683333333,8.074,6.98216666666,7.7165,9.1725,3.94933333333,8.977,6.60483333333
296.34,3.43466666666,6.94075,7.04483333333,7.382,6.2135,6.999,8.23266666667,2.90216666667,8.317,6.00583333333
296.71,3.22483333333,6.50958333333,6.96633333334,6.85916666666,5.50533333333,6.68283333334,7.60916666667,2.5005,8.119,5.543
297.08,3.196,6.58233333333,6.94333333333,6.729,5.57166666667,6.827,7.59833333333,2.50416666667,8.113,5.46766666667
297.45,3.42333333334,6.60358333334,7.37416666666,6.91933333334,6.0815,6.79783333333,7.89633333333,2.56733333334,8.14516666667,5.58366666666
297.82,3.33333333334,6.46041666667,7.13416666667,6.86116666666,5.5735,6.41166666666,7.5045,2.21016666666,7.98416666666,5.21583333334
298.19,2.823,6.06575,6.5045,6.112,4.89066666667,5.7805,6.89733333334,1.67533333334,7.27166666667,4.762
298.56,2.92366666666,6.07516666666,6.17833333333,6.122,4.75383333333,5.62233333333,6.83383333333,1.54316666667,7.04633333333,4.57266666667
298.93,3.08683333333,6.25308333334,6.41533333333,6.18,4.71283333334,5.83066666666,6.79616666667,1.51166666667,7.3235,4.57933333334
299.30,3.64133333333,6.94433333333,6.909,6.722,4.99483333334,6.45133333333,7.16033333334,1.8175,7.76633333333,5.29766666667
299.67,4.068,7.15225,7.072,7.13883333334,4.93116666666,6.47016666666,7.15916666666,1.71933333333,7.9755,5.33933333334
300.04,4.661,7.93575,7.82166666667,7.5585,5.7125,6.77033333333,8.04283333334,2.22683333334,8.416,6.003
300.41,5.00016666667,8.31141666667,7.95083333333,7.958,6.12533333333,7.0995,8.75166666666,2.756,8.69416666667,6.21216666667
300.78,4.81366666667,8.48541666666,7.8845,8.03316666667,6.327,7.18,9.13083333334,2.80366666667,8.5595,6.15633333334
301.15,5.0625,8.955,8.31016666667,8.49333333334,6.7935,7.27333333333,9.40833333334,3.16416666667,8.66116666667,6.27483333333
301.52,4.6425,8.639,7.75266666667,7.9385,6.28283333334,7.12616666667,8.96783333334,2.95566666666,8.728,5.91916666667
301.89,5.1475,9.20533333334,8.10866666667,8.58916666667,6.96866666666,7.938,9.62766666667,3.60466666666,9.16283333331,6.53483333333
302.26,5.48816666667,9.56183333334,8.3645,8.64416666667,7.43133333334,8.388,10.0978333333,3.8325,9.54616666665,6.56116666666
302.63,5.08766666667,9.81091666666,8.151,8.32933333334,7.3055,8.252,10.0046666667,3.45116666667,9.41516666668,6.35166666667
303.00,4.48566666667,9.42383333334,7.82683333334,7.74166666667,6.99133333333,7.618,9.64416666667,3.0315,9.11833333334,5.99383333333
303.37,4.77516666667,9.65816666667,8.07133333334,7.93283333333,7.11633333334,7.57066666666,9.91216666665,3.44266666666,9.51950000002,6.33866666667
303.74,4.60066666667,9.52375,8.12616666667,7.78783333333,6.8665,7.58833333334,9.53183333334,3.84016666667,9.66216666666,6.513
304.10,4.18783333333,8.99291666666,7.82333333334,7.66216666666,6.4275,7.05633333334,8.99683333333,3.367,9.595,5.8905
304.47,4.4515,9.22441666667,8.24533333334,7.98516666667,6.62366666667,7.34283333333,9.02533333334,3.19716666667,9.81333333335,5.92033333333
304.84,4.05016666667,8.97475,7.8355,7.48583333334,5.97016666666,7.01966666666,8.52783333333,3.00083333333,9.64716666667,5.7835
305.21,3.58383333333,8.31375,7.1125,6.93266666666,5.39916666666,6.47883333334,8.263,2.5665,9.33483333332,5.188
305.58,3.04233333333,7.93241666667,6.832,6.83933333334,5.00016666666,6.10833333333,7.92466666666,2.10666666667,8.93083333335,4.8585
305.95,2.632,7.31141666667,6.42516666666,6.3215,5.00983333334,5.582,7.87233333333,1.36766666666,8.691,4.67583333333
306.32,2.27916666667,7.02941666666,6.43766666667,6.19816666667,4.7185,5.29416666667,7.75733333333,0.983666666669,8.4695,4.4705
306.69,2.49716666666,6.90141666666,6.7735,5.85616666667,4.6355,5.28166666667,7.9305,1.2045,8.61666666667,4.36416666666
307.06,2.5435,6.99425,6.60483333333,6.03233333333,4.37116666667,5.2135,7.82066666666,1.09666666667,8.47233333335,4.18066666667
307.43,1.74516666667,6.4055,5.92583333333,5.529,3.60116666667,4.28366666666,7.03633333333,0.214166666667,7.76616666666,3.03816666667
307.80,1.229,6.23366666667,5.92616666666,5.343,3.5385,3.772,6.92183333333,-0.49,7.202,2.46516666667
308.17,2.1935,7.214,7.04816666666,6.33933333334,4.372,4.89983333333,8.11083333334,0.497666666667,8.05083333333,3.3545
308.54,2.21766666667,7.34058333334,6.9155,6.42083333334,4.50133333334,4.763,8.0425,1.01816666667,8.0645,3.27233333334
308.90,2.66883333333,7.589,7.10766666666,7.129,5.1835,5.03583333333,8.52666666666,1.208,8.41416666669,3.52566666666
309.27,3.328,8.40383333334,8.07316666666,8.06683333333,5.61633333333,5.85233333334,9.05216666667,1.8025,9.079,4.192
309.64,4.31366666667,9.47933333333,9.189,8.89816666666,6.70266666666,6.67066666667,10.1381666667,2.712,10.0673333333,4.985
310.01,4.32466666667,9.88616666666,9.39733333334,8.88366666667,6.47766666666,6.75583333333,10.0408333334,3.0995,10.2075,5.0235
310.38,4.44966666667,10.3185833334,9.48033333334,9.31233333333,6.79733333334,6.851,10.2046666667,3.3835,10.5403333333,5.378
310.75,4.60083333334,10.6890833334,9.8795,9.62816666666,7.03816666667,7.0795,10.4406666666,3.59516666666,10.8676666667,5.84
311.12,4.77416666666,11.06525,10.2951666667,9.945,7.31383333333,7.34833333333,10.893,3.92966666666,11.3581666666,6.199
311.49,5.26916666666,11.6365,10.8228333333,10.3333333333,7.94916666667,7.881,11.46,4.4045,11.9095,6.70883333333
